삼진제약(005500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,7975,9137,7939,8538,153636,106700.0,2200000.0
2000-09-20,8451,8874,8362,8415,75341,105160.0,2200000.0
2000-09-21,8413,8641,7937,8009,55630,100100.0,2200000.0
2000-09-22,8081,8151,7218,7271,98840,90860.0,2200000.0
2000-09-25,7304,7832,7304,7569,129150,94600.0,2200000.0
2000-09-26,7587,7903,7499,7693,69180,96140.0,2200000.0
2000-09-27,7587,7797,7587,7658,65970,95700.0,2200000.0
2000-09-28,7746,7763,7534,7658,42500,95700.0,2200000.0
2000-09-29,7744,8448,7602,8009,156885,100100.0,2200000.0
2000-10-02,8256,8591,7868,8098,112230,101200.0,2200000.0
2000-10-04,8324,8413,7920,7939,76871,99220.0,2200000.0
2000-10-05,7832,8080,7709,7790,65198,97350.0,2200000.0
2000-10-06,7878,8247,7798,7921,92791,99000.0,2200000.0
2000-10-09,8009,8096,7666,7665,46740,95810.0,2200000.0
2000-10-10,7568,7762,7489,7639,36250,95480.0,2200000.0
2000-10-11,7755,7764,6867,7236,62860,90420.0,2200000.0
2000-10-12,6795,7675,6795,7271,88100,90860.0,2200000.0
2000-10-13,7129,7129,6548,6794,49820,84920.0,2200000.0
2000-10-16,7042,7253,6937,7042,54230,88000.0,2200000.0
2000-10-17,6778,7182,6549,6548,43480,81840.0,2200000.0
2000-10-18,6460,6672,6038,6170,65270,77110.0,2200000.0
2000-10-19,6073,6409,6073,6109,51080,76340.0,2200000.0
2000-10-20,6232,7024,6161,6865,139780,85800.0,2200000.0
2000-10-23,6707,7394,6672,6970,119400,87120.0,2200000.0
2000-10-24,7040,7127,6864,6953,55880,86900.0,2200000.0
2000-10-25,6987,7093,6723,6742,35210,84260.0,2200000.0
2000-10-26,6566,6796,6320,6407,43780,80080.0,2200000.0
2000-10-27,6408,6602,6179,6179,47550,77220.0,2200000.0
2000-10-30,6143,7006,6143,6777,150320,84700.0,2200000.0
2000-10-31,7059,7788,6415,7790,205490,97350.0,2200000.0
2000-11-01,8591,8944,8361,8943,41630,111760.0,2200000.0
2000-11-02,10281,10281,10281,10282,11460,128480.0,2200000.0
2000-11-03,11811,11811,11811,11812,135140,147620.0,2200000.0
2000-11-06,10052,11266,10052,10051,633980,125620.0,2200000.0
2000-11-07,10474,11547,9962,11548,334150,144320.0,2200000.0
2000-11-08,13274,13274,11548,11795,519870,147400.0,2200000.0
2000-11-09,11355,12833,11266,11795,348160,147400.0,2200000.0
2000-11-10,11968,12408,11088,11089,144170,138600.0,2200000.0
2000-11-13,10808,11602,9436,9682,200770,121000.0,2200000.0
2000-11-14,9349,11091,9349,10650,321080,133100.0,2200000.0
2000-11-15,10914,12233,10755,11266,436370,140800.0,2200000.0
2000-11-16,11440,11775,10894,11089,187820,138600.0,2200000.0
2000-11-17,11089,11881,10948,11266,191190,140800.0,2200000.0
2000-11-20,11442,12639,11442,12023,278220,150260.0,2200000.0
2000-11-21,12340,13819,12199,13819,172880,172700.0,2200000.0
2000-11-22,15703,15878,15016,15878,142040,198440.0,2200000.0
2000-11-23,13504,14225,13504,13502,374370,168740.0,2200000.0
2000-11-24,13641,15401,13166,14435,410860,180400.0,2200000.0
2000-11-27,15049,16371,14785,15755,279600,196900.0,2200000.0
2000-11-28,16106,16724,14717,14875,279810,185900.0,2200000.0
2000-11-29,14434,14962,13308,13344,193220,166760.0,2200000.0
2000-11-30,14031,14962,13396,14962,253180,187000.0,2200000.0
2000-12-01,13376,15296,13376,14435,182840,180400.0,2200000.0
2000-12-04,14769,15051,13731,13748,138630,171820.0,2200000.0
2000-12-05,13906,14874,13660,14259,206450,178200.0,2200000.0
2000-12-06,14612,14770,13590,13643,144080,170500.0,2200000.0
2000-12-07,13731,14047,12904,13643,154800,170500.0,2200000.0
2000-12-08,14064,15102,13835,14435,285730,180400.0,2200000.0
2000-12-11,14593,15227,14171,14417,181820,180180.0,2200000.0
2000-12-12,14523,14611,13871,14154,102725,176880.0,2200000.0
2000-12-13,14345,14873,14081,14364,190255,179520.0,2200000.0
2000-12-14,14542,15440,14542,14611,283735,182600.0,2200000.0
2000-12-15,14577,14612,13414,13537,190873,169180.0,2200000.0
2000-12-18,13376,14065,12761,13378,205450,167200.0,2200000.0
2000-12-19,13132,13678,11495,12023,264060,150260.0,2200000.0
2000-12-20,11673,12289,10440,10580,221944,132220.0,2200000.0
2000-12-21,10475,11179,9276,11178,371083,139700.0,2200000.0
2000-12-22,11002,11408,9594,9595,187395,119900.0,2200000.0
2000-12-26,9155,9418,8168,8168,189996,102080.0,2200000.0
2001-01-02,8115,9382,8115,9383,144131,117260.0,2200000.0
2001-01-03,9681,10772,9399,10774,228529,134640.0,2200000.0
2001-01-04,11108,12322,11108,11302,272613,141240.0,2200000.0
2001-01-05,11230,11372,10473,10825,210405,135300.0,2200000.0
2001-01-08,10948,12321,10948,12322,264896,154000.0,2200000.0
2001-01-09,13202,13202,12058,12322,215822,154000.0,2200000.0
2001-01-10,12496,12655,10930,11089,206632,138600.0,2200000.0
2001-01-11,11441,11705,10948,11442,164404,143000.0,2200000.0
2001-01-12,11531,11918,11301,11390,159040,142340.0,2200000.0
2001-01-15,10649,12761,10649,12147,302807,151800.0,2200000.0
2001-01-16,12674,12746,11707,11795,130521,147400.0,2200000.0
2001-01-17,11988,13554,11882,13556,306594,169400.0,2200000.0
2001-01-18,14224,14399,12851,12868,501493,160820.0,2200000.0
2001-01-19,13204,13539,12324,12446,209600,155540.0,2200000.0
2001-01-22,12851,13185,12552,12727,124186,159060.0,2200000.0
2001-01-26,12903,13467,12552,12727,134816,159060.0,2200000.0
2001-01-29,12498,12955,12392,12727,99320,159060.0,2200000.0
2001-01-30,13027,13204,12588,12763,110080,159500.0,2200000.0
2001-01-31,13026,13609,12498,12833,166478,160380.0,2200000.0
2001-02-01,12939,13186,12746,12746,84648,159280.0,2200000.0
2001-02-02,12833,12920,12568,12727,62025,159060.0,2200000.0
2001-02-05,12763,13414,12553,12763,156960,159500.0,2200000.0
2001-02-06,12851,13010,12533,12851,77850,160600.0,2200000.0
2001-02-07,13010,13010,12533,12535,64332,156640.0,2200000.0
2001-02-08,12304,12516,12022,12287,144200,153560.0,2200000.0
2001-02-09,12412,13627,12077,12517,392549,156420.0,2200000.0
2001-02-12,12763,13520,12639,12763,231810,159500.0,2200000.0
2001-02-13,12869,12976,12447,12587,107802,157300.0,2200000.0
2001-02-14,12516,12744,12426,12499,78632,156200.0,2200000.0
2001-02-15,12359,12605,12147,12446,94771,155540.0,2200000.0
2001-02-16,12269,12497,12163,12198,81961,152460.0,2200000.0
2001-02-19,12058,12480,11846,11935,99780,149160.0,2200000.0
2001-02-20,11831,12217,11442,11741,141777,146740.0,2200000.0
2001-02-21,11883,12235,11707,11760,136560,146960.0,2200000.0
2001-02-22,11582,12004,11107,11266,98938,140800.0,2200000.0
2001-02-23,11266,11408,10915,10967,69945,137060.0,2200000.0
2001-02-26,10966,11230,10825,10825,68373,135300.0,2200000.0
2001-02-27,11001,12129,11001,11619,267751,145200.0,2200000.0
2001-02-28,11545,11580,10841,11089,78651,138600.0,2200000.0
2001-03-02,11195,11300,10209,10562,82431,132000.0,2200000.0
2001-03-05,10384,10701,9926,10139,76947,126720.0,2200000.0
2001-03-06,10316,11090,10245,10685,142980,133540.0,2200000.0
2001-03-07,10757,10969,10493,10510,63750,131340.0,2200000.0
2001-03-08,10755,10755,10474,10562,42512,132000.0,2200000.0
2001-03-09,10563,11180,10563,10615,100466,132660.0,2200000.0
2001-03-12,10297,10508,9945,10068,50890,125840.0,2200000.0
2001-03-13,9682,9682,8996,9576,57104,119680.0,2200000.0
2001-03-14,10139,10210,9823,10210,74770,127600.0,2200000.0
2001-03-15,9348,9946,9348,9858,40070,123200.0,2200000.0
2001-03-16,10210,10263,9858,9858,47952,123200.0,2200000.0
2001-03-19,9365,9998,9365,9682,35282,121000.0,2200000.0
2001-03-20,9858,10017,9700,9752,33780,121880.0,2200000.0
2001-03-21,9699,9910,9611,9893,39020,123640.0,2200000.0
2001-03-22,9769,10368,9769,9945,59521,124300.0,2200000.0
2001-03-23,9962,10173,9840,9964,26690,124520.0,2200000.0
2001-03-26,10121,10209,9998,10033,36854,125400.0,2200000.0
2001-03-27,10018,11161,10018,10650,262318,133100.0,2200000.0
2001-03-28,10896,11776,10666,11266,255864,140800.0,2200000.0
2001-03-29,11425,11901,11020,11178,139460,139700.0,2200000.0
2001-03-30,11284,12851,11284,12816,478073,160160.0,2200000.0
2001-04-02,12639,12991,12164,12675,165512,158400.0,2200000.0
2001-04-03,12586,13166,12074,12076,206828,150920.0,2200000.0
2001-04-04,11793,12022,10684,10949,114110,136840.0,2200000.0
2001-04-06,11373,11513,10827,10967,88867,137060.0,2200000.0
2001-04-09,10685,11319,10685,10915,81000,136400.0,2200000.0
2001-04-10,10915,11249,10316,10352,73709,129360.0,2200000.0
2001-04-11,10562,11477,10420,11355,178900,141900.0,2200000.0
2001-04-12,11266,11442,10967,11355,76044,141900.0,2200000.0
2001-04-13,11459,12480,11283,11882,194333,148500.0,2200000.0
2001-04-16,11881,12215,11669,11970,80410,149600.0,2200000.0
2001-04-17,12321,12673,11987,12147,157550,151800.0,2200000.0
2001-04-18,12145,12392,11882,12182,81198,152240.0,2200000.0
2001-04-19,12322,12587,12181,12182,100968,152240.0,2200000.0
2001-04-20,12182,13097,12024,12816,260544,160160.0,2200000.0
2001-04-23,13025,13045,12533,12570,107900,157080.0,2200000.0
2001-04-24,12655,12938,11987,12147,133980,151800.0,2200000.0
2001-04-25,12232,12286,11898,12041,66215,150480.0,2200000.0
2001-04-26,12198,12496,11968,11970,92476,149600.0,2200000.0
2001-04-27,12023,12216,11935,12058,48054,150700.0,2200000.0
2001-04-30,11987,12303,11987,12147,44125,151800.0,2200000.0
2001-05-02,12233,12622,12039,12499,103230,156200.0,2200000.0
2001-05-03,12638,13061,12517,12605,116800,157520.0,2200000.0
2001-05-04,12603,12762,12322,12340,72930,154220.0,2200000.0
2001-05-07,12427,12532,12234,12233,74130,152900.0,2200000.0
2001-05-08,12233,12409,12128,12147,60092,151800.0,2200000.0
2001-05-09,12060,12252,11742,11776,84380,147180.0,2200000.0
2001-05-10,11831,12076,11548,11741,75780,146740.0,2200000.0
2001-05-11,11777,12006,11742,11795,60700,147400.0,2200000.0
2001-05-14,11793,11829,11459,11619,73800,145200.0,2200000.0
2001-05-15,11479,11725,11479,11531,38110,144100.0,2200000.0
2001-05-16,11566,12200,11531,11741,112147,146740.0,2200000.0
2001-05-17,11793,12074,11793,11935,55105,149160.0,2200000.0
2001-05-18,12163,12234,11723,11812,52813,147620.0,2200000.0
2001-05-21,11813,12024,11742,11741,52525,146740.0,2200000.0
2001-05-22,11883,11883,11653,11760,40604,146960.0,2200000.0
2001-05-23,11724,11935,11724,11741,53184,146740.0,2200000.0
2001-05-24,11706,11899,11636,11654,32410,145640.0,2200000.0
2001-05-25,11848,12200,11637,11953,112710,149380.0,2200000.0
2001-05-28,12058,12094,11811,11812,37350,147620.0,2200000.0
2001-05-29,12588,13575,12253,13573,234614,169620.0,2200000.0
2001-05-30,14098,14925,13659,14083,324644,176000.0,2200000.0
2001-05-31,13890,16160,13854,14962,271360,187000.0,2200000.0
2001-06-01,15138,15383,14169,15156,142404,189420.0,2200000.0
2001-06-04,15842,16547,15542,15615,155929,195140.0,2200000.0
2001-06-05,15543,15612,14099,14330,120560,179080.0,2200000.0
2001-06-07,14083,14453,13661,13819,77488,172700.0,2200000.0
2001-06-08,13959,14188,13782,13942,64879,174240.0,2200000.0
2001-06-11,13555,14770,13397,14382,106190,179740.0,2200000.0
2001-06-12,14417,14786,14205,14294,51210,178640.0,2200000.0
2001-06-13,14260,14435,13854,13995,58965,174900.0,2200000.0
2001-06-14,13996,14154,13713,13819,48922,172700.0,2200000.0
2001-06-15,13660,14398,13660,13907,76560,173800.0,2200000.0
2001-06-18,14400,14647,14012,14030,62844,175340.0,2200000.0
2001-06-19,13905,14222,13376,13378,61638,167200.0,2200000.0
2001-06-20,13379,13589,12568,12675,71530,158400.0,2200000.0
2001-06-21,12674,13081,12604,13044,48821,163020.0,2200000.0
2001-06-22,13116,14083,12939,13960,83002,174460.0,2200000.0
2001-06-25,14083,14383,13554,13696,60460,171160.0,2200000.0
2001-06-26,13696,13996,12851,12851,55040,160600.0,2200000.0
2001-06-27,12851,13414,12798,13396,53341,167420.0,2200000.0
2001-06-28,13572,13624,13290,13290,37940,166100.0,2200000.0
2001-06-29,13203,13871,13203,13556,64193,169400.0,2200000.0
2001-07-02,13730,13817,13342,13378,35335,167200.0,2200000.0
2001-07-03,13483,13836,13432,13556,43300,169400.0,2200000.0
2001-07-04,13661,14171,13642,14171,99630,177100.0,2200000.0
2001-07-05,14258,14697,14170,14276,91790,178420.0,2200000.0
2001-07-06,14083,14206,13643,13643,44840,170500.0,2200000.0
2001-07-09,13290,13502,12955,13203,44060,165000.0,2200000.0
2001-07-10,13201,13730,13201,13378,46957,167200.0,2200000.0
2001-07-11,13130,13201,12884,13062,31024,163240.0,2200000.0
2001-07-12,13202,13360,13115,13203,29000,165000.0,2200000.0
2001-07-13,13554,13890,13378,13556,64190,169400.0,2200000.0
2001-07-16,14046,14046,13483,13485,31470,168520.0,2200000.0
2001-07-18,13677,13976,13219,13220,41516,165220.0,2200000.0
2001-07-19,13289,13376,13095,13378,26383,167200.0,2200000.0
2001-07-20,13467,13871,13396,13748,53930,171820.0,2200000.0
2001-07-23,13765,14433,13712,13872,114301,173360.0,2200000.0
2001-07-24,13907,14013,13397,13537,44731,169180.0,2200000.0
2001-07-25,13309,13767,13309,13626,35191,170280.0,2200000.0
2001-07-26,13589,13731,13361,13361,45863,166980.0,2200000.0
2001-07-27,13467,13554,13326,13361,47717,166980.0,2200000.0
2001-07-30,13203,13449,12781,12851,65820,160600.0,2200000.0
2001-07-31,12833,13131,12674,12938,47400,161700.0,2200000.0
2001-08-01,12973,13219,12938,12992,40370,162360.0,2200000.0
2001-08-02,12849,13166,12849,13027,42080,162800.0,2200000.0
2001-08-03,13025,13483,13025,13203,40981,165000.0,2200000.0
2001-08-06,13447,13466,13254,13325,30599,166540.0,2200000.0
2001-08-07,13362,13625,13292,13502,37196,168740.0,2200000.0
2001-08-08,13502,13642,13184,13220,31930,165220.0,2200000.0
2001-08-09,12954,13342,12954,13027,26101,162800.0,2200000.0
2001-08-10,13024,13237,13024,13027,15515,162800.0,2200000.0
2001-08-13,13078,13218,12866,12956,20100,161920.0,2200000.0
2001-08-14,12956,13116,12886,12974,20061,162140.0,2200000.0
2001-08-16,13026,13026,12851,12851,21368,160600.0,2200000.0
2001-08-17,12851,12938,12833,12903,19110,161260.0,2200000.0
2001-08-20,12887,12887,12554,12552,26300,156860.0,2200000.0
2001-08-21,12570,12694,12429,12587,22200,157300.0,2200000.0
2001-08-22,12427,12568,12339,12393,28850,154880.0,2200000.0
2001-08-23,12428,13011,12428,12746,52730,159280.0,2200000.0
2001-08-24,12940,12976,12589,12587,32080,157300.0,2200000.0
2001-08-27,12674,12762,12481,12535,37352,156640.0,2200000.0
2001-08-28,12412,12589,12236,12446,42770,155540.0,2200000.0
2001-08-29,12268,12339,11740,12147,34670,151800.0,2200000.0
2001-08-30,11564,11969,11564,11882,24822,148500.0,2200000.0
2001-08-31,11618,11776,10861,10915,55588,136400.0,2200000.0
2001-09-03,10897,11337,10739,11108,37126,138820.0,2200000.0
2001-09-04,10915,11179,10915,11002,21066,137500.0,2200000.0
2001-09-05,11000,11335,11000,11089,33190,138600.0,2200000.0
2001-09-06,11196,11407,11090,11408,27210,142560.0,2200000.0
2001-09-07,11475,12108,11405,12111,64596,151360.0,2200000.0
2001-09-10,12234,12498,11953,12058,43561,150700.0,2200000.0
2001-09-11,11829,12198,11776,11830,25480,147840.0,2200000.0
2001-09-12,10068,10420,10068,10068,73064,125840.0,2200000.0
2001-09-13,10122,10632,10122,10527,79592,131560.0,2200000.0
2001-09-14,10525,10525,9011,9277,72022,115940.0,2200000.0
2001-09-17,9296,9454,8098,8098,72319,101200.0,2200000.0
2001-09-18,8837,9312,8712,9313,48460,116380.0,2200000.0
2001-09-19,9944,10172,9732,9805,81525,122540.0,2200000.0
2001-09-20,9524,9682,9206,9576,37216,119680.0,2200000.0
2001-09-21,9699,10103,9365,9945,75249,124300.0,2200000.0
2001-09-24,9962,10174,9787,9945,47920,124300.0,2200000.0
2001-09-25,10192,10350,9787,9858,46212,123200.0,2200000.0
2001-09-26,9945,10121,9875,10033,22010,125400.0,2200000.0
2001-09-27,10122,10122,9928,9929,20023,124080.0,2200000.0
2001-09-28,9961,10208,9944,10174,22480,127160.0,2200000.0
2001-10-04,10281,10827,10281,10650,28680,133100.0,2200000.0
2001-10-05,10420,10614,10385,10562,22758,132000.0,2200000.0
2001-10-08,10245,10651,10210,10333,23540,129140.0,2200000.0
2001-10-09,10420,10596,10420,10562,21863,132000.0,2200000.0
2001-10-10,10386,10738,10315,10387,23605,129800.0,2200000.0
2001-10-11,10560,10701,10420,10491,26734,131120.0,2200000.0
2001-10-12,10561,11266,10526,10915,56310,136400.0,2200000.0
2001-10-15,11090,11530,11019,11283,48230,141020.0,2200000.0
2001-10-16,11458,11458,11052,11054,25640,138160.0,2200000.0
2001-10-17,11108,11301,11003,11143,19120,139260.0,2200000.0
2001-10-18,11089,11248,10825,10844,17080,135520.0,2200000.0
2001-10-19,10841,11177,10595,10984,25230,137280.0,2200000.0
2001-10-22,11001,11143,10860,10860,24060,135740.0,2200000.0
2001-10-23,10914,11072,10807,10844,13100,135520.0,2200000.0
2001-10-24,10702,11001,10702,10825,24601,135300.0,2200000.0
2001-10-25,10825,11089,10825,10860,19370,135740.0,2200000.0
2001-10-26,10878,10931,10755,10809,22339,135080.0,2200000.0
2001-10-29,10825,11037,10755,10809,20830,135080.0,2200000.0
2001-10-30,10844,10897,10545,10720,25946,133980.0,2200000.0
2001-10-31,10720,10825,10561,10668,20142,133320.0,2200000.0
2001-11-01,10666,10914,10649,10668,18518,133320.0,2200000.0
2001-11-02,10667,11037,10667,10915,33006,136400.0,2200000.0
2001-11-05,11071,11089,10825,10879,21470,135960.0,2200000.0
2001-11-06,10932,12182,10914,11760,116919,146960.0,2200000.0
2001-11-07,11846,11881,11441,11442,25050,143000.0,2200000.0
2001-11-08,11616,12144,11282,11970,47012,149600.0,2200000.0
2001-11-09,11968,12586,11829,12322,48899,154000.0,2200000.0
2001-11-12,12323,14171,12323,14171,119444,177100.0,2200000.0
2001-11-13,14452,14786,13782,14435,102700,180400.0,2200000.0
2001-11-14,14613,15351,14171,14611,79499,182600.0,2200000.0
2001-11-15,14452,14733,13995,14189,58083,177320.0,2200000.0
2001-11-16,13996,14399,12674,12851,106604,160600.0,2200000.0
2001-11-19,13203,13731,13080,13556,60495,169400.0,2200000.0
2001-11-20,13889,13889,12850,12992,42035,162360.0,2200000.0
2001-11-21,12673,13307,12673,12992,36212,162360.0,2200000.0
2001-11-22,12761,13184,12761,12992,24560,162360.0,2200000.0
2001-11-23,13114,13307,12938,12992,49448,162360.0,2200000.0
2001-11-26,13218,13288,12953,13097,60516,163680.0,2200000.0
2001-11-27,13291,13996,13185,13607,64438,170060.0,2200000.0
2001-11-28,13713,14153,13554,13748,74393,171820.0,2200000.0
2001-11-29,13554,13906,13290,13731,42130,171600.0,2200000.0
2001-11-30,13729,14045,13624,14048,39855,175560.0,2200000.0
2001-12-03,14258,14312,13854,13907,41669,173800.0,2200000.0
2001-12-04,13730,14170,13467,13872,42350,173360.0,2200000.0
2001-12-05,13748,14277,13748,13819,57771,172700.0,2200000.0
2001-12-06,13925,14294,13731,13731,73956,171600.0,2200000.0
2001-12-07,13904,15401,13904,15297,162325,191180.0,2200000.0
2001-12-10,15297,16142,15034,15315,85085,191400.0,2200000.0
2001-12-11,15667,16142,15491,16037,135271,200420.0,2200000.0
2001-12-12,15577,16070,15332,15490,63640,193600.0,2200000.0
2001-12-13,15684,15738,14787,14945,71036,186780.0,2200000.0
2001-12-14,14804,15314,14646,14805,39923,185020.0,2200000.0
2001-12-17,14787,14962,14153,14154,40275,176880.0,2200000.0
2001-12-18,14242,14612,13379,13502,47285,168740.0,2200000.0
2001-12-19,13554,13906,12939,13643,61100,170500.0,2200000.0
2001-12-20,13678,13906,13396,13696,39341,171160.0,2200000.0
2001-12-21,13696,13854,13273,13344,29980,166760.0,2200000.0
2001-12-24,13116,13554,12323,12675,75472,158400.0,2200000.0
2001-12-26,12762,13291,12587,13079,47180,163460.0,2200000.0
2001-12-27,12851,13203,12851,12938,29160,161700.0,2200000.0
2001-12-28,12852,13609,12852,13573,39698,169620.0,2200000.0
2002-01-02,13905,13994,13553,13907,41086,173800.0,2200000.0
2002-01-03,13732,13907,13204,13889,40774,173580.0,2200000.0
2002-01-04,13995,14699,13732,14523,55154,181500.0,2200000.0
2002-01-07,14171,14752,14171,14487,39849,181060.0,2200000.0
2002-01-08,14557,14697,14010,14013,35255,175120.0,2200000.0
2002-01-09,13907,14067,13396,13607,66813,170060.0,2200000.0
2002-01-10,13575,13892,13362,13432,48680,167860.0,2200000.0
2002-01-11,13695,14347,13553,13942,78900,174240.0,2200000.0
2002-01-14,14011,14592,13835,13907,55582,173800.0,2200000.0
2002-01-15,13905,14258,13376,13378,38296,167200.0,2200000.0
2002-01-16,13379,13733,13292,13432,29335,167860.0,2200000.0
2002-01-17,13220,13643,13220,13643,22705,170500.0,2200000.0
2002-01-18,13748,13925,13573,13643,24414,170500.0,2200000.0
2002-01-21,13803,13803,13415,13432,22626,167860.0,2200000.0
2002-01-22,13469,13609,13345,13432,34390,167860.0,2200000.0
2002-01-23,13606,13783,13448,13485,36020,168520.0,2200000.0
2002-01-24,13574,13784,13468,13626,37006,170280.0,2200000.0
2002-01-25,13748,14312,13748,14224,81723,177760.0,2200000.0
2002-01-28,14454,14612,13996,13995,47180,174900.0,2200000.0
2002-01-29,14012,14189,13731,13819,38440,172700.0,2200000.0
2002-01-30,13819,14224,13784,14030,35216,175340.0,2200000.0
2002-01-31,14205,14786,14099,14276,70998,178420.0,2200000.0
2002-02-01,14611,15015,14083,14171,73294,177100.0,2200000.0
2002-02-04,14258,14433,13854,14294,25353,178640.0,2200000.0
2002-02-05,13994,14274,13994,14048,24086,175560.0,2200000.0
2002-02-06,14047,14189,13731,13731,34922,171600.0,2200000.0
2002-02-07,13643,13783,13344,13361,41827,166980.0,2200000.0
2002-02-08,13045,13361,12885,13361,38390,166980.0,2200000.0
2002-02-14,13412,13642,13325,13520,36269,168960.0,2200000.0
2002-02-15,13731,13818,13448,13748,31923,171820.0,2200000.0
2002-02-18,13819,13854,13643,13643,21673,170500.0,2200000.0
2002-02-19,13642,13642,13219,13220,27440,165220.0,2200000.0
2002-02-20,13219,13448,13149,13273,14902,165880.0,2200000.0
