S&T중공업(003570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-08-18,2834,2932,2834,2834,3068876,93570.0,161327572.0
2004-08-19,2883,2907,2834,2883,2108030,95183.0,161327572.0
2004-08-20,2858,2907,2858,2908,478520,95990.0,161327572.0
2004-08-23,2932,2932,2858,2883,712385,95183.0,161327572.0
2004-08-24,2907,2932,2858,2883,669660,95183.0,161327572.0
2004-08-25,2883,2907,2858,2883,648180,95183.0,161327572.0
2004-08-26,2907,2907,2858,2883,656670,95183.0,161327572.0
2004-08-27,2883,2932,2883,2883,1185575,95183.0,161327572.0
2004-08-30,2907,2907,2858,2883,587080,95183.0,161327572.0
2004-08-31,2883,2907,2858,2883,550321,95183.0,161327572.0
2004-09-01,2883,2907,2858,2883,931170,95183.0,161327572.0
2004-09-02,2883,2932,2883,2908,1072681,95990.0,161327572.0
2004-09-03,2907,2932,2883,2908,808760,95990.0,161327572.0
2004-09-06,2907,3005,2907,3005,3324600,99216.0,161327572.0
2004-09-07,3029,3029,2932,2956,1008650,97603.0,161327572.0
2004-09-08,2980,3005,2932,2932,1084900,96797.0,161327572.0
2004-09-09,2907,3029,2907,3005,1734510,99216.0,161327572.0
2004-09-10,3029,3078,2980,3054,2897510,100830.0,161327572.0
2004-09-13,3078,3103,3005,3030,2056290,100023.0,161327572.0
2004-09-14,3029,3054,2980,3005,1090415,99216.0,161327572.0
2004-09-15,3005,3176,2980,3127,5212235,103250.0,161327572.0
2004-09-16,3127,3225,3103,3225,4132820,106476.0,161327572.0
2004-09-17,3225,3249,3151,3176,2363340,104863.0,161327572.0
2004-09-20,3176,3176,3078,3103,1920770,102443.0,161327572.0
2004-09-21,3127,3347,3103,3103,5743150,102443.0,161327572.0
2004-09-22,3127,3225,3103,3103,3199070,102443.0,161327572.0
2004-09-23,3078,3151,3054,3079,991780,101636.0,161327572.0
2004-09-24,3078,3151,3054,3079,1839200,101636.0,161327572.0
2004-09-30,3078,3127,3054,3054,1022580,100830.0,161327572.0
2004-10-01,3078,3176,3054,3127,1359110,103250.0,161327572.0
2004-10-04,3151,3176,3103,3127,932340,103250.0,161327572.0
2004-10-05,3151,3176,3103,3127,947222,103250.0,161327572.0
2004-10-06,3127,3151,3078,3103,1431080,102443.0,161327572.0
2004-10-07,3103,3127,3005,3005,1595450,99216.0,161327572.0
2004-10-08,2980,3029,2956,2981,1394640,98410.0,161327572.0
2004-10-11,2980,3029,2956,2956,669200,97603.0,161327572.0
2004-10-12,2932,2956,2907,2908,1002900,95990.0,161327572.0
2004-10-13,2907,2980,2907,2932,790908,96797.0,161327572.0
2004-10-14,2932,2956,2907,2956,692400,97603.0,161327572.0
2004-10-15,2932,3029,2907,3005,1061190,99216.0,161327572.0
2004-10-18,2980,3005,2980,2981,458470,98410.0,161327572.0
2004-10-19,2956,3005,2932,3005,741870,99216.0,161327572.0
2004-10-20,3005,3445,2980,3225,28375157,106476.0,161327572.0
2004-10-21,3249,3249,3029,3054,5591083,100830.0,161327572.0
2004-10-22,3103,3127,3029,3030,2623263,100023.0,161327572.0
2004-10-25,3005,3078,2980,3005,3163630,99216.0,161327572.0
2004-10-26,2980,3078,2980,3054,2255711,100830.0,161327572.0
2004-10-27,3054,3103,3005,3005,2142793,99216.0,161327572.0
2004-10-28,3029,3176,3005,3103,2700580,102443.0,161327572.0
2004-10-29,3103,3151,3078,3103,1195240,102443.0,161327572.0
2004-11-01,3151,3176,3103,3152,1405000,104056.0,161327572.0
2004-11-02,3151,3274,3127,3201,1962660,105670.0,161327572.0
2004-11-03,3249,3274,3176,3225,1891031,106476.0,161327572.0
2004-11-04,3225,3371,3200,3323,2477350,109703.0,161327572.0
2004-11-05,3347,3396,3249,3274,1681840,108089.0,161327572.0
2004-11-08,3274,3347,3225,3323,2792980,109703.0,161327572.0
2004-11-09,3274,3420,3274,3372,3013480,111316.0,161327572.0
2004-11-10,3371,3396,3298,3299,1233420,108896.0,161327572.0
2004-11-11,3298,3322,3249,3299,1531100,108896.0,161327572.0
2004-11-12,3298,3396,3298,3323,1893300,109703.0,161327572.0
2004-11-15,3371,3518,3347,3470,2455490,114543.0,161327572.0
2004-11-16,3493,3591,3445,3543,2096160,116962.0,161327572.0
2004-11-17,3518,3591,3493,3543,1455480,116962.0,161327572.0
2004-11-18,3542,3616,3493,3567,1453700,117769.0,161327572.0
2004-11-19,3640,3933,3616,3665,5476740,120996.0,161327572.0
2004-11-22,3689,3762,3567,3689,1596528,121802.0,161327572.0
2004-11-23,3665,3738,3665,3665,1177630,120996.0,161327572.0
2004-11-24,3640,3665,3493,3518,1920060,116156.0,161327572.0
2004-11-25,3493,3591,3493,3543,761415,116962.0,161327572.0
2004-11-26,3616,3860,3567,3616,3045810,119382.0,161327572.0
2004-11-29,3689,3689,3567,3592,1110800,118576.0,161327572.0
2004-11-30,3591,3616,3518,3518,1211497,116156.0,161327572.0
2004-12-01,3542,3567,3469,3518,1041520,116156.0,161327572.0
2004-12-02,3518,3616,3518,3567,827450,117769.0,161327572.0
2004-12-03,3591,3689,3567,3641,1424103,120189.0,161327572.0
2004-12-06,3640,3762,3616,3641,2063518,120189.0,161327572.0
2004-12-07,3909,4104,3640,3665,28119477,120996.0,161327572.0
2004-12-08,3762,3836,3567,3616,8379675,119382.0,161327572.0
2004-12-09,3616,3616,3420,3445,4869434,113736.0,161327572.0
2004-12-10,3420,3469,3371,3372,3076436,111316.0,161327572.0
2004-12-13,3347,3420,3298,3372,2338098,111316.0,161327572.0
2004-12-14,3371,3396,3274,3274,2561640,108089.0,161327572.0
2004-12-15,3249,3274,3176,3176,3426402,104863.0,161327572.0
2004-12-16,3225,3298,3176,3299,1521254,108896.0,161327572.0
2004-12-17,3322,3347,3274,3274,1420390,108089.0,161327572.0
2004-12-20,3249,3274,3200,3250,1529220,107283.0,161327572.0
2004-12-21,3225,3274,3176,3176,1081550,104863.0,161327572.0
2004-12-22,3200,3347,3176,3299,2686920,108896.0,161327572.0
2004-12-23,3347,3371,3274,3274,1313150,108089.0,161327572.0
2004-12-24,3274,3322,3225,3323,916170,109703.0,161327572.0
2004-12-27,3298,3396,3298,3372,793200,111316.0,161327572.0
2004-12-28,3420,3420,3347,3347,1039282,110509.0,161327572.0
2004-12-29,3347,3396,3249,3250,1775162,107283.0,161327572.0
2004-12-30,3249,3274,3151,3152,2038562,104056.0,161327572.0
2005-01-03,3176,3200,3151,3176,1088320,104863.0,161327572.0
2005-01-04,3151,3298,3151,3201,3607450,105670.0,161327572.0
2005-01-05,3176,3200,3127,3152,2139681,104056.0,161327572.0
2005-01-06,3127,3176,3127,3127,1678894,103250.0,161327572.0
2005-01-07,3151,3176,3078,3103,1342270,102443.0,161327572.0
2005-01-10,3103,3127,3054,3103,1456625,102443.0,161327572.0
2005-01-11,3078,3176,3078,3152,1278120,104056.0,161327572.0
2005-01-12,3127,3176,3127,3127,1079100,103250.0,161327572.0
2005-01-13,3151,3176,3103,3127,1011881,103250.0,161327572.0
2005-01-14,3103,3127,3054,3103,1589870,102443.0,161327572.0
2005-01-17,3103,3127,3078,3103,1060870,102443.0,161327572.0
2005-01-18,3127,3151,3103,3103,1614334,102443.0,161327572.0
2005-01-19,3127,3322,3127,3323,5887390,109703.0,161327572.0
2005-01-20,3298,3298,3225,3299,3820380,108896.0,161327572.0
2005-01-21,3274,3616,3274,3567,11109085,117769.0,161327572.0
2005-01-24,3591,3738,3493,3665,7333930,120996.0,161327572.0
2005-01-25,3713,3713,3518,3592,2634850,118576.0,161327572.0
2005-01-26,3616,3689,3542,3592,3598480,118576.0,161327572.0
2005-01-27,3640,3884,3591,3836,8719280,126642.0,161327572.0
2005-01-28,3811,3958,3616,3616,15906700,119382.0,161327572.0
2005-01-31,3665,3689,3567,3616,3356280,119382.0,161327572.0
2005-02-01,3640,3713,3616,3641,2368830,120189.0,161327572.0
2005-02-02,3640,3665,3567,3567,2549010,117769.0,161327572.0
2005-02-03,3567,3616,3493,3518,2170410,116156.0,161327572.0
2005-02-04,3542,3689,3542,3592,3332080,118576.0,161327572.0
2005-02-07,3640,3689,3591,3689,1722622,121802.0,161327572.0
2005-02-11,3689,3689,3616,3689,1976495,121802.0,161327572.0
2005-02-14,3689,3884,3665,3812,4193420,125836.0,161327572.0
2005-02-15,3860,3860,3713,3836,2437680,126642.0,161327572.0
2005-02-16,3811,3958,3811,3812,5186410,125836.0,161327572.0
2005-02-17,3884,4007,3811,3958,5209470,130675.0,161327572.0
2005-02-18,4202,4544,4178,4545,18130710,150035.0,161327572.0
2005-02-21,4935,5082,4593,4716,34653481,155681.0,161327572.0
2005-02-22,4740,4886,4422,4593,13548563,151648.0,161327572.0
2005-02-23,4398,4471,4226,4251,9399743,140355.0,161327572.0
2005-02-24,4275,4495,4275,4398,9214857,145195.0,161327572.0
2005-02-25,4373,4740,4324,4520,15574653,149228.0,161327572.0
2005-02-28,4544,4740,4520,4569,7035147,150841.0,161327572.0
2005-03-02,4642,5253,4569,5253,38449944,173427.0,161327572.0
2005-03-03,5375,5668,5033,5180,49955046,171007.0,161327572.0
2005-03-04,5228,5619,5106,5375,22529145,177460.0,161327572.0
2005-03-07,5473,5521,5082,5131,14133090,169394.0,161327572.0
2005-03-08,5033,5155,4666,4813,12719140,158908.0,161327572.0
2005-03-09,4691,4959,4642,4862,9366524,160521.0,161327572.0
2005-03-10,4740,5204,4740,4936,12392486,162941.0,161327572.0
2005-03-11,4984,5155,4959,5082,11586729,167781.0,161327572.0
2005-03-14,5179,5204,4886,5033,10877440,166167.0,161327572.0
2005-03-15,5033,5326,4959,5082,20412721,167781.0,161327572.0
2005-03-16,4984,5131,4788,5131,20839269,169394.0,161327572.0
2005-03-17,5057,5082,4666,4667,15980826,154068.0,161327572.0
2005-03-18,4569,4715,4275,4325,12896327,142775.0,161327572.0
2005-03-21,4226,4373,4153,4251,6704990,140355.0,161327572.0
2005-03-22,4251,4373,4251,4251,5801071,140355.0,161327572.0
2005-03-23,4202,4593,4178,4398,11631027,145195.0,161327572.0
2005-03-24,4544,4569,4422,4471,6955769,147615.0,161327572.0
2005-03-25,4495,4569,4471,4520,4210720,149228.0,161327572.0
2005-03-28,4544,4642,4446,4471,5953522,147615.0,161327572.0
2005-03-29,4520,4544,4300,4374,3309155,144388.0,161327572.0
2005-03-30,4300,4373,4275,4300,2606145,141968.0,161327572.0
2005-03-31,4398,4593,4324,4520,5917160,149228.0,161327572.0
2005-04-01,4544,4764,4471,4765,8950280,157294.0,161327572.0
2005-04-04,4862,5082,4813,4838,10520143,159714.0,161327572.0
2005-04-06,4862,4935,4813,4862,3846550,160521.0,161327572.0
2005-04-07,4935,5131,4886,5131,7810717,169394.0,161327572.0
2005-04-08,5204,5228,4984,5033,5054946,166167.0,161327572.0
2005-04-11,4959,5106,4911,5082,4132351,167781.0,161327572.0
2005-04-12,5033,5399,5033,5082,11433231,167781.0,161327572.0
2005-04-13,5082,5155,5008,5058,3455443,166974.0,161327572.0
2005-04-14,4959,5131,4959,5033,3548931,166167.0,161327572.0
2005-04-15,5008,5057,4911,4911,4002405,162134.0,161327572.0
2005-04-18,4788,4837,4544,4545,5228845,150035.0,161327572.0
2005-04-19,4593,4984,4593,4838,11817928,159714.0,161327572.0
2005-04-20,5057,5057,4862,4960,5062622,163747.0,161327572.0
2005-04-21,4862,5106,4740,4984,4590163,164554.0,161327572.0
2005-04-22,5131,5204,5033,5131,6589497,169394.0,161327572.0
2005-04-25,5253,5497,5204,5498,11268187,181494.0,161327572.0
2005-04-26,5668,5863,5497,5522,16067682,182300.0,161327572.0
2005-04-27,5521,5766,5106,5278,19459756,174234.0,161327572.0
2005-04-28,5424,5473,5008,5033,8936609,166167.0,161327572.0
2005-04-29,4837,4984,4837,4960,6140885,163747.0,161327572.0
2005-05-02,4984,5057,4862,4862,4004714,160521.0,161327572.0
2005-05-03,4837,4959,4837,4862,4401470,160521.0,161327572.0
2005-05-04,4911,5033,4886,4960,3609707,163747.0,161327572.0
2005-05-06,4959,5082,4935,4936,2803467,162941.0,161327572.0
2005-05-09,4959,4984,4862,4862,2926549,160521.0,161327572.0
2005-05-10,4886,4935,4862,4862,1708110,160521.0,161327572.0
2005-05-11,4837,4935,4813,4887,2009699,161328.0,161327572.0
2005-05-12,4886,4911,4837,4862,1600579,160521.0,161327572.0
2005-05-13,4813,4837,4471,4569,7684025,150841.0,161327572.0
2005-05-16,4544,4715,4544,4642,3121220,153261.0,161327572.0
2005-05-17,4691,4715,4520,4569,2664888,150841.0,161327572.0
2005-05-18,4544,4911,4495,4765,6758319,157294.0,161327572.0
2005-05-19,4837,4862,4740,4765,2010070,157294.0,161327572.0
2005-05-20,4715,4788,4691,4765,1859303,157294.0,161327572.0
2005-05-23,4764,4837,4764,4838,1686968,159714.0,161327572.0
2005-05-24,4911,5057,4837,5009,3950122,165361.0,161327572.0
2005-05-25,5033,5057,4886,4887,2085839,161328.0,161327572.0
2005-05-26,4886,4959,4837,4911,1532270,162134.0,161327572.0
2005-05-27,4911,5033,4886,5033,3478727,166167.0,161327572.0
2005-05-30,5082,5106,4984,5033,1503147,166167.0,161327572.0
2005-05-31,5008,5057,4959,5033,1477905,166167.0,161327572.0
2005-06-01,5033,5155,5033,5131,3517293,169394.0,161327572.0
2005-06-02,5131,5155,5082,5107,1663880,168587.0,161327572.0
2005-06-03,5131,5155,4984,5009,2134720,165361.0,161327572.0
2005-06-07,4959,5008,4886,4936,2628879,162941.0,161327572.0
2005-06-08,4911,5131,4911,5033,4516730,166167.0,161327572.0
2005-06-09,5033,5057,4959,4984,2072110,164554.0,161327572.0
2005-06-10,4984,5204,4959,5131,3998139,169394.0,161327572.0
2005-06-13,5204,5277,5131,5131,2060121,169394.0,161327572.0
2005-06-14,5106,5155,5008,5009,1820640,165361.0,161327572.0
2005-06-15,5033,5131,5008,5107,1433328,168587.0,161327572.0
2005-06-16,5082,5228,5082,5131,2086770,169394.0,161327572.0
2005-06-17,5179,5399,5131,5302,6590062,175040.0,161327572.0
2005-06-20,5302,5350,5204,5278,2932270,174234.0,161327572.0
2005-06-21,5302,5497,5253,5498,4960439,181494.0,161327572.0
2005-06-22,5546,5839,5521,5815,10900291,191980.0,161327572.0
2005-06-23,5961,6035,5717,5840,6871631,192786.0,161327572.0
2005-06-24,5766,5790,5619,5669,4375929,187140.0,161327572.0
2005-06-27,5546,5692,5424,5571,4634889,183913.0,161327572.0
2005-06-28,5692,5790,5644,5693,4946780,187947.0,161327572.0
2005-06-29,5766,5790,5570,5571,3297990,183913.0,161327572.0
2005-06-30,5570,5692,5497,5669,3199809,187140.0,161327572.0
2005-07-01,5668,5986,5619,5986,6304380,197626.0,161327572.0
2005-07-04,5961,6059,5839,5986,5184985,197626.0,161327572.0
2005-07-05,6035,6132,5888,5986,4772037,197626.0,161327572.0
2005-07-06,6035,6254,6035,6206,4917743,204886.0,161327572.0
2005-07-07,6206,6939,6132,6573,13115910,216986.0,161327572.0
2005-07-08,6645,6694,6352,6402,5051300,211339.0,161327572.0
2005-07-11,6450,6670,6450,6499,3787580,214566.0,161327572.0
2005-07-12,6621,6694,6425,6450,2721493,212952.0,161327572.0
2005-07-13,6450,6474,6303,6328,3279070,208919.0,161327572.0
2005-07-14,6352,6499,6328,6402,2233730,211339.0,161327572.0
2005-07-15,6694,7036,6621,6890,9800381,227472.0,161327572.0
2005-07-18,7061,7158,6572,6597,7249090,217792.0,161327572.0
2005-07-19,6645,6792,6548,6768,3534670,223439.0,161327572.0
2005-07-20,6743,7110,6719,6939,6286973,229085.0,161327572.0
2005-07-21,6987,7476,6914,7037,9924538,232312.0,161327572.0
2005-07-22,6939,7036,6743,6964,3485031,229892.0,161327572.0
2005-07-25,6963,7085,6890,6915,2511880,228279.0,161327572.0
2005-07-26,6841,6987,6792,6890,2484030,227472.0,161327572.0
2005-07-27,6865,6963,6816,6866,2187140,226665.0,161327572.0
2005-07-28,6890,6939,6841,6915,2851330,228279.0,161327572.0
2005-07-29,6914,7207,6914,6964,3823111,229892.0,161327572.0
2005-08-01,6939,6987,6792,6817,2064733,225052.0,161327572.0
2005-08-02,6816,6865,6474,6524,4577620,215372.0,161327572.0
2005-08-03,6523,6719,6523,6548,3013691,216179.0,161327572.0
2005-08-04,6548,6645,5815,6182,4403480,204079.0,161327572.0
2005-08-05,5937,6254,5937,6182,2128154,204079.0,161327572.0
2005-08-08,6108,6303,6108,6206,1399210,204886.0,161327572.0
2005-08-09,6157,6499,6157,6499,1204587,214566.0,161327572.0
2005-08-10,6572,6645,6450,6450,1233031,212952.0,161327572.0
2005-08-11,6352,7134,6352,6744,5379930,222632.0,161327572.0
2005-08-12,6792,6865,6621,6646,1680230,219405.0,161327572.0
2005-08-16,6743,6768,6450,6450,1663720,212952.0,161327572.0
2005-08-17,6303,6645,6303,6573,1869310,216986.0,161327572.0
2005-08-18,6548,6645,6352,6377,1671027,210532.0,161327572.0
2005-08-19,6303,6450,6303,6450,1287850,212952.0,161327572.0
2005-08-22,6425,6597,6425,6548,1104260,216179.0,161327572.0
2005-08-23,6474,6572,6474,6524,937120,215372.0,161327572.0
2005-08-24,6548,6548,6425,6426,1132680,212146.0,161327572.0
2005-08-25,6450,6768,6401,6744,3933894,222632.0,161327572.0
2005-08-26,6792,6792,6499,6499,1589802,214566.0,161327572.0
2005-08-29,6401,6425,6206,6206,1912968,204886.0,161327572.0
2005-08-30,6230,6425,6206,6279,1663673,207306.0,161327572.0
2005-08-31,6206,6377,6206,6328,1036210,208919.0,161327572.0
2005-09-01,6425,6597,6328,6597,1307320,217792.0,161327572.0
2005-09-02,6450,6621,6450,6573,958727,216986.0,161327572.0
2005-09-05,6572,6670,6499,6646,1146036,219405.0,161327572.0
2005-09-06,6670,6719,6474,6475,1369840,213759.0,161327572.0
2005-09-07,6523,6621,6474,6499,1021168,214566.0,161327572.0
2005-09-08,6499,6621,6377,6377,1422890,210532.0,161327572.0
2005-09-09,6377,6474,6352,6426,1046990,212146.0,161327572.0
2005-09-12,6450,6548,6377,6402,1083100,211339.0,161327572.0
2005-09-13,6401,6499,6328,6450,1366479,212952.0,161327572.0
2005-09-14,6425,6499,6352,6450,1065880,212952.0,161327572.0
2005-09-15,6425,7012,6425,6939,6634143,229085.0,161327572.0
2005-09-16,7085,7110,6792,6988,3150620,230698.0,161327572.0
2005-09-20,7085,7183,6914,7110,3048958,234732.0,161327572.0
2005-09-21,7061,7427,7061,7086,5460746,233925.0,161327572.0
2005-09-22,7012,7256,6914,7037,4988303,232312.0,161327572.0
2005-09-23,7036,7207,6816,6915,3070820,228279.0,161327572.0
2005-09-26,6939,7134,6939,7135,2557540,235538.0,161327572.0
2005-09-27,7183,7525,7158,7330,6619275,241991.0,161327572.0
2005-09-28,7452,7598,7134,7135,5239023,235538.0,161327572.0
2005-09-29,7281,7305,7061,7183,3067050,237152.0,161327572.0
2005-09-30,7232,7452,7183,7452,4723628,246025.0,161327572.0
2005-10-04,7598,7818,7476,7501,5711208,247638.0,161327572.0
2005-10-05,7452,7549,7354,7550,2120192,249251.0,161327572.0
2005-10-06,7549,7549,7378,7379,2496018,243605.0,161327572.0
2005-10-07,7232,7403,7183,7208,2549204,237958.0,161327572.0
2005-10-10,7158,7427,7158,7379,1880999,243605.0,161327572.0
2005-10-11,7329,7452,7305,7354,1247471,242798.0,161327572.0
2005-10-12,7378,7598,7378,7428,3215742,245218.0,161327572.0
2005-10-13,7427,7598,7403,7477,1613779,246831.0,161327572.0
2005-10-14,7501,7549,7281,7354,2287376,242798.0,161327572.0
2005-10-17,7354,7525,7256,7330,2718830,241991.0,161327572.0
2005-10-18,7330,7476,7281,7281,2164090,240378.0,161327572.0
2005-10-19,7232,7256,6890,6988,2895460,230698.0,161327572.0
2005-10-20,6939,7061,6816,6939,1839409,229085.0,161327572.0
2005-10-21,6865,6987,6841,6866,1861651,226665.0,161327572.0
2005-10-24,6841,7036,6841,6841,2765937,225859.0,161327572.0
2005-10-25,6890,7232,6890,7037,4523719,232312.0,161327572.0
2005-10-26,7110,7134,6987,7012,1311379,231505.0,161327572.0
2005-10-27,7012,7085,6963,6988,1463160,230698.0,161327572.0
2005-10-28,6890,6987,6792,6988,1623420,230698.0,161327572.0
2005-10-31,7012,7110,6987,7061,769860,233118.0,161327572.0
2005-11-01,7061,7232,7061,7232,1206886,238765.0,161327572.0
2005-11-02,7281,7305,7207,7306,1174112,241185.0,161327572.0
2005-11-03,7305,7403,7256,7281,984816,240378.0,161327572.0
2005-11-04,7281,7574,7281,7403,4073993,244411.0,161327572.0
2005-11-07,7501,7574,7330,7330,1508150,241991.0,161327572.0
2005-11-08,7330,7403,7232,7232,1323430,238765.0,161327572.0
2005-11-09,7232,7281,7158,7159,1065600,236345.0,161327572.0
2005-11-10,7158,7232,7110,7232,1017135,238765.0,161327572.0
2005-11-11,7305,7354,7207,7208,993830,237958.0,161327572.0
2005-11-14,7207,7232,7110,7208,1362610,237958.0,161327572.0
2005-11-15,7183,7207,7085,7135,747400,235538.0,161327572.0
2005-11-16,7012,7085,6939,6964,2741310,229892.0,161327572.0
2005-11-17,6963,7036,6865,6964,1448430,229892.0,161327572.0
2005-11-18,6963,7158,6963,6988,2117771,230698.0,161327572.0
2005-11-21,7012,7085,7012,7037,1120510,232312.0,161327572.0
2005-11-22,7134,7134,6963,6964,1118850,229892.0,161327572.0
2005-11-23,6963,7012,6890,6939,1689770,229085.0,161327572.0
2005-11-24,6890,6963,6743,6841,2771925,225859.0,161327572.0
2005-11-25,6816,7281,6816,7232,3366070,238765.0,161327572.0
2005-11-28,7330,7427,7232,7257,3186045,239571.0,161327572.0
2005-11-29,7378,7549,7134,7281,8667764,240378.0,161327572.0
2005-11-30,7256,7916,7232,7868,9815254,259737.0,161327572.0
2005-12-01,7891,8258,7745,8014,7696747,264577.0,161327572.0
2005-12-02,8063,8185,7867,8063,3939309,266190.0,161327572.0
2005-12-05,8062,8062,7794,7868,3005731,259737.0,161327572.0
2005-12-06,7794,8282,7745,8185,5761174,270224.0,161327572.0
2005-12-07,8307,8307,7940,7941,3391280,262157.0,161327572.0
2005-12-08,7867,7940,7672,7697,3343401,254091.0,161327572.0
2005-12-09,7598,7867,7525,7525,2917195,248444.0,161327572.0
2005-12-12,7476,7794,7476,7672,2328860,253284.0,161327572.0
2005-12-13,7745,7818,7598,7697,1677450,254091.0,161327572.0
2005-12-14,7769,7965,7696,7745,2741000,255704.0,161327572.0
2005-12-15,7794,7818,7501,7574,2543941,250058.0,161327572.0
2005-12-16,7476,7501,7305,7403,2649485,244411.0,161327572.0
2005-12-19,7330,7525,7330,7428,1006492,245218.0,161327572.0
2005-12-20,7403,7476,7330,7330,1321825,241991.0,161327572.0
2005-12-21,7354,7476,7281,7477,1573630,246831.0,161327572.0
2005-12-22,7476,7501,7256,7257,1787998,239571.0,161327572.0
2005-12-23,7256,7281,7036,7061,1437540,233118.0,161327572.0
2005-12-26,7061,7330,7061,7159,1294736,236345.0,161327572.0
2005-12-27,7134,7330,7134,7159,941504,236345.0,161327572.0
2005-12-28,7158,7305,7134,7281,1132634,240378.0,161327572.0
2005-12-29,7476,7525,7330,7330,1468115,241991.0,161327572.0
2006-01-02,7330,7427,7305,7379,896060,243605.0,161327572.0
2006-01-03,7378,7427,7232,7232,1441781,238765.0,161327572.0
2006-01-04,7281,7281,7061,7086,1713682,233925.0,161327572.0
2006-01-05,7085,7134,6719,6890,3508170,227472.0,161327572.0
