삼정펄프(009770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-07-10,19773,19927,19773,19826,61,49536.0,1280000.0
2008-07-11,19722,19748,19722,19749,180,49344.0,1280000.0
2008-07-14,19543,19568,19543,19570,30,48896.0,1280000.0
2008-07-15,19901,19927,19465,19467,130,48640.0,1280000.0
2008-07-16,19465,19696,19158,19698,180,49216.0,1280000.0
2008-07-17,19696,19696,19696,19698,0,49216.0,1280000.0
2008-07-18,19722,19722,19722,19723,50,49280.0,1280000.0
2008-07-21,19722,19722,19722,19723,50,49280.0,1280000.0
2008-07-22,19722,19722,19620,19621,90,49024.0,1280000.0
2008-07-23,19722,19722,19671,19672,50,49152.0,1280000.0
2008-07-24,19722,19722,19722,19723,50,49280.0,1280000.0
2008-07-25,19722,19722,19337,19365,830,48384.0,1280000.0
2008-07-28,19876,19876,19414,19416,120,48512.0,1280000.0
2008-07-29,19465,19465,19440,19442,40,48576.0,1280000.0
2008-07-30,19440,19568,19440,19570,90,48896.0,1280000.0
2008-07-31,19465,19465,19363,19365,90,48384.0,1280000.0
2008-08-01,19209,21310,19209,19518,690,48768.0,1280000.0
2008-08-04,19208,19464,18518,18954,1420,47360.0,1280000.0
2008-08-05,18953,19465,18953,19467,100,48640.0,1280000.0
2008-08-06,19440,19465,19209,19365,340,48384.0,1280000.0
2008-08-07,19388,19388,18467,18494,845,46208.0,1280000.0
2008-08-08,18492,18492,18185,18212,873,45504.0,1280000.0
2008-08-11,18390,18825,18390,18391,102,45952.0,1280000.0
2008-08-12,18339,18492,17929,18058,410,45120.0,1280000.0
2008-08-13,18057,18441,18057,18442,320,46080.0,1280000.0
2008-08-14,18441,18467,18441,18442,520,46080.0,1280000.0
2008-08-18,18441,19927,18441,19646,7830,49088.0,1280000.0
2008-08-19,19209,19927,18236,18238,1470,45568.0,1280000.0
2008-08-20,17929,18441,17929,18212,220,45504.0,1280000.0
2008-08-21,18211,18236,17980,17982,160,44928.0,1280000.0
2008-08-22,18748,18748,17980,17982,210,44928.0,1280000.0
2008-08-25,17929,17929,17929,17930,370,44800.0,1280000.0
2008-08-26,17443,17929,17443,17930,100,44800.0,1280000.0
2008-08-27,17724,17724,17724,17725,280,44288.0,1280000.0
2008-08-28,17724,17724,17724,17725,40,44288.0,1280000.0
2008-08-29,17699,17878,17699,17879,360,44672.0,1280000.0
2008-09-01,17468,17468,16751,17162,510,42880.0,1280000.0
2008-09-02,16904,17315,16904,17162,970,42880.0,1280000.0
2008-09-03,16648,17315,16648,17315,170,43264.0,1280000.0
2008-09-04,17315,17827,16700,17828,920,44544.0,1280000.0
2008-09-05,17494,17673,16904,16957,1460,42368.0,1280000.0
2008-09-08,16956,17417,16956,17418,3160,43520.0,1280000.0
2008-09-09,17007,17007,17007,17008,150,42496.0,1280000.0
2008-09-10,17007,18236,17007,17622,160,44032.0,1280000.0
2008-09-11,17622,17622,17622,17622,0,44032.0,1280000.0
2008-09-12,17673,17673,17596,17674,330,44160.0,1280000.0
2008-09-16,17724,17724,17160,17443,160,43584.0,1280000.0
2008-09-17,17468,17468,17417,17443,170,43584.0,1280000.0
2008-09-18,17392,17392,17032,17034,30,42560.0,1280000.0
2008-09-19,16956,17135,16956,17008,90,42496.0,1280000.0
2008-09-22,17058,17160,16904,17136,280,42816.0,1280000.0
2008-09-23,17109,17264,17109,17264,360,43136.0,1280000.0
2008-09-24,17264,17264,16956,17008,250,42496.0,1280000.0
2008-09-25,17007,17417,16930,17034,420,42560.0,1280000.0
2008-09-26,17160,17160,17160,17162,20,42880.0,1280000.0
2008-09-29,16700,17417,16700,17162,1570,42880.0,1280000.0
2008-09-30,16853,17160,16853,17162,240,42880.0,1280000.0
2008-10-01,17160,17160,17160,17162,40,42880.0,1280000.0
2008-10-02,16751,17007,16700,16880,130,42176.0,1280000.0
2008-10-06,17160,17648,15777,17622,460,44032.0,1280000.0
2008-10-07,15931,17571,15931,17571,220,43904.0,1280000.0
2008-10-08,17673,17673,16341,16906,270,42240.0,1280000.0
2008-10-09,15112,17648,15112,16521,420,41280.0,1280000.0
2008-10-10,15726,16444,15726,16444,270,41088.0,1280000.0
2008-10-13,16444,17416,15931,16393,2450,40960.0,1280000.0
2008-10-14,16597,16725,16597,16598,950,41472.0,1280000.0
2008-10-15,16597,16751,16597,16598,320,41472.0,1280000.0
2008-10-16,14958,16904,14958,16495,1080,41216.0,1280000.0
2008-10-17,15470,17288,15470,16495,610,41216.0,1280000.0
2008-10-20,16033,16316,16033,16316,360,40768.0,1280000.0
2008-10-21,16213,16213,16213,16214,10,40512.0,1280000.0
2008-10-22,15214,18006,15214,16214,605,40512.0,1280000.0
2008-10-23,15777,17160,15624,15676,314,39168.0,1280000.0
2008-10-24,15368,16930,14036,14446,7223,36096.0,1280000.0
2008-10-27,14087,14087,12652,13755,344,34368.0,1280000.0
2008-10-28,12678,15342,12678,14907,580,37248.0,1280000.0
2008-10-29,15291,15291,15009,15010,60,37504.0,1280000.0
2008-10-30,15112,16418,15112,16393,1050,40960.0,1280000.0
2008-10-31,15009,16239,14906,16239,650,40576.0,1280000.0
2008-11-03,15367,16495,15367,16495,110,41216.0,1280000.0
2008-11-04,16188,16188,16188,16188,30,40448.0,1280000.0
2008-11-05,16367,16367,15854,15855,1150,39616.0,1280000.0
2008-11-06,14599,15367,14599,14933,990,37312.0,1280000.0
2008-11-07,14240,16904,14240,14958,2810,37376.0,1280000.0
2008-11-10,14958,15009,14599,14651,3100,36608.0,1280000.0
2008-11-11,16136,16136,14420,14856,800,37120.0,1280000.0
2008-11-12,13984,15470,13984,14856,710,37120.0,1280000.0
2008-11-13,15367,15367,14394,14754,7230,36864.0,1280000.0
2008-11-14,14599,14650,14343,14395,4260,35968.0,1280000.0
2008-11-17,13933,16495,13933,16495,180,41216.0,1280000.0
2008-11-18,15060,15240,14855,14958,371,37376.0,1280000.0
2008-11-19,13882,14548,13882,14549,400,36352.0,1280000.0
2008-11-20,13216,15367,13216,13986,542,34944.0,1280000.0
2008-11-21,12857,14624,12857,13883,790,34688.0,1280000.0
2008-11-24,14189,14189,13676,13678,320,34176.0,1280000.0
2008-11-25,13344,13908,13344,13909,460,34752.0,1280000.0
2008-11-26,13113,15214,13113,13678,460,34176.0,1280000.0
2008-11-27,13753,13753,13753,13755,10,34368.0,1280000.0
2008-11-28,13779,13984,13779,13883,360,34688.0,1280000.0
2008-12-01,13625,14496,13625,14446,200,36096.0,1280000.0
2008-12-02,13420,13882,13420,13576,420,33920.0,1280000.0
2008-12-03,13882,14573,13779,13832,3370,34560.0,1280000.0
2008-12-04,13831,15239,13779,14216,800,35520.0,1280000.0
2008-12-05,14138,14676,13779,13781,378,34432.0,1280000.0
2008-12-08,13779,14420,13753,13781,2410,34432.0,1280000.0
2008-12-09,13676,14368,13625,13627,180,34048.0,1280000.0
2008-12-10,13779,14087,13446,14088,15830,35200.0,1280000.0
2008-12-11,14087,14240,14087,14242,480,35584.0,1280000.0
2008-12-12,14240,15828,14240,14498,1990,36224.0,1280000.0
2008-12-15,14240,15086,14240,14856,330,37120.0,1280000.0
2008-12-16,15342,15367,14599,15368,850,38400.0,1280000.0
2008-12-17,15444,15444,14804,15419,350,38528.0,1280000.0
2008-12-18,15214,15419,15214,15419,100,38528.0,1280000.0
2008-12-19,14599,15419,14445,14651,690,36608.0,1280000.0
2008-12-22,14958,15239,14804,14805,170,36992.0,1280000.0
2008-12-23,14599,14650,14343,14651,710,36608.0,1280000.0
2008-12-24,14240,15828,14240,14856,520,37120.0,1280000.0
2008-12-26,14855,15444,14855,15419,470,38528.0,1280000.0
2008-12-29,13779,15444,13779,14958,900,37376.0,1280000.0
2008-12-30,14394,15291,14394,14933,1726,37312.0,1280000.0
2009-01-02,14880,14880,14548,14651,320,36608.0,1280000.0
2009-01-05,14292,14496,14292,14498,130,36224.0,1280000.0
2009-01-06,14752,14804,14752,14805,30,36992.0,1280000.0
2009-01-07,14804,14804,14804,14805,0,36992.0,1280000.0
2009-01-08,14240,14701,14240,14472,470,36160.0,1280000.0
2009-01-09,14471,14496,14471,14498,100,36224.0,1280000.0
2009-01-12,14189,14522,14189,14446,50,36096.0,1280000.0
2009-01-13,14496,14496,14496,14498,30,36224.0,1280000.0
2009-01-14,14445,14445,14240,14242,280,35584.0,1280000.0
2009-01-15,14317,14317,14240,14242,50,35584.0,1280000.0
2009-01-16,14445,14445,14445,14446,30,36096.0,1280000.0
2009-01-19,14471,14599,14445,14446,90,36096.0,1280000.0
2009-01-20,14266,14522,14266,14267,360,35648.0,1280000.0
2009-01-21,13856,14317,13856,14318,20,35776.0,1280000.0
2009-01-22,14138,14496,14138,14498,180,36224.0,1280000.0
2009-01-23,14394,14394,14036,14062,170,35136.0,1280000.0
2009-01-28,14061,14317,14061,14318,2410,35776.0,1280000.0
2009-01-29,14343,14343,14343,14344,100,35840.0,1280000.0
2009-01-30,14343,14368,14343,14344,70,35840.0,1280000.0
2009-02-02,14343,14343,14343,14344,80,35840.0,1280000.0
2009-02-03,14240,14240,13908,14190,310,35456.0,1280000.0
2009-02-04,14317,14317,14292,14293,20,35712.0,1280000.0
2009-02-05,14292,14292,14292,14293,60,35712.0,1280000.0
2009-02-06,14496,14496,14240,14242,160,35584.0,1280000.0
2009-02-09,14266,14266,14240,14242,42,35584.0,1280000.0
2009-02-10,14240,14240,14240,14242,100,35584.0,1280000.0
2009-02-11,14087,14240,14087,14242,120,35584.0,1280000.0
2009-02-12,14240,14240,14189,14190,110,35456.0,1280000.0
2009-02-13,14240,14240,14240,14242,30,35584.0,1280000.0
2009-02-16,14036,14240,14010,14242,400,35584.0,1280000.0
2009-02-17,14087,14087,14087,14088,0,35200.0,1280000.0
2009-02-18,14087,14087,13933,13934,52,34816.0,1280000.0
2009-02-19,13933,13933,13933,13934,0,34816.0,1280000.0
2009-02-20,13933,13933,13831,13832,20,34560.0,1280000.0
2009-02-23,13779,13779,13779,13781,50,34432.0,1280000.0
2009-02-24,13753,13753,13753,13755,20,34368.0,1280000.0
2009-02-25,13753,14087,13753,13934,70,34816.0,1280000.0
2009-02-26,14061,14061,13831,13832,100,34560.0,1280000.0
2009-02-27,13831,13831,13831,13832,100,34560.0,1280000.0
2009-03-02,13446,13446,13420,13422,20,33536.0,1280000.0
2009-03-03,13420,13420,13420,13422,10,33536.0,1280000.0
2009-03-04,13420,14138,13420,14139,60,35328.0,1280000.0
2009-03-05,14138,14138,13420,13422,50,33536.0,1280000.0
2009-03-06,12883,13318,12883,13320,100,33280.0,1280000.0
2009-03-09,12908,13216,12908,13114,302,32768.0,1280000.0
2009-03-10,13164,13318,12883,13269,170,33152.0,1280000.0
2009-03-11,13267,13574,13267,13576,2420,33920.0,1280000.0
2009-03-12,13523,13523,13523,13525,50,33792.0,1280000.0
2009-03-13,13523,13523,13523,13525,50,33792.0,1280000.0
2009-03-16,13523,13574,13523,13576,61,33920.0,1280000.0
2009-03-17,13574,14599,13574,14600,180,36480.0,1280000.0
2009-03-18,13933,14266,13933,14037,270,35072.0,1280000.0
2009-03-19,14036,14036,14036,14037,0,35072.0,1280000.0
2009-03-20,14394,14932,14394,14933,250,37312.0,1280000.0
2009-03-23,16188,16188,15419,15419,100,38528.0,1280000.0
2009-03-24,16341,16392,16341,16393,150,40960.0,1280000.0
2009-03-25,16392,16392,16392,16393,50,40960.0,1280000.0
2009-03-26,16392,16648,16392,16649,60,41600.0,1280000.0
2009-03-27,17417,17417,16648,17110,60,42752.0,1280000.0
2009-03-30,16687,16687,15951,16393,0,40960.0,1280000.0
2009-03-31,16392,17673,16392,17674,90,44160.0,1280000.0
2009-04-01,17417,17673,17417,17418,145,43520.0,1280000.0
2009-04-02,17417,17417,17417,17418,50,43520.0,1280000.0
2009-04-03,17417,17417,16904,16906,202,42240.0,1280000.0
2009-04-06,15905,17186,15905,16906,220,42240.0,1280000.0
2009-04-07,16853,17238,16802,17238,140,43072.0,1280000.0
2009-04-08,17417,17417,17058,17059,150,42624.0,1280000.0
2009-04-09,17366,17929,17032,17085,910,42688.0,1280000.0
2009-04-10,17007,17929,17007,17571,310,43904.0,1280000.0
2009-04-13,17520,17520,17520,17520,33,43776.0,1280000.0
2009-04-14,17622,18185,16904,17930,633,44800.0,1280000.0
2009-04-15,16392,17468,16392,17392,230,43456.0,1280000.0
2009-04-16,17648,17929,17238,17674,470,44160.0,1280000.0
2009-04-17,17417,18416,17417,17930,310,44800.0,1280000.0
2009-04-20,19850,19850,17724,17725,391,44288.0,1280000.0
2009-04-21,17673,17699,17673,17699,160,44224.0,1280000.0
2009-04-22,17724,19363,17724,17930,400,44800.0,1280000.0
2009-04-23,17673,17929,17443,17443,300,43584.0,1280000.0
2009-04-24,17264,17264,17264,17264,70,43136.0,1280000.0
2009-04-27,17007,17468,16904,16957,1790,42368.0,1280000.0
2009-04-28,17084,17519,17058,17059,240,42624.0,1280000.0
2009-04-29,17417,18518,17417,17674,240,44160.0,1280000.0
2009-04-30,17520,17801,17520,17802,110,44480.0,1280000.0
2009-05-04,17571,18083,17289,17418,621,43520.0,1280000.0
2009-05-06,17160,17392,17160,17392,180,43456.0,1280000.0
2009-05-07,17392,17468,17392,17469,410,43648.0,1280000.0
2009-05-08,17417,18185,17417,17520,540,43776.0,1280000.0
2009-05-11,17417,17827,17417,17828,270,44544.0,1280000.0
2009-05-12,17519,20362,17109,20363,560,50880.0,1280000.0
2009-05-13,20183,20977,17801,19314,3536,48256.0,1280000.0
2009-05-14,18595,20029,18595,19186,200,47936.0,1280000.0
2009-05-15,18441,19132,18339,18903,760,47232.0,1280000.0
2009-05-18,18697,20464,18032,20466,2390,51136.0,1280000.0
2009-05-19,19952,19952,18953,19493,810,48704.0,1280000.0
2009-05-20,19414,19465,19363,19467,100,48640.0,1280000.0
2009-05-21,19209,19286,18953,19288,101,48192.0,1280000.0
2009-05-22,18902,19363,18543,19339,562,48320.0,1280000.0
2009-05-25,19004,19414,18748,19339,1320,48320.0,1280000.0
2009-05-26,19414,19414,18697,18698,142,46720.0,1280000.0
2009-05-27,18697,18697,18697,18698,52,46720.0,1280000.0
2009-05-28,18697,18953,18697,18698,191,46720.0,1280000.0
2009-05-29,18953,19235,18876,19237,90,48064.0,1280000.0
2009-06-01,18800,19388,18800,19390,200,48448.0,1280000.0
2009-06-02,18953,19235,18492,19237,454,48064.0,1280000.0
2009-06-03,19465,19465,19465,19467,3000,48640.0,1280000.0
2009-06-04,19926,19926,17519,18954,930,47360.0,1280000.0
2009-06-05,19004,19004,19004,19006,10,47488.0,1280000.0
2009-06-08,18441,19439,18441,18954,660,47360.0,1280000.0
2009-06-09,18928,18928,18902,18903,60,47232.0,1280000.0
2009-06-10,18441,19004,18441,18954,1800,47360.0,1280000.0
2009-06-11,18902,19107,18902,19109,61,47744.0,1280000.0
2009-06-12,18902,19107,18902,19109,150,47744.0,1280000.0
2009-06-15,18902,19107,18902,18903,210,47232.0,1280000.0
2009-06-16,18953,19312,18902,19314,120,48256.0,1280000.0
2009-06-17,19004,19209,18979,18981,225,47424.0,1280000.0
2009-06-18,0,0,0,18981,0,47424.0,1280000.0
2009-06-19,18876,19235,18876,19237,140,48064.0,1280000.0
2009-06-22,18492,19209,18492,18929,617,47296.0,1280000.0
2009-06-23,19414,19414,19414,19416,10,48512.0,1280000.0
2009-06-24,19004,19004,18902,18954,160,47360.0,1280000.0
2009-06-25,19414,19414,19414,19416,30,48512.0,1280000.0
2009-06-26,18953,18979,18953,18954,260,47360.0,1280000.0
2009-06-29,0,0,0,18954,0,47360.0,1280000.0
2009-06-30,0,0,0,18954,0,,
2009-07-01,18876,18953,18876,18954,20,47360.0,1280000.0
2009-07-02,17571,18953,17571,18903,260,47232.0,1280000.0
2009-07-03,18902,18953,18902,18903,670,47232.0,1280000.0
2009-07-06,18441,19876,18441,19877,100,49664.0,1280000.0
2009-07-07,19004,19388,18876,19006,154,47488.0,1280000.0
2009-07-08,19465,20413,18595,19160,270,47872.0,1280000.0
2009-07-09,19260,19645,19260,19621,150,49024.0,1280000.0
2009-07-10,19413,19413,18953,18954,370,47360.0,1280000.0
2009-07-13,19671,19671,19158,19160,310,47872.0,1280000.0
2009-07-14,19004,19157,18953,18954,161,47360.0,1280000.0
2009-07-15,19132,19157,18953,18954,210,47360.0,1280000.0
2009-07-16,20387,20387,18953,18954,125,47360.0,1280000.0
2009-07-17,18953,19056,18902,19058,30,47616.0,1280000.0
2009-07-20,19107,19132,19081,19134,44,47808.0,1280000.0
2009-07-21,19132,19132,19132,19134,201,47808.0,1280000.0
2009-07-22,19132,19132,19132,19134,20,47808.0,1280000.0
2009-07-23,19004,19132,18953,18954,274,47360.0,1280000.0
2009-07-24,19107,19209,18979,18981,160,47424.0,1280000.0
2009-07-27,19055,19644,18953,18954,592,47360.0,1280000.0
2009-07-28,18953,19029,18953,18954,140,47360.0,1280000.0
2009-07-29,19056,20132,19004,20133,460,50304.0,1280000.0
2009-07-30,19209,19312,18953,19186,663,47936.0,1280000.0
2009-07-31,19235,19850,18979,19851,650,49600.0,1280000.0
2009-08-03,19568,19568,18953,19058,4180,47616.0,1280000.0
2009-08-04,19235,19235,19107,19109,961,47744.0,1280000.0
2009-08-05,19081,19081,19004,19006,30,47488.0,1280000.0
2009-08-06,18979,19030,18953,19032,487,47552.0,1280000.0
2009-08-07,18800,19107,18800,19109,91,47744.0,1280000.0
2009-08-10,19311,19311,18953,18954,680,47360.0,1280000.0
2009-08-11,18953,18953,18953,18954,200,47360.0,1280000.0
2009-08-12,19132,19132,18953,18954,550,47360.0,1280000.0
2009-08-13,19209,20388,19081,19954,13710,49856.0,1280000.0
2009-08-14,19978,19978,19337,19595,1861,48960.0,1280000.0
2009-08-17,19594,20208,19465,19467,3681,48640.0,1280000.0
2009-08-18,19722,19722,19516,19723,740,49280.0,1280000.0
2009-08-19,19722,19722,19543,19723,572,49280.0,1280000.0
2009-08-20,19696,20490,19696,19723,2880,49280.0,1280000.0
2009-08-21,19722,19978,19696,19877,580,49664.0,1280000.0
2009-08-24,19594,19978,19260,19979,170,49920.0,1280000.0
2009-08-25,19824,19824,17929,19467,620,48640.0,1280000.0
2009-08-26,19568,19645,19568,19646,40,49088.0,1280000.0
2009-08-27,19312,19799,19312,19800,40,49472.0,1280000.0
2009-08-28,19927,19927,19927,19928,10,49792.0,1280000.0
2009-08-31,19952,19952,19439,19467,200,48640.0,1280000.0
2009-09-01,19824,19824,19312,19314,210,48256.0,1280000.0
2009-09-02,19209,19209,19004,19006,381,47488.0,1280000.0
2009-09-03,19286,19312,19286,19314,100,48256.0,1280000.0
2009-09-04,19414,19414,19209,19211,990,48000.0,1280000.0
2009-09-07,19055,19055,18953,18954,200,47360.0,1280000.0
2009-09-08,19004,19414,19004,19083,100,47680.0,1280000.0
2009-09-09,19363,19363,19363,19365,10,48384.0,1280000.0
2009-09-10,19363,19722,19363,19723,230,49280.0,1280000.0
2009-09-11,18851,19696,18851,19262,330,48128.0,1280000.0
2009-09-14,18902,19414,18902,19262,231,48128.0,1280000.0
2009-09-15,19568,19568,19004,19518,330,48768.0,1280000.0
2009-09-16,19516,19696,19516,19698,60,49216.0,1280000.0
2009-09-17,19209,19671,19209,19467,110,48640.0,1280000.0
2009-09-18,19465,19465,19465,19467,70,48640.0,1280000.0
2009-09-21,19414,19414,18953,19365,400,48384.0,1280000.0
2009-09-22,19209,19440,19209,19442,350,48576.0,1280000.0
2009-09-23,19465,19594,19337,19595,430,48960.0,1280000.0
2009-09-24,19568,19568,19568,19570,70,48896.0,1280000.0
2009-09-25,19901,19901,19465,19467,102,48640.0,1280000.0
2009-09-28,19414,19414,19414,19416,50,48512.0,1280000.0
2009-09-29,19440,19440,19132,19365,165,48384.0,1280000.0
2009-09-30,19209,19516,19209,19288,50,48192.0,1280000.0
2009-10-01,19260,19414,19260,19416,33,48512.0,1280000.0
2009-10-05,0,0,0,19442,0,48576.0,1280000.0
2009-10-06,19209,19440,19209,19442,280,48576.0,1280000.0
2009-10-07,19312,19312,19312,19314,180,48256.0,1280000.0
2009-10-08,19107,19465,19107,19467,1706,48640.0,1280000.0
2009-10-09,19465,19516,19414,19518,2400,48768.0,1280000.0
2009-10-12,19491,19491,19491,19493,150,48704.0,1280000.0
2009-10-13,19594,19620,19594,19621,30,49024.0,1280000.0
2009-10-14,19824,19824,19465,19467,110,48640.0,1280000.0
2009-10-15,19799,19799,19337,19570,451,48896.0,1280000.0
2009-10-16,19799,19799,19799,19800,10,49472.0,1280000.0
2009-10-19,19645,20080,19645,20005,3810,49984.0,1280000.0
2009-10-20,19978,19978,19978,19979,110,49920.0,1280000.0
2009-10-21,19850,19952,19671,19851,170,49600.0,1280000.0
2009-10-22,19773,19799,19773,19774,932,49408.0,1280000.0
2009-10-23,19978,19978,19465,19826,80,49536.0,1280000.0
2009-10-26,19927,19978,19927,19979,160,49920.0,1280000.0
2009-10-27,19952,19952,19516,19902,108,49728.0,1280000.0
2009-10-28,19671,19671,19209,19211,470,48000.0,1280000.0
2009-10-29,19081,19337,18953,19339,210,48320.0,1280000.0
2009-10-30,19107,19491,18953,19390,190,48448.0,1280000.0
2009-11-02,19081,19158,19081,19083,157,47680.0,1280000.0
2009-11-03,19312,19312,18825,19262,220,48128.0,1280000.0
2009-11-04,19081,19363,19081,19365,28,48384.0,1280000.0
2009-11-05,0,0,0,19365,0,48384.0,1280000.0
2009-11-06,19465,19465,19209,19211,730,48000.0,1280000.0
2009-11-09,19107,19184,19107,19186,990,47936.0,1280000.0
2009-11-10,18953,20234,18953,20082,562,50176.0,1280000.0
2009-11-11,19081,19516,19081,19339,650,48320.0,1280000.0
2009-11-12,19337,19337,19337,19339,10,48320.0,1280000.0
2009-11-13,19645,19645,19645,19646,10,49088.0,1280000.0
2009-11-16,19516,20490,19516,20338,1020,50816.0,1280000.0
2009-11-17,20439,20490,19722,19902,360,49728.0,1280000.0
2009-11-18,19568,20747,19158,19621,674,49024.0,1280000.0
2009-11-19,19414,19927,19414,19928,200,49792.0,1280000.0
2009-11-20,19824,19824,19312,19570,300,48896.0,1280000.0
2009-11-23,19388,19543,19388,19544,32,48832.0,1280000.0
2009-11-24,19286,19978,19286,19979,124,49920.0,1280000.0
2009-11-25,19671,19799,19568,19723,52,49280.0,1280000.0
2009-11-26,19978,20183,19748,19749,174,49344.0,1280000.0
2009-11-27,19568,19927,19132,19211,292,48000.0,1280000.0
2009-11-30,19722,19978,19722,19979,604,49920.0,1280000.0
2009-12-01,20157,20157,20157,20158,50,50368.0,1280000.0
2009-12-02,18544,20336,18544,20133,150,50304.0,1280000.0
2009-12-03,19978,20080,19824,20082,40,50176.0,1280000.0
2009-12-04,19824,20439,19824,20440,60,51072.0,1280000.0
2009-12-07,20439,20439,19978,20414,80,51008.0,1280000.0
2009-12-08,20106,20234,20106,20235,30,50560.0,1280000.0
2009-12-09,19952,19952,19952,19954,10,49856.0,1280000.0
2009-12-10,19978,19978,19876,19954,460,49856.0,1280000.0
