LG유플러스(032640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-01-26,6800,6920,6800,6880,1261543,3541782.0,514793835.0
2011-01-27,6840,6940,6790,6790,1483066,3495450.0,514793835.0
2011-01-28,6780,6780,6660,6670,1786429,3433675.0,514793835.0
2011-01-31,6670,6690,6500,6550,1300636,3371900.0,514793835.0
2011-02-01,6530,6550,6460,6480,1577225,3335864.0,514793835.0
2011-02-07,6440,6540,6380,6380,1377429,3284385.0,514793835.0
2011-02-08,6400,6510,6400,6430,1789181,3310124.0,514793835.0
2011-02-09,6430,6470,6370,6390,1158964,3289533.0,514793835.0
2011-02-10,6330,6370,6120,6120,3098313,3150538.0,514793835.0
2011-02-11,6130,6150,5960,5970,1806072,3073319.0,514793835.0
2011-02-14,5960,6000,5720,5820,2666527,2996100.0,514793835.0
2011-02-15,5790,5900,5790,5850,1312771,3011544.0,514793835.0
2011-02-16,5930,6080,5850,5850,2431437,3011544.0,514793835.0
2011-02-17,5870,5980,5840,5980,1352221,3078467.0,514793835.0
2011-02-18,6060,6200,5960,5980,1980288,3078467.0,514793835.0
2011-02-21,5970,5980,5820,5830,1144195,3001248.0,514793835.0
2011-02-22,5830,5830,5680,5720,1490115,2944621.0,514793835.0
2011-02-23,5650,5770,5650,5700,990119,2934325.0,514793835.0
2011-02-24,5750,5840,5720,5800,1520193,2985804.0,514793835.0
2011-02-25,5770,5830,5750,5790,1057586,2980656.0,514793835.0
2011-02-28,5770,5770,5630,5670,1921929,2918881.0,514793835.0
2011-03-02,5670,5670,5490,5500,1741888,2831366.0,514793835.0
2011-03-03,5440,5500,5400,5440,1769697,2800478.0,514793835.0
2011-03-04,5490,5560,5440,5530,1304270,2846810.0,514793835.0
2011-03-07,5550,5600,5500,5500,839648,2831366.0,514793835.0
2011-03-08,5490,6050,5490,5850,3803245,3011544.0,514793835.0
2011-03-09,5830,5860,5730,5750,1563515,2960065.0,514793835.0
2011-03-10,5790,5920,5730,5730,1591491,2949769.0,514793835.0
2011-03-11,5740,5780,5580,5580,1264800,2872550.0,514793835.0
2011-03-14,5520,5550,5360,5410,1837067,2785035.0,514793835.0
2011-03-15,5380,5490,5230,5290,1949946,2723259.0,514793835.0
2011-03-16,5300,5440,5300,5400,1105016,2779887.0,514793835.0
2011-03-17,5300,5420,5270,5420,933092,2790183.0,514793835.0
2011-03-18,5460,5610,5450,5530,1455340,2846810.0,514793835.0
2011-03-21,5650,5730,5560,5710,1184073,2939473.0,514793835.0
2011-03-22,5780,5780,5640,5730,1166666,2949769.0,514793835.0
2011-03-23,5700,5780,5630,5780,878069,2975508.0,514793835.0
2011-03-24,5780,5780,5660,5690,1065658,2929177.0,514793835.0
2011-03-25,5750,5870,5680,5870,1278357,3021840.0,514793835.0
2011-03-28,5870,5940,5810,5930,1297593,3052727.0,514793835.0
2011-03-29,5940,5970,5870,5940,1083260,3057875.0,514793835.0
2011-03-30,5900,6100,5850,6100,1744671,3140242.0,514793835.0
2011-03-31,6240,6250,6100,6190,1860222,3186574.0,514793835.0
2011-04-01,6180,6280,6110,6280,1432727,3232905.0,514793835.0
2011-04-04,6220,6350,6220,6320,1236269,3253497.0,514793835.0
2011-04-05,6300,6310,6190,6240,1272476,3212314.0,514793835.0
2011-04-06,6270,6290,6150,6270,1763141,3227757.0,514793835.0
2011-04-07,6250,6270,6160,6230,1407247,3207166.0,514793835.0
2011-04-08,6160,6270,6120,6150,945032,3165982.0,514793835.0
2011-04-11,6150,6220,5970,5980,1769966,3078467.0,514793835.0
2011-04-12,5970,6110,5960,6080,1357175,3129947.0,514793835.0
2011-04-13,6080,6240,6010,6240,1041804,3212314.0,514793835.0
2011-04-14,6280,6290,6140,6220,1560378,3202018.0,514793835.0
2011-04-15,6210,6280,6150,6240,915158,3212314.0,514793835.0
2011-04-18,6280,6350,6240,6340,1448417,3263793.0,514793835.0
2011-04-19,6330,6330,6210,6280,1038638,3232905.0,514793835.0
2011-04-20,6320,6350,6250,6350,1131346,3268941.0,514793835.0
2011-04-21,6340,6400,6310,6360,1158408,3274089.0,514793835.0
2011-04-22,6390,6400,6270,6340,749240,3263793.0,514793835.0
2011-04-25,6360,6360,6290,6360,672169,3274089.0,514793835.0
2011-04-26,6310,6400,6250,6400,1157625,3294681.0,514793835.0
2011-04-27,6420,6540,6360,6540,1435349,3366752.0,514793835.0
2011-04-28,6500,6540,6420,6480,1461578,3335864.0,514793835.0
2011-04-29,6400,6510,6360,6510,1636202,3351308.0,514793835.0
2011-05-02,6440,6530,6440,6500,1030850,3346160.0,514793835.0
2011-05-03,6430,6560,6350,6540,1096000,3366752.0,514793835.0
2011-05-04,6590,6720,6550,6600,2431939,3397639.0,514793835.0
2011-05-06,6590,6620,6470,6530,1804564,3361604.0,514793835.0
2011-05-09,6430,6490,6340,6340,917725,3263793.0,514793835.0
2011-05-11,6340,6350,6080,6110,1603018,3145390.0,514793835.0
2011-05-12,6090,6110,5900,5900,2081355,3037284.0,514793835.0
2011-05-13,5970,5990,5770,5770,2024708,2970360.0,514793835.0
2011-05-16,5770,5770,5650,5700,1363308,2934325.0,514793835.0
2011-05-17,5710,5840,5710,5770,1274418,2970360.0,514793835.0
2011-05-18,5790,5830,5640,5670,1359934,2918881.0,514793835.0
2011-05-19,5670,5690,5430,5440,2144318,2800478.0,514793835.0
2011-05-20,5490,5740,5490,5740,1162114,2954917.0,514793835.0
2011-05-23,5790,5850,5550,5610,1199337,2887993.0,514793835.0
2011-05-24,5590,5700,5540,5610,781487,2887993.0,514793835.0
2011-05-25,5600,5630,5500,5580,803679,2872550.0,514793835.0
2011-05-26,5560,5640,5530,5640,1191270,2903437.0,514793835.0
2011-05-27,5650,5670,5540,5580,866940,2872550.0,514793835.0
2011-05-30,5580,5590,5460,5530,636221,2846810.0,514793835.0
2011-05-31,5530,5750,5480,5750,1331078,2960065.0,514793835.0
2011-06-01,5880,5880,5660,5770,865686,2970360.0,514793835.0
2011-06-02,5770,5770,5580,5670,1119144,2918881.0,514793835.0
2011-06-03,5650,5700,5540,5700,931304,2934325.0,514793835.0
2011-06-07,5630,5790,5580,5770,836808,2970360.0,514793835.0
2011-06-08,5760,5800,5620,5620,1083641,2893141.0,514793835.0
2011-06-09,5610,5650,5450,5450,1998772,2805626.0,514793835.0
2011-06-10,5510,5540,5350,5370,1217449,2764443.0,514793835.0
2011-06-13,5370,5510,5370,5510,650921,2836514.0,514793835.0
2011-06-14,5540,5540,5450,5450,574987,2805626.0,514793835.0
2011-06-15,5450,5510,5400,5460,461014,2810774.0,514793835.0
2011-06-16,5460,5520,5400,5410,837536,2785035.0,514793835.0
2011-06-17,5420,5550,5130,5450,1788089,2805626.0,514793835.0
2011-06-20,5460,5500,5360,5450,927157,2805626.0,514793835.0
2011-06-21,5480,5580,5440,5580,983102,2872550.0,514793835.0
2011-06-22,5650,5800,5600,5730,1463717,2949769.0,514793835.0
2011-06-23,5920,6050,5640,5640,4388197,2903437.0,514793835.0
2011-06-24,5660,5800,5640,5740,1699245,2954917.0,514793835.0
2011-06-27,5740,5750,5620,5650,926374,2908585.0,514793835.0
2011-06-28,5650,5760,5650,5730,1019512,2949769.0,514793835.0
2011-06-29,5740,5800,5710,5740,929325,2954917.0,514793835.0
2011-06-30,5780,5810,5740,5790,2085601,2980656.0,514793835.0
2011-07-01,5900,5930,5850,5900,2614539,3037284.0,514793835.0
2011-07-04,5910,5960,5800,5850,2326027,3011544.0,514793835.0
2011-07-05,5850,5870,5810,5870,1069919,3021840.0,514793835.0
2011-07-06,5850,5870,5770,5800,1396648,2985804.0,514793835.0
2011-07-07,5810,5880,5780,5870,1109752,3021840.0,514793835.0
2011-07-08,5860,5880,5710,5750,1518658,2960065.0,514793835.0
2011-07-11,5770,5780,5680,5740,890222,2954917.0,514793835.0
2011-07-12,5690,5700,5540,5540,1492248,2851958.0,514793835.0
2011-07-13,5590,5600,5450,5500,1859540,2831366.0,514793835.0
2011-07-14,5500,5500,5430,5450,1188638,2805626.0,514793835.0
2011-07-15,5420,5520,5400,5520,1134485,2841662.0,514793835.0
2011-07-18,5490,5510,5450,5470,992307,2815922.0,514793835.0
2011-07-19,5470,5490,5450,5460,1122669,2810774.0,514793835.0
2011-07-20,5500,5540,5460,5500,1720827,2831366.0,514793835.0
2011-07-21,5520,5590,5500,5590,880080,2877698.0,514793835.0
2011-07-22,5620,5650,5560,5570,1059033,2867402.0,514793835.0
2011-07-25,5570,5580,5480,5500,1151912,2831366.0,514793835.0
2011-07-26,5480,5550,5480,5530,1451007,2846810.0,514793835.0
2011-07-27,5510,5550,5490,5510,1772795,2836514.0,514793835.0
2011-07-28,5450,5490,5360,5370,2775386,2764443.0,514793835.0
2011-07-29,5380,5410,5320,5320,2325101,2738703.0,514793835.0
2011-08-01,5280,5400,5280,5390,1538798,2774739.0,514793835.0
2011-08-02,5370,5380,5320,5320,1372808,2738703.0,514793835.0
2011-08-03,5270,5280,5180,5200,2047646,2676928.0,514793835.0
2011-08-04,5180,5240,5090,5100,1973523,2625449.0,514793835.0
2011-08-05,4900,4990,4900,4925,1884608,2535360.0,514793835.0
2011-08-08,4850,4920,4585,4660,2034569,2398939.0,514793835.0
2011-08-09,4465,4500,4050,4340,3376294,2234205.0,514793835.0
2011-08-10,4440,4530,4335,4335,3110918,2231631.0,514793835.0
2011-08-11,4150,4485,4150,4465,2047374,2298554.0,514793835.0
2011-08-12,4540,4640,4485,4550,2092526,2342312.0,514793835.0
2011-08-16,4625,4695,4605,4620,1573371,2378348.0,514793835.0
2011-08-17,4590,4645,4565,4610,1070420,2373200.0,514793835.0
2011-08-18,4605,5050,4605,4915,4948609,2530212.0,514793835.0
2011-08-19,4790,4960,4710,4765,2942151,2452993.0,514793835.0
2011-08-22,4765,4905,4675,4680,2217701,2409235.0,514793835.0
2011-08-23,4735,4805,4700,4700,1616421,2419531.0,514793835.0
2011-08-24,4750,4775,4590,4615,1837677,2375774.0,514793835.0
2011-08-25,4625,4735,4600,4600,1403749,2368052.0,514793835.0
2011-08-26,4570,4655,4525,4525,1589752,2329442.0,514793835.0
2011-08-29,4535,4690,4535,4620,1646893,2378348.0,514793835.0
2011-08-30,4695,5010,4655,4945,2637387,2545656.0,514793835.0
2011-08-31,5040,5040,4920,4985,1637279,2566247.0,514793835.0
2011-09-01,5000,5260,4985,5070,3205759,2610005.0,514793835.0
2011-09-02,5110,5250,5060,5100,1720796,2625449.0,514793835.0
2011-09-05,5000,5140,4990,5040,1502633,2594561.0,514793835.0
2011-09-06,4980,5000,4820,4840,1386406,2491602.0,514793835.0
2011-09-07,4900,4940,4845,4905,1091220,2525064.0,514793835.0
2011-09-08,4990,5120,4960,5120,1772814,2635744.0,514793835.0
2011-09-09,5050,5120,4990,5000,1387215,2573969.0,514793835.0
2011-09-14,4950,5000,4870,4900,1070677,2522490.0,514793835.0
2011-09-15,4960,5040,4905,4955,820598,2550803.0,514793835.0
2011-09-16,5030,5060,4975,5000,1791789,2573969.0,514793835.0
2011-09-19,5010,5050,4950,5050,838710,2599709.0,514793835.0
2011-09-20,5040,5090,4985,5080,974373,2615153.0,514793835.0
2011-09-21,5080,5370,5060,5350,2541861,2754147.0,514793835.0
2011-09-22,5230,5640,5220,5630,5454386,2898289.0,514793835.0
2011-09-23,5550,6110,5490,6070,10998759,3124799.0,514793835.0
2011-09-26,6220,6460,5830,6100,9392207,3140242.0,514793835.0
2011-09-27,6350,6410,6000,6000,6505574,3088763.0,514793835.0
2011-09-28,6140,6150,5730,5820,7547505,2996100.0,514793835.0
2011-09-29,5880,6450,5820,6450,8407670,3320420.0,514793835.0
2011-09-30,6480,6650,6280,6430,6422383,3310124.0,514793835.0
2011-10-04,6200,6490,6150,6490,4568851,3341012.0,514793835.0
2011-10-05,6380,6470,6210,6320,6207675,3253497.0,514793835.0
2011-10-06,6490,6690,6300,6310,5528182,3248349.0,514793835.0
2011-10-07,6400,6490,6280,6370,3264608,3279237.0,514793835.0
2011-10-10,6330,6680,6310,6500,4057530,3346160.0,514793835.0
2011-10-11,6640,6660,6250,6390,5213928,3289533.0,514793835.0
2011-10-12,6320,6380,6050,6100,4568734,3140242.0,514793835.0
2011-10-13,6140,6290,6060,6170,3908459,3176278.0,514793835.0
2011-10-14,6140,6580,6140,6540,6513055,3366752.0,514793835.0
2011-10-17,6590,6830,6470,6830,5434837,3516042.0,514793835.0
2011-10-18,6750,7200,6670,7160,8374272,3685924.0,514793835.0
2011-10-19,7270,7280,7030,7160,4936316,3685924.0,514793835.0
2011-10-20,7160,7160,6700,6720,3966913,3459415.0,514793835.0
2011-10-21,6830,7040,6640,6900,3773727,3552077.0,514793835.0
2011-10-24,7000,7150,6950,6990,2772640,3598409.0,514793835.0
2011-10-25,7010,7080,6750,6790,2885993,3495450.0,514793835.0
2011-10-26,6730,7140,6720,7110,3266553,3660184.0,514793835.0
2011-10-27,7210,7220,6900,6930,4469062,3567521.0,514793835.0
2011-10-28,7010,7020,6740,6770,4349445,3485154.0,514793835.0
2011-10-31,6800,6920,6670,6680,2009313,3438823.0,514793835.0
2011-11-01,6690,6920,6680,6880,2791901,3541782.0,514793835.0
2011-11-02,6800,7070,6740,7040,4285341,3624149.0,514793835.0
2011-11-03,7040,7040,6480,6800,6112439,3500598.0,514793835.0
2011-11-04,6830,6900,6770,6830,3155114,3516042.0,514793835.0
2011-11-07,6830,6890,6670,6770,2529865,3485154.0,514793835.0
2011-11-08,6820,6830,6700,6700,1679177,3449119.0,514793835.0
2011-11-09,6730,6780,6510,6550,2786433,3371900.0,514793835.0
2011-11-10,6400,6480,6180,6180,2974388,3181426.0,514793835.0
2011-11-11,6280,6330,6020,6320,3377678,3253497.0,514793835.0
2011-11-14,6400,6620,6390,6520,2154674,3356456.0,514793835.0
2011-11-15,6500,6620,6440,6580,1461814,3387343.0,514793835.0
2011-11-16,6600,6610,6400,6460,1443997,3325568.0,514793835.0
2011-11-17,6450,6450,6280,6360,1931813,3274089.0,514793835.0
2011-11-18,6300,6540,6230,6480,1857962,3335864.0,514793835.0
2011-11-21,6520,6540,6390,6520,1477774,3356456.0,514793835.0
2011-11-22,6400,6810,6390,6800,3521377,3500598.0,514793835.0
2011-11-23,6890,6900,6630,6630,2210469,3413083.0,514793835.0
2011-11-24,6660,6820,6500,6630,2194246,3413083.0,514793835.0
2011-11-25,6630,6640,6350,6380,1953867,3284385.0,514793835.0
2011-11-28,6440,6610,6440,6520,1670754,3356456.0,514793835.0
2011-11-29,6590,6860,6520,6800,3430436,3500598.0,514793835.0
2011-11-30,6770,6830,6640,6650,1718389,3423379.0,514793835.0
2011-12-01,6790,6810,6710,6790,2520634,3495450.0,514793835.0
2011-12-02,6780,6930,6780,6880,1900828,3541782.0,514793835.0
2011-12-05,6880,6920,6760,6920,1586919,3562373.0,514793835.0
2011-12-06,6910,6980,6830,6920,1313654,3562373.0,514793835.0
2011-12-07,6970,6980,6870,6920,1544537,3562373.0,514793835.0
2011-12-08,7000,7130,6930,7080,4202093,3644740.0,514793835.0
2011-12-09,7050,7060,6930,6930,1943776,3567521.0,514793835.0
2011-12-12,7030,7080,6950,7040,1634974,3624149.0,514793835.0
2011-12-13,7000,7080,6920,6950,1459576,3577817.0,514793835.0
2011-12-14,7000,7050,6950,7030,749019,3619001.0,514793835.0
2011-12-15,7030,7170,7000,7140,2991975,3675628.0,514793835.0
2011-12-16,7170,7460,7110,7410,4426838,3814622.0,514793835.0
2011-12-19,7450,7450,6870,7240,4542458,3727107.0,514793835.0
2011-12-20,7240,7690,7240,7660,3546014,3943321.0,514793835.0
2011-12-21,7820,7960,7470,7650,6696666,3938173.0,514793835.0
2011-12-22,7640,7780,7550,7640,1803109,3933025.0,514793835.0
2011-12-23,7740,7770,7650,7750,1979663,3989652.0,514793835.0
2011-12-26,7800,7900,7530,7750,3739269,3989652.0,514793835.0
2011-12-27,7700,7750,7340,7450,3790768,3835214.0,514793835.0
2011-12-28,7210,7400,7080,7320,3255283,3768291.0,514793835.0
2011-12-29,7400,7420,7210,7400,1996454,3809474.0,514793835.0
2012-01-02,7300,7400,7150,7150,1987020,3680776.0,514793835.0
2012-01-03,7130,7250,7010,7060,3929121,3634444.0,514793835.0
2012-01-04,7150,7160,6930,6960,4291410,3582965.0,514793835.0
2012-01-05,6980,7130,6940,6990,2558427,3598409.0,514793835.0
2012-01-06,6910,7070,6700,6800,2749715,3500598.0,514793835.0
2012-01-09,6790,6900,6610,6830,2807152,3516042.0,514793835.0
2012-01-10,6900,7030,6810,6840,2632467,3521190.0,514793835.0
2012-01-11,6870,6900,6680,6680,2347146,3438823.0,514793835.0
2012-01-12,6680,6750,6510,6510,3289936,3351308.0,514793835.0
2012-01-13,6520,6800,6520,6790,2648354,3495450.0,514793835.0
2012-01-16,6790,6880,6690,6860,1824331,3531486.0,514793835.0
2012-01-17,6810,6930,6730,6780,2046815,3490302.0,514793835.0
2012-01-18,6790,6850,6570,6610,2268108,3402787.0,514793835.0
2012-01-19,6660,6750,6510,6560,3119134,3377048.0,514793835.0
2012-01-20,6530,6660,6520,6580,2716868,3387343.0,514793835.0
2012-01-25,6610,6720,6580,6640,2754223,3418231.0,514793835.0
2012-01-26,6640,6760,6640,6670,1550560,3433675.0,514793835.0
2012-01-27,6630,6690,6560,6600,1962507,3397639.0,514793835.0
2012-01-30,6540,6640,6490,6580,2161533,3387343.0,514793835.0
2012-01-31,6510,6530,6310,6310,7271970,3248349.0,514793835.0
2012-02-01,6260,6290,6040,6070,8139509,3124799.0,514793835.0
2012-02-02,6140,6350,6120,6300,5389700,3243201.0,514793835.0
2012-02-03,6350,6360,6160,6200,2416130,3191722.0,514793835.0
2012-02-06,6240,6250,6030,6060,3361383,3119651.0,514793835.0
2012-02-07,6000,6030,5850,5900,3789515,3037284.0,514793835.0
2012-02-08,5870,5980,5780,5850,5417452,3011544.0,514793835.0
2012-02-09,5730,5930,5730,5800,4007726,2985804.0,514793835.0
2012-02-10,5890,6030,5840,6020,4113080,3099059.0,514793835.0
2012-02-13,6080,6090,5960,6010,2619701,3093911.0,514793835.0
2012-02-14,6030,6030,5920,5930,2555648,3052727.0,514793835.0
2012-02-15,5880,6020,5870,5970,2409055,3073319.0,514793835.0
2012-02-16,5960,6040,5930,5980,1849092,3078467.0,514793835.0
2012-02-17,6020,6050,5970,5970,2326336,3073319.0,514793835.0
2012-02-20,5990,6030,5900,5920,2150075,3047580.0,514793835.0
2012-02-21,5920,5930,5820,5850,1905772,3011544.0,514793835.0
2012-02-22,5870,6340,5860,6340,10146991,3263793.0,514793835.0
2012-02-23,6380,6570,6230,6310,7890323,3248349.0,514793835.0
2012-02-24,6390,6470,6220,6270,3177729,3227757.0,514793835.0
2012-02-27,6290,6320,6200,6250,2899266,3217461.0,514793835.0
2012-02-28,6250,6330,6160,6290,3018010,3238053.0,514793835.0
2012-02-29,6330,6450,6280,6340,3230404,3263793.0,514793835.0
2012-03-02,6380,6400,6310,6380,2708085,3284385.0,514793835.0
2012-03-05,6500,6500,6360,6410,2451466,3299828.0,514793835.0
2012-03-06,6410,6420,6200,6300,2064097,3243201.0,514793835.0
2012-03-07,6200,6220,6150,6200,1829674,3191722.0,514793835.0
2012-03-08,6220,6290,6160,6280,2491355,3232905.0,514793835.0
2012-03-09,6280,6370,6170,6180,2618544,3181426.0,514793835.0
2012-03-12,6200,6260,6070,6160,2440225,3171130.0,514793835.0
2012-03-13,6200,6250,6180,6220,1926643,3202018.0,514793835.0
2012-03-14,6280,6280,6220,6270,1971793,3227757.0,514793835.0
2012-03-15,6270,6460,6250,6400,5054747,3294681.0,514793835.0
2012-03-16,6520,6650,6410,6640,5819308,3418231.0,514793835.0
2012-03-19,6680,6810,6630,6720,5584922,3459415.0,514793835.0
2012-03-20,6660,6680,6500,6590,3921739,3392491.0,514793835.0
2012-03-21,6510,6630,6480,6610,2695899,3402787.0,514793835.0
2012-03-22,6610,6870,6570,6870,5305339,3536634.0,514793835.0
2012-03-23,6890,6970,6810,6900,4062948,3552077.0,514793835.0
2012-03-26,6930,7020,6830,6950,3260060,3577817.0,514793835.0
2012-03-27,7000,7010,6620,6660,5480036,3428527.0,514793835.0
2012-03-28,6620,6740,6520,6590,3332221,3392491.0,514793835.0
2012-03-29,6560,6660,6410,6460,3458720,3325568.0,514793835.0
2012-03-30,6470,6880,6470,6800,4660083,3500598.0,514793835.0
2012-04-02,6750,6860,6700,6720,2917153,3459415.0,514793835.0
2012-04-03,6740,6800,6580,6640,2511195,3418231.0,514793835.0
2012-04-04,6620,6640,6390,6620,2537633,3407935.0,514793835.0
2012-04-05,6570,6700,6570,6620,2132976,3407935.0,514793835.0
2012-04-06,6670,6840,6350,6380,6728113,3284385.0,514793835.0
2012-04-09,6410,6490,6110,6180,4203754,3181426.0,514793835.0
2012-04-10,6150,6330,6140,6290,2140655,3238053.0,514793835.0
2012-04-12,6200,6210,6010,6010,3735545,3093911.0,514793835.0
2012-04-13,6080,6140,6020,6100,2649733,3140242.0,514793835.0
2012-04-16,6110,6110,5910,5950,3578791,3063023.0,514793835.0
2012-04-17,5970,6000,5910,5950,2114775,3063023.0,514793835.0
2012-04-18,6010,6040,5900,5940,2157300,3057875.0,514793835.0
2012-04-19,5910,5990,5780,5810,2420052,2990952.0,514793835.0
2012-04-20,5810,5980,5770,5970,1889620,3073319.0,514793835.0
2012-04-23,5930,5970,5810,5830,1539885,3001248.0,514793835.0
2012-04-24,5750,5870,5720,5850,1360155,3011544.0,514793835.0
2012-04-25,5890,5890,5620,5640,2302847,2903437.0,514793835.0
2012-04-26,5650,5690,5510,5510,1944483,2836514.0,514793835.0
2012-04-27,5510,5680,5510,5670,1475011,2918881.0,514793835.0
2012-04-30,5700,5750,5610,5610,1413609,2887993.0,514793835.0
2012-05-02,5660,5790,5620,5730,1295623,2949769.0,514793835.0
2012-05-03,5780,5810,5700,5710,1014340,2939473.0,514793835.0
2012-05-04,5730,5980,5730,5920,2150925,3047580.0,514793835.0
2012-05-07,5870,6050,5840,5920,1923659,3047580.0,514793835.0
2012-05-08,5960,5970,5770,5790,1456246,2980656.0,514793835.0
2012-05-09,5810,5930,5730,5930,1324752,3052727.0,514793835.0
2012-05-10,5930,5930,5660,5660,2203721,2913733.0,514793835.0
2012-05-11,5690,5710,5580,5640,1007175,2903437.0,514793835.0
2012-05-14,5650,5650,5550,5550,1308182,2857106.0,514793835.0
2012-05-15,5490,5590,5470,5540,1236926,2851958.0,514793835.0
2012-05-16,5510,5530,5390,5400,1463830,2779887.0,514793835.0
2012-05-17,5390,5560,5370,5410,1412458,2785035.0,514793835.0
2012-05-18,5330,5370,5170,5180,2367760,2666632.0,514793835.0
2012-05-21,5180,5230,5130,5130,1261206,2640892.0,514793835.0
2012-05-22,5180,5420,5160,5380,1479742,2769591.0,514793835.0
2012-05-23,5380,5390,5270,5350,1091497,2754147.0,514793835.0
2012-05-24,5390,5390,5300,5340,844989,2748999.0,514793835.0
2012-05-25,5320,5350,5250,5280,1012993,2718111.0,514793835.0
2012-05-29,5260,5340,5260,5310,659806,2733555.0,514793835.0
2012-05-30,5340,5360,5260,5280,1033887,2718111.0,514793835.0
2012-05-31,5230,5450,5210,5430,1318215,2795331.0,514793835.0
2012-06-01,5380,5450,5340,5420,720087,2790183.0,514793835.0
2012-06-04,5270,5380,5260,5370,1363427,2764443.0,514793835.0
2012-06-05,5300,5350,5270,5280,1315683,2718111.0,514793835.0
2012-06-07,5300,5510,5300,5470,2488350,2815922.0,514793835.0
