애경유화(161000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-08-09,7040,7180,6990,7170,109840,229727.0,32040000.0
2019-08-12,7200,7360,7010,7280,93237,233251.0,32040000.0
2019-08-13,7190,7280,7160,7180,108349,230047.0,32040000.0
2019-08-14,7220,7310,7060,7120,138213,228125.0,32040000.0
2019-08-16,7120,7300,7060,7270,167544,232931.0,32040000.0
2019-08-19,7360,7500,7270,7340,147557,235174.0,32040000.0
2019-08-20,7350,7390,7260,7340,83056,235174.0,32040000.0
2019-08-21,7310,8040,7300,7380,613584,236455.0,32040000.0
2019-08-22,7450,7520,7280,7350,174726,235494.0,32040000.0
2019-08-23,7290,7500,7200,7240,109679,231970.0,32040000.0
2019-08-26,7100,7160,7000,7020,138292,224921.0,32040000.0
2019-08-27,7030,7200,7020,7040,64654,225562.0,32040000.0
2019-08-28,7020,7140,7010,7120,55754,228125.0,32040000.0
2019-08-29,7120,7200,7020,7090,71419,227164.0,32040000.0
2019-08-30,7090,7250,7090,7180,58960,230047.0,32040000.0
2019-09-02,7170,7360,7170,7330,86465,234853.0,32040000.0
2019-09-03,7350,7470,7310,7380,94475,236455.0,32040000.0
2019-09-04,7380,7420,7250,7300,74742,233892.0,32040000.0
2019-09-05,7380,7440,7320,7380,68174,236455.0,32040000.0
2019-09-06,7380,7440,7320,7320,65060,234533.0,32040000.0
2019-09-09,7350,7460,7300,7350,129236,235494.0,32040000.0
2019-09-10,7420,7650,7420,7610,244814,243824.0,32040000.0
2019-09-11,7660,7810,7620,7750,172464,248310.0,32040000.0
2019-09-16,7840,7980,7780,7840,228912,251194.0,32040000.0
2019-09-17,7880,7880,7750,7840,94320,251194.0,32040000.0
2019-09-18,7900,7900,7780,7880,78857,252475.0,32040000.0
2019-09-19,7920,7920,7740,7790,133671,249592.0,32040000.0
2019-09-20,7790,7870,7770,7780,97008,249271.0,32040000.0
2019-09-23,7750,7880,7750,7870,59742,252155.0,32040000.0
2019-09-24,7880,7890,7790,7850,53165,251514.0,32040000.0
2019-09-25,7780,7830,7680,7690,95336,246388.0,32040000.0
2019-09-26,7790,7840,7670,7730,82003,247669.0,32040000.0
2019-09-27,7730,7770,7640,7750,56114,248310.0,32040000.0
2019-09-30,7750,7780,7600,7750,60736,248310.0,32040000.0
2019-10-01,7750,7820,7700,7760,77296,248630.0,32040000.0
2019-10-02,7760,7760,7650,7700,54843,246708.0,32040000.0
2019-10-04,7780,7780,7590,7650,56080,245106.0,32040000.0
2019-10-07,7650,7710,7600,7650,50061,245106.0,32040000.0
