BNK금융지주(138930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-07-03,7450,7500,7250,7250,387380,2363031.0,325935246.0
2019-07-04,7330,7380,7240,7360,353149,2398883.0,325935246.0
2019-07-05,7400,7420,7300,7400,414217,2411921.0,325935246.0
2019-07-08,7430,7430,7250,7250,447300,2363031.0,325935246.0
2019-07-09,7320,7350,7250,7340,603702,2392365.0,325935246.0
2019-07-10,7360,7360,7260,7300,475324,2379327.0,325935246.0
2019-07-11,7280,7370,7250,7250,677068,2363031.0,325935246.0
2019-07-12,7260,7460,7260,7460,669562,2431477.0,325935246.0
2019-07-15,7460,7490,7360,7370,464027,2402143.0,325935246.0
2019-07-16,7420,7470,7320,7470,459020,2434736.0,325935246.0
2019-07-17,7470,7480,7350,7420,542865,2418440.0,325935246.0
2019-07-18,7400,7400,7200,7210,573490,2349993.0,325935246.0
2019-07-19,7230,7360,7200,7330,423714,2389105.0,325935246.0
2019-07-22,7250,7330,7220,7230,351515,2356512.0,325935246.0
2019-07-23,7240,7410,7220,7410,535161,2415180.0,325935246.0
2019-07-24,7350,7400,7260,7300,485923,2379327.0,325935246.0
2019-07-25,7300,7310,7200,7290,460424,2376068.0,325935246.0
2019-07-26,7220,7320,7200,7310,751119,2382587.0,325935246.0
2019-07-29,7260,7320,7160,7220,657792,2353252.0,325935246.0
2019-07-30,7260,7270,7080,7090,471645,2310881.0,325935246.0
2019-07-31,7100,7130,6960,7000,1044102,2281547.0,325935246.0
2019-08-01,7190,7190,6990,7060,851613,2301103.0,325935246.0
2019-08-02,6980,7100,6860,6910,862490,2252213.0,325935246.0
2019-08-05,6850,6890,6770,6860,775412,2235916.0,325935246.0
2019-08-06,6800,6900,6620,6790,969440,2213100.0,325935246.0
2019-08-07,6790,6800,6640,6640,907529,2164210.0,325935246.0
2019-08-08,6700,6810,6600,6690,953426,2180507.0,325935246.0
2019-08-09,6700,6830,6700,6730,420363,2193544.0,325935246.0
2019-08-12,6710,6770,6650,6660,375058,2170729.0,325935246.0
2019-08-13,6630,6670,6500,6570,521822,2141395.0,325935246.0
2019-08-14,6580,6630,6510,6550,676090,2134876.0,325935246.0
2019-08-16,6550,6560,6390,6500,720291,2118579.0,325935246.0
2019-08-19,6510,6610,6460,6550,552800,2134876.0,325935246.0
2019-08-20,6550,6570,6460,6500,460497,2118579.0,325935246.0
2019-08-21,6510,6560,6470,6550,595342,2134876.0,325935246.0
2019-08-22,6540,6570,6490,6570,576406,2141395.0,325935246.0
2019-08-23,6550,6580,6480,6520,361613,2125098.0,325935246.0
2019-08-26,6480,6510,6400,6460,452305,2105542.0,325935246.0
2019-08-27,6470,6500,6370,6370,1203547,2076208.0,325935246.0
2019-08-28,6400,6450,6350,6430,482419,2095764.0,325935246.0
2019-08-29,6430,6520,6390,6480,312480,2112060.0,325935246.0
2019-08-30,6550,6720,6510,6700,9717726,2183766.0,325935246.0
2019-09-02,6630,6700,6530,6650,250863,2167469.0,325935246.0
2019-09-03,6590,6710,6580,6620,341926,2157691.0,325935246.0
2019-09-04,6600,6720,6600,6710,533674,2187026.0,325935246.0
2019-09-05,6700,6790,6690,6710,573739,2187026.0,325935246.0
2019-09-06,6710,6780,6700,6720,298477,2190285.0,325935246.0
2019-09-09,6700,6820,6700,6790,285541,2213100.0,325935246.0
2019-09-10,6850,6900,6750,6890,459283,2245694.0,325935246.0
2019-09-11,6910,7130,6900,7120,1338894,2320659.0,325935246.0
2019-09-16,7170,7290,7100,7230,1069989,2356512.0,325935246.0
2019-09-17,7190,7310,7160,7300,632760,2379327.0,325935246.0
2019-09-18,7220,7280,7180,7220,805135,2353252.0,325935246.0
2019-09-19,7220,7270,7170,7180,494585,2340215.0,325935246.0
2019-09-20,7140,7270,7140,7270,1006147,2369549.0,325935246.0
2019-09-23,7290,7290,7190,7210,411350,2349993.0,325935246.0
2019-09-24,7180,7290,7170,7180,814669,2340215.0,325935246.0
2019-09-25,7270,7310,7130,7140,907499,2327178.0,325935246.0
2019-09-26,7140,7250,7120,7210,990865,2349993.0,325935246.0
2019-09-27,7260,7290,7010,7070,655667,2304362.0,325935246.0
2019-09-30,7060,7230,7050,7190,483219,2343474.0,325935246.0
2019-10-01,7190,7280,7110,7210,389716,2349993.0,325935246.0
2019-10-02,7200,7200,7060,7060,619148,2301103.0,325935246.0
2019-10-04,7070,7130,7010,7030,475632,2291325.0,325935246.0
2019-10-07,7040,7080,6980,6990,418879,,
