코오롱글로벌(003070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-15,13106,13592,12864,12864,345910,64740.0,24430349.0
2000-09-18,12669,12669,10946,11262,225840,56678.0,24430349.0
2000-09-19,11067,11262,10679,10704,274310,53869.0,24430349.0
2000-09-20,10728,11407,10679,10680,488320,53747.0,24430349.0
2000-09-21,10776,11019,10266,10485,281860,52770.0,24430349.0
2000-09-22,10315,10315,9514,9515,322610,47883.0,24430349.0
2000-09-25,9296,10169,9296,9951,354690,50082.0,24430349.0
2000-09-26,10048,10048,9563,9660,297110,48616.0,24430349.0
2000-09-27,9563,9951,9563,9757,431190,49105.0,24430349.0
2000-09-28,9951,10000,9660,9684,445210,48739.0,24430349.0
2000-09-29,9757,9805,9660,9660,291770,50828.0,25541820.0
2000-10-02,9538,9538,9296,9369,294300,49296.0,25541820.0
2000-10-04,9247,9805,9223,9539,1130110,50190.0,25541820.0
2000-10-05,9635,10194,9538,10194,1018840,53638.0,25541820.0
2000-10-06,10194,10242,9708,9830,504300,51722.0,25541820.0
2000-10-09,9733,9878,9466,9466,698950,49807.0,25541820.0
2000-10-10,9514,9878,9344,9442,787200,49679.0,25541820.0
2000-10-11,10194,10582,9368,9612,1787340,50573.0,25541820.0
2000-10-12,9271,9466,8907,9053,741200,47635.0,25541820.0
2000-10-13,8713,8713,8009,8228,680740,43293.0,25541820.0
2000-10-16,8616,8883,8398,8495,554740,44698.0,25541820.0
2000-10-17,8155,8349,7524,7549,387880,39718.0,25541820.0
2000-10-18,7524,8203,7111,7646,689970,40228.0,25541820.0
2000-10-19,7427,7694,7305,7427,277800,39079.0,25541820.0
2000-10-20,7669,7766,7524,7670,329330,40356.0,25541820.0
2000-10-23,7718,7912,7378,7403,178480,38951.0,25541820.0
2000-10-24,7330,7500,7281,7379,187770,38824.0,25541820.0
2000-10-25,7427,7621,7354,7403,227890,38951.0,25541820.0
2000-10-26,7281,7427,7135,7257,157190,38185.0,25541820.0
2000-10-27,7305,7378,7208,7209,126050,37930.0,25541820.0
2000-10-30,7160,7330,7135,7160,215350,37674.0,25541820.0
2000-10-31,7208,7402,6917,7403,257770,38951.0,25541820.0
2000-11-01,7572,8009,7330,7767,495580,40867.0,25541820.0
2000-11-02,7961,8932,7912,8932,427260,46997.0,25541820.0
2000-11-03,8932,9514,8592,8835,848270,46486.0,25541820.0
2000-11-06,8495,9101,8446,8738,472560,45975.0,25541820.0
2000-11-07,8495,8640,8058,8252,266240,43421.0,25541820.0
2000-11-08,8033,8349,8033,8034,178710,42272.0,25541820.0
2000-11-09,7839,8106,7791,8107,138500,42655.0,25541820.0
2000-11-10,8082,8252,7912,8252,118340,43421.0,25541820.0
2000-11-13,8155,8155,7839,7840,125570,41250.0,25541820.0
2000-11-14,7936,8349,7936,8180,196660,43038.0,25541820.0
2000-11-15,8470,8495,8058,8058,179230,42399.0,25541820.0
2000-11-16,8106,8155,7961,8058,181950,42399.0,25541820.0
2000-11-17,8106,8203,7961,8180,148270,43038.0,25541820.0
2000-11-20,8131,8252,8009,8107,97690,42655.0,25541820.0
2000-11-21,8106,8106,7718,7791,134810,40995.0,25541820.0
2000-11-22,7864,7912,7645,7670,162420,40356.0,25541820.0
2000-11-23,7669,7912,7548,7573,126330,39845.0,25541820.0
2000-11-24,7718,7766,7451,7597,95160,39973.0,25541820.0
2000-11-27,7742,8155,7621,7913,210200,41633.0,25541820.0
2000-11-28,8009,8155,7912,7961,216220,41889.0,25541820.0
2000-11-29,8106,8106,7791,7913,120630,41633.0,25541820.0
2000-11-30,7961,7961,7621,7840,123090,41250.0,25541820.0
2000-12-01,7766,7815,7645,7743,83050,40739.0,25541820.0
2000-12-04,7669,7864,7500,7500,83740,39462.0,25541820.0
2000-12-05,7427,7694,7427,7694,61290,40484.0,25541820.0
2000-12-06,7791,7961,7742,7791,182070,40995.0,25541820.0
2000-12-07,7718,7815,7572,7573,85290,39845.0,25541820.0
2000-12-08,7621,8155,7621,7888,267300,41505.0,25541820.0
2000-12-11,8009,8009,7815,7816,179090,41122.0,25541820.0
2000-12-12,7839,7961,7766,7864,210820,41378.0,25541820.0
2000-12-13,7912,8058,7815,8058,219050,42399.0,25541820.0
2000-12-14,8106,8349,7961,8252,237810,43421.0,25541820.0
2000-12-15,8228,8446,8131,8277,204120,43549.0,25541820.0
2000-12-18,8252,8834,8179,8544,272550,44954.0,25541820.0
2000-12-19,8543,8543,8009,8155,205910,42910.0,25541820.0
2000-12-20,7839,8106,7621,7767,197050,40867.0,25541820.0
2000-12-21,7330,7645,7330,7573,125730,39845.0,25541820.0
2000-12-22,7378,7815,7378,7718,161950,40611.0,25541820.0
2000-12-26,7912,8495,7791,8471,267620,44570.0,25541820.0
2001-01-02,8834,9733,8786,9733,970430,51211.0,25541820.0
2001-01-03,9660,10679,8980,9223,1711530,48529.0,25541820.0
2001-01-04,10048,10606,9514,10607,1762980,55809.0,25541820.0
2001-01-05,10582,12184,10242,12184,2609590,64110.0,25541820.0
2001-01-08,12184,12766,10946,11650,1559540,61300.0,25541820.0
2001-01-09,11407,11844,10679,11553,1113600,60790.0,25541820.0
2001-01-10,11553,12330,10242,10243,1799270,53893.0,25541820.0
2001-01-11,10679,11504,10000,11505,1053050,60534.0,25541820.0
2001-01-12,11723,13058,10752,10898,2693760,57341.0,25541820.0
2001-01-15,11165,11359,10291,10752,1075300,56575.0,25541820.0
2001-01-16,10776,11140,10533,10752,918900,56575.0,25541820.0
2001-01-17,10606,11359,10048,10388,958270,54659.0,25541820.0
2001-01-18,10388,10582,10145,10146,636080,53382.0,25541820.0
2001-01-19,10533,10679,10121,10194,576570,53638.0,25541820.0
2001-01-22,10728,11723,10679,11723,955220,61683.0,25541820.0
2001-01-26,13349,13470,11917,12087,3138660,63599.0,25541820.0
2001-01-29,12402,13883,11771,13883,3884040,73050.0,25541820.0
2001-01-30,14077,14368,11917,12136,3366170,63855.0,25541820.0
2001-01-31,12233,12791,11310,12718,1417840,66920.0,25541820.0
2001-02-01,12087,12645,11893,11893,876550,62577.0,25541820.0
2001-02-02,12135,12281,11359,11408,843770,60023.0,25541820.0
2001-02-05,10266,10825,10097,10218,682460,53766.0,25541820.0
2001-02-06,10194,10849,10194,10558,753840,55553.0,25541820.0
2001-02-07,10800,11067,10266,10364,897890,54532.0,25541820.0
2001-02-08,10339,10679,10339,10583,367800,55681.0,25541820.0
2001-02-09,10582,11359,10485,10874,688220,57214.0,25541820.0
2001-02-12,10849,11067,10582,10752,350370,56575.0,25541820.0
2001-02-13,11116,11165,10728,10825,425800,56958.0,25541820.0
2001-02-14,10873,11844,10873,11456,1046830,60279.0,25541820.0
2001-02-15,11456,11456,10995,11068,499130,58235.0,25541820.0
2001-02-16,11092,11601,10970,11117,567560,58491.0,25541820.0
2001-02-19,10873,11165,10679,10850,412730,57086.0,25541820.0
2001-02-20,10849,11650,10703,11505,731060,60534.0,25541820.0
2001-02-21,11213,11601,11067,11214,500670,59002.0,25541820.0
2001-02-22,11165,11553,11019,11383,645020,59896.0,25541820.0
2001-02-23,11553,11771,11213,11214,522450,59002.0,25541820.0
2001-02-26,11456,11456,11043,11262,488860,59257.0,25541820.0
2001-02-27,11262,11480,10922,10971,335670,57725.0,25541820.0
2001-02-28,10825,11067,10703,10704,320870,56320.0,25541820.0
2001-03-02,10485,10582,9781,10049,300870,52872.0,25541820.0
2001-03-05,9781,9951,9344,9951,248050,52361.0,25541820.0
2001-03-06,10315,10436,9854,9854,310840,51850.0,25541820.0
2001-03-07,9927,10097,9757,9976,288500,52488.0,25541820.0
2001-03-08,10000,10194,9854,10146,355760,53382.0,25541820.0
2001-03-09,9951,10000,9830,9903,216800,52105.0,25541820.0
2001-03-12,9708,9878,9563,9587,230150,50445.0,25541820.0
2001-03-13,9223,9223,8543,8641,198930,45464.0,25541820.0
2001-03-14,8980,9174,8907,9126,270680,48019.0,25541820.0
2001-03-15,8300,9029,8300,8981,213540,47252.0,25541820.0
2001-03-16,9223,9344,9077,9078,223610,47763.0,25541820.0
2001-03-19,8883,9223,8883,9029,157050,47508.0,25541820.0
2001-03-20,9393,9393,8883,8883,142620,46742.0,25541820.0
2001-03-21,8640,8932,8592,8859,152910,46614.0,25541820.0
2001-03-22,8495,9077,8495,8714,251020,45848.0,25541820.0
2001-03-23,8932,8932,8689,8714,137810,45848.0,25541820.0
2001-03-26,8834,9781,8834,9417,611640,49551.0,25541820.0
2001-03-27,9271,9320,8834,8908,257030,46869.0,25541820.0
2001-03-28,8980,9126,8713,8714,165950,45848.0,25541820.0
2001-03-29,8640,9077,8640,8762,244160,46103.0,25541820.0
2001-03-30,8762,8859,8495,8859,165790,46614.0,25541820.0
2001-04-02,8980,8980,8640,8738,104860,45975.0,25541820.0
2001-04-03,8592,8640,8398,8544,90240,44954.0,25541820.0
2001-04-04,8398,8834,8325,8495,159710,44698.0,25541820.0
2001-04-06,8762,8883,8616,8689,210150,45720.0,25541820.0
2001-04-09,8689,8689,8398,8398,52740,44187.0,25541820.0
2001-04-10,8422,8495,8325,8398,70100,44187.0,25541820.0
2001-04-11,8519,8543,8373,8398,124620,44187.0,25541820.0
2001-04-12,8495,8592,8422,8495,107060,44698.0,25541820.0
2001-04-13,8592,9126,8495,8835,235680,46486.0,25541820.0
2001-04-16,8980,9004,8737,8738,179250,45975.0,25541820.0
2001-04-17,8786,9053,8737,8932,237020,46997.0,25541820.0
2001-04-18,9174,9271,8980,9248,322840,48657.0,25541820.0
2001-04-19,10194,10194,9271,9296,637820,48913.0,25541820.0
2001-04-20,9514,9708,9320,9369,342710,49296.0,25541820.0
2001-04-23,9466,9538,9247,9272,178850,48785.0,25541820.0
2001-04-24,9004,9199,8980,9029,183450,47508.0,25541820.0
2001-04-25,9029,9199,8980,9029,124190,47508.0,25541820.0
2001-04-26,9320,9320,8907,8932,150020,46997.0,25541820.0
2001-04-27,9126,9320,9029,9053,215720,47635.0,25541820.0
2001-04-30,9199,9538,9174,9345,230050,49168.0,25541820.0
2001-05-02,9611,9611,9271,9369,185170,49296.0,25541820.0
2001-05-03,9223,9611,9174,9612,298390,50573.0,25541820.0
2001-05-04,9611,10242,9368,9830,923400,51722.0,25541820.0
2001-05-07,9854,10169,9708,10170,354030,53510.0,25541820.0
2001-05-08,10194,10558,9975,10097,347130,53127.0,25541820.0
2001-05-09,10097,10097,9563,9563,262880,50317.0,25541820.0
2001-05-10,9611,9854,9563,9709,157920,51084.0,25541820.0
2001-05-11,9708,9902,9611,9854,221750,51850.0,25541820.0
2001-05-14,9951,9951,9757,9927,191130,52233.0,25541820.0
2001-05-15,9951,9951,9805,9830,133410,51722.0,25541820.0
2001-05-16,9902,9902,9635,9636,191190,50701.0,25541820.0
2001-05-17,9757,9951,9733,9830,216390,51722.0,25541820.0
2001-05-18,9951,10533,9854,10413,702710,54787.0,25541820.0
2001-05-21,11650,11966,11286,11966,791430,62961.0,25541820.0
2001-05-22,12500,12524,11650,11917,2041070,62705.0,25541820.0
2001-05-23,13495,13689,12864,13689,2696130,72028.0,25541820.0
2001-05-24,13689,14805,13228,14612,4781640,76881.0,25541820.0
2001-05-25,14708,14708,13713,14223,1252270,74838.0,25541820.0
2001-05-28,13762,13932,12912,12913,826300,67941.0,25541820.0
2001-05-29,12621,13300,12621,13010,857860,68452.0,25541820.0
2001-05-30,13009,13228,12815,13107,392680,68963.0,25541820.0
2001-05-31,12621,12839,12184,12621,489240,66409.0,25541820.0
2001-06-01,12669,13592,12233,13204,861660,69474.0,25541820.0
2001-06-04,13203,13883,13203,13714,807940,72156.0,25541820.0
2001-06-05,13883,13956,12378,12379,627630,65132.0,25541820.0
2001-06-07,12524,13373,12475,12961,930240,68197.0,25541820.0
2001-06-08,13106,13252,12718,13252,513010,69729.0,25541820.0
2001-06-11,13131,13980,13106,13252,632830,69729.0,25541820.0
2001-06-12,12888,13252,12815,12985,472750,68324.0,25541820.0
2001-06-13,12888,13203,12766,13107,292800,68963.0,25541820.0
2001-06-14,13373,14150,13276,13883,1099650,73050.0,25541820.0
2001-06-15,13592,13737,13325,13641,338210,71773.0,25541820.0
2001-06-18,13932,14174,13640,13689,650070,72028.0,25541820.0
2001-06-19,13203,14708,13203,13641,1840930,71773.0,25541820.0
2001-06-20,13737,13737,12621,13034,702790,68580.0,25541820.0
2001-06-21,13300,13373,12621,12913,460110,67941.0,25541820.0
2001-06-22,12766,13495,12766,12961,721370,68197.0,25541820.0
2001-06-25,13033,13567,13033,13204,392860,69474.0,25541820.0
2001-06-26,13252,13422,12864,13010,279910,68452.0,25541820.0
2001-06-27,12718,13252,12718,12840,278810,67558.0,25541820.0
2001-06-28,12839,12961,12669,12767,218520,67175.0,25541820.0
2001-06-29,12864,13131,12766,12864,220120,67686.0,25541820.0
2001-07-02,12864,13446,12864,13010,520510,68452.0,25541820.0
2001-07-03,13155,13203,12669,12694,181110,66792.0,25541820.0
2001-07-04,12694,12718,12378,12621,180090,66409.0,25541820.0
2001-07-05,12621,12864,12524,12573,110530,66153.0,25541820.0
2001-07-06,12305,12451,11990,12039,155070,63344.0,25541820.0
2001-07-09,11699,11796,10436,10995,224220,57852.0,25541820.0
2001-07-10,11359,11359,10922,11092,163430,58363.0,25541820.0
2001-07-11,10849,10922,10485,10583,155410,55681.0,25541820.0
2001-07-12,10825,11092,10825,11092,142520,58363.0,25541820.0
2001-07-13,11116,11310,10558,10583,125630,55681.0,25541820.0
2001-07-16,10922,11747,10873,11165,322890,58746.0,25541820.0
2001-07-18,11407,11504,10922,11019,114200,57980.0,25541820.0
2001-07-19,11019,11019,10461,10850,100950,57086.0,25541820.0
2001-07-20,10825,10946,10679,10728,50650,56447.0,25541820.0
2001-07-23,10679,10873,10121,10194,442900,53638.0,25541820.0
2001-07-24,9951,10873,9708,10607,264600,55809.0,25541820.0
2001-07-25,10412,10752,10218,10413,116840,54787.0,25541820.0
2001-07-26,10679,10800,10485,10485,104230,55170.0,25541820.0
2001-07-27,10679,10825,10582,10825,136630,56958.0,25541820.0
2001-07-30,10728,10825,10485,10485,98600,55170.0,25541820.0
2001-07-31,10339,11067,10339,10922,158370,57469.0,25541820.0
2001-08-01,11019,11407,10970,11359,159990,59768.0,25541820.0
2001-08-02,11359,11747,11019,11311,276220,59512.0,25541820.0
2001-08-03,11213,11796,11213,11262,301900,59257.0,25541820.0
2001-08-06,11262,12038,11262,11699,415840,61556.0,25541820.0
2001-08-07,11893,12766,11699,12330,825800,64876.0,25541820.0
2001-08-08,12621,13009,12330,12379,568240,65132.0,25541820.0
2001-08-09,12135,12233,11699,11699,296060,61556.0,25541820.0
2001-08-10,11699,12038,11699,11893,481620,62577.0,25541820.0
2001-08-13,12961,13665,12427,13665,1693770,71900.0,25541820.0
2001-08-14,13980,15339,13349,14126,3809930,74327.0,25541820.0
2001-08-16,14126,16019,14126,16019,3670340,84288.0,25541820.0
2001-08-17,16213,16844,14951,15534,5427030,81734.0,25541820.0
2001-08-20,15048,16116,14077,14369,2878450,75604.0,25541820.0
2001-08-21,15048,16504,13737,16505,1999980,86842.0,25541820.0
2001-08-22,15970,18665,15800,16311,9017540,85821.0,25541820.0
2001-08-23,16165,16844,15339,15364,2686030,80840.0,25541820.0
2001-08-24,15339,16310,14587,15777,2126700,83011.0,25541820.0
2001-08-27,16067,17669,15291,15534,3714650,81734.0,25541820.0
2001-08-28,15776,16262,15339,15825,1113180,83266.0,25541820.0
2001-08-29,15485,16067,13616,14175,1834470,74582.0,25541820.0
2001-08-30,13737,16092,13592,15850,3748820,83394.0,25541820.0
2001-08-31,15242,15995,14466,14806,3908780,77903.0,25541820.0
2001-09-03,15291,15582,14417,14563,2089830,76625.0,25541820.0
2001-09-04,14611,15218,14611,15049,1380480,79180.0,25541820.0
2001-09-05,14854,16165,14854,15777,3653280,83011.0,25541820.0
2001-09-06,16067,16699,15436,16262,4153470,85565.0,25541820.0
2001-09-07,15995,17572,15728,15825,4579220,83266.0,25541820.0
2001-09-10,15825,16359,15679,16117,1450910,84799.0,25541820.0
2001-09-11,16262,16383,14635,15049,1180970,79180.0,25541820.0
2001-09-12,12791,12791,12791,12791,321830,67303.0,25541820.0
2001-09-13,12548,14271,12524,13811,3246630,72666.0,25541820.0
2001-09-14,13883,14271,11796,12597,2130340,66281.0,25541820.0
2001-09-17,12864,13252,11407,11602,1267180,61045.0,25541820.0
2001-09-18,12281,13325,12184,13325,2329120,70112.0,25541820.0
2001-09-19,13446,14684,13325,13544,3038580,71262.0,25541820.0
2001-09-20,13689,15291,13009,13932,4163930,73305.0,25541820.0
2001-09-21,13932,14466,13349,13568,1816240,71389.0,25541820.0
2001-09-24,13689,14563,13592,14417,2319290,75859.0,25541820.0
2001-09-25,14660,14951,12912,13204,1865460,69474.0,25541820.0
2001-09-26,13446,14126,13276,13811,1580430,72666.0,25541820.0
2001-09-27,13786,15388,13640,14709,4460740,77392.0,25541820.0
2001-09-28,14830,15145,14271,14563,1581270,76625.0,25541820.0
2001-10-04,15291,15631,14805,15097,2357690,79435.0,25541820.0
2001-10-05,14805,15339,14417,14612,1363750,76881.0,25541820.0
2001-10-08,14466,14757,13980,14199,916320,74710.0,25541820.0
2001-10-09,14368,14514,14247,14393,710140,75731.0,25541820.0
2001-10-10,14320,14830,14029,14102,719610,74199.0,25541820.0
2001-10-11,14344,14514,14077,14248,615710,74965.0,25541820.0
2001-10-12,14417,14975,14174,14806,1603900,77903.0,25541820.0
2001-10-15,14805,14975,14563,14587,501080,76753.0,25541820.0
2001-10-16,14951,15194,14757,14927,884270,78541.0,25541820.0
2001-10-17,15194,15849,15194,15340,1911280,80712.0,25541820.0
2001-10-18,15072,16189,14951,15437,2401230,81223.0,25541820.0
2001-10-19,16116,16699,15703,16262,2451030,85565.0,25541820.0
2001-10-22,16359,16432,15898,15971,745940,84033.0,25541820.0
2001-10-23,16165,16310,15388,15534,843860,81734.0,25541820.0
2001-10-24,15388,15655,15194,15340,526550,80712.0,25541820.0
2001-10-25,15533,15752,15242,15388,589860,80968.0,25541820.0
2001-10-26,15388,15558,15024,15437,510940,81223.0,25541820.0
2001-10-29,15291,15533,14757,14903,430770,78413.0,25541820.0
2001-10-30,14563,15242,14490,14563,604050,76625.0,25541820.0
2001-10-31,14490,14878,14466,14612,308280,76881.0,25541820.0
2001-11-01,14611,14781,14466,14660,297610,77136.0,25541820.0
2001-11-02,14975,15121,14708,14951,412650,78669.0,25541820.0
2001-11-05,15048,15339,14951,15340,384410,80712.0,25541820.0
2001-11-06,15631,15825,15461,15461,729360,81351.0,25541820.0
2001-11-07,15533,15631,14854,14903,352090,78413.0,25541820.0
2001-11-08,14902,15145,14854,15049,460630,79180.0,25541820.0
2001-11-09,15097,15266,14902,14976,290870,78797.0,25541820.0
2001-11-12,15097,15509,14902,15461,717980,81351.0,25541820.0
2001-11-13,15485,15679,15024,15243,496420,80201.0,25541820.0
2001-11-14,15436,17087,15242,16408,2624090,86331.0,25541820.0
2001-11-15,16650,16650,15703,15801,1110000,83139.0,25541820.0
2001-11-16,16019,16844,15800,16262,1892690,85565.0,25541820.0
2001-11-19,16577,16990,16359,16359,1198120,86076.0,25541820.0
2001-11-20,17087,17645,16407,16602,2788690,87353.0,25541820.0
2001-11-21,16601,16966,16067,16214,870160,85310.0,25541820.0
2001-11-22,16067,16359,15679,16214,565420,85310.0,25541820.0
2001-11-23,16262,16868,16092,16505,1041270,86842.0,25541820.0
2001-11-26,17451,18980,17038,18981,3009990,99869.0,25541820.0
2001-11-27,20145,21165,18980,20024,4444440,105360.0,25541820.0
2001-11-28,19757,20242,18689,18835,2060980,99102.0,25541820.0
2001-11-29,18834,20873,18300,20874,1864090,109830.0,25541820.0
2001-11-30,21796,22621,20606,21117,3241200,111107.0,25541820.0
2001-12-03,21116,21504,20291,21456,1292540,112895.0,25541820.0
2001-12-04,21359,22281,20825,20922,1740800,110085.0,25541820.0
2001-12-05,21165,21407,20485,20947,1294950,110213.0,25541820.0
2001-12-06,21796,22572,20825,20947,2525690,110213.0,25541820.0
2001-12-07,20922,21286,20533,20801,740270,109447.0,25541820.0
2001-12-10,20145,20995,19393,19660,962790,103444.0,25541820.0
2001-12-11,19174,19951,18956,19660,622560,103444.0,25541820.0
2001-12-12,19902,19902,19223,19223,529350,101146.0,25541820.0
2001-12-13,18932,19393,18543,18932,567910,99613.0,25541820.0
2001-12-14,18932,19878,18834,19417,605870,102167.0,25541820.0
2001-12-17,19660,20000,18689,18932,732430,99613.0,25541820.0
2001-12-18,18956,19029,17330,17476,509180,91951.0,25541820.0
2001-12-19,17718,17961,16747,17136,448780,90163.0,25541820.0
2001-12-20,17184,18543,17184,18204,674760,95782.0,25541820.0
2001-12-21,17961,18155,17475,17718,385520,93228.0,25541820.0
2001-12-24,17766,18422,17766,18350,408190,96548.0,25541820.0
2001-12-26,19174,19174,18349,18932,408220,99613.0,25541820.0
2001-12-27,18446,18907,18082,18689,419890,98336.0,25541820.0
2001-12-28,18834,19417,18543,19272,706310,101401.0,25541820.0
2002-01-02,19174,19684,18834,19515,594429,102678.0,25541820.0
2002-01-03,19417,19951,18932,18932,692770,99613.0,25541820.0
2002-01-04,18932,19320,18665,18786,633469,98847.0,25541820.0
2002-01-07,19223,19757,19174,19466,993378,102423.0,25541820.0
