대신증권(003540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-04,11100,11250,10700,10750,396150,524454.0,48786400.0
2000-09-05,10750,11150,10600,11150,550290,543968.0,48786400.0
2000-09-06,11100,11350,10950,11050,639380,539090.0,48786400.0
2000-09-07,10900,11200,10700,11100,785860,541529.0,48786400.0
2000-09-08,11300,11600,11050,11400,791580,556165.0,48786400.0
2000-09-14,11000,12200,10950,12200,1236580,595194.0,48786400.0
2000-09-15,12000,12350,11200,11250,1248070,548847.0,48786400.0
2000-09-18,10500,10500,9600,9900,1279280,482985.0,48786400.0
2000-09-19,10000,10200,9700,9900,811890,482985.0,48786400.0
2000-09-20,10300,10550,10150,10450,966220,509818.0,48786400.0
2000-09-21,10250,10450,9800,9860,945210,481034.0,48786400.0
2000-09-22,9860,10000,9210,9350,631890,456153.0,48786400.0
2000-09-25,9510,10600,9460,10450,1749120,509818.0,48786400.0
2000-09-26,10250,10500,9970,10150,931600,495182.0,48786400.0
2000-09-27,10150,10300,9950,10050,687620,490303.0,48786400.0
2000-09-28,10100,10250,9890,9890,584180,482497.0,48786400.0
2000-09-29,10200,10300,9950,10000,814950,487864.0,48786400.0
2000-10-02,9720,9780,9500,9650,523330,470789.0,48786400.0
2000-10-04,9500,9900,9320,9640,586130,470301.0,48786400.0
2000-10-05,9600,10200,9600,9910,887830,483473.0,48786400.0
2000-10-06,9910,10200,9760,9810,575030,478595.0,48786400.0
2000-10-09,9920,9990,9550,9560,554570,466398.0,48786400.0
2000-10-10,9520,9720,9270,9400,490500,458592.0,48786400.0
2000-10-11,9200,9350,8200,8700,787660,424442.0,48786400.0
2000-10-12,8480,8830,8250,8370,827970,408342.0,48786400.0
2000-10-13,7510,7750,7340,7400,1826780,361019.0,48786400.0
2000-10-16,8200,8200,7560,7650,2021520,373216.0,48786400.0
2000-10-17,7380,7590,6550,6600,1674120,321990.0,48786400.0
2000-10-18,6600,7200,5960,6850,2933550,334187.0,48786400.0
2000-10-19,6520,6950,6520,6590,1268320,321502.0,48786400.0
2000-10-20,6900,7440,6750,6900,2315920,336626.0,48786400.0
2000-10-23,7000,7090,6310,6400,846130,312233.0,48786400.0
2000-10-24,6420,6730,6380,6510,1170860,317599.0,48786400.0
2000-10-25,6550,6730,6450,6550,864930,319551.0,48786400.0
2000-10-26,6400,6480,6120,6450,663390,314672.0,48786400.0
2000-10-27,6500,6750,6350,6350,991780,309794.0,48786400.0
2000-10-30,6480,6580,6260,6360,834330,310282.0,48786400.0
2000-10-31,6200,6440,5610,6260,848790,305403.0,48786400.0
2000-11-01,6500,7150,6420,7050,1875760,343944.0,48786400.0
2000-11-02,6900,7500,6850,7500,2212450,365898.0,48786400.0
2000-11-03,7690,8160,7530,7800,1872090,380534.0,48786400.0
2000-11-06,7800,8000,7620,7700,1412870,375655.0,48786400.0
2000-11-07,7660,7770,7270,7300,959440,356141.0,48786400.0
2000-11-08,7150,7480,7100,7300,663720,356141.0,48786400.0
2000-11-09,7240,7690,7240,7590,939990,370289.0,48786400.0
2000-11-10,7510,8200,7510,8100,1954580,395170.0,48786400.0
2000-11-13,7950,8000,7450,7450,940300,363459.0,48786400.0
2000-11-14,7610,7800,7550,7760,620750,378582.0,48786400.0
2000-11-15,7890,8270,7880,8210,1680930,400536.0,48786400.0
2000-11-16,8020,8190,7830,8010,601440,390779.0,48786400.0
2000-11-17,7860,8070,7860,8000,496500,390291.0,48786400.0
2000-11-20,7810,7930,7590,7600,450850,370777.0,48786400.0
2000-11-21,7450,7450,6980,7220,820900,352238.0,48786400.0
2000-11-22,7140,7280,6900,6900,604150,336626.0,48786400.0
2000-11-23,6600,6800,6200,6200,1216680,302476.0,48786400.0
2000-11-24,6360,6890,6210,6890,2027650,336138.0,48786400.0
2000-11-27,7020,7140,6950,7100,1198290,346383.0,48786400.0
2000-11-28,7000,7000,6660,6710,716720,327357.0,48786400.0
2000-11-29,6420,6580,6420,6500,456340,317112.0,48786400.0
2000-11-30,6600,6720,6340,6630,701990,323454.0,48786400.0
2000-12-01,6110,6670,6110,6650,512340,324430.0,48786400.0
2000-12-04,6750,6800,6400,6400,477460,312233.0,48786400.0
2000-12-05,6510,6600,6400,6560,397300,320039.0,48786400.0
2000-12-06,7000,7400,6700,6750,2796130,329308.0,48786400.0
2000-12-07,6650,7250,6620,7200,2131990,351262.0,48786400.0
2000-12-08,7250,7400,7080,7400,1762730,361019.0,48786400.0
2000-12-11,7690,7880,7550,7650,1661270,373216.0,48786400.0
2000-12-12,7650,7700,7400,7500,1017120,365898.0,48786400.0
2000-12-13,7400,7750,7350,7700,1001940,375655.0,48786400.0
2000-12-14,7510,7900,7460,7840,1047740,382485.0,48786400.0
2000-12-15,7700,7840,7510,7520,704520,366874.0,48786400.0
2000-12-18,7400,7590,7380,7500,524150,365898.0,48786400.0
2000-12-19,7600,7870,7550,7600,1271940,370777.0,48786400.0
2000-12-20,7500,7500,7120,7200,643420,351262.0,48786400.0
2000-12-21,6900,7300,6900,7000,817050,341505.0,48786400.0
2000-12-22,7200,7280,6030,6100,1616170,297597.0,48786400.0
2000-12-26,5510,6090,5400,6000,2980010,292718.0,48786400.0
2001-01-02,6000,6840,6000,6760,2656810,329796.0,48786400.0
2001-01-03,6430,6970,6430,6700,3035960,326869.0,48786400.0
2001-01-04,7680,7700,7310,7700,4611740,375655.0,48786400.0
2001-01-05,7700,8850,7550,8850,6871540,431760.0,48786400.0
2001-01-08,8850,9420,8610,9120,3995110,444932.0,48786400.0
2001-01-09,9100,9560,8520,9490,3672160,462983.0,48786400.0
2001-01-10,9290,9780,8510,8570,3623440,418099.0,48786400.0
2001-01-11,8850,9850,8610,9850,3021470,480546.0,48786400.0
2001-01-12,10800,10900,9500,9720,6131330,474204.0,48786400.0
2001-01-15,10050,10350,9550,9900,2908870,482985.0,48786400.0
2001-01-16,10000,11350,9650,11350,6578130,553726.0,48786400.0
2001-01-17,11500,12100,10550,11000,8534300,536650.0,48786400.0
2001-01-18,11200,12650,11100,11950,8538400,582997.0,48786400.0
2001-01-19,12450,12650,11500,12150,3970440,592755.0,48786400.0
2001-01-22,12150,13300,11950,13000,4324930,634223.0,48786400.0
2001-01-26,13100,13400,12050,12150,2809170,592755.0,48786400.0
2001-01-29,12050,12550,11350,12150,3681760,592755.0,48786400.0
2001-01-30,12400,12600,11750,11850,2250020,578119.0,48786400.0
2001-01-31,11600,13300,11500,13300,4920760,648859.0,48786400.0
2001-02-01,12800,13650,12600,12800,4198000,624466.0,48786400.0
2001-02-02,13100,13150,12650,12800,1760990,624466.0,48786400.0
2001-02-05,12300,12500,11650,11750,1697610,573240.0,48786400.0
2001-02-06,11700,12250,11400,12250,2170700,597633.0,48786400.0
2001-02-07,12100,12600,11850,12250,1604410,597633.0,48786400.0
2001-02-08,12600,13100,12450,12650,3622930,617148.0,48786400.0
2001-02-09,12500,14300,12450,13950,6854740,680570.0,48786400.0
2001-02-12,13950,14650,13750,14150,4828320,690328.0,48786400.0
2001-02-13,14700,15250,14200,14500,4730480,707403.0,48786400.0
2001-02-14,14200,14950,14200,14700,2683470,717160.0,48786400.0
2001-02-15,14800,14900,13950,14500,2531100,707403.0,48786400.0
2001-02-16,14500,15150,14100,14200,2038310,692767.0,48786400.0
2001-02-19,13650,14250,13650,14100,1084580,687888.0,48786400.0
2001-02-20,14300,16150,14150,15500,6238560,756189.0,48786400.0
2001-02-21,15300,15500,14300,14400,2559180,702524.0,48786400.0
2001-02-22,14000,14250,13350,14200,2704840,692767.0,48786400.0
2001-02-23,14100,14450,13700,13950,1195610,680570.0,48786400.0
2001-02-26,14100,14550,13850,14050,1341740,685449.0,48786400.0
2001-02-27,14400,14650,13750,13800,1235540,673252.0,48786400.0
2001-02-28,13500,13950,13300,13600,958500,663495.0,48786400.0
2001-03-02,13300,13400,11600,11600,3604930,565922.0,48786400.0
2001-03-05,10900,11500,10750,11400,3613430,556165.0,48786400.0
2001-03-06,11700,11900,10800,11100,3148070,541529.0,48786400.0
2001-03-07,11300,12600,11300,12000,5507950,585437.0,48786400.0
2001-03-08,12450,12450,11900,12400,2302800,604951.0,48786400.0
2001-03-09,12350,12800,12100,12800,2836940,624466.0,48786400.0
2001-03-12,12500,12500,11350,11450,1888790,558604.0,48786400.0
2001-03-13,10250,11300,10250,10600,2642590,517136.0,48786400.0
2001-03-14,11700,11750,11150,11600,3741280,565922.0,48786400.0
2001-03-15,10600,11800,10500,11750,3413190,573240.0,48786400.0
2001-03-16,11650,12100,11300,11500,2433040,561044.0,48786400.0
2001-03-19,11500,11800,11450,11700,1784310,570801.0,48786400.0
2001-03-20,12100,12200,11400,11500,1660910,561044.0,48786400.0
2001-03-21,10950,11250,10850,11150,1574250,543968.0,48786400.0
2001-03-22,11000,11550,10900,11050,2054240,539090.0,48786400.0
2001-03-23,10900,11150,10650,10700,1558560,522014.0,48786400.0
2001-03-26,11000,11200,10850,11100,1355080,541529.0,48786400.0
2001-03-27,11100,11300,10650,10700,894430,522014.0,48786400.0
2001-03-28,11050,11100,10300,10300,1277990,502500.0,48786400.0
2001-03-29,9970,10300,9680,9800,1232640,478107.0,48786400.0
2001-03-30,9800,9990,9110,9700,1081150,473228.0,48786400.0
2001-04-02,9550,9800,9360,9400,636800,458592.0,48786400.0
2001-04-03,9120,9590,8980,9590,1340660,467862.0,48786400.0
2001-04-04,9380,10550,9300,9700,3739580,473228.0,48786400.0
2001-04-06,10950,10950,10100,10300,1632370,502500.0,48786400.0
2001-04-09,10200,10400,9990,10000,618070,487864.0,48786400.0
2001-04-10,10200,10250,9710,9790,550880,477619.0,48786400.0
2001-04-11,10150,10500,10100,10350,1485900,504939.0,48786400.0
2001-04-12,10500,11100,10450,10800,1871740,526893.0,48786400.0
2001-04-13,11100,11200,10550,10700,907520,522014.0,48786400.0
2001-04-16,10800,10900,10600,10650,626760,519575.0,48786400.0
2001-04-17,10600,11100,10600,10750,1424610,524454.0,48786400.0
2001-04-18,11050,12350,11050,12350,3749820,602512.0,48786400.0
2001-04-19,13800,14150,13100,13350,4326470,651298.0,48786400.0
2001-04-20,13500,13600,12800,13100,2009250,639102.0,48786400.0
2001-04-23,13300,14150,13100,13800,3187460,673252.0,48786400.0
2001-04-24,13400,13800,13300,13800,1306130,673252.0,48786400.0
2001-04-25,13600,14700,13500,14200,3324640,692767.0,48786400.0
2001-04-26,14500,14600,13750,13750,1497240,670813.0,48786400.0
2001-04-27,13600,13750,13000,13250,1493980,646420.0,48786400.0
2001-04-30,13600,14150,13550,14150,1913210,690328.0,48786400.0
2001-05-02,14400,14800,14050,14300,2028340,697646.0,48786400.0
2001-05-03,14400,14750,14150,14400,1794430,702524.0,48786400.0
2001-05-04,14300,14950,14250,14950,1611520,729357.0,48786400.0
2001-05-07,15400,16700,15150,16450,5308170,802536.0,48786400.0
2001-05-08,16050,16400,15400,15500,2218370,756189.0,48786400.0
2001-05-09,15200,15300,14450,14750,1866700,719599.0,48786400.0
2001-05-10,14500,15000,14200,14750,2752600,719599.0,48786400.0
2001-05-11,14550,15000,14400,14900,2551880,726917.0,48786400.0
2001-05-14,14750,14900,14450,14450,1038180,704963.0,48786400.0
2001-05-15,14100,15000,14100,14500,1444750,707403.0,48786400.0
2001-05-16,14450,14800,14150,14150,1449390,690328.0,48786400.0
2001-05-17,15000,15100,14750,14950,1620930,729357.0,48786400.0
2001-05-18,15150,15600,14800,15000,2136360,731796.0,48786400.0
2001-05-21,15350,16150,15250,15500,2879050,756189.0,48786400.0
2001-05-22,15800,16500,15550,15700,4832710,765946.0,48786400.0
2001-05-23,15700,16000,15450,15650,1501900,763507.0,48786400.0
2001-05-24,15350,15750,15050,15700,1103620,765946.0,48786400.0
2001-05-25,15850,16400,15700,15800,2763260,770825.0,48786400.0
2001-05-28,15600,15650,15150,15150,808800,739114.0,48786400.0
2001-05-29,15050,15300,14800,15150,1935730,739114.0,48786400.0
2001-05-30,15000,15150,14350,15000,1320010,731796.0,48786400.0
2001-05-31,14300,14500,14100,14300,1599440,697646.0,48786400.0
2001-06-01,14400,14450,13450,13750,1751550,670813.0,48786400.0
2001-06-04,13550,13900,13400,13850,989510,675692.0,48786400.0
2001-06-05,13950,14000,13150,13150,966990,641541.0,48786400.0
2001-06-07,13000,13400,12850,13300,1370560,648859.0,48786400.0
2001-06-08,13400,14250,13350,14000,1976310,683010.0,48786400.0
2001-06-11,13550,13650,13200,13250,1147540,646420.0,48786400.0
2001-06-12,13150,13500,13150,13450,689110,656177.0,48786400.0
2001-06-13,13650,13800,13350,13800,743580,673252.0,48786400.0
2001-06-14,13600,14100,13500,13900,1449500,678131.0,48786400.0
2001-06-15,13500,13950,13400,13950,755220,680570.0,48786400.0
2001-06-18,13950,14000,13500,13500,505530,658616.0,48786400.0
2001-06-19,13150,13550,12700,12900,1195950,629345.0,48786400.0
2001-06-20,13000,13000,12050,12450,955470,607391.0,48786400.0
2001-06-21,12550,12850,12250,12700,662980,619587.0,48786400.0
2001-06-22,12900,13000,12600,12700,774070,619587.0,48786400.0
2001-06-25,12700,12950,12600,12800,695300,624466.0,48786400.0
2001-06-26,12900,13000,12150,12250,831240,597633.0,48786400.0
2001-06-27,12250,12400,11600,11900,1387070,580558.0,48786400.0
2001-06-28,11950,12000,11200,11250,1075930,548847.0,48786400.0
2001-06-29,11650,11850,11300,11850,1710310,578119.0,48786400.0
2001-07-02,11600,12400,11600,12250,1083090,597633.0,48786400.0
2001-07-03,12250,12650,12050,12650,795010,617148.0,48786400.0
2001-07-04,12600,13100,12500,13000,1170230,634223.0,48786400.0
2001-07-05,13200,13450,12600,12700,1122920,619587.0,48786400.0
2001-07-06,12500,12500,12150,12250,528610,597633.0,48786400.0
2001-07-09,12000,12000,11550,12000,683070,585437.0,48786400.0
2001-07-10,12100,12300,11800,11800,605880,575680.0,48786400.0
2001-07-11,11300,11850,11250,11800,499460,575680.0,48786400.0
2001-07-12,12000,12300,11900,12300,885690,600073.0,48786400.0
2001-07-13,12500,12550,11450,11550,736770,563483.0,48786400.0
2001-07-16,11500,11750,11300,11300,373350,551286.0,48786400.0
2001-07-18,11350,11500,10950,11200,510860,546408.0,48786400.0
2001-07-19,10900,11200,10800,11100,519200,541529.0,48786400.0
2001-07-20,11000,11100,10700,10800,583670,526893.0,48786400.0
2001-07-23,10650,10950,10300,10500,454400,512257.0,48786400.0
2001-07-24,10500,10750,10000,10750,923370,524454.0,48786400.0
2001-07-25,10350,10900,10350,10400,745600,507379.0,48786400.0
2001-07-26,10650,11050,10600,10800,902680,526893.0,48786400.0
2001-07-27,11050,11300,10950,11200,915230,546408.0,48786400.0
2001-07-30,11250,11350,11000,11100,496690,541529.0,48786400.0
2001-07-31,11050,11300,10950,11300,346800,551286.0,48786400.0
2001-08-01,11500,12800,11400,12700,1807110,619587.0,48786400.0
2001-08-02,12700,13500,12550,13000,2307200,634223.0,48786400.0
2001-08-03,13150,13150,12600,12800,747320,624466.0,48786400.0
2001-08-06,12600,13050,12600,13050,765490,636663.0,48786400.0
2001-08-07,12800,13300,12800,13300,1266720,648859.0,48786400.0
2001-08-08,13400,13700,13150,13300,1000980,648859.0,48786400.0
2001-08-09,13000,13050,12350,12400,997100,604951.0,48786400.0
2001-08-10,12650,12700,12350,12700,517300,619587.0,48786400.0
2001-08-13,12750,12900,12400,12850,572150,626905.0,48786400.0
2001-08-14,13000,13950,12950,13500,2393950,658616.0,48786400.0
2001-08-16,13500,14100,13250,13850,1956320,675692.0,48786400.0
2001-08-17,13950,14250,13650,13800,1232180,673252.0,48786400.0
2001-08-20,13400,13800,13200,13400,761030,653738.0,48786400.0
2001-08-21,13650,13750,12800,13100,1236360,639102.0,48786400.0
2001-08-22,12750,13750,12700,13650,1662060,665934.0,48786400.0
2001-08-23,13850,13950,13400,13400,867140,653738.0,48786400.0
2001-08-24,13200,13600,13050,13450,825470,656177.0,48786400.0
2001-08-27,13650,13950,13500,13500,934400,658616.0,48786400.0
2001-08-28,13300,13600,13300,13550,350350,661056.0,48786400.0
2001-08-29,13300,13350,12800,12850,810590,626905.0,48786400.0
2001-08-30,12500,13100,12200,13100,798160,639102.0,48786400.0
2001-08-31,12600,12700,12000,12100,685390,590315.0,48786400.0
2001-09-03,12000,12250,11600,11600,957780,565922.0,48786400.0
2001-09-04,11500,12250,11500,12200,761610,595194.0,48786400.0
2001-09-05,11900,12200,11800,12100,405310,590315.0,48786400.0
2001-09-06,12200,12500,12100,12200,389740,595194.0,48786400.0
2001-09-07,12000,12450,11900,12450,374940,607391.0,48786400.0
2001-09-10,12150,12350,12100,12350,256330,602512.0,48786400.0
2001-09-11,12500,12500,12100,12100,222070,590315.0,48786400.0
2001-09-12,10300,11000,10300,10300,1840070,502500.0,48786400.0
2001-09-13,10700,11000,10450,10950,1253190,534211.0,48786400.0
2001-09-14,10700,10850,10000,10400,831170,507379.0,48786400.0
2001-09-17,10200,10250,9700,9760,528770,476155.0,48786400.0
2001-09-18,10200,10900,10150,10800,1296860,526893.0,48786400.0
2001-09-19,10900,11050,10550,10600,1320490,517136.0,48786400.0
2001-09-20,10600,10600,9850,10100,1341710,492743.0,48786400.0
2001-09-21,9900,10000,9600,9950,846650,485425.0,48786400.0
2001-09-24,9940,10400,9920,10300,1041600,502500.0,48786400.0
2001-09-25,10800,10800,9900,10000,1478040,487864.0,48786400.0
2001-09-26,10200,10200,9940,9950,388680,485425.0,48786400.0
2001-09-27,10000,10200,9890,10100,891760,492743.0,48786400.0
2001-09-28,10250,10600,10050,10550,1502260,514697.0,48786400.0
2001-10-04,11000,11200,10900,11100,998880,541529.0,48786400.0
2001-10-05,11150,11250,10850,11150,713590,543968.0,48786400.0
2001-10-08,10900,11300,10750,10750,725340,524454.0,48786400.0
2001-10-09,10950,11150,10850,11050,938050,539090.0,48786400.0
2001-10-10,11050,11150,10850,10900,479260,531772.0,48786400.0
2001-10-11,11300,11600,11250,11400,1383550,556165.0,48786400.0
2001-10-12,11600,11700,11200,11300,714180,551286.0,48786400.0
2001-10-15,11100,11550,11100,11300,450340,551286.0,48786400.0
2001-10-16,11300,11850,11300,11600,1107570,565922.0,48786400.0
2001-10-17,11800,11850,11500,11800,671380,575680.0,48786400.0
2001-10-18,11400,11650,11300,11400,461090,556165.0,48786400.0
2001-10-19,11500,11650,11350,11600,368770,565922.0,48786400.0
2001-10-22,11700,11700,11450,11600,239430,565922.0,48786400.0
2001-10-23,11700,11800,11500,11550,428420,563483.0,48786400.0
2001-10-24,11500,12300,11450,12150,1622430,592755.0,48786400.0
2001-10-25,12250,12550,12100,12350,1421710,602512.0,48786400.0
2001-10-26,12350,12550,12050,12150,504590,592755.0,48786400.0
2001-10-29,12200,12300,11800,11950,343830,582997.0,48786400.0
2001-10-30,11600,11800,11500,11600,509160,565922.0,48786400.0
2001-10-31,11500,11750,11500,11650,347960,568362.0,48786400.0
2001-11-01,11500,12050,11500,12000,504830,585437.0,48786400.0
2001-11-02,12300,12750,12100,12500,1383830,609830.0,48786400.0
2001-11-05,12750,12900,12600,12800,606490,624466.0,48786400.0
2001-11-06,13000,13400,12850,13200,1538810,643980.0,48786400.0
2001-11-07,13050,13200,12750,12800,509580,624466.0,48786400.0
2001-11-08,13000,13350,12900,13300,1252580,648859.0,48786400.0
2001-11-09,13200,14200,13100,13900,2120050,678131.0,48786400.0
2001-11-12,14200,14350,13700,14350,833980,700085.0,48786400.0
2001-11-13,14200,14500,13900,14250,1031440,695206.0,48786400.0
2001-11-14,14350,14850,14200,14650,1419430,714721.0,48786400.0
2001-11-15,14850,15150,14250,14400,1277960,702524.0,48786400.0
2001-11-16,14600,14800,14300,14750,646560,719599.0,48786400.0
2001-11-19,14900,15100,14550,14600,957820,712281.0,48786400.0
2001-11-20,14800,15650,14600,15000,2568190,731796.0,48786400.0
2001-11-21,14700,15300,14700,15150,1036780,739114.0,48786400.0
2001-11-22,15350,15450,14950,15450,745380,753750.0,48786400.0
2001-11-23,15700,17600,15500,16600,3319170,809854.0,48786400.0
2001-11-26,17500,18400,16950,17850,5477650,870837.0,48786400.0
2001-11-27,17800,17950,16700,17100,2605130,834247.0,48786400.0
2001-11-28,17000,17000,15500,15650,1905060,763507.0,48786400.0
2001-11-29,15450,16200,15200,16150,2106690,787900.0,48786400.0
2001-11-30,16400,17200,16200,16500,2540770,804976.0,48786400.0
2001-12-03,16500,17150,16300,16850,1127360,822051.0,48786400.0
2001-12-04,16600,17150,16450,16700,916640,814733.0,48786400.0
2001-12-05,17100,17850,17000,17200,2497390,839126.0,48786400.0
2001-12-06,18200,19200,17250,17500,3915080,853762.0,48786400.0
2001-12-07,17500,18000,17200,17750,1236580,865959.0,48786400.0
2001-12-10,17700,17700,16350,16600,1068920,809854.0,48786400.0
2001-12-11,16400,16900,16200,16700,1150000,814733.0,48786400.0
2001-12-12,16500,17050,16450,16750,888490,817172.0,48786400.0
2001-12-13,16750,17450,16600,17350,1450450,846444.0,48786400.0
