디와이(013570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-12-27,3417,3534,3367,3409,195994,102638.0,25033590.0
2004-12-28,3371,3459,3371,3459,113780,104140.0,25033590.0
2004-12-29,3408,3450,3375,3396,134310,102262.0,25033590.0
2004-12-30,3354,3488,3354,3479,166100,104766.0,25033590.0
2005-01-03,3442,3513,3442,3513,83866,105767.0,25033590.0
2005-01-04,3488,3534,3450,3492,219630,105141.0,25033590.0
2005-01-05,3492,3492,3412,3484,124977,104891.0,25033590.0
2005-01-06,3483,3537,3438,3484,182200,104891.0,25033590.0
2005-01-07,3467,3567,3467,3508,145588,105642.0,25033590.0
2005-01-10,3508,3700,3475,3646,474835,109772.0,25033590.0
2005-01-11,3691,3741,3646,3671,391880,110523.0,25033590.0
2005-01-12,3675,3717,3596,3646,362750,109772.0,25033590.0
2005-01-13,3663,3799,3642,3683,1117329,110899.0,25033590.0
2005-01-14,3658,3787,3650,3787,784870,114028.0,25033590.0
2005-01-17,3787,3841,3750,3791,702750,114153.0,25033590.0
2005-01-18,3862,3907,3825,3824,962540,115155.0,25033590.0
2005-01-19,3887,3937,3758,3758,1259750,113152.0,25033590.0
2005-01-20,3824,3899,3724,3779,1529670,113778.0,25033590.0
2005-01-21,3724,3803,3654,3708,738150,111650.0,25033590.0
2005-01-24,3617,3733,3591,3625,830954,109146.0,25033590.0
2005-01-25,3616,3782,3608,3671,646780,110523.0,25033590.0
2005-01-26,3700,3750,3684,3733,488051,112401.0,25033590.0
2005-01-27,3712,3990,3712,3953,1003588,119035.0,25033590.0
2005-01-28,3953,4049,3870,4016,610099,120912.0,25033590.0
2005-01-31,4016,4098,3932,3949,627870,118910.0,25033590.0
2005-02-01,4065,4074,3907,3949,655290,118910.0,25033590.0
2005-02-02,3866,3986,3824,3932,767505,118409.0,25033590.0
2005-02-03,3949,4182,3799,3866,1711925,116406.0,25033590.0
2005-02-04,3866,3990,3787,3891,616481,117157.0,25033590.0
2005-02-07,3920,4019,3907,3966,780516,119410.0,25033590.0
2005-02-11,3928,4037,3928,3995,599163,120286.0,25033590.0
2005-02-14,4033,4033,3887,3899,806873,118134.0,25188590.0
2005-02-15,3991,4007,3833,3853,937320,116749.0,25188590.0
2005-02-16,3866,3941,3866,3874,918460,117379.0,25188590.0
2005-02-17,3882,3890,3749,3783,711316,114608.0,25188590.0
2005-02-18,3740,3782,3720,3766,589609,114104.0,25188590.0
2005-02-21,3807,3845,3745,3766,784380,114104.0,25188590.0
2005-02-22,3741,3795,3579,3579,967030,108437.0,25188590.0
2005-02-23,3492,3550,3392,3467,826865,105036.0,25188590.0
2005-02-24,3466,3616,3466,3617,823076,109570.0,25188590.0
2005-02-25,3583,3675,3571,3592,437528,108815.0,25188590.0
2005-02-28,3695,3766,3658,3741,527113,113349.0,25188590.0
2005-03-02,3775,4111,3749,3928,1190013,119016.0,25188590.0
2005-03-03,3949,4024,3750,3824,643232,115868.0,25188590.0
2005-03-04,3858,4141,3758,3866,2566561,117127.0,25188590.0
2005-03-07,3948,3969,3728,3729,1174986,112971.0,25188590.0
2005-03-08,3741,3783,3534,3567,775113,108059.0,25188590.0
2005-03-09,3491,3683,3466,3600,991467,109067.0,25188590.0
2005-03-10,3583,3670,3575,3608,961310,109318.0,25188590.0
2005-03-11,3616,3782,3592,3637,1415186,110200.0,25188590.0
2005-03-14,3700,3729,3558,3567,1004964,108059.0,25188590.0
2005-03-15,3583,3658,3466,3467,651590,105036.0,25188590.0
2005-03-16,3425,3584,3425,3508,678355,106296.0,25188590.0
2005-03-17,3491,3554,3442,3525,585532,106800.0,25188590.0
2005-03-18,3480,3563,3455,3475,400245,105288.0,25188590.0
2005-03-21,3475,3517,3242,3242,575996,98236.0,25188590.0
2005-03-22,3218,3263,3143,3168,571971,95969.0,25188590.0
2005-03-23,3150,3234,3096,3097,446199,93827.0,25188590.0
2005-03-24,3159,3226,3151,3201,547500,96976.0,25188590.0
2005-03-25,3283,3333,3225,3284,408982,99495.0,25188590.0
2005-03-28,3326,3350,3242,3255,389674,98613.0,25188590.0
2005-03-29,3313,3313,3176,3188,349810,96598.0,25188590.0
2005-03-30,3164,3296,3159,3296,342500,99873.0,25188590.0
2005-03-31,3350,3475,3350,3467,682340,105036.0,25188590.0
2005-04-01,3425,3513,3375,3442,303391,104281.0,25188590.0
2005-04-04,3409,3422,3296,3346,304759,101384.0,25188590.0
2005-04-06,3346,3387,3326,3334,175893,101006.0,25188590.0
2005-04-07,3326,3368,3280,3305,278989,100125.0,25188590.0
2005-04-08,3333,3367,3300,3301,285290,99999.0,25188590.0
2005-04-11,3292,3408,3209,3263,723725,98865.0,25188590.0
2005-04-12,3313,3350,3292,3301,400200,99999.0,25188590.0
2005-04-13,3300,3326,3221,3222,371487,97606.0,25188590.0
2005-04-14,3160,3193,3130,3143,336817,95213.0,25188590.0
2005-04-15,3093,3155,2993,3084,345060,93450.0,25188590.0
2005-04-18,2951,3017,2897,2910,310040,88160.0,25188590.0
2005-04-19,2931,2980,2910,2918,239921,88412.0,25188590.0
2005-04-20,2930,3009,2914,2914,280661,88286.0,25188590.0
2005-04-21,2888,3076,2860,3076,562871,93198.0,25188590.0
2005-04-22,3126,3205,3035,3035,404756,91938.0,25188590.0
2005-04-25,2993,3030,2956,2964,173870,89797.0,25188590.0
2005-04-26,2977,2998,2939,2939,171830,89042.0,25188590.0
2005-04-27,2919,2935,2831,2843,332370,86145.0,25188590.0
2005-04-28,2852,2881,2752,2752,279977,83374.0,25188590.0
2005-04-29,2661,2723,2561,2660,681350,80603.0,25188590.0
2005-05-02,2677,2685,2535,2573,560258,77959.0,25188590.0
2005-05-03,2594,2602,2548,2573,343980,77959.0,25188590.0
2005-05-04,2598,2685,2577,2677,488330,81107.0,25188590.0
2005-05-06,2661,2710,2619,2660,327520,80603.0,25188590.0
2005-05-09,2668,2701,2581,2635,447330,79848.0,25188590.0
2005-05-10,2661,2661,2598,2619,298740,79344.0,25188590.0
2005-05-11,2577,2586,2523,2532,347327,76699.0,25188590.0
2005-05-12,2519,2648,2519,2644,369270,80100.0,25188590.0
2005-05-13,2627,2760,2593,2760,453080,83626.0,25188590.0
2005-05-16,2743,2768,2668,2760,273453,83626.0,25188590.0
2005-05-17,2769,2802,2694,2731,218349,82745.0,25188590.0
2005-05-18,2768,2785,2668,2685,337220,81359.0,25188590.0
2005-05-19,2715,2744,2603,2710,856260,82115.0,25188590.0
2005-05-20,2710,2830,2677,2781,491968,84256.0,25188590.0
2005-05-23,2748,2839,2719,2773,415810,84004.0,25188590.0
2005-05-24,2773,2801,2752,2802,195331,84886.0,25188590.0
2005-05-25,2769,2827,2744,2748,247595,83248.0,25188590.0
2005-05-26,2719,2780,2689,2781,324800,84256.0,25188590.0
2005-05-27,2789,2851,2748,2852,498001,86397.0,25188590.0
2005-05-30,2851,2910,2831,2902,405560,87908.0,25188590.0
2005-05-31,2864,2930,2801,2931,357620,88790.0,25188590.0
2005-06-01,2923,2923,2868,2868,426911,86901.0,25188590.0
2005-06-02,2868,2914,2868,2889,244371,87530.0,25188590.0
2005-06-03,2885,2926,2856,2922,338240,88538.0,25188590.0
2005-06-07,2926,2926,2843,2856,180090,86523.0,25188590.0
2005-06-08,2823,2902,2790,2902,745590,87908.0,25188590.0
2005-06-09,2860,2926,2860,2926,194390,88664.0,25188590.0
2005-06-10,2968,3085,2935,3068,520577,92946.0,25188590.0
2005-06-13,3068,3068,3014,3043,156861,92190.0,25188590.0
2005-06-14,3043,3084,2984,3076,279927,93198.0,25188590.0
2005-06-15,3035,3221,3010,3222,514150,97606.0,25188590.0
2005-06-16,3118,3225,3118,3184,408025,96472.0,25188590.0
2005-06-17,3218,3218,3147,3176,218422,96220.0,25188590.0
2005-06-20,3180,3201,3051,3055,194266,92568.0,25188590.0
2005-06-21,3042,3047,2984,3005,220714,91057.0,25188590.0
2005-06-22,3010,3093,2998,3047,214000,92316.0,25188590.0
2005-06-23,3010,3059,3010,3018,247450,91435.0,25188590.0
2005-06-24,2993,3026,2960,2968,152360,89923.0,25188590.0
2005-06-27,2960,2960,2876,2889,161910,87530.0,25188590.0
2005-06-28,2827,2926,2827,2885,215790,87404.0,25188590.0
2005-06-29,2910,2977,2910,2918,137200,88412.0,25188590.0
2005-06-30,2909,2989,2902,2926,347750,88664.0,25188590.0
2005-07-01,2910,2980,2910,2960,270330,89671.0,25188590.0
2005-07-04,2947,3192,2939,3193,796560,96724.0,25188590.0
2005-07-05,3246,3534,3126,3533,2157141,107052.0,25188590.0
2005-07-06,3642,3691,3405,3533,1715260,107052.0,25188590.0
2005-07-07,3534,3567,3413,3533,702642,107052.0,25188590.0
2005-07-08,3450,3604,3450,3533,591558,107052.0,25188590.0
2005-07-11,3574,3588,3487,3500,599927,106044.0,25188590.0
2005-07-12,3497,3525,3255,3326,700000,100754.0,25188590.0
2005-07-13,3325,3425,3242,3409,575948,103273.0,25188590.0
2005-07-14,3409,3417,3276,3326,683230,100754.0,25188590.0
2005-07-15,3368,3422,3284,3326,533360,100754.0,25188590.0
2005-07-18,3288,3325,3242,3321,390120,100628.0,25188590.0
2005-07-19,3321,3396,3276,3375,459830,102266.0,25188590.0
2005-07-20,3417,3417,3251,3251,399790,98487.0,25188590.0
2005-07-21,3268,3289,3118,3176,821700,96220.0,25188590.0
2005-07-22,3118,3176,3001,3176,520750,96220.0,25188590.0
2005-07-25,3160,3293,3143,3251,512020,98487.0,25188590.0
2005-07-26,3171,3267,3159,3193,617632,97166.0,25303590.0
2005-07-27,3209,3242,3193,3217,338400,97925.0,25303590.0
2005-07-28,3251,3251,3176,3201,373680,97419.0,25303590.0
2005-07-29,3188,3251,3180,3217,324440,97925.0,25303590.0
2005-08-01,3217,3279,3175,3193,476595,97166.0,25303590.0
2005-08-02,3167,3230,3089,3097,284027,94256.0,25303590.0
2005-08-03,3085,3160,3001,3010,439552,91599.0,25303590.0
2005-08-04,3001,3043,2893,2997,330050,91219.0,25303590.0
2005-08-05,2935,2977,2819,2897,412100,88183.0,25303590.0
2005-08-08,2897,2902,2810,2831,238800,86159.0,25303590.0
2005-08-09,2810,2868,2810,2852,169530,86791.0,25303590.0
2005-08-10,2885,2934,2860,2877,232866,87550.0,25303590.0
2005-08-11,2876,2939,2876,2893,229540,88056.0,25303590.0
2005-08-12,2918,2935,2864,2906,448875,88436.0,25303590.0
2005-08-16,2901,2914,2602,2802,324343,85273.0,25303590.0
2005-08-17,2760,2872,2727,2769,468550,84261.0,25303590.0
2005-08-18,2797,2926,2797,2852,569827,86791.0,25303590.0
2005-08-19,2893,2902,2802,2843,207218,86538.0,25303590.0
2005-08-22,2827,2885,2806,2885,298910,87803.0,25303590.0
2005-08-23,2926,2926,2868,2872,310989,87424.0,25303590.0
2005-08-24,2872,2918,2855,2910,415040,88563.0,25303590.0
2005-08-25,2902,3031,2868,2976,425840,90587.0,25303590.0
2005-08-26,2980,3027,2960,3026,355090,92105.0,25303590.0
2005-08-29,3027,3035,2923,2951,264030,89828.0,25303590.0
2005-08-30,2967,3117,2967,3118,641720,94888.0,25303590.0
2005-08-31,3143,3160,3047,3159,341710,96154.0,25303590.0
2005-09-01,3167,3239,3143,3159,547697,96154.0,25303590.0
2005-09-02,3192,3192,3105,3155,205475,96027.0,25303590.0
2005-09-05,3176,3321,3176,3209,466902,97672.0,25303590.0
2005-09-06,3234,3272,3180,3184,250249,96913.0,25303590.0
2005-09-07,3218,3242,3139,3230,593016,98304.0,25303590.0
2005-09-08,3230,3354,3218,3292,1157989,100202.0,25303590.0
2005-09-09,3367,3487,3326,3334,932818,101467.0,25303590.0
2005-09-12,3350,3446,3309,3317,677600,100961.0,25303590.0
2005-09-13,3334,3359,3235,3326,468348,101214.0,25303590.0
2005-09-14,3305,3371,3305,3371,375561,102606.0,25303590.0
2005-09-15,3301,3388,3301,3380,309061,102859.0,25303590.0
2005-09-16,3392,3450,3350,3363,323533,102353.0,25303590.0
2005-09-20,3371,3401,3342,3346,381820,101847.0,25303590.0
2005-09-21,3346,3508,3300,3500,996760,106528.0,25303590.0
2005-09-22,3517,3525,3429,3459,413960,105263.0,25303590.0
2005-09-23,3500,3500,3321,3334,378109,101467.0,25303590.0
2005-09-26,3429,3533,3405,3521,567526,107161.0,25303590.0
2005-09-27,3525,3642,3521,3608,696875,109818.0,25303590.0
2005-09-28,3658,3782,3608,3783,1077863,115131.0,25303590.0
2005-09-29,3866,4023,3699,3991,1356125,121457.0,25303590.0
2005-09-30,4032,4065,3907,3912,769260,119053.0,25303590.0
2005-10-04,3949,3949,3866,3949,630490,120192.0,25303590.0
2005-10-05,3949,4016,3911,3912,841986,119053.0,25303590.0
2005-10-06,3833,3907,3708,3791,465828,115384.0,25303590.0
2005-10-07,3700,3974,3666,3957,655300,120445.0,25303590.0
2005-10-10,3907,4016,3874,3949,534591,120192.0,25303590.0
2005-10-11,3907,4023,3866,4024,469110,122469.0,25303590.0
2005-10-12,4061,4074,3866,3908,628570,118927.0,25303590.0
2005-10-13,3883,3958,3791,3957,288940,120445.0,25303590.0
2005-10-14,3907,3982,3882,3932,480457,119686.0,25303590.0
2005-10-17,3990,4070,3808,3891,688550,118421.0,25303590.0
2005-10-18,3841,3907,3758,3783,409541,115131.0,25303590.0
2005-10-19,3741,3779,3476,3492,537671,106275.0,25303590.0
2005-10-20,3525,3616,3508,3612,432060,109944.0,25303590.0
2005-10-21,3476,3658,3476,3658,436480,111732.0,25393590.0
2005-10-24,3659,3675,3567,3583,263401,109446.0,25393590.0
2005-10-25,3588,3609,3422,3421,630130,104495.0,25393590.0
2005-10-26,3422,3500,3422,3475,219728,106145.0,25393590.0
2005-10-27,3475,3588,3450,3517,361540,107415.0,25393590.0
2005-10-28,3433,3520,3379,3521,423150,107542.0,25393590.0
2005-10-31,3567,3612,3492,3612,249191,110335.0,25393590.0
2005-11-01,3595,3674,3595,3671,244230,112113.0,25393590.0
2005-11-02,3637,3683,3633,3666,171751,111986.0,25393590.0
2005-11-03,3674,3733,3633,3654,193880,111605.0,25393590.0
2005-11-04,3633,3700,3628,3671,204970,112113.0,25393590.0
2005-11-07,3703,3841,3666,3820,352304,116684.0,25393590.0
2005-11-08,3803,3874,3778,3799,222050,116049.0,25393590.0
2005-11-09,3778,3799,3642,3741,477570,114271.0,25393590.0
2005-11-10,3741,3758,3579,3641,958570,111618.0,25483590.0
2005-11-11,3658,3700,3637,3687,547330,113020.0,25483590.0
2005-11-14,3687,3733,3653,3654,285331,112000.0,25483590.0
2005-11-15,3658,3712,3595,3617,259891,110854.0,25483590.0
2005-11-16,3595,3729,3595,3683,374690,112892.0,25483590.0
2005-11-17,3700,4023,3679,3970,1113427,121684.0,25483590.0
2005-11-18,4074,4464,4040,4273,3267715,130986.0,25483590.0
2005-11-21,4356,4356,4115,4248,1167850,130221.0,25483590.0
2005-11-22,4241,4290,4120,4290,944861,131495.0,25483590.0
2005-11-23,4531,4930,4531,4930,2965879,151118.0,25483590.0
2005-11-24,5114,5222,4864,5071,2621070,155450.0,25483590.0
2005-11-25,5063,5180,4573,4814,2428123,147550.0,25483590.0
2005-11-28,4855,5005,4780,4855,936403,148824.0,25483590.0
2005-11-29,4747,5088,4705,4905,1095176,150353.0,25483590.0
2005-11-30,4864,5321,4864,5071,1739219,155450.0,25483590.0
2005-12-01,5155,5596,5155,5404,1936027,165643.0,25483590.0
2005-12-02,5445,5561,5296,5362,1101342,164369.0,25483590.0
2005-12-05,5445,5470,5320,5437,1070396,166663.0,25483590.0
2005-12-06,5404,5404,5130,5171,1043159,158508.0,25483590.0
2005-12-07,5146,5262,4648,4672,1027497,143218.0,25483590.0
2005-12-08,4672,4864,4672,4739,676155,145256.0,25483590.0
2005-12-09,4739,5063,4722,4764,903110,146021.0,25483590.0
2005-12-12,4681,4955,4681,4872,617027,149334.0,25483590.0
2005-12-13,5063,5238,4988,5113,937726,156724.0,25483590.0
2005-12-14,5196,5196,4972,4997,777260,153156.0,25483590.0
2005-12-15,5030,5046,4797,4872,698990,149334.0,25483590.0
2005-12-16,4756,4822,4648,4739,462442,145256.0,25483590.0
2005-12-19,4631,4756,4631,4664,454001,142963.0,25483590.0
2005-12-20,4647,4855,4622,4805,605644,147295.0,25483590.0
2005-12-21,4788,4905,4730,4731,433740,145002.0,25483590.0
2005-12-22,4723,4739,4323,4390,798882,134553.0,25483590.0
2005-12-23,4348,4514,4190,4448,722810,136337.0,25483590.0
2005-12-26,4414,4573,4414,4465,340425,136847.0,25483590.0
2005-12-27,4739,4805,4580,4581,1106020,140415.0,25483590.0
2005-12-28,4631,4739,4597,4739,388081,145256.0,25483590.0
2005-12-29,4797,4797,4614,4672,442046,143218.0,25483590.0
2006-01-02,4697,5046,4655,5030,778190,154176.0,25483590.0
2006-01-03,5196,5196,4929,4988,710435,152902.0,25483590.0
2006-01-04,5072,5121,4814,4814,1036351,147550.0,25483590.0
2006-01-05,4772,4905,4672,4672,606606,143218.0,25483590.0
2006-01-06,4681,4889,4681,4822,543440,147805.0,25483590.0
2006-01-09,4789,4946,4681,4689,517300,143727.0,25483590.0
2006-01-10,4698,4772,4515,4514,771431,138376.0,25483590.0
2006-01-11,4531,4573,4447,4489,425640,137611.0,25483590.0
2006-01-12,4464,4614,4464,4481,387560,137357.0,25483590.0
2006-01-13,4407,4581,4407,4456,491716,136592.0,25483590.0
2006-01-16,4456,4581,4456,4573,456911,140160.0,25483590.0
2006-01-17,4580,4680,4498,4639,574434,142198.0,25483590.0
2006-01-18,4573,4589,4107,4373,471260,134044.0,25483590.0
2006-01-19,4297,4398,4223,4323,346986,132515.0,25483590.0
2006-01-20,4216,4323,3907,3974,698590,121812.0,25483590.0
2006-01-23,3833,3833,3491,3600,459150,110344.0,25483590.0
2006-01-24,3600,3766,3450,3725,639756,114166.0,25483590.0
2006-01-25,3683,3857,3683,3799,576130,116460.0,25483590.0
2006-01-26,3795,3833,3595,3687,322520,113020.0,25483590.0
2006-01-27,3762,3891,3716,3849,441816,117989.0,25483590.0
2006-01-31,3833,3916,3783,3883,534671,119008.0,25483590.0
2006-02-01,3870,3870,3621,3824,598260,117225.0,25483590.0
2006-02-02,3890,3924,3666,3908,723867,119773.0,25483590.0
2006-02-03,3866,3899,3749,3799,604980,116460.0,25483590.0
2006-02-06,3625,3741,3534,3741,491360,114676.0,25483590.0
2006-02-07,3700,3700,3592,3592,517199,110089.0,25483590.0
2006-02-08,3542,3629,3355,3492,978590,107031.0,25483590.0
2006-02-09,3475,3534,3421,3463,476081,106139.0,25483590.0
2006-02-10,3463,3575,3446,3492,394556,107031.0,25483590.0
2006-02-13,3517,3616,3483,3533,614391,108305.0,25483590.0
2006-02-14,3462,3546,3462,3533,184230,108305.0,25483590.0
2006-02-15,3566,3574,3375,3375,456018,103463.0,25483590.0
2006-02-16,3375,3433,3234,3434,592323,105247.0,25483590.0
2006-02-17,3413,3475,3371,3409,353514,104483.0,25483590.0
2006-02-20,3422,3509,3409,3492,623090,107031.0,25483590.0
2006-02-21,3462,3650,3442,3625,727338,111108.0,25483590.0
2006-02-22,3625,3750,3625,3683,727930,112892.0,25483590.0
2006-02-23,3741,3750,3637,3737,221140,114549.0,25483590.0
2006-02-24,3679,3741,3658,3741,225088,114676.0,25483590.0
2006-02-27,3741,3799,3684,3716,431348,113912.0,25483590.0
2006-02-28,3750,3808,3703,3795,346175,116333.0,25483590.0
2006-03-02,3825,3825,3625,3625,306348,111108.0,25483590.0
2006-03-03,3558,3616,3504,3504,254430,107413.0,25483590.0
2006-03-06,3530,3625,3517,3604,181290,110471.0,25483590.0
2006-03-07,3584,3625,3476,3475,169880,106521.0,25483590.0
2006-03-08,3476,3551,3450,3492,181790,107031.0,25483590.0
2006-03-09,3558,3649,3533,3633,172573,111363.0,25483590.0
2006-03-10,3629,3700,3609,3700,209467,113402.0,25483590.0
2006-03-13,3733,3733,3658,3700,161594,113402.0,25483590.0
2006-03-14,3712,3782,3641,3675,249180,112637.0,25483590.0
2006-03-15,3733,3733,3625,3637,121652,111491.0,25483590.0
2006-03-16,3629,3663,3534,3641,188453,111618.0,25483590.0
2006-03-17,3600,3608,3550,3579,82970,109707.0,25483590.0
2006-03-20,3558,3617,3542,3567,87191,109325.0,25483590.0
2006-03-21,3541,3708,3537,3633,190448,111363.0,25483590.0
2006-03-22,3633,3633,3509,3567,130780,109325.0,25483590.0
2006-03-23,3574,3633,3508,3558,134760,109070.0,25483590.0
2006-03-24,3566,3566,3384,3450,262730,105757.0,25483590.0
2006-03-27,3417,3450,3354,3367,155723,103209.0,25483590.0
2006-03-28,3333,3367,3258,3301,335912,101170.0,25483590.0
2006-03-29,3258,3325,3246,3301,148340,101170.0,25483590.0
2006-03-30,3375,3492,3309,3442,343580,105502.0,25483590.0
2006-03-31,3450,3467,3401,3438,232309,105375.0,25483590.0
2006-04-03,3467,3467,3425,3438,231114,105375.0,25483590.0
2006-04-04,3442,3487,3417,3434,236408,105247.0,25483590.0
2006-04-05,3442,3574,3417,3538,548210,108433.0,25483590.0
2006-04-06,3571,3571,3496,3513,281575,107668.0,25483590.0
2006-04-07,3534,3534,3463,3492,141390,107031.0,25483590.0
2006-04-10,3462,3517,3408,3421,294100,104865.0,25483590.0
2006-04-11,3422,3434,3342,3363,347403,103081.0,25483590.0
2006-04-12,3363,3450,3363,3413,345730,104610.0,25483590.0
2006-04-13,3466,3641,3438,3617,695730,110854.0,25483590.0
2006-04-14,3683,3890,3666,3804,1159587,116587.0,25483590.0
2006-04-17,3925,3925,3771,3824,624479,117225.0,25483590.0
2006-04-18,3791,3803,3712,3766,440741,115441.0,25483590.0
2006-04-19,3791,3804,3658,3683,338639,112892.0,25483590.0
2006-04-20,3683,3733,3587,3617,319710,110854.0,25483590.0
2006-04-21,3633,3891,3633,3833,719170,117479.0,25483590.0
2006-04-24,3904,3974,3829,3866,751120,118499.0,25483590.0
2006-04-25,3829,3883,3708,3774,459070,115695.0,25483590.0
2006-04-26,3786,3849,3691,3712,558368,113784.0,25483590.0
2006-04-27,3741,3771,3638,3658,398860,112128.0,25483590.0
2006-04-28,3663,3663,3471,3471,469114,106394.0,25483590.0
2006-05-02,3483,3550,3412,3450,405343,105757.0,25483590.0
2006-05-03,3450,3525,3375,3375,368988,103463.0,25483590.0
2006-05-04,3350,3400,3317,3375,270240,103463.0,25483590.0
2006-05-08,3400,3450,3379,3450,231400,105757.0,25483590.0
2006-05-09,3417,3483,3392,3392,163331,103973.0,25483590.0
2006-05-10,3401,3409,3301,3309,315214,101425.0,25483590.0
2006-05-11,3309,3359,3272,3309,261670,101425.0,25483590.0
2006-05-12,3246,3279,3225,3259,194465,99896.0,25483590.0
2006-05-15,3271,3391,3271,3359,431724,102954.0,25483590.0
2006-05-16,3409,3434,3284,3342,244463,102444.0,25483590.0
2006-05-17,3354,3471,3354,3371,389901,103336.0,25483590.0
2006-05-18,3293,3326,3251,3251,262940,99641.0,25483590.0
2006-05-19,3267,3317,3255,3309,228035,101425.0,25483590.0
2006-05-22,3326,3375,3234,3234,216590,99131.0,25483590.0
2006-05-23,3209,3235,3143,3176,151708,97347.0,25483590.0
2006-05-24,3159,3180,3076,3109,208253,95309.0,25483590.0
2006-05-25,3118,3126,3043,3089,235411,94672.0,25483590.0
2006-05-26,3097,3143,3076,3089,115490,94672.0,25483590.0
2006-05-29,3092,3105,3059,3080,130780,94417.0,25483590.0
2006-05-30,3064,3113,2972,2993,132440,91741.0,25483590.0
2006-06-01,2985,3076,2951,3051,125080,93525.0,25483590.0
2006-06-02,3143,3143,2931,3064,103876,93907.0,25483590.0
2006-06-05,3059,3064,2930,2981,77790,91359.0,25483590.0
2006-06-07,2918,2968,2810,2818,154790,86389.0,25483590.0
2006-06-08,2760,2773,2665,2673,156670,81930.0,25483590.0
2006-06-09,2743,2743,2673,2744,145870,84096.0,25483590.0
