조흥(002600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-23,47300,48200,47100,47300,900,28380.0,600000.0
2000-10-24,48500,48500,46900,47250,2770,28350.0,600000.0
2000-10-25,46900,47500,46800,46900,1750,28140.0,600000.0
2000-10-26,47500,47500,46000,46050,2470,27630.0,600000.0
2000-10-27,46950,47000,46400,46400,1340,27840.0,600000.0
2000-10-30,46500,46500,45500,45550,2370,27330.0,600000.0
2000-10-31,45000,47000,44500,45800,3630,27480.0,600000.0
2000-11-01,45800,47000,45500,46200,2050,27720.0,600000.0
2000-11-02,46000,46800,45900,46600,2380,27960.0,600000.0
2000-11-03,46600,47300,46250,46350,2770,27810.0,600000.0
2000-11-06,46950,48200,46100,47600,8270,28560.0,600000.0
2000-11-07,48050,48050,46500,46700,3280,28020.0,600000.0
2000-11-08,46500,47500,46200,46400,2670,27840.0,600000.0
2000-11-09,45900,47200,45500,45600,5090,27360.0,600000.0
2000-11-10,45600,46600,45600,46300,3880,27780.0,600000.0
2000-11-13,46300,46300,45400,45400,2900,27240.0,600000.0
2000-11-14,45400,46200,45200,46000,1250,27600.0,600000.0
2000-11-15,46000,46500,45550,45700,2490,27420.0,600000.0
2000-11-16,47700,52400,46900,49600,19660,29760.0,600000.0
2000-11-17,52300,52300,48000,48300,7370,28980.0,600000.0
2000-11-20,49500,49800,47500,47750,4750,28650.0,600000.0
2000-11-21,47100,47800,46800,47600,4610,28560.0,600000.0
2000-11-22,47000,48700,46900,47500,4650,28500.0,600000.0
2000-11-23,49000,52300,47500,48100,17680,28860.0,600000.0
2000-11-24,48500,49500,47300,48700,7350,29220.0,600000.0
2000-11-27,49150,54000,48500,53400,21010,32040.0,600000.0
2000-11-28,52000,55400,50800,52900,17000,31740.0,600000.0
2000-11-29,52100,54000,51300,51800,14690,31080.0,600000.0
2000-11-30,52700,52700,48500,49400,7840,29640.0,600000.0
2000-12-01,48150,48800,47300,47600,4980,28560.0,600000.0
2000-12-04,46900,48000,46350,46400,4710,27840.0,600000.0
2000-12-05,46000,46500,45300,45700,4370,27420.0,600000.0
2000-12-06,46000,48000,45700,45700,9680,27420.0,600000.0
2000-12-07,45700,46400,45500,46200,1990,27720.0,600000.0
2000-12-08,46000,46300,45550,45600,3510,27360.0,600000.0
2000-12-11,46600,47000,45100,45900,4990,27540.0,600000.0
2000-12-12,45500,46450,45300,46000,7350,27600.0,600000.0
2000-12-13,46400,46500,45800,46350,5700,27810.0,600000.0
2000-12-14,46000,47200,45700,46300,8980,27780.0,600000.0
2000-12-15,46400,46400,45700,46000,2570,27600.0,600000.0
2000-12-18,45800,46450,45300,46100,4490,27660.0,600000.0
2000-12-19,46500,48500,45900,46000,11710,27600.0,600000.0
2000-12-20,46900,46900,44050,44400,6550,26640.0,600000.0
2000-12-21,43950,44900,43200,44000,8240,26400.0,600000.0
2000-12-22,44500,44600,42800,42900,3710,25740.0,600000.0
2000-12-26,42900,43500,41000,41050,5740,24630.0,600000.0
2001-01-02,39500,40400,39500,39950,3310,23970.0,600000.0
2001-01-03,40300,40900,39050,40500,5140,24300.0,600000.0
2001-01-04,41000,43100,41000,41700,4440,25020.0,600000.0
2001-01-05,41700,41800,37200,40500,3330,24300.0,600000.0
2001-01-08,40500,42400,40200,42000,4260,25200.0,600000.0
2001-01-09,41400,43400,41300,42800,5210,25680.0,600000.0
2001-01-10,43500,43500,41650,41650,5920,24990.0,600000.0
2001-01-11,42000,45350,42000,44000,12330,26400.0,600000.0
2001-01-12,44000,45300,43300,43500,4690,26100.0,600000.0
2001-01-15,42500,44600,42500,43700,4660,26220.0,600000.0
2001-01-16,42800,43200,42050,42500,3280,25500.0,600000.0
2001-01-17,42600,43900,42000,42550,5380,25530.0,600000.0
2001-01-18,42700,42700,41500,41850,3480,25110.0,600000.0
2001-01-19,41850,42600,41850,42100,3440,25260.0,600000.0
2001-01-22,42000,42500,40900,42500,7370,25500.0,600000.0
2001-01-26,42500,42500,41500,42000,2510,25200.0,600000.0
2001-01-29,41250,42400,41250,42400,10030,25440.0,600000.0
2001-01-30,43500,43500,41900,42300,3260,25380.0,600000.0
2001-01-31,41900,42400,41700,42250,4100,25350.0,600000.0
2001-02-01,42250,42250,41550,41950,2260,25170.0,600000.0
2001-02-02,42200,42700,41800,41900,1180,25140.0,600000.0
2001-02-05,41800,41800,40900,41300,1550,24780.0,600000.0
2001-02-06,41000,41500,40500,41000,1900,24600.0,600000.0
2001-02-07,40500,42150,40500,41950,1740,25170.0,600000.0
2001-02-08,40800,42200,40800,41750,1390,25050.0,600000.0
2001-02-09,41100,41900,41100,41500,930,24900.0,600000.0
2001-02-12,40750,42000,40750,41100,1210,24660.0,600000.0
2001-02-13,41300,41750,40850,41400,780,24840.0,600000.0
2001-02-14,41000,41500,40850,41300,1190,24780.0,600000.0
2001-02-15,42000,42400,41300,41400,1770,24840.0,600000.0
2001-02-16,41500,41550,40850,41050,2770,24630.0,600000.0
2001-02-19,41000,41050,40750,40800,1160,24480.0,600000.0
2001-02-20,41600,41650,40800,41500,4010,24900.0,600000.0
2001-02-21,41800,43500,41050,43100,8750,25860.0,600000.0
2001-02-22,42500,42500,41700,42050,4900,25230.0,600000.0
2001-02-23,41300,41550,41150,41300,2560,24780.0,600000.0
2001-02-26,41500,42450,41050,42200,6000,25320.0,600000.0
2001-02-27,42700,42700,41350,41650,4970,24990.0,600000.0
2001-02-28,41700,42400,41350,41400,3230,24840.0,600000.0
2001-03-02,41050,41500,40950,41300,3920,24780.0,600000.0
2001-03-05,41000,41000,40600,40700,2660,24420.0,600000.0
2001-03-06,40750,41150,40700,40700,1510,24420.0,600000.0
2001-03-07,40700,41500,40700,41000,1310,24600.0,600000.0
2001-03-08,41000,41000,40800,40900,1890,24540.0,600000.0
2001-03-09,41100,41600,40950,41000,2680,24600.0,600000.0
2001-03-12,41050,41400,40600,40650,1950,24390.0,600000.0
2001-03-13,39050,39500,38700,39000,1980,23400.0,600000.0
2001-03-14,39100,40200,39100,39750,950,23850.0,600000.0
2001-03-15,38200,39900,38200,39900,2740,23940.0,600000.0
2001-03-16,39500,40450,39500,40200,1190,24120.0,600000.0
2001-03-19,39400,39400,38750,39000,1770,23400.0,600000.0
2001-03-20,39000,39600,38800,39000,1600,23400.0,600000.0
2001-03-21,38900,39900,38800,39100,1580,23460.0,600000.0
2001-03-22,39150,39900,39000,39100,1520,23460.0,600000.0
2001-03-23,38800,39350,38750,38750,2030,23250.0,600000.0
2001-03-26,39300,39600,38450,38900,1660,23340.0,600000.0
2001-03-27,38550,38800,38450,38450,2230,23070.0,600000.0
2001-03-28,38500,39000,37850,37850,2230,22710.0,600000.0
2001-03-29,37800,38350,37400,37500,870,22500.0,600000.0
2001-03-30,37300,37500,36550,36600,1890,21960.0,600000.0
2001-04-02,37350,42050,37000,41500,23370,24900.0,600000.0
2001-04-03,41350,41350,36500,37700,15910,22620.0,600000.0
2001-04-04,36500,37900,36050,37000,2830,22200.0,600000.0
2001-04-06,38850,38850,36500,36700,3710,22020.0,600000.0
2001-04-09,36100,36150,35300,35700,3380,21420.0,600000.0
2001-04-10,35500,36400,35500,35600,1830,21360.0,600000.0
2001-04-11,35800,36450,35600,35900,1790,21540.0,600000.0
2001-04-12,36000,36400,35750,36150,1810,21690.0,600000.0
2001-04-13,35750,36950,35750,36300,2470,21780.0,600000.0
2001-04-16,37350,37350,36600,37000,2650,22200.0,600000.0
2001-04-17,37200,37400,36500,37000,1120,22200.0,600000.0
2001-04-18,37200,37450,36600,37300,2440,22380.0,600000.0
2001-04-19,37850,38300,37300,37300,4880,22380.0,600000.0
2001-04-20,38000,38000,36800,37300,1990,22380.0,600000.0
2001-04-23,37000,37500,37000,37000,2250,22200.0,600000.0
2001-04-24,36400,37500,36400,37500,2700,22500.0,600000.0
2001-04-25,37300,38700,37300,37900,2460,22740.0,600000.0
2001-04-26,37900,41500,37900,39500,6600,23700.0,600000.0
2001-04-27,40500,42100,39500,39800,13220,23880.0,600000.0
2001-04-30,40000,41200,39500,40700,4550,24420.0,600000.0
2001-05-02,40100,41900,40000,41350,2520,24810.0,600000.0
2001-05-03,40500,41000,40200,40200,2360,24120.0,600000.0
2001-05-04,39500,39700,38950,39500,1500,23700.0,600000.0
2001-05-07,39000,40000,38600,39150,3140,23490.0,600000.0
2001-05-08,39500,41500,39500,41400,7050,24840.0,600000.0
2001-05-09,41700,41700,40300,40400,2890,24240.0,600000.0
2001-05-10,40400,40400,40000,40000,1720,24000.0,600000.0
2001-05-11,39800,41200,39800,39800,1660,23880.0,600000.0
2001-05-14,40400,40650,40050,40500,1090,24300.0,600000.0
2001-05-15,40800,40800,39900,40500,380,24300.0,600000.0
2001-05-16,41500,41800,40300,40300,2420,24180.0,600000.0
2001-05-17,40500,41000,40300,40950,1420,24570.0,600000.0
2001-05-18,41000,41000,39900,40000,2030,24000.0,600000.0
2001-05-21,40200,40900,40200,40250,1210,24150.0,600000.0
2001-05-22,40500,40600,40250,40550,1140,24330.0,600000.0
2001-05-23,41000,44500,40650,42400,10710,25440.0,600000.0
2001-05-24,42500,43000,41600,42300,3820,25380.0,600000.0
2001-05-25,42800,46000,42350,43850,7990,26310.0,600000.0
2001-05-28,45500,46500,44100,44500,4260,26700.0,600000.0
2001-05-29,44600,44800,43600,43600,1910,26160.0,600000.0
2001-05-30,43900,44300,42300,42600,2510,25560.0,600000.0
2001-05-31,43000,43900,42800,43850,2200,26310.0,600000.0
2001-06-01,43500,44800,43500,44700,2000,26820.0,600000.0
2001-06-04,44500,45000,44100,44100,2230,26460.0,600000.0
2001-06-05,44500,44500,43100,43100,1300,25860.0,600000.0
2001-06-07,43150,43150,42250,42850,1800,25710.0,600000.0
2001-06-08,42850,43200,42200,43000,610,25800.0,600000.0
2001-06-11,43000,43000,42350,42700,2310,25620.0,600000.0
2001-06-12,43000,43000,42500,42500,360,25500.0,600000.0
2001-06-13,42600,42700,42500,42700,870,25620.0,600000.0
2001-06-14,43000,44100,42850,42850,1880,25710.0,600000.0
2001-06-15,43100,43100,43000,43000,960,25800.0,600000.0
2001-06-18,43150,44400,43000,43250,1040,25950.0,600000.0
2001-06-19,43500,44700,43500,43500,5560,26100.0,600000.0
2001-06-20,43950,47500,43650,44200,17790,26520.0,600000.0
2001-06-21,44200,44200,42300,42700,4720,25620.0,600000.0
2001-06-22,43000,43650,42900,43500,2380,26100.0,600000.0
2001-06-25,44000,44700,43600,44400,2470,26640.0,600000.0
2001-06-26,44000,46000,44000,44100,7880,26460.0,600000.0
2001-06-27,44000,44800,44000,44100,3300,26460.0,600000.0
2001-06-28,43850,44400,43800,44250,460,26550.0,600000.0
2001-06-29,43900,44000,43700,43700,970,26220.0,600000.0
2001-07-02,43500,43500,42900,43200,920,25920.0,600000.0
2001-07-03,42700,43500,42500,43500,2510,26100.0,600000.0
2001-07-04,42600,42700,42600,42700,150,25620.0,600000.0
2001-07-05,43000,43000,42400,42400,1800,25440.0,600000.0
2001-07-06,42000,42700,41800,42700,1920,25620.0,600000.0
2001-07-09,41500,42000,39100,41800,4250,25080.0,600000.0
2001-07-10,40900,41800,40900,41800,4200,25080.0,600000.0
2001-07-11,41000,42500,41000,41900,1560,25140.0,600000.0
2001-07-12,41500,42000,41400,42000,600,25200.0,600000.0
2001-07-13,42000,42000,41500,41600,310,24960.0,600000.0
2001-07-16,41200,41500,41000,41500,1040,24900.0,600000.0
2001-07-18,40900,41400,40750,41400,1870,24840.0,600000.0
2001-07-19,41950,41950,40000,41150,220,24690.0,600000.0
2001-07-20,40100,40500,39500,40500,2210,24300.0,600000.0
2001-07-23,39850,39850,38500,39700,800,23820.0,600000.0
2001-07-24,38500,39000,38000,38500,1150,23100.0,600000.0
2001-07-25,38000,39300,38000,39300,650,23580.0,600000.0
2001-07-26,39500,39800,39500,39800,50,23880.0,600000.0
2001-07-27,40200,40200,39300,39700,440,23820.0,600000.0
2001-07-30,39300,39300,39300,39300,220,23580.0,600000.0
2001-07-31,39200,39300,39000,39300,670,23580.0,600000.0
2001-08-01,39500,40700,39500,39700,400,23820.0,600000.0
2001-08-02,40100,40500,39700,40500,1860,24300.0,600000.0
2001-08-03,39950,40200,39950,40000,120,24000.0,600000.0
2001-08-06,39850,39950,39850,39950,120,23970.0,600000.0
2001-08-07,39900,39900,39500,39750,530,23850.0,600000.0
2001-08-08,39750,40000,39750,39900,340,23940.0,600000.0
2001-08-09,40500,40500,40500,40500,10,24300.0,600000.0
2001-08-10,40000,40000,40000,40000,100,24000.0,600000.0
2001-08-13,39500,40000,39500,40000,240,24000.0,600000.0
2001-08-14,39500,40500,39500,40000,1620,24000.0,600000.0
2001-08-16,40000,40000,40000,40000,0,24000.0,600000.0
2001-08-17,40500,40500,40500,40500,200,24300.0,600000.0
2001-08-20,40000,40000,39000,40000,870,24000.0,600000.0
2001-08-21,39700,40000,39150,40000,230,24000.0,600000.0
2001-08-22,39950,39950,39500,39500,130,23700.0,600000.0
2001-08-23,39250,39250,39200,39200,140,23520.0,600000.0
2001-08-24,39000,39000,38150,38250,390,22950.0,600000.0
2001-08-27,38800,38800,38000,38700,400,23220.0,600000.0
2001-08-28,38700,38700,38700,38700,0,23220.0,600000.0
2001-08-29,38200,38200,37300,37450,240,22470.0,600000.0
2001-08-30,36550,38000,36100,38000,480,22800.0,600000.0
2001-08-31,38000,38000,37000,37000,270,22200.0,600000.0
2001-09-03,37000,37000,36400,36600,560,21960.0,600000.0
2001-09-04,36200,37300,36200,37300,350,22380.0,600000.0
2001-09-05,36950,37500,36900,37500,190,22500.0,600000.0
2001-09-06,37500,38500,37500,38000,1990,22800.0,600000.0
2001-09-07,38000,38800,38000,38600,770,23160.0,600000.0
2001-09-10,39000,39000,38000,38000,110,22800.0,600000.0
2001-09-11,38700,38700,37400,38000,920,22800.0,600000.0
2001-09-12,32500,34750,32300,32300,1980,19380.0,600000.0
2001-09-13,33300,33350,32200,32500,280,19500.0,600000.0
2001-09-14,33100,33100,32000,32000,1640,19200.0,600000.0
2001-09-17,30550,30550,29900,30050,1020,18030.0,600000.0
2001-09-18,31000,31750,31000,31750,280,19050.0,600000.0
2001-09-19,32000,32000,31500,31700,380,19020.0,600000.0
2001-09-20,32500,32800,31450,32800,550,19680.0,600000.0
2001-09-21,32000,33500,32000,33500,510,20100.0,600000.0
2001-09-24,33500,33500,33500,33500,10,20100.0,600000.0
2001-09-25,33000,33050,32800,32800,70,19680.0,600000.0
2001-09-26,32000,32500,31800,32250,730,19350.0,600000.0
2001-09-27,32250,36800,31500,35900,1000,21540.0,600000.0
2001-09-28,33500,35450,33500,35450,90,21270.0,600000.0
2001-10-04,35350,35350,34200,34600,430,20760.0,600000.0
2001-10-05,34000,34150,33600,34150,110,20490.0,600000.0
2001-10-08,33900,33900,33900,33900,160,20340.0,600000.0
2001-10-09,33200,35450,33200,35450,140,21270.0,600000.0
2001-10-10,35000,35000,35000,35000,10,21000.0,600000.0
2001-10-11,34900,35700,34900,35500,790,21300.0,600000.0
2001-10-12,36000,36000,35000,35000,260,21000.0,600000.0
2001-10-15,35500,37500,35500,36500,2150,21900.0,600000.0
2001-10-16,36100,36500,36000,36100,660,21660.0,600000.0
2001-10-17,36100,36600,36000,36600,720,21960.0,600000.0
2001-10-18,36400,36800,36100,36500,820,21900.0,600000.0
2001-10-19,36900,40000,36500,39000,2790,23400.0,600000.0
2001-10-22,39800,39800,38400,38400,60,23040.0,600000.0
2001-10-23,39000,39500,38000,38000,1000,22800.0,600000.0
2001-10-24,38000,38000,37400,37400,330,22440.0,600000.0
2001-10-25,37200,41500,37200,41000,2710,24600.0,600000.0
2001-10-26,39200,40000,39200,40000,240,24000.0,600000.0
2001-10-29,41500,41500,39450,39500,300,23700.0,600000.0
2001-10-30,38950,39100,38700,38700,460,23220.0,600000.0
2001-10-31,38650,38700,38400,38550,560,23130.0,600000.0
2001-11-01,38450,39050,38450,39050,20,23430.0,600000.0
2001-11-02,38800,39000,38700,39000,1050,23400.0,600000.0
2001-11-05,39200,39850,39100,39100,120,23460.0,600000.0
2001-11-06,39150,40000,39150,40000,320,24000.0,600000.0
2001-11-07,39500,39500,38650,38650,480,23190.0,600000.0
2001-11-08,38700,39600,38700,39400,410,23640.0,600000.0
2001-11-09,39500,43000,39500,42500,6080,25500.0,600000.0
2001-11-12,41500,42150,41500,42150,250,25290.0,600000.0
2001-11-13,41000,41600,40300,41600,300,24960.0,600000.0
2001-11-14,40600,41400,40000,41400,1750,24840.0,600000.0
2001-11-15,40200,40600,40000,40000,660,24000.0,600000.0
2001-11-16,40000,44000,40000,42600,5000,25560.0,600000.0
2001-11-19,42000,42900,41400,41900,260,25140.0,600000.0
2001-11-20,42000,42000,41150,41900,120,25140.0,600000.0
2001-11-21,42200,42200,41400,41400,60,24840.0,600000.0
2001-11-22,41600,42250,40800,41050,180,24630.0,600000.0
2001-11-23,40800,41750,40450,40900,680,24540.0,600000.0
2001-11-26,40900,41000,39700,41000,1720,24600.0,600000.0
2001-11-27,41000,41400,40250,40500,590,24300.0,600000.0
2001-11-28,40100,41000,39800,39800,620,23880.0,600000.0
2001-11-29,39200,40100,39200,40000,100,24000.0,600000.0
2001-11-30,41200,44000,41200,42900,6160,25740.0,600000.0
2001-12-03,42000,42000,41900,41950,110,25170.0,600000.0
2001-12-04,41550,41600,41300,41300,310,24780.0,600000.0
2001-12-05,41600,42800,41200,41250,350,24750.0,600000.0
2001-12-06,41300,41650,40850,41350,390,24810.0,600000.0
2001-12-07,41300,41300,40700,40700,420,24420.0,600000.0
2001-12-10,40700,40700,40000,40000,1410,24000.0,600000.0
2001-12-11,39700,40000,39650,40000,60,24000.0,600000.0
2001-12-12,39800,43900,39800,42400,3980,25440.0,600000.0
2001-12-13,43000,43000,41000,41950,340,25170.0,600000.0
2001-12-14,42800,42900,41150,41200,220,24720.0,600000.0
2001-12-17,41500,41500,41000,41100,210,24660.0,600000.0
2001-12-18,42600,42600,42600,42600,10,25560.0,600000.0
2001-12-19,40750,41000,40100,40150,430,24090.0,600000.0
2001-12-20,40850,41000,40050,40050,400,24030.0,600000.0
2001-12-21,40850,40950,40200,40700,380,24420.0,600000.0
2001-12-24,40100,41000,40100,40100,370,24060.0,600000.0
2001-12-26,41500,45900,41500,42000,5130,25200.0,600000.0
2001-12-27,40900,41100,38350,39000,2430,23400.0,600000.0
2001-12-28,39100,39900,38150,39400,2020,23640.0,600000.0
2002-01-02,38800,39600,38550,39400,860,23640.0,600000.0
2002-01-03,39500,40850,38850,39700,370,23820.0,600000.0
2002-01-04,39050,40200,39050,39850,330,23910.0,600000.0
2002-01-07,40500,40500,39350,39350,660,23610.0,600000.0
2002-01-08,39500,39700,39200,39200,600,23520.0,600000.0
2002-01-09,39200,39900,39000,39050,2640,23430.0,600000.0
2002-01-10,39700,39750,39000,39050,490,23430.0,600000.0
2002-01-11,39500,39800,38950,39050,300,23430.0,600000.0
2002-01-14,39050,39600,39000,39050,290,23430.0,600000.0
2002-01-15,38900,39000,38550,38600,270,23160.0,600000.0
2002-01-16,37850,39000,37850,39000,180,23400.0,600000.0
2002-01-17,38250,38800,38250,38800,30,23280.0,600000.0
2002-01-18,38600,38650,38100,38500,90,23100.0,600000.0
2002-01-21,38500,38500,38500,38500,10,23100.0,600000.0
2002-01-22,38400,38400,38000,38000,80,22800.0,600000.0
2002-01-23,37500,39000,37500,39000,350,23400.0,600000.0
2002-01-24,38250,38800,38250,38800,400,23280.0,600000.0
2002-01-25,39000,39000,38300,39000,390,23400.0,600000.0
2002-01-28,38500,39200,38500,39200,240,23520.0,600000.0
2002-01-29,38650,39900,38650,39900,90,23940.0,600000.0
2002-01-30,40100,41000,39800,40000,290,24000.0,600000.0
2002-01-31,40500,40900,39200,39300,380,23580.0,600000.0
2002-02-01,39950,40000,39100,39100,420,23460.0,600000.0
2002-02-04,39100,39100,39100,39100,90,23460.0,600000.0
2002-02-05,38900,39900,38900,39900,240,23940.0,600000.0
2002-02-06,40000,40400,39600,39600,180,23760.0,600000.0
2002-02-07,39700,40450,39700,40000,130,24000.0,600000.0
2002-02-08,41000,41500,40500,41000,170,24600.0,600000.0
2002-02-14,40350,41500,39800,40500,350,24300.0,600000.0
2002-02-15,40500,41500,40500,40550,770,24330.0,600000.0
2002-02-18,40600,41950,40600,40800,990,24480.0,600000.0
2002-02-19,41200,44000,41200,41500,3140,24900.0,600000.0
2002-02-20,41000,41400,40500,40600,852,24360.0,600000.0
2002-02-21,40100,41700,40100,40800,740,24480.0,600000.0
2002-02-22,40900,40900,40400,40800,310,24480.0,600000.0
2002-02-25,41000,41900,41000,41900,831,25140.0,600000.0
2002-02-26,41500,42200,41100,41100,1700,24660.0,600000.0
2002-02-27,40500,41800,39800,39800,1290,23880.0,600000.0
2002-02-28,40500,40500,39800,40250,910,24150.0,600000.0
2002-03-04,40500,40500,39800,40000,1740,24000.0,600000.0
2002-03-05,40100,41000,40050,40950,1460,24570.0,600000.0
2002-03-06,41400,42100,41000,41500,1350,24900.0,600000.0
2002-03-07,41500,41500,40500,40700,1100,24420.0,600000.0
2002-03-08,40700,41300,40350,40500,800,24300.0,600000.0
2002-03-11,41000,41100,40500,40700,1580,24420.0,600000.0
2002-03-12,40900,41300,40800,41200,630,24720.0,600000.0
2002-03-13,40300,41250,40300,40400,1310,24240.0,600000.0
2002-03-14,40100,41500,39500,40500,5550,24300.0,600000.0
2002-03-15,40500,41200,40300,41150,480,24690.0,600000.0
2002-03-18,40700,41750,40700,41500,3630,24900.0,600000.0
2002-03-19,41400,42600,41300,42500,5181,25500.0,600000.0
2002-03-20,42900,44300,42400,43000,13130,25800.0,600000.0
2002-03-21,42850,42850,40900,40900,7330,24540.0,600000.0
2002-03-22,40900,41200,40750,40900,3620,24540.0,600000.0
2002-03-25,40900,41000,40700,40900,3670,24540.0,600000.0
2002-03-26,41000,41750,40850,40900,3340,24540.0,600000.0
2002-03-27,41000,41000,40850,40900,1940,24540.0,600000.0
2002-03-28,41000,41000,40250,40400,2170,24240.0,600000.0
2002-03-29,40300,40800,40000,40050,1010,24030.0,600000.0
2002-04-01,40050,40050,39300,39500,1480,23700.0,600000.0
2002-04-02,39200,39500,38850,39000,1340,23400.0,600000.0
