우진(105840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-19,6770,6850,6540,6540,937804,114863.0,17563183.0
2019-02-20,6600,6730,6350,6540,857864,114863.0,17563183.0
2019-02-21,6360,6400,6010,6010,1550853,105555.0,17563183.0
2019-02-22,6040,6290,5960,6140,1131544,107838.0,17563183.0
2019-02-25,6290,6340,5960,6070,751208,111502.0,18369434.0
2019-02-26,6100,6260,6020,6220,642576,114258.0,18369434.0
2019-02-27,6330,6890,6140,6630,6306481,121789.0,18369434.0
2019-02-28,6550,6600,4825,5320,2512242,97725.0,18369434.0
2019-03-04,5190,5280,5030,5070,1149759,93133.0,18369434.0
2019-03-05,5060,5180,5010,5160,372882,94786.0,18369434.0
2019-03-06,5150,5210,4980,5060,366148,92949.0,18369434.0
2019-03-07,4950,5090,4855,4875,302302,89551.0,18369434.0
2019-03-08,4760,5010,4760,4910,230093,90292.0,18389490.0
2019-03-11,4880,4950,4775,4800,188774,88270.0,18389490.0
2019-03-12,4840,5500,4820,5080,1192049,93419.0,18389490.0
2019-03-13,5070,5090,4960,5040,189819,92683.0,18389490.0
2019-03-14,5080,5230,5010,5150,160032,94706.0,18389490.0
2019-03-15,5130,5300,4945,5050,358406,93890.0,18592056.0
2019-03-18,5070,5200,5070,5130,144689,95377.0,18592056.0
2019-03-19,5130,5420,5120,5290,591236,98352.0,18592056.0
2019-03-20,5350,5390,5200,5310,252221,98724.0,18592056.0
2019-03-21,5260,5340,5200,5260,128905,97794.0,18592056.0
2019-03-22,5210,5300,5180,5260,119552,97794.0,18592056.0
2019-03-25,5190,5280,5150,5250,96371,97608.0,18592056.0
2019-03-26,5250,5280,5160,5180,86126,96307.0,18592056.0
2019-03-27,5170,5300,5160,5220,128555,97051.0,18592056.0
2019-03-28,5170,5310,5170,5260,123257,97794.0,18592056.0
2019-03-29,5420,5960,5200,5250,2744641,97608.0,18592056.0
2019-04-01,5250,5430,5240,5400,320672,100397.0,18592056.0
2019-04-02,5400,5600,5270,5570,456550,103558.0,18592056.0
2019-04-03,5560,5760,5530,5630,372659,104673.0,18592056.0
2019-04-04,5630,5650,5520,5580,144642,103744.0,18592056.0
2019-04-05,5550,5690,5530,5550,138977,103186.0,18592056.0
2019-04-08,5530,5560,5260,5500,169059,102256.0,18592056.0
2019-04-09,5410,5580,5410,5560,121252,103372.0,18592056.0
2019-04-10,5550,5610,5490,5500,75495,102256.0,18592056.0
2019-04-11,5560,5630,5500,5630,177808,104673.0,18592056.0
2019-04-12,5600,5630,5440,5630,257622,104673.0,18592056.0
2019-04-15,5770,5900,5610,5630,310837,104673.0,18592056.0
2019-04-16,5630,5710,5520,5610,204929,104301.0,18592056.0
2019-04-17,5600,5710,5560,5650,215008,105045.0,18592056.0
2019-04-18,5680,5710,5620,5690,160407,105789.0,18592056.0
2019-04-19,5690,5940,5640,5940,301385,110437.0,18592056.0
2019-04-22,5900,5920,5760,5790,305515,107648.0,18592056.0
2019-04-23,5790,5820,5570,5720,153786,106347.0,18592056.0
2019-04-24,5660,5790,5620,5730,139979,106532.0,18592056.0
2019-04-25,5730,5730,5550,5600,108595,104116.0,18592056.0
2019-04-26,5540,5850,5510,5750,248404,106904.0,18592056.0
2019-04-29,5720,5900,5720,5890,316091,109507.0,18592056.0
2019-04-30,5890,5920,5790,5840,153185,108578.0,18592056.0
2019-05-02,5870,6070,5790,5870,341326,109135.0,18592056.0
2019-05-03,5870,5960,5790,5870,90486,109135.0,18592056.0
2019-05-07,5760,5880,5710,5780,47806,107462.0,18592056.0
2019-05-08,5760,5840,5700,5800,72047,107834.0,18592056.0
2019-05-09,5760,5800,5560,5650,113966,105045.0,18592056.0
2019-05-10,5560,5800,5540,5700,105682,105975.0,18592056.0
2019-05-13,5520,5730,5500,5530,147987,102814.0,18592056.0
2019-05-14,5410,5490,5290,5430,113736,100955.0,18592056.0
2019-05-15,5540,5750,5410,5740,126694,106718.0,18592056.0
2019-05-16,5690,5960,5680,5890,177356,109507.0,18592056.0
2019-05-17,5990,5990,5880,5920,127884,110065.0,18592056.0
2019-05-20,5950,5990,5730,5790,68343,107648.0,18592056.0
2019-05-21,5740,5800,5690,5690,36607,105789.0,18592056.0
2019-05-22,5620,6180,5570,5800,313766,107834.0,18592056.0
2019-05-23,5720,5770,5620,5640,62696,104859.0,18592056.0
2019-05-24,5580,5700,5420,5480,91016,101884.0,18592056.0
2019-05-27,5440,5580,5400,5470,65024,101731.0,18598072.0
2019-05-28,5450,5880,5450,5870,182034,109171.0,18598072.0
2019-05-29,5900,5960,5670,5820,147195,108241.0,18598072.0
2019-05-30,5830,5860,5710,5770,74869,107311.0,18598072.0
2019-05-31,5820,5960,5710,5740,111379,106753.0,18598072.0
2019-06-03,5750,5830,5590,5670,80322,105451.0,18598072.0
2019-06-04,5670,5780,5570,5740,72092,106753.0,18598072.0
2019-06-05,5800,5870,5630,5740,79532,106753.0,18598072.0
2019-06-07,5740,6100,5710,6100,292177,113448.0,18598072.0
2019-06-10,6150,6240,5990,6200,211589,115308.0,18598072.0
2019-06-11,6200,6350,6190,6300,168143,117168.0,18598072.0
2019-06-12,6400,6400,6200,6270,83808,116610.0,18598072.0
2019-06-13,6260,6770,6080,6330,758424,117726.0,18598072.0
2019-06-14,6340,6360,6170,6240,123256,116052.0,18598072.0
2019-06-17,6240,6320,6130,6240,38743,116052.0,18598072.0
2019-06-18,6210,6430,6120,6190,106437,115122.0,18598072.0
2019-06-19,6270,6360,6180,6310,114068,117354.0,18598072.0
2019-06-20,6320,6400,6230,6360,65412,118284.0,18598072.0
2019-06-21,6340,6900,6280,6820,824123,126839.0,18598072.0
2019-06-24,6820,7040,6680,6940,729080,129071.0,18598072.0
2019-06-25,6950,6990,6500,6560,392751,122003.0,18598072.0
2019-06-26,6630,6630,6280,6530,291376,121445.0,18598072.0
2019-06-27,6400,6500,6020,6020,294624,111960.0,18598072.0
2019-06-28,6020,6230,5860,6220,120386,115680.0,18598072.0
2019-07-01,6350,6510,6200,6260,182908,116424.0,18598072.0
2019-07-02,6150,6360,6150,6260,70204,116424.0,18598072.0
2019-07-03,6350,6350,5950,6040,119929,112332.0,18598072.0
2019-07-04,6040,6040,5720,5860,187492,108985.0,18598072.0
2019-07-05,5860,5870,5710,5780,110662,107497.0,18598072.0
2019-07-08,5770,5770,4970,4970,451867,92432.0,18598072.0
2019-07-09,4930,5070,4815,4950,305510,93611.0,18911360.0
2019-07-10,4875,5200,4850,5010,84233,94746.0,18911360.0
2019-07-11,4930,5280,4930,5260,110079,99474.0,18911360.0
2019-07-12,5200,6350,5200,5640,1278220,106660.0,18911360.0
2019-07-15,5550,5690,5470,5620,164869,106282.0,18911360.0
2019-07-16,5560,5620,5360,5390,146638,101932.0,18911360.0
2019-07-17,5370,5460,5280,5280,70284,99852.0,18911360.0
2019-07-18,5350,5440,5240,5300,64625,100230.0,18911360.0
2019-07-19,5300,5430,5250,5360,68152,101365.0,18911360.0
2019-07-22,5300,5380,5230,5290,48855,100041.0,18911360.0
2019-07-23,5260,5380,5200,5290,39632,100062.0,18915371.0
2019-07-24,5250,5340,5140,5230,39104,98927.0,18915371.0
2019-07-25,5120,5160,5000,5020,90370,94955.0,18915371.0
2019-07-26,4950,5100,4870,4970,106519,94009.0,18915371.0
2019-07-29,4975,5020,4575,4640,121786,87767.0,18915371.0
2019-07-30,4455,4875,4450,4850,128703,91740.0,18915371.0
2019-07-31,4745,4875,4665,4760,128669,90037.0,18915371.0
2019-08-01,4705,4785,4630,4630,128246,87578.0,18915371.0
2019-08-02,4455,4750,4455,4685,90507,88619.0,18915371.0
2019-08-05,4600,4685,4050,4170,198816,78877.0,18915371.0
2019-08-06,3975,4310,3535,4100,280683,77553.0,18915371.0
2019-08-07,3950,4165,3900,4100,151063,77553.0,18915371.0
2019-08-08,4230,4430,4180,4380,131085,85197.0,19451296.0
2019-08-09,4355,4560,4230,4505,108381,87628.0,19451296.0
2019-08-12,4505,4615,4430,4545,53389,88406.0,19451296.0
2019-08-13,4500,4500,4345,4405,151947,85683.0,19451296.0
2019-08-14,4425,4650,4380,4450,220690,86558.0,19451296.0
2019-08-16,4400,4425,4270,4355,102786,84710.0,19451296.0
2019-08-19,4425,4865,4405,4535,351767,88212.0,19451296.0
2019-08-20,4540,4590,4500,4560,69758,88698.0,19451296.0
2019-08-21,4560,5130,4515,5130,569284,99785.0,19451296.0
2019-08-22,5310,6660,5160,6660,13375891,129546.0,19451296.0
2019-08-23,6450,6470,6040,6080,3669803,118264.0,19451296.0
2019-08-26,5880,6340,5760,6300,3148147,122543.0,19451296.0
2019-08-27,6240,6310,5880,6180,1706995,120209.0,19451296.0
2019-08-28,6130,6560,5940,5960,2636288,115930.0,19451296.0
2019-08-29,6020,6030,5690,5980,810172,116319.0,19451296.0
2019-08-30,6010,6340,5840,6200,2342452,120598.0,19451296.0
2019-09-02,6320,6500,6030,6500,1204245,126433.0,19451296.0
2019-09-03,6360,6550,6190,6300,1396625,122543.0,19451296.0
2019-09-04,6010,6090,5880,5970,726665,116124.0,19451296.0
2019-09-05,5970,6150,5700,6050,1330926,117680.0,19451296.0
2019-09-06,6130,6330,5900,6050,1407662,121719.0,20118797.0
2019-09-09,5940,6010,5720,5800,390424,116689.0,20118797.0
2019-09-10,5800,6350,5750,5990,2242277,120512.0,20118797.0
2019-09-11,6050,6110,5940,6000,894912,120713.0,20118797.0
2019-09-16,5960,6050,5770,5960,535350,119908.0,20118797.0
2019-09-17,6120,6400,5810,5910,2654799,118902.0,20118797.0
2019-09-18,5960,5960,5800,5900,534672,118701.0,20118797.0
2019-09-19,5890,5990,5810,5840,410449,117494.0,20118797.0
2019-09-20,5800,5970,5790,5890,324273,118500.0,20118797.0
2019-09-23,5910,6340,5860,5970,3151320,120109.0,20118797.0
2019-09-24,5920,5970,5810,5820,709990,117091.0,20118797.0
2019-09-25,5780,5800,5330,5330,1031174,107233.0,20118797.0
2019-09-26,5350,5440,5160,5250,332204,105624.0,20118797.0
2019-09-27,5190,5430,5190,5280,301657,106227.0,20118797.0
2019-09-30,5180,5460,5090,5230,660332,,
2019-10-01,5150,5210,5020,5080,273948,,
2019-10-02,5010,5140,5010,5050,187084,,
2019-10-04,5030,5450,5030,5050,679244,,
2019-10-07,4830,4990,4805,4805,281956,,
