엔씨소프트(036570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-04-04,212000,228500,210000,227500,64598,1090294.0,4792500.0
2002-04-08,227500,234000,226000,230000,54337,1102275.0,4792500.0
2002-04-09,230000,244500,230000,241000,89907,1154992.0,4792500.0
2002-04-10,240000,241000,233000,240000,48624,1150200.0,4792500.0
2002-04-11,237000,244500,237000,240500,33643,1152596.0,4792500.0
2002-04-12,230000,240500,230000,233000,31384,1116652.0,4792500.0
2002-04-15,244500,248500,236000,246500,56841,1181351.0,4792500.0
2002-04-16,246000,253000,242000,246500,32910,1181351.0,4792500.0
2002-04-17,249000,250000,239000,246000,42926,1178955.0,4792500.0
2002-04-18,248000,262500,246000,256500,64930,1229276.0,4792500.0
2002-04-19,259000,259000,248000,251500,23116,1205314.0,4792500.0
2002-04-22,250000,260000,240500,244000,30975,1169370.0,4792500.0
2002-04-23,242000,242000,230000,231500,57736,1109464.0,4792500.0
2002-04-24,233000,234000,223500,226000,28205,1083105.0,4792500.0
2002-04-25,224000,229000,208000,208000,51502,996840.0,4792500.0
2002-04-26,209000,214000,203500,208000,52304,996840.0,4792500.0
2002-04-29,208000,232500,208000,220000,95760,1054350.0,4792500.0
2002-04-30,218000,231000,212000,225000,32217,1078312.0,4792500.0
2002-05-02,235000,240500,230000,240000,25343,1150200.0,4792500.0
2002-05-03,235500,244000,233000,238000,16310,1140615.0,4792500.0
2002-05-06,231000,239500,229000,236000,17560,1131030.0,4792500.0
2002-05-07,230000,233500,226000,230000,9453,1102275.0,4792500.0
2002-05-08,230000,233000,222000,227000,74678,1087898.0,4792500.0
2002-05-09,232000,240000,229000,234000,37465,1121445.0,4792500.0
2002-05-10,230000,233000,221000,223500,24554,1071124.0,4792500.0
2002-05-13,220000,223500,216000,218500,20045,1047161.0,4792500.0
2002-05-14,220000,224000,211000,215000,47179,1030388.0,4792500.0
2002-05-15,216500,227500,212000,227500,66987,1090294.0,4792500.0
2002-05-16,227500,227500,218000,218000,40735,1044765.0,4792500.0
2002-05-17,216000,222000,215000,216000,51560,1035180.0,4792500.0
2002-05-20,214500,220000,214000,214500,32325,1027991.0,4792500.0
2002-05-21,213000,214000,206500,206500,39917,989651.0,4792500.0
2002-05-22,199500,203500,195000,202000,128117,968085.0,4792500.0
2002-05-23,195000,199000,178000,178000,169229,853065.0,4792500.0
2002-05-24,171000,182500,159500,176000,343571,843480.0,4792500.0
2002-05-27,177000,195000,176500,186000,191012,891405.0,4792500.0
2002-05-28,186000,186000,175000,179000,90722,857858.0,4792500.0
2002-05-29,182000,188500,171000,171500,105331,821914.0,4792500.0
2002-05-30,170000,175500,159500,160500,140495,769196.0,4792500.0
2002-05-31,171000,171000,163000,167000,87030,800348.0,4792500.0
2002-06-03,163500,173000,163500,172000,57930,824310.0,4792500.0
2002-06-04,167500,177000,166500,172500,55338,826706.0,4792500.0
2002-06-05,173500,176500,168500,169500,38756,812329.0,4792500.0
2002-06-07,165500,170000,165500,166000,17957,795555.0,4792500.0
2002-06-10,169000,173000,167000,171500,22386,821914.0,4792500.0
2002-06-11,170000,175500,167500,174500,31209,836291.0,4792500.0
2002-06-12,175000,178000,172000,178000,28314,853065.0,4792500.0
2002-06-14,178000,178500,174000,175000,16747,838688.0,4792500.0
2002-06-17,173500,177000,167000,168000,20896,805140.0,4792500.0
2002-06-18,170000,170000,161500,161500,48811,773989.0,4792500.0
2002-06-19,160500,162500,143000,143500,55427,687724.0,4792500.0
2002-06-20,137000,144000,135000,142000,42470,680535.0,4792500.0
2002-06-21,139000,149000,138000,147500,63498,706894.0,4792500.0
2002-06-24,141500,146000,140500,141000,41217,675742.0,4792500.0
2002-06-25,144000,149000,144000,147500,61292,706894.0,4792500.0
2002-06-26,143000,143000,130000,133000,46633,637402.0,4792500.0
2002-06-27,140000,141000,128500,135500,29812,649384.0,4792500.0
2002-06-28,138500,151500,138500,142000,45645,680535.0,4792500.0
2002-07-02,138000,145500,135000,142000,39853,680535.0,4792500.0
2002-07-03,142000,150500,141500,150000,34918,718875.0,4792500.0
2002-07-04,153000,158000,150500,157000,41304,752422.0,4792500.0
2002-07-05,154000,159000,154000,156500,25551,750026.0,4792500.0
2002-07-08,164000,174000,159000,164000,66738,785970.0,4792500.0
2002-07-09,164000,176500,161500,175000,49315,838688.0,4792500.0
2002-07-10,173000,182000,169000,171000,68791,819518.0,4792500.0
2002-07-11,170000,174000,163000,163500,34299,783574.0,4792500.0
2002-07-12,165000,169000,161000,165000,35516,790762.0,4792500.0
2002-07-15,165000,166500,159000,160000,25940,766800.0,4792500.0
2002-07-16,155500,162000,151500,153000,31284,733252.0,4792500.0
2002-07-18,152500,157500,152500,154000,29795,738045.0,4792500.0
2002-07-19,151000,160500,147500,160000,35012,766800.0,4792500.0
2002-07-22,148000,159500,148000,148500,26282,711686.0,4792500.0
2002-07-23,145500,155000,145500,155000,34080,742838.0,4792500.0
2002-07-24,150500,150500,145500,146500,26547,702101.0,4792500.0
2002-07-25,154000,154000,141000,143000,34044,685328.0,4792500.0
2002-07-26,140500,142000,131500,135000,46347,646988.0,4792500.0
2002-07-29,133000,136000,126000,129500,35393,620629.0,4792500.0
2002-07-30,131000,135000,131000,132000,46341,632610.0,4792500.0
2002-07-31,132000,133000,127000,127000,42637,608648.0,4792500.0
2002-08-01,125000,131000,125000,127000,32628,608648.0,4792500.0
2002-08-02,125000,125000,119500,121500,31650,582289.0,4792500.0
2002-08-05,117500,118500,107000,108000,77709,517590.0,4792500.0
2002-08-06,102000,115500,101000,109000,120882,522382.0,4792500.0
2002-08-07,112000,114000,108500,109000,57716,522382.0,4792500.0
2002-08-08,111000,122000,111000,120500,124217,577496.0,4792500.0
2002-08-09,127000,132000,124000,131000,96921,627818.0,4792500.0
2002-08-12,128000,132000,126500,129500,98070,620629.0,4792500.0
2002-08-13,131000,134500,130000,132000,23970,632610.0,4792500.0
2002-08-14,129000,129000,124500,126000,46141,603855.0,4792500.0
2002-08-16,132000,132000,127500,129000,28618,618232.0,4792500.0
2002-08-19,131000,135000,130500,132000,22510,632610.0,4792500.0
2002-08-20,135000,137000,128500,130000,43252,623025.0,4792500.0
2002-08-21,131000,132000,127500,130500,26123,625421.0,4792500.0
2002-08-22,135000,144000,135000,141000,66123,675742.0,4792500.0
2002-08-23,145000,146500,142000,145500,35354,697309.0,4792500.0
2002-08-26,141500,142000,137500,138500,26879,663761.0,4792500.0
2002-08-27,137500,140500,133500,135000,24466,646988.0,4792500.0
2002-08-28,131500,136500,131000,132500,20888,635006.0,4792500.0
2002-08-29,129500,135500,129500,135500,15637,649384.0,4792500.0
2002-08-30,133000,138500,129000,132500,55273,635006.0,4792500.0
2002-09-02,133000,140000,130500,140000,46792,670950.0,4792500.0
2002-09-03,142500,144500,140000,141000,37848,675742.0,4792500.0
2002-09-04,138000,142500,136000,142500,31515,682931.0,4792500.0
2002-09-05,145000,150000,144500,144500,38253,692516.0,4792500.0
2002-09-06,140500,144000,137000,138000,35871,661365.0,4792500.0
2002-09-09,138000,143000,138000,143000,47501,685328.0,4792500.0
2002-09-10,142000,146000,141000,145000,22186,694912.0,4792500.0
2002-09-11,143000,147500,143000,146500,21384,702101.0,4792500.0
2002-09-12,146500,147500,143500,145000,17908,694912.0,4792500.0
2002-09-13,140500,143000,138000,138000,28316,661365.0,4792500.0
2002-09-16,136000,139500,132500,133500,15330,639799.0,4792500.0
2002-09-17,136000,139000,134500,138500,29175,663761.0,4792500.0
2002-09-18,133000,135500,131500,134500,21768,644591.0,4792500.0
2002-09-19,132500,135000,129500,130500,34691,625421.0,4792500.0
2002-09-23,129000,130000,126000,129500,26292,620629.0,4792500.0
2002-09-24,125000,129000,114000,121000,41009,579892.0,4792500.0
2002-09-25,114500,118500,109000,110000,57661,527175.0,4792500.0
2002-09-26,117000,121500,114500,115000,59324,551138.0,4792500.0
2002-09-27,113000,117500,113000,116500,15557,558326.0,4792500.0
2002-09-30,112000,117000,110000,113000,28889,541552.0,4792500.0
2002-10-01,110000,120500,110000,120000,45665,575100.0,4792500.0
2002-10-02,126500,126500,117000,118000,30466,565515.0,4792500.0
2002-10-04,113000,118000,113000,118000,31499,565515.0,4792500.0
2002-10-07,115500,115500,111500,114000,29786,546345.0,4792500.0
2002-10-08,111000,114500,108500,111000,55123,531968.0,4792500.0
2002-10-09,111000,112000,103000,103000,61534,493628.0,4792500.0
2002-10-10,97000,100000,92000,95500,77618,457684.0,4792500.0
2002-10-11,103500,106500,99900,100000,128994,479250.0,4792500.0
2002-10-14,104500,112000,104000,109000,97604,522382.0,4792500.0
2002-10-15,111500,113500,106500,112000,100120,536760.0,4792500.0
2002-10-16,116000,124500,113000,119000,96726,570308.0,4792500.0
2002-10-17,117000,126500,114500,119000,69435,570308.0,4792500.0
2002-10-18,105000,105000,105000,105000,72198,503212.0,4792500.0
2002-10-21,92500,92500,92500,92500,38822,443306.0,4792500.0
2002-10-22,83200,99300,83200,93500,1188807,448099.0,4792500.0
2002-10-23,94000,97400,92400,93600,225670,448578.0,4792500.0
2002-10-24,94100,94100,87000,87800,211097,420782.0,4792500.0
2002-10-25,84200,89900,84200,84600,214409,405446.0,4792500.0
2002-10-28,86400,94700,85800,94700,386530,453850.0,4792500.0
2002-10-29,97300,106000,97300,106000,256175,508005.0,4792500.0
2002-10-30,110500,114000,97300,103500,332365,496024.0,4792500.0
2002-10-31,106000,111000,104000,107500,263914,515194.0,4792500.0
2002-11-01,105500,107500,101000,101500,100750,486439.0,4792500.0
2002-11-04,99600,105000,99600,100000,131059,479250.0,4792500.0
2002-11-05,101000,107000,100000,104000,188084,498420.0,4792500.0
2002-11-06,107000,116000,104000,116000,172231,555930.0,4792500.0
2002-11-07,120000,123500,110000,111500,192560,534364.0,4792500.0
2002-11-08,100500,117000,100500,109500,313106,524779.0,4792500.0
2002-11-11,110000,110000,104000,105000,82138,503212.0,4792500.0
2002-11-12,101000,104000,100500,101500,121474,486439.0,4792500.0
2002-11-13,103000,106500,103000,103000,113067,493628.0,4792500.0
2002-11-14,105000,113500,105000,108000,204601,517590.0,4792500.0
2002-11-15,117000,120500,109500,111000,331851,531968.0,4792500.0
2002-11-18,115000,115500,108500,110500,121821,529571.0,4792500.0
2002-11-19,110000,110500,107000,107000,102485,512798.0,4792500.0
2002-11-20,105000,111000,105000,110000,100525,527175.0,4792500.0
2002-11-21,112000,114000,109500,111500,87543,534364.0,4792500.0
2002-11-22,113000,114500,110500,112000,113475,536760.0,4792500.0
2002-11-25,111000,115500,111000,114500,110130,548741.0,4792500.0
2002-11-26,115000,121000,113000,119000,154555,570308.0,4792500.0
2002-11-27,118500,124500,118000,122000,144840,584685.0,4792500.0
2002-11-28,125000,129500,124000,128000,149624,613440.0,4792500.0
2002-11-29,129500,134000,128000,132000,118420,632610.0,4792500.0
2002-12-02,134000,139500,130000,134500,143957,644591.0,4792500.0
2002-12-03,130500,133000,127500,132000,148301,632610.0,4792500.0
2002-12-04,130000,135500,128000,128000,94739,613440.0,4792500.0
2002-12-05,128000,132000,127000,132000,61696,632610.0,4792500.0
2002-12-06,129000,137000,129000,135000,133335,646988.0,4792500.0
2002-12-09,137000,137000,127500,128500,109932,615836.0,4792500.0
2002-12-10,128000,129500,124000,127500,57343,611044.0,4792500.0
2002-12-11,131000,132000,127500,128500,85955,615836.0,4792500.0
2002-12-12,128000,137000,128000,136500,162151,654176.0,4792500.0
2002-12-13,136500,139000,132000,132500,77868,635006.0,4792500.0
2002-12-16,130000,131500,127000,128500,61942,615836.0,4792500.0
2002-12-17,131500,131500,128500,129000,38076,618232.0,4792500.0
2002-12-18,128000,134500,128000,132500,121760,635006.0,4792500.0
2002-12-20,131000,133000,126500,128000,55516,613440.0,4792500.0
2002-12-23,127500,129000,115500,117000,118662,560722.0,4792500.0
2002-12-24,113500,115000,108500,114000,91393,546345.0,4792500.0
2002-12-26,111500,114000,108500,109000,49170,522382.0,4792500.0
2002-12-27,102500,111500,102500,110000,65941,527175.0,4792500.0
2002-12-30,107000,108500,99500,103000,60947,493628.0,4792500.0
2003-01-02,103500,112500,103000,111000,80839,531968.0,4792500.0
2003-01-03,115000,117500,112500,112500,63125,539156.0,4792500.0
2003-01-06,113000,114000,109500,113000,49531,541552.0,4792500.0
2003-01-07,116500,117500,110000,110000,40472,527175.0,4792500.0
2003-01-08,109500,112000,108000,108500,51102,519986.0,4792500.0
2003-01-09,107000,113000,105500,109500,67576,524779.0,4792500.0
2003-01-10,112000,115500,105500,113500,109537,543949.0,4792500.0
2003-01-13,113000,116500,111000,115500,47316,553534.0,4792500.0
2003-01-14,115000,117500,114000,117500,54045,563119.0,4792500.0
2003-01-15,118000,120500,117500,118000,34963,565515.0,4792500.0
2003-01-16,117000,118000,114000,118000,21453,565515.0,4792500.0
2003-01-17,116000,117000,113500,114000,22506,546345.0,4792500.0
2003-01-20,111000,113000,110500,111000,20060,531968.0,4792500.0
2003-01-21,111000,115500,111000,115000,35370,551138.0,4792500.0
2003-01-22,112000,118500,112000,118000,64961,565515.0,4792500.0
2003-01-23,118000,121000,116500,121000,52148,579892.0,4792500.0
2003-01-24,120500,120500,113000,113000,47401,541552.0,4792500.0
2003-01-27,110000,110000,107500,108500,47922,519986.0,4792500.0
2003-01-28,108000,110000,107000,109500,10273,524779.0,4792500.0
2003-01-29,109500,111000,107000,107000,20421,512798.0,4792500.0
2003-01-30,107500,118500,107500,113500,86576,543949.0,4792500.0
2003-02-03,114500,115000,112000,114000,26345,546345.0,4792500.0
2003-02-04,115000,115500,113500,113500,24614,543949.0,4792500.0
2003-02-05,113500,115000,111500,111500,28069,534364.0,4792500.0
2003-02-06,112000,113000,109000,109500,18878,524779.0,4792500.0
2003-02-07,109500,110000,106000,107000,14889,512798.0,4792500.0
2003-02-10,107500,112000,107500,109000,32148,522382.0,4792500.0
2003-02-11,112000,113500,110000,113500,36988,543949.0,4792500.0
2003-02-12,114000,119500,113500,117000,78118,560722.0,4792500.0
2003-02-13,117000,121000,109000,110000,81222,527175.0,4792500.0
2003-02-14,107500,111000,106000,108000,90845,517590.0,4792500.0
2003-02-17,110000,111000,107000,108000,72523,517590.0,4792500.0
2003-02-18,108000,109500,106500,106500,50770,510401.0,4792500.0
2003-02-19,108500,109500,105500,105500,35454,505609.0,4792500.0
2003-02-20,105500,107000,103500,104000,37758,498420.0,4792500.0
2003-02-21,103000,105000,102500,104000,41346,498420.0,4792500.0
2003-02-24,104000,106000,102500,105500,65711,505609.0,4792500.0
2003-02-25,105000,105000,101500,101500,46859,486439.0,4792500.0
2003-02-26,101000,104000,101000,101500,39569,486439.0,4792500.0
2003-02-27,100000,101500,99600,101500,23653,486439.0,4792500.0
2003-02-28,101000,102000,98000,98100,35811,470144.0,4792500.0
2003-03-03,98000,99000,97100,97600,38228,467748.0,4792500.0
2003-03-04,96100,97000,94500,95100,31770,455767.0,4792500.0
2003-03-05,95000,96000,90500,90500,38073,433721.0,4792500.0
2003-03-06,90500,91100,83500,85000,63539,407362.0,4792500.0
2003-03-07,83900,84000,79600,79800,64807,382442.0,4792500.0
2003-03-10,80300,81000,75400,76600,76538,367106.0,4792500.0
2003-03-11,73000,82000,72900,79700,96196,381962.0,4792500.0
2003-03-12,79700,88900,79000,88900,91802,426053.0,4792500.0
2003-03-13,89000,89000,81900,84300,72678,404008.0,4792500.0
2003-03-14,89500,92200,88300,89000,70386,426532.0,4792500.0
2003-03-17,86700,88000,81600,83200,52651,398736.0,4792500.0
2003-03-18,91500,91700,87400,90600,97035,434200.0,4792500.0
2003-03-19,90600,92000,87800,90600,44790,434200.0,4792500.0
2003-03-20,91500,95700,91100,95600,75863,458163.0,4792500.0
2003-03-21,97900,97900,93800,95700,58423,458642.0,4792500.0
2003-03-24,95700,95700,90900,90900,71846,435638.0,4792500.0
2003-03-25,86100,87300,85300,85300,48399,408800.0,4792500.0
2003-03-26,86000,89600,86000,87400,46946,418864.0,4792500.0
2003-03-27,88000,89600,87500,89300,31702,427970.0,4792500.0
2003-03-28,90700,91500,89300,89800,25045,430366.0,4792500.0
2003-03-31,88100,88900,86400,86500,31549,414551.0,4792500.0
2003-04-01,86500,88900,85500,87900,28782,421261.0,4792500.0
2003-04-02,88100,88600,85000,86500,69453,414551.0,4792500.0
2003-04-03,89000,89500,85800,86000,48070,412155.0,4792500.0
2003-04-04,86000,87000,84200,87000,89637,416948.0,4792500.0
2003-04-07,87000,90100,86800,90000,105108,431325.0,4792500.0
2003-04-08,89000,91700,87800,90800,57879,435159.0,4792500.0
2003-04-09,90800,90800,88800,89800,38652,430366.0,4792500.0
2003-04-10,90000,94100,89800,93500,76636,448099.0,4792500.0
2003-04-11,94000,94200,91700,93000,48301,445702.0,4792500.0
2003-04-14,94300,95100,93500,93700,41476,449057.0,4792500.0
2003-04-15,94500,96000,94300,95500,48178,457684.0,4792500.0
2003-04-16,97500,97500,96000,97200,70390,465831.0,4792500.0
2003-04-17,97000,108500,97000,108500,217889,519986.0,4792500.0
2003-04-18,113500,115000,104500,108000,154761,517590.0,4792500.0
2003-04-21,109000,113000,108000,112000,115878,536760.0,4792500.0
2003-04-22,113000,113000,105500,106500,89858,510401.0,4792500.0
2003-04-23,109000,109500,103000,103500,69473,496024.0,4792500.0
2003-04-24,103500,110500,103000,105000,101407,503212.0,4792500.0
2003-04-25,100000,100500,92600,97000,128178,464872.0,4792500.0
2003-04-28,96900,101000,94200,99800,67032,478292.0,4792500.0
2003-04-29,103000,111500,101000,108500,178397,519986.0,4792500.0
2003-04-30,109000,109500,103000,106000,55846,508005.0,4792500.0
2003-05-02,107500,118000,105000,116500,209193,558326.0,4792500.0
2003-05-06,121000,129500,117000,120000,353373,575100.0,4792500.0
2003-05-07,121500,125500,117000,123000,145160,589478.0,4792500.0
2003-05-09,124000,130000,123000,130000,124867,623025.0,4792500.0
2003-05-12,130000,132000,124500,129000,190860,618232.0,4792500.0
2003-05-13,128000,133000,123500,125000,150694,599062.0,4792500.0
2003-05-14,125000,125500,117500,119000,195898,570308.0,4792500.0
2003-05-15,120000,121500,114000,117000,138333,560722.0,4792500.0
2003-05-16,120000,130500,118000,128000,282915,613440.0,4792500.0
2003-05-19,127000,129500,119000,119000,154817,570308.0,4792500.0
2003-05-20,115500,133000,115000,129000,273651,618232.0,4792500.0
2003-05-21,0,0,0,131000,0,627818.0,4792500.0
2003-05-22,33747,38204,32473,34128,598478,642195.0,4792500.0
2003-05-23,35657,36294,32983,34128,265010,642195.0,4792500.0
2003-05-26,34129,35275,33365,33364,200851,627818.0,4792500.0
2003-05-27,33110,33747,30818,32091,228298,603855.0,4792500.0
2003-05-28,32983,33365,31327,31454,138104,591874.0,4792500.0
2003-05-29,31073,33747,31073,33492,174425,630214.0,4792500.0
2003-05-30,33110,34766,33110,33874,96521,637402.0,4792500.0
2003-06-02,34129,34511,32601,33237,88071,625421.0,4792500.0
2003-06-03,33238,33747,30563,30563,101529,575100.0,4792500.0
2003-06-04,30818,31709,30436,31582,74015,594270.0,4792500.0
2003-06-05,31837,32219,30563,30563,54181,575100.0,4792500.0
2003-06-09,30309,31582,29799,31072,60061,584685.0,4792500.0
