AK홀딩스(006840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-11-11,9390,9578,9359,9580,8550,91800.0,6000000.0
2004-11-12,9766,9954,9641,9924,17170,95100.0,6000000.0
2004-11-15,9922,10142,9859,10143,48870,97200.0,6000000.0
2004-11-16,10111,10111,9860,10049,8510,96300.0,6000000.0
2004-11-17,10079,10142,9954,10081,20800,96600.0,6000000.0
2004-11-18,10111,10111,9923,9955,6430,95400.0,6000000.0
2004-11-19,9922,10111,9578,9830,12110,94200.0,6000000.0
2004-11-22,9672,9797,9609,9736,5910,93300.0,6000000.0
2004-11-23,9797,9922,9641,9830,3620,94200.0,6000000.0
2004-11-24,9672,9828,9609,9705,11700,93000.0,6000000.0
2004-11-25,9703,9828,9641,9768,21010,93600.0,6000000.0
2004-11-26,9704,9891,9265,9298,21910,89100.0,6000000.0
2004-11-29,9453,9578,9328,9580,17690,91800.0,6000000.0
2004-11-30,9641,9672,9390,9642,5150,92400.0,6000000.0
2004-12-01,9734,10080,9641,9987,19100,95700.0,6000000.0
2004-12-02,10111,10142,10017,10018,92340,96000.0,6000000.0
2004-12-03,10142,10142,9828,10018,23940,96000.0,6000000.0
2004-12-06,9891,10174,9860,9955,4780,95400.0,6000000.0
2004-12-07,9891,10048,9828,9955,53530,95400.0,6000000.0
2004-12-08,10048,10048,9828,10049,29340,96300.0,6000000.0
2004-12-09,10048,10268,9860,10268,25480,98400.0,6000000.0
2004-12-10,10142,10142,9891,10018,10760,96000.0,6000000.0
2004-12-13,10142,10142,9954,10018,1790,96000.0,6000000.0
2004-12-14,9954,10017,9891,9893,13720,94800.0,6000000.0
2004-12-15,9891,10017,9891,9893,10330,94800.0,6000000.0
2004-12-16,9891,9985,9766,9955,5550,95400.0,6000000.0
2004-12-17,9954,9954,9797,9893,4160,94800.0,6000000.0
2004-12-20,9985,9985,9829,9893,4450,94800.0,6000000.0
2004-12-21,9829,9985,9829,9893,9360,94800.0,6000000.0
2004-12-22,9891,9923,9734,9924,5460,95100.0,6000000.0
2004-12-23,9985,9985,9797,9924,17770,95100.0,6000000.0
2004-12-24,9922,9922,9453,9768,50420,93600.0,6000000.0
2004-12-27,9734,9734,9453,9642,16440,92400.0,6000000.0
2004-12-28,9704,9766,9297,9611,23022,92100.0,6000000.0
2004-12-29,9202,9202,8952,9016,15190,86400.0,6000000.0
2004-12-30,8921,9108,8921,9079,55160,87000.0,6000000.0
2005-01-03,8952,9140,8921,8985,12763,86100.0,6000000.0
2005-01-04,9045,9140,8983,9110,11370,87300.0,6000000.0
2005-01-05,9139,9139,9045,9142,2240,87600.0,6000000.0
2005-01-06,9045,9171,9014,9142,5250,87600.0,6000000.0
2005-01-07,9046,9140,8952,9048,4860,86700.0,6000000.0
2005-01-10,9014,9046,8827,8923,5670,85500.0,6000000.0
2005-01-11,8858,8984,8670,8923,10373,85500.0,6000000.0
2005-01-12,8858,8984,8795,8985,7203,86100.0,6000000.0
2005-01-13,8984,9203,8984,9204,8330,88200.0,6000000.0
2005-01-14,9046,9297,9046,9267,29420,88800.0,6000000.0
2005-01-17,9265,9265,9171,9204,22000,88200.0,6000000.0
2005-01-18,9171,9234,8983,9142,7982,87600.0,6000000.0
2005-01-19,9140,9234,9014,9236,9932,88500.0,6000000.0
2005-01-20,9046,9390,9014,9392,19850,90000.0,6000000.0
2005-01-21,9359,9578,9265,9580,5070,91800.0,6000000.0
2005-01-24,9578,9704,9390,9705,7627,93000.0,6000000.0
2005-01-25,9515,9672,9515,9674,8990,92700.0,6000000.0
2005-01-26,9578,9766,9578,9705,3770,93000.0,6000000.0
2005-01-27,9703,9828,9672,9768,4200,93600.0,6000000.0
2005-01-28,9828,9828,9609,9768,4625,93600.0,6000000.0
2005-01-31,9672,9828,9641,9705,13025,93000.0,6000000.0
2005-02-01,9703,9797,9703,9768,6181,93600.0,6000000.0
2005-02-02,9828,10017,9704,10018,12422,96000.0,6000000.0
2005-02-03,9954,10016,9797,9799,3597,93900.0,6000000.0
2005-02-04,9891,9922,9641,9862,13440,94500.0,6000000.0
2005-02-07,9766,10080,9766,10049,14750,96300.0,6000000.0
2005-02-11,9985,10299,9922,10112,14400,96900.0,6000000.0
2005-02-14,10111,10205,10017,10049,12770,96300.0,6000000.0
2005-02-15,10048,10237,10048,10237,4620,98100.0,6000000.0
2005-02-16,10330,10487,10268,10394,29260,99600.0,6000000.0
2005-02-17,10486,10486,10268,10456,8820,100200.0,6000000.0
2005-02-18,10361,10549,10330,10550,5190,101100.0,6000000.0
2005-02-21,10581,10800,10518,10675,15994,102300.0,6000000.0
2005-02-22,10675,10956,10518,10769,15650,103200.0,6000000.0
2005-02-23,10644,10988,10518,10988,23510,105300.0,6000000.0
2005-02-24,11082,11364,10988,10988,10440,105300.0,6000000.0
2005-02-25,11050,11269,10799,11145,5830,106800.0,6000000.0
2005-02-28,11332,11395,11144,11395,4290,109200.0,6000000.0
2005-03-02,11269,11488,10956,11489,16540,110100.0,6000000.0
2005-03-03,11269,11520,11269,11364,6871,108900.0,6000000.0
2005-03-04,11112,11519,11112,11458,7750,109800.0,6000000.0
2005-03-07,11551,12052,11488,11614,17040,111300.0,6000000.0
2005-03-08,11582,12020,11582,11833,19130,113400.0,6000000.0
2005-03-09,11488,11957,11488,11959,13680,114600.0,6000000.0
2005-03-10,12302,12741,11645,11646,64587,111600.0,6000000.0
2005-03-11,11676,12020,11645,11927,17180,114300.0,6000000.0
2005-03-14,11927,12334,11927,12334,11210,118200.0,6000000.0
2005-03-15,12646,12646,12270,12272,13490,117600.0,6000000.0
2005-03-16,12115,12396,12021,12084,7120,115800.0,6000000.0
2005-03-17,12083,12083,11645,11927,8480,114300.0,6000000.0
2005-03-18,11895,11958,11645,11896,3690,114000.0,6000000.0
2005-03-21,11863,11895,11551,11896,9030,114000.0,6000000.0
2005-03-22,11895,11926,11770,11771,2620,112800.0,6000000.0
2005-03-23,11739,11864,11269,11520,8310,110400.0,6000000.0
2005-03-24,11332,11363,10862,11364,17440,108900.0,6000000.0
2005-03-25,11082,11269,10988,11020,11300,105600.0,6000000.0
2005-03-28,11019,11426,11019,11427,6280,109500.0,6000000.0
2005-03-29,11113,11426,11113,11270,4620,108000.0,6000000.0
2005-03-30,11270,11301,11113,11301,2260,108300.0,6000000.0
2005-03-31,11520,11520,11332,11333,550,108600.0,6000000.0
2005-04-01,11332,11457,11270,11270,10920,108000.0,6000000.0
2005-04-04,11551,11551,11207,11333,6140,108600.0,6000000.0
2005-04-06,11519,11895,11269,11896,4460,114000.0,6000000.0
2005-04-07,11895,12177,11895,12178,5130,116700.0,6000000.0
2005-04-08,11957,12208,11957,11959,1320,114600.0,6000000.0
2005-04-11,11958,11958,11864,11865,1720,113700.0,6000000.0
2005-04-12,11739,11864,11613,11802,3490,113100.0,6000000.0
2005-04-13,11739,11863,11582,11583,1820,111000.0,6000000.0
2005-04-14,11582,11770,11395,11520,4580,110400.0,6000000.0
2005-04-15,11519,11613,11456,11583,880,111000.0,6000000.0
2005-04-18,11551,11551,11050,11427,7570,109500.0,6000000.0
2005-04-19,11395,11519,11238,11427,2340,109500.0,6000000.0
2005-04-20,11395,11645,11395,11458,5610,109800.0,6000000.0
2005-04-21,11457,11614,11301,11614,3060,111300.0,6000000.0
2005-04-22,11801,11801,11551,11677,490,111900.0,6000000.0
2005-04-25,11832,11832,11488,11552,4240,110700.0,6000000.0
2005-04-26,11613,11645,11519,11583,6980,111000.0,6000000.0
2005-04-27,11395,11614,11207,11395,4160,109200.0,6000000.0
2005-04-28,11394,11394,11175,11239,5460,107700.0,6000000.0
2005-04-29,11175,11300,11050,11239,6680,107700.0,6000000.0
2005-05-02,11269,11269,11112,11239,4830,107700.0,6000000.0
2005-05-03,11238,11395,11144,11145,31780,106800.0,6000000.0
2005-05-04,11113,11144,10988,10988,8091,105300.0,6000000.0
2005-05-06,11144,11144,11019,11082,2530,106200.0,6000000.0
2005-05-09,11207,11207,11019,11051,4740,105900.0,6000000.0
2005-05-10,10987,11175,10956,11176,2470,107100.0,6000000.0
2005-05-11,11175,11269,10956,11051,2990,105900.0,6000000.0
2005-05-12,11051,11144,10925,10926,2000,104700.0,6000000.0
2005-05-13,11238,11269,11019,11114,1220,106500.0,6000000.0
2005-05-16,11019,11175,11019,11145,2370,106800.0,6000000.0
2005-05-17,11175,11175,10988,11145,1080,106800.0,6000000.0
2005-05-18,10988,11144,10988,11051,960,105900.0,6000000.0
2005-05-19,11175,11206,11050,11145,4681,106800.0,6000000.0
2005-05-20,11082,11175,11082,11145,1860,106800.0,6000000.0
2005-05-23,11019,11206,11019,11207,2430,107400.0,6000000.0
2005-05-24,11238,11270,11207,11270,2380,108000.0,6000000.0
2005-05-25,11301,11708,11301,11614,5290,111300.0,6000000.0
2005-05-26,11613,11739,11582,11583,2900,111000.0,6000000.0
2005-05-27,11645,11958,11645,11896,3940,114000.0,6000000.0
2005-05-30,11832,11895,11582,11740,2690,112500.0,6000000.0
2005-05-31,11770,11770,11582,11740,3160,112500.0,6000000.0
2005-06-01,11739,11833,11582,11708,1860,112200.0,6000000.0
2005-06-02,11833,11833,11582,11708,2640,112200.0,6000000.0
2005-06-03,11833,11833,11582,11677,2550,111900.0,6000000.0
2005-06-07,11614,11771,11614,11614,2820,111300.0,6000000.0
2005-06-08,11551,11801,11551,11614,3380,111300.0,6000000.0
2005-06-09,11645,11645,11456,11552,4800,110700.0,6000000.0
2005-06-10,11583,11801,11426,11614,3410,111300.0,6000000.0
2005-06-13,11833,11833,11551,11677,1710,111900.0,6000000.0
2005-06-14,11708,11708,11582,11646,1000,111600.0,6000000.0
2005-06-15,11645,11801,11551,11646,9810,111600.0,6000000.0
2005-06-16,11677,11708,11551,11646,8700,111600.0,6000000.0
2005-06-17,11770,11770,11488,11583,7184,111000.0,6000000.0
2005-06-20,11582,11582,11488,11520,4400,110400.0,6000000.0
2005-06-21,11551,11614,11269,11427,22530,109500.0,6000000.0
2005-06-22,11551,11582,11332,11520,2970,110400.0,6000000.0
2005-06-23,11582,11582,11363,11458,2600,109800.0,6000000.0
2005-06-24,11457,11582,11363,11520,5380,110400.0,6000000.0
2005-06-27,11551,11707,11456,11552,11290,110700.0,6000000.0
2005-06-28,11551,11645,11488,11614,23540,111300.0,6000000.0
2005-06-29,11645,11771,11645,11677,10400,111900.0,6000000.0
2005-06-30,11676,12208,11676,12084,32970,115800.0,6000000.0
2005-07-01,12114,12176,11645,11959,25180,114600.0,6000000.0
2005-07-04,11989,12365,11989,12146,25140,116400.0,6000000.0
2005-07-05,12271,12271,11958,12053,12116,115500.0,6000000.0
2005-07-06,11989,12145,11864,12115,15280,116100.0,6000000.0
2005-07-07,12114,12114,11864,11865,11280,113700.0,6000000.0
2005-07-08,11832,11989,11739,11896,16010,114000.0,6000000.0
2005-07-11,11927,12145,11927,12084,11740,115800.0,6000000.0
2005-07-12,12084,12177,11958,12021,5830,115200.0,6000000.0
2005-07-13,12021,12208,11895,12146,15248,116400.0,6000000.0
2005-07-14,12145,12208,11895,12178,15580,116700.0,6000000.0
2005-07-15,12052,12176,11832,11896,12910,114000.0,6000000.0
2005-07-18,11926,12021,11770,11771,9670,112800.0,6000000.0
2005-07-19,11770,11926,11676,11771,9650,112800.0,6000000.0
2005-07-20,11770,11989,11708,11771,7440,112800.0,6000000.0
2005-07-21,11801,11989,11645,11646,8880,111600.0,6000000.0
2005-07-22,11582,11833,11551,11708,11070,112200.0,6000000.0
2005-07-25,11707,12083,11707,11927,12850,114300.0,6000000.0
2005-07-26,12145,12208,11926,11959,9310,114600.0,6000000.0
2005-07-27,12052,12208,11989,12146,12880,116400.0,6000000.0
2005-07-28,12146,12365,12084,12334,11570,118200.0,6000000.0
2005-07-29,12365,12365,11895,12115,18220,116100.0,6000000.0
2005-08-01,11958,12177,11958,12178,12160,116700.0,6000000.0
2005-08-02,12239,12302,12083,12272,7960,117600.0,6000000.0
2005-08-03,12145,12365,12083,12240,6440,117300.0,6000000.0
2005-08-04,12177,12302,12083,12146,4560,116400.0,6000000.0
2005-08-05,12146,12146,11895,11990,7621,114900.0,6000000.0
2005-08-08,11739,12020,11676,11865,3810,113700.0,6000000.0
2005-08-09,11926,11989,11832,11959,4130,114600.0,6000000.0
2005-08-10,11958,11989,11770,11833,6555,113400.0,6000000.0
2005-08-11,11832,11895,11613,11833,6171,113400.0,6000000.0
2005-08-12,11832,11832,11582,11833,11880,113400.0,6000000.0
2005-08-16,11833,11833,11582,11646,12441,111600.0,6000000.0
2005-08-17,11676,11708,11551,11708,3350,112200.0,6000000.0
2005-08-18,11676,11832,11645,11740,7410,112500.0,6000000.0
2005-08-19,11739,11739,11645,11740,3281,112500.0,6000000.0
2005-08-22,11645,11739,11582,11646,8850,111600.0,6000000.0
2005-08-23,11676,12020,11676,11927,10721,114300.0,6000000.0
2005-08-24,11895,11957,11832,11959,9544,114600.0,6000000.0
2005-08-25,11958,12084,11895,11990,4240,114900.0,6000000.0
2005-08-26,12083,12427,12083,12272,23540,117600.0,6000000.0
2005-08-29,12333,12709,12271,12491,65070,119700.0,6000000.0
2005-08-30,12490,12521,12115,12491,10840,119700.0,6000000.0
2005-08-31,12521,12803,12302,12647,21040,121200.0,6000000.0
2005-09-01,12740,12865,12521,12867,34620,123300.0,6000000.0
2005-09-02,12928,14023,12896,14025,61123,134400.0,6000000.0
2005-09-05,14149,14650,14086,14495,83730,138900.0,6000000.0
2005-09-06,14493,14587,14149,14151,42920,135600.0,6000000.0
2005-09-07,13898,14712,13898,14589,48048,139800.0,6000000.0
2005-09-08,14431,14838,14274,14589,39350,139800.0,6000000.0
2005-09-09,14462,15590,14462,14808,84778,141900.0,6000000.0
2005-09-12,14900,15370,14493,14996,47572,143700.0,6000000.0
2005-09-13,14775,15025,14087,14088,33779,135000.0,6000000.0
2005-09-14,13992,14400,13836,14088,26940,135000.0,6000000.0
2005-09-15,13930,14149,13711,13775,25832,132000.0,6000000.0
2005-09-16,13773,14493,13773,14307,25770,137100.0,6000000.0
2005-09-20,14337,14681,14337,14558,19927,139500.0,6000000.0
2005-09-21,14712,15370,14649,15340,35800,147000.0,6000000.0
2005-09-22,15339,15559,14963,15528,26340,148800.0,6000000.0
2005-09-23,15339,15528,15120,15465,22770,148200.0,6000000.0
2005-09-26,15433,15777,15402,15622,23035,149700.0,6000000.0
2005-09-27,15370,15996,15246,15935,19890,152700.0,6000000.0
2005-09-28,15903,16122,15308,15590,29951,149400.0,6000000.0
2005-09-29,15465,15872,15402,15528,18431,148800.0,6000000.0
2005-09-30,15339,15558,15057,15340,20414,147000.0,6000000.0
2005-10-04,15214,15464,15057,15403,23730,147600.0,6000000.0
2005-10-05,15277,15277,14462,14464,42051,138600.0,6000000.0
2005-10-06,14494,14994,14337,14401,37816,138000.0,6000000.0
2005-10-07,14399,15277,14399,15152,30730,145200.0,6000000.0
2005-10-10,14806,15652,14806,15653,30200,150000.0,6000000.0
2005-10-11,15465,15840,15402,15841,21331,151800.0,6000000.0
2005-10-12,15590,15715,15339,15653,19440,150000.0,6000000.0
2005-10-13,15809,15809,15370,15371,17776,147300.0,6000000.0
2005-10-14,15590,15590,15088,15528,14360,148800.0,6000000.0
2005-10-17,15402,15746,14180,15653,19970,150000.0,6000000.0
2005-10-18,15433,15714,15433,15716,10960,150600.0,6000000.0
2005-10-19,15746,15809,15088,15497,13990,148500.0,6000000.0
2005-10-20,15339,15652,15339,15465,9970,148200.0,6000000.0
2005-10-21,15465,15528,14994,15465,19091,148200.0,6000000.0
2005-10-24,15245,15402,14900,15027,19884,144000.0,6000000.0
2005-10-25,15120,15120,14649,14933,29960,143100.0,6000000.0
2005-10-26,14806,15183,14399,15152,16130,145200.0,6000000.0
2005-10-27,14837,15214,14681,14683,15002,140700.0,6000000.0
2005-10-28,14869,14869,14086,14307,13010,137100.0,6000000.0
2005-10-31,14242,14931,14242,14714,15500,141000.0,6000000.0
2005-11-01,14712,15339,14556,15340,20270,147000.0,6000000.0
2005-11-02,15371,15809,15276,15559,16860,149100.0,6000000.0
2005-11-03,15402,15652,15402,15559,11550,149100.0,6000000.0
2005-11-04,15559,15621,15120,15121,4250,144900.0,6000000.0
2005-11-07,15151,15307,14962,15058,10083,144300.0,6000000.0
2005-11-08,15057,15527,14900,15340,14430,147000.0,6000000.0
2005-11-09,15464,15590,15276,15371,11050,147300.0,6000000.0
2005-11-10,15371,15559,15214,15215,10650,145800.0,6000000.0
2005-11-11,15496,15527,15214,15403,10920,147600.0,6000000.0
2005-11-14,15339,15590,15025,15497,13370,148500.0,6000000.0
2005-11-15,15339,15590,15276,15590,9440,149400.0,6000000.0
2005-11-16,15590,17405,15558,16436,42190,157500.0,6000000.0
2005-11-17,16560,17405,16560,16968,30090,162600.0,6000000.0
2005-11-18,17217,17405,16716,17030,13190,163200.0,6000000.0
2005-11-21,16779,17217,16716,16749,11100,160500.0,6000000.0
2005-11-22,16685,16905,15872,16530,20410,158400.0,6000000.0
2005-11-23,16560,16654,16216,16279,8440,156000.0,6000000.0
2005-11-24,16278,17217,16278,16811,12810,161100.0,6000000.0
2005-11-25,16623,16998,16623,16905,8290,162000.0,6000000.0
2005-11-28,16936,17467,16873,17124,10770,164100.0,6000000.0
2005-11-29,17123,17312,16842,16905,12130,162000.0,6000000.0
2005-11-30,17092,17530,16967,17343,13470,166200.0,6000000.0
2005-12-01,17593,17656,17218,17562,10140,168300.0,6000000.0
2005-12-02,17686,17812,17092,17093,8420,163800.0,6000000.0
2005-12-05,17217,17217,16560,16717,7530,160200.0,6000000.0
2005-12-06,16529,17092,16529,16749,8660,160500.0,6000000.0
2005-12-07,16529,16936,15965,16279,12210,156000.0,6000000.0
2005-12-08,16059,16685,15559,15841,21030,151800.0,6000000.0
2005-12-09,15715,16028,15496,15590,10690,149400.0,6000000.0
2005-12-12,15590,16529,15590,16123,17045,154500.0,6000000.0
2005-12-13,15965,16779,15965,16123,6550,154500.0,6000000.0
2005-12-14,16279,16653,15934,15966,6475,153000.0,6000000.0
2005-12-15,15965,15965,15872,15872,7615,152100.0,6000000.0
2005-12-16,15777,15777,15433,15590,6140,149400.0,6000000.0
2005-12-19,15496,15527,15151,15309,17040,146700.0,6000000.0
2005-12-20,15276,15339,14900,14996,16489,143700.0,6000000.0
2005-12-21,14869,15214,14869,14933,10871,143100.0,6000000.0
2005-12-22,14962,15088,14525,14620,12791,140100.0,6000000.0
2005-12-23,14618,14618,14211,14526,24300,139200.0,6000000.0
2005-12-26,15276,15276,14587,14839,7630,142200.0,6000000.0
2005-12-27,15276,15308,14775,14902,14790,142800.0,6000000.0
2005-12-28,14681,14681,14149,14432,7410,138300.0,6000000.0
2005-12-29,14243,14869,13898,14839,22000,142200.0,6000000.0
2006-01-02,14837,14962,14336,14370,5811,137700.0,6000000.0
2006-01-03,14149,14368,13773,13838,10545,132600.0,6000000.0
2006-01-04,13648,13804,13460,13650,24850,130800.0,6000000.0
2006-01-05,13680,13774,13335,13399,17250,128400.0,6000000.0
2006-01-06,13367,13617,13367,13399,9310,128400.0,6000000.0
2006-01-09,13429,13585,13148,13180,18139,126300.0,6000000.0
2006-01-10,13272,13335,12896,12899,13990,123600.0,6000000.0
2006-01-11,12865,13085,12521,12522,33530,120000.0,6000000.0
2006-01-12,12459,12865,12176,12585,38585,120600.0,6000000.0
2006-01-13,12709,13397,12552,13337,27647,127800.0,6000000.0
2006-01-16,13492,13523,12991,13118,30713,125700.0,6000000.0
2006-01-17,13116,13398,12490,12491,37555,119700.0,6000000.0
2006-01-18,12489,12489,11895,11959,25430,114600.0,6000000.0
2006-01-19,11895,12021,11551,11677,46686,111900.0,6000000.0
2006-01-20,11613,11863,11019,11207,22951,107400.0,6000000.0
2006-01-23,10299,10956,10048,10049,36480,96300.0,6000000.0
2006-01-24,10111,10518,9734,10331,49964,99000.0,6000000.0
2006-01-25,10299,10893,10173,10175,35690,97500.0,6000000.0
2006-01-26,10362,10612,10205,10519,20820,100800.0,6000000.0
2006-01-27,10580,11081,10580,10894,28900,104400.0,6000000.0
2006-01-31,10893,11206,10893,11145,25810,106800.0,6000000.0
2006-02-01,11051,11082,10518,10644,17920,102000.0,6000000.0
2006-02-02,10894,10894,10331,10331,18680,99000.0,6000000.0
2006-02-03,10362,10487,10236,10331,21470,99000.0,6000000.0
2006-02-06,10330,10486,10079,10206,16030,97800.0,6000000.0
2006-02-07,10518,10612,10205,10331,8704,99000.0,6000000.0
2006-02-08,10268,10581,10237,10268,5560,98400.0,6000000.0
2006-02-09,10268,10643,10268,10425,48451,99900.0,6000000.0
2006-02-10,10643,10674,10423,10550,10020,101100.0,6000000.0
2006-02-13,10487,10706,10393,10707,17841,102600.0,6000000.0
2006-02-14,10581,10738,10487,10707,14851,102600.0,6000000.0
2006-02-15,10831,10893,10486,10519,9730,100800.0,6000000.0
2006-02-16,10549,10706,10393,10644,8960,102000.0,6000000.0
2006-02-17,10643,10831,10612,10738,10280,102900.0,6000000.0
2006-02-20,10831,10988,10800,10926,7682,104700.0,6000000.0
2006-02-21,10799,11019,10706,10863,11681,104100.0,6000000.0
2006-02-22,10893,10956,10581,10801,22330,103500.0,6000000.0
2006-02-23,10799,11269,10799,10863,13298,104100.0,6000000.0
2006-02-24,11019,11082,10800,11051,13500,105900.0,6000000.0
2006-02-27,11082,11175,10768,10957,20834,105000.0,6000000.0
2006-02-28,10862,10957,10738,10957,17640,105000.0,6000000.0
2006-03-02,10862,10894,10768,10769,21090,103200.0,6000000.0
2006-03-03,10706,10768,10424,10456,16320,100200.0,6000000.0
2006-03-06,10362,10486,10330,10488,5490,100500.0,6000000.0
2006-03-07,10487,10487,10205,10237,10225,98100.0,6000000.0
2006-03-08,10205,10393,10205,10268,8470,98400.0,6000000.0
2006-03-09,10800,10800,10268,10268,7975,98400.0,6000000.0
2006-03-10,10299,10455,10299,10331,17375,99000.0,6000000.0
2006-03-13,10487,10487,10299,10331,10120,99000.0,6000000.0
2006-03-14,10550,10550,10237,10268,3789,98400.0,6000000.0
2006-03-15,10299,10455,10268,10268,22920,98400.0,6000000.0
2006-03-16,10331,10362,10268,10331,3971,99000.0,6000000.0
2006-03-17,10299,10424,10205,10331,5223,99000.0,6000000.0
2006-03-20,10330,10675,10299,10456,8574,100200.0,6000000.0
2006-03-21,10549,10581,10393,10394,11710,99600.0,6000000.0
2006-03-22,10393,10393,10111,10175,9320,97500.0,6000000.0
2006-03-23,10205,10268,10017,10237,11641,98100.0,6000000.0
2006-03-24,10205,10330,10079,10206,6250,97800.0,6000000.0
2006-03-27,10205,10268,10111,10143,18290,97200.0,6000000.0
2006-03-28,10142,10299,9985,9987,13860,95700.0,6000000.0
2006-03-29,9923,10017,9797,9955,21501,95400.0,6000000.0
2006-03-30,10017,10017,9860,9955,16837,95400.0,6000000.0
2006-03-31,9954,10142,9891,10143,17060,97200.0,6000000.0
2006-04-03,10111,10393,10017,10331,22970,99000.0,6000000.0
2006-04-04,10393,10424,10205,10331,13150,99000.0,6000000.0
2006-04-05,10455,10487,10299,10394,25180,99600.0,6000000.0
2006-04-06,10486,10643,10393,10425,22280,99900.0,6000000.0
2006-04-07,10549,10549,10299,10488,19640,100500.0,6000000.0
2006-04-10,10455,10799,10455,10801,34130,103500.0,6000000.0
2006-04-11,10862,11144,10643,11020,26560,105600.0,6000000.0
2006-04-12,11019,11206,10862,11145,23350,106800.0,6000000.0
2006-04-13,11175,12803,11019,11771,147782,112800.0,6000000.0
2006-04-14,12145,13523,11895,13086,638727,125400.0,6000000.0
2006-04-17,13429,13429,12489,12522,176982,120000.0,6000000.0
2006-04-18,12647,12991,12021,12053,156101,115500.0,6000000.0
2006-04-19,12114,12521,11426,11520,145226,110400.0,6000000.0
2006-04-20,11582,11708,11144,11333,120300,108600.0,6000000.0
2006-04-21,11426,11582,11206,11489,87993,110100.0,6000000.0
2006-04-24,11801,12208,11645,11646,174711,111600.0,6000000.0
2006-04-25,11645,11801,11113,11333,71400,108600.0,6000000.0
2006-04-26,11301,11488,11238,11395,47368,109200.0,6000000.0
2006-04-27,11394,11895,11363,11896,66733,114000.0,6000000.0
2006-04-28,12020,12052,11551,11833,62520,113400.0,6000000.0
2006-05-02,11895,12084,11645,11677,41164,111900.0,6000000.0
2006-05-03,11676,12052,11551,11896,53478,114000.0,6000000.0
2006-05-04,11864,11895,11363,11489,43756,110100.0,6000000.0
2006-05-08,11551,11583,11113,11270,49800,108000.0,6000000.0
2006-05-09,11206,11238,11082,11114,20591,106500.0,6000000.0
2006-05-10,11082,11395,11019,11301,21351,108300.0,6000000.0
2006-05-11,11238,11364,11113,11301,21600,108300.0,6000000.0
2006-05-12,11082,11301,11051,11301,27720,108300.0,6000000.0
