LF(093050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-08-20,28850,29500,28450,28950,54592,846498.0,29240000.0
2008-08-21,28950,29500,28700,29350,84691,858194.0,29240000.0
2008-08-22,29450,29450,27850,29050,106765,849422.0,29240000.0
2008-08-25,29100,29200,28150,28500,86650,833340.0,29240000.0
2008-08-26,28450,29200,28000,28500,58706,833340.0,29240000.0
2008-08-27,28800,29400,28350,29400,106897,859656.0,29240000.0
2008-08-28,29700,29800,28650,28650,105488,837726.0,29240000.0
2008-08-29,29000,29750,28650,28650,96956,837726.0,29240000.0
2008-09-01,28850,28950,27750,28300,94532,827492.0,29240000.0
2008-09-02,28250,29300,28050,28800,112239,842112.0,29240000.0
2008-09-03,28650,29700,28450,29150,94231,852346.0,29240000.0
2008-09-04,28950,29150,28400,28400,81068,830416.0,29240000.0
2008-09-05,28000,28650,27000,27000,94264,789480.0,29240000.0
2008-09-08,27500,27950,26950,27350,94853,799714.0,29240000.0
2008-09-09,27250,27400,26200,27000,168621,789480.0,29240000.0
2008-09-10,26700,27350,26400,27350,104952,799714.0,29240000.0
2008-09-11,27450,27450,26450,26650,183649,779246.0,29240000.0
2008-09-12,26950,28500,26950,28500,101187,833340.0,29240000.0
2008-09-16,27000,28500,26800,28400,144595,830416.0,29240000.0
2008-09-17,28300,28850,28050,28600,81000,836264.0,29240000.0
2008-09-18,28500,28750,26800,27450,97111,802638.0,29240000.0
2008-09-19,28000,28600,27700,28500,139352,833340.0,29240000.0
2008-09-22,28550,28550,27450,28450,121074,831878.0,29240000.0
2008-09-23,28500,28500,27600,27800,115193,812872.0,29240000.0
2008-09-24,27600,28350,27550,28250,62043,826030.0,29240000.0
2008-09-25,27950,28000,27300,28000,91636,818720.0,29240000.0
2008-09-26,27800,27800,27100,27100,115989,792404.0,29240000.0
2008-09-29,27100,27700,26800,27550,88155,805562.0,29240000.0
2008-09-30,26500,27800,26050,27500,101198,804100.0,29240000.0
2008-10-01,27300,27800,26750,27450,186262,802638.0,29240000.0
2008-10-02,27650,28450,27600,28450,136947,831878.0,29240000.0
2008-10-06,28450,28550,27300,27800,124934,812872.0,29240000.0
2008-10-07,27200,27900,26800,27350,124850,799714.0,29240000.0
2008-10-08,26300,27200,26300,26500,88450,774860.0,29240000.0
2008-10-09,27400,27400,26050,26850,121680,785094.0,29240000.0
2008-10-10,26850,26900,24000,26500,131282,774860.0,29240000.0
2008-10-13,26750,28400,25350,26300,168798,769012.0,29240000.0
2008-10-14,27500,27550,25900,26800,168379,783632.0,29240000.0
2008-10-15,26300,26750,25800,26400,111040,771936.0,29240000.0
2008-10-16,25400,25900,23800,25000,131140,731000.0,29240000.0
2008-10-17,25500,25500,23300,25350,195226,741234.0,29240000.0
2008-10-20,25100,25850,23850,24450,160959,714918.0,29240000.0
2008-10-21,24550,24700,23600,24050,168774,703222.0,29240000.0
2008-10-22,23600,24300,20450,23000,204232,672520.0,29240000.0
2008-10-23,21000,22000,19550,20300,206487,593572.0,29240000.0
2008-10-24,20000,20750,17650,20000,241762,584800.0,29240000.0
2008-10-27,19100,20000,17000,17000,319183,497080.0,29240000.0
2008-10-28,15500,19000,14450,19000,303242,555560.0,29240000.0
2008-10-29,20100,20100,16150,18050,266183,527782.0,29240000.0
2008-10-30,18900,20700,16700,20700,682507,605268.0,29240000.0
2008-10-31,20000,21000,19100,20800,463326,608192.0,29240000.0
2008-11-03,20000,21300,20000,20750,301848,606730.0,29240000.0
2008-11-04,20850,21600,20300,21500,356017,628660.0,29240000.0
2008-11-05,22100,22600,21200,22500,385348,657900.0,29240000.0
2008-11-06,21850,22300,20700,20700,174991,605268.0,29240000.0
2008-11-07,20100,21500,19400,21500,213261,628660.0,29240000.0
2008-11-10,21750,22300,21100,21950,147292,641818.0,29240000.0
2008-11-11,21800,21800,20250,20500,287167,599420.0,29240000.0
2008-11-12,20350,20400,18850,18850,298515,551174.0,29240000.0
2008-11-13,17800,18400,16050,18400,557192,538016.0,29240000.0
2008-11-14,18800,19150,17950,18850,200166,551174.0,29240000.0
2008-11-17,18350,19200,18050,18850,147590,551174.0,29240000.0
2008-11-18,18300,18900,17200,18000,295700,526320.0,29240000.0
2008-11-19,18000,18000,16050,16450,402569,480998.0,29240000.0
2008-11-20,15200,17000,14600,17000,327733,497080.0,29240000.0
2008-11-21,16900,18900,16150,18900,264139,552636.0,29240000.0
2008-11-24,18700,18900,17350,18250,224310,533630.0,29240000.0
2008-11-25,18650,19200,17900,18900,388792,552636.0,29240000.0
2008-11-26,19400,20200,18700,19500,331397,570180.0,29240000.0
2008-11-27,19950,20250,19300,20250,181703,592110.0,29240000.0
2008-11-28,20250,20500,19800,20450,173067,597958.0,29240000.0
2008-12-01,20150,20300,19600,20100,162656,587724.0,29240000.0
2008-12-02,18900,20000,18800,19500,179691,570180.0,29240000.0
2008-12-03,19700,19700,18050,19700,340621,576028.0,29240000.0
2008-12-04,19050,19300,17950,18850,209589,551174.0,29240000.0
2008-12-05,18350,19000,18100,18850,248610,551174.0,29240000.0
2008-12-08,18700,19400,18300,19000,339977,555560.0,29240000.0
2008-12-09,19100,19100,18150,18400,312486,538016.0,29240000.0
2008-12-10,18300,18850,18050,18850,320903,551174.0,29240000.0
2008-12-11,18650,18650,17800,17800,489042,520472.0,29240000.0
2008-12-12,17700,18400,17350,18250,387092,533630.0,29240000.0
2008-12-15,18450,19500,18350,19500,476898,570180.0,29240000.0
2008-12-16,19150,20250,18850,20100,571168,587724.0,29240000.0
2008-12-17,20400,20450,19450,20300,396420,593572.0,29240000.0
2008-12-18,20400,20800,19550,20000,321106,584800.0,29240000.0
2008-12-19,20200,20200,19800,20200,196196,590648.0,29240000.0
2008-12-22,20050,20450,19650,20000,224073,584800.0,29240000.0
2008-12-23,19700,20050,19400,19550,201088,571642.0,29240000.0
2008-12-24,19450,20000,18900,20000,184553,584800.0,29240000.0
2008-12-26,19800,20400,19600,20400,130337,596496.0,29240000.0
2008-12-29,20300,20300,19500,20100,212761,587724.0,29240000.0
2008-12-30,20000,21500,19900,21500,306836,628660.0,29240000.0
2009-01-02,20750,20950,19950,19950,299542,583338.0,29240000.0
2009-01-05,20150,20150,18400,18400,372758,538016.0,29240000.0
2009-01-06,18600,19150,18050,18400,420753,538016.0,29240000.0
2009-01-07,18600,18650,17850,18400,595128,538016.0,29240000.0
2009-01-08,18300,18750,18150,18400,284154,538016.0,29240000.0
2009-01-09,18600,18650,18200,18200,331736,532168.0,29240000.0
2009-01-12,18200,18250,17500,17800,189553,520472.0,29240000.0
2009-01-13,17850,17950,17400,17750,251964,519010.0,29240000.0
2009-01-14,17600,17750,17250,17500,404375,511700.0,29240000.0
2009-01-15,17050,17450,16700,16800,369130,491232.0,29240000.0
2009-01-16,16850,17050,16350,17000,280156,497080.0,29240000.0
2009-01-19,17200,18500,17100,18350,550591,536554.0,29240000.0
2009-01-20,18300,18900,17850,18700,612250,546788.0,29240000.0
2009-01-21,18300,19100,17800,18850,289946,551174.0,29240000.0
2009-01-22,18950,19050,18350,18550,289660,542402.0,29240000.0
2009-01-23,18350,18450,17350,17700,402925,517548.0,29240000.0
2009-01-28,17850,18250,17300,17450,405445,510238.0,29240000.0
2009-01-29,17500,17600,16550,17000,924868,497080.0,29240000.0
2009-01-30,16950,18300,16850,18200,1114846,532168.0,29240000.0
2009-02-02,18000,18650,17800,18600,425575,543864.0,29240000.0
2009-02-03,18450,18600,17950,18500,465850,540940.0,29240000.0
2009-02-04,18550,18600,18150,18400,229455,538016.0,29240000.0
2009-02-05,18200,18650,17450,17450,295690,510238.0,29240000.0
2009-02-06,17650,18100,17300,18000,498354,526320.0,29240000.0
2009-02-09,18000,18750,17800,18300,408726,535092.0,29240000.0
2009-02-10,18400,18650,18050,18450,143258,539478.0,29240000.0
2009-02-11,18100,18550,17850,18550,202680,542402.0,29240000.0
2009-02-12,18650,18650,17800,18000,363095,526320.0,29240000.0
2009-02-13,18200,18500,17700,18500,233868,540940.0,29240000.0
2009-02-16,18300,18950,18200,18400,322965,538016.0,29240000.0
2009-02-17,18150,18400,17500,17950,284352,524858.0,29240000.0
2009-02-18,17650,17900,17350,17900,176855,523396.0,29240000.0
2009-02-19,18000,18000,17200,17400,172400,508776.0,29240000.0
2009-02-20,17100,17400,16600,16800,151343,491232.0,29240000.0
2009-02-23,16500,16900,16300,16500,248995,482460.0,29240000.0
2009-02-24,15900,16200,15650,16000,377728,467840.0,29240000.0
2009-02-25,16450,16650,16050,16200,286613,473688.0,29240000.0
2009-02-26,16300,16550,15150,15900,352113,464916.0,29240000.0
2009-02-27,15600,16200,15500,15800,325362,461992.0,29240000.0
2009-03-02,15550,15600,14500,15150,228176,442986.0,29240000.0
2009-03-03,14500,15800,14500,15800,147548,461992.0,29240000.0
2009-03-04,15550,16450,15250,16450,289956,480998.0,29240000.0
2009-03-05,16300,17050,15850,16450,417476,480998.0,29240000.0
2009-03-06,16150,17200,16000,17050,253754,498542.0,29240000.0
2009-03-09,17250,17500,17050,17250,203847,504390.0,29240000.0
2009-03-10,17050,17950,16950,17800,236321,520472.0,29240000.0
2009-03-11,17900,18000,17450,17600,250163,514624.0,29240000.0
2009-03-12,17750,18400,17600,17950,395920,524858.0,29240000.0
2009-03-13,18000,18300,17700,18100,175239,529244.0,29240000.0
2009-03-16,17850,18400,17500,18000,247278,526320.0,29240000.0
2009-03-17,18100,18400,17800,18400,228752,538016.0,29240000.0
2009-03-18,18800,19050,18450,19000,370057,555560.0,29240000.0
2009-03-19,18850,19200,18100,18100,259332,529244.0,29240000.0
2009-03-20,18150,18350,17800,18350,80790,536554.0,29240000.0
2009-03-23,18400,18600,18000,18300,196267,535092.0,29240000.0
2009-03-24,18500,18550,17800,18250,231792,533630.0,29240000.0
2009-03-25,18150,18200,17550,18000,334208,526320.0,29240000.0
2009-03-26,18100,18150,17700,17950,243530,524858.0,29240000.0
2009-03-27,18200,18450,17700,18250,341789,533630.0,29240000.0
2009-03-30,18250,18400,17800,17800,156259,520472.0,29240000.0
2009-03-31,17800,18300,17650,18200,332833,532168.0,29240000.0
2009-04-01,18150,18500,17850,18000,290787,526320.0,29240000.0
2009-04-02,18150,18900,18000,18550,395212,542402.0,29240000.0
2009-04-03,19100,20000,18900,19850,630578,580414.0,29240000.0
2009-04-06,20150,20350,19650,19850,300370,580414.0,29240000.0
2009-04-07,19800,20800,19800,20100,361635,587724.0,29240000.0
2009-04-08,20100,20700,19600,19850,293329,580414.0,29240000.0
2009-04-09,20200,21350,20000,21250,328963,621350.0,29240000.0
2009-04-10,21300,21450,20450,20700,299417,605268.0,29240000.0
2009-04-13,20850,20950,20100,20450,306722,597958.0,29240000.0
2009-04-14,20350,20600,19850,19850,297820,580414.0,29240000.0
2009-04-15,19600,20150,19450,19850,195354,580414.0,29240000.0
2009-04-16,20200,20800,20000,20000,263853,584800.0,29240000.0
2009-04-17,20200,20500,18850,18850,257710,551174.0,29240000.0
2009-04-20,18950,19100,18550,18800,128753,549712.0,29240000.0
2009-04-21,18450,19300,18300,19300,277601,564332.0,29240000.0
2009-04-22,19350,19600,19100,19600,238532,573104.0,29240000.0
2009-04-23,19650,19750,18950,19000,218780,555560.0,29240000.0
2009-04-24,19000,19950,19000,19600,345485,573104.0,29240000.0
2009-04-27,20000,20800,19900,20750,438671,606730.0,29240000.0
2009-04-28,20750,21200,20200,20400,320980,596496.0,29240000.0
2009-04-29,20900,21200,20400,21200,279138,619888.0,29240000.0
2009-04-30,21300,21700,21050,21700,266604,634508.0,29240000.0
2009-05-04,21600,22100,21300,21300,234340,622812.0,29240000.0
2009-05-06,21300,21300,20700,20750,236484,606730.0,29240000.0
2009-05-07,21000,21150,20650,21150,219797,618426.0,29240000.0
2009-05-08,21150,21300,20850,21000,120238,614040.0,29240000.0
2009-05-11,21400,21850,21200,21400,349241,625736.0,29240000.0
2009-05-12,21150,21600,20700,21600,221893,631584.0,29240000.0
2009-05-13,21650,22200,21350,22200,336417,649128.0,29240000.0
2009-05-14,21800,22150,21000,21450,344401,627198.0,29240000.0
2009-05-15,21900,21950,21400,21900,190617,640356.0,29240000.0
2009-05-18,21600,21750,20750,20800,221246,608192.0,29240000.0
2009-05-19,21100,23000,21000,22900,542846,669596.0,29240000.0
2009-05-20,23100,23800,23000,23200,351031,678368.0,29240000.0
2009-05-21,23200,23900,22600,23900,215084,698836.0,29240000.0
2009-05-22,23700,24250,23000,23950,236755,700298.0,29240000.0
2009-05-25,23600,24000,20500,23600,201426,690064.0,29240000.0
2009-05-26,23650,23900,22750,23850,201358,697374.0,29240000.0
2009-05-27,23900,24800,23500,23650,272435,691526.0,29240000.0
2009-05-28,23600,23900,22350,23800,247880,695912.0,29240000.0
2009-05-29,23500,23600,22650,22700,176447,663748.0,29240000.0
2009-06-01,22500,24850,21900,23000,268736,672520.0,29240000.0
2009-06-02,23600,23700,22700,22700,225579,663748.0,29240000.0
2009-06-03,22700,23000,21750,22000,226430,643280.0,29240000.0
2009-06-04,21900,22300,21200,21200,216387,619888.0,29240000.0
2009-06-05,21300,21350,20400,21300,400942,622812.0,29240000.0
2009-06-08,21250,22300,21150,21800,284711,637432.0,29240000.0
2009-06-09,21950,22400,21450,21450,288301,627198.0,29240000.0
2009-06-10,21700,23000,21600,22600,463884,660824.0,29240000.0
2009-06-11,22750,23400,22300,23200,361627,678368.0,29240000.0
2009-06-12,23200,24450,22900,24450,469763,714918.0,29240000.0
2009-06-15,24100,24450,23600,24050,327951,703222.0,29240000.0
2009-06-16,23550,24050,23150,24050,278511,703222.0,29240000.0
2009-06-17,23650,24200,23200,24000,206898,701760.0,29240000.0
2009-06-18,23850,24150,23600,24000,148690,701760.0,29240000.0
2009-06-19,24300,24950,23700,24900,221559,728076.0,29240000.0
2009-06-22,25450,25500,24500,24500,328517,716380.0,29240000.0
2009-06-23,23800,24400,23250,23950,177836,700298.0,29240000.0
2009-06-24,23900,24400,23300,24400,140901,713456.0,29240000.0
2009-06-25,24100,25200,23750,24900,328479,728076.0,29240000.0
2009-06-26,24900,24900,24150,24150,117050,706146.0,29240000.0
2009-06-29,24050,24100,23500,23850,81893,697374.0,29240000.0
2009-06-30,23750,24450,23750,24200,192519,707608.0,29240000.0
2009-07-01,24200,25500,24100,24900,277737,728076.0,29240000.0
2009-07-02,24700,24700,23750,24200,263856,707608.0,29240000.0
2009-07-03,23800,25000,23800,25000,134122,731000.0,29240000.0
2009-07-06,24750,25700,24500,25300,121745,739772.0,29240000.0
2009-07-07,25500,25500,24800,24800,97113,725152.0,29240000.0
2009-07-08,24850,25300,24600,24750,108784,723690.0,29240000.0
2009-07-09,24750,25250,24500,24500,103117,716380.0,29240000.0
2009-07-10,24400,24700,23750,24500,105831,716380.0,29240000.0
2009-07-13,24350,24400,22600,23100,319292,675444.0,29240000.0
2009-07-14,23250,23250,22300,22850,188859,668134.0,29240000.0
2009-07-15,22950,23550,22850,23200,82260,678368.0,29240000.0
2009-07-16,23400,23550,23200,23250,81640,679830.0,29240000.0
2009-07-17,23300,23550,22550,22700,130839,663748.0,29240000.0
2009-07-20,22700,23300,22700,23050,176062,673982.0,29240000.0
2009-07-21,23350,23550,23100,23450,156858,685678.0,29240000.0
2009-07-22,23550,23700,22900,23600,162767,690064.0,29240000.0
2009-07-23,23500,23950,23400,23800,182966,695912.0,29240000.0
2009-07-24,23850,24000,23400,23600,193097,690064.0,29240000.0
2009-07-27,23700,23750,23400,23450,153796,685678.0,29240000.0
2009-07-28,23400,23500,22750,23150,266178,676906.0,29240000.0
2009-07-29,23150,23150,22550,22800,156219,666672.0,29240000.0
2009-07-30,22550,23100,22500,22800,325698,666672.0,29240000.0
2009-07-31,23000,24350,22950,24100,515517,704684.0,29240000.0
2009-08-03,24200,24600,23850,24150,152251,706146.0,29240000.0
2009-08-04,24350,25400,24350,24700,309934,722228.0,29240000.0
2009-08-05,24800,24900,23800,24000,162898,701760.0,29240000.0
2009-08-06,24000,24250,23300,23300,179528,681292.0,29240000.0
2009-08-07,23300,23800,23100,23450,144764,685678.0,29240000.0
2009-08-10,23550,23950,23350,23450,171838,685678.0,29240000.0
2009-08-11,23300,23950,23250,23950,201924,700298.0,29240000.0
2009-08-12,23900,24250,23550,24100,253161,704684.0,29240000.0
2009-08-13,24150,24900,23850,24400,358231,713456.0,29240000.0
2009-08-14,24500,25100,24000,24400,353203,713456.0,29240000.0
2009-08-17,24550,24600,22800,22900,254780,669596.0,29240000.0
2009-08-18,22950,23450,22650,22750,146886,665210.0,29240000.0
2009-08-19,22850,23050,22400,22850,151698,668134.0,29240000.0
2009-08-20,22700,23000,22050,22800,223334,666672.0,29240000.0
2009-08-21,22700,22700,21600,21600,259705,631584.0,29240000.0
2009-08-24,21700,21950,21100,21200,230470,619888.0,29240000.0
2009-08-25,21150,21400,20700,20750,310105,606730.0,29240000.0
2009-08-26,21050,21750,21000,21750,430814,635970.0,29240000.0
2009-08-27,21800,22100,21250,22050,409662,644742.0,29240000.0
2009-08-28,22000,22600,21900,22500,345266,657900.0,29240000.0
2009-08-31,22400,22550,21850,21850,114098,638894.0,29240000.0
2009-09-01,21750,23250,21500,23000,438186,672520.0,29240000.0
2009-09-02,22700,23200,22600,23100,215530,675444.0,29240000.0
2009-09-03,23300,23400,22700,23350,217656,682754.0,29240000.0
2009-09-04,23100,23150,22650,23000,211505,672520.0,29240000.0
2009-09-07,23100,23650,22900,23100,186102,675444.0,29240000.0
2009-09-08,23150,23200,22500,22600,145418,660824.0,29240000.0
2009-09-09,22650,22700,21950,22200,142479,649128.0,29240000.0
2009-09-10,22100,22800,22000,22500,151525,657900.0,29240000.0
2009-09-11,22550,23600,22250,23550,203054,688602.0,29240000.0
2009-09-14,23450,24100,23250,23450,164523,685678.0,29240000.0
2009-09-15,23500,24500,23500,24500,273067,716380.0,29240000.0
2009-09-16,24200,24450,23800,23850,145573,697374.0,29240000.0
2009-09-17,24100,24200,22900,23100,245094,675444.0,29240000.0
2009-09-18,23050,24400,22900,24300,281803,710532.0,29240000.0
2009-09-21,24600,24600,23950,24350,165524,711994.0,29240000.0
2009-09-22,24300,25650,24250,25650,313516,750006.0,29240000.0
2009-09-23,25650,27000,25400,26250,420335,767550.0,29240000.0
2009-09-24,25900,27000,25900,26750,211977,782170.0,29240000.0
2009-09-25,26750,28000,26050,27850,155744,814334.0,29240000.0
2009-09-28,27450,27700,26100,26750,131932,782170.0,29240000.0
2009-09-29,26750,26900,26100,26750,124647,782170.0,29240000.0
2009-09-30,26450,27400,25850,26650,171544,779246.0,29240000.0
2009-10-01,26700,27550,25850,27250,245740,796790.0,29240000.0
2009-10-05,26950,28000,26450,27450,213544,802638.0,29240000.0
2009-10-06,27500,28000,27000,27700,110451,809948.0,29240000.0
2009-10-07,27700,28700,27650,28350,133679,828954.0,29240000.0
2009-10-08,28200,28300,26850,27850,211051,814334.0,29240000.0
2009-10-09,27550,27650,26750,26750,218705,782170.0,29240000.0
2009-10-12,26850,27250,26400,26700,68197,780708.0,29240000.0
2009-10-13,26500,27250,26350,26800,140410,783632.0,29240000.0
2009-10-14,26750,27400,26700,27150,94204,793866.0,29240000.0
2009-10-15,27150,27500,26650,26900,100852,786556.0,29240000.0
2009-10-16,26750,27150,26650,26700,80321,780708.0,29240000.0
2009-10-19,26750,26750,25800,26000,88383,760240.0,29240000.0
2009-10-20,25900,26300,25850,26300,131007,769012.0,29240000.0
2009-10-21,26300,26950,25600,25850,349807,755854.0,29240000.0
2009-10-22,25700,26750,25550,26550,139977,776322.0,29240000.0
2009-10-23,26650,27850,26650,27400,154368,801176.0,29240000.0
2009-10-26,27150,28350,26950,27700,99693,809948.0,29240000.0
2009-10-27,27400,27650,26750,26900,100034,786556.0,29240000.0
2009-10-28,26700,27850,26150,27550,118080,805562.0,29240000.0
2009-10-29,27350,27750,26100,27000,98396,789480.0,29240000.0
2009-10-30,26950,28150,26300,27100,150216,792404.0,29240000.0
2009-11-02,26700,27700,26700,27400,84511,801176.0,29240000.0
2009-11-03,27150,27600,26700,27350,85623,799714.0,29240000.0
