부산산업(011390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,4500,5220,4400,5220,110170,5512.0,1056000.0
2000-09-20,5250,6000,5210,6000,234810,6336.0,1056000.0
2000-09-21,6000,6790,5550,5650,240340,5966.0,1056000.0
2000-09-22,6200,6360,5650,5800,246990,6125.0,1056000.0
2000-09-25,6250,6670,6000,6670,322000,7044.0,1056000.0
2000-09-26,6850,7350,6260,6500,245730,6864.0,1056000.0
2000-09-27,6700,6870,6200,6260,165130,6611.0,1056000.0
2000-09-28,6480,6760,6110,6140,133360,6484.0,1056000.0
2000-09-29,6390,6390,6000,6100,108740,6442.0,1056000.0
2000-10-02,6110,6280,5910,6000,83520,6336.0,1056000.0
2000-10-04,6280,6900,6150,6900,203420,7286.0,1056000.0
2000-10-05,6990,7000,6260,6400,184430,6758.0,1056000.0
2000-10-06,6400,6460,5900,6000,99540,6336.0,1056000.0
2000-10-09,5900,5900,5600,5600,79630,5914.0,1056000.0
2000-10-10,5410,6150,5410,5700,70370,6019.0,1056000.0
2000-10-11,5710,5710,4860,5100,56670,5386.0,1056000.0
2000-10-12,4650,5290,4650,5090,39020,5375.0,1056000.0
2000-10-13,4950,4950,4600,4880,30520,5153.0,1056000.0
2000-10-16,5010,5280,5010,5250,38710,5544.0,1056000.0
2000-10-17,5180,5650,5150,5150,55350,5438.0,1056000.0
2000-10-18,5150,5150,4580,4990,25570,5269.0,1056000.0
2000-10-19,4950,5350,4950,5050,32710,5333.0,1056000.0
2000-10-20,5110,5300,5000,5030,23530,5312.0,1056000.0
2000-10-23,4920,5000,4650,4790,26640,5058.0,1056000.0
2000-10-24,4810,5500,4810,5300,108950,5597.0,1056000.0
2000-10-25,5390,5500,5000,5150,35860,5438.0,1056000.0
2000-10-26,5210,5700,5210,5370,77050,5671.0,1056000.0
2000-10-27,5250,5690,5100,5110,42790,5396.0,1056000.0
2000-10-30,5200,5200,4410,4610,27240,4868.0,1056000.0
2000-10-31,4130,4470,3920,3960,73050,4182.0,1056000.0
2000-11-01,3770,4080,3370,3460,103840,3654.0,1056000.0
2000-11-02,3580,3900,3500,3620,68800,3823.0,1056000.0
2000-11-03,3630,3870,3630,3700,46420,3907.0,1056000.0
2000-11-06,3800,4050,3750,3820,53810,4034.0,1056000.0
2000-11-07,3820,4000,3820,3850,24520,4066.0,1056000.0
2000-11-08,3910,4425,3860,4425,140200,4673.0,1056000.0
2000-11-09,4550,4685,4060,4150,170760,4382.0,1056000.0
2000-11-10,4350,4350,3860,3900,28700,4118.0,1056000.0
2000-11-13,3900,4190,3700,3810,49420,4023.0,1056000.0
2000-11-14,3710,3990,3710,3800,33910,4013.0,1056000.0
2000-11-15,3950,4150,3880,3950,30420,4171.0,1056000.0
2000-11-16,3920,3950,3800,3895,37070,4113.0,1056000.0
2000-11-17,3880,4030,3850,3950,36480,4171.0,1056000.0
2000-11-20,4000,4250,3900,3900,24590,4118.0,1056000.0
2000-11-21,4000,4000,3680,3755,25900,3965.0,1056000.0
2000-11-22,3755,3940,3755,3805,23150,4018.0,1056000.0
2000-11-23,3710,4360,3710,4010,81990,4235.0,1056000.0
2000-11-24,4110,4110,3800,3860,33010,4076.0,1056000.0
2000-11-27,3750,3970,3750,3970,32620,4192.0,1056000.0
2000-11-28,4000,4000,3850,3855,25110,4071.0,1056000.0
2000-11-29,3840,3855,3600,3640,25300,3844.0,1056000.0
2000-11-30,3550,3740,3550,3565,18820,3765.0,1056000.0
2000-12-01,3465,3710,3390,3690,15250,3897.0,1056000.0
2000-12-04,3570,3900,3570,3650,51070,3854.0,1056000.0
2000-12-05,3665,3780,3605,3710,29810,3918.0,1056000.0
2000-12-06,3720,3780,3560,3600,24180,3802.0,1056000.0
2000-12-07,3525,4140,3525,4140,232960,4372.0,1056000.0
2000-12-08,4200,4270,3950,4130,206900,4361.0,1056000.0
2000-12-11,4105,4745,3970,4745,158670,5011.0,1056000.0
2000-12-12,5000,5450,4600,4870,313690,5143.0,1056000.0
2000-12-13,4800,4950,4410,4600,78110,4858.0,1056000.0
2000-12-14,4750,5100,4650,4650,141770,4910.0,1056000.0
2000-12-15,4760,4760,4120,4205,56750,4440.0,1056000.0
2000-12-18,4210,4800,4075,4550,133840,4805.0,1056000.0
2000-12-19,4620,5230,4400,5230,205780,5523.0,1056000.0
2000-12-20,5500,5590,4450,4450,164020,4699.0,1056000.0
2000-12-21,4105,4200,3785,3840,66590,4055.0,1056000.0
2000-12-22,3850,4240,3285,3300,64050,3485.0,1056000.0
2000-12-26,3450,3600,3110,3255,32430,3437.0,1056000.0
2001-01-02,3100,3730,3100,3610,36570,3812.0,1056000.0
2001-01-03,3500,4150,3155,4150,128010,4382.0,1056000.0
2001-01-04,4380,4570,4100,4150,145750,4382.0,1056000.0
2001-01-05,4150,4330,3910,4100,59070,4330.0,1056000.0
2001-01-08,4410,4410,4140,4200,46670,4435.0,1056000.0
2001-01-09,4195,4350,4170,4200,49870,4435.0,1056000.0
2001-01-10,4200,4600,4050,4050,83410,4277.0,1056000.0
2001-01-11,3960,4200,3950,4150,25020,4382.0,1056000.0
2001-01-12,4290,4350,4080,4095,39620,4324.0,1056000.0
2001-01-15,4080,4280,4000,4050,45660,4277.0,1056000.0
2001-01-16,4100,4190,4000,4010,42200,4235.0,1056000.0
2001-01-17,4010,4140,3900,3900,34240,4118.0,1056000.0
2001-01-18,3900,4010,3750,3840,38100,4055.0,1056000.0
2001-01-19,3850,3945,3805,3825,35130,4039.0,1056000.0
2001-01-22,3805,4070,3805,3950,36720,4171.0,1056000.0
2001-01-26,3960,4090,3860,3950,16870,4171.0,1056000.0
2001-01-29,3950,4190,3950,4145,41340,4377.0,1056000.0
2001-01-30,4260,4290,4000,4010,52520,4235.0,1056000.0
2001-01-31,4020,4180,4000,4080,34180,4308.0,1056000.0
2001-02-01,4030,4075,3985,3990,36130,4213.0,1056000.0
2001-02-02,4010,4450,4010,4200,73470,4435.0,1056000.0
2001-02-05,4230,4510,4200,4210,74600,4446.0,1056000.0
2001-02-06,4410,4840,4255,4840,208510,5111.0,1056000.0
2001-02-07,4900,5360,4610,5000,422900,5280.0,1056000.0
2001-02-08,5200,5240,4650,4810,132170,5079.0,1056000.0
2001-02-09,5000,5130,4615,4620,92360,4879.0,1056000.0
2001-02-12,4585,5050,4470,4825,123810,5095.0,1056000.0
2001-02-13,4650,5130,4650,4800,100890,5069.0,1056000.0
2001-02-14,4820,5050,4745,4745,122250,5011.0,1056000.0
2001-02-15,4820,4880,4600,4710,64870,4974.0,1056000.0
2001-02-16,4750,5310,4600,5250,161900,5544.0,1056000.0
2001-02-19,6030,6030,5500,6030,95500,6368.0,1056000.0
2001-02-20,6400,6930,6030,6400,314010,6758.0,1056000.0
2001-02-21,6400,7300,6100,6100,144190,6442.0,1056000.0
2001-02-22,6050,6390,5400,5800,74940,6125.0,1056000.0
2001-02-23,5320,6140,5210,5390,112980,5692.0,1056000.0
2001-02-26,5550,5670,5350,5390,74970,5692.0,1056000.0
2001-02-27,5520,5600,5260,5310,42720,5607.0,1056000.0
2001-02-28,5390,5700,5320,5590,83950,5903.0,1056000.0
2001-03-02,5640,5790,5000,5000,45200,5280.0,1056000.0
2001-03-05,4820,4890,4700,4820,67420,5090.0,1056000.0
2001-03-06,4900,5100,4850,4905,67680,5180.0,1056000.0
2001-03-07,5050,5050,4710,4720,52970,4984.0,1056000.0
2001-03-08,4720,4920,4720,4820,33360,5090.0,1056000.0
2001-03-09,4820,5190,4810,4960,78070,5238.0,1056000.0
2001-03-12,5150,5300,4950,5050,71130,5333.0,1056000.0
2001-03-13,5040,5040,4450,4450,33480,4699.0,1056000.0
2001-03-14,4330,4850,4330,4680,41180,4942.0,1056000.0
2001-03-15,4650,5380,4600,4990,250890,5269.0,1056000.0
2001-03-16,4990,5140,4800,4840,57690,5111.0,1056000.0
2001-03-19,4800,5130,4750,4915,69980,5190.0,1056000.0
2001-03-20,5000,5100,4905,4905,37110,5180.0,1056000.0
2001-03-21,4650,5640,4650,5640,283050,5956.0,1056000.0
2001-03-22,5800,6280,5460,5640,372500,5956.0,1056000.0
2001-03-23,6000,6180,5640,5870,133250,6199.0,1056000.0
2001-03-26,6000,6150,4990,5490,272370,5797.0,1056000.0
2001-03-27,5310,5700,5200,5250,116330,5544.0,1056000.0
2001-03-28,5530,5530,5000,5080,58800,5364.0,1056000.0
2001-03-29,4910,5250,4910,5200,64000,5491.0,1056000.0
2001-03-30,5060,5250,5000,5000,42580,5280.0,1056000.0
2001-04-02,5000,5420,5000,5330,54490,5628.0,1056000.0
2001-04-03,5400,5580,5160,5350,64880,5650.0,1056000.0
2001-04-04,5300,5300,5020,5030,31860,5312.0,1056000.0
2001-04-06,5200,5280,5010,5030,28450,5312.0,1056000.0
2001-04-09,4930,5360,4930,5250,54810,5544.0,1056000.0
2001-04-10,5250,5800,5210,5690,141490,6009.0,1056000.0
2001-04-11,5760,6250,5520,5780,219520,6104.0,1056000.0
2001-04-12,5670,6000,5450,5500,104950,5808.0,1056000.0
2001-04-13,5550,5620,5350,5490,63730,5797.0,1056000.0
2001-04-16,5490,6100,5380,5790,145790,6114.0,1056000.0
2001-04-17,5900,6090,5530,5600,69190,5914.0,1056000.0
2001-04-18,5520,5740,5500,5530,55050,5840.0,1056000.0
2001-04-19,5560,5800,5500,5600,114500,5914.0,1056000.0
2001-04-20,5610,5790,5420,5510,61060,5819.0,1056000.0
2001-04-23,5460,5670,5380,5400,50320,5702.0,1056000.0
2001-04-24,5360,5450,5300,5360,41610,5660.0,1056000.0
2001-04-25,5400,5600,5400,5420,56060,5724.0,1056000.0
2001-04-26,5500,5800,5410,5570,119720,5882.0,1056000.0
2001-04-27,5720,5980,5630,5730,99460,6051.0,1056000.0
2001-04-30,5800,5800,5560,5630,62040,5945.0,1056000.0
2001-05-02,5680,5900,5660,5800,56490,6125.0,1056000.0
2001-05-03,5700,5880,5700,5750,52780,6072.0,1056000.0
2001-05-04,5760,5800,5580,5690,44120,6009.0,1056000.0
2001-05-07,5610,5610,5460,5600,41140,5914.0,1056000.0
2001-05-08,5600,5640,5480,5570,23660,5882.0,1056000.0
2001-05-09,5630,5700,5500,5600,24930,5914.0,1056000.0
2001-05-10,5670,5670,5500,5590,21760,5903.0,1056000.0
2001-05-11,5450,5570,5400,5500,23920,5808.0,1056000.0
2001-05-14,5530,5530,5350,5370,38910,5671.0,1056000.0
2001-05-15,5500,5500,5310,5360,28720,5660.0,1056000.0
2001-05-16,5360,5430,5280,5360,21560,5660.0,1056000.0
2001-05-17,5490,5490,5310,5350,12360,5650.0,1056000.0
2001-05-18,5350,5350,5230,5240,22520,5533.0,1056000.0
2001-05-21,5300,5440,5260,5330,35310,5628.0,1056000.0
2001-05-22,5350,5400,5300,5390,17670,5692.0,1056000.0
2001-05-23,5420,5800,5350,5650,55000,5966.0,1056000.0
2001-05-24,5600,5730,5520,5600,36100,5914.0,1056000.0
2001-05-25,5550,5730,5550,5600,30350,5914.0,1056000.0
2001-05-28,5800,5830,5650,5660,35040,5977.0,1056000.0
2001-05-29,5700,5740,5490,5590,32940,5903.0,1056000.0
2001-05-30,5550,5600,5450,5490,17100,5797.0,1056000.0
2001-05-31,5430,6310,5350,6310,194320,6663.0,1056000.0
2001-06-01,6630,6700,5850,5950,165100,6283.0,1056000.0
2001-06-04,5950,5990,5720,5790,70300,6114.0,1056000.0
2001-06-05,5600,6080,5540,5890,106560,6220.0,1056000.0
2001-06-07,5800,6030,5640,5720,37610,6040.0,1056000.0
2001-06-08,5900,5900,5650,5650,40660,5966.0,1056000.0
2001-06-11,5530,5620,5460,5490,51030,5797.0,1056000.0
2001-06-12,5500,5560,5310,5490,27140,5797.0,1056000.0
2001-06-13,5510,5570,5400,5490,32390,5797.0,1056000.0
2001-06-14,5410,5570,5410,5530,24110,5840.0,1056000.0
2001-06-15,5470,5700,5470,5570,19870,5882.0,1056000.0
2001-06-18,5740,5740,5580,5580,29120,5892.0,1056000.0
2001-06-19,5600,5680,5570,5620,24270,5935.0,1056000.0
2001-06-20,5570,5640,5400,5480,28860,5787.0,1056000.0
2001-06-21,5430,5520,5350,5440,20400,5745.0,1056000.0
2001-06-22,5480,5580,5360,5470,11190,5776.0,1056000.0
2001-06-25,5460,5470,5260,5280,19080,5576.0,1056000.0
2001-06-26,5300,5450,5070,5070,19750,5354.0,1056000.0
2001-06-27,5090,5130,5000,5000,12710,5280.0,1056000.0
2001-06-28,5050,5180,5020,5050,9730,5333.0,1056000.0
2001-06-29,5180,5200,5100,5200,5900,5491.0,1056000.0
2001-07-02,5260,5440,5160,5240,11250,5533.0,1056000.0
2001-07-03,5160,5400,5160,5250,11250,5544.0,1056000.0
2001-07-04,5300,5560,5300,5400,42080,5702.0,1056000.0
2001-07-05,5400,5410,5260,5260,12000,5555.0,1056000.0
2001-07-06,5250,5900,5250,5500,138500,5808.0,1056000.0
2001-07-09,5500,5650,4980,4990,53720,5269.0,1056000.0
2001-07-10,5200,5730,5110,5730,64690,6051.0,1056000.0
2001-07-11,5930,6490,5120,5340,525040,5639.0,1056000.0
2001-07-12,5410,5780,5370,5670,140690,5988.0,1056000.0
2001-07-13,5760,6440,5600,6030,211960,6368.0,1056000.0
2001-07-16,6290,6540,5900,6000,138090,6336.0,1056000.0
2001-07-18,6200,6380,5600,5600,81990,5914.0,1056000.0
2001-07-19,5430,5590,5170,5250,56450,5544.0,1056000.0
2001-07-20,5360,5600,5250,5250,56480,5544.0,1056000.0
2001-07-23,5370,5390,4960,4960,48750,5238.0,1056000.0
2001-07-24,4800,4900,4580,4800,30570,5069.0,1056000.0
2001-07-25,4850,5020,4700,4845,18540,5116.0,1056000.0
2001-07-26,4900,4980,4820,4945,9240,5222.0,1056000.0
2001-07-27,5000,5090,4905,4950,11340,5227.0,1056000.0
2001-07-30,5010,5070,4800,4950,13770,5227.0,1056000.0
2001-07-31,4960,5450,4960,5300,54830,5597.0,1056000.0
2001-08-01,5400,5400,5110,5250,38090,5544.0,1056000.0
2001-08-02,5210,5410,5160,5200,22190,5491.0,1056000.0
2001-08-03,5210,5270,5030,5100,28680,5386.0,1056000.0
2001-08-06,5110,5220,5050,5160,13720,5449.0,1056000.0
2001-08-07,5100,5180,5080,5080,11190,5364.0,1056000.0
2001-08-08,5030,5170,5030,5110,6770,5396.0,1056000.0
2001-08-09,5030,5110,5000,5010,9210,5291.0,1056000.0
2001-08-10,4970,5100,4970,5090,4150,5375.0,1056000.0
2001-08-13,5050,5530,5030,5220,16500,5512.0,1056000.0
2001-08-14,5350,5380,5200,5200,21830,5491.0,1056000.0
2001-08-16,5320,5320,5120,5200,16160,5491.0,1056000.0
2001-08-17,5200,5670,5200,5500,78170,5808.0,1056000.0
2001-08-20,5540,5550,5330,5350,23120,5650.0,1056000.0
2001-08-21,5450,6000,5450,5600,122450,5914.0,1056000.0
2001-08-22,5600,5690,5430,5500,44850,5808.0,1056000.0
2001-08-23,5550,5640,5380,5570,34850,5882.0,1056000.0
2001-08-24,5570,5640,5430,5500,24560,5808.0,1056000.0
2001-08-27,5510,5620,5360,5440,21210,5745.0,1056000.0
2001-08-28,5400,5810,5400,5650,37850,5966.0,1056000.0
2001-08-29,5650,5930,5510,5600,38520,5914.0,1056000.0
2001-08-30,5610,5610,5430,5580,29050,5892.0,1056000.0
2001-08-31,5570,5570,5290,5300,20360,5597.0,1056000.0
2001-09-03,5310,5370,5060,5090,17120,5375.0,1056000.0
2001-09-04,5100,5420,5070,5230,24790,5523.0,1056000.0
2001-09-05,5250,5410,5130,5170,16930,5460.0,1056000.0
2001-09-06,5200,5310,5130,5270,8970,5565.0,1056000.0
2001-09-07,5180,5700,5180,5550,39960,5861.0,1056000.0
2001-09-10,5690,6380,5500,6380,197450,6737.0,1056000.0
2001-09-11,7000,7180,5950,6200,281240,6547.0,1056000.0
2001-09-12,5270,5270,5270,5270,2240,5565.0,1056000.0
2001-09-13,5010,5390,4850,5100,82530,5386.0,1056000.0
2001-09-14,5070,5350,4340,4340,95250,4583.0,1056000.0
2001-09-17,4400,4480,3700,3750,46950,3960.0,1056000.0
2001-09-18,3810,4250,3810,3950,25660,4171.0,1056000.0
2001-09-19,3950,4400,3950,4180,28860,4414.0,1056000.0
2001-09-20,4030,4320,4010,4230,25620,4467.0,1056000.0
2001-09-21,4150,4250,4030,4100,16730,4330.0,1056000.0
2001-09-24,4110,4300,4110,4300,19160,4541.0,1056000.0
2001-09-25,4415,4415,4220,4220,17250,4456.0,1056000.0
2001-09-26,4220,4300,4160,4160,7490,4393.0,1056000.0
2001-09-27,4150,4250,4130,4245,11760,4483.0,1056000.0
2001-09-28,4300,4500,4260,4260,4620,4499.0,1056000.0
2001-10-04,4410,4490,4300,4470,17000,4720.0,1056000.0
2001-10-05,4320,4450,4300,4420,12430,4668.0,1056000.0
2001-10-08,4390,4390,4120,4310,15140,4551.0,1056000.0
2001-10-09,4350,4590,4340,4530,38740,4784.0,1056000.0
2001-10-10,4425,4780,4425,4575,14810,4831.0,1056000.0
2001-10-11,4650,5090,4600,4720,51790,4984.0,1056000.0
2001-10-12,4840,5080,4530,4700,56930,4963.0,1056000.0
2001-10-15,4850,5000,4730,4800,16990,5069.0,1056000.0
2001-10-16,4750,5000,4750,4980,20080,5259.0,1056000.0
2001-10-17,5000,5100,4940,5080,15850,5364.0,1056000.0
2001-10-18,4970,5280,4950,5100,29950,5386.0,1056000.0
2001-10-19,5250,5300,5090,5150,15850,5438.0,1056000.0
2001-10-22,5160,5450,5160,5290,37300,5586.0,1056000.0
2001-10-23,5330,5530,5120,5190,17080,5481.0,1056000.0
2001-10-24,5400,5430,5140,5140,20670,5428.0,1056000.0
2001-10-25,5180,5180,5020,5020,12990,5301.0,1056000.0
2001-10-26,5020,5160,4820,5000,11860,5280.0,1056000.0
2001-10-29,5000,5750,5000,5750,48130,6072.0,1056000.0
2001-10-30,5750,5800,5250,5380,39410,5681.0,1056000.0
2001-10-31,5410,5460,5200,5210,18880,5502.0,1056000.0
2001-11-01,5260,5900,5210,5650,39680,5966.0,1056000.0
2001-11-02,5650,5800,5370,5380,21430,5681.0,1056000.0
2001-11-05,5430,5640,5350,5450,7780,5755.0,1056000.0
2001-11-06,5450,5670,5390,5630,14970,5945.0,1056000.0
2001-11-07,5500,5990,5460,5710,39480,6030.0,1056000.0
2001-11-08,5750,5800,5500,5630,15290,5945.0,1056000.0
2001-11-09,5570,5600,5310,5380,23940,5681.0,1056000.0
2001-11-12,5460,5590,5330,5520,21550,5829.0,1056000.0
2001-11-13,5410,5770,5400,5600,33380,5914.0,1056000.0
2001-11-14,5550,5750,5400,5640,39880,5956.0,1056000.0
2001-11-15,5640,5640,5450,5500,21880,5808.0,1056000.0
2001-11-16,5610,6300,5600,6100,118530,6442.0,1056000.0
2001-11-19,6300,7010,6300,7010,64780,7403.0,1056000.0
2001-11-20,7520,8060,7520,8060,202210,8511.0,1056000.0
2001-11-21,8000,8000,6860,7300,139110,7709.0,1056000.0
2001-11-22,7590,8390,7200,7310,229350,7719.0,1056000.0
2001-11-23,7020,7450,6750,7440,93030,7857.0,1056000.0
2001-11-26,7050,7960,7050,7460,77360,7878.0,1056000.0
2001-11-27,7460,7560,7150,7320,43560,7730.0,1056000.0
2001-11-28,7250,7600,6730,6730,26560,7107.0,1056000.0
2001-11-29,6330,7400,6330,7000,50070,7392.0,1056000.0
2001-11-30,6800,7450,6800,7000,47390,7392.0,1056000.0
2001-12-03,7000,7240,6610,6990,35270,7381.0,1056000.0
2001-12-04,7010,7900,6800,7150,90060,7550.0,1056000.0
2001-12-05,7200,7320,7050,7060,50280,7455.0,1056000.0
2001-12-06,7200,7390,7030,7050,55610,7445.0,1056000.0
2001-12-07,7030,7220,6860,7050,49800,7445.0,1056000.0
2001-12-10,7050,7160,6530,6600,68880,6970.0,1056000.0
2001-12-11,6500,6590,6100,6250,64030,6600.0,1056000.0
2001-12-12,6350,6420,6110,6120,26490,6463.0,1056000.0
2001-12-13,5930,6080,5930,6040,21150,6378.0,1056000.0
2001-12-14,6010,6520,5930,6200,22290,6547.0,1056000.0
2001-12-17,6280,6500,6200,6200,22590,6547.0,1056000.0
2001-12-18,6300,6490,6000,6000,15330,6336.0,1056000.0
2001-12-19,6050,6070,5760,5760,20020,6083.0,1056000.0
2001-12-20,5760,5940,5760,5900,6390,6230.0,1056000.0
2001-12-21,5830,6040,5780,5790,13160,6114.0,1056000.0
2001-12-24,5700,5800,5400,5400,13620,5702.0,1056000.0
2001-12-26,5310,5720,5310,5700,12030,6019.0,1056000.0
2001-12-27,5880,5880,5640,5660,6930,5977.0,1056000.0
2001-12-28,5600,5840,5600,5830,8450,6156.0,1056000.0
2002-01-02,5830,6130,5650,5920,12030,6252.0,1056000.0
2002-01-03,6000,6700,5840,6350,29740,6706.0,1056000.0
2002-01-04,6300,6530,6200,6220,11754,6568.0,1056000.0
2002-01-07,6250,6280,5880,5890,10730,6220.0,1056000.0
2002-01-08,5910,6400,5910,6070,13760,6410.0,1056000.0
2002-01-09,6100,6350,6020,6340,20560,6695.0,1056000.0
2002-01-10,6400,6500,6150,6280,15820,6632.0,1056000.0
2002-01-11,6300,6800,6280,6590,38610,6959.0,1056000.0
2002-01-14,6750,6950,6330,6380,44950,6737.0,1056000.0
2002-01-15,6400,6540,6050,6150,35380,6494.0,1056000.0
2002-01-16,6180,6230,5980,5980,19860,6315.0,1056000.0
2002-01-17,5810,5960,5750,5770,14020,6093.0,1056000.0
2002-01-18,5810,6090,5800,5820,14400,6146.0,1056000.0
2002-01-21,5980,6090,5920,5930,16520,6262.0,1056000.0
2002-01-22,5980,6090,5880,5900,20230,6230.0,1056000.0
2002-01-23,6000,6400,5950,6190,68009,6537.0,1056000.0
2002-01-24,6270,6730,6260,6490,52260,6853.0,1056000.0
2002-01-25,6700,7450,6410,6770,113090,7149.0,1056000.0
2002-01-28,6800,6820,6430,6600,50570,6970.0,1056000.0
2002-01-29,6620,6890,6500,6680,25050,7054.0,1056000.0
2002-01-30,6380,6840,6380,6400,32240,6758.0,1056000.0
2002-01-31,6530,6590,6320,6490,19580,6853.0,1056000.0
2002-02-01,6570,7000,6450,6760,74010,7139.0,1056000.0
2002-02-04,6950,7290,6850,7200,74291,7603.0,1056000.0
2002-02-05,7200,7350,6750,6890,40110,7276.0,1056000.0
2002-02-06,6920,7000,6620,6630,25010,7001.0,1056000.0
2002-02-07,6510,6780,6450,6550,15600,6917.0,1056000.0
2002-02-08,6620,6710,6520,6560,14670,6927.0,1056000.0
2002-02-14,6620,6790,6560,6690,19570,7065.0,1056000.0
2002-02-15,6740,6990,6740,6850,12870,7234.0,1056000.0
2002-02-18,6850,6890,6680,6750,16570,7128.0,1056000.0
2002-02-19,6800,7760,6780,7710,115886,8142.0,1056000.0
2002-02-20,7600,7600,7000,7400,58636,7814.0,1056000.0
2002-02-21,7500,8000,7310,7740,46660,8173.0,1056000.0
2002-02-22,7770,8880,7600,8500,107754,8976.0,1056000.0
2002-02-25,8500,8940,7740,7740,57190,8173.0,1056000.0
2002-02-26,7840,8190,7510,7830,41810,8268.0,1056000.0
2002-02-27,7630,8100,7400,7520,33530,7941.0,1056000.0
2002-02-28,7600,7910,7510,7740,27490,8173.0,1056000.0
2002-03-04,7990,8200,7750,7900,33470,8342.0,1056000.0
2002-03-05,7730,7800,7410,7450,36010,7867.0,1056000.0
2002-03-06,7580,7780,7450,7510,25510,7931.0,1056000.0
2002-03-07,7480,7660,7460,7460,21800,7878.0,1056000.0
2002-03-08,7510,8570,7400,8570,109047,9050.0,1056000.0
2002-03-11,9400,9540,8450,8450,180733,8923.0,1056000.0
2002-03-12,8400,9340,8050,9340,107570,9863.0,1056000.0
2002-03-13,9340,10150,9120,9990,117100,10549.0,1056000.0
2002-03-14,9710,10300,9630,9950,73040,10507.0,1056000.0
2002-03-15,9950,10000,9030,9330,152310,9852.0,1056000.0
2002-03-18,9400,9400,8810,8980,76830,9483.0,1056000.0
2002-03-19,8980,9310,8900,9000,38459,9504.0,1056000.0
2002-03-20,9020,9290,8800,8850,41640,9346.0,1056000.0
2002-03-21,8990,8990,8560,8680,39710,9166.0,1056000.0
2002-03-22,9100,9100,8710,8900,29820,9398.0,1056000.0
2002-03-25,8990,9070,8600,8660,22310,9145.0,1056000.0
2002-03-26,8700,8800,8340,8350,28650,8818.0,1056000.0
2002-03-27,8060,8420,8040,8180,25693,8638.0,1056000.0
2002-03-28,8110,8300,7900,7960,35310,8406.0,1056000.0
2002-03-29,7850,7960,7360,7650,39750,8078.0,1056000.0
2002-04-01,7650,7840,7500,7500,23030,7920.0,1056000.0
2002-04-02,7510,7770,7510,7760,15110,8195.0,1056000.0
2002-04-03,7810,8300,7810,8050,31850,8501.0,1056000.0
2002-04-04,8000,8250,7910,8080,17860,8532.0,1056000.0
2002-04-08,8080,8170,7840,7900,9870,8342.0,1056000.0
2002-04-09,7630,7900,7630,7640,9770,8068.0,1056000.0
2002-04-10,7800,7800,7200,7300,12390,7709.0,1056000.0
2002-04-11,7310,7490,7210,7250,5460,7656.0,1056000.0
2002-04-12,7010,7440,6980,7390,11550,7804.0,1056000.0
2002-04-15,7480,7480,7250,7430,6760,7846.0,1056000.0
2002-04-16,7250,7500,7250,7500,5990,7920.0,1056000.0
2002-04-17,7480,7700,7370,7460,12900,7878.0,1056000.0
2002-04-18,7500,7640,7410,7410,8650,7825.0,1056000.0
2002-04-19,7200,7410,7160,7300,15180,7709.0,1056000.0
2002-04-22,7300,7400,6800,7040,17910,7434.0,1056000.0
2002-04-23,7030,7350,6800,7180,20660,7582.0,1056000.0
2002-04-24,7180,7180,6750,6950,9160,7339.0,1056000.0
2002-04-25,6910,6910,6270,6270,7630,6621.0,1056000.0
2002-04-26,6270,6580,6270,6550,4460,6917.0,1056000.0
2002-04-29,6300,6530,6280,6440,2190,6801.0,1056000.0
