LG디스플레이(034220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-03-09,43750,44400,43200,44000,1230010,15743891.0,357815700.0
2006-03-10,43450,43700,43000,43650,1323377,15618655.0,357815700.0
2006-03-13,43300,43900,43300,43750,556683,15654437.0,357815700.0
2006-03-14,43450,43500,42250,42550,811771,15225058.0,357815700.0
2006-03-15,42500,43050,42300,42800,496679,15314512.0,357815700.0
2006-03-16,42800,43050,42300,42700,427019,15278730.0,357815700.0
2006-03-17,42200,43050,41900,42800,577171,15314512.0,357815700.0
2006-03-20,42450,42900,42250,42250,486710,15117713.0,357815700.0
2006-03-21,42300,43200,42050,42500,610630,15207167.0,357815700.0
2006-03-22,42850,43500,42350,42450,937621,15189276.0,357815700.0
2006-03-23,43000,43600,42500,43250,729401,15475529.0,357815700.0
2006-03-24,43250,44000,43250,44000,515488,15743891.0,357815700.0
2006-03-27,43800,44500,43800,44150,365574,15797563.0,357815700.0
2006-03-28,44400,44850,44150,44600,453832,15958580.0,357815700.0
2006-03-29,44400,44400,43550,44200,336165,15815454.0,357815700.0
2006-03-30,44000,44300,43300,43400,645157,15529201.0,357815700.0
2006-03-31,43700,44050,43250,43800,829136,15672328.0,357815700.0
2006-04-03,43800,44550,43750,44100,527870,15779672.0,357815700.0
2006-04-04,44250,44500,43400,43650,880861,15618655.0,357815700.0
2006-04-05,43900,44500,43800,44300,888330,15851236.0,357815700.0
2006-04-06,44800,44800,43400,43900,1214541,15708109.0,357815700.0
2006-04-07,43300,43300,42000,42150,1586941,15081932.0,357815700.0
2006-04-10,41950,42000,40850,42000,1566611,15028259.0,357815700.0
2006-04-11,41550,41650,40900,41050,1523092,14688334.0,357815700.0
2006-04-12,40150,40950,40050,40800,1164663,14598881.0,357815700.0
2006-04-13,40650,41750,40650,41200,1006577,14742007.0,357815700.0
2006-04-14,40950,42150,40950,41900,1201493,14992478.0,357815700.0
2006-04-17,41700,41900,40900,41150,938352,14724116.0,357815700.0
2006-04-18,41050,41050,40450,40700,1138203,14563099.0,357815700.0
2006-04-19,41200,42000,41200,41500,1036492,14849352.0,357815700.0
2006-04-20,41300,41850,40800,41800,698701,14956696.0,357815700.0
2006-04-21,42000,43250,41950,42250,1231993,15117713.0,357815700.0
2006-04-24,42150,42150,40450,40600,1622302,14527317.0,357815700.0
2006-04-25,40600,40850,40250,40600,1015135,14527317.0,357815700.0
2006-04-26,40200,40400,39900,40400,1056305,14455754.0,357815700.0
2006-04-27,40000,40350,40000,40150,1168868,14366300.0,357815700.0
2006-04-28,40100,40150,39450,39700,887223,14205283.0,357815700.0
2006-05-02,39400,39900,38950,39600,632123,14169502.0,357815700.0
2006-05-03,39600,39850,38350,38350,1500566,13722232.0,357815700.0
2006-05-04,38300,39550,38150,39250,1253904,14044266.0,357815700.0
2006-05-08,40000,40050,39550,39650,793758,14187393.0,357815700.0
2006-05-09,40050,41250,40000,40800,1707276,14598881.0,357815700.0
2006-05-10,40800,40950,39900,40250,542717,14402082.0,357815700.0
2006-05-11,40600,40600,39700,40250,1093044,14402082.0,357815700.0
2006-05-12,40000,40850,39850,40250,1132875,14402082.0,357815700.0
2006-05-15,40000,40000,38700,39300,914493,14062157.0,357815700.0
2006-05-16,39300,39700,38900,39100,619897,13990594.0,357815700.0
2006-05-17,39750,41400,39450,40900,1824387,14634662.0,357815700.0
2006-05-18,39500,40300,39500,39800,1299168,14241065.0,357815700.0
2006-05-19,40200,40650,39500,40500,857433,14491536.0,357815700.0
2006-05-22,40000,40500,39300,39800,476206,14241065.0,357815700.0
2006-05-23,38350,38950,38000,38950,1347213,13936922.0,357815700.0
2006-05-24,38500,38700,38000,38200,1133243,13668560.0,357815700.0
2006-05-25,38000,38050,36900,37000,651526,13239181.0,357815700.0
2006-05-26,37700,37900,36250,36850,843119,13185509.0,357815700.0
2006-05-29,37100,37400,35900,36500,1010894,13060273.0,357815700.0
2006-05-30,36050,36450,35300,35300,818422,12630894.0,357815700.0
2006-06-01,35750,36750,35300,35950,961682,12863474.0,357815700.0
2006-06-02,36000,36200,35250,36000,998720,12881365.0,357815700.0
2006-06-05,36000,36150,35400,35850,343253,12827693.0,357815700.0
2006-06-07,35200,35300,34150,34600,1147675,12380423.0,357815700.0
2006-06-08,33900,34000,32000,32000,1306188,11450102.0,357815700.0
2006-06-09,32550,33200,31600,33000,1223649,11807918.0,357815700.0
2006-06-12,32700,33150,32500,33000,698425,11807918.0,357815700.0
2006-06-13,29450,31050,28100,28700,4224499,10269311.0,357815700.0
2006-06-14,28700,29650,28500,29200,1478574,10448218.0,357815700.0
2006-06-15,29650,30300,29200,29200,1206623,10448218.0,357815700.0
2006-06-16,30100,31400,30000,31100,1019588,11128068.0,357815700.0
2006-06-19,30600,30650,29250,29400,732352,10519782.0,357815700.0
2006-06-20,29000,29300,27900,28300,1204666,10126184.0,357815700.0
2006-06-21,28300,28750,27650,28500,754996,10197747.0,357815700.0
2006-06-22,29300,29850,29300,29850,1210363,10680799.0,357815700.0
2006-06-23,29700,30350,29450,30350,598498,10859706.0,357815700.0
2006-06-26,30250,32650,29400,32400,1456579,11593229.0,357815700.0
2006-06-27,32850,34650,32800,34000,2175839,12165734.0,357815700.0
2006-06-28,33000,33400,32450,33000,1140807,11807918.0,357815700.0
2006-06-29,33800,34300,33500,33900,987962,12129952.0,357815700.0
2006-06-30,35100,35800,34650,35300,1638370,12630894.0,357815700.0
2006-07-03,35000,35050,34000,34650,1011035,12398314.0,357815700.0
2006-07-04,34700,34750,33000,33000,795985,11807918.0,357815700.0
2006-07-05,32000,33200,31900,32700,945555,11700573.0,357815700.0
2006-07-06,32100,32300,31400,31600,1015279,11306976.0,357815700.0
2006-07-07,32150,32500,31600,31650,759274,11324867.0,357815700.0
2006-07-10,31200,31400,30450,31000,1476266,11092287.0,357815700.0
2006-07-11,30900,32150,30900,31800,912621,11378539.0,357815700.0
2006-07-12,31100,33400,31050,32300,1379946,11557447.0,357815700.0
2006-07-13,31800,31900,30850,31500,902542,11271195.0,357815700.0
2006-07-14,30800,31850,30800,30950,823108,11074396.0,357815700.0
2006-07-18,30900,32150,30800,31800,729205,11378539.0,357815700.0
2006-07-19,31700,32400,31600,32000,1696714,11450102.0,357815700.0
2006-07-20,33500,34300,33250,33700,1643523,12058389.0,357815700.0
2006-07-21,32900,33350,32550,33100,1481745,11843700.0,357815700.0
2006-07-24,32700,32700,31800,32300,695095,11557447.0,357815700.0
2006-07-25,33400,33850,32550,33200,1159887,11879481.0,357815700.0
2006-07-26,33200,33550,32400,32700,1074877,11700573.0,357815700.0
2006-07-27,32800,32800,31950,32450,1351263,11611119.0,357815700.0
2006-07-28,32550,33700,32500,33150,1070315,11861590.0,357815700.0
2006-07-31,33900,34100,33600,33650,532641,12040498.0,357815700.0
2006-08-01,34000,34700,33750,34250,886571,12255188.0,357815700.0
2006-08-02,33700,34650,33350,34150,650192,12219406.0,357815700.0
2006-08-03,34300,35650,34300,34750,975746,12434096.0,357815700.0
2006-08-04,35500,35900,35300,35500,681365,12702457.0,357815700.0
2006-08-07,35500,35500,34300,34400,846680,12308860.0,357815700.0
2006-08-08,34100,35000,34100,34850,547879,12469877.0,357815700.0
2006-08-09,34550,35950,34100,35250,826933,12613003.0,357815700.0
2006-08-10,34800,36200,34750,36000,1155619,12881365.0,357815700.0
2006-08-11,36000,36500,35450,35650,1095197,12756130.0,357815700.0
2006-08-14,36000,36200,35450,36000,386529,12881365.0,357815700.0
2006-08-16,36550,37300,36400,37150,997537,13292853.0,357815700.0
2006-08-17,37150,38350,37000,37750,1476124,13507543.0,357815700.0
2006-08-18,38000,39000,37750,37750,1221028,13507543.0,357815700.0
2006-08-21,37750,37850,36700,37000,841539,13239181.0,357815700.0
2006-08-22,36600,37400,36600,36900,492296,13203399.0,357815700.0
2006-08-23,36900,38150,36700,37200,621817,13310744.0,357815700.0
2006-08-24,37000,37000,35750,36250,1296746,12970819.0,357815700.0
2006-08-25,36200,37000,35750,36250,751483,12970819.0,357815700.0
2006-08-28,36300,36750,36050,36650,346491,13113945.0,357815700.0
2006-08-29,36850,37500,36800,37250,545911,13328635.0,357815700.0
2006-08-30,37250,38150,37100,37650,563557,13471761.0,357815700.0
2006-08-31,37800,39150,37700,38500,911490,13775904.0,357815700.0
2006-09-01,38300,38400,37750,38250,521799,13686451.0,357815700.0
2006-09-04,38500,38850,37350,37800,848523,13525433.0,357815700.0
2006-09-05,38000,38000,36750,37000,1241468,13239181.0,357815700.0
2006-09-06,36950,36950,35900,36000,1348152,12881365.0,357815700.0
2006-09-07,35450,35450,34950,35000,1245042,12523550.0,357815700.0
2006-09-08,34650,35250,34500,34950,1126093,12505659.0,357815700.0
2006-09-11,35200,35500,34150,34250,1049426,12255188.0,357815700.0
2006-09-12,34400,34900,34200,34450,549686,12326751.0,357815700.0
2006-09-13,35100,35450,34800,35100,927688,12559331.0,357815700.0
2006-09-14,35300,36700,35150,36700,1564289,13131836.0,357815700.0
2006-09-15,36700,37000,36050,36750,646986,13149727.0,357815700.0
2006-09-18,36800,36950,36200,36500,1084783,13060273.0,357815700.0
2006-09-19,36450,36650,35150,35150,1955977,12577222.0,357815700.0
2006-09-20,34300,34600,32950,33800,3275256,12094171.0,357815700.0
2006-09-21,34100,34400,33150,33650,1371558,12040498.0,357815700.0
2006-09-22,33000,33000,31550,32100,2461143,11485884.0,357815700.0
2006-09-25,31350,32100,31350,32000,1247359,11450102.0,357815700.0
2006-09-26,31850,32050,30150,30350,2198173,10859706.0,357815700.0
2006-09-27,30350,30900,29900,30000,1843199,10734471.0,357815700.0
2006-09-28,30050,30700,29950,30550,2055056,10931270.0,357815700.0
2006-09-29,31050,32150,31050,31400,2585456,11235413.0,357815700.0
2006-10-02,31300,32100,31100,31900,1415634,11414321.0,357815700.0
2006-10-04,31700,31900,31000,31300,1525770,11199631.0,357815700.0
2006-10-09,31600,31900,30000,31000,2743117,11092287.0,357815700.0
2006-10-10,30900,31150,30250,30400,1437026,10877597.0,357815700.0
2006-10-11,28450,29300,28400,28700,2767313,10269311.0,357815700.0
2006-10-12,28700,29400,28700,28850,1510881,10322983.0,357815700.0
2006-10-13,29300,29550,28750,28800,1405903,10305092.0,357815700.0
2006-10-16,28950,29800,28800,29800,1670168,10662908.0,357815700.0
2006-10-17,30150,30200,29100,29700,806338,10627126.0,357815700.0
2006-10-18,29500,29500,28850,29400,637504,10519782.0,357815700.0
2006-10-19,29300,29500,28650,28800,850584,10305092.0,357815700.0
2006-10-20,29000,29750,28950,29450,928412,10537672.0,357815700.0
2006-10-23,29350,29350,28750,28750,985593,10287201.0,357815700.0
2006-10-24,28950,29050,28150,28300,1270420,10126184.0,357815700.0
2006-10-25,28200,28800,28200,28300,917449,10126184.0,357815700.0
2006-10-26,28600,28750,28100,28100,1039584,10054621.0,357815700.0
2006-10-27,28350,28800,28250,28550,924363,10215638.0,357815700.0
2006-10-30,28500,29050,28400,28750,928659,10287201.0,357815700.0
2006-10-31,28900,30250,28700,30000,2094620,10734471.0,357815700.0
2006-11-01,30200,30850,30200,30300,1462909,10841816.0,357815700.0
2006-11-02,30200,30500,29850,30450,970287,10895488.0,357815700.0
2006-11-03,30400,30400,29900,29950,791560,10716580.0,357815700.0
2006-11-06,29650,29700,28900,29500,802958,10555563.0,357815700.0
2006-11-07,29750,30700,29200,30600,1496385,10949160.0,357815700.0
2006-11-08,30800,31300,30300,30300,1036605,10841816.0,357815700.0
2006-11-09,30500,30900,30000,30450,1614142,10895488.0,357815700.0
2006-11-10,30150,30800,29800,30200,902656,10806034.0,357815700.0
2006-11-13,30200,30600,29950,30050,653020,10752362.0,357815700.0
2006-11-14,30300,30950,30300,30800,1067968,11020724.0,357815700.0
2006-11-15,31400,32250,31400,32000,2581339,11450102.0,357815700.0
2006-11-16,32500,32800,31050,31150,1900242,11145959.0,357815700.0
2006-11-17,31100,31100,30600,30600,1065176,10949160.0,357815700.0
2006-11-20,30550,31100,30200,30950,1126030,11074396.0,357815700.0
2006-11-21,30700,30950,30450,30550,901952,10931270.0,357815700.0
2006-11-22,30700,30850,29900,30000,1415039,10734471.0,357815700.0
2006-11-23,30000,30150,28900,28900,2161435,10340874.0,357815700.0
2006-11-24,28850,29150,28700,28950,958608,10358765.0,357815700.0
2006-11-27,28750,29050,28550,28600,1474979,10233529.0,357815700.0
2006-11-28,28050,28500,28000,28300,1282445,10126184.0,357815700.0
2006-11-29,28300,29000,28300,28700,1002777,10269311.0,357815700.0
2006-11-30,28900,29400,28850,29000,876877,10376655.0,357815700.0
2006-12-01,29250,29500,28850,28900,720488,10340874.0,357815700.0
2006-12-04,28600,28650,27950,28150,1574174,10072512.0,357815700.0
2006-12-05,28500,28650,27850,27950,1205972,10000949.0,357815700.0
2006-12-06,28200,28400,27700,27900,1246478,9983058.0,357815700.0
2006-12-07,28100,28450,27850,28050,765070,10036730.0,357815700.0
2006-12-08,27900,27900,27000,27300,1171755,9768369.0,357815700.0
2006-12-11,27300,27450,26750,27000,1048373,9661024.0,357815700.0
2006-12-12,26500,26500,24950,25850,2865819,9249536.0,357815700.0
2006-12-13,25600,26000,25100,25550,1667196,9142191.0,357815700.0
2006-12-14,26000,26550,25600,26550,2306721,9500007.0,357815700.0
2006-12-15,26700,27050,26200,26700,1312787,9553679.0,357815700.0
2006-12-18,26550,26900,26500,26750,928382,9571570.0,357815700.0
2006-12-19,26750,27900,26750,27900,1628463,9983058.0,357815700.0
2006-12-20,27750,28150,27550,27800,816995,9947276.0,357815700.0
2006-12-21,27600,27800,27200,27300,458741,9768369.0,357815700.0
2006-12-22,27250,27500,26900,27300,620783,9768369.0,357815700.0
2006-12-26,27300,28200,27300,27750,1187545,9929386.0,357815700.0
2006-12-27,27750,28450,27750,28100,923162,10054621.0,357815700.0
2006-12-28,28200,28550,27850,27850,465078,9965167.0,357815700.0
2007-01-02,28200,29250,28200,29250,983488,10466109.0,357815700.0
2007-01-03,29250,29750,28650,29000,1084172,10376655.0,357815700.0
2007-01-04,29500,30150,29350,29550,1533022,10573454.0,357815700.0
2007-01-05,29550,29950,28500,28500,1077193,10197747.0,357815700.0
2007-01-08,28200,28850,28100,28400,708302,10161966.0,357815700.0
2007-01-09,28400,28850,27950,28400,982407,10161966.0,357815700.0
2007-01-10,28400,28700,27950,28250,501127,10108294.0,357815700.0
2007-01-11,28200,28500,28000,28250,313739,10108294.0,357815700.0
2007-01-12,28400,28950,28400,28850,550944,10322983.0,357815700.0
2007-01-15,28800,29250,28450,28900,360767,10340874.0,357815700.0
2007-01-16,28650,29400,28400,29200,545355,10448218.0,357815700.0
2007-01-17,28550,28900,27600,28000,920318,10018840.0,357815700.0
2007-01-18,28100,28200,27300,27500,486410,9839932.0,357815700.0
2007-01-19,27100,27300,26500,27100,730724,9696805.0,357815700.0
2007-01-22,26800,27750,26800,27350,343519,9786259.0,357815700.0
2007-01-23,26950,27800,26850,27500,220614,9839932.0,357815700.0
2007-01-24,27800,28400,27750,28150,309672,10072512.0,357815700.0
2007-01-25,29050,29350,28700,28850,581472,10322983.0,357815700.0
2007-01-26,28400,28600,27400,27800,683757,9947276.0,357815700.0
2007-01-29,27500,27950,27050,27900,580584,9983058.0,357815700.0
2007-01-30,28200,28200,26700,27250,925909,9750478.0,357815700.0
2007-01-31,27000,27100,26000,26250,1367539,9392662.0,357815700.0
2007-02-01,26200,26700,26000,26650,1110138,9535788.0,357815700.0
2007-02-02,26800,27350,26800,27350,505349,9786259.0,357815700.0
2007-02-05,27050,28250,27000,27900,883328,9983058.0,357815700.0
2007-02-06,28200,30400,28100,29700,3272911,10627126.0,357815700.0
2007-02-07,29800,30250,29450,29950,904893,10716580.0,357815700.0
2007-02-08,29800,30200,29700,30000,582203,10734471.0,357815700.0
2007-02-09,29900,31600,29750,30650,1572825,10967051.0,357815700.0
2007-02-12,30500,31600,30300,31250,1374861,11181741.0,357815700.0
2007-02-13,31200,31650,30600,31250,843217,11181741.0,357815700.0
2007-02-14,31900,32100,30250,30300,1605104,10841816.0,357815700.0
2007-02-15,30800,31300,30150,30400,1006362,10877597.0,357815700.0
2007-02-16,30750,30800,30050,30400,600884,10877597.0,357815700.0
2007-02-20,30400,30950,29850,30950,614905,11074396.0,357815700.0
2007-02-21,30900,31800,30650,31500,932128,11271195.0,357815700.0
2007-02-22,31800,32150,31600,31800,926846,11378539.0,357815700.0
2007-02-23,32100,33250,31950,32800,1719394,11736355.0,357815700.0
2007-02-26,32750,33000,32150,32300,944159,11557447.0,357815700.0
2007-02-27,32100,33100,32000,32150,1223595,11503775.0,357815700.0
2007-02-28,30850,31100,30100,30950,1568771,11074396.0,357815700.0
2007-03-02,30450,31050,30100,30600,1410844,10949160.0,357815700.0
2007-03-05,30100,30900,30050,30300,977923,10841816.0,357815700.0
2007-03-06,30500,31650,30450,30750,1764993,11002833.0,357815700.0
2007-03-07,31000,31250,30200,30800,1324571,11020724.0,357815700.0
2007-03-08,30800,31650,30650,31350,834389,11217522.0,357815700.0
2007-03-09,31550,32350,31250,31650,1018121,11324867.0,357815700.0
2007-03-12,31700,32100,31250,31250,932682,11181741.0,357815700.0
2007-03-13,31350,31550,30850,31050,584142,11110177.0,357815700.0
2007-03-14,30450,30800,30200,30350,716905,10859706.0,357815700.0
2007-03-15,30900,31800,30900,31250,1090498,11181741.0,357815700.0
2007-03-16,31300,32400,30900,32000,1237182,11450102.0,357815700.0
2007-03-19,32150,34350,31950,33950,2364541,12147843.0,357815700.0
2007-03-20,34550,35700,34500,35150,2383070,12577222.0,357815700.0
2007-03-21,34700,34700,33700,34200,1278910,12237297.0,357815700.0
2007-03-22,34000,34350,33500,33700,1250083,12058389.0,357815700.0
2007-03-23,33500,33850,33350,33600,694504,12022608.0,357815700.0
2007-03-26,33250,33350,32700,32900,1396307,11772137.0,357815700.0
2007-03-27,32750,32850,32400,32700,956253,11700573.0,357815700.0
2007-03-28,32400,33150,32400,32600,1560515,11664792.0,357815700.0
2007-03-29,32500,32900,32200,32600,1185575,11664792.0,357815700.0
2007-03-30,32600,33300,32400,32900,2290141,11772137.0,357815700.0
2007-04-02,33350,33800,33100,33150,1586722,11861590.0,357815700.0
2007-04-03,33000,33450,32600,33000,1086524,11807918.0,357815700.0
2007-04-04,33250,34000,33150,33600,1241036,12022608.0,357815700.0
2007-04-05,33950,34500,33450,34450,1299194,12326751.0,357815700.0
2007-04-06,34650,35300,34300,34300,1063637,12273079.0,357815700.0
2007-04-09,33950,33950,32750,33050,2429360,11825809.0,357815700.0
2007-04-10,32950,33250,31850,32400,1707226,11593229.0,357815700.0
2007-04-11,33850,35600,33850,35050,4980330,12541440.0,357815700.0
2007-04-12,35050,35800,34600,35650,2402205,12756130.0,357815700.0
2007-04-13,36500,36900,35600,35700,2146436,12774020.0,357815700.0
2007-04-16,35800,36350,35400,35900,1032450,12845584.0,357815700.0
2007-04-17,36300,36300,35050,35400,876784,12666676.0,357815700.0
2007-04-18,35000,35650,34750,34900,878689,12487768.0,357815700.0
2007-04-19,35200,35400,34800,35100,954602,12559331.0,357815700.0
2007-04-20,34800,35100,34000,34750,1236239,12434096.0,357815700.0
2007-04-23,34900,36150,34900,35650,1110990,12756130.0,357815700.0
2007-04-24,35750,37400,35400,37000,1909998,13239181.0,357815700.0
2007-04-25,37200,38000,36600,37100,1762740,13274962.0,357815700.0
