풍산홀딩스(005810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-15,7986,8225,7860,8011,559510,211484.0,33200000.0
2000-09-18,8011,8011,7118,7609,414600,200860.0,33200000.0
2000-09-19,7546,7986,7357,7810,460770,206172.0,33200000.0
2000-09-20,7948,8150,7823,8074,434160,213144.0,33200000.0
2000-09-21,8150,8150,7634,7873,319850,207832.0,33200000.0
2000-09-22,8011,8024,7433,7471,235300,197208.0,33200000.0
2000-09-25,7357,7735,7357,7659,146330,202188.0,33200000.0
2000-09-26,7546,7860,7483,7735,510660,204180.0,33200000.0
2000-09-27,7546,7961,7521,7923,592650,209160.0,33200000.0
2000-09-28,7923,8049,7785,7986,374200,210820.0,33200000.0
2000-09-29,8049,8678,7936,8552,643800,225760.0,33200000.0
2000-10-02,8301,8741,8187,8489,343510,224100.0,33200000.0
2000-10-04,8653,8728,8376,8489,310130,224100.0,33200000.0
2000-10-05,8552,8665,8363,8489,243310,224100.0,33200000.0
2000-10-06,8489,9043,8426,8678,724470,229080.0,33200000.0
2000-10-09,8653,8653,8376,8489,227260,224100.0,33200000.0
2000-10-10,8426,8439,8175,8288,146070,218788.0,33200000.0
2000-10-11,8049,8200,7785,7886,233420,208164.0,33200000.0
2000-10-12,7798,8187,7735,7735,229840,204180.0,33200000.0
2000-10-13,7546,7860,7320,7860,272050,207500.0,33200000.0
2000-10-16,8338,8363,7948,7948,235410,209824.0,33200000.0
2000-10-17,7911,8062,7810,7923,185240,209160.0,33200000.0
2000-10-18,7810,7898,7559,7898,185430,208496.0,33200000.0
2000-10-19,7609,8049,7546,7546,441920,199200.0,33200000.0
2000-10-20,7735,7747,7496,7546,456380,199200.0,33200000.0
2000-10-23,7659,7659,7307,7445,185930,196544.0,33200000.0
2000-10-24,7533,7609,7357,7508,186090,198204.0,33200000.0
2000-10-25,7508,7546,7383,7508,112960,198204.0,33200000.0
2000-10-26,7420,7483,7257,7483,211140,197540.0,33200000.0
2000-10-27,7546,7684,7496,7508,220870,198204.0,33200000.0
2000-10-30,7433,7609,7106,7106,228050,187580.0,33200000.0
2000-10-31,7106,7332,6729,7269,182320,191896.0,33200000.0
2000-11-01,7169,7697,7169,7609,291730,200860.0,33200000.0
2000-11-02,7546,7735,7508,7672,160860,202520.0,33200000.0
2000-11-03,7672,7735,7596,7596,137660,200528.0,33200000.0
2000-11-06,7546,7710,7483,7571,194270,199864.0,33200000.0
2000-11-07,7710,7710,7483,7609,245500,200860.0,33200000.0
2000-11-08,7496,7710,7471,7710,211330,203516.0,33200000.0
2000-11-09,7634,7835,7546,7835,168470,206836.0,33200000.0
2000-11-10,7735,7948,7684,7948,256350,209824.0,33200000.0
2000-11-13,7810,7923,7684,7911,192720,208828.0,33200000.0
2000-11-14,7911,8087,7823,8087,210270,213476.0,33200000.0
2000-11-15,8187,8351,8099,8112,111710,214140.0,33200000.0
2000-11-16,8137,8288,7936,8049,184750,212480.0,33200000.0
2000-11-17,7986,8150,7948,8049,133810,212480.0,33200000.0
2000-11-20,8049,8137,7948,8037,85590,212148.0,33200000.0
2000-11-21,7923,7923,7722,7860,173940,207500.0,33200000.0
2000-11-22,7747,8087,7747,7923,165760,209160.0,33200000.0
2000-11-23,7772,7974,7659,7659,85740,202188.0,33200000.0
2000-11-24,7659,8150,6515,8150,215300,215136.0,33200000.0
2000-11-27,8049,8200,7999,8112,123620,214140.0,33200000.0
2000-11-28,7923,8490,7923,8112,686390,214140.0,33200000.0
2000-11-29,8162,8162,7798,7936,174090,209492.0,33200000.0
2000-11-30,7898,7986,7659,7810,179460,206172.0,33200000.0
2000-12-01,7559,7923,7546,7898,153420,208496.0,33200000.0
2000-12-04,7898,8175,7785,7810,248100,206172.0,33200000.0
2000-12-05,7810,8150,7810,7898,276440,208496.0,33200000.0
2000-12-06,8175,8175,7898,7911,259960,208828.0,33200000.0
2000-12-07,7798,7986,7798,7923,129280,209160.0,33200000.0
2000-12-08,7923,8049,7873,8049,133180,212480.0,33200000.0
2000-12-11,8062,8363,8049,8112,251010,214140.0,33200000.0
2000-12-12,8150,8175,7961,8074,215700,213144.0,33200000.0
2000-12-13,7961,8150,7961,8074,357040,213144.0,33200000.0
2000-12-14,7986,8225,7936,7936,691410,209492.0,33200000.0
2000-12-15,8062,8175,7848,7860,674140,207500.0,33200000.0
2000-12-18,7986,8011,7848,7873,372270,207832.0,33200000.0
2000-12-19,7873,7986,7735,7810,222160,206172.0,33200000.0
2000-12-20,7810,8087,7710,8024,420760,211816.0,33200000.0
2000-12-21,7923,7961,7798,7923,232540,209160.0,33200000.0
2000-12-22,7986,7999,7873,7923,276270,209160.0,33200000.0
2000-12-26,8037,8363,7986,8363,691120,220780.0,33200000.0
2001-01-02,7986,8087,7810,8062,530120,212812.0,33200000.0
2001-01-03,8049,8062,7886,8024,299550,211816.0,33200000.0
2001-01-04,8200,8464,8150,8175,814460,215800.0,33200000.0
2001-01-05,8250,8426,8175,8263,818510,218124.0,33200000.0
2001-01-08,8238,8716,8200,8540,1025530,225428.0,33200000.0
2001-01-09,8678,8753,8426,8552,632120,225760.0,33200000.0
2001-01-10,8514,8552,8125,8175,528950,215800.0,33200000.0
2001-01-11,8301,8301,7961,7986,570830,210820.0,33200000.0
2001-01-12,8288,8426,8125,8238,626010,217460.0,33200000.0
2001-01-15,8363,9143,8313,8992,1950050,237380.0,33200000.0
2001-01-16,8992,8992,8489,8753,723210,231072.0,33200000.0
2001-01-17,8741,8741,8452,8452,374100,223104.0,33200000.0
2001-01-18,8678,8766,8464,8552,420880,225760.0,33200000.0
2001-01-19,9118,9722,8829,9017,2189690,238044.0,33200000.0
2001-01-22,9269,9395,8929,9143,984620,241364.0,33200000.0
2001-01-26,9068,9219,8602,8602,598790,227088.0,33200000.0
2001-01-29,8439,8665,8376,8489,954110,224100.0,33200000.0
2001-01-30,8502,8791,8502,8653,968570,228416.0,33200000.0
2001-01-31,8502,8791,8502,8791,446850,232068.0,33200000.0
2001-02-01,8690,8955,8653,8753,508480,231072.0,33200000.0
2001-02-02,8653,8804,8653,8728,283560,230408.0,33200000.0
2001-02-05,8602,8602,8313,8326,272320,219784.0,33200000.0
2001-02-06,8288,8489,8238,8452,159840,223104.0,33200000.0
2001-02-07,8363,8590,8301,8452,307560,223104.0,33200000.0
2001-02-08,8452,8779,8452,8779,460780,231736.0,33200000.0
2001-02-09,8741,9181,8653,9043,557500,238708.0,33200000.0
2001-02-12,8992,9005,8829,8992,205190,237380.0,33200000.0
2001-02-13,8992,9156,8904,8992,354530,237380.0,33200000.0
2001-02-14,8980,9244,8841,9244,449130,244020.0,33200000.0
2001-02-15,9244,9495,9055,9307,706800,245680.0,33200000.0
2001-02-16,9433,9621,9206,9206,553860,243024.0,33200000.0
2001-02-19,9055,9156,8942,9005,212030,237712.0,33200000.0
2001-02-20,9068,9433,8942,9244,517300,244020.0,33200000.0
2001-02-21,9143,9294,9080,9093,244370,240036.0,33200000.0
2001-02-22,9005,9043,8867,8967,307540,236716.0,33200000.0
2001-02-23,8980,9168,8929,9118,171120,240700.0,33200000.0
2001-02-26,9181,9244,9055,9231,186060,243688.0,33200000.0
2001-02-27,9282,9332,8992,9055,230090,239040.0,33200000.0
2001-02-28,8942,9106,8917,8929,263190,235720.0,33200000.0
2001-03-02,8929,8929,8552,8678,268180,229080.0,33200000.0
2001-03-05,8653,8791,8502,8791,181880,232068.0,33200000.0
2001-03-06,8791,8879,8690,8854,156780,233728.0,33200000.0
2001-03-07,8829,8929,8678,8892,237730,234724.0,33200000.0
2001-03-08,8892,8917,8753,8892,134770,234724.0,33200000.0
2001-03-09,8753,8867,8741,8867,119390,234060.0,33200000.0
2001-03-12,8703,8804,8565,8804,125100,232400.0,33200000.0
2001-03-13,8552,8678,8439,8552,203470,225760.0,33200000.0
2001-03-14,8590,8791,8565,8665,148920,228748.0,33200000.0
2001-03-15,8313,8678,8301,8678,219320,229080.0,33200000.0
2001-03-16,8678,8728,8552,8565,102110,226092.0,33200000.0
2001-03-19,8452,8690,8426,8653,119880,228416.0,33200000.0
2001-03-20,8678,8716,8590,8716,83550,230076.0,33200000.0
2001-03-21,8552,8753,8552,8753,120080,231072.0,33200000.0
2001-03-22,8716,8753,8590,8753,128100,231072.0,33200000.0
2001-03-23,8791,8892,8716,8741,122080,230740.0,33200000.0
2001-03-26,8816,8841,8728,8791,91040,232068.0,33200000.0
2001-03-27,8804,8867,8678,8804,214480,232400.0,33200000.0
2001-03-28,8829,8854,8577,8577,160000,226424.0,33200000.0
2001-03-29,8426,8577,8414,8414,88480,222108.0,33200000.0
2001-03-30,8414,8452,8338,8439,99830,222772.0,33200000.0
2001-04-02,8238,8401,8150,8301,120470,219120.0,33200000.0
2001-04-03,8074,8301,8074,8301,120370,219120.0,33200000.0
2001-04-04,8049,8213,8049,8137,57990,214804.0,33200000.0
2001-04-06,8175,8288,8049,8049,190850,212480.0,33200000.0
2001-04-09,7860,8037,7860,7986,96590,210820.0,33200000.0
2001-04-10,7873,8087,7810,7810,100270,206172.0,33200000.0
2001-04-11,7923,7986,7772,7923,368390,209160.0,33200000.0
2001-04-12,7986,7986,7798,7886,351260,208164.0,33200000.0
2001-04-13,8049,8552,7961,8301,954310,219120.0,33200000.0
2001-04-16,8187,8288,7986,7986,306680,210820.0,33200000.0
2001-04-17,8187,8187,7923,7948,299520,209824.0,33200000.0
2001-04-18,7999,8175,7986,8175,343610,215800.0,33200000.0
2001-04-19,8363,8439,8250,8338,554350,220116.0,33200000.0
2001-04-20,8301,8452,8137,8187,266650,216132.0,33200000.0
2001-04-23,8074,8288,8074,8150,133280,215136.0,33200000.0
2001-04-24,8125,8125,8011,8024,143120,211816.0,33200000.0
2001-04-25,8024,8175,7948,8162,238920,215468.0,33200000.0
2001-04-26,8213,8502,8087,8489,864210,224100.0,33200000.0
2001-04-27,8426,8602,8376,8426,513000,222440.0,33200000.0
2001-04-30,8552,8590,8389,8552,308270,225760.0,33200000.0
2001-05-02,8552,8615,8439,8439,305620,222772.0,33200000.0
2001-05-03,8489,8690,8439,8577,352530,226424.0,33200000.0
2001-05-04,8540,8665,8452,8665,227350,228748.0,33200000.0
2001-05-07,8653,8703,8590,8653,284680,228416.0,33200000.0
2001-05-08,8653,8741,8540,8577,347670,226424.0,33200000.0
2001-05-09,8540,8540,8389,8439,158930,222772.0,33200000.0
2001-05-10,8426,8452,8363,8426,254190,222440.0,33200000.0
2001-05-11,8452,8653,8363,8615,413190,227420.0,33200000.0
2001-05-14,8678,8929,8678,8929,850900,235720.0,33200000.0
2001-05-15,8992,9093,8942,9030,487810,238376.0,33200000.0
2001-05-16,9055,9446,9055,9181,954530,242360.0,33200000.0
2001-05-17,9433,9458,9206,9332,659250,246344.0,33200000.0
2001-05-18,9483,9483,9068,9332,351030,246344.0,33200000.0
2001-05-21,9495,9998,9495,9810,944440,258960.0,33200000.0
2001-05-22,9936,10313,9923,10313,1645420,272240.0,33200000.0
2001-05-23,10338,10338,10061,10313,301710,272240.0,33200000.0
2001-05-24,10061,10376,9998,10250,339850,270580.0,33200000.0
2001-05-25,10187,10250,9986,10187,497560,268920.0,33200000.0
2001-05-28,10187,10187,10049,10061,254420,265600.0,33200000.0
2001-05-29,10061,10212,9998,10074,354040,265932.0,33200000.0
2001-05-30,9986,10112,9986,10061,350030,265600.0,33200000.0
2001-05-31,10049,10250,10024,10074,278490,265932.0,33200000.0
2001-06-01,10137,10753,10087,10489,739780,276888.0,33200000.0
2001-06-04,10615,10615,10250,10439,196710,275560.0,33200000.0
2001-06-05,10552,10564,10061,10288,220530,271576.0,33200000.0
2001-06-07,10087,10187,9898,10061,392840,265600.0,33200000.0
2001-06-08,9961,10137,9948,10061,348530,265600.0,33200000.0
2001-06-11,10061,10074,9885,9948,220130,262612.0,33200000.0
2001-06-12,9910,9936,9760,9810,219910,258960.0,33200000.0
2001-06-13,9810,10187,9747,10162,442790,268256.0,33200000.0
2001-06-14,10162,10162,9860,10137,531390,267592.0,33200000.0
2001-06-15,9948,10049,9873,10036,287570,264936.0,33200000.0
2001-06-18,9873,10011,9797,9797,236460,258628.0,33200000.0
2001-06-19,9797,9923,9797,9873,204820,260620.0,33200000.0
2001-06-20,9747,9835,9483,9734,257880,256968.0,33200000.0
2001-06-21,9734,9810,9558,9810,248740,258960.0,33200000.0
2001-06-22,9873,10112,9822,10112,450800,266928.0,33200000.0
2001-06-25,10112,10112,9961,9998,106120,263940.0,33200000.0
2001-06-26,9873,9885,9621,9621,336160,253980.0,33200000.0
2001-06-27,9671,9734,9483,9709,218920,256304.0,33200000.0
2001-06-28,9596,9760,9596,9709,114210,256304.0,33200000.0
2001-06-29,9709,9747,9445,9558,328300,252320.0,33200000.0
2001-07-02,9558,9571,9433,9433,197110,249000.0,33200000.0
2001-07-03,9433,9521,9307,9433,371770,249000.0,33200000.0
2001-07-04,9433,9583,9370,9571,184270,252652.0,33200000.0
2001-07-05,9546,9646,9433,9583,214720,252984.0,33200000.0
2001-07-06,9558,9583,9458,9558,170470,252320.0,33200000.0
2001-07-09,9319,9433,9080,9219,209880,243356.0,33200000.0
2001-07-10,9219,9231,9005,9219,132510,243356.0,33200000.0
2001-07-11,8980,9219,8929,9017,178210,238044.0,33200000.0
2001-07-12,9131,9168,9017,9118,236760,240700.0,33200000.0
2001-07-13,9168,9168,8892,8904,177320,235056.0,33200000.0
2001-07-16,8829,8955,8741,8804,84180,232400.0,33200000.0
2001-07-18,8804,8804,8602,8804,118650,232400.0,33200000.0
2001-07-19,8678,8804,8615,8615,82830,227420.0,33200000.0
2001-07-20,8678,8678,8301,8540,171220,225428.0,33200000.0
2001-07-23,8426,8879,8338,8489,397920,224100.0,33200000.0
2001-07-24,8527,8741,8301,8602,194530,227088.0,33200000.0
2001-07-25,8389,8628,8376,8502,113600,224432.0,33200000.0
2001-07-26,8565,9231,8426,8841,919660,233396.0,33200000.0
2001-07-27,9017,9017,8867,8867,373490,234060.0,33200000.0
2001-07-30,8929,8929,8565,8602,272610,227088.0,33200000.0
2001-07-31,8678,8753,8602,8690,212470,229412.0,33200000.0
2001-08-01,8741,9055,8628,8791,571610,232068.0,33200000.0
2001-08-02,8804,8816,8678,8816,299430,232732.0,33200000.0
2001-08-03,8867,8955,8791,8841,210460,233396.0,33200000.0
2001-08-06,8804,8955,8804,8929,165880,235720.0,33200000.0
2001-08-07,8867,8904,8804,8892,84210,234724.0,33200000.0
2001-08-08,8929,8955,8829,8867,103210,234060.0,33200000.0
2001-08-09,8703,9017,8690,8804,188280,232400.0,33200000.0
2001-08-10,8929,8929,8779,8779,155950,231736.0,33200000.0
2001-08-13,8829,8867,8716,8791,224720,232068.0,33200000.0
2001-08-14,8804,8992,8804,8980,282170,237048.0,33200000.0
2001-08-16,8929,9168,8854,9068,248650,239372.0,33200000.0
2001-08-17,8929,9156,8929,9005,265650,237712.0,33200000.0
2001-08-20,8867,8929,8816,8854,161140,233728.0,33200000.0
2001-08-21,8854,8929,8829,8879,116250,234392.0,33200000.0
2001-08-22,8829,8992,8829,8942,152360,236052.0,33200000.0
2001-08-23,8967,9131,8955,9043,500910,238708.0,33200000.0
2001-08-24,9080,9131,8929,9030,224710,238376.0,33200000.0
2001-08-27,9118,9382,9080,9206,325890,243024.0,33200000.0
2001-08-28,9244,9407,9156,9407,156500,248336.0,33200000.0
2001-08-29,9433,9609,9093,9370,570680,247340.0,33200000.0
2001-08-30,9231,9231,9005,9231,173520,243688.0,33200000.0
2001-08-31,8829,9017,8464,8502,455510,224432.0,33200000.0
2001-09-03,8489,8690,8326,8326,341910,219784.0,33200000.0
2001-09-04,8477,8577,8326,8577,180380,226424.0,33200000.0
2001-09-05,8527,8552,8452,8477,102660,223768.0,33200000.0
2001-09-06,8426,8602,8426,8602,141870,227088.0,33200000.0
2001-09-07,8552,8602,8439,8602,142200,227088.0,33200000.0
2001-09-10,8540,8590,8439,8514,68330,224764.0,33200000.0
2001-09-11,8577,8577,8389,8426,136930,222440.0,33200000.0
2001-09-12,7169,7785,7169,7169,539220,189240.0,33200000.0
2001-09-13,7533,7735,7345,7710,640330,203516.0,33200000.0
2001-09-14,7710,8363,7294,7798,943940,205840.0,33200000.0
2001-09-17,8289,8427,6678,6804,3505410,179612.0,33200000.0
2001-09-18,7785,7785,7232,7546,2717050,199200.0,33200000.0
2001-09-19,7747,7886,7496,7647,1695920,201856.0,33200000.0
2001-09-20,7735,8791,7684,8791,5530550,232068.0,33200000.0
2001-09-21,9068,9760,8363,8452,9732940,223104.0,33200000.0
2001-09-24,8703,8854,8250,8489,3207140,224100.0,33200000.0
2001-09-25,8552,9495,8439,8992,6753330,237380.0,33200000.0
2001-09-26,8992,9282,8175,8414,3848370,222108.0,33200000.0
2001-09-27,8540,8540,8175,8250,2038140,217792.0,33200000.0
2001-09-28,8301,8338,8087,8238,1493490,217460.0,33200000.0
2001-10-04,8363,8640,8363,8464,1380730,223436.0,33200000.0
2001-10-05,8514,9269,8489,8929,5179670,235720.0,33200000.0
2001-10-08,9370,10137,9080,9684,10093990,255640.0,33200000.0
2001-10-09,9433,9521,9030,9118,5962160,240700.0,33200000.0
2001-10-10,9307,9470,8628,8753,3503100,231072.0,33200000.0
2001-10-11,8816,9483,8816,9244,3809890,244020.0,33200000.0
2001-10-12,9244,9521,9219,9256,1682070,244352.0,33200000.0
2001-10-15,9181,9332,9043,9118,1055890,240700.0,33200000.0
2001-10-16,9131,9407,9118,9307,1024240,245680.0,33200000.0
2001-10-17,9395,9709,9294,9546,1779740,251988.0,33200000.0
2001-10-18,9433,9747,9332,9684,1069570,255640.0,33200000.0
2001-10-19,9621,9848,9533,9684,632400,255640.0,33200000.0
2001-10-22,9684,9772,9571,9747,586480,257300.0,33200000.0
2001-10-23,9835,10149,9684,9734,2106270,256968.0,33200000.0
2001-10-24,9936,10175,9822,9860,967940,260288.0,33200000.0
2001-10-25,9860,10061,9785,10049,826530,265268.0,33200000.0
2001-10-26,10061,10124,9936,9973,477630,263276.0,33200000.0
2001-10-29,9973,10099,9810,9810,677070,258960.0,33200000.0
2001-10-30,9684,9747,9433,9433,707640,249000.0,33200000.0
2001-10-31,9395,9671,9319,9583,307680,252984.0,33200000.0
2001-11-01,9596,9860,9596,9797,348130,258628.0,33200000.0
2001-11-02,9885,9973,9760,9835,471270,259624.0,33200000.0
2001-11-05,9760,9973,9760,9961,377960,262944.0,33200000.0
2001-11-06,9961,9998,9835,9936,360370,262280.0,33200000.0
2001-11-07,9936,10137,9860,9885,409710,260952.0,33200000.0
2001-11-08,9873,10099,9873,10061,629640,265600.0,33200000.0
2001-11-09,10061,10099,9948,10061,359600,265600.0,33200000.0
2001-11-12,10061,10124,9986,10061,289470,265600.0,33200000.0
2001-11-13,9973,10162,9948,10061,371060,265600.0,33200000.0
2001-11-14,10124,10187,10049,10149,520630,267924.0,33200000.0
2001-11-15,10187,10388,10149,10351,468940,273236.0,33200000.0
2001-11-16,10376,10439,10263,10313,326160,272240.0,33200000.0
2001-11-19,10250,10539,10175,10288,888060,271576.0,33200000.0
2001-11-20,10288,10338,9873,10099,813740,266596.0,33200000.0
2001-11-21,9835,10124,9835,10061,228550,265600.0,33200000.0
2001-11-22,9961,10124,9873,10061,250220,265600.0,33200000.0
2001-11-23,9948,10250,9948,10200,555320,269252.0,33200000.0
2001-11-26,10300,10514,10275,10451,989250,275892.0,33200000.0
2001-11-27,10451,10451,10187,10288,460580,271576.0,33200000.0
2001-11-28,10187,10288,9986,10061,397380,265600.0,33200000.0
2001-11-29,9936,10187,9910,10187,269110,268920.0,33200000.0
2001-11-30,10288,10313,10087,10275,382480,271244.0,33200000.0
2001-12-03,10325,10325,10112,10325,299960,272572.0,33200000.0
2001-12-04,10338,10363,10049,10175,741340,268588.0,33200000.0
2001-12-05,10124,10376,10124,10250,1113160,270580.0,33200000.0
2001-12-06,10426,10791,10263,10439,1649180,275560.0,33200000.0
2001-12-07,10539,11571,10476,11332,1870720,299132.0,33200000.0
2001-12-10,11432,12124,11080,11508,1594910,303780.0,33200000.0
2001-12-11,11508,11646,11093,11256,1152990,297140.0,33200000.0
2001-12-12,11193,11369,11130,11319,528580,298800.0,33200000.0
2001-12-13,11193,11948,11193,11508,953420,303780.0,33200000.0
2001-12-14,11508,11759,11382,11407,630360,301124.0,33200000.0
2001-12-17,11407,11445,11093,11294,403080,298136.0,33200000.0
2001-12-18,11130,11319,11042,11118,385220,293488.0,33200000.0
2001-12-19,11294,11294,10866,11181,342620,295148.0,33200000.0
2001-12-20,11130,11684,11130,11520,471770,304112.0,33200000.0
2001-12-21,11332,11432,11193,11319,345890,298800.0,33200000.0
2001-12-24,11281,11571,11281,11394,558040,300792.0,33200000.0
2001-12-26,11445,11822,11445,11759,874340,310420.0,33200000.0
2001-12-27,11382,11394,11168,11319,443620,298800.0,33200000.0
2001-12-28,11256,11432,11244,11369,528030,300128.0,33200000.0
2002-01-02,11319,11445,11193,11432,401855,301788.0,33200000.0
2002-01-03,11558,11596,11231,11445,670690,302120.0,33200000.0
2002-01-04,11571,11596,11256,11319,893390,298800.0,33200000.0
2002-01-07,11382,11445,11143,11319,890739,298800.0,33200000.0
2002-01-08,11256,12275,11256,12061,2194367,318388.0,33200000.0
2002-01-09,12137,12476,11872,12137,1074659,320380.0,33200000.0
2002-01-10,12074,12577,12036,12388,1048962,327020.0,33200000.0
2002-01-11,12338,12388,11608,11935,679348,315068.0,33200000.0
2002-01-14,11822,11973,11621,11948,317830,315400.0,33200000.0
2002-01-15,11734,11935,11709,11709,369230,309092.0,33200000.0
2002-01-16,11696,11885,11633,11759,226160,310420.0,33200000.0
2002-01-17,11545,11759,11545,11608,191543,306436.0,33200000.0
2002-01-18,11608,11734,11457,11596,220360,306104.0,33200000.0
2002-01-21,11382,11822,11369,11684,222020,308428.0,33200000.0
2002-01-22,11495,12036,11495,11847,358330,312744.0,33200000.0
2002-01-23,11948,12702,11759,12451,1296013,328680.0,33200000.0
2002-01-24,12702,12828,12300,12463,954410,329012.0,33200000.0
2002-01-25,12577,13646,12350,13080,1984710,345280.0,33200000.0
2002-01-28,13331,13709,13017,13646,844538,360220.0,33200000.0
2002-01-29,13583,14212,13206,13834,1195390,365200.0,33200000.0
