삼성전자(005930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-23,6450,6450,6160,6190,558191,46795825.0,151198141.0
2000-08-24,6260,6300,6100,6220,634031,47022622.0,151198141.0
2000-08-25,6180,6400,6110,6400,439289,48383405.0,151198141.0
2000-08-28,6340,6380,6260,6330,352697,47854212.0,151198141.0
2000-08-29,6320,6380,6160,6220,335311,47022622.0,151198141.0
2000-08-30,6140,6190,6020,6030,474778,45586240.0,151198141.0
2000-08-31,5900,5900,5380,5470,2282425,41352692.0,151198141.0
2000-09-01,5540,5600,5420,5540,999150,41891225.0,151231859.0
2000-09-04,5440,5550,5310,5340,572580,40378906.0,151231859.0
2000-09-05,5260,5340,5030,5150,1595388,38942204.0,151231859.0
2000-09-06,5200,5280,5090,5150,1062450,38942204.0,151231859.0
2000-09-07,4940,4980,4760,4790,1678143,36220030.0,151231859.0
2000-09-08,4900,4929,4790,4880,1143428,36900574.0,151231859.0
2000-09-14,4600,4710,4440,4710,2122625,35615103.0,151231859.0
2000-09-15,4500,4620,4300,4350,1653972,32892929.0,151231859.0
2000-09-18,4010,4120,3700,3970,2926173,30019524.0,151231859.0
2000-09-19,3990,4370,3900,4160,2010503,31456227.0,151231859.0
2000-09-20,4600,4660,4460,4600,2068299,34783328.0,151231859.0
2000-09-21,4590,4660,4320,4400,1308910,33271009.0,151231859.0
2000-09-22,3840,4050,3780,3800,2065320,28734053.0,151231859.0
2000-09-25,3879,4110,3840,4090,1319773,30926915.0,151231859.0
2000-09-26,3900,4040,3900,4000,1168610,30246372.0,151231859.0
2000-09-27,4000,4100,3959,4030,1395909,30473220.0,151231859.0
2000-09-28,4100,4190,4030,4060,1049400,30700067.0,151231859.0
2000-09-29,4120,4120,3940,4040,1150741,30548836.0,151231859.0
2000-10-02,3840,3879,3760,3810,822417,28809669.0,151231859.0
2000-10-04,3700,3950,3589,3890,1652739,29414597.0,151231859.0
2000-10-05,4019,4080,3939,3940,1254995,29792676.0,151231859.0
2000-10-06,3800,3899,3760,3900,1098710,29490213.0,151231859.0
2000-10-09,3820,3840,3680,3690,1263995,27902278.0,151231859.0
2000-10-10,3700,3810,3590,3660,1242900,27675430.0,151231859.0
2000-10-11,3450,3459,3210,3220,2072111,24348329.0,151231859.0
2000-10-12,3140,3280,3140,3140,1590749,23743402.0,151231859.0
2000-10-13,3000,3090,2830,3030,2305962,22911627.0,151231859.0
2000-10-16,3300,3380,3130,3160,2326392,23894634.0,151231859.0
2000-10-17,2980,3080,2730,2740,1306045,20718765.0,151231859.0
2000-10-18,2540,2760,2420,2730,3284311,20643149.0,151231859.0
2000-10-19,2730,3050,2690,2900,2754409,21928620.0,151231859.0
2000-10-20,3239,3330,3190,3330,2376542,25180105.0,151231859.0
2000-10-23,3490,3520,3160,3200,2799260,24197097.0,151231859.0
2000-10-24,3180,3419,3100,3340,1942318,25255720.0,151231859.0
2000-10-25,3200,3260,3130,3210,1374694,24272713.0,151231859.0
2000-10-26,2930,3030,2740,2890,2665890,21853004.0,151231859.0
2000-10-27,2960,3020,2840,2840,1463360,21474924.0,151231859.0
2000-10-30,2800,2880,2720,2750,736657,20794381.0,151231859.0
2000-10-31,2750,2850,2630,2850,1263847,21551440.0,151238174.0
2000-11-01,3000,3270,2960,3260,1883300,24651822.0,151238174.0
2000-11-02,3200,3429,3170,3320,2463636,25105537.0,151238174.0
2000-11-03,3420,3470,3370,3440,1608435,26012966.0,151238174.0
2000-11-06,3460,3670,3380,3510,1437330,26542300.0,151238174.0
2000-11-07,3460,3550,3380,3440,1074804,26012966.0,151238174.0
2000-11-08,3399,3460,3280,3410,1164384,25786109.0,151238174.0
2000-11-09,3300,3430,3260,3400,1046171,25710490.0,151238174.0
2000-11-10,3360,3440,3320,3380,702840,25559251.0,151238174.0
2000-11-13,3220,3260,3100,3150,1021457,23820012.0,151238174.0
2000-11-14,3210,3320,3210,3290,635154,24878680.0,151238174.0
2000-11-15,3449,3460,3319,3390,1114464,25634870.0,151238174.0
2000-11-16,3400,3420,3250,3280,748446,24803061.0,151238174.0
2000-11-17,3180,3230,3150,3220,724553,24349346.0,151238174.0
2000-11-20,3160,3210,3100,3100,535981,23441917.0,151238174.0
2000-11-21,3080,3170,2970,3160,1032456,23895631.0,151238174.0
2000-11-22,3100,3220,3080,3140,754289,23744393.0,151238174.0
2000-11-23,3140,3260,3140,3210,892960,24273727.0,151238174.0
2000-11-24,3310,3400,3270,3400,910673,25710490.0,151238174.0
2000-11-27,3600,3800,3570,3780,2004446,28584015.0,151238174.0
2000-11-28,3650,3650,3500,3520,1195439,26617919.0,151238174.0
2000-11-29,3300,3350,3200,3220,1086068,24349346.0,151238174.0
2000-11-30,3220,3290,3150,3240,1266322,24500584.0,151238174.0
2000-12-01,3080,3220,3040,3180,1928557,24046870.0,151238174.0
2000-12-04,3220,3250,3080,3100,1037540,23441917.0,151238174.0
2000-12-05,3160,3250,3120,3240,1168095,24500584.0,151238174.0
2000-12-06,3410,3430,3210,3210,1917834,24273727.0,151238174.0
2000-12-07,3210,3260,3160,3260,860422,24651822.0,151238174.0
2000-12-08,3260,3389,3260,3370,951501,25483632.0,151238174.0
2000-12-11,3480,3630,3480,3580,1411583,27071633.0,151238174.0
2000-12-12,3579,3650,3499,3500,1474958,26466680.0,151238174.0
2000-12-13,3500,3779,3500,3780,1682889,28584015.0,151238174.0
2000-12-14,3619,3680,3560,3620,1339386,27374109.0,151238174.0
2000-12-15,3620,3640,3480,3490,1059217,26391370.0,151239942.0
2000-12-18,3500,3590,3489,3560,687058,26920710.0,151239942.0
2000-12-19,3559,3570,3510,3530,508982,26693850.0,151239942.0
2000-12-20,3419,3450,3320,3340,1073576,25257070.0,151239942.0
2000-12-21,3120,3300,3070,3240,1532573,24500871.0,151239942.0
2000-12-22,3240,3300,3130,3140,1275258,23744671.0,151239942.0
2000-12-26,3230,3240,3160,3160,1208632,23895911.0,151239942.0
2001-01-02,3160,3380,3140,3350,789127,25332690.0,151239942.0
2001-01-03,3229,3420,3220,3370,757143,25483930.0,151239942.0
2001-01-04,3790,3870,3660,3780,2398248,28584349.0,151239942.0
2001-01-05,3760,3920,3700,3900,1562744,29491789.0,151239942.0
2001-01-08,3820,3910,3780,3880,845911,29340549.0,151239942.0
2001-01-09,3830,3860,3710,3840,925608,29038069.0,151239942.0
2001-01-10,3780,3810,3700,3710,824777,28055009.0,151239942.0
2001-01-11,3789,3789,3640,3640,628239,27525669.0,151239942.0
2001-01-12,3800,3890,3770,3840,1058060,29038069.0,151239942.0
2001-01-15,3860,4020,3840,3920,1029275,29643029.0,151239942.0
2001-01-16,3960,4200,3850,4140,1041389,31306668.0,151239942.0
2001-01-17,4059,4240,4059,4220,1051459,31911628.0,151239942.0
2001-01-18,4240,4530,4240,4400,1153718,33272787.0,151239942.0
2001-01-19,4699,4699,4520,4600,1084940,34785187.0,151239942.0
2001-01-22,4600,4600,4470,4550,845034,34407087.0,151239942.0
2001-01-26,4450,4480,3970,3980,1820526,30096748.0,151239942.0
2001-01-29,4000,4100,3960,4020,944935,30399228.0,151239942.0
2001-01-30,4100,4170,4070,4110,787000,31079808.0,151239942.0
2001-01-31,4090,4400,4090,4400,1060930,33272787.0,151239942.0
2001-02-01,4270,4420,4190,4270,794640,32289728.0,151239942.0
2001-02-02,4290,4390,4220,4290,546604,32440968.0,151239942.0
2001-02-05,4170,4200,3990,4030,942754,30474848.0,151239942.0
2001-02-06,3980,4020,3910,4010,630966,30323608.0,151239942.0
2001-02-07,3960,3990,3899,3900,462650,29491789.0,151239942.0
2001-02-08,3920,4059,3890,4060,693756,30701708.0,151239942.0
2001-02-09,4040,4100,3980,4070,504637,30777328.0,151239942.0
2001-02-12,3840,4050,3840,3970,722293,30021128.0,151239942.0
2001-02-13,4040,4100,3970,3980,445953,30096748.0,151239942.0
2001-02-14,3920,4040,3899,3980,394201,30096748.0,151239942.0
2001-02-15,4200,4210,4100,4130,698680,31231048.0,151239942.0
2001-02-16,4150,4310,4130,4250,927555,32138488.0,151239942.0
2001-02-19,4180,4210,4100,4190,457630,31684768.0,151239942.0
2001-02-20,4190,4280,4180,4240,363573,32062868.0,151239942.0
2001-02-21,4160,4200,4140,4160,390024,31457908.0,151239942.0
2001-02-22,4080,4100,3940,4010,872169,30323608.0,151239942.0
2001-02-23,3920,3970,3830,3840,1537164,29038069.0,151239942.0
2001-02-26,3850,3860,3780,3840,713378,29038069.0,151239942.0
2001-02-27,3840,3940,3790,3790,773982,28659969.0,151239942.0
2001-02-28,3700,3780,3700,3740,574345,28281869.0,151239942.0
2001-03-02,3700,3700,3580,3610,890062,27298810.0,151239942.0
2001-03-05,3529,3720,3529,3720,492456,28130629.0,151239942.0
2001-03-06,3820,3850,3760,3800,510082,28735589.0,151239942.0
2001-03-07,3960,4010,3900,4000,1052875,30247988.0,151239942.0
2001-03-08,3950,4010,3910,4010,627296,30323608.0,151239942.0
2001-03-09,3940,3940,3820,3840,616095,29038069.0,151239942.0
2001-03-12,3700,3760,3649,3670,772211,27752529.0,151239942.0
2001-03-13,3570,3650,3540,3640,676313,27525669.0,151239942.0
2001-03-14,3790,3910,3780,3900,785725,29491789.0,151239942.0
2001-03-15,3790,3930,3760,3920,587410,29643029.0,151239942.0
2001-03-16,3879,3920,3829,3890,466356,29416169.0,151239942.0
2001-03-19,3810,3880,3770,3800,497387,28735589.0,151239942.0
2001-03-20,3899,3920,3819,3820,429195,28886829.0,151239942.0
2001-03-21,3720,3900,3700,3870,811004,29264929.0,151239942.0
2001-03-22,3979,3990,3920,3980,749337,30096748.0,151239942.0
2001-03-23,4090,4370,4080,4300,1835148,32516588.0,151239942.0
2001-03-26,4400,4430,4340,4340,857488,32819067.0,151239942.0
2001-03-27,4300,4310,4120,4150,626950,31382288.0,151239942.0
2001-03-28,4260,4260,4150,4150,521567,31382288.0,151239942.0
2001-03-29,4090,4180,4039,4090,598422,30928568.0,151239942.0
2001-03-30,4110,4170,4040,4160,602077,31457908.0,151239942.0
2001-04-02,4040,4100,3959,3990,782843,30172368.0,151239942.0
2001-04-03,3810,3869,3789,3800,921494,28735589.0,151239942.0
2001-04-04,3700,3739,3630,3660,1245631,27676909.0,151239942.0
2001-04-06,3960,3960,3780,3840,1705837,29038069.0,151239942.0
2001-04-09,3790,3810,3710,3710,516809,28055009.0,151239942.0
2001-04-10,3709,3740,3610,3640,783590,27525669.0,151239942.0
2001-04-11,3780,3800,3720,3720,890351,28130629.0,151239942.0
2001-04-12,3940,4090,3900,4010,1473266,30323608.0,151239942.0
2001-04-13,4100,4150,4030,4060,776811,30701708.0,151239942.0
2001-04-16,4060,4080,3939,3940,204097,29794269.0,151239942.0
2001-04-17,3920,4020,3850,3970,336359,30021128.0,151239942.0
2001-04-18,4110,4280,4069,4280,955879,32365348.0,151239942.0
2001-04-19,4620,4919,4580,4700,2626128,35541386.0,151239942.0
2001-04-20,4720,4780,4490,4490,898176,33953367.0,151239942.0
2001-04-23,4490,4610,4470,4540,635721,34331467.0,151239942.0
2001-04-24,4410,4420,4330,4400,623792,33272787.0,151239942.0
2001-04-25,4340,4520,4320,4520,526949,34180227.0,151239942.0
2001-04-26,4600,4600,4450,4470,784235,33802127.0,151239942.0
2001-04-27,4410,4450,4310,4340,433980,32819067.0,151239942.0
2001-04-30,4460,4620,4410,4580,764571,34633947.0,151239942.0
2001-05-02,4700,4700,4540,4580,730267,34633947.0,151239942.0
2001-05-03,4620,4620,4490,4600,517991,34785187.0,151239942.0
2001-05-04,4410,4510,4410,4460,656127,33726507.0,151239942.0
2001-05-07,4500,4630,4480,4600,358957,34785187.0,151239942.0
2001-05-08,4590,4620,4520,4590,336524,34709567.0,151239942.0
2001-05-09,4560,4580,4490,4500,413921,34028987.0,151239942.0
2001-05-10,4500,4560,4440,4500,492487,34028987.0,151239942.0
2001-05-11,4460,4470,4400,4410,554183,33348407.0,151239942.0
2001-05-14,4420,4460,4400,4430,286202,33499647.0,151239942.0
2001-05-15,4410,4450,4290,4340,528436,32819067.0,151239942.0
2001-05-16,4300,4370,4200,4210,517916,31836008.0,151239942.0
2001-05-17,4400,4430,4340,4430,482133,33499647.0,151239942.0
2001-05-18,4380,4420,4340,4410,378388,33348407.0,151239942.0
2001-05-21,4500,4620,4430,4580,563256,34633947.0,151239942.0
2001-05-22,4720,4780,4620,4620,976665,34936427.0,151239942.0
2001-05-23,4599,4759,4580,4700,437809,35541386.0,151239942.0
2001-05-24,4560,4600,4510,4530,605529,34255847.0,151239942.0
2001-05-25,4550,4650,4430,4440,673974,33575267.0,151239942.0
2001-05-28,4420,4480,4380,4450,369666,33650887.0,151239942.0
2001-05-29,4430,4640,4430,4640,485640,35087667.0,151239942.0
2001-05-30,4500,4530,4450,4470,636313,33802127.0,151239942.0
2001-05-31,4320,4340,4190,4240,1271938,32062868.0,151239942.0
2001-06-01,4300,4300,4210,4240,586304,32062868.0,151239942.0
2001-06-04,4260,4310,4230,4240,399194,32062868.0,151239942.0
2001-06-05,4140,4240,4040,4060,1030410,30701708.0,151239942.0
2001-06-07,4080,4310,4080,4280,799372,32365348.0,151239942.0
2001-06-08,4420,4510,4400,4470,854889,33802127.0,151239942.0
2001-06-11,4330,4380,4280,4280,493626,32365348.0,151239942.0
2001-06-12,4220,4300,4210,4220,483939,31911628.0,151239942.0
2001-06-13,4300,4310,4200,4280,472921,32365348.0,151239942.0
2001-06-14,4270,4310,4200,4230,556866,31987248.0,151239942.0
2001-06-15,4190,4200,4120,4190,817467,31684768.0,151239942.0
2001-06-18,4180,4180,4080,4100,681948,31004188.0,151239942.0
2001-06-19,4100,4170,4080,4110,625581,31079808.0,151239942.0
2001-06-20,4060,4070,3990,4000,770358,30247988.0,151239942.0
2001-06-21,4000,4040,3920,3960,816100,29945509.0,151239942.0
2001-06-22,3940,3940,3820,3870,893742,29264929.0,151239942.0
2001-06-25,3840,3929,3799,3870,518554,29264929.0,151239942.0
2001-06-26,3870,3900,3779,3780,670094,28584349.0,151239942.0
2001-06-27,3790,3800,3700,3720,819708,28130629.0,151239942.0
2001-06-28,3700,3790,3690,3750,540822,28357489.0,151239942.0
2001-06-29,3840,3850,3800,3840,613537,29038069.0,151239942.0
2001-07-02,3840,3880,3810,3860,465694,29189309.0,151239942.0
2001-07-03,3900,3909,3870,3890,406148,29416169.0,151239942.0
2001-07-04,3840,3939,3840,3940,274111,29794269.0,151239942.0
2001-07-05,3939,3950,3859,3860,311035,29189309.0,151239942.0
2001-07-06,3740,3770,3649,3670,760498,27752529.0,151239942.0
2001-07-09,3499,3540,3390,3420,1632709,25863650.0,151249415.0
2001-07-10,3440,3489,3390,3400,653353,25712401.0,151249415.0
2001-07-11,3280,3410,3280,3380,759411,25561151.0,151249415.0
2001-07-12,3480,3560,3460,3520,1327393,26619897.0,151249415.0
2001-07-13,3640,3640,3360,3400,931217,25712401.0,151249415.0
2001-07-16,3370,3390,3259,3340,558267,25258652.0,151249415.0
2001-07-18,3360,3420,3329,3350,668626,25334277.0,151249415.0
2001-07-19,3330,3539,3310,3540,746507,26771146.0,151249415.0
2001-07-20,3520,3600,3470,3520,592597,26619897.0,151249415.0
2001-07-23,3500,3500,3430,3460,425554,26166149.0,151249415.0
2001-07-24,3400,3510,3400,3470,429673,26255140.0,151326456.0
2001-07-25,3460,3589,3440,3570,418182,27011772.0,151326456.0
2001-07-26,3590,3650,3590,3630,437342,27465752.0,151326456.0
2001-07-27,3730,3790,3689,3710,576045,28071058.0,151326456.0
2001-07-30,3760,3780,3689,3710,401109,28071409.0,151328350.0
2001-07-31,3740,3810,3720,3790,444664,28676722.0,151328350.0
2001-08-01,3829,3989,3810,3960,1157583,29963013.0,151328350.0
2001-08-02,4020,4040,3880,3910,635840,29584692.0,151328350.0
2001-08-03,4000,4020,3950,3990,655941,30190006.0,151328350.0
2001-08-06,3930,4000,3899,3980,322611,30114342.0,151328350.0
2001-08-07,3880,3900,3810,3860,441781,29206372.0,151328350.0
2001-08-08,3820,3840,3740,3800,268180,28752386.0,151328350.0
2001-08-09,3690,3730,3659,3660,583411,27693088.0,151328350.0
2001-08-10,3710,3780,3710,3730,231661,28222737.0,151328350.0
2001-08-13,3770,3830,3750,3830,372898,28979379.0,151328350.0
2001-08-14,3900,3959,3870,3950,424405,29887349.0,151328350.0
2001-08-16,3840,3899,3819,3900,366645,29509028.0,151328350.0
2001-08-17,3900,3960,3870,3920,354953,29660357.0,151328350.0
2001-08-20,3800,3829,3780,3800,188771,28752386.0,151328350.0
2001-08-21,3820,3849,3700,3720,434725,28147073.0,151328350.0
2001-08-22,3629,3850,3629,3850,435449,29130707.0,151328350.0
2001-08-23,3869,3910,3800,3850,298954,29130707.0,151328350.0
2001-08-24,3840,3880,3780,3840,150355,29055043.0,151328350.0
2001-08-27,3960,4020,3920,3980,759108,30114342.0,151328350.0
2001-08-28,4000,4000,3930,3940,410733,29811685.0,151328350.0
2001-08-29,3900,3970,3860,3930,382787,29736021.0,151328350.0
2001-08-30,3840,3940,3840,3920,251777,29660357.0,151328350.0
2001-08-31,3860,3880,3749,3800,516960,28752386.0,151328350.0
2001-09-03,3810,3820,3750,3760,209020,28449730.0,151328350.0
2001-09-04,3760,3940,3750,3930,375560,29736021.0,151328350.0
2001-09-05,3840,3849,3750,3790,420443,28676722.0,151328350.0
2001-09-06,3800,3850,3760,3770,349882,28525394.0,151328350.0
2001-09-07,3760,3819,3690,3820,456798,28903715.0,151328350.0
2001-09-10,3770,3830,3729,3830,280072,28979379.0,151328350.0
2001-09-11,3800,3850,3720,3740,316200,28298401.0,151328350.0
2001-09-12,3200,3460,3200,3230,1699446,24439529.0,151328350.0
2001-09-13,3360,3460,3319,3430,1194979,25952812.0,151328350.0
2001-09-14,3440,3449,3289,3390,663586,25650155.0,151328350.0
2001-09-17,3300,3360,3240,3280,569053,24817849.0,151328350.0
2001-09-18,3390,3400,3300,3350,497444,25347499.0,151328350.0
2001-09-19,3300,3340,3260,3280,431180,24817849.0,151328350.0
2001-09-20,3200,3200,3030,3080,1227672,23304566.0,151328350.0
2001-09-21,2900,2940,2790,2850,1308363,21564290.0,151328350.0
2001-09-24,2810,2960,2810,2960,1139615,22396596.0,151328350.0
2001-09-25,3060,3070,2860,2860,841381,21639954.0,151328350.0
2001-09-26,2820,2870,2790,2830,665570,21412962.0,151328350.0
2001-09-27,2760,2810,2680,2810,730010,21261633.0,151328350.0
2001-09-28,2880,2900,2780,2800,945715,21185969.0,151328350.0
2001-10-04,3000,3000,2860,2910,1298572,22018275.0,151328350.0
2001-10-05,2920,2970,2870,2950,800783,22320932.0,151328350.0
2001-10-08,2940,2960,2890,2920,398747,22093939.0,151328350.0
2001-10-09,2960,3060,2960,3030,792657,22926245.0,151328350.0
2001-10-10,2990,3010,2960,2980,337119,22547924.0,151328350.0
2001-10-11,3080,3200,3070,3180,1163439,24061208.0,151328350.0
2001-10-12,3320,3339,3250,3260,945385,24666521.0,151328350.0
2001-10-15,3200,3240,3180,3200,348550,24212536.0,151328350.0
2001-10-16,3160,3230,3160,3180,312417,24061208.0,151328350.0
2001-10-17,3260,3300,3230,3280,571926,24817849.0,151328350.0
2001-10-18,3230,3260,3170,3260,437077,24666521.0,151328350.0
2001-10-19,3300,3409,3260,3400,831100,25725820.0,151328350.0
2001-10-22,3460,3470,3330,3390,374651,25650155.0,151328350.0
2001-10-23,3500,3530,3450,3480,791601,26331133.0,151328350.0
2001-10-24,3560,3710,3550,3710,1122341,28071409.0,151328350.0
2001-10-25,3700,3700,3620,3660,552279,27693088.0,151328350.0
2001-10-26,3660,3690,3580,3620,956467,27390431.0,151328350.0
2001-10-29,3660,3700,3610,3680,509692,27844416.0,151328350.0
2001-10-30,3540,3580,3469,3480,676544,26331133.0,151328350.0
2001-10-31,3410,3479,3410,3470,579648,26255469.0,151328350.0
2001-11-01,3540,3630,3480,3580,685945,27087775.0,151328350.0
2001-11-02,3630,3670,3630,3660,758497,27693088.0,151328350.0
2001-11-05,3670,3699,3619,3700,603653,27995745.0,151328350.0
2001-11-06,3780,3829,3760,3800,1060255,28752386.0,151328350.0
2001-11-07,3820,3829,3770,3810,885396,28828051.0,151328350.0
2001-11-08,3810,3870,3800,3860,752072,29206372.0,151328350.0
2001-11-09,3900,4010,3860,3970,1308756,30038677.0,151328350.0
2001-11-12,4010,4050,3930,4000,470021,30265670.0,151328350.0
2001-11-13,3920,4000,3900,4000,600257,30265670.0,151328350.0
2001-11-14,4100,4300,4059,4300,1500609,32535595.0,151328350.0
2001-11-15,4210,4290,4150,4190,725548,31703289.0,151328350.0
2001-11-16,4160,4190,4070,4180,715938,31627625.0,151328350.0
2001-11-19,4100,4400,4100,4370,786310,33065244.0,151328350.0
2001-11-20,4400,4460,4270,4270,753937,32308603.0,151328350.0
2001-11-21,4160,4300,4150,4220,668676,31930282.0,151328350.0
2001-11-22,4230,4320,4160,4320,351957,32686924.0,151328350.0
2001-11-23,4340,4450,4300,4440,547400,33594894.0,151328350.0
2001-11-26,4470,4620,4470,4600,759876,34805520.0,151328350.0
2001-11-27,4640,4660,4570,4620,839258,34956849.0,151328350.0
2001-11-28,4540,4600,4350,4380,594097,33140909.0,151328350.0
2001-11-29,4290,4490,4170,4200,1065368,31778954.0,151328350.0
2001-11-30,4460,4460,4330,4360,624634,32989580.0,151328350.0
2001-12-03,4430,4500,4290,4490,657275,33973215.0,151328350.0
2001-12-04,4530,4610,4440,4600,654850,34805520.0,151328350.0
2001-12-05,4760,5290,4740,5290,2302638,40026349.0,151328350.0
2001-12-06,5560,5860,5350,5500,2292641,41615296.0,151328350.0
2001-12-07,5400,5730,5330,5670,1174187,42901587.0,151328350.0
2001-12-10,5580,5580,5169,5200,1305630,39345371.0,151328350.0
2001-12-11,5040,5190,4970,5170,1052531,39118378.0,151328350.0
2001-12-12,5160,5420,5030,5400,1077931,40858654.0,151328350.0
2001-12-13,5400,5430,5220,5300,1275323,40102013.0,151328350.0
2001-12-14,5110,5230,5090,5100,930212,38588729.0,151328350.0
2001-12-17,5010,5150,4920,5010,825153,37907752.0,151328350.0
2001-12-18,5080,5390,5080,5210,1134564,39421035.0,151328350.0
2001-12-19,5310,5350,5250,5280,617413,39950684.0,151328350.0
2001-12-20,5200,5410,5110,5300,648790,40102013.0,151328350.0
2001-12-21,5100,5190,5000,5030,833009,38059080.0,151328350.0
2001-12-24,5050,5160,5010,5050,408625,38210408.0,151328350.0
