이연제약(102460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-02,14000,14400,14000,14150,26413,237296.0,16770000.0
2019-01-03,14150,14550,14050,14250,36233,238972.0,16770000.0
2019-01-04,14250,14500,13750,14500,20164,243165.0,16770000.0
2019-01-07,14500,14750,14400,14550,20770,244004.0,16770000.0
2019-01-08,14550,14750,14450,14600,12048,244842.0,16770000.0
2019-01-09,14700,14850,14500,14700,16123,246519.0,16770000.0
2019-01-10,14700,14700,14450,14650,5677,245680.0,16770000.0
2019-01-11,14600,14650,14350,14400,12291,241488.0,16770000.0
2019-01-14,14500,14700,14100,14400,10559,241488.0,16770000.0
2019-01-15,14400,14550,14200,14350,7425,240650.0,16770000.0
2019-01-16,14400,14500,14300,14450,7191,242326.0,16770000.0
2019-01-17,14450,14650,14350,14450,14004,242326.0,16770000.0
2019-01-18,14450,15050,14350,14950,27382,250712.0,16770000.0
2019-01-21,14950,15150,14600,15100,17035,253227.0,16770000.0
2019-01-22,15050,15050,14850,14900,9381,249873.0,16770000.0
2019-01-23,14850,15300,14700,15050,23894,252388.0,16770000.0
2019-01-24,15100,15250,14950,15250,12903,255742.0,16770000.0
2019-01-25,15100,15250,15050,15200,11391,254904.0,16770000.0
2019-01-28,15250,15300,14900,15200,19746,254904.0,16770000.0
2019-01-29,15050,15150,14750,14900,24754,249873.0,16770000.0
2019-01-30,14900,15200,14650,14850,17939,249034.0,16770000.0
2019-01-31,14900,15250,14850,15200,30239,254904.0,16770000.0
2019-02-01,15200,15400,15050,15200,10455,254904.0,16770000.0
2019-02-07,15150,15400,14950,15350,14666,257420.0,16770000.0
2019-02-08,15050,15450,15050,15350,10552,257420.0,16770000.0
2019-02-11,15350,16300,15350,16000,56902,268320.0,16770000.0
2019-02-12,16000,16300,15650,15900,21662,266643.0,16770000.0
2019-02-13,15900,16100,15500,16000,15512,268320.0,16770000.0
2019-02-14,16050,16300,15800,16300,17751,273351.0,16770000.0
2019-02-15,16400,16600,16200,16350,18615,274190.0,16770000.0
2019-02-18,16700,16700,16200,16400,26061,275028.0,16770000.0
2019-02-19,16400,16500,16200,16450,12379,275866.0,16770000.0
2019-02-20,16550,16700,16250,16600,23727,278382.0,16770000.0
2019-02-21,16600,16700,16400,16400,11899,275028.0,16770000.0
2019-02-22,16350,16750,16300,16400,20217,275028.0,16770000.0
2019-02-25,16400,16500,16200,16400,14853,275028.0,16770000.0
2019-02-26,16600,20900,16550,17050,1502109,285928.0,16770000.0
2019-02-27,17450,18900,17200,17950,751040,301022.0,16770000.0
2019-02-28,18050,19800,17850,18350,566465,307730.0,16770000.0
2019-03-04,18650,19100,18400,18950,207159,317792.0,16770000.0
2019-03-05,19100,19300,18500,18600,148702,311922.0,16770000.0
2019-03-06,18600,19150,18300,18500,107559,310245.0,16770000.0
2019-03-07,18500,19000,17850,18350,147381,307730.0,16770000.0
2019-03-08,18150,18650,17700,18300,43558,306891.0,16770000.0
2019-03-11,18300,18450,17850,18100,51511,303537.0,16770000.0
2019-03-12,18100,18500,17900,18100,81303,303537.0,16770000.0
2019-03-13,18000,18600,17900,18450,77373,309406.0,16770000.0
2019-03-14,18700,21000,18700,20400,974902,342108.0,16770000.0
2019-03-15,20200,23250,20150,22300,869379,373971.0,16770000.0
2019-03-18,22350,23150,21700,22950,342996,384872.0,16770000.0
2019-03-19,22950,23150,21200,22100,242415,370617.0,16770000.0
2019-03-20,22100,22100,20850,21650,253996,363070.0,16770000.0
2019-03-21,21400,21900,20950,21000,171470,352170.0,16770000.0
2019-03-22,21000,21950,20850,21800,149404,365586.0,16770000.0
2019-03-25,21450,21500,19850,20000,190235,335400.0,16770000.0
2019-03-26,20000,20850,19850,20550,75257,344624.0,16770000.0
2019-03-27,20600,20800,20050,20150,66518,337916.0,16770000.0
2019-03-28,20000,20450,19000,19400,125160,325338.0,16770000.0
2019-03-29,19800,20000,18800,19400,80943,325338.0,16770000.0
2019-04-01,19250,19800,18950,19400,52088,325338.0,16770000.0
2019-04-02,19700,19700,19200,19250,22337,322822.0,16770000.0
2019-04-03,19250,19800,19250,19650,43688,329530.0,16770000.0
2019-04-04,19500,19600,18700,18700,101292,313599.0,16770000.0
2019-04-05,18800,19000,18550,18900,44116,316953.0,16770000.0
2019-04-08,19000,19100,18200,18450,73211,309406.0,16770000.0
2019-04-09,18500,19550,18300,19250,123265,322822.0,16770000.0
2019-04-10,19750,20200,19500,19850,141249,332884.0,16770000.0
2019-04-11,19750,19850,19250,19700,75014,330369.0,16770000.0
2019-04-12,19600,19800,19050,19600,45573,328692.0,16770000.0
2019-04-15,19700,19700,18600,18750,115377,314438.0,16770000.0
2019-04-16,18750,19100,18450,19100,43005,320307.0,16770000.0
2019-04-17,19050,19050,18600,18800,26654,315276.0,16770000.0
2019-04-18,18750,18950,18400,18450,38259,309406.0,16770000.0
2019-04-19,18550,19000,18400,18650,63556,312760.0,16770000.0
2019-04-22,18800,19150,18750,19000,37565,318630.0,16770000.0
2019-04-23,19100,19100,18350,18600,42009,311922.0,16770000.0
2019-04-24,18750,18750,18200,18450,25848,309406.0,16770000.0
2019-04-25,18450,18450,17900,18000,42400,301860.0,16770000.0
2019-04-26,17800,18100,17500,17800,39335,298506.0,16770000.0
2019-04-29,17600,18450,17600,18450,25391,309406.0,16770000.0
2019-04-30,18400,19250,18000,19050,65860,319468.0,16770000.0
2019-05-02,18900,19100,18550,18550,54265,311084.0,16770000.0
2019-05-03,18550,19650,18550,19500,80543,327015.0,16770000.0
2019-05-07,19100,19250,18550,19000,51453,318630.0,16770000.0
2019-05-08,18900,18900,18450,18500,41307,310245.0,16770000.0
2019-05-09,18350,18600,17600,17800,53596,298506.0,16770000.0
2019-05-10,17850,18250,17450,18000,45153,301860.0,16770000.0
2019-05-13,18000,18000,17300,17300,24460,290121.0,16770000.0
2019-05-14,16950,17600,16950,17400,27266,291798.0,16770000.0
2019-05-15,17750,18100,17350,17750,30187,297668.0,16770000.0
2019-05-16,17750,18050,17200,17500,28504,293475.0,16770000.0
2019-05-17,17650,17650,17200,17300,30508,290121.0,16770000.0
2019-05-20,17100,17450,16450,16700,35302,280059.0,16770000.0
2019-05-21,16900,17250,16600,16700,23728,280059.0,16770000.0
2019-05-22,17050,17500,16850,17250,17362,289282.0,16770000.0
2019-05-23,17350,17450,16400,16500,44598,276705.0,16770000.0
2019-05-24,16300,16550,16100,16150,29289,270836.0,16770000.0
2019-05-27,16050,16550,16000,16500,11550,276705.0,16770000.0
2019-05-28,16250,17050,16250,16750,16446,280898.0,16770000.0
2019-05-29,16500,16650,16050,16300,24852,273351.0,16770000.0
2019-05-30,16100,16450,15950,16150,24788,270836.0,16770000.0
2019-05-31,16250,16400,15850,16250,30811,272512.0,16770000.0
2019-06-03,16200,16450,16000,16400,20857,275028.0,16770000.0
2019-06-04,16250,16400,15800,16150,54336,270836.0,16770000.0
2019-06-05,16200,16500,16200,16350,18268,274190.0,16770000.0
2019-06-07,16350,16750,16250,16500,25479,276705.0,16770000.0
2019-06-10,16500,16800,16500,16650,7972,279220.0,16770000.0
2019-06-11,16700,17450,16700,17400,40612,291798.0,16770000.0
2019-06-12,17400,17500,17200,17500,21395,293475.0,16770000.0
2019-06-13,17500,18050,17050,18050,44151,302698.0,16770000.0
2019-06-14,18050,18150,17550,18100,37602,303537.0,16770000.0
2019-06-17,18200,18200,17450,17500,35526,293475.0,16770000.0
2019-06-18,17400,17750,17050,17200,29738,288444.0,16770000.0
2019-06-19,17300,17500,16950,17100,21940,286767.0,16770000.0
2019-06-20,17100,17250,16900,17200,16072,288444.0,16770000.0
2019-06-21,17100,17200,16500,16550,44128,277544.0,16770000.0
2019-06-24,16650,16950,16450,16450,26571,275866.0,16770000.0
2019-06-25,16550,16950,16400,16750,29078,280898.0,16770000.0
2019-06-26,16600,17150,16500,16950,23995,284252.0,16770000.0
2019-06-27,16950,16950,16050,16350,63659,274190.0,16770000.0
2019-06-28,16350,16450,16000,16350,22646,274190.0,16770000.0
2019-07-01,16400,16600,16250,16500,16200,276705.0,16770000.0
2019-07-02,16500,16700,16400,16700,11179,280059.0,16770000.0
2019-07-03,16550,16600,16200,16350,14336,274190.0,16770000.0
2019-07-04,16250,16400,15800,16000,33540,268320.0,16770000.0
2019-07-05,16000,16250,15750,16150,18399,270836.0,16770000.0
2019-07-08,16150,16150,14950,15300,56168,256581.0,16770000.0
2019-07-09,15050,15550,14750,15000,26982,251550.0,16770000.0
2019-07-10,15000,15400,14900,15400,25606,258258.0,16770000.0
2019-07-11,15500,15600,15400,15600,8721,261612.0,16770000.0
2019-07-12,15600,15750,15300,15600,13397,261612.0,16770000.0
2019-07-15,15600,15650,15150,15300,21292,256581.0,16770000.0
2019-07-16,15300,15350,15000,15250,19446,255742.0,16770000.0
2019-07-17,15250,15300,14750,15050,25370,252388.0,16770000.0
2019-07-18,15200,15400,14900,14950,13611,250712.0,16770000.0
2019-07-19,14950,15250,14950,15250,13119,255742.0,16770000.0
2019-07-22,15450,15450,15200,15400,10777,258258.0,16770000.0
2019-07-23,15500,15850,15000,15050,29341,252388.0,16770000.0
2019-07-24,15200,15200,14850,14900,16485,249873.0,16770000.0
2019-07-25,14900,15100,14450,14700,24282,246519.0,16770000.0
2019-07-26,14400,14600,14050,14300,47007,239811.0,16770000.0
2019-07-29,14050,15450,13550,14050,72386,235618.0,16770000.0
2019-07-30,13800,14250,13800,13900,17001,233103.0,16770000.0
2019-07-31,13700,14300,13500,14250,20640,238972.0,16770000.0
2019-08-01,14000,14750,14000,14550,24254,244004.0,16770000.0
2019-08-02,14300,14550,14000,14550,17602,244004.0,16770000.0
2019-08-05,14300,14350,12000,12000,128179,201240.0,16770000.0
2019-08-06,11650,12150,10950,11300,118403,189501.0,16770000.0
2019-08-07,11150,12100,11150,11750,35285,197048.0,16770000.0
2019-08-08,11750,12350,11750,12200,29381,204594.0,16770000.0
2019-08-09,12300,13150,12300,13000,37976,218010.0,16770000.0
2019-08-12,12800,13600,12800,13200,20914,221364.0,16770000.0
2019-08-13,13250,13300,12800,12950,27667,217172.0,16770000.0
2019-08-14,13050,13500,12800,13000,45139,218010.0,16770000.0
2019-08-16,12700,13200,12650,12900,19706,216333.0,16770000.0
2019-08-19,13200,13350,12900,13150,10606,220526.0,16770000.0
2019-08-20,13150,13500,13150,13500,11720,226395.0,16770000.0
2019-08-21,13500,13900,13400,13700,19846,229749.0,16770000.0
2019-08-22,13900,13900,13450,13600,18030,228072.0,16770000.0
2019-08-23,13500,13750,13350,13650,28766,228910.0,16770000.0
2019-08-26,13250,13500,12900,13200,22942,221364.0,16770000.0
2019-08-27,13450,13450,13000,13050,14992,218848.0,16770000.0
2019-08-28,12950,13450,12700,13450,14794,225556.0,16770000.0
2019-08-29,13400,13550,13150,13300,10517,223041.0,16770000.0
2019-08-30,13300,13650,13250,13450,15130,225556.0,16770000.0
2019-09-02,13450,13600,13350,13500,10052,226395.0,16770000.0
2019-09-03,13550,13600,13400,13550,8243,227234.0,16770000.0
2019-09-04,13500,13900,13400,13850,12963,232264.0,16770000.0
2019-09-05,13850,14150,13700,13950,17660,233942.0,16770000.0
2019-09-06,14000,14000,13600,13750,16268,230588.0,16770000.0
2019-09-09,13750,13950,13550,13600,11844,228072.0,16770000.0
2019-09-10,13600,13750,13450,13600,9740,228072.0,16770000.0
2019-09-11,13750,13750,13500,13750,30504,230588.0,16770000.0
2019-09-16,13900,14050,13800,14050,15784,235618.0,16770000.0
2019-09-17,14050,14500,14000,14500,26550,243165.0,16770000.0
2019-09-18,14600,14600,14250,14450,11935,242326.0,16770000.0
2019-09-19,14400,14650,14300,14400,7567,241488.0,16770000.0
2019-09-20,14300,14400,14000,14200,18267,238134.0,16770000.0
2019-09-23,14200,14350,13950,14100,8198,236457.0,16770000.0
2019-09-24,13300,13350,12500,12800,231425,214656.0,16770000.0
2019-09-25,12750,13100,12600,12750,60102,213818.0,16770000.0
2019-09-26,12800,13200,12800,12950,49682,217172.0,16770000.0
2019-09-27,13000,13100,12800,13000,20269,218010.0,16770000.0
2019-09-30,13000,13050,12700,12850,26336,215494.0,16770000.0
2019-10-01,13000,13150,12750,13100,21020,219687.0,16770000.0
2019-10-02,12850,13050,12800,12950,14622,217172.0,16770000.0
2019-10-04,12850,12950,12500,12550,34971,210464.0,16770000.0
2019-10-07,12800,16300,12700,16300,1514023,273351.0,16770000.0
