유화증권(003460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-05-11,9750,9900,9740,9900,2558,112271.0,11340483.0
2005-05-12,9800,9980,9800,9980,4902,113178.0,11340483.0
2005-05-13,9740,10200,9740,9870,9270,111931.0,11340483.0
2005-05-16,10900,10900,9800,10000,400,113405.0,11340483.0
2005-05-17,9820,10900,9820,10300,14050,116807.0,11340483.0
2005-05-18,10050,10300,10050,10300,1180,116807.0,11340483.0
2005-05-19,10500,10500,9980,9980,19030,113178.0,11340483.0
2005-05-20,10000,10300,10000,10200,910,115673.0,11340483.0
2005-05-23,10300,10300,9880,10200,450,115673.0,11340483.0
2005-05-24,9860,10500,9860,10450,5730,118508.0,11340483.0
2005-05-25,10100,10500,10050,10050,118,113972.0,11340483.0
2005-05-26,10450,10450,10050,10350,740,117374.0,11340483.0
2005-05-27,10200,10500,10200,10400,2290,117941.0,11340483.0
2005-05-30,10250,10500,10100,10500,3840,119075.0,11340483.0
2005-05-31,10300,10450,10300,10400,2870,117941.0,11340483.0
2005-06-01,10600,10600,10200,10450,2210,118508.0,11340483.0
2005-06-02,10250,10500,10250,10250,290,116240.0,11340483.0
2005-06-03,10250,10500,10000,10200,1410,115673.0,11340483.0
2005-06-07,10000,10250,10000,10250,100,116240.0,11340483.0
2005-06-08,10000,10450,10000,10100,3891,114539.0,11340483.0
2005-06-09,10100,10250,9900,10250,3740,116240.0,11340483.0
2005-06-10,10000,10200,10000,10200,3575,115673.0,11340483.0
2005-06-13,10200,10500,9950,10450,15270,118508.0,11340483.0
2005-06-14,10450,10450,10100,10200,2291,115673.0,11340483.0
2005-06-15,10000,11000,10000,10750,7950,121910.0,11340483.0
2005-06-16,10700,10700,10150,10300,6031,116807.0,11340483.0
2005-06-17,10300,10300,10100,10150,6789,115106.0,11340483.0
2005-06-20,10150,10200,10000,10000,2690,113405.0,11340483.0
2005-06-21,10100,10250,10000,10200,3510,115673.0,11340483.0
2005-06-22,10050,10450,10050,10250,4580,116240.0,11340483.0
2005-06-23,10250,10300,10150,10300,3400,116807.0,11340483.0
2005-06-24,10100,10400,10100,10300,10390,116807.0,11340483.0
2005-06-27,10300,10500,10150,10150,2310,115106.0,11340483.0
2005-06-28,10150,10300,10100,10100,9170,114539.0,11340483.0
2005-06-29,10150,10400,10150,10350,6090,117374.0,11340483.0
2005-06-30,10350,10450,10200,10300,16120,116807.0,11340483.0
2005-07-01,10200,10750,10200,10750,17670,121910.0,11340483.0
2005-07-04,10600,11100,10500,11000,20290,124745.0,11340483.0
2005-07-05,10800,11000,10600,10600,4267,120209.0,11340483.0
2005-07-06,10600,10800,10450,10800,1890,122477.0,11340483.0
2005-07-07,10800,11200,10800,11000,33420,124745.0,11340483.0
2005-07-08,11000,11000,11000,11000,370,124745.0,11340483.0
2005-07-11,10700,11100,10700,11100,13040,125879.0,11340483.0
2005-07-12,10800,11050,10800,11000,1880,124745.0,11340483.0
2005-07-13,11000,11000,10700,11000,27860,124745.0,11340483.0
2005-07-14,10800,11000,10800,10850,4380,123044.0,11340483.0
2005-07-15,10800,10900,10700,10750,4200,121910.0,11340483.0
2005-07-18,10750,10750,10450,10750,28800,121910.0,11340483.0
2005-07-19,10500,10750,10500,10750,21660,121910.0,11340483.0
2005-07-20,10600,11500,10600,10800,80440,122477.0,11340483.0
2005-07-21,10950,10950,10750,10750,17460,121910.0,11340483.0
2005-07-22,10750,10750,10400,10500,20592,119075.0,11340483.0
2005-07-25,10450,10650,10400,10650,25240,120776.0,11340483.0
2005-07-26,10650,10850,10500,10800,16400,122477.0,11340483.0
2005-07-27,10700,10850,10600,10700,25330,121343.0,11340483.0
2005-07-28,10600,11000,10550,10900,48150,123611.0,11340483.0
2005-07-29,10850,11350,10850,11150,25280,126446.0,11340483.0
2005-08-01,11050,11250,11000,11000,5430,124745.0,11340483.0
2005-08-02,11050,11050,11000,11000,15760,124745.0,11340483.0
2005-08-03,10900,11050,10850,10850,6480,123044.0,11340483.0
2005-08-04,10850,10900,10750,10800,13310,122477.0,11340483.0
2005-08-05,10700,10700,10450,10600,46011,120209.0,11340483.0
2005-08-08,10600,10800,10600,10650,430,120776.0,11340483.0
2005-08-09,10600,10750,10600,10750,5890,121910.0,11340483.0
2005-08-10,10650,10800,10600,10750,1130,121910.0,11340483.0
2005-08-11,10600,10850,10600,10850,2810,123044.0,11340483.0
2005-08-12,10700,11050,10700,10700,3789,121343.0,11340483.0
2005-08-16,10850,11000,10750,10950,7640,124178.0,11340483.0
2005-08-17,10600,10900,10600,10750,2160,121910.0,11340483.0
2005-08-18,10650,10950,10600,10650,2220,120776.0,11340483.0
2005-08-19,10900,10900,10600,10600,1050,120209.0,11340483.0
2005-08-22,10800,11050,10750,11050,1500,125312.0,11340483.0
2005-08-23,10800,11000,10800,10850,530,123044.0,11340483.0
2005-08-24,10750,10850,10600,10600,700,120209.0,11340483.0
2005-08-25,10600,11050,10600,10750,4970,121910.0,11340483.0
2005-08-26,10700,10950,10600,10800,2860,122477.0,11340483.0
2005-08-29,10750,10800,10500,10750,12340,121910.0,11340483.0
2005-08-30,10950,11000,10650,10900,1510,123611.0,11340483.0
2005-08-31,10750,10900,10750,10900,1060,123611.0,11340483.0
2005-09-01,10900,11200,10900,11200,5710,127013.0,11340483.0
2005-09-02,11100,11200,10850,11200,2860,127013.0,11340483.0
2005-09-05,11200,11200,10950,10950,360,124178.0,11340483.0
2005-09-06,10950,11200,10950,11050,2520,125312.0,11340483.0
2005-09-07,10950,11300,10950,11200,5770,127013.0,11340483.0
2005-09-08,11050,11200,11050,11100,4000,125879.0,11340483.0
2005-09-09,10950,11250,10800,11200,5800,127013.0,11340483.0
2005-09-12,11300,11900,11300,11700,19450,132684.0,11340483.0
2005-09-13,11500,11800,11450,11600,5320,131550.0,11340483.0
2005-09-14,11500,12100,11400,11850,14910,134385.0,11340483.0
2005-09-15,11650,11950,11650,11800,9400,133818.0,11340483.0
2005-09-16,11800,12300,11800,11900,16960,134952.0,11340483.0
2005-09-20,12100,12400,11800,12250,12360,138921.0,11340483.0
2005-09-21,12200,12600,11800,12400,103730,140622.0,11340483.0
2005-09-22,12600,12600,12350,12450,27720,141189.0,11340483.0
2005-09-23,12450,12500,12050,12450,87390,141189.0,11340483.0
2005-09-26,12350,12700,12300,12500,11230,141756.0,11340483.0
2005-09-27,12650,12700,12400,12650,4570,143457.0,11340483.0
2005-09-28,12600,12600,12400,12450,7070,141189.0,11340483.0
2005-09-29,12400,12850,12400,12750,22230,144591.0,11340483.0
2005-09-30,12500,12900,12500,12800,24290,145158.0,11340483.0
2005-10-04,12850,13100,12350,12800,11000,145158.0,11340483.0
2005-10-05,13000,13500,12650,12650,9910,143457.0,11340483.0
2005-10-06,12650,12950,12500,12750,1790,144591.0,11340483.0
2005-10-07,12800,13200,12550,13100,18350,148560.0,11340483.0
2005-10-10,13100,13300,12800,12800,11681,145158.0,11340483.0
2005-10-11,12750,13700,12750,13450,27280,152529.0,11340483.0
2005-10-12,13450,14000,13400,13650,105760,154798.0,11340483.0
2005-10-13,13700,14150,13600,14100,9771,159901.0,11340483.0
2005-10-14,14100,14200,13800,14200,5703,161035.0,11340483.0
2005-10-17,14100,14100,13550,13550,6030,153664.0,11340483.0
2005-10-18,12700,14500,12700,14500,19510,164437.0,11340483.0
2005-10-19,14500,14600,13750,14600,3640,165571.0,11340483.0
2005-10-20,14300,14600,13800,14600,3830,165571.0,11340483.0
2005-10-21,14600,14850,14200,14800,10930,167839.0,11340483.0
2005-10-24,14600,14600,14400,14600,450,165571.0,11340483.0
2005-10-25,14500,14900,14400,14400,6150,163303.0,11340483.0
2005-10-26,14500,14900,14200,14900,1636,168973.0,11340483.0
2005-10-27,14400,14900,14350,14700,1540,166705.0,11340483.0
2005-10-28,14100,14800,14100,14100,4390,159901.0,11340483.0
2005-10-31,14150,14500,14150,14400,3230,163303.0,11340483.0
2005-11-01,14500,15100,14500,15100,13360,171241.0,11340483.0
2005-11-02,15050,15100,14500,14750,10430,167272.0,11340483.0
2005-11-03,14650,14950,14550,14950,7200,169540.0,11340483.0
2005-11-04,14500,15300,14500,14950,9100,169540.0,11340483.0
2005-11-07,14550,14900,14550,14900,7100,168973.0,11340483.0
2005-11-08,14650,15150,14650,15150,11695,171808.0,11340483.0
2005-11-09,14950,14950,13000,14400,21610,163303.0,11340483.0
2005-11-10,14750,14750,14450,14750,200,167272.0,11340483.0
2005-11-11,14500,14500,14100,14100,10020,159901.0,11340483.0
2005-11-14,14150,14550,14150,14550,4260,165004.0,11340483.0
2005-11-15,14500,14900,14500,14850,15180,168406.0,11340483.0
2005-11-16,14450,15000,14450,15000,6650,170107.0,11340483.0
2005-11-17,15250,15300,14850,15000,6520,170107.0,11340483.0
2005-11-18,14750,15100,14650,14950,10070,169540.0,11340483.0
2005-11-21,14750,15200,14650,14950,1850,169540.0,11340483.0
2005-11-22,14500,14800,14500,14800,7260,167839.0,11340483.0
2005-11-23,14900,15450,14650,15050,47450,170674.0,11340483.0
2005-11-24,15000,15150,14700,14700,19640,166705.0,11340483.0
2005-11-25,14550,14900,14200,14500,13800,164437.0,11340483.0
2005-11-28,14300,14600,14300,14500,11820,164437.0,11340483.0
2005-11-29,14300,14500,14300,14350,8500,162736.0,11340483.0
2005-11-30,14150,15200,14150,14900,25600,168973.0,11340483.0
2005-12-01,14800,14900,14400,14400,22537,163303.0,11340483.0
2005-12-02,14950,14950,14050,14150,38958,160468.0,11340483.0
2005-12-05,14200,14600,14200,14450,12620,163870.0,11340483.0
2005-12-06,14500,14650,14300,14600,13240,165571.0,11340483.0
2005-12-07,14700,14700,14300,14350,8360,162736.0,11340483.0
2005-12-08,14150,14700,14150,14700,11120,166705.0,11340483.0
2005-12-09,14600,14900,14450,14650,8550,166138.0,11340483.0
2005-12-12,14450,15200,14450,15000,15910,170107.0,11340483.0
2005-12-13,15200,15250,14750,15000,28540,170107.0,11340483.0
2005-12-14,15200,15250,14950,15000,24922,170107.0,11340483.0
2005-12-15,15000,16400,14850,15500,78989,175777.0,11340483.0
2005-12-16,15600,17300,15050,15800,71533,179180.0,11340483.0
2005-12-19,16200,16300,15500,15700,52485,178046.0,11340483.0
2005-12-20,15700,16000,15550,15650,33470,177479.0,11340483.0
2005-12-21,15600,15900,15600,15750,36685,178613.0,11340483.0
2005-12-22,15800,16050,15600,15750,55390,178613.0,11340483.0
2005-12-23,15650,16000,15450,15750,31830,178613.0,11340483.0
2005-12-26,15900,16100,15850,16000,6410,181448.0,11340483.0
2005-12-27,15800,16200,15800,16000,10340,181448.0,11340483.0
2005-12-28,16000,16600,16000,16300,16550,184850.0,11340483.0
2005-12-29,16300,16900,16250,16650,18440,188819.0,11340483.0
2006-01-02,16600,17000,16350,16750,20840,189953.0,11340483.0
2006-01-03,16500,17100,16300,16450,27410,186551.0,11340483.0
2006-01-04,16250,16700,16250,16450,26030,186551.0,11340483.0
2006-01-05,16300,16550,16200,16250,19947,184283.0,11340483.0
2006-01-06,16100,16600,16100,16450,28360,186551.0,11340483.0
2006-01-09,16150,16800,16150,16600,16950,188252.0,11340483.0
2006-01-10,16500,16900,16200,16250,23620,184283.0,11340483.0
2006-01-11,16250,16650,15850,16500,14530,187118.0,11340483.0
2006-01-12,16200,16800,16200,16400,14720,185984.0,11340483.0
2006-01-13,16200,16600,16200,16400,15167,185984.0,11340483.0
2006-01-16,16400,16550,16250,16500,8290,187118.0,11340483.0
2006-01-17,16400,16500,16200,16200,12504,183716.0,11340483.0
2006-01-18,16200,16350,15050,15500,18150,175777.0,11340483.0
2006-01-19,15500,15500,15000,15500,20662,175777.0,11340483.0
2006-01-20,15500,15900,15000,15350,16860,174076.0,11340483.0
2006-01-23,14900,14900,14000,14500,26820,164437.0,11340483.0
2006-01-24,14300,14650,13750,14400,58998,163303.0,11340483.0
2006-01-25,14800,14800,14400,14500,20365,164437.0,11340483.0
2006-01-26,14200,14700,14200,14650,36130,166138.0,11340483.0
2006-01-27,14950,15250,14750,15000,3820,170107.0,11340483.0
2006-01-31,14900,15900,14900,15900,19600,180314.0,11340483.0
2006-02-01,15300,15700,14800,14800,5140,167839.0,11340483.0
2006-02-02,14800,15500,14250,14500,13800,164437.0,11340483.0
2006-02-03,13900,14300,13700,13700,36900,155365.0,11340483.0
2006-02-06,13700,14250,13700,13800,30940,156499.0,11340483.0
2006-02-07,14000,14000,13600,13600,53120,154231.0,11340483.0
2006-02-08,13850,14150,13400,13600,19670,154231.0,11340483.0
2006-02-09,13600,13950,13600,13900,5100,157633.0,11340483.0
2006-02-10,13850,14100,13600,14100,680,159901.0,11340483.0
2006-02-13,14200,14250,13500,14000,2210,158767.0,11340483.0
2006-02-14,13900,14150,13900,14100,540,159901.0,11340483.0
2006-02-15,14000,14250,13850,13850,1370,157066.0,11340483.0
2006-02-16,13850,14050,13750,14000,3200,158767.0,11340483.0
2006-02-17,14000,14250,13900,14250,6600,161602.0,11340483.0
2006-02-20,14350,15600,14350,14650,22380,166138.0,11340483.0
2006-02-21,15000,15000,14250,14500,13470,164437.0,11340483.0
2006-02-22,15000,15000,14050,14500,4900,164437.0,11340483.0
2006-02-23,14950,14950,14500,14900,5300,168973.0,11340483.0
2006-02-24,14500,15100,14500,14950,2532,169540.0,11340483.0
2006-02-27,14650,15200,14650,15000,5930,170107.0,11340483.0
2006-02-28,15000,15800,14900,15700,14070,178046.0,11340483.0
2006-03-02,15500,15500,15200,15450,2990,175210.0,11340483.0
2006-03-03,15250,15450,14950,15300,1840,173509.0,11340483.0
2006-03-06,14800,15300,14700,14700,2020,166705.0,11340483.0
2006-03-07,14350,14850,14350,14850,4900,168406.0,11340483.0
2006-03-08,14800,15000,14400,14850,1140,168406.0,11340483.0
2006-03-09,14650,15300,14650,15150,200,171808.0,11340483.0
2006-03-10,15100,15300,15100,15300,334,173509.0,11340483.0
2006-03-13,15000,15700,15000,15150,3630,171808.0,11340483.0
2006-03-14,15150,15200,14800,15200,690,172375.0,11340483.0
2006-03-15,15200,15400,15150,15400,1470,174643.0,11340483.0
2006-03-16,15400,15500,15000,15250,3240,172942.0,11340483.0
2006-03-17,14950,15200,14900,15000,980,170107.0,11340483.0
2006-03-20,14800,15200,14800,15150,1230,171808.0,11340483.0
2006-03-21,14950,15150,14850,15000,1750,170107.0,11340483.0
2006-03-22,15000,15000,14450,14700,18140,166705.0,11340483.0
2006-03-23,14700,14700,14400,14550,3280,165004.0,11340483.0
2006-03-24,14550,14550,14200,14500,2190,164437.0,11340483.0
2006-03-27,14500,14800,13950,14000,256920,158767.0,11340483.0
2006-03-28,14000,14000,13850,13850,26920,157066.0,11340483.0
2006-03-29,13950,14150,13600,14100,4642,159901.0,11340483.0
2006-03-30,13750,13950,13500,13700,3700,155365.0,11340483.0
2006-03-31,13550,14000,13550,14000,15300,158767.0,11340483.0
2006-04-03,14150,14150,13800,14050,6050,159334.0,11340483.0
2006-04-04,14050,14050,13800,14050,3510,159334.0,11340483.0
2006-04-05,14050,14050,13950,14000,970,158767.0,11340483.0
2006-04-06,14000,14000,13800,14000,1350,158767.0,11340483.0
2006-04-07,13800,14250,13700,13800,2230,156499.0,11340483.0
2006-04-10,14000,14000,13600,13900,1040,157633.0,11340483.0
2006-04-11,13900,13900,13900,13900,800,157633.0,11340483.0
2006-04-12,13950,14000,13800,14000,1000,158767.0,11340483.0
2006-04-13,13900,14200,13900,13950,3560,158200.0,11340483.0
2006-04-14,13950,14300,13950,14250,3310,161602.0,11340483.0
2006-04-17,14100,14250,14100,14150,1630,160468.0,11340483.0
2006-04-18,13950,14100,13650,13750,5470,155932.0,11340483.0
2006-04-19,13850,14000,13700,13800,6720,156499.0,11340483.0
2006-04-20,13700,14000,13600,13600,3756,154231.0,11340483.0
2006-04-21,13600,14050,13600,14050,9269,159334.0,11340483.0
2006-04-24,13850,14100,13800,13800,239,156499.0,11340483.0
2006-04-25,13700,13950,13650,13850,1342,157066.0,11340483.0
2006-04-26,13850,13950,13700,13900,1760,157633.0,11340483.0
2006-04-27,13850,14050,13850,13900,11130,157633.0,11340483.0
2006-04-28,13800,14000,13800,13850,10680,157066.0,11340483.0
2006-05-02,14000,14000,13750,14000,2900,158767.0,11340483.0
2006-05-03,13950,14000,13850,14000,7010,158767.0,11340483.0
2006-05-04,14000,14000,13900,13950,10291,158200.0,11340483.0
2006-05-08,13950,14400,13950,14150,1708,160468.0,11340483.0
2006-05-09,14100,14100,13800,14000,260,158767.0,11340483.0
2006-05-10,13800,14050,13800,14050,50,159334.0,11340483.0
2006-05-11,14000,14000,13950,14000,180,158767.0,11340483.0
2006-05-12,14000,14000,13900,14000,6960,158767.0,11340483.0
2006-05-15,13750,13900,13750,13800,540,156499.0,11340483.0
2006-05-16,13700,13800,13700,13800,3710,156499.0,11340483.0
2006-05-17,13750,14000,13700,14000,1310,158767.0,11340483.0
2006-05-18,13800,14100,13650,13950,50610,158200.0,11340483.0
2006-05-19,13700,14000,13700,13800,8630,156499.0,11340483.0
2006-05-22,13650,13800,13250,13800,1540,156499.0,11340483.0
2006-05-23,13350,13800,13350,13800,820,156499.0,11340483.0
2006-05-24,13700,13750,13550,13750,2760,155932.0,11340483.0
2006-05-25,13700,13950,13650,13950,710,158200.0,11340483.0
2006-05-26,13600,14000,13600,14000,10990,158767.0,11340483.0
2006-05-29,13950,13950,13700,13900,60,157633.0,11340483.0
2006-05-30,13650,13900,13600,13850,513,157066.0,11340483.0
2006-06-01,13650,13850,13600,13850,350,157066.0,11340483.0
2006-06-02,13600,13850,13550,13850,550,157066.0,11340483.0
2006-06-05,13500,14000,13500,13900,740,157633.0,11340483.0
2006-06-07,14100,14100,13400,13900,310,157633.0,11340483.0
2006-06-08,13900,13900,13450,13750,1940,155932.0,11340483.0
2006-06-09,13600,13750,13550,13750,1180,155932.0,11340483.0
2006-06-12,13350,13700,13300,13700,450,155365.0,11340483.0
2006-06-13,13550,13700,13500,13650,1300,154798.0,11340483.0
2006-06-14,13600,13600,13600,13600,0,154231.0,11340483.0
2006-06-15,13650,13650,13250,13650,820,154798.0,11340483.0
2006-06-16,13800,13800,13450,13550,1920,153664.0,11340483.0
2006-06-19,13500,13500,13400,13500,30,153097.0,11340483.0
2006-06-20,13350,13350,13350,13350,0,151395.0,11340483.0
2006-06-21,13250,13300,13250,13250,1420,150261.0,11340483.0
2006-06-22,13200,13250,12300,12800,14273,145158.0,11340483.0
2006-06-23,13500,13500,12500,12600,1970,142890.0,11340483.0
2006-06-26,12300,12650,12250,12600,750,142890.0,11340483.0
2006-06-27,12600,13250,12300,13000,16180,147426.0,11340483.0
2006-06-28,12950,13000,12500,13000,420,147426.0,11340483.0
2006-06-29,12950,13300,12950,13300,240,150828.0,11340483.0
2006-06-30,13250,13750,13100,13750,3200,155932.0,11340483.0
2006-07-03,13750,13750,13750,13750,0,155932.0,11340483.0
2006-07-04,13800,13800,13450,13800,70,156499.0,11340483.0
2006-07-05,13800,13900,13200,13750,3960,155932.0,11340483.0
2006-07-06,13700,13700,13700,13700,250,155365.0,11340483.0
2006-07-07,13200,13650,13200,13500,750,153097.0,11340483.0
2006-07-10,13050,13500,13050,13150,160,149127.0,11340483.0
2006-07-11,13400,13500,13000,13200,37010,149694.0,11340483.0
2006-07-12,13100,13100,12500,12500,62290,141756.0,11340483.0
2006-07-13,12550,12700,12500,12600,1610,142890.0,11340483.0
2006-07-14,12600,12650,12500,12650,2290,143457.0,11340483.0
2006-07-18,12500,12750,12500,12500,5750,141756.0,11340483.0
2006-07-19,12700,12700,12700,12700,60,144024.0,11340483.0
2006-07-20,12700,12800,12550,12800,530,145158.0,11340483.0
2006-07-21,12350,12650,12350,12500,1340,141756.0,11340483.0
2006-07-24,12500,12500,12500,12500,0,141756.0,11340483.0
2006-07-25,12600,12600,12300,12300,180,139488.0,11340483.0
2006-07-26,12350,12450,12050,12100,4160,137220.0,11340483.0
2006-07-27,12000,12700,12000,12350,680,140055.0,11340483.0
2006-07-28,12500,12500,12500,12500,10,141756.0,11340483.0
2006-07-31,12700,12700,12700,12700,10,144024.0,11340483.0
2006-08-01,12600,12600,12600,12600,20,142890.0,11340483.0
2006-08-02,12600,12600,12600,12600,0,142890.0,11340483.0
2006-08-03,12600,12600,12600,12600,0,,
2006-08-04,12700,12700,12150,12600,4500,142890.0,11340483.0
2006-08-07,12250,12600,12200,12600,520,142890.0,11340483.0
2006-08-08,12400,12400,12400,12400,0,140622.0,11340483.0
2006-08-09,11800,12400,11800,12400,3230,140622.0,11340483.0
2006-08-10,12600,12600,12550,12600,270,142890.0,11340483.0
2006-08-11,12700,12700,12300,12550,440,142323.0,11340483.0
2006-08-14,12550,12600,12500,12500,5720,141756.0,11340483.0
2006-08-16,12750,12800,12700,12800,14430,145158.0,11340483.0
2006-08-17,12800,12950,12800,12900,3111,146292.0,11340483.0
2006-08-18,12800,13100,12800,12900,1060,146292.0,11340483.0
2006-08-21,12550,13050,12550,12800,1010,145158.0,11340483.0
2006-08-22,12900,12950,12800,12950,1360,146859.0,11340483.0
2006-08-23,12900,12900,12800,12900,1700,146292.0,11340483.0
2006-08-24,12900,12900,12900,12900,4730,146292.0,11340483.0
2006-08-25,12550,12700,12550,12700,130,144024.0,11340483.0
2006-08-28,12600,12600,12600,12600,100,142890.0,11340483.0
2006-08-29,13000,13000,12600,12750,410,144591.0,11340483.0
2006-08-30,12800,12800,12400,12500,1184,141756.0,11340483.0
2006-08-31,12600,12950,12600,12850,5580,145725.0,11340483.0
2006-09-01,12550,12850,12550,12850,740,145725.0,11340483.0
2006-09-04,12850,12900,12850,12900,4340,146292.0,11340483.0
2006-09-05,12850,12850,12850,12850,0,145725.0,11340483.0
2006-09-06,12450,12950,12450,12650,60,143457.0,11340483.0
2006-09-07,12450,12850,12450,12850,250,145725.0,11340483.0
2006-09-08,12400,12700,12400,12700,1240,144024.0,11340483.0
2006-09-11,12650,12650,12650,12650,120,143457.0,11340483.0
2006-09-12,12700,12700,12700,12700,40,144024.0,11340483.0
2006-09-13,12700,12750,12450,12750,1350,144591.0,11340483.0
2006-09-14,12750,12800,12550,12800,750,145158.0,11340483.0
2006-09-15,12800,12900,12800,12900,2070,146292.0,11340483.0
2006-09-18,12550,12900,12550,12900,2290,146292.0,11340483.0
2006-09-19,12900,12900,12650,12900,3760,146292.0,11340483.0
2006-09-20,12550,12700,12500,12700,5580,144024.0,11340483.0
2006-09-21,12800,13000,12550,13000,4600,147426.0,11340483.0
2006-09-22,13000,13900,13000,13000,1800,147426.0,11340483.0
2006-09-25,13300,13500,12800,13500,5900,153097.0,11340483.0
2006-09-26,13500,13800,13500,13800,8510,156499.0,11340483.0
2006-09-27,13800,13950,13800,13850,7380,157066.0,11340483.0
2006-09-28,13500,14000,13500,14000,8490,158767.0,11340483.0
2006-09-29,13600,14100,13600,14100,12260,159901.0,11340483.0
2006-10-02,13500,13900,13500,13900,1060,157633.0,11340483.0
2006-10-04,13850,13900,13600,13800,2150,156499.0,11340483.0
2006-10-09,13700,13750,12600,12950,12060,146859.0,11340483.0
2006-10-10,12450,13000,12450,12450,91200,141189.0,11340483.0
2006-10-11,12800,12800,12250,12250,73980,138921.0,11340483.0
2006-10-12,12400,12800,12400,12800,9260,145158.0,11340483.0
2006-10-13,12850,12950,12850,12950,11990,146859.0,11340483.0
2006-10-16,12900,12950,12900,12950,540,146859.0,11340483.0
