S&T홀딩스(036530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-06-10,12023,12161,11885,11933,7566,194004.0,14923423.0
2011-06-13,12115,12115,11748,11841,2611,192512.0,14923423.0
2011-06-14,11977,12023,11748,11795,5504,191766.0,14923423.0
2011-06-15,11793,11840,11611,11749,6801,191020.0,14923423.0
2011-06-16,11840,11840,11611,11749,9780,191020.0,14923423.0
2011-06-17,11793,11793,11611,11658,18160,189527.0,14923423.0
2011-06-20,11564,11748,11564,11611,5361,188781.0,14923423.0
2011-06-21,11611,12436,11473,12346,31190,200720.0,14923423.0
2011-06-22,12574,13308,12252,12668,53211,205943.0,14923423.0
2011-06-23,12527,12712,12161,12483,19233,202959.0,14923423.0
2011-06-24,12483,12483,12023,12254,11868,199228.0,14923423.0
2011-06-27,12207,12436,12115,12254,16840,199228.0,14923423.0
2011-06-28,12252,12345,12207,12300,4321,199974.0,14923423.0
2011-06-29,12298,12390,12252,12392,13531,201466.0,14923423.0
2011-06-30,12390,12665,12298,12438,15170,202212.0,14923423.0
2011-07-01,12527,12574,12252,12300,10750,199974.0,14923423.0
2011-07-04,12390,12527,12345,12483,8941,202959.0,14923423.0
2011-07-05,12483,12620,12436,12483,19761,202959.0,14923423.0
2011-07-06,12574,12574,12436,12576,4430,204451.0,14923423.0
2011-07-07,12620,12712,12436,12576,15970,204451.0,14923423.0
2011-07-08,12527,12620,12436,12576,6511,204451.0,14923423.0
2011-07-11,12483,12574,12390,12530,11626,203705.0,14923423.0
2011-07-12,12483,12483,12298,12300,9451,199974.0,14923423.0
2011-07-13,12298,12574,12298,12483,12237,202959.0,14923423.0
2011-07-14,12527,12665,12483,12530,4780,203705.0,14923423.0
2011-07-15,12574,12712,12483,12713,13417,206689.0,14923423.0
2011-07-18,12757,13217,12757,13127,11316,213405.0,14923423.0
2011-07-19,12942,13171,12895,12989,4033,211166.0,14923423.0
2011-07-20,13033,13676,12986,13493,27830,219374.0,14923423.0
2011-07-21,13630,13905,13262,13310,24197,216390.0,14923423.0
2011-07-22,13446,13676,13217,13493,10088,219374.0,14923423.0
2011-07-25,13583,13583,13171,13401,14556,217882.0,14923423.0
2011-07-26,13262,13492,13262,13448,9958,218628.0,14923423.0
2011-07-27,13537,13721,13400,13585,8043,220867.0,14923423.0
2011-07-28,13537,13583,13262,13356,9757,217136.0,14923423.0
2011-07-29,13537,14317,13308,14320,58032,232805.0,14923423.0
2011-08-01,14317,14915,14317,14640,22619,238029.0,14923423.0
2011-08-02,14226,14502,13859,14228,13520,231313.0,14923423.0
2011-08-03,13951,14088,13630,13906,6880,226090.0,14923423.0
2011-08-04,13905,14272,13308,13677,10324,222359.0,14923423.0
2011-08-05,12115,13859,12115,13631,24952,221613.0,14923423.0
2011-08-08,13124,13905,12115,13539,18711,220120.0,14923423.0
2011-08-09,12483,13492,11611,12530,18602,203705.0,14923423.0
2011-08-10,13124,13217,12574,12851,18450,208928.0,14923423.0
2011-08-11,12804,12942,12252,12530,14610,203705.0,14923423.0
2011-08-12,12665,12942,12390,12483,19360,202959.0,14923423.0
2011-08-16,13033,13446,12850,13218,13740,214897.0,14923423.0
2011-08-17,13446,13446,13033,13127,10900,213405.0,14923423.0
2011-08-18,13308,13767,12986,13034,13121,211913.0,14923423.0
2011-08-19,12161,12986,11932,12117,13595,196989.0,14923423.0
2011-08-22,11931,12436,11381,11473,10985,186543.0,14923423.0
2011-08-23,11702,11748,11426,11566,19670,188035.0,14923423.0
2011-08-24,11840,12070,11564,11979,13740,194751.0,14923423.0
2011-08-25,12115,12161,11793,11795,4990,191766.0,14923423.0
2011-08-26,11702,11932,11655,11841,7261,192512.0,14923423.0
2011-08-29,11932,12070,11840,11887,8811,193258.0,14923423.0
2011-08-30,12023,12115,11840,11933,7250,194004.0,14923423.0
2011-08-31,12023,12115,11885,12024,5421,195497.0,14923423.0
2011-09-01,12023,12345,12023,12208,4560,198482.0,14923423.0
2011-09-02,12161,12298,12023,12300,3343,199974.0,14923423.0
2011-09-05,12345,12345,11748,11841,6410,192512.0,14923423.0
2011-09-06,11931,11931,11289,11473,20404,186543.0,14923423.0
2011-09-07,11655,11748,11518,11703,10802,190274.0,14923423.0
2011-09-08,11840,11840,11611,11749,3540,191020.0,14923423.0
2011-09-09,11748,11748,11426,11520,10570,187289.0,14923423.0
2011-09-14,11473,11473,10967,11014,11141,179081.0,14923423.0
2011-09-15,11152,11197,10967,11061,6960,179827.0,14923423.0
2011-09-16,11059,11655,11059,11658,11431,189527.0,14923423.0
2011-09-19,11611,11611,11289,11290,7980,183558.0,14923423.0
2011-09-20,11197,11289,11059,11107,9595,180573.0,14923423.0
2011-09-21,11105,11289,11014,11107,12920,180573.0,14923423.0
2011-09-22,10967,11014,10738,10877,8750,176843.0,14923423.0
2011-09-23,10554,10738,10417,10418,6791,169381.0,14923423.0
2011-09-26,10417,10554,9361,9821,16311,159681.0,14923423.0
2011-09-27,9866,10050,9774,9821,19221,159681.0,14923423.0
2011-09-28,9866,10095,9821,10005,13791,162665.0,14923423.0
2011-09-29,9866,10187,9866,10005,9277,162665.0,14923423.0
2011-09-30,10095,10095,9774,9960,12515,161919.0,14923423.0
2011-10-04,9636,9774,9177,9776,19687,158934.0,14923423.0
2011-10-05,9636,9774,9270,9317,22212,151473.0,14923423.0
2011-10-06,9454,9821,9454,9683,11010,157442.0,14923423.0
2011-10-07,9774,10325,9728,10189,8710,165650.0,14923423.0
2011-10-10,10095,10417,10095,10372,4250,168635.0,14923423.0
2011-10-11,10371,10554,10280,10464,8903,170127.0,14923423.0
2011-10-12,10463,10509,10371,10464,14371,170127.0,14923423.0
2011-10-13,10646,10692,10463,10602,21226,172366.0,14923423.0
2011-10-14,10554,10601,10463,10602,9270,172366.0,14923423.0
2011-10-17,10554,10692,10417,10602,12440,172366.0,14923423.0
2011-10-18,10509,10509,10371,10464,13530,170127.0,14923423.0
2011-10-19,10509,10509,10325,10510,10155,170873.0,14923423.0
2011-10-20,10417,10554,10280,10280,12871,167142.0,14923423.0
2011-10-21,10280,10325,10142,10280,13215,167142.0,14923423.0
2011-10-24,10280,10463,10280,10418,10662,169381.0,14923423.0
2011-10-25,10554,10554,10325,10372,7360,168635.0,14923423.0
2011-10-26,10509,10646,10325,10372,52823,168635.0,14923423.0
2011-10-27,10463,10601,10280,10327,53790,167889.0,14923423.0
2011-10-28,10463,10830,10463,10739,37489,174604.0,14923423.0
2011-10-31,10876,10876,10738,10786,16752,175350.0,14923423.0
2011-11-01,10784,10784,10601,10693,6590,173858.0,14923423.0
2011-11-02,10509,10738,10371,10693,22925,173858.0,14923423.0
2011-11-03,10738,10784,10646,10693,15372,173858.0,14923423.0
2011-11-04,10692,12252,10692,11795,101195,191766.0,14923423.0
2011-11-07,11793,11932,11611,11703,29064,190274.0,14923423.0
2011-11-08,11748,12070,11564,11566,16716,188035.0,14923423.0
2011-11-09,11840,12023,11748,11933,11293,194004.0,14923423.0
2011-11-10,11564,11655,11289,11337,9410,184304.0,14923423.0
2011-11-11,11426,11793,11381,11658,11271,189527.0,14923423.0
2011-11-14,11702,12207,11702,12024,17372,195497.0,14923423.0
2011-11-15,11840,11977,11702,11795,6400,191766.0,14923423.0
2011-11-16,11840,11885,11518,11611,9201,188781.0,14923423.0
2011-11-17,11611,11793,11473,11749,5710,191020.0,14923423.0
2011-11-18,11564,11655,11426,11520,11620,187289.0,14923423.0
2011-11-21,11518,11518,11289,11382,7790,185050.0,14923423.0
2011-11-22,11426,11473,11243,11473,5410,186543.0,14923423.0
2011-11-23,11426,11655,11243,11611,7512,188781.0,14923423.0
2011-11-24,11655,12070,11564,12070,15855,196243.0,14923423.0
2011-11-25,12115,12115,11748,11887,8631,193258.0,14923423.0
2011-11-28,11932,12023,11748,11933,6610,194004.0,14923423.0
2011-11-29,12023,12070,11793,11979,7680,194751.0,14923423.0
2011-11-30,11932,11932,11702,11841,5164,192512.0,14923423.0
2011-12-01,12023,12207,11793,11933,5780,194004.0,14923423.0
2011-12-02,11840,11977,11748,11887,3190,193258.0,14923423.0
2011-12-05,11931,11931,11611,11749,9910,191020.0,14923423.0
2011-12-06,11840,11840,11518,11658,8553,189527.0,14923423.0
2011-12-07,11655,11655,11289,11337,23086,184304.0,14923423.0
2011-12-08,11473,11564,11289,11473,3610,186543.0,14923423.0
2011-12-09,11426,11426,11289,11337,6065,184304.0,14923423.0
2011-12-12,11518,11518,11059,11337,15084,184304.0,14923423.0
2011-12-13,11335,11335,11152,11337,6070,184304.0,14923423.0
2011-12-14,11381,11840,11381,11749,23371,191020.0,14923423.0
2011-12-15,11564,11840,11564,11703,22544,190274.0,14923423.0
2011-12-16,11702,12023,11702,11841,31760,192512.0,14923423.0
2011-12-19,11932,12023,11197,11382,20350,185050.0,14923423.0
2011-12-20,11381,11564,11381,11473,15481,186543.0,14923423.0
2011-12-21,11611,11932,11564,11841,21162,192512.0,14923423.0
2011-12-22,11793,12023,11793,11887,11200,193258.0,14923423.0
2011-12-23,11932,12527,11840,11933,35431,194004.0,14923423.0
2011-12-26,12070,12850,12070,12530,40727,203705.0,14923423.0
2011-12-27,12527,12527,12070,12070,19964,196243.0,14923423.0
2011-12-28,11977,11977,11611,11658,12530,189527.0,14923423.0
2011-12-29,11564,11793,11473,11566,9960,188035.0,14923423.0
2012-01-02,11564,11611,11381,11566,7840,188035.0,14923423.0
2012-01-03,11611,11840,11611,11703,19071,190274.0,14923423.0
2012-01-04,11748,11748,11518,11611,12450,188781.0,14923423.0
2012-01-05,11655,12070,11655,11979,22148,194751.0,14923423.0
2012-01-06,11932,11977,11655,11703,12540,190274.0,14923423.0
2012-01-09,11793,11793,11655,11749,10810,191020.0,14923423.0
2012-01-10,11793,11932,11748,11795,17152,191766.0,14923423.0
2012-01-11,11793,11932,11702,11703,12780,190274.0,14923423.0
2012-01-12,11702,11977,11702,11933,16321,194004.0,14923423.0
2012-01-13,11840,12115,11840,11933,11330,194004.0,14923423.0
2012-01-16,11840,11932,11748,11841,11809,192512.0,14923423.0
2012-01-17,11932,12023,11748,11887,15882,193258.0,14923423.0
2012-01-18,11932,11977,11840,11933,5358,194004.0,14923423.0
2012-01-19,11977,12070,11840,12024,9862,195497.0,14923423.0
2012-01-20,12070,12070,11885,11979,11906,194751.0,14923423.0
2012-01-25,12023,12070,11702,11795,16872,191766.0,14923423.0
2012-01-26,11793,11885,11793,11841,10411,192512.0,14923423.0
2012-01-27,11840,11932,11748,11841,12838,192512.0,14923423.0
2012-01-30,11885,11932,11793,11841,13810,192512.0,14923423.0
2012-01-31,11931,12207,11840,11979,14688,194751.0,14923423.0
2012-02-01,11977,12620,11977,12254,31987,199228.0,14923423.0
2012-02-02,12207,12483,12207,12346,28961,200720.0,14923423.0
2012-02-03,12345,12436,12161,12254,24369,199228.0,14923423.0
2012-02-06,12298,12483,12207,12392,27473,201466.0,14923423.0
2012-02-07,12436,12757,12345,12483,17066,202959.0,14923423.0
2012-02-08,12483,12574,12207,12300,19130,199974.0,14923423.0
2012-02-09,12298,12436,12207,12300,13040,199974.0,14923423.0
2012-02-10,12298,12757,12252,12576,22577,204451.0,14923423.0
2012-02-13,12620,13124,12436,12851,26122,208928.0,14923423.0
2012-02-14,13080,13124,12712,12759,12201,207436.0,14923423.0
2012-02-15,12712,12942,12712,12851,11800,208928.0,14923423.0
2012-02-16,12942,12942,12665,12713,9830,206689.0,14923423.0
2012-02-17,12804,12850,12620,12759,17557,207436.0,14923423.0
2012-02-20,12712,13080,12527,12621,12325,205197.0,14923423.0
2012-02-21,12665,12665,12345,12392,14860,201466.0,14923423.0
2012-02-22,12574,12712,12436,12576,11510,204451.0,14923423.0
2012-02-23,12574,12574,12390,12530,11200,203705.0,14923423.0
2012-02-24,12436,12620,12390,12438,8271,202212.0,14923423.0
2012-02-27,12436,12483,12207,12208,13250,198482.0,14923423.0
2012-02-28,12070,12345,12070,12300,6854,199974.0,14923423.0
2012-02-29,12252,12390,12207,12254,11114,199228.0,14923423.0
2012-03-02,12345,12483,12252,12438,6560,202212.0,14923423.0
2012-03-05,12436,12436,12207,12254,7270,199228.0,14923423.0
2012-03-06,12252,12252,12070,12117,17910,196989.0,14923423.0
2012-03-07,12070,12207,11977,12117,7692,196989.0,14923423.0
2012-03-08,12161,12207,12023,12162,13760,197735.0,14923423.0
2012-03-09,12207,12207,12023,12208,10710,198482.0,14923423.0
2012-03-12,12161,12207,12023,12162,10517,197735.0,14923423.0
2012-03-13,12023,12207,12023,12162,14320,197735.0,14923423.0
2012-03-14,12161,12298,12070,12162,13403,197735.0,14923423.0
2012-03-15,12207,12207,12023,12117,16340,196989.0,14923423.0
2012-03-16,12023,12161,11977,12117,13176,196989.0,14923423.0
2012-03-19,12070,12207,12023,12162,13253,197735.0,14923423.0
2012-03-20,12070,12161,11977,12117,19470,196989.0,14923423.0
2012-03-21,11977,12115,11932,12070,14071,196243.0,14923423.0
2012-03-22,12023,12070,11655,11795,21760,191766.0,14923423.0
2012-03-23,11655,11793,11381,11473,20250,186543.0,14923423.0
2012-03-26,11426,11518,11059,11061,17575,179827.0,14923423.0
2012-03-27,11105,11335,11014,11014,22112,179081.0,14923423.0
2012-03-28,11059,11152,11014,11061,14600,179827.0,14923423.0
2012-03-29,11059,11059,10692,10739,14535,174604.0,14923423.0
2012-03-30,10646,11059,10463,10832,33854,176096.0,14923423.0
2012-04-02,10830,11243,10830,11014,12460,179081.0,14923423.0
2012-04-03,11014,11152,10921,11014,8830,179081.0,14923423.0
2012-04-04,11014,11152,10692,10877,4260,176843.0,14923423.0
2012-04-05,10738,11014,10554,10786,4631,175350.0,14923423.0
2012-04-06,10784,10830,10554,10739,8411,174604.0,14923423.0
2012-04-09,10738,10738,10280,10739,3111,174604.0,14923423.0
2012-04-10,10417,10830,10417,10510,1350,170873.0,14923423.0
2012-04-12,10509,10784,10325,10556,5062,171619.0,14923423.0
2012-04-13,10738,10738,10417,10464,10478,170127.0,14923423.0
2012-04-16,10371,10509,10325,10510,5593,170873.0,14923423.0
2012-04-17,10509,11105,10280,10832,14065,176096.0,14923423.0
2012-04-18,10921,10921,10554,10739,6300,174604.0,14923423.0
2012-04-19,10830,10830,10554,10693,3331,173858.0,14923423.0
2012-04-20,10554,10692,10509,10602,1563,172366.0,14923423.0
2012-04-23,10646,10646,10325,10602,4112,172366.0,14923423.0
2012-04-24,10601,10601,10280,10280,4767,167142.0,14923423.0
2012-04-25,10325,10463,10280,10327,2521,167889.0,14923423.0
2012-04-26,10325,10509,10233,10280,3198,167142.0,14923423.0
2012-04-27,10325,10371,10233,10327,4511,167889.0,14923423.0
2012-04-30,10280,10417,10233,10418,1650,169381.0,14923423.0
2012-05-02,10417,10646,10417,10602,3663,172366.0,14923423.0
2012-05-03,10463,10646,10463,10602,3021,172366.0,14923423.0
2012-05-04,10371,10601,10325,10418,1613,169381.0,14923423.0
2012-05-07,10463,10463,10371,10372,70,168635.0,14923423.0
2012-05-08,10463,10463,10280,10372,4380,168635.0,14923423.0
2012-05-09,10280,10417,10004,10098,9300,164158.0,14923423.0
2012-05-10,10050,10142,10004,10051,4081,163411.0,14923423.0
2012-05-11,10095,10142,9774,9821,6140,159681.0,14923423.0
2012-05-14,9683,9866,9591,9821,11995,159681.0,14923423.0
2012-05-15,9636,9957,9591,9776,8630,158934.0,14923423.0
2012-05-16,9728,9866,9591,9776,5880,158934.0,14923423.0
2012-05-17,9683,9774,9591,9730,5110,158188.0,14923423.0
2012-05-18,9683,9683,9361,9546,4213,155204.0,14923423.0
2012-05-21,9545,9636,9407,9454,8610,153711.0,14923423.0
2012-05-22,9454,9636,9454,9501,4970,154457.0,14923423.0
2012-05-23,9545,9636,9407,9546,2860,155204.0,14923423.0
2012-05-24,9454,9683,9454,9639,1670,156696.0,14923423.0
2012-05-25,9636,9683,9545,9683,1580,157442.0,14923423.0
2012-05-29,9683,9728,9545,9639,2590,156696.0,14923423.0
2012-05-30,9591,9636,9499,9639,1660,156696.0,14923423.0
2012-05-31,9545,9591,9315,9592,7710,155950.0,14923423.0
2012-06-01,9636,9728,9454,9639,1190,156696.0,14923423.0
2012-06-04,9454,9454,9223,9363,6600,152219.0,14923423.0
2012-06-05,9454,9454,9223,9363,4270,152219.0,14923423.0
2012-06-07,9499,9545,9407,9454,4272,153711.0,14923423.0
2012-06-08,9454,9499,9315,9501,2532,154457.0,14923423.0
2012-06-11,9454,9545,9454,9501,2860,154457.0,14923423.0
2012-06-12,9499,9499,9361,9408,2251,152965.0,14923423.0
2012-06-13,9499,9545,9315,9408,4220,152965.0,14923423.0
2012-06-14,9315,9361,9270,9363,2050,152219.0,14923423.0
2012-06-15,9270,9545,9270,9408,8831,152965.0,14923423.0
2012-06-18,9407,9636,9315,9454,13820,153711.0,14923423.0
2012-06-19,9407,9407,9270,9271,10654,150727.0,14923423.0
2012-06-20,9315,9361,9270,9363,6010,152219.0,14923423.0
2012-06-21,9407,9636,9315,9592,9813,155950.0,14923423.0
2012-06-22,9499,9499,9361,9501,3720,154457.0,14923423.0
2012-06-25,9499,9499,9361,9501,2865,154457.0,14923423.0
2012-06-26,9407,9454,9315,9408,3470,152965.0,14923423.0
2012-06-27,9407,9454,9270,9271,7293,150727.0,14923423.0
2012-06-28,9361,9407,9270,9408,4470,152965.0,14923423.0
2012-06-29,9315,9454,9270,9408,4930,152965.0,14923423.0
2012-07-02,9454,9591,9407,9501,6740,154457.0,14923423.0
2012-07-03,9499,9545,9361,9546,5274,155204.0,14923423.0
2012-07-04,9545,9545,9315,9363,21230,152219.0,14923423.0
2012-07-05,9454,9454,9177,9408,19791,152965.0,14923423.0
2012-07-06,9315,9407,9223,9363,15503,152219.0,14923423.0
2012-07-09,9315,9361,9177,9179,17124,149234.0,14923423.0
2012-07-10,9270,9270,8930,8996,20631,146250.0,14923423.0
2012-07-11,8966,9086,8865,8949,14157,145503.0,14923423.0
2012-07-12,8948,9049,8774,8876,24377,144310.0,14923423.0
2012-07-13,8893,8893,8589,8656,29672,140728.0,14923423.0
2012-07-16,8673,8747,8582,8629,12251,140280.0,14923423.0
2012-07-17,8626,8690,8562,8592,8542,139683.0,14923423.0
2012-07-18,8609,8663,8352,8408,24489,136699.0,14923423.0
2012-07-19,8471,8554,8389,8481,14663,137892.0,14923423.0
2012-07-20,8489,8636,8443,8565,11973,139236.0,14923423.0
2012-07-23,8572,8572,8461,8491,10992,138042.0,14923423.0
2012-07-24,8525,8525,8361,8380,7980,136251.0,14923423.0
2012-07-25,8370,8443,8297,8298,5500,134908.0,14923423.0
2012-07-26,8342,8416,8297,8353,2290,135803.0,14923423.0
2012-07-27,8425,8453,8397,8444,3564,137295.0,14923423.0
2012-07-30,8480,8545,8443,8537,5122,138788.0,14923423.0
2012-07-31,8582,8636,8508,8619,3721,140131.0,14923423.0
2012-08-01,8554,8663,8535,8656,9051,140728.0,14923423.0
2012-08-02,8673,8683,8626,8656,2175,140728.0,14923423.0
2012-08-03,8673,8801,8636,8803,6000,143116.0,14923423.0
2012-08-06,8764,8902,8710,8720,5933,141773.0,14923423.0
2012-08-07,8727,8848,8727,8794,14064,142966.0,14923423.0
2012-08-08,8792,8828,8747,8803,6070,143116.0,14923423.0
2012-08-09,8828,9068,8828,9060,12866,147294.0,14923423.0
2012-08-10,9058,9068,8747,8913,17680,144906.0,14923423.0
2012-08-13,8948,8948,8792,8821,4944,143414.0,14923423.0
2012-08-14,8828,8948,8828,8940,5841,145354.0,14923423.0
2012-08-16,8957,9040,8912,9014,6392,146548.0,14923423.0
2012-08-17,9031,9077,8966,9060,10702,147294.0,14923423.0
2012-08-20,9058,9105,9012,9069,10225,147443.0,14923423.0
2012-08-21,9068,9068,8948,8949,3950,145503.0,14923423.0
2012-08-22,9003,9003,8801,8885,12210,144459.0,14923423.0
2012-08-23,8856,8930,8784,8867,9110,144160.0,14923423.0
2012-08-24,8856,8856,8710,8811,5821,143265.0,14923423.0
2012-08-27,8811,8820,8599,8720,21554,141773.0,14923423.0
2012-08-28,8710,8710,8489,8545,17956,138937.0,14923423.0
2012-08-29,8572,8582,8489,8545,10364,138937.0,14923423.0
2012-08-30,8582,8663,8443,8619,13552,140131.0,14923423.0
2012-08-31,8673,8673,8525,8528,8010,138639.0,14923423.0
2012-09-03,8535,8572,8471,8528,7981,138639.0,14923423.0
2012-09-04,8545,8646,8525,8619,4466,140131.0,14923423.0
2012-09-05,8646,8646,8489,8582,10281,139534.0,14923423.0
2012-09-06,8626,8663,8525,8574,12501,139385.0,14923423.0
2012-09-07,8589,8646,8589,8619,11855,140131.0,14923423.0
2012-09-10,8646,8710,8589,8656,7820,140728.0,14923423.0
2012-09-11,8673,8673,8554,8601,9100,139832.0,14923423.0
2012-09-12,8599,8690,8589,8693,5674,141325.0,14923423.0
2012-09-13,8690,8848,8690,8831,12833,143563.0,14923423.0
2012-09-14,8838,8948,8828,8840,11876,143713.0,14923423.0
2012-09-17,8848,9499,8848,9501,57489,154457.0,14923423.0
2012-09-18,9499,9636,9177,9408,24733,152965.0,14923423.0
2012-09-19,9499,9545,9270,9408,9927,152965.0,14923423.0
2012-09-20,9270,9361,8039,9160,41780,148936.0,14923423.0
2012-09-21,9159,9169,8856,8867,29566,144160.0,14923423.0
2012-09-24,8912,9315,8884,9317,37161,151473.0,14923423.0
2012-09-25,9315,9407,9150,9317,16550,151473.0,14923423.0
2012-09-26,9315,9361,9141,9179,10561,149234.0,14923423.0
