한솔테크닉스(004710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-06-07,14367,14552,14367,14460,161891,347125.0,22109878.0
2017-06-08,14505,15288,14505,15243,490090,365918.0,22109878.0
2017-06-09,15150,15887,15104,15519,798883,372551.0,22109878.0
2017-06-12,15334,15519,15150,15427,241512,370340.0,22109878.0
2017-06-13,15426,15749,15288,15657,306276,375868.0,22109878.0
2017-06-14,15611,15703,15058,15151,283418,363707.0,22109878.0
2017-06-15,15196,15196,14874,15059,208409,361497.0,22109878.0
2017-06-16,15012,15334,15012,15243,153625,365918.0,22109878.0
2017-06-19,15242,15749,15150,15611,326851,374762.0,22109878.0
2017-06-20,15703,15703,15058,15059,271386,361497.0,22109878.0
2017-06-21,15058,15242,14644,15105,207789,362602.0,22109878.0
2017-06-22,15150,15150,14690,14782,247290,354864.0,22109878.0
2017-06-23,14782,15012,14690,14966,115199,359286.0,22109878.0
2017-06-26,14874,15657,14874,15657,510308,375868.0,22109878.0
2017-06-27,15841,15887,15519,15565,338180,373657.0,22109878.0
2017-06-28,15380,16255,15334,15749,587602,378079.0,22109878.0
2017-06-29,15887,15979,15565,15841,282399,380290.0,22109878.0
2017-06-30,15657,15795,15473,15657,219910,375868.0,22109878.0
2017-07-03,15749,15749,15104,15197,297087,364813.0,22109878.0
2017-07-04,15242,15426,14920,15059,195710,361497.0,22109878.0
2017-07-05,15058,15288,15012,15197,157290,364813.0,22109878.0
2017-07-06,15150,15334,15058,15105,117668,362602.0,22109878.0
2017-07-07,15058,15196,14782,14874,198402,357075.0,22109878.0
2017-07-10,14874,14966,14505,14552,231465,349336.0,22109878.0
2017-07-11,14552,14782,14505,14644,138471,351547.0,22109878.0
2017-07-12,14644,14736,14505,14506,100979,348231.0,22109878.0
2017-07-13,14598,14644,14367,14506,138543,348231.0,22109878.0
2017-07-14,14505,14552,14045,14230,230560,341598.0,22109878.0
2017-07-17,14229,14552,14183,14460,100293,347125.0,22109878.0
2017-07-18,14367,14782,14367,14736,134596,353758.0,22109878.0
2017-07-19,14644,14920,14644,14828,113093,355969.0,22109878.0
2017-07-20,14828,14966,14690,14828,103944,355969.0,22109878.0
2017-07-21,14874,15058,14782,14874,120061,357075.0,22109878.0
2017-07-24,14920,15012,14782,14874,81619,357075.0,22109878.0
2017-07-25,14828,15058,14736,14736,123422,353758.0,22109878.0
2017-07-26,14828,14828,14413,14414,119946,346020.0,22109878.0
2017-07-27,14552,15150,14505,14874,214350,357075.0,22109878.0
2017-07-28,14874,14966,14413,14460,187123,347125.0,22109878.0
2017-07-31,14321,14552,14137,14368,114522,344914.0,22109878.0
2017-08-01,14459,14552,14137,14276,105432,342703.0,22109878.0
2017-08-02,14367,14644,14275,14414,110405,346020.0,22109878.0
2017-08-03,14367,14459,13815,13907,282138,333859.0,22109878.0
2017-08-04,13953,14091,13723,14092,99179,338281.0,22109878.0
2017-08-07,14045,14229,14045,14138,69697,339387.0,22109878.0
2017-08-08,14137,14229,13999,14138,94990,339387.0,22109878.0
2017-08-09,14045,14321,13999,14230,104028,341598.0,22109878.0
2017-08-10,14229,14275,13815,13999,124819,336070.0,22109878.0
2017-08-11,13723,13815,13400,13493,198352,323910.0,22109878.0
2017-08-14,13584,13815,13492,13815,93296,331648.0,22109878.0
2017-08-16,13953,14321,13953,14322,142159,343809.0,22109878.0
2017-08-17,14275,14505,14229,14368,111794,344914.0,22109878.0
2017-08-18,14275,14459,14229,14414,90865,346020.0,22109878.0
2017-08-21,14413,14459,14183,14276,56681,342703.0,22109878.0
2017-08-22,14367,14598,14321,14506,86215,348231.0,22109878.0
2017-08-23,14505,14552,14275,14276,81539,342703.0,22109878.0
2017-08-24,14275,14736,14275,14460,126643,347125.0,22109878.0
2017-08-25,14598,14598,14413,14598,68840,350442.0,22109878.0
2017-08-28,14598,14736,14505,14690,79205,352653.0,22109878.0
2017-08-29,14736,14736,14413,14736,99564,353758.0,22109878.0
2017-08-30,14736,14920,14644,14782,85732,354864.0,22109878.0
2017-08-31,14736,14828,14644,14828,102886,355969.0,22109878.0
2017-09-01,14828,15242,14782,15151,312469,363707.0,22109878.0
2017-09-04,14736,15657,14644,15335,757092,368129.0,22109878.0
2017-09-05,15426,15887,15380,15749,684140,378079.0,22109878.0
2017-09-06,15795,16486,15334,15565,1523618,373657.0,22109878.0
2017-09-07,15611,15841,15242,15795,490718,379184.0,22109878.0
2017-09-08,15795,15979,15380,15381,335778,369235.0,22109878.0
2017-09-11,15426,16025,15426,15749,423706,378079.0,22109878.0
2017-09-12,15933,16394,15887,16072,506553,385817.0,22109878.0
2017-09-13,16117,16486,16071,16440,493336,394661.0,22109878.0
2017-09-14,16440,16578,15979,16440,428168,394661.0,22109878.0
2017-09-15,16301,16532,16117,16210,310720,389134.0,22109878.0
2017-09-18,16394,16670,16071,16578,460457,397978.0,22109878.0
2017-09-19,16624,16854,16394,16670,230563,400189.0,22109878.0
2017-09-20,16762,16762,16209,16394,236069,393556.0,22109878.0
2017-09-21,16301,16347,15611,15841,346963,380290.0,22109878.0
2017-09-22,16025,16347,15841,16026,362207,384712.0,22109878.0
2017-09-25,16209,16670,15841,15980,411450,383606.0,22109878.0
2017-09-26,15933,15979,15473,15795,244250,379184.0,22109878.0
2017-09-27,15979,16301,15887,15980,159883,383606.0,22109878.0
2017-09-28,16117,16163,15611,15887,198220,381395.0,22109878.0
2017-09-29,15933,16301,15795,16256,204884,390239.0,22109878.0
2017-10-10,16532,16532,16071,16256,233193,390239.0,22109878.0
2017-10-11,16209,16301,15795,16210,229971,389134.0,22109878.0
2017-10-12,16163,16209,15795,16026,223772,384712.0,22109878.0
2017-10-13,16117,16255,15288,15381,455157,369235.0,22109878.0
2017-10-16,15380,15657,15104,15657,206921,375868.0,22109878.0
2017-10-17,15611,15979,15519,15934,201877,382501.0,22109878.0
2017-10-18,15933,16071,15703,15841,163317,380290.0,22109878.0
2017-10-19,15933,16209,15795,16026,217097,384712.0,22109878.0
2017-10-20,16025,16255,15841,15980,133382,383606.0,22109878.0
2017-10-23,15979,16301,15933,16302,189120,391345.0,22109878.0
2017-10-24,16301,16347,16025,16072,142496,385817.0,22109878.0
2017-10-25,16071,16440,16025,16440,230204,394661.0,22109878.0
2017-10-26,16440,16578,16209,16348,253638,392450.0,22109878.0
2017-10-27,16347,16532,16117,16440,156166,394661.0,22109878.0
2017-10-30,16578,16578,16117,16302,157423,391345.0,22109878.0
2017-10-31,16255,16301,16025,16256,177901,390239.0,22109878.0
2017-11-01,16301,16486,16025,16440,252088,394661.0,22109878.0
2017-11-02,16440,16486,16071,16164,138048,388028.0,22109878.0
2017-11-03,16209,16301,16025,16164,122347,388028.0,22109878.0
2017-11-06,16163,16946,16163,16808,460877,403505.0,22109878.0
2017-11-07,16854,16900,16394,16578,245911,397978.0,22109878.0
2017-11-08,16578,16578,16025,16164,230091,388028.0,22109878.0
2017-11-09,16255,16301,15887,16256,233591,390239.0,22109878.0
2017-11-10,16209,16532,15979,16486,189626,395767.0,22109878.0
2017-11-13,16486,16716,16301,16486,268358,395767.0,22109878.0
2017-11-14,16670,16946,16440,16947,421511,406822.0,22109878.0
2017-11-15,16992,17729,16946,17499,910335,420088.0,22109878.0
2017-11-16,17407,17775,17222,17637,330648,423404.0,22109878.0
2017-11-17,17637,17637,17361,17545,265714,421193.0,22109878.0
2017-11-20,17591,17959,17407,17591,291940,422299.0,22109878.0
2017-11-21,17545,17821,17222,17822,325303,427826.0,22109878.0
2017-11-22,18005,18051,17499,17730,327700,425615.0,22109878.0
2017-11-23,17729,17729,17453,17637,212132,423404.0,22109878.0
2017-11-24,17637,18097,17545,17960,319705,431143.0,22109878.0
2017-11-27,18143,18143,17176,17545,258697,421193.0,22109878.0
2017-11-28,17315,17545,17084,17315,245427,415666.0,22109878.0
2017-11-29,17269,17407,17130,17269,162845,414560.0,22109878.0
2017-11-30,17315,17315,16486,16532,401839,396872.0,22109878.0
2017-12-01,16808,16808,16486,16670,151516,400189.0,22109878.0
2017-12-04,16716,16716,15795,16026,390598,384712.0,22109878.0
2017-12-05,16025,16255,15933,16210,167663,389134.0,22109878.0
2017-12-06,16209,16255,15611,15749,215242,378079.0,22109878.0
2017-12-07,15841,15841,15196,15703,281932,376973.0,22109878.0
2017-12-08,15657,15703,15196,15289,130072,367024.0,22109878.0
2017-12-11,15380,15795,15150,15795,176834,379184.0,22109878.0
2017-12-12,15841,15887,15426,15519,104447,372551.0,22109878.0
2017-12-13,15519,15841,15380,15749,119396,378079.0,22109878.0
2017-12-14,15703,16025,15611,15841,166997,380290.0,22109878.0
2017-12-15,15841,15887,15473,15703,105640,376973.0,22109878.0
2017-12-18,15749,15749,15426,15519,89190,372551.0,22109878.0
2017-12-19,15380,15519,15150,15473,156881,371446.0,22109878.0
2017-12-20,15426,15565,15196,15197,175733,364813.0,22109878.0
2017-12-21,15242,15288,14828,15105,158624,362602.0,22109878.0
2017-12-22,15104,15288,14966,15059,121249,361497.0,22109878.0
2017-12-26,14966,15380,14966,15335,127379,368129.0,22109878.0
2017-12-27,15242,15288,14966,15243,107219,365918.0,22109878.0
2017-12-28,15288,15473,15150,15381,132035,369235.0,22109878.0
2018-01-02,15426,15473,15104,15381,161508,369235.0,22109878.0
2018-01-03,15334,15703,15334,15427,150636,370340.0,22109878.0
2018-01-04,15519,15565,15058,15105,154169,362602.0,22109878.0
2018-01-05,15196,15288,14966,15059,145596,361497.0,22109878.0
2018-01-08,15058,15150,14505,14598,254956,350442.0,22109878.0
2018-01-09,14598,14966,14552,14644,175898,351547.0,22109878.0
2018-01-10,14690,14828,14183,14414,218231,346020.0,22109878.0
2018-01-11,14459,14874,14459,14598,179821,350442.0,22109878.0
2018-01-12,14598,14782,14229,14322,206755,343809.0,22109878.0
2018-01-15,14275,14459,13953,13953,322826,334965.0,22109878.0
2018-01-16,13907,14598,13907,14552,291620,349336.0,22109878.0
2018-01-17,14552,14552,14045,14184,224807,340492.0,22109878.0
2018-01-18,14275,14690,14229,14276,293722,342703.0,22109878.0
2018-01-19,14321,14598,14321,14414,199140,346020.0,22109878.0
2018-01-22,14552,14552,14183,14230,154918,341598.0,22109878.0
2018-01-23,14321,14736,14275,14552,226029,349336.0,22109878.0
2018-01-24,14644,15104,14598,15013,322738,360391.0,22109878.0
2018-01-25,15012,15058,14736,15013,227114,360391.0,22109878.0
2018-01-26,15012,15196,14874,14966,172888,359286.0,22109878.0
2018-01-29,15012,15334,15012,15059,258911,361497.0,22109878.0
2018-01-30,15058,15104,14782,14782,251517,354864.0,22109878.0
2018-01-31,14782,14874,14321,14690,241355,352653.0,22109878.0
2018-02-01,14828,14828,14505,14552,172775,349336.0,22109878.0
2018-02-02,14598,14920,14413,14552,213494,349336.0,22109878.0
2018-02-05,14091,14321,13953,13999,315251,336070.0,22109878.0
2018-02-06,13538,13723,13078,13217,624404,317277.0,22109878.0
2018-02-07,13538,13630,13124,13170,356074,316171.0,22109878.0
2018-02-08,13262,13584,13216,13539,378285,325015.0,22109878.0
2018-02-09,13124,13907,13078,13769,308007,330543.0,22109878.0
2018-02-12,13907,13907,13492,13539,151619,325015.0,22109878.0
2018-02-13,13630,13630,13308,13355,155430,320593.0,22109878.0
2018-02-14,13400,13538,13170,13493,163661,323910.0,22109878.0
2018-02-19,13538,13723,13446,13493,226969,323910.0,22109878.0
2018-02-20,13538,13584,13216,13263,226963,318382.0,22109878.0
2018-02-21,13262,13400,13216,13309,193937,319488.0,22109878.0
2018-02-22,13262,13446,13216,13263,144203,318382.0,22109878.0
2018-02-23,13262,13308,13078,13170,192113,316171.0,22109878.0
2018-02-26,13308,13400,13124,13124,161605,315066.0,22109878.0
2018-02-27,13170,13308,13078,13078,158889,313960.0,22109878.0
2018-02-28,12986,13078,12571,12664,355851,304011.0,22109878.0
2018-03-02,12617,12617,12249,12388,229419,297378.0,22109878.0
2018-03-05,12387,12479,12295,12342,130900,296272.0,22109878.0
2018-03-06,12433,12525,12203,12203,199347,292956.0,22109878.0
2018-03-07,12203,12203,11604,11697,599661,280795.0,22109878.0
2018-03-08,11742,12387,11696,12019,883746,288534.0,22109878.0
2018-03-09,12157,12756,12111,12296,444291,295167.0,22109878.0
2018-03-12,12479,12617,12341,12526,199183,300694.0,22109878.0
2018-03-13,12433,12571,12387,12526,142713,300694.0,22109878.0
2018-03-14,12525,12617,12341,12434,132547,298483.0,22109878.0
2018-03-15,12433,12433,11973,12111,293840,290745.0,22109878.0
2018-03-16,12111,12249,11835,12157,195137,291850.0,22109878.0
2018-03-19,12203,12203,11927,12065,180864,289639.0,22109878.0
2018-03-20,11881,12019,11835,11927,184767,286323.0,22109878.0
2018-03-21,12019,12111,11788,11881,186160,285217.0,22109878.0
2018-03-22,11835,11927,11512,11605,373865,278584.0,22109878.0
2018-03-23,11328,11420,10914,10914,431186,262002.0,22109878.0
2018-03-26,10867,11052,10591,11006,269848,264213.0,22109878.0
2018-03-27,11190,11282,10914,11144,218695,267530.0,22109878.0
2018-03-28,11052,11098,10729,10868,260113,260897.0,22109878.0
2018-03-29,10914,11190,10775,11190,269867,268635.0,22109878.0
2018-03-30,11236,11558,11144,11513,217352,276373.0,22109878.0
2018-04-02,11466,11696,11236,11282,196935,270846.0,22109878.0
2018-04-03,11144,11558,11144,11421,132969,274162.0,22109878.0
2018-04-04,11512,11604,11328,11467,157884,275268.0,22109878.0
2018-04-05,11466,11604,11328,11421,96025,274162.0,22109878.0
2018-04-06,11374,12019,11328,11973,341815,287428.0,22109878.0
2018-04-09,11973,12203,11696,11743,229550,281901.0,22109878.0
2018-04-10,11742,11973,11512,11973,183434,287428.0,22109878.0
2018-04-11,12019,12019,11742,11927,102759,286323.0,22109878.0
2018-04-12,12019,12065,11835,12019,139194,288534.0,22109878.0
2018-04-13,12065,12249,11927,12157,148607,291850.0,22109878.0
2018-04-16,12157,12203,11927,12065,107885,289639.0,22109878.0
2018-04-17,11973,12019,11881,11973,68657,287428.0,22109878.0
2018-04-18,12019,12065,11835,11973,124877,287428.0,22109878.0
2018-04-19,11973,11973,11650,11835,165789,284112.0,22109878.0
2018-04-20,11788,11881,11696,11789,124123,283006.0,22109878.0
2018-04-23,11742,11742,11466,11605,138092,278584.0,22109878.0
2018-04-24,11604,11604,11282,11328,191995,271951.0,22109878.0
2018-04-25,11236,11282,11006,11052,156248,265319.0,22109878.0
2018-04-26,11098,11236,11052,11236,72534,269741.0,22109878.0
2018-04-27,11282,11282,10960,11144,106561,267530.0,22109878.0
2018-04-30,11144,11282,10914,11236,155306,269741.0,22109878.0
2018-05-02,11282,11650,11052,11651,194876,279690.0,22109878.0
2018-05-03,11650,11650,11466,11559,119474,277479.0,22109878.0
2018-05-04,11512,11558,11282,11282,85093,270846.0,22109878.0
2018-05-08,11466,11650,11190,11190,129454,268635.0,22109878.0
2018-05-09,11190,11328,11052,11236,83054,269741.0,22109878.0
2018-05-10,11236,11466,11190,11421,108680,274162.0,22109878.0
2018-05-11,11512,11558,11374,11513,74212,276373.0,22109878.0
2018-05-14,11604,11650,11328,11375,145159,273057.0,22109878.0
2018-05-15,11282,11328,10775,10868,375738,260897.0,22109878.0
2018-05-16,10821,10914,10591,10684,240666,256475.0,22109878.0
2018-05-17,10637,10821,10591,10684,127524,256475.0,22109878.0
2018-05-18,10729,11006,10683,10914,104466,262002.0,22109878.0
2018-05-21,10960,11098,10867,11098,102288,266424.0,22109878.0
2018-05-23,11098,11144,10914,11144,101194,267530.0,22109878.0
2018-05-24,11052,11144,10775,10776,70076,258686.0,22109878.0
2018-05-25,10637,10729,10499,10592,180224,254264.0,22109878.0
2018-05-28,10499,10637,10407,10454,140356,250947.0,22109878.0
2018-05-29,10407,10683,10407,10638,119134,255369.0,22109878.0
2018-05-30,10637,10637,10131,10223,210561,245420.0,22109878.0
2018-05-31,10315,10361,9992,10131,191383,243209.0,22109878.0
2018-06-01,10039,10453,10039,10407,89345,249842.0,22109878.0
2018-06-04,10407,10683,10407,10546,117441,253158.0,22109878.0
2018-06-05,10591,10683,10499,10638,73242,255369.0,22109878.0
2018-06-07,10683,10729,10545,10592,100668,254264.0,22109878.0
2018-06-08,10637,10637,10453,10454,57799,250947.0,22109878.0
2018-06-11,10453,10591,10407,10592,59595,254264.0,22109878.0
2018-06-12,10637,10867,10499,10684,97113,256475.0,22109878.0
2018-06-14,10775,10775,10361,10546,96108,253158.0,22109878.0
2018-06-15,10545,10545,10223,10223,98327,245420.0,22109878.0
2018-06-18,10223,10223,9716,9717,213148,233259.0,22109878.0
2018-06-19,9716,9808,9210,9210,204645,221099.0,22109878.0
2018-06-20,9256,9670,9256,9625,128742,231048.0,22109878.0
2018-06-21,9578,9670,9348,9394,102011,225521.0,22109878.0
2018-06-22,9302,9394,9154,9302,177156,223310.0,22109878.0
2018-06-25,9302,9394,9210,9348,92206,224415.0,22109878.0
2018-06-26,9256,9302,9191,9192,139263,220657.0,22109878.0
2018-06-27,9210,9394,9173,9173,86932,220214.0,22109878.0
2018-06-28,9173,9210,8602,8676,283760,208275.0,22109878.0
2018-06-29,8694,8823,8657,8796,83310,211149.0,22109878.0
2018-07-02,8777,8850,8390,8390,107371,201421.0,22109878.0
2018-07-03,8464,8675,8335,8473,105070,203411.0,22109878.0
2018-07-04,8473,8666,8454,8519,56997,204516.0,22109878.0
2018-07-05,8519,8602,8436,8519,50433,204516.0,22109878.0
2018-07-06,8519,8979,8510,8943,105236,214687.0,22109878.0
2018-07-09,8943,8943,8712,8814,44588,211592.0,22109878.0
2018-07-10,8832,9154,8823,9136,111956,219330.0,22109878.0
2018-07-11,9071,9127,8887,9017,53402,216456.0,22109878.0
2018-07-12,9035,9044,8906,9044,36541,217119.0,22109878.0
2018-07-13,9025,9173,9025,9100,32515,218446.0,22109878.0
2018-07-16,9154,9154,8915,9008,47328,216235.0,22109878.0
2018-07-17,9053,9394,8979,9210,112054,221099.0,22109878.0
2018-07-18,9348,9578,9256,9440,127127,226626.0,22109878.0
2018-07-19,9532,9532,9210,9394,54520,225521.0,22109878.0
2018-07-20,9394,9532,9136,9302,71339,223310.0,22109878.0
2018-07-23,9256,9302,8943,8943,60339,214687.0,22109878.0
2018-07-24,8961,9099,8887,9026,56982,216677.0,22109878.0
2018-07-25,9025,9182,8943,8943,38724,214687.0,22109878.0
2018-07-26,8961,9200,8961,9201,65044,220878.0,22109878.0
2018-07-27,9200,9302,9127,9256,37682,222204.0,22109878.0
2018-07-30,9256,9348,9154,9302,37433,223310.0,22109878.0
2018-07-31,9256,9440,9256,9348,43757,224415.0,22109878.0
2018-08-01,9348,9440,9302,9394,48718,225521.0,22109878.0
2018-08-02,9394,9440,9182,9256,45932,222204.0,22109878.0
2018-08-03,9302,9440,9210,9440,53630,226626.0,22109878.0
2018-08-06,9486,9486,9302,9394,24458,225521.0,22109878.0
2018-08-07,9486,9486,9210,9302,47901,223310.0,22109878.0
2018-08-08,9348,9348,9210,9210,33166,221099.0,22109878.0
2018-08-09,9256,9256,9145,9192,42434,220657.0,22109878.0
2018-08-10,9200,9210,9108,9109,36813,218667.0,22109878.0
2018-08-13,9044,9062,8537,8556,144396,205401.0,22109878.0
2018-08-14,8482,8611,8418,8538,79313,204959.0,22109878.0
2018-08-16,8519,8519,8289,8372,80289,200979.0,22109878.0
2018-08-17,8408,8445,8307,8381,47386,201200.0,22109878.0
2018-08-20,8399,8491,8372,8492,45355,203853.0,22109878.0
2018-08-21,8408,8574,8408,8538,78917,204959.0,22109878.0
2018-08-22,8519,9035,8519,8915,175614,214024.0,22109878.0
2018-08-23,8860,8943,8758,8943,71479,214687.0,22109878.0
2018-08-24,8860,8887,8721,8786,70577,210928.0,22109878.0
2018-08-27,8832,8841,8602,8621,82652,206948.0,22109878.0
2018-08-28,8583,8814,8583,8713,66266,209159.0,22109878.0
2018-08-29,8712,8832,8685,8833,51229,212034.0,22109878.0
2018-08-30,8832,8896,8721,8814,35068,211592.0,22109878.0
2018-08-31,8740,8979,8694,8980,70572,215571.0,22109878.0
2018-09-03,8979,8979,8749,8833,52406,212034.0,22109878.0
2018-09-04,8832,8896,8758,8805,23872,211370.0,22109878.0
2018-09-05,8749,8979,8712,8805,89214,211370.0,22109878.0
2018-09-06,8786,8878,8731,8750,27035,210044.0,22109878.0
2018-09-07,8758,8758,8445,8510,115412,204295.0,22109878.0
