금호타이어(073240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-10-13,34039,34338,33890,34338,178661,805000.0,70000000.0
2006-10-16,34188,34636,33740,34039,139269,798000.0,70000000.0
2006-10-17,34188,34338,33740,34039,170817,798000.0,70000000.0
2006-10-18,34039,35681,34039,35383,554759,829500.0,70000000.0
2006-10-19,35681,35681,34785,34935,333439,819000.0,70000000.0
2006-10-20,34935,35980,34935,35383,371522,829500.0,70000000.0
2006-10-23,35532,35532,34636,34935,339630,819000.0,70000000.0
2006-10-24,35383,36726,35084,36279,606741,850500.0,70000000.0
2006-10-25,36278,37174,36278,37025,462079,868000.0,70000000.0
2006-10-26,37025,37025,36278,36428,270271,854000.0,70000000.0
2006-10-27,36278,36428,35532,35682,261036,836500.0,70000000.0
2006-10-30,35681,35980,33442,33442,506279,784000.0,70000000.0
2006-10-31,32994,34039,32845,34039,313038,798000.0,70000000.0
2006-11-01,34487,36726,34039,36727,844326,861000.0,70000000.0
2006-11-02,36278,36876,35681,36876,720759,864500.0,70000000.0
2006-11-03,36428,36726,35532,35532,576582,833000.0,70000000.0
2006-11-06,35532,37025,35383,37025,437647,868000.0,70000000.0
2006-11-07,37174,37473,36876,36876,340771,864500.0,70000000.0
2006-11-08,37323,37323,36428,36577,217339,857500.0,70000000.0
2006-11-09,36577,37025,36278,36727,192675,861000.0,70000000.0
2006-11-10,36726,37771,36577,37623,402234,882000.0,70000000.0
2006-11-13,37622,37921,36726,37623,291447,882000.0,70000000.0
2006-11-14,37921,38518,37622,38369,475712,899500.0,70000000.0
2006-11-15,38518,38816,37622,38070,322360,892500.0,70000000.0
2006-11-16,38070,38518,37622,38518,363072,903000.0,70000000.0
2006-11-17,38518,38667,37921,38668,305066,906500.0,70000000.0
2006-11-20,38369,38518,37323,37324,392311,875000.0,70000000.0
2006-11-21,37473,37771,37174,37623,224954,882000.0,70000000.0
2006-11-22,37622,38070,37323,37623,298663,882000.0,70000000.0
2006-11-23,37622,38518,37622,37921,183593,889000.0,70000000.0
2006-11-24,37921,38518,37622,38369,246250,899500.0,70000000.0
2006-11-27,38518,39264,38219,38518,320264,903000.0,70000000.0
2006-11-28,37921,38816,37921,38518,213353,903000.0,70000000.0
2006-11-29,38518,38966,38219,38220,387587,896000.0,70000000.0
2006-11-30,38518,38667,37771,37772,368022,885500.0,70000000.0
2006-12-01,37771,37771,37025,37175,511251,871500.0,70000000.0
2006-12-04,36876,37473,36876,37025,227899,868000.0,70000000.0
2006-12-05,37473,37473,36876,36876,250051,864500.0,70000000.0
2006-12-06,37025,37025,35980,36279,262793,850500.0,70000000.0
2006-12-07,35980,36428,35980,36279,245982,850500.0,70000000.0
2006-12-08,36129,36278,35681,36130,160815,847000.0,70000000.0
2006-12-11,35830,37025,35830,36876,102011,864500.0,70000000.0
2006-12-12,36876,36876,35681,35831,112051,840000.0,70000000.0
2006-12-13,36278,36726,35830,36727,126680,861000.0,70000000.0
2006-12-14,36428,37323,35980,37324,484154,875000.0,70000000.0
2006-12-15,37025,37025,36577,36876,262441,864500.0,70000000.0
2006-12-18,37174,37921,36876,37772,326416,885500.0,70000000.0
2006-12-19,37622,37921,37473,37772,344055,885500.0,70000000.0
2006-12-20,37921,38369,37473,37473,409305,878500.0,70000000.0
2006-12-21,37473,37921,37025,37473,427192,878500.0,70000000.0
2006-12-22,37473,38369,37473,38369,406275,899500.0,70000000.0
2006-12-26,38369,38966,38070,38518,488020,903000.0,70000000.0
2006-12-27,37622,37771,37025,37324,216904,875000.0,70000000.0
2006-12-28,37622,37771,37473,37623,270212,882000.0,70000000.0
2007-01-02,37921,37921,37025,37324,145154,875000.0,70000000.0
2007-01-03,37622,37622,36726,36876,182119,864500.0,70000000.0
2007-01-04,36726,37174,36577,37025,289403,868000.0,70000000.0
2007-01-05,37025,37025,35532,35831,327750,840000.0,70000000.0
2007-01-08,35681,36129,34636,34637,198382,812000.0,70000000.0
2007-01-09,34935,35233,34785,35085,163330,822500.0,70000000.0
2007-01-10,35233,35233,34636,34786,179821,815500.0,70000000.0
2007-01-11,34785,35383,34785,35085,195561,822500.0,70000000.0
2007-01-12,35383,35830,35084,35682,157086,836500.0,70000000.0
2007-01-15,35681,35681,35233,35234,123705,826000.0,70000000.0
2007-01-16,35233,35383,34188,34637,344018,812000.0,70000000.0
2007-01-17,34636,34636,34039,34338,184342,805000.0,70000000.0
2007-01-18,34338,34935,34039,34935,130761,819000.0,70000000.0
2007-01-19,34636,34636,33143,33144,289223,777000.0,70000000.0
2007-01-22,33591,33591,32845,33442,147700,784000.0,70000000.0
2007-01-23,32994,33591,32397,32546,166002,763000.0,70000000.0
2007-01-24,32546,33143,32546,32994,134237,773500.0,70000000.0
2007-01-25,33442,33890,33143,33890,140630,794500.0,70000000.0
2007-01-26,33442,33740,33292,33442,71840,784000.0,70000000.0
2007-01-29,33442,33591,32546,32696,218698,766500.0,70000000.0
2007-01-30,32546,32994,32397,32696,155777,766500.0,70000000.0
2007-01-31,32845,32994,31650,31651,389632,742000.0,70000000.0
2007-02-01,31800,32546,31650,32248,316099,756000.0,70000000.0
2007-02-02,32247,33143,32098,33144,657557,777000.0,70000000.0
2007-02-05,33143,33740,32994,33442,295620,784000.0,70000000.0
2007-02-06,33442,34188,33442,34189,215590,801500.0,70000000.0
2007-02-07,34039,34636,33890,34338,355884,805000.0,70000000.0
2007-02-08,34188,34785,34188,34637,247701,812000.0,70000000.0
2007-02-09,34487,34636,34188,34338,131539,805000.0,70000000.0
2007-02-12,34188,34188,33292,33592,125980,787500.0,70000000.0
2007-02-13,33591,34039,33591,33741,93804,791000.0,70000000.0
2007-02-14,34039,34935,33890,34935,320961,819000.0,70000000.0
2007-02-15,35233,35532,34935,35234,335430,826000.0,70000000.0
2007-02-16,35084,36577,34935,36279,616901,850500.0,70000000.0
2007-02-20,36129,36577,35980,36428,198649,854000.0,70000000.0
2007-02-21,36129,37025,36129,36876,298524,864500.0,70000000.0
2007-02-22,36876,37473,36726,37175,390740,871500.0,70000000.0
2007-02-23,37323,37921,36278,36279,438071,850500.0,70000000.0
2007-02-26,36129,37174,35980,36876,154990,864500.0,70000000.0
2007-02-27,36428,37771,36428,37324,414480,875000.0,70000000.0
2007-02-28,35980,36428,35681,36130,391822,847000.0,70000000.0
2007-03-02,35830,35830,35084,35085,233895,822500.0,70000000.0
2007-03-05,34935,35233,34188,34338,232636,805000.0,70000000.0
2007-03-06,34338,35980,34338,35532,139450,833000.0,70000000.0
2007-03-07,35980,36129,34338,34338,395776,805000.0,70000000.0
2007-03-08,34338,34785,34039,34039,447676,798000.0,70000000.0
2007-03-09,34338,34487,33740,33890,304324,794500.0,70000000.0
2007-03-12,33890,34636,33890,34338,356670,805000.0,70000000.0
2007-03-13,35084,35084,34338,34487,253392,808500.0,70000000.0
2007-03-14,34039,34039,33442,33592,328759,787500.0,70000000.0
2007-03-15,33890,34039,33740,34039,131259,798000.0,70000000.0
2007-03-16,34188,34188,33442,33442,218723,784000.0,70000000.0
2007-03-19,33591,34636,33591,34338,182720,805000.0,70000000.0
2007-03-20,34487,34636,34039,34338,135521,805000.0,70000000.0
2007-03-21,34338,34487,33890,34338,115923,805000.0,70000000.0
2007-03-22,34487,34935,34188,34935,325922,819000.0,70000000.0
2007-03-23,34785,34785,34338,34487,143510,808500.0,70000000.0
2007-03-26,34487,35233,34338,35234,309425,826000.0,70000000.0
2007-03-27,35233,35681,34487,34786,296425,815500.0,70000000.0
2007-03-28,34636,35084,33890,33890,231226,794500.0,70000000.0
2007-03-29,34188,35681,34188,35383,479466,829500.0,70000000.0
2007-03-30,35830,36428,35532,35831,419250,840000.0,70000000.0
2007-04-02,36278,38369,36278,38220,1097304,896000.0,70000000.0
2007-04-03,38667,38667,37025,38070,868130,892500.0,70000000.0
2007-04-04,38369,38518,37771,38220,506893,896000.0,70000000.0
2007-04-05,38219,38369,37473,38070,293386,892500.0,70000000.0
2007-04-06,38070,38219,37323,37473,264266,878500.0,70000000.0
2007-04-09,37473,38219,36876,37772,542145,885500.0,70000000.0
2007-04-10,37771,37921,37174,37772,278360,885500.0,70000000.0
2007-04-11,37771,38070,37323,37473,324040,878500.0,70000000.0
2007-04-12,37323,37323,36577,37025,532497,868000.0,70000000.0
2007-04-13,36876,38219,36726,38220,556678,896000.0,70000000.0
2007-04-16,38219,38219,37622,37921,252891,889000.0,70000000.0
2007-04-17,38070,38070,37174,37175,289896,871500.0,70000000.0
2007-04-18,37025,37473,36726,37175,340793,871500.0,70000000.0
2007-04-19,37174,37323,36129,36279,346649,850500.0,70000000.0
2007-04-20,36726,36876,36129,36428,372222,854000.0,70000000.0
2007-04-23,36876,37323,35681,35682,559060,836500.0,70000000.0
2007-04-24,35681,36428,35532,35980,407640,843500.0,70000000.0
2007-04-25,36428,37323,35830,36279,623088,850500.0,70000000.0
2007-04-26,36726,36876,34785,35234,926940,826000.0,70000000.0
2007-04-27,35233,35233,33740,33741,535677,791000.0,70000000.0
2007-04-30,34039,34935,33890,34935,219955,819000.0,70000000.0
2007-05-02,35233,35830,35233,35234,443749,826000.0,70000000.0
2007-05-03,35532,35681,35084,35383,316464,829500.0,70000000.0
2007-05-04,35383,35830,35084,35682,388304,836500.0,70000000.0
2007-05-07,36129,36129,35233,35383,481469,829500.0,70000000.0
2007-05-08,35532,35830,34935,34935,512438,819000.0,70000000.0
2007-05-09,35084,35532,34039,34039,802838,798000.0,70000000.0
2007-05-10,34487,36129,34487,35532,690506,833000.0,70000000.0
2007-05-11,35532,36876,35383,36130,732989,847000.0,70000000.0
2007-05-14,36428,37622,35980,36577,778012,857500.0,70000000.0
2007-05-15,36726,37174,36577,37025,461121,868000.0,70000000.0
2007-05-16,37025,37025,36577,36876,337070,864500.0,70000000.0
2007-05-17,37025,37323,36577,37175,383696,871500.0,70000000.0
2007-05-18,37174,37323,36876,37324,256853,875000.0,70000000.0
2007-05-21,37174,37473,36577,36727,300188,861000.0,70000000.0
2007-05-22,36577,37473,36577,37025,452943,868000.0,70000000.0
2007-05-23,37174,37622,36876,37175,377898,871500.0,70000000.0
2007-05-25,37025,37323,36876,37025,222433,868000.0,70000000.0
2007-05-28,37025,37473,37025,37175,262805,871500.0,70000000.0
2007-05-29,37174,38518,36726,38369,815213,899500.0,70000000.0
2007-05-30,38219,39563,37921,38966,701211,913500.0,70000000.0
2007-05-31,39264,39861,38518,39563,529298,927500.0,70000000.0
2007-06-01,39414,39712,38219,38220,596795,896000.0,70000000.0
2007-06-04,38219,38667,37323,37623,430510,882000.0,70000000.0
2007-06-05,37622,38070,37323,37623,362834,882000.0,70000000.0
2007-06-07,37323,38518,37174,38220,457046,896000.0,70000000.0
2007-06-08,38219,38816,37473,37772,395207,885500.0,70000000.0
2007-06-11,38070,39563,38070,38817,677715,910000.0,70000000.0
2007-06-12,39115,39414,38219,39414,404740,924000.0,70000000.0
2007-06-13,39115,39861,38518,39862,472316,934500.0,70000000.0
2007-06-14,40011,41952,40011,41803,1127862,980000.0,70000000.0
2007-06-15,42400,43743,41952,43594,814338,1022000.0,70000000.0
2007-06-18,43594,44042,41802,42699,786547,1001000.0,70000000.0
2007-06-19,43146,43146,41504,41952,423587,983500.0,70000000.0
2007-06-20,41802,41952,40608,40758,485042,955500.0,70000000.0
2007-06-21,40309,41205,40011,41056,519399,962500.0,70000000.0
2007-06-22,41205,41653,40459,40758,602462,955500.0,70000000.0
2007-06-25,40459,42400,40309,41056,474821,962500.0,70000000.0
2007-06-26,41205,41802,40011,40459,341604,948500.0,70000000.0
2007-06-27,40459,40608,39414,39713,411610,931000.0,70000000.0
2007-06-28,40011,40907,39414,40907,317312,959000.0,70000000.0
2007-06-29,41354,42101,41205,41355,376753,969500.0,70000000.0
2007-07-02,41504,42400,41056,42400,286287,994000.0,70000000.0
2007-07-03,42698,43743,42101,43594,610913,1022000.0,70000000.0
2007-07-04,43594,44788,42997,43744,774762,1025500.0,70000000.0
2007-07-05,44490,48222,43892,47476,1322572,1113000.0,70000000.0
2007-07-06,47923,49416,46430,48372,1162264,1134000.0,70000000.0
2007-07-09,48073,50461,47774,48969,878227,1148000.0,70000000.0
2007-07-10,49118,49566,47923,49417,727978,1158500.0,70000000.0
2007-07-11,48969,50760,48521,50014,914274,1172500.0,70000000.0
2007-07-12,49864,51208,49566,49865,661886,1169000.0,70000000.0
2007-07-13,51059,51059,49267,50462,609793,1183000.0,70000000.0
2007-07-16,50014,51059,49267,51059,561105,1197000.0,70000000.0
2007-07-18,50312,50760,49267,49417,430017,1158500.0,70000000.0
2007-07-19,49715,50014,47774,49268,595407,1155000.0,70000000.0
2007-07-20,49864,49864,48521,49417,369635,1158500.0,70000000.0
2007-07-23,49267,50312,48969,49715,581742,1165500.0,70000000.0
2007-07-24,50014,51805,49267,50014,790042,1172500.0,70000000.0
2007-07-25,49267,51059,48969,50910,385077,1193500.0,70000000.0
2007-07-26,50760,51357,50461,50462,405955,1183000.0,70000000.0
2007-07-27,49267,49715,48073,48820,511149,1144500.0,70000000.0
2007-07-30,48371,48670,47476,47775,523774,1120000.0,70000000.0
2007-07-31,48073,48969,47625,48969,474715,1148000.0,70000000.0
2007-08-01,48222,48670,45983,45983,404501,1078000.0,70000000.0
2007-08-02,46580,48073,45833,47327,414928,1109500.0,70000000.0
2007-08-03,47774,48521,46729,46879,361147,1099000.0,70000000.0
2007-08-06,45983,45983,44788,44938,448514,1053500.0,70000000.0
2007-08-07,45983,46430,45236,46132,307868,1081500.0,70000000.0
2007-08-08,46580,47177,46580,47177,266700,1106000.0,70000000.0
2007-08-09,47326,48073,47028,47177,368527,1106000.0,70000000.0
2007-08-10,45833,46132,44490,44789,390376,1050000.0,70000000.0
2007-08-13,44490,45385,44191,44789,283964,1050000.0,70000000.0
2007-08-14,44938,45087,43146,43296,417532,1015000.0,70000000.0
2007-08-16,41802,41802,39861,39862,461363,934500.0,70000000.0
2007-08-17,40907,41056,39264,39414,310500,924000.0,70000000.0
2007-08-20,40907,42549,40459,42251,589772,990500.0,70000000.0
2007-08-21,42400,42997,41056,42699,287830,1001000.0,70000000.0
2007-08-22,42997,43146,41952,43146,247436,1011500.0,70000000.0
2007-08-23,43594,45087,43594,44789,378271,1050000.0,70000000.0
2007-08-24,44191,44490,43146,43744,148520,1025500.0,70000000.0
2007-08-27,44490,45535,44191,45237,209135,1060500.0,70000000.0
2007-08-28,44788,46729,44490,46730,255748,1095500.0,70000000.0
2007-08-29,44938,48222,44938,48073,251430,1127000.0,70000000.0
2007-08-30,48819,49118,47177,47476,449678,1113000.0,70000000.0
2007-08-31,47476,48670,47326,47476,456542,1113000.0,70000000.0
2007-09-03,47476,47774,46580,47028,223754,1102500.0,70000000.0
2007-09-04,47476,47476,46580,46879,209004,1099000.0,70000000.0
2007-09-05,46878,47177,44788,45386,570807,1064000.0,70000000.0
2007-09-06,45087,46729,44639,46730,221779,1095500.0,70000000.0
2007-09-07,46430,46580,45684,45983,221527,1078000.0,70000000.0
2007-09-10,44788,45983,44788,45386,591331,1064000.0,70000000.0
2007-09-11,45833,45833,44490,45237,201530,1060500.0,70000000.0
2007-09-12,45385,45385,43146,43594,233565,1022000.0,70000000.0
2007-09-13,43594,44788,43146,44192,226399,1036000.0,70000000.0
2007-09-14,44490,45684,43892,45386,133064,1064000.0,70000000.0
2007-09-17,45684,47177,45535,47177,178335,1106000.0,70000000.0
2007-09-18,47177,47326,45087,45386,158310,1064000.0,70000000.0
2007-09-19,47177,47625,45983,46282,239750,1085000.0,70000000.0
2007-09-20,47028,47774,46281,47476,297230,1113000.0,70000000.0
2007-09-21,47774,48521,47326,47775,384827,1120000.0,70000000.0
2007-09-27,47923,48222,47476,48223,295154,1130500.0,70000000.0
2007-09-28,48371,48521,47774,48073,194297,1127000.0,70000000.0
2007-10-01,47476,48371,47326,47775,253979,1120000.0,70000000.0
2007-10-02,47923,48521,47326,48521,583001,1137500.0,70000000.0
2007-10-04,48073,51208,47923,51208,640680,1200500.0,70000000.0
2007-10-05,50461,50760,49566,49865,390938,1169000.0,70000000.0
2007-10-08,50461,50760,47177,47775,471537,1120000.0,70000000.0
2007-10-09,47774,47774,45236,46282,866133,1085000.0,70000000.0
2007-10-10,45983,46430,44788,45685,597928,1071000.0,70000000.0
2007-10-11,45684,45983,43743,44789,538491,1050000.0,70000000.0
2007-10-12,44340,45087,43146,45087,406675,1057000.0,70000000.0
2007-10-15,44938,44938,43295,43594,247525,1022000.0,70000000.0
2007-10-16,43146,45684,42997,44490,396404,1043000.0,70000000.0
2007-10-17,44938,45385,43594,44341,233363,1039500.0,70000000.0
2007-10-18,45087,45087,43295,43296,325369,1015000.0,70000000.0
2007-10-19,43295,43445,42101,42101,271734,987000.0,70000000.0
2007-10-22,40757,40907,38966,39115,527734,917000.0,70000000.0
2007-10-23,39861,40907,39414,40608,371926,952000.0,70000000.0
2007-10-24,40907,42400,38518,40608,1553988,952000.0,70000000.0
2007-10-25,40160,42250,40160,41504,701592,973000.0,70000000.0
2007-10-26,41802,41802,40459,41504,193216,973000.0,70000000.0
2007-10-29,41205,41802,40011,40608,405887,952000.0,70000000.0
2007-10-30,40608,40907,39861,39862,265933,934500.0,70000000.0
2007-10-31,39861,42400,39861,42400,554123,994000.0,70000000.0
2007-11-01,42997,43892,41952,43893,537490,1029000.0,70000000.0
2007-11-02,43295,44490,42997,43744,543494,1025500.0,70000000.0
2007-11-05,43743,44340,42400,44192,490920,1036000.0,70000000.0
2007-11-06,44191,44938,43743,44938,275451,1053500.0,70000000.0
2007-11-07,44490,44938,42101,42101,319349,987000.0,70000000.0
2007-11-08,41354,41952,40160,41952,461741,983500.0,70000000.0
2007-11-09,42250,43594,41056,43445,253442,1018500.0,70000000.0
2007-11-12,42400,42400,41205,41654,106210,976500.0,70000000.0
2007-11-13,42250,42847,41504,42848,211332,1004500.0,70000000.0
2007-11-14,44191,44191,42698,43296,298755,1015000.0,70000000.0
2007-11-15,42997,43594,42250,42848,308428,1004500.0,70000000.0
2007-11-16,42847,42997,41205,42101,246819,987000.0,70000000.0
2007-11-19,42400,42549,41354,41355,89280,969500.0,70000000.0
2007-11-20,40608,41802,40608,41504,188090,973000.0,70000000.0
2007-11-21,41354,41504,39712,39713,300690,931000.0,70000000.0
2007-11-22,40160,42698,39712,42251,327180,990500.0,70000000.0
2007-11-23,42549,42549,41205,41355,150715,969500.0,70000000.0
2007-11-26,41354,41653,40459,40758,281376,955500.0,70000000.0
2007-11-27,41056,41056,39115,39265,370283,920500.0,70000000.0
2007-11-28,39712,39861,38518,38518,696148,903000.0,70000000.0
2007-11-29,38966,39861,38966,39563,283070,927500.0,70000000.0
2007-11-30,39115,40608,39115,40608,232026,952000.0,70000000.0
2007-12-03,40608,40907,40011,40907,156072,959000.0,70000000.0
2007-12-04,40757,41205,40459,41206,183910,966000.0,70000000.0
2007-12-05,40608,41354,40309,41355,201923,969500.0,70000000.0
2007-12-06,41354,41653,39712,39713,311763,931000.0,70000000.0
2007-12-07,39861,40459,39712,39713,144793,931000.0,70000000.0
2007-12-10,39712,40309,39712,40161,125514,941500.0,70000000.0
2007-12-11,40011,40011,39414,40011,136586,938000.0,70000000.0
2007-12-12,39712,40160,39563,40011,192741,938000.0,70000000.0
2007-12-13,40011,40608,39861,40608,410637,952000.0,70000000.0
2007-12-14,40309,40907,40160,40459,192289,948500.0,70000000.0
2007-12-17,39712,40459,39712,40011,213563,938000.0,70000000.0
2007-12-18,40160,41354,39712,41206,256090,966000.0,70000000.0
2007-12-20,41205,41653,40907,41355,213837,969500.0,70000000.0
2007-12-21,41354,42101,40907,42101,205192,987000.0,70000000.0
2007-12-24,42101,42101,40907,41056,138131,962500.0,70000000.0
2007-12-26,40608,41802,40459,41654,100321,976500.0,70000000.0
2007-12-27,41056,41653,40608,41206,110041,966000.0,70000000.0
2007-12-28,40608,42250,40608,41803,127870,980000.0,70000000.0
2008-01-02,41205,41504,40608,40907,159506,959000.0,70000000.0
2008-01-03,41504,41504,40309,40608,123322,952000.0,70000000.0
2008-01-04,40459,41056,40011,40608,111852,952000.0,70000000.0
2008-01-07,40309,40907,39712,40459,103009,948500.0,70000000.0
2008-01-08,40160,41056,40160,40459,154290,948500.0,70000000.0
2008-01-09,40011,40459,39861,40011,57132,938000.0,70000000.0
2008-01-10,39861,40459,39712,39713,137500,931000.0,70000000.0
