조비(001550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-08-09,7613,8194,7613,8032,28900,11703.0,4700000.0
2005-08-10,7919,8387,7919,8161,18291,11891.0,4700000.0
2005-08-11,8242,8387,8161,8354,7160,12173.0,4700000.0
2005-08-12,8226,8613,8194,8209,14150,11962.0,4700000.0
2005-08-16,8516,8516,8145,8387,8610,12220.0,4700000.0
2005-08-17,8226,8452,8081,8080,5369,11774.0,4700000.0
2005-08-18,8097,8935,8097,8612,58550,12549.0,4700000.0
2005-08-19,8710,8968,8484,8709,38080,12690.0,4700000.0
2005-08-22,8855,9161,8597,8629,50110,12572.0,4700000.0
2005-08-23,8613,8806,8484,8758,24079,12760.0,4700000.0
2005-08-24,8694,8903,8645,8806,26810,12831.0,4700000.0
2005-08-25,8597,8871,8419,8580,18030,12502.0,4700000.0
2005-08-26,8452,8694,8290,8354,29090,12173.0,4700000.0
2005-08-29,8306,8613,8129,8129,7320,11844.0,4700000.0
2005-08-30,8129,8290,7984,7983,16900,11632.0,4700000.0
2005-08-31,7742,7919,7742,7854,14270,11444.0,4700000.0
2005-09-01,7871,8210,7839,7967,18030,11609.0,4700000.0
2005-09-02,8484,8484,8000,8096,12087,11797.0,4700000.0
2005-09-05,8097,8323,7903,7983,29227,11632.0,4700000.0
2005-09-06,8065,8145,7984,8048,13420,11726.0,4700000.0
2005-09-07,8145,8161,8032,8032,10950,11703.0,4700000.0
2005-09-08,8065,8210,8065,8064,11820,11750.0,4700000.0
2005-09-09,8000,8161,7968,8080,15897,11774.0,4700000.0
2005-09-12,8097,8161,8048,8048,14280,11726.0,4700000.0
2005-09-13,8048,8194,8000,8193,8410,11938.0,4700000.0
2005-09-14,8048,8242,8048,8064,14650,11750.0,4700000.0
2005-09-15,8129,8129,7968,8080,11150,11774.0,4700000.0
2005-09-16,7984,8194,7968,8064,17880,11750.0,4700000.0
2005-09-20,9194,9274,9161,9274,138881,13512.0,4700000.0
2005-09-21,8952,9274,8419,8596,286621,12526.0,4700000.0
2005-09-22,8629,8935,8435,8548,37941,12455.0,4700000.0
2005-09-23,8661,8677,8387,8403,32770,12244.0,4700000.0
2005-09-26,8323,8968,8323,8403,80580,12244.0,4700000.0
2005-09-27,8452,8581,8339,8548,24260,12455.0,4700000.0
2005-09-28,8403,8548,8387,8403,44721,12244.0,4700000.0
2005-09-29,8387,8613,8387,8419,25500,12267.0,4700000.0
2005-09-30,8452,8597,8371,8596,37340,12526.0,4700000.0
2005-10-04,8581,8629,8419,8548,48200,12455.0,4700000.0
2005-10-05,8500,8694,8435,8516,22200,12408.0,4700000.0
2005-10-06,8565,8806,8516,8741,48961,12737.0,4700000.0
2005-10-07,8742,8968,8548,8548,60393,12455.0,4700000.0
2005-10-10,8710,8823,8661,8758,31790,12760.0,4700000.0
2005-10-11,8661,8935,8661,8838,21320,12878.0,4700000.0
2005-10-12,8871,9016,8548,8709,42700,12690.0,4700000.0
2005-10-13,8645,8710,8597,8612,22250,12549.0,4700000.0
2005-10-14,8629,9000,8613,8854,51610,12902.0,4700000.0
2005-10-17,8855,9032,8694,8725,42840,12714.0,4700000.0
2005-10-18,8710,8806,8661,8774,19190,12784.0,4700000.0
2005-10-19,8677,8677,8323,8532,72620,12432.0,4700000.0
2005-10-20,8484,8645,8484,8532,18580,12432.0,4700000.0
2005-10-21,8532,9177,8387,9032,59054,13160.0,4700000.0
2005-10-24,9194,9258,8806,9096,52610,13254.0,4700000.0
2005-10-25,9194,9355,8903,8919,53040,12996.0,4700000.0
2005-10-26,8919,9113,8871,8919,43450,12996.0,4700000.0
2005-10-27,9000,9145,8758,8935,39940,13019.0,4700000.0
2005-10-28,8887,9194,8710,8838,83240,12878.0,4700000.0
2005-10-31,8839,9161,8839,9032,18900,13160.0,4700000.0
2005-11-01,9113,10290,9113,9322,147279,13583.0,4700000.0
2005-11-02,9323,9484,9081,9290,27370,13536.0,4700000.0
2005-11-03,9097,9306,9097,9112,51460,13278.0,4700000.0
2005-11-04,9129,9290,9048,9129,26520,13301.0,4700000.0
2005-11-07,9129,9258,9065,9258,17300,13489.0,4700000.0
2005-11-08,9210,9565,9210,9403,45394,13700.0,4700000.0
2005-11-09,9419,9500,9290,9387,31150,13677.0,4700000.0
2005-11-10,9355,9581,9258,9274,91337,13512.0,4700000.0
2005-11-11,9258,9419,8935,8983,64660,13090.0,4700000.0
2005-11-14,9032,9032,8710,8806,108423,12831.0,4700000.0
2005-11-15,8742,8935,8742,8854,45147,12902.0,4700000.0
2005-11-16,8855,8903,8726,8822,36630,12854.0,4700000.0
2005-11-17,8871,8871,8645,8758,47018,12760.0,4700000.0
2005-11-18,8774,8887,8758,8758,28310,12760.0,4700000.0
2005-11-21,8758,8855,8677,8806,34280,12831.0,4700000.0
2005-11-22,8806,8871,8726,8838,21920,12878.0,4700000.0
2005-11-23,8710,8903,8710,8870,17920,12925.0,4700000.0
2005-11-24,8887,9129,8774,9080,26960,13230.0,4700000.0
2005-11-25,9113,9226,8871,8903,43190,12972.0,4700000.0
2005-11-28,8903,9323,8903,9258,52540,13489.0,4700000.0
2005-11-29,9226,9323,9097,9258,32904,13489.0,4700000.0
2005-11-30,9258,9387,9129,9274,40840,13512.0,4700000.0
2005-12-01,9274,9581,9226,9338,26290,13606.0,4700000.0
2005-12-02,9339,9677,9339,9370,68580,13654.0,4700000.0
2005-12-05,9226,9500,9194,9354,35910,13630.0,4700000.0
2005-12-06,9371,9677,9290,9548,39850,13912.0,4700000.0
2005-12-07,9742,9984,9387,9387,64070,13677.0,4700000.0
2005-12-08,9339,9452,8774,9129,43585,13301.0,4700000.0
2005-12-09,9194,9194,8903,8903,48870,12972.0,4700000.0
2005-12-12,8742,9645,8742,9209,108465,13418.0,4700000.0
2005-12-13,9306,9613,9194,9354,46980,13630.0,4700000.0
2005-12-14,9677,9677,9355,9483,27930,13818.0,4700000.0
2005-12-15,9403,10129,9403,9725,104950,14170.0,4700000.0
2005-12-16,9726,9903,9435,9580,44070,13959.0,4700000.0
2005-12-19,9387,9823,9387,9677,34461,14100.0,4700000.0
2005-12-20,9774,10387,9565,10161,109940,14805.0,4700000.0
2005-12-21,10161,10484,9790,9919,73274,14452.0,4700000.0
2005-12-22,9871,10258,9548,9677,53070,14100.0,4700000.0
2005-12-23,9677,9677,9129,9290,34020,13536.0,4700000.0
2005-12-26,9339,9613,9210,9322,30224,13583.0,4700000.0
2005-12-27,9274,9597,9226,9419,19340,13724.0,4700000.0
2005-12-28,9210,9581,9081,9080,28698,13230.0,4700000.0
2005-12-29,9210,9258,8984,8983,39290,13090.0,4700000.0
2006-01-02,9000,9339,8903,9129,23160,13301.0,4700000.0
2006-01-03,9290,9290,9032,9080,14150,13230.0,4700000.0
2006-01-04,9177,9516,9000,9322,45580,13583.0,4700000.0
2006-01-05,9323,9581,9065,9193,14255,13395.0,4700000.0
2006-01-06,9226,10565,9194,9451,179890,13771.0,4700000.0
2006-01-09,9613,9613,9258,9451,53680,13771.0,4700000.0
2006-01-10,9339,9645,9177,9290,41453,13536.0,4700000.0
2006-01-11,9306,9629,9306,9435,38740,13748.0,4700000.0
2006-01-12,9355,9661,9355,9435,24770,13748.0,4700000.0
2006-01-13,9435,9919,9161,9677,31770,14100.0,4700000.0
2006-01-16,9710,10903,9710,10645,128760,15510.0,4700000.0
2006-01-17,10452,10919,10177,10467,72830,15252.0,4700000.0
2006-01-18,10242,10968,9129,9435,73250,13748.0,4700000.0
2006-01-19,9387,9677,9339,9500,77420,13842.0,4700000.0
2006-01-20,9516,10129,9419,9580,49290,13959.0,4700000.0
2006-01-23,9742,9742,8177,8387,87720,12220.0,4700000.0
2006-01-24,8387,8806,8226,8580,46821,12502.0,4700000.0
2006-01-25,8516,8823,8500,8677,49371,12643.0,4700000.0
2006-01-26,8677,8790,8597,8790,17038,12808.0,4700000.0
2006-01-27,8806,9161,8758,9112,17882,13278.0,4700000.0
2006-01-31,9065,9355,9000,9193,20632,13395.0,4700000.0
2006-02-01,9065,9323,8774,9193,49407,13395.0,4700000.0
2006-02-02,9161,9274,8887,9161,33970,13348.0,4700000.0
2006-02-03,8903,9016,8742,8967,11200,13066.0,4700000.0
2006-02-06,8935,9968,8710,9032,30447,13160.0,4700000.0
2006-02-07,9145,9145,8871,9096,5470,13254.0,4700000.0
2006-02-08,9097,9129,8806,8935,19270,13019.0,4700000.0
2006-02-09,8935,9145,8855,9016,26664,13136.0,4700000.0
2006-02-10,10032,10145,9210,9354,67020,13630.0,4700000.0
2006-02-13,9226,9613,9226,9516,24140,13865.0,4700000.0
2006-02-14,9548,9613,9032,9161,20790,13348.0,4700000.0
2006-02-15,9210,9258,9065,9161,17641,13348.0,4700000.0
2006-02-16,9161,9242,8903,9193,8200,13395.0,4700000.0
2006-02-17,9210,9323,9081,9225,8870,13442.0,4700000.0
2006-02-20,9032,9290,8968,9274,13890,13512.0,4700000.0
2006-02-21,9129,9516,9113,9354,18470,13630.0,4700000.0
2006-02-22,9387,9710,9355,9419,39667,13724.0,4700000.0
2006-02-23,9645,9661,9242,9419,22600,13724.0,4700000.0
2006-02-24,9581,9597,9194,9419,18007,13724.0,4700000.0
2006-02-27,9419,9548,9129,9258,23210,13489.0,4700000.0
2006-02-28,9194,9323,8903,9032,47090,13160.0,4700000.0
2006-03-02,8903,9113,8871,9000,18820,13113.0,4700000.0
2006-03-03,8887,9000,8710,8903,22870,12972.0,4700000.0
2006-03-06,8806,8968,8758,8919,27412,12996.0,4700000.0
2006-03-07,8903,8903,8677,8806,10250,12831.0,4700000.0
2006-03-08,8645,8806,8548,8677,21018,12643.0,4700000.0
2006-03-09,8871,8871,8613,8774,7070,12784.0,4700000.0
2006-03-10,8742,8968,8661,8854,10080,12902.0,4700000.0
2006-03-13,8742,8935,8742,8870,11248,12925.0,4700000.0
2006-03-14,8903,9129,8839,8983,10111,13090.0,4700000.0
2006-03-15,8903,9016,8823,8983,10760,13090.0,4700000.0
2006-03-16,8984,9032,8710,8790,18964,12808.0,4700000.0
2006-03-17,8790,8806,8581,8806,16650,12831.0,4700000.0
2006-03-20,8790,8887,8694,8806,10830,12831.0,4700000.0
2006-03-21,8855,8855,8581,8758,12820,12760.0,4700000.0
2006-03-22,8774,8790,8581,8580,16860,12502.0,4700000.0
2006-03-23,8581,8774,8484,8564,25270,12478.0,4700000.0
2006-03-24,8677,8677,8145,8419,30550,12267.0,4700000.0
2006-03-27,8581,8581,8339,8338,7390,12150.0,4700000.0
2006-03-28,8242,8435,8242,8322,23760,12126.0,4700000.0
2006-03-29,8323,8581,8323,8548,13310,12455.0,4700000.0
2006-03-30,8532,8645,8355,8483,26910,12361.0,4700000.0
2006-03-31,8339,8710,8339,8596,24140,12526.0,4700000.0
2006-04-03,8516,8710,8452,8596,17460,12526.0,4700000.0
2006-04-04,8516,8774,8516,8709,28550,12690.0,4700000.0
2006-04-05,8790,8790,8565,8661,31650,12620.0,4700000.0
2006-04-06,8661,8806,8548,8580,21190,12502.0,4700000.0
2006-04-07,8548,8774,8516,8677,18830,12643.0,4700000.0
2006-04-10,8548,8790,8548,8774,17100,12784.0,4700000.0
2006-04-11,8790,9194,8790,8838,32430,12878.0,4700000.0
2006-04-12,8871,8984,8726,8790,7890,12808.0,4700000.0
2006-04-13,8871,9000,8790,8870,3800,12925.0,4700000.0
2006-04-14,8984,8984,8806,8838,6640,12878.0,4700000.0
2006-04-17,8839,8839,8548,8677,34260,12643.0,4700000.0
2006-04-18,8742,8742,8597,8693,7570,12666.0,4700000.0
2006-04-19,8645,8823,8581,8612,16075,12549.0,4700000.0
2006-04-20,8629,8710,8597,8693,9255,12666.0,4700000.0
2006-04-21,8677,9129,8677,9016,29760,13136.0,4700000.0
2006-04-24,9016,9290,8758,8983,14980,13090.0,4700000.0
2006-04-25,9194,9258,8774,8967,23440,13066.0,4700000.0
2006-04-26,8968,9129,8887,9032,11890,13160.0,4700000.0
2006-04-27,9000,9081,8887,8919,11275,12996.0,4700000.0
2006-04-28,9032,9645,8968,9225,101815,13442.0,4700000.0
2006-05-02,9242,9645,9129,9338,30590,13606.0,4700000.0
2006-05-03,9355,9597,9290,9516,28670,13865.0,4700000.0
2006-05-04,9629,9645,9097,9322,36720,13583.0,4700000.0
2006-05-08,9194,9516,9194,9387,33150,13677.0,4700000.0
2006-05-09,9387,10790,9387,10096,495060,14711.0,4700000.0
2006-05-10,10000,10145,9048,9258,249081,13489.0,4700000.0
2006-05-11,9161,9452,9113,9112,43717,13278.0,4700000.0
2006-05-12,9032,9323,8774,9322,89200,13583.0,4700000.0
2006-05-15,9355,9355,9048,9193,27330,13395.0,4700000.0
2006-05-16,9145,9500,9065,9306,27057,13560.0,4700000.0
2006-05-17,9355,10000,9274,9500,92954,13842.0,4700000.0
2006-05-18,9081,9677,9016,9274,36446,13512.0,4700000.0
2006-05-19,9097,9839,9097,9661,35535,14076.0,4700000.0
2006-05-22,9710,10290,9500,9838,70866,14335.0,4700000.0
2006-05-23,9984,9984,9484,9661,21980,14076.0,4700000.0
2006-05-24,9484,9903,9435,9677,27955,14100.0,4700000.0
2006-05-25,9774,10290,9516,9677,77065,14100.0,4700000.0
2006-05-26,9823,10161,9694,10096,79850,14711.0,4700000.0
2006-05-29,10419,11065,10258,10258,180400,14946.0,4700000.0
2006-05-30,10242,10290,9677,10000,51270,14570.0,4700000.0
2006-06-01,10113,10113,9290,9306,53320,13560.0,4700000.0
2006-06-02,9274,9516,9065,9290,29010,13536.0,4700000.0
2006-06-05,9145,9581,9129,9306,10634,13560.0,4700000.0
2006-06-07,9145,9355,8484,8774,28596,12784.0,4700000.0
2006-06-08,8484,8710,8403,8403,18100,12244.0,4700000.0
2006-06-09,8419,8629,8258,8467,44630,12338.0,4700000.0
2006-06-12,8419,8613,8242,8258,17913,12032.0,4700000.0
2006-06-13,8194,8258,7629,7661,53431,11162.0,4700000.0
2006-06-14,7452,8806,7403,8806,304509,12831.0,4700000.0
2006-06-15,8613,8806,8097,8306,181920,12102.0,4700000.0
2006-06-16,8339,8645,8226,8225,38701,11985.0,4700000.0
2006-06-19,8339,8548,7710,7838,49827,11421.0,4700000.0
2006-06-20,7839,8177,7677,8096,15000,11797.0,4700000.0
2006-06-21,8113,8339,7919,8112,26999,11820.0,4700000.0
2006-06-22,8129,8194,7919,8016,11890,11680.0,4700000.0
2006-06-23,7871,8032,7839,7967,10855,11609.0,4700000.0
2006-06-26,8000,8000,7774,7951,9610,11586.0,4700000.0
2006-06-27,8000,8065,7903,8032,9116,11703.0,4700000.0
2006-06-28,7903,8226,7903,8032,10320,11703.0,4700000.0
2006-06-29,7935,8226,7935,8064,3170,11750.0,4700000.0
2006-06-30,8129,8194,8065,8193,9990,11938.0,4700000.0
2006-07-03,8387,8387,8065,8225,6280,11985.0,4700000.0
2006-07-04,8065,8210,7774,8145,56060,11868.0,4700000.0
2006-07-05,7806,8000,7806,7870,4824,11468.0,4700000.0
2006-07-06,7806,7839,7677,7709,19290,11233.0,4700000.0
2006-07-07,7726,7903,7694,7806,6260,11374.0,4700000.0
2006-07-10,7903,7968,7645,7951,7655,11586.0,4700000.0
2006-07-11,7823,8032,7742,7838,11965,11421.0,4700000.0
2006-07-12,7952,7952,7645,7838,9728,11421.0,4700000.0
2006-07-13,7661,7887,7661,7822,8696,11398.0,4700000.0
2006-07-14,7710,7710,7226,7370,36680,10740.0,4700000.0
2006-07-18,7613,8048,7500,7645,26135,11139.0,4700000.0
2006-07-19,7839,7839,7419,7629,14675,11116.0,4700000.0
2006-07-20,7645,7694,7500,7548,11865,10998.0,4700000.0
2006-07-21,7435,7629,7387,7500,9240,10928.0,4700000.0
2006-07-24,7419,7565,7355,7548,1632,10998.0,4700000.0
2006-07-25,7710,7710,7516,7645,5030,11139.0,4700000.0
2006-07-26,7516,7629,7435,7548,3110,10998.0,4700000.0
2006-07-27,7435,7839,7435,7677,6880,11186.0,4700000.0
2006-07-28,7452,7613,7419,7596,9320,11068.0,4700000.0
2006-07-31,7742,7742,7581,7741,1700,11280.0,4700000.0
2006-08-01,7613,7742,7565,7677,2080,11186.0,4700000.0
2006-08-02,7839,7839,7516,7516,5541,10951.0,4700000.0
2006-08-03,7532,7726,7532,7709,5480,11233.0,4700000.0
2006-08-04,7871,7871,7613,7677,4231,11186.0,4700000.0
2006-08-07,7452,7629,6645,7451,5430,10857.0,4700000.0
2006-08-08,7387,7581,7339,7548,960,10998.0,4700000.0
2006-08-09,7710,7710,7355,7596,3060,11068.0,4700000.0
2006-08-10,7726,7726,7403,7548,7576,10998.0,4700000.0
2006-08-11,7419,7629,7387,7564,10735,11022.0,4700000.0
2006-08-14,7468,7661,7468,7596,4060,11068.0,4700000.0
2006-08-16,7500,7726,7500,7645,2990,11139.0,4700000.0
2006-08-17,7565,7823,7565,7564,8310,11022.0,4700000.0
2006-08-18,7565,7645,7484,7483,13100,10904.0,4700000.0
2006-08-21,7645,7645,7468,7467,3230,10880.0,4700000.0
2006-08-22,7468,7694,7468,7467,5990,10880.0,4700000.0
2006-08-23,7710,7710,7452,7580,2035,11045.0,4700000.0
2006-08-24,7484,7661,7468,7629,5330,11116.0,4700000.0
2006-08-25,7532,7839,7516,7741,13940,11280.0,4700000.0
2006-08-28,7839,7871,7532,7548,8530,10998.0,4700000.0
2006-08-29,7581,7710,7565,7580,16170,11045.0,4700000.0
2006-08-30,7581,7774,7581,7774,24290,11327.0,4700000.0
2006-08-31,7742,8000,7661,7806,30360,11374.0,4700000.0
2006-09-01,7774,7887,7710,7741,6030,11280.0,4700000.0
2006-09-04,7726,7823,7597,7693,12330,11210.0,4700000.0
2006-09-05,7742,8048,7726,7870,36280,11468.0,4700000.0
2006-09-06,7887,8161,7823,8064,40840,11750.0,4700000.0
2006-09-07,7935,8161,7935,8000,32912,11656.0,4700000.0
2006-09-08,7935,8129,7855,7919,19710,11538.0,4700000.0
2006-09-11,7919,7919,7855,7854,16990,11444.0,4700000.0
2006-09-12,7871,8016,7742,7838,13200,11421.0,4700000.0
2006-09-13,7903,9000,7903,9000,264603,13113.0,4700000.0
2006-09-14,9516,9839,7935,8064,642815,11750.0,4700000.0
2006-09-15,8177,8194,7952,8129,50640,11844.0,4700000.0
2006-09-18,8097,8177,7968,8112,44342,11820.0,4700000.0
2006-09-19,8081,8242,8000,8145,35440,11868.0,4700000.0
2006-09-20,8129,8306,8065,8112,25543,11820.0,4700000.0
2006-09-21,8194,8339,8032,8032,17920,11703.0,4700000.0
2006-09-22,8048,8113,8000,8080,12030,11774.0,4700000.0
2006-09-25,8048,8145,8032,8080,20777,11774.0,4700000.0
2006-09-26,8145,8323,8081,8177,10240,11914.0,4700000.0
2006-09-27,8097,8258,8048,8129,10520,11844.0,4700000.0
2006-09-28,8097,8226,8097,8177,8490,11914.0,4700000.0
2006-09-29,8226,8355,8097,8258,12664,12032.0,4700000.0
2006-10-02,8145,8323,8081,8209,10357,11962.0,4700000.0
2006-10-04,8097,8258,7823,7870,21130,11468.0,4700000.0
2006-10-09,7790,7935,7097,7096,40340,10340.0,4700000.0
2006-10-10,7161,7371,7097,7193,24286,10481.0,4700000.0
2006-10-11,7194,7581,6935,7338,21480,10692.0,4700000.0
2006-10-12,7339,7581,7194,7338,8930,10692.0,4700000.0
2006-10-13,7645,7645,7355,7387,8660,10763.0,4700000.0
2006-10-16,7323,7581,7323,7580,16070,11045.0,4700000.0
2006-10-17,7452,7645,7419,7419,17530,10810.0,4700000.0
2006-10-18,7516,7565,7306,7419,8777,10810.0,4700000.0
2006-10-19,7323,7516,7323,7419,4620,10810.0,4700000.0
2006-10-20,7548,7581,7355,7500,17695,10928.0,4700000.0
2006-10-23,7645,7645,7484,7548,7520,10998.0,4700000.0
2006-10-24,7548,7613,7468,7500,13260,10928.0,4700000.0
2006-10-25,7500,7565,7323,7419,20240,10810.0,4700000.0
2006-10-26,7355,7661,7355,7516,18060,10951.0,4700000.0
2006-10-27,7613,7613,7258,7419,3150,10810.0,4700000.0
2006-10-30,7290,7468,7290,7306,7230,10646.0,4700000.0
2006-10-31,7306,7484,7306,7435,1270,10834.0,4700000.0
2006-11-01,7581,7903,7484,7500,35320,10928.0,4700000.0
2006-11-02,7452,7629,7403,7548,23140,10998.0,4700000.0
2006-11-03,7516,7613,7516,7612,3600,11092.0,4700000.0
2006-11-06,7516,7645,7452,7564,8690,11022.0,4700000.0
2006-11-07,7548,7710,7484,7548,8920,10998.0,4700000.0
2006-11-08,7548,7677,7500,7580,15730,11045.0,4700000.0
2006-11-09,7516,7581,7484,7580,3160,11045.0,4700000.0
2006-11-10,7565,7581,7516,7516,5310,10951.0,4700000.0
2006-11-13,7516,7613,7516,7532,3140,10974.0,4700000.0
2006-11-14,7532,7581,7532,7564,3540,11022.0,4700000.0
2006-11-15,7581,7581,7532,7532,9200,10974.0,4700000.0
2006-11-16,7581,7581,7532,7580,8990,11045.0,4700000.0
2006-11-17,7565,7613,7516,7548,8762,10998.0,4700000.0
2006-11-20,7581,8274,7548,7677,39340,11186.0,4700000.0
2006-11-21,7677,7935,7597,7693,7580,11210.0,4700000.0
2006-11-22,7758,7855,7661,7693,4400,11210.0,4700000.0
2006-11-23,7726,7855,7726,7725,14184,11256.0,4700000.0
2006-11-24,7903,7903,7694,7741,3590,11280.0,4700000.0
2006-11-27,7742,7935,7710,7935,12430,11562.0,4700000.0
2006-11-28,7839,8226,7806,7903,20290,11515.0,4700000.0
2006-11-29,7903,8194,7839,7919,11660,11538.0,4700000.0
2006-11-30,8065,8097,7903,8048,6760,11726.0,4700000.0
2006-12-01,7935,8048,7839,7870,11220,11468.0,4700000.0
2006-12-04,7919,7935,7774,7806,6740,11374.0,4700000.0
2006-12-05,8016,8016,7790,7935,1400,11562.0,4700000.0
2006-12-06,7758,7935,7742,7870,6650,11468.0,4700000.0
2006-12-07,7871,7871,7790,7838,1840,11421.0,4700000.0
2006-12-08,7839,7839,7677,7774,6970,11327.0,4700000.0
2006-12-11,7661,7903,7661,7887,2020,11492.0,4700000.0
2006-12-12,7903,7903,7742,7741,3630,11280.0,4700000.0
2006-12-13,7742,8000,7726,7838,4121,11421.0,4700000.0
2006-12-14,7839,7919,6677,6677,49760,9729.0,4700000.0
2006-12-15,5742,6129,5677,5838,674156,8507.0,4700000.0
2006-12-18,5806,5903,5677,5741,144240,8366.0,4700000.0
2006-12-19,5694,5839,5597,5774,96792,8413.0,4700000.0
2006-12-20,5952,5968,5726,5903,24820,8601.0,4700000.0
2006-12-21,5823,5903,5823,5887,16910,8578.0,4700000.0
2006-12-22,5887,5968,5790,5790,21170,8436.0,4700000.0
2006-12-26,5742,5855,5694,5806,52950,8460.0,4700000.0
2006-12-27,5855,5855,5710,5838,24560,8507.0,4700000.0
2006-12-28,5742,5903,5742,5870,7550,8554.0,4700000.0
2007-01-02,5806,6081,5806,5838,8980,8507.0,4700000.0
2007-01-03,5839,5935,5194,5709,38086,8319.0,4700000.0
2007-01-04,5645,5871,5645,5774,5320,8413.0,4700000.0
2007-01-05,5694,5839,5694,5822,17380,8484.0,4700000.0
2007-01-08,5726,6032,5661,5741,52860,8366.0,4700000.0
2007-01-09,5742,5774,5677,5774,10640,8413.0,4700000.0
2007-01-10,5710,5871,5677,5870,13150,8554.0,4700000.0
2007-01-11,5790,5903,5742,5887,7290,8578.0,4700000.0
2007-01-12,5806,5871,5774,5822,13800,8484.0,4700000.0
2007-01-15,5823,5871,5710,5790,11730,8436.0,4700000.0
2007-01-16,5710,5903,5710,5758,12170,8390.0,4700000.0
2007-01-17,5758,5806,5758,5806,1730,8460.0,4700000.0
2007-01-18,5806,6677,5742,6677,134430,9729.0,4700000.0
2007-01-19,7419,7677,5968,6193,526670,9024.0,4700000.0
2007-01-22,6097,6097,5452,5451,165168,7943.0,4700000.0
2007-01-23,5452,5677,5387,5677,43970,8272.0,4700000.0
2007-01-24,5581,5871,5532,5693,27263,8296.0,4700000.0
2007-01-25,5565,5806,5565,5629,20841,8202.0,4700000.0
2007-01-26,5806,5839,5629,5629,24904,8202.0,4700000.0
2007-01-29,5790,6000,5661,5806,43340,8460.0,4700000.0
2007-01-30,5968,6065,5823,5822,30690,8484.0,4700000.0
2007-01-31,5952,5952,5758,5822,18160,8484.0,4700000.0
2007-02-01,5742,6000,5710,6000,13817,8742.0,4700000.0
2007-02-02,6065,6129,5823,6000,12020,8742.0,4700000.0
2007-02-05,5871,6000,5677,6000,16840,8742.0,4700000.0
2007-02-06,6000,6452,5968,6096,15980,8883.0,4700000.0
2007-02-07,6194,6403,6032,6258,17340,9118.0,4700000.0
2007-02-08,6419,6419,6210,6290,5270,9165.0,4700000.0
2007-02-09,6113,6452,6113,6225,11770,9071.0,4700000.0
2007-02-12,6290,6290,5968,6129,14390,8930.0,4700000.0
2007-02-13,6258,6258,6065,6161,15680,8977.0,4700000.0
2007-02-14,6032,6226,5968,5983,32090,8718.0,4700000.0
2007-02-15,6194,6210,6000,6193,18740,9024.0,4700000.0
2007-02-16,6258,6274,6129,6129,18210,8930.0,4700000.0
2007-02-20,6194,6194,6129,6145,10020,8954.0,4700000.0
2007-02-21,6339,6339,6016,6129,10000,8930.0,4700000.0
2007-02-22,6129,6903,6129,6629,131426,9658.0,4700000.0
2007-02-23,6629,6645,6355,6387,22720,9306.0,4700000.0
2007-02-26,6355,6677,6306,6419,18706,9353.0,4700000.0
2007-02-27,6645,6935,6548,6741,54200,9823.0,4700000.0
2007-02-28,6452,6645,6387,6596,25320,9612.0,4700000.0
2007-03-02,6581,6581,6419,6532,12230,9518.0,4700000.0
2007-03-05,6548,6548,6258,6258,41540,9118.0,4700000.0
2007-03-06,6387,6452,6258,6322,11804,9212.0,4700000.0
2007-03-07,6339,6387,6290,6290,14286,9165.0,4700000.0
2007-03-08,6452,6548,6355,6354,13230,9259.0,4700000.0
2007-03-09,6339,6452,6339,6370,16350,9282.0,4700000.0
2007-03-12,6371,6452,6371,6403,17550,9330.0,4700000.0
2007-03-13,6419,6452,6323,6338,7637,9236.0,4700000.0
2007-03-14,6274,6355,6258,6354,18180,9259.0,4700000.0
2007-03-15,6387,6468,6323,6451,22970,9400.0,4700000.0
2007-03-16,6452,6484,6355,6387,12580,9306.0,4700000.0
2007-03-19,6339,6452,6210,6419,27220,9353.0,4700000.0
2007-03-20,6387,6468,6387,6419,19880,9353.0,4700000.0
2007-03-21,6371,6500,6371,6451,29510,9400.0,4700000.0
