한화손해보험(000370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,13237,16803,13237,16572,59090,33439.0,6661140.0
2000-09-20,17297,17297,16208,17166,54460,34638.0,6661140.0
2000-09-21,17826,17826,16043,16671,42130,33639.0,6661140.0
2000-09-22,16340,17133,15680,15681,36840,31640.0,6661140.0
2000-09-25,15845,17165,15845,16341,33710,32973.0,6661140.0
2000-09-26,16141,16670,15680,16175,29570,32640.0,6661140.0
2000-09-27,15746,16670,15514,16341,54480,32973.0,6661140.0
2000-09-28,16472,17826,16340,16506,96730,33306.0,6661140.0
2000-09-29,17133,17166,16209,16407,38490,33106.0,6661140.0
2000-10-02,14195,15910,14195,15516,80120,31307.0,6661140.0
2000-10-04,15778,15812,15218,15516,30910,31307.0,6661140.0
2000-10-05,15680,15680,15251,15516,44320,31307.0,6661140.0
2000-10-06,15285,15582,14855,15285,41890,30841.0,6661140.0
2000-10-09,14853,15532,14853,15251,40010,30774.0,6661140.0
2000-10-10,15021,15498,14854,15202,23380,30675.0,6661140.0
2000-10-11,14952,15184,14226,14525,16130,29309.0,6661140.0
2000-10-12,13285,14408,13285,13534,30110,27311.0,6661140.0
2000-10-13,12874,13205,11949,12776,35870,25779.0,6661140.0
2000-10-16,13864,14690,13204,14690,61460,29642.0,6661140.0
2000-10-17,14194,14490,12494,12494,43710,25212.0,6661140.0
2000-10-18,13172,13535,12214,13205,30880,26645.0,6661140.0
2000-10-19,13188,13847,12626,13304,20630,26844.0,6661140.0
2000-10-20,12577,13699,12577,13040,47620,26312.0,6661140.0
2000-10-23,13038,13369,12544,12676,12830,25579.0,6661140.0
2000-10-24,12379,13022,12263,12544,20540,25312.0,6661140.0
2000-10-25,12246,13137,12246,12676,30090,25579.0,6661140.0
2000-10-26,12379,13006,11983,12149,26820,24513.0,6661140.0
2000-10-27,12280,12858,12280,12842,34120,25912.0,6661140.0
2000-10-30,13863,14755,13104,13534,99620,27311.0,6661140.0
2000-10-31,15514,15514,12873,13700,71060,27644.0,6661140.0
2000-11-01,13863,13863,12544,12874,56150,25978.0,6661140.0
2000-11-02,13205,13699,12544,12726,53520,25679.0,6661140.0
2000-11-03,13038,13204,12460,12544,50050,25312.0,6661140.0
2000-11-06,12709,13138,12544,13006,39410,26245.0,6661140.0
2000-11-07,13006,13352,12609,12611,24480,25446.0,6661140.0
2000-11-08,12313,12825,12313,12380,14580,24979.0,6661140.0
2000-11-09,12048,12544,12048,12181,13880,24580.0,6661140.0
2000-11-10,12181,12280,12049,12082,19610,24380.0,6661140.0
2000-11-13,12214,12214,11422,11687,29320,23580.0,6661140.0
2000-11-14,12047,12047,11421,11801,9840,23814.0,6661140.0
2000-11-15,12131,12147,11653,11719,27520,23647.0,6661140.0
2000-11-16,11554,12197,11554,12181,36220,24580.0,6661140.0
2000-11-17,11884,12180,11850,12181,10760,24580.0,6661140.0
2000-11-20,11603,11917,11603,11719,20370,23647.0,6661140.0
2000-11-21,11752,12198,11455,11868,9420,23947.0,6661140.0
2000-11-22,12196,12196,11717,11983,10780,24180.0,6661140.0
2000-11-23,11554,12048,11554,11553,18990,23314.0,6661140.0
2000-11-24,11554,11983,10729,11389,12560,22981.0,6661140.0
2000-11-27,10893,11554,10893,11553,21480,23314.0,6661140.0
2000-11-28,11222,11520,11091,11108,16940,22415.0,6661140.0
2000-11-29,10860,11389,10828,11091,14740,22381.0,6661140.0
2000-11-30,11091,11222,10282,10893,18720,21982.0,6661140.0
2000-12-01,10399,10829,10399,10828,6160,21849.0,6661140.0
2000-12-04,11486,11486,10777,10893,9360,21982.0,6661140.0
2000-12-05,12527,12527,12147,12527,21870,25279.0,6661140.0
2000-12-06,14029,14392,11933,12544,87100,25312.0,6661140.0
2000-12-07,12576,12872,12213,12874,17240,25978.0,6661140.0
2000-12-08,12872,12972,12544,12874,12580,25978.0,6661140.0
2000-12-11,12049,13040,12049,13040,38160,26312.0,6661140.0
2000-12-12,13270,13633,13270,13369,14630,26978.0,6661140.0
2000-12-13,13271,13865,13271,13865,15510,27977.0,6661140.0
2000-12-14,14030,14030,13271,13633,17840,27511.0,6661140.0
2000-12-15,13616,13698,13319,13369,16330,26978.0,6661140.0
2000-12-18,13535,13568,12544,13074,33370,26378.0,6661140.0
2000-12-19,12742,13270,12379,12527,18110,25279.0,6661140.0
2000-12-20,12346,12346,11058,11059,41010,22315.0,6661140.0
2000-12-21,10859,12708,10529,12709,39450,25645.0,6661140.0
2000-12-22,12873,13204,12147,12413,58540,25046.0,6661140.0
2000-12-26,12411,12708,12016,12544,71730,25312.0,6661140.0
2001-01-02,12809,13666,12544,13502,48390,27244.0,6661140.0
2001-01-03,13452,13634,12874,13502,69310,27244.0,6661140.0
2001-01-04,14196,15186,13634,14195,96430,28643.0,6661140.0
2001-01-05,13716,16308,13716,16110,386790,32506.0,6661140.0
2001-01-08,16473,18057,16110,16538,346810,33372.0,6661140.0
2001-01-09,16835,16835,14888,15516,151030,31307.0,6661140.0
2001-01-10,15514,15514,13187,13188,96860,26611.0,6661140.0
2001-01-11,13370,14822,13370,14723,85560,29709.0,6661140.0
2001-01-12,14392,16174,13599,14656,135950,29575.0,6661140.0
2001-01-15,14062,15217,14062,14492,71590,29242.0,6661140.0
2001-01-16,14492,15515,13436,14856,221410,68943.0,15320622.0
2001-01-17,15514,15514,13897,14129,78700,65572.0,15320622.0
2001-01-18,13535,14525,13535,13865,62590,64347.0,15320622.0
2001-01-19,14855,14855,13699,13931,37470,64653.0,15320622.0
2001-01-22,13964,14953,13865,14756,91680,68483.0,15320622.0
2001-01-26,14854,15449,14295,14294,94940,66338.0,15320622.0
2001-01-29,14195,14608,13798,14294,27150,66338.0,15320622.0
2001-01-30,14359,14804,14195,14343,37520,66568.0,15320622.0
2001-01-31,14260,15350,13864,15152,103120,70322.0,15320622.0
2001-02-01,15184,15184,14590,14607,44450,67794.0,15320622.0
2001-02-02,14622,14986,14226,14492,15410,67258.0,15320622.0
2001-02-05,14855,14855,13898,13898,22230,64500.0,15320622.0
2001-02-06,13468,14195,13468,13964,10390,64806.0,15320622.0
2001-02-07,13535,14393,13535,14080,36590,65342.0,15320622.0
2001-02-08,13863,14326,13698,14045,43240,65189.0,15320622.0
2001-02-09,14047,14377,13931,13931,63730,64653.0,15320622.0
2001-02-12,13997,14343,13765,13997,52650,64959.0,15320622.0
2001-02-13,13930,14227,13864,13914,46460,64576.0,15320622.0
2001-02-14,13997,14360,13864,14063,70840,65266.0,15320622.0
2001-02-15,13881,14260,13798,13964,52200,64806.0,15320622.0
2001-02-16,13897,13963,13733,13766,36410,63887.0,15320622.0
2001-02-19,13698,13863,13567,13583,32230,63044.0,15320622.0
2001-02-20,13584,14128,13370,14030,68910,65113.0,15320622.0
2001-02-21,16125,16125,16125,16126,51190,74841.0,15320622.0
2001-02-22,18520,18520,14690,14856,852030,68943.0,15320622.0
2001-02-23,15846,15846,14063,14195,319400,65879.0,15320622.0
2001-02-26,14294,14524,13864,14129,103180,65572.0,15320622.0
2001-02-27,14196,14855,14196,14195,146270,65879.0,15320622.0
2001-02-28,14128,14442,14079,14294,62360,66338.0,15320622.0
2001-03-02,14425,14425,13764,13781,56800,63964.0,15320622.0
2001-03-05,13533,13963,13467,13799,41060,64040.0,15320622.0
2001-03-06,13534,13897,13236,13238,54950,61436.0,15320622.0
2001-03-07,13236,13501,13022,13304,36680,61742.0,15320622.0
2001-03-08,13401,13401,13137,13369,41610,62049.0,15320622.0
2001-03-09,13237,13501,13171,13337,57960,61895.0,15320622.0
2001-03-12,13204,14029,13072,14030,50400,65113.0,15320622.0
2001-03-13,13650,14146,13205,13633,40450,63274.0,15320622.0
2001-03-14,13452,14128,13452,13997,49400,64959.0,15320622.0
2001-03-15,13698,16042,13270,16043,142160,74458.0,15320622.0
2001-03-16,15515,16044,14360,14856,161920,68943.0,15320622.0
2001-03-19,14525,14822,14261,14508,52310,67334.0,15320622.0
2001-03-20,14591,14658,14195,14327,49570,66491.0,15320622.0
2001-03-21,13534,15151,13534,14343,41070,66568.0,15320622.0
2001-03-22,13897,14772,13897,13964,21040,64806.0,15320622.0
2001-03-23,13864,14195,13733,13766,57770,63887.0,15320622.0
2001-03-26,13550,14260,13550,14129,71490,65572.0,15320622.0
2001-03-27,14261,14261,13898,13898,9120,64500.0,15320622.0
2001-03-28,14426,14426,13865,13865,28030,64347.0,15320622.0
2001-03-29,13699,14030,13699,13733,15080,63734.0,15320622.0
2001-03-30,13699,13865,13535,13865,30060,64347.0,15320622.0
2001-04-02,13864,14160,13666,13667,16200,63427.0,15320622.0
2001-04-03,13534,13534,13154,13238,28560,61436.0,15320622.0
2001-04-04,12891,13370,12891,13040,11490,60516.0,15320622.0
2001-04-06,13535,13535,13039,13205,6890,61282.0,15320622.0
2001-04-09,12891,13106,12874,13040,10310,60516.0,15320622.0
2001-04-10,12709,13055,12560,12611,16210,58525.0,15320622.0
2001-04-11,12841,12873,12411,12544,25970,58218.0,15320622.0
2001-04-12,12609,12791,12346,12544,19970,58218.0,15320622.0
2001-04-13,12544,13005,12544,12874,19570,59750.0,15320622.0
2001-04-16,12874,13122,12775,12858,8910,59674.0,15320622.0
2001-04-17,12709,12973,12660,12693,19840,58908.0,15320622.0
2001-04-18,12873,12957,12643,12842,23060,59597.0,15320622.0
2001-04-19,13005,13533,12510,12676,35980,58831.0,15320622.0
2001-04-20,12675,12675,12312,12313,38070,57146.0,15320622.0
2001-04-23,12379,12758,12065,12149,53080,56380.0,15320622.0
2001-04-24,12708,12708,12147,12313,46290,57146.0,15320622.0
2001-04-25,12048,12461,12048,12181,31960,56533.0,15320622.0
2001-04-26,12214,12528,12181,12214,48300,56686.0,15320622.0
2001-04-27,12279,12379,12180,12313,21920,57146.0,15320622.0
2001-04-30,12511,12610,12214,12380,15730,57452.0,15320622.0
2001-05-02,12380,12544,12380,12380,27570,57452.0,15320622.0
2001-05-03,12775,12775,12313,12380,20280,57452.0,15320622.0
2001-05-04,12379,12411,12065,12149,15150,56380.0,15320622.0
2001-05-07,12214,12214,11868,11901,56640,55231.0,15320622.0
2001-05-08,11884,11983,11455,11553,63090,53622.0,15320622.0
2001-05-09,11753,11753,11142,11175,39420,51860.0,15320622.0
2001-05-10,11124,11487,10960,11225,43310,52090.0,15320622.0
2001-05-11,11553,12345,11388,11983,72490,55614.0,15320622.0
2001-05-14,12213,12213,11734,11751,49260,54541.0,15320622.0
2001-05-15,10562,11586,10562,11356,38400,52703.0,15320622.0
2001-05-16,11421,11554,11058,11059,36610,51324.0,15320622.0
2001-05-17,11207,11554,11124,11356,54050,52703.0,15320622.0
2001-05-18,11455,11554,11290,11356,42040,52703.0,15320622.0
2001-05-21,11554,12347,11389,11901,141540,55231.0,15320622.0
2001-05-22,12047,12361,11883,11983,56690,55614.0,15320622.0
2001-05-23,12181,12181,11818,12000,54630,55690.0,15320622.0
2001-05-24,11883,13171,11585,12544,129990,58218.0,15320622.0
2001-05-25,12907,13666,12544,13056,124950,60593.0,15320622.0
2001-05-28,13534,13534,11899,12065,72060,55997.0,15320622.0
2001-05-29,11899,12379,11899,12000,49140,55690.0,15320622.0
2001-05-30,12048,12280,11999,12247,34700,56840.0,15320622.0
2001-05-31,12379,12379,11884,12050,40450,55920.0,15320622.0
2001-06-01,12345,13071,12345,12874,148320,59750.0,15320622.0
2001-06-04,12873,14210,12774,13667,242850,63427.0,15320622.0
2001-06-05,13666,14127,13071,13534,129000,62815.0,15320622.0
2001-06-07,13714,13714,13137,13369,45200,62049.0,15320622.0
2001-06-08,13699,13733,13205,13205,72740,61282.0,15320622.0
2001-06-11,12809,13155,12709,12957,64430,60133.0,15320622.0
2001-06-12,12873,14194,12873,13799,105760,64040.0,15320622.0
2001-06-13,14194,14756,13847,14656,280670,68024.0,15320622.0
2001-06-14,14822,16141,14689,16010,532960,74305.0,15320622.0
2001-06-15,15846,16010,15202,15845,131900,73539.0,15320622.0
2001-06-18,16506,17496,15863,16572,357030,76910.0,15320622.0
2001-06-19,16259,17035,15021,15318,209350,71088.0,15320622.0
2001-06-20,15316,16968,14888,15417,329550,71547.0,15320622.0
2001-06-21,15021,15499,14392,14856,117860,68943.0,15320622.0
2001-06-22,15350,15350,14227,14508,80490,67334.0,15320622.0
2001-06-25,14509,14987,14029,14030,66950,65113.0,15320622.0
2001-06-26,13566,14342,11932,13105,48600,60823.0,15320622.0
2001-06-27,12213,13533,12213,13105,48840,60823.0,15320622.0
2001-06-28,12544,13913,12544,13567,33970,62968.0,15320622.0
2001-06-29,14196,14196,13568,13931,21590,64653.0,15320622.0
2001-07-02,14029,14690,13864,14030,40550,65113.0,15320622.0
2001-07-03,14459,15301,14096,15152,68610,70322.0,15320622.0
2001-07-04,15020,16405,15020,15185,137810,70475.0,15320622.0
2001-07-05,15515,15515,14392,14458,60170,67104.0,15320622.0
2001-07-06,14244,14788,14127,14360,56260,66645.0,15320622.0
2001-07-09,14227,14227,13237,13337,37590,61895.0,15320622.0
2001-07-10,13369,13863,13369,13534,14330,62815.0,15320622.0
2001-07-11,13204,13517,12939,13238,25280,61436.0,15320622.0
2001-07-12,13271,13798,13271,13766,24640,63887.0,15320622.0
2001-07-13,13864,13897,13369,13436,15620,62355.0,15320622.0
2001-07-16,13436,13699,13237,13502,20270,62661.0,15320622.0
2001-07-18,13535,13766,13205,13288,18990,61666.0,15320622.0
2001-07-19,12561,13436,12561,13040,23460,60516.0,15320622.0
2001-07-20,13271,13535,12891,13255,12070,61512.0,15320622.0
2001-07-23,13204,13534,12213,12363,13750,57376.0,15320622.0
2001-07-24,12213,13204,10893,11884,45540,55154.0,15320622.0
2001-07-25,12214,12214,11884,12214,23310,56686.0,15320622.0
2001-07-26,12609,13203,12576,13105,21680,60823.0,15320622.0
2001-07-27,13764,13764,13236,13238,13440,61436.0,15320622.0
2001-07-30,12677,13353,12677,13024,12920,60440.0,15320622.0
2001-07-31,13039,14195,12676,14063,36740,65266.0,15320622.0
2001-08-01,13797,14853,13797,14525,56400,67411.0,15320622.0
2001-08-02,14509,14525,13749,14030,18410,65113.0,15320622.0
2001-08-03,14854,15350,14029,14063,144290,65266.0,15320622.0
2001-08-06,14260,14392,13963,14360,21760,66645.0,15320622.0
2001-08-07,14360,14526,13898,14195,29210,65879.0,15320622.0
2001-08-08,13401,14508,13401,14360,30530,66645.0,15320622.0
2001-08-09,14360,14360,13897,13997,14980,64959.0,15320622.0
2001-08-10,13863,14293,13863,14227,11300,66032.0,15320622.0
2001-08-13,14426,15186,14228,14856,130660,68943.0,15320622.0
2001-08-14,14855,16506,14658,14856,384990,68943.0,15320622.0
2001-08-16,14788,15283,14788,14954,91860,69402.0,15320622.0
2001-08-17,15185,15351,14938,15020,59140,69709.0,15320622.0
2001-08-20,15283,15845,14920,15350,83320,71241.0,15320622.0
2001-08-21,16275,16472,15713,16010,140890,74305.0,15320622.0
2001-08-22,16406,16406,15746,16175,65430,75071.0,15320622.0
2001-08-23,16176,16340,15581,15581,62500,72313.0,15320622.0
2001-08-24,15365,16108,15250,15614,43770,72467.0,15320622.0
2001-08-27,15548,16275,15548,16143,58950,74918.0,15320622.0
2001-08-28,16339,18551,16240,18552,422430,86102.0,15320622.0
2001-08-29,18783,19146,17495,18090,532210,83957.0,15320622.0
2001-08-30,17991,17991,16506,17497,147290,81199.0,15320622.0
2001-08-31,17165,18354,16671,16869,249060,78288.0,15320622.0
2001-09-03,15978,17101,15978,16836,102780,78135.0,15320622.0
2001-09-04,17165,17462,16702,17000,54960,78901.0,15320622.0
2001-09-05,17131,17263,16471,16472,54730,76450.0,15320622.0
2001-09-06,16538,17957,16373,17363,111680,80586.0,15320622.0
2001-09-07,17363,17726,16835,17727,78250,82272.0,15320622.0
2001-09-10,17858,20368,17727,19147,309610,88860.0,15320622.0
2001-09-11,19442,20862,19179,19839,240990,92077.0,15320622.0
2001-09-12,16868,17826,16868,16869,271170,78288.0,15320622.0
2001-09-13,16901,18452,16901,17298,227540,80280.0,15320622.0
2001-09-14,17166,17628,14723,14773,262910,68560.0,15320622.0
2001-09-17,12973,14690,12561,12562,169440,58295.0,15320622.0
2001-09-18,13237,14162,13204,14163,103120,65725.0,15320622.0
2001-09-19,14327,16275,14327,16274,147480,75531.0,15320622.0
2001-09-20,16308,16456,15465,15548,88040,72160.0,15320622.0
2001-09-21,14888,16506,14854,16506,84160,76603.0,15320622.0
2001-09-24,16834,17494,16538,17166,106590,79667.0,15320622.0
2001-09-25,17527,17792,16736,16736,97950,77676.0,15320622.0
2001-09-26,16836,17200,16539,16836,67010,78135.0,15320622.0
2001-09-27,16703,16968,16439,16506,33590,76603.0,15320622.0
2001-09-28,16836,17200,16506,17100,40770,79361.0,15320622.0
2001-10-04,18123,18123,17462,17561,54600,81506.0,15320622.0
2001-10-05,17826,18783,17495,18355,152050,85183.0,15320622.0
2001-10-08,18354,18618,17495,18453,76120,85642.0,15320622.0
2001-10-09,18487,19806,18487,19609,97900,91004.0,15320622.0
2001-10-10,19807,19971,19312,19774,73950,91771.0,15320622.0
2001-10-11,19970,20104,19410,19510,97550,90545.0,15320622.0
2001-10-12,19542,19806,18486,18981,80680,88094.0,15320622.0
2001-10-15,17595,19543,17595,19477,37000,90392.0,15320622.0
2001-10-16,19476,19675,19278,19543,43300,90698.0,15320622.0
2001-10-17,19740,22447,19740,22448,217600,104180.0,15320622.0
2001-10-18,22413,25088,22282,22514,293240,104487.0,15320622.0
2001-10-19,23107,23768,22413,22448,113850,104180.0,15320622.0
2001-10-22,22513,24263,22481,23769,83290,110308.0,15320622.0
2001-10-23,23769,25585,23636,23769,158320,110308.0,15320622.0
2001-10-24,23768,24724,23735,24032,72880,111534.0,15320622.0
2001-10-25,24099,24263,22513,23108,131290,107244.0,15320622.0
2001-10-26,23107,23437,21952,22117,68480,102648.0,15320622.0
2001-10-29,22118,22645,21919,22117,55450,102648.0,15320622.0
2001-10-30,21952,22084,21094,21821,73940,101269.0,15320622.0
2001-10-31,21819,22778,21819,21886,32410,101576.0,15320622.0
2001-11-01,22118,23636,22050,22976,87250,106632.0,15320622.0
2001-11-02,23438,23603,22844,23076,52240,107091.0,15320622.0
2001-11-05,23074,23437,22843,23273,51130,108010.0,15320622.0
2001-11-06,23337,24163,23272,23273,43240,108010.0,15320622.0
2001-11-07,23107,23603,22778,22778,33360,105712.0,15320622.0
2001-11-08,23008,23041,22546,23008,28290,106785.0,15320622.0
2001-11-09,22810,23371,22810,23041,23770,106938.0,15320622.0
2001-11-12,23074,23338,22645,23207,50900,107704.0,15320622.0
2001-11-13,23306,23768,22778,22811,43360,105865.0,15320622.0
2001-11-14,22778,23107,22546,22613,57580,104946.0,15320622.0
2001-11-15,22611,22843,21456,21458,72960,99584.0,15320622.0
2001-11-16,20994,21786,20598,21754,75160,100963.0,15320622.0
2001-11-19,22249,22580,21193,21391,84420,99278.0,15320622.0
2001-11-20,21291,21918,20334,20466,87420,94988.0,15320622.0
2001-11-21,20632,21127,20468,20830,63640,96673.0,15320622.0
2001-11-22,20467,21093,20202,20203,43460,93762.0,15320622.0
2001-11-23,19970,21060,19905,20203,99900,93762.0,15320622.0
2001-11-26,20863,22118,20797,21292,229380,98818.0,15320622.0
2001-11-27,21588,21588,20466,20797,78080,96520.0,15320622.0
2001-11-28,20499,20796,19706,19708,97510,91464.0,15320622.0
2001-11-29,19477,20433,19477,20302,53980,94222.0,15320622.0
2001-11-30,20467,21392,20467,21391,93000,99278.0,15320622.0
2001-12-03,21951,23767,21654,21654,196390,100503.0,15320622.0
2001-12-04,21721,22281,20367,20499,174610,95141.0,15320622.0
2001-12-05,20960,21126,19970,20466,171730,94988.0,15320622.0
2001-12-06,20796,21093,20037,20466,186930,94988.0,15320622.0
2001-12-07,20004,20467,19806,19972,116430,92690.0,15320622.0
2001-12-10,19180,19807,17858,18322,179880,85029.0,15320622.0
2001-12-11,17661,17990,17165,17462,110740,81046.0,15320622.0
2001-12-12,17462,17825,16901,17000,91340,78901.0,15320622.0
2001-12-13,16835,17132,16357,16506,168100,76603.0,15320622.0
2001-12-14,16505,17858,16191,17298,128610,80280.0,15320622.0
2001-12-17,17000,17661,16175,16341,69510,75837.0,15320622.0
2001-12-18,16539,16737,15697,15812,53290,73386.0,15320622.0
2001-12-19,15846,16093,14855,14856,64700,68943.0,15320622.0
2001-12-20,15021,15978,14855,15979,78280,74152.0,15320622.0
2001-12-21,15647,15911,15021,15681,53830,72773.0,15320622.0
2001-12-24,15680,16060,15648,15979,30590,74152.0,15320622.0
2001-12-26,15846,16176,15071,15070,33560,69939.0,15320622.0
2001-12-27,15119,16175,14888,16010,40870,74305.0,15320622.0
2001-12-28,16440,17496,16176,17100,84310,79361.0,15320622.0
2002-01-02,17495,17892,17100,17727,43000,82272.0,15320622.0
2002-01-03,17396,18452,17330,17859,76268,82885.0,15320622.0
2002-01-04,18156,19872,17562,19147,202800,88860.0,15320622.0
2002-01-07,19144,21786,19079,21589,200729,100197.0,15320622.0
2002-01-08,21755,22150,19840,20137,161465,93456.0,15320622.0
2002-01-09,19576,20335,19146,20137,120920,93456.0,15320622.0
2002-01-10,19971,20500,19146,19147,75150,88860.0,15320622.0
2002-01-11,19476,20268,18320,18552,113080,86102.0,15320622.0
2002-01-14,18354,18388,17563,17925,62730,83191.0,15320622.0
2002-01-15,17662,17892,16505,16704,120110,77522.0,15320622.0
2002-01-16,16769,18816,16703,17397,272540,80740.0,15320622.0
2002-01-17,17165,17826,16505,17363,73260,80586.0,15320622.0
2002-01-18,17363,19938,17066,17992,286634,83497.0,15320622.0
2002-01-21,17693,18486,17495,17859,92554,82885.0,15320622.0
2002-01-22,18155,18486,17527,17594,99520,81659.0,15320622.0
2002-01-23,17494,18056,17429,17825,87024,82731.0,15320622.0
2002-01-24,18321,18850,18156,18619,166730,86408.0,15320622.0
