삼화왕관(004450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-10,44900,44900,44500,44800,811,96516.0,2154379.0
2016-06-13,44900,44900,44300,44750,423,96408.0,2154379.0
2016-06-14,44750,44750,44000,44350,599,95547.0,2154379.0
2016-06-15,44350,44350,43900,44200,575,95224.0,2154379.0
2016-06-16,44400,44850,44000,44200,464,95224.0,2154379.0
2016-06-17,44400,44450,44200,44200,110,95224.0,2154379.0
2016-06-20,44200,44650,43900,44600,706,96085.0,2154379.0
2016-06-21,44600,44750,44100,44500,451,95870.0,2154379.0
2016-06-22,44700,44750,44400,44550,208,95978.0,2154379.0
2016-06-23,44600,44650,44150,44500,377,95870.0,2154379.0
2016-06-24,44500,44700,43000,43300,1544,93285.0,2154379.0
2016-06-27,43300,43400,42500,43000,899,92638.0,2154379.0
2016-06-28,43000,43200,42600,43050,1200,92746.0,2154379.0
2016-06-29,43000,44050,42900,43550,463,93823.0,2154379.0
2016-06-30,43600,43800,43500,43750,361,94254.0,2154379.0
2016-07-01,43650,44000,43450,43550,186,93823.0,2154379.0
2016-07-04,43550,43550,43050,43450,319,93608.0,2154379.0
2016-07-05,43450,43550,43300,43350,169,93392.0,2154379.0
2016-07-06,43350,44150,43050,44150,1020,95116.0,2154379.0
2016-07-07,44150,46000,44150,45850,3238,98778.0,2154379.0
2016-07-08,46000,56900,46000,47800,76947,102979.0,2154379.0
2016-07-11,48500,50000,46200,47100,12809,101471.0,2154379.0
2016-07-12,47750,54400,46550,48950,38978,105457.0,2154379.0
2016-07-13,49000,49650,47900,48600,8021,104703.0,2154379.0
2016-07-14,48600,48950,46500,46850,5049,100933.0,2154379.0
2016-07-15,48550,58400,48000,54800,103415,118060.0,2154379.0
2016-07-18,54000,58000,50400,52300,50355,112674.0,2154379.0
2016-07-19,53000,53000,49300,49850,14877,107396.0,2154379.0
2016-07-20,50100,50200,48500,49200,7688,105995.0,2154379.0
2016-07-21,49350,49700,47700,48150,8360,103733.0,2154379.0
2016-07-22,48400,48400,46650,46750,6831,100717.0,2154379.0
2016-07-25,47200,47200,46200,46750,2766,100717.0,2154379.0
2016-07-26,46750,47250,46200,47150,2402,101579.0,2154379.0
2016-07-27,46850,47250,46550,46800,1246,100825.0,2154379.0
2016-07-28,46900,47100,46350,46650,1571,100502.0,2154379.0
2016-07-29,46600,46750,45650,46000,5041,99101.0,2154379.0
2016-08-01,46000,46200,45350,46100,2195,99317.0,2154379.0
2016-08-02,45700,46150,45700,46100,723,99317.0,2154379.0
2016-08-03,45800,46200,45550,46150,1298,99425.0,2154379.0
2016-08-04,46150,46250,45800,46200,1820,99532.0,2154379.0
2016-08-05,45950,46850,45950,46850,1830,100933.0,2154379.0
2016-08-08,46850,47800,46850,47300,1456,101902.0,2154379.0
2016-08-09,46750,47500,46750,47300,1007,101902.0,2154379.0
2016-08-10,47050,48000,47050,47750,1102,102872.0,2154379.0
2016-08-11,47600,48100,45600,47250,2292,101794.0,2154379.0
2016-08-12,47250,48000,47250,47700,698,102764.0,2154379.0
2016-08-16,47700,48200,47400,47800,1097,102979.0,2154379.0
2016-08-17,47600,49500,47400,48550,5973,104595.0,2154379.0
2016-08-18,49150,49150,48050,48750,2327,105026.0,2154379.0
2016-08-19,48750,48900,48100,48200,1166,103841.0,2154379.0
2016-08-22,48100,48100,47050,47050,3102,101364.0,2154379.0
2016-08-23,47000,47400,46800,47300,2130,101902.0,2154379.0
2016-08-24,47300,47400,47200,47350,616,102010.0,2154379.0
2016-08-25,47350,47800,47350,47750,692,102872.0,2154379.0
2016-08-26,47750,47900,47000,47000,1498,101256.0,2154379.0
2016-08-29,47000,47150,46000,46400,2064,99963.0,2154379.0
2016-08-30,46500,46900,46150,46450,844,100071.0,2154379.0
2016-08-31,46550,46750,45650,45950,690,98994.0,2154379.0
2016-09-01,45950,46550,45850,46200,1286,99532.0,2154379.0
2016-09-02,46250,46950,46250,46950,147,101148.0,2154379.0
2016-09-05,46750,47250,46750,47250,1138,101794.0,2154379.0
2016-09-06,47250,47600,46900,47350,270,102010.0,2154379.0
2016-09-07,47050,47750,47000,47650,500,102656.0,2154379.0
2016-09-08,48000,48000,46900,47700,752,102764.0,2154379.0
2016-09-09,47300,47300,46250,46600,1039,100394.0,2154379.0
2016-09-12,46100,46550,45950,46050,813,99209.0,2154379.0
2016-09-13,46050,46700,45900,46000,629,99101.0,2154379.0
2016-09-19,46400,46400,46150,46350,483,99855.0,2154379.0
2016-09-20,46350,46800,45950,46600,433,100394.0,2154379.0
2016-09-21,46400,46900,46050,46700,1072,100609.0,2154379.0
2016-09-22,46700,47500,46700,47450,1295,102225.0,2154379.0
2016-09-23,47600,47700,46800,47450,2029,102225.0,2154379.0
2016-09-26,47450,47650,46800,47100,752,101471.0,2154379.0
2016-09-27,46900,47500,46750,47450,725,102225.0,2154379.0
2016-09-28,47100,47700,47100,47400,842,102118.0,2154379.0
2016-09-29,47450,47950,47000,47400,770,102118.0,2154379.0
2016-09-30,47000,47500,47000,47400,799,102118.0,2154379.0
2016-10-04,47150,47500,47100,47300,845,101902.0,2154379.0
2016-10-05,47500,47500,47200,47300,1440,101902.0,2154379.0
2016-10-06,47200,47750,47000,47300,562,101902.0,2154379.0
2016-10-07,47000,47250,46900,46950,529,101148.0,2154379.0
2016-10-10,47000,47200,46800,47150,486,101579.0,2154379.0
2016-10-11,47000,47300,46700,47200,370,101687.0,2154379.0
2016-10-12,47350,47350,46350,46750,1841,100717.0,2154379.0
2016-10-13,47150,47150,46100,46400,847,99963.0,2154379.0
2016-10-14,46700,46700,46300,46400,375,99963.0,2154379.0
2016-10-17,46400,46400,45850,46250,1160,99640.0,2154379.0
2016-10-18,46400,46400,46100,46300,157,99748.0,2154379.0
2016-10-19,46300,46300,45900,46250,654,99640.0,2154379.0
2016-10-20,46300,46450,45900,46250,1168,99640.0,2154379.0
2016-10-21,45700,46200,45700,45900,783,98886.0,2154379.0
2016-10-24,46300,46300,45800,46000,166,99101.0,2154379.0
2016-10-25,46000,46000,45500,45900,494,98886.0,2154379.0
2016-10-26,45550,45700,44600,44800,3953,96516.0,2154379.0
2016-10-27,44000,44800,44000,44600,988,96085.0,2154379.0
2016-10-28,44600,44800,44300,44750,530,96408.0,2154379.0
2016-10-31,44600,44900,44000,44100,1242,95008.0,2154379.0
2016-11-01,44000,44250,43550,44050,1082,94900.0,2154379.0
2016-11-02,44050,44200,43400,43750,1200,94254.0,2154379.0
2016-11-03,43400,43850,43400,43800,371,94362.0,2154379.0
2016-11-04,44250,44250,43500,43800,255,94362.0,2154379.0
2016-11-07,43800,44000,43450,43950,824,94685.0,2154379.0
2016-11-08,44000,44450,44000,44100,409,95008.0,2154379.0
2016-11-09,44300,44300,42300,43750,2611,94254.0,2154379.0
2016-11-10,43750,44450,43650,43950,1623,94685.0,2154379.0
2016-11-11,43750,43900,43450,43650,942,94039.0,2154379.0
2016-11-14,43850,43900,43250,43300,956,93285.0,2154379.0
2016-11-15,43300,43600,42900,43500,822,93715.0,2154379.0
2016-11-16,43500,43900,43050,43850,1253,94470.0,2154379.0
2016-11-17,43850,43850,43250,43550,279,93823.0,2154379.0
2016-11-18,43600,43750,43000,43550,755,93823.0,2154379.0
2016-11-21,43550,43700,42500,43300,630,93285.0,2154379.0
2016-11-22,42700,43400,42700,43300,357,93285.0,2154379.0
2016-11-23,43300,43500,43000,43100,461,92854.0,2154379.0
2016-11-24,42900,43200,42800,43150,370,92961.0,2154379.0
2016-11-25,42700,43250,42700,43100,472,92854.0,2154379.0
2016-11-28,43100,43400,42900,43300,75,93285.0,2154379.0
2016-11-29,43300,43300,42800,43000,666,92638.0,2154379.0
2016-11-30,43000,43200,43000,43200,459,93069.0,2154379.0
2016-12-01,43650,43650,42800,43000,936,92638.0,2154379.0
2016-12-02,43050,43600,42700,43600,609,93931.0,2154379.0
2016-12-05,43000,43600,42800,43150,510,92961.0,2154379.0
2016-12-06,43150,43600,42900,43550,406,93823.0,2154379.0
2016-12-07,43550,43550,43000,43000,296,92638.0,2154379.0
2016-12-08,43100,44300,43100,43700,879,94146.0,2154379.0
2016-12-09,43750,44550,43700,44350,651,95547.0,2154379.0
2016-12-12,44400,44900,44000,44650,1128,96193.0,2154379.0
2016-12-13,44150,44550,44050,44500,178,95870.0,2154379.0
2016-12-14,44500,44800,43850,44700,513,96301.0,2154379.0
2016-12-15,44550,45300,44500,44700,780,96301.0,2154379.0
2016-12-16,44700,45700,44650,45600,1113,98240.0,2154379.0
2016-12-19,45600,45750,45500,45500,362,98024.0,2154379.0
2016-12-20,45500,45950,45500,45550,391,98132.0,2154379.0
2016-12-21,45600,45950,44700,45200,800,97378.0,2154379.0
2016-12-22,44900,45400,44900,45050,464,97055.0,2154379.0
2016-12-23,45050,45700,44850,45200,359,97378.0,2154379.0
2016-12-26,45400,45400,45000,45350,147,97701.0,2154379.0
2016-12-27,45350,45850,45000,45300,1609,97593.0,2154379.0
2016-12-28,45500,45500,44800,44800,317,96516.0,2154379.0
2016-12-29,45000,45300,44850,45100,142,97162.0,2154379.0
2017-01-02,45200,45250,44550,44550,319,95978.0,2154379.0
2017-01-03,44600,45250,44400,44950,758,96839.0,2154379.0
2017-01-04,44950,45000,44700,44750,69,96408.0,2154379.0
2017-01-05,45250,45300,44750,45000,381,96947.0,2154379.0
2017-01-06,45000,45000,44700,44700,112,96301.0,2154379.0
2017-01-09,44700,44950,44700,44950,228,96839.0,2154379.0
2017-01-10,44600,44950,44500,44800,178,96516.0,2154379.0
2017-01-11,44800,44800,44500,44800,133,96516.0,2154379.0
2017-01-12,45000,45000,44050,44050,167,94900.0,2154379.0
2017-01-13,44400,44500,44050,44350,292,95547.0,2154379.0
2017-01-16,44350,44600,44150,44150,194,95116.0,2154379.0
2017-01-17,44150,46800,44150,45900,2238,98886.0,2154379.0
2017-01-18,46750,46750,45250,45300,1400,97593.0,2154379.0
2017-01-19,45900,45900,44550,45400,447,97809.0,2154379.0
2017-01-20,45250,46200,44600,45800,1125,98671.0,2154379.0
2017-01-23,45950,51000,45400,46900,31243,101040.0,2154379.0
2017-01-24,46900,47350,45600,46000,4422,99101.0,2154379.0
2017-01-25,46000,46500,45350,45900,10648,98886.0,2154379.0
2017-01-26,45850,46150,44900,45200,2111,97378.0,2154379.0
2017-01-31,45350,45450,44550,44900,925,96732.0,2154379.0
2017-02-01,44900,45400,44550,45000,1256,96947.0,2154379.0
2017-02-02,44750,45050,44600,45000,379,96947.0,2154379.0
2017-02-03,44750,45300,44500,44500,747,95870.0,2154379.0
2017-02-06,44500,44500,43250,43400,2290,93500.0,2154379.0
2017-02-07,43450,43750,43400,43700,492,94146.0,2154379.0
2017-02-08,43750,44000,43500,43850,434,94470.0,2154379.0
2017-02-09,43850,44000,43500,43900,303,94577.0,2154379.0
2017-02-10,43850,43950,43400,43500,631,93715.0,2154379.0
2017-02-13,43650,43900,43600,43850,726,94470.0,2154379.0
2017-02-14,43950,43950,43550,43800,1074,94362.0,2154379.0
2017-02-15,43750,43950,43500,43900,615,94577.0,2154379.0
2017-02-16,44000,44000,43600,43600,138,93931.0,2154379.0
2017-02-17,43950,43950,43300,43400,573,93500.0,2154379.0
2017-02-20,43600,43900,43350,43800,190,94362.0,2154379.0
2017-02-21,43900,43900,43450,43600,366,93931.0,2154379.0
2017-02-22,43350,43800,43250,43400,1498,93500.0,2154379.0
2017-02-23,43400,43650,43400,43650,529,94039.0,2154379.0
2017-02-24,43650,43800,43650,43650,307,94039.0,2154379.0
2017-02-27,43650,43750,43550,43700,213,94146.0,2154379.0
2017-02-28,43750,44050,43500,44000,318,94793.0,2154379.0
2017-03-02,43900,44300,43850,43850,467,94470.0,2154379.0
2017-03-03,43900,44350,43800,43850,581,94470.0,2154379.0
2017-03-06,43950,44200,43850,44100,140,95008.0,2154379.0
2017-03-07,43900,44300,43900,44200,258,95224.0,2154379.0
2017-03-08,44000,44450,43850,44000,596,94793.0,2154379.0
2017-03-09,44000,44650,43400,44000,706,94793.0,2154379.0
2017-03-10,44000,44350,43900,44000,439,94793.0,2154379.0
2017-03-13,44000,44500,44000,44200,97,95224.0,2154379.0
2017-03-14,44100,45350,44050,44350,774,95547.0,2154379.0
2017-03-15,44200,45500,44200,45500,2536,98024.0,2154379.0
2017-03-16,45100,45500,45000,45050,293,97055.0,2154379.0
2017-03-17,45350,45350,44600,45150,220,97270.0,2154379.0
2017-03-20,45150,45150,44300,44800,310,96516.0,2154379.0
2017-03-21,44800,44800,44000,44450,451,95762.0,2154379.0
2017-03-22,44050,44600,44000,44450,614,95762.0,2154379.0
2017-03-23,44450,44450,44100,44300,411,95439.0,2154379.0
2017-03-24,44300,44400,43950,44300,612,95439.0,2154379.0
2017-03-27,44300,44300,44000,44250,1255,95331.0,2154379.0
2017-03-28,44000,44250,44000,44250,202,95331.0,2154379.0
2017-03-29,44250,44250,43950,44000,1007,94793.0,2154379.0
2017-03-30,44050,44350,44000,44250,1425,95331.0,2154379.0
2017-03-31,44250,44350,44200,44350,2400,95547.0,2154379.0
2017-04-03,44350,44350,44150,44250,238,95331.0,2154379.0
2017-04-04,44450,44450,44200,44300,556,95439.0,2154379.0
2017-04-05,44300,44300,44000,44300,1764,95439.0,2154379.0
2017-04-06,44050,44300,44050,44150,1517,95116.0,2154379.0
2017-04-07,44150,44350,44050,44350,610,95547.0,2154379.0
2017-04-10,44000,44550,44000,44300,529,95439.0,2154379.0
2017-04-11,44300,44300,43700,44100,945,95008.0,2154379.0
2017-04-12,44100,44300,44000,44250,325,95331.0,2154379.0
2017-04-13,44350,44350,44000,44300,211,95439.0,2154379.0
2017-04-14,44250,44300,44000,44200,421,95224.0,2154379.0
2017-04-17,44200,44250,44000,44050,1203,94900.0,2154379.0
2017-04-18,44050,44250,44050,44200,132,95224.0,2154379.0
2017-04-19,44250,44250,44150,44200,526,95224.0,2154379.0
2017-04-20,44150,44750,44150,44650,1462,96193.0,2154379.0
2017-04-21,44650,44650,44450,44650,1427,96193.0,2154379.0
2017-04-24,44650,44950,44650,44850,2275,96624.0,2154379.0
2017-04-25,44850,45250,44750,45200,791,97378.0,2154379.0
2017-04-26,45300,46400,45200,46000,1673,99101.0,2154379.0
2017-04-27,46000,47000,45750,46450,773,100071.0,2154379.0
2017-04-28,46450,46950,45750,46300,542,99748.0,2154379.0
2017-05-02,46300,46500,43600,45550,3513,98132.0,2154379.0
2017-05-04,45850,45850,45050,45350,357,97701.0,2154379.0
2017-05-08,45350,45350,44800,45350,495,97701.0,2154379.0
2017-05-10,45700,45700,44850,45150,327,97270.0,2154379.0
2017-05-11,45100,45650,45000,45300,205,97593.0,2154379.0
2017-05-12,45300,45300,44650,45100,675,97162.0,2154379.0
2017-05-15,45000,45900,44400,45100,1197,97162.0,2154379.0
2017-05-16,44750,45450,44600,45400,786,97809.0,2154379.0
2017-05-17,45250,45950,45000,45950,549,98994.0,2154379.0
2017-05-18,45950,46000,45600,45850,1864,98778.0,2154379.0
2017-05-19,45600,46000,45450,45850,670,98778.0,2154379.0
2017-05-22,45450,45900,45450,45800,234,98671.0,2154379.0
2017-05-23,45550,46100,45550,45950,1355,98994.0,2154379.0
2017-05-24,45950,46900,45800,46350,1655,99855.0,2154379.0
2017-05-25,46000,46700,45900,46650,1267,100502.0,2154379.0
2017-05-26,46650,47400,46350,47250,718,101794.0,2154379.0
2017-05-29,47200,48000,47150,47600,2519,102548.0,2154379.0
2017-05-30,48050,48200,47600,48000,1409,103410.0,2154379.0
2017-05-31,47800,48250,47450,47600,1892,102548.0,2154379.0
2017-06-01,47600,47950,47400,47800,926,102979.0,2154379.0
2017-06-02,47900,48000,47600,47800,2410,102979.0,2154379.0
2017-06-05,47850,48000,47600,47950,2523,103302.0,2154379.0
2017-06-07,48000,48700,47950,48250,681,103949.0,2154379.0
2017-06-08,48300,49000,48300,48550,1443,104595.0,2154379.0
2017-06-09,48550,49000,48550,48850,2830,105241.0,2154379.0
2017-06-12,48850,49000,48550,48800,2819,105134.0,2154379.0
2017-06-13,49000,49600,48650,49150,2141,105888.0,2154379.0
2017-06-14,48850,49450,48850,49400,1039,106426.0,2154379.0
2017-06-15,49750,49800,49450,49800,2604,107288.0,2154379.0
2017-06-16,49900,50000,49700,50000,1505,107719.0,2154379.0
2017-06-19,50000,50600,49000,49100,2624,105780.0,2154379.0
2017-06-20,49100,49300,48350,49050,2423,105672.0,2154379.0
2017-06-21,49050,49500,49050,49450,875,106534.0,2154379.0
2017-06-22,49000,49550,49000,49450,847,106534.0,2154379.0
2017-06-23,49250,50000,49250,49750,2478,107180.0,2154379.0
2017-06-26,49900,50000,49350,49700,1435,107073.0,2154379.0
2017-06-27,48850,49850,48850,49700,1022,107073.0,2154379.0
2017-06-28,50400,50400,49950,50000,3174,107719.0,2154379.0
2017-06-29,49700,50500,49700,50500,1406,108796.0,2154379.0
2017-06-30,50500,50600,49850,50600,1582,109012.0,2154379.0
2017-07-03,50500,51000,49950,51000,1286,109873.0,2154379.0
2017-07-04,51000,52100,50800,52100,1887,112243.0,2154379.0
2017-07-05,52400,52400,51000,52300,1419,112674.0,2154379.0
2017-07-06,51800,52800,51800,52600,1587,113320.0,2154379.0
2017-07-07,52300,53100,52300,53000,1493,114182.0,2154379.0
2017-07-10,53000,54100,52500,52500,1807,113105.0,2154379.0
2017-07-11,52400,53400,52400,53400,1782,115044.0,2154379.0
2017-07-12,53100,54000,53100,53700,506,115690.0,2154379.0
2017-07-13,53700,54100,53000,53300,465,114828.0,2154379.0
2017-07-14,53600,53600,49100,50000,1836,107719.0,2154379.0
2017-07-17,50000,50000,48550,49900,1517,107504.0,2154379.0
2017-07-18,50000,52100,49400,52100,1693,112243.0,2154379.0
2017-07-19,51200,52500,51000,52000,365,112028.0,2154379.0
2017-07-20,52000,52300,50100,51100,901,110089.0,2154379.0
2017-07-21,51100,51600,50900,51600,652,111166.0,2154379.0
2017-07-24,51700,52600,51400,52500,1772,113105.0,2154379.0
2017-07-25,51400,52500,51400,52500,404,113105.0,2154379.0
2017-07-26,52700,53300,52500,53000,1512,114182.0,2154379.0
2017-07-27,53000,53300,52700,52800,141,113751.0,2154379.0
2017-07-28,52800,53200,49800,50700,1020,109227.0,2154379.0
2017-07-31,50100,52500,50100,51900,426,111812.0,2154379.0
2017-08-01,52300,52700,51100,52600,941,113320.0,2154379.0
2017-08-02,52600,53500,52600,53300,1174,114828.0,2154379.0
2017-08-03,53300,53300,51400,51600,387,111166.0,2154379.0
2017-08-04,51600,53300,51000,52900,250,113967.0,2154379.0
2017-08-07,52100,53100,52100,52700,43,113536.0,2154379.0
2017-08-08,52900,64700,52900,55100,46780,118706.0,2154379.0
2017-08-09,56200,57500,54300,54500,6192,117414.0,2154379.0
2017-08-10,54100,54700,52400,52700,3137,113536.0,2154379.0
2017-08-11,51700,52100,50300,50600,3014,109012.0,2154379.0
2017-08-14,50800,51700,50200,50200,1762,108150.0,2154379.0
2017-08-16,51100,52000,50500,51000,1980,109873.0,2154379.0
2017-08-17,51400,52600,51000,52600,1215,113320.0,2154379.0
2017-08-18,52700,52700,52100,52400,837,112889.0,2154379.0
2017-08-21,52000,52700,51000,51500,1067,110951.0,2154379.0
2017-08-22,51100,52100,51100,51500,1214,110951.0,2154379.0
2017-08-23,51500,52000,51200,51800,1410,111597.0,2154379.0
2017-08-24,52000,52500,51900,52300,1595,112674.0,2154379.0
2017-08-25,51700,53400,51700,53200,1880,114613.0,2154379.0
2017-08-28,53300,53500,53100,53300,542,114828.0,2154379.0
2017-08-29,53400,53400,52300,53200,206,114613.0,2154379.0
2017-08-30,53200,53300,52800,52800,188,113751.0,2154379.0
2017-08-31,53000,53300,52700,53000,1697,114182.0,2154379.0
2017-09-01,53000,54000,52900,53900,729,116121.0,2154379.0
2017-09-04,53100,53700,52900,53000,702,114182.0,2154379.0
2017-09-05,52200,52900,52000,52900,280,113967.0,2154379.0
2017-09-06,53000,53000,52200,52400,618,112889.0,2154379.0
2017-09-07,52200,52400,51700,52200,475,112459.0,2154379.0
2017-09-08,52000,52000,51500,51600,641,111166.0,2154379.0
2017-09-11,51700,52500,51600,52200,1051,112459.0,2154379.0
2017-09-12,51800,52500,51800,52400,147,112889.0,2154379.0
2017-09-13,52000,52300,52000,52000,606,112028.0,2154379.0
2017-09-14,52000,53500,51900,53300,1632,114828.0,2154379.0
2017-09-15,53000,54000,52900,52900,478,113967.0,2154379.0
2017-09-18,52500,53000,52500,52900,159,113967.0,2154379.0
2017-09-19,53500,53500,52400,53000,301,114182.0,2154379.0
2017-09-20,52500,52900,52500,52900,803,113967.0,2154379.0
2017-09-21,54000,54000,51300,51300,965,110520.0,2154379.0
2017-09-22,51300,51300,50500,50900,1037,109658.0,2154379.0
2017-09-25,51000,51600,50400,50400,2072,108581.0,2154379.0
2017-09-26,50400,51900,50400,51900,921,111812.0,2154379.0
2017-09-27,51900,52100,51500,52100,165,112243.0,2154379.0
2017-09-28,52000,52000,51000,51000,802,109873.0,2154379.0
2017-09-29,51200,52200,51100,52000,769,112028.0,2154379.0
2017-10-10,52200,53400,51600,53300,756,114828.0,2154379.0
2017-10-11,53200,53200,52100,52500,1138,113105.0,2154379.0
2017-10-12,52800,52800,51700,51700,654,111381.0,2154379.0
2017-10-13,51500,52800,51000,52600,1751,113320.0,2154379.0
2017-10-16,52200,52500,52100,52300,223,112674.0,2154379.0
2017-10-17,52300,53000,51200,52900,1068,113967.0,2154379.0
2017-10-18,52900,52900,52000,52300,746,112674.0,2154379.0
2017-10-19,52100,53300,52100,53200,861,114613.0,2154379.0
2017-10-20,53200,53200,52300,52500,473,113105.0,2154379.0
2017-10-23,52400,54000,52400,53700,977,115690.0,2154379.0
2017-10-24,53700,53700,53600,53700,572,115690.0,2154379.0
2017-10-25,53700,53700,53300,53300,76,114828.0,2154379.0
2017-10-26,53300,53800,53300,53500,52,115259.0,2154379.0
2017-10-27,53000,53800,53000,53800,458,115906.0,2154379.0
2017-10-30,54200,54200,53600,54000,575,116336.0,2154379.0
2017-10-31,53800,54000,53300,54000,556,116336.0,2154379.0
2017-11-01,53900,54000,53700,54000,835,116336.0,2154379.0
2017-11-02,53300,54000,53300,54000,197,116336.0,2154379.0
2017-11-03,54000,54200,53300,54200,680,116767.0,2154379.0
2017-11-06,53700,54100,53500,54000,218,116336.0,2154379.0
2017-11-07,55000,55000,53800,54100,254,116552.0,2154379.0
2017-11-08,54000,54900,53900,54200,378,116767.0,2154379.0
2017-11-09,53900,54500,53100,53500,240,115259.0,2154379.0
2017-11-10,53100,54000,52800,53700,330,115690.0,2154379.0
2017-11-13,54900,54900,53100,53300,127,114828.0,2154379.0
2017-11-14,53300,54000,53100,53900,716,116121.0,2154379.0
2017-11-15,53500,53500,52700,53300,483,114828.0,2154379.0
2017-11-16,53500,53500,51900,52400,370,112889.0,2154379.0
2017-11-17,52400,52900,51900,52900,706,113967.0,2154379.0
2017-11-20,52200,53600,52100,53600,569,115475.0,2154379.0
2017-11-21,53500,53500,52000,53000,252,114182.0,2154379.0
2017-11-22,52300,53000,52200,53000,893,114182.0,2154379.0
2017-11-23,53200,53300,52500,53300,1203,114828.0,2154379.0
2017-11-24,52700,53300,52000,52700,676,113536.0,2154379.0
2017-11-27,52700,52700,51200,51900,481,111812.0,2154379.0
2017-11-28,51900,52300,51200,51900,792,111812.0,2154379.0
2017-11-29,51900,52500,51100,52500,784,113105.0,2154379.0
2017-11-30,51600,52500,51000,51300,486,110520.0,2154379.0
2017-12-01,50700,51300,50600,51300,1441,110520.0,2154379.0
2017-12-04,51300,51800,50900,51800,1375,111597.0,2154379.0
2017-12-05,51700,52400,51300,52200,593,112459.0,2154379.0
2017-12-06,52000,52800,51800,52700,1088,113536.0,2154379.0
2017-12-07,52200,52800,52200,52700,1661,113536.0,2154379.0
2017-12-08,52300,53400,52300,53300,945,114828.0,2154379.0
2017-12-11,53300,53300,52600,53000,151,114182.0,2154379.0
2017-12-12,53000,53000,52000,52900,864,113967.0,2154379.0
2017-12-13,52900,52900,52200,52600,93,113320.0,2154379.0
2017-12-14,52200,52700,52200,52600,1232,113320.0,2154379.0
2017-12-15,52800,54000,52600,53000,706,114182.0,2154379.0
2017-12-18,53000,53500,52900,53100,1345,114398.0,2154379.0
2017-12-19,53200,54000,52800,53400,279,115044.0,2154379.0
2017-12-20,53900,53900,52600,53300,657,114828.0,2154379.0
2017-12-21,53200,53200,52300,52900,141,113967.0,2154379.0
2017-12-22,52300,53000,51600,51800,384,111597.0,2154379.0
2017-12-26,51600,52300,51600,52200,2020,112459.0,2154379.0
2017-12-27,52200,52500,51200,52000,937,112028.0,2154379.0
2017-12-28,51000,51800,51000,51800,366,111597.0,2154379.0
2018-01-02,51100,51600,51100,51200,91,110304.0,2154379.0
2018-01-03,51200,51200,50500,51000,471,109873.0,2154379.0
2018-01-04,51000,51200,50500,51200,1304,110304.0,2154379.0
2018-01-05,51200,52000,51100,52000,912,112028.0,2154379.0
2018-01-08,52500,52500,50800,50900,488,109658.0,2154379.0
2018-01-09,50500,51200,50500,51200,234,110304.0,2154379.0
2018-01-10,51200,51500,50600,51500,244,110951.0,2154379.0
2018-01-11,51200,51200,50700,51200,165,110304.0,2154379.0
2018-01-12,50300,51100,50300,51000,644,109873.0,2154379.0
2018-01-15,51000,51000,50300,51000,440,109873.0,2154379.0
2018-01-16,50900,50900,50000,50500,568,108796.0,2154379.0
2018-01-17,50500,51000,50100,51000,275,109873.0,2154379.0
2018-01-18,50200,50800,50200,50500,371,108796.0,2154379.0
2018-01-19,50800,50900,50000,50700,478,109227.0,2154379.0
2018-01-22,50300,50700,50000,50700,618,109227.0,2154379.0
2018-01-23,50100,50400,50000,50400,104,108581.0,2154379.0
2018-01-24,50400,50700,50300,50700,200,109227.0,2154379.0
2018-01-25,50700,50700,50000,50100,513,107934.0,2154379.0
2018-01-26,50500,51000,50200,50900,728,109658.0,2154379.0
2018-01-29,50900,51100,50500,51100,850,110089.0,2154379.0
2018-01-30,51100,51100,50600,51000,150,109873.0,2154379.0
2018-01-31,51000,51500,50800,51500,1650,110951.0,2154379.0
2018-02-01,51500,52900,51200,52400,536,112889.0,2154379.0
2018-02-02,51800,52100,51100,51800,179,111597.0,2154379.0
2018-02-05,51200,51600,51000,51400,241,110735.0,2154379.0
2018-02-06,51100,51100,50400,50800,227,109442.0,2154379.0
2018-02-07,50900,54700,50800,50800,1894,109442.0,2154379.0
2018-02-08,50800,51200,50600,50900,139,109658.0,2154379.0
2018-02-09,50400,50900,50300,50500,185,108796.0,2154379.0
2018-02-12,50100,50900,50100,50800,305,109442.0,2154379.0
2018-02-13,50800,51500,50500,51500,446,110951.0,2154379.0
2018-02-14,51400,51400,50900,50900,336,109658.0,2154379.0
2018-02-19,50400,51100,50400,51100,108,110089.0,2154379.0
2018-02-20,50900,51400,50900,51300,103,110520.0,2154379.0
2018-02-21,51300,51400,51000,51400,147,110735.0,2154379.0
2018-02-22,51000,51900,50800,50800,343,109442.0,2154379.0
2018-02-23,50900,51500,50500,51300,142,110520.0,2154379.0
2018-02-26,51400,51900,51300,51500,60,110951.0,2154379.0
2018-02-27,51500,52000,50700,51500,281,110951.0,2154379.0
2018-02-28,51500,53600,51500,53400,1629,115044.0,2154379.0
2018-03-02,52800,54700,52600,52700,1073,113536.0,2154379.0
2018-03-05,52700,52700,52000,52400,406,112889.0,2154379.0
2018-03-06,52000,52400,51500,52300,207,112674.0,2154379.0
2018-03-07,52300,53600,51500,53100,182,114398.0,2154379.0
2018-03-08,52800,53400,52600,53000,306,114182.0,2154379.0
2018-03-09,52900,53400,52400,52900,87,113967.0,2154379.0
2018-03-12,53000,55000,53000,55000,1566,118491.0,2154379.0
2018-03-13,54600,55200,53000,54900,406,118275.0,2154379.0
