삼성SDI(006400),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-20,144000,144000,141000,141500,215912,6446505.0,45558341.0
2012-07-23,139500,140000,138000,139500,180980,6355389.0,45558341.0
2012-07-24,138500,139500,138000,139000,160716,6332609.0,45558341.0
2012-07-25,135500,138000,134500,136000,286475,6195934.0,45558341.0
2012-07-26,135500,137500,134500,136500,223876,6218714.0,45558341.0
2012-07-27,139500,144000,139000,144000,337335,6560401.0,45558341.0
2012-07-30,145000,145500,140500,141000,409724,6423726.0,45558341.0
2012-07-31,141000,145000,141000,142500,324252,6492064.0,45558341.0
2012-08-01,142500,145500,142000,144500,247801,6583180.0,45558341.0
2012-08-02,144500,145500,140000,141500,327871,6446505.0,45558341.0
2012-08-03,139500,140000,138000,139500,306976,6355389.0,45558341.0
2012-08-06,142000,143000,140000,140500,260813,6400947.0,45558341.0
2012-08-07,140500,144000,140500,142000,253523,6469284.0,45558341.0
2012-08-08,143000,144500,141500,142000,308810,6469284.0,45558341.0
2012-08-09,142500,147000,142000,145500,422420,6628739.0,45558341.0
2012-08-10,146500,149000,144500,145500,373695,6628739.0,45558341.0
2012-08-13,146000,149000,145000,146500,266678,6674297.0,45558341.0
2012-08-14,147500,148500,145500,146500,262308,6674297.0,45558341.0
2012-08-16,147500,148000,146500,147000,129527,6697076.0,45558341.0
2012-08-17,148500,148500,145500,147000,169825,6697076.0,45558341.0
2012-08-20,148500,152000,147000,151500,436685,6902089.0,45558341.0
2012-08-21,150000,150500,148000,148500,356080,6765414.0,45558341.0
2012-08-22,147500,148500,145500,147500,173101,6719855.0,45558341.0
2012-08-23,148000,148000,145500,146000,197760,6651518.0,45558341.0
2012-08-24,145000,146500,142500,144000,212896,6560401.0,45558341.0
2012-08-27,137000,141500,136500,141500,640073,6446505.0,45558341.0
2012-08-28,141500,143000,140500,142000,193240,6469284.0,45558341.0
2012-08-29,142500,145000,142000,143000,216009,6514843.0,45558341.0
2012-08-30,143000,143500,140500,141500,142880,6446505.0,45558341.0
2012-08-31,141500,145500,141000,143000,250827,6514843.0,45558341.0
2012-09-03,143500,145000,139000,144500,248698,6583180.0,45558341.0
2012-09-04,144000,149500,144000,147500,445308,6719855.0,45558341.0
2012-09-05,147500,149000,146000,147500,282917,6719855.0,45558341.0
2012-09-06,149500,151500,147500,147500,328232,6719855.0,45558341.0
2012-09-07,150500,151000,147000,148000,370872,6742634.0,45558341.0
2012-09-10,149000,149000,146500,147500,191686,6719855.0,45558341.0
2012-09-11,146500,147500,144000,145500,155764,6628739.0,45558341.0
2012-09-12,145500,147500,145000,146000,211123,6651518.0,45558341.0
2012-09-13,145000,149000,145000,147500,281538,6719855.0,45558341.0
2012-09-14,151000,152000,149000,150000,329029,6833751.0,45558341.0
2012-09-17,150000,151000,147500,148500,167518,6765414.0,45558341.0
2012-09-18,148000,150000,147000,148000,150092,6742634.0,45558341.0
2012-09-19,148500,153500,147000,152000,395898,6924868.0,45558341.0
2012-09-20,151500,154500,150000,150500,210151,6856530.0,45558341.0
2012-09-21,151500,153000,148000,152000,222849,6924868.0,45558341.0
2012-09-24,152000,157500,151000,156500,491701,7129880.0,45558341.0
2012-09-25,156500,157000,154500,155500,187059,7084322.0,45558341.0
2012-09-26,154000,154500,151000,153000,211287,6970426.0,45558341.0
2012-09-27,152000,155500,152000,154000,206324,7015985.0,45558341.0
2012-09-28,155500,160000,154500,158500,496774,7220997.0,45558341.0
2012-10-02,159500,159500,157000,157000,109874,7152660.0,45558341.0
2012-10-04,158000,160000,157000,159500,287399,7266555.0,45558341.0
2012-10-05,160500,161500,155500,156500,324261,7129880.0,45558341.0
2012-10-08,157000,157000,153500,153500,187440,6993205.0,45558341.0
2012-10-09,154500,157500,153000,156500,183696,7129880.0,45558341.0
2012-10-10,154500,155000,151000,151500,180808,6902089.0,45558341.0
2012-10-11,150500,151500,148000,150500,198707,6856530.0,45558341.0
2012-10-12,150500,151000,146000,148000,243271,6742634.0,45558341.0
2012-10-15,147000,147500,144000,145500,216284,6628739.0,45558341.0
2012-10-16,146500,147500,145000,146000,168212,6651518.0,45558341.0
2012-10-17,147500,150500,147000,149000,216896,6788193.0,45558341.0
2012-10-18,150000,152000,148500,150500,138602,6856530.0,45558341.0
2012-10-19,150000,152000,149500,151000,174297,6879309.0,45558341.0
2012-10-22,148000,149000,146000,149000,188789,6788193.0,45558341.0
2012-10-23,149500,149500,144500,144500,231249,6583180.0,45558341.0
2012-10-24,142500,144000,142000,144000,195854,6560401.0,45558341.0
2012-10-25,143000,146500,142500,146500,250141,6674297.0,45558341.0
2012-10-26,145500,147500,143000,144000,123951,6560401.0,45558341.0
2012-10-29,145000,146500,143000,143500,103189,6537622.0,45558341.0
2012-10-30,143000,147500,141500,144000,302873,6560401.0,45558341.0
2012-10-31,144000,144500,136000,137000,893633,6241493.0,45558341.0
2012-11-01,137000,139000,136000,137500,274105,6264272.0,45558341.0
2012-11-02,139500,140000,137500,137500,185417,6264272.0,45558341.0
2012-11-05,138500,145000,137500,143500,372892,6537622.0,45558341.0
2012-11-06,144000,148000,143000,146500,248910,6674297.0,45558341.0
2012-11-07,146500,148500,144500,148500,181432,6765414.0,45558341.0
2012-11-08,146000,147500,145000,146500,167165,6674297.0,45558341.0
2012-11-09,144000,152000,144000,150500,328555,6856530.0,45558341.0
2012-11-12,150500,151500,149000,149500,115984,6810972.0,45558341.0
2012-11-13,150000,151500,147500,148500,155038,6765414.0,45558341.0
2012-11-14,149500,150500,148000,149000,169736,6788193.0,45558341.0
2012-11-15,147000,150500,146500,149000,136270,6788193.0,45558341.0
2012-11-16,150000,153000,149000,151500,260174,6902089.0,45558341.0
2012-11-19,153500,153500,150500,151500,145704,6902089.0,45558341.0
2012-11-20,153000,154000,150500,151000,143582,6879309.0,45558341.0
2012-11-21,152000,153500,149500,152500,233764,6947647.0,45558341.0
2012-11-22,154000,155500,153000,153000,178383,6970426.0,45558341.0
2012-11-23,154500,156500,154000,155000,214998,7061543.0,45558341.0
2012-11-26,156000,156000,153500,154000,145165,7015985.0,45558341.0
2012-11-27,155500,155500,150500,153000,232973,6970426.0,45558341.0
2012-11-28,153500,155500,152500,155500,208165,7084322.0,45558341.0
2012-11-29,156500,157000,153500,155000,176244,7061543.0,45558341.0
2012-11-30,155000,156500,154000,155500,140455,7084322.0,45558341.0
2012-12-03,156000,157000,155000,156000,102448,7107101.0,45558341.0
2012-12-04,155000,156000,154500,156000,127707,7107101.0,45558341.0
2012-12-05,155500,156000,153000,154000,144742,7015985.0,45558341.0
2012-12-06,148000,151500,147500,151500,347583,6902089.0,45558341.0
2012-12-07,152000,153000,150500,153000,105617,6970426.0,45558341.0
2012-12-10,151500,153500,150500,152500,112934,6947647.0,45558341.0
2012-12-11,152500,154500,151000,152500,168180,6947647.0,45558341.0
2012-12-12,153000,154000,148000,151500,269536,6902089.0,45558341.0
2012-12-13,150000,154000,150000,154000,238868,7015985.0,45558341.0
2012-12-14,153500,156000,152500,156000,192477,7107101.0,45558341.0
2012-12-17,156500,156500,152000,153000,156816,6970426.0,45558341.0
2012-12-18,153500,154500,152500,154500,104606,7038764.0,45558341.0
2012-12-20,155500,156000,154000,156000,128657,7107101.0,45558341.0
2012-12-21,156500,157500,152500,153000,191719,6970426.0,45558341.0
2012-12-24,154000,154500,152000,153500,96784,6993205.0,45558341.0
2012-12-26,154500,155000,152500,153000,128029,6970426.0,45558341.0
2012-12-27,153000,153500,151000,152000,130210,6924868.0,45558341.0
2012-12-28,152000,153000,151000,151000,92129,6879309.0,45558341.0
2013-01-02,152000,153500,152000,152500,116322,6947647.0,45558341.0
2013-01-03,154000,156000,154000,155500,275800,7084322.0,45558341.0
2013-01-04,156500,158500,155000,157000,289195,7152660.0,45558341.0
2013-01-07,157000,157500,153500,153500,177982,6993205.0,45558341.0
2013-01-08,153500,155000,152000,154000,184241,7015985.0,45558341.0
2013-01-09,155000,156000,154000,155000,124157,7061543.0,45558341.0
2013-01-10,154500,155500,153500,154000,139460,7015985.0,45558341.0
2013-01-11,155500,155500,150500,150500,235476,6856530.0,45558341.0
2013-01-14,150500,150500,148000,149000,191037,6788193.0,45558341.0
2013-01-15,149000,150500,148000,148500,127777,6765414.0,45558341.0
2013-01-16,150500,150500,148500,149000,91233,6788193.0,45558341.0
2013-01-17,149500,150000,146500,148000,149982,6742634.0,45558341.0
2013-01-18,148500,149000,144500,146000,180744,6651518.0,45558341.0
2013-01-21,145500,146000,144500,145000,135480,6605959.0,45558341.0
2013-01-22,145000,147000,144500,146000,111891,6651518.0,45558341.0
2013-01-23,147500,148500,146500,147000,115428,6697076.0,45558341.0
2013-01-24,147000,147000,141500,143000,242500,6514843.0,45558341.0
2013-01-25,143000,143500,139500,143000,208385,6514843.0,45558341.0
2013-01-28,142500,142500,139500,141000,170374,6423726.0,45558341.0
2013-01-29,141000,144500,141000,141500,209205,6446505.0,45558341.0
2013-01-30,141000,143500,140500,143000,148636,6514843.0,45558341.0
2013-01-31,142000,143500,141500,142500,113047,6492064.0,45558341.0
2013-02-01,143500,143500,139500,140000,150953,6378168.0,45558341.0
2013-02-04,141000,141500,137000,138000,172334,6287051.0,45558341.0
2013-02-05,138000,139000,136000,138000,103676,6287051.0,45558341.0
2013-02-06,138500,140500,137500,139000,115367,6332609.0,45558341.0
2013-02-07,138500,140500,137500,137500,103387,6264272.0,45558341.0
2013-02-08,137500,141000,137500,140000,130057,6378168.0,45558341.0
2013-02-12,140500,142500,140000,140500,83702,6400947.0,45558341.0
2013-02-13,141000,142500,141000,141500,98145,6446505.0,45558341.0
2013-02-14,142000,143000,141000,141500,94539,6446505.0,45558341.0
2013-02-15,142000,142000,140000,140500,85699,6400947.0,45558341.0
2013-02-18,141000,141500,139500,140000,58259,6378168.0,45558341.0
2013-02-19,140000,141500,140000,140000,91323,6378168.0,45558341.0
2013-02-20,140500,143500,140500,143000,188133,6514843.0,45558341.0
2013-02-21,142000,142500,140500,141000,164650,6423726.0,45558341.0
2013-02-22,141000,143000,140000,142000,184361,6469284.0,45558341.0
2013-02-25,142500,143000,141000,141500,109760,6446505.0,45558341.0
2013-02-26,140500,141000,138500,138500,179668,6309830.0,45558341.0
2013-02-27,139500,140000,138500,138500,126751,6309830.0,45558341.0
2013-02-28,140000,141000,139000,139000,182892,6332609.0,45558341.0
2013-03-04,139500,141000,138500,139000,142944,6332609.0,45558341.0
2013-03-05,139500,141000,139000,139500,110019,6355389.0,45558341.0
2013-03-06,141000,142000,139500,140000,136618,6378168.0,45558341.0
2013-03-07,139500,140000,138500,138500,105994,6309830.0,45558341.0
2013-03-08,141500,143500,141500,142000,390251,6469284.0,45558341.0
2013-03-11,142000,143000,140500,141500,153936,6446505.0,45558341.0
2013-03-12,142000,142500,141000,141500,78445,6446505.0,45558341.0
2013-03-13,141500,142000,139500,141500,127752,6446505.0,45558341.0
2013-03-14,141000,143000,140000,143000,205793,6514843.0,45558341.0
2013-03-15,143000,143500,140500,141000,211733,6423726.0,45558341.0
2013-03-18,140500,141500,139500,140000,176151,6378168.0,45558341.0
2013-03-19,142000,142000,140000,140500,125830,6400947.0,45558341.0
2013-03-20,140000,140500,138000,138000,165639,6287051.0,45558341.0
2013-03-21,139000,139000,136500,137000,156868,6241493.0,45558341.0
2013-03-22,137000,138500,137000,138000,99098,6287051.0,45558341.0
2013-03-25,139000,140500,138000,140000,141018,6378168.0,45558341.0
2013-03-26,139500,141000,139000,140000,136902,6378168.0,45558341.0
2013-03-27,140000,140500,138500,139500,145772,6355389.0,45558341.0
2013-03-28,139000,141000,139000,140500,119958,6400947.0,45558341.0
2013-03-29,141500,142000,140000,140500,92368,6400947.0,45558341.0
2013-04-01,141000,141000,138000,139000,102874,6332609.0,45558341.0
2013-04-02,138500,139000,137000,137500,130356,6264272.0,45558341.0
2013-04-03,138500,138500,135000,136500,251208,6218714.0,45558341.0
2013-04-04,135000,136000,131500,133000,299091,6059259.0,45558341.0
2013-04-05,132500,133000,126500,127000,390388,5785909.0,45558341.0
2013-04-08,125500,127000,124500,125500,262812,5717572.0,45558341.0
2013-04-09,125500,128000,123500,125000,266278,5694793.0,45558341.0
2013-04-10,126000,127000,124500,126500,269523,5763130.0,45558341.0
2013-04-11,127500,128000,124500,128000,250975,5831468.0,45558341.0
2013-04-12,128000,128500,125000,125000,231656,5694793.0,45558341.0
2013-04-15,125000,128500,125000,127000,188814,5785909.0,45558341.0
2013-04-16,126000,127500,124500,127000,192027,5785909.0,45558341.0
2013-04-17,128000,129500,126000,126500,218005,5763130.0,45558341.0
2013-04-18,126000,126500,122500,122500,310302,5580897.0,45558341.0
2013-04-19,122000,124000,121500,123500,283869,5626455.0,45558341.0
2013-04-22,123000,124000,122000,124000,155014,5649234.0,45558341.0
2013-04-23,123500,124000,120500,122500,256639,5580897.0,45558341.0
2013-04-24,123500,124500,122500,124500,294143,5672013.0,45558341.0
2013-04-25,124500,126000,123500,125000,182377,5694793.0,45558341.0
2013-04-26,125000,128500,123000,124000,363299,5649234.0,45558341.0
2013-04-29,123500,124000,122500,124000,171102,5649234.0,45558341.0
2013-04-30,125000,130500,125000,128500,496925,5854247.0,45558341.0
2013-05-02,128500,131000,127500,128000,157298,5831468.0,45558341.0
2013-05-03,130000,130000,127000,128000,161068,5831468.0,45558341.0
2013-05-06,130000,130500,127000,128000,169771,5831468.0,45558341.0
2013-05-07,128500,129000,127000,127500,84610,5808688.0,45558341.0
2013-05-08,128500,129000,126500,127500,104423,5808688.0,45558341.0
2013-05-09,127500,128500,127000,128500,205539,5854247.0,45558341.0
2013-05-10,129000,129500,125500,126500,144212,5763130.0,45558341.0
2013-05-13,126000,127000,125500,126500,69783,5763130.0,45558341.0
2013-05-14,126000,127500,125500,126500,161761,5763130.0,45558341.0
2013-05-15,126500,127500,125500,126000,101341,5740351.0,45558341.0
2013-05-16,126500,127000,125500,127000,154017,5785909.0,45558341.0
2013-05-20,128000,129500,127000,128500,208404,5854247.0,45558341.0
2013-05-21,128500,129000,127000,128500,138213,5854247.0,45558341.0
2013-05-22,129000,130000,128000,128500,181673,5854247.0,45558341.0
2013-05-23,128000,129000,126500,126500,132795,5763130.0,45558341.0
2013-05-24,127000,127500,126000,127000,121773,5785909.0,45558341.0
2013-05-27,128000,131000,126500,129500,248652,5899805.0,45558341.0
2013-05-28,130000,130500,129000,130000,180558,5922584.0,45558341.0
2013-05-29,131000,138000,130000,136000,702613,6195934.0,45558341.0
2013-05-30,137000,140500,136000,138000,621786,6287051.0,45558341.0
2013-05-31,140000,146000,139000,143500,820372,6537622.0,45558341.0
2013-06-03,142500,144000,141000,141000,298047,6423726.0,45558341.0
2013-06-04,141000,144000,140000,141500,238990,6446505.0,45558341.0
2013-06-05,141500,142500,140000,141000,193390,6423726.0,45558341.0
2013-06-07,141000,142500,137000,140500,299102,6400947.0,45558341.0
2013-06-10,139000,141000,136500,137500,275227,6264272.0,45558341.0
2013-06-11,138000,139000,135000,138500,224869,6309830.0,45558341.0
2013-06-12,137500,138500,136000,138500,155699,6309830.0,45558341.0
2013-06-13,137000,141000,137000,138500,263250,6309830.0,45558341.0
2013-06-14,140500,145500,140000,142500,397199,6492064.0,45558341.0
2013-06-17,142000,143000,136500,138500,218963,6309830.0,45558341.0
2013-06-18,139500,142000,136500,141000,183985,6423726.0,45558341.0
2013-06-19,142500,143000,140500,141500,184060,6446505.0,45558341.0
2013-06-20,139000,142500,137500,141500,222210,6446505.0,45558341.0
2013-06-21,138000,141500,138000,140000,254622,6378168.0,45558341.0
2013-06-24,141000,141000,138000,138000,129943,6287051.0,45558341.0
2013-06-25,136500,138500,132500,134000,206088,6104818.0,45558341.0
2013-06-26,135500,137000,133000,134000,211294,6104818.0,45558341.0
2013-06-27,135500,138000,135000,136000,164101,6195934.0,45558341.0
2013-06-28,136500,137000,134500,136500,218345,6218714.0,45558341.0
2013-07-01,136000,142500,135500,141500,239683,6446505.0,45558341.0
2013-07-02,143000,145000,142000,144000,346187,6560401.0,45558341.0
2013-07-03,143000,145500,141000,141000,207239,6423726.0,45558341.0
2013-07-04,142000,144000,141000,144000,190093,6560401.0,45558341.0
2013-07-05,145500,146000,141500,141500,179956,6446505.0,45558341.0
2013-07-08,141000,143000,139000,140000,140086,6378168.0,45558341.0
2013-07-09,141500,142000,138500,140000,198375,6378168.0,45558341.0
2013-07-10,141000,145000,140500,141000,388743,6423726.0,45558341.0
2013-07-11,143500,146000,142500,146000,295696,6651518.0,45558341.0
2013-07-12,146000,150000,144500,147500,413054,6719855.0,45558341.0
2013-07-15,149500,157000,149000,157000,683771,7152660.0,45558341.0
2013-07-16,157000,157500,154500,157000,410982,7152660.0,45558341.0
2013-07-17,153000,158500,152500,158000,560996,7198218.0,45558341.0
2013-07-18,158500,162500,156500,162000,435377,7380451.0,45558341.0
2013-07-19,161500,163000,158500,162000,396024,7380451.0,45558341.0
2013-07-22,162000,163000,160500,162500,236646,7403230.0,45558341.0
2013-07-23,163000,163000,159000,162000,346757,7380451.0,45558341.0
2013-07-24,162000,169000,161000,164000,504502,7471568.0,45558341.0
2013-07-25,165500,168500,165000,166000,341822,7562685.0,45558341.0
2013-07-26,165500,167000,164500,164500,189417,7494347.0,45558341.0
2013-07-29,166000,169000,164500,165000,286227,7517126.0,45558341.0
2013-07-30,166000,167000,165000,166000,182273,7562685.0,45558341.0
2013-07-31,166500,167000,161000,163000,307252,7426010.0,45558341.0
2013-08-01,163000,168500,163000,168000,301093,7653801.0,45558341.0
2013-08-02,169000,169500,166000,167500,169667,7631022.0,45558341.0
2013-08-05,168000,168000,163000,164500,217464,7494347.0,45558341.0
2013-08-06,165500,166500,160000,165500,380627,7539905.0,45558341.0
2013-08-07,164000,164500,161500,162000,180917,7380451.0,45558341.0
2013-08-08,165000,169000,164000,165000,314975,7517126.0,45558341.0
