대한해운(005880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,200660,207361,187277,200721,58030,45000.0,10000000.0
2000-09-20,197099,211363,197099,202505,45370,45400.0,10000000.0
2000-09-21,206044,221218,202906,206965,139910,46400.0,10000000.0
2000-09-22,217628,217628,187289,187339,110790,42000.0,10000000.0
2000-09-25,200705,202923,194251,194253,29090,43550.0,10000000.0
2000-09-26,181062,192672,181062,189792,62500,42550.0,10000000.0
2000-09-27,190444,202480,187979,196037,124470,43950.0,10000000.0
2000-09-28,196429,198884,188629,190462,64020,42700.0,10000000.0
2000-09-29,191788,200707,189581,198490,104470,44500.0,10000000.0
2000-10-02,195775,197121,193122,196260,33530,44000.0,10000000.0
2000-10-04,189558,205168,189558,196260,37650,44000.0,10000000.0
2000-10-05,198882,198882,193536,195368,65960,43800.0,10000000.0
2000-10-06,196260,197804,193132,193807,33760,43450.0,10000000.0
2000-10-09,191786,197132,188648,189569,38970,42500.0,10000000.0
2000-10-10,183282,191755,182847,188677,42710,42300.0,10000000.0
2000-10-11,183309,186872,180656,186447,46260,41800.0,10000000.0
2000-10-12,182419,191763,181934,187339,34440,42000.0,10000000.0
2000-10-13,169898,189546,169898,187339,38030,42000.0,10000000.0
2000-10-16,187289,193545,185072,187339,47730,42000.0,10000000.0
2000-10-17,185095,186876,181531,182879,34830,41000.0,10000000.0
2000-10-18,182877,187312,174830,182879,70160,41000.0,10000000.0
2000-10-19,182858,191342,178810,190908,33790,42800.0,10000000.0
2000-10-20,189554,193989,185991,186001,59200,41700.0,10000000.0
2000-10-23,189545,189545,178370,180203,35680,40400.0,10000000.0
2000-10-24,180152,182844,178370,180203,28650,40400.0,10000000.0
2000-10-25,187312,206971,187312,190016,269780,42600.0,10000000.0
2000-10-26,189548,191765,180629,181987,49870,40800.0,10000000.0
2000-10-27,181290,186210,179320,179756,53350,40300.0,10000000.0
2000-10-30,180625,180625,171469,178418,56930,40000.0,10000000.0
2000-10-31,170162,178397,169915,177972,138040,39900.0,10000000.0
2000-11-01,180625,189048,176576,185109,166830,41500.0,10000000.0
2000-11-02,185084,188648,182867,185332,115100,41550.0,10000000.0
2000-11-03,188454,192216,183733,188900,87070,42350.0,10000000.0
2000-11-06,187304,196272,186196,191800,73830,43000.0,10000000.0
2000-11-07,201601,211856,193989,194476,312650,43600.0,10000000.0
2000-11-08,193981,197544,186854,187339,79190,42000.0,10000000.0
2000-11-09,189546,189546,185072,187339,43770,42000.0,10000000.0
2000-11-10,186005,191786,184649,189569,35730,42500.0,10000000.0
2000-11-13,187101,188635,179291,180649,48200,40500.0,10000000.0
2000-11-14,180629,184391,179718,181987,126150,40800.0,10000000.0
2000-11-15,182839,185056,179037,179087,102240,40150.0,10000000.0
2000-11-16,176142,179706,174598,175519,153500,39350.0,10000000.0
2000-11-17,173928,176145,170562,174850,93750,39200.0,10000000.0
2000-11-20,177941,177941,174140,174627,26290,39150.0,10000000.0
2000-11-21,169441,175222,169441,173066,40420,38800.0,10000000.0
2000-11-22,176139,176139,168339,169497,67570,38000.0,10000000.0
2000-11-23,169486,169486,155659,155670,152960,34900.0,10000000.0
2000-11-24,153211,156577,150558,153886,189070,34500.0,10000000.0
2000-11-27,156071,158337,151636,152994,190850,34300.0,10000000.0
2000-11-28,155224,155650,148523,148533,127270,33300.0,10000000.0
2000-11-29,149400,150310,136056,138274,289710,31000.0,10000000.0
2000-11-30,138020,138020,126459,130468,268470,29250.0,10000000.0
2000-12-01,127553,140035,126207,134929,286160,30250.0,10000000.0
2000-12-04,140483,142265,131574,132922,183180,29800.0,10000000.0
2000-12-05,135101,138239,134428,138051,225420,30950.0,10000000.0
2000-12-06,142655,142655,136202,139389,264080,31250.0,10000000.0
2000-12-07,136899,140463,135355,139166,143880,31200.0,10000000.0
2000-12-08,137801,151382,137801,147195,374500,33000.0,10000000.0
2000-12-11,151387,153594,149605,150763,244500,33800.0,10000000.0
2000-12-12,150752,151188,143615,143627,95100,32200.0,10000000.0
2000-12-13,143594,144505,138249,142735,141530,32000.0,10000000.0
2000-12-14,142908,148689,140879,147195,151490,33000.0,10000000.0
2000-12-15,146728,148074,143165,143404,86660,32150.0,10000000.0
2000-12-18,143613,148721,143613,148533,132610,33300.0,10000000.0
2000-12-19,151643,159453,148703,149871,278640,33600.0,10000000.0
2000-12-20,148058,148058,142228,142289,123730,31900.0,10000000.0
2000-12-21,138240,149365,136023,149425,105840,33500.0,10000000.0
2000-12-22,151644,151644,138687,140281,155240,31450.0,10000000.0
2000-12-26,140454,144503,136020,140504,108700,31500.0,10000000.0
2001-01-02,134249,143593,134249,140950,73520,31600.0,10000000.0
2001-01-03,141380,141815,137579,140281,54580,31450.0,10000000.0
2001-01-04,144292,160576,142946,153886,472650,34500.0,10000000.0
2001-01-05,156055,162746,153837,162807,374200,36500.0,10000000.0
2001-01-08,158346,182430,158346,173958,525630,39000.0,10000000.0
2001-01-09,177035,177035,162771,173958,165730,39000.0,10000000.0
2001-01-10,169468,177515,163014,163699,248800,36700.0,10000000.0
2001-01-11,160967,165451,152929,164591,103560,36900.0,10000000.0
2001-01-12,165886,167232,160967,164591,142320,36900.0,10000000.0
2001-01-15,164547,171674,157856,165706,140060,37150.0,10000000.0
2001-01-16,165685,167269,161686,162361,67650,36400.0,10000000.0
2001-01-17,160551,165896,160551,160800,35920,36050.0,10000000.0
2001-01-18,160972,163664,158754,161023,42500,36100.0,10000000.0
2001-01-19,161439,171268,156766,169051,96320,37900.0,10000000.0
2001-01-22,171679,173936,169026,173512,64330,38900.0,10000000.0
2001-01-26,173948,173948,163208,166821,38400,37400.0,10000000.0
2001-01-29,164104,166559,160967,164591,24830,36900.0,10000000.0
2001-01-30,165000,171691,165000,167267,84610,37500.0,10000000.0
2001-01-31,165000,169484,161436,167267,60270,37500.0,10000000.0
2001-02-01,164976,176151,162758,167490,127920,37550.0,10000000.0
2001-02-02,170822,172356,167684,168605,74450,37800.0,10000000.0
2001-02-05,164972,164972,149371,150094,127930,33650.0,10000000.0
2001-02-06,153849,153849,146050,149425,51590,33500.0,10000000.0
2001-02-07,144928,149362,144928,147195,19470,33000.0,10000000.0
2001-02-08,143585,149365,143585,149425,20690,33500.0,10000000.0
2001-02-09,147833,150288,145130,146972,67110,32950.0,10000000.0
2001-02-12,147160,148704,146289,146972,24320,32950.0,10000000.0
2001-02-13,147169,152751,147169,149871,69910,33600.0,10000000.0
2001-02-14,148529,164812,147173,164814,139650,36950.0,10000000.0
2001-02-15,164769,164769,156048,157454,35840,35300.0,10000000.0
2001-02-16,152949,157433,152949,157008,93480,35200.0,10000000.0
2001-02-19,152765,153874,151171,153440,37660,34400.0,10000000.0
2001-02-20,151667,156775,151667,153886,50860,34500.0,10000000.0
2001-02-21,154710,158323,154274,156116,68780,35000.0,10000000.0
2001-02-22,155635,155635,149617,152994,37660,34300.0,10000000.0
2001-02-23,150276,158323,150276,156116,41080,35000.0,10000000.0
2001-02-26,162793,166159,159655,160576,155730,36000.0,10000000.0
2001-02-27,160545,162089,156546,159684,71980,35800.0,10000000.0
2001-02-28,157167,158761,152931,157900,57150,35400.0,10000000.0
2001-03-02,156071,159634,149379,152994,45780,34300.0,10000000.0
2001-03-05,144523,148958,144523,148087,36410,33200.0,10000000.0
2001-03-06,149396,151663,146308,150317,28780,33700.0,10000000.0
2001-03-07,147173,152953,146311,149202,20830,33450.0,10000000.0
2001-03-08,148954,149875,147173,149202,23000,33450.0,10000000.0
2001-03-09,147849,150977,146929,148087,30420,33200.0,10000000.0
2001-03-12,144932,146714,142666,144073,22240,32300.0,10000000.0
2001-03-13,138239,139348,135111,135598,17290,30400.0,10000000.0
2001-03-14,134690,139609,134690,137828,21870,30900.0,10000000.0
2001-03-15,135130,135130,131567,134706,21770,30200.0,10000000.0
2001-03-16,137341,140905,136034,140281,24700,31450.0,10000000.0
2001-03-19,136451,139341,136451,136936,12750,30700.0,10000000.0
2001-03-20,139348,139348,135349,135598,27650,30400.0,10000000.0
2001-03-21,133776,137141,131796,136044,40290,30500.0,10000000.0
2001-03-22,134426,135782,132456,133814,52200,30000.0,10000000.0
2001-03-23,134262,134262,132481,133591,27160,29950.0,10000000.0
2001-03-26,131977,142054,131977,137382,102120,30800.0,10000000.0
2001-03-27,137801,137801,132456,133814,42600,30000.0,10000000.0
2001-03-28,135811,136048,132485,132922,39660,29800.0,10000000.0
2001-03-29,131801,133583,131316,132476,18150,29700.0,10000000.0
2001-03-30,133111,133111,127568,130468,22400,29250.0,10000000.0
2001-04-02,133348,133348,128439,130468,16100,29250.0,10000000.0
2001-04-03,130619,130619,127055,128461,15150,28800.0,10000000.0
2001-04-04,124850,126632,121722,123555,17440,27700.0,10000000.0
2001-04-06,126199,130198,125288,125339,19720,28100.0,10000000.0
2001-04-09,122818,124412,121522,121771,7260,27300.0,10000000.0
2001-04-10,121735,123091,121062,121547,7840,27250.0,10000000.0
2001-04-11,120366,125959,120366,123555,22790,27700.0,10000000.0
2001-04-12,125309,128011,124448,126231,8090,28300.0,10000000.0
2001-04-13,126205,131125,125294,126454,15860,28350.0,10000000.0
2001-04-16,126457,126457,124863,125785,14670,28200.0,10000000.0
2001-04-17,125798,129361,125313,125562,38600,28150.0,10000000.0
2001-04-18,125790,131581,125790,129799,42890,29100.0,10000000.0
2001-04-19,134710,137165,130038,131584,128220,29500.0,10000000.0
2001-04-20,129772,133771,129772,132476,28040,29700.0,10000000.0
2001-04-23,132485,133791,130891,132922,62810,29800.0,10000000.0
2001-04-24,132894,132894,130192,131360,43960,29450.0,10000000.0
2001-04-25,130621,131542,129997,130245,18990,29200.0,10000000.0
2001-04-26,130628,131301,130439,131360,15290,29450.0,10000000.0
2001-04-27,130868,131542,129324,130245,29130,29200.0,10000000.0
2001-04-30,131567,131567,130022,130468,39250,29250.0,10000000.0
2001-05-02,131103,135340,130183,132699,120660,29750.0,10000000.0
2001-05-03,132644,134673,130863,133814,171470,30000.0,10000000.0
2001-05-04,135101,145791,135101,142289,176670,31900.0,10000000.0
2001-05-07,144941,144941,140466,142735,61100,32000.0,10000000.0
2001-05-08,138670,144016,138670,138720,212920,31100.0,10000000.0
2001-05-09,137577,137577,135122,136044,83510,30500.0,10000000.0
2001-05-10,134435,138236,133762,136267,97130,30550.0,10000000.0
2001-05-11,138030,141831,137595,141843,159500,31800.0,10000000.0
2001-05-14,143611,143611,137830,139612,127790,31300.0,10000000.0
2001-05-15,138480,139787,136659,137382,92680,30800.0,10000000.0
2001-05-16,134684,140267,133763,134260,159370,30100.0,10000000.0
2001-05-17,138238,139782,125766,127123,627730,28500.0,10000000.0
2001-05-18,129331,135785,127975,135598,294110,30400.0,10000000.0
2001-05-21,135561,155893,135561,153440,566540,34400.0,10000000.0
2001-05-22,156071,167246,154289,159684,648080,35800.0,10000000.0
2001-05-23,156066,177020,155630,177080,657670,39700.0,10000000.0
2001-05-24,173950,191343,167694,184217,644660,41300.0,10000000.0
2001-05-25,186431,189569,178819,189569,257150,42500.0,10000000.0
2001-05-28,188189,188189,180152,180203,133860,40400.0,10000000.0
2001-05-29,173950,184651,173950,184217,153430,41300.0,10000000.0
2001-05-30,185997,185997,177524,184217,217420,41300.0,10000000.0
2001-05-31,178840,179316,172188,176188,199260,39500.0,10000000.0
2001-06-01,176378,176378,169686,171282,118140,38400.0,10000000.0
2001-06-04,173453,177491,168098,174850,139350,39200.0,10000000.0
2001-06-05,176577,189534,169450,178418,161940,40000.0,10000000.0
2001-06-07,178380,185507,174619,180649,83500,40500.0,10000000.0
2001-06-08,182434,184215,177524,184217,92840,41300.0,10000000.0
2001-06-11,182408,182408,176578,180203,73520,40400.0,10000000.0
2001-06-12,177509,180647,174619,176411,40050,39550.0,10000000.0
2001-06-13,178362,178362,170800,174850,233770,39200.0,10000000.0
2001-06-14,172178,176177,171020,175742,91830,39400.0,10000000.0
2001-06-15,173970,176188,169922,176188,162850,39500.0,10000000.0
2001-06-18,175913,175913,170370,171728,96020,38500.0,10000000.0
2001-06-19,171670,173937,165890,166375,104970,37300.0,10000000.0
2001-06-20,166358,166358,158796,162361,90450,36400.0,10000000.0
2001-06-21,163658,173438,162748,171282,114590,38400.0,10000000.0
2001-06-22,171241,174805,169459,171728,95140,38500.0,10000000.0
2001-06-25,173448,175478,169459,171728,69540,38500.0,10000000.0
2001-06-26,173934,173934,167242,171728,73850,38500.0,10000000.0
2001-06-27,169920,171504,163219,164814,45710,36950.0,10000000.0
2001-06-28,165001,165674,160576,164814,40990,36950.0,10000000.0
2001-06-29,167236,167236,163000,163922,61560,36750.0,10000000.0
2001-07-02,161907,164125,160561,161246,47770,36150.0,10000000.0
2001-07-03,161222,162756,158084,158569,71120,35550.0,10000000.0
2001-07-04,158520,160549,157411,159015,53140,35650.0,10000000.0
2001-07-05,158955,164112,158332,159015,89960,35650.0,10000000.0
2001-07-06,158538,158785,152955,157677,65700,35350.0,10000000.0
2001-07-09,155197,155197,150050,151210,46130,33900.0,10000000.0
2001-07-10,152538,153884,149638,153886,24520,34500.0,10000000.0
2001-07-11,148073,152072,147598,148756,51000,33350.0,10000000.0
2001-07-12,149387,154297,149387,151656,54140,34000.0,10000000.0
2001-07-13,151643,154731,149861,149871,25730,33600.0,10000000.0
2001-07-16,151386,151386,144022,144073,29300,32300.0,10000000.0
2001-07-18,144968,145839,140058,140058,21110,31400.0,10000000.0
2001-07-19,137822,144513,136040,141397,21880,31700.0,10000000.0
2001-07-20,142658,147142,141361,145411,16080,32600.0,10000000.0
2001-07-23,145359,153832,141123,141174,40070,31650.0,10000000.0
2001-07-24,138689,139124,135125,137828,70910,30900.0,10000000.0
2001-07-25,137316,137316,131970,133368,41000,29900.0,10000000.0
2001-07-26,134708,136490,133115,134037,53220,30050.0,10000000.0
2001-07-27,135549,144517,135549,144519,39700,32400.0,10000000.0
2001-07-30,143852,143852,138260,138943,5810,31150.0,10000000.0
2001-07-31,138912,147147,138912,142289,48560,31900.0,10000000.0
2001-08-01,140876,146706,140876,145411,39370,32600.0,10000000.0
2001-08-02,147606,147606,142697,144965,33220,32500.0,10000000.0
2001-08-03,149386,152949,145813,149871,70580,33600.0,10000000.0
2001-08-06,151626,160970,151626,159238,121390,35700.0,10000000.0
2001-08-07,158311,162746,152056,162807,52010,36500.0,10000000.0
2001-08-08,162105,162105,156998,157008,17510,35200.0,10000000.0
2001-08-09,154119,156574,151853,152102,15600,34100.0,10000000.0
2001-08-10,152318,161424,152318,158346,58320,35500.0,10000000.0
2001-08-13,161408,168109,160547,168159,99280,37700.0,10000000.0
2001-08-14,162783,169484,162783,167267,98220,37500.0,10000000.0
2001-08-16,168579,179952,168579,178418,216530,40000.0,10000000.0
2001-08-17,176167,176167,168120,168605,82390,37800.0,10000000.0
2001-08-20,156971,165880,156971,159238,76150,35700.0,10000000.0
2001-08-21,164560,164560,156087,157008,46780,35200.0,10000000.0
2001-08-22,157000,162355,155218,158792,80410,35600.0,10000000.0
2001-08-23,157415,163671,155197,157900,34340,35400.0,10000000.0
2001-08-24,162764,162764,157418,161469,25240,36200.0,10000000.0
2001-08-27,161400,165874,159182,162807,21400,36500.0,10000000.0
2001-08-28,161924,162359,159231,162361,17390,36400.0,10000000.0
2001-08-29,162320,162745,151382,151433,53960,33950.0,10000000.0
2001-08-30,152949,152949,147594,149871,22700,33600.0,10000000.0
2001-08-31,140888,145362,138235,138720,58180,31100.0,10000000.0
2001-09-03,140452,142907,138235,138720,81040,31100.0,10000000.0
2001-09-04,140033,144517,139598,144519,23800,32400.0,10000000.0
2001-09-05,144488,144488,140449,141174,29960,31650.0,10000000.0
2001-09-06,141813,144703,141813,142735,38330,32000.0,10000000.0
2001-09-07,140485,142702,138268,141843,21000,31800.0,10000000.0
2001-09-10,140898,140898,137335,139166,29690,31200.0,10000000.0
2001-09-11,140016,140452,137799,138720,15240,31100.0,10000000.0
2001-09-12,117969,124858,117969,117979,185690,26450.0,10000000.0
2001-09-13,116374,124183,116374,120432,93080,27000.0,10000000.0
2001-09-14,118836,118836,107027,111511,145310,25000.0,10000000.0
2001-09-17,107026,107452,100087,100137,40140,22450.0,10000000.0
2001-09-18,100349,107041,100349,107051,23250,24000.0,10000000.0
2001-09-19,106570,116835,105699,110619,84080,24800.0,10000000.0
2001-09-20,111461,114589,103899,104821,83840,23500.0,10000000.0
2001-09-21,106103,115012,102540,102591,205680,23000.0,10000000.0
2001-09-24,104784,105695,102379,104598,61270,23450.0,10000000.0
2001-09-25,107449,108796,102540,102591,89210,23000.0,10000000.0
2001-09-26,107020,107020,102784,103706,26550,23250.0,10000000.0
2001-09-27,104760,106106,101870,104821,15280,23500.0,10000000.0
2001-09-28,102815,108407,102815,107497,68520,24100.0,10000000.0
2001-10-04,109685,115941,109685,112627,97510,25250.0,10000000.0
2001-10-05,114174,114174,110610,112404,27790,25200.0,10000000.0
2001-10-08,113478,113478,108371,109727,21050,24600.0,10000000.0
2001-10-09,111482,112392,109690,112404,33990,25200.0,10000000.0
2001-10-10,111449,112122,109231,109281,39900,24500.0,10000000.0
2001-10-11,111471,113738,110610,111958,113670,25100.0,10000000.0
2001-10-12,113728,115946,109917,111511,111080,25000.0,10000000.0
2001-10-15,111451,112797,110144,111065,389760,24900.0,10000000.0
2001-10-16,111467,113922,109923,112627,279330,25250.0,10000000.0
2001-10-17,113729,119747,112383,116195,202080,26050.0,10000000.0
2001-10-18,114150,118149,113714,116418,104070,26100.0,10000000.0
2001-10-19,115931,117951,114150,116418,106260,26100.0,10000000.0
2001-10-22,120405,120405,116604,118871,140100,26650.0,10000000.0
2001-10-23,120419,120845,116806,118202,133620,26500.0,10000000.0
2001-10-24,115970,118178,115535,115972,147810,26000.0,10000000.0
2001-10-25,115948,116819,113730,113742,160730,25500.0,10000000.0
2001-10-26,114173,114847,111045,111958,107740,25100.0,10000000.0
2001-10-29,109228,111445,109228,110396,185190,24750.0,10000000.0
2001-10-30,109911,110584,108990,110396,69490,24750.0,10000000.0
2001-10-31,110174,113738,110174,111958,52460,25100.0,10000000.0
2001-11-01,109483,113235,109483,113296,50270,25400.0,10000000.0
2001-11-02,112809,113720,111938,113296,50980,25400.0,10000000.0
2001-11-05,113720,114393,111018,113296,254850,25400.0,10000000.0
2001-11-06,115702,117286,113722,115080,190640,25800.0,10000000.0
