휴니드테크놀러지스(005870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-18,166800,166800,147900,148800,94060,30417.0,6132475.0
2000-09-19,143100,155700,143100,150000,74760,30662.0,6132475.0
2000-09-20,153000,160500,153000,159600,60030,32625.0,6132475.0
2000-09-21,156300,158400,148800,151500,52700,30969.0,6132475.0
2000-09-22,151800,151800,142800,146700,76400,29988.0,6132475.0
2000-09-25,145500,153000,145500,151500,46470,30969.0,6132475.0
2000-09-26,150000,153600,148800,150000,58040,30662.0,6132475.0
2000-09-27,150000,159000,150000,155400,102110,31766.0,6132475.0
2000-09-28,156000,158100,153900,156900,80200,32073.0,6132475.0
2000-09-29,159000,159000,154500,157500,80740,32195.0,6132475.0
2000-10-02,151800,156000,150000,151800,56420,31030.0,6132475.0
2000-10-04,147600,153900,147600,153600,61410,31398.0,6132475.0
2000-10-05,157500,158700,153900,156000,80160,31889.0,6132475.0
2000-10-06,154800,159000,152400,153600,60620,31398.0,6132475.0
2000-10-09,154500,156600,150900,154500,74100,31582.0,6132475.0
2000-10-10,157200,177600,156000,177600,466970,36304.0,6132475.0
2000-10-11,176700,180900,156000,161100,349200,32931.0,6132475.0
2000-10-12,160500,176700,158700,165900,353880,33913.0,6132475.0
2000-10-13,159300,159300,147000,153000,182510,31276.0,6132475.0
2000-10-16,164400,168000,159000,162000,152760,33115.0,6132475.0
2000-10-17,160800,171000,155100,156000,190060,31889.0,6132475.0
2000-10-18,156000,163500,150000,161700,146100,33054.0,6132475.0
2000-10-19,158400,175200,156600,171000,260900,34955.0,6132475.0
2000-10-20,177000,192900,172500,175500,903720,35875.0,6132475.0
2000-10-23,175500,180900,163500,169500,344150,34648.0,6132475.0
2000-10-24,169500,171000,162300,166500,124520,34035.0,6132475.0
2000-10-25,166500,178500,162000,178500,235900,36488.0,6132475.0
2000-10-26,178200,181200,168000,169500,233840,34648.0,6132475.0
2000-10-27,169500,173100,160200,160200,89280,32747.0,6132475.0
2000-10-30,156300,157500,150000,150600,146670,30785.0,6132475.0
2000-10-31,147600,152100,135300,150000,128720,30662.0,6132475.0
2000-11-01,150300,159000,150300,155400,120590,31766.0,6132475.0
2000-11-02,156000,157500,153000,156000,93720,31889.0,6132475.0
2000-11-03,156000,160500,154500,156000,112020,31889.0,6132475.0
2000-11-06,154500,158700,154500,156000,103290,31889.0,6132475.0
2000-11-07,156600,157200,151500,151500,70470,30969.0,6132475.0
2000-11-08,150000,153300,149700,149700,58530,30601.0,6132475.0
2000-11-09,147000,152700,147000,150600,39460,30785.0,6132475.0
2000-11-10,150600,153000,150000,152400,119520,31153.0,6132475.0
2000-11-13,147300,151200,147000,148200,42270,30294.0,6132475.0
2000-11-14,150000,151800,146400,150600,39250,30785.0,6132475.0
2000-11-15,152700,154500,150000,150900,62010,30846.0,6132475.0
2000-11-16,150000,151200,148500,149400,95300,30540.0,6132475.0
2000-11-17,148500,148500,146400,146400,54390,29896.0,6132475.0
2000-11-20,147300,150000,144600,144600,52670,29559.0,6132475.0
2000-11-21,138300,141600,135600,139500,59330,28516.0,6132475.0
2000-11-22,138000,143700,134400,135000,46070,27596.0,6132475.0
2000-11-23,129600,133500,123600,123600,66750,25266.0,6132475.0
2000-11-24,120600,129000,120600,125400,46010,25634.0,6132475.0
2000-11-27,126000,130200,126000,129000,53870,26370.0,6132475.0
2000-11-28,128100,129900,123300,123300,35300,25204.0,6132475.0
2000-11-29,123000,123000,117000,120300,47160,24591.0,6132475.0
2000-11-30,120300,126300,118500,120000,78400,24530.0,6132475.0
2000-12-01,118500,123900,116400,120600,57340,24653.0,6132475.0
2000-12-04,121800,138600,121800,135000,261740,27596.0,6132475.0
2000-12-05,137700,137700,127500,127800,75330,26094.0,6132475.0
2000-12-06,132900,133500,123600,123600,62020,25266.0,6132475.0
2000-12-07,121500,136200,120300,129000,182780,26370.0,6132475.0
2000-12-08,127500,148500,127500,148500,364770,30325.0,6132475.0
2000-12-11,170400,170400,159000,167700,472170,34281.0,6132475.0
2000-12-12,174000,180000,147300,150000,440590,30662.0,6132475.0
2000-12-13,150900,159300,150600,152100,151330,31092.0,6132475.0
2000-12-14,150600,156900,144300,149700,236520,30601.0,6132475.0
2000-12-15,151500,161700,147300,149400,211850,30540.0,6132475.0
2000-12-18,138000,149700,138000,144600,105790,29559.0,6132475.0
2000-12-19,141600,144000,129300,129300,132880,26431.0,6132475.0
2000-12-20,123600,133200,121500,125700,126100,25664.0,6132475.0
2000-12-21,120300,125100,120300,121800,108960,24898.0,6132475.0
2000-12-22,123600,126000,120600,121500,77040,24837.0,6132475.0
2000-12-26,121500,127500,120600,120600,83210,24653.0,6132475.0
2001-01-02,121500,137400,120900,137400,118100,28087.0,6132475.0
2001-01-03,134400,135000,125100,132000,154970,26983.0,6132475.0
2001-01-04,149100,149100,135600,136800,167320,27964.0,6132475.0
2001-01-05,135000,137400,132600,134400,166010,27473.0,6132475.0
2001-01-08,129300,139500,129000,137400,166570,28056.0,6132475.0
2001-01-09,139500,142200,136500,138900,168590,28393.0,6132475.0
2001-01-10,141000,152700,136500,136500,363250,27903.0,6132475.0
2001-01-11,138000,141000,135000,140700,141520,28731.0,6132475.0
2001-01-12,141900,149400,141000,142500,312540,29129.0,6132475.0
2001-01-15,145800,151500,141600,144600,318610,29528.0,6132475.0
2001-01-16,146400,147000,138000,140100,150180,28639.0,6132475.0
2001-01-17,136800,140700,131700,131700,191220,26891.0,6132475.0
2001-01-18,131700,135900,130800,132600,131750,27106.0,6132475.0
2001-01-19,132000,136500,131400,133500,139780,27290.0,6132475.0
2001-01-22,135000,139800,132300,138600,185220,28332.0,6132475.0
2001-01-26,137700,142500,132900,132900,111780,27136.0,6132475.0
2001-01-29,132000,148200,132000,144000,390310,29436.0,6132475.0
2001-01-30,144000,147000,138300,138600,194390,28332.0,6132475.0
2001-01-31,141600,143100,137100,138300,103780,28271.0,6132475.0
2001-02-01,139500,145200,139500,140100,190790,28639.0,6132475.0
2001-02-02,140400,141300,137400,138300,80310,28271.0,6132475.0
2001-02-05,135600,140700,130500,131700,115200,26891.0,6132475.0
2001-02-06,133500,134400,129900,132300,63220,27044.0,6132475.0
2001-02-07,130200,132000,129900,131100,72790,26799.0,6132475.0
2001-02-08,129900,132000,129300,131700,63250,26922.0,6132475.0
2001-02-09,133500,133500,130800,132300,86340,27044.0,6132475.0
2001-02-12,130800,132000,129600,130800,77480,26738.0,6132475.0
2001-02-13,132000,135900,130500,133500,194970,27259.0,6132475.0
2001-02-14,133500,133800,130500,131400,108350,26830.0,6132475.0
2001-02-15,134100,134100,131100,131700,114510,26891.0,6132475.0
2001-02-16,132900,147000,131100,144000,439930,29436.0,6132475.0
2001-02-19,145500,147900,138900,144000,304600,29436.0,6132475.0
2001-02-20,148500,148500,141600,142200,266290,29068.0,6132475.0
2001-02-21,141000,156000,139200,145500,417980,29743.0,6132475.0
2001-02-22,146100,149700,138600,141000,262440,28823.0,6132475.0
2001-02-23,139500,143400,139500,140400,100480,28700.0,6132475.0
2001-02-26,140400,143100,140400,140700,110260,28761.0,6132475.0
2001-02-27,141900,145200,135000,135000,143170,27596.0,6132475.0
2001-02-28,132300,134100,131400,132300,111360,27014.0,6132475.0
2001-03-02,132300,132600,126000,126600,129920,25879.0,6132475.0
2001-03-05,121500,125100,120300,124200,172000,25388.0,6132475.0
2001-03-06,124500,126000,122100,123000,154480,25143.0,6132475.0
2001-03-07,123300,126000,121800,123600,78250,25266.0,6132475.0
2001-03-08,123300,128700,122400,126000,164620,25756.0,6132475.0
2001-03-09,126000,128400,124500,124800,80050,25480.0,6132475.0
2001-03-12,120000,124500,120000,120600,85920,24653.0,6132475.0
2001-03-13,117300,120000,113700,114600,93900,23426.0,6132475.0
2001-03-14,117900,118500,115500,116700,104500,23825.0,6132475.0
2001-03-15,111300,113400,108300,113400,81600,23181.0,6132475.0
2001-03-16,112500,116100,112500,113400,59340,23181.0,6132475.0
2001-03-19,111900,114600,111300,112200,47380,22935.0,6132475.0
2001-03-20,117000,117000,111600,112200,60440,22935.0,6132475.0
2001-03-21,111000,111900,108300,111300,42400,22721.0,6132475.0
2001-03-22,110100,112800,110100,110100,54070,22506.0,6132475.0
2001-03-23,111000,112800,110100,110400,54570,22537.0,6132475.0
2001-03-26,111000,113400,109800,112500,80790,22997.0,6132475.0
2001-03-27,114000,114000,109500,109500,60710,22384.0,6132475.0
2001-03-28,111000,111600,106800,106800,47290,21832.0,6132475.0
2001-03-29,102900,105900,102600,102600,68180,20973.0,6132475.0
2001-03-30,102600,102600,96600,99300,77800,20268.0,6132475.0
2001-04-02,97500,101100,96600,98400,51190,20084.0,6132475.0
2001-04-03,99000,108000,98400,103200,306940,21096.0,6132475.0
2001-04-04,102900,104400,98700,99000,76600,20237.0,6132475.0
2001-04-06,103200,103200,98700,100500,77030,20544.0,6132475.0
2001-04-09,98100,101700,96000,96300,64810,19685.0,6132475.0
2001-04-10,94800,97200,90900,93300,82780,19041.0,6132475.0
2001-04-11,93300,95400,91800,93600,71360,19103.0,6132475.0
2001-04-12,93900,96600,93900,96000,80030,19624.0,6132475.0
2001-04-13,97800,97800,94200,96600,66380,19747.0,6132475.0
2001-04-16,96000,97500,95400,97500,53570,19931.0,6132475.0
2001-04-17,98100,104100,96000,102900,144270,21004.0,6132475.0
2001-04-18,102600,110700,101100,107100,187330,21862.0,6132475.0
2001-04-19,114000,121200,113100,114900,405950,23487.0,6132475.0
2001-04-20,119700,123000,114000,117000,297810,23917.0,6132475.0
2001-04-23,117300,117300,111000,111300,199100,22721.0,6132475.0
2001-04-24,111000,112500,105900,107100,104630,21893.0,6132475.0
2001-04-25,104100,111000,104100,111000,116050,22690.0,6132475.0
2001-04-26,111000,127500,110100,117000,508100,23917.0,6132475.0
2001-04-27,115500,116100,112800,115800,85080,23671.0,6132475.0
2001-04-30,117000,118200,113700,117900,137310,24070.0,6132475.0
2001-05-02,117300,118200,115200,117900,211380,24070.0,6132475.0
2001-05-03,117000,117000,112800,113400,69050,23181.0,6132475.0
2001-05-04,113400,114300,110400,111600,112350,22813.0,6132475.0
2001-05-07,113400,113400,111000,111900,106280,22874.0,6132475.0
2001-05-08,111900,112200,109800,111000,116510,22690.0,6132475.0
2001-05-09,112200,112200,107400,108000,90070,22077.0,6132475.0
2001-05-10,107400,107700,106200,107100,60880,21893.0,6132475.0
2001-05-11,106800,113100,106800,109800,105610,22445.0,6132475.0
2001-05-14,108900,112500,108900,111000,77080,22690.0,6132475.0
2001-05-15,111000,111900,109800,111000,81000,22690.0,6132475.0
2001-05-16,111000,111600,110100,111300,44200,22751.0,6132475.0
2001-05-17,112800,115500,111000,111300,79410,22751.0,6132475.0
2001-05-18,111000,111000,106500,107100,99070,21862.0,6132475.0
2001-05-21,107100,109500,107100,107700,84730,21985.0,6132475.0
2001-05-22,108000,109500,107100,108300,79080,22138.0,6132475.0
2001-05-23,108900,109500,107400,108900,115810,22230.0,6132475.0
2001-05-24,109200,109500,107700,108900,78890,22230.0,6132475.0
2001-05-25,108900,111300,108600,110400,226730,22537.0,6132475.0
2001-05-28,111000,116700,111000,113700,227810,23242.0,6132475.0
2001-05-29,115500,115500,111600,111600,132840,22813.0,6132475.0
2001-05-30,111600,112500,110400,110400,84880,22568.0,6132475.0
2001-05-31,108300,109200,106800,106800,170910,21832.0,6132475.0
2001-06-01,107100,108600,106500,107400,78180,21954.0,6132475.0
2001-06-04,108000,108600,107100,108300,41690,22108.0,6132475.0
2001-06-05,108000,109500,107100,107400,75920,21924.0,6132475.0
2001-06-07,107400,107700,104100,104400,63860,21341.0,6132475.0
2001-06-08,105300,106200,103800,105300,85470,21525.0,6132475.0
2001-06-11,104400,105300,104100,104400,44450,21310.0,6132475.0
2001-06-12,103500,104400,102300,103500,77610,21157.0,6132475.0
2001-06-13,102600,104700,102000,104700,67980,21372.0,6132475.0
2001-06-14,103500,104100,102900,103800,56160,21218.0,6132475.0
2001-06-15,103800,103800,102600,103200,54140,21096.0,6132475.0
2001-06-18,103800,107100,103500,105600,129140,21586.0,6132475.0
2001-06-19,106500,107100,104700,105300,76870,21525.0,6132475.0
2001-06-20,107400,107400,104400,105300,81290,21525.0,6132475.0
2001-06-21,107100,107700,102900,107700,98620,22016.0,6132475.0
2001-06-22,105900,120000,105900,112500,740280,22997.0,6132475.0
2001-06-25,110100,113100,109200,111000,222730,22690.0,6132475.0
2001-06-26,111600,113400,102300,102300,322780,20881.0,6132475.0
2001-06-27,100800,103500,98700,99000,139090,20237.0,6132475.0
2001-06-28,98100,99900,94800,94800,180610,19379.0,6132475.0
2001-06-29,94500,97500,91200,93000,382480,19011.0,6132475.0
2001-07-02,93000,93000,93000,93000,0,19011.0,6132475.0
2001-07-03,79200,79200,79200,79200,1990,16159.0,6132475.0
2001-07-04,67200,67200,67200,67200,4700,13737.0,6132475.0
2001-07-05,57300,57300,57300,57300,10440,11682.0,6132475.0
2001-07-06,50100,50400,48600,48600,1891500,9935.0,6132475.0
2001-07-09,45300,45600,41400,41400,1018880,8463.0,6132475.0
2001-07-10,37500,45600,37500,43500,1369090,8892.0,6132475.0
2001-07-11,40800,42900,39900,40500,563610,8279.0,6132475.0
2001-07-12,41400,41400,37800,37800,529050,7696.0,6132475.0
2001-07-13,38700,39000,37200,37800,536060,7727.0,6132475.0
2001-07-16,38100,40500,38100,39900,398830,8156.0,6132475.0
2001-07-18,39900,39900,36000,36000,236830,7359.0,6132475.0
2001-07-19,34500,35100,32700,32700,393550,6684.0,6132475.0
2001-07-20,33600,34500,30000,30900,338780,6316.0,6132475.0
2001-07-23,30900,32100,28500,28800,194450,5857.0,6132475.0
2001-07-24,27900,27900,26700,27900,237960,5673.0,6132475.0
2001-07-25,27300,31800,26700,31800,303690,6500.0,6132475.0
2001-07-26,32400,36600,30900,36600,506170,7451.0,6132475.0
2001-07-27,35400,38100,34200,34500,349400,7052.0,6132475.0
2001-07-30,35700,36000,33000,36000,226070,7359.0,6132475.0
2001-07-31,36000,39600,36000,37200,378750,7604.0,6132475.0
2001-08-01,36300,38100,36000,37200,228440,7574.0,6132475.0
2001-08-02,38100,38400,37200,37500,160630,7666.0,6132475.0
2001-08-03,38100,40500,36900,40200,214560,8218.0,6132475.0
2001-08-06,39900,40200,38400,40200,130680,8187.0,6132475.0
2001-08-07,39900,41100,39600,39900,159850,8126.0,6132475.0
2001-08-08,39000,39300,38100,38700,123500,7911.0,6132475.0
2001-08-09,40800,40800,36000,36000,302330,7359.0,6132475.0
2001-08-10,35400,36000,32400,33600,313660,6868.0,6132475.0
2001-08-13,33300,33300,31500,32400,161480,6623.0,6132475.0
2001-08-14,32400,33600,31200,32700,139590,6684.0,6132475.0
2001-08-16,32700,32700,31200,32100,139300,6562.0,6132475.0
2001-08-17,30900,32100,30900,31800,85430,6470.0,6132475.0
2001-08-20,31800,35400,31200,35400,167450,7206.0,6132475.0
2001-08-21,35400,35400,32100,32100,189230,6531.0,6132475.0
2001-08-22,31500,32100,31500,31500,135570,6439.0,6132475.0
2001-08-23,31800,32100,31500,31500,118880,6439.0,6132475.0
2001-08-24,31200,32100,30600,31200,120150,6347.0,6132475.0
2001-08-27,33300,33300,30900,31200,73120,6347.0,6132475.0
2001-08-28,30900,30900,30300,30600,83190,6224.0,6132475.0
2001-08-29,30900,30900,29100,29100,103140,5949.0,6132475.0
2001-08-30,28200,29100,27000,29100,84200,5949.0,6132475.0
2001-08-31,27900,27900,27000,27000,122290,5519.0,6132475.0
2001-09-03,28200,28200,26400,26700,112740,5427.0,6132475.0
2001-09-04,27000,27600,26700,27600,64060,5642.0,6132475.0
2001-09-05,27300,27600,26400,27000,50110,5519.0,6132475.0
2001-09-06,27300,27600,27000,27000,82040,5489.0,6132475.0
2001-09-07,26700,27000,26400,26700,92320,5427.0,6132475.0
2001-09-10,25500,26400,25500,26100,142870,5305.0,6132475.0
2001-09-11,26100,27000,26100,26700,122850,5427.0,6132475.0
2001-09-12,22800,22800,22800,22800,41720,4630.0,6132475.0
2001-09-13,21000,22800,21000,21900,109130,4477.0,6132475.0
2001-09-14,22200,22800,18900,19500,165690,3986.0,6132475.0
2001-09-17,19500,22500,19500,22500,341250,4569.0,6132475.0
2001-09-18,24000,25800,24000,25800,189340,5243.0,6132475.0
2001-09-19,27000,27600,24300,26100,477780,5305.0,6132475.0
2001-09-20,24600,26400,24000,25800,319670,5274.0,6132475.0
2001-09-21,25200,25500,22200,22200,251050,4507.0,6132475.0
2001-09-24,20700,21600,20700,21000,138550,4293.0,6132475.0
2001-09-25,21300,23400,21000,23400,172530,4783.0,6132475.0
2001-09-26,22200,23700,22200,22800,193400,4661.0,6132475.0
2001-09-27,22200,22200,21300,21300,144080,4354.0,6132475.0
2001-09-28,21300,22500,21300,21900,74850,4477.0,6132475.0
2001-10-04,22200,22500,21600,21900,140860,4446.0,6132475.0
2001-10-05,21900,24600,21900,22800,154510,4630.0,6132475.0
2001-10-08,23100,26100,23100,26100,290810,5305.0,6132475.0
2001-10-09,25500,26400,24000,24000,390650,4906.0,6132475.0
2001-10-10,24900,24900,23700,24300,187310,4967.0,6132475.0
2001-10-11,24300,25800,24300,25200,208350,5121.0,6132475.0
2001-10-12,25500,26100,24900,25200,223260,5151.0,6132475.0
2001-10-15,24900,25200,24300,24300,123420,4967.0,6132475.0
2001-10-16,24300,24900,23400,24900,139360,5059.0,6132475.0
2001-10-17,25800,25800,25200,25200,57970,5151.0,6132475.0
2001-10-18,25200,25200,24300,24900,62410,5090.0,6132475.0
2001-10-19,24900,24900,24300,24900,104710,5059.0,6132475.0
2001-10-22,25200,28500,25200,28500,171530,5795.0,6132475.0
2001-10-23,31500,32700,31500,32700,380900,6654.0,6132475.0
2001-10-24,32400,33600,28800,31500,564780,6439.0,6132475.0
2001-10-25,30900,30900,28800,30000,135580,6132.0,6132475.0
2001-10-26,29100,34500,29100,34500,295770,7052.0,6132475.0
2001-10-29,35700,37200,33000,33000,452280,6715.0,6132475.0
2001-10-30,31800,31800,29100,29400,265380,6010.0,6132475.0
2001-10-31,30000,30300,28800,29100,156510,5949.0,6132475.0
2001-11-01,29700,31500,29700,31500,182520,6408.0,6132475.0
2001-11-02,31200,31500,30000,30600,165260,6224.0,6132475.0
2001-11-05,33300,33300,30600,30900,128640,6286.0,6132475.0
2001-11-06,30900,30900,30000,30300,75810,6194.0,6132475.0
2001-11-07,30000,32100,29400,31800,113280,6470.0,6132475.0
2001-11-08,30600,31200,30000,30000,112610,6132.0,6132475.0
2001-11-09,30000,31200,30000,30000,98260,6132.0,6132475.0
2001-11-12,30900,34500,30600,34500,306250,7052.0,6132475.0
2001-11-13,31500,33000,31500,33000,261530,6746.0,6132475.0
2001-11-14,31800,35100,31800,32100,158780,6562.0,6132475.0
2001-11-15,32400,33900,31800,33900,115410,6930.0,6132475.0
2001-11-16,33900,33900,32100,33000,99500,6746.0,6132475.0
2001-11-19,28200,30000,28200,30000,407680,6102.0,6132475.0
2001-11-20,30300,30600,29700,30000,151810,6132.0,6132475.0
2001-11-21,30600,30900,30000,30900,54660,6286.0,6132475.0
2001-11-22,30300,35400,29400,30300,260070,6194.0,6132475.0
2001-11-23,30600,30900,30000,30000,110310,6132.0,6132475.0
2001-11-26,29700,29700,29100,29100,81240,5949.0,6132475.0
