STX(011810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-07,61135,61670,59262,59676,1032620,41340.0,19639063.0
2000-09-08,59594,60251,58390,59327,689300,41144.0,19639063.0
2000-09-14,58373,59966,58373,60112,370160,41635.0,19639063.0
2000-09-15,60710,64297,59640,61246,1294920,42420.0,19639063.0
2000-09-18,59992,60260,52125,54267,755000,37609.0,19639063.0
2000-09-19,54162,61240,52302,59502,832540,41242.0,19639063.0
2000-09-20,58064,61129,58064,60461,722320,41929.0,19639063.0
2000-09-21,60867,67263,59262,59676,2715720,41340.0,19639063.0
2000-09-22,59958,59958,53428,53831,810360,37314.0,19639063.0
2000-09-25,54009,56539,54009,55750,468160,38591.0,19639063.0
2000-09-26,53899,54968,53510,54180,499360,37511.0,19639063.0
2000-09-27,52532,55073,52532,54005,616160,37412.0,19639063.0
2000-09-28,55306,55707,54369,55052,369660,38100.0,19639063.0
2000-09-29,55080,56539,54411,55750,337580,38591.0,19639063.0
2000-10-02,55158,63817,55158,63951,1277400,44286.0,19639063.0
2000-10-04,63913,64850,60314,60985,1726740,42224.0,19639063.0
2000-10-05,62091,69691,61556,69971,5554680,48508.0,19639063.0
2000-10-06,73491,75353,64019,64824,3848800,44973.0,19639063.0
2000-10-09,67426,69286,56628,58367,1849660,40456.0,19639063.0
2000-10-10,58228,66362,58228,65172,2487320,45170.0,19639063.0
2000-10-11,60072,67927,60072,62468,1415680,43304.0,19639063.0
2000-10-12,65137,68737,63009,66743,1785380,46250.0,19639063.0
2000-10-13,63618,65491,60821,64824,1533560,44973.0,19639063.0
2000-10-16,66899,68504,66376,67179,1378100,46545.0,19639063.0
2000-10-17,67852,69846,63984,64387,1648020,44581.0,19639063.0
2000-10-18,63578,67311,61572,64649,998000,44875.0,19639063.0
2000-10-19,63699,66496,63699,65172,583020,45170.0,19639063.0
2000-10-20,64974,70834,64572,68052,1255300,47134.0,19639063.0
2000-10-23,66644,69975,66644,67179,1141020,46545.0,19639063.0
2000-10-24,67196,67719,65190,66394,795520,45955.0,19639063.0
2000-10-25,67351,67351,64554,64824,404600,44973.0,19639063.0
2000-10-26,63439,64764,62904,62904,564440,43599.0,19639063.0
2000-10-27,62687,63757,61349,62032,490560,43010.0,19639063.0
2000-10-30,59581,61575,57976,59851,471120,41438.0,19639063.0
2000-10-31,57638,60033,54975,56448,1075060,39180.0,19639063.0
2000-11-01,56384,61722,56384,59327,802460,41144.0,19639063.0
2000-11-02,59123,63525,56994,60461,739900,41929.0,19639063.0
2000-11-03,60322,67910,59520,63253,1977220,43795.0,19639063.0
2000-11-06,61322,66781,61322,61857,1106920,42813.0,19639063.0
2000-11-07,61176,64106,60373,60374,252280,41831.0,19639063.0
2000-11-08,58907,59965,56901,57582,648900,39867.0,19639063.0
2000-11-09,57484,62954,57484,62032,709240,43010.0,19639063.0
2000-11-10,62525,63316,59984,61857,603360,42813.0,19639063.0
2000-11-13,61250,63780,60983,60985,1093720,42224.0,19639063.0
2000-11-14,60442,62169,60175,61246,438220,42420.0,19639063.0
2000-11-15,62628,62762,60622,60636,678020,42028.0,19639063.0
2000-11-16,59634,60837,59099,59502,407200,41242.0,19639063.0
2000-11-17,58511,60773,57976,59851,408220,41438.0,19639063.0
2000-11-20,58215,60342,58081,59153,420000,41046.0,19639063.0
2000-11-21,60251,60652,57186,59327,466080,41144.0,19639063.0
2000-11-22,59315,65056,58780,64387,1830000,44581.0,19639063.0
2000-11-23,64571,64571,58710,58978,916100,40849.0,19639063.0
2000-11-24,59592,61331,58668,58804,488920,40751.0,19639063.0
2000-11-27,58309,59513,58309,58978,530680,40849.0,19639063.0
2000-11-28,58884,59954,58215,58629,303920,40653.0,19639063.0
2000-11-29,57132,58068,56998,57146,186140,39573.0,19639063.0
2000-11-30,56051,57911,56051,58193,393200,40260.0,19639063.0
2000-12-01,56237,58900,56237,57844,308260,40064.0,19639063.0
2000-12-04,57506,58430,56703,56971,168060,39475.0,19639063.0
2000-12-05,56709,57244,55906,56186,320600,38885.0,19639063.0
2000-12-06,56760,57952,56091,56361,413960,39082.0,19639063.0
2000-12-07,55701,56771,55178,55314,199100,38296.0,19639063.0
2000-12-08,55427,55549,53287,53569,291100,37118.0,19639063.0
2000-12-11,53287,54625,52351,53569,310740,37118.0,19639063.0
2000-12-12,52173,53766,52039,54180,289480,37511.0,19639063.0
2000-12-13,52173,53899,52173,54180,295140,37511.0,19639063.0
2000-12-14,53766,54701,52975,54180,218420,37511.0,19639063.0
2000-12-15,54487,55289,52759,53831,256860,37314.0,19639063.0
2000-12-18,52423,54028,52155,52958,195180,36725.0,19639063.0
2000-12-19,52491,53026,45171,48770,876900,33779.0,19639063.0
2000-12-20,47941,47941,42348,44757,776640,31030.0,19639063.0
2000-12-21,42889,43424,40093,42489,752000,29459.0,19639063.0
2000-12-22,41160,43423,38898,39435,382800,27298.0,19639063.0
2000-12-26,38236,41834,36911,38650,624640,26807.0,19639063.0
2001-01-02,38628,44087,38628,44234,284840,30735.0,19639063.0
2001-01-03,45270,50730,44869,50864,440120,35252.0,19639063.0
2001-01-04,58367,58367,58367,58367,182080,40456.0,19639063.0
2001-01-05,60902,66093,55698,60112,1614100,41635.0,19639063.0
2001-01-08,56582,60838,56582,58978,710760,40849.0,19639063.0
2001-01-09,59953,60622,57691,60636,665320,42028.0,19639063.0
2001-01-10,59939,69665,59671,66481,3295040,46054.0,19639063.0
2001-01-11,69361,76292,68826,76427,2713040,52927.0,19639063.0
2001-01-12,77903,83362,74048,75119,2712300,52044.0,19639063.0
2001-01-15,78683,80823,75618,76689,1452640,53124.0,19639063.0
2001-01-16,74780,75850,68785,73723,924880,51062.0,19639063.0
2001-01-17,71007,80601,70740,78608,1471560,54400.0,19639063.0
2001-01-18,80782,83457,76392,77998,1268120,54007.0,19639063.0
2001-01-19,76849,79245,70721,72327,815880,50080.0,19639063.0
2001-01-22,69636,79084,69503,78696,626120,54498.0,19639063.0
2001-01-26,76572,78432,75101,75904,346860,52633.0,19639063.0
2001-01-29,73811,84074,73811,83407,1077640,57739.0,19639063.0
2001-01-30,82006,94141,80668,86809,2108700,60096.0,19639063.0
2001-01-31,86606,90339,82472,89950,820420,62256.0,19639063.0
2001-02-01,86161,90429,84836,85239,424820,59114.0,19639063.0
2001-02-02,83855,87856,83320,87856,492200,60881.0,19639063.0
2001-02-05,82789,89866,82789,87071,467840,60292.0,19639063.0
2001-02-06,87786,92041,87251,88991,434080,61667.0,19639063.0
2001-02-07,87856,91856,87856,87856,417460,60881.0,19639063.0
2001-02-08,87856,89327,85594,87856,523440,60881.0,19639063.0
2001-02-09,86110,88639,86110,88118,412480,61077.0,19639063.0
2001-02-12,86675,88803,84803,86809,452700,60096.0,19639063.0
2001-02-13,85452,87312,82254,83058,595440,57542.0,19639063.0
2001-02-14,84615,85807,80882,85152,651220,59015.0,19639063.0
2001-02-15,85174,85575,82645,83581,348980,57935.0,19639063.0
2001-02-16,82293,83631,76566,80702,449220,55873.0,19639063.0
2001-02-19,80565,80565,73513,75119,597140,52044.0,19639063.0
2001-02-20,80210,80210,73158,77561,916060,53713.0,19639063.0
2001-02-21,76320,78849,74046,74595,550900,51651.0,19639063.0
2001-02-22,71301,75034,70231,72239,352420,49981.0,19639063.0
2001-02-23,72210,76331,70070,73548,265060,50963.0,19639063.0
2001-02-26,77654,80049,75392,79917,430020,55382.0,19639063.0
2001-02-27,79568,81830,79568,81575,783240,56561.0,19639063.0
2001-02-28,81655,81655,78323,79394,380340,54989.0,19639063.0
2001-03-02,78322,79112,73251,74857,289380,51847.0,19639063.0
2001-03-05,73130,80718,72193,79394,401140,54989.0,19639063.0
2001-03-06,79614,82679,79614,81487,316660,56462.0,19639063.0
2001-03-07,79451,82783,79451,80789,473340,55971.0,19639063.0
2001-03-08,80595,80862,78333,78870,395800,54695.0,19639063.0
2001-03-09,80810,81479,79217,79219,344540,54891.0,19639063.0
2001-03-12,77752,80013,77351,78434,120700,54302.0,19639063.0
2001-03-13,76518,76652,73587,75729,297000,52436.0,19639063.0
2001-03-14,76507,77832,75838,76776,412000,53222.0,19639063.0
2001-03-15,75106,75908,74048,75119,160660,52044.0,19639063.0
2001-03-16,75048,80119,75048,76253,868860,52829.0,19639063.0
2001-03-19,76176,76845,74583,75119,121580,52044.0,19639063.0
2001-03-20,75124,76583,74455,74857,210080,51847.0,19639063.0
2001-03-21,73641,74966,73239,73374,195380,50865.0,19639063.0
2001-03-22,73361,73361,70564,71367,417940,49490.0,19639063.0
2001-03-23,72053,74314,71384,74595,330480,51651.0,19639063.0
2001-03-26,74995,75263,73791,74072,172880,51258.0,19639063.0
2001-03-27,74320,74320,72059,72327,135940,50080.0,19639063.0
2001-03-28,72839,78700,72572,75904,602920,52633.0,19639063.0
2001-03-29,73909,80828,73909,75904,700280,52633.0,19639063.0
2001-03-30,76304,76304,73106,73374,319200,50865.0,19639063.0
2001-04-02,72587,73524,70727,72065,244920,49883.0,19639063.0
2001-04-03,69638,72702,67911,70843,675940,49098.0,19639063.0
2001-04-04,69237,71900,69237,70843,170060,49098.0,19639063.0
2001-04-06,71122,74989,71122,72327,115980,50080.0,19639063.0
2001-04-09,73524,73524,71517,72065,89700,49883.0,19639063.0
2001-04-10,71837,73308,70779,71716,135060,49687.0,19639063.0
2001-04-11,74470,74470,72478,73548,94480,50963.0,19639063.0
2001-04-12,72128,76117,72128,75729,213300,52436.0,19639063.0
2001-04-13,77897,81363,74566,75904,425220,52633.0,19639063.0
2001-04-16,75047,76117,73588,73723,243420,51062.0,19639063.0
2001-04-17,73641,73908,72571,73374,244280,50865.0,19639063.0
2001-04-18,73455,74780,72920,73723,262640,51062.0,19639063.0
2001-04-19,74470,76197,72999,73548,414700,50963.0,19639063.0
2001-04-20,73778,73778,72173,72588,266840,50276.0,19639063.0
2001-04-23,72261,73064,70389,70669,405120,48999.0,19639063.0
2001-04-24,70719,71254,69126,69797,308660,48312.0,19639063.0
2001-04-25,69544,71417,68085,70494,248420,48901.0,19639063.0
2001-04-26,69661,71521,69661,69797,173620,48312.0,19639063.0
2001-04-27,69506,71634,68570,71367,165760,49490.0,19639063.0
2001-04-30,70059,77525,70059,76602,388240,53025.0,19639063.0
2001-05-02,77415,77415,74350,75555,254140,52338.0,19639063.0
2001-05-03,74838,75641,74048,75119,119480,52044.0,19639063.0
2001-05-04,74449,76176,74449,75119,273900,52044.0,19639063.0
2001-05-07,73954,75827,72762,72763,158840,50374.0,19639063.0
2001-05-08,72862,76182,72862,74857,479440,51847.0,19639063.0
2001-05-09,75798,75798,72466,74072,344100,51356.0,19639063.0
2001-05-10,73990,79717,73856,78259,833300,54204.0,19639063.0
2001-05-11,78737,88465,78336,85413,929520,59212.0,19639063.0
2001-05-14,85505,89894,84836,85239,1009820,59114.0,19639063.0
2001-05-15,85550,85951,81561,82098,399440,56855.0,19639063.0
2001-05-16,80787,82124,77455,78259,427940,54204.0,19639063.0
2001-05-17,81737,83075,79330,82273,640420,56953.0,19639063.0
2001-05-18,82061,94183,81659,93527,2271460,64809.0,19639063.0
2001-05-21,93599,103459,90791,103473,1949720,71683.0,19639063.0
2001-05-22,103209,106273,97214,100681,1408340,69719.0,19639063.0
2001-05-23,101329,101329,95056,96406,1184720,66773.0,19639063.0
2001-05-24,94794,96265,91998,94138,605940,65202.0,19639063.0
2001-05-25,94743,99680,94208,97017,1053500,67166.0,19639063.0
2001-05-28,96706,96706,89118,89252,663300,61863.0,19639063.0
2001-05-29,90591,95515,90591,93789,572620,65005.0,19639063.0
2001-05-30,93463,96126,92795,96406,569260,66773.0,19639063.0
2001-05-31,94083,95688,91956,93964,418780,65103.0,19639063.0
2001-06-01,95759,95759,92561,92829,587320,64318.0,19639063.0
2001-06-04,93113,95521,91654,93527,683920,64809.0,19639063.0
2001-06-05,93381,94317,92591,93527,516020,64809.0,19639063.0
2001-06-07,91387,93916,91387,93527,371000,64809.0,19639063.0
2001-06-08,94794,98928,93068,94138,1694620,65202.0,19639063.0
2001-06-11,94794,95864,93068,94138,914520,65202.0,19639063.0
2001-06-12,93671,95130,93270,95011,801800,65791.0,19639063.0
2001-06-13,97910,109096,96840,109232,4220860,75610.0,19639063.0
2001-06-14,113201,117469,106927,110540,4567360,76592.0,19639063.0
2001-06-15,110399,110399,104405,108272,1688700,75021.0,19639063.0
2001-06-18,109521,112719,105519,107661,1219780,74628.0,19639063.0
2001-06-19,108864,112062,104462,107138,2156340,74236.0,19639063.0
2001-06-20,106954,108425,101093,102165,1112020,70799.0,19639063.0
2001-06-21,103099,105494,98308,99111,930700,68737.0,19639063.0
2001-06-22,96038,100173,96038,96843,938680,67067.0,19639063.0
2001-06-25,95086,95621,93347,95621,639320,66282.0,19639063.0
2001-06-26,97202,97737,92800,94138,974560,65202.0,19639063.0
2001-06-27,94389,106244,93587,99460,1838460,68933.0,19639063.0
2001-06-28,100622,102762,97825,98762,862980,68442.0,19639063.0
2001-06-29,100536,101204,98797,101205,421940,70013.0,19639063.0
2001-07-02,101885,103223,100292,102688,669620,71093.0,19639063.0
2001-07-03,102617,104623,100623,103822,621780,71879.0,19639063.0
2001-07-04,102455,110992,102455,107661,1220940,74628.0,19639063.0
2001-07-05,107526,108986,106322,107661,634120,74628.0,19639063.0
2001-07-06,107135,107135,102198,104608,697360,72468.0,19639063.0
2001-07-09,102129,104269,99867,101205,209920,70111.0,19639063.0
2001-07-10,104007,104007,101478,102950,512280,71290.0,19639063.0
2001-07-11,100389,102797,99720,101728,203520,70504.0,19639063.0
2001-07-12,101757,105624,101624,104433,452700,72370.0,19639063.0
2001-07-13,102779,105454,99180,99460,319420,68933.0,19639063.0
2001-07-16,99365,101894,96702,99635,301540,69031.0,19639063.0
2001-07-18,97132,99127,97132,97802,145700,67755.0,19639063.0
2001-07-19,97730,97730,94801,96406,213560,66773.0,19639063.0
2001-07-20,95450,95450,94259,94662,65620,65594.0,19639063.0
2001-07-23,99144,99144,92614,94487,140500,65398.0,19639063.0
2001-07-24,91532,95799,89405,95011,282200,65791.0,19639063.0
2001-07-25,92190,96859,92190,95534,118940,66184.0,19639063.0
2001-07-26,107604,107604,95738,98413,338300,68148.0,19639063.0
2001-07-27,99056,101719,98254,98937,112840,68540.0,19639063.0
2001-07-30,98666,101998,96126,96406,312360,66773.0,19639063.0
2001-07-31,97708,98510,95982,97453,84280,67558.0,19639063.0
2001-08-01,98977,100302,96703,99111,435820,68737.0,19639063.0
2001-08-02,101978,103449,97320,101990,370020,70701.0,19639063.0
2001-08-03,101757,106427,101757,104433,792020,72370.0,19639063.0
2001-08-06,106065,107135,103135,104608,325780,72468.0,19639063.0
2001-08-07,104256,105058,101593,101728,193740,70504.0,19639063.0
2001-08-08,101738,103209,100546,100681,210260,69719.0,19639063.0
2001-08-09,102679,102679,99616,99896,133100,69228.0,19639063.0
2001-08-10,98993,101802,98993,100332,146480,69522.0,19639063.0
2001-08-13,99662,101401,99662,100332,130420,69522.0,19639063.0
2001-08-14,101692,101692,98360,98762,400380,68442.0,19639063.0
2001-08-16,98668,98668,94935,98413,230400,68148.0,19639063.0
2001-08-17,98203,99127,97132,97802,71880,67755.0,19639063.0
2001-08-20,98269,104663,95995,103473,743280,71683.0,19639063.0
2001-08-21,103466,103466,100134,101205,117540,70111.0,19639063.0
2001-08-22,103009,103009,93282,96494,220700,66871.0,19639063.0
2001-08-23,96177,99108,95910,96057,162820,66576.0,19639063.0
2001-08-24,96329,98471,96329,97802,87500,67755.0,19639063.0
2001-08-27,97655,101255,97655,98326,70160,68049.0,19639063.0
2001-08-28,98354,101685,97150,101030,274360,69915.0,19639063.0
2001-08-29,99120,100312,91387,93527,410200,64809.0,19639063.0
2001-08-30,96178,96178,91119,93527,210980,64809.0,19639063.0
2001-08-31,90601,92729,89665,90735,145880,62845.0,19639063.0
2001-09-03,89170,90508,86908,90386,82140,62649.0,19639063.0
2001-09-04,90712,91916,89520,91782,68800,63631.0,19639063.0
2001-09-05,91845,93169,89170,90386,96880,62649.0,19639063.0
2001-09-06,89938,91409,89536,89950,145240,62256.0,19639063.0
2001-09-07,86407,90018,82139,88816,253160,61470.0,19639063.0
2001-09-10,87813,89138,84883,85152,117880,59015.0,19639063.0
2001-09-11,85219,86411,82021,83494,157920,57837.0,19639063.0
2001-09-12,70872,76075,70872,71018,415040,49196.0,19639063.0
2001-09-13,70962,79084,69235,78696,344160,54597.0,19639063.0
2001-09-14,78565,78833,68047,73374,165260,50865.0,19639063.0
2001-09-17,73254,73254,62334,62468,75700,43304.0,19639063.0
2001-09-18,62283,71755,59486,71890,114320,49785.0,19639063.0
2001-09-19,71995,77869,70001,77736,114880,53811.0,19639063.0
2001-09-20,77533,79393,72193,79394,100080,54989.0,19639063.0
2001-09-21,76327,79926,75257,76863,71480,53320.0,19639063.0
2001-09-24,74991,80463,74991,79394,62480,54989.0,19639063.0
2001-09-25,83004,84877,78078,80877,119500,56070.0,19639063.0
2001-09-26,80904,81572,78107,81051,167340,56168.0,19639063.0
2001-09-27,79224,82021,79224,80440,92900,55677.0,19639063.0
2001-09-28,83461,91863,79728,92131,297120,63827.0,19639063.0
2001-10-04,92014,94287,90421,93353,209400,64711.0,19639063.0
2001-10-05,92788,92788,90392,92131,100040,63827.0,19639063.0
2001-10-08,92006,92006,85732,89078,138920,61765.0,19639063.0
2001-10-09,87918,90058,87918,88467,79760,61274.0,19639063.0
2001-10-10,85238,87513,84970,87246,89260,60488.0,19639063.0
2001-10-11,86308,89239,86308,87246,136540,60488.0,19639063.0
2001-10-12,87325,89599,85197,87071,106980,60292.0,19639063.0
2001-10-15,85238,93373,84970,87246,285280,60488.0,19639063.0
2001-10-16,86849,88977,86180,86460,59180,59899.0,19639063.0
2001-10-17,85762,87756,85494,85762,76260,59408.0,19639063.0
2001-10-18,83505,86959,83505,84977,61300,58917.0,19639063.0
2001-10-19,85762,86297,83233,85762,70520,59408.0,19639063.0
2001-10-22,85488,91750,85220,88031,218660,60979.0,19639063.0
2001-10-23,91582,91582,87849,88118,76880,61077.0,19639063.0
2001-10-24,87671,90467,86467,90735,65360,62845.0,19639063.0
2001-10-25,90206,96468,88212,92480,194260,64023.0,19639063.0
2001-10-26,96533,96533,92800,94138,105620,65202.0,19639063.0
2001-10-29,94317,94451,90852,93527,101500,64809.0,19639063.0
2001-10-30,90577,91768,89239,89776,138880,62158.0,19639063.0
2001-10-31,87903,91892,87903,90299,170360,62550.0,19639063.0
2001-11-01,90173,100703,90173,99111,322280,68737.0,19639063.0
2001-11-02,100465,101936,96329,97802,219320,67755.0,19639063.0
2001-11-05,97948,100611,96878,99809,93420,69130.0,19639063.0
2001-11-06,100788,109178,98916,109057,515400,75512.0,19639063.0
2001-11-07,107767,112156,107098,111500,380220,77280.0,19639063.0
2001-11-08,112093,123426,109163,114903,655960,79538.0,19639063.0
2001-11-09,116112,121705,112780,116647,481700,80815.0,19639063.0
2001-11-12,121466,121466,117344,119352,266000,82680.0,19639063.0
2001-11-13,119489,121764,116693,118567,455320,82091.0,19639063.0
2001-11-14,121402,121402,114872,116211,455560,80520.0,19639063.0
2001-11-15,115998,115998,107596,110540,354080,76592.0,19639063.0
2001-11-16,110459,113134,109668,112198,332900,77771.0,19639063.0
2001-11-19,112143,115876,110417,112023,433100,77574.0,19639063.0
2001-11-20,112731,115807,109666,111674,338760,77378.0,19639063.0
2001-11-21,110388,112782,109051,110802,143740,76789.0,19639063.0
2001-11-22,110927,110927,106927,108534,93720,75218.0,19639063.0
2001-11-23,110726,114192,110726,112198,428080,77771.0,19639063.0
2001-11-26,113161,117563,110364,112372,441920,77869.0,19639063.0
2001-11-27,112691,113226,109092,111500,206660,77280.0,19639063.0
2001-11-28,112467,112467,101803,106352,263980,73646.0,19639063.0
2001-11-29,102035,106425,102035,103910,162160,71977.0,19639063.0
2001-11-30,102235,110371,102235,110104,241820,76298.0,19639063.0
2001-12-03,113255,116064,106202,112198,307520,77771.0,19639063.0
2001-12-04,115654,115654,107667,109406,341060,75807.0,19639063.0
2001-12-05,111997,112532,105468,108010,245940,74825.0,19639063.0
2001-12-06,110985,110985,105926,107399,160340,74432.0,19639063.0
2001-12-07,107304,108642,106112,107050,262620,74137.0,19639063.0
