CJ(001040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-31,23238,23489,22836,23338,90210,1017508.0,21881893.0
2000-09-01,23312,23463,22986,23138,63470,1008755.0,21881893.0
2000-09-04,23088,23339,22862,22887,40810,997814.0,21881893.0
2000-09-05,22636,23540,22636,23539,52040,1026261.0,21881893.0
2000-09-06,23339,23590,23088,23489,62100,1024073.0,21881893.0
2000-09-07,23289,23389,22887,23238,89230,1013132.0,21881893.0
2000-09-08,23088,23540,22862,23088,47430,1006567.0,21881893.0
2000-09-14,22636,22887,22084,22787,108380,993438.0,21881893.0
2000-09-15,22786,23589,22585,22987,140470,1002191.0,21881893.0
2000-09-18,22135,22536,19549,19926,190650,868711.0,21881893.0
2000-09-19,19824,20578,18620,20327,105300,886217.0,21881893.0
2000-09-20,20830,21180,20679,21080,77680,919040.0,21881893.0
2000-09-21,20830,21331,19875,20578,93370,897158.0,21881893.0
2000-09-22,20326,20578,19072,19423,147830,846829.0,21881893.0
2000-09-25,19424,19825,19374,19725,241590,859958.0,21881893.0
2000-09-26,19775,19875,19424,19725,109490,859958.0,21881893.0
2000-09-27,19725,20177,19549,19976,177550,870899.0,21881893.0
2000-09-28,19976,20076,19624,19850,86220,865429.0,21881893.0
2000-09-29,20075,20527,19649,20277,196270,884028.0,21881893.0
2000-10-02,20227,20227,19575,19675,49270,857770.0,21881893.0
2000-10-04,19399,19951,19223,19775,67520,862147.0,21881893.0
2000-10-05,20026,20830,19775,20578,273710,897158.0,21881893.0
2000-10-06,20728,21054,20075,20076,179970,875276.0,21881893.0
2000-10-09,20552,20552,19824,19825,92240,864335.0,21881893.0
2000-10-10,19825,20227,19650,19775,90410,862147.0,21881893.0
2000-10-11,19374,19525,18621,18822,94620,820571.0,21881893.0
2000-10-12,18570,18821,17666,17666,154370,770243.0,21881893.0
2000-10-13,16664,16814,15609,16814,193760,733043.0,21881893.0
2000-10-16,18821,18821,17365,17616,153840,768054.0,21881893.0
2000-10-17,17567,17893,16614,16613,87080,724291.0,21881893.0
2000-10-18,16111,16564,15208,16161,105350,704597.0,21881893.0
2000-10-19,15658,16763,15658,16512,122490,719914.0,21881893.0
2000-10-20,16814,17467,16664,16814,209350,733043.0,21881893.0
2000-10-23,17215,17416,16564,16613,162880,724291.0,21881893.0
2000-10-24,17014,18018,16362,17567,253430,765866.0,21881893.0
2000-10-25,17818,18269,17316,18169,304440,792125.0,21881893.0
2000-10-26,18068,18068,17240,17416,113760,759302.0,21881893.0
2000-10-27,17415,17867,17114,17115,81990,746173.0,21881893.0
2000-10-30,16564,17266,16564,16663,79100,726479.0,21881893.0
2000-10-31,16814,16913,16060,16713,98720,728667.0,21881893.0
2000-11-01,17265,18720,16963,18068,454100,787748.0,21881893.0
2000-11-02,18069,18972,17868,18571,429360,809630.0,21881893.0
2000-11-03,18721,19374,18319,18495,276800,806348.0,21881893.0
2000-11-06,18319,19047,18194,18571,369340,809630.0,21881893.0
2000-11-07,18520,18646,18319,18420,138770,803065.0,21881893.0
2000-11-08,18068,18696,17968,18595,177890,810724.0,21881893.0
2000-11-09,18495,18770,18344,18595,88090,810724.0,21881893.0
2000-11-10,18670,19072,18495,18972,161770,827136.0,21881893.0
2000-11-13,18571,18822,18170,18169,131560,792125.0,21881893.0
2000-11-14,18169,18570,18169,18269,76240,796501.0,21881893.0
2000-11-15,18947,19525,18370,18571,275300,809630.0,21881893.0
2000-11-16,18219,18771,18219,18571,80760,809630.0,21881893.0
2000-11-17,18219,18546,18120,18545,61480,808536.0,21881893.0
2000-11-20,17666,18318,17666,17817,89590,776807.0,21881893.0
2000-11-21,17768,17768,16614,17316,185460,754925.0,21881893.0
2000-11-22,17164,17767,16563,16713,77470,728667.0,21881893.0
2000-11-23,16311,16688,16010,16011,111480,698032.0,21881893.0
2000-11-24,16011,16463,15735,16412,153970,715538.0,21881893.0
2000-11-27,16814,16964,16413,16663,151270,726479.0,21881893.0
2000-11-28,16564,16588,16162,16237,67960,707879.0,21881893.0
2000-11-29,15810,16463,15659,16211,117370,706785.0,21881893.0
2000-11-30,16087,16262,15735,15885,76380,692562.0,21881893.0
2000-12-01,15558,16286,15308,16261,125600,708973.0,21881893.0
2000-12-04,16110,16512,15809,15860,88860,691468.0,21881893.0
2000-12-05,16061,16212,15836,16211,118020,706785.0,21881893.0
2000-12-06,16564,16664,15559,15710,380590,684903.0,21881893.0
2000-12-07,15459,15710,15259,15308,144180,667398.0,21881893.0
2000-12-08,15308,15408,15007,15207,179500,663021.0,21881893.0
2000-12-11,15558,16161,15508,15810,310140,689280.0,21881893.0
2000-12-12,16311,17516,16311,17115,894020,746173.0,21881893.0
2000-12-13,17567,17768,16764,17065,252930,743984.0,21881893.0
2000-12-14,17065,17467,16714,17065,223130,743984.0,21881893.0
2000-12-15,16815,16889,16111,16161,254880,704597.0,21881893.0
2000-12-18,15986,16162,15710,15785,225360,688186.0,21881893.0
2000-12-19,15559,16162,15559,15885,108140,692562.0,21881893.0
2000-12-20,15658,16036,15483,15559,207570,678339.0,21881893.0
2000-12-21,15157,15483,14956,15233,143060,664115.0,21881893.0
2000-12-22,15358,15483,15207,15207,93410,663021.0,21881893.0
2000-12-26,15283,15559,15208,15308,174070,667398.0,21881893.0
2001-01-02,15057,15759,14956,15358,173480,669586.0,21881893.0
2001-01-03,15259,15810,15058,15710,150620,684903.0,21881893.0
2001-01-04,16311,16637,15910,16261,380580,708973.0,21881893.0
2001-01-05,16110,16512,15859,16462,293490,717726.0,21881893.0
2001-01-08,16462,16838,16211,16713,323370,728667.0,21881893.0
2001-01-09,16714,17517,16564,17517,360130,763678.0,21881893.0
2001-01-10,17567,17818,16614,16663,263600,726479.0,21881893.0
2001-01-11,16864,17064,16311,16914,175850,737420.0,21881893.0
2001-01-12,17065,17818,16964,17517,295420,763678.0,21881893.0
2001-01-15,18169,18670,17817,18319,480150,798689.0,21881893.0
2001-01-16,18318,18519,17717,18068,245420,787748.0,21881893.0
2001-01-17,18219,18369,17691,18068,175970,787748.0,21881893.0
2001-01-18,18571,19073,18370,18370,387020,800877.0,21881893.0
2001-01-19,18546,19223,18470,18746,265060,817289.0,21881893.0
2001-01-22,18897,19273,18369,18771,188810,818383.0,21881893.0
2001-01-26,18670,18670,17315,17416,175890,759302.0,21881893.0
2001-01-29,17214,17717,17214,17567,126360,765866.0,21881893.0
2001-01-30,17567,18420,17567,17918,162840,781184.0,21881893.0
2001-01-31,17918,18519,17867,18520,117670,807442.0,21881893.0
2001-02-01,18120,19173,17919,18545,219070,808536.0,21881893.0
2001-02-02,18821,19222,18570,18972,452190,827136.0,21881893.0
2001-02-05,18971,20427,18670,19298,796910,841359.0,21881893.0
2001-02-06,19548,19548,18570,18922,265230,824947.0,21881893.0
2001-02-07,18720,18796,18294,18319,202340,798689.0,21881893.0
2001-02-08,18219,18720,18219,18470,161130,805254.0,21881893.0
2001-02-09,18318,18670,18018,18470,134730,805254.0,21881893.0
2001-02-12,18670,19022,18570,18846,233840,821665.0,21881893.0
2001-02-13,18971,19273,18871,19172,191050,835888.0,21881893.0
2001-02-14,18971,19674,18846,19574,251350,853394.0,21881893.0
2001-02-15,19575,20026,19374,19399,190470,845735.0,21881893.0
2001-02-16,19975,20427,19624,20227,472410,881840.0,21881893.0
2001-02-19,20075,20904,19824,20678,338770,901534.0,21881893.0
2001-02-20,20679,22135,20679,21983,420190,958427.0,21881893.0
2001-02-21,22008,22334,21481,21632,352380,943110.0,21881893.0
2001-02-22,21632,21632,20327,21080,171240,919040.0,21881893.0
2001-02-23,20579,22084,20579,21933,197710,956239.0,21881893.0
2001-02-26,22585,23614,22083,23388,439710,1019696.0,21881893.0
2001-02-27,23539,23589,22485,22686,236540,989062.0,21881893.0
2001-02-28,22335,22535,22084,22109,199370,963897.0,21881893.0
2001-03-02,22084,22084,20980,21331,159710,929980.0,21881893.0
2001-03-05,20829,21832,20829,21506,80530,937639.0,21881893.0
2001-03-06,21507,21683,20955,21331,218070,929980.0,21881893.0
2001-03-07,21531,21631,21030,21180,128430,923416.0,21881893.0
2001-03-08,21682,21782,21129,21431,118170,934357.0,21881893.0
2001-03-09,21180,21231,20729,20955,125560,913569.0,21881893.0
2001-03-12,20075,20377,19072,19423,197580,846829.0,21881893.0
2001-03-13,18570,18570,17741,17893,300280,780089.0,21881893.0
2001-03-14,18520,18621,18069,18621,313370,811818.0,21881893.0
2001-03-15,17617,18571,17617,18571,236110,809630.0,21881893.0
2001-03-16,18671,19173,18445,18571,127680,809630.0,21881893.0
2001-03-19,18470,18972,18169,18621,121470,811818.0,21881893.0
2001-03-20,18922,18922,18219,18571,114060,809630.0,21881893.0
2001-03-21,18169,18469,18093,18269,89600,796501.0,21881893.0
2001-03-22,18068,18318,18018,18018,65880,785560.0,21881893.0
2001-03-23,18019,18270,16814,17065,274020,743984.0,21881893.0
2001-03-26,17064,17741,16613,17567,394790,765866.0,21881893.0
2001-03-27,17566,17666,17365,17366,112960,757113.0,21881893.0
2001-03-28,17516,17516,17114,17215,152610,750549.0,21881893.0
2001-03-29,17214,17391,17214,17215,138550,750549.0,21881893.0
2001-03-30,17316,17392,17065,17316,90700,754925.0,21881893.0
2001-04-02,17365,17717,17114,17416,118200,759302.0,21881893.0
2001-04-03,17315,17616,17265,17366,115800,757113.0,21881893.0
2001-04-04,17214,17717,17114,17416,128410,759302.0,21881893.0
2001-04-06,18069,18170,17416,17517,244050,763678.0,21881893.0
2001-04-09,17415,17616,17315,17541,59970,764772.0,21881893.0
2001-04-10,17667,17667,17316,17316,70350,754925.0,21881893.0
2001-04-11,17642,17993,17517,17968,125330,783372.0,21881893.0
2001-04-12,18170,18295,17893,18169,174430,792125.0,21881893.0
2001-04-13,18269,18319,16564,18169,127540,792125.0,21881893.0
2001-04-16,17969,18170,17692,17717,50680,772431.0,21881893.0
2001-04-17,17992,17992,17516,17666,48070,770243.0,21881893.0
2001-04-18,17867,18318,17516,18319,151580,798689.0,21881893.0
2001-04-19,18821,19273,18219,18394,305820,801971.0,21881893.0
2001-04-20,18571,18747,18219,18420,116810,803065.0,21881893.0
2001-04-23,18370,18822,18319,18571,92330,809630.0,21881893.0
2001-04-24,18318,19022,18318,18520,103690,807442.0,21881893.0
2001-04-25,18520,18872,18420,18822,77190,820571.0,21881893.0
2001-04-26,19072,19273,18570,19172,139870,835888.0,21881893.0
2001-04-27,19222,19423,19022,19423,118560,846829.0,21881893.0
2001-04-30,19574,19975,19474,19574,176100,853394.0,21881893.0
2001-05-02,19874,20075,19524,19549,193910,852300.0,21881893.0
2001-05-03,19725,19725,19023,19323,134490,842453.0,21881893.0
2001-05-04,19223,20001,19073,19926,152230,868711.0,21881893.0
2001-05-07,20025,20352,19874,20352,163290,887311.0,21881893.0
2001-05-08,20276,21807,20075,21055,407900,917945.0,21881893.0
2001-05-09,20980,21532,20830,21080,228050,919040.0,21881893.0
2001-05-10,21531,21682,20879,21582,199530,940921.0,21881893.0
2001-05-11,21129,21983,21129,21783,109720,949674.0,21881893.0
2001-05-14,21832,21907,21481,21783,81680,949674.0,21881893.0
2001-05-15,21782,22008,21581,21582,99810,940921.0,21881893.0
2001-05-16,21582,21632,20830,20879,178040,910287.0,21881893.0
2001-05-17,21381,21758,20980,21331,277120,929980.0,21881893.0
2001-05-18,21230,21481,20954,21431,138770,934357.0,21881893.0
2001-05-21,21430,22033,21430,21882,186100,954051.0,21881893.0
2001-05-22,22084,22084,21055,21331,177400,929980.0,21881893.0
2001-05-23,21481,21581,20929,21130,105480,921228.0,21881893.0
2001-05-24,20980,21381,20880,21331,95650,929980.0,21881893.0
2001-05-25,21380,22008,21179,21783,184980,949674.0,21881893.0
2001-05-28,22083,22334,21782,22083,190560,962803.0,21881893.0
2001-05-29,22034,23088,21934,22887,268840,997814.0,21881893.0
2001-05-30,22887,23439,22736,23038,228830,1004379.0,21881893.0
2001-05-31,22736,23339,22385,23163,150700,1009849.0,21881893.0
2001-06-01,23163,23338,22334,22334,149350,973744.0,21881893.0
2001-06-04,22585,22585,21983,22334,84420,973744.0,21881893.0
2001-06-05,22135,22335,20980,21080,234080,919040.0,21881893.0
2001-06-07,20578,20829,20377,20527,160630,894969.0,21881893.0
2001-06-08,20930,21331,20729,21231,169000,925604.0,21881893.0
2001-06-11,20830,21080,20603,20829,169030,908099.0,21881893.0
2001-06-12,20829,21179,20778,21180,95190,923416.0,21881893.0
2001-06-13,21231,22059,21206,22059,174200,961709.0,21881893.0
2001-06-14,22033,22435,21757,22284,167420,971556.0,21881893.0
2001-06-15,21983,22234,21631,22083,119570,962803.0,21881893.0
2001-06-18,22083,22284,21657,21832,90750,951862.0,21881893.0
2001-06-19,21832,22184,21732,22083,111980,962803.0,21881893.0
2001-06-20,21882,22033,21430,21632,76540,943110.0,21881893.0
2001-06-21,21708,21984,21381,21482,103800,936545.0,21881893.0
2001-06-22,21357,21532,21030,21231,74450,925604.0,21881893.0
2001-06-25,21230,21230,20879,20979,102120,914663.0,21881893.0
2001-06-26,20879,20979,20602,20979,47330,914663.0,21881893.0
2001-06-27,21080,21281,20729,21281,78500,927792.0,21881893.0
2001-06-28,21281,21331,20980,21281,46520,927792.0,21881893.0
2001-06-29,21407,21482,21180,21482,79810,936545.0,21881893.0
2001-07-02,21532,21632,20980,21281,62610,927792.0,21881893.0
2001-07-03,21330,21356,20753,20979,53110,914663.0,21881893.0
2001-07-04,20729,21231,20729,21231,76550,925604.0,21881893.0
2001-07-05,21230,21631,21230,21632,74260,943110.0,21881893.0
2001-07-06,21431,21984,21331,21683,157790,945298.0,21881893.0
2001-07-09,21782,21857,21230,21582,136550,940921.0,21881893.0
2001-07-10,21683,21733,21256,21331,65170,929980.0,21881893.0
2001-07-11,21331,21582,21180,21331,93350,929980.0,21881893.0
2001-07-12,21482,21632,21281,21331,72550,929980.0,21881893.0
2001-07-13,21832,21832,21104,21105,73680,920134.0,21881893.0
2001-07-16,21230,21230,20929,21130,74240,921228.0,21881893.0
2001-07-18,21330,21330,19874,20277,87150,884028.0,21881893.0
2001-07-19,19774,20075,19749,19825,71030,864335.0,21881893.0
2001-07-20,19575,19600,19148,19273,74060,840265.0,21881893.0
2001-07-23,18871,19222,18294,18319,108390,798689.0,21881893.0
2001-07-24,17842,18318,17516,18319,259840,798689.0,21881893.0
2001-07-25,17919,18395,17718,18219,87660,794313.0,21881893.0
2001-07-26,18395,18420,18120,18119,89060,789936.0,21881893.0
2001-07-27,18369,18971,18369,18972,141410,827136.0,21881893.0
2001-07-30,19172,19172,18821,18972,73810,827136.0,21881893.0
2001-07-31,18972,19374,18972,19198,59380,836982.0,21881893.0
2001-08-01,19323,19548,19122,19449,67060,847923.0,21881893.0
2001-08-02,20025,20452,19323,20327,97890,886217.0,21881893.0
2001-08-03,20326,20477,19824,20227,45220,881840.0,21881893.0
2001-08-06,20075,20075,19874,19900,58830,867617.0,21881893.0
2001-08-07,19448,19774,19448,19574,55520,853394.0,21881893.0
2001-08-08,19624,20076,19499,19926,76330,868711.0,21881893.0
2001-08-09,19674,19874,19574,19624,73210,855582.0,21881893.0
2001-08-10,20026,20026,19650,19725,23750,859958.0,21881893.0
2001-08-13,19725,19825,19374,19800,35500,863241.0,21881893.0
2001-08-14,19774,19975,19574,19825,47430,864335.0,21881893.0
2001-08-16,19575,20127,19374,20101,77940,876370.0,21881893.0
2001-08-17,20326,20502,19900,20277,87990,884028.0,21881893.0
2001-08-20,19825,20026,19675,19775,62730,862147.0,21881893.0
2001-08-21,19850,20051,19524,19574,82400,853394.0,21881893.0
2001-08-22,19574,20025,19448,19825,44580,864335.0,21881893.0
2001-08-23,19824,20000,19699,19950,22130,869805.0,21881893.0
2001-08-24,19824,20126,19774,19950,50010,869805.0,21881893.0
2001-08-27,20176,20502,20176,20277,76630,884028.0,21881893.0
2001-08-28,20176,20276,19950,20076,41380,875276.0,21881893.0
2001-08-29,19825,19976,19675,19725,30380,859958.0,21881893.0
2001-08-30,19675,20026,19424,19976,41790,870899.0,21881893.0
2001-08-31,19324,19700,19073,19323,81420,842453.0,21881893.0
2001-09-03,19274,19324,18671,19072,54280,831512.0,21881893.0
2001-09-04,19073,19324,18697,19323,31960,842453.0,21881893.0
2001-09-05,18821,19323,18821,19172,24900,835888.0,21881893.0
2001-09-06,19222,19624,19222,19373,40390,844641.0,21881893.0
2001-09-07,19073,19575,18897,19474,17990,849017.0,21881893.0
2001-09-10,19474,19498,19072,19298,35820,841359.0,21881893.0
2001-09-11,19122,19574,18971,18972,32820,827136.0,21881893.0
2001-09-12,16162,17818,16162,16362,179250,713350.0,21881893.0
2001-09-13,16814,17566,16713,17567,176670,765866.0,21881893.0
2001-09-14,17567,17567,16814,17316,96630,754925.0,21881893.0
2001-09-17,16814,17291,16764,17266,57700,752737.0,21881893.0
2001-09-18,17415,17918,17315,17567,97510,765866.0,21881893.0
2001-09-19,17566,18018,17415,18018,43700,785560.0,21881893.0
2001-09-20,18018,18018,17415,17817,64540,776807.0,21881893.0
2001-09-21,17316,17768,17316,17767,42580,774619.0,21881893.0
2001-09-24,17567,17993,17567,17968,44020,783372.0,21881893.0
2001-09-25,17968,18068,17566,17692,84880,771337.0,21881893.0
2001-09-26,17818,18019,17692,17918,93270,781184.0,21881893.0
2001-09-27,17969,18219,17818,18219,122570,794313.0,21881893.0
2001-09-28,18370,19023,18370,19022,70840,829324.0,21881893.0
2001-10-04,19148,19274,18771,18897,74400,823853.0,21881893.0
2001-10-05,18796,18871,18444,18671,55910,814006.0,21881893.0
2001-10-08,18670,19022,18469,18771,63420,818383.0,21881893.0
2001-10-09,18570,18821,18519,18520,73290,807442.0,21881893.0
2001-10-10,18394,18469,18269,18470,23570,805254.0,21881893.0
2001-10-11,18620,18796,18545,18796,79230,819477.0,21881893.0
2001-10-12,18822,18847,18370,18370,70420,800877.0,21881893.0
2001-10-15,18019,18797,18019,18571,55010,809630.0,21881893.0
2001-10-16,18570,18746,18394,18394,83050,801971.0,21881893.0
2001-10-17,18520,18671,18395,18571,75330,809630.0,21881893.0
2001-10-18,18496,18496,18120,18219,88210,794313.0,21881893.0
2001-10-19,18470,20453,18169,18872,373070,822759.0,21881893.0
2001-10-22,18921,19222,18620,18721,96610,816195.0,21881893.0
2001-10-23,18721,19123,18621,18621,89320,811818.0,21881893.0
2001-10-24,18470,18972,18470,18947,97500,826041.0,21881893.0
2001-10-25,18947,19625,18847,19022,174130,829324.0,21881893.0
2001-10-26,19324,19475,18972,19072,126990,831512.0,21881893.0
2001-10-29,19072,19072,18595,18771,68150,818383.0,21881893.0
2001-10-30,18570,18570,18219,18319,96670,798689.0,21881893.0
2001-10-31,18069,18470,18069,18219,118760,794313.0,21881893.0
2001-11-01,18269,18519,18119,18269,84760,796501.0,21881893.0
2001-11-02,18244,18570,18244,18470,115880,805254.0,21881893.0
2001-11-05,18495,19222,18495,19222,197810,838077.0,21881893.0
2001-11-06,19274,19374,18972,19072,155190,831512.0,21881893.0
2001-11-07,18897,19023,18822,18822,182250,820571.0,21881893.0
2001-11-08,19047,19198,18872,19072,170170,831512.0,21881893.0
2001-11-09,18921,19649,18897,19549,224410,852300.0,21881893.0
2001-11-12,19699,20678,19524,20678,295320,901534.0,21881893.0
2001-11-13,20478,20679,19976,20628,330790,899346.0,21881893.0
2001-11-14,20829,21832,20829,21582,567770,940921.0,21881893.0
2001-11-15,21582,22686,21582,22510,681560,981403.0,21881893.0
2001-11-16,22510,22510,21607,22234,168000,969368.0,21881893.0
2001-11-19,22134,22534,21882,22234,177260,969368.0,21881893.0
2001-11-20,22435,22736,21632,22184,256630,967180.0,21881893.0
2001-11-21,21658,22034,21632,21933,131310,956239.0,21881893.0
2001-11-22,21683,22535,21281,22510,166550,981403.0,21881893.0
2001-11-23,22334,22735,22184,22234,308730,969368.0,21881893.0
2001-11-26,22360,23088,22185,22586,254320,984685.0,21881893.0
2001-11-27,22787,22937,22285,22435,306300,978121.0,21881893.0
2001-11-28,22235,22436,21080,21080,170780,919040.0,21881893.0
2001-11-29,21030,21682,20377,21582,148510,940921.0,21881893.0
2001-11-30,21581,22083,21380,22083,135590,962803.0,21881893.0
2001-12-03,21782,22184,21657,22083,156740,962803.0,21881893.0
2001-12-04,22083,22435,21682,22083,182300,962803.0,21881893.0
2001-12-05,22435,23213,22335,23088,382850,1006977.0,21890815.0
2001-12-06,23339,23490,21883,22586,271840,985087.0,21890815.0
2001-12-07,22159,22586,22135,22385,140740,976330.0,21890815.0
2001-12-10,22084,22611,21130,22385,177830,976330.0,21890815.0
2001-12-11,21707,22158,21707,21757,91950,948967.0,21890815.0
