유유제약(000220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-15,14400,14550,14200,14400,42117,88724.0,6161406.0
2016-06-16,14400,14500,13750,14000,82548,86260.0,6161406.0
2016-06-17,14050,14200,13350,13500,100560,83179.0,6161406.0
2016-06-20,13450,14150,13450,14050,71201,86568.0,6161406.0
2016-06-21,14100,14300,13750,14000,43829,86260.0,6161406.0
2016-06-22,14000,14250,13950,14100,29430,86876.0,6161406.0
2016-06-23,14100,14100,13500,13800,60165,85027.0,6161406.0
2016-06-24,14050,14150,12600,12800,208447,78866.0,6161406.0
2016-06-27,12300,13250,12150,13050,75194,80406.0,6161406.0
2016-06-28,12800,13500,12800,13450,30331,82871.0,6161406.0
2016-06-29,13800,14050,13600,14000,52434,86260.0,6161406.0
2016-06-30,14100,14650,13900,14300,66022,88108.0,6161406.0
2016-07-01,14150,14500,14050,14200,64428,87492.0,6161406.0
2016-07-04,14150,14450,14000,14100,54001,86876.0,6161406.0
2016-07-05,14300,15800,14250,15150,353674,93345.0,6161406.0
2016-07-06,15250,15400,14400,14650,146629,90265.0,6161406.0
2016-07-07,14750,15050,14600,14800,73912,91189.0,6161406.0
2016-07-08,15050,15100,14650,14750,47695,90881.0,6161406.0
2016-07-11,14800,15000,14650,14650,60616,90265.0,6161406.0
2016-07-12,14750,14800,14400,14650,50048,90265.0,6161406.0
2016-07-13,14700,14900,14500,14550,44602,89648.0,6161406.0
2016-07-14,14600,14600,14250,14300,52162,88108.0,6161406.0
2016-07-15,14550,14850,14400,14650,71778,90265.0,6161406.0
2016-07-18,14800,14800,14350,14450,43954,89032.0,6161406.0
2016-07-19,14450,14650,14300,14500,39180,89340.0,6161406.0
2016-07-20,14550,15150,14550,14900,117614,91805.0,6161406.0
2016-07-21,15100,15300,14550,14650,71668,90265.0,6161406.0
2016-07-22,14800,15100,14600,14800,56722,91189.0,6161406.0
2016-07-25,14950,15100,14650,14650,68877,90265.0,6161406.0
2016-07-26,14700,14750,14200,14300,91219,88108.0,6161406.0
2016-07-27,14300,14400,14000,14050,48596,86568.0,6161406.0
2016-07-28,14200,14200,13600,13750,76562,84719.0,6161406.0
2016-07-29,13800,14000,13700,13750,30710,84719.0,6161406.0
2016-08-01,13700,13800,13500,13700,45240,84411.0,6161406.0
2016-08-02,13700,14100,13700,13750,67295,84719.0,6161406.0
2016-08-03,14000,14000,13550,13600,51298,83795.0,6161406.0
2016-08-04,13800,13850,13600,13650,23836,84103.0,6161406.0
2016-08-05,13650,13750,13400,13400,44640,82563.0,6161406.0
2016-08-08,13500,13750,13450,13650,44678,84103.0,6161406.0
2016-08-09,13900,14000,13650,13750,54599,84719.0,6161406.0
2016-08-10,13500,13650,13350,13550,66213,83487.0,6161406.0
2016-08-11,13600,13750,13400,13450,36363,82871.0,6161406.0
2016-08-12,13400,13700,13400,13650,28610,84103.0,6161406.0
2016-08-16,13700,13750,13300,13350,36641,82255.0,6161406.0
2016-08-17,13350,13400,12950,13000,74859,80098.0,6161406.0
2016-08-18,13100,13150,12950,12950,30145,79790.0,6161406.0
2016-08-19,12900,13150,12900,13000,23942,80098.0,6161406.0
2016-08-22,13200,13200,12700,12800,30348,78866.0,6161406.0
2016-08-23,12950,13050,12750,12800,36032,78866.0,6161406.0
2016-08-24,12850,13000,12800,12800,15135,78866.0,6161406.0
2016-08-25,12750,12850,12600,12600,25075,77634.0,6161406.0
2016-08-26,12700,12900,12600,12850,19491,79174.0,6161406.0
2016-08-29,13000,13000,12600,12650,33265,77942.0,6161406.0
2016-08-30,12650,12850,12650,12700,11344,78250.0,6161406.0
2016-08-31,12650,12800,12300,12700,32892,78250.0,6161406.0
2016-09-01,12700,12950,12650,12800,17717,78866.0,6161406.0
2016-09-02,12950,13500,12800,13450,45558,82871.0,6161406.0
2016-09-05,13700,13750,13200,13350,28655,82255.0,6161406.0
2016-09-06,13250,13400,13100,13150,23193,81022.0,6161406.0
2016-09-07,13450,13450,13150,13150,27673,81022.0,6161406.0
2016-09-08,13000,13400,12800,12950,57970,79790.0,6161406.0
2016-09-09,13300,13400,12850,12850,54296,79174.0,6161406.0
2016-09-12,12500,12650,12400,12550,41855,77326.0,6161406.0
2016-09-13,12650,12800,12600,12800,18662,78866.0,6161406.0
2016-09-19,12700,12950,12600,12850,37799,79174.0,6161406.0
2016-09-20,12900,13450,12900,13350,49897,82255.0,6161406.0
2016-09-21,13250,13500,13100,13300,38729,81947.0,6161406.0
2016-09-22,13300,13450,13100,13300,24346,81947.0,6161406.0
2016-09-23,13250,13400,13050,13350,21472,82255.0,6161406.0
2016-09-26,13400,13400,12950,13000,45815,80098.0,6161406.0
2016-09-27,13200,13200,12850,12950,20268,79790.0,6161406.0
2016-09-28,13000,13000,12750,12800,36257,78866.0,6161406.0
2016-09-29,12800,12950,12800,12900,29873,79482.0,6161406.0
2016-09-30,13000,13000,12600,12700,39919,78250.0,6161406.0
2016-10-04,12800,12850,12450,12600,28803,77634.0,6161406.0
2016-10-05,12500,12700,12450,12600,31524,77634.0,6161406.0
2016-10-06,12700,12700,12350,12400,40661,76401.0,6161406.0
2016-10-07,12400,12500,12100,12100,44247,74553.0,6161406.0
2016-10-10,12050,12300,12050,12100,19985,74553.0,6161406.0
2016-10-11,12100,12300,11900,11950,35849,73629.0,6161406.0
2016-10-12,11950,12000,11850,12000,15143,73937.0,6161406.0
2016-10-13,12000,12100,11400,11500,70788,70856.0,6161406.0
2016-10-14,11500,11500,11050,11150,48895,68700.0,6161406.0
2016-10-17,11100,11250,10700,11200,23371,69008.0,6161406.0
2016-10-18,11200,11250,10900,10900,25248,67159.0,6161406.0
2016-10-19,10850,11350,10850,11150,22907,68700.0,6161406.0
2016-10-20,11150,11300,10900,10950,32790,67467.0,6161406.0
2016-10-21,11000,11150,10850,11000,14445,67775.0,6161406.0
2016-10-24,11000,11350,10650,11000,50660,67775.0,6161406.0
2016-10-25,11050,11050,10600,10600,46038,65311.0,6161406.0
2016-10-26,10450,11000,10250,10350,47416,63771.0,6161406.0
2016-10-27,10250,10600,10250,10550,29435,65003.0,6161406.0
2016-10-28,10450,10650,10200,10250,39110,63154.0,6161406.0
2016-10-31,10050,10750,10050,10200,95986,62846.0,6161406.0
2016-11-01,10100,10400,10000,10150,30292,62538.0,6161406.0
2016-11-02,10200,10200,9200,9260,94115,57055.0,6161406.0
2016-11-03,9150,9480,9150,9350,39467,57609.0,6161406.0
2016-11-04,9400,9740,9400,9620,13363,59273.0,6161406.0
2016-11-07,9630,9940,9630,9850,26605,60690.0,6161406.0
2016-11-08,10000,10000,9780,9890,16586,60936.0,6161406.0
2016-11-09,9980,9980,8950,9300,74883,57301.0,6161406.0
2016-11-10,9530,9830,9490,9800,35408,60382.0,6161406.0
2016-11-11,9810,9880,9640,9660,22658,59519.0,6161406.0
2016-11-14,9820,10200,9820,10100,35767,62230.0,6161406.0
2016-11-15,10200,10200,9820,9880,33721,60875.0,6161406.0
2016-11-16,9780,9950,9740,9900,28472,60998.0,6161406.0
2016-11-17,9840,9990,9770,9900,14116,60998.0,6161406.0
2016-11-18,9990,10050,9840,9950,26519,61306.0,6161406.0
2016-11-21,9960,10100,9700,9770,22555,60197.0,6161406.0
2016-11-22,9770,9960,9610,9690,11083,59704.0,6161406.0
2016-11-23,9610,9610,8930,8970,139375,55268.0,6161406.0
2016-11-24,9010,9150,8900,8950,35470,55145.0,6161406.0
2016-11-25,8950,9070,8920,9070,17104,55884.0,6161406.0
2016-11-28,9050,9130,9010,9100,12043,56069.0,6161406.0
2016-11-29,9140,9200,9010,9180,19863,56562.0,6161406.0
2016-11-30,9220,9240,9070,9070,13386,55884.0,6161406.0
2016-12-01,9150,9150,8970,8970,16715,55268.0,6161406.0
2016-12-02,9040,9040,8930,8960,8209,55206.0,6161406.0
2016-12-05,8970,8970,8500,8500,32587,52372.0,6161406.0
2016-12-06,8510,8650,8460,8580,15631,52865.0,6161406.0
2016-12-07,8540,8670,8280,8410,20178,51817.0,6161406.0
2016-12-08,8430,8570,8310,8370,15369,51571.0,6161406.0
2016-12-09,8330,8680,8330,8600,19175,52988.0,6161406.0
2016-12-12,8650,9000,8650,8890,26108,54775.0,6161406.0
2016-12-13,8800,9190,8800,9150,46389,56377.0,6161406.0
2016-12-14,9230,9320,9100,9240,10217,56931.0,6161406.0
2016-12-15,9170,9370,9110,9350,12078,57609.0,6161406.0
2016-12-16,9380,9490,9240,9440,13629,58164.0,6161406.0
2016-12-19,9510,9510,9250,9280,13198,57178.0,6161406.0
2016-12-20,9280,9330,9190,9230,8291,56870.0,6161406.0
2016-12-21,9230,9340,9160,9300,13335,57301.0,6161406.0
2016-12-22,9300,9400,9180,9190,12627,56623.0,6161406.0
2016-12-23,9190,9320,9140,9320,12570,57424.0,6161406.0
2016-12-26,9400,9400,9190,9250,19609,56993.0,6161406.0
2016-12-27,9320,9320,9200,9210,9547,56747.0,6161406.0
2016-12-28,9210,9360,9200,9360,16370,57671.0,6161406.0
2016-12-29,9360,9360,9150,9290,8550,57239.0,6161406.0
2017-01-02,9250,9340,9190,9330,14162,57486.0,6161406.0
2017-01-03,9360,9450,9270,9450,19932,58225.0,6161406.0
2017-01-04,9450,9570,9280,9560,25808,58903.0,6161406.0
2017-01-05,9560,9930,9520,9780,39109,60259.0,6161406.0
2017-01-06,9920,9920,9610,9700,21352,59766.0,6161406.0
2017-01-09,9700,9700,9450,9450,20814,58225.0,6161406.0
2017-01-10,9400,9500,9390,9440,10108,58164.0,6161406.0
2017-01-11,9390,9490,9350,9460,15485,58287.0,6161406.0
2017-01-12,9510,9510,9360,9420,11920,58040.0,6161406.0
2017-01-13,9470,9470,9350,9360,13306,57671.0,6161406.0
2017-01-16,9340,9430,9260,9270,21283,57116.0,6161406.0
2017-01-17,9220,9420,9220,9320,7053,57424.0,6161406.0
2017-01-18,9330,9360,9260,9350,7780,57609.0,6161406.0
2017-01-19,9440,9440,9100,9100,25109,56069.0,6161406.0
2017-01-20,9100,9150,8940,8970,20079,55268.0,6161406.0
2017-01-23,8970,8970,8630,8700,39838,53604.0,6161406.0
2017-01-24,8630,8700,8450,8480,34523,52249.0,6161406.0
2017-01-25,8420,8510,8260,8330,31477,51325.0,6161406.0
2017-01-26,8330,8670,8330,8650,15665,53296.0,6161406.0
2017-01-31,8640,8700,8500,8650,12000,53296.0,6161406.0
2017-02-01,8650,8780,8640,8770,10664,54036.0,6161406.0
2017-02-02,8770,8970,8700,8850,21701,54528.0,6161406.0
2017-02-03,8900,9130,8810,8870,31464,54652.0,6161406.0
2017-02-06,8940,8990,8810,8970,17273,55268.0,6161406.0
2017-02-07,8970,9050,8940,8960,5738,55206.0,6161406.0
2017-02-08,8880,9160,8880,8980,22733,55329.0,6161406.0
2017-02-09,9070,9070,8950,8980,15473,55329.0,6161406.0
2017-02-10,9000,9030,8790,8930,20061,55021.0,6161406.0
2017-02-13,8940,8940,8700,8710,20583,53666.0,6161406.0
2017-02-14,8670,8770,8670,8720,13648,53727.0,6161406.0
2017-02-15,8800,9090,8750,9040,32141,55699.0,6161406.0
2017-02-16,9030,9180,9010,9080,16733,55946.0,6161406.0
2017-02-17,9090,9210,9070,9190,28447,56623.0,6161406.0
2017-02-20,9120,9210,9100,9140,13005,56315.0,6161406.0
2017-02-21,9140,9160,9090,9130,11456,56254.0,6161406.0
2017-02-22,9190,9190,9060,9120,10066,56192.0,6161406.0
2017-02-23,9120,9180,9000,9070,17288,55884.0,6161406.0
2017-02-24,9170,9210,9140,9160,16418,56438.0,6161406.0
2017-02-27,9140,9290,9050,9200,15056,56685.0,6161406.0
2017-02-28,9220,9220,9030,9080,23795,55946.0,6161406.0
2017-03-02,9080,9170,9010,9080,9191,55946.0,6161406.0
2017-03-03,9030,9080,8760,8790,31084,54159.0,6161406.0
2017-03-06,8730,8770,8600,8720,22465,53727.0,6161406.0
2017-03-07,8640,8830,8640,8820,8498,54344.0,6161406.0
2017-03-08,8820,8850,8730,8790,13824,54159.0,6161406.0
2017-03-09,8790,8850,8720,8840,12132,54467.0,6161406.0
2017-03-10,8770,8890,8630,8870,25128,54652.0,6161406.0
2017-03-13,8950,8950,8650,8770,30588,54036.0,6161406.0
2017-03-14,8780,8950,8750,8910,25485,54898.0,6161406.0
2017-03-15,8940,9000,8830,8880,19430,54713.0,6161406.0
2017-03-16,8860,8950,8810,8940,19765,55083.0,6161406.0
2017-03-17,8980,9010,8830,8940,17268,55083.0,6161406.0
2017-03-20,9000,9000,8760,8780,19268,54097.0,6161406.0
2017-03-21,8800,8870,8760,8830,11417,54405.0,6161406.0
2017-03-22,8780,9050,8780,8940,9212,55083.0,6161406.0
2017-03-23,9050,9050,8860,8950,14693,55145.0,6161406.0
2017-03-24,8940,9010,8920,8960,10250,55206.0,6161406.0
2017-03-27,8990,9050,8960,8990,16689,55391.0,6161406.0
2017-03-28,9080,9080,8970,9030,19523,55637.0,6161406.0
2017-03-29,9070,9070,9000,9060,13104,55822.0,6161406.0
2017-03-30,9040,9040,8850,8880,23219,54713.0,6161406.0
2017-03-31,8880,8990,8880,8980,13700,55329.0,6161406.0
2017-04-03,8980,9240,8900,9200,36432,56685.0,6161406.0
2017-04-04,9200,9260,9140,9200,15712,56685.0,6161406.0
2017-04-05,9260,9270,9100,9220,28059,56808.0,6161406.0
2017-04-06,9230,9230,9120,9180,7106,56562.0,6161406.0
2017-04-07,9220,9270,9180,9260,25030,57055.0,6161406.0
2017-04-10,9290,9290,9000,9090,34987,56007.0,6161406.0
2017-04-11,9030,9120,8920,9020,24369,55576.0,6161406.0
2017-04-12,9070,9070,8860,8980,12937,55329.0,6161406.0
2017-04-13,9020,9040,8870,9000,7936,55453.0,6161406.0
2017-04-14,9000,9040,8820,8970,10083,55268.0,6161406.0
2017-04-17,9000,9000,8880,8990,11653,55391.0,6161406.0
2017-04-18,9010,9010,8890,8990,11062,55391.0,6161406.0
2017-04-19,8990,9010,8840,8980,18660,55329.0,6161406.0
2017-04-20,8980,9000,8800,8980,33091,55329.0,6161406.0
2017-04-21,8980,9380,8980,9310,59981,57363.0,6161406.0
2017-04-24,9330,9420,9190,9240,37898,56931.0,6161406.0
2017-04-25,9240,9540,9240,9520,34241,58657.0,6161406.0
2017-04-26,9540,9590,9370,9490,18784,58472.0,6161406.0
2017-04-27,9540,9540,9190,9320,25557,57424.0,6161406.0
2017-04-28,9320,9350,9220,9290,11727,57239.0,6161406.0
2017-05-02,9290,9330,9100,9210,16755,56747.0,6161406.0
2017-05-04,9210,9270,9130,9200,11760,56685.0,6161406.0
2017-05-08,9160,9390,9130,9350,23542,57609.0,6161406.0
2017-05-10,9450,9450,9310,9360,9690,57671.0,6161406.0
2017-05-11,9390,9400,9280,9360,12304,57671.0,6161406.0
2017-05-12,9360,9360,9240,9320,11782,57424.0,6161406.0
2017-05-15,9180,9350,9180,9300,8727,57301.0,6161406.0
2017-05-16,9310,9330,9110,9300,41523,57301.0,6161406.0
2017-05-17,9300,9400,9250,9350,20180,57609.0,6161406.0
2017-05-18,9330,9370,9230,9350,14542,57609.0,6161406.0
2017-05-19,9420,9770,9280,9600,92751,59149.0,6161406.0
2017-05-22,9600,9600,9430,9520,30651,58657.0,6161406.0
2017-05-23,9520,9590,9450,9530,26469,58718.0,6161406.0
2017-05-24,9460,9560,9420,9560,17232,58903.0,6161406.0
2017-05-25,9600,9630,9500,9610,25776,59211.0,6161406.0
2017-05-26,9610,11650,9610,10550,2544613,65003.0,6161406.0
2017-05-29,10600,10650,10300,10650,302628,65619.0,6161406.0
2017-05-30,10700,11000,10450,10500,315470,64695.0,6161406.0
2017-05-31,10500,12000,10400,11350,1164158,69932.0,6161406.0
2017-06-01,11200,11550,11050,11100,167300,68392.0,6161406.0
2017-06-02,11400,11650,10800,11100,211879,68392.0,6161406.0
2017-06-05,11150,11450,11000,11100,179491,68392.0,6161406.0
2017-06-07,11150,11950,11050,11250,387363,69316.0,6161406.0
2017-06-08,11450,14150,11400,12200,3822441,75169.0,6161406.0
2017-06-09,12450,13300,12200,12550,931368,77326.0,6161406.0
2017-06-12,12750,12950,12300,12600,329457,77634.0,6161406.0
2017-06-13,12500,12850,12400,12700,250968,78250.0,6161406.0
2017-06-14,12600,14900,12600,13100,2926822,80714.0,6161406.0
2017-06-15,13200,13200,12450,12850,288242,79174.0,6161406.0
2017-06-16,13000,13450,12600,12950,246453,79790.0,6161406.0
2017-06-19,12850,12900,12100,12300,294772,75785.0,6161406.0
2017-06-20,12600,13850,12050,12150,1160397,74861.0,6161406.0
2017-06-21,12050,12500,12050,12100,182443,74553.0,6161406.0
2017-06-22,12300,13050,12200,12350,238150,76093.0,6161406.0
2017-06-23,12850,13350,12450,12800,444740,78866.0,6161406.0
2017-06-26,13250,13300,12500,12600,284379,77634.0,6161406.0
2017-06-27,12600,12750,12400,12600,119329,77634.0,6161406.0
2017-06-28,12450,12550,12100,12150,121551,74861.0,6161406.0
2017-06-29,12250,12250,11700,11950,125036,73629.0,6161406.0
2017-06-30,11750,12100,11600,11950,78124,73629.0,6161406.0
2017-07-03,12050,12050,11500,11600,64654,71472.0,6161406.0
2017-07-04,11650,11900,11450,11450,65839,70548.0,6161406.0
2017-07-05,11450,11650,11450,11600,32268,71472.0,6161406.0
2017-07-06,11600,12200,11500,11650,118786,71780.0,6161406.0
2017-07-07,11750,11750,11350,11400,66010,70240.0,6161406.0
2017-07-10,11350,11450,10700,10900,93748,67159.0,6161406.0
2017-07-11,10950,11050,10700,10850,56173,66851.0,6161406.0
2017-07-12,10950,11200,10850,10950,51753,67467.0,6161406.0
2017-07-13,10950,11100,10750,11050,52838,68084.0,6161406.0
2017-07-14,11150,11150,10800,10850,36360,66851.0,6161406.0
2017-07-17,10900,11450,10850,11200,70279,69008.0,6161406.0
2017-07-18,11300,11300,10800,11000,45807,67775.0,6161406.0
2017-07-19,11050,11350,11000,11150,51909,68700.0,6161406.0
2017-07-20,11100,11200,11000,11200,39414,69008.0,6161406.0
2017-07-21,11400,11550,11000,11100,75289,68392.0,6161406.0
2017-07-24,11050,11050,10800,10900,58992,67159.0,6161406.0
2017-07-25,10850,10950,10700,10850,37722,66851.0,6161406.0
2017-07-26,10850,10850,10600,10800,40086,66543.0,6161406.0
2017-07-27,10800,10850,10600,10750,29369,66235.0,6161406.0
2017-07-28,10700,10800,10350,10450,48680,64387.0,6161406.0
2017-07-31,10250,10450,10150,10300,45359,63462.0,6161406.0
2017-08-01,10400,10550,10200,10550,37081,65003.0,6161406.0
2017-08-02,10650,10850,10550,10800,20002,66543.0,6161406.0
2017-08-03,10900,10900,10450,10650,53849,65619.0,6161406.0
2017-08-04,10550,10700,10350,10550,22078,65003.0,6161406.0
2017-08-07,10600,10950,10500,10900,27668,67159.0,6161406.0
2017-08-08,10950,10950,10650,10700,16923,65927.0,6161406.0
2017-08-09,10650,10650,10250,10450,33538,64387.0,6161406.0
2017-08-10,10800,13100,10650,12050,4155618,74245.0,6161406.0
2017-08-11,11800,12000,11500,11750,965363,72397.0,6161406.0
2017-08-14,11950,12550,11700,11700,1171059,72088.0,6161406.0
2017-08-16,11750,11850,11400,11550,276417,71164.0,6161406.0
2017-08-17,11650,11900,11500,11600,298783,71472.0,6161406.0
2017-08-18,11600,12050,11500,12000,300647,73937.0,6161406.0
2017-08-21,12150,12450,11800,11800,390630,72705.0,6161406.0
2017-08-22,11750,11950,11650,11750,103309,72397.0,6161406.0
2017-08-23,11800,12200,11650,11650,129666,71780.0,6161406.0
2017-08-24,11700,11800,11600,11650,72324,71780.0,6161406.0
2017-08-25,11650,11800,11400,11550,104346,71164.0,6161406.0
2017-08-28,11500,12050,11450,11900,171141,73321.0,6161406.0
2017-08-29,11900,12400,11750,12400,188243,76401.0,6161406.0
2017-08-30,12600,12600,12050,12150,213846,74861.0,6161406.0
2017-08-31,12250,12250,11750,11800,103063,72705.0,6161406.0
2017-09-01,11850,12350,11750,12200,204316,75169.0,6161406.0
2017-09-04,11600,12150,11600,11850,121539,73013.0,6161406.0
2017-09-05,12000,12050,11600,11600,105456,71472.0,6161406.0
2017-09-06,11600,11950,11550,11850,79307,73013.0,6161406.0
2017-09-07,11950,12250,11700,11750,130004,72397.0,6161406.0
2017-09-08,11800,12000,11500,11700,68782,72088.0,6161406.0
2017-09-11,11700,12100,11700,11750,88767,72397.0,6161406.0
2017-09-12,11800,12150,11750,12000,104652,73937.0,6161406.0
2017-09-13,11950,12250,11800,11800,92353,72705.0,6161406.0
2017-09-14,11800,12100,11700,12050,79088,74245.0,6161406.0
2017-09-15,12050,12400,11950,12100,157654,74553.0,6161406.0
2017-09-18,12150,12300,11800,11850,98998,73013.0,6161406.0
2017-09-19,11950,12250,11700,12150,168455,74861.0,6161406.0
2017-09-20,12200,12900,12000,12750,514444,78558.0,6161406.0
2017-09-21,12850,13300,12400,12450,464495,76710.0,6161406.0
2017-09-22,12500,12800,11550,11550,253114,71164.0,6161406.0
2017-09-25,11500,11650,10650,10700,203288,65927.0,6161406.0
2017-09-26,10600,11000,10350,11000,59018,67775.0,6161406.0
2017-09-27,11000,11250,10800,11000,50069,67775.0,6161406.0
2017-09-28,11050,11200,11000,11000,30577,67775.0,6161406.0
2017-09-29,11100,11300,11050,11100,37161,68392.0,6161406.0
2017-10-10,11200,11250,10850,10900,27999,67159.0,6161406.0
2017-10-11,10850,12050,10700,11750,338457,72397.0,6161406.0
2017-10-12,11750,11850,11450,11650,75667,71780.0,6161406.0
2017-10-13,11600,12250,11500,11600,137106,71472.0,6161406.0
2017-10-16,11600,11750,10900,10900,107586,67159.0,6161406.0
2017-10-17,10900,11250,10900,11000,51094,67775.0,6161406.0
2017-10-18,11100,11600,10950,11500,94231,70856.0,6161406.0
2017-10-19,11550,11650,11200,11200,30706,69008.0,6161406.0
2017-10-20,11250,11450,11150,11250,22609,69316.0,6161406.0
2017-10-23,11300,11700,11200,11550,45961,71164.0,6161406.0
2017-10-24,11750,11850,11500,11700,62618,72088.0,6161406.0
2017-10-25,11700,11850,11550,11650,41447,71780.0,6161406.0
2017-10-26,11650,12100,11500,11500,129453,70856.0,6161406.0
2017-10-27,11600,11700,11400,11650,33299,71780.0,6161406.0
2017-10-30,11600,11700,11250,11250,32310,69316.0,6161406.0
2017-10-31,11250,11500,11200,11350,37049,69932.0,6161406.0
2017-11-01,11400,11650,11250,11600,41028,71472.0,6161406.0
2017-11-02,11700,11800,11500,11600,27331,71472.0,6161406.0
2017-11-03,11550,11700,11300,11650,83961,71780.0,6161406.0
2017-11-06,11750,12250,11550,12150,211581,74861.0,6161406.0
2017-11-07,12250,12350,11800,11900,87793,73321.0,6161406.0
2017-11-08,11850,12350,11800,12100,92086,74553.0,6161406.0
2017-11-09,12200,12600,12100,12600,239233,77634.0,6161406.0
2017-11-10,12550,12550,12250,12350,69847,76093.0,6161406.0
2017-11-13,12500,12650,12050,12350,65036,76093.0,6161406.0
2017-11-14,12350,13100,12250,13000,260967,80098.0,6161406.0
2017-11-15,12950,13150,12600,12700,232449,78250.0,6161406.0
2017-11-16,12850,12850,12300,12500,96988,77018.0,6161406.0
2017-11-17,12500,13050,12450,12800,116167,78866.0,6161406.0
2017-11-20,12800,13400,12800,13400,274081,82563.0,6161406.0
2017-11-21,13450,14200,12950,13500,427787,83179.0,6161406.0
