동원수산(030720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,3830,4130,3710,3900,125550,11558.0,2963512.0
2000-09-20,4010,4330,4000,4000,187460,11854.0,2963512.0
2000-09-21,4180,4325,4010,4200,158640,12447.0,2963512.0
2000-09-22,4280,4295,3720,3770,110290,11172.0,2963512.0
2000-09-25,3800,4150,3800,3900,177120,11558.0,2963512.0
2000-09-26,3950,4200,3900,3980,148000,11795.0,2963512.0
2000-09-27,3950,4080,3950,4005,97100,11869.0,2963512.0
2000-09-28,3950,4050,3950,4010,106320,11884.0,2963512.0
2000-09-29,4000,4100,3960,3980,79510,11795.0,2963512.0
2000-10-02,4010,4010,3860,3920,66600,11617.0,2963512.0
2000-10-04,3850,3950,3810,3935,65660,11661.0,2963512.0
2000-10-05,3950,4045,3905,4020,108470,11913.0,2963512.0
2000-10-06,4100,4180,3900,3905,86050,11573.0,2963512.0
2000-10-09,3900,3910,3800,3870,67510,11469.0,2963512.0
2000-10-10,3870,3870,3780,3800,46710,11261.0,2963512.0
2000-10-11,3800,3870,3640,3700,42960,10965.0,2963512.0
2000-10-12,3610,3900,3610,3720,71230,11024.0,2963512.0
2000-10-13,3890,3890,3500,3700,33980,10965.0,2963512.0
2000-10-16,3810,3850,3700,3780,50530,11202.0,2963512.0
2000-10-17,3785,3800,3555,3555,31960,10535.0,2963512.0
2000-10-18,3470,3540,3280,3450,57920,10224.0,2963512.0
2000-10-19,3360,3570,3335,3335,42100,9883.0,2963512.0
2000-10-20,3410,3460,3350,3440,18600,10194.0,2963512.0
2000-10-23,3490,3490,3250,3250,17480,9631.0,2963512.0
2000-10-24,3280,3295,3150,3250,28270,9631.0,2963512.0
2000-10-25,3190,3735,3190,3570,70460,10580.0,2963512.0
2000-10-26,3700,3845,3510,3520,99260,10432.0,2963512.0
2000-10-27,3535,3590,3325,3350,35220,9928.0,2963512.0
2000-10-30,3305,3305,3060,3100,38310,9187.0,2963512.0
2000-10-31,3150,3150,2760,2885,22000,8550.0,2963512.0
2000-11-01,2910,3075,2910,3020,19790,8950.0,2963512.0
2000-11-02,2850,3220,2850,3100,32620,9187.0,2963512.0
2000-11-03,3015,3230,3010,3090,23840,9157.0,2963512.0
2000-11-06,3150,3190,3090,3125,16110,9261.0,2963512.0
2000-11-07,3450,3450,3140,3300,48260,9780.0,2963512.0
2000-11-08,3350,3400,3150,3235,18370,9587.0,2963512.0
2000-11-09,3200,3235,3100,3200,17390,9483.0,2963512.0
2000-11-10,3210,3245,3200,3245,34560,9617.0,2963512.0
2000-11-13,3245,3280,3200,3245,30220,9617.0,2963512.0
2000-11-14,3200,3400,3200,3290,15250,9750.0,2963512.0
2000-11-15,3450,3460,3265,3310,47000,9809.0,2963512.0
2000-11-16,3350,3350,3180,3305,15660,9794.0,2963512.0
2000-11-17,3250,3310,3200,3210,12350,9513.0,2963512.0
2000-11-20,3205,3250,3180,3200,17360,9483.0,2963512.0
2000-11-21,3150,3590,2935,3590,46740,10639.0,2963512.0
2000-11-22,3400,3400,3240,3250,76610,9631.0,2963512.0
2000-11-23,3250,3250,2980,3000,36270,8891.0,2963512.0
2000-11-24,3000,3050,2990,3000,18860,8891.0,2963512.0
2000-11-27,2950,3190,2950,3190,33320,9454.0,2963512.0
2000-11-28,3110,3250,3060,3200,36140,9483.0,2963512.0
2000-11-29,3110,3180,2960,3100,19150,9187.0,2963512.0
2000-11-30,3100,3200,3070,3200,18770,9483.0,2963512.0
2000-12-01,3200,3200,3100,3200,19070,9483.0,2963512.0
2000-12-04,3300,3300,3160,3170,11750,9394.0,2963512.0
2000-12-05,3080,3570,3080,3570,38360,10580.0,2963512.0
2000-12-06,3410,3570,3410,3560,23960,10550.0,2963512.0
2000-12-07,3410,3600,3410,3570,12000,10580.0,2963512.0
2000-12-08,3450,3600,3450,3470,15190,10283.0,2963512.0
2000-12-11,3500,3985,3330,3985,35610,11810.0,2963512.0
2000-12-12,3450,3640,3390,3550,465420,10520.0,2963512.0
2000-12-13,3500,3580,3350,3385,117310,10031.0,2963512.0
2000-12-14,3415,3435,3290,3290,39650,9750.0,2963512.0
2000-12-15,3160,3300,3160,3180,44770,9424.0,2963512.0
2000-12-18,3130,3240,3130,3185,41420,9439.0,2963512.0
2000-12-19,3125,3260,3125,3180,57250,9424.0,2963512.0
2000-12-20,3160,3400,3110,3180,70340,9424.0,2963512.0
2000-12-21,3400,3400,3060,3130,31250,9276.0,2963512.0
2000-12-22,3130,3180,2850,2900,29410,8594.0,2963512.0
2000-12-26,2900,3170,2900,3100,24280,9187.0,2963512.0
2001-01-02,2945,3200,2945,3200,11750,9483.0,2963512.0
2001-01-03,3200,3220,3110,3220,4790,9543.0,2963512.0
2001-01-04,3300,3370,3200,3260,34250,9661.0,2963512.0
2001-01-05,3210,3450,3170,3300,34910,9780.0,2963512.0
2001-01-08,3300,3515,3260,3500,51440,10372.0,2963512.0
2001-01-09,3550,3600,3350,3470,27840,10283.0,2963512.0
2001-01-10,3520,3550,3110,3110,58950,9217.0,2963512.0
2001-01-11,3150,3240,3100,3220,23380,9543.0,2963512.0
2001-01-12,3300,3400,3220,3310,32260,9809.0,2963512.0
2001-01-15,3350,3450,3250,3315,41010,9824.0,2963512.0
2001-01-16,3300,3300,3205,3215,31020,9528.0,2963512.0
2001-01-17,3200,3240,3170,3180,31070,9424.0,2963512.0
2001-01-18,3110,3320,3110,3175,34950,9409.0,2963512.0
2001-01-19,3180,3210,3175,3195,15970,9468.0,2963512.0
2001-01-22,3295,3295,3185,3240,24720,9602.0,2963512.0
2001-01-26,3240,3300,3170,3215,21260,9528.0,2963512.0
2001-01-29,3250,3545,3235,3450,126940,10224.0,2963512.0
2001-01-30,3530,3550,3340,3380,87870,10017.0,2963512.0
2001-01-31,3500,3510,3380,3400,39210,10076.0,2963512.0
2001-02-01,3400,3450,3380,3395,66180,10061.0,2963512.0
2001-02-02,3440,3850,3430,3585,143470,10624.0,2963512.0
2001-02-05,3800,4020,3620,3755,161700,11128.0,2963512.0
2001-02-06,3900,3900,3510,3510,88760,10402.0,2963512.0
2001-02-07,3580,4035,3520,4035,210660,11958.0,2963512.0
2001-02-08,4260,4260,3720,3820,239070,11321.0,2963512.0
2001-02-09,3950,4300,3870,4000,293190,11854.0,2963512.0
2001-02-12,4100,4150,3805,3875,119160,11484.0,2963512.0
2001-02-13,3885,4025,3790,3835,139660,11365.0,2963512.0
2001-02-14,3800,3800,3635,3760,107140,11143.0,2963512.0
2001-02-15,3700,3790,3600,3640,109370,10787.0,2963512.0
2001-02-16,3610,3840,3590,3650,135300,10817.0,2963512.0
2001-02-19,3710,3980,3700,3900,137380,11558.0,2963512.0
2001-02-20,3900,3950,3700,3820,63120,11321.0,2963512.0
2001-02-21,3830,4300,3780,3970,379790,11765.0,2963512.0
2001-02-22,4030,4100,3750,3800,87970,11261.0,2963512.0
2001-02-23,3900,4025,3800,3850,85100,11410.0,2963512.0
2001-02-26,3900,4100,3860,3910,61990,11587.0,2963512.0
2001-02-27,3995,3995,3800,3800,44470,11261.0,2963512.0
2001-02-28,3720,3900,3500,3500,89200,10372.0,2963512.0
2001-03-02,3590,3770,3450,3610,67930,10698.0,2963512.0
2001-03-05,3390,3800,3390,3525,90570,10446.0,2963512.0
2001-03-06,3500,3630,3450,3450,36420,10224.0,2963512.0
2001-03-07,3500,3550,3460,3500,32670,10372.0,2963512.0
2001-03-08,3550,3575,3500,3560,15590,10550.0,2963512.0
2001-03-09,3705,3880,3630,3710,106980,10995.0,2963512.0
2001-03-12,3690,3810,3580,3730,42250,11054.0,2963512.0
2001-03-13,3600,3600,3350,3350,51350,9928.0,2963512.0
2001-03-14,3400,3710,3400,3690,54090,10935.0,2963512.0
2001-03-15,3690,4100,3600,3680,304160,10906.0,2963512.0
2001-03-16,3800,3950,3710,3750,104920,11113.0,2963512.0
2001-03-19,3750,3880,3740,3765,68110,11158.0,2963512.0
2001-03-20,3830,4250,3775,4050,280690,12002.0,2963512.0
2001-03-21,4000,4655,3900,4655,336780,13795.0,2963512.0
2001-03-22,5350,5350,5350,5350,58810,15855.0,2963512.0
2001-03-23,6150,6150,5610,5950,1374780,17633.0,2963512.0
2001-03-26,5500,5840,5060,5060,737500,14995.0,2963512.0
2001-03-27,5170,5750,4850,5150,741840,15262.0,2963512.0
2001-03-28,5170,5250,4630,4720,497600,13988.0,2963512.0
2001-03-29,4650,4820,4385,4480,402740,13277.0,2963512.0
2001-03-30,4600,4750,4235,4450,343910,13188.0,2963512.0
2001-04-02,4600,5110,4600,5110,755600,15144.0,2963512.0
2001-04-03,4980,5080,4400,4500,568390,13336.0,2963512.0
2001-04-04,4500,4500,4075,4120,285860,12210.0,2963512.0
2001-04-06,4300,4380,4090,4120,204220,12210.0,2963512.0
2001-04-09,4150,4380,4085,4090,288880,12121.0,2963512.0
2001-04-10,4090,4600,3960,4210,629640,12476.0,2963512.0
2001-04-11,4250,4295,4100,4160,255330,12328.0,2963512.0
2001-04-12,4120,4190,4020,4100,174700,12150.0,2963512.0
2001-04-13,4230,4390,4150,4260,347520,12625.0,2963512.0
2001-04-16,4350,4490,4120,4230,301360,12536.0,2963512.0
2001-04-17,4310,4380,4150,4190,173300,12417.0,2963512.0
2001-04-18,4230,4280,4160,4240,198800,12565.0,2963512.0
2001-04-19,4260,4330,4190,4250,235970,12595.0,2963512.0
2001-04-20,4280,4295,4075,4150,136530,12299.0,2963512.0
2001-04-23,4030,4180,4020,4040,105020,11973.0,2963512.0
2001-04-24,4250,4645,4210,4645,929630,13766.0,2963512.0
2001-04-25,4740,4790,4150,4200,598100,12447.0,2963512.0
2001-04-26,4210,4300,4100,4135,203620,12254.0,2963512.0
2001-04-27,4325,4490,4140,4175,411560,12373.0,2963512.0
2001-04-30,4100,4190,4065,4180,169380,12387.0,2963512.0
2001-05-02,4220,4500,4165,4290,373130,12713.0,2963512.0
2001-05-03,4230,4230,4120,4140,119130,12269.0,2963512.0
2001-05-04,4140,4170,4085,4110,122470,12180.0,2963512.0
2001-05-07,4110,4150,4070,4130,87420,12239.0,2963512.0
2001-05-08,4100,4190,4080,4115,146380,12195.0,2963512.0
2001-05-09,4140,4430,4090,4120,524640,12210.0,2963512.0
2001-05-10,4150,4170,4090,4090,132430,12121.0,2963512.0
2001-05-11,4120,4190,4095,4100,107690,12150.0,2963512.0
2001-05-14,4330,4450,4170,4200,587380,12447.0,2963512.0
2001-05-15,4250,4250,4100,4100,160090,12150.0,2963512.0
2001-05-16,4100,4160,4100,4105,74060,12165.0,2963512.0
2001-05-17,4110,4150,4100,4120,114110,12210.0,2963512.0
2001-05-18,4130,4165,4110,4130,87610,12239.0,2963512.0
2001-05-21,4150,4230,4130,4190,111870,12417.0,2963512.0
2001-05-22,4230,4530,4155,4350,395720,12891.0,2963512.0
2001-05-23,4370,4400,4215,4255,98660,12610.0,2963512.0
2001-05-24,4320,4530,4300,4370,216270,12951.0,2963512.0
2001-05-25,4320,4550,4310,4400,207310,13039.0,2963512.0
2001-05-28,4525,4525,4370,4400,85540,13039.0,2963512.0
2001-05-29,4380,4380,4310,4340,67210,12862.0,2963512.0
2001-05-30,4260,4400,4260,4285,65140,12699.0,2963512.0
2001-05-31,4260,4280,4120,4130,73410,12239.0,2963512.0
2001-06-01,4190,4330,4150,4195,65030,12432.0,2963512.0
2001-06-04,4305,4400,4240,4365,139320,12936.0,2963512.0
2001-06-05,4490,4520,4310,4315,129760,12788.0,2963512.0
2001-06-07,4320,4675,4260,4460,490080,13217.0,2963512.0
2001-06-08,4490,4530,4370,4445,175310,13173.0,2963512.0
2001-06-11,4530,4730,4500,4640,277620,13751.0,2963512.0
2001-06-12,4610,4610,4420,4460,119680,13217.0,2963512.0
2001-06-13,4590,4590,4410,4465,117440,13232.0,2963512.0
2001-06-14,4410,4440,4355,4430,66450,13128.0,2963512.0
2001-06-15,4430,4580,4385,4530,130890,13425.0,2963512.0
2001-06-18,4530,4590,4440,4575,82330,13558.0,2963512.0
2001-06-19,4600,4680,4555,4620,117770,13691.0,2963512.0
2001-06-20,4700,4870,4455,4455,265720,13202.0,2963512.0
2001-06-21,4520,4535,4430,4485,87820,13291.0,2963512.0
2001-06-22,4490,4510,4355,4355,91220,12906.0,2963512.0
2001-06-25,4265,4360,4260,4260,61760,12625.0,2963512.0
2001-06-26,4230,4320,4085,4100,80250,12150.0,2963512.0
2001-06-27,4025,4100,4000,4000,54830,11854.0,2963512.0
2001-06-28,4010,4075,4000,4030,35870,11943.0,2963512.0
2001-06-29,4090,4100,4010,4045,27230,11987.0,2963512.0
2001-07-02,3990,4095,3990,4070,26460,12061.0,2963512.0
2001-07-03,4180,4180,4030,4080,42920,12091.0,2963512.0
2001-07-04,4095,4095,4015,4040,28640,11973.0,2963512.0
2001-07-05,4000,4060,3990,4000,45140,11854.0,2963512.0
2001-07-06,3990,3990,3800,3805,51110,11276.0,2963512.0
2001-07-09,3710,3750,3500,3520,40660,10432.0,2963512.0
2001-07-10,3550,3620,3460,3525,24150,10446.0,2963512.0
2001-07-11,3460,3510,3320,3450,20060,10224.0,2963512.0
2001-07-12,3510,3680,3510,3600,36950,10669.0,2963512.0
2001-07-13,3610,3650,3510,3510,24550,10402.0,2963512.0
2001-07-16,3490,3580,3465,3500,35320,10372.0,2963512.0
2001-07-18,3510,3510,3330,3335,27140,9883.0,2963512.0
2001-07-19,3330,3460,3250,3320,75930,9839.0,2963512.0
2001-07-20,3360,3360,3250,3290,25030,9750.0,2963512.0
2001-07-23,3290,3320,3140,3180,22290,9424.0,2963512.0
2001-07-24,3100,3180,3020,3110,28510,9217.0,2963512.0
2001-07-25,3030,3130,3030,3090,21220,9157.0,2963512.0
2001-07-26,3115,3180,3115,3130,34190,9276.0,2963512.0
2001-07-27,3130,3210,3130,3170,76570,9394.0,2963512.0
2001-07-30,3210,3210,3135,3135,29060,9291.0,2963512.0
2001-07-31,3135,3270,3135,3210,49150,9513.0,2963512.0
2001-08-01,3310,3400,3260,3315,60600,9824.0,2963512.0
2001-08-02,3360,3360,3280,3315,33660,9824.0,2963512.0
2001-08-03,3300,3380,3290,3320,29120,9839.0,2963512.0
2001-08-06,3320,3395,3320,3380,32130,10017.0,2963512.0
2001-08-07,3350,3580,3310,3470,61930,10283.0,2963512.0
2001-08-08,3505,3505,3390,3430,24290,10165.0,2963512.0
2001-08-09,3430,3430,3340,3350,23830,9928.0,2963512.0
2001-08-10,3340,3420,3340,3375,18340,10002.0,2963512.0
2001-08-13,3460,3480,3390,3450,20000,10224.0,2963512.0
2001-08-14,3430,3490,3380,3440,55930,10194.0,2963512.0
2001-08-16,3410,3530,3380,3500,44870,10372.0,2963512.0
2001-08-17,3500,3500,3430,3470,24040,10283.0,2963512.0
2001-08-20,3470,3470,3380,3400,27080,10076.0,2963512.0
2001-08-21,3450,3910,3440,3910,355550,11587.0,2963512.0
2001-08-22,3880,3950,3580,3645,433940,10802.0,2963512.0
2001-08-23,3700,4100,3610,3920,596480,11617.0,2963512.0
2001-08-24,3990,3990,3750,3790,96910,11232.0,2963512.0
2001-08-27,3970,3980,3840,3950,110080,11706.0,2963512.0
2001-08-28,3900,3960,3710,3740,61130,11084.0,2963512.0
2001-08-29,3750,3830,3520,3600,51850,10669.0,2963512.0
2001-08-30,3600,3600,3360,3500,36580,10372.0,2963512.0
2001-08-31,3360,3450,3255,3300,36030,9780.0,2963512.0
2001-09-03,3365,3620,3320,3500,106100,10372.0,2963512.0
2001-09-04,3500,3785,3340,3520,184660,10432.0,2963512.0
2001-09-05,3600,3620,3460,3500,48430,10372.0,2963512.0
2001-09-06,3520,3630,3505,3505,58370,10387.0,2963512.0
2001-09-07,3460,3700,3405,3700,107620,10965.0,2963512.0
2001-09-10,3790,4065,3700,4000,249410,11854.0,2963512.0
2001-09-11,4600,4600,4600,4600,170480,13632.0,2963512.0
2001-09-12,4015,4460,3910,3910,665480,11587.0,2963512.0
2001-09-13,4080,4495,3935,4495,882000,13321.0,2963512.0
2001-09-14,4500,4540,3825,3900,471130,11558.0,2963512.0
2001-09-17,4000,4000,3360,3490,118450,10343.0,2963512.0
2001-09-18,3510,3900,3510,3660,56900,10846.0,2963512.0
2001-09-19,3660,4205,3660,4205,147250,12462.0,2963512.0
2001-09-20,4310,4650,4105,4500,402440,13336.0,2963512.0
2001-09-21,4400,5170,4250,4550,387330,13484.0,2963512.0
2001-09-24,5230,5230,5010,5230,1620620,15499.0,2963512.0
2001-09-25,5250,5350,4450,4450,1106380,13188.0,2963512.0
2001-09-26,4550,4570,4100,4135,469450,12254.0,2963512.0
2001-09-27,4150,4495,4140,4200,485840,12447.0,2963512.0
2001-09-28,4150,4250,3955,4010,300480,11884.0,2963512.0
2001-10-04,4000,4160,4000,4045,303540,11987.0,2963512.0
2001-10-05,4070,4360,4050,4210,406230,12476.0,2963512.0
2001-10-08,4160,4160,3815,3890,228690,11528.0,2963512.0
2001-10-09,3905,4030,3905,3980,165550,11795.0,2963512.0
2001-10-10,4000,4050,3905,3905,219500,11573.0,2963512.0
2001-10-11,3955,4030,3915,3915,149170,11602.0,2963512.0
2001-10-12,3925,4425,3845,4120,809370,12210.0,2963512.0
2001-10-15,4000,4050,3950,4000,216930,11854.0,2963512.0
2001-10-16,4050,4140,3995,4060,179470,12032.0,2963512.0
2001-10-17,4080,4240,4050,4140,260430,12269.0,2963512.0
2001-10-18,4050,4400,4030,4400,570300,13039.0,2963512.0
2001-10-19,4400,4400,4150,4220,230640,12506.0,2963512.0
2001-10-22,4290,4380,4200,4280,289190,12684.0,2963512.0
2001-10-23,4300,4380,4165,4165,265750,12343.0,2963512.0
2001-10-24,4190,4195,4060,4070,131350,12061.0,2963512.0
2001-10-25,4000,4100,4000,4050,60490,12002.0,2963512.0
2001-10-26,4100,4170,4050,4050,99630,12002.0,2963512.0
2001-10-29,4090,4100,4025,4040,72380,11973.0,2963512.0
2001-10-30,4015,4040,3940,3960,48500,11736.0,2963512.0
2001-10-31,3920,4000,3900,3955,48140,11721.0,2963512.0
2001-11-01,4020,4040,3955,3965,58900,11750.0,2963512.0
2001-11-02,3980,4040,3940,3980,77890,11795.0,2963512.0
2001-11-05,4000,4030,3980,4000,35480,11854.0,2963512.0
2001-11-06,4000,4060,4000,4010,68410,11884.0,2963512.0
2001-11-07,3990,4110,3990,4050,84780,12002.0,2963512.0
2001-11-08,4070,4130,4040,4040,76120,11973.0,2963512.0
2001-11-09,4040,4080,3990,3995,64370,11839.0,2963512.0
2001-11-12,4005,4050,3970,4025,68350,11928.0,2963512.0
2001-11-13,4025,4070,3965,4000,73890,11854.0,2963512.0
2001-11-14,4080,4080,4010,4045,108570,11987.0,2963512.0
2001-11-15,4110,4270,4075,4100,235760,12150.0,2963512.0
2001-11-16,4110,4150,4030,4060,110630,12032.0,2963512.0
2001-11-19,4060,4100,4050,4050,91920,12002.0,2963512.0
2001-11-20,4050,4120,4005,4050,97410,12002.0,2963512.0
2001-11-21,4080,4280,4030,4150,245830,12299.0,2963512.0
2001-11-22,4390,4390,4100,4100,156610,12150.0,2963512.0
2001-11-23,4100,4170,4070,4090,103260,12121.0,2963512.0
2001-11-26,4065,4195,4055,4130,146260,12239.0,2963512.0
2001-11-27,4110,4150,4100,4100,102490,12150.0,2963512.0
2001-11-28,4100,4150,3920,3920,144170,11617.0,2963512.0
2001-11-29,3880,3880,3760,3835,75790,11365.0,2963512.0
2001-11-30,3875,4040,3860,3900,131160,11558.0,2963512.0
2001-12-03,3980,4030,3950,3955,74810,11721.0,2963512.0
2001-12-04,3905,3955,3905,3920,63550,11617.0,2963512.0
2001-12-05,4000,4000,3950,3960,67970,11736.0,2963512.0
2001-12-06,4005,4010,3915,3930,84040,11647.0,2963512.0
2001-12-07,4000,4010,3960,3980,89480,11795.0,2963512.0
2001-12-10,4000,4050,3990,3995,44050,11839.0,2963512.0
2001-12-11,3950,4060,3950,3995,80850,11839.0,2963512.0
2001-12-12,4000,4100,3955,4020,35890,11913.0,2963512.0
2001-12-13,4000,4010,3940,3950,27360,11706.0,2963512.0
2001-12-14,3905,4020,3905,3985,29950,11810.0,2963512.0
2001-12-17,4015,4090,3980,3990,52960,11824.0,2963512.0
2001-12-18,4000,4010,3970,3970,37440,11765.0,2963512.0
2001-12-19,3970,4000,3910,3920,36300,11617.0,2963512.0
2001-12-20,3925,3940,3865,3940,42120,11676.0,2963512.0
2001-12-21,3905,3935,3865,3900,28790,11558.0,2963512.0
2001-12-24,3900,3940,3860,3880,21650,11498.0,2963512.0
2001-12-26,3900,4000,3870,4000,62900,11854.0,2963512.0
2001-12-27,3940,3940,3785,3805,52290,11276.0,2963512.0
2001-12-28,3800,3830,3705,3770,55930,11172.0,2963512.0
2002-01-02,3770,3820,3770,3780,29050,11202.0,2963512.0
2002-01-03,3755,3795,3735,3740,28470,11084.0,2963512.0
2002-01-04,3710,3790,3710,3750,44270,11113.0,2963512.0
2002-01-07,3775,4025,3740,4000,143740,11854.0,2963512.0
2002-01-08,4025,4025,3855,3855,29831,11424.0,2963512.0
2002-01-09,3900,3970,3810,3950,43540,11706.0,2963512.0
2002-01-10,3880,3980,3880,3910,23400,11587.0,2963512.0
2002-01-11,3910,3950,3885,3920,26590,11617.0,2963512.0
2002-01-14,3890,4060,3890,4020,73550,11913.0,2963512.0
2002-01-15,4010,4030,3900,3900,27200,11558.0,2963512.0
2002-01-16,3900,3940,3850,3850,22560,11410.0,2963512.0
2002-01-17,3830,3880,3675,3750,24650,11113.0,2963512.0
2002-01-18,3710,3900,3710,3790,13540,11232.0,2963512.0
2002-01-21,3750,3900,3700,3710,51595,10995.0,2963512.0
2002-01-22,3730,3755,3690,3740,25690,11084.0,2963512.0
2002-01-23,3695,3760,3625,3690,76250,10935.0,2963512.0
2002-01-24,3700,3735,3660,3725,46320,11039.0,2963512.0
2002-01-25,3710,3800,3710,3780,50120,11202.0,2963512.0
2002-01-28,3800,4000,3800,4000,132792,11854.0,2963512.0
2002-01-29,4100,4100,3860,3920,39270,11617.0,2963512.0
2002-01-30,3850,3890,3795,3805,52940,11276.0,2963512.0
2002-01-31,3810,4200,3810,4090,342118,12121.0,2963512.0
2002-02-01,4140,4150,3950,4040,115220,11973.0,2963512.0
2002-02-04,4090,4145,3880,3885,83310,11513.0,2963512.0
2002-02-05,3800,3860,3770,3785,75350,11217.0,2963512.0
2002-02-06,3900,3900,3790,3810,58880,11291.0,2963512.0
2002-02-07,3810,3885,3730,3730,48740,11054.0,2963512.0
2002-02-08,3660,3790,3660,3700,41640,10965.0,2963512.0
2002-02-14,3715,3870,3700,3780,81580,11202.0,2963512.0
2002-02-15,3810,3830,3750,3815,72276,11306.0,2963512.0
2002-02-18,3830,3885,3805,3820,57240,11321.0,2963512.0
2002-02-19,4000,4050,3915,3915,121510,11602.0,2963512.0
2002-02-20,3840,3920,3840,3855,40300,11424.0,2963512.0
2002-02-21,3900,3990,3865,3940,35477,11676.0,2963512.0
2002-02-22,3995,3995,3900,3960,43830,11736.0,2963512.0
2002-02-25,3990,4230,3940,4125,291860,12224.0,2963512.0
2002-02-26,4170,4170,3995,4005,148941,11869.0,2963512.0
2002-02-27,4050,4210,4040,4160,232287,12328.0,2963512.0
2002-02-28,4175,4300,4100,4170,126080,12358.0,2963512.0
2002-03-04,4240,4240,4100,4125,87860,12224.0,2963512.0
2002-03-05,4090,4110,4010,4040,100490,11973.0,2963512.0
2002-03-06,4050,4170,4030,4120,82360,12210.0,2963512.0
2002-03-07,4260,4320,4155,4190,151770,12417.0,2963512.0
2002-03-08,4250,4400,4220,4230,135750,12536.0,2963512.0
2002-03-11,4480,4480,4230,4245,61094,12580.0,2963512.0
2002-03-12,4245,4245,4090,4110,83660,12180.0,2963512.0
2002-03-13,4115,4185,4110,4150,63094,12299.0,2963512.0
2002-03-14,4065,4165,4060,4120,71927,12210.0,2963512.0
2002-03-15,4200,4340,4200,4275,131703,12669.0,2963512.0
2002-03-18,4345,4520,4280,4420,157020,13099.0,2963512.0
2002-03-19,4420,4620,4420,4520,76970,13395.0,2963512.0
2002-03-20,4500,4720,4440,4440,99741,13158.0,2963512.0
2002-03-21,4375,4820,4375,4800,175860,14225.0,2963512.0
2002-03-22,5000,5000,4610,4890,101691,14492.0,2963512.0
2002-03-25,4870,4890,4650,4810,49210,14254.0,2963512.0
2002-03-26,4610,4800,4500,4800,67589,14225.0,2963512.0
2002-03-27,4750,4800,4680,4700,41820,13929.0,2963512.0
2002-03-28,4600,4700,4540,4680,60130,13869.0,2963512.0
2002-03-29,4610,4950,4550,4790,104134,14195.0,2963512.0
2002-04-01,4650,4800,4535,4790,67200,14195.0,2963512.0
2002-04-02,4650,4790,4650,4770,16980,14136.0,2963512.0
2002-04-03,4800,4840,4675,4755,10680,14091.0,2963512.0
2002-04-04,4810,4855,4570,4570,22900,13543.0,2963512.0
2002-04-08,4620,4660,4470,4490,30850,13306.0,2963512.0
2002-04-09,4450,4490,4330,4330,15060,12832.0,2963512.0
2002-04-10,4250,4375,4000,4015,119570,11899.0,2963512.0
2002-04-11,4120,4120,4050,4060,22040,12032.0,2963512.0
2002-04-12,4005,4500,4005,4500,61890,13336.0,2963512.0
2002-04-15,4300,4340,4220,4270,11810,12654.0,2963512.0
2002-04-16,4250,4370,4230,4230,30430,12536.0,2963512.0
2002-04-17,4260,4310,4170,4170,18800,12358.0,2963512.0
2002-04-18,4180,4370,4170,4260,43260,12625.0,2963512.0
2002-04-19,4355,4355,4200,4240,35750,12565.0,2963512.0
