DB손해보험(005830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-14,2300,2480,2300,2430,569680,172044.0,70800000.0
2000-09-15,2450,2460,2320,2375,388770,168150.0,70800000.0
2000-09-18,2205,2300,2030,2130,416790,150804.0,70800000.0
2000-09-19,2005,2150,2005,2060,190300,145848.0,70800000.0
2000-09-20,2060,2150,2060,2100,311970,148680.0,70800000.0
2000-09-21,2105,2130,2030,2070,259230,146556.0,70800000.0
2000-09-22,2040,2090,2010,2060,463250,145848.0,70800000.0
2000-09-25,2120,2300,2070,2285,449590,161778.0,70800000.0
2000-09-26,2280,2320,2190,2285,318830,161778.0,70800000.0
2000-09-27,2300,2300,2215,2250,164670,159300.0,70800000.0
2000-09-28,2240,2265,2120,2200,136290,155760.0,70800000.0
2000-09-29,2220,2240,2150,2200,181210,155760.0,70800000.0
2000-10-02,2150,2200,2150,2190,138490,155052.0,70800000.0
2000-10-04,2110,2225,2110,2220,140080,157176.0,70800000.0
2000-10-05,2190,2290,2190,2270,289020,160716.0,70800000.0
2000-10-06,2270,2270,2160,2170,144200,153636.0,70800000.0
2000-10-09,2180,2230,2120,2120,133530,150096.0,70800000.0
2000-10-10,2075,2150,2075,2100,103190,148680.0,70800000.0
2000-10-11,2100,2100,2010,2020,124200,143016.0,70800000.0
2000-10-12,2020,2040,1970,2000,224660,141600.0,70800000.0
2000-10-13,1850,1950,1810,1940,167750,137352.0,70800000.0
2000-10-16,2050,2050,1960,1980,275890,140184.0,70800000.0
2000-10-17,1835,1950,1835,1855,136780,131334.0,70800000.0
2000-10-18,1700,1890,1700,1870,313030,132396.0,70800000.0
2000-10-19,1800,1930,1800,1830,161360,129564.0,70800000.0
2000-10-20,1890,1900,1830,1840,368960,130272.0,70800000.0
2000-10-23,1840,1870,1660,1670,282810,118236.0,70800000.0
2000-10-24,1680,1720,1640,1670,313370,118236.0,70800000.0
2000-10-25,1670,1700,1610,1610,181120,113988.0,70800000.0
2000-10-26,1540,1600,1540,1575,171890,111510.0,70800000.0
2000-10-27,1550,1630,1550,1585,100220,112218.0,70800000.0
2000-10-30,1595,1680,1580,1585,187230,112218.0,70800000.0
2000-10-31,1620,1620,1450,1530,100680,108324.0,70800000.0
2000-11-01,1580,1690,1520,1690,327910,119652.0,70800000.0
2000-11-02,1550,1685,1550,1655,204140,117174.0,70800000.0
2000-11-03,1675,1720,1650,1670,239360,118236.0,70800000.0
2000-11-06,1670,1730,1640,1715,198370,121422.0,70800000.0
2000-11-07,1670,1715,1650,1655,140850,117174.0,70800000.0
2000-11-08,1600,1670,1595,1600,150450,113280.0,70800000.0
2000-11-09,1600,1625,1570,1610,125510,113988.0,70800000.0
2000-11-10,1605,1660,1605,1640,198070,116112.0,70800000.0
2000-11-13,1600,1620,1545,1545,151800,109386.0,70800000.0
2000-11-14,1510,1600,1510,1555,139560,110094.0,70800000.0
2000-11-15,1560,1595,1545,1555,467710,110094.0,70800000.0
2000-11-16,1565,1570,1515,1540,141540,109032.0,70800000.0
2000-11-17,1510,1540,1495,1510,198830,106908.0,70800000.0
2000-11-20,1480,1510,1445,1445,158920,102306.0,70800000.0
2000-11-21,1460,1460,1370,1400,159810,99120.0,70800000.0
2000-11-22,1375,1440,1375,1405,186630,99474.0,70800000.0
2000-11-23,1370,1390,1300,1305,217840,92394.0,70800000.0
2000-11-24,1260,1400,1260,1360,206990,96288.0,70800000.0
2000-11-27,1380,1400,1350,1350,441260,95580.0,70800000.0
2000-11-28,1350,1350,1310,1310,182790,92748.0,70800000.0
2000-11-29,1320,1320,1250,1250,202250,88500.0,70800000.0
2000-11-30,1230,1260,1190,1215,449690,86022.0,70800000.0
2000-12-01,1160,1200,1150,1180,398670,83544.0,70800000.0
2000-12-04,1180,1210,1130,1145,216700,81066.0,70800000.0
2000-12-05,1125,1150,1095,1125,509240,79650.0,70800000.0
2000-12-06,1150,1235,1135,1155,703060,81774.0,70800000.0
2000-12-07,1110,1145,1110,1120,223670,79296.0,70800000.0
2000-12-08,1125,1175,1115,1115,592410,78942.0,70800000.0
2000-12-11,1170,1230,1135,1230,824350,87084.0,70800000.0
2000-12-12,1250,1270,1190,1220,477000,86376.0,70800000.0
2000-12-13,1120,1220,1120,1195,268080,84606.0,70800000.0
2000-12-14,1170,1235,1150,1205,318950,85314.0,70800000.0
2000-12-15,1220,1220,1180,1215,206670,86022.0,70800000.0
2000-12-18,1180,1210,1180,1180,179160,83544.0,70800000.0
2000-12-19,1165,1190,1105,1105,322650,78234.0,70800000.0
2000-12-20,1115,1115,975,995,395630,70446.0,70800000.0
2000-12-21,990,1000,940,1000,269640,70800.0,70800000.0
2000-12-22,1100,1100,995,1020,232150,72216.0,70800000.0
2000-12-26,1050,1070,1015,1070,249210,75756.0,70800000.0
2001-01-02,1100,1220,1100,1220,345440,86376.0,70800000.0
2001-01-03,1210,1370,1150,1300,486380,92040.0,70800000.0
2001-01-04,1390,1450,1305,1405,1202780,99474.0,70800000.0
2001-01-05,1400,1615,1350,1615,3372000,114342.0,70800000.0
2001-01-08,1650,1830,1620,1760,4162680,124608.0,70800000.0
2001-01-09,1800,1900,1570,1810,3231830,128148.0,70800000.0
2001-01-10,1810,1835,1540,1640,2024770,116112.0,70800000.0
2001-01-11,1640,1830,1515,1820,2127330,128856.0,70800000.0
2001-01-12,1940,1940,1670,1670,3534110,118236.0,70800000.0
2001-01-15,1790,1790,1610,1680,1354910,118944.0,70800000.0
2001-01-16,1640,1820,1600,1710,2042130,121068.0,70800000.0
2001-01-17,1690,1770,1510,1560,1788040,110448.0,70800000.0
2001-01-18,1515,1640,1515,1560,913170,110448.0,70800000.0
2001-01-19,1540,1630,1500,1545,623300,109386.0,70800000.0
2001-01-22,1540,1745,1540,1720,1978630,121776.0,70800000.0
2001-01-26,1830,1885,1670,1690,3109340,119652.0,70800000.0
2001-01-29,1700,1745,1650,1685,921360,119298.0,70800000.0
2001-01-30,1740,1740,1650,1655,662190,117174.0,70800000.0
2001-01-31,1660,1720,1590,1720,1151650,121776.0,70800000.0
2001-02-01,1645,1715,1640,1660,715260,117528.0,70800000.0
2001-02-02,1660,1695,1650,1655,434030,117174.0,70800000.0
2001-02-05,1600,1615,1500,1510,594310,106908.0,70800000.0
2001-02-06,1470,1545,1470,1545,353670,109386.0,70800000.0
2001-02-07,1510,1540,1495,1505,345320,106554.0,70800000.0
2001-02-08,1475,1555,1475,1540,271100,109032.0,70800000.0
2001-02-09,1505,1660,1505,1595,667000,112926.0,70800000.0
2001-02-12,1600,1630,1570,1600,397920,113280.0,70800000.0
2001-02-13,1630,1655,1600,1600,602430,113280.0,70800000.0
2001-02-14,1600,1630,1590,1605,458520,113634.0,70800000.0
2001-02-15,1620,1625,1545,1555,555210,110094.0,70800000.0
2001-02-16,1550,1575,1520,1520,516060,107616.0,70800000.0
2001-02-19,1505,1535,1490,1525,367390,107970.0,70800000.0
2001-02-20,1520,1650,1510,1590,772600,112572.0,70800000.0
2001-02-21,1610,1615,1540,1540,449690,109032.0,70800000.0
2001-02-22,1520,1530,1490,1510,351960,106908.0,70800000.0
2001-02-23,1500,1535,1500,1500,200560,106200.0,70800000.0
2001-02-26,1520,1575,1520,1545,437580,109386.0,70800000.0
2001-02-27,1585,1595,1545,1545,497320,109386.0,70800000.0
2001-02-28,1525,1540,1505,1530,142750,108324.0,70800000.0
2001-03-02,1510,1510,1410,1430,303240,101244.0,70800000.0
2001-03-05,1325,1400,1310,1375,268520,97350.0,70800000.0
2001-03-06,1380,1430,1365,1365,304150,96642.0,70800000.0
2001-03-07,1375,1385,1350,1360,310600,96288.0,70800000.0
2001-03-08,1365,1385,1360,1380,262230,97704.0,70800000.0
2001-03-09,1380,1520,1360,1450,716620,102660.0,70800000.0
2001-03-12,1400,1420,1380,1385,209820,98058.0,70800000.0
2001-03-13,1300,1360,1280,1290,269620,91332.0,70800000.0
2001-03-14,1330,1390,1330,1360,308330,96288.0,70800000.0
2001-03-15,1290,1320,1250,1310,362090,92748.0,70800000.0
2001-03-16,1310,1360,1295,1320,235420,93456.0,70800000.0
2001-03-19,1300,1335,1280,1315,155470,93102.0,70800000.0
2001-03-20,1380,1430,1340,1350,611920,95580.0,70800000.0
2001-03-21,1330,1405,1320,1370,318830,96996.0,70800000.0
2001-03-22,1345,1380,1320,1325,183550,93810.0,70800000.0
2001-03-23,1310,1420,1310,1420,586810,100536.0,70800000.0
2001-03-26,1485,1540,1440,1500,842070,106200.0,70800000.0
2001-03-27,1540,1540,1470,1495,361750,105846.0,70800000.0
2001-03-28,1500,1510,1450,1475,326670,104430.0,70800000.0
2001-03-29,1470,1470,1440,1465,204630,103722.0,70800000.0
2001-03-30,1450,1480,1410,1430,139610,101244.0,70800000.0
2001-04-02,1395,1490,1390,1490,325260,105492.0,70800000.0
2001-04-03,1470,1500,1450,1470,287930,104076.0,70800000.0
2001-04-04,1440,1465,1375,1410,142660,99828.0,70800000.0
2001-04-06,1490,1490,1410,1420,108840,100536.0,70800000.0
2001-04-09,1380,1420,1375,1380,86850,97704.0,70800000.0
2001-04-10,1380,1405,1340,1350,91170,95580.0,70800000.0
2001-04-11,1370,1415,1370,1390,112250,98412.0,70800000.0
2001-04-12,1410,1425,1390,1410,242940,99828.0,70800000.0
2001-04-13,1430,1430,1380,1405,212440,99474.0,70800000.0
2001-04-16,1450,1450,1400,1400,158160,99120.0,70800000.0
2001-04-17,1380,1435,1375,1400,160980,99120.0,70800000.0
2001-04-18,1420,1535,1400,1535,1011690,108678.0,70800000.0
2001-04-19,1635,1670,1590,1620,1236640,114696.0,70800000.0
2001-04-20,1600,1620,1560,1570,376740,111156.0,70800000.0
2001-04-23,1580,1640,1570,1610,328610,113988.0,70800000.0
2001-04-24,1525,1610,1525,1610,207370,113988.0,70800000.0
2001-04-25,1650,1650,1605,1610,389000,113988.0,70800000.0
2001-04-26,1700,1850,1700,1800,2375700,127440.0,70800000.0
2001-04-27,1800,1900,1750,1880,1259700,133104.0,70800000.0
2001-04-30,1950,2150,1880,2150,1532300,152220.0,70800000.0
2001-05-02,2150,2330,2080,2155,2125010,152574.0,70800000.0
2001-05-03,2100,2150,2020,2150,819400,152220.0,70800000.0
2001-05-04,2050,2200,2050,2200,525300,155760.0,70800000.0
2001-05-07,2220,2450,2210,2440,1169540,172752.0,70800000.0
2001-05-08,2440,2490,2245,2260,834320,160008.0,70800000.0
2001-05-09,2300,2350,2230,2280,555620,161424.0,70800000.0
2001-05-10,2210,2280,2160,2200,449520,155760.0,70800000.0
2001-05-11,2250,2280,2175,2250,553700,159300.0,70800000.0
2001-05-14,2205,2280,2200,2240,350820,158592.0,70800000.0
2001-05-15,2260,2350,2220,2240,473430,158592.0,70800000.0
2001-05-16,2290,2290,2120,2120,317760,150096.0,70800000.0
2001-05-17,2240,2240,2145,2200,312870,155760.0,70800000.0
2001-05-18,2160,2470,2160,2450,1383960,173460.0,70800000.0
2001-05-21,2525,2815,2495,2815,1870220,199302.0,70800000.0
2001-05-22,2815,3060,2720,2845,2295400,201426.0,70800000.0
2001-05-23,2860,3050,2830,3000,960270,212400.0,70800000.0
2001-05-24,2950,3250,2890,3100,1519490,219480.0,70800000.0
2001-05-25,3160,3225,3000,3040,1165200,215232.0,70800000.0
2001-05-28,3000,3000,2745,2755,864840,195054.0,70800000.0
2001-05-29,2800,3000,2800,2940,1089850,208152.0,70800000.0
2001-05-30,2900,3040,2850,2880,1078210,203904.0,70800000.0
2001-05-31,2830,2960,2730,2930,1073430,207444.0,70800000.0
2001-06-01,3050,3170,2980,3000,1679550,212400.0,70800000.0
2001-06-04,3005,3450,2980,3450,6467560,244260.0,70800000.0
2001-06-05,3515,3590,2990,3000,2479180,212400.0,70800000.0
2001-06-07,2915,3065,2915,3010,1191600,213108.0,70800000.0
2001-06-08,3000,3120,2980,3055,946500,216294.0,70800000.0
2001-06-11,3010,3075,2970,3060,308320,216648.0,70800000.0
2001-06-12,3060,3320,3020,3250,1378570,230100.0,70800000.0
2001-06-13,3310,3510,3230,3380,2334140,239304.0,70800000.0
2001-06-14,3380,3570,3380,3500,2138590,247800.0,70800000.0
2001-06-15,3500,3620,3320,3420,1347140,242136.0,70800000.0
2001-06-18,3500,3730,3300,3500,2804300,247800.0,70800000.0
2001-06-19,3500,3670,3350,3480,1074410,246384.0,70800000.0
2001-06-20,3400,3580,3335,3480,1444250,246384.0,70800000.0
2001-06-21,3410,3520,3400,3400,595090,240720.0,70800000.0
2001-06-22,3400,3460,3340,3370,491710,238596.0,70800000.0
2001-06-25,3325,3430,3325,3425,562560,242490.0,70800000.0
2001-06-26,3500,3500,2930,3390,637100,240012.0,70800000.0
2001-06-27,3120,3280,3080,3150,721500,223020.0,70800000.0
2001-06-28,3160,3280,3015,3170,900200,224436.0,70800000.0
2001-06-29,3150,3250,3000,3145,2093570,222666.0,70800000.0
2001-07-02,3070,3315,3070,3165,1613550,224082.0,70800000.0
2001-07-03,3180,3230,3040,3060,1327120,216648.0,70800000.0
2001-07-04,3060,3130,2970,3000,947620,212400.0,70800000.0
2001-07-05,3000,3040,2865,2890,1008540,204612.0,70800000.0
2001-07-06,2800,2820,2650,2650,993200,187620.0,70800000.0
2001-07-09,2550,2550,2350,2410,1558030,170628.0,70800000.0
2001-07-10,2460,2540,2410,2480,768330,175584.0,70800000.0
2001-07-11,2305,2460,2300,2400,676940,169920.0,70800000.0
2001-07-12,2450,2540,2390,2540,675070,179832.0,70800000.0
2001-07-13,2600,2630,2350,2400,677730,169920.0,70800000.0
2001-07-16,2380,2430,2230,2290,664140,162132.0,70800000.0
2001-07-18,2300,2300,2055,2065,885240,146202.0,70800000.0
2001-07-19,2010,2180,1975,2160,1427580,152928.0,70800000.0
2001-07-20,2160,2230,2115,2185,720900,154698.0,70800000.0
2001-07-23,2140,2185,1990,2030,493070,143724.0,70800000.0
2001-07-24,1995,2150,1880,2120,796620,150096.0,70800000.0
2001-07-25,2045,2215,2020,2190,701300,155052.0,70800000.0
2001-07-26,2270,2340,2190,2200,658330,155760.0,70800000.0
2001-07-27,2250,2340,2250,2340,800680,165672.0,70800000.0
2001-07-30,2300,2330,2240,2245,408410,158946.0,70800000.0
2001-07-31,2205,2490,2205,2425,856470,171690.0,70800000.0
2001-08-01,2465,2540,2370,2490,1328810,176292.0,70800000.0
2001-08-02,2490,2600,2380,2425,1174450,171690.0,70800000.0
2001-08-03,2500,2570,2450,2450,1081320,173460.0,70800000.0
2001-08-06,2425,2500,2390,2435,444780,172398.0,70800000.0
2001-08-07,2400,2530,2395,2530,829440,179124.0,70800000.0
2001-08-08,2560,2655,2560,2655,1220770,187974.0,70800000.0
2001-08-09,2600,2635,2470,2505,1090970,177354.0,70800000.0
2001-08-10,2530,2545,2460,2460,510900,174168.0,70800000.0
2001-08-13,2460,2520,2355,2460,284090,174168.0,70800000.0
2001-08-14,2500,2825,2500,2785,4350290,197178.0,70800000.0
2001-08-16,2800,3045,2700,2920,4834990,206736.0,70800000.0
2001-08-17,2990,3010,2800,2865,1668910,202842.0,70800000.0
2001-08-20,2755,2940,2755,2800,2328550,198240.0,70800000.0
2001-08-21,2850,2885,2620,2750,1810550,194700.0,70800000.0
2001-08-22,2670,2950,2655,2870,2300060,203196.0,70800000.0
2001-08-23,2950,2970,2730,2730,1466060,193284.0,70800000.0
2001-08-24,2730,2750,2590,2680,996580,189744.0,70800000.0
2001-08-27,2750,2830,2655,2655,1034430,187974.0,70800000.0
2001-08-28,2555,2775,2555,2775,1101750,196470.0,70800000.0
2001-08-29,2745,2790,2550,2700,1223020,191160.0,70800000.0
2001-08-30,2600,2665,2540,2600,821840,184080.0,70800000.0
2001-08-31,2510,2640,2360,2490,1501380,176292.0,70800000.0
2001-09-03,2430,2535,2365,2400,666260,169920.0,70800000.0
2001-09-04,2410,2480,2315,2480,1454420,175584.0,70800000.0
2001-09-05,2410,2470,2360,2435,994050,172398.0,70800000.0
2001-09-06,2490,2530,2450,2450,1192430,173460.0,70800000.0
2001-09-07,2400,2480,2360,2450,1054190,173460.0,70800000.0
2001-09-10,2380,2430,2370,2430,722880,172044.0,70800000.0
2001-09-11,2430,2475,2330,2345,803880,166026.0,70800000.0
2001-09-12,1995,1995,1995,1995,183220,141246.0,70800000.0
2001-09-13,1820,2075,1810,2000,1572660,141600.0,70800000.0
2001-09-14,2070,2080,1705,1910,1429970,135228.0,70800000.0
2001-09-17,1860,1870,1625,1650,1833190,116820.0,70800000.0
2001-09-18,1750,1895,1740,1895,1450190,134166.0,70800000.0
2001-09-19,1900,1985,1830,1860,1381340,131688.0,70800000.0
2001-09-20,1820,1850,1710,1720,1081590,121776.0,70800000.0
2001-09-21,1620,1730,1605,1720,1234420,121776.0,70800000.0
2001-09-24,1750,1775,1680,1760,711930,124608.0,70800000.0
2001-09-25,1920,1930,1640,1675,1759370,118590.0,70800000.0
2001-09-26,1700,1735,1670,1695,595960,120006.0,70800000.0
2001-09-27,1700,1730,1680,1720,740670,121776.0,70800000.0
2001-09-28,1730,1770,1720,1765,785050,124962.0,70800000.0
2001-10-04,1900,2025,1845,2020,1948800,143016.0,70800000.0
2001-10-05,2020,2200,1940,2060,3571370,145848.0,70800000.0
2001-10-08,2060,2140,2000,2040,1211330,144432.0,70800000.0
2001-10-09,2130,2130,2060,2085,810410,147618.0,70800000.0
2001-10-10,2085,2160,2060,2100,765640,148680.0,70800000.0
2001-10-11,2220,2230,2130,2140,880480,151512.0,70800000.0
2001-10-12,2180,2200,2085,2140,1028930,151512.0,70800000.0
2001-10-15,2140,2210,2105,2170,1161540,153636.0,70800000.0
2001-10-16,2200,2385,2190,2290,2123930,162132.0,70800000.0
2001-10-17,2330,2345,2220,2275,1136660,161070.0,70800000.0
2001-10-18,2220,2260,2165,2180,743180,154344.0,70800000.0
2001-10-19,2200,2215,2155,2185,574650,154698.0,70800000.0
2001-10-22,2190,2305,2190,2305,882000,163194.0,70800000.0
2001-10-23,2350,2380,2250,2260,968800,160008.0,70800000.0
2001-10-24,2250,2300,2205,2275,429830,161070.0,70800000.0
2001-10-25,2290,2355,2275,2320,800170,164256.0,70800000.0
2001-10-26,2350,2415,2305,2320,974200,164256.0,70800000.0
2001-10-29,2280,2340,2210,2235,549770,158238.0,70800000.0
2001-10-30,2160,2210,2125,2150,401120,152220.0,70800000.0
2001-10-31,2100,2330,2100,2245,1243760,158946.0,70800000.0
2001-11-01,2330,2580,2300,2540,4768410,179832.0,70800000.0
2001-11-02,2600,2900,2585,2900,5718300,205320.0,70800000.0
2001-11-05,3000,3000,2810,2900,3060640,205320.0,70800000.0
2001-11-06,2990,3090,2865,2915,1843060,206382.0,70800000.0
2001-11-07,2950,3050,2945,2960,2797410,209568.0,70800000.0
2001-11-08,3015,3050,2945,3030,1926560,214524.0,70800000.0
2001-11-09,3020,3020,2850,2925,1513830,207090.0,70800000.0
2001-11-12,3000,3070,2915,3070,1580000,217356.0,70800000.0
2001-11-13,3050,3070,2940,2975,1125490,210630.0,70800000.0
2001-11-14,2995,3240,2960,3180,2362820,225144.0,70800000.0
2001-11-15,3180,3235,3020,3120,1402620,220896.0,70800000.0
2001-11-16,3120,3160,3025,3100,1220140,219480.0,70800000.0
2001-11-19,3130,3350,3120,3200,2566040,226560.0,70800000.0
2001-11-20,3250,3250,3010,3070,1407940,217356.0,70800000.0
2001-11-21,3050,3080,2970,3025,886300,214170.0,70800000.0
2001-11-22,3025,3110,2950,3060,787870,216648.0,70800000.0
2001-11-23,3065,3375,3065,3300,3853250,233640.0,70800000.0
2001-11-26,3460,3795,3460,3795,5283710,268686.0,70800000.0
2001-11-27,3980,4145,3680,3920,6604020,277536.0,70800000.0
2001-11-28,3800,3910,3400,3470,2307090,245676.0,70800000.0
2001-11-29,3470,3850,3420,3800,4361500,269040.0,70800000.0
2001-11-30,3950,4000,3610,3725,3439380,263730.0,70800000.0
2001-12-03,3725,3800,3540,3770,1490290,266916.0,70800000.0
2001-12-04,3750,3940,3615,3700,1868730,261960.0,70800000.0
2001-12-05,3730,3820,3675,3740,1929090,264792.0,70800000.0
2001-12-06,3750,3950,3590,3640,2690790,257712.0,70800000.0
2001-12-07,3605,3690,3510,3630,1342930,257004.0,70800000.0
2001-12-10,3630,3680,3505,3505,1345850,248154.0,70800000.0
2001-12-11,3470,3600,3415,3590,1100710,254172.0,70800000.0
2001-12-12,3560,3665,3525,3590,1074520,254172.0,70800000.0
2001-12-13,3590,3780,3535,3750,2731880,265500.0,70800000.0
2001-12-14,3650,3765,3610,3610,979620,255588.0,70800000.0
2001-12-17,3600,3650,3280,3280,1369520,232224.0,70800000.0
2001-12-18,3360,3370,3040,3040,1161720,215232.0,70800000.0
2001-12-19,3060,3125,2900,3040,1378590,215232.0,70800000.0
2001-12-20,3180,3420,3140,3410,2526330,241428.0,70800000.0
2001-12-21,3200,3420,3180,3235,1061170,229038.0,70800000.0
2001-12-24,3265,3340,3200,3240,796610,229392.0,70800000.0
2001-12-26,3255,3320,3225,3265,5480300,231162.0,70800000.0
2001-12-27,3315,3460,3280,3460,1143850,244968.0,70800000.0
2001-12-28,3500,3700,3480,3600,1778420,254880.0,70800000.0
2002-01-02,3750,3790,3640,3765,1812575,266562.0,70800000.0
2002-01-03,3915,4260,3865,3935,5278850,278598.0,70800000.0
2002-01-04,4000,4030,3800,3940,2862407,278952.0,70800000.0
2002-01-07,4020,4165,3985,4070,3745100,288156.0,70800000.0
2002-01-08,4000,4110,3765,3905,2066760,276474.0,70800000.0
2002-01-09,3880,4030,3800,4030,2524450,285324.0,70800000.0
2002-01-10,4000,4135,3905,4050,2806650,286740.0,70800000.0
2002-01-11,4000,4400,3990,4045,7076470,286386.0,70800000.0
2002-01-14,4040,4100,3800,3950,1978690,279660.0,70800000.0
2002-01-15,3810,4000,3810,3850,1493490,272580.0,70800000.0
2002-01-16,3770,3900,3680,3700,1438580,261960.0,70800000.0
2002-01-17,3575,3640,3450,3600,1418186,254880.0,70800000.0
2002-01-18,3670,3670,3510,3515,864960,248862.0,70800000.0
2002-01-21,3500,3610,3475,3600,807860,254880.0,70800000.0
2002-01-22,3565,3675,3565,3590,1152471,254172.0,70800000.0
2002-01-23,3560,3755,3520,3750,1697000,265500.0,70800000.0
2002-01-24,3800,4025,3760,3950,3360676,279660.0,70800000.0
2002-01-25,3980,4055,3880,3900,2060771,276120.0,70800000.0
2002-01-28,4000,4000,3880,3900,1610360,276120.0,70800000.0
2002-01-29,3890,4080,3890,3930,1891870,278244.0,70800000.0
2002-01-30,3630,3820,3600,3690,1181030,261252.0,70800000.0
2002-01-31,3800,3820,3630,3640,1099360,257712.0,70800000.0
2002-02-01,3700,3740,3560,3570,701385,252756.0,70800000.0
2002-02-04,3530,3620,3430,3480,622150,246384.0,70800000.0
2002-02-05,3405,3500,3370,3470,876220,245676.0,70800000.0
2002-02-06,3450,3570,3450,3485,768950,246738.0,70800000.0
2002-02-07,3500,3610,3400,3400,800630,240720.0,70800000.0
2002-02-08,3400,3540,3400,3510,496624,248508.0,70800000.0
2002-02-14,3700,3725,3610,3670,957017,259836.0,70800000.0
2002-02-15,3670,3835,3620,3750,1011160,265500.0,70800000.0
2002-02-18,3800,3960,3800,3870,1720753,273996.0,70800000.0
2002-02-19,3930,3950,3750,3765,942980,266562.0,70800000.0
2002-02-20,3730,3855,3650,3855,1237640,272934.0,70800000.0
2002-02-21,3970,3970,3870,3950,1956645,279660.0,70800000.0
2002-02-22,3890,4040,3820,4030,2025543,285324.0,70800000.0
2002-02-25,4070,4130,4000,4000,1774368,283200.0,70800000.0
2002-02-26,4050,4075,3875,3960,1627330,280368.0,70800000.0
2002-02-27,3910,4150,3910,4150,3250900,293820.0,70800000.0
