NICE(034310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-10-13,3726,3793,3632,3753,1620,93800.0,6700000.0
2005-10-14,3752,3752,3672,3726,1540,93130.0,6700000.0
2005-10-17,3886,3886,3699,3739,2000,93465.0,6700000.0
2005-10-18,3726,3752,3618,3726,6812,93130.0,6700000.0
2005-10-19,3752,3752,3618,3686,3821,92125.0,6700000.0
2005-10-20,3752,3752,3591,3699,2042,92460.0,6700000.0
2005-10-21,3699,3712,3618,3713,4260,92795.0,6700000.0
2005-10-24,3712,3752,3672,3753,2250,93800.0,6700000.0
2005-10-25,3752,3806,3752,3793,3910,94805.0,6700000.0
2005-10-26,3806,3873,3779,3873,850,96815.0,6700000.0
2005-10-27,3766,3846,3766,3820,1390,95475.0,6700000.0
2005-10-28,3726,3819,3672,3726,2690,93130.0,6700000.0
2005-10-31,3726,3752,3699,3753,530,93800.0,6700000.0
2005-11-01,3779,3819,3618,3646,5320,91120.0,6700000.0
2005-11-02,3672,3699,3672,3686,1150,92125.0,6700000.0
2005-11-03,3645,3860,3645,3753,5330,93800.0,6700000.0
2005-11-04,3793,3793,3699,3766,3870,94135.0,6700000.0
2005-11-07,3752,3793,3712,3766,860,94135.0,6700000.0
2005-11-08,3779,3779,3726,3753,550,93800.0,6700000.0
2005-11-09,3752,3779,3672,3753,5550,93800.0,6700000.0
2005-11-10,3752,3806,3752,3806,1050,95140.0,6700000.0
2005-11-11,3833,3900,3752,3820,15811,95475.0,6700000.0
2005-11-14,3860,3940,3806,3887,80940,97150.0,6700000.0
2005-11-15,3913,4020,3886,4021,30610,100500.0,6700000.0
2005-11-16,4020,4020,3967,4021,1780,100500.0,6700000.0
2005-11-17,3993,4020,3980,4021,2080,100500.0,6700000.0
2005-11-18,4020,4074,3926,4074,11300,101840.0,6700000.0
2005-11-21,4074,4074,3953,4021,1100,100500.0,6700000.0
2005-11-22,4020,4181,3913,4021,8020,100500.0,6700000.0
2005-11-23,4114,4114,4047,4088,3300,102175.0,6700000.0
2005-11-24,4114,4154,4047,4128,17350,103180.0,6700000.0
2005-11-25,4127,4690,4127,4557,123950,113900.0,6700000.0
2005-11-28,4744,5066,4556,4651,21040,116245.0,6700000.0
2005-11-29,4664,4664,4476,4557,7190,113900.0,6700000.0
2005-11-30,4530,4583,4315,4557,31350,113900.0,6700000.0
2005-12-01,4556,4731,4556,4691,6750,117250.0,6700000.0
2005-12-02,4597,4691,4583,4651,14480,116245.0,6700000.0
2005-12-05,4771,4771,4516,4611,7210,115240.0,6700000.0
2005-12-06,4570,4623,4556,4611,2420,115240.0,6700000.0
2005-12-07,4556,4610,4503,4557,7000,113900.0,6700000.0
2005-12-08,4556,4556,4489,4557,5331,113900.0,6700000.0
2005-12-09,4691,4932,4623,4678,17330,116915.0,6700000.0
2005-12-12,4556,4690,4543,4544,26540,113565.0,6700000.0
2005-12-13,4503,4664,4449,4544,7150,113565.0,6700000.0
2005-12-14,4489,4623,4489,4544,4430,113565.0,6700000.0
2005-12-15,4489,4597,4315,4423,55670,110550.0,6700000.0
2005-12-16,4315,4449,4288,4289,10490,107200.0,6700000.0
2005-12-19,4288,4382,4288,4316,7770,107870.0,6700000.0
2005-12-20,4288,4489,4288,4477,9170,111890.0,6700000.0
2005-12-21,4476,4945,4396,4557,110690,113900.0,6700000.0
2005-12-22,4637,4824,4583,4597,270680,114905.0,6700000.0
2005-12-23,4556,4758,4556,4758,14640,118925.0,6700000.0
2005-12-26,4825,5039,4691,4865,225013,121605.0,6700000.0
2005-12-27,4865,5160,4824,5039,232460,125960.0,6700000.0
2005-12-28,5066,5200,4945,5093,9670,127300.0,6700000.0
2005-12-29,5106,5629,5106,5308,35750,132660.0,6700000.0
2006-01-02,5387,5615,5253,5495,20740,137350.0,6700000.0
2006-01-03,5642,5642,5307,5415,18660,135340.0,6700000.0
2006-01-04,5307,5307,4637,4691,51980,117250.0,6700000.0
2006-01-05,4570,4623,4396,4490,28790,112225.0,6700000.0
2006-01-06,4369,4463,4235,4289,28346,107200.0,6700000.0
2006-01-09,4315,4436,4288,4410,18260,110215.0,6700000.0
2006-01-10,4396,4556,4275,4343,14050,108540.0,6700000.0
2006-01-11,4288,4382,4235,4329,10450,108205.0,6700000.0
2006-01-12,4302,4396,4288,4329,7220,108205.0,6700000.0
2006-01-13,4369,4369,4288,4289,13290,107200.0,6700000.0
2006-01-16,4262,4396,4262,4289,7910,107200.0,6700000.0
2006-01-17,4288,4355,4288,4289,18510,107200.0,6700000.0
2006-01-18,4288,4288,4020,4128,7610,103180.0,6700000.0
2006-01-19,4087,4235,4074,4209,14400,105190.0,6700000.0
2006-01-20,4235,4235,3886,3887,5710,97150.0,6700000.0
2006-01-23,3886,3886,3538,3619,6210,90450.0,6700000.0
2006-01-24,3565,4020,3565,4021,8900,100500.0,6700000.0
2006-01-25,4020,4168,4020,4168,8570,104185.0,6700000.0
2006-01-26,4208,4302,4208,4289,16716,107200.0,6700000.0
2006-01-27,4369,4489,4369,4450,4940,111220.0,6700000.0
2006-01-31,4422,5106,4422,4986,76980,124620.0,6700000.0
2006-02-01,4959,4972,4798,4825,14970,120600.0,6700000.0
2006-02-02,4824,4985,4798,4932,21920,123280.0,6700000.0
2006-02-03,4985,4985,4771,4879,5780,121940.0,6700000.0
2006-02-06,4798,5012,4583,4798,20050,119930.0,6700000.0
2006-02-07,4637,5039,4637,4798,42670,119930.0,6700000.0
2006-02-08,4878,4878,4878,4879,40,121940.0,6700000.0
2006-02-09,4878,4878,4677,4678,1310,116915.0,6700000.0
2006-02-10,4677,4798,4556,4637,2918,115910.0,6700000.0
2006-02-13,4583,4825,4583,4691,2000,117250.0,6700000.0
2006-02-14,4690,4757,4570,4570,620,114235.0,6700000.0
2006-02-15,4556,4717,4503,4651,4040,116245.0,6700000.0
2006-02-16,4798,4798,4449,4624,8570,115575.0,6700000.0
2006-02-17,4623,4878,4623,4651,1350,116245.0,6700000.0
2006-02-20,4556,4637,4556,4624,1640,115575.0,6700000.0
2006-02-21,4691,4717,4677,4678,6270,116915.0,6700000.0
2006-02-22,4717,4717,4597,4597,250,114905.0,6700000.0
2006-02-23,4610,4650,4570,4570,1750,114235.0,6700000.0
2006-02-24,4543,4583,4530,4570,3834,114235.0,6700000.0
2006-02-27,4677,4744,4543,4745,6060,118590.0,6700000.0
2006-02-28,4691,4744,4623,4745,2754,118590.0,6700000.0
2006-03-02,4637,4637,4556,4557,678,113900.0,6700000.0
2006-03-03,4556,4556,4436,4557,230,113900.0,6700000.0
2006-03-06,4489,4556,4409,4530,1130,113230.0,6700000.0
2006-03-07,4409,4463,4396,4396,5489,109880.0,6700000.0
2006-03-08,4396,4503,4342,4503,300,112560.0,6700000.0
2006-03-09,4543,4543,4543,4544,10,113565.0,6700000.0
2006-03-10,4543,4556,4355,4396,3020,109880.0,6700000.0
2006-03-13,4503,4503,4436,4436,520,110885.0,6700000.0
2006-03-14,4422,4422,4248,4249,2440,106195.0,6700000.0
2006-03-15,4342,4342,4342,4343,23,108540.0,6700000.0
2006-03-16,4288,4315,4195,4249,410,106195.0,6700000.0
2006-03-17,4195,4355,4195,4356,403,108875.0,6700000.0
2006-03-20,4329,4396,4235,4396,230,109880.0,6700000.0
2006-03-21,4288,4422,4275,4423,2290,110550.0,6700000.0
2006-03-22,4476,4476,4476,4477,30,111890.0,6700000.0
2006-03-23,4275,4503,4275,4436,570,110885.0,6700000.0
2006-03-24,4530,4570,4530,4557,1630,113900.0,6700000.0
2006-03-27,4436,4570,4436,4557,3240,113900.0,6700000.0
2006-03-28,4422,4422,4422,4423,550,110550.0,6700000.0
2006-03-29,4422,4556,4422,4450,1810,111220.0,6700000.0
2006-03-30,4556,4556,4449,4450,570,111220.0,6700000.0
2006-03-31,4449,4449,4449,4450,100,111220.0,6700000.0
2006-04-03,4449,4516,4422,4503,1420,112560.0,6700000.0
2006-04-04,4449,4503,4315,4396,2190,109880.0,6700000.0
2006-04-05,4355,4449,4355,4369,560,109210.0,6700000.0
2006-04-06,4369,4396,4315,4369,1540,109210.0,6700000.0
2006-04-07,4449,4449,4208,4235,5240,105860.0,6700000.0
2006-04-10,4235,4503,4235,4262,2130,106530.0,6700000.0
2006-04-11,4262,4302,4262,4289,3091,107200.0,6700000.0
2006-04-12,4275,4302,4275,4289,1760,107200.0,6700000.0
2006-04-13,4315,4503,4315,4356,11336,108875.0,6700000.0
2006-04-14,4369,4422,4302,4423,1560,110550.0,6700000.0
2006-04-17,4422,4449,4369,4423,5720,110550.0,6700000.0
2006-04-18,4355,4449,4355,4450,1360,111220.0,6700000.0
2006-04-19,4516,4516,4516,4517,10,112895.0,6700000.0
2006-04-20,4476,4476,4476,4477,0,111890.0,6700000.0
2006-04-21,4530,4530,4530,4530,10,113230.0,6700000.0
2006-04-24,4302,4489,4302,4490,960,112225.0,6700000.0
2006-04-25,4449,4449,4422,4450,720,111220.0,6700000.0
2006-04-26,4369,4476,4369,4436,1380,110885.0,6700000.0
2006-04-27,4436,4556,4422,4557,5290,113900.0,6700000.0
2006-04-28,4556,4556,4436,4463,1630,111555.0,6700000.0
2006-05-02,4409,4436,4382,4423,490,110550.0,6700000.0
2006-05-03,4503,4503,4396,4423,4180,110550.0,6700000.0
2006-05-04,4476,4489,4422,4450,3220,111220.0,6700000.0
2006-05-08,4476,4476,4449,4477,4360,111890.0,6700000.0
2006-05-09,4449,4449,4342,4423,2390,110550.0,6700000.0
2006-05-10,4382,4382,4315,4329,3210,108205.0,6700000.0
2006-05-11,4329,4342,4288,4329,320,108205.0,6700000.0
2006-05-12,4288,4409,4288,4410,830,110215.0,6700000.0
2006-05-15,4302,4396,4235,4396,2990,109880.0,6700000.0
2006-05-16,4288,4315,4288,4316,800,107870.0,6700000.0
2006-05-17,4248,4248,4248,4249,20,106195.0,6700000.0
2006-05-18,4195,4355,4195,4356,60,108875.0,6700000.0
2006-05-19,4288,4288,4288,4289,150,107200.0,6700000.0
2006-05-22,4288,4288,4248,4249,600,106195.0,6700000.0
2006-05-23,4087,4262,4087,4262,560,106530.0,6700000.0
2006-05-24,4154,4275,4154,4276,480,106865.0,6700000.0
2006-05-25,4208,4208,4208,4209,0,105190.0,6700000.0
2006-05-26,4154,4315,4154,4262,2030,106530.0,6700000.0
2006-05-29,4262,4275,4262,4276,250,106865.0,6700000.0
2006-05-30,4235,4315,4235,4316,70,107870.0,6700000.0
2006-06-01,4208,4610,4208,4423,1850,110550.0,6700000.0
2006-06-02,4329,4329,4329,4329,40,108205.0,6700000.0
2006-06-05,4288,4315,4181,4289,2310,107200.0,6700000.0
2006-06-07,4342,4342,4288,4343,1570,108540.0,6700000.0
2006-06-08,4369,4516,4262,4343,1670,108540.0,6700000.0
2006-06-09,4355,4396,4262,4396,2710,109880.0,6700000.0
2006-06-12,4382,4382,4382,4383,10,109545.0,6700000.0
2006-06-13,4154,4288,4154,4289,2180,107200.0,6700000.0
2006-06-14,4288,4382,4262,4262,160,106530.0,6700000.0
2006-06-15,4262,4288,4181,4289,8050,107200.0,6700000.0
2006-06-16,4235,4342,4208,4262,7370,106530.0,6700000.0
2006-06-19,4208,4369,4208,4209,1890,105190.0,6700000.0
2006-06-20,4248,4315,4248,4316,130,107870.0,6700000.0
2006-06-21,4342,4422,4288,4383,1340,109545.0,6700000.0
2006-06-22,4409,4422,4302,4410,340,110215.0,6700000.0
2006-06-23,4342,4342,4342,4343,70,108540.0,6700000.0
2006-06-26,4342,4342,4342,4343,10,108540.0,6700000.0
2006-06-27,4342,4342,4342,4343,0,108540.0,6700000.0
2006-06-28,4556,4556,4221,4463,220,111555.0,6700000.0
2006-06-29,4288,4436,4288,4423,3760,110550.0,6700000.0
2006-06-30,4315,4449,4302,4450,3290,111220.0,6700000.0
2006-07-03,4449,5025,4449,4611,1300,115240.0,6700000.0
2006-07-04,4757,4757,4436,4624,820,115575.0,6700000.0
2006-07-05,4530,4610,4503,4530,560,113230.0,6700000.0
2006-07-06,4463,4691,4396,4396,1140,109880.0,6700000.0
2006-07-07,4516,4637,4516,4544,240,113565.0,6700000.0
2006-07-10,4422,4543,4396,4423,870,110550.0,6700000.0
2006-07-11,4597,4597,4422,4557,1130,113900.0,6700000.0
2006-07-12,4731,4758,4623,4718,2120,117920.0,6700000.0
2006-07-13,4744,5307,4637,4932,4912,123280.0,6700000.0
2006-07-14,4811,4811,4489,4530,2710,113230.0,6700000.0
2006-07-18,4369,4463,4355,4369,3440,109210.0,6700000.0
2006-07-19,4516,4543,4396,4450,460,111220.0,6700000.0
2006-07-20,4382,4503,4382,4503,2000,112560.0,6700000.0
2006-07-21,4503,4503,4422,4450,2550,111220.0,6700000.0
2006-07-24,4449,4449,4449,4450,0,111220.0,6700000.0
2006-07-25,4436,4556,4436,4557,3231,113900.0,6700000.0
2006-07-26,4583,4583,4449,4530,60,113230.0,6700000.0
2006-07-27,4436,4583,4436,4557,280,113900.0,6700000.0
2006-07-28,4597,4597,4530,4570,300,114235.0,6700000.0
2006-07-31,4556,4556,4463,4544,80,113565.0,6700000.0
2006-08-01,4409,4436,4396,4423,2390,110550.0,6700000.0
2006-08-02,4543,4597,4409,4477,2300,111890.0,6700000.0
2006-08-03,4382,4530,4382,4490,350,112225.0,6700000.0
2006-08-04,4449,4503,4449,4503,600,112560.0,6700000.0
2006-08-07,4422,4677,4422,4423,1490,110550.0,6700000.0
2006-08-08,4610,4610,4396,4423,3390,110550.0,6700000.0
2006-08-09,4530,4530,4422,4423,171,110550.0,6700000.0
2006-08-10,4342,4449,4342,4450,3360,111220.0,6700000.0
2006-08-11,4449,4489,4436,4490,1610,112225.0,6700000.0
2006-08-14,4489,4489,4396,4463,200,111555.0,6700000.0
2006-08-16,4530,4543,4476,4530,1290,113230.0,6700000.0
2006-08-17,4556,4583,4516,4557,1670,113900.0,6700000.0
2006-08-18,4610,4610,4503,4557,1615,113900.0,6700000.0
2006-08-21,4556,4744,4556,4745,5240,118590.0,6700000.0
2006-08-22,4664,4731,4637,4731,460,118255.0,6700000.0
2006-08-23,4664,4664,4556,4570,2340,114235.0,6700000.0
2006-08-24,4570,4825,4570,4825,3506,120600.0,6700000.0
2006-08-25,4959,4959,4650,4825,4960,120600.0,6700000.0
2006-08-28,4824,4945,4824,4932,2310,123280.0,6700000.0
2006-08-29,4838,4905,4838,4852,430,121270.0,6700000.0
2006-08-30,4824,4905,4824,4905,320,122610.0,6700000.0
2006-08-31,4932,4932,4838,4838,610,120935.0,6700000.0
2006-09-01,4825,4851,4825,4852,3880,121270.0,6700000.0
2006-09-04,4932,4932,4824,4879,1440,121940.0,6700000.0
2006-09-05,4825,4825,4744,4825,1340,120600.0,6700000.0
2006-09-06,4731,5012,4731,4946,9920,123615.0,6700000.0
2006-09-07,4932,4932,4771,4879,4920,121940.0,6700000.0
2006-09-08,4784,4825,4771,4825,840,120600.0,6700000.0
2006-09-11,4691,4771,4691,4771,510,119260.0,6700000.0
2006-09-12,4664,4771,4664,4664,3590,116580.0,6700000.0
2006-09-13,4771,4771,4691,4758,450,118925.0,6700000.0
2006-09-14,4691,4691,4610,4691,151,117250.0,6700000.0
2006-09-15,4637,4771,4637,4771,90,119260.0,6700000.0
2006-09-18,4758,4758,4758,4758,20,118925.0,6700000.0
2006-09-19,4650,4731,4650,4664,760,116580.0,6700000.0
2006-09-20,4556,4717,4556,4704,1870,117585.0,6700000.0
2006-09-21,4717,4744,4637,4731,780,118255.0,6700000.0
2006-09-22,4623,4677,4623,4624,330,115575.0,6700000.0
2006-09-25,4637,4691,4637,4691,1410,117250.0,6700000.0
2006-09-26,4597,4704,4597,4691,570,117250.0,6700000.0
2006-09-27,4677,4691,4677,4691,290,117250.0,6700000.0
2006-09-28,4758,4798,4677,4785,2470,119595.0,6700000.0
2006-09-29,4717,4758,4691,4745,500,118590.0,6700000.0
2006-10-02,4704,4758,4623,4718,950,117920.0,6700000.0
2006-10-04,4677,4731,4677,4678,230,116915.0,6700000.0
2006-10-09,4623,4677,4302,4557,2850,113900.0,6700000.0
2006-10-10,4556,4691,4556,4651,310,116245.0,6700000.0
2006-10-11,4731,4731,4623,4637,3460,115910.0,6700000.0
2006-10-12,4583,4664,4583,4611,30,115240.0,6700000.0
2006-10-13,4637,4704,4637,4704,50,117585.0,6700000.0
2006-10-16,4637,4758,4637,4704,1480,117585.0,6700000.0
2006-10-17,4704,4704,4530,4584,1540,114570.0,6700000.0
2006-10-18,4597,4691,4597,4691,670,117250.0,6700000.0
2006-10-19,4691,4771,4623,4731,5770,118255.0,6700000.0
2006-10-20,4731,4731,4650,4718,640,117920.0,6700000.0
2006-10-23,4731,4731,4637,4704,650,117585.0,6700000.0
2006-10-24,4637,4717,4623,4718,890,117920.0,6700000.0
2006-10-25,4744,4744,4691,4731,930,118255.0,6700000.0
2006-10-26,4691,4758,4691,4758,220,118925.0,6700000.0
2006-10-27,4798,4798,4691,4704,2010,117585.0,6700000.0
2006-10-30,4691,4798,4691,4785,2710,119595.0,6700000.0
2006-10-31,4784,4784,4784,4785,30,119595.0,6700000.0
2006-11-01,4691,4784,4691,4704,590,117585.0,6700000.0
2006-11-02,4637,4758,4583,4758,250,118925.0,6700000.0
2006-11-03,4758,4758,4758,4758,0,118925.0,6700000.0
2006-11-06,4597,4691,4597,4691,2680,117250.0,6700000.0
2006-11-07,4637,4691,4637,4678,890,116915.0,6700000.0
2006-11-08,4704,4704,4637,4691,3990,117250.0,6700000.0
2006-11-09,4650,4717,4650,4718,3260,117920.0,6700000.0
2006-11-10,4691,4717,4691,4691,1580,117250.0,6700000.0
2006-11-13,4691,4717,4691,4691,800,117250.0,6700000.0
2006-11-14,4691,4717,4691,4718,3170,117920.0,6700000.0
2006-11-15,4664,4717,4664,4691,1800,117250.0,6700000.0
2006-11-16,4691,4784,4691,4691,1810,117250.0,6700000.0
2006-11-17,4691,4784,4691,4785,1060,119595.0,6700000.0
2006-11-20,4798,4798,4717,4798,1040,119930.0,6700000.0
2006-11-21,4798,4798,4784,4785,20,119595.0,6700000.0
2006-11-22,4798,4798,4798,4798,10,119930.0,6700000.0
2006-11-23,4744,4771,4691,4691,1511,117250.0,6700000.0
2006-11-24,4691,4717,4637,4637,350,115910.0,6700000.0
2006-11-27,4637,4784,4637,4718,900,117920.0,6700000.0
2006-11-28,4704,4758,4691,4758,1780,118925.0,6700000.0
2006-11-29,4691,4784,4691,4704,90,117585.0,6700000.0
2006-11-30,4704,4758,4704,4758,40,118925.0,6700000.0
2006-12-01,4691,4758,4691,4691,1010,117250.0,6700000.0
2006-12-04,4691,4717,4691,4691,4760,117250.0,6700000.0
2006-12-05,4691,4771,4691,4771,550,119260.0,6700000.0
2006-12-06,4704,4731,4677,4678,830,116915.0,6700000.0
2006-12-07,4650,4717,4650,4718,1530,117920.0,6700000.0
2006-12-08,4717,4731,4677,4731,330,118255.0,6700000.0
2006-12-11,4758,4784,4704,4704,730,117585.0,6700000.0
2006-12-12,4691,4704,4691,4704,1310,117585.0,6700000.0
2006-12-13,4758,4825,4744,4771,7880,119260.0,6700000.0
2006-12-14,4798,4811,4744,4785,2020,119595.0,6700000.0
2006-12-15,4717,4771,4691,4731,1050,118255.0,6700000.0
2006-12-18,4691,4784,4691,4785,1810,119595.0,6700000.0
2006-12-19,4704,4704,4704,4704,67,117585.0,6700000.0
2006-12-20,4704,4784,4691,4785,2020,119595.0,6700000.0
2006-12-21,4758,4771,4717,4771,260,119260.0,6700000.0
2006-12-22,4784,4798,4717,4798,182010,119930.0,6700000.0
2006-12-26,4798,4798,4691,4771,1274,119260.0,6700000.0
2006-12-27,4717,4717,4691,4691,1630,117250.0,6700000.0
2006-12-28,4691,4731,4691,4731,2520,118255.0,6700000.0
2007-01-02,4664,4664,4664,4664,10,116580.0,6700000.0
2007-01-03,4704,4704,4583,4691,760,117250.0,6700000.0
2007-01-04,4637,4691,4637,4691,3430,117250.0,6700000.0
2007-01-05,4637,4691,4637,4691,260,117250.0,6700000.0
2007-01-08,4691,4691,4637,4678,1150,116915.0,6700000.0
2007-01-09,4637,4677,4556,4678,14600,116915.0,6700000.0
2007-01-10,4570,4664,4556,4624,1090,115575.0,6700000.0
2007-01-11,4623,4664,4570,4637,3870,115910.0,6700000.0
2007-01-12,4637,4691,4637,4691,120,117250.0,6700000.0
2007-01-15,4691,4691,4691,4691,0,117250.0,6700000.0
2007-01-16,4623,4677,4556,4678,1850,116915.0,6700000.0
2007-01-17,4583,4691,4556,4678,1020,116915.0,6700000.0
2007-01-18,4677,4677,4570,4637,820,115910.0,6700000.0
2007-01-19,4637,4637,4637,4637,1850,115910.0,6700000.0
2007-01-22,4597,4677,4583,4678,1220,116915.0,6700000.0
2007-01-23,4677,4677,4583,4664,3500,116580.0,6700000.0
2007-01-24,4650,4664,4637,4664,1700,116580.0,6700000.0
2007-01-25,4677,4691,4637,4691,1850,117250.0,6700000.0
2007-01-26,4691,4691,4691,4691,0,,
2007-01-29,4691,4691,4691,4691,0,,
2007-01-30,4677,4677,4677,4678,20,116915.0,6700000.0
2007-01-31,4637,4637,4637,4637,1460,115910.0,6700000.0
2007-02-01,4637,4677,4610,4678,1700,116915.0,6700000.0
2007-02-02,4691,4691,4677,4691,1050,117250.0,6700000.0
2007-02-05,4691,4798,4691,4798,20,119930.0,6700000.0
2007-02-06,4691,4758,4637,4718,1050,117920.0,6700000.0
2007-02-07,4717,4717,4717,4718,0,117920.0,6700000.0
2007-02-08,4717,4717,4717,4718,100,117920.0,6700000.0
2007-02-09,4717,4744,4691,4745,2720,118590.0,6700000.0
2007-02-12,4650,4691,4637,4664,2130,116580.0,6700000.0
2007-02-13,4664,4691,4664,4691,520,117250.0,6700000.0
2007-02-14,4771,4771,4650,4758,200,118925.0,6700000.0
2007-02-15,4664,4744,4664,4745,920,118590.0,6700000.0
2007-02-16,4691,4704,4637,4651,380,116245.0,6700000.0
2007-02-20,4637,4717,4637,4691,1200,117250.0,6700000.0
2007-02-21,4798,4905,4556,4718,15310,117920.0,6700000.0
2007-02-22,4784,4825,4731,4731,12828,118255.0,6700000.0
2007-02-23,4771,4798,4731,4731,2162,118255.0,6700000.0
2007-02-26,4798,4878,4771,4852,6392,121270.0,6700000.0
2007-02-27,5146,5146,4932,5066,13360,126630.0,6700000.0
2007-02-28,5066,5066,4637,5066,1560,126630.0,6700000.0
2007-03-02,5066,5066,5012,5066,3080,126630.0,6700000.0
2007-03-05,5039,5039,5039,5039,0,125960.0,6700000.0
2007-03-06,4824,5039,4824,5013,430,125290.0,6700000.0
2007-03-07,5200,5200,4958,4959,740,123950.0,6700000.0
2007-03-08,4958,4999,4878,4879,3080,121940.0,6700000.0
2007-03-09,4838,4932,4838,4932,110,123280.0,6700000.0
2007-03-12,4824,4905,4811,4905,970,122610.0,6700000.0
2007-03-13,4918,4932,4798,4798,4350,119930.0,6700000.0
2007-03-14,4798,4905,4798,4905,1410,122610.0,6700000.0
2007-03-15,4918,4958,4918,4932,400,123280.0,6700000.0
2007-03-16,4825,4838,4637,4825,2820,120600.0,6700000.0
2007-03-19,4932,4932,4798,4892,852,122275.0,6700000.0
2007-03-20,4798,4865,4798,4852,1060,121270.0,6700000.0
2007-03-21,4851,4851,4691,4838,3130,120935.0,6700000.0
2007-03-22,4851,4865,4784,4865,1950,121605.0,6700000.0
2007-03-23,4918,5200,4865,4946,4000,123615.0,6700000.0
2007-03-26,4891,4972,4891,4892,1590,122275.0,6700000.0
2007-03-27,4958,4958,4878,4946,310,123615.0,6700000.0
2007-03-28,4985,4985,4838,4838,1029,120935.0,6700000.0
2007-03-29,4891,4905,4824,4905,7920,122610.0,6700000.0
2007-03-30,4932,4932,4905,4905,350,122610.0,6700000.0
2007-04-02,4905,4905,4878,4879,3490,121940.0,6700000.0
2007-04-03,4892,4892,4798,4852,6212,121270.0,6700000.0
2007-04-04,4878,4878,4825,4852,4720,121270.0,6700000.0
2007-04-05,4851,4878,4851,4879,2640,121940.0,6700000.0
2007-04-06,4932,4932,4851,4905,1760,122610.0,6700000.0
2007-04-09,4972,4972,4851,4879,1137,121940.0,6700000.0
2007-04-10,4905,4905,4851,4852,750,121270.0,6700000.0
2007-04-11,4878,4918,4851,4905,3560,122610.0,6700000.0
2007-04-12,4905,4932,4905,4932,1390,123280.0,6700000.0
2007-04-13,4972,4985,4918,4959,530,123950.0,6700000.0
2007-04-16,4999,5025,4851,5013,4410,125290.0,6700000.0
2007-04-17,4958,5106,4958,5066,890,126630.0,6700000.0
2007-04-18,5066,5119,5066,5120,5580,127970.0,6700000.0
2007-04-19,5119,5119,5052,5053,100,126295.0,6700000.0
2007-04-20,4932,5012,4932,5013,200,125290.0,6700000.0
2007-04-23,4945,5039,4945,4986,910,124620.0,6700000.0
2007-04-24,4985,5092,4985,5093,1200,127300.0,6700000.0
2007-04-25,5092,5092,4999,4999,2170,124955.0,6700000.0
2007-04-26,5092,5092,4999,5013,870,125290.0,6700000.0
2007-04-27,4999,5079,4999,5080,160,126965.0,6700000.0
2007-04-30,4958,4999,4958,4999,370,124955.0,6700000.0
2007-05-02,4932,4985,4905,4972,2650,124285.0,6700000.0
2007-05-03,4985,5092,4985,5093,1430,127300.0,6700000.0
2007-05-04,5092,5092,5066,5080,260,126965.0,6700000.0
2007-05-07,4985,5146,4985,5147,3470,128640.0,6700000.0
2007-05-08,5052,5227,5052,5107,3470,127635.0,6700000.0
2007-05-09,5106,5227,5093,5200,4650,129980.0,6700000.0
2007-05-10,5200,5200,5160,5174,1920,129310.0,6700000.0
2007-05-11,5173,5173,5119,5120,80,127970.0,6700000.0
2007-05-14,5106,5146,5052,5093,490,127300.0,6700000.0
2007-05-15,5039,5146,5039,5120,640,127970.0,6700000.0
2007-05-16,5227,5227,5092,5093,160,127300.0,6700000.0
2007-05-17,5093,5146,5039,5147,940,128640.0,6700000.0
2007-05-18,5146,5227,5093,5174,1590,129310.0,6700000.0
2007-05-21,5173,5186,5066,5133,1170,128305.0,6700000.0
2007-05-22,5133,5173,5093,5120,1280,127970.0,6700000.0
2007-05-23,5146,5200,5092,5093,310,127300.0,6700000.0
