HDC(012630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-02-14,52121,52939,51824,52940,318469,5367354.0,75384180.0
2008-02-15,51675,53460,51601,52345,426679,5307046.0,75384180.0
2008-02-18,52419,54352,52196,53460,578499,5420123.0,75384180.0
2008-02-19,54278,54798,52344,53014,340669,5374892.0,75384180.0
2008-02-20,52270,53385,51080,51676,359129,5239201.0,75384180.0
2008-02-21,52196,53088,50932,51304,467695,5201508.0,75384180.0
2008-02-22,50857,50857,48181,49073,455742,4975356.0,75384180.0
2008-02-25,49891,51378,49519,49817,309978,5050740.0,75384180.0
2008-02-26,50039,50932,48404,48553,291963,4922587.0,75384180.0
2008-02-27,49593,50857,49445,49966,615363,5065817.0,75384180.0
2008-02-28,50114,52419,49221,52270,690574,5299508.0,75384180.0
2008-02-29,51824,52419,50188,50858,407543,5156278.0,75384180.0
2008-03-03,49147,51080,49073,50114,491916,5080894.0,75384180.0
2008-03-04,50783,50857,48106,48553,460083,4922587.0,75384180.0
2008-03-05,48478,48998,44537,45207,1028766,4583358.0,75384180.0
2008-03-06,45801,46173,44835,45802,628155,4643665.0,75384180.0
2008-03-07,44612,44909,44165,44463,435858,4507974.0,75384180.0
2008-03-10,42455,43273,40596,41489,674600,4206437.0,75384180.0
2008-03-11,39630,41340,39258,40746,990690,4131053.0,75384180.0
2008-03-12,42381,44389,42232,42605,952736,4319514.0,75384180.0
2008-03-13,42084,43645,40894,41192,523583,4176284.0,75384180.0
2008-03-14,42678,43273,41414,41638,777933,4221514.0,75384180.0
2008-03-17,40745,40894,36804,38292,1558403,3882285.0,75384180.0
2008-03-18,38292,40150,37697,38961,913338,3950131.0,75384180.0
2008-03-19,40968,44760,40820,43348,2147361,4394898.0,75384180.0
2008-03-20,43125,43348,41935,42976,807890,4357206.0,75384180.0
2008-03-21,44612,46099,44240,44612,485305,4523051.0,75384180.0
2008-03-24,46024,46693,45429,45876,268793,4651204.0,75384180.0
2008-03-25,47214,49370,46842,49073,782096,4975356.0,75384180.0
2008-03-26,49073,49742,48106,49742,379774,5043202.0,75384180.0
2008-03-27,49073,49742,48478,49594,316374,5028125.0,75384180.0
2008-03-28,49816,50039,48552,49594,404426,5028125.0,75384180.0
2008-03-31,50634,50634,49816,50263,417720,5095971.0,75384180.0
2008-04-01,50560,50560,48775,49594,243751,5028125.0,75384180.0
2008-04-02,50560,51006,50262,50932,398010,5163816.0,75384180.0
2008-04-03,51973,53237,51526,53163,685408,5389969.0,75384180.0
2008-04-04,53385,54947,52493,54501,493155,5525660.0,75384180.0
2008-04-07,55244,56731,52790,52791,498603,5352277.0,75384180.0
2008-04-08,52865,53014,51006,51676,436185,5239201.0,75384180.0
2008-04-10,52939,54872,52419,54278,1190109,5503045.0,75384180.0
2008-04-11,54278,55095,52567,54055,381456,5480430.0,75384180.0
2008-04-14,52716,52939,52047,52345,130009,5307046.0,75384180.0
2008-04-15,51601,52196,50560,51155,348874,5186432.0,75384180.0
2008-04-16,51526,52865,51303,51304,171951,5201508.0,75384180.0
2008-04-17,52121,52939,51378,52270,125150,5299508.0,75384180.0
2008-04-18,52196,52790,51452,51601,168227,5231662.0,75384180.0
2008-04-21,51898,53608,51750,52791,292418,5352277.0,75384180.0
2008-04-22,53088,53683,52790,53534,534356,5427661.0,75384180.0
2008-04-23,53162,55765,53162,55022,308679,5578429.0,75384180.0
2008-04-24,54352,55095,53906,54873,199745,5563352.0,75384180.0
2008-04-25,53683,54278,51675,51676,692234,5239201.0,75384180.0
2008-04-28,52047,52419,49370,49817,505955,5050740.0,75384180.0
2008-04-29,48775,49073,46842,47363,701582,4801972.0,75384180.0
2008-04-30,45950,48329,45950,47661,697525,4832126.0,75384180.0
2008-05-02,48329,49370,47288,47586,598498,4824588.0,75384180.0
2008-05-06,47437,47511,46545,47214,464984,4786895.0,75384180.0
2008-05-07,47363,48329,47065,48032,415332,4869818.0,75384180.0
2008-05-08,47809,48181,47065,47586,425374,4824588.0,75384180.0
2008-05-09,47214,47214,44612,45356,955888,4598435.0,75384180.0
2008-05-13,46099,46693,45429,46322,333083,4696434.0,75384180.0
2008-05-14,46991,47065,46322,47066,226818,4771819.0,75384180.0
2008-05-15,46619,49445,46322,49073,556349,4975356.0,75384180.0
2008-05-16,49073,50857,48627,50263,358701,5095971.0,75384180.0
2008-05-19,50337,50783,48850,50189,291960,5088432.0,75384180.0
2008-05-20,50262,50262,48552,49742,219821,5043202.0,75384180.0
2008-05-21,49742,50188,47809,48107,208963,4877356.0,75384180.0
2008-05-22,47809,47809,46545,46991,291931,4764280.0,75384180.0
2008-05-23,46991,47511,46173,46768,341795,4741665.0,75384180.0
2008-05-26,46768,48181,46768,47586,199761,4824588.0,75384180.0
2008-05-27,48106,49296,47957,48850,207535,4952741.0,75384180.0
2008-05-28,49073,49668,48106,48776,238775,4945202.0,75384180.0
2008-05-29,49296,49742,48032,48255,239241,4892433.0,75384180.0
2008-05-30,48255,48255,46768,46768,262125,4741665.0,75384180.0
2008-06-02,46917,47586,45950,46917,334400,4756742.0,75384180.0
2008-06-03,46247,46619,44835,44835,574534,4545666.0,75384180.0
2008-06-04,44314,44909,43794,44092,718452,4470282.0,75384180.0
2008-06-05,44091,44091,42307,42828,621202,4342129.0,75384180.0
2008-06-09,40671,44686,39630,44092,652174,4470282.0,75384180.0
2008-06-10,44314,44463,42381,42381,306992,4296898.0,75384180.0
2008-06-11,42827,43942,42753,43422,560478,4402436.0,75384180.0
2008-06-12,42604,43348,40522,40523,605078,4108438.0,75384180.0
2008-06-13,41117,42158,40522,41638,240744,4221514.0,75384180.0
2008-06-16,41414,41563,40522,40969,262759,4153668.0,75384180.0
2008-06-17,40522,41414,38068,38664,722161,3919977.0,75384180.0
2008-06-18,38663,40894,38589,40374,384438,4093361.0,75384180.0
2008-06-19,40373,41786,40076,41266,498180,4183822.0,75384180.0
2008-06-20,41266,43199,40522,40523,396754,4108438.0,75384180.0
2008-06-23,39407,41563,38961,40448,207668,4100899.0,75384180.0
2008-06-24,40522,40894,39407,40151,183475,4070746.0,75384180.0
2008-06-25,40225,41043,39779,40374,215918,4093361.0,75384180.0
2008-06-26,40373,41563,39779,40671,303646,4123515.0,75384180.0
2008-06-27,39779,40002,39184,39407,390202,3995362.0,75384180.0
2008-06-30,39481,39779,38292,39407,508819,3995362.0,75384180.0
2008-07-01,39035,39853,39035,39630,387307,4017977.0,75384180.0
2008-07-02,39704,39704,37102,37995,413708,3852132.0,75384180.0
2008-07-03,37176,37325,34723,35355,1086055,3584518.0,75384180.0
2008-07-04,34946,35689,33087,34017,518930,3448826.0,75384180.0
2008-07-07,33087,33719,31786,32827,650931,3328212.0,75384180.0
2008-07-08,32566,32566,29518,30820,878076,3124674.0,75384180.0
2008-07-09,32269,32269,29258,29258,729720,2966367.0,75384180.0
2008-07-10,28254,32901,28254,32716,1389902,3316904.0,75384180.0
2008-07-11,32195,33607,31525,32864,707319,3331981.0,75384180.0
2008-07-14,32380,32864,31786,32455,355091,3290519.0,75384180.0
2008-07-15,32529,32827,29852,29964,663521,3037982.0,75384180.0
2008-07-16,30336,30484,28588,28998,969797,2939983.0,75384180.0
2008-07-17,30336,30522,28997,29370,785076,2977675.0,75384180.0
2008-07-18,30447,31005,29927,30225,510516,3064367.0,75384180.0
2008-07-21,30819,33719,30559,33310,850830,3377211.0,75384180.0
2008-07-22,33235,33459,32343,32753,303477,3320673.0,75384180.0
2008-07-23,33570,34946,33570,34835,622308,3531749.0,75384180.0
2008-07-24,35615,37920,35392,37028,1123019,3754132.0,75384180.0
2008-07-25,35764,36879,35206,35690,509989,3618441.0,75384180.0
2008-07-28,36656,37028,36135,36284,316043,3678748.0,75384180.0
2008-07-29,34946,35466,33905,35318,373154,3580749.0,75384180.0
2008-07-30,36284,36284,34128,35541,399294,3603364.0,75384180.0
2008-07-31,35540,36284,34351,35169,315302,3565672.0,75384180.0
2008-08-01,35169,35169,32083,33310,329839,3377211.0,75384180.0
2008-08-04,32715,33087,30707,31191,393700,3162366.0,75384180.0
2008-08-05,30261,30931,29704,29853,601564,3026675.0,75384180.0
2008-08-06,30931,31860,30893,31600,422118,3203828.0,75384180.0
2008-08-07,31674,32343,30484,32121,419574,3256597.0,75384180.0
2008-08-08,31600,33719,31079,33310,564852,3377211.0,75384180.0
2008-08-11,33942,35578,33942,35355,535668,3584518.0,75384180.0
2008-08-12,35912,36210,33868,35504,366583,3599595.0,75384180.0
2008-08-13,35392,36581,35169,35913,564152,3641056.0,75384180.0
2008-08-14,35466,36061,35169,35429,323546,3592056.0,75384180.0
2008-08-18,36433,37139,35578,36284,381344,3678748.0,75384180.0
2008-08-19,36284,36284,33905,34537,428008,3501595.0,75384180.0
2008-08-20,34165,35838,33682,34983,274533,3546826.0,75384180.0
2008-08-21,35689,35689,32938,33719,306496,3418673.0,75384180.0
2008-08-22,33012,33756,31600,32939,246467,3339519.0,75384180.0
2008-08-25,32938,33719,32566,33087,138236,3354596.0,75384180.0
2008-08-26,32046,33161,31377,32046,289517,3249058.0,75384180.0
2008-08-27,31339,32864,30782,32678,289750,3313135.0,75384180.0
2008-08-28,32678,32678,30559,31340,312869,3177443.0,75384180.0
2008-08-29,31377,32269,29741,30968,335475,3139751.0,75384180.0
2008-09-01,29890,31525,29815,31005,584268,3143520.0,75384180.0
2008-09-02,31005,32418,30410,30411,565993,3083213.0,75384180.0
2008-09-03,29815,31934,29815,31117,732869,3154828.0,75384180.0
2008-09-04,31005,32120,30336,30745,463209,3117136.0,75384180.0
2008-09-05,29146,29964,28960,29593,598750,3000290.0,75384180.0
2008-09-08,30075,33644,30075,32901,1211080,3335750.0,75384180.0
2008-09-09,32418,32641,30745,31005,481133,3143520.0,75384180.0
2008-09-10,30113,32232,29964,31786,565496,3222674.0,75384180.0
2008-09-11,31823,32343,30187,30188,906923,3060598.0,75384180.0
2008-09-12,31228,31563,30187,31563,1461250,3200058.0,75384180.0
2008-09-16,28291,29592,28291,29370,575567,2977675.0,75384180.0
2008-09-17,30484,32418,30187,31600,816359,3203828.0,75384180.0
2008-09-18,30707,31488,29815,30596,480901,3102059.0,75384180.0
2008-09-19,31971,33235,31451,33236,912574,3369673.0,75384180.0
2008-09-22,33682,35169,33644,34723,1352357,3520441.0,75384180.0
2008-09-23,34202,34500,33496,34351,828744,3482749.0,75384180.0
2008-09-24,34425,35243,34202,34649,994531,3512903.0,75384180.0
2008-09-25,34202,34648,33570,33980,569014,3445057.0,75384180.0
2008-09-26,33979,34202,32269,32901,796472,3335750.0,75384180.0
2008-09-29,33384,33905,32046,32790,637350,3324442.0,75384180.0
2008-09-30,30410,32418,30038,32344,600890,3279212.0,75384180.0
2008-10-01,32343,33012,31637,32418,835053,3286750.0,75384180.0
2008-10-02,32455,33087,30224,30448,618580,3086982.0,75384180.0
2008-10-06,29443,29481,25912,25912,2553397,2627139.0,75384180.0
2008-10-07,25205,26692,24090,26321,1473843,2668600.0,75384180.0
2008-10-08,24908,25466,23421,23570,1213284,2389679.0,75384180.0
2008-10-09,23570,25466,23198,24834,1066879,2517832.0,75384180.0
2008-10-10,23198,24425,22008,24091,787134,2442447.0,75384180.0
2008-10-13,25280,26321,25094,25652,942713,2600754.0,75384180.0
2008-10-14,27027,28700,26990,27883,754955,2826907.0,75384180.0
2008-10-15,27027,27808,26246,26619,445917,2698754.0,75384180.0
2008-10-16,24536,25242,22640,22641,926604,2295448.0,75384180.0
2008-10-17,23495,23681,19257,19295,1978168,1956219.0,75384180.0
2008-10-20,20224,21636,18699,21637,954424,2193680.0,75384180.0
2008-10-21,22714,23495,22306,22678,748822,2299217.0,75384180.0
2008-10-22,22677,23123,19294,19890,1481871,2016527.0,75384180.0
2008-10-23,18216,19815,18216,19332,840526,1959989.0,75384180.0
2008-10-24,19034,19183,18030,18588,1114306,1884604.0,75384180.0
2008-10-27,18588,20038,18067,19332,1296438,1959989.0,75384180.0
2008-10-28,19220,21042,18699,20484,983363,2076834.0,75384180.0
2008-10-29,21339,22640,18885,19295,874230,1956219.0,75384180.0
2008-10-30,21079,22157,20112,22157,327397,2246449.0,75384180.0
2008-10-31,22306,25466,21265,25466,719048,2581908.0,75384180.0
2008-11-03,25205,25949,22975,23644,1315516,2397217.0,75384180.0
2008-11-04,24016,26692,23309,24016,1438422,2434909.0,75384180.0
2008-11-05,24871,25354,22900,23570,1161246,2389679.0,75384180.0
2008-11-06,22157,22677,20038,20447,582803,2073065.0,75384180.0
2008-11-07,19108,21153,19034,20893,711586,2118295.0,75384180.0
2008-11-10,21488,22975,20930,21860,521830,2216295.0,75384180.0
2008-11-11,21190,23421,21079,22789,571406,2310525.0,75384180.0
2008-11-12,22306,23421,22082,22603,394051,2291679.0,75384180.0
2008-11-13,21079,22306,19592,22306,497478,2261525.0,75384180.0
2008-11-14,22975,23941,22120,23087,612185,2340679.0,75384180.0
2008-11-17,23086,24610,22045,22083,784096,2238910.0,75384180.0
2008-11-18,21599,21636,20744,20745,559617,2103219.0,75384180.0
2008-11-19,20744,20967,19406,19481,578262,1975066.0,75384180.0
2008-11-20,17770,18848,17101,17101,404048,1733836.0,75384180.0
2008-11-21,16134,18588,15391,17622,880735,1786605.0,75384180.0
2008-11-24,17212,18030,16134,17399,572500,1763990.0,75384180.0
2008-11-25,18253,18514,16803,17250,608229,1748913.0,75384180.0
2008-11-26,17398,19183,17324,18588,603238,1884604.0,75384180.0
2008-11-27,19257,21376,18885,21377,755957,2167295.0,75384180.0
2008-11-28,22045,23718,21562,22529,1027222,2284141.0,75384180.0
2008-12-01,23718,23718,21859,21860,527804,2216295.0,75384180.0
2008-12-02,20335,20856,19592,19778,886154,2005219.0,75384180.0
2008-12-03,20261,20484,19592,19964,829493,2024065.0,75384180.0
2008-12-04,20670,20707,17658,18068,650103,1831836.0,75384180.0
2008-12-05,18067,18551,17547,18365,461122,1861989.0,75384180.0
2008-12-08,18960,21116,18551,21116,769678,2140911.0,75384180.0
2008-12-09,21265,22045,20893,21451,2786711,2174834.0,75384180.0
2008-12-10,21599,24425,20930,24425,1063534,2476370.0,75384180.0
2008-12-11,24164,26023,23421,24091,1033618,2442447.0,75384180.0
2008-12-12,23570,24462,22529,23347,623486,2367063.0,75384180.0
2008-12-15,24536,26507,24313,25429,1312333,2578139.0,75384180.0
2008-12-16,25354,26098,24499,25169,982847,2551754.0,75384180.0
2008-12-17,26172,26395,24685,25652,752568,2600754.0,75384180.0
2008-12-18,25986,26098,24796,25057,370867,2540447.0,75384180.0
2008-12-19,24908,25651,24536,24983,304076,2532908.0,75384180.0
2008-12-22,25726,26730,24536,26544,714192,2691215.0,75384180.0
2008-12-23,26246,26246,23978,23979,432142,2431140.0,75384180.0
2008-12-24,23570,24127,22826,24128,258710,2446217.0,75384180.0
2008-12-26,24090,24648,23012,23087,344750,2340679.0,75384180.0
2008-12-29,23198,24313,22677,24091,220728,2442447.0,75384180.0
2008-12-30,24462,25280,24127,24128,343881,2446217.0,75384180.0
2009-01-02,24536,25280,24239,25131,417593,2547985.0,75384180.0
2009-01-05,25763,26544,25094,26544,595600,2691215.0,75384180.0
2009-01-06,26804,27287,25651,26656,465572,2702523.0,75384180.0
2009-01-07,26878,28626,26023,28143,600507,2853291.0,75384180.0
2009-01-08,28254,28403,26581,26953,897913,2732677.0,75384180.0
2009-01-09,27213,27362,25280,25280,895610,2563062.0,75384180.0
2009-01-12,24945,24945,23458,24091,599044,2442447.0,75384180.0
2009-01-13,23532,24834,22789,24202,510833,2453755.0,75384180.0
2009-01-14,24387,25614,23830,25355,393097,2570601.0,75384180.0
2009-01-15,24016,24462,23681,24202,415167,2453755.0,75384180.0
2009-01-16,24387,24834,24053,24537,400049,2487678.0,75384180.0
2009-01-19,24759,25577,23941,24983,410308,2532908.0,75384180.0
2009-01-20,24387,25466,24387,25020,308293,2536678.0,75384180.0
2009-01-21,23793,24276,23309,24165,407545,2449986.0,75384180.0
2009-01-22,24610,24759,23123,23496,580579,2382140.0,75384180.0
2009-01-23,22975,23830,22752,23421,355958,2374602.0,75384180.0
2009-01-28,24090,26915,24016,26916,1606152,2728907.0,75384180.0
2009-01-29,27362,28737,26692,27622,1011226,2800522.0,75384180.0
2009-01-30,27064,27956,26618,27511,368848,2789215.0,75384180.0
2009-02-02,27139,28328,26618,26842,396969,2721369.0,75384180.0
2009-02-03,27064,27882,26321,27883,431569,2826907.0,75384180.0
2009-02-04,28291,28551,27771,28552,534093,2894753.0,75384180.0
2009-02-05,27994,28774,26878,27139,408811,2751523.0,75384180.0
2009-02-06,27659,28477,27622,28254,466558,2864599.0,75384180.0
2009-02-09,28477,29667,28328,29221,392192,2962598.0,75384180.0
2009-02-10,29369,30113,27771,27957,418170,2834445.0,75384180.0
2009-02-11,27064,27845,26915,27548,347361,2792984.0,75384180.0
2009-02-12,27287,27882,26655,27511,539672,2789215.0,75384180.0
2009-02-13,27510,28440,26990,28031,565132,2841984.0,75384180.0
2009-02-16,28514,29629,28217,28366,813322,2875906.0,75384180.0
2009-02-17,28068,28068,26321,26767,463465,2713830.0,75384180.0
2009-02-18,26060,26358,25168,25392,734586,2574370.0,75384180.0
2009-02-19,25391,25577,24499,24611,566158,2495216.0,75384180.0
2009-02-20,24016,24499,23123,23644,430782,2397217.0,75384180.0
2009-02-23,23198,24648,23049,24648,309727,2498986.0,75384180.0
2009-02-24,23421,24276,23309,24239,327049,2457524.0,75384180.0
2009-02-25,24982,25094,22343,23050,318741,2336910.0,75384180.0
2009-02-26,22975,23570,20707,20745,1120092,2103219.0,75384180.0
2009-02-27,21004,22157,20856,21265,769338,2155988.0,75384180.0
2009-03-02,20967,20967,19629,19852,649600,2012758.0,75384180.0
2009-03-03,19294,20186,18960,19852,593611,2012758.0,75384180.0
2009-03-04,19703,20670,18922,20447,756038,2073065.0,75384180.0
2009-03-05,20707,21042,19480,19555,644975,1982604.0,75384180.0
2009-03-06,18811,20633,18737,20075,619684,2035373.0,75384180.0
2009-03-09,20781,21376,20521,21191,554841,2148449.0,75384180.0
2009-03-10,20930,22491,20818,22343,605143,2265295.0,75384180.0
2009-03-11,23049,23272,22343,22901,582641,2321833.0,75384180.0
2009-03-12,22454,23161,21636,22566,920724,2287910.0,75384180.0
2009-03-13,22752,22789,21971,22566,384204,2287910.0,75384180.0
2009-03-16,22603,23235,22194,22306,330375,2261525.0,75384180.0
2009-03-17,22677,25354,22529,24499,721596,2483909.0,75384180.0
2009-03-18,25280,25763,24834,25280,870075,2563062.0,75384180.0
2009-03-19,25912,26283,25242,25652,399751,2600754.0,75384180.0
2009-03-20,26023,26544,25689,26284,448382,2664831.0,75384180.0
2009-03-23,26581,26767,26023,26433,288227,2679908.0,75384180.0
2009-03-24,27882,27882,26804,27213,545356,2759061.0,75384180.0
2009-03-25,27139,27250,25912,26395,604014,2676138.0,75384180.0
2009-03-26,26544,27176,26172,26507,493607,2687446.0,75384180.0
2009-03-27,26544,26618,24610,25131,889810,2547985.0,75384180.0
2009-03-30,25428,25949,24536,24760,480078,2510293.0,75384180.0
2009-03-31,25242,25949,24982,25020,562828,2536678.0,75384180.0
2009-04-01,25205,27139,25131,26544,690237,2691215.0,75384180.0
2009-04-02,27139,30113,26804,29332,917620,2973906.0,75384180.0
2009-04-03,29964,32232,28923,30485,1241387,3090751.0,75384180.0
2009-04-06,30299,31154,29667,30188,485454,3060598.0,75384180.0
2009-04-07,30113,30187,29072,29593,606405,3000290.0,75384180.0
2009-04-08,29072,29332,27399,27511,714427,2789215.0,75384180.0
2009-04-09,27994,29035,27771,28775,885135,2917368.0,75384180.0
2009-04-10,29667,29704,27882,28626,682435,2902291.0,75384180.0
2009-04-13,28923,29443,28291,28738,630380,2913599.0,75384180.0
2009-04-14,28774,29890,28254,29184,646779,2958829.0,75384180.0
2009-04-15,28774,29443,27324,28254,532874,2864599.0,75384180.0
2009-04-16,28774,31079,28774,30671,1389614,3109597.0,75384180.0
2009-04-17,30856,31228,29592,30113,1024618,3053059.0,75384180.0
2009-04-20,30745,31377,30113,30485,719894,3090751.0,75384180.0
2009-04-21,29518,29592,28365,28998,852327,2939983.0,75384180.0
2009-04-22,29258,29555,28626,29444,560629,2985214.0,75384180.0
2009-04-23,29815,29852,28291,28589,865066,2898522.0,75384180.0
2009-04-24,28737,29258,28254,28254,547047,2864599.0,75384180.0
2009-04-27,28774,29443,27771,27808,647282,2819368.0,75384180.0
2009-04-28,28737,28997,27696,27697,559451,2808061.0,75384180.0
2009-04-29,27919,28254,27176,28031,481812,2841984.0,75384180.0
2009-04-30,28588,29852,28179,29741,856246,3015367.0,75384180.0
2009-05-04,30484,30484,29481,29741,1198411,3015367.0,75384180.0
2009-05-06,30336,31154,29964,30857,1169626,3128443.0,75384180.0
2009-05-07,31823,34351,31377,32976,1839966,3343288.0,75384180.0
2009-05-08,33644,34202,32789,33608,575547,3407365.0,75384180.0
2009-05-11,34351,35540,33644,35058,717781,3554364.0,75384180.0
2009-05-12,34276,34276,32492,32567,622011,3301827.0,75384180.0
2009-05-13,32827,33979,32827,33682,740713,3414903.0,75384180.0
2009-05-14,32529,32827,32195,32641,686106,3309366.0,75384180.0
2009-05-15,32975,33607,32641,33162,427124,3362134.0,75384180.0
2009-05-18,33235,33682,32492,33236,220588,3369673.0,75384180.0
2009-05-19,34053,34797,33570,34500,495292,3497826.0,75384180.0
2009-05-20,34276,34462,33310,33645,627703,3411134.0,75384180.0
2009-05-21,33124,34016,32901,33682,403127,3414903.0,75384180.0
2009-05-22,33459,33496,32157,32641,462725,3309366.0,75384180.0
2009-05-25,32046,32529,27771,31972,559293,3241520.0,75384180.0
2009-05-26,31600,31971,30373,30894,316266,3132213.0,75384180.0
2009-05-27,31377,31748,29964,29964,253680,3037982.0,75384180.0
2009-05-28,30373,31414,30038,31191,350046,3162366.0,75384180.0
2009-05-29,31228,31934,30336,30336,526100,3075675.0,75384180.0
2009-06-01,30373,32195,30187,32158,458159,3260366.0,75384180.0
2009-06-02,32715,35020,32715,34872,801900,3535518.0,75384180.0
2009-06-03,34797,34797,33050,34091,339481,3456365.0,75384180.0
2009-06-04,34425,34425,31563,31712,522005,3215135.0,75384180.0
2009-06-05,32157,34239,32046,33459,469519,3392288.0,75384180.0
2009-06-08,33496,35540,32864,34165,525226,3463903.0,75384180.0
2009-06-09,35689,36358,34462,34723,810294,3520441.0,75384180.0
2009-06-10,35317,36507,34983,36284,472133,3678748.0,75384180.0
2009-06-11,35801,36507,34946,34946,437716,3543056.0,75384180.0
2009-06-12,35392,35429,33570,33905,589553,3437519.0,75384180.0
2009-06-15,33459,34276,33198,34203,376876,3467672.0,75384180.0
2009-06-16,33607,34276,32752,32864,316596,3331981.0,75384180.0
2009-06-17,32789,33384,32120,32567,275877,3301827.0,75384180.0
2009-06-18,32603,33942,32343,33236,258197,3369673.0,75384180.0
2009-06-19,33682,35020,33310,34723,355428,3520441.0,75384180.0
2009-06-22,34239,35243,34128,34983,226475,3546826.0,75384180.0
2009-06-23,34202,34276,32641,33533,346700,3399827.0,75384180.0
2009-06-24,33533,33905,32789,33162,207343,3362134.0,75384180.0
2009-06-25,33161,35540,33087,34388,337318,3486518.0,75384180.0
2009-06-26,34425,34871,31934,32418,1011916,3286750.0,75384180.0
2009-06-29,31711,32046,29778,29890,887692,3030444.0,75384180.0
2009-06-30,30559,30707,29667,30002,949116,3041752.0,75384180.0
2009-07-01,30038,32232,30038,32195,555768,3264135.0,75384180.0
2009-07-02,32418,33124,31786,31972,357902,3241520.0,75384180.0
2009-07-03,31823,31860,31116,31563,229175,3200058.0,75384180.0
2009-07-06,31525,31525,30187,30411,640754,3083213.0,75384180.0
2009-07-07,30484,30819,29815,29964,843916,3037982.0,75384180.0
2009-07-08,29852,30447,28997,29332,720973,2973906.0,75384180.0
2009-07-09,29667,30224,29555,29667,418934,3007829.0,75384180.0
2009-07-10,30038,30261,29629,30039,401816,3045521.0,75384180.0
2009-07-13,30336,30373,29220,29370,540444,2977675.0,75384180.0
2009-07-14,29890,29964,28254,28329,655434,2872137.0,75384180.0
2009-07-15,28403,30075,28328,29481,385070,2988983.0,75384180.0
2009-07-16,30113,30670,29667,30039,557951,3045521.0,75384180.0
2009-07-17,30410,30819,29852,30076,360589,3049290.0,75384180.0
2009-07-20,30113,31154,30113,31005,463664,3143520.0,75384180.0
2009-07-21,31525,31786,31228,31563,432798,3200058.0,75384180.0
2009-07-22,31674,31748,30745,31117,350631,3154828.0,75384180.0
2009-07-23,31228,31525,30336,30373,381263,3079444.0,75384180.0
2009-07-24,30782,30893,29369,29667,930843,3007829.0,75384180.0
2009-07-27,30187,30745,29815,30299,574706,3071905.0,75384180.0
2009-07-28,30522,30968,30038,30671,503615,3109597.0,75384180.0
2009-07-29,31079,31079,29927,30559,266583,3098290.0,75384180.0
2009-07-30,30633,31711,30447,31675,545629,3211366.0,75384180.0
2009-07-31,32269,32529,31600,32307,1056115,3275443.0,75384180.0
2009-08-03,32678,32901,31860,31935,477957,3237751.0,75384180.0
2009-08-04,32157,33756,32157,33087,899953,3354596.0,75384180.0
2009-08-05,33421,33533,32195,32939,519892,3339519.0,75384180.0
2009-08-06,32641,34091,32641,33831,791947,3429980.0,75384180.0
2009-08-07,33830,34723,33235,33459,442817,3392288.0,75384180.0
2009-08-10,33607,34425,32827,33571,395898,3403596.0,75384180.0
2009-08-11,33235,35317,33235,34797,755783,3527980.0,75384180.0
2009-08-12,34425,34760,33570,34277,320384,3475211.0,75384180.0
2009-08-13,34500,34611,33384,33385,347414,3384750.0,75384180.0
2009-08-14,33459,34425,33310,33533,259297,3399827.0,75384180.0
2009-08-17,34053,34091,31079,31935,516012,3237751.0,75384180.0
2009-08-18,31823,32901,31339,31935,503662,3237751.0,75384180.0
2009-08-19,32343,33087,31860,31860,456373,3230212.0,75384180.0
2009-08-20,32120,32715,31302,32716,272250,3316904.0,75384180.0
2009-08-21,32641,32715,31748,32121,367803,3256597.0,75384180.0
2009-08-24,32269,32641,31897,31898,357168,3233981.0,75384180.0
2009-08-25,32009,33793,32009,33236,612510,3369673.0,75384180.0
2009-08-26,33607,34723,33533,34723,607610,3520441.0,75384180.0
2009-08-27,34834,35689,34239,34649,616384,3512903.0,75384180.0
2009-08-28,34946,35169,34091,34574,276110,3505364.0,75384180.0
2009-08-31,34239,35317,33830,33905,337485,3437519.0,75384180.0
2009-09-01,33756,35020,33756,34574,362518,3505364.0,75384180.0
2009-09-02,34537,35020,33682,34574,310244,3505364.0,75384180.0
2009-09-03,34276,34574,33682,33868,287611,3433749.0,75384180.0
2009-09-04,33830,34500,32752,33236,441435,3369673.0,75384180.0
2009-09-07,32864,33235,32009,32418,487868,3286750.0,75384180.0
2009-09-08,32901,33942,32678,33942,471317,3441288.0,75384180.0
2009-09-09,33830,33905,32418,33236,372202,3369673.0,75384180.0
2009-09-10,33273,34797,32864,34797,756901,3527980.0,75384180.0
2009-09-11,34797,35764,34276,35429,685558,3592056.0,75384180.0
2009-09-14,35429,35429,34276,34426,705410,3490288.0,75384180.0
2009-09-15,34685,34834,33161,33273,560322,3373442.0,75384180.0
2009-09-16,33310,34053,33273,33273,554274,3373442.0,75384180.0
2009-09-17,33161,33830,32009,33831,1432760,3429980.0,75384180.0
2009-09-18,34053,34537,33235,33794,797830,3426211.0,75384180.0
2009-09-21,33905,33979,32752,32753,486365,3320673.0,75384180.0
2009-09-22,33124,33124,32678,32753,527914,3320673.0,75384180.0
2009-09-23,32715,32752,31748,31898,636142,3233981.0,75384180.0
2009-09-24,32046,32343,31191,31340,385290,3177443.0,75384180.0
2009-09-25,31451,31748,30336,30634,422615,3105828.0,75384180.0
2009-09-28,30410,31154,30038,30857,227208,3128443.0,75384180.0
2009-09-29,31005,31563,31005,31563,158077,3200058.0,75384180.0
