부국증권(001270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-01-25,6450,6450,6310,6410,1180,66471.0,10369886.0
2005-01-26,6330,6700,6300,6550,7660,67923.0,10369886.0
2005-01-27,6600,7450,6510,6700,28320,69478.0,10369886.0
2005-01-28,6600,6650,6450,6590,3486,68338.0,10369886.0
2005-01-31,6610,6610,6500,6500,7970,67404.0,10369886.0
2005-02-01,6410,6550,6360,6380,8987,66160.0,10369886.0
2005-02-02,6400,6580,6400,6500,1151,67404.0,10369886.0
2005-02-03,6310,6630,6310,6410,3601,66471.0,10369886.0
2005-02-04,6330,6480,6300,6310,4730,65434.0,10369886.0
2005-02-07,6360,6530,6360,6500,5250,67404.0,10369886.0
2005-02-11,6500,6600,6410,6600,5911,68441.0,10369886.0
2005-02-14,6530,6690,6530,6690,15080,69375.0,10369886.0
2005-02-15,6620,7200,6620,6820,23641,70723.0,10369886.0
2005-02-16,6900,6960,6700,6850,6550,71034.0,10369886.0
2005-02-17,6810,6850,6700,6700,8820,69478.0,10369886.0
2005-02-18,6640,6810,6640,6810,2550,70619.0,10369886.0
2005-02-21,6810,7040,6810,7000,10010,72589.0,10369886.0
2005-02-22,7200,7200,6900,7020,6560,72797.0,10369886.0
2005-02-23,6700,6900,6700,6800,5020,70515.0,10369886.0
2005-02-24,6720,7080,6720,7000,4480,72589.0,10369886.0
2005-02-25,7170,7170,6900,7000,9686,72589.0,10369886.0
2005-02-28,7240,7550,7050,7450,32868,77256.0,10369886.0
2005-03-02,7950,8380,7560,7850,36840,81404.0,10369886.0
2005-03-03,8200,8200,7800,8200,16794,85033.0,10369886.0
2005-03-04,8090,8750,8080,8500,28362,88144.0,10369886.0
2005-03-07,8810,8870,8470,8800,28580,91255.0,10369886.0
2005-03-08,9000,9000,8660,8910,19573,92396.0,10369886.0
2005-03-09,9700,9700,8830,9030,28941,93640.0,10369886.0
2005-03-10,9130,9130,8990,9000,13413,93329.0,10369886.0
2005-03-11,9120,9300,8950,8950,18186,92810.0,10369886.0
2005-03-14,8770,9090,8750,9090,106338,94262.0,10369886.0
2005-03-15,9110,9110,8800,9000,12515,93329.0,10369886.0
2005-03-16,9000,9000,8500,8650,27385,89700.0,10369886.0
2005-03-17,8310,8720,8310,8400,3280,87107.0,10369886.0
2005-03-18,8210,8400,8000,8120,23510,84203.0,10369886.0
2005-03-21,8010,8240,7900,8060,13410,83581.0,10369886.0
2005-03-22,7950,8300,7950,8120,2642,84203.0,10369886.0
2005-03-23,8070,8140,8000,8000,10080,82959.0,10369886.0
2005-03-24,8000,8200,7950,7950,7300,82441.0,10369886.0
2005-03-25,8000,8100,7950,8050,3500,83478.0,10369886.0
2005-03-28,8100,8100,8000,8100,11144,83996.0,10369886.0
2005-03-29,8020,8160,7900,7920,22585,82129.0,10369886.0
2005-03-30,7840,7840,7610,7830,8950,81196.0,10369886.0
2005-03-31,7950,8500,7800,8400,22430,87107.0,10369886.0
2005-04-01,8060,8150,7900,8000,9731,82959.0,10369886.0
2005-04-04,7770,7900,7760,7760,1280,80470.0,10369886.0
2005-04-06,7760,7900,7760,7760,1171,80470.0,10369886.0
2005-04-07,7640,8330,7640,7940,3760,82337.0,10369886.0
2005-04-08,7820,8020,7700,7750,2600,80367.0,10369886.0
2005-04-11,7720,7720,7500,7630,1218,79122.0,10369886.0
2005-04-12,7590,8240,7590,7790,1480,80781.0,10369886.0
2005-04-13,7790,7890,7480,7660,3150,79433.0,10369886.0
2005-04-14,7750,7750,7410,7600,1180,78811.0,10369886.0
2005-04-15,7710,7710,6900,7210,2900,74767.0,10369886.0
2005-04-18,7220,7220,7000,7170,2750,74352.0,10369886.0
2005-04-19,7170,7450,7170,7200,1070,74663.0,10369886.0
2005-04-20,7280,7280,7070,7270,3380,75389.0,10369886.0
2005-04-21,6940,7200,6930,7120,1130,73834.0,10369886.0
2005-04-22,7450,7450,7100,7230,3950,74974.0,10369886.0
2005-04-25,7000,7200,7000,7000,2892,72589.0,10369886.0
2005-04-26,7230,7230,7000,7090,5460,73522.0,10369886.0
2005-04-27,7000,7000,6890,6910,2588,71656.0,10369886.0
2005-04-28,6720,6970,6720,6760,1210,70100.0,10369886.0
2005-04-29,7200,7200,6410,6760,5340,70100.0,10369886.0
2005-05-02,6960,6960,6650,6750,2620,69997.0,10369886.0
2005-05-03,6880,6950,6880,6950,20,72071.0,10369886.0
2005-05-04,6980,6990,6980,6990,35090,72486.0,10369886.0
2005-05-06,7070,7070,6830,6830,140,70826.0,10369886.0
2005-05-09,6840,6840,6800,6800,140,70515.0,10369886.0
2005-05-10,6690,6890,6690,6750,651,69997.0,10369886.0
2005-05-11,6510,6690,6500,6640,32830,68856.0,10369886.0
2005-05-12,7100,7100,6600,6610,36970,68545.0,10369886.0
2005-05-13,6530,6900,6530,6740,40640,69893.0,10369886.0
2005-05-16,6890,6890,6600,6600,23070,68441.0,10369886.0
2005-05-17,6560,6800,6510,6510,1340,67508.0,10369886.0
2005-05-18,6990,6990,6520,6730,930,69789.0,10369886.0
2005-05-19,6550,6870,6550,6790,1310,70412.0,10369886.0
2005-05-20,6680,6770,6680,6760,2720,70100.0,10369886.0
2005-05-23,6760,6760,6590,6680,1235,69271.0,10369886.0
2005-05-24,6540,6650,6540,6640,2210,68856.0,10369886.0
2005-05-25,6510,6610,6500,6530,276,67715.0,10369886.0
2005-05-26,6390,6520,6390,6510,5740,67508.0,10369886.0
2005-05-27,6780,6780,6490,6570,2810,68130.0,10369886.0
2005-05-30,6610,6610,6400,6550,4434,67923.0,10369886.0
2005-05-31,6550,6570,6400,6570,1150,68130.0,10369886.0
2005-06-01,6450,6510,6400,6480,1140,67197.0,10369886.0
2005-06-02,6480,6540,6400,6480,4830,67197.0,10369886.0
2005-06-03,6450,6520,6450,6520,130,67612.0,10369886.0
2005-06-07,6520,6540,6500,6510,2870,67508.0,10369886.0
2005-06-08,6420,6580,6420,6460,1530,66989.0,10369886.0
2005-06-09,6580,6850,6550,6640,3320,68856.0,10369886.0
2005-06-10,6700,6850,6670,6730,2020,69789.0,10369886.0
2005-06-13,6640,6940,6640,6750,3850,69997.0,10369886.0
2005-06-14,6700,6740,6670,6740,920,69893.0,10369886.0
2005-06-15,6700,7400,6550,7270,17590,75389.0,10369886.0
2005-06-16,7250,7250,6650,6950,15690,72071.0,10369886.0
2005-06-17,7000,7370,6850,7150,6830,74145.0,10369886.0
2005-06-20,7040,7040,6760,6760,12721,70100.0,10369886.0
2005-06-21,6690,6810,6680,6800,5320,70515.0,10369886.0
2005-06-22,6730,7150,6730,7000,10691,72589.0,10369886.0
2005-06-23,7100,7100,6800,6940,4200,71967.0,10369886.0
2005-06-24,6840,7100,6810,6960,3680,72174.0,10369886.0
2005-06-27,7080,7080,6800,6940,1700,71967.0,10369886.0
2005-06-28,6680,6940,6680,6850,1910,71034.0,10369886.0
2005-06-29,6920,7030,6860,6880,4500,71345.0,10369886.0
2005-06-30,6830,7090,6830,7000,1880,72589.0,10369886.0
2005-07-01,6910,7040,6910,6960,1980,72174.0,10369886.0
2005-07-04,7050,7270,7050,7230,9260,74974.0,10369886.0
2005-07-05,7210,7290,7180,7290,5240,75596.0,10369886.0
2005-07-06,7300,7300,7250,7260,1960,75285.0,10369886.0
2005-07-07,7200,7420,7200,7420,7530,76945.0,10369886.0
2005-07-08,7540,7540,7060,7220,2870,74871.0,10369886.0
2005-07-11,7280,7400,7280,7400,3780,76737.0,10369886.0
2005-07-12,7360,7640,7360,7460,2640,77359.0,10369886.0
2005-07-13,7490,7640,7470,7560,4250,78396.0,10369886.0
2005-07-14,7560,7680,7480,7550,4600,78293.0,10369886.0
2005-07-15,7560,7590,7360,7380,5780,76530.0,10369886.0
2005-07-18,7340,7600,7340,7390,3970,76633.0,10369886.0
2005-07-19,7390,7450,7300,7420,2630,76945.0,10369886.0
2005-07-20,7420,7990,7420,7460,26570,77359.0,10369886.0
2005-07-21,7560,7700,7420,7500,38100,77774.0,10369886.0
2005-07-22,7500,7500,7320,7450,7930,77256.0,10369886.0
2005-07-25,7450,7500,7350,7460,21286,77359.0,10369886.0
2005-07-26,7460,7650,7400,7480,17300,77567.0,10369886.0
2005-07-27,7670,7670,7430,7480,13400,77567.0,10369886.0
2005-07-28,7490,7500,7390,7420,10310,76945.0,10369886.0
2005-07-29,7470,7520,7420,7420,8460,76945.0,10369886.0
2005-08-01,7440,7440,7300,7380,5180,76530.0,10369886.0
2005-08-02,7290,7510,7120,7130,12630,73937.0,10369886.0
2005-08-03,7150,7300,7150,7180,10020,74456.0,10369886.0
2005-08-04,7180,7400,7120,7120,4300,73834.0,10369886.0
2005-08-05,7120,7130,6850,7060,5500,73211.0,10369886.0
2005-08-08,7010,7010,6920,7000,1320,72589.0,10369886.0
2005-08-09,6910,7190,6910,7190,1550,74559.0,10369886.0
2005-08-10,7170,7170,7060,7060,2783,73211.0,10369886.0
2005-08-11,7270,7270,6960,7130,3130,73937.0,10369886.0
2005-08-12,7200,7260,6970,7070,4470,73315.0,10369886.0
2005-08-16,7150,7160,7000,7050,3350,73108.0,10369886.0
2005-08-17,7190,7190,6970,7070,1780,73315.0,10369886.0
2005-08-18,7020,7020,6900,6930,5250,71863.0,10369886.0
2005-08-19,6810,6950,6810,6950,4270,72071.0,10369886.0
2005-08-22,6900,7000,6900,6950,11451,72071.0,10369886.0
2005-08-23,6910,7050,6910,6960,10114,72174.0,10369886.0
2005-08-24,6950,7000,6910,6910,567,71656.0,10369886.0
2005-08-25,6820,6930,6810,6880,3840,71345.0,10369886.0
2005-08-26,6860,6890,6850,6850,8491,71034.0,10369886.0
2005-08-29,6800,6800,6750,6750,430,69997.0,10369886.0
2005-08-30,6670,6890,6670,6800,13210,70515.0,10369886.0
2005-08-31,6750,6780,6750,6780,1610,70308.0,10369886.0
2005-09-01,6810,7160,6810,7120,11760,73834.0,10369886.0
2005-09-02,7120,7170,7120,7130,8100,73937.0,10369886.0
2005-09-05,7120,7200,7120,7200,3020,74663.0,10369886.0
2005-09-06,7200,7490,7200,7350,12890,76219.0,10369886.0
2005-09-07,7440,7450,7350,7420,2790,76945.0,10369886.0
2005-09-08,7250,7420,7250,7360,8700,76322.0,10369886.0
2005-09-09,7160,7480,7160,7470,3350,77463.0,10369886.0
2005-09-12,7740,8150,7530,7990,27287,82855.0,10369886.0
2005-09-13,7990,8100,7730,7800,6420,80885.0,10369886.0
2005-09-14,7650,8350,7650,8250,41345,85552.0,10369886.0
2005-09-15,8100,8440,8050,8160,21460,84618.0,10369886.0
2005-09-16,8170,8320,8020,8080,14279,83789.0,10369886.0
2005-09-20,8300,8350,8200,8220,13790,85240.0,10369886.0
2005-09-21,8220,8220,8010,8170,19900,84722.0,10369886.0
2005-09-22,8010,8250,7870,8090,7501,83892.0,10369886.0
2005-09-23,8110,8300,7900,7990,16190,82855.0,10369886.0
2005-09-26,8000,8450,8000,8350,14317,86589.0,10369886.0
2005-09-27,8230,8420,8170,8330,6060,86381.0,10369886.0
2005-09-28,8300,8450,8260,8350,7560,86589.0,10369886.0
2005-09-29,8350,8400,8310,8320,5910,86277.0,10369886.0
2005-09-30,8500,8500,8360,8370,6000,86796.0,10369886.0
2005-10-04,8370,8640,8310,8640,6030,89596.0,10369886.0
2005-10-05,8500,8620,8420,8490,18370,88040.0,10369886.0
2005-10-06,8490,8580,8420,8420,11640,87314.0,10369886.0
2005-10-07,8350,8500,8350,8370,19610,86796.0,10369886.0
2005-10-10,8250,8490,8250,8320,3600,86277.0,10369886.0
2005-10-11,8320,8500,8320,8400,2632,87107.0,10369886.0
2005-10-12,8460,8800,8400,8550,7860,88663.0,10369886.0
2005-10-13,8510,8600,8300,8360,2990,86692.0,10369886.0
2005-10-14,8340,8650,8340,8550,4110,88663.0,10369886.0
2005-10-17,8600,8600,8400,8400,4080,87107.0,10369886.0
2005-10-18,8440,8500,8400,8460,4430,87729.0,10369886.0
2005-10-19,8400,8450,8350,8390,17640,87003.0,10369886.0
2005-10-20,8410,8560,8400,8400,2390,87107.0,10369886.0
2005-10-21,8410,8500,8350,8500,3138,88144.0,10369886.0
2005-10-24,8450,8600,8400,8430,1552,87418.0,10369886.0
2005-10-25,8500,8600,8500,8500,260,88144.0,10369886.0
2005-10-26,8600,8600,8410,8450,3360,87626.0,10369886.0
2005-10-27,8420,8600,8420,8420,3130,87314.0,10369886.0
2005-10-28,8400,8650,8400,8640,8100,89596.0,10369886.0
2005-10-31,8210,8550,8210,8430,2580,87418.0,10369886.0
2005-11-01,8580,8880,8370,8700,14750,90218.0,10369886.0
2005-11-02,8720,8720,8600,8600,1400,89181.0,10369886.0
2005-11-03,8740,8740,8630,8710,3040,90322.0,10369886.0
2005-11-04,8710,8840,8600,8700,340,90218.0,10369886.0
2005-11-07,8700,9000,8610,8790,15470,91151.0,10369886.0
2005-11-08,8790,8860,8680,8810,1270,91359.0,10369886.0
2005-11-09,8810,8850,8730,8770,6364,90944.0,10369886.0
2005-11-10,8760,9100,8760,9100,28700,94366.0,10369886.0
2005-11-11,9300,9300,8960,8980,3189,93122.0,10369886.0
2005-11-14,8960,9130,8950,9080,3550,94159.0,10369886.0
2005-11-15,9300,9300,8840,9070,3050,94055.0,10369886.0
2005-11-16,9070,9350,9070,9300,8580,96440.0,10369886.0
2005-11-17,9400,9550,9300,9500,11702,98514.0,10369886.0
2005-11-18,9870,9970,9630,9970,18180,103388.0,10369886.0
2005-11-21,10000,10450,10000,10200,7290,105773.0,10369886.0
2005-11-22,10200,10200,9650,9720,6650,100795.0,10369886.0
2005-11-23,10000,10850,9820,10700,25830,110958.0,10369886.0
2005-11-24,10700,11200,10500,11200,27781,116143.0,10369886.0
2005-11-25,11500,11500,11000,11000,31469,114069.0,10369886.0
2005-11-28,11000,11200,10700,10800,25780,111995.0,10369886.0
2005-11-29,10800,10900,10500,10500,5760,108884.0,10369886.0
2005-11-30,10350,11000,10350,11000,10030,114069.0,10369886.0
2005-12-01,11000,11150,11000,11000,5831,114069.0,10369886.0
2005-12-02,11700,11700,10700,10900,17240,113032.0,10369886.0
2005-12-05,10700,11000,10700,11000,4430,114069.0,10369886.0
2005-12-06,10750,11200,10750,10900,6196,113032.0,10369886.0
2005-12-07,10600,11000,10600,10800,6410,111995.0,10369886.0
2005-12-08,10600,11150,10600,10900,6040,113032.0,10369886.0
2005-12-09,10900,11500,10900,11400,15340,118217.0,10369886.0
2005-12-12,11400,13100,11300,13100,137361,135846.0,10369886.0
2005-12-13,13300,13850,12500,13500,105420,139993.0,10369886.0
2005-12-14,13900,15500,13650,15500,150990,160733.0,10369886.0
2005-12-15,15800,17600,15500,16500,233192,171103.0,10369886.0
2005-12-16,15650,17100,15500,17000,126170,176288.0,10369886.0
2005-12-19,17200,17800,15600,15700,128172,162807.0,10369886.0
2005-12-20,15200,16000,15200,15600,48810,161770.0,10369886.0
2005-12-21,15650,15700,15100,15250,41410,158141.0,10369886.0
2005-12-22,15200,16300,15150,15150,89140,157104.0,10369886.0
2005-12-23,15500,15500,14700,15250,20240,158141.0,10369886.0
2005-12-26,15250,15250,14300,14300,18115,148289.0,10369886.0
2005-12-27,14100,14500,13800,13800,24820,143104.0,10369886.0
2005-12-28,13600,15850,13600,15000,358200,155548.0,10369886.0
2005-12-29,15200,15450,14900,15250,48320,158141.0,10369886.0
2006-01-02,16400,16400,15500,15800,71740,163844.0,10369886.0
2006-01-03,16000,16100,15350,15750,24160,163326.0,10369886.0
2006-01-04,16000,16000,15200,15200,31210,157622.0,10369886.0
2006-01-05,15050,15350,14750,15200,26550,157622.0,10369886.0
2006-01-06,14950,15500,14950,15250,20660,158141.0,10369886.0
2006-01-09,15550,16000,15300,15700,94150,162807.0,10369886.0
2006-01-10,15900,15900,15050,15050,29977,156067.0,10369886.0
2006-01-11,15100,15200,14300,14800,20070,153474.0,10369886.0
2006-01-12,14700,15250,14700,14750,8530,152956.0,10369886.0
2006-01-13,14300,15000,14300,14850,20620,153993.0,10369886.0
2006-01-16,15000,15350,15000,15000,24369,155548.0,10369886.0
2006-01-17,15000,15250,14500,14800,19320,153474.0,10369886.0
2006-01-18,14600,14600,13800,14500,27060,150363.0,10369886.0
2006-01-19,14200,14500,13750,14300,8561,148289.0,10369886.0
2006-01-20,14050,14350,13600,13900,16910,144141.0,10369886.0
2006-01-23,12700,13600,12200,12900,26923,133772.0,10369886.0
2006-01-24,12350,13800,12350,13700,17370,142067.0,10369886.0
2006-01-25,13200,13950,13200,13500,21760,139993.0,10369886.0
2006-01-26,13500,14300,13500,14300,19150,148289.0,10369886.0
2006-01-27,14800,14800,14450,14700,11860,152437.0,10369886.0
2006-01-31,14200,15200,14200,14600,56640,151400.0,10369886.0
2006-02-01,14500,14750,13750,14250,16600,147771.0,10369886.0
2006-02-02,14350,14500,14000,14200,100040,147252.0,10369886.0
2006-02-03,13450,14300,13400,14300,21660,148289.0,10369886.0
2006-02-06,13700,14500,13700,14300,26330,148289.0,10369886.0
2006-02-07,13300,14500,13300,14200,6770,147252.0,10369886.0
2006-02-08,14300,14300,13900,14200,2620,147252.0,10369886.0
2006-02-09,14200,14300,14100,14250,10120,147771.0,10369886.0
2006-02-10,14200,14500,14100,14500,40210,150363.0,10369886.0
2006-02-13,14500,14750,14150,14500,307220,150363.0,10369886.0
2006-02-14,14400,14600,14350,14600,660,151400.0,10369886.0
2006-02-15,14800,14900,14350,14900,54600,154511.0,10369886.0
2006-02-16,14400,14850,14400,14850,4100,153993.0,10369886.0
2006-02-17,15300,15300,14800,15000,2700,155548.0,10369886.0
2006-02-20,15100,16200,15100,15500,59760,160733.0,10369886.0
2006-02-21,15500,15500,14550,15150,9710,157104.0,10369886.0
2006-02-22,15200,15200,14450,15100,6880,156585.0,10369886.0
2006-02-23,14500,15050,14500,14800,9527,153474.0,10369886.0
2006-02-24,14650,14750,14500,14600,3700,151400.0,10369886.0
2006-02-27,14600,15300,14600,15000,4940,155548.0,10369886.0
2006-02-28,15000,15100,14800,15000,1840,155548.0,10369886.0
2006-03-02,14800,15000,14700,14800,3610,153474.0,10369886.0
2006-03-03,14750,15000,14150,14400,6364,149326.0,10369886.0
2006-03-06,14100,14400,14100,14150,1240,146734.0,10369886.0
2006-03-07,14200,14200,13750,13750,14830,142586.0,10369886.0
2006-03-08,13350,14500,13350,14500,2690,150363.0,10369886.0
2006-03-09,14100,14700,14100,14600,2220,151400.0,10369886.0
2006-03-10,14650,14650,14100,14550,1720,150882.0,10369886.0
2006-03-13,14200,14950,14200,14300,790,148289.0,10369886.0
2006-03-14,14200,14300,13950,14300,1720,148289.0,10369886.0
2006-03-15,14100,14500,14100,14500,2770,150363.0,10369886.0
2006-03-16,14400,14450,14050,14450,3170,149845.0,10369886.0
2006-03-17,13700,14650,13700,14650,2910,151919.0,10369886.0
2006-03-20,14400,14800,14300,14350,952,148808.0,10369886.0
2006-03-21,14350,14500,14250,14250,2140,147771.0,10369886.0
2006-03-22,14000,14450,14000,14450,2340,149845.0,10369886.0
2006-03-23,14050,14400,14050,14400,1520,149326.0,10369886.0
2006-03-24,14400,14400,13700,14400,2130,149326.0,10369886.0
2006-03-27,13900,14550,13900,14550,2680,150882.0,10369886.0
2006-03-28,14200,14500,13900,14050,4580,145697.0,10369886.0
2006-03-29,13800,14450,13800,14450,5630,149845.0,10369886.0
2006-03-30,14000,14600,13900,14500,6260,150363.0,10369886.0
2006-03-31,14300,14750,14100,14750,8650,152956.0,10369886.0
2006-04-03,14600,14950,14400,14950,15170,155030.0,10369886.0
2006-04-04,14850,15050,14650,14950,8560,155030.0,10369886.0
2006-04-05,14800,15050,14800,15000,8406,155548.0,10369886.0
2006-04-06,15000,15000,14850,15000,28670,155548.0,10369886.0
2006-04-07,14850,14950,14800,14950,1880,155030.0,10369886.0
2006-04-10,14700,15000,14650,15000,2510,155548.0,10369886.0
2006-04-11,15100,15400,15000,15250,28720,158141.0,10369886.0
2006-04-12,15250,15400,15100,15250,2830,158141.0,10369886.0
2006-04-13,15250,15600,15000,15500,2522,160733.0,10369886.0
2006-04-14,15450,15800,15250,15650,38450,162289.0,10369886.0
2006-04-17,15800,15800,15300,15300,4170,158659.0,10369886.0
2006-04-18,15050,15400,15000,15300,4240,158659.0,10369886.0
2006-04-19,15300,15600,15300,15400,9790,159696.0,10369886.0
2006-04-20,15400,15550,15400,15400,7280,159696.0,10369886.0
2006-04-21,15400,15600,15400,15400,7630,159696.0,10369886.0
2006-04-24,15400,15700,15050,15200,21688,157622.0,10369886.0
2006-04-25,15700,15700,14650,15000,8360,155548.0,10369886.0
2006-04-26,14850,15500,14850,15500,2360,160733.0,10369886.0
2006-04-27,15200,15400,14850,14900,76182,154511.0,10369886.0
2006-04-28,14900,14900,14300,14300,19122,148289.0,10369886.0
2006-05-02,14400,14600,13850,14600,11610,151400.0,10369886.0
2006-05-03,14350,14750,14350,14700,6000,152437.0,10369886.0
2006-05-04,14600,14800,14400,14800,550,153474.0,10369886.0
2006-05-08,14600,14850,14500,14850,3828,153993.0,10369886.0
2006-05-09,14550,14950,14550,14950,1650,155030.0,10369886.0
2006-05-10,14700,14900,14700,14900,3500,154511.0,10369886.0
2006-05-11,14750,14900,14650,14650,4970,151919.0,10369886.0
2006-05-12,14650,14800,14500,14800,3440,153474.0,10369886.0
2006-05-15,14650,14650,14300,14600,2140,151400.0,10369886.0
2006-05-16,14350,14350,13700,14100,1880,146215.0,10369886.0
2006-05-17,14650,14650,13850,14500,1710,150363.0,10369886.0
2006-05-18,14500,14500,13400,14100,2070,146215.0,10369886.0
2006-05-19,13600,14400,13400,14400,8390,149326.0,10369886.0
2006-05-22,14000,14200,13900,13900,1340,144141.0,10369886.0
2006-05-23,13450,13800,13250,13800,12220,143104.0,10369886.0
2006-05-24,13450,13800,13250,13800,10530,143104.0,10369886.0
2006-05-25,13500,13650,13200,13650,7020,141549.0,10369886.0
2006-05-26,13400,13850,13350,13850,6090,143623.0,10369886.0
2006-05-29,13850,14000,13850,13850,12880,143623.0,10369886.0
2006-05-30,13700,14050,13600,14000,20490,145178.0,10369886.0
2006-06-01,13600,13700,13600,13650,5840,141549.0,10369886.0
2006-06-02,13650,13950,13500,13950,5423,144660.0,10369886.0
2006-06-05,13600,13900,13600,13900,20,144141.0,10369886.0
2006-06-07,13300,13650,13250,13650,8090,141549.0,10369886.0
2006-06-08,13400,13600,12800,13600,6770,141030.0,10369886.0
2006-06-09,13350,13400,12900,13250,9220,137401.0,10369886.0
2006-06-12,13250,13250,12850,12900,4950,133772.0,10369886.0
2006-06-13,12350,12700,12350,12550,1050,130142.0,10369886.0
2006-06-14,12350,12650,12350,12400,1208,128587.0,10369886.0
2006-06-15,12800,12800,12550,12550,430,130142.0,10369886.0
2006-06-16,12600,13000,12550,13000,1268,134809.0,10369886.0
2006-06-19,12900,12900,12650,12650,470,131179.0,10369886.0
2006-06-20,12100,12900,12100,12600,2390,130661.0,10369886.0
2006-06-21,12400,12600,12200,12600,301,130661.0,10369886.0
2006-06-22,12500,12600,12100,12150,4440,125994.0,10369886.0
2006-06-23,11950,12200,11050,12200,4840,126513.0,10369886.0
2006-06-26,12150,12200,11400,12150,5370,125994.0,10369886.0
2006-06-27,12150,12600,12100,12300,2280,127550.0,10369886.0
2006-06-28,12000,12400,12000,12400,800,128587.0,10369886.0
2006-06-29,13300,13300,12450,12700,7500,131698.0,10369886.0
2006-06-30,12800,12850,12500,12800,5240,132735.0,10369886.0
2006-07-03,12600,12700,12500,12700,5080,131698.0,10369886.0
2006-07-04,14450,14450,12550,12800,9250,132735.0,10369886.0
2006-07-05,12500,13300,12350,12550,26345,130142.0,10369886.0
2006-07-06,12400,12600,12400,12500,1509,129624.0,10369886.0
2006-07-07,12500,12800,12450,12500,1410,129624.0,10369886.0
2006-07-10,12350,12800,12350,12800,3900,132735.0,10369886.0
2006-07-11,12600,12800,12550,12800,2773,132735.0,10369886.0
2006-07-12,12600,12750,12600,12750,1186,132216.0,10369886.0
2006-07-13,12650,12650,12600,12600,569,130661.0,10369886.0
2006-07-14,12350,12550,12350,12550,1490,130142.0,10369886.0
2006-07-18,12550,12550,12350,12400,1280,128587.0,10369886.0
2006-07-19,12400,12750,12400,12400,2400,128587.0,10369886.0
2006-07-20,12500,12600,12450,12450,4304,129105.0,10369886.0
2006-07-21,12450,12450,12100,12400,2090,128587.0,10369886.0
2006-07-24,12250,12400,12250,12250,1550,127031.0,10369886.0
2006-07-25,12400,12500,12250,12500,21730,129624.0,10369886.0
2006-07-26,12350,12400,12300,12400,3500,128587.0,10369886.0
2006-07-27,12400,12550,12300,12550,3490,130142.0,10369886.0
