LS산전(010120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-10-19,57600,58000,57000,57500,60699,1725000.0,30000000.0
2017-10-20,56900,57400,56100,57100,83154,1713000.0,30000000.0
2017-10-23,57100,57400,56400,57300,60084,1719000.0,30000000.0
2017-10-24,57400,58400,57100,58000,68470,1740000.0,30000000.0
2017-10-25,57600,57800,57000,57800,57836,1734000.0,30000000.0
2017-10-26,57500,57900,56600,57100,52711,1713000.0,30000000.0
2017-10-27,56800,58000,56800,57600,73998,1728000.0,30000000.0
2017-10-30,57500,58000,56600,57100,55660,1713000.0,30000000.0
2017-10-31,56700,60300,56000,59900,233419,1797000.0,30000000.0
2017-11-01,59700,60900,59100,60500,186391,1815000.0,30000000.0
2017-11-02,60900,61000,59100,59900,111386,1797000.0,30000000.0
2017-11-03,60300,61500,60200,60800,110981,1824000.0,30000000.0
2017-11-06,61000,61000,59100,59800,89623,1794000.0,30000000.0
2017-11-07,59600,60500,59300,59900,68257,1797000.0,30000000.0
2017-11-08,59400,61300,59400,61300,123690,1839000.0,30000000.0
2017-11-09,61500,61700,60300,61200,92341,1836000.0,30000000.0
2017-11-10,60800,61500,60200,61200,66500,1836000.0,30000000.0
2017-11-13,60500,61400,60100,60400,37134,1812000.0,30000000.0
2017-11-14,60200,61000,59100,61000,52620,1830000.0,30000000.0
2017-11-15,60600,60900,59600,60300,66081,1809000.0,30000000.0
2017-11-16,60100,60700,59700,60500,42372,1815000.0,30000000.0
2017-11-17,60000,61500,60000,61300,103509,1839000.0,30000000.0
2017-11-20,61300,62000,60600,61500,91887,1845000.0,30000000.0
2017-11-21,62100,62300,61100,62000,67479,1860000.0,30000000.0
2017-11-22,62000,62200,60700,61100,40825,1833000.0,30000000.0
2017-11-23,60800,62600,60800,62500,73096,1875000.0,30000000.0
2017-11-24,62600,63000,61800,62900,57564,1887000.0,30000000.0
2017-11-27,63200,63400,61400,61600,58220,1848000.0,30000000.0
2017-11-28,61200,62800,61200,62500,71435,1875000.0,30000000.0
2017-11-29,62500,62500,61300,61500,39078,1845000.0,30000000.0
2017-11-30,62400,62900,61000,61200,38122,1836000.0,30000000.0
2017-12-01,60900,61000,59700,60300,46793,1809000.0,30000000.0
2017-12-04,60600,61200,60000,60200,48949,1806000.0,30000000.0
2017-12-05,60200,60900,59900,60500,49556,1815000.0,30000000.0
2017-12-06,61400,61400,59500,59500,32425,1785000.0,30000000.0
2017-12-07,59400,60900,59400,60100,70673,1803000.0,30000000.0
2017-12-08,60000,60500,58800,59300,40577,1779000.0,30000000.0
2017-12-11,59000,60000,58800,60000,39203,1800000.0,30000000.0
2017-12-12,59400,60300,59000,59600,27941,1788000.0,30000000.0
2017-12-13,59500,62800,59500,62800,102663,1884000.0,30000000.0
2017-12-14,62800,63500,59500,59500,107088,1785000.0,30000000.0
2017-12-15,61300,64100,60900,64100,166447,1923000.0,30000000.0
2017-12-18,64100,65100,63400,64700,86335,1941000.0,30000000.0
2017-12-19,64700,65200,62200,63100,62824,1893000.0,30000000.0
2017-12-20,63100,65000,63000,64500,84905,1935000.0,30000000.0
2017-12-21,63800,64900,62900,64000,51836,1920000.0,30000000.0
2017-12-22,64000,64500,62900,64100,59921,1923000.0,30000000.0
2017-12-26,63100,66300,63100,65700,167004,1971000.0,30000000.0
2017-12-27,65200,65500,64200,65300,48621,1959000.0,30000000.0
2017-12-28,65500,66000,64400,65100,34499,1953000.0,30000000.0
2018-01-02,65100,67000,65100,66900,71733,2007000.0,30000000.0
2018-01-03,65700,66700,65100,65600,42991,1968000.0,30000000.0
2018-01-04,65900,65900,64700,65100,40764,1953000.0,30000000.0
2018-01-05,65800,67500,64900,67100,85647,2013000.0,30000000.0
2018-01-08,67500,67800,66300,67300,66679,2019000.0,30000000.0
2018-01-09,67500,67500,66300,67100,44035,2013000.0,30000000.0
2018-01-10,67200,71200,67200,70700,170879,2121000.0,30000000.0
2018-01-11,71000,71500,69900,70200,82921,2106000.0,30000000.0
2018-01-12,70300,72200,70300,71300,83316,2139000.0,30000000.0
2018-01-15,72500,73000,70100,70200,92239,2106000.0,30000000.0
2018-01-16,70200,70200,68400,68500,107007,2055000.0,30000000.0
2018-01-17,68200,69200,67800,68400,71834,2052000.0,30000000.0
2018-01-18,68600,70000,68400,68600,71270,2058000.0,30000000.0
2018-01-19,68100,69100,67500,67500,64326,2025000.0,30000000.0
2018-01-22,67500,68700,66600,67500,63602,2025000.0,30000000.0
2018-01-23,67800,68400,67000,67600,56498,2028000.0,30000000.0
2018-01-24,67600,69700,67600,69200,65865,2076000.0,30000000.0
2018-01-25,68900,70700,68900,70200,69455,2106000.0,30000000.0
2018-01-26,70500,71300,69100,70000,48671,2100000.0,30000000.0
2018-01-29,70000,71000,69600,69600,38444,2088000.0,30000000.0
2018-01-30,69900,70800,69500,69800,53745,2094000.0,30000000.0
2018-01-31,69900,70100,67800,68900,51419,2067000.0,30000000.0
2018-02-01,68300,69800,68200,69000,46951,2070000.0,30000000.0
2018-02-02,68000,68000,60800,61000,639583,1830000.0,30000000.0
2018-02-05,60200,60700,57600,58500,289038,1755000.0,30000000.0
2018-02-06,57000,57500,55000,56300,270784,1689000.0,30000000.0
2018-02-07,57100,57600,55100,55100,149178,1653000.0,30000000.0
2018-02-08,54900,56400,54300,55700,176800,1671000.0,30000000.0
2018-02-09,53700,55500,53700,54800,125365,1644000.0,30000000.0
2018-02-12,55200,55500,54200,55000,87783,1650000.0,30000000.0
2018-02-13,55600,55600,54300,54400,103253,1632000.0,30000000.0
2018-02-14,54400,55600,54400,54600,84851,1638000.0,30000000.0
2018-02-19,55900,58300,55200,58000,239816,1740000.0,30000000.0
2018-02-20,58000,58400,57300,57600,80453,1728000.0,30000000.0
2018-02-21,57600,59100,57100,58200,147240,1746000.0,30000000.0
2018-02-22,58200,58300,57000,57200,74896,1716000.0,30000000.0
2018-02-23,57900,58100,57100,57800,65680,1734000.0,30000000.0
2018-02-26,57300,58100,56800,57100,75330,1713000.0,30000000.0
2018-02-27,57100,58100,56800,56900,42929,1707000.0,30000000.0
2018-02-28,56500,56900,55800,55800,75464,1674000.0,30000000.0
2018-03-02,54900,55500,54400,54900,65365,1647000.0,30000000.0
2018-03-05,54400,55500,54300,54500,51570,1635000.0,30000000.0
2018-03-06,54900,55400,54700,54900,56035,1647000.0,30000000.0
2018-03-07,55600,55600,54100,54100,68781,1623000.0,30000000.0
2018-03-08,54300,56000,54200,55900,84211,1677000.0,30000000.0
2018-03-09,55800,57800,55700,56700,98267,1701000.0,30000000.0
2018-03-12,58200,60100,58100,60000,221172,1800000.0,30000000.0
2018-03-13,59300,61700,58500,61100,192968,1833000.0,30000000.0
2018-03-14,61100,62300,60600,62100,139331,1863000.0,30000000.0
2018-03-15,62100,64400,61100,64000,155142,1920000.0,30000000.0
2018-03-16,64800,65800,63700,64800,162226,1944000.0,30000000.0
2018-03-19,64500,65900,63600,65200,106444,1956000.0,30000000.0
2018-03-20,64200,65000,63000,63000,191075,1890000.0,30000000.0
2018-03-21,62800,64700,62300,63700,95445,1911000.0,30000000.0
2018-03-22,63300,64300,62500,62600,66431,1878000.0,30000000.0
2018-03-23,60400,61600,59500,60500,132673,1815000.0,30000000.0
2018-03-26,60200,62300,59400,61700,79748,1851000.0,30000000.0
2018-03-27,61900,62400,61300,61400,56430,1842000.0,30000000.0
2018-03-28,60700,62000,60700,61300,41187,1839000.0,30000000.0
2018-03-29,61000,61600,60100,61300,45227,1839000.0,30000000.0
2018-03-30,62100,62400,61000,61400,41581,1842000.0,30000000.0
2018-04-02,60900,61000,58700,59000,93341,1770000.0,30000000.0
2018-04-03,59500,60700,58400,58700,95720,1761000.0,30000000.0
2018-04-04,58500,59400,56300,57400,127341,1722000.0,30000000.0
2018-04-05,57700,59000,57500,58500,57790,1755000.0,30000000.0
2018-04-06,58100,58800,57600,58500,37467,1755000.0,30000000.0
2018-04-09,58000,58600,57100,58300,84485,1749000.0,30000000.0
2018-04-10,57800,61000,57500,60500,117346,1815000.0,30000000.0
2018-04-11,59700,60800,59300,60400,75439,1812000.0,30000000.0
2018-04-12,60100,60900,59500,60500,58272,1815000.0,30000000.0
2018-04-13,60200,60900,60100,60200,59608,1806000.0,30000000.0
2018-04-16,60800,61500,60200,61200,49552,1836000.0,30000000.0
2018-04-17,61700,64400,61400,63400,122373,1902000.0,30000000.0
2018-04-18,63800,65000,62800,63900,110687,1917000.0,30000000.0
2018-04-19,63600,67700,63500,65500,214530,1965000.0,30000000.0
2018-04-20,68000,69800,67000,67000,344617,2010000.0,30000000.0
2018-04-23,69800,73500,68600,69100,569520,2073000.0,30000000.0
2018-04-24,70300,70500,66900,67200,186809,2016000.0,30000000.0
2018-04-25,67000,68600,66100,67100,97056,2013000.0,30000000.0
2018-04-26,67100,69800,66000,67100,214827,2013000.0,30000000.0
2018-04-27,67400,69900,65400,65400,193453,1962000.0,30000000.0
2018-04-30,66200,69600,66200,68600,352677,2058000.0,30000000.0
2018-05-02,71000,78400,70500,78000,768725,2340000.0,30000000.0
2018-05-03,76900,77000,72600,72700,344538,2181000.0,30000000.0
2018-05-04,72200,75700,72100,74300,254808,2229000.0,30000000.0
2018-05-08,74300,74700,69600,70100,267436,2103000.0,30000000.0
2018-05-09,70700,71000,67800,69400,253247,2082000.0,30000000.0
2018-05-10,70900,75900,70900,74900,354997,2247000.0,30000000.0
2018-05-11,74900,77400,73700,76800,239973,2304000.0,30000000.0
2018-05-14,77900,82000,77700,80600,409956,2418000.0,30000000.0
2018-05-15,80300,81600,78400,80000,178930,2400000.0,30000000.0
2018-05-16,76600,80600,76500,77500,274999,2325000.0,30000000.0
2018-05-17,77200,79800,77200,78000,172059,2340000.0,30000000.0
2018-05-18,77600,79600,76100,79300,89817,2379000.0,30000000.0
2018-05-21,78700,79200,77000,77800,102298,2334000.0,30000000.0
2018-05-23,76100,78200,74100,77700,131477,2331000.0,30000000.0
2018-05-24,78900,78900,75600,77600,78616,2328000.0,30000000.0
2018-05-25,73800,75800,72000,73400,342505,2202000.0,30000000.0
2018-05-28,78400,82700,78200,80700,408835,2421000.0,30000000.0
2018-05-29,80700,80700,76100,76300,202445,2289000.0,30000000.0
2018-05-30,76900,78300,74400,75900,127049,2277000.0,30000000.0
2018-05-31,77100,78300,76000,77200,140161,2316000.0,30000000.0
2018-06-01,77500,78000,75200,75500,145061,2265000.0,30000000.0
2018-06-04,76500,76700,75200,75900,76521,2277000.0,30000000.0
2018-06-05,75200,76500,73200,75300,171088,2259000.0,30000000.0
2018-06-07,75100,76700,74200,76000,106379,2280000.0,30000000.0
2018-06-08,76300,77000,74000,75800,108001,2274000.0,30000000.0
2018-06-11,76700,78400,75900,78000,123555,2340000.0,30000000.0
2018-06-12,78400,80600,76700,79400,225922,2382000.0,30000000.0
2018-06-14,78800,79200,75200,75400,158490,2262000.0,30000000.0
2018-06-15,76400,76800,74600,75100,84545,2253000.0,30000000.0
2018-06-18,75300,75500,71400,72800,89533,2184000.0,30000000.0
2018-06-19,73500,75400,72000,72200,69838,2166000.0,30000000.0
2018-06-20,72200,76400,71200,76100,148947,2283000.0,30000000.0
2018-06-21,75300,76200,73500,73900,93160,2217000.0,30000000.0
2018-06-22,73200,77500,72500,76300,129609,2289000.0,30000000.0
2018-06-25,76300,76800,75300,76600,44288,2298000.0,30000000.0
2018-06-26,75100,76200,73300,74400,97100,2232000.0,30000000.0
2018-06-27,74500,74500,71500,72300,119034,2169000.0,30000000.0
2018-06-28,72200,72800,69800,70600,101952,2118000.0,30000000.0
2018-06-29,71500,71800,68500,70500,105850,2115000.0,30000000.0
2018-07-02,70200,71000,67800,67800,115004,2034000.0,30000000.0
2018-07-03,68200,70900,67900,69300,105661,2079000.0,30000000.0
2018-07-04,68500,72900,68300,71200,111738,2136000.0,30000000.0
2018-07-05,71100,71200,68800,70300,88429,2109000.0,30000000.0
2018-07-06,70000,72900,70000,72700,81235,2181000.0,30000000.0
2018-07-09,72000,72400,70000,71000,96082,2130000.0,30000000.0
2018-07-10,71100,73400,71100,71600,71468,2148000.0,30000000.0
2018-07-11,70400,72900,70400,72400,52827,2172000.0,30000000.0
2018-07-12,72700,75600,71500,74700,158428,2241000.0,30000000.0
2018-07-13,74700,75500,73100,75000,112463,2250000.0,30000000.0
2018-07-16,74700,75400,72500,73700,92454,2211000.0,30000000.0
2018-07-17,75100,77700,75000,77100,231920,2313000.0,30000000.0
2018-07-18,78000,78700,76600,77200,104040,2316000.0,30000000.0
2018-07-19,77400,79000,77100,78000,105298,2340000.0,30000000.0
2018-07-20,78000,78500,76000,77100,100243,2313000.0,30000000.0
2018-07-23,77500,78500,75500,76600,104178,2298000.0,30000000.0
2018-07-24,77800,77800,75800,77400,109440,2322000.0,30000000.0
2018-07-25,77400,79000,76500,79000,118387,2370000.0,30000000.0
2018-07-26,78700,79800,76500,76800,166309,2304000.0,30000000.0
2018-07-27,77000,77200,71600,72800,394065,2184000.0,30000000.0
2018-07-30,72900,72900,71200,71700,153889,2151000.0,30000000.0
2018-07-31,71800,73600,71800,72500,117298,2175000.0,30000000.0
2018-08-01,72800,73800,72200,73400,79509,2202000.0,30000000.0
2018-08-02,73300,74200,72500,72700,73239,2181000.0,30000000.0
2018-08-03,72700,74300,72700,74200,84434,2226000.0,30000000.0
2018-08-06,74100,74400,71200,71200,102712,2136000.0,30000000.0
2018-08-07,71600,71700,69600,70900,114072,2127000.0,30000000.0
2018-08-08,71300,71700,70200,71100,96364,2133000.0,30000000.0
2018-08-09,70900,71700,70600,71100,60594,2133000.0,30000000.0
2018-08-10,71600,71900,71000,71500,73105,2145000.0,30000000.0
2018-08-13,71000,71200,68600,69000,91387,2070000.0,30000000.0
2018-08-14,68800,70900,68700,70800,71409,2124000.0,30000000.0
2018-08-16,71000,71000,68900,70000,63188,2100000.0,30000000.0
2018-08-17,70300,70400,69600,69900,52391,2097000.0,30000000.0
2018-08-20,70500,71500,69400,71300,93792,2139000.0,30000000.0
2018-08-21,70800,71500,70300,70400,100855,2112000.0,30000000.0
2018-08-22,70500,70500,69000,69300,75311,2079000.0,30000000.0
2018-08-23,69700,70700,68800,70400,130167,2112000.0,30000000.0
2018-08-24,70100,71600,70100,71200,87268,2136000.0,30000000.0
2018-08-27,70800,70800,69900,70000,74260,2100000.0,30000000.0
2018-08-28,70500,72700,70000,72300,119985,2169000.0,30000000.0
2018-08-29,71800,73500,71800,73000,79197,2190000.0,30000000.0
2018-08-30,73100,73100,71400,71400,83271,2142000.0,30000000.0
2018-08-31,71500,72200,70900,71600,63801,2148000.0,30000000.0
2018-09-03,71600,72200,70900,70900,40670,2127000.0,30000000.0
2018-09-04,70900,74300,70500,73700,148877,2211000.0,30000000.0
2018-09-05,73800,77900,73800,75600,257703,2268000.0,30000000.0
2018-09-06,76200,77600,75600,76000,112895,2280000.0,30000000.0
2018-09-07,76900,77600,75600,77000,81426,2310000.0,30000000.0
2018-09-10,76200,78300,76000,78100,101835,2343000.0,30000000.0
2018-09-11,77800,78300,77300,77900,58754,2337000.0,30000000.0
2018-09-12,78400,78600,76600,78600,65748,2358000.0,30000000.0
2018-09-13,78500,79500,77900,79000,105283,2370000.0,30000000.0
2018-09-14,79600,79900,77700,78300,93931,2349000.0,30000000.0
2018-09-17,77900,78700,77300,77700,73488,2331000.0,30000000.0
2018-09-18,77000,77700,76200,77200,74311,2316000.0,30000000.0
2018-09-19,77300,78400,76500,77000,61851,2310000.0,30000000.0
2018-09-20,76800,77700,75400,76700,81892,2301000.0,30000000.0
2018-09-21,77800,77900,74900,75700,105892,2271000.0,30000000.0
2018-09-27,76000,76500,74500,74600,86175,2238000.0,30000000.0
2018-09-28,74600,75700,74100,74600,114315,2238000.0,30000000.0
2018-10-01,74600,74700,72900,73000,74919,2190000.0,30000000.0
2018-10-02,72800,72900,70700,70800,129454,2124000.0,30000000.0
2018-10-04,71200,71600,70400,71500,87792,2145000.0,30000000.0
2018-10-05,71600,71600,69500,70800,84783,2124000.0,30000000.0
2018-10-08,70300,70600,67400,67900,133715,2037000.0,30000000.0
2018-10-10,67700,69000,64800,65200,157269,1956000.0,30000000.0
2018-10-11,62300,64500,62300,62700,116267,1881000.0,30000000.0
2018-10-12,62700,64600,62700,63700,90520,1911000.0,30000000.0
2018-10-15,63700,64500,61800,62100,78808,1863000.0,30000000.0
2018-10-16,62600,64700,62600,64100,85272,1923000.0,30000000.0
2018-10-17,65300,65300,63200,63400,44781,1902000.0,30000000.0
2018-10-18,63600,63600,61200,61600,91732,1848000.0,30000000.0
2018-10-19,61200,61900,60100,61500,76916,1845000.0,30000000.0
2018-10-22,61600,61700,59900,60800,105759,1824000.0,30000000.0
2018-10-23,60800,61100,58500,59100,99176,1773000.0,30000000.0
2018-10-24,59700,60200,58700,59500,89841,1785000.0,30000000.0
2018-10-25,58200,61900,56400,60900,132332,1827000.0,30000000.0
2018-10-26,60200,60400,57300,59600,173992,1788000.0,30000000.0
2018-10-29,58500,60000,49900,49950,537235,1498500.0,30000000.0
2018-10-30,48200,49950,45850,48550,506498,1456500.0,30000000.0
2018-10-31,48800,49800,47150,49150,219059,1474500.0,30000000.0
2018-11-01,49300,52200,49300,50900,231977,1527000.0,30000000.0
2018-11-02,52100,53900,51700,53200,198450,1596000.0,30000000.0
2018-11-05,53300,53300,50000,50700,209527,1521000.0,30000000.0
2018-11-06,51200,51400,50100,50700,141043,1521000.0,30000000.0
2018-11-07,51100,51800,48400,48650,200609,1459500.0,30000000.0
2018-11-08,49650,50300,48850,49050,218529,1471500.0,30000000.0
2018-11-09,49300,49500,48550,48750,116503,1462500.0,30000000.0
2018-11-12,48600,48950,47000,47400,138822,1422000.0,30000000.0
2018-11-13,46550,47100,45350,47100,166626,1413000.0,30000000.0
2018-11-14,47250,49250,47250,48650,156644,1459500.0,30000000.0
2018-11-15,48650,49200,47850,49100,116964,1473000.0,30000000.0
2018-11-16,49400,49950,48800,49700,120046,1491000.0,30000000.0
2018-11-19,49950,51400,49800,51300,190233,1539000.0,30000000.0
2018-11-20,50500,51000,48650,49200,183173,1476000.0,30000000.0
2018-11-21,48450,49700,47950,49450,81144,1483500.0,30000000.0
2018-11-22,49250,50100,48900,49850,80006,1495500.0,30000000.0
2018-11-23,49800,51100,49800,50300,108175,1509000.0,30000000.0
2018-11-26,51400,51800,50800,51200,96611,1536000.0,30000000.0
2018-11-27,51200,51300,50000,50000,146495,1500000.0,30000000.0
2018-11-28,50300,51500,50000,51200,93365,1536000.0,30000000.0
2018-11-29,51800,52000,50900,51100,56687,1533000.0,30000000.0
2018-11-30,51100,51800,50000,51700,137650,1551000.0,30000000.0
2018-12-03,52100,52700,51900,52200,144559,1566000.0,30000000.0
2018-12-04,51700,52700,51500,51700,136421,1551000.0,30000000.0
2018-12-05,50800,52200,50600,51800,103439,1554000.0,30000000.0
2018-12-06,52200,52300,50900,51400,94476,1542000.0,30000000.0
2018-12-07,51800,53900,51500,53600,126946,1608000.0,30000000.0
2018-12-10,52400,52400,50300,50800,113550,1524000.0,30000000.0
2018-12-11,50800,51200,49100,50100,113619,1503000.0,30000000.0
2018-12-12,50700,51500,50200,51000,68113,1530000.0,30000000.0
2018-12-13,51100,51800,50700,51300,108247,1539000.0,30000000.0
2018-12-14,51300,52200,51200,51800,83554,1554000.0,30000000.0
2018-12-17,52000,52400,51000,51300,70921,1539000.0,30000000.0
2018-12-18,50900,51500,50500,50800,55828,1524000.0,30000000.0
2018-12-19,50800,50900,49500,49550,130258,1486500.0,30000000.0
2018-12-20,49200,49500,48150,48650,94251,1459500.0,30000000.0
2018-12-21,48250,49500,48250,49200,52895,1476000.0,30000000.0
2018-12-24,49300,49600,48500,49450,41751,1483500.0,30000000.0
2018-12-26,48550,49100,48250,48650,72746,1459500.0,30000000.0
2018-12-27,48350,49600,48250,49350,65331,1480500.0,30000000.0
2018-12-28,48900,50300,48900,49000,74668,1470000.0,30000000.0
2019-01-02,49150,49450,47350,47400,77674,1422000.0,30000000.0
2019-01-03,47250,48000,45700,45700,144133,1371000.0,30000000.0
2019-01-04,45300,46600,44850,46250,106996,1387500.0,30000000.0
2019-01-07,46550,48550,46550,48250,119444,1447500.0,30000000.0
2019-01-08,48500,48600,47650,47650,53214,1429500.0,30000000.0
2019-01-09,47650,50600,47650,49800,131528,1494000.0,30000000.0
2019-01-10,49900,52000,49900,51500,135788,1545000.0,30000000.0
2019-01-11,51400,52100,51100,51400,86853,1542000.0,30000000.0
2019-01-14,51500,51800,50500,51100,62878,1533000.0,30000000.0
2019-01-15,51400,51600,50700,51300,83337,1539000.0,30000000.0
2019-01-16,51500,53400,51500,52800,132847,1584000.0,30000000.0
2019-01-17,53000,53500,52600,52900,99531,1587000.0,30000000.0
2019-01-18,53500,54200,52300,53700,111758,1611000.0,30000000.0
2019-01-21,54500,55000,53500,54000,104926,1620000.0,30000000.0
2019-01-22,54000,54100,52000,52200,118050,1566000.0,30000000.0
2019-01-23,51800,52800,51200,51900,114770,1557000.0,30000000.0
2019-01-24,51500,52000,51200,51600,61876,1548000.0,30000000.0
2019-01-25,51600,53400,51500,53200,121590,1596000.0,30000000.0
