천일고속(000650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-25,7079,8040,7079,7816,5310,11130.0,1060000.0
2000-09-26,8338,8338,7519,7555,3040,10759.0,1060000.0
2000-09-27,7481,7891,7444,7592,4100,10812.0,1060000.0
2000-09-28,7817,7817,7444,7741,5170,11024.0,1060000.0
2000-09-29,7742,8039,7556,7890,3140,11236.0,1060000.0
2000-10-02,7742,7816,7295,7592,3270,10812.0,1060000.0
2000-10-04,7481,7816,7444,7778,5560,11077.0,1060000.0
2000-10-05,7816,8039,7667,7890,6350,11236.0,1060000.0
2000-10-06,7854,7854,7519,7667,2690,10918.0,1060000.0
2000-10-09,7742,8411,7593,7890,9850,11236.0,1060000.0
2000-10-10,7668,8040,7630,7667,3070,10918.0,1060000.0
2000-10-11,7593,7816,7370,7592,2580,10812.0,1060000.0
2000-10-12,7594,8338,7444,7853,6310,11183.0,1060000.0
2000-10-13,7667,8300,7332,8113,12900,11554.0,1060000.0
2000-10-16,8375,9306,8189,9305,15210,13250.0,1060000.0
2000-10-17,9455,10199,8561,8709,15000,12402.0,1060000.0
2000-10-18,8374,8672,8001,8336,4230,11872.0,1060000.0
2000-10-19,8039,8672,8039,8411,2520,11978.0,1060000.0
2000-10-20,8114,8896,8114,8634,1370,12296.0,1060000.0
2000-10-23,8488,8488,7967,7965,1690,11342.0,1060000.0
2000-10-24,7817,8375,7817,8262,2080,11766.0,1060000.0
2000-10-25,8412,9194,7966,8560,6400,12190.0,1060000.0
2000-10-26,8412,8561,8077,8560,7820,12190.0,1060000.0
2000-10-27,8895,8895,8114,8336,6930,11872.0,1060000.0
2000-10-30,8339,8339,7333,7444,5490,10600.0,1060000.0
2000-10-31,7816,7816,7072,7481,2580,10653.0,1060000.0
2000-11-01,7400,7780,7147,7444,3660,10600.0,1060000.0
2000-11-02,7371,7706,7371,7444,1550,10600.0,1060000.0
2000-11-03,7594,7817,7482,7555,1360,10759.0,1060000.0
2000-11-06,7481,7780,7408,7667,2630,10918.0,1060000.0
2000-11-07,7742,7742,7444,7481,2620,10653.0,1060000.0
2000-11-08,7629,7629,7369,7368,2350,10494.0,1060000.0
2000-11-09,7183,8449,7183,8411,20170,11978.0,1060000.0
2000-11-10,8411,9379,8039,9378,31640,13356.0,1060000.0
2000-11-13,8933,10050,8636,9081,16990,12932.0,1060000.0
2000-11-14,8673,9529,8487,9528,6840,13568.0,1060000.0
2000-11-15,9082,9454,8560,8746,5780,12455.0,1060000.0
2000-11-16,8412,9008,8115,8188,8970,11660.0,1060000.0
2000-11-17,8189,8524,8077,8188,4110,11660.0,1060000.0
2000-11-20,7966,8374,7966,8113,2270,11554.0,1060000.0
2000-11-21,7816,8188,7481,7927,5100,11289.0,1060000.0
2000-11-22,8189,9082,7668,9081,21510,12932.0,1060000.0
2000-11-23,9379,10421,8598,8932,31440,12720.0,1060000.0
2000-11-24,8932,9676,8932,9378,18040,13356.0,1060000.0
2000-11-27,9528,9677,9305,9491,11990,13515.0,1060000.0
2000-11-28,9305,9640,8896,9156,10580,13038.0,1060000.0
2000-11-29,8932,8932,8188,8411,6350,11978.0,1060000.0
2000-11-30,7667,8411,7667,7890,14170,11236.0,1060000.0
2000-12-01,7742,8189,7742,8188,6430,11660.0,1060000.0
2000-12-04,8114,8487,7816,7816,3990,11130.0,1060000.0
2000-12-05,8114,8114,7667,7816,2940,11130.0,1060000.0
2000-12-06,8039,8486,7890,8001,4620,11395.0,1060000.0
2000-12-07,7742,8188,7667,7890,3700,11236.0,1060000.0
2000-12-08,7891,8115,7891,8039,1980,11448.0,1060000.0
2000-12-11,8188,8188,7779,7890,5890,11236.0,1060000.0
2000-12-12,8114,8188,7816,7816,2530,11130.0,1060000.0
2000-12-13,7965,8337,7815,8001,4660,11395.0,1060000.0
2000-12-14,8263,8412,8040,8374,2640,11925.0,1060000.0
2000-12-15,8411,8784,8188,8411,2370,11978.0,1060000.0
2000-12-18,8413,9641,8338,9640,24540,13727.0,1060000.0
2000-12-19,9566,11055,9342,9788,52490,13939.0,1060000.0
2000-12-20,9826,10347,8337,8336,20930,11872.0,1060000.0
2000-12-21,7929,8598,7817,8076,4750,11501.0,1060000.0
2000-12-22,7928,8560,7891,7927,6700,11289.0,1060000.0
2000-12-26,7928,8114,7742,7778,9120,11077.0,1060000.0
2001-01-02,8078,8512,7802,8077,4740,10865.0,1060000.0
2001-01-03,8473,8473,8118,8275,1970,11130.0,1060000.0
2001-01-04,8829,8947,8355,8551,5570,11501.0,1060000.0
2001-01-05,8551,9024,8551,8826,6130,11872.0,1060000.0
2001-01-08,9064,9734,8906,9221,5650,12402.0,1060000.0
2001-01-09,9222,9380,8907,9103,4100,12243.0,1060000.0
2001-01-10,9142,9339,8433,8432,6120,11342.0,1060000.0
2001-01-11,8512,9064,8512,9063,3770,12190.0,1060000.0
2001-01-12,9142,9615,8906,9457,10000,12720.0,1060000.0
2001-01-15,9300,9615,9064,9457,4510,12720.0,1060000.0
2001-01-16,9457,10088,9064,9457,7460,12720.0,1060000.0
2001-01-17,8945,9773,8827,9141,4020,12296.0,1060000.0
2001-01-18,9457,9457,8748,8826,2330,11872.0,1060000.0
2001-01-19,8946,8984,8433,8590,3090,11554.0,1060000.0
2001-01-22,8433,8828,8433,8748,2580,11766.0,1060000.0
2001-01-26,8671,8947,8513,8867,1910,11925.0,1060000.0
2001-01-29,8591,9064,8591,8905,2170,11978.0,1060000.0
2001-01-30,8946,9064,8709,8748,910,11766.0,1060000.0
2001-01-31,8748,9064,8591,8748,1920,11766.0,1060000.0
2001-02-01,9025,9025,8749,8945,1870,12031.0,1060000.0
2001-02-02,8907,9420,8671,9182,9940,12349.0,1060000.0
2001-02-05,9220,9220,8827,8826,3700,11872.0,1060000.0
2001-02-06,9065,9302,9026,9182,8040,12349.0,1060000.0
2001-02-07,9064,10482,9064,10008,25370,13462.0,1060000.0
2001-02-08,10010,10247,9458,9694,5560,13038.0,1060000.0
2001-02-09,9457,9693,8945,9141,12320,12296.0,1060000.0
2001-02-12,9339,9339,8984,9141,2380,12296.0,1060000.0
2001-02-13,9222,9222,8947,8945,9940,12031.0,1060000.0
2001-02-14,8866,9142,8866,9141,5330,12296.0,1060000.0
2001-02-15,9144,9302,8947,9182,6610,12349.0,1060000.0
2001-02-16,8947,9302,8947,9182,4350,12349.0,1060000.0
2001-02-19,9184,9184,8947,9024,5110,12137.0,1060000.0
2001-02-20,9064,9497,9064,9141,6500,12296.0,1060000.0
2001-02-21,9182,9734,9182,9536,8730,12826.0,1060000.0
2001-02-22,9457,9536,8906,8984,5600,12084.0,1060000.0
2001-02-23,9221,9260,8945,9141,6810,12296.0,1060000.0
2001-02-26,9143,9261,8946,9063,5290,12190.0,1060000.0
2001-02-27,9065,9380,9026,9024,4790,12137.0,1060000.0
2001-02-28,9103,9221,9024,9063,3320,12190.0,1060000.0
2001-03-02,9261,9261,8946,9063,5570,12190.0,1060000.0
2001-03-05,9064,9142,8945,9141,4430,12296.0,1060000.0
2001-03-06,9143,9694,9143,9378,12150,12614.0,1060000.0
2001-03-07,9537,10088,9379,9930,16420,13356.0,1060000.0
2001-03-08,9931,10522,9656,10127,27040,13621.0,1060000.0
2001-03-09,10128,11547,9852,10876,25800,14628.0,1060000.0
2001-03-12,10837,11743,10561,11348,22450,15264.0,1060000.0
2001-03-13,11349,11507,10403,10954,15800,14734.0,1060000.0
2001-03-14,10956,12177,10877,11625,27980,15635.0,1060000.0
2001-03-15,11429,11429,10561,10560,15090,14204.0,1060000.0
2001-03-16,10640,11665,10246,11270,24240,15158.0,1060000.0
2001-03-19,10916,11585,10797,10797,7750,14522.0,1060000.0
2001-03-20,11272,11272,10799,11073,6630,14893.0,1060000.0
2001-03-21,10640,11349,10640,10836,8200,14575.0,1060000.0
2001-03-22,10799,12454,10641,10915,69930,14681.0,1060000.0
2001-03-23,10679,11349,9734,9930,16580,13356.0,1060000.0
2001-03-26,10167,10167,9300,9614,19750,12932.0,1060000.0
2001-03-27,9615,9891,9379,9772,20020,13925.0,1123000.0
2001-03-28,9773,9930,9497,9772,14410,13925.0,1123000.0
2001-03-29,9537,9774,9379,9378,4360,13364.0,1123000.0
2001-03-30,9142,9615,9142,9614,10160,13701.0,1123000.0
2001-04-02,9458,9497,9221,9378,2200,13364.0,1123000.0
2001-04-03,9221,9221,8906,9141,5430,13027.0,1123000.0
2001-04-04,8827,8984,8511,8826,6260,12578.0,1123000.0
2001-04-06,8906,9221,8748,8748,3190,12465.0,1123000.0
2001-04-09,8669,8866,8354,8668,5040,12353.0,1123000.0
2001-04-10,8671,8671,8356,8354,1780,11904.0,1123000.0
2001-04-11,8393,8984,8236,8984,5180,12802.0,1123000.0
2001-04-12,8671,9065,8671,9024,3920,12858.0,1123000.0
2001-04-13,9025,9104,8828,9103,2880,12971.0,1123000.0
2001-04-16,9103,9143,8828,9063,2230,12914.0,1123000.0
2001-04-17,8749,9026,8749,9024,6440,12858.0,1123000.0
2001-04-18,9065,9065,8789,9024,9230,12858.0,1123000.0
2001-04-19,9025,9222,8907,8945,8990,12746.0,1123000.0
2001-04-20,9064,9182,8827,8826,5300,12578.0,1123000.0
2001-04-23,8867,10129,8827,10127,68830,14431.0,1123000.0
2001-04-24,10049,10167,9221,9536,64090,13588.0,1123000.0
2001-04-25,9380,9380,8867,9103,14600,12971.0,1123000.0
2001-04-26,9064,9142,8827,8826,6610,12578.0,1123000.0
2001-04-27,8829,9065,8829,9024,2490,12858.0,1123000.0
2001-04-30,8866,9024,8866,8984,3220,12802.0,1123000.0
2001-05-02,9102,9102,8787,8984,8520,12802.0,1123000.0
2001-05-03,9064,9064,8828,8905,5210,12690.0,1123000.0
2001-05-04,8907,8985,8867,8945,1100,12746.0,1123000.0
2001-05-07,8985,8985,8867,8945,3620,12746.0,1123000.0
2001-05-08,8946,9221,8906,9063,4480,12914.0,1123000.0
2001-05-09,8986,9026,8868,9024,5550,12858.0,1123000.0
2001-05-10,8985,9339,8828,9063,7850,12914.0,1123000.0
2001-05-11,9103,9655,9064,9457,10780,13476.0,1123000.0
2001-05-14,9458,9694,9339,9536,6650,13588.0,1123000.0
2001-05-15,9380,9774,9380,9576,5160,13644.0,1123000.0
2001-05-16,9537,9694,9300,9299,3310,13251.0,1123000.0
2001-05-17,9458,9616,9379,9536,5510,13588.0,1123000.0
2001-05-18,9497,9575,9379,9457,1970,13476.0,1123000.0
2001-05-21,9458,9576,9301,9536,1360,13588.0,1123000.0
2001-05-22,9064,9537,9064,9339,2860,13308.0,1123000.0
2001-05-23,9458,9576,9301,9339,770,13308.0,1123000.0
2001-05-24,9340,9616,9340,9496,2120,13532.0,1123000.0
2001-05-25,9812,9930,9575,9772,5530,13925.0,1123000.0
2001-05-28,9734,9852,9576,9694,1880,13813.0,1123000.0
2001-05-29,9694,9734,9497,9536,850,13588.0,1123000.0
2001-05-30,9458,9615,9221,9221,4060,13139.0,1123000.0
2001-05-31,9222,9380,9143,9260,950,13195.0,1123000.0
2001-06-01,9182,9379,9142,9299,3690,13251.0,1123000.0
2001-06-04,9064,9340,9064,9339,790,13308.0,1123000.0
2001-06-05,9301,9301,9064,9221,2970,13139.0,1123000.0
2001-06-07,9221,9221,8984,9141,3200,13027.0,1123000.0
2001-06-08,9142,9142,8984,9141,700,13027.0,1123000.0
2001-06-11,9064,9064,8906,8905,2990,12690.0,1123000.0
2001-06-12,9143,9143,8906,8905,2000,12690.0,1123000.0
2001-06-13,8907,8985,8867,8945,2730,12746.0,1123000.0
2001-06-14,8710,8986,8710,8867,2880,12634.0,1123000.0
2001-06-15,8906,8984,8906,8984,2400,12802.0,1123000.0
2001-06-18,9024,9064,8946,9063,2230,12914.0,1123000.0
2001-06-19,9065,9144,9026,9024,2290,12858.0,1123000.0
2001-06-20,9104,9104,8749,8867,4920,12634.0,1123000.0
2001-06-21,8907,8907,8749,8867,1130,12634.0,1123000.0
2001-06-22,8867,8907,8749,8787,3140,12521.0,1123000.0
2001-06-25,8749,8985,8749,8787,1100,12521.0,1123000.0
2001-06-26,8787,8787,8669,8668,500,12353.0,1123000.0
2001-06-27,8671,8829,8395,8394,2190,11960.0,1123000.0
2001-06-28,8710,8710,8394,8630,470,12297.0,1123000.0
2001-06-29,8393,8669,8393,8668,370,12353.0,1123000.0
2001-07-02,8827,8827,8551,8668,450,12353.0,1123000.0
2001-07-03,8906,9024,8551,8748,3210,12465.0,1123000.0
2001-07-04,8867,8867,8553,8551,180,12185.0,1123000.0
2001-07-05,8433,8669,8433,8668,310,12353.0,1123000.0
2001-07-06,8473,8670,8473,8512,680,12128.0,1123000.0
2001-07-09,8434,8434,8079,8314,1080,11848.0,1123000.0
2001-07-10,8039,8394,8039,8314,670,11848.0,1123000.0
2001-07-11,7725,8039,7725,7959,2050,11342.0,1123000.0
2001-07-12,7882,8078,7882,8077,1400,11511.0,1123000.0
2001-07-13,7961,8119,7866,7959,2890,11342.0,1123000.0
2001-07-16,7882,8119,7662,8117,2200,11567.0,1123000.0
2001-07-18,8157,8157,8078,8077,130,11511.0,1123000.0
2001-07-19,7842,8038,7842,7998,510,11398.0,1123000.0
2001-07-20,7834,7961,7834,7959,200,11342.0,1123000.0
2001-07-23,7843,8001,7646,7802,870,11118.0,1123000.0
2001-07-24,7488,7725,7331,7723,1820,11005.0,1123000.0
2001-07-25,7487,7684,7258,7258,1240,10343.0,1123000.0
2001-07-26,7488,7551,7338,7479,1320,10657.0,1123000.0
2001-07-27,7180,8157,7180,7920,4680,11286.0,1123000.0
2001-07-30,7544,8079,7544,7865,470,11208.0,1123000.0
2001-07-31,7662,7883,7662,7834,520,11163.0,1123000.0
2001-08-01,7723,8629,7723,7998,1340,11398.0,1123000.0
2001-08-02,7685,8040,7685,8039,100,11455.0,1123000.0
2001-08-03,7920,8197,7763,7762,1230,11062.0,1123000.0
2001-08-06,7725,8040,7725,8039,2370,11455.0,1123000.0
2001-08-07,7803,8001,7803,7959,170,11342.0,1123000.0
2001-08-08,7883,7883,7764,7881,500,11230.0,1123000.0
2001-08-09,7803,7922,7803,7881,80,11230.0,1123000.0
2001-08-10,7772,8001,7685,7881,1050,11230.0,1123000.0
2001-08-13,7802,8078,7802,8077,120,11511.0,1123000.0
2001-08-14,7882,8275,7842,8077,3670,11511.0,1123000.0
2001-08-16,7812,8158,7812,7881,2130,11230.0,1123000.0
2001-08-17,7881,8196,7881,7998,2490,11398.0,1123000.0
2001-08-20,7883,8080,7883,7881,740,11230.0,1123000.0
2001-08-21,7882,7961,7874,7959,2150,11342.0,1123000.0
2001-08-22,7881,8118,7881,7998,1380,11398.0,1123000.0
2001-08-23,8000,8433,7960,8077,4640,11511.0,1123000.0
2001-08-24,8078,8433,8078,8077,930,11511.0,1123000.0
2001-08-27,8080,8395,8080,8196,1560,11679.0,1123000.0
2001-08-28,8118,8828,8118,8748,2840,12465.0,1123000.0
2001-08-29,8513,8789,8355,8551,1080,12185.0,1123000.0
2001-08-30,8434,9222,8395,9024,6560,12858.0,1123000.0
2001-08-31,8906,8906,8315,8590,2380,12241.0,1123000.0
2001-09-03,8354,9773,8354,9299,15760,13251.0,1123000.0
2001-09-04,9695,9695,9104,9260,7520,13195.0,1123000.0
2001-09-05,9142,9694,9064,9614,12390,13701.0,1123000.0
2001-09-06,9458,9537,9301,9339,6400,13308.0,1123000.0
2001-09-07,9301,9339,8946,9063,6230,12914.0,1123000.0
2001-09-10,9065,9537,8985,9496,3810,13532.0,1123000.0
2001-09-11,9615,10640,9182,10245,13570,14599.0,1123000.0
2001-09-12,8748,9379,8709,8905,9010,12690.0,1123000.0
2001-09-13,8907,9813,8788,9496,3590,13532.0,1123000.0
2001-09-14,9538,10089,9104,9260,14090,13195.0,1123000.0
2001-09-17,9261,9261,7961,8512,6160,12128.0,1123000.0
2001-09-18,8275,9379,8275,9221,2010,13139.0,1123000.0
2001-09-19,8748,9418,8748,8826,2240,12578.0,1123000.0
2001-09-20,8827,9300,8669,9299,2410,13251.0,1123000.0
2001-09-21,9261,9616,9024,9378,4180,13364.0,1123000.0
2001-09-24,9615,9615,8906,8905,3810,12690.0,1123000.0
2001-09-25,8946,9420,8867,9418,4300,13420.0,1123000.0
2001-09-26,9222,9853,9104,9103,7760,12971.0,1123000.0
2001-09-27,9144,9340,8868,8867,2530,12634.0,1123000.0
2001-09-28,8710,9143,8552,8787,3310,12521.0,1123000.0
2001-10-04,8828,9103,8789,8787,1260,12521.0,1123000.0
2001-10-05,8748,9221,8669,8984,790,12802.0,1123000.0
2001-10-08,8591,8984,8591,8590,1950,12241.0,1123000.0
2001-10-09,8512,8984,8512,8748,1280,12465.0,1123000.0
2001-10-10,8670,8828,8512,8630,1520,12297.0,1123000.0
2001-10-11,8829,8947,8592,8709,2630,12409.0,1123000.0
2001-10-12,8866,8866,8591,8590,1380,12241.0,1123000.0
2001-10-15,8512,9734,8512,9496,7640,13532.0,1123000.0
2001-10-16,9498,9617,8986,9024,700,12858.0,1123000.0
2001-10-17,9419,9537,9064,9536,1990,13588.0,1123000.0
2001-10-18,9260,9418,8906,8984,4610,12802.0,1123000.0
2001-10-19,8984,10324,8748,10324,57140,14711.0,1123000.0
2001-10-22,11349,11862,11034,11861,58440,16901.0,1123000.0
2001-10-23,13634,13634,11428,11821,115440,16845.0,1123000.0
2001-10-24,11822,11822,10404,10836,49210,15441.0,1123000.0
2001-10-25,11034,11034,10325,10679,28060,15217.0,1123000.0
2001-10-26,10562,11035,10404,10442,22320,14880.0,1123000.0
2001-10-29,10011,10444,10011,10285,12960,14655.0,1123000.0
2001-10-30,10364,11428,10364,10954,40230,15610.0,1123000.0
2001-10-31,10956,11389,10247,10285,17790,14655.0,1123000.0
2001-11-01,10324,10679,10088,10324,13120,14711.0,1123000.0
2001-11-02,10442,10482,9930,10008,9860,14262.0,1123000.0
2001-11-05,10325,10325,9694,10087,5870,14374.0,1123000.0
2001-11-06,10325,10798,10010,10718,19060,15273.0,1123000.0
2001-11-07,11034,11192,10483,10718,13120,15273.0,1123000.0
2001-11-08,10522,10719,10483,10521,9600,14992.0,1123000.0
2001-11-09,10285,10561,10285,10324,7590,14711.0,1123000.0
2001-11-12,10521,11152,10521,11033,13910,15722.0,1123000.0
2001-11-13,11270,11467,10639,10639,10760,15160.0,1123000.0
2001-11-14,10758,10876,10325,10403,5850,14824.0,1123000.0
2001-11-15,10403,10639,10009,10324,9170,14711.0,1123000.0
2001-11-16,10403,10521,9970,10324,3830,14711.0,1123000.0
2001-11-19,10326,10484,10090,10364,5150,14767.0,1123000.0
2001-11-20,10365,10601,10167,10521,9320,14992.0,1123000.0
2001-11-21,10601,10601,10246,10245,5790,14599.0,1123000.0
2001-11-22,10246,10246,9773,9930,8110,14150.0,1123000.0
2001-11-23,9931,10049,9458,9694,6680,13813.0,1123000.0
2001-11-26,9812,10088,9615,9614,4600,13701.0,1123000.0
2001-11-27,9616,9774,9458,9694,5310,13813.0,1123000.0
2001-11-28,9694,9852,9024,9063,6610,12914.0,1123000.0
2001-11-29,9183,9301,9104,9260,3140,13195.0,1123000.0
2001-11-30,9379,9616,9379,9378,2770,13364.0,1123000.0
2001-12-03,9222,9420,9143,9418,2070,13420.0,1123000.0
2001-12-04,9458,9458,9301,9418,2070,13420.0,1123000.0
2001-12-05,9222,9774,9222,9260,3410,13195.0,1123000.0
2001-12-06,9537,9537,9183,9339,3210,13308.0,1123000.0
2001-12-07,9339,9339,9182,9221,3620,13139.0,1123000.0
2001-12-10,9261,9301,9143,9221,1420,13139.0,1123000.0
2001-12-11,9183,9222,9104,9103,2450,12971.0,1123000.0
2001-12-12,9143,9143,8985,9103,4410,12971.0,1123000.0
2001-12-13,9024,9379,9024,9299,3180,13251.0,1123000.0
2001-12-14,9379,10128,9379,9930,12870,14150.0,1123000.0
2001-12-17,10128,10206,9812,9930,5690,14150.0,1123000.0
2001-12-18,9774,9930,9379,9378,6970,13364.0,1123000.0
2001-12-19,9537,9537,9261,9378,3590,13364.0,1123000.0
2001-12-20,9142,9615,9142,9141,3490,13027.0,1123000.0
2001-12-21,9420,9458,9222,9260,1770,13195.0,1123000.0
2001-12-24,9538,9538,9222,9418,1790,13420.0,1123000.0
2001-12-26,9379,9419,9301,9378,2430,13364.0,1123000.0
2001-12-27,9420,9673,9420,9504,3320,12690.0,1123000.0
2001-12-28,9547,9799,9547,9799,910,13083.0,1123000.0
2002-01-02,9842,10136,9800,9925,2800,13251.0,1123000.0
2002-01-03,10095,10095,9716,9715,1680,12971.0,1123000.0
2002-01-04,9842,10010,9505,9504,2963,12690.0,1123000.0
2002-01-07,9422,9674,9422,9589,2770,12802.0,1123000.0
2002-01-08,9674,9716,9547,9547,960,12746.0,1123000.0
2002-01-09,9590,9759,9422,9589,1320,12802.0,1123000.0
2002-01-10,9631,9631,9505,9631,2060,12858.0,1123000.0
2002-01-11,10095,10095,9716,9757,3380,13027.0,1123000.0
2002-01-14,9589,9842,9589,9672,1480,12914.0,1123000.0
2002-01-15,10052,10052,9547,9631,3060,12858.0,1123000.0
2002-01-16,9420,9926,9420,9420,2400,12578.0,1123000.0
2002-01-17,9420,9589,9042,9252,3890,12353.0,1123000.0
2002-01-18,9294,9378,9126,9125,2330,12185.0,1123000.0
2002-01-21,9127,9464,8917,9462,6200,12634.0,1123000.0
2002-01-22,9420,9420,9126,9125,1931,12185.0,1123000.0
2002-01-23,9169,9337,9085,9084,3390,12128.0,1123000.0
2002-01-24,9084,9379,9084,9168,2560,12241.0,1123000.0
2002-01-25,9505,9547,9127,9168,7670,12241.0,1123000.0
2002-01-28,9252,9674,9168,9420,6710,12578.0,1123000.0
2002-01-29,9337,9842,9337,9715,4920,12971.0,1123000.0
2002-01-30,9505,9842,9421,9757,2720,13027.0,1123000.0
2002-01-31,9631,9884,9631,9799,2910,13083.0,1123000.0
2002-02-01,10011,11188,9590,10430,32302,13925.0,1123000.0
2002-02-04,10767,11103,10262,10261,13010,13701.0,1123000.0
2002-02-05,9716,10220,9716,9757,3600,13027.0,1123000.0
2002-02-06,9589,10010,9420,9504,5427,12690.0,1123000.0
2002-02-07,9548,9674,9338,9589,6570,12802.0,1123000.0
2002-02-08,9631,11019,9631,11018,61430,14711.0,1123000.0
2002-02-14,12029,12029,11062,11229,37970,14992.0,1123000.0
2002-02-15,11272,11272,10095,10430,12780,13925.0,1123000.0
2002-02-18,11357,11357,10179,10430,9560,13925.0,1123000.0
2002-02-19,10430,11187,10430,10892,11260,14543.0,1123000.0
2002-02-20,10347,10599,10347,10388,5956,13869.0,1123000.0
2002-02-21,10388,10851,10262,10640,6894,14206.0,1123000.0
2002-02-22,10684,11230,10516,10850,10610,14487.0,1123000.0
2002-02-25,11356,11608,10893,10934,9640,14599.0,1123000.0
2002-02-26,11439,11439,10767,11270,11550,15048.0,1123000.0
2002-02-27,11019,11272,10935,11018,4020,14711.0,1123000.0
2002-02-28,11020,11314,10893,10934,3140,14599.0,1123000.0
2002-03-04,10851,11187,10767,11018,5680,14711.0,1123000.0
2002-03-05,10852,11020,10599,10934,2300,14599.0,1123000.0
2002-03-06,10600,11105,10600,10977,6260,14655.0,1123000.0
2002-03-07,10850,11397,10682,11144,18550,14880.0,1123000.0
2002-03-08,11188,12785,11188,12785,41466,17070.0,1123000.0
2002-03-11,13374,13627,11776,12280,37590,16396.0,1123000.0
2002-03-12,12112,12407,11986,12112,13390,16171.0,1123000.0
2002-03-13,11987,12449,11692,12280,14700,16396.0,1123000.0
2002-03-14,12280,12280,11650,11733,10801,15666.0,1123000.0
2002-03-15,11440,11903,11440,11776,11919,15722.0,1123000.0
2002-03-18,11525,12198,11525,11818,8960,15778.0,1123000.0
2002-03-19,12071,12071,11776,11776,6050,15722.0,1123000.0
2002-03-20,13376,13460,12198,12197,20367,16284.0,1123000.0
2002-03-21,12575,12575,12071,12238,4310,16340.0,1123000.0
2002-03-22,12323,12365,11776,11776,8520,15722.0,1123000.0
2002-03-25,11608,11819,11524,11649,5950,15554.0,1123000.0
2002-03-26,11483,11609,10978,11355,6690,15160.0,1123000.0
2002-03-27,11567,11567,11189,11187,2170,14936.0,1123000.0
2002-03-28,11229,11313,10892,10892,4810,14543.0,1123000.0
2002-03-29,10894,11272,10684,11229,2730,14992.0,1123000.0
2002-04-01,11062,11062,10557,10809,4010,14431.0,1123000.0
2002-04-02,10726,10768,10516,10598,1520,14150.0,1123000.0
2002-04-03,10599,11019,10556,11018,3028,15720.0,1200000.0
2002-04-04,10767,11104,10767,10934,2895,15600.0,1200000.0
2002-04-08,10852,11314,10852,11187,7460,15960.0,1200000.0
2002-04-09,11061,11398,10936,10934,6984,15600.0,1200000.0
2002-04-10,10935,10935,10431,10640,2222,15180.0,1200000.0
2002-04-11,10263,11104,10263,11102,6692,15840.0,1200000.0
2002-04-12,10768,11146,10768,11061,3980,15780.0,1200000.0
2002-04-15,11230,11230,10893,11102,3110,15840.0,1200000.0
2002-04-16,10935,11145,10851,10892,2390,15540.0,1200000.0
2002-04-17,10935,11061,10851,11018,2570,15720.0,1200000.0
2002-04-18,11020,11020,10768,10809,4122,15420.0,1200000.0
