현대백화점(069960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-06,109000,109500,107500,108000,53494,2527464.0,23402441.0
2016-12-07,109000,110000,108000,109500,69350,2562567.0,23402441.0
2016-12-08,110000,111000,109500,109500,86116,2562567.0,23402441.0
2016-12-09,110000,110500,109000,109500,48572,2562567.0,23402441.0
2016-12-12,110500,111500,110000,111000,49526,2597671.0,23402441.0
2016-12-13,111000,114000,110500,113000,80507,2644476.0,23402441.0
2016-12-14,113000,113500,111000,112500,71048,2632775.0,23402441.0
2016-12-15,112500,114500,111500,112500,53233,2632775.0,23402441.0
2016-12-16,113000,113500,111000,113500,65513,2656177.0,23402441.0
2016-12-19,115000,115500,110500,111500,145057,2609372.0,23402441.0
2016-12-20,110500,111000,109000,110500,72609,2585970.0,23402441.0
2016-12-21,110000,110500,108500,109000,61881,2550866.0,23402441.0
2016-12-22,109000,111500,109000,111000,72904,2597671.0,23402441.0
2016-12-23,111000,111500,109500,111000,45740,2597671.0,23402441.0
2016-12-26,111000,111500,109000,110000,43440,2574269.0,23402441.0
2016-12-27,109500,112000,109500,111000,42476,2597671.0,23402441.0
2016-12-28,110000,111500,109500,110500,42221,2585970.0,23402441.0
2016-12-29,111000,111000,108000,109000,82930,2550866.0,23402441.0
2017-01-02,108500,109000,106500,107000,45527,2504061.0,23402441.0
2017-01-03,107000,107500,103500,104500,130238,2445555.0,23402441.0
2017-01-04,104500,104500,100500,101000,205589,2363647.0,23402441.0
2017-01-05,101000,103000,100000,102500,107338,2398750.0,23402441.0
2017-01-06,102000,102000,100000,100500,106588,2351945.0,23402441.0
2017-01-09,100500,101000,99300,99400,99824,2326203.0,23402441.0
2017-01-10,99100,99800,97800,98500,144858,2305140.0,23402441.0
2017-01-11,98000,98100,96300,96700,180024,2263016.0,23402441.0
2017-01-12,96900,97900,96600,96600,113489,2260676.0,23402441.0
2017-01-13,97300,98600,96800,98500,98175,2305140.0,23402441.0
2017-01-16,99000,100500,98700,99600,126765,2330883.0,23402441.0
2017-01-17,99800,100500,98600,99400,69949,2326203.0,23402441.0
2017-01-18,99400,100500,98900,99600,68899,2330883.0,23402441.0
2017-01-19,99700,100500,99000,99400,50369,2326203.0,23402441.0
2017-01-20,99600,99600,98900,99000,60731,2316842.0,23402441.0
2017-01-23,99000,99000,97600,97600,91082,2284078.0,23402441.0
2017-01-24,97900,97900,96600,97300,67462,2277058.0,23402441.0
2017-01-25,97300,97600,95900,95900,84383,2244294.0,23402441.0
2017-01-26,95600,96800,95200,96200,65320,2251315.0,23402441.0
2017-01-31,96200,96900,95400,96200,50311,2251315.0,23402441.0
2017-02-01,96700,97200,96000,96000,69684,2246634.0,23402441.0
2017-02-02,96000,96500,94300,94800,101919,2218551.0,23402441.0
2017-02-03,94800,94800,93100,93400,122893,2185788.0,23402441.0
2017-02-06,93600,97700,93600,96300,133820,2253655.0,23402441.0
2017-02-07,97000,98700,96500,98000,171679,2293439.0,23402441.0
2017-02-08,98500,98600,96100,97900,93655,2291099.0,23402441.0
2017-02-09,97100,97900,96500,96500,85358,2258336.0,23402441.0
2017-02-10,96700,97200,93300,93600,218516,2190468.0,23402441.0
2017-02-13,94000,94900,93400,94300,107569,2206850.0,23402441.0
2017-02-14,94600,95200,93800,94700,108264,2216211.0,23402441.0
2017-02-15,94800,95400,93800,94300,196189,2206850.0,23402441.0
2017-02-16,95000,95400,94300,94400,164830,2209190.0,23402441.0
2017-02-17,94500,95300,94100,94500,118500,2211531.0,23402441.0
2017-02-20,94500,95400,94200,95000,98199,2223232.0,23402441.0
2017-02-21,94800,97700,94800,97600,199854,2284078.0,23402441.0
2017-02-22,97700,99100,96900,98700,146177,2309821.0,23402441.0
2017-02-23,99200,101500,99000,100000,295199,2340244.0,23402441.0
2017-02-24,100500,101500,99100,99700,127508,2333223.0,23402441.0
2017-02-27,100500,100500,98600,98900,147020,2314501.0,23402441.0
2017-02-28,99200,99400,97800,99400,164836,2326203.0,23402441.0
2017-03-02,100000,100500,97100,97800,130435,2288759.0,23402441.0
2017-03-03,95700,96400,94100,94500,247593,2211531.0,23402441.0
2017-03-06,93600,94000,92400,93500,154117,2188128.0,23402441.0
2017-03-07,93800,95300,93800,94500,108698,2211531.0,23402441.0
2017-03-08,94200,94500,92900,93800,68360,2195149.0,23402441.0
2017-03-09,93700,94800,93700,93700,97806,2192809.0,23402441.0
2017-03-10,94500,95900,94100,94900,138570,2220892.0,23402441.0
2017-03-13,95200,96500,95200,96100,75845,2248975.0,23402441.0
2017-03-14,96400,96900,94700,94700,79379,2216211.0,23402441.0
2017-03-15,94800,94800,92400,92400,219228,2162386.0,23402441.0
2017-03-16,92800,93200,91500,92100,172594,2155365.0,23402441.0
2017-03-17,92100,93400,91700,93400,155814,2185788.0,23402441.0
2017-03-20,93400,93400,91500,92000,106290,2153025.0,23402441.0
2017-03-21,92100,93600,92100,93200,125349,2181108.0,23402441.0
2017-03-22,93300,94000,92700,94000,138512,2199829.0,23402441.0
2017-03-23,94400,96900,94000,96700,210311,2263016.0,23402441.0
2017-03-24,96800,102500,96700,102000,475082,2387049.0,23402441.0
2017-03-27,102000,104000,100500,103000,268625,2410451.0,23402441.0
2017-03-28,103500,103500,100500,102000,129869,2387049.0,23402441.0
2017-03-29,103000,103000,101000,101500,74727,2375348.0,23402441.0
2017-03-30,101000,101500,100000,100500,82833,2351945.0,23402441.0
2017-03-31,100500,102500,99900,101000,117035,2363647.0,23402441.0
2017-04-03,101500,102000,100500,101500,80953,2375348.0,23402441.0
2017-04-04,102500,106000,102500,105000,309008,2457256.0,23402441.0
2017-04-05,105500,106500,104000,104500,139005,2445555.0,23402441.0
2017-04-06,105000,105000,103000,103000,68490,2410451.0,23402441.0
2017-04-07,103000,105500,103000,105000,93344,2457256.0,23402441.0
2017-04-10,105500,106000,101500,102000,148298,2387049.0,23402441.0
2017-04-11,101500,104500,101000,102500,169120,2398750.0,23402441.0
2017-04-12,102500,105500,102500,104500,120358,2445555.0,23402441.0
2017-04-13,105000,108000,103500,107000,144259,2504061.0,23402441.0
2017-04-14,106000,107500,104500,105500,88476,2468958.0,23402441.0
2017-04-17,105500,108500,105500,108000,98127,2527464.0,23402441.0
2017-04-18,108000,108500,105000,107000,128208,2504061.0,23402441.0
2017-04-19,106000,108500,106000,108000,78210,2527464.0,23402441.0
2017-04-20,109500,109500,107500,108500,92324,2539165.0,23402441.0
2017-04-21,109000,110000,107500,109500,134974,2562567.0,23402441.0
2017-04-24,110500,110500,107500,108500,78112,2539165.0,23402441.0
2017-04-25,108500,109000,107000,108000,90473,2527464.0,23402441.0
2017-04-26,109000,111500,108000,111000,154911,2597671.0,23402441.0
2017-04-27,111500,111500,109500,109500,124984,2562567.0,23402441.0
2017-04-28,108500,109500,106500,108000,106186,2527464.0,23402441.0
2017-05-02,108000,109500,107000,109500,57346,2562567.0,23402441.0
2017-05-04,108500,110000,108000,109500,83350,2562567.0,23402441.0
2017-05-08,109000,111500,108500,111500,87108,2609372.0,23402441.0
2017-05-10,112000,112500,110000,111000,132447,2597671.0,23402441.0
2017-05-11,111000,111500,105000,106000,344533,2480659.0,23402441.0
2017-05-12,106000,110000,105500,110000,241058,2574269.0,23402441.0
2017-05-15,109500,111500,109000,111000,119313,2597671.0,23402441.0
2017-05-16,111500,111500,108000,108000,124925,2527464.0,23402441.0
2017-05-17,107500,110500,107000,110500,94900,2585970.0,23402441.0
2017-05-18,109500,112000,109000,109500,108441,2562567.0,23402441.0
2017-05-19,110500,111000,109500,110000,89745,2574269.0,23402441.0
2017-05-22,111500,111500,107500,108500,161698,2539165.0,23402441.0
2017-05-23,107500,108500,106500,107000,173916,2504061.0,23402441.0
2017-05-24,107000,107500,105000,106500,137338,2492360.0,23402441.0
2017-05-25,106500,108000,106000,107000,124830,2504061.0,23402441.0
2017-05-26,108000,113000,107500,112500,257177,2632775.0,23402441.0
2017-05-29,113500,114000,111000,111500,171215,2609372.0,23402441.0
2017-05-30,112500,115500,112000,115000,141083,2691281.0,23402441.0
2017-05-31,115500,117500,114500,116000,214520,2714683.0,23402441.0
2017-06-01,116000,120000,114500,118500,197265,2773189.0,23402441.0
2017-06-02,118500,119500,116500,118000,127982,2761488.0,23402441.0
2017-06-05,117500,118000,115000,115500,121039,2702982.0,23402441.0
2017-06-07,114000,119000,114000,118000,128687,2761488.0,23402441.0
2017-06-08,118000,118500,116000,117000,115889,2738086.0,23402441.0
2017-06-09,117000,118000,116500,117000,83517,2738086.0,23402441.0
2017-06-12,116000,117000,113500,114000,87555,2667878.0,23402441.0
2017-06-13,113500,116000,113500,115500,66552,2702982.0,23402441.0
2017-06-14,115000,115500,112500,113000,135851,2644476.0,23402441.0
2017-06-15,113000,116000,112500,115000,112376,2691281.0,23402441.0
2017-06-16,115500,115500,112500,112500,79323,2632775.0,23402441.0
2017-06-19,111000,114000,111000,112000,62117,2621073.0,23402441.0
2017-06-20,113000,113000,110500,111500,65203,2609372.0,23402441.0
2017-06-21,111000,112000,110000,112000,103233,2621073.0,23402441.0
2017-06-22,111000,112000,108500,110000,132387,2574269.0,23402441.0
2017-06-23,110000,112500,110000,111000,89881,2597671.0,23402441.0
2017-06-26,110000,110500,107000,108000,121116,2527464.0,23402441.0
2017-06-27,108000,110500,107000,110000,136298,2574269.0,23402441.0
2017-06-28,110000,111500,108500,111000,108026,2597671.0,23402441.0
2017-06-29,111000,111500,109500,111500,46614,2609372.0,23402441.0
2017-06-30,111000,111500,109000,110500,66730,2585970.0,23402441.0
2017-07-03,111500,113500,110000,113000,73604,2644476.0,23402441.0
2017-07-04,113000,113500,111000,112000,67439,2621073.0,23402441.0
2017-07-05,111500,112000,110000,111000,52207,2597671.0,23402441.0
2017-07-06,110000,112000,109500,111000,70634,2597671.0,23402441.0
2017-07-07,109500,111000,109000,109500,52618,2562567.0,23402441.0
2017-07-10,109000,110000,109000,109500,30920,2562567.0,23402441.0
2017-07-11,109000,109500,106500,107000,114221,2504061.0,23402441.0
2017-07-12,107000,109500,107000,108000,67992,2527464.0,23402441.0
2017-07-13,108000,108500,107000,107000,56784,2504061.0,23402441.0
2017-07-14,107500,108000,106500,107000,54448,2504061.0,23402441.0
2017-07-17,106000,108500,106000,108000,63456,2527464.0,23402441.0
2017-07-18,108000,109000,107000,108000,76012,2527464.0,23402441.0
2017-07-19,108500,109500,108000,109500,73826,2562567.0,23402441.0
2017-07-20,109500,110000,107000,107000,111255,2504061.0,23402441.0
2017-07-21,107000,108500,106000,107000,91243,2504061.0,23402441.0
2017-07-24,107000,108500,106500,108500,46897,2539165.0,23402441.0
2017-07-25,108500,109000,107500,108000,55734,2527464.0,23402441.0
2017-07-26,108500,110500,108500,110500,74697,2585970.0,23402441.0
2017-07-27,110500,112000,109000,112000,84911,2621073.0,23402441.0
2017-07-28,112000,113500,111500,113000,108733,2644476.0,23402441.0
2017-07-31,112500,113000,109500,111000,119375,2597671.0,23402441.0
2017-08-01,111000,112000,110500,111000,60724,2597671.0,23402441.0
2017-08-02,111000,114500,109500,110000,73552,2574269.0,23402441.0
2017-08-03,109500,110500,107000,107500,99010,2515762.0,23402441.0
2017-08-04,107500,108500,107000,107000,55547,2504061.0,23402441.0
2017-08-07,107500,108000,106500,106500,64413,2492360.0,23402441.0
2017-08-08,107000,107000,104500,105000,107726,2457256.0,23402441.0
2017-08-09,104500,107000,104000,106000,113585,2480659.0,23402441.0
2017-08-10,105000,105500,100500,101000,232790,2363647.0,23402441.0
2017-08-11,100000,101000,97000,98000,192258,2293439.0,23402441.0
2017-08-14,98200,99200,96500,97300,124954,2277058.0,23402441.0
2017-08-16,97000,97500,95300,96300,163643,2253655.0,23402441.0
2017-08-17,96400,96500,94600,95300,129455,2230253.0,23402441.0
2017-08-18,95200,95800,95100,95500,73535,2234933.0,23402441.0
2017-08-21,95900,96000,94200,95100,101850,2225572.0,23402441.0
2017-08-22,95200,95600,94800,95400,47678,2232593.0,23402441.0
2017-08-23,95400,95700,94700,95300,62508,2230253.0,23402441.0
2017-08-24,95000,95100,94500,94900,81907,2220892.0,23402441.0
2017-08-25,95100,95300,94400,95200,34438,2227912.0,23402441.0
2017-08-28,95200,96600,94600,96400,73764,2255995.0,23402441.0
2017-08-29,96400,96400,94500,95800,98632,2241954.0,23402441.0
2017-08-30,95800,96400,95600,96400,60587,2255995.0,23402441.0
2017-08-31,96000,96600,95400,96600,86560,2260676.0,23402441.0
2017-09-01,96300,96400,94800,95300,85263,2230253.0,23402441.0
2017-09-04,94000,94800,93800,94300,43212,2206850.0,23402441.0
2017-09-05,94400,94700,92800,93300,78900,2183448.0,23402441.0
2017-09-06,93500,93500,91300,91700,178576,2146004.0,23402441.0
2017-09-07,92000,92900,91500,92400,121167,2162386.0,23402441.0
2017-09-08,92000,92400,90600,91000,145475,2129622.0,23402441.0
2017-09-11,90900,92000,90900,91100,71554,2131962.0,23402441.0
2017-09-12,91200,91800,90300,90800,92912,2124942.0,23402441.0
2017-09-13,90900,91000,89100,89700,137262,2099199.0,23402441.0
2017-09-14,89600,90100,88500,88500,143978,2071116.0,23402441.0
2017-09-15,88700,90700,88600,90400,280738,2115581.0,23402441.0
2017-09-18,90000,91100,90000,90900,91693,2127282.0,23402441.0
2017-09-19,91500,91500,90500,90900,83085,2127282.0,23402441.0
2017-09-20,90900,91100,88700,88900,125778,2080477.0,23402441.0
2017-09-21,88800,88900,88200,88300,65323,2066436.0,23402441.0
2017-09-22,88500,88900,87500,88000,133406,2059415.0,23402441.0
2017-09-25,88000,88200,85600,86300,126553,2019631.0,23402441.0
2017-09-26,86800,87800,86200,87300,94757,2043033.0,23402441.0
2017-09-27,87500,88700,87000,87500,56160,2047714.0,23402441.0
2017-09-28,86800,88100,86200,87300,89171,2043033.0,23402441.0
2017-09-29,88000,88800,87400,88400,76629,2068776.0,23402441.0
2017-10-10,89100,89100,86300,86400,154055,2021971.0,23402441.0
2017-10-11,86100,86700,85500,86100,112936,2014950.0,23402441.0
2017-10-12,86100,86800,85600,85700,126330,2005589.0,23402441.0
2017-10-13,85700,86800,85600,86600,96579,2026651.0,23402441.0
2017-10-16,86400,88400,86000,88200,119007,2064095.0,23402441.0
2017-10-17,88200,88200,86800,87900,72055,2057075.0,23402441.0
2017-10-18,87500,89200,86500,86700,123438,2028992.0,23402441.0
2017-10-19,86700,88200,86700,87900,90436,2057075.0,23402441.0
2017-10-20,87900,88100,87000,88100,103750,2061755.0,23402441.0
2017-10-23,88100,88200,87000,87100,59984,2038353.0,23402441.0
2017-10-24,87200,88000,87100,87500,42415,2047714.0,23402441.0
2017-10-25,87200,87800,87000,87200,88983,2040693.0,23402441.0
2017-10-26,87300,91200,87200,90700,248297,2122601.0,23402441.0
2017-10-27,91500,92000,89500,90500,155937,2117921.0,23402441.0
2017-10-30,91500,92400,90400,90900,158806,2127282.0,23402441.0
2017-10-31,90900,93300,90900,91500,211689,2141323.0,23402441.0
2017-11-01,91500,92000,89900,90300,143956,2113240.0,23402441.0
2017-11-02,90200,90700,89500,90200,69721,2110900.0,23402441.0
2017-11-03,90000,91200,90000,90900,68792,2127282.0,23402441.0
2017-11-06,91000,93200,91000,92000,112418,2153025.0,23402441.0
2017-11-07,92900,95100,92700,93700,236787,2192809.0,23402441.0
2017-11-08,93800,93900,91100,92500,170583,2164726.0,23402441.0
2017-11-09,93000,93500,92000,92000,106931,2153025.0,23402441.0
2017-11-10,90000,90900,88100,88300,333161,2066436.0,23402441.0
2017-11-13,89200,89500,88000,88100,113882,2061755.0,23402441.0
2017-11-14,88500,88600,86900,87500,150334,2047714.0,23402441.0
2017-11-15,87500,88800,87100,87800,114784,2054734.0,23402441.0
2017-11-16,87800,88500,86900,87200,111464,2040693.0,23402441.0
2017-11-17,87200,88500,87100,88200,110314,2064095.0,23402441.0
2017-11-20,88300,91200,88300,91100,175692,2131962.0,23402441.0
2017-11-21,91300,94000,91100,92100,265276,2155365.0,23402441.0
2017-11-22,92600,92900,90400,91800,109938,2148344.0,23402441.0
2017-11-23,91800,92000,90700,91000,76249,2129622.0,23402441.0
2017-11-24,91000,93700,90800,93700,178324,2192809.0,23402441.0
2017-11-27,94200,97800,92700,97200,450461,2274717.0,23402441.0
2017-11-28,97300,97400,95800,96700,171799,2263016.0,23402441.0
2017-11-29,96700,97500,96100,97000,132406,2270037.0,23402441.0
2017-11-30,98300,101500,97300,97800,424818,2288759.0,23402441.0
2017-12-01,99200,102000,98700,101500,348236,2375348.0,23402441.0
2017-12-04,102000,106000,101500,105500,282212,2468958.0,23402441.0
2017-12-05,105000,106500,103000,105500,123936,2468958.0,23402441.0
2017-12-06,105000,105500,103000,103000,163063,2410451.0,23402441.0
2017-12-07,104500,105000,102500,103500,148018,2422153.0,23402441.0
2017-12-08,103500,105000,100500,101500,120057,2375348.0,23402441.0
2017-12-11,101000,102500,99300,102000,134936,2387049.0,23402441.0
2017-12-12,101000,102000,99600,101000,80621,2363647.0,23402441.0
2017-12-13,101000,104000,101000,103000,94540,2410451.0,23402441.0
2017-12-14,101000,104000,100500,101000,225053,2363647.0,23402441.0
2017-12-15,102500,106500,101000,106000,220359,2480659.0,23402441.0
2017-12-18,107000,108500,105000,106000,154878,2480659.0,23402441.0
2017-12-19,105500,106000,102000,104500,81081,2445555.0,23402441.0
2017-12-20,104500,106000,103000,105000,68175,2457256.0,23402441.0
2017-12-21,104500,105000,102500,103500,67682,2422153.0,23402441.0
2017-12-22,103500,104000,100000,101000,88243,2363647.0,23402441.0
2017-12-26,101000,103500,101000,101500,79978,2375348.0,23402441.0
2017-12-27,101000,103500,99800,103000,78340,2410451.0,23402441.0
2017-12-28,103000,105000,101500,104500,65732,2445555.0,23402441.0
2018-01-02,104500,105000,102500,103500,79985,2422153.0,23402441.0
2018-01-03,102500,105500,102500,105000,105404,2457256.0,23402441.0
2018-01-04,105000,107000,103500,104500,94886,2445555.0,23402441.0
2018-01-05,104500,106000,104000,104000,63309,2433854.0,23402441.0
2018-01-08,105500,110000,105000,109500,215093,2562567.0,23402441.0
2018-01-09,109500,110000,107500,109000,88460,2550866.0,23402441.0
2018-01-10,109000,112000,107500,108000,103437,2527464.0,23402441.0
2018-01-11,109000,109000,105500,106000,123603,2480659.0,23402441.0
2018-01-12,106500,109000,105500,108000,74501,2527464.0,23402441.0
2018-01-15,107000,109000,106500,108000,83330,2527464.0,23402441.0
2018-01-16,107500,109000,107000,107000,63245,2504061.0,23402441.0
2018-01-17,106500,111000,106500,109500,161270,2562567.0,23402441.0
2018-01-18,109000,111000,108500,110000,82585,2574269.0,23402441.0
2018-01-19,111000,111000,108000,110000,102343,2574269.0,23402441.0
2018-01-22,110000,111000,109000,110500,77694,2585970.0,23402441.0
