한진(002320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,8100,8700,8100,8460,139570,101306.0,11974656.0
2000-09-20,8560,9400,8560,9270,151650,111005.0,11974656.0
2000-09-21,9200,9340,8610,9000,143010,107772.0,11974656.0
2000-09-22,9000,9010,8200,8230,84770,98551.0,11974656.0
2000-09-25,8200,8780,8200,8650,129780,103581.0,11974656.0
2000-09-26,8700,9200,8410,8950,177330,107173.0,11974656.0
2000-09-27,9050,9350,9050,9300,197840,111364.0,11974656.0
2000-09-28,9350,9550,8900,9200,128220,110167.0,11974656.0
2000-09-29,9300,9600,9160,9300,185240,111364.0,11974656.0
2000-10-02,9110,9110,8830,8910,104530,106694.0,11974656.0
2000-10-04,8900,9300,8800,9100,158700,108969.0,11974656.0
2000-10-05,9100,9380,9100,9200,146790,110167.0,11974656.0
2000-10-06,9250,9250,8810,9100,185810,108969.0,11974656.0
2000-10-09,9050,9140,8730,8730,117650,104539.0,11974656.0
2000-10-10,8800,8900,8680,8840,118430,105856.0,11974656.0
2000-10-11,8320,8670,8200,8310,133240,99509.0,11974656.0
2000-10-12,8350,8450,8000,8000,115650,95797.0,11974656.0
2000-10-13,7020,7490,7020,7490,181700,89690.0,11974656.0
2000-10-16,8420,8470,7810,7900,196340,94600.0,11974656.0
2000-10-17,7500,7780,7300,7320,152410,87654.0,11974656.0
2000-10-18,7050,7620,6950,7330,202510,87774.0,11974656.0
2000-10-19,7200,7600,7200,7260,79190,86936.0,11974656.0
2000-10-20,7540,7750,7400,7500,172130,89810.0,11974656.0
2000-10-23,7500,7510,7090,7100,76900,85020.0,11974656.0
2000-10-24,6910,7440,6910,7110,115120,85140.0,11974656.0
2000-10-25,7190,7500,7150,7300,177840,87415.0,11974656.0
2000-10-26,7300,7340,7170,7220,64870,86457.0,11974656.0
2000-10-27,7400,7400,7120,7190,178900,86098.0,11974656.0
2000-10-30,7190,7240,6800,6800,111480,81428.0,11974656.0
2000-10-31,6860,6900,6300,6700,175230,80230.0,11974656.0
2000-11-01,6990,7700,6900,7700,755150,92205.0,11974656.0
2000-11-02,8200,8700,8000,8120,1242110,97234.0,11974656.0
2000-11-03,8500,8500,7820,8050,337850,96396.0,11974656.0
2000-11-06,8150,9250,8100,9150,1298820,109568.0,11974656.0
2000-11-07,9150,9300,8700,8800,627660,105377.0,11974656.0
2000-11-08,8710,8770,8330,8520,283290,102024.0,11974656.0
2000-11-09,8490,8900,8400,8670,258600,103820.0,11974656.0
2000-11-10,8620,8620,8200,8450,162680,101186.0,11974656.0
2000-11-13,8200,8250,7740,7740,301860,92684.0,11974656.0
2000-11-14,7980,8100,7830,8100,200620,96995.0,11974656.0
2000-11-15,8300,8350,8080,8100,315120,96995.0,11974656.0
2000-11-16,8150,8150,7860,7920,118560,94839.0,11974656.0
2000-11-17,7730,8000,7660,8000,120320,95797.0,11974656.0
2000-11-20,7900,7900,7600,7750,123300,92804.0,11974656.0
2000-11-21,7650,7870,7310,7470,226300,89451.0,11974656.0
2000-11-22,7270,7400,7100,7150,124120,85619.0,11974656.0
2000-11-23,7000,7090,6610,6620,139320,79272.0,11974656.0
2000-11-24,6710,7000,6650,7000,159050,83823.0,11974656.0
2000-11-27,7200,7400,7100,7180,136290,85978.0,11974656.0
2000-11-28,7100,7230,6930,6940,128070,83104.0,11974656.0
2000-11-29,6880,6880,6690,6760,68660,80949.0,11974656.0
2000-11-30,6850,6850,6550,6700,77540,80230.0,11974656.0
2000-12-01,6400,6730,6360,6640,65560,79512.0,11974656.0
2000-12-04,6830,6830,6600,6600,63750,79033.0,11974656.0
2000-12-05,6600,6940,6600,6880,90960,82386.0,11974656.0
2000-12-06,7210,7280,6920,6920,166970,82865.0,11974656.0
2000-12-07,6830,7180,6830,7000,110760,83823.0,11974656.0
2000-12-08,7170,7550,7150,7550,253690,90409.0,11974656.0
2000-12-11,7950,7950,7570,7650,224880,91606.0,11974656.0
2000-12-12,7790,7790,7350,7450,124470,89211.0,11974656.0
2000-12-13,7350,7710,7350,7690,117710,92085.0,11974656.0
2000-12-14,7610,7810,7480,7810,79370,93522.0,11974656.0
2000-12-15,7760,8380,7760,7960,194850,95318.0,11974656.0
2000-12-18,7710,7960,7710,7910,56370,94720.0,11974656.0
2000-12-19,8280,8280,7320,7350,196500,88014.0,11974656.0
2000-12-20,7200,7200,6670,6670,196870,79871.0,11974656.0
2000-12-21,6670,7090,6600,6900,96010,82625.0,11974656.0
2000-12-22,7030,7150,6700,6730,82320,80589.0,11974656.0
2000-12-26,6740,6910,6670,6850,90800,82026.0,11974656.0
2001-01-02,6800,7240,6720,7050,93660,84421.0,11974656.0
2001-01-03,6990,7130,6890,7050,65690,84421.0,11974656.0
2001-01-04,7510,7960,7230,7780,525780,93163.0,11974656.0
2001-01-05,7740,8500,7550,8500,710040,101785.0,11974656.0
2001-01-08,8390,9100,8250,8800,835010,105377.0,11974656.0
2001-01-09,8950,8950,8370,8750,231550,104778.0,11974656.0
2001-01-10,8840,9080,8000,8060,367920,96516.0,11974656.0
2001-01-11,8100,8350,7730,8300,254670,99390.0,11974656.0
2001-01-12,8400,8480,7800,7800,417400,93402.0,11974656.0
2001-01-15,7950,8600,7930,8200,457650,98192.0,11974656.0
2001-01-16,8020,8150,7850,7950,186400,95199.0,11974656.0
2001-01-17,8100,8350,7860,8100,268180,96995.0,11974656.0
2001-01-18,8210,8700,8110,8400,488400,100587.0,11974656.0
2001-01-19,8890,9190,8550,8700,567730,104180.0,11974656.0
2001-01-22,8700,9900,8650,9600,1044190,114957.0,11974656.0
2001-01-26,9590,9700,8700,8790,396880,105257.0,11974656.0
2001-01-29,9000,9000,8560,8700,210200,104180.0,11974656.0
2001-01-30,8830,8890,8400,8400,302060,100587.0,11974656.0
2001-01-31,8490,8860,8300,8700,261550,104180.0,11974656.0
2001-02-01,8590,9390,8510,9170,678730,109808.0,11974656.0
2001-02-02,8900,9250,8760,8770,203710,105018.0,11974656.0
2001-02-05,8450,8590,8310,8400,205210,100587.0,11974656.0
2001-02-06,8420,8620,8400,8600,166300,102982.0,11974656.0
2001-02-07,8590,8590,8290,8290,90620,99270.0,11974656.0
2001-02-08,8310,8500,8210,8340,95310,99869.0,11974656.0
2001-02-09,8250,8500,8180,8500,143100,101785.0,11974656.0
2001-02-12,8360,8480,8250,8400,83940,100587.0,11974656.0
2001-02-13,8410,8580,8370,8470,134340,101425.0,11974656.0
2001-02-14,8460,8900,8380,8890,271250,106455.0,11974656.0
2001-02-15,8980,9100,8700,8760,195130,104898.0,11974656.0
2001-02-16,8850,8850,8530,8580,131450,102743.0,11974656.0
2001-02-19,8500,8580,8450,8540,91170,102264.0,11974656.0
2001-02-20,8540,8790,8460,8690,132780,104060.0,11974656.0
2001-02-21,8530,8980,8530,8800,136610,105377.0,11974656.0
2001-02-22,8740,8760,8500,8540,149390,102264.0,11974656.0
2001-02-23,8600,8880,8550,8580,72730,102743.0,11974656.0
2001-02-26,8850,9170,8610,9000,340390,107772.0,11974656.0
2001-02-27,9100,9440,8940,9000,547050,107772.0,11974656.0
2001-02-28,9000,9410,8780,9310,287000,111484.0,11974656.0
2001-03-02,9390,9540,8830,9000,563400,107772.0,11974656.0
2001-03-05,9050,9200,8750,8820,268380,105616.0,11974656.0
2001-03-06,9050,9170,8880,9100,247380,108969.0,11974656.0
2001-03-07,9200,9200,8850,8930,146030,106934.0,11974656.0
2001-03-08,8970,9080,8840,8970,87310,107413.0,11974656.0
2001-03-09,8910,9580,8880,9150,709840,109568.0,11974656.0
2001-03-12,9050,9280,8720,8760,237710,104898.0,11974656.0
2001-03-13,8500,8500,8050,8110,188300,97114.0,11974656.0
2001-03-14,8350,8450,8230,8320,163030,99629.0,11974656.0
2001-03-15,7500,7980,7500,7960,127360,95318.0,11974656.0
2001-03-16,7810,8100,7810,7900,119840,94600.0,11974656.0
2001-03-19,7790,7900,7660,7700,92970,92205.0,11974656.0
2001-03-20,8000,8000,7640,7650,128650,91606.0,11974656.0
2001-03-21,7600,7600,7400,7500,94400,89810.0,11974656.0
2001-03-22,7550,7900,7550,7600,167460,91007.0,11974656.0
2001-03-23,7510,7990,7510,7990,160460,95678.0,11974656.0
2001-03-26,7920,8100,7760,7900,120030,94600.0,11974656.0
2001-03-27,7900,7970,7640,7780,122340,93163.0,11974656.0
2001-03-28,7890,7890,7500,7500,70840,89810.0,11974656.0
2001-03-29,7440,7630,7350,7350,116240,88014.0,11974656.0
2001-03-30,7350,7460,7100,7270,119110,87056.0,11974656.0
2001-04-02,7350,7600,7350,7490,130560,89690.0,11974656.0
2001-04-03,7260,7300,7100,7150,71650,85619.0,11974656.0
2001-04-04,6850,7090,6850,7000,84750,83823.0,11974656.0
2001-04-06,7160,7280,6940,7050,117570,84421.0,11974656.0
2001-04-09,6850,6990,6850,6990,39640,83703.0,11974656.0
2001-04-10,7050,7050,6850,6850,31070,82026.0,11974656.0
2001-04-11,7000,7150,6960,7040,143390,84302.0,11974656.0
2001-04-12,7090,7260,7060,7090,83300,84900.0,11974656.0
2001-04-13,7170,7300,7080,7140,66210,85499.0,11974656.0
2001-04-16,7150,7200,7100,7140,42450,85499.0,11974656.0
2001-04-17,7150,7280,7100,7250,63690,86816.0,11974656.0
2001-04-18,7500,7530,7330,7530,110160,90169.0,11974656.0
2001-04-19,7720,7880,7450,7550,252330,90409.0,11974656.0
2001-04-20,7600,7690,7410,7420,139970,88852.0,11974656.0
2001-04-23,7500,7650,7450,7650,193650,91606.0,11974656.0
2001-04-24,7520,7580,7450,7550,81860,90409.0,11974656.0
2001-04-25,7580,7600,7430,7550,54850,90409.0,11974656.0
2001-04-26,7600,7840,7600,7700,103030,92205.0,11974656.0
2001-04-27,7800,7820,7610,7700,128850,92205.0,11974656.0
2001-04-30,7800,7950,7660,7900,159900,94600.0,11974656.0
2001-05-02,8030,8150,7880,7900,171030,94600.0,11974656.0
2001-05-03,7900,8000,7850,7910,110280,94720.0,11974656.0
2001-05-04,7810,7960,7800,7950,89320,95199.0,11974656.0
2001-05-07,7930,8220,7930,8100,106810,96995.0,11974656.0
2001-05-08,8100,8630,8100,8550,465600,102383.0,11974656.0
2001-05-09,8550,8560,8190,8400,172210,100587.0,11974656.0
2001-05-10,8370,8480,8210,8430,168450,100946.0,11974656.0
2001-05-11,8450,8600,8390,8600,133740,102982.0,11974656.0
2001-05-14,8700,8700,8500,8600,108170,102982.0,11974656.0
2001-05-15,8610,8610,8370,8500,81860,101785.0,11974656.0
2001-05-16,8420,8530,8200,8250,222780,98791.0,11974656.0
2001-05-17,8300,8700,8300,8650,210210,103581.0,11974656.0
2001-05-18,8590,8590,8350,8450,179700,101186.0,11974656.0
2001-05-21,8600,9180,8590,8910,513630,106694.0,11974656.0
2001-05-22,8910,9050,8730,9000,197450,107772.0,11974656.0
2001-05-23,9010,9100,8820,9000,109310,107772.0,11974656.0
2001-05-24,8900,8990,8800,8950,110500,107173.0,11974656.0
2001-05-25,9030,9500,9000,9150,343050,109568.0,11974656.0
2001-05-28,9030,9300,8860,8950,132820,107173.0,11974656.0
2001-05-29,9050,9640,9050,9570,588040,114597.0,11974656.0
2001-05-30,9410,9750,9310,9700,361310,116154.0,11974656.0
2001-05-31,9510,9580,9420,9500,159490,113759.0,11974656.0
2001-06-01,9500,9650,9150,9200,187690,110167.0,11974656.0
2001-06-04,9200,9450,9110,9350,164540,111963.0,11974656.0
2001-06-05,9280,9450,9160,9380,192890,112322.0,11974656.0
2001-06-07,9500,9500,9210,9350,98910,111963.0,11974656.0
2001-06-08,9500,9500,9230,9400,168680,112562.0,11974656.0
2001-06-11,9350,9400,9050,9100,102120,108969.0,11974656.0
2001-06-12,9170,9170,8980,9080,132030,108730.0,11974656.0
2001-06-13,9100,9260,9080,9200,118230,110167.0,11974656.0
2001-06-14,9200,9350,9100,9340,68950,111843.0,11974656.0
2001-06-15,9280,9280,9050,9200,101680,110167.0,11974656.0
2001-06-18,9310,9320,9010,9050,95090,108371.0,11974656.0
2001-06-19,8950,9000,8750,8750,139790,104778.0,11974656.0
2001-06-20,8750,8750,8340,8400,150270,100587.0,11974656.0
2001-06-21,8450,8590,8450,8580,79870,102743.0,11974656.0
2001-06-22,8600,9140,8520,8850,210950,105976.0,11974656.0
2001-06-25,8900,8970,8800,8920,67740,106814.0,11974656.0
2001-06-26,8990,9000,8500,8610,49630,103102.0,11974656.0
2001-06-27,8410,8660,8410,8660,50910,103701.0,11974656.0
2001-06-28,8520,8850,8520,8750,25890,104778.0,11974656.0
2001-06-29,8850,8950,8760,8930,78590,106934.0,11974656.0
2001-07-02,8950,8950,8780,8870,34790,106215.0,11974656.0
2001-07-03,8870,8870,8740,8780,40560,105137.0,11974656.0
2001-07-04,8700,8800,8660,8790,48600,105257.0,11974656.0
2001-07-05,8720,8910,8720,8800,38340,105377.0,11974656.0
2001-07-06,8720,8750,8580,8600,64180,102982.0,11974656.0
2001-07-09,8500,8500,7960,8000,107020,95797.0,11974656.0
2001-07-10,8090,8130,7900,8010,123020,95917.0,11974656.0
2001-07-11,7800,8010,7770,7900,51740,94600.0,11974656.0
2001-07-12,8000,8100,7870,8010,58610,95917.0,11974656.0
2001-07-13,8100,8100,7800,7800,90310,93402.0,11974656.0
2001-07-16,7800,7810,7550,7730,29770,92564.0,11974656.0
2001-07-18,7810,7810,7550,7730,27550,92564.0,11974656.0
2001-07-19,7520,7630,7410,7500,89170,89810.0,11974656.0
2001-07-20,7650,7650,7380,7400,19280,88612.0,11974656.0
2001-07-23,7530,7530,7010,7100,33270,85020.0,11974656.0
2001-07-24,7000,7040,6850,7000,91520,83823.0,11974656.0
2001-07-25,7000,7170,6900,7000,60950,83823.0,11974656.0
2001-07-26,7040,7240,7000,7150,100400,85619.0,11974656.0
2001-07-27,7300,7550,7200,7470,194670,89451.0,11974656.0
2001-07-30,7400,7470,7250,7250,36940,86816.0,11974656.0
2001-07-31,7210,7420,7210,7350,25190,88014.0,11974656.0
2001-08-01,7440,7630,7410,7510,42010,89930.0,11974656.0
2001-08-02,7520,7520,7330,7340,73250,87894.0,11974656.0
2001-08-03,7350,7880,7350,7590,152360,90888.0,11974656.0
2001-08-06,7580,7730,7500,7630,173670,91367.0,11974656.0
2001-08-07,7630,7720,7550,7610,53080,91127.0,11974656.0
2001-08-08,7610,7640,7540,7550,35740,90409.0,11974656.0
2001-08-09,7450,7450,7330,7400,46740,88612.0,11974656.0
2001-08-10,7680,7700,7450,7590,37470,90888.0,11974656.0
2001-08-13,7600,7950,7600,7790,90470,93283.0,11974656.0
2001-08-14,7780,7920,7720,7890,81580,94480.0,11974656.0
2001-08-16,7850,7850,7600,7760,49670,92923.0,11974656.0
2001-08-17,7730,7800,7550,7800,97230,93402.0,11974656.0
2001-08-20,7590,7600,7490,7510,35640,89930.0,11974656.0
2001-08-21,7500,7600,7430,7510,124890,89930.0,11974656.0
2001-08-22,7440,7600,7400,7570,192650,90648.0,11974656.0
2001-08-23,7600,7600,7410,7410,75740,88732.0,11974656.0
2001-08-24,7410,7500,7350,7400,34950,88612.0,11974656.0
2001-08-27,7480,7650,7460,7600,70490,91007.0,11974656.0
2001-08-28,7680,7950,7560,7730,91830,92564.0,11974656.0
2001-08-29,7700,7700,7340,7390,51660,88493.0,11974656.0
2001-08-30,7390,7390,7120,7280,37470,87175.0,11974656.0
2001-08-31,7010,7180,6930,6990,54630,83703.0,11974656.0
2001-09-03,7020,7020,6670,6710,233590,80350.0,11974656.0
2001-09-04,6710,6900,6670,6800,167420,81428.0,11974656.0
2001-09-05,6800,6810,6720,6800,90290,81428.0,11974656.0
2001-09-06,6810,6960,6810,6840,173740,81907.0,11974656.0
2001-09-07,6790,7170,6760,7100,150830,85020.0,11974656.0
2001-09-10,7050,7050,6920,6990,44580,83703.0,11974656.0
2001-09-11,7000,7150,6900,7000,159670,83823.0,11974656.0
2001-09-12,5950,5950,5950,5950,57780,71249.0,11974656.0
2001-09-13,5620,6100,5620,5970,225820,71489.0,11974656.0
2001-09-14,5980,6000,5080,5400,285660,64663.0,11974656.0
2001-09-17,5120,5120,4590,4630,217940,55443.0,11974656.0
2001-09-18,4790,5000,4700,5000,165010,59873.0,11974656.0
2001-09-19,5040,5330,4840,5150,142700,61669.0,11974656.0
2001-09-20,5250,5250,4955,5100,75830,61071.0,11974656.0
2001-09-21,5040,5300,4850,5100,61170,61071.0,11974656.0
2001-09-24,5300,5350,5200,5240,57460,62747.0,11974656.0
2001-09-25,5400,5600,5240,5240,85260,62747.0,11974656.0
2001-09-26,5400,5550,5280,5370,113670,64304.0,11974656.0
2001-09-27,5500,5700,5450,5600,106170,67058.0,11974656.0
2001-09-28,5650,5930,5550,5930,107530,71010.0,11974656.0
2001-10-04,6040,6170,5950,6170,72800,73884.0,11974656.0
2001-10-05,6190,6190,5950,6000,84730,71848.0,11974656.0
2001-10-08,5600,5900,5600,5800,92440,69453.0,11974656.0
2001-10-09,5890,5920,5770,5770,145410,69094.0,11974656.0
2001-10-10,5810,5830,5610,5660,84870,67777.0,11974656.0
2001-10-11,5710,5820,5710,5730,214170,68615.0,11974656.0
2001-10-12,5820,5870,5710,5720,114670,68495.0,11974656.0
2001-10-15,5710,6030,5610,5850,356150,70052.0,11974656.0
2001-10-16,6130,6350,6050,6220,559410,74482.0,11974656.0
2001-10-17,6280,6280,6020,6090,270860,72926.0,11974656.0
2001-10-18,6090,6200,6060,6070,178880,72686.0,11974656.0
2001-10-19,6150,6270,6110,6110,168390,73165.0,11974656.0
2001-10-22,6200,6380,6080,6160,270770,73764.0,11974656.0
2001-10-23,6350,6720,6270,6580,590600,78793.0,11974656.0
2001-10-24,6460,6650,6460,6600,246540,79033.0,11974656.0
2001-10-25,6600,6680,6520,6600,178110,79033.0,11974656.0
2001-10-26,6550,6600,6380,6430,71930,76997.0,11974656.0
2001-10-29,6430,6500,6250,6250,94390,74842.0,11974656.0
2001-10-30,6120,6190,6020,6020,111320,72087.0,11974656.0
2001-10-31,5910,6070,5910,6010,81720,71968.0,11974656.0
2001-11-01,6060,6350,6060,6300,140130,75440.0,11974656.0
2001-11-02,6430,6430,6270,6370,134930,76279.0,11974656.0
2001-11-05,6380,6550,6380,6550,81870,78434.0,11974656.0
2001-11-06,6600,6640,6460,6520,74990,78075.0,11974656.0
2001-11-07,6500,6520,6420,6440,70910,77117.0,11974656.0
2001-11-08,6450,6520,6420,6520,126840,78075.0,11974656.0
2001-11-09,6520,6580,6410,6570,81400,78673.0,11974656.0
2001-11-12,7300,7300,6720,6820,443250,81667.0,11974656.0
2001-11-13,6700,6900,6650,6750,286940,80829.0,11974656.0
2001-11-14,6800,6810,6600,6790,295370,81308.0,11974656.0
2001-11-15,6720,6850,6600,6670,185150,79871.0,11974656.0
2001-11-16,6710,6870,6650,6870,174020,82266.0,11974656.0
2001-11-19,6900,7270,6900,7170,398090,85858.0,11974656.0
2001-11-20,7290,7350,6910,7050,302400,84421.0,11974656.0
2001-11-21,7050,7100,6950,6960,141420,83344.0,11974656.0
2001-11-22,7000,7060,6900,7060,97880,84541.0,11974656.0
2001-11-23,7000,7350,7000,7350,256720,88014.0,11974656.0
2001-11-26,7670,7770,7500,7650,326450,91606.0,11974656.0
2001-11-27,7690,7690,7410,7470,242350,89451.0,11974656.0
2001-11-28,7380,7460,6930,6990,169470,83703.0,11974656.0
2001-11-29,6910,7120,6910,7000,217180,83823.0,11974656.0
2001-11-30,7150,7760,7050,7650,498780,91606.0,11974656.0
2001-12-03,7640,7950,7560,7800,375460,93402.0,11974656.0
2001-12-04,7980,7980,7730,7870,255530,94241.0,11974656.0
2001-12-05,8040,8040,7770,7820,164100,93642.0,11974656.0
2001-12-06,7920,8010,7450,7680,304340,91965.0,11974656.0
2001-12-07,7780,8280,7600,7900,305650,94600.0,11974656.0
2001-12-10,7890,8120,7700,7710,161970,92325.0,11974656.0
2001-12-11,7610,7730,7530,7730,91400,92564.0,11974656.0
2001-12-12,7560,7800,7560,7700,76280,92205.0,11974656.0
2001-12-13,7660,8040,7660,7900,307000,94600.0,11974656.0
2001-12-14,7900,8380,7780,8000,457650,95797.0,11974656.0
2001-12-17,8100,8100,7500,7650,156040,91606.0,11974656.0
2001-12-18,7610,7790,7350,7350,207590,88014.0,11974656.0
2001-12-19,7220,7550,7220,7540,149560,90289.0,11974656.0
2001-12-20,7640,7840,7450,7800,79780,93402.0,11974656.0
2001-12-21,7700,7910,7650,7880,145410,94360.0,11974656.0
2001-12-24,7880,8070,7880,8050,161100,96396.0,11974656.0
2001-12-26,8150,8180,7980,8180,127680,97953.0,11974656.0
2001-12-27,8010,8200,7980,8200,130450,98192.0,11974656.0
2001-12-28,8070,8450,8070,8400,202700,100587.0,11974656.0
2002-01-02,8400,8500,8280,8500,185265,101785.0,11974656.0
2002-01-03,8550,8750,8270,8300,136038,99390.0,11974656.0
2002-01-04,8370,8410,8090,8100,183306,96995.0,11974656.0
2002-01-07,8310,8310,8140,8200,182020,98192.0,11974656.0
2002-01-08,8210,8440,7500,7500,349968,89810.0,11974656.0
2002-01-09,7880,8050,7780,8000,156618,95797.0,11974656.0
2002-01-10,7900,8040,7860,7900,97750,94600.0,11974656.0
2002-01-11,7820,7980,7700,7760,102450,92923.0,11974656.0
2002-01-14,7780,7790,7650,7750,77381,92804.0,11974656.0
2002-01-15,7760,8130,7660,8050,225470,96396.0,11974656.0
2002-01-16,8050,8800,8050,8310,502360,99509.0,11974656.0
2002-01-17,8200,8670,8120,8630,305637,103341.0,11974656.0
2002-01-18,8900,9920,8750,9920,1303134,118789.0,11974656.0
2002-01-21,10400,11400,10300,10900,2118704,130524.0,11974656.0
2002-01-22,10900,11850,10350,11800,1449208,141301.0,11974656.0
2002-01-23,11700,13550,11550,12400,1818314,148486.0,11974656.0
2002-01-24,12600,13050,11800,12100,924450,144893.0,11974656.0
2002-01-25,12500,12650,11850,12100,827969,144893.0,11974656.0
2002-01-28,12300,13450,12300,12700,924915,152078.0,11974656.0
2002-01-29,12500,13000,12150,12900,443145,154473.0,11974656.0
2002-01-30,12250,12800,12150,12200,320110,146091.0,11974656.0
2002-01-31,12300,13000,12300,12750,358035,152677.0,11974656.0
2002-02-01,12900,14300,12900,13700,904543,164053.0,11974656.0
2002-02-04,14050,14550,13500,14300,709830,171238.0,11974656.0
2002-02-05,14000,14250,13450,14250,462681,170639.0,11974656.0
2002-02-06,14500,16350,14500,16350,1506819,195786.0,11974656.0
