케이티(030200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-01-13,43400,44050,43300,44050,1419205,11501975.0,261111808.0
2010-01-14,43800,44300,43600,43700,1320613,11410586.0,261111808.0
2010-01-15,43600,45400,43200,44950,1793895,11736976.0,261111808.0
2010-01-18,44900,46800,44850,46000,2059561,12011143.0,261111808.0
2010-01-19,46000,46500,45550,45600,1153645,11906698.0,261111808.0
2010-01-20,47000,49900,46650,48700,5242245,12716145.0,261111808.0
2010-01-21,48800,49850,47900,49100,2772659,12820590.0,261111808.0
2010-01-22,48100,49150,47750,48800,2100785,12742256.0,261111808.0
2010-01-25,48000,48700,46700,46850,2294894,12233088.0,261111808.0
2010-01-26,47300,48500,46450,47250,2486419,12337533.0,261111808.0
2010-01-27,47250,50900,47200,50600,4416684,13212257.0,261111808.0
2010-01-28,50700,51700,49750,50000,3116314,13055590.0,261111808.0
2010-01-29,49600,51500,48800,49800,2721253,13003368.0,261111808.0
2010-02-01,49750,51200,48850,49600,2043773,12951146.0,261111808.0
2010-02-02,49500,50400,48700,49600,1820474,12951146.0,261111808.0
2010-02-03,50100,50100,47850,48000,2723014,12533367.0,261111808.0
2010-02-04,48000,48950,47600,48600,1753625,12690034.0,261111808.0
2010-02-05,47000,47300,46000,46000,2670062,12011143.0,261111808.0
2010-02-08,46300,48100,45700,47400,2347453,12376700.0,261111808.0
2010-02-09,47600,47700,46500,46550,1385643,12154755.0,261111808.0
2010-02-10,47000,47100,45800,46600,1093216,12167810.0,261111808.0
2010-02-11,46650,47450,46100,47050,1416380,12285311.0,261111808.0
2010-02-12,47050,47950,46500,47550,1858965,12415866.0,261111808.0
2010-02-16,47050,47400,46050,46200,1247396,12063366.0,261111808.0
2010-02-17,46400,47400,46250,46850,1633906,12233088.0,261111808.0
2010-02-18,47300,47600,46750,46800,1145030,12220033.0,261111808.0
2010-02-19,46600,47250,45950,46300,943692,12089477.0,261111808.0
2010-02-22,46700,47250,46500,46800,1228415,12220033.0,261111808.0
2010-02-23,47200,47750,45950,46250,1491784,12076421.0,261111808.0
2010-02-24,45950,46300,44300,44450,2824962,11606420.0,261111808.0
2010-02-25,44750,44900,43650,43750,1552898,11423642.0,261111808.0
2010-02-26,44100,44800,43900,44600,1202227,11645587.0,261111808.0
2010-03-02,44700,44900,43700,44800,1862592,11697809.0,261111808.0
2010-03-03,44400,44850,44000,44700,1224667,11671698.0,261111808.0
2010-03-04,44700,45150,43600,43950,1447466,11475864.0,261111808.0
2010-03-05,43700,43850,43300,43500,1429373,11358364.0,261111808.0
2010-03-08,44600,46550,44550,46500,3529556,12141699.0,261111808.0
2010-03-09,46700,47850,46400,47700,2675556,12455033.0,261111808.0
2010-03-10,47900,47900,46750,47300,1365088,12350589.0,261111808.0
2010-03-11,47000,47400,46400,46500,1247063,12141699.0,261111808.0
2010-03-12,46500,47550,46500,46900,834342,12246144.0,261111808.0
2010-03-15,46500,46900,45950,46400,797004,12115588.0,261111808.0
2010-03-16,46750,46900,45800,46050,875142,12024199.0,261111808.0
2010-03-17,46000,46300,45300,45800,1834608,11958921.0,261111808.0
2010-03-18,45450,46750,45450,45600,1322896,11906698.0,261111808.0
2010-03-19,46050,46750,45950,46700,1574443,12193921.0,261111808.0
2010-03-22,46500,47300,46300,47050,1318388,12285311.0,261111808.0
2010-03-23,47250,47350,46600,47100,1146763,12298366.0,261111808.0
2010-03-24,46850,47250,46500,47200,1259320,12324477.0,261111808.0
2010-03-25,47200,47600,47000,47400,910843,12376700.0,261111808.0
2010-03-26,47000,48700,46850,48100,1540650,12559478.0,261111808.0
2010-03-29,47700,48150,47200,47500,1201817,12402811.0,261111808.0
2010-03-30,47650,47800,46650,47000,1162290,12272255.0,261111808.0
2010-03-31,47000,47200,46550,46750,1032466,12206977.0,261111808.0
2010-04-01,46950,47850,46900,47300,1333954,12350589.0,261111808.0
2010-04-02,47600,47650,45700,45700,2521999,11932810.0,261111808.0
2010-04-05,45700,45800,44950,45300,1851481,11828365.0,261111808.0
2010-04-06,45500,46300,45200,45650,1271725,11919754.0,261111808.0
2010-04-07,45900,47000,45750,46450,1870000,12128643.0,261111808.0
2010-04-08,46650,47100,46250,46850,1293309,12233088.0,261111808.0
2010-04-09,46850,47300,46450,47000,1085264,12272255.0,261111808.0
2010-04-12,46800,47050,46250,46550,832500,12154755.0,261111808.0
2010-04-13,46500,46850,45950,46850,803821,12233088.0,261111808.0
2010-04-14,47050,47100,46200,46250,1112331,12076421.0,261111808.0
2010-04-15,46150,46400,45500,46400,1453276,12115588.0,261111808.0
2010-04-16,46100,46550,45700,46100,900969,12037254.0,261111808.0
2010-04-19,45600,46150,45500,45950,566774,11998088.0,261111808.0
2010-04-20,46100,47700,45850,47500,2184029,12402811.0,261111808.0
2010-04-21,47650,48400,47500,47900,1844151,12507256.0,261111808.0
2010-04-22,47650,47950,47100,47650,1123917,12441978.0,261111808.0
2010-04-23,47700,48750,47600,48400,1560659,12637812.0,261111808.0
2010-04-26,48400,48600,47850,48400,994889,12637812.0,261111808.0
2010-04-27,48300,48300,46550,47150,1902572,12311422.0,261111808.0
2010-04-28,46500,46700,45950,46500,1349205,12141699.0,261111808.0
2010-04-29,46600,47850,46150,47700,1491788,12455033.0,261111808.0
2010-04-30,47600,49350,47500,49050,2921593,12807534.0,261111808.0
2010-05-03,49300,49350,48300,49350,1481932,12885868.0,261111808.0
2010-05-04,48900,49350,48200,48700,1131472,12716145.0,261111808.0
2010-05-06,47600,48450,47300,48400,1161639,12637812.0,261111808.0
2010-05-07,47300,47700,46700,47100,1322676,12298366.0,261111808.0
2010-05-10,47100,47400,46950,47300,1047090,12350589.0,261111808.0
2010-05-11,47500,47600,45900,46200,1896855,12063366.0,261111808.0
2010-05-12,46100,46550,45750,45800,892858,11958921.0,261111808.0
2010-05-13,46100,47000,45950,46300,926967,12089477.0,261111808.0
2010-05-14,46450,48550,46450,48350,1928044,12624756.0,261111808.0
2010-05-17,47750,47850,46800,46900,1164921,12246144.0,261111808.0
2010-05-18,46900,47800,46650,47300,993243,12350589.0,261111808.0
2010-05-19,47350,47450,46550,47150,1011705,12311422.0,261111808.0
2010-05-20,46800,47150,46350,46550,850265,12154755.0,261111808.0
2010-05-24,46500,47400,45850,47200,1190224,12324477.0,261111808.0
2010-05-25,46900,46900,45500,46500,1437688,12141699.0,261111808.0
2010-05-26,46300,46700,45100,45600,1424135,11906698.0,261111808.0
2010-05-27,45500,45950,44750,45150,1848767,11789198.0,261111808.0
2010-05-28,45600,45650,44550,44650,1400520,11658642.0,261111808.0
2010-05-31,44600,45800,44600,45300,1174773,11828365.0,261111808.0
2010-06-01,45550,46450,45500,46250,1594555,12076421.0,261111808.0
2010-06-03,46100,47450,45800,47100,1705536,12298366.0,261111808.0
2010-06-04,47500,47500,46800,47350,1370842,12363644.0,261111808.0
2010-06-07,46650,47650,46350,47500,793193,12402811.0,261111808.0
2010-06-08,47250,47850,46950,47100,897717,12298366.0,261111808.0
2010-06-09,47400,48450,47400,48350,1782165,12624756.0,261111808.0
2010-06-10,48850,50100,48500,49000,2492785,12794479.0,261111808.0
2010-06-11,49500,49800,48400,48750,901373,12729201.0,261111808.0
2010-06-14,48700,49350,48200,48300,889301,12611700.0,261111808.0
2010-06-15,48450,48450,47200,47500,1469186,12402811.0,261111808.0
2010-06-16,47600,47650,45750,46250,3174470,12076421.0,261111808.0
2010-06-17,46300,46600,45600,46000,1504431,12011143.0,261111808.0
2010-06-18,46200,46250,45800,46200,909686,12063366.0,261111808.0
2010-06-21,46300,46500,45600,45650,1482410,11919754.0,261111808.0
2010-06-22,45800,46400,45700,46300,1351766,12089477.0,261111808.0
2010-06-23,46350,46400,46000,46350,745781,12102532.0,261111808.0
2010-06-24,46300,46450,45750,45750,932830,11945865.0,261111808.0
2010-06-25,45750,45950,45200,45400,1224783,11854476.0,261111808.0
2010-06-28,45550,45600,45200,45300,709751,11828365.0,261111808.0
2010-06-29,45500,46100,45250,45350,630532,11841420.0,261111808.0
2010-06-30,45050,45300,44800,45150,795799,11789198.0,261111808.0
2010-07-01,45000,45100,44350,44550,857928,11632531.0,261111808.0
2010-07-02,44750,44800,43750,44100,1096971,11515031.0,261111808.0
2010-07-05,44200,45350,43500,45350,1798714,11841420.0,261111808.0
2010-07-06,45100,45100,43800,44050,1161285,11501975.0,261111808.0
2010-07-07,44150,44200,43050,43350,1176134,11319197.0,261111808.0
2010-07-08,43600,43900,43100,43100,1065060,11253919.0,261111808.0
2010-07-09,43400,44100,43350,43800,808773,11436697.0,261111808.0
2010-07-12,44050,44300,43750,43800,561464,11436697.0,261111808.0
2010-07-13,43850,44300,43800,43900,667626,11462808.0,261111808.0
2010-07-14,44100,44650,42200,42450,4063813,11084196.0,261111808.0
2010-07-15,42500,42650,41050,41150,4252403,10744751.0,261111808.0
2010-07-16,41300,41850,41150,41800,1305567,10914474.0,261111808.0
2010-07-19,41250,41550,40700,41100,1383028,10731695.0,261111808.0
2010-07-20,41000,41700,40700,41500,942315,10836140.0,261111808.0
2010-07-21,41800,42150,41600,41800,1157612,10914474.0,261111808.0
2010-07-22,41750,41900,41150,41200,891457,10757806.0,261111808.0
2010-07-23,41450,42050,41250,42050,1105647,10979752.0,261111808.0
2010-07-26,41950,42450,41900,42100,934004,10992807.0,261111808.0
2010-07-27,42250,42400,41850,42400,917216,11071141.0,261111808.0
2010-07-28,42300,42600,42000,42350,746926,11058085.0,261111808.0
2010-07-29,42350,42500,42000,42500,1116203,11097252.0,261111808.0
2010-07-30,42600,43100,42550,42800,890772,11175585.0,261111808.0
2010-08-02,43000,43200,42800,42950,853505,11214752.0,261111808.0
2010-08-03,43050,43200,42400,42650,984648,11136419.0,261111808.0
2010-08-04,42550,42650,41850,42300,1094291,11045029.0,261111808.0
2010-08-05,42000,42400,41900,42250,682463,11031974.0,261111808.0
2010-08-06,42000,42700,41950,42650,644207,11136419.0,261111808.0
2010-08-09,42650,42800,42550,42600,518462,11123363.0,261111808.0
2010-08-10,42400,42700,42200,42650,756364,11136419.0,261111808.0
2010-08-11,42350,42650,42250,42250,539419,11031974.0,261111808.0
2010-08-12,41850,42300,41750,41750,1013825,10901418.0,261111808.0
2010-08-13,41850,42200,41800,42100,584657,10992807.0,261111808.0
2010-08-16,42350,43400,42000,43400,1386541,11332252.0,261111808.0
2010-08-17,43100,43850,42900,43750,1425882,11423642.0,261111808.0
2010-08-18,43750,43950,43500,43950,956955,11475864.0,261111808.0
2010-08-19,44000,44500,44000,44200,1375931,11541142.0,261111808.0
2010-08-20,44250,44500,44000,44450,947523,11606420.0,261111808.0
2010-08-23,44450,44550,43850,44050,571791,11501975.0,261111808.0
2010-08-24,44200,44200,43550,43550,1490270,11371419.0,261111808.0
2010-08-25,43450,44350,43250,44000,1467476,11488920.0,261111808.0
2010-08-26,44300,44400,44000,44000,951356,11488920.0,261111808.0
2010-08-27,43900,43900,43250,43650,643527,11397530.0,261111808.0
2010-08-30,43900,44300,43600,43950,722808,11475864.0,261111808.0
2010-08-31,43650,44150,43500,43850,769205,11449753.0,261111808.0
2010-09-01,43850,44600,43700,44400,1260693,11593364.0,261111808.0
2010-09-02,44550,44700,44200,44400,827691,11593364.0,261111808.0
2010-09-03,44250,44300,43800,44150,924428,11528086.0,261111808.0
2010-09-06,44150,44450,43800,44050,609865,11501975.0,261111808.0
2010-09-07,44000,44000,43250,43550,1078124,11371419.0,261111808.0
2010-09-08,43250,43300,41800,42250,2646767,11031974.0,261111808.0
2010-09-09,42000,42700,42000,42300,1278438,11045029.0,261111808.0
2010-09-10,42600,43100,42600,42900,902964,11201697.0,261111808.0
2010-09-13,42900,42950,42500,42900,1103494,11201697.0,261111808.0
2010-09-14,42800,42950,42300,42700,793142,11149474.0,261111808.0
2010-09-15,42650,42900,42300,42700,1169524,11149474.0,261111808.0
2010-09-16,42700,43050,42300,42300,1913180,11045029.0,261111808.0
2010-09-17,42450,42750,42350,42500,604101,11097252.0,261111808.0
2010-09-20,42450,43200,42400,43100,672338,11253919.0,261111808.0
2010-09-24,42750,43300,42750,43100,1110048,11253919.0,261111808.0
2010-09-27,43350,44100,43350,43900,1783248,11462808.0,261111808.0
2010-09-28,43850,44750,43850,44500,1358090,11619475.0,261111808.0
2010-09-29,44350,45700,44350,45600,1737581,11906698.0,261111808.0
2010-09-30,45500,46000,45200,45700,1093882,11932810.0,261111808.0
2010-10-01,45600,45850,45100,45700,957747,11932810.0,261111808.0
2010-10-04,45700,46400,45600,46350,1471376,12102532.0,261111808.0
2010-10-05,46300,46750,45750,46600,1411370,12167810.0,261111808.0
2010-10-06,46500,46750,46100,46500,1019332,12141699.0,261111808.0
2010-10-07,46500,46750,46450,46500,600241,12141699.0,261111808.0
2010-10-08,46450,46650,45800,46000,839937,12011143.0,261111808.0
2010-10-11,46200,46550,45900,46050,829263,12024199.0,261111808.0
2010-10-12,46050,46350,45250,45450,1046978,11867532.0,261111808.0
2010-10-13,45750,46100,45450,45650,806356,11919754.0,261111808.0
2010-10-14,45600,46100,45550,46000,988119,12011143.0,261111808.0
2010-10-15,46150,46150,45550,45700,606242,11932810.0,261111808.0
2010-10-18,45600,45750,45000,45000,724050,11750031.0,261111808.0
2010-10-19,45000,45150,44550,44600,800739,11645587.0,261111808.0
2010-10-20,44400,45300,44250,44800,746254,11697809.0,261111808.0
2010-10-21,44900,45200,44550,45000,705950,11750031.0,261111808.0
2010-10-22,44950,45100,44700,44800,916183,11697809.0,261111808.0
2010-10-25,45000,45300,44750,44850,997314,11710865.0,261111808.0
2010-10-26,44900,44950,44450,44600,872060,11645587.0,261111808.0
2010-10-27,44500,45300,44400,44950,844482,11736976.0,261111808.0
2010-10-28,45000,45050,44700,44950,621385,11736976.0,261111808.0
2010-10-29,44900,44950,44400,44400,748073,11593364.0,261111808.0
2010-11-01,44300,44850,44300,44600,612680,11645587.0,261111808.0
2010-11-02,44500,44600,44200,44550,864837,11632531.0,261111808.0
2010-11-03,44350,44800,44200,44200,848684,11541142.0,261111808.0
2010-11-04,44200,44300,43450,43500,1483538,11358364.0,261111808.0
2010-11-05,43850,44700,43750,44400,1169079,11593364.0,261111808.0
2010-11-08,44800,45150,44450,44800,893911,11697809.0,261111808.0
2010-11-09,45200,46850,45000,46300,1928485,12089477.0,261111808.0
2010-11-10,46600,47150,46450,46650,1282329,12180866.0,261111808.0
2010-11-11,46750,47000,45500,45500,1955881,11880587.0,261111808.0
2010-11-12,45900,46600,45550,45800,1319428,11958921.0,261111808.0
2010-11-15,46100,47050,46000,46600,1519483,12167810.0,261111808.0
2010-11-16,46650,47000,46250,46750,1097210,12206977.0,261111808.0
2010-11-17,46350,47000,46100,46650,929039,12180866.0,261111808.0
2010-11-18,46850,47800,46850,47300,1295280,12350589.0,261111808.0
2010-11-19,47500,47600,46650,46900,1102444,12246144.0,261111808.0
2010-11-22,47000,47150,46600,46650,863753,12180866.0,261111808.0
2010-11-23,46550,46700,45900,46550,1159095,12154755.0,261111808.0
2010-11-24,45200,46200,45200,45900,1291832,11985032.0,261111808.0
2010-11-25,46100,46100,45650,45850,647043,11971976.0,261111808.0
2010-11-26,45850,46450,45400,45600,728414,11906698.0,261111808.0
2010-11-29,45700,46450,45600,46000,596473,12011143.0,261111808.0
2010-11-30,46050,46500,45950,46500,595411,12141699.0,261111808.0
2010-12-01,46450,46650,46100,46150,594011,12050310.0,261111808.0
2010-12-02,46200,46400,45800,45950,850718,11998088.0,261111808.0
2010-12-03,46000,46200,45500,45650,898546,11919754.0,261111808.0
2010-12-06,45800,45950,45500,45700,899360,11932810.0,261111808.0
2010-12-07,45500,45800,45400,45600,651632,11906698.0,261111808.0
2010-12-08,45550,46200,45550,45700,1159961,11932810.0,261111808.0
2010-12-09,45750,46100,45750,46000,1041916,12011143.0,261111808.0
2010-12-10,45850,46250,45800,46250,760086,12076421.0,261111808.0
2010-12-13,46450,47400,46450,47350,1189953,12363644.0,261111808.0
2010-12-14,47500,48000,47400,47400,1216369,12376700.0,261111808.0
2010-12-15,47600,47850,47250,47700,1299390,12455033.0,261111808.0
2010-12-16,47650,48300,47500,48300,1366171,12611700.0,261111808.0
2010-12-17,48250,48500,48050,48200,908538,12585589.0,261111808.0
2010-12-20,47650,47800,47100,47750,1294567,12468089.0,261111808.0
2010-12-21,47750,48300,47550,48000,1297887,12533367.0,261111808.0
2010-12-22,47950,48500,47850,47950,724646,12520311.0,261111808.0
2010-12-23,48050,48250,47650,47850,654400,12494200.0,261111808.0
2010-12-24,48050,48800,48000,48700,1187718,12716145.0,261111808.0
2010-12-27,48900,49150,48750,48950,1151551,12781423.0,261111808.0
2010-12-28,49050,49250,48700,49200,2011005,12846701.0,261111808.0
2010-12-29,47300,47400,46750,46750,2005917,12206977.0,261111808.0
2010-12-30,46750,46750,46000,46250,1271230,12076421.0,261111808.0
2011-01-03,46250,46450,45450,45500,1705445,11880587.0,261111808.0
2011-01-04,45600,45700,44850,45050,2133610,11763087.0,261111808.0
2011-01-05,45150,45200,44550,44800,1877532,11697809.0,261111808.0
2011-01-06,44750,45350,44600,44850,1303991,11710865.0,261111808.0
2011-01-07,44900,45100,44350,44400,1409563,11593364.0,261111808.0
2011-01-10,44450,44650,44000,44150,1448919,11528086.0,261111808.0
2011-01-11,44050,44200,43750,44200,1110616,11541142.0,261111808.0
2011-01-12,44050,44200,43450,43450,1683499,11345308.0,261111808.0
2011-01-13,43600,44150,43550,43550,1467517,11371419.0,261111808.0
2011-01-14,43600,43700,42500,42900,2412709,11201697.0,261111808.0
2011-01-17,42750,43350,42550,42700,1388170,11149474.0,261111808.0
2011-01-18,42900,43300,42700,43100,964885,11253919.0,261111808.0
2011-01-19,43200,43800,43150,43200,1198960,11280030.0,261111808.0
2011-01-20,43250,43350,42750,42950,966091,11214752.0,261111808.0
2011-01-21,43150,43850,43100,43800,1561392,11436697.0,261111808.0
2011-01-24,43900,43950,43300,43300,837969,11306141.0,261111808.0
2011-01-25,43300,43350,43000,43050,1062877,11240863.0,261111808.0
2011-01-26,43100,43300,42650,42750,1161608,11162530.0,261111808.0
2011-01-27,42800,42900,42150,42250,2568741,11031974.0,261111808.0
2011-01-28,42500,42750,42100,42150,1217209,11005863.0,261111808.0
2011-01-31,42300,42350,41750,41800,981198,10914474.0,261111808.0
2011-02-01,42000,42150,41400,41650,1056693,10875307.0,261111808.0
2011-02-07,41900,42150,41600,41600,831771,10862251.0,261111808.0
2011-02-08,41650,42300,41650,42050,1166337,10979752.0,261111808.0
2011-02-09,42200,42450,41450,41550,1291657,10849196.0,261111808.0
2011-02-10,41450,41500,40850,40850,2025368,10666417.0,261111808.0
2011-02-11,41100,41700,40850,41200,1190371,10757806.0,261111808.0
2011-02-14,41500,41550,40700,41250,845490,10770862.0,261111808.0
2011-02-15,41050,41100,40700,40750,1004196,10640306.0,261111808.0
2011-02-16,40650,40650,40100,40250,1144587,10509750.0,261111808.0
2011-02-17,40250,40400,39800,40050,1519321,10457528.0,261111808.0
2011-02-18,40000,40400,40000,40250,807694,10509750.0,261111808.0
2011-02-21,40250,40300,39400,39550,1097023,10326972.0,261111808.0
2011-02-22,39500,39600,39100,39500,940176,10313916.0,261111808.0
2011-02-23,39600,40450,39550,40300,1049958,10522806.0,261111808.0
2011-02-24,40200,40300,39750,39800,735073,10392250.0,261111808.0
2011-02-25,39800,39900,39250,39550,794226,10326972.0,261111808.0
2011-02-28,39450,39550,39050,39100,907837,10209472.0,261111808.0
2011-03-02,38850,39500,38800,39150,617674,10222527.0,261111808.0
2011-03-03,39350,39700,39050,39200,675899,10235583.0,261111808.0
2011-03-04,39550,39600,39200,39600,1037975,10340028.0,261111808.0
