하나금융지주(086790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-08-01,49400,49950,46900,48600,1085759,10295987.0,211851593.0
2007-08-02,48600,48800,46400,47800,852028,10126506.0,211851593.0
2007-08-03,48100,48150,47200,47800,707217,10126506.0,211851593.0
2007-08-06,46900,46900,45850,46200,694280,9787544.0,211851593.0
2007-08-07,47000,47000,46000,46450,938509,9840506.0,211851593.0
2007-08-08,46600,47350,46600,47050,1003662,9967617.0,211851593.0
2007-08-09,47100,47700,46050,47250,815525,10009988.0,211851593.0
2007-08-10,45800,45800,44900,45700,1034752,9681618.0,211851593.0
2007-08-13,45650,46750,45100,46750,669705,9904062.0,211851593.0
2007-08-14,46700,46750,45900,46400,458783,9829914.0,211851593.0
2007-08-16,44500,45150,44050,44650,1711155,9459174.0,211851593.0
2007-08-17,44650,44750,43300,43900,851912,9300285.0,211851593.0
2007-08-20,44500,45350,44000,44800,850072,9490951.0,211851593.0
2007-08-21,44800,45550,43950,44900,578526,9512137.0,211851593.0
2007-08-22,44600,45200,44300,45150,555266,9565099.0,211851593.0
2007-08-23,45350,46250,45350,45600,894021,9660433.0,211851593.0
2007-08-24,45250,45650,44350,45300,789265,9596877.0,211851593.0
2007-08-27,45700,46200,44950,45100,423883,9554507.0,211851593.0
2007-08-28,45150,45400,44650,45300,896147,9596877.0,211851593.0
2007-08-29,44200,44700,43650,44500,1172026,9427396.0,211851593.0
2007-08-30,44600,44800,43950,44250,1392810,9374433.0,211851593.0
2007-08-31,43900,44400,43600,44400,2155213,9406211.0,211851593.0
2007-09-03,44550,45100,44100,44450,567701,9416803.0,211851593.0
2007-09-04,44850,45700,44550,45300,1241021,9596877.0,211851593.0
2007-09-05,45800,46350,45100,45550,1217072,9649840.0,211851593.0
2007-09-06,43100,43950,42600,43850,4007639,9289692.0,211851593.0
2007-09-07,43600,44550,42950,43650,1278734,9247322.0,211851593.0
2007-09-10,43000,43250,42500,42850,645219,9077841.0,211851593.0
2007-09-11,43250,43250,42200,43000,672707,9109618.0,211851593.0
2007-09-12,42700,43000,42150,42200,536250,8940137.0,211851593.0
2007-09-13,42600,43050,42200,43050,636918,9120211.0,211851593.0
2007-09-14,43100,43400,42500,42550,480200,9014285.0,211851593.0
2007-09-17,42700,43200,42450,42750,566142,9056656.0,211851593.0
2007-09-18,43000,43150,42450,42450,609890,8993100.0,211851593.0
2007-09-19,42800,43750,42800,42950,1362509,9099026.0,211851593.0
2007-09-20,43200,43900,42000,42650,1572971,9035470.0,211851593.0
2007-09-21,42650,42650,41200,41650,1769004,8823619.0,211851593.0
2007-09-27,42450,43200,42050,42850,2008281,9077841.0,211851593.0
2007-09-28,42900,43600,42900,43150,1140108,9141396.0,211851593.0
2007-10-01,43500,44250,43350,43700,1024465,9257915.0,211851593.0
2007-10-02,44500,45300,44000,44800,1888998,9490951.0,211851593.0
2007-10-04,45500,45900,45000,45650,2147580,9671025.0,211851593.0
2007-10-05,46000,46450,45450,45800,1297995,9702803.0,211851593.0
2007-10-08,46200,46500,43800,44750,1991254,9480359.0,211851593.0
2007-10-09,44900,45100,43650,43900,1386095,9300285.0,211851593.0
2007-10-10,44350,44350,43350,44200,1401079,9363840.0,211851593.0
2007-10-11,43800,43900,42350,43000,1852836,9109618.0,211851593.0
2007-10-12,43050,43050,42250,42450,1089513,8993100.0,211851593.0
2007-10-15,42900,43400,42200,42350,731142,8971915.0,211851593.0
2007-10-16,42400,42650,41900,42050,1201387,8908359.0,211851593.0
2007-10-17,42000,42100,40350,41450,2119250,8781249.0,211851593.0
2007-10-18,41850,42400,41450,41600,924912,8813026.0,211851593.0
2007-10-19,41500,42000,40800,41400,1000240,8770656.0,211851593.0
2007-10-22,41000,41400,40300,40950,1247274,8675323.0,211851593.0
2007-10-23,41750,42250,41500,41750,3021181,8844804.0,211851593.0
2007-10-24,41800,42300,41250,41500,818777,8791841.0,211851593.0
2007-10-25,41700,42450,41100,41500,849124,8791841.0,211851593.0
2007-10-26,41300,42900,41200,42400,697382,8982508.0,211851593.0
2007-10-29,43200,45800,43100,44750,2221927,9480359.0,211851593.0
2007-10-30,45000,46000,45000,45400,1189103,9618062.0,211851593.0
2007-10-31,45000,45700,45000,45300,818875,9596877.0,211851593.0
2007-11-01,45700,45700,44750,45300,702937,9596877.0,211851593.0
2007-11-02,45200,45200,43900,44150,2660840,9353248.0,211851593.0
2007-11-05,43700,44100,43300,43950,1266260,9310878.0,211851593.0
2007-11-06,43950,44050,43100,43600,970947,9236729.0,211851593.0
2007-11-07,44500,45500,43900,44300,1368462,9385026.0,211851593.0
2007-11-08,44300,44300,42900,43100,1439771,9130804.0,211851593.0
2007-11-09,42700,43450,42700,43250,756826,9162581.0,211851593.0
2007-11-12,43000,43300,42650,43300,921819,9173174.0,211851593.0
2007-11-13,43600,45550,43300,44650,1519691,9459174.0,211851593.0
2007-11-14,45200,47100,45000,47000,1604522,9957025.0,211851593.0
2007-11-15,46900,48550,46750,47850,2414388,10137099.0,211851593.0
2007-11-16,46950,47550,46750,46750,1376719,9904062.0,211851593.0
2007-11-19,47850,47850,45100,45800,1535116,9702803.0,211851593.0
2007-11-20,45000,45650,43700,44350,1123854,9395618.0,211851593.0
2007-11-21,43850,44000,41600,42450,2117802,8993100.0,211851593.0
2007-11-22,41300,43450,41300,42800,1013747,9067248.0,211851593.0
2007-11-23,43800,43950,42750,43650,920850,9247322.0,211851593.0
2007-11-26,42600,45350,42550,44500,851291,9427396.0,211851593.0
2007-11-27,44500,45500,42900,45000,733515,9533322.0,211851593.0
2007-11-28,45300,45450,43700,44200,946337,9363840.0,211851593.0
2007-11-29,44750,45650,44200,44650,1270870,9459174.0,211851593.0
2007-11-30,44200,44600,43350,43350,1204790,9183767.0,211851593.0
2007-12-03,43800,43900,42950,43350,921057,9183767.0,211851593.0
2007-12-04,43050,44700,43050,43550,1281211,9226137.0,211851593.0
2007-12-05,43550,44500,42950,43850,1617454,9289692.0,211851593.0
2007-12-06,44100,45900,44100,45450,1269697,9628655.0,211851593.0
2007-12-07,45700,49300,45500,48850,2219366,10348950.0,211851593.0
2007-12-10,48000,49350,47450,48850,1324173,10348950.0,211851593.0
2007-12-11,48500,51300,48450,50000,2243900,10592580.0,211851593.0
2007-12-12,49000,50200,48450,49250,1346666,10433691.0,211851593.0
2007-12-13,49350,50100,47650,50000,1975677,10592580.0,211851593.0
2007-12-14,49500,49500,47450,47750,922958,10115914.0,211851593.0
2007-12-17,47000,48250,46250,46950,728665,9946432.0,211851593.0
2007-12-18,46900,48100,46200,48100,996686,10190062.0,211851593.0
2007-12-20,48250,50600,48250,49800,2180488,10550209.0,211851593.0
2007-12-21,49800,54200,49800,53100,1795507,11249320.0,211851593.0
2007-12-24,53100,54100,52100,52600,1402371,11143394.0,211851593.0
2007-12-26,52600,53200,51200,51700,733874,10952727.0,211851593.0
2007-12-27,50700,51700,49850,51200,618821,10846802.0,211851593.0
2007-12-28,50300,51200,49650,50400,647620,10677320.0,211851593.0
2008-01-02,50700,50700,48050,49000,968726,10380728.0,211851593.0
2008-01-03,49700,49700,47800,48300,541903,10232432.0,211851593.0
2008-01-04,48700,51000,48000,50000,1010399,10592580.0,211851593.0
2008-01-07,49600,50500,47450,50200,766400,10634950.0,211851593.0
2008-01-08,50200,50200,48600,49200,718411,10423098.0,211851593.0
2008-01-09,47800,49300,47000,48600,679749,10295987.0,211851593.0
2008-01-10,48100,48600,46200,46450,1413782,9840506.0,211851593.0
2008-01-11,46000,47150,44850,45800,1058684,9702803.0,211851593.0
2008-01-14,45450,46700,45450,46200,578972,9787544.0,211851593.0
2008-01-15,46300,46550,45000,46200,609477,9787544.0,211851593.0
2008-01-16,46400,46400,44600,45200,1114700,9575692.0,211851593.0
2008-01-17,46000,48250,45300,47450,1215498,10052358.0,211851593.0
2008-01-18,47900,49400,46100,48800,1077526,10338358.0,211851593.0
2008-01-21,49500,49500,47000,48300,1140983,10232432.0,211851593.0
2008-01-22,47100,47500,45800,46950,1174331,9946432.0,211851593.0
2008-01-23,47200,47750,46500,47500,897471,10062951.0,211851593.0
2008-01-24,47500,49300,46950,47700,1122300,10105321.0,211851593.0
2008-01-25,47650,47900,45650,46450,1175359,9840506.0,211851593.0
2008-01-28,45500,45950,44650,45100,671970,9554507.0,211851593.0
2008-01-29,45300,46100,45100,45850,651940,9713396.0,211851593.0
2008-01-30,46000,46700,44550,45150,945522,9565099.0,211851593.0
2008-01-31,45000,46450,44400,46000,935873,9745173.0,211851593.0
2008-02-01,45600,46100,44650,45600,906216,9660433.0,211851593.0
2008-02-04,46450,47300,45400,45900,647106,9723988.0,211851593.0
2008-02-05,46000,46500,45500,45900,464800,9723988.0,211851593.0
2008-02-11,44500,44900,43500,43500,1352292,9215544.0,211851593.0
2008-02-12,43850,44550,43450,43800,541194,9279100.0,211851593.0
2008-02-13,43800,44250,43050,43500,479514,9215544.0,211851593.0
2008-02-14,44100,44850,43850,44300,760606,9385026.0,211851593.0
2008-02-15,44100,44900,43150,43550,529432,9226137.0,211851593.0
2008-02-18,43000,44000,42800,44000,990774,9321470.0,211851593.0
2008-02-19,41550,43500,41500,42150,2646598,8929545.0,211851593.0
2008-02-20,42450,42450,40200,40200,2265125,8516434.0,211851593.0
2008-02-21,40500,41750,40500,40900,1367424,8664730.0,211851593.0
2008-02-22,40900,41150,40050,40250,871396,8527027.0,211851593.0
2008-02-25,41300,42000,40800,42000,1018941,8897767.0,211851593.0
2008-02-26,42000,42500,41450,41800,562636,8855397.0,211851593.0
2008-02-27,42000,43450,42000,42500,674587,9003693.0,211851593.0
2008-02-28,43350,43700,42500,42750,753392,9056656.0,211851593.0
2008-02-29,42900,42900,41700,42000,563378,8897767.0,211851593.0
2008-03-03,41600,42550,40650,42000,757391,8897767.0,211851593.0
2008-03-04,42000,42000,40750,41850,525962,8865989.0,211851593.0
2008-03-05,41800,41850,40550,40750,558768,8632952.0,211851593.0
2008-03-06,40800,41500,40300,41200,557381,8728286.0,211851593.0
2008-03-07,41150,41150,39900,40150,747884,8505841.0,211851593.0
2008-03-10,39800,40600,39700,39700,468085,8410508.0,211851593.0
2008-03-11,39650,40300,38950,39250,698304,8315175.0,211851593.0
2008-03-12,40500,41250,40250,41000,1057467,8685915.0,211851593.0
2008-03-13,40500,40950,39300,39900,1177971,8452879.0,211851593.0
2008-03-14,40400,41050,39150,40350,782395,8548212.0,211851593.0
2008-03-17,40000,40000,37500,38900,1248784,8241027.0,211851593.0
2008-03-18,39050,39200,36950,38000,934251,8050361.0,211851593.0
2008-03-19,38750,39050,37050,37950,1355849,8039768.0,211851593.0
2008-03-20,37500,37850,36250,37100,1072860,7859694.0,211851593.0
2008-03-21,38000,38250,37100,38000,1099404,8050361.0,211851593.0
2008-03-24,38600,40000,38200,40000,1079625,8474064.0,211851593.0
2008-03-25,40400,42000,40300,41200,1257342,8728286.0,211851593.0
2008-03-26,40650,41300,39850,40850,806066,8654138.0,211851593.0
2008-03-27,40600,40850,39650,40800,608006,8643545.0,211851593.0
2008-03-28,40600,42250,40250,41100,1013491,8707100.0,211851593.0
2008-03-31,41100,41100,39450,40500,795665,8579990.0,211851593.0
2008-04-01,40350,41900,39950,40500,1235440,8579990.0,211851593.0
2008-04-02,42000,45100,41900,45100,2235668,9554507.0,211851593.0
2008-04-03,46900,47400,44800,46900,2550023,9935840.0,211851593.0
2008-04-04,47100,47100,45000,45100,1130822,9554507.0,211851593.0
2008-04-07,44150,45200,44100,44500,979455,9427396.0,211851593.0
2008-04-08,44700,45850,43700,45050,852454,9543914.0,211851593.0
2008-04-10,45100,46900,44600,46800,1452494,9914655.0,211851593.0
2008-04-11,46750,47000,45550,46650,905851,9882877.0,211851593.0
2008-04-14,46500,47900,45000,46500,935340,9851099.0,211851593.0
2008-04-15,46900,47700,45500,47500,610335,10062951.0,211851593.0
2008-04-16,47950,48350,46600,47000,937053,9957025.0,211851593.0
2008-04-17,47400,47400,46100,46650,504937,9882877.0,211851593.0
2008-04-18,46900,47600,45900,46250,592171,9798136.0,211851593.0
2008-04-21,46400,46400,45350,45350,671477,9607470.0,211851593.0
2008-04-22,45000,45250,43600,43950,865468,9310878.0,211851593.0
2008-04-23,43250,44350,43200,44350,798600,9395618.0,211851593.0
2008-04-24,43300,44350,43150,44000,867730,9321470.0,211851593.0
2008-04-25,44400,45550,44400,45500,997800,9639247.0,211851593.0
2008-04-28,44750,45900,44650,45400,1310179,9618062.0,211851593.0
2008-04-29,45000,45000,43850,45000,986560,9533322.0,211851593.0
2008-04-30,44800,45900,44000,45350,1033664,9607470.0,211851593.0
2008-05-02,46250,47300,45900,47300,1184989,10020580.0,211851593.0
2008-05-06,47500,47500,45550,46150,662920,9776951.0,211851593.0
2008-05-07,45350,45750,44500,45150,908758,9565099.0,211851593.0
2008-05-08,44050,44900,42900,43000,1612414,9109618.0,211851593.0
2008-05-09,42450,42700,41850,42700,1423792,9046063.0,211851593.0
2008-05-13,43700,44000,43000,43500,964603,9215544.0,211851593.0
2008-05-14,43500,44750,43500,44500,782943,9427396.0,211851593.0
2008-05-15,43700,45850,43700,45200,799084,9575692.0,211851593.0
2008-05-16,45000,45800,44700,45400,489195,9618062.0,211851593.0
2008-05-19,45950,45950,44550,45000,541283,9533322.0,211851593.0
2008-05-20,43600,45000,43600,44050,477657,9332063.0,211851593.0
2008-05-21,43900,43900,42200,42250,976122,8950730.0,211851593.0
2008-05-22,41850,42450,41050,42100,843301,8918952.0,211851593.0
2008-05-23,41900,42250,41100,42000,579078,8897767.0,211851593.0
2008-05-26,41350,42900,41350,41850,422070,8865989.0,211851593.0
2008-05-27,41750,42500,41700,42000,326547,8897767.0,211851593.0
2008-05-28,42000,42300,40950,41500,593695,8791841.0,211851593.0
2008-05-29,41600,42800,41500,41950,614776,8887174.0,211851593.0
2008-05-30,43000,43100,42000,43000,778089,9109618.0,211851593.0
2008-06-02,42300,42600,41600,42150,613548,8929545.0,211851593.0
2008-06-03,42200,42750,41450,41850,491233,8865989.0,211851593.0
2008-06-04,41850,42450,41800,42100,410956,8918952.0,211851593.0
2008-06-05,42050,45250,40950,45250,3689880,9586285.0,211851593.0
2008-06-09,43800,44250,42600,42600,1858070,9024878.0,211851593.0
2008-06-10,42950,43750,41250,42000,1076471,8897767.0,211851593.0
2008-06-11,42500,43450,42000,42400,1298751,8982508.0,211851593.0
2008-06-12,42400,45100,41150,43500,2502579,9215544.0,211851593.0
2008-06-13,43100,44900,42600,44000,1014420,9321470.0,211851593.0
2008-06-16,44750,45000,43700,44500,846727,9427396.0,211851593.0
2008-06-17,44500,45000,43650,44150,1143315,9353248.0,211851593.0
2008-06-18,44400,44400,43100,43900,869237,9300285.0,211851593.0
2008-06-19,43500,43500,41550,41600,1527319,8813026.0,211851593.0
2008-06-20,41950,42100,40500,41150,1325105,8717693.0,211851593.0
2008-06-23,39950,40500,39950,40200,902291,8516434.0,211851593.0
2008-06-24,40300,40300,39800,39800,798737,8431693.0,211851593.0
2008-06-25,40100,41350,39950,41000,1272911,8685915.0,211851593.0
2008-06-26,40650,42300,40650,41250,636577,8738878.0,211851593.0
2008-06-27,40000,40850,40000,40150,738419,8505841.0,211851593.0
2008-06-30,40000,40500,39700,40250,1077126,8527027.0,211851593.0
2008-07-01,40050,40750,40000,40300,767150,8537619.0,211851593.0
2008-07-02,40300,40950,39000,39600,1274062,8389323.0,211851593.0
2008-07-03,39500,39700,38900,39100,1270707,8283397.0,211851593.0
2008-07-04,38850,39250,38300,38650,1260452,8188064.0,211851593.0
2008-07-07,38600,39250,38150,38700,1200901,8198657.0,211851593.0
2008-07-08,38350,38350,37650,38000,863854,8050361.0,211851593.0
2008-07-09,38300,38600,36200,36900,1530633,7817324.0,211851593.0
2008-07-10,36850,37050,36150,36400,1522749,7711398.0,211851593.0
2008-07-11,36600,38000,35600,37700,1024308,7986805.0,211851593.0
2008-07-14,38000,38000,36700,37450,593467,7933842.0,211851593.0
2008-07-15,36750,36950,35400,36000,1320057,7626657.0,211851593.0
2008-07-16,35850,36250,34900,35100,1520928,7435991.0,211851593.0
2008-07-17,36000,36200,33700,34500,1671432,7308880.0,211851593.0
2008-07-18,35000,35250,34000,34650,910526,7340658.0,211851593.0
2008-07-21,34700,37050,34700,36850,1234293,7806731.0,211851593.0
2008-07-22,35900,36950,35700,36600,678395,7753768.0,211851593.0
2008-07-23,37400,39300,37000,38300,1441049,8113916.0,211851593.0
2008-07-24,39450,39750,38800,39400,1782748,8346953.0,211851593.0
2008-07-25,39400,39750,36300,39100,805265,8283397.0,211851593.0
2008-07-28,39400,39400,37900,38750,1066858,8209249.0,211851593.0
2008-07-29,38250,38250,36600,37050,996984,7849102.0,211851593.0
2008-07-30,37800,38500,37600,37800,667596,8007990.0,211851593.0
2008-07-31,38900,39250,38050,38450,715448,8145694.0,211851593.0
2008-08-01,38500,38500,37350,37900,452295,8029175.0,211851593.0
2008-08-04,38250,38650,37350,38600,621783,8177471.0,211851593.0
2008-08-05,39000,40050,38600,39250,1107981,8315175.0,211851593.0
2008-08-06,39850,40800,39850,40450,1291338,8569397.0,211851593.0
2008-08-07,40800,40800,38800,40200,419006,8516434.0,211851593.0
2008-08-08,40200,41200,38900,39950,756772,8463471.0,211851593.0
2008-08-11,40900,40950,40100,40150,527643,8505841.0,211851593.0
2008-08-12,39700,40100,38950,39500,707082,8368138.0,211851593.0
2008-08-13,39450,40200,39300,39400,999135,8346953.0,211851593.0
2008-08-14,38750,40100,38750,39550,810909,8378731.0,211851593.0
2008-08-18,40450,41000,39650,39950,683844,8463471.0,211851593.0
2008-08-19,40200,40200,38400,38750,856396,8209249.0,211851593.0
2008-08-20,38750,39400,38700,38750,449486,8209249.0,211851593.0
2008-08-21,39200,39200,38100,38400,617760,8135101.0,211851593.0
2008-08-22,39150,39150,37700,38150,487541,8082138.0,211851593.0
2008-08-25,38150,38850,37950,37950,742139,8039768.0,211851593.0
2008-08-26,37300,39000,37300,38500,613525,8156286.0,211851593.0
2008-08-27,38500,38900,37900,38650,983496,8188064.0,211851593.0
2008-08-28,39200,39200,37650,38250,418484,8103323.0,211851593.0
2008-08-29,38300,39700,38300,38800,912718,8219842.0,211851593.0
2008-09-01,39350,39350,38000,38000,861228,8050361.0,211851593.0
2008-09-02,37600,38000,35850,37000,1732722,7838509.0,211851593.0
2008-09-03,36050,37000,35500,36050,1799435,7637250.0,211851593.0
2008-09-04,36050,36450,35350,35800,1027817,7584287.0,211851593.0
2008-09-05,35250,36650,35250,35850,1015137,7594880.0,211851593.0
2008-09-08,37950,39200,37100,37500,2988956,7944435.0,211851593.0
2008-09-09,37750,38050,37100,37850,2117130,8018583.0,211851593.0
2008-09-10,38250,38250,37050,37750,1517868,7997398.0,211851593.0
2008-09-11,37350,37500,35900,36100,2347763,7647843.0,211851593.0
2008-09-12,36700,37250,36350,36750,1321268,7785546.0,211851593.0
2008-09-16,31300,36050,31300,36050,2536437,7637250.0,211851593.0
2008-09-17,36400,36500,35400,35850,1608319,7594880.0,211851593.0
2008-09-18,34050,34500,30550,30850,4501781,6535622.0,211851593.0
2008-09-19,31600,32350,28900,29400,7095829,6228437.0,211851593.0
2008-09-22,29800,30600,29250,30000,2966591,6355548.0,211851593.0
2008-09-23,29650,32100,29650,32100,2594670,6800436.0,211851593.0
2008-09-24,31850,32300,30950,32000,2013521,6779251.0,211851593.0
2008-09-25,31800,31800,30750,31000,2503349,6567399.0,211851593.0
2008-09-26,31100,31100,29550,29600,2127447,6270807.0,211851593.0
2008-09-29,30100,30100,27600,27600,3388898,5847104.0,211851593.0
2008-09-30,25250,27800,25150,27550,4315994,5836511.0,211851593.0
2008-10-01,28000,28350,27500,27850,6245064,5900067.0,211851593.0
2008-10-02,28000,28200,26750,27100,2880617,5741178.0,211851593.0
2008-10-06,26500,26700,25450,26200,2933471,5550512.0,211851593.0
2008-10-07,25350,27250,25000,27000,2181676,5719993.0,211851593.0
