고려제강(002240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-05,5397,5474,5375,5409,800,107824.0,1102500.0
2000-10-06,5943,5943,5390,5393,900,107494.0,1102500.0
2000-10-09,5392,5392,5315,5315,200,105950.0,1102500.0
2000-10-10,5258,5529,5258,5465,250,108927.0,1102500.0
2000-10-11,5252,5523,5252,5526,550,110140.0,1102500.0
2000-10-12,5213,5357,5213,5255,200,104738.0,1102500.0
2000-10-13,5026,5087,5026,5089,700,101430.0,1102500.0
2000-10-16,5147,5390,4981,5393,750,107494.0,1102500.0
2000-10-17,5390,5496,5390,5476,650,109148.0,1102500.0
2000-10-18,5463,5463,5463,5465,0,108927.0,1102500.0
2000-10-19,5458,5458,5458,5458,0,108817.0,1102500.0
2000-10-20,5264,5474,5203,5204,350,103745.0,1102500.0
2000-10-23,5413,5413,5252,5255,100,104738.0,1102500.0
2000-10-24,5252,5252,5252,5255,0,104738.0,1102500.0
2000-10-25,5252,5252,5154,5155,300,102753.0,1102500.0
2000-10-26,5197,5197,5197,5199,100,103635.0,1102500.0
2000-10-27,5197,5197,5197,5199,0,103635.0,1102500.0
2000-10-30,5080,5080,5080,5083,100,101320.0,1102500.0
2000-10-31,4982,4982,4982,4983,50,99335.0,1102500.0
2000-11-01,4998,5529,4998,5530,400,110250.0,1102500.0
2000-11-02,5496,5496,5496,5498,0,109588.0,1102500.0
2000-11-03,5485,5485,5485,5486,0,109368.0,1102500.0
2000-11-06,5473,5473,5473,5476,0,109148.0,1102500.0
2000-11-07,5375,5375,5187,5187,250,103414.0,1102500.0
2000-11-08,5115,5115,5115,5115,150,101981.0,1102500.0
2000-11-09,5197,5197,5197,5199,150,103635.0,1102500.0
2000-11-10,5198,5309,5198,5310,250,105840.0,1102500.0
2000-11-13,5309,5309,5309,5310,0,105840.0,1102500.0
2000-11-14,5309,5309,5309,5310,0,,
2000-11-15,5147,5269,5147,5271,400,105068.0,1102500.0
2000-11-16,5315,5336,5153,5310,700,105840.0,1102500.0
2000-11-17,5154,5442,5154,5227,350,104186.0,1102500.0
2000-11-20,4998,5148,4998,5089,985,101430.0,1102500.0
2000-11-21,5098,5252,5098,5099,350,101650.0,1102500.0
2000-11-22,5116,5358,5116,5260,200,104848.0,1102500.0
2000-11-23,5447,5447,5364,5447,600,108596.0,1102500.0
2000-11-24,5307,5307,5152,5172,300,103084.0,1102500.0
2000-11-27,5202,5390,5197,5393,400,107494.0,1102500.0
2000-11-28,5390,5390,5390,5393,0,107494.0,1102500.0
2000-11-29,5252,5252,5075,5077,350,101210.0,1102500.0
2000-11-30,5087,5164,5037,5056,655,100768.0,1102500.0
2000-12-01,5065,5187,5065,5187,200,103414.0,1102500.0
2000-12-04,5197,5197,5109,5111,400,101871.0,1102500.0
2000-12-05,5032,5087,5032,5089,250,101430.0,1102500.0
2000-12-06,5102,5102,5098,5099,100,101650.0,1102500.0
2000-12-07,5098,5098,5098,5099,0,101650.0,1102500.0
2000-12-08,5098,5098,5098,5099,0,,
2000-12-11,5098,5098,5098,5099,0,,
2000-12-12,5086,5252,5086,5199,1700,103635.0,1102500.0
2000-12-13,5197,5197,5197,5199,0,,
2000-12-14,5214,5280,5203,5282,400,105289.0,1102500.0
2000-12-15,5208,5208,5203,5204,100,103745.0,1102500.0
2000-12-18,5120,5280,5120,5282,101600,105289.0,1102500.0
2000-12-19,5176,5176,5176,5177,500,103194.0,1102500.0
2000-12-20,5092,5252,5048,5050,51450,100658.0,1102500.0
2000-12-21,5103,5115,5103,5115,100,101981.0,1102500.0
2000-12-22,5125,5131,5115,5115,1100,101981.0,1102500.0
2000-12-26,5197,5197,5197,5199,150,,
2001-01-02,5180,5180,5180,5182,50,103304.0,1102500.0
2001-01-03,5154,5447,5154,5447,250,108596.0,1102500.0
2001-01-04,5390,5668,5390,5669,100,113006.0,1102500.0
2001-01-05,5668,5668,5281,5503,350,109699.0,1102500.0
2001-01-08,5474,5529,5474,5530,300,110250.0,1102500.0
2001-01-09,5386,5503,5386,5503,450,109699.0,1102500.0
2001-01-10,5347,5503,5347,5503,100,109699.0,1102500.0
2001-01-11,5506,5668,5506,5669,1450,113006.0,1102500.0
2001-01-12,5519,5519,5519,5520,50,110030.0,1102500.0
2001-01-15,5363,5750,5363,5669,1650,113006.0,1102500.0
2001-01-16,5613,5613,5613,5614,0,111904.0,1102500.0
2001-01-17,5528,5528,5424,5426,1850,108155.0,1102500.0
2001-01-18,5447,5447,5447,5447,200,108596.0,1102500.0
2001-01-19,5473,5473,5473,5476,0,109148.0,1102500.0
2001-01-22,5473,5585,5473,5586,200,111352.0,1102500.0
2001-01-26,5585,5585,5585,5586,350,111352.0,1102500.0
2001-01-29,5474,5558,5474,5558,700,110801.0,1102500.0
2001-01-30,5474,5587,5474,5520,400,110030.0,1102500.0
2001-01-31,5518,5529,5518,5530,400,110250.0,1102500.0
2001-02-01,5558,5558,5558,5558,0,110801.0,1102500.0
2001-02-02,5586,6360,5586,6360,1300,126788.0,1102500.0
2001-02-05,6084,6332,5695,6333,3000,126236.0,1102500.0
2001-02-06,6027,7271,6027,7273,7115,144979.0,1102500.0
2001-02-07,7659,7659,6636,7218,10365,143876.0,1102500.0
2001-02-08,6828,7188,6828,7163,3400,142774.0,1102500.0
2001-02-09,6912,7161,6526,6553,3925,130646.0,1102500.0
2001-02-12,6359,6525,6221,6526,2650,130095.0,1102500.0
2001-02-13,6857,7051,6360,6360,2650,126788.0,1102500.0
2001-02-14,6248,6248,5971,5973,2120,119070.0,1102500.0
2001-02-15,5999,6248,5833,6111,2690,121826.0,1102500.0
2001-02-16,6027,6027,5889,5945,1750,118519.0,1102500.0
2001-02-19,5750,5916,5612,5891,900,117416.0,1102500.0
2001-02-20,5723,5861,5695,5752,505,114660.0,1102500.0
2001-02-21,5586,5806,5586,5807,800,115762.0,1102500.0
2001-02-22,5695,5862,5641,5863,1050,116865.0,1102500.0
2001-02-23,5973,5973,5723,5725,565,114109.0,1102500.0
2001-02-26,5861,5861,5695,5697,540,113558.0,1102500.0
2001-02-27,5723,5861,5723,5807,1650,115762.0,1102500.0
2001-02-28,5668,6000,5668,6001,1650,119621.0,1102500.0
2001-03-02,5972,6248,5972,6139,2500,122378.0,1102500.0
2001-03-05,5889,6027,5861,6028,795,120172.0,1102500.0
2001-03-06,5861,6111,5861,6111,600,121826.0,1102500.0
2001-03-07,5971,6027,5860,5891,1200,117416.0,1102500.0
2001-03-08,5888,6082,5888,5973,1500,119070.0,1102500.0
2001-03-09,6084,6277,5972,6223,2200,124031.0,1102500.0
2001-03-12,6027,6303,6027,6250,950,124582.0,1102500.0
2001-03-13,6027,6359,5916,6250,1750,124582.0,1102500.0
2001-03-14,6084,6360,6084,6223,650,124031.0,1102500.0
2001-03-15,6084,6332,6084,6333,100,126236.0,1102500.0
2001-03-16,6165,6498,5971,6498,1050,129544.0,1102500.0
2001-03-19,6498,6636,6469,6471,1600,128992.0,1102500.0
2001-03-20,6636,6801,6469,6802,1000,135608.0,1102500.0
2001-03-21,6801,6994,6636,6996,1850,139466.0,1102500.0
2001-03-22,6912,7189,6773,7191,4200,143325.0,1102500.0
2001-03-23,6829,7244,6719,6969,1805,138915.0,1102500.0
2001-03-26,6802,6967,6802,6969,350,138915.0,1102500.0
2001-03-27,7134,7134,7134,7135,0,142222.0,1102500.0
2001-03-28,7300,7300,7134,7135,550,142222.0,1102500.0
2001-03-29,6746,6884,6746,6859,300,136710.0,1102500.0
2001-03-30,6719,6746,6525,6526,400,130095.0,1102500.0
2001-04-02,6525,6525,6525,6526,0,,
2001-04-03,5750,6276,5750,5945,4500,118519.0,1102500.0
2001-04-04,5943,5943,5943,5945,450,118519.0,1102500.0
2001-04-06,5944,6084,5530,5641,8000,112455.0,1102500.0
2001-04-09,5640,5640,5529,5530,3900,110250.0,1102500.0
2001-04-10,5529,5529,5529,5530,2500,110250.0,1102500.0
2001-04-11,5529,5529,5529,5530,8100,110250.0,1102500.0
2001-04-12,5529,5529,5529,5530,4950,110250.0,1102500.0
2001-04-13,5529,5529,5529,5530,7950,110250.0,1102500.0
2001-04-16,5529,5529,5529,5530,8250,110250.0,1102500.0
2001-04-17,5529,5529,5529,5530,8650,110250.0,1102500.0
2001-04-18,5529,5529,5502,5530,3800,110250.0,1102500.0
2001-04-19,5530,5641,5530,5641,7550,112455.0,1102500.0
2001-04-20,5806,6469,5806,6471,5900,128992.0,1102500.0
2001-04-23,6636,7298,6636,7301,12200,145530.0,1102500.0
2001-04-24,7298,7354,7298,7301,7150,145530.0,1102500.0
2001-04-25,7298,7298,6801,7301,3600,145530.0,1102500.0
2001-04-26,7298,7298,7298,7301,0,145530.0,1102500.0
2001-04-27,7298,7298,7298,7301,0,,
2001-04-30,6248,6774,6248,6553,4360,130646.0,5512500.0
2001-05-02,6414,6885,6360,6637,6200,132300.0,5512500.0
2001-05-03,6802,6939,6802,6914,4320,137812.0,5512500.0
2001-05-04,6871,6912,6774,6831,2610,136159.0,5512500.0
2001-05-07,6911,6911,6788,6802,1840,135608.0,5512500.0
2001-05-08,6898,6898,6773,6886,2710,137261.0,5512500.0
2001-05-09,7603,7603,6911,6928,2270,138088.0,5512500.0
2001-05-10,7161,7161,6871,6871,1160,136986.0,5512500.0
2001-05-11,6911,6967,6911,6969,53860,138915.0,5512500.0
2001-05-14,7000,7197,7000,7198,2510,121275.0,5512500.0
2001-05-15,7196,7196,7033,7050,2190,118794.0,5512500.0
2001-05-16,7033,7033,6608,6707,2210,113006.0,5512500.0
2001-05-17,6640,6804,6640,6707,5420,113006.0,5512500.0
2001-05-18,6704,6704,6574,6593,2890,111077.0,5512500.0
2001-05-21,6705,6705,6542,6608,2500,111352.0,5512500.0
2001-05-22,6608,6608,6542,6543,1690,110250.0,5512500.0
2001-05-23,6542,6640,6542,6576,2900,110801.0,5512500.0
2001-05-24,6640,6690,6574,6625,1290,111628.0,5512500.0
2001-05-25,6575,6640,6575,6642,1000,111904.0,5512500.0
2001-05-28,6607,6836,6607,6772,1340,114109.0,5512500.0
2001-05-29,6771,6999,6771,6772,1280,114109.0,5512500.0
2001-05-30,6967,7033,6870,6969,2580,117416.0,5512500.0
2001-05-31,6869,7097,6869,7018,750,118243.0,5512500.0
2001-06-01,7654,8048,7197,7607,70650,128166.0,5512500.0
2001-06-04,8014,8178,7409,7526,12410,126788.0,5512500.0
2001-06-05,7523,7523,6902,6937,23890,116865.0,5512500.0
2001-06-07,6803,6999,6738,6870,11420,115762.0,5512500.0
2001-06-08,6869,7065,6754,6904,4900,116314.0,5512500.0
2001-06-11,6771,7016,6771,7018,7480,118243.0,5512500.0
2001-06-12,7016,7016,6803,6985,5180,117692.0,5512500.0
2001-06-13,6869,7016,6819,7018,3640,118243.0,5512500.0
2001-06-14,7099,7491,7033,7198,5970,121275.0,5512500.0
2001-06-15,7097,7196,6950,7002,7230,139665.0,6526396.0
2001-06-18,7098,7131,6902,6937,3040,138360.0,6526396.0
2001-06-19,6935,7065,6836,6838,7410,136402.0,6526396.0
2001-06-20,6870,6935,6706,6806,4330,135749.0,6526396.0
2001-06-21,6738,6967,6705,6969,4200,139012.0,6526396.0
2001-06-22,6803,7065,6803,6870,5680,137054.0,6526396.0
2001-06-25,6967,6967,6853,6937,1620,138360.0,6526396.0
2001-06-26,6901,6901,6771,6870,1860,137054.0,6526396.0
2001-06-27,6803,6836,6754,6772,930,135096.0,6526396.0
2001-06-28,6771,6869,6705,6870,1690,137054.0,6526396.0
2001-06-29,6772,7901,6772,7329,51970,146191.0,6526396.0
2001-07-02,7196,7441,7081,7182,6350,143254.0,6526396.0
2001-07-03,7147,7180,6918,6969,3390,139012.0,6526396.0
2001-07-04,6935,6935,6804,6821,5090,136075.0,6526396.0
2001-07-05,6820,7017,6820,6838,4180,136402.0,6526396.0
2001-07-06,6836,6836,6755,6821,2910,136075.0,6526396.0
2001-07-09,6738,6771,6672,6772,3380,135096.0,6526396.0
2001-07-10,6771,6771,6705,6740,1650,134444.0,6526396.0
2001-07-11,6542,6738,6542,6675,2850,133138.0,6526396.0
2001-07-12,6706,6803,6706,6806,1740,135749.0,6526396.0
2001-07-13,6706,6870,6706,6806,1780,135749.0,6526396.0
2001-07-16,6739,6788,6706,6788,1180,135423.0,6526396.0
2001-07-18,6640,6771,6640,6772,680,135096.0,6526396.0
2001-07-19,6591,6738,6542,6561,1870,130854.0,6526396.0
2001-07-20,6476,6542,6411,6413,970,127917.0,6526396.0
2001-07-23,6542,6542,5920,5921,2100,118128.0,6526396.0
2001-07-24,6051,6051,5691,5889,900,117475.0,6526396.0
2001-07-25,5724,5970,5724,5954,1310,118780.0,6526396.0
2001-07-26,6101,6101,5856,5856,1500,116822.0,6526396.0
2001-07-27,5758,6035,5758,5954,560,118780.0,6526396.0
2001-07-30,5872,6052,5872,5988,230,119433.0,6526396.0
2001-07-31,5986,6608,5986,6101,980,121717.0,6526396.0
2001-08-01,6003,6297,6003,6265,410,124980.0,6526396.0
2001-08-02,6133,6280,6133,6281,250,125307.0,6526396.0
2001-08-03,6281,6542,6019,6380,780,127265.0,6526396.0
2001-08-06,6378,6378,6248,6250,200,124654.0,6526396.0
2001-08-07,6248,6248,6067,6217,110,124002.0,6526396.0
2001-08-08,6084,6150,6052,6053,1150,120738.0,6526396.0
2001-08-09,6085,6085,5921,5988,1720,119433.0,6526396.0
2001-08-10,5921,5987,5889,5988,1000,119433.0,6526396.0
2001-08-13,6052,6052,5953,6020,1170,120086.0,6526396.0
2001-08-14,6020,6184,5921,5988,1430,119433.0,6526396.0
2001-08-16,5986,6019,5888,5954,1680,118780.0,6526396.0
2001-08-17,5953,6035,5871,5954,2570,118780.0,6526396.0
2001-08-20,5953,5953,5594,5856,1650,116822.0,6526396.0
2001-08-21,5789,5838,5757,5791,1770,115517.0,6526396.0
2001-08-22,5790,5937,5724,5889,3890,117475.0,6526396.0
2001-08-23,5855,5970,5758,5807,1510,115844.0,6526396.0
2001-08-24,5806,5887,5806,5889,1430,117475.0,6526396.0
2001-08-27,5953,5953,5822,5824,850,116170.0,6526396.0
2001-08-28,5822,5840,5741,5775,1200,115191.0,6526396.0
2001-08-29,5806,5822,5691,5693,1080,113559.0,6526396.0
2001-08-30,5415,5807,5333,5742,1110,114538.0,6526396.0
2001-08-31,5708,5708,5496,5496,2370,109643.0,6526396.0
2001-09-03,5462,5609,5348,5610,1970,111928.0,6526396.0
2001-09-04,5627,5708,5627,5710,180,113886.0,6526396.0
2001-09-05,5757,5757,5543,5660,670,112907.0,6526396.0
2001-09-06,5560,5642,5560,5594,15260,111601.0,6526396.0
2001-09-07,5593,6182,5593,6069,83810,121065.0,6526396.0
2001-09-10,6067,6183,5758,6053,1540,120738.0,6526396.0
2001-09-11,6020,6020,5758,6020,40,120086.0,6526396.0
2001-09-12,5119,5561,5119,5562,13440,110949.0,6526396.0
2001-09-13,5315,5610,5299,5546,50610,110622.0,6526396.0
2001-09-14,5593,5593,5102,5104,2240,101812.0,6526396.0
2001-09-17,5103,5364,4497,5087,2240,101485.0,6526396.0
2001-09-18,5201,5201,4955,4957,1020,98875.0,6526396.0
2001-09-19,4971,5200,4971,5071,1270,101159.0,6526396.0
2001-09-20,4972,5054,4924,5055,380,100833.0,6526396.0
2001-09-21,4955,5037,4955,5039,290,100506.0,6526396.0
2001-09-24,5036,5379,5004,5349,810,106707.0,6526396.0
2001-09-25,5102,5331,4988,5039,1190,100506.0,6526396.0
2001-09-26,5297,5789,5297,5791,8590,115517.0,6526396.0
2001-09-27,6640,6655,6115,6315,25190,125959.0,6526396.0
2001-09-28,6150,6297,5953,6151,10790,122696.0,6526396.0
2001-10-04,6018,6215,6018,6167,3510,123023.0,6526396.0
2001-10-05,6150,6150,5953,6053,3430,120738.0,6526396.0
2001-10-08,6019,6052,5921,5954,810,118780.0,6526396.0
2001-10-09,6051,6051,5887,5889,1580,117475.0,6526396.0
2001-10-10,5840,5986,5840,5954,2660,118780.0,6526396.0
2001-10-11,6034,6034,5920,5937,110,118454.0,6526396.0
2001-10-12,5855,6052,5855,6053,550,120738.0,6526396.0
2001-10-15,6035,6052,6003,6053,780,120738.0,6526396.0
2001-10-16,5953,6084,5953,6053,1810,120738.0,6526396.0
2001-10-17,5952,6067,5952,6069,710,121065.0,6526396.0
2001-10-18,6084,6084,5920,6069,250,121065.0,6526396.0
2001-10-19,5904,6084,5904,6085,530,121391.0,6526396.0
2001-10-22,6084,6084,5985,6053,680,120738.0,6526396.0
2001-10-23,6051,6214,6051,6217,2590,124002.0,6526396.0
2001-10-24,6084,6215,6052,6118,3300,122044.0,6526396.0
2001-10-25,5985,6214,5904,6217,1560,124002.0,6526396.0
2001-10-26,5985,6183,5985,6053,790,120738.0,6526396.0
2001-10-29,6052,6150,5985,6118,540,122044.0,6526396.0
2001-10-30,6133,6133,5953,6004,670,119759.0,6526396.0
2001-10-31,6003,6084,5789,6069,790,121065.0,6526396.0
2001-11-01,6052,6052,5888,6053,1980,120738.0,6526396.0
2001-11-02,5985,6052,5888,6053,200,120738.0,6526396.0
2001-11-05,5886,6214,5886,6183,2000,123349.0,6526396.0
2001-11-06,6183,6476,6183,6250,740,124654.0,6526396.0
2001-11-07,6280,6411,6280,6413,50,127917.0,6526396.0
2001-11-08,6411,6411,6117,6118,1330,122044.0,6526396.0
2001-11-09,6085,6281,6085,6232,200,124328.0,6526396.0
2001-11-12,6132,6198,6115,6200,190,123675.0,6526396.0
2001-11-13,6329,6329,6214,6217,180,124002.0,6526396.0
2001-11-14,6346,6346,6182,6183,620,123349.0,6526396.0
2001-11-15,6182,6182,6115,6183,460,123349.0,6526396.0
2001-11-16,6052,6183,6052,6053,1760,120738.0,6526396.0
2001-11-19,6214,6214,6084,6183,220,123349.0,6526396.0
2001-11-20,6051,6182,6051,6183,630,123349.0,6526396.0
2001-11-21,6182,6182,6051,6183,360,123349.0,6526396.0
2001-11-22,6214,6263,6214,6217,1800,124002.0,6526396.0
2001-11-23,6214,6230,6165,6217,930,124002.0,6526396.0
2001-11-26,6379,6379,6117,6265,600,124980.0,6526396.0
2001-11-27,6214,6230,6115,6217,860,124002.0,6526396.0
2001-11-28,6215,6231,6084,6085,3230,121391.0,6526396.0
2001-11-29,6084,6117,6003,6118,1080,122044.0,6526396.0
2001-11-30,6003,6346,5968,6200,1070,123675.0,6526396.0
2001-12-03,6199,6215,6150,6151,660,122696.0,6526396.0
2001-12-04,6165,6214,6165,6217,810,124002.0,6526396.0
2001-12-05,6215,6215,6117,6118,1120,122044.0,6526396.0
2001-12-06,6051,6312,6051,6183,3180,123349.0,6526396.0
2001-12-07,6198,6214,6100,6217,101230,124002.0,6526396.0
2001-12-10,6215,6347,6150,6151,24800,122696.0,6526396.0
2001-12-11,6116,6264,6116,6250,3350,124654.0,6526396.0
2001-12-12,6214,6280,6214,6217,1180,124002.0,6526396.0
2001-12-13,6215,6312,6150,6281,1440,125307.0,6526396.0
2001-12-14,6281,6428,6281,6331,2460,126286.0,6526396.0
2001-12-17,6230,6361,6230,6347,5080,126612.0,6526396.0
2001-12-18,6492,6492,6280,6347,1900,126612.0,6526396.0
2001-12-19,6215,6395,6215,6331,1790,126286.0,6526396.0
2001-12-20,6280,7278,6280,6576,5370,131181.0,6526396.0
2001-12-21,6559,6575,6395,6397,2720,127591.0,6526396.0
2001-12-24,6312,6428,6264,6429,820,128244.0,6526396.0
2001-12-26,6346,6444,6329,6445,1980,128570.0,6526396.0
2001-12-27,6755,6755,6411,6543,1170,130528.0,6526396.0
2001-12-28,6477,6542,6395,6543,210,130528.0,6526396.0
2002-01-02,6476,6509,6476,6478,990,129223.0,6526396.0
2002-01-03,6378,6444,6312,6315,1600,125959.0,6526396.0
2002-01-04,6231,6346,6231,6250,740,124654.0,6526396.0
2002-01-07,6248,6248,6116,6250,4210,124654.0,6526396.0
2002-01-08,6150,6183,6084,6151,11600,122696.0,6526396.0
2002-01-09,6362,6362,6116,6151,1690,122696.0,6526396.0
2002-01-10,6133,6133,6052,6053,4380,120738.0,6526396.0
2002-01-11,6020,6118,5953,6020,1040,120086.0,6526396.0
2002-01-14,6133,6133,5904,5972,1010,119107.0,6526396.0
2002-01-15,6215,6215,5904,5954,3800,118780.0,6526396.0
2002-01-16,5953,5987,5921,5988,500,119433.0,6526396.0
2002-01-17,5986,5986,5888,5954,610,118780.0,6526396.0
2002-01-18,5953,6052,5888,6053,2950,120738.0,6526396.0
2002-01-21,6150,6150,5953,6085,1480,121391.0,6526396.0
2002-01-22,5969,5969,5904,5937,310,118454.0,6526396.0
2002-01-23,5757,5969,5757,5937,840,118454.0,6526396.0
2002-01-24,5937,6018,5921,6004,1420,119759.0,6526396.0
2002-01-25,5921,6101,5888,6053,2670,120738.0,6526396.0
2002-01-28,6052,6150,6052,6118,240,122044.0,6526396.0
2002-01-29,5968,6182,5968,6069,1600,121065.0,6526396.0
2002-01-30,6149,6591,6115,6347,8560,126612.0,6526396.0
2002-01-31,6705,6705,6411,6608,9610,131833.0,6526396.0
2002-02-01,6542,6870,6542,6707,9250,133791.0,6526396.0
2002-02-04,6738,7048,6738,6870,9740,137054.0,6526396.0
2002-02-05,6869,7033,6541,7034,9850,140318.0,6526396.0
2002-02-06,7360,7360,6918,6937,4060,138360.0,6526396.0
2002-02-07,6772,6853,6574,6576,22270,131181.0,6526396.0
2002-02-08,6705,7556,6607,7557,662022,150760.0,6526396.0
2002-02-14,8685,8685,8014,8686,139800,173276.0,6526396.0
2002-02-15,8865,9519,8276,8686,200310,173276.0,6526396.0
2002-02-18,8670,8800,8146,8310,54743,165770.0,6526396.0
2002-02-19,8505,8505,7737,7918,37040,157939.0,6526396.0
2002-02-20,7704,8047,7704,7966,26180,158918.0,6526396.0
2002-02-21,7916,8735,7916,8048,64223,160549.0,6526396.0
2002-02-22,7916,8079,7785,8048,27162,160549.0,6526396.0
2002-02-25,8079,8079,7932,7999,25760,159570.0,6526396.0
2002-02-26,8014,8047,7851,7999,26528,159570.0,6526396.0
2002-02-27,7997,8603,7883,8261,70880,164791.0,6526396.0
2002-02-28,8439,8962,8292,8769,55510,174907.0,6526396.0
2002-03-04,9012,9061,8504,8507,41084,169686.0,6526396.0
2002-03-05,8406,8570,8210,8245,33359,164465.0,6526396.0
2002-03-06,8227,8341,8047,8114,19640,161855.0,6526396.0
2002-03-07,8014,8079,7851,7851,23320,156634.0,6526396.0
2002-03-08,7851,7950,7785,7803,8380,155655.0,6526396.0
2002-03-11,7802,7851,7539,7837,13553,156307.0,6526396.0
2002-03-12,7686,8373,7686,8277,14250,165118.0,6526396.0
2002-03-13,8178,8244,8048,8180,12250,163160.0,6526396.0
2002-03-14,8063,8636,8063,8507,21690,169686.0,6526396.0
2002-03-15,8538,8685,8341,8507,22770,169686.0,6526396.0
2002-03-18,8358,9028,8358,8671,52860,172949.0,6526396.0
2002-03-19,8832,8929,8667,8769,12639,174907.0,6526396.0
2002-03-20,8538,8766,8538,8605,16980,171644.0,6526396.0
2002-03-21,8602,8815,8554,8671,13750,172949.0,6526396.0
2002-03-22,8537,8734,8504,8671,19510,172949.0,6526396.0
2002-03-25,8569,8701,8472,8637,19076,172297.0,6526396.0
2002-03-26,8522,8571,8406,8507,12010,169686.0,6526396.0
2002-03-27,8504,8735,8406,8686,23158,173276.0,6526396.0
2002-03-28,8702,8766,8504,8686,13090,173276.0,6526396.0
2002-03-29,8570,8783,8473,8605,9120,171644.0,6526396.0
2002-04-01,8603,8637,8259,8441,14780,168381.0,6526396.0
2002-04-02,8374,8522,8178,8507,47420,169686.0,6526396.0
2002-04-03,8488,8701,8308,8637,39976,172297.0,6526396.0
2002-04-04,8667,9323,8667,9078,81540,181107.0,6526396.0
2002-04-08,9110,9110,8947,8997,22750,179476.0,6526396.0
2002-04-09,9013,9454,8947,9276,47542,185023.0,6526396.0
2002-04-10,9356,9422,8865,9160,33936,182739.0,6526396.0
2002-04-11,9191,9257,8816,8948,22020,178497.0,6526396.0
2002-04-12,8815,8946,8569,8671,25530,172949.0,6526396.0
2002-04-15,8669,9028,8504,8653,23760,172623.0,6526396.0
2002-04-16,8505,8833,8505,8589,24730,171318.0,6526396.0
2002-04-17,8602,8897,8569,8671,18080,172949.0,6526396.0
2002-04-18,8603,8735,8586,8605,5040,171644.0,6526396.0
2002-04-19,8554,8668,8439,8571,9510,170992.0,6526396.0
2002-04-22,8473,8636,8341,8507,14930,169686.0,6526396.0
2002-04-23,8456,8504,8178,8490,16010,169360.0,6526396.0
2002-04-24,8326,8424,8178,8310,16110,165770.0,6526396.0
2002-04-25,8341,8669,8341,8458,17860,168707.0,6526396.0
2002-04-26,8358,8570,8358,8556,6799,170665.0,6526396.0
2002-04-29,8358,8505,8195,8441,9400,168381.0,6526396.0
2002-04-30,8276,8440,8276,8343,2060,166423.0,6526396.0
2002-05-02,8603,8603,8129,8343,7070,166423.0,6526396.0
2002-05-03,8195,8375,8129,8343,3190,166423.0,6526396.0
2002-05-06,8406,8406,8096,8097,2380,161528.0,6526396.0
2002-05-07,8014,8014,7785,7999,3970,159570.0,6526396.0
2002-05-08,7883,8079,7851,8016,3660,159897.0,6526396.0
2002-05-09,8079,8079,7834,7950,3090,158591.0,6526396.0
2002-05-10,7949,7949,7687,7851,2790,156634.0,6526396.0
2002-05-13,7851,7916,7671,7787,3330,155328.0,6526396.0
2002-05-14,7753,7885,7688,7787,2240,155328.0,6526396.0
2002-05-15,7786,7786,7786,7787,0,155328.0,6526396.0
2002-05-16,7654,7785,7524,7688,2850,153370.0,6526396.0
2002-05-17,7556,7556,7360,7493,5780,149454.0,6526396.0
2002-05-20,7556,7588,7459,7493,12770,149454.0,6526396.0
2002-05-21,7556,7622,7393,7493,6310,149454.0,6526396.0
2002-05-22,7392,7637,7262,7459,10610,148802.0,6526396.0
