삼성증권(016360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-22,21145,22662,21050,22283,3204390,1802656.0,76708781.0
2000-08-23,22472,22472,20860,20861,1889940,1687593.0,76708781.0
2000-08-24,21050,21618,20671,21240,1690560,1718277.0,76708781.0
2000-08-25,20860,21524,20766,21288,890660,1722112.0,76708781.0
2000-08-28,20955,21808,20955,21525,1049670,1741289.0,76708781.0
2000-08-29,21808,22567,21713,22189,1444850,1794985.0,76708781.0
2000-08-30,22188,22851,22140,22568,1687460,1825669.0,76708781.0
2000-08-31,22472,22472,21145,21430,1589530,1733618.0,76708781.0
2000-09-01,21666,21951,20955,21288,776800,1722112.0,76708781.0
2000-09-04,20955,21903,20955,21430,791780,1733618.0,76708781.0
2000-09-05,21334,21666,20149,21383,1010030,1729783.0,76708781.0
2000-09-06,21050,21572,20860,20861,791070,1687593.0,76708781.0
2000-09-07,20671,20813,20196,20671,1121030,1672251.0,76708781.0
2000-09-08,20575,21429,20528,21240,1106110,1718277.0,76708781.0
2000-09-14,20860,22283,20766,22283,1509290,1802656.0,76708781.0
2000-09-15,22283,23136,21334,21715,2138000,1756631.0,76708781.0
2000-09-18,20433,20766,18489,19818,2219980,1603214.0,76708781.0
2000-09-19,19153,20196,19153,19581,1596880,1584036.0,76708781.0
2000-09-20,19912,20433,19912,20292,1067050,1641568.0,76708781.0
2000-09-21,20007,20528,19769,20292,823780,1641568.0,76708781.0
2000-09-22,19817,20386,18822,18822,698930,1522669.0,76708781.0
2000-09-25,19153,20860,19153,20624,1182420,1668416.0,76708781.0
2000-09-26,20339,20718,20054,20577,663410,1664581.0,76708781.0
2000-09-27,20480,21524,20196,21240,1299830,1718277.0,76708781.0
2000-09-28,21239,21429,20528,21050,818470,1702935.0,76708781.0
2000-09-29,21382,21713,21002,21383,740240,1729783.0,76708781.0
2000-10-02,20671,21050,20480,20529,401610,1660745.0,76708781.0
2000-10-04,20386,21429,20101,21335,803830,1725948.0,76708781.0
2000-10-05,21808,22519,21145,22142,1973970,1791150.0,76708781.0
2000-10-06,21808,22378,21713,22378,955820,1810327.0,76708781.0
2000-10-09,22662,22709,21334,21620,838710,1748960.0,76708781.0
2000-10-10,21903,21998,21145,21667,435360,1752796.0,76708781.0
2000-10-11,21286,21334,20007,20671,823990,1672251.0,76708781.0
2000-10-12,20386,21429,20291,20292,684620,1641568.0,76708781.0
2000-10-13,19153,19438,18489,19249,1025220,1557188.0,76708781.0
2000-10-16,20766,20955,19628,19818,1274000,1603214.0,76708781.0
2000-10-17,19249,20007,18868,18870,611120,1526505.0,76708781.0
2000-10-18,18679,19628,17921,19344,930320,1564859.0,76708781.0
2000-10-19,18584,19628,18584,19012,471510,1538011.0,76708781.0
2000-10-20,19912,20860,19438,19676,1355880,1591707.0,76708781.0
2000-10-23,19912,20101,18774,18775,492170,1518834.0,76708781.0
2000-10-24,18963,19628,18584,19392,724030,1568695.0,76708781.0
2000-10-25,19390,19722,19249,19344,497930,1564859.0,76708781.0
2000-10-26,19058,19201,18774,18965,475710,1534176.0,76708781.0
2000-10-27,18963,19722,18963,18965,623730,1534176.0,76708781.0
2000-10-30,19153,19674,19153,19439,530300,1572530.0,76708781.0
2000-10-31,19343,19533,18774,19533,342920,1580201.0,76708781.0
2000-11-01,20291,20813,19912,20339,882180,1645403.0,76708781.0
2000-11-02,20386,20860,20101,20624,638380,1668416.0,76708781.0
2000-11-03,20480,20813,19864,20150,763520,1630062.0,76708781.0
2000-11-06,20149,20339,19817,20008,449610,1618555.0,76708781.0
2000-11-07,20007,20244,19628,19723,369420,1595543.0,76708781.0
2000-11-08,19628,20101,19628,19913,459250,1610884.0,76708781.0
2000-11-09,19722,20291,19628,20103,362080,1626226.0,76708781.0
2000-11-10,20339,20955,20101,20671,951930,1672251.0,76708781.0
2000-11-13,20386,20386,19628,19723,451240,1595543.0,76708781.0
2000-11-14,19912,20149,19722,19913,581880,1610884.0,76708781.0
2000-11-15,20860,20860,20149,20814,1365770,1683758.0,76708781.0
2000-11-16,20671,20813,20291,20292,372870,1641568.0,76708781.0
2000-11-17,19912,21050,19864,20766,715680,1679922.0,76708781.0
2000-11-20,20386,20813,20244,20482,331690,1656910.0,76708781.0
2000-11-21,20007,20339,19106,19628,728330,1587872.0,76708781.0
2000-11-22,19249,19769,18916,19249,397660,1557188.0,76708781.0
2000-11-23,18774,19249,18727,18775,444190,1518834.0,76708781.0
2000-11-24,18774,19533,18774,19392,377960,1568695.0,76708781.0
2000-11-27,19722,20244,19674,20150,489220,1630062.0,76708781.0
2000-11-28,19438,20007,19438,19581,231300,1584036.0,76708781.0
2000-11-29,19153,19343,18774,18965,348770,1534176.0,76708781.0
2000-11-30,19153,19343,18584,19059,361590,1541846.0,76708781.0
2000-12-01,18774,19343,18584,18965,612920,1534176.0,76708781.0
2000-12-04,19106,19864,19011,19392,555210,1568695.0,76708781.0
2000-12-05,19769,19960,19390,19818,280840,1603214.0,76708781.0
2000-12-06,20480,22757,20480,21809,3384760,1764302.0,76708781.0
2000-12-07,21856,22709,21334,22236,1771840,1798821.0,76708781.0
2000-12-08,22378,22614,21903,22378,754840,1810327.0,76708781.0
2000-12-11,22803,23705,22378,23468,1326580,1898542.0,76708781.0
2000-12-12,23468,24084,23136,23421,951780,1894707.0,76708781.0
2000-12-13,22757,23705,22757,23468,903150,1898542.0,76708781.0
2000-12-14,22803,23895,22472,23895,833820,1933061.0,76708781.0
2000-12-15,23800,23800,23041,23327,536770,1887036.0,76708781.0
2000-12-18,22803,23610,22803,23374,371530,1890871.0,76708781.0
2000-12-19,23515,24274,23468,23659,762950,1913884.0,76708781.0
2000-12-20,23041,23705,22614,23089,555300,1867859.0,76708781.0
2000-12-21,22757,23230,22472,23089,511720,1867859.0,76708781.0
2000-12-22,23610,23657,22472,22521,324300,1821834.0,76708781.0
2000-12-26,22946,23089,21998,21999,412680,1950442.0,84070781.0
2001-01-02,22472,25222,22378,25223,995290,2236283.0,84070781.0
2001-01-03,24558,25980,23989,25033,996000,2219469.0,84070781.0
2001-01-04,28778,28778,27118,28779,2025310,2551548.0,84070781.0
2001-01-05,28446,32476,28257,31291,3676220,2774336.0,84070781.0
2001-01-08,29868,31527,29868,30912,1223730,2740707.0,84070781.0
2001-01-09,30248,30248,28351,29869,2541570,2648230.0,84070781.0
2001-01-10,29394,30769,27592,27594,1523460,2446460.0,84070781.0
2001-01-11,28446,30816,27687,30201,3299430,2677654.0,84070781.0
2001-01-12,30816,31575,29299,29300,3995050,2597787.0,84070781.0
2001-01-15,29868,30248,28588,29206,1647020,2589380.0,84070781.0
2001-01-16,29299,32950,28636,31386,3384720,2782743.0,84070781.0
2001-01-17,31243,32049,29015,30058,1989850,2665044.0,84070781.0
2001-01-18,30532,33092,30153,31956,3450360,2833185.0,84070781.0
2001-01-19,32998,33092,31954,32714,1634920,2900442.0,84070781.0
2001-01-22,32713,33661,32144,33188,1036750,2942477.0,84070781.0
2001-01-26,33377,33566,30816,30818,2099210,2732300.0,84070781.0
2001-01-29,31291,31480,29679,30628,1007410,2715486.0,84070781.0
2001-01-30,30911,31765,30342,30344,1242590,2690265.0,84070781.0
2001-01-31,30532,33044,30532,33046,3729900,2929867.0,84070781.0
2001-02-01,32097,33898,31813,32050,3065690,2841592.0,84070781.0
2001-02-02,32238,32903,31575,32240,864870,2858407.0,84070781.0
2001-02-05,31101,31575,29963,30249,709850,2681858.0,84070781.0
2001-02-06,29489,31101,29299,30818,1057830,2732300.0,84070781.0
2001-02-07,30437,30721,29868,29917,780390,2652433.0,84070781.0
2001-02-08,30153,31148,30153,30818,933720,2732300.0,84070781.0
2001-02-09,30721,33044,30342,32240,1439190,2858407.0,84070781.0
2001-02-12,32238,33566,31859,32714,1024950,2900442.0,84070781.0
2001-02-13,33187,33993,32855,33283,1245870,2950884.0,84070781.0
2001-02-14,33519,35558,33044,34942,1870050,3098008.0,84070781.0
2001-02-15,34277,35178,33946,34658,1148680,3072787.0,84070781.0
2001-02-16,34988,35794,34136,34136,685940,3026548.0,84070781.0
2001-02-19,33661,34136,32998,33757,501490,2992920.0,84070781.0
2001-02-20,33756,37644,33756,35558,1915210,3152654.0,84070781.0
2001-02-21,35083,35558,34136,34231,1021620,3034955.0,84070781.0
2001-02-22,34041,34041,32333,33283,1215800,2950884.0,84070781.0
2001-02-23,32713,34041,32713,33283,480080,2950884.0,84070781.0
2001-02-26,33377,34752,33377,34231,392900,3034955.0,84070781.0
2001-02-27,35083,35368,33614,33757,505880,2992920.0,84070781.0
2001-02-28,33187,34136,32998,33757,418890,2992920.0,84070781.0
2001-03-02,33092,33471,31765,32240,1511620,2858407.0,84070781.0
2001-03-05,30911,32002,30485,31861,803220,2824778.0,84070781.0
2001-03-06,31765,32476,31622,32240,774520,2858407.0,84070781.0
2001-03-07,32808,33471,32524,32998,642290,2925663.0,84070781.0
2001-03-08,33377,33471,32760,33473,371360,2967699.0,84070781.0
2001-03-09,32997,33282,32808,33188,307310,2942477.0,84070781.0
2001-03-12,32238,32476,31007,31197,444190,2765929.0,84070781.0
2001-03-13,29015,29394,26550,27024,1535600,2396017.0,84070781.0
2001-03-14,28351,30342,28067,29774,1632110,2639823.0,84070781.0
2001-03-15,27024,29299,27024,29111,1207080,2580973.0,84070781.0
2001-03-16,29394,30295,29109,29206,1074800,2589380.0,84070781.0
2001-03-19,29394,29774,28493,28921,676770,2564159.0,84070781.0
2001-03-20,29584,29821,28257,28684,578530,2543141.0,84070781.0
2001-03-21,27498,28446,27498,28162,445870,2496902.0,84070781.0
2001-03-22,27971,28682,27830,28162,659090,2496902.0,84070781.0
2001-03-23,28162,28541,27971,28257,328720,2505309.0,84070781.0
2001-03-26,28920,29774,28588,29538,417090,2618805.0,84070781.0
2001-03-27,29063,29774,29015,29206,274710,2589380.0,84070781.0
2001-03-28,29821,30248,29063,29347,645840,2601991.0,84070781.0
2001-03-29,29015,29679,28588,29347,330180,2601991.0,84070781.0
2001-03-30,29157,29489,27640,28447,410580,2522123.0,84070781.0
2001-04-02,27971,28398,27640,27783,220600,2463274.0,84070781.0
2001-04-03,27024,27498,25507,26361,874420,2337168.0,84070781.0
2001-04-04,25601,27165,25174,25271,1120330,2240486.0,84070781.0
2001-04-06,27356,27356,25459,25602,894530,2269911.0,84070781.0
2001-04-09,25412,25886,25222,25223,293170,2236283.0,84070781.0
2001-04-10,25317,25601,23610,23706,959450,2101770.0,84070781.0
2001-04-11,24653,26265,24463,25982,1206940,2303539.0,84070781.0
2001-04-12,26454,28209,26170,27404,1402030,2429646.0,84070781.0
2001-04-13,27687,27877,26597,27119,504570,2404424.0,84070781.0
2001-04-16,27403,27735,26739,26740,277820,2370796.0,84070781.0
2001-04-17,26359,27356,26359,27167,338650,2408628.0,84070781.0
2001-04-18,28162,30295,27640,30201,1160870,2677654.0,84070781.0
2001-04-19,34609,34609,32333,33662,2760110,2984513.0,84070781.0
2001-04-20,33661,33850,32381,32524,720410,2883628.0,84070781.0
2001-04-23,32618,33471,32144,32856,611780,2913053.0,84070781.0
2001-04-24,31670,32238,31007,31861,1017480,2824778.0,84070781.0
2001-04-25,31196,32855,31053,32050,1523690,2841592.0,84070781.0
2001-04-26,32618,32808,31859,31861,529400,2824778.0,84070781.0
2001-04-27,31575,32049,31007,31197,379450,2765929.0,84070781.0
2001-04-30,31765,32855,31622,32808,603970,2908849.0,84070781.0
2001-05-02,32808,33946,32808,32998,974830,2925663.0,84070781.0
2001-05-03,33661,34467,33044,34326,1248480,3043362.0,84070781.0
2001-05-04,34041,34230,33519,34136,457070,3026548.0,84070781.0
2001-05-07,35558,36790,34609,35985,1294090,3190486.0,84070781.0
2001-05-08,35842,36648,35178,35843,999500,3177876.0,84070781.0
2001-05-09,35083,35558,34277,34515,541530,3060176.0,84070781.0
2001-05-10,34325,34704,33471,34468,579860,3055973.0,84070781.0
2001-05-11,34467,34515,33803,34231,572150,3034955.0,84070781.0
2001-05-14,33803,34277,33803,34136,207970,3026548.0,84070781.0
2001-05-15,33946,34515,33661,34089,410790,3022345.0,84070781.0
2001-05-16,34894,35653,33993,34089,948300,3022345.0,84070781.0
2001-05-17,36506,36506,34988,35085,636670,3110619.0,84070781.0
2001-05-18,35748,36506,35178,36223,1396980,3211504.0,84070781.0
2001-05-21,37075,39256,36886,38119,1436900,3379645.0,84070781.0
2001-05-22,38971,39161,37501,38403,1213710,3404867.0,84070781.0
2001-05-23,38307,38971,37833,38403,750530,3404867.0,84070781.0
2001-05-24,37928,39161,37454,38877,493460,3446902.0,84070781.0
2001-05-25,39066,39588,38117,38308,430520,3396460.0,84070781.0
2001-05-28,37928,38307,37454,37645,314170,3337610.0,84070781.0
2001-05-29,37359,38877,37122,38498,657890,3413274.0,84070781.0
2001-05-30,38403,38687,37833,38498,448210,3413274.0,84070781.0
2001-05-31,37738,37833,36506,36507,900320,3236725.0,84070781.0
2001-06-01,36316,36790,34230,35085,1080250,3110619.0,84070781.0
2001-06-04,35273,36506,33661,36318,568390,3219911.0,84070781.0
2001-06-05,36032,36506,35368,35558,385080,3152654.0,84070781.0
2001-06-07,34704,36221,34704,36223,277090,3211504.0,84070781.0
2001-06-08,36648,38592,36221,38498,886200,3413274.0,84070781.0
2001-06-11,37644,38117,37170,37740,338770,3346017.0,84070781.0
2001-06-12,37454,37692,36506,36507,342280,3236725.0,84070781.0
2001-06-13,36980,37312,36600,36981,160140,3278760.0,84070781.0
2001-06-14,37265,37786,36174,36175,492080,3207300.0,84070781.0
2001-06-15,36127,37075,36079,37076,426410,3287168.0,84070781.0
2001-06-18,37075,37075,36032,36032,310950,3194690.0,84070781.0
2001-06-19,35368,36127,34372,34895,838360,3093805.0,84070781.0
2001-06-20,34988,35083,34041,34847,359900,3089601.0,84070781.0
2001-06-21,34847,35178,33993,34231,447910,3034955.0,84070781.0
2001-06-22,33850,34752,33850,34231,366090,3034955.0,84070781.0
2001-06-25,34420,34988,33850,34231,324200,3034955.0,84070781.0
2001-06-26,34515,34704,33946,34326,212020,3043362.0,84070781.0
2001-06-27,34325,35368,34041,34942,458860,3098008.0,84070781.0
2001-06-28,35558,35605,34704,34942,424560,3098008.0,84070781.0
2001-06-29,35653,35842,35083,35085,314030,3110619.0,84070781.0
2001-07-02,35083,35273,34799,35132,191780,3114822.0,84070781.0
2001-07-03,35463,35558,35131,35226,272600,3123230.0,84070781.0
2001-07-04,35842,36032,35226,36032,466270,3194690.0,84070781.0
2001-07-05,36032,36221,35273,35274,272870,3127433.0,84070781.0
2001-07-06,34657,34988,34041,34136,287870,3026548.0,84070781.0
2001-07-09,33187,33471,31954,31956,794460,2833185.0,84070781.0
2001-07-10,32665,32713,31243,31766,473950,2213371.0,66070781.0
2001-07-11,30816,31480,30342,30818,510580,2147300.0,66070781.0
2001-07-12,31338,31859,31196,31670,600330,2206764.0,66070781.0
2001-07-13,32144,32238,30153,30201,502850,2104354.0,66070781.0
2001-07-16,29394,30010,28682,29016,550280,2021766.0,66070781.0
2001-07-18,29204,29536,28446,28731,497690,2001945.0,66070781.0
2001-07-19,28067,28636,28067,28636,569440,1995338.0,66070781.0
2001-07-20,28446,29204,28114,28731,472850,2001945.0,66070781.0
2001-07-23,28730,29109,28257,28827,312310,2008552.0,66070781.0
2001-07-24,28257,29015,28162,28921,501050,2015159.0,66070781.0
2001-07-25,28446,28825,27971,28541,413380,1988731.0,66070781.0
2001-07-26,28920,30058,28730,29964,788910,2087837.0,66070781.0
2001-07-27,30864,31007,30342,30864,438140,2150604.0,66070781.0
2001-07-30,30864,31101,29679,30153,281050,2101051.0,66070781.0
2001-07-31,29726,30390,29726,30344,220530,2114265.0,66070781.0
2001-08-01,30816,33709,30816,32998,1182500,2299263.0,66070781.0
2001-08-02,33850,35083,32429,34136,1099680,2378548.0,66070781.0
2001-08-03,34136,34609,33377,34374,388380,2395066.0,66070781.0
2001-08-06,34230,34420,33614,33947,245060,2365334.0,66070781.0
2001-08-07,33377,34752,33282,34753,363310,2421494.0,66070781.0
2001-08-08,34467,34894,33946,34800,307310,2424798.0,66070781.0
2001-08-09,33756,34088,32429,32762,508940,2282745.0,66070781.0
2001-08-10,32760,33139,32144,32524,326860,2266228.0,66070781.0
2001-08-13,32524,33044,31859,32903,341400,2292656.0,66070781.0
2001-08-14,33187,34847,33092,34420,1084010,2398369.0,66070781.0
2001-08-16,34136,36127,33946,35558,1076910,2477654.0,66070781.0
2001-08-17,35748,35794,34752,34990,538160,2438012.0,66070781.0
2001-08-20,33187,35368,33187,34136,448090,2378548.0,66070781.0
2001-08-21,34515,34894,33282,33757,303810,2352120.0,66070781.0
2001-08-22,33471,34657,33330,34279,363550,2388459.0,66070781.0
2001-08-23,34609,34942,33850,33852,229030,2358727.0,66070781.0
2001-08-24,34562,34988,33946,34847,624560,2428101.0,66070781.0
2001-08-27,35368,36221,35083,35843,536370,2497476.0,66070781.0
2001-08-28,35842,36079,35273,35653,321300,2484261.0,66070781.0
2001-08-29,35083,35178,33898,34136,355870,2378548.0,66070781.0
2001-08-30,33282,33709,33044,33473,307490,2332299.0,66070781.0
2001-08-31,31954,32713,30153,30533,783630,2127479.0,66070781.0
2001-09-03,30627,31196,30580,30723,524700,2140693.0,66070781.0
2001-09-04,31196,33092,31148,32903,526970,2292656.0,66070781.0
2001-09-05,32381,33519,32192,33141,454810,2309174.0,66070781.0
2001-09-06,33756,33756,33139,33473,378480,2332299.0,66070781.0
2001-09-07,33139,33235,32571,33093,251430,2305870.0,66070781.0
2001-09-10,32381,32618,32049,32240,296310,2246407.0,66070781.0
2001-09-11,32713,32903,31859,31956,209110,2226585.0,66070781.0
2001-09-12,27165,29299,27165,27689,1161720,1929267.0,66070781.0
2001-09-13,29394,29774,28636,29206,913350,2034980.0,66070781.0
2001-09-14,29584,29868,26550,28068,932550,1955695.0,66070781.0
2001-09-17,26645,27497,25507,25982,791310,1810339.0,66070781.0
2001-09-18,27024,27687,26929,27404,1262790,1909446.0,66070781.0
2001-09-19,27308,27735,26550,26835,914500,1869803.0,66070781.0
2001-09-20,26739,26834,25743,26456,719010,1843375.0,66070781.0
2001-09-21,25601,26075,25128,25792,681150,1797125.0,66070781.0
2001-09-24,25791,26359,25696,26361,606710,1836768.0,66070781.0
2001-09-25,27497,27735,25886,26171,1010270,1823554.0,66070781.0
2001-09-26,26359,26834,25791,25982,340080,1810339.0,66070781.0
2001-09-27,25412,26075,25412,25792,555180,1797125.0,66070781.0
2001-09-28,26028,27024,25791,26977,709290,1879714.0,66070781.0
2001-10-04,28209,28257,27498,28068,966830,1955695.0,66070781.0
2001-10-05,27971,28303,27498,27973,530650,1949088.0,66070781.0
2001-10-08,27971,28446,27118,27783,373180,1935874.0,66070781.0
2001-10-09,27877,28682,27877,28447,450580,1982123.0,66070781.0
2001-10-10,27877,28730,27877,28305,343960,1972213.0,66070781.0
2001-10-11,29204,29584,28825,28968,736500,2018462.0,66070781.0
2001-10-12,29584,29963,29015,29395,738530,2048194.0,66070781.0
2001-10-15,29109,30058,29015,29964,468010,2087837.0,66070781.0
2001-10-16,29963,30816,29963,30628,479970,2134086.0,66070781.0
2001-10-17,31291,31480,30627,31055,664350,2163818.0,66070781.0
2001-10-18,29963,31007,29963,30153,397670,2101051.0,66070781.0
2001-10-19,30342,30627,29963,30533,243960,2127479.0,66070781.0
2001-10-22,30816,31007,30153,30391,246460,2117569.0,66070781.0
2001-10-23,30674,30864,30058,30058,320310,2094444.0,66070781.0
2001-10-24,30248,32333,30058,31861,660040,2219978.0,66070781.0
2001-10-25,32808,33614,32238,33046,945910,2302567.0,66070781.0
2001-10-26,33661,34041,33235,33662,841520,2345513.0,66070781.0
2001-10-29,33898,33946,32429,32619,374540,2272835.0,66070781.0
2001-10-30,31954,32002,31243,31576,523530,2200157.0,66070781.0
2001-10-31,31575,32049,31432,31813,333090,2216675.0,66070781.0
2001-11-01,32238,32808,31907,32619,304770,2272835.0,66070781.0
2001-11-02,33282,34277,33044,34041,675970,2371941.0,66070781.0
2001-11-05,34515,34704,34136,34610,389100,2411584.0,66070781.0
2001-11-06,35273,35700,34894,35558,795730,2477654.0,66070781.0
2001-11-07,35083,35748,34894,35085,287530,2444619.0,66070781.0
2001-11-08,35083,35984,34942,35938,555040,2504083.0,66070781.0
2001-11-09,36079,36506,35415,36318,501980,2530511.0,66070781.0
2001-11-12,36506,36790,35842,36364,287060,2533814.0,66070781.0
2001-11-13,36032,36221,35510,36032,330170,2510690.0,66070781.0
2001-11-14,36032,37075,35653,36934,680130,2573457.0,66070781.0
2001-11-15,36886,38023,36553,38024,806840,2649438.0,66070781.0
2001-11-16,37644,38877,37265,38403,582740,2675867.0,66070781.0
2001-11-19,38117,38877,38071,38308,570650,2669260.0,66070781.0
2001-11-20,38877,40773,38497,38593,1087640,2689081.0,66070781.0
