한미약품(128940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-24,440556,447424,436631,443500,36895,5146332.0,11385691.0
2018-12-26,435650,445952,434669,443500,38669,5146332.0,11385691.0
2018-12-27,447000,460000,447000,450500,33939,5129254.0,11385691.0
2018-12-28,455000,470500,455000,464000,45776,5282961.0,11385691.0
2019-01-02,462500,469000,449000,450500,38389,5129254.0,11385691.0
2019-01-03,455500,455500,431000,435500,35620,4958468.0,11385691.0
2019-01-04,438000,453000,433500,451500,37060,5140639.0,11385691.0
2019-01-07,461500,466000,448500,453500,35572,5163411.0,11385691.0
2019-01-08,458000,458000,447500,449000,14901,5112175.0,11385691.0
2019-01-09,449500,455500,447500,452000,19562,5146332.0,11385691.0
2019-01-10,450000,455500,444500,450500,26412,5129254.0,11385691.0
2019-01-11,451000,452500,439000,442500,33839,5038168.0,11385691.0
2019-01-14,447000,448500,438000,447500,24665,5095097.0,11385691.0
2019-01-15,449500,454000,443000,447500,25691,5095097.0,11385691.0
2019-01-16,448000,449000,437500,438500,43669,4992626.0,11385691.0
2019-01-17,441000,443000,438000,438000,23059,4986933.0,11385691.0
2019-01-18,441000,452000,440500,446000,31796,5078018.0,11385691.0
2019-01-21,446500,449500,442500,442500,13902,5038168.0,11385691.0
2019-01-22,443500,449500,443500,447500,20746,5095097.0,11385691.0
2019-01-23,432500,440000,428000,434500,73046,5045494.0,11612184.0
2019-01-24,434500,434500,429000,432000,35614,5016463.0,11612184.0
2019-01-25,432000,435000,429000,432000,26932,5016463.0,11612184.0
2019-01-28,432000,436000,431000,432500,29321,5022270.0,11612184.0
2019-01-29,430500,433500,427000,429500,29083,4987433.0,11612184.0
2019-01-30,430500,434000,429000,430500,23785,4999045.0,11612184.0
2019-01-31,433000,434000,429500,434000,31190,5039688.0,11612184.0
2019-02-01,434000,437500,432500,433500,20819,5033882.0,11612184.0
2019-02-07,435500,437500,432500,434000,21519,5039688.0,11612184.0
2019-02-08,434500,450000,434500,449000,66708,5213871.0,11612184.0
2019-02-11,454000,470000,453500,467000,68570,5422890.0,11612184.0
2019-02-12,467500,472000,459000,459500,42738,5335799.0,11612184.0
2019-02-13,460500,471000,459500,470500,47950,5463533.0,11612184.0
2019-02-14,470500,470500,458000,467500,40751,5428696.0,11612184.0
2019-02-15,465000,465000,457500,460000,22223,5341605.0,11612184.0
2019-02-18,464500,468000,459500,464000,20076,5388053.0,11612184.0
2019-02-19,469500,491000,466500,485500,99775,5637715.0,11612184.0
2019-02-20,488500,496000,485500,490000,48528,5689970.0,11612184.0
2019-02-21,488500,494000,483000,487500,23850,5660940.0,11612184.0
2019-02-22,488000,488000,482000,487500,15683,5660940.0,11612184.0
2019-02-25,489000,493000,479000,482000,22337,5597073.0,11612184.0
2019-02-26,482500,494000,482500,487000,24563,5655134.0,11612184.0
2019-02-27,491000,493500,487000,492500,21618,5719001.0,11612184.0
2019-02-28,494500,502000,492500,494000,57314,5736419.0,11612184.0
2019-03-04,499500,501000,492000,501000,46378,5817704.0,11612184.0
2019-03-05,499000,503000,496000,501000,32087,5817704.0,11612184.0
2019-03-06,502000,502000,488000,492000,29560,5713195.0,11612184.0
2019-03-07,493000,493000,480000,483500,30989,5614491.0,11612184.0
2019-03-08,478000,487500,474500,482500,34931,5602879.0,11612184.0
2019-03-11,484500,484500,472000,479000,28958,5562236.0,11612184.0
2019-03-12,485000,485000,475000,482000,29117,5597073.0,11612184.0
2019-03-13,480000,485500,477000,483000,21043,5608685.0,11612184.0
2019-03-14,485500,486000,470500,472000,49698,5480951.0,11612184.0
2019-03-15,473000,484500,472500,482500,41438,5602879.0,11612184.0
2019-03-18,471500,473500,467000,470500,53734,5463533.0,11612184.0
2019-03-19,472500,475500,467500,468000,30938,5434502.0,11612184.0
2019-03-20,468000,470000,462500,466500,25453,5417084.0,11612184.0
2019-03-21,466500,471500,454500,456000,48598,5295156.0,11612184.0
2019-03-22,456000,461500,451500,458500,24086,5324186.0,11612184.0
2019-03-25,457500,459000,452000,452500,24026,5254513.0,11612184.0
2019-03-26,451000,459000,446500,456500,25212,5300962.0,11612184.0
2019-03-27,456000,461000,439000,443500,35737,5150004.0,11612184.0
2019-03-28,442000,455500,438500,450500,29882,5231289.0,11612184.0
2019-03-29,455000,459500,451500,456000,26309,5295156.0,11612184.0
2019-04-01,453000,462000,452000,457000,22867,5306768.0,11612184.0
2019-04-02,459000,464000,456000,462000,23011,5364829.0,11612184.0
2019-04-03,458000,465000,458000,465000,20849,5399666.0,11612184.0
2019-04-04,465500,466000,455500,460000,26859,5341605.0,11612184.0
2019-04-05,462500,462500,446500,449000,49027,5213871.0,11612184.0
2019-04-08,449000,451000,440500,442500,35357,5138391.0,11612184.0
2019-04-09,442000,447000,441000,441000,32305,5120973.0,11612184.0
2019-04-10,441500,445000,441000,442500,26999,5138391.0,11612184.0
2019-04-11,444000,446500,443000,443000,33653,5144198.0,11612184.0
2019-04-12,443000,445500,443000,443500,20706,5150004.0,11612184.0
2019-04-15,441000,441500,430500,431000,84317,5004851.0,11612184.0
2019-04-16,431500,434000,430500,432000,29479,5016463.0,11612184.0
2019-04-17,433000,433000,430000,430500,26622,4999045.0,11612184.0
2019-04-18,429000,430500,423500,425000,41310,4935178.0,11612184.0
2019-04-19,426000,432500,424000,430000,20914,4993239.0,11612184.0
2019-04-22,431000,436500,429000,431500,22264,5010657.0,11612184.0
2019-04-23,433500,433500,428500,430000,14626,4993239.0,11612184.0
2019-04-24,430500,432000,424000,425000,34126,4935178.0,11612184.0
2019-04-25,425500,429000,423500,427000,21400,4958403.0,11612184.0
2019-04-26,428500,428500,420500,425000,21349,4935178.0,11612184.0
2019-04-29,425000,429000,422500,429000,15013,4981627.0,11612184.0
2019-04-30,429500,440000,427000,434500,34962,5045494.0,11612184.0
2019-05-02,438500,444000,435500,441000,56553,5120973.0,11612184.0
2019-05-03,445000,445500,436000,441000,30752,5120973.0,11612184.0
2019-05-07,437000,438500,432500,437000,23543,5074524.0,11612184.0
2019-05-08,432000,434000,428000,428000,23324,4970015.0,11612184.0
2019-05-09,429000,431000,414500,414500,58415,4813250.0,11612184.0
2019-05-10,419000,422500,405500,412000,38007,4784220.0,11612184.0
2019-05-13,406500,410500,399500,401500,36939,4662292.0,11612184.0
2019-05-14,393500,411000,393500,403500,31213,4685516.0,11612184.0
2019-05-15,403000,410500,399000,410500,22238,4766802.0,11612184.0
2019-05-16,404500,418000,404500,409500,26537,4755189.0,11612184.0
2019-05-17,411000,416500,410000,411500,15062,4778414.0,11612184.0
2019-05-20,415500,415500,403000,403000,15660,4679710.0,11612184.0
2019-05-21,403000,408500,402000,402000,21604,4668098.0,11612184.0
2019-05-22,403500,409500,403500,408500,16835,4743577.0,11612184.0
2019-05-23,413000,413000,401500,402500,24503,4673904.0,11612184.0
2019-05-24,403500,406000,400000,405500,19928,4708741.0,11612184.0
2019-05-27,406000,409500,400500,406500,13986,4720353.0,11612184.0
2019-05-28,406500,409000,402000,403000,33929,4679710.0,11612184.0
2019-05-29,405000,406000,395000,397000,26656,4610037.0,11612184.0
2019-05-30,399500,401500,387500,398500,24519,4627455.0,11612184.0
2019-05-31,399000,409000,395000,408500,29649,4743577.0,11612184.0
2019-06-03,408000,410500,400000,409500,23811,4755189.0,11612184.0
2019-06-04,410000,412500,407000,408000,18538,4737771.0,11612184.0
2019-06-05,411000,412000,407500,410500,12862,4766802.0,11612184.0
2019-06-07,411500,411500,405000,407500,15813,4731965.0,11612184.0
2019-06-10,410000,412000,408000,411500,12151,4778414.0,11612184.0
2019-06-11,409500,416500,409000,411500,17101,4778414.0,11612184.0
2019-06-12,413000,413000,410000,412500,11115,4790026.0,11612184.0
2019-06-13,412500,416000,403500,409500,40069,4755189.0,11612184.0
2019-06-14,409000,410000,404500,410000,14565,4760995.0,11612184.0
2019-06-17,406500,409500,402500,403500,21201,4685516.0,11612184.0
2019-06-18,402000,409000,402000,404000,16766,4691322.0,11612184.0
2019-06-19,406500,413500,405500,412000,19518,4784220.0,11612184.0
2019-06-20,416000,418500,413000,418500,16746,4859699.0,11612184.0
2019-06-21,418500,422000,415000,418500,16579,4859699.0,11612184.0
2019-06-24,418500,420500,415500,417000,10333,4842281.0,11612184.0
2019-06-25,419000,419000,408000,409000,23631,4749383.0,11612184.0
2019-06-26,406500,418500,406500,417000,19191,4842281.0,11612184.0
2019-06-27,417000,418500,409000,411000,18586,4772608.0,11612184.0
2019-06-28,410000,413000,400000,404000,27942,4691322.0,11612184.0
2019-07-01,408500,419000,407500,418000,30341,4853893.0,11612184.0
2019-07-02,416500,418000,410500,415000,13937,4819056.0,11612184.0
2019-07-03,415000,417500,412500,414500,9534,4813250.0,11612184.0
2019-07-04,331500,343500,299000,301500,791120,3501073.0,11612184.0
2019-07-05,303500,313500,300500,304000,239437,3530104.0,11612184.0
2019-07-08,304500,306500,294000,296000,120334,3437206.0,11612184.0
2019-07-09,294500,301500,294500,295000,94867,3425594.0,11612184.0
2019-07-10,295000,299000,292500,292500,55370,3396564.0,11612184.0
2019-07-11,293000,305000,293000,302000,76696,3506880.0,11612184.0
2019-07-12,304000,304000,299000,299500,40799,3477849.0,11612184.0
2019-07-15,299500,301500,296500,297500,36949,3454625.0,11612184.0
2019-07-16,296000,301500,296000,299000,34741,3472043.0,11612184.0
2019-07-17,299000,300500,295500,297000,24723,3448819.0,11612184.0
2019-07-18,297000,299000,292500,294000,46570,3413982.0,11612184.0
2019-07-19,295500,298000,294000,296000,37959,3437206.0,11612184.0
2019-07-22,296500,300500,296000,299500,27642,3477849.0,11612184.0
2019-07-23,300000,303000,297000,299500,36528,3477849.0,11612184.0
2019-07-24,299500,302000,297500,298000,27518,3460431.0,11612184.0
2019-07-25,300000,300500,295500,297500,31212,3454625.0,11612184.0
2019-07-26,295000,299000,292000,292000,41906,3390758.0,11612184.0
2019-07-29,291000,295000,285000,286500,45539,3326891.0,11612184.0
2019-07-30,285000,293500,285000,290500,37870,3373339.0,11612184.0
2019-07-31,290500,292000,277000,290000,66107,3367533.0,11612184.0
2019-08-01,291000,298000,288500,296500,47926,3443013.0,11612184.0
2019-08-02,290500,295000,287500,292000,37571,3390758.0,11612184.0
2019-08-05,284500,291000,271000,271000,68481,3146902.0,11612184.0
2019-08-06,257500,278500,252000,269000,109922,3123677.0,11612184.0
2019-08-07,269000,275000,266000,267500,45911,3106259.0,11612184.0
2019-08-08,272000,272000,266500,268000,64064,3112065.0,11612184.0
2019-08-09,272000,289000,272000,288500,81006,3350115.0,11612184.0
2019-08-12,286000,295500,286000,291000,35340,3379146.0,11612184.0
2019-08-13,287000,290000,282000,283500,34747,3292054.0,11612184.0
2019-08-14,286000,287500,279000,279500,39271,3245605.0,11612184.0
2019-08-16,275500,279500,274000,277500,20133,3222381.0,11612184.0
2019-08-19,280000,282000,278500,280000,17028,3251412.0,11612184.0
2019-08-20,280500,282000,278500,281000,20798,3263024.0,11612184.0
2019-08-21,282500,294500,280500,294000,53267,3413982.0,11612184.0
2019-08-22,294000,294000,287000,287500,27922,3338503.0,11612184.0
2019-08-23,283000,289500,281500,283000,22439,3286248.0,11612184.0
2019-08-26,275500,283000,275500,275500,26168,3199157.0,11612184.0
2019-08-27,280000,280000,267500,271500,45826,3152708.0,11612184.0
2019-08-28,273500,276500,268500,275500,34213,3199157.0,11612184.0
2019-08-29,275500,285000,273500,279000,38094,3239799.0,11612184.0
2019-08-30,282000,283500,279500,280500,23360,3257218.0,11612184.0
2019-09-02,278500,288000,278000,284000,20623,3297860.0,11612184.0
2019-09-03,282500,286000,281500,282000,17994,3274636.0,11612184.0
2019-09-04,282500,286000,281000,285000,20135,3309472.0,11612184.0
2019-09-05,285000,286000,280500,280500,37091,3257218.0,11612184.0
2019-09-06,281000,283000,280000,280500,14645,3257218.0,11612184.0
2019-09-09,279000,285000,274500,275000,62051,3193351.0,11612184.0
2019-09-10,277500,279000,275500,275500,28699,3199157.0,11612184.0
2019-09-11,278500,285000,276500,283500,55300,3292054.0,11612184.0
2019-09-16,284000,288000,282000,287500,34365,3338503.0,11612184.0
2019-09-17,287500,306000,285500,301500,103774,3501073.0,11612184.0
2019-09-18,304000,304000,299000,300000,22631,3483655.0,11612184.0
2019-09-19,300500,303000,294000,295500,42553,3431400.0,11612184.0
2019-09-20,296500,299000,295000,296000,25966,3437206.0,11612184.0
2019-09-23,295000,295500,288000,288500,40375,3350115.0,11612184.0
2019-09-24,285000,289000,283000,287500,28641,3338503.0,11612184.0
2019-09-25,287500,290000,282000,282000,31476,3274636.0,11612184.0
2019-09-26,283000,287000,280000,281000,24920,3263024.0,11612184.0
2019-09-27,282500,283000,278000,279000,24786,3239799.0,11612184.0
2019-09-30,280000,280500,274500,276000,25041,,
2019-10-01,279000,288500,277000,288500,34034,,
2019-10-02,284500,288000,284000,285000,30666,,
2019-10-04,286500,286500,280000,280000,22553,,
2019-10-07,281000,293500,281000,292500,49841,,
