롯데정밀화학(004000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-20,72400,72400,69400,69400,88813,1790520.0,25800000.0
2018-02-21,70000,70700,69700,70000,63769,1806000.0,25800000.0
2018-02-22,69300,70600,68900,69400,52235,1790520.0,25800000.0
2018-02-23,70200,73400,69700,73000,129300,1883400.0,25800000.0
2018-02-26,73900,75800,72300,73200,133691,1888560.0,25800000.0
2018-02-27,73900,74600,71400,72100,129344,1860180.0,25800000.0
2018-02-28,71600,71900,69400,70600,98686,1821480.0,25800000.0
2018-03-02,69500,70000,68300,69000,113655,1780200.0,25800000.0
2018-03-05,68900,69000,65800,66600,145222,1718280.0,25800000.0
2018-03-06,67800,71900,67400,71300,158529,1839540.0,25800000.0
2018-03-07,70100,71500,69300,69300,97550,1787940.0,25800000.0
2018-03-08,70000,73800,69500,73800,178257,1904040.0,25800000.0
2018-03-09,75600,78300,75000,75800,239990,1955640.0,25800000.0
2018-03-12,76500,77200,74800,75100,88986,1937580.0,25800000.0
2018-03-13,74100,75100,73700,74300,90201,1916940.0,25800000.0
2018-03-14,74500,76300,74500,75200,82313,1940160.0,25800000.0
2018-03-15,75600,75600,71800,72800,140705,1878240.0,25800000.0
2018-03-16,73000,74500,72200,73700,152410,1901460.0,25800000.0
2018-03-19,74000,74900,73700,74300,81378,1916940.0,25800000.0
2018-03-20,73400,74200,72100,72500,100243,1870500.0,25800000.0
2018-03-21,72000,72700,71300,72100,61039,1860180.0,25800000.0
2018-03-22,72500,73300,72100,72400,70702,1867920.0,25800000.0
2018-03-23,70000,71700,70000,70700,71206,1824060.0,25800000.0
2018-03-26,69100,72300,69000,70900,66559,1829220.0,25800000.0
2018-03-27,72200,73800,71400,72800,72454,1878240.0,25800000.0
2018-03-28,72400,72400,70500,70900,69524,1829220.0,25800000.0
2018-03-29,71000,72000,69900,71000,72222,1831800.0,25800000.0
2018-03-30,71600,71700,69700,70700,72645,1824060.0,25800000.0
2018-04-02,70700,74300,70700,71900,101794,1855020.0,25800000.0
2018-04-03,71500,72500,70400,71000,64933,1831800.0,25800000.0
2018-04-04,70600,70800,69100,69400,117530,1790520.0,25800000.0
2018-04-05,70300,71700,70100,70800,103944,1826640.0,25800000.0
2018-04-06,70700,70700,69000,69500,72896,1793100.0,25800000.0
2018-04-09,69000,69800,68400,69100,75272,1782780.0,25800000.0
2018-04-10,68800,69700,68200,68900,66417,1777620.0,25800000.0
2018-04-11,68600,69500,68600,69000,49109,1780200.0,25800000.0
2018-04-12,69900,71600,69600,69900,106967,1803420.0,25800000.0
2018-04-13,69400,69800,66600,67600,172054,1744080.0,25800000.0
2018-04-16,67600,68000,66100,66200,96042,1707960.0,25800000.0
2018-04-17,66800,69500,66600,69200,97833,1785360.0,25800000.0
2018-04-18,70500,71400,69300,70000,135077,1806000.0,25800000.0
2018-04-19,70500,70500,69000,69900,82585,1803420.0,25800000.0
2018-04-20,69200,71000,68300,70000,211667,1806000.0,25800000.0
2018-04-23,71300,71500,68400,68600,184352,1769880.0,25800000.0
2018-04-24,68600,71000,68500,69600,215400,1795680.0,25800000.0
2018-04-25,68700,69200,66900,67800,140400,1749240.0,25800000.0
2018-04-26,67800,68400,67100,67900,106447,1751820.0,25800000.0
2018-04-27,67600,68800,67600,68300,74055,1762140.0,25800000.0
2018-04-30,68800,68900,67700,68600,70745,1769880.0,25800000.0
2018-05-02,68600,69400,67900,69400,85145,1790520.0,25800000.0
2018-05-03,69000,69900,68400,68800,87098,1775040.0,25800000.0
2018-05-04,68300,69200,67600,67700,74086,1746660.0,25800000.0
2018-05-08,67800,68100,63100,63400,207485,1635720.0,25800000.0
2018-05-09,63700,65000,62400,64300,77555,1658940.0,25800000.0
2018-05-10,63800,64300,62400,62800,147150,1620240.0,25800000.0
2018-05-11,63600,64300,63000,64100,77402,1653780.0,25800000.0
2018-05-14,64000,65500,63000,64600,62080,1666680.0,25800000.0
2018-05-15,63900,64900,62900,63400,64332,1635720.0,25800000.0
2018-05-16,63100,63900,62700,63100,56923,1627980.0,25800000.0
2018-05-17,63100,63800,62600,63200,44214,1630560.0,25800000.0
2018-05-18,64500,65500,64100,64600,71133,1666680.0,25800000.0
2018-05-21,64900,67200,64900,67000,128597,1728600.0,25800000.0
2018-05-23,67000,67100,64900,66000,102353,1702800.0,25800000.0
2018-05-24,65400,65900,64500,65400,48856,1687320.0,25800000.0
2018-05-25,66000,66300,65200,66200,52096,1707960.0,25800000.0
2018-05-28,66200,66800,65500,66300,57930,1710540.0,25800000.0
2018-05-29,66300,66300,64800,65000,52524,1677000.0,25800000.0
2018-05-30,64600,66300,64300,64800,64074,1671840.0,25800000.0
2018-05-31,64800,69800,64800,68600,242713,1769880.0,25800000.0
2018-06-01,68000,68800,67000,68000,58359,1754400.0,25800000.0
2018-06-04,67500,68700,67100,67900,44567,1751820.0,25800000.0
2018-06-05,67900,70000,67900,69400,94684,1790520.0,25800000.0
2018-06-07,69200,71300,69200,70600,100982,1821480.0,25800000.0
2018-06-08,70900,71100,69800,71000,83508,1831800.0,25800000.0
2018-06-11,71300,72000,70600,71700,64065,1849860.0,25800000.0
2018-06-12,71400,73300,71300,72300,89370,1865340.0,25800000.0
2018-06-14,71900,72100,70500,72100,129296,1860180.0,25800000.0
2018-06-15,72100,72100,70600,70600,111395,1821480.0,25800000.0
2018-06-18,71400,72800,69700,70300,82918,1813740.0,25800000.0
2018-06-19,70100,72000,70000,70300,108676,1813740.0,25800000.0
2018-06-20,70600,71700,67200,67800,128460,1749240.0,25800000.0
2018-06-21,67100,70500,67100,68500,84797,1767300.0,25800000.0
2018-06-22,67900,69100,66500,68200,68291,1759560.0,25800000.0
2018-06-25,67200,67200,65000,66700,142806,1720860.0,25800000.0
2018-06-26,65800,66900,65100,66300,94123,1710540.0,25800000.0
2018-06-27,65500,66700,65000,65400,79455,1687320.0,25800000.0
2018-06-28,64300,66000,64300,65300,53920,1684740.0,25800000.0
2018-06-29,65900,66000,63300,65000,50166,1677000.0,25800000.0
2018-07-02,64700,64700,62500,62500,71386,1612500.0,25800000.0
2018-07-03,62700,62700,59700,60800,160755,1568640.0,25800000.0
2018-07-04,60200,60200,57100,58300,286608,1504140.0,25800000.0
2018-07-05,58500,59000,56500,57700,84724,1488660.0,25800000.0
2018-07-06,57900,59900,57700,59500,103657,1535100.0,25800000.0
2018-07-09,59700,59700,56900,57500,140015,1483500.0,25800000.0
2018-07-10,58200,59100,57700,58100,88959,1498980.0,25800000.0
2018-07-11,59000,59700,58200,58500,159861,1509300.0,25800000.0
2018-07-12,59000,59000,57000,57200,114026,1475760.0,25800000.0
2018-07-13,57200,58300,57200,58200,85481,1501560.0,25800000.0
2018-07-16,57800,58300,56800,57300,94893,1478340.0,25800000.0
2018-07-17,57900,58100,56800,57300,57243,1478340.0,25800000.0
2018-07-18,58700,58700,57600,57900,59367,1493820.0,25800000.0
2018-07-19,58200,60300,58200,58700,139385,1514460.0,25800000.0
2018-07-20,58700,60700,58100,60700,133631,1566060.0,25800000.0
2018-07-23,60900,60900,58500,58600,135487,1511880.0,25800000.0
2018-07-24,59600,59600,56700,59300,83939,1529940.0,25800000.0
2018-07-25,59300,60500,58800,59500,110279,1535100.0,25800000.0
2018-07-26,59800,62500,59300,62400,172523,1609920.0,25800000.0
2018-07-27,61900,61900,59600,60100,148277,1550580.0,25800000.0
2018-07-30,60400,60500,59500,60100,57977,1550580.0,25800000.0
2018-07-31,60500,61500,59700,61500,79718,1586700.0,25800000.0
2018-08-01,62000,63500,60800,61500,123159,1586700.0,25800000.0
2018-08-02,61700,62400,60100,60600,78273,1563480.0,25800000.0
2018-08-03,60300,62100,60300,62000,62342,1599600.0,25800000.0
2018-08-06,61700,63000,61400,61800,74695,1594440.0,25800000.0
2018-08-07,61400,61900,60100,60700,55189,1566060.0,25800000.0
2018-08-08,60400,63400,60400,61500,104487,1586700.0,25800000.0
2018-08-09,62200,62800,61000,62800,72220,1620240.0,25800000.0
2018-08-10,62800,63200,61200,61900,62123,1597020.0,25800000.0
2018-08-13,61600,62400,60900,61400,52247,1584120.0,25800000.0
2018-08-14,60700,62000,60200,61900,53858,1597020.0,25800000.0
2018-08-16,61900,61900,60300,61400,36704,1584120.0,25800000.0
2018-08-17,61100,61600,60500,60900,54743,1571220.0,25800000.0
2018-08-20,61400,62100,61100,62100,43621,1602180.0,25800000.0
2018-08-21,61800,62100,61000,61700,60170,1591860.0,25800000.0
2018-08-22,62200,62600,60000,60400,103648,1558320.0,25800000.0
2018-08-23,60900,61400,59800,60800,60530,1568640.0,25800000.0
2018-08-24,60500,61100,60300,60900,44833,1571220.0,25800000.0
2018-08-27,60600,61100,60300,60800,44212,1568640.0,25800000.0
2018-08-28,61200,61800,60600,60800,50834,1568640.0,25800000.0
2018-08-29,61000,61200,60300,60600,43291,1563480.0,25800000.0
2018-08-30,60800,61000,60100,60600,48735,1563480.0,25800000.0
2018-08-31,60600,60800,59900,60800,51000,1568640.0,25800000.0
2018-09-03,60700,60700,59700,59900,65004,1545420.0,25800000.0
2018-09-04,59800,59800,57400,58100,154056,1498980.0,25800000.0
2018-09-05,58100,58500,57600,57700,73287,1488660.0,25800000.0
2018-09-06,57400,57900,56500,57000,99197,1470600.0,25800000.0
2018-09-07,57500,57500,56100,57400,54901,1480920.0,25800000.0
2018-09-10,56800,57400,54400,54700,176406,1411260.0,25800000.0
2018-09-11,55200,55800,54700,55300,111979,1426740.0,25800000.0
2018-09-12,55400,56300,54600,55500,103217,1431900.0,25800000.0
2018-09-13,55600,56100,55000,55700,72863,1437060.0,25800000.0
2018-09-14,55700,56300,55400,55600,81136,1434480.0,25800000.0
2018-09-17,55300,55400,50700,51400,278646,1326120.0,25800000.0
2018-09-18,51300,51400,49400,50100,234674,1292580.0,25800000.0
2018-09-19,50600,51600,49950,51300,165038,1323540.0,25800000.0
2018-09-20,50900,51500,50100,51200,127906,1320960.0,25800000.0
2018-09-21,51700,51700,50400,51200,96607,1320960.0,25800000.0
2018-09-27,50900,51700,50700,51500,144149,1328700.0,25800000.0
2018-09-28,51700,52400,50900,51900,100983,1339020.0,25800000.0
2018-10-01,51600,52000,50100,50400,83401,1300320.0,25800000.0
2018-10-02,50300,51800,50300,50600,86117,1305480.0,25800000.0
2018-10-04,50800,51200,49900,50200,100942,1295160.0,25800000.0
2018-10-05,50600,50600,48100,48900,131845,1261620.0,25800000.0
2018-10-08,49500,50800,48500,48950,122954,1262910.0,25800000.0
2018-10-10,48750,48850,46300,47250,156660,1219050.0,25800000.0
2018-10-11,45500,47750,45350,46300,130654,1194540.0,25800000.0
2018-10-12,46300,47750,46300,47300,89820,1220340.0,25800000.0
2018-10-15,46750,47250,45900,46700,49002,1204860.0,25800000.0
2018-10-16,46400,46950,46200,46600,47213,1202280.0,25800000.0
2018-10-17,47000,47250,46400,46650,51835,1203570.0,25800000.0
2018-10-18,46450,46800,44550,44750,127523,1154550.0,25800000.0
2018-10-19,44450,45250,43600,45050,85731,1162290.0,25800000.0
2018-10-22,44450,48300,44200,48050,133621,1239690.0,25800000.0
2018-10-23,47550,47550,45050,45350,105266,1170030.0,25800000.0
2018-10-24,46300,46700,45350,46100,100859,1189380.0,25800000.0
2018-10-25,44700,45250,42600,44800,132833,1155840.0,25800000.0
2018-10-26,44800,45050,40900,42200,271714,1088760.0,25800000.0
2018-10-29,41150,41700,38850,39100,237350,1008780.0,25800000.0
2018-10-30,37700,40000,37700,39600,165231,1021680.0,25800000.0
2018-10-31,39700,41050,39500,40750,90459,1051350.0,25800000.0
2018-11-01,40600,42400,40600,41100,85142,1060380.0,25800000.0
2018-11-02,41500,42350,41200,41950,127419,1082310.0,25800000.0
2018-11-05,41650,41900,40550,41150,143428,1061670.0,25800000.0
2018-11-06,41750,43000,41600,42050,118617,1084890.0,25800000.0
2018-11-07,42300,42500,39800,40200,221430,1037160.0,25800000.0
2018-11-08,41050,43200,41000,42400,177710,1093920.0,25800000.0
2018-11-09,42850,42850,41200,41500,117000,1070700.0,25800000.0
2018-11-12,41000,42000,40900,41200,62332,1062960.0,25800000.0
2018-11-13,40600,41750,40200,41750,80179,1077150.0,25800000.0
2018-11-14,41800,43050,41800,42350,101916,1092630.0,25800000.0
2018-11-15,42050,42350,41350,41700,99874,1075860.0,25800000.0
2018-11-16,42000,42450,41700,41950,62889,1082310.0,25800000.0
2018-11-19,41700,42150,41050,42000,85369,1083600.0,25800000.0
2018-11-20,41650,42550,41350,42100,75554,1086180.0,25800000.0
2018-11-21,41800,42150,41100,41850,82580,1079730.0,25800000.0
2018-11-22,42200,43800,42100,42850,161358,1105530.0,25800000.0
2018-11-23,42900,42900,41450,41600,118289,1073280.0,25800000.0
2018-11-26,41600,42150,41450,41800,104728,1078440.0,25800000.0
2018-11-27,42100,42200,40100,40550,244301,1046190.0,25800000.0
2018-11-28,40900,42650,40850,42350,211149,1092630.0,25800000.0
2018-11-29,42950,43400,41750,42000,133439,1083600.0,25800000.0
2018-11-30,42000,42700,42000,42250,78166,1090050.0,25800000.0
2018-12-03,42800,43750,42400,43750,166938,1128750.0,25800000.0
2018-12-04,43500,43500,42650,42950,109249,1108110.0,25800000.0
2018-12-05,41900,42900,41500,42400,81750,1093920.0,25800000.0
2018-12-06,42400,43200,41850,42150,112813,1087470.0,25800000.0
2018-12-07,42400,42600,41200,41650,78271,1074570.0,25800000.0
2018-12-10,41350,41350,40200,40300,110836,1039740.0,25800000.0
2018-12-11,40750,40750,39650,40400,91070,1042320.0,25800000.0
2018-12-12,40700,41450,40350,40950,96798,1056510.0,25800000.0
2018-12-13,41000,41500,40800,40900,138091,1055220.0,25800000.0
2018-12-14,40900,42300,40900,42000,145541,1083600.0,25800000.0
2018-12-17,42200,42450,41100,41300,85194,1065540.0,25800000.0
2018-12-18,40950,42500,40450,41950,250591,1082310.0,25800000.0
2018-12-19,42150,42300,41600,41750,85748,1077150.0,25800000.0
2018-12-20,41700,41700,40500,41200,115736,1062960.0,25800000.0
2018-12-21,41100,41400,40750,40750,122892,1051350.0,25800000.0
2018-12-24,40900,42050,40800,41550,86211,1071990.0,25800000.0
2018-12-26,41250,41950,40750,41350,116147,1066830.0,25800000.0
2018-12-27,41350,41350,40600,40900,76718,1055220.0,25800000.0
2018-12-28,40800,41350,40800,41050,45263,1059090.0,25800000.0
2019-01-02,40850,41150,40250,40450,49007,1043610.0,25800000.0
2019-01-03,40650,40650,39000,39000,110532,1006200.0,25800000.0
2019-01-04,38700,40100,38350,39850,109661,1028130.0,25800000.0
2019-01-07,40200,41550,39900,41200,70157,1062960.0,25800000.0
2019-01-08,41250,41600,40450,40450,43179,1043610.0,25800000.0
2019-01-09,40300,41650,40300,41300,100741,1065540.0,25800000.0
2019-01-10,41100,41650,40900,41300,59573,1065540.0,25800000.0
2019-01-11,41600,42850,41300,42250,135931,1090050.0,25800000.0
2019-01-14,42500,43050,42000,42550,113797,1097790.0,25800000.0
2019-01-15,42900,43300,42200,42500,99048,1096500.0,25800000.0
2019-01-16,42600,42850,41750,42100,95904,1086180.0,25800000.0
2019-01-17,42000,42500,41400,41400,95290,1068120.0,25800000.0
2019-01-18,41800,42300,41700,41700,92858,1075860.0,25800000.0
2019-01-21,42200,43350,41750,43050,100955,1110690.0,25800000.0
2019-01-22,42950,43250,42500,42500,55156,1096500.0,25800000.0
2019-01-23,42500,43300,42000,43150,74972,1113270.0,25800000.0
2019-01-24,42900,43400,41650,42500,205388,1096500.0,25800000.0
2019-01-25,43200,46950,42800,45750,423400,1180350.0,25800000.0
2019-01-28,46050,46050,44600,44600,127304,1150680.0,25800000.0
2019-01-29,44300,44300,43600,44100,146179,1137780.0,25800000.0
2019-01-30,44300,46150,43900,45900,216921,1184220.0,25800000.0
2019-01-31,46550,46600,45000,45300,137514,1168740.0,25800000.0
2019-02-01,45300,47300,45100,46750,208387,1206150.0,25800000.0
2019-02-07,46750,47200,45900,46250,124893,1193250.0,25800000.0
2019-02-08,46200,46200,44700,44850,120869,1157130.0,25800000.0
2019-02-11,44900,45300,44250,45000,77390,1161000.0,25800000.0
2019-02-12,45250,46100,45050,45350,91035,1170030.0,25800000.0
2019-02-13,46150,48500,46100,47800,292294,1233240.0,25800000.0
2019-02-14,47800,48900,47350,48400,166846,1248720.0,25800000.0
2019-02-15,48100,48550,47600,48000,90262,1238400.0,25800000.0
2019-02-18,48200,50400,48200,49950,214556,1288710.0,25800000.0
2019-02-19,50200,51600,49750,50800,161743,1310640.0,25800000.0
2019-02-20,51600,52600,50800,51500,240746,1328700.0,25800000.0
2019-02-21,51400,51600,50000,50200,125103,1295160.0,25800000.0
2019-02-22,50200,50200,48800,49150,143727,1268070.0,25800000.0
2019-02-25,49350,50800,49350,49650,97841,1280970.0,25800000.0
2019-02-26,51400,51400,49700,49750,144212,1283550.0,25800000.0
2019-02-27,49750,50400,49550,50200,76302,1295160.0,25800000.0
2019-02-28,50200,50200,48500,48500,168602,1251300.0,25800000.0
2019-03-04,48650,50600,48650,50200,125002,1295160.0,25800000.0
2019-03-05,49550,49550,48350,48550,125218,1252590.0,25800000.0
2019-03-06,48800,49100,47650,47950,87768,1237110.0,25800000.0
2019-03-07,47600,47950,45950,46300,146725,1194540.0,25800000.0
2019-03-08,46300,47500,46300,46900,90379,1210020.0,25800000.0
2019-03-11,46900,47150,45200,46400,99971,1197120.0,25800000.0
2019-03-12,47150,47450,46200,46450,70556,1198410.0,25800000.0
2019-03-13,46050,46900,45950,46750,56820,1206150.0,25800000.0
2019-03-14,47400,47400,46200,46500,86788,1199700.0,25800000.0
2019-03-15,46700,48250,46500,48250,132854,1244850.0,25800000.0
2019-03-18,48000,48500,47900,48200,54762,1243560.0,25800000.0
2019-03-19,48500,48500,47150,47200,74440,1217760.0,25800000.0
2019-03-20,47000,47550,46400,47250,53009,1219050.0,25800000.0
2019-03-21,47300,47850,45850,46050,132876,1188090.0,25800000.0
2019-03-22,46050,46600,45550,45800,77743,1181640.0,25800000.0
2019-03-25,45000,45800,44400,44650,83468,1151970.0,25800000.0
2019-03-26,44900,45200,44300,44600,49175,1150680.0,25800000.0
2019-03-27,44900,45600,44650,45100,56914,1163580.0,25800000.0
2019-03-28,44600,45400,43500,43600,88154,1124880.0,25800000.0
2019-03-29,43750,44550,43500,44100,76092,1137780.0,25800000.0
2019-04-01,44300,47500,44150,47250,163554,1219050.0,25800000.0
2019-04-02,47350,49200,47250,48900,169739,1261620.0,25800000.0
2019-04-03,48450,50700,48450,50300,139743,1297740.0,25800000.0
2019-04-04,50000,51900,49850,51300,201958,1323540.0,25800000.0
2019-04-05,51300,51600,50700,51300,70086,1323540.0,25800000.0
2019-04-08,51300,51500,50300,50800,86272,1310640.0,25800000.0
2019-04-09,50300,51600,50300,50600,60476,1305480.0,25800000.0
2019-04-10,50500,51300,50300,50900,58344,1313220.0,25800000.0
2019-04-11,51100,52200,51000,51700,120987,1333860.0,25800000.0
2019-04-12,52200,52300,51100,51200,67589,1320960.0,25800000.0
2019-04-15,51200,51800,50600,50700,44940,1308060.0,25800000.0
2019-04-16,50200,51400,50200,50900,60785,1313220.0,25800000.0
2019-04-17,50700,51900,50500,51500,80157,1328700.0,25800000.0
2019-04-18,51100,51100,48750,48800,142744,1259040.0,25800000.0
2019-04-19,48850,49300,48000,49150,38569,1268070.0,25800000.0
2019-04-22,49150,49450,48150,48600,42476,1253880.0,25800000.0
2019-04-23,48400,49100,47900,48950,62268,1262910.0,25800000.0
2019-04-24,49150,49200,46150,47050,215859,1213890.0,25800000.0
2019-04-25,47400,48350,47000,47700,92965,1230660.0,25800000.0
2019-04-26,47700,47950,46150,46250,103203,1193250.0,25800000.0
2019-04-29,46600,48850,46600,48800,117175,1259040.0,25800000.0
2019-04-30,48850,48950,47700,48100,50867,1240980.0,25800000.0
2019-05-02,48000,48550,47250,47750,67307,1231950.0,25800000.0
2019-05-03,47650,47750,46550,47000,92366,1212600.0,25800000.0
2019-05-07,46100,46500,45200,46100,142835,1189380.0,25800000.0
2019-05-08,45400,47300,45300,47000,78804,1212600.0,25800000.0
2019-05-09,46550,46950,45450,45450,96748,1172610.0,25800000.0
2019-05-10,45500,46800,45200,46350,74896,1195830.0,25800000.0
2019-05-13,45600,46550,45000,45100,70150,1163580.0,25800000.0
2019-05-14,44800,46100,43750,45750,68836,1180350.0,25800000.0
2019-05-15,45750,46700,45050,46650,71788,1203570.0,25800000.0
2019-05-16,46400,46750,45900,46200,57742,1191960.0,25800000.0
2019-05-17,46800,46800,45700,45850,44963,1182930.0,25800000.0
2019-05-20,46300,46450,45250,46000,35574,1186800.0,25800000.0
2019-05-21,46000,46350,45350,45700,49781,1179060.0,25800000.0
2019-05-22,47000,48750,46900,48700,190207,1256460.0,25800000.0
2019-05-23,49050,49150,48150,48500,65713,1251300.0,25800000.0
2019-05-24,47650,49000,47650,48150,83164,1242270.0,25800000.0
2019-05-27,48150,48700,47250,48400,68970,1248720.0,25800000.0
2019-05-28,49000,51500,48850,50700,245469,1308060.0,25800000.0
