디아이동일(001530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,10403,10652,10238,10532,6640,25300.0,2000000.0
2000-09-20,10654,11071,10572,10822,4830,26000.0,2000000.0
2000-09-21,10821,11611,10446,11490,16660,27600.0,2000000.0
2000-09-22,11656,11988,10906,11323,56160,27200.0,2000000.0
2000-09-25,11406,11905,11197,11364,32220,27300.0,2000000.0
2000-09-26,11485,13026,11485,12072,77170,29000.0,2000000.0
2000-09-27,12195,12320,11696,11863,17340,28500.0,2000000.0
2000-09-28,11820,11987,11570,11573,11830,27800.0,2000000.0
2000-09-29,11404,12237,11404,11697,19430,28100.0,2000000.0
2000-10-02,11737,11820,11570,11655,6270,28000.0,2000000.0
2000-10-04,11570,12237,11364,12238,33290,29400.0,2000000.0
2000-10-05,12485,12738,12112,12238,33870,29400.0,2000000.0
2000-10-06,12069,13319,12069,12862,41750,30900.0,2000000.0
2000-10-09,12984,13192,12482,12488,18250,30000.0,2000000.0
2000-10-10,12776,12819,12068,12072,15260,29000.0,2000000.0
2000-10-11,11861,12485,11237,11655,30410,28000.0,2000000.0
2000-10-12,11239,11780,11239,11406,10320,27400.0,2000000.0
2000-10-13,11236,11527,10652,11073,27270,26600.0,2000000.0
2000-10-16,11153,11737,11153,11573,15210,27800.0,2000000.0
2000-10-17,11406,12404,11366,11364,35000,27300.0,2000000.0
2000-10-18,11654,11821,11111,11739,24420,28200.0,2000000.0
2000-10-19,11904,12486,11738,11863,34050,28500.0,2000000.0
2000-10-20,12193,12443,11861,12072,35430,29000.0,2000000.0
2000-10-23,11986,12278,11819,12072,24090,29000.0,2000000.0
2000-10-24,12154,12320,11821,11821,19980,28400.0,2000000.0
2000-10-25,11904,11987,11530,11821,17770,28400.0,2000000.0
2000-10-26,12236,13234,11902,11946,134940,28700.0,2000000.0
2000-10-27,12069,12485,11861,11989,36300,28800.0,2000000.0
2000-10-30,12319,12319,11069,11155,20310,26800.0,2000000.0
2000-10-31,10823,11531,10156,11406,33520,27400.0,2000000.0
2000-11-01,11404,11570,11237,11449,13170,27500.0,2000000.0
2000-11-02,11613,11613,11240,11323,8320,27200.0,2000000.0
2000-11-03,11404,11654,11322,11449,8210,27500.0,2000000.0
2000-11-06,11654,11654,11237,11449,5570,27500.0,2000000.0
2000-11-07,11486,11486,11154,11196,4350,26900.0,2000000.0
2000-11-08,11070,11322,11070,11239,6750,27000.0,2000000.0
2000-11-09,11070,11238,10988,11239,4630,27000.0,2000000.0
2000-11-10,11197,11323,11111,11281,4780,27100.0,2000000.0
2000-11-13,11069,11278,11069,11113,2830,26700.0,2000000.0
2000-11-14,11112,11366,11112,11364,10760,27300.0,2000000.0
2000-11-15,11488,11488,11240,11323,10240,27200.0,2000000.0
2000-11-16,11324,11366,11072,11323,11070,27200.0,2000000.0
2000-11-17,11322,12321,11238,11739,36290,28200.0,2000000.0
2000-11-20,11820,11903,11486,11655,16140,28000.0,2000000.0
2000-11-21,11820,12737,11485,11989,93590,28800.0,2000000.0
2000-11-22,12321,13779,12237,13778,148000,33100.0,2000000.0
2000-11-23,15067,15817,14651,15820,146190,38000.0,2000000.0
2000-11-24,16232,16440,13901,14403,347530,34600.0,2000000.0
2000-11-27,14983,16524,14277,14445,423570,34700.0,2000000.0
2000-11-28,14608,15899,14108,14152,228350,34000.0,2000000.0
2000-11-29,14569,14569,12695,12821,120500,30800.0,2000000.0
2000-11-30,13068,13278,12280,12737,92350,30600.0,2000000.0
2000-12-01,12361,13901,12361,12905,162730,31000.0,2000000.0
2000-12-04,13067,13984,12484,12947,202060,31100.0,2000000.0
2000-12-05,13067,14318,13067,13488,168250,32400.0,2000000.0
2000-12-06,13779,13944,12821,12821,102870,30800.0,2000000.0
2000-12-07,12611,13195,12154,12320,62120,29600.0,2000000.0
2000-12-08,12320,12778,12237,12238,47450,29400.0,2000000.0
2000-12-11,12070,12737,11945,12737,60620,30600.0,2000000.0
2000-12-12,12737,12903,12361,12780,39110,30700.0,2000000.0
2000-12-13,12820,13900,12403,13113,160990,31500.0,2000000.0
2000-12-14,13319,13319,12610,12862,36920,30900.0,2000000.0
2000-12-15,12985,13234,12609,12611,39120,30300.0,2000000.0
2000-12-18,12281,14068,12281,13696,138040,32900.0,2000000.0
2000-12-19,13693,15192,13067,13153,201280,31600.0,2000000.0
2000-12-20,13651,13651,11903,12155,81750,29200.0,2000000.0
2000-12-21,11737,12319,11569,11989,43740,28800.0,2000000.0
2000-12-22,11988,12487,11281,11364,37220,27300.0,2000000.0
2000-12-26,11572,11655,11324,11406,21230,27400.0,2000000.0
2001-01-02,11072,11739,10823,11406,44990,27400.0,2000000.0
2001-01-03,11527,12483,11320,12112,67620,29100.0,2000000.0
2001-01-04,12525,12819,12068,12404,54870,29800.0,2000000.0
2001-01-05,12277,12650,11901,12488,41500,30000.0,2000000.0
2001-01-08,12319,14359,12193,13570,131670,32600.0,2000000.0
2001-01-09,13901,14569,13152,13653,106350,32800.0,2000000.0
2001-01-10,13986,15692,13402,15694,232630,37700.0,2000000.0
2001-01-11,16233,18024,16233,18023,104860,43300.0,2000000.0
2001-01-12,20228,20686,16648,16649,269180,40000.0,2000000.0
2001-01-15,18313,18730,15398,16649,263430,40000.0,2000000.0
2001-01-16,16689,17730,14815,14985,164010,36000.0,2000000.0
2001-01-17,15067,15735,13901,14362,143640,34500.0,2000000.0
2001-01-18,14358,16232,14191,15402,223370,37000.0,2000000.0
2001-01-19,15815,16065,13777,13903,159500,33400.0,2000000.0
2001-01-22,13900,14316,13817,13985,80920,33600.0,2000000.0
2001-01-26,13985,14941,13818,14236,90980,34200.0,2000000.0
2001-01-29,14649,15481,14441,14819,101230,35600.0,2000000.0
2001-01-30,14858,16231,14400,14985,180660,36000.0,2000000.0
2001-01-31,15397,17229,15356,16734,327110,40200.0,2000000.0
2001-02-01,17064,17646,15522,16067,172350,38600.0,2000000.0
2001-02-02,16024,16814,15317,15318,95360,36800.0,2000000.0
2001-02-05,14568,15566,14151,14152,75640,34000.0,2000000.0
2001-02-06,14234,16066,14150,15318,134090,36800.0,2000000.0
2001-02-07,15065,15608,14399,14527,60880,34900.0,2000000.0
2001-02-08,14941,15982,14735,15652,131670,37600.0,2000000.0
2001-02-09,15815,16732,15734,15985,152350,38400.0,2000000.0
2001-02-12,16399,16399,15317,15776,63500,37900.0,2000000.0
2001-02-13,16314,16981,15815,15985,111680,38400.0,2000000.0
2001-02-14,16315,16315,15482,15567,54760,37400.0,2000000.0
2001-02-15,15816,16192,15151,15608,80920,37500.0,2000000.0
2001-02-16,15816,15816,15068,15070,61150,36200.0,2000000.0
2001-02-19,14816,15443,14816,15151,46550,36400.0,2000000.0
2001-02-20,15443,16026,14984,15151,115490,36400.0,2000000.0
2001-02-21,15357,15522,15150,15318,51300,36800.0,2000000.0
2001-02-22,15566,15981,15025,15402,75370,37000.0,2000000.0
2001-02-23,15566,15734,15107,15362,58210,36900.0,2000000.0
2001-02-26,15608,16606,15317,16359,146200,39300.0,2000000.0
2001-02-27,16358,16524,15815,16401,74520,39400.0,2000000.0
2001-02-28,16649,17731,16149,17067,196020,41000.0,2000000.0
2001-03-02,17399,17399,15444,15734,78250,37800.0,2000000.0
2001-03-05,15397,15733,14733,14985,68940,36000.0,2000000.0
2001-03-06,15026,15442,14859,14902,57230,35800.0,2000000.0
2001-03-07,15152,15399,14735,15151,43100,36400.0,2000000.0
2001-03-08,15027,15194,14861,15193,27030,36500.0,2000000.0
2001-03-09,15066,15522,15024,15026,46930,36100.0,2000000.0
2001-03-12,14815,15065,14399,14527,42190,34900.0,2000000.0
2001-03-13,14152,14152,13319,13653,31710,32800.0,2000000.0
2001-03-14,13900,14151,13693,14152,22940,34000.0,2000000.0
2001-03-15,13487,13779,13320,13736,22560,33000.0,2000000.0
2001-03-16,13819,14153,13611,13736,23750,33000.0,2000000.0
2001-03-19,13487,14153,13487,13736,30240,33000.0,2000000.0
2001-03-20,14153,14236,13738,13778,26970,33100.0,2000000.0
2001-03-21,13777,13900,13568,13903,12670,33400.0,2000000.0
2001-03-22,13984,13984,13568,13570,18940,32600.0,2000000.0
2001-03-23,13567,13983,13442,13985,22950,33600.0,2000000.0
2001-03-26,14317,15481,14317,14985,114350,36000.0,2000000.0
2001-03-27,15233,15233,14151,14195,35830,34100.0,2000000.0
2001-03-28,14232,14481,14023,14027,26260,33700.0,2000000.0
2001-03-29,13817,14108,13568,13903,24160,33400.0,2000000.0
2001-03-30,13986,14026,13570,13736,10570,33000.0,2000000.0
2001-04-02,13525,13900,13525,13570,8790,32600.0,2000000.0
2001-04-03,13444,13525,12862,12905,15890,31000.0,2000000.0
2001-04-04,12570,13153,12570,12821,15850,30800.0,2000000.0
2001-04-06,13318,13318,12985,12987,14100,31200.0,2000000.0
2001-04-09,13152,13901,12863,13320,34580,32000.0,2000000.0
2001-04-10,13693,14067,13525,13570,52160,32600.0,2000000.0
2001-04-11,13818,14025,13569,13820,29800,33200.0,2000000.0
2001-04-12,14025,14025,13611,13653,14730,32800.0,2000000.0
2001-04-13,13736,13777,13485,13570,10300,32600.0,2000000.0
2001-04-16,13610,13736,13401,13570,5970,32600.0,2000000.0
2001-04-17,13738,13738,13487,13736,8230,33000.0,2000000.0
2001-04-18,13900,14150,13817,13944,17930,33500.0,2000000.0
2001-04-19,13985,14318,13818,13820,29490,33200.0,2000000.0
2001-04-20,14067,14067,13485,13570,31150,32600.0,2000000.0
2001-04-23,13901,13901,13569,13611,9680,32700.0,2000000.0
2001-04-24,13401,13610,13401,13404,10450,32200.0,2000000.0
2001-04-25,13319,13693,13319,13404,15370,32200.0,2000000.0
2001-04-26,13568,13693,13485,13570,8740,32600.0,2000000.0
2001-04-27,13652,13652,13319,13653,14850,32800.0,2000000.0
2001-04-30,13653,13902,13527,13778,13720,33100.0,2000000.0
2001-05-02,13693,13900,13610,13862,14850,33300.0,2000000.0
2001-05-03,13735,14066,13735,13985,15090,33600.0,2000000.0
2001-05-04,14066,14900,13984,14487,36040,34800.0,2000000.0
2001-05-07,14567,15150,14317,14568,28740,35000.0,2000000.0
2001-05-08,14733,14983,14524,14819,23490,35600.0,2000000.0
2001-05-09,14816,14901,14483,14778,11120,35500.0,2000000.0
2001-05-10,14983,15316,14649,14985,38040,36000.0,2000000.0
2001-05-11,14983,15397,14317,14652,14400,35200.0,2000000.0
2001-05-14,14400,14607,14400,14568,9410,35000.0,2000000.0
2001-05-15,14607,14649,14400,14568,5940,35000.0,2000000.0
2001-05-16,14568,14568,14359,14362,8340,34500.0,2000000.0
2001-05-17,14567,14567,14317,14487,11220,34800.0,2000000.0
2001-05-18,14983,14983,14481,14527,7300,34900.0,2000000.0
2001-05-21,14607,14649,14400,14568,13990,35000.0,2000000.0
2001-05-22,14734,14734,14482,14487,9120,34800.0,2000000.0
2001-05-23,14482,14983,14358,14819,16270,35600.0,2000000.0
2001-05-24,14983,15316,14815,14945,17450,35900.0,2000000.0
2001-05-25,14816,15398,14650,15402,23960,37000.0,2000000.0
2001-05-28,15814,16148,15397,15442,33320,37100.0,2000000.0
2001-05-29,15814,15814,15316,15485,13960,37200.0,2000000.0
2001-05-30,15481,15939,15356,15485,22650,37200.0,2000000.0
2001-05-31,15232,15566,15232,15402,12460,37000.0,2000000.0
2001-06-01,15398,15482,15066,15402,19420,37000.0,2000000.0
2001-06-04,15232,15522,15232,15402,11980,37000.0,2000000.0
2001-06-05,15567,15651,15235,15236,7990,36600.0,2000000.0
2001-06-07,15398,15566,15150,15318,9840,36800.0,2000000.0
2001-06-08,15150,15442,15150,15318,11660,36800.0,2000000.0
2001-06-11,15233,15482,15233,15318,9250,36800.0,2000000.0
2001-06-12,15317,15398,15233,15318,11240,36800.0,2000000.0
2001-06-13,15318,16193,15318,15734,53180,37800.0,2000000.0
2001-06-14,15816,16607,15523,16234,65250,39000.0,2000000.0
2001-06-15,16314,16897,15940,16150,41550,38800.0,2000000.0
2001-06-18,16314,16854,16191,16734,48800,40200.0,2000000.0
2001-06-19,16397,16772,15940,15985,38310,38400.0,2000000.0
2001-06-20,15734,16981,15648,16150,90050,38800.0,2000000.0
2001-06-21,16233,16441,15817,15820,25170,38000.0,2000000.0
2001-06-22,15651,16067,15651,15694,16720,37700.0,2000000.0
2001-06-25,15484,15817,15235,15236,26980,36600.0,2000000.0
2001-06-26,15399,15483,15152,15151,19900,36400.0,2000000.0
2001-06-27,14984,15108,14816,14902,11240,35800.0,2000000.0
2001-06-28,14901,15234,14735,15151,23460,36400.0,2000000.0
2001-06-29,14983,15275,14899,14945,13250,35900.0,2000000.0
2001-07-02,14941,15193,14941,15151,11130,36400.0,2000000.0
2001-07-03,15233,15734,15150,15318,40010,36800.0,2000000.0
2001-07-04,15233,15690,15233,15318,14920,36800.0,2000000.0
2001-07-05,15524,15524,15026,15070,20180,36200.0,2000000.0
2001-07-06,14940,14940,14482,14487,14660,34800.0,2000000.0
2001-07-09,14316,14399,13900,14069,11160,33800.0,2000000.0
2001-07-10,14067,14318,13985,14320,10180,34400.0,2000000.0
2001-07-11,13982,14232,13982,14027,2760,33700.0,2000000.0
2001-07-12,14067,14318,14025,14320,2760,34400.0,2000000.0
2001-07-13,14316,14441,13983,13985,5270,33600.0,2000000.0
2001-07-16,13735,13983,13650,13985,5260,33600.0,2000000.0
2001-07-18,13737,14816,13737,14236,14740,34200.0,2000000.0
2001-07-19,13737,14067,13737,13820,3060,33200.0,2000000.0
2001-07-20,14066,14108,13650,13944,2010,33500.0,2000000.0
2001-07-23,13777,13900,13401,13404,5520,32200.0,2000000.0
2001-07-24,13318,13568,12902,13570,8900,32600.0,2000000.0
2001-07-25,13402,13652,13152,13611,2240,32700.0,2000000.0
2001-07-26,13610,13777,13360,13363,2830,32100.0,2000000.0
2001-07-27,13401,13610,13360,13570,5250,32600.0,2000000.0
2001-07-30,13401,13568,13401,13404,2390,32200.0,2000000.0
2001-07-31,13400,13984,13318,13903,9110,33400.0,2000000.0
2001-08-01,14067,14151,13650,14152,8580,34000.0,2000000.0
2001-08-02,14068,14068,13695,13696,20180,32900.0,2000000.0
2001-08-03,13651,13942,13651,13862,7440,33300.0,2000000.0
2001-08-06,13738,13902,13653,13736,2930,33000.0,2000000.0
2001-08-07,13736,13900,13651,13903,4580,33400.0,2000000.0
2001-08-08,14066,14523,13816,14527,25360,34900.0,2000000.0
2001-08-09,14482,14524,14151,14487,13240,34800.0,2000000.0
2001-08-10,14317,14815,14317,14819,12710,35600.0,2000000.0
2001-08-13,15066,15107,14649,14945,10140,35900.0,2000000.0
2001-08-14,14775,15068,14609,15070,14140,36200.0,2000000.0
2001-08-16,15649,15649,15150,15567,30350,37400.0,2000000.0
2001-08-17,15816,15816,15317,15608,21540,37500.0,2000000.0
2001-08-20,15608,15608,15317,15402,16820,37000.0,2000000.0
2001-08-21,15398,16065,15276,15402,72500,37000.0,2000000.0
2001-08-22,15398,15649,15107,15402,16350,37000.0,2000000.0
2001-08-23,15814,15814,15356,15485,22600,37200.0,2000000.0
2001-08-24,15523,15523,15193,15276,12200,36700.0,2000000.0
2001-08-27,15522,15522,15233,15318,9070,36800.0,2000000.0
2001-08-28,15067,15152,14984,15151,3650,36400.0,2000000.0
2001-08-29,14858,15066,14567,14985,8980,36000.0,2000000.0
2001-08-30,14567,14815,14567,14819,1280,35600.0,2000000.0
2001-08-31,14318,14568,14151,14236,7070,34200.0,2000000.0
2001-09-03,14232,14232,13940,14027,560,33700.0,2000000.0
2001-09-04,14524,14524,14066,14487,7790,34800.0,2000000.0
2001-09-05,14899,14899,14441,14859,8180,35700.0,2000000.0
2001-09-06,14983,14983,14607,14945,6050,35900.0,2000000.0
2001-09-07,14569,16107,14569,15276,43780,36700.0,2000000.0
2001-09-10,15482,16232,15191,15402,100770,37000.0,2000000.0
2001-09-11,16067,16067,14735,15070,34870,36200.0,2000000.0
2001-09-12,12821,14025,12821,13320,43880,32000.0,2000000.0
2001-09-13,13486,13818,13402,13653,12530,32800.0,2000000.0
2001-09-14,13568,13736,13151,13404,24880,32200.0,2000000.0
2001-09-17,13402,13737,13068,13195,10810,31700.0,2000000.0
2001-09-18,13277,13610,13277,13529,5170,32500.0,2000000.0
2001-09-19,13900,14150,13525,13903,10160,33400.0,2000000.0
2001-09-20,13694,13860,13652,13820,2930,33200.0,2000000.0
2001-09-21,13399,13983,13317,13985,4690,33600.0,2000000.0
2001-09-24,14066,14150,13983,13985,880,33600.0,2000000.0
2001-09-25,14066,14150,13983,13985,2140,33600.0,2000000.0
2001-09-26,14066,14234,13900,13903,3040,33400.0,2000000.0
2001-09-27,14151,14400,14151,14403,4310,34600.0,2000000.0
2001-09-28,14485,15235,14485,15236,9230,36600.0,2000000.0
2001-10-04,15648,15648,14899,15026,2470,36100.0,2000000.0
2001-10-05,15026,15318,14735,15111,8170,36300.0,2000000.0
2001-10-08,15068,15235,14985,15236,1350,36600.0,2000000.0
2001-10-09,15234,15399,15068,15070,940,36200.0,2000000.0
2001-10-10,15358,15358,14984,15070,7590,36200.0,2000000.0
2001-10-11,15067,15901,15067,15820,28450,38000.0,2000000.0
2001-10-12,15940,16149,15482,15567,9100,37400.0,2000000.0
2001-10-15,15066,16065,15066,16067,12600,38600.0,2000000.0
2001-10-16,16231,16231,15815,16067,9840,38600.0,2000000.0
2001-10-17,16231,16231,15441,15985,6550,38400.0,2000000.0
2001-10-18,15608,16065,15441,16067,1750,38600.0,2000000.0
2001-10-19,16233,16233,15858,15901,2060,38200.0,2000000.0
2001-10-22,15816,16106,15816,16025,2120,38500.0,2000000.0
2001-10-23,16066,16982,15940,16649,31150,40000.0,2000000.0
2001-10-24,16398,16898,16315,16401,5210,39400.0,2000000.0
2001-10-25,16814,17023,16398,16649,10080,40000.0,2000000.0
2001-10-26,16648,16898,16524,16649,6730,40000.0,2000000.0
2001-10-29,16648,16732,15649,16649,5810,40000.0,2000000.0
2001-10-30,16397,16605,15940,16484,4110,39600.0,2000000.0
2001-10-31,16647,16981,16231,16734,27500,40200.0,2000000.0
2001-11-01,16564,16854,16523,16734,3120,40200.0,2000000.0
2001-11-02,16647,16980,16481,16982,3130,40800.0,2000000.0
2001-11-05,16981,17480,16813,16858,6480,40500.0,2000000.0
2001-11-06,17065,17647,17065,17649,14910,42400.0,2000000.0
2001-11-07,17731,17898,17066,17067,3090,41000.0,2000000.0
2001-11-08,16939,17273,16854,16858,2020,40500.0,2000000.0
2001-11-09,17064,17273,16689,16858,1880,40500.0,2000000.0
2001-11-12,16523,17022,16481,16734,13010,40200.0,2000000.0
2001-11-13,16690,16898,16648,16649,5450,40000.0,2000000.0
2001-11-14,16689,16980,16647,16982,6560,40800.0,2000000.0
2001-11-15,16646,17146,16646,16940,3290,40700.0,2000000.0
2001-11-16,17149,17898,16982,17858,8510,42900.0,2000000.0
2001-11-19,18190,18190,17481,17817,6030,42800.0,2000000.0
2001-11-20,17814,17938,17565,17606,3630,42300.0,2000000.0
2001-11-21,17898,18104,17482,17566,6440,42200.0,2000000.0
2001-11-22,17606,18065,17606,17899,2700,43000.0,2000000.0
2001-11-23,17606,18481,17606,17983,2780,43200.0,2000000.0
2001-11-26,18563,18729,17897,18732,10270,45000.0,2000000.0
2001-11-27,18436,18979,18022,18190,24550,43700.0,2000000.0
2001-11-28,17897,18646,17897,18232,1030,43800.0,2000000.0
2001-11-29,17645,18312,17645,18315,8290,44000.0,2000000.0
2001-11-30,18312,18479,18145,18315,2900,44000.0,2000000.0
2001-12-03,18230,18480,17814,18064,5480,43400.0,2000000.0
2001-12-04,18063,18729,18063,18315,3660,44000.0,2000000.0
2001-12-05,18314,18688,18314,18648,2330,44800.0,2000000.0
2001-12-06,18688,18772,18481,18648,2010,44800.0,2000000.0
2001-12-07,18646,18979,18646,18980,3810,45600.0,2000000.0
2001-12-10,18980,19563,18980,19232,3870,46200.0,2000000.0
2001-12-11,19187,19564,19187,19398,2310,46600.0,2000000.0
2001-12-12,19397,19522,18981,19398,1310,46600.0,2000000.0
2001-12-13,19146,19645,19146,19398,6310,46600.0,2000000.0
2001-12-14,19395,19729,19395,19730,3340,47400.0,2000000.0
2001-12-17,19770,20103,19730,19980,1370,48000.0,2000000.0
2001-12-18,20228,21144,20228,21147,10020,50800.0,2000000.0
2001-12-19,21561,21727,20395,21063,11310,50600.0,2000000.0
2001-12-20,21227,21309,19980,19980,11860,48000.0,2000000.0
2001-12-21,19980,20272,19564,19563,3670,47000.0,2000000.0
2001-12-24,19562,20728,19562,20231,8010,48600.0,2000000.0
2001-12-26,20394,20560,19979,20231,2420,48600.0,2000000.0
2001-12-27,19564,19689,19480,19482,1980,46800.0,2000000.0
2001-12-28,19480,20395,19480,19482,2150,46800.0,2000000.0
2002-01-02,19564,19564,19230,19522,4240,46900.0,2000000.0
2002-01-03,19229,19979,18854,19774,4280,47500.0,2000000.0
2002-01-04,19770,19812,19146,19440,6245,46700.0,2000000.0
2002-01-07,19229,19936,19229,19939,1640,47900.0,2000000.0
2002-01-08,19979,21227,19979,20979,16430,50400.0,2000000.0
2002-01-09,20811,20853,20312,20690,2150,49700.0,2000000.0
2002-01-10,20394,22893,20394,20647,11840,49600.0,2000000.0
2002-01-11,20643,21226,20477,20479,3670,49200.0,2000000.0
2002-01-14,22892,22892,20559,20604,5810,49500.0,2000000.0
2002-01-15,20644,20644,19979,20064,4200,48200.0,2000000.0
2002-01-16,20147,20312,20021,20021,1280,48100.0,2000000.0
2002-01-17,19810,20810,19561,20313,6790,48800.0,2000000.0
2002-01-18,20394,20811,20394,20437,2410,49100.0,2000000.0
2002-01-21,20811,20978,20478,20979,2140,50400.0,2000000.0
2002-01-22,20478,21227,20478,21230,3440,51000.0,2000000.0
2002-01-23,21309,21809,21309,21647,11430,52000.0,2000000.0
2002-01-24,21644,22059,21309,21728,3940,52200.0,2000000.0
2002-01-25,21393,22058,21393,21812,1485,52400.0,2000000.0
2002-01-28,22144,22477,21561,22019,3130,52900.0,2000000.0
2002-01-29,22893,22893,21686,22063,900,53000.0,2000000.0
2002-01-30,22058,22058,21643,21812,4430,52400.0,2000000.0
2002-01-31,21644,21644,21478,21647,3160,52000.0,2000000.0
2002-02-01,21642,22224,21435,22063,2760,53000.0,2000000.0
2002-02-04,21475,22267,21475,22103,740,53100.0,2000000.0
2002-02-05,21808,22058,21808,22063,540,53000.0,2000000.0
2002-02-06,21561,21977,21351,21812,650,52400.0,2000000.0
2002-02-07,21061,22059,21061,21728,2440,52200.0,2000000.0
2002-02-08,21644,23976,21562,22852,65720,54900.0,2000000.0
2002-02-14,22852,23392,22100,23394,5440,56200.0,2000000.0
2002-02-15,23475,23558,23392,23394,300,56200.0,2000000.0
2002-02-18,23391,23808,22933,22936,1830,55100.0,2000000.0
2002-02-19,23640,23640,20893,22645,6440,54400.0,2000000.0
