대한화섬(003830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-03-10,13800,13900,13350,13600,4670,18061.0,1328000.0
2004-03-11,13350,13550,13000,13450,2990,17862.0,1328000.0
2004-03-12,13100,13400,12500,13000,2110,17264.0,1328000.0
2004-03-15,13000,13000,12600,12900,1440,17131.0,1328000.0
2004-03-16,12700,12700,12000,12300,6740,16334.0,1328000.0
2004-03-17,12350,12400,12000,12350,5400,16401.0,1328000.0
2004-03-18,12300,12500,12300,12400,270,16467.0,1328000.0
2004-03-19,12500,12550,12300,12450,830,16534.0,1328000.0
2004-03-22,12500,12700,12250,12300,1450,16334.0,1328000.0
2004-03-23,12150,12300,12050,12200,2920,16202.0,1328000.0
2004-03-24,12400,12400,12100,12200,920,16202.0,1328000.0
2004-03-25,12150,12350,11900,12300,2770,16334.0,1328000.0
2004-03-26,12000,12150,12000,12000,1960,15936.0,1328000.0
2004-03-29,12000,12150,11900,12150,610,16135.0,1328000.0
2004-03-30,12100,12400,12100,12400,921,16467.0,1328000.0
2004-03-31,12200,12300,12200,12300,859,16334.0,1328000.0
2004-04-01,12250,12350,12250,12350,149,16401.0,1328000.0
2004-04-02,12350,12350,12250,12350,430,16401.0,1328000.0
2004-04-06,12350,12350,12050,12300,3230,16334.0,1328000.0
2004-04-07,12250,12450,12200,12450,2031,16534.0,1328000.0
2004-04-08,12350,12500,12350,12500,290,16600.0,1328000.0
2004-04-09,12550,12600,12500,12600,440,16733.0,1328000.0
2004-04-12,12500,12600,12500,12600,710,16733.0,1328000.0
2004-04-13,12600,12650,12600,12650,300,16799.0,1328000.0
2004-04-14,12400,12600,12100,12500,1230,16600.0,1328000.0
2004-04-16,12350,12500,12350,12500,150,16600.0,1328000.0
2004-04-19,12250,12450,12250,12450,160,16534.0,1328000.0
2004-04-20,12400,12450,12300,12450,271,16534.0,1328000.0
2004-04-21,12400,13050,12400,12550,6690,16666.0,1328000.0
2004-04-22,12800,12800,12300,12550,4530,16666.0,1328000.0
2004-04-23,12600,12800,12500,12650,3310,16799.0,1328000.0
2004-04-26,12400,12700,12400,12700,3290,16866.0,1328000.0
2004-04-27,12700,13400,12550,13000,6270,17264.0,1328000.0
2004-04-28,12900,12950,12600,12700,5880,16866.0,1328000.0
2004-04-29,12550,12600,12400,12550,3160,16666.0,1328000.0
2004-04-30,12500,12600,12500,12600,540,16733.0,1328000.0
2004-05-03,12350,12700,12350,12600,1210,16733.0,1328000.0
2004-05-04,12700,12700,12500,12700,150,16866.0,1328000.0
2004-05-06,12500,12650,12350,12400,1380,16467.0,1328000.0
2004-05-07,12000,12300,12000,12200,3880,16202.0,1328000.0
2004-05-10,11900,12150,11800,11800,2020,15670.0,1328000.0
2004-05-11,11100,11750,11100,11750,1060,15604.0,1328000.0
2004-05-12,11800,12100,11500,12100,8400,16069.0,1328000.0
2004-05-13,12000,12000,11950,12000,3590,15936.0,1328000.0
2004-05-14,12100,12100,11600,11950,3090,15870.0,1328000.0
2004-05-17,12000,12000,11150,11750,5840,15604.0,1328000.0
2004-05-18,11600,11700,11500,11700,320,15538.0,1328000.0
2004-05-19,11700,11900,11600,11850,660,15737.0,1328000.0
2004-05-20,11900,11900,11600,11850,970,15737.0,1328000.0
2004-05-21,11700,11850,11700,11850,2270,15737.0,1328000.0
2004-05-24,11600,11800,11600,11800,820,15670.0,1328000.0
2004-05-25,11600,11700,11500,11700,930,15538.0,1328000.0
2004-05-27,11500,12000,11500,11950,1490,15870.0,1328000.0
2004-05-28,11650,11850,11500,11750,5470,15604.0,1328000.0
2004-05-31,11400,11750,11400,11700,390,15538.0,1328000.0
2004-06-01,11500,11650,11300,11600,1520,15405.0,1328000.0
2004-06-02,11550,11600,11400,11550,790,15338.0,1328000.0
2004-06-03,11600,11600,11400,11500,720,15272.0,1328000.0
2004-06-04,11600,11600,11600,11600,10,15405.0,1328000.0
2004-06-07,11600,11600,11600,11600,740,15405.0,1328000.0
2004-06-08,11700,11700,11500,11650,1380,15471.0,1328000.0
2004-06-09,11750,12250,11500,11950,2220,15870.0,1328000.0
2004-06-10,11800,12000,11600,11850,3210,15737.0,1328000.0
2004-06-11,11850,11850,11450,11750,780,15604.0,1328000.0
2004-06-14,11700,11700,11100,11600,3380,15405.0,1328000.0
2004-06-15,11550,11650,11000,11450,5050,15206.0,1328000.0
2004-06-16,11450,11600,11400,11400,170,15139.0,1328000.0
2004-06-17,11400,11750,11400,11750,790,15604.0,1328000.0
2004-06-18,12100,12100,11300,11550,1190,15338.0,1328000.0
2004-06-21,11650,11700,11450,11600,480,15405.0,1328000.0
2004-06-22,11500,11600,11400,11550,330,15338.0,1328000.0
2004-06-23,11550,11550,11400,11500,660,15272.0,1328000.0
2004-06-24,11500,11500,11450,11450,530,15206.0,1328000.0
2004-06-25,11350,11450,11100,11400,1021,15139.0,1328000.0
2004-06-28,11150,11450,11150,11450,590,15206.0,1328000.0
2004-06-29,11200,11500,11200,11500,620,15272.0,1328000.0
2004-06-30,11500,11500,11500,11500,210,15272.0,1328000.0
2004-07-01,11500,11650,11500,11650,270,15471.0,1328000.0
2004-07-02,11600,11600,11600,11600,0,15405.0,1328000.0
2004-07-05,11200,11500,11200,11500,370,15272.0,1328000.0
2004-07-06,11400,11950,11400,11950,1460,15870.0,1328000.0
2004-07-07,11850,11850,11850,11850,50,15737.0,1328000.0
2004-07-08,11850,11950,11700,11900,548,15803.0,1328000.0
2004-07-09,11900,12000,11600,12000,179,15936.0,1328000.0
2004-07-12,11500,12000,11500,11900,553,15803.0,1328000.0
2004-07-13,11900,11900,11850,11850,232,15737.0,1328000.0
2004-07-14,11850,11850,11850,11850,70,15737.0,1328000.0
2004-07-15,11850,11850,11850,11850,20,15737.0,1328000.0
2004-07-16,11900,11900,11900,11900,64,15803.0,1328000.0
2004-07-19,11950,11950,11950,11950,110,15870.0,1328000.0
2004-07-20,11900,11950,11900,11900,250,15803.0,1328000.0
2004-07-21,11900,11900,11500,11850,810,15737.0,1328000.0
2004-07-22,11700,11700,11550,11700,470,15538.0,1328000.0
2004-07-23,11700,11700,11400,11650,630,15471.0,1328000.0
2004-07-26,11450,11650,11400,11600,520,15405.0,1328000.0
2004-07-27,11450,11500,11400,11500,579,15272.0,1328000.0
2004-07-28,11500,11500,11450,11500,700,15272.0,1328000.0
2004-07-29,11450,11550,11400,11500,400,15272.0,1328000.0
2004-07-30,11500,11800,11500,11800,20,15670.0,1328000.0
2004-08-02,11800,11800,11800,11800,0,15670.0,1328000.0
2004-08-03,11750,11750,11750,11750,0,15604.0,1328000.0
2004-08-04,11500,11750,11450,11700,280,15538.0,1328000.0
2004-08-05,11950,11950,11950,11950,10,15870.0,1328000.0
2004-08-06,12700,12700,11400,11600,520,15405.0,1328000.0
2004-08-09,12200,12200,11600,11750,749,15604.0,1328000.0
2004-08-10,11550,11950,11500,11950,2170,15870.0,1328000.0
2004-08-11,11900,11900,11900,11900,10,15803.0,1328000.0
2004-08-12,11750,11750,10900,11700,4590,15538.0,1328000.0
2004-08-13,11700,11700,11300,11600,500,15405.0,1328000.0
2004-08-16,11900,11900,11650,11800,120,15670.0,1328000.0
2004-08-17,11700,11900,11600,11900,8070,15803.0,1328000.0
2004-08-18,11950,11950,11750,11900,170,15803.0,1328000.0
2004-08-19,11800,11850,11700,11850,5040,15737.0,1328000.0
2004-08-20,11800,11900,11750,11900,860,15803.0,1328000.0
2004-08-23,11900,11900,11750,11900,530,15803.0,1328000.0
2004-08-24,11750,11950,11750,11900,4700,15803.0,1328000.0
2004-08-25,11800,12250,11800,12200,5592,16202.0,1328000.0
2004-08-26,12100,12550,12050,12550,12880,16666.0,1328000.0
2004-08-27,12400,12900,12300,12850,6370,17065.0,1328000.0
2004-08-30,12700,13000,12700,12850,4410,17065.0,1328000.0
2004-08-31,12700,12900,12600,12800,3980,16998.0,1328000.0
2004-09-01,12700,13300,12550,13300,7111,17662.0,1328000.0
2004-09-02,13100,13600,13050,13550,5130,17994.0,1328000.0
2004-09-03,13500,13600,13450,13550,2089,17994.0,1328000.0
2004-09-06,13400,13700,13350,13600,2910,18061.0,1328000.0
2004-09-07,13400,13650,13400,13650,160,18127.0,1328000.0
2004-09-08,13500,13650,13250,13300,890,17662.0,1328000.0
2004-09-09,13200,13600,13200,13450,5310,17862.0,1328000.0
2004-09-10,13450,13950,13400,13800,3150,18326.0,1328000.0
2004-09-13,13650,15700,13650,15300,13030,20318.0,1328000.0
2004-09-14,15500,17400,15300,15800,41260,20982.0,1328000.0
2004-09-15,15350,15800,14400,14400,18495,19123.0,1328000.0
2004-09-16,14450,14600,13900,14300,10510,18990.0,1328000.0
2004-09-17,14500,15500,14200,15150,18181,20119.0,1328000.0
2004-09-20,15200,17400,15200,17400,44650,23107.0,1328000.0
2004-09-21,18450,20000,17900,19200,205220,25498.0,1328000.0
2004-09-22,19050,21700,18200,19600,155461,26029.0,1328000.0
2004-09-23,20450,21200,19000,19000,55960,25232.0,1328000.0
2004-09-24,18300,18900,17750,18350,31040,24369.0,1328000.0
2004-09-30,18700,21100,18700,21100,108630,28021.0,1328000.0
2004-10-01,21100,21900,20100,20850,54692,27689.0,1328000.0
2004-10-04,21000,22400,20250,21050,45798,27954.0,1328000.0
2004-10-05,21750,22300,20650,21000,59625,27888.0,1328000.0
2004-10-06,21200,21350,20200,20800,36361,27622.0,1328000.0
2004-10-07,21200,22600,20650,20650,44296,27423.0,1328000.0
2004-10-08,21000,21250,19200,19700,40651,26162.0,1328000.0
2004-10-11,19400,19750,18750,19200,24660,25498.0,1328000.0
2004-10-12,19500,19600,18350,18400,26600,24435.0,1328000.0
2004-10-13,18400,18800,17000,17200,35508,22842.0,1328000.0
2004-10-14,17400,17700,16650,17300,23740,22974.0,1328000.0
2004-10-15,17500,18650,17000,17500,38790,23240.0,1328000.0
2004-10-18,18000,18000,16700,16800,19867,22310.0,1328000.0
2004-10-19,16850,17600,16600,16800,13467,22310.0,1328000.0
2004-10-20,16800,17400,16250,16450,14300,21846.0,1328000.0
2004-10-21,16500,16800,15500,16000,16670,21248.0,1328000.0
2004-10-22,16100,16750,16000,16500,10470,21912.0,1328000.0
2004-10-25,16700,16850,16000,16150,11380,21447.0,1328000.0
2004-10-26,16350,17400,16350,16900,25834,22443.0,1328000.0
2004-10-27,17150,17800,16700,17300,21066,22974.0,1328000.0
2004-10-28,17300,17700,16850,17150,15350,22775.0,1328000.0
2004-10-29,17000,17150,16600,16800,8554,22310.0,1328000.0
2004-11-01,17000,17450,16900,17100,14680,22709.0,1328000.0
2004-11-02,17550,17750,17200,17750,19440,23572.0,1328000.0
2004-11-03,17750,18500,17700,18000,17700,23904.0,1328000.0
2004-11-04,18000,18150,17500,17800,14793,23638.0,1328000.0
2004-11-05,18100,18100,17700,17750,9660,23572.0,1328000.0
2004-11-08,17750,17850,17350,17350,4020,23041.0,1328000.0
2004-11-09,17250,17300,16750,17000,7290,22576.0,1328000.0
2004-11-10,17100,17500,17000,17500,5290,23240.0,1328000.0
2004-11-11,17600,17900,17550,17700,3800,23506.0,1328000.0
2004-11-12,17800,18200,17800,17900,6360,23771.0,1328000.0
2004-11-15,18000,18100,17750,18000,4470,23904.0,1328000.0
2004-11-16,17900,17900,17000,17250,17760,22908.0,1328000.0
2004-11-17,17200,17350,17050,17200,5240,22842.0,1328000.0
2004-11-18,17000,17050,16750,16950,5570,22510.0,1328000.0
2004-11-19,16900,17250,16850,17200,3240,22842.0,1328000.0
2004-11-22,17200,17850,17200,17800,9670,23638.0,1328000.0
2004-11-23,17750,20300,17750,20000,37640,26560.0,1328000.0
2004-11-24,20300,20400,19100,19600,18170,26029.0,1328000.0
2004-11-25,19700,21000,19500,20100,31040,26693.0,1328000.0
2004-11-26,20050,21300,19750,20400,39320,27091.0,1328000.0
2004-11-29,20500,21400,20500,21000,25890,27888.0,1328000.0
2004-11-30,21200,21300,20300,21300,21460,28286.0,1328000.0
2004-12-01,20950,21050,20150,20150,4750,26759.0,1328000.0
2004-12-02,20000,21700,20000,21000,27421,27888.0,1328000.0
2004-12-03,20850,22800,20850,21050,38150,27954.0,1328000.0
2004-12-06,21500,21500,20500,21000,8340,27888.0,1328000.0
2004-12-07,21000,24150,21000,23250,72872,30876.0,1328000.0
2004-12-08,23150,23400,22050,23000,21933,30544.0,1328000.0
2004-12-09,23100,23600,22000,22550,12400,29946.0,1328000.0
2004-12-10,22450,23300,20000,20550,23700,27290.0,1328000.0
2004-12-13,20300,20650,20000,20250,7805,26892.0,1328000.0
2004-12-14,20100,21500,20100,20100,13541,26693.0,1328000.0
2004-12-15,20250,20450,19200,19700,13050,26162.0,1328000.0
2004-12-16,19600,20900,19550,20600,8117,27357.0,1328000.0
2004-12-17,21000,21500,20700,20900,8403,27755.0,1328000.0
2004-12-20,20650,21200,20400,20600,6290,27357.0,1328000.0
2004-12-21,20500,21500,19550,21150,19440,28087.0,1328000.0
2004-12-22,21150,24300,20600,23000,117870,30544.0,1328000.0
2004-12-23,23300,23300,21800,21800,48535,28950.0,1328000.0
2004-12-24,22300,22550,20900,21050,15782,27954.0,1328000.0
2004-12-27,21200,23000,20800,21000,11140,27888.0,1328000.0
2004-12-28,20900,20900,20100,20250,12803,26892.0,1328000.0
2004-12-29,19750,20700,19750,20300,7802,26958.0,1328000.0
2004-12-30,20300,20500,20200,20200,4650,26826.0,1328000.0
2005-01-03,20500,21400,20000,20700,13538,27490.0,1328000.0
2005-01-04,20950,22300,20650,21950,13330,29150.0,1328000.0
2005-01-05,22000,23000,21600,22450,11022,29814.0,1328000.0
2005-01-06,23000,25700,21700,25600,21673,33997.0,1328000.0
2005-01-07,26000,26400,23300,24000,16970,31872.0,1328000.0
2005-01-10,23500,23700,22400,22400,8502,29747.0,1328000.0
2005-01-11,22700,23850,22250,22850,4870,30345.0,1328000.0
2005-01-12,22850,23900,22550,23900,4160,31739.0,1328000.0
2005-01-13,23900,24400,23400,23950,1150,31806.0,1328000.0
2005-01-14,23600,24250,23000,23900,3690,31739.0,1328000.0
2005-01-17,23250,24300,22850,22850,8575,30345.0,1328000.0
2005-01-18,22500,23150,22000,22450,12723,29814.0,1328000.0
2005-01-19,22450,22750,22000,22300,6210,29614.0,1328000.0
2005-01-20,22500,23300,22100,22900,7160,30411.0,1328000.0
2005-01-21,22350,23300,22350,23050,3500,30610.0,1328000.0
2005-01-24,22500,22850,22100,22550,5580,29946.0,1328000.0
2005-01-25,22000,22150,21550,21550,10080,28618.0,1328000.0
2005-01-26,21100,21900,21100,21900,6640,29083.0,1328000.0
2005-01-27,22150,23300,22000,22000,12480,29216.0,1328000.0
2005-01-28,22000,22400,21600,21750,4780,28884.0,1328000.0
2005-01-31,22550,25000,22500,25000,38890,33200.0,1328000.0
2005-02-01,27000,27500,25100,25700,20730,34130.0,1328000.0
2005-02-02,25700,27200,24600,25450,12430,33798.0,1328000.0
2005-02-03,24750,25600,24700,25500,3700,33864.0,1328000.0
2005-02-04,25150,26300,25100,25900,5420,34395.0,1328000.0
2005-02-07,25850,26500,25250,25750,6860,34196.0,1328000.0
2005-02-11,25300,25750,24200,24900,8090,33067.0,1328000.0
2005-02-14,24550,25250,24200,25100,10350,33333.0,1328000.0
2005-02-15,25200,26900,25000,25000,11020,33200.0,1328000.0
2005-02-16,25400,27850,25200,27800,9210,36918.0,1328000.0
2005-02-17,29000,29000,27650,27700,10440,36786.0,1328000.0
2005-02-18,27800,30850,27800,29700,14900,39442.0,1328000.0
2005-02-21,30000,31400,29750,30500,12220,40504.0,1328000.0
2005-02-22,30050,30800,29000,29400,9025,39043.0,1328000.0
2005-02-23,29400,30000,27850,29300,10590,38910.0,1328000.0
2005-02-24,28800,31200,28800,30450,8985,40438.0,1328000.0
2005-02-25,30450,32350,30450,32300,13150,42894.0,1328000.0
2005-02-28,33700,37100,33200,36200,48280,48074.0,1328000.0
2005-03-02,36000,41500,35000,41000,32410,54448.0,1328000.0
2005-03-03,42600,47150,42000,46000,60660,61088.0,1328000.0
2005-03-04,47000,51000,45150,50000,41555,66400.0,1328000.0
2005-03-07,50000,50000,44800,46000,30610,61088.0,1328000.0
2005-03-08,48000,48000,39100,40900,29155,54315.0,1328000.0
2005-03-09,39500,42350,38550,41300,13210,54846.0,1328000.0
2005-03-10,40300,45000,40300,43500,18341,57768.0,1328000.0
2005-03-11,43100,45900,42500,44300,13330,58830.0,1328000.0
2005-03-14,44300,44300,41000,42000,6140,55776.0,1328000.0
2005-03-15,41400,41400,37500,38450,7444,51062.0,1328000.0
2005-03-16,38000,40800,38000,40300,10101,53518.0,1328000.0
2005-03-17,39900,39900,37200,38350,7706,50929.0,1328000.0
2005-03-18,38450,39800,35600,35600,13070,47277.0,1328000.0
2005-03-21,35550,36800,34100,36000,9145,47808.0,1328000.0
2005-03-22,36000,36000,34400,34500,2640,45816.0,1328000.0
2005-03-23,33800,34400,32300,34400,7057,45683.0,1328000.0
2005-03-24,34950,35000,31800,32500,6807,43160.0,1328000.0
2005-03-25,33000,33000,31500,32650,4340,43359.0,1328000.0
2005-03-28,32800,34250,31500,33500,9550,44488.0,1328000.0
2005-03-29,33500,35400,32950,33500,3390,44488.0,1328000.0
2005-03-30,32600,32600,31700,32350,1941,42961.0,1328000.0
2005-03-31,32200,34100,32200,32950,3800,43758.0,1328000.0
2005-04-01,32150,34250,32150,34250,3692,45484.0,1328000.0
2005-04-04,35600,35600,33500,33600,2460,44621.0,1328000.0
2005-04-06,33800,33900,32000,33500,2970,44488.0,1328000.0
2005-04-07,33000,34400,32250,33450,1680,44422.0,1328000.0
2005-04-08,33200,33850,32600,33200,1270,44090.0,1328000.0
2005-04-11,33000,33300,32200,33050,2897,43890.0,1328000.0
2005-04-12,33800,33800,32600,32600,4270,43293.0,1328000.0
2005-04-13,33000,33500,32000,32600,2490,43293.0,1328000.0
2005-04-14,32600,32600,31400,31700,4210,42098.0,1328000.0
2005-04-15,31300,32300,30200,31000,2140,41168.0,1328000.0
2005-04-18,30000,30000,28250,29950,6280,39774.0,1328000.0
2005-04-19,29500,31000,29200,30000,3260,39840.0,1328000.0
2005-04-20,30900,32000,30000,30850,3070,40969.0,1328000.0
2005-04-21,30800,31450,30800,31350,1440,41633.0,1328000.0
2005-04-22,32500,32500,31600,32000,3200,42496.0,1328000.0
2005-04-25,32450,36000,32200,34500,4810,45816.0,1328000.0
2005-04-26,34300,36850,33800,34900,6662,46347.0,1328000.0
2005-04-27,33900,36400,33900,35400,3724,47011.0,1328000.0
2005-04-28,36250,36650,35050,35050,4610,46546.0,1328000.0
2005-04-29,35000,35700,33800,35500,3402,47144.0,1328000.0
2005-05-02,35000,36300,34750,36000,2440,47808.0,1328000.0
2005-05-03,36350,36600,35250,35800,2685,47542.0,1328000.0
2005-05-04,36600,36600,34600,36050,4030,47874.0,1328000.0
2005-05-06,34900,35450,34500,34500,4105,45816.0,1328000.0
2005-05-09,34550,34550,32250,33050,2670,43890.0,1328000.0
2005-05-10,32950,33900,31300,31650,2466,42031.0,1328000.0
2005-05-11,31550,31850,30100,30900,3280,41035.0,1328000.0
2005-05-12,31000,31250,30100,31050,2100,41234.0,1328000.0
2005-05-13,31250,31250,29800,30950,1680,41102.0,1328000.0
2005-05-16,31000,31300,30050,30900,2140,41035.0,1328000.0
2005-05-17,30900,31600,30300,31100,3290,41301.0,1328000.0
2005-05-18,31400,31400,30550,31000,3140,41168.0,1328000.0
2005-05-19,31250,31300,30000,30850,8060,40969.0,1328000.0
2005-05-20,30750,30850,29600,29700,3200,39442.0,1328000.0
2005-05-23,29700,30000,29000,29150,3650,38711.0,1328000.0
2005-05-24,29150,29400,28650,29000,1770,38512.0,1328000.0
2005-05-25,29000,29800,29000,29400,3100,39043.0,1328000.0
2005-05-26,29100,29600,28500,29500,1280,39176.0,1328000.0
2005-05-27,29500,31450,29500,31300,1590,41566.0,1328000.0
2005-05-30,30750,32700,30750,32500,3440,43160.0,1328000.0
2005-05-31,32000,32450,31500,31800,1060,42230.0,1328000.0
2005-06-01,31850,32000,31300,31450,3860,41766.0,1328000.0
2005-06-02,31450,31800,31000,31450,2540,41766.0,1328000.0
2005-06-03,31200,32450,30800,30800,2040,40902.0,1328000.0
2005-06-07,30500,30500,29700,30300,4640,40238.0,1328000.0
2005-06-08,30300,30650,30100,30150,1590,40039.0,1328000.0
2005-06-09,30450,31850,29700,30700,6570,40770.0,1328000.0
2005-06-10,30350,31100,30200,31100,1870,41301.0,1328000.0
2005-06-13,31100,34500,31100,33850,6200,44953.0,1328000.0
2005-06-14,33850,33850,32600,33700,5810,44754.0,1328000.0
2005-06-15,33950,33950,32500,33600,3090,44621.0,1328000.0
2005-06-16,33650,34000,33000,34000,3250,45152.0,1328000.0
2005-06-17,34000,34000,32800,33600,130,44621.0,1328000.0
2005-06-20,33050,33500,32800,33300,1770,44222.0,1328000.0
2005-06-21,34000,34200,33100,33700,3193,44754.0,1328000.0
2005-06-22,33850,34500,33200,34000,3333,45152.0,1328000.0
2005-06-23,33800,35700,33800,35550,1720,47210.0,1328000.0
2005-06-24,35500,35500,34700,35000,2780,46480.0,1328000.0
2005-06-27,34900,36000,34800,34900,1785,46347.0,1328000.0
2005-06-28,34100,35400,34100,34500,3030,45816.0,1328000.0
2005-06-29,34200,35300,33900,35200,4530,46746.0,1328000.0
2005-06-30,35250,36600,34400,36000,2070,47808.0,1328000.0
2005-07-01,36000,39200,36000,38150,8150,50663.0,1328000.0
2005-07-04,38300,41000,38300,41000,5700,54448.0,1328000.0
2005-07-05,41800,42000,40000,40450,1430,53718.0,1328000.0
2005-07-06,40000,42000,40000,41800,1520,55510.0,1328000.0
2005-07-07,42400,42500,39800,40500,2160,53784.0,1328000.0
2005-07-08,40500,41000,38500,39000,1560,51792.0,1328000.0
2005-07-11,39000,39000,37500,37900,4210,50331.0,1328000.0
2005-07-12,37900,38200,36600,37300,3070,49534.0,1328000.0
2005-07-13,37300,38700,36600,38000,3110,50464.0,1328000.0
2005-07-14,38050,39000,37200,38250,2520,50796.0,1328000.0
2005-07-15,38700,39450,38400,39200,2150,52058.0,1328000.0
2005-07-18,38500,41300,37900,41200,6140,54714.0,1328000.0
2005-07-19,40100,41050,40100,40950,1730,54382.0,1328000.0
2005-07-20,41550,41750,40250,40900,890,54315.0,1328000.0
2005-07-21,40700,42400,40300,40900,620,54315.0,1328000.0
2005-07-22,40400,41600,40100,41600,2070,55245.0,1328000.0
2005-07-25,41600,41600,40750,41600,140,55245.0,1328000.0
2005-07-26,40550,41000,40550,41000,1360,54448.0,1328000.0
2005-07-27,41800,41800,40150,40900,1410,54315.0,1328000.0
2005-07-28,40300,42000,40000,40900,3730,54315.0,1328000.0
2005-07-29,40700,41000,40050,40500,2260,53784.0,1328000.0
2005-08-01,41300,41300,39000,39050,1600,51858.0,1328000.0
2005-08-02,38600,39000,37750,38700,3650,51394.0,1328000.0
2005-08-03,38200,39500,37100,37800,2960,50198.0,1328000.0
