청호컴넷(012600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,11681,12311,10912,11611,110113,65504.0,39460250.0
2000-09-20,11891,12765,11891,12625,119476,71226.0,39460250.0
2000-09-21,12625,12800,11926,12205,109005,68858.0,39460250.0
2000-09-22,12241,12241,11331,11576,78045,65307.0,39460250.0
2000-09-25,11611,12171,11611,12030,128443,67872.0,39460250.0
2000-09-26,12101,12171,11681,11821,140968,66688.0,39460250.0
2000-09-27,12451,12835,12101,12450,179753,70239.0,39460250.0
2000-09-28,12241,12555,11996,12030,87760,67872.0,39460250.0
2000-09-29,12241,12451,11891,12030,84547,67872.0,39460250.0
2000-10-02,11751,12031,11541,11890,72367,67082.0,39460250.0
2000-10-04,11401,11996,11401,11960,70213,67477.0,39460250.0
2000-10-05,12241,12590,12031,12100,127393,68266.0,39460250.0
2000-10-06,12101,13430,11961,13080,312329,73791.0,39460250.0
2000-10-09,13640,14689,13290,14129,435111,79710.0,39460250.0
2000-10-10,14129,14899,13080,13849,410332,78131.0,39460250.0
2000-10-11,14059,14549,12381,13080,175474,73791.0,39460250.0
2000-10-12,12416,13849,12416,13045,164893,73593.0,39460250.0
2000-10-13,12451,12800,11891,12590,101290,71028.0,39460250.0
2000-10-16,13290,13780,13045,13254,108156,74777.0,39460250.0
2000-10-17,12940,13360,11681,11890,70311,67082.0,39460250.0
2000-10-18,11891,12451,11191,12240,218245,69055.0,39460250.0
2000-10-19,12136,12555,11856,12030,85983,67872.0,39460250.0
2000-10-20,12590,12765,12381,12660,130652,71423.0,39460250.0
2000-10-23,12451,13290,12241,12310,169001,69450.0,39460250.0
2000-10-24,12311,12730,12311,12450,55547,70239.0,39460250.0
2000-10-25,12451,12695,12171,12240,64570,69055.0,39460250.0
2000-10-26,11821,12311,11821,11960,56768,67477.0,39460250.0
2000-10-27,11961,12730,11821,11821,199141,66688.0,39460250.0
2000-10-30,11891,12730,11646,11821,167697,66688.0,39460250.0
2000-10-31,12031,12101,11541,11890,75301,67082.0,39460250.0
2000-11-01,12101,12765,12031,12590,206808,71028.0,39460250.0
2000-11-02,13290,14479,12975,13569,425583,76553.0,39460250.0
2000-11-03,13989,14024,12975,13289,177673,74974.0,39460250.0
2000-11-06,13290,13605,12975,13289,102909,74974.0,39460250.0
2000-11-07,13010,13570,13010,13080,87098,73791.0,39460250.0
2000-11-08,13150,13360,12975,13080,53793,73791.0,39460250.0
2000-11-09,13255,13430,13080,13324,60433,75172.0,39460250.0
2000-11-10,13325,13430,13080,13429,57161,75764.0,39460250.0
2000-11-13,13290,13605,13115,13289,78515,74974.0,39460250.0
2000-11-14,13220,13710,13220,13499,54401,76158.0,39460250.0
2000-11-15,13989,14549,13570,13954,159372,78723.0,39460250.0
2000-11-16,14199,14199,13745,13884,56205,78329.0,39460250.0
2000-11-17,13849,13849,13570,13674,47342,77145.0,39460250.0
2000-11-20,13465,13849,13465,13674,31223,77145.0,39460250.0
2000-11-21,13675,13919,13080,13849,51474,78131.0,39460250.0
2000-11-22,13849,14129,13570,13954,65112,78723.0,39460250.0
2000-11-23,13919,14094,13570,14094,79909,79512.0,39460250.0
2000-11-24,14199,15808,14199,15108,356386,85234.0,39460250.0
2000-11-27,14759,15528,14759,15248,162844,86023.0,39460250.0
2000-11-28,15039,16018,14934,15388,169275,86813.0,39460250.0
2000-11-29,15109,15598,15039,15213,119323,85826.0,39460250.0
2000-11-30,15248,15598,14129,14548,124685,82077.0,39460250.0
2000-12-01,14059,14444,13535,14269,88502,80499.0,39460250.0
2000-12-04,14059,14549,13710,13779,77827,77737.0,39460250.0
2000-12-05,13465,13849,13395,13639,68624,76947.0,39460250.0
2000-12-06,14059,14199,13500,13499,86800,76158.0,39460250.0
2000-12-07,13325,13675,13290,13639,33461,76947.0,39460250.0
2000-12-08,13640,13954,13640,13954,55953,78723.0,39460250.0
2000-12-11,14094,14584,14094,14199,57503,80104.0,39460250.0
2000-12-12,14304,14619,13780,14234,124859,80302.0,39460250.0
2000-12-13,14339,15388,14339,14968,218407,84445.0,39460250.0
2000-12-14,15109,15283,14759,15073,93610,85037.0,39460250.0
2000-12-15,15039,15109,14584,14688,66538,82867.0,39460250.0
2000-12-18,14479,15178,14339,14513,151103,81880.0,39460250.0
2000-12-19,14444,14479,13745,13779,109288,77737.0,39460250.0
2000-12-20,13360,13640,13010,13184,76875,74383.0,39460250.0
2000-12-21,12625,13010,12555,12660,61297,71423.0,39460250.0
2000-12-22,12765,13919,12660,13639,117721,76947.0,39460250.0
2000-12-26,13640,13849,12975,13150,98686,74185.0,39460250.0
2001-01-02,11600,13700,11600,13400,157055,52877.0,39460250.0
2001-01-03,12800,13350,12500,12650,134691,49917.0,39460250.0
2001-01-04,13500,13500,12900,13000,251819,51298.0,39460250.0
2001-01-05,12900,13650,12600,13100,194542,51693.0,39460250.0
2001-01-08,13100,14300,13100,13550,268960,53469.0,39460250.0
2001-01-09,13950,14200,13600,14050,223495,55442.0,39460250.0
2001-01-10,14100,15200,13000,13050,347780,51496.0,39460250.0
2001-01-11,13500,13550,13000,13400,111414,52877.0,39460250.0
2001-01-12,13900,14350,13600,13600,258883,53666.0,39460250.0
2001-01-15,14000,15050,13700,14550,367831,57415.0,39460250.0
2001-01-16,14800,14900,14000,14200,224887,56034.0,39460250.0
2001-01-17,13950,14150,13250,13550,156241,53469.0,39460250.0
2001-01-18,13200,13700,13200,13250,92183,52285.0,39460250.0
2001-01-19,13300,14150,13250,13650,220056,53863.0,39460250.0
2001-01-22,13400,14150,13350,14100,185446,55639.0,39460250.0
2001-01-26,14200,14200,13500,13600,127035,53666.0,39460250.0
2001-01-29,13600,13800,13400,13600,109505,53666.0,39460250.0
2001-01-30,13700,14200,13600,13850,219476,54652.0,39460250.0
2001-01-31,13500,13900,13300,13550,232743,76674.0,56585825.0
2001-02-01,13400,13800,13250,13450,240238,76108.0,56585825.0
2001-02-02,13400,13550,13150,13200,171504,74693.0,56585825.0
2001-02-05,13400,13950,13100,13600,310462,76957.0,56585825.0
2001-02-06,13600,13750,13250,13350,149524,75542.0,56585825.0
2001-02-07,13650,14600,13500,13900,787045,78654.0,56585825.0
2001-02-08,13900,13900,13900,13900,0,78654.0,56585825.0
2001-02-09,13900,13900,13900,13900,0,,
2001-02-12,13900,13900,13900,13900,0,,
2001-02-13,13900,13900,13900,13900,0,,
2001-02-14,13900,13900,13900,13900,0,,
2001-02-15,13900,13900,13900,13900,0,,
2001-02-16,13900,13900,13900,13900,0,,
2001-02-19,13900,13900,13900,13900,0,,
2001-02-20,13900,13900,13900,13900,0,,
2001-02-21,13900,13900,13900,13900,0,,
2001-02-22,13900,13900,13900,13900,0,,
2001-02-23,13900,13900,13900,13900,0,,
2001-02-26,13900,13900,13900,13900,0,,
2001-02-27,13900,13900,13900,13900,0,,
2001-02-28,13900,13900,13900,13900,0,,
2001-03-02,13900,13900,13900,13900,0,,
2001-03-05,13900,13900,13900,13900,0,,
2001-03-06,15900,15900,13150,13400,688110,75825.0,5658582.0
2001-03-07,13700,14100,12750,12750,454750,72147.0,5658582.0
2001-03-08,12800,13600,12550,13100,315270,74127.0,5658582.0
2001-03-09,12700,13500,12700,12800,236500,72430.0,5658582.0
2001-03-12,12500,12600,11600,11600,190900,65640.0,5658582.0
2001-03-13,10800,10800,10000,10000,243100,56586.0,5658582.0
2001-03-14,10650,10950,10300,10700,253630,60547.0,5658582.0
2001-03-15,9500,10200,9500,10100,157930,57152.0,5658582.0
2001-03-16,10100,10400,9850,9900,115460,56020.0,5658582.0
2001-03-19,9600,9990,9600,9750,103540,55171.0,5658582.0
2001-03-20,9910,10550,9900,10150,197830,57435.0,5658582.0
2001-03-21,10000,10650,9910,10200,192670,57718.0,5658582.0
2001-03-22,10200,10400,9830,9850,141010,55737.0,5658582.0
2001-03-23,10000,10050,9700,9930,103630,56190.0,5658582.0
2001-03-26,10050,10150,9930,10100,106320,57152.0,5658582.0
2001-03-27,10100,10200,9760,9780,76490,55341.0,5658582.0
2001-03-28,9850,9980,9600,9600,81230,54322.0,5658582.0
2001-03-29,9500,9550,9240,9250,96850,52342.0,5658582.0
2001-03-30,9200,9400,8810,9020,90190,51040.0,5658582.0
2001-04-02,8890,9020,8750,8790,61420,49739.0,5658582.0
2001-04-03,8490,8600,8350,8350,97710,47249.0,5658582.0
2001-04-04,8400,8700,8260,8400,78240,47532.0,5658582.0
2001-04-06,9490,9490,9040,9190,194620,52002.0,5658582.0
2001-04-09,9190,9290,8710,8850,71640,50078.0,5658582.0
2001-04-10,8990,9020,8800,8850,45710,50078.0,5658582.0
2001-04-11,9000,9270,8950,9000,81940,50927.0,5658582.0
2001-04-12,9000,9100,8930,8930,70940,50531.0,5658582.0
2001-04-13,9000,9090,8910,8990,45520,50871.0,5658582.0
2001-04-16,8900,9180,8900,8950,46080,50644.0,5658582.0
2001-04-17,8900,9700,8900,9500,110700,53757.0,5658582.0
2001-04-18,9560,10200,9360,9940,270040,56246.0,5658582.0
2001-04-19,10400,10400,9910,9950,297520,56303.0,5658582.0
2001-04-20,10000,10200,9590,9710,105770,54945.0,5658582.0
2001-04-23,9500,9950,9500,9690,100770,54832.0,5658582.0
2001-04-24,9550,9670,9490,9490,50400,53700.0,5658582.0
2001-04-25,9250,9590,9250,9400,61160,53191.0,5658582.0
2001-04-26,9460,9570,9350,9350,48370,52908.0,5658582.0
2001-04-27,9260,9550,9260,9500,48540,53757.0,5658582.0
2001-04-30,9500,9880,9500,9700,105000,54888.0,5658582.0
2001-05-02,9880,9960,9610,9770,108380,55284.0,5658582.0
2001-05-03,9700,9720,9460,9500,60340,53757.0,5658582.0
2001-05-04,9450,10100,9350,9760,211780,55228.0,5658582.0
2001-05-07,9800,10550,9770,10300,335530,58283.0,5658582.0
2001-05-08,10050,10300,9920,9920,97120,56133.0,5658582.0
2001-05-09,10000,10100,9800,9800,88280,55454.0,5658582.0
2001-05-10,9600,9960,9600,9850,57270,55737.0,5658582.0
2001-05-11,9850,9940,9850,9850,76360,55737.0,5658582.0
2001-05-14,9870,10300,9870,10000,121840,56586.0,5658582.0
2001-05-15,10200,10400,10100,10100,130170,57152.0,5658582.0
2001-05-16,10300,10300,9960,9970,115550,56416.0,5658582.0
2001-05-17,10200,10250,10000,10200,88960,57718.0,5658582.0
2001-05-18,10400,11250,10300,11050,351780,62527.0,5658582.0
2001-05-21,11600,11950,11200,11850,282090,67054.0,5658582.0
2001-05-22,11600,12050,11350,12000,257890,67903.0,5658582.0
2001-05-23,11500,12350,11500,11750,169480,66488.0,5658582.0
2001-05-24,11700,11700,11350,11500,90240,65074.0,5658582.0
2001-05-25,11300,12100,11300,11900,152600,67337.0,5658582.0
2001-05-28,11900,12200,11650,12000,100540,67903.0,5658582.0
2001-05-29,12000,12600,11700,12400,149470,70166.0,5658582.0
2001-05-30,12550,12700,12200,12300,96180,69601.0,5658582.0
2001-05-31,12000,12500,11700,12500,145650,70732.0,5658582.0
2001-06-01,12400,12400,11850,12000,60710,67903.0,5658582.0
2001-06-04,12000,12300,12000,12000,82560,67903.0,5658582.0
2001-06-05,12000,12200,11600,11850,84370,67054.0,5658582.0
2001-06-07,11900,12000,11550,11750,88460,66488.0,5658582.0
2001-06-08,12000,12900,11950,12900,282550,72996.0,5658582.0
2001-06-11,12700,13100,12550,12600,176650,71298.0,5658582.0
2001-06-12,12600,13300,12500,13300,142000,75259.0,5658582.0
2001-06-13,13250,13750,13100,13500,221810,76391.0,5658582.0
2001-06-14,13300,13800,12900,13050,165860,73844.0,5658582.0
2001-06-15,13100,13600,13050,13500,261280,76391.0,5658582.0
2001-06-18,13500,14050,13450,13500,185770,76391.0,5658582.0
2001-06-19,13800,13850,13400,13800,159180,78088.0,5658582.0
2001-06-20,13800,13800,12900,13100,103220,74127.0,5658582.0
2001-06-21,13100,13250,12500,12800,88760,72430.0,5658582.0
2001-06-22,12500,12950,12500,12600,86890,71298.0,5658582.0
2001-06-25,12500,12600,12250,12350,77710,69883.0,5658582.0
2001-06-26,12150,12550,11850,12050,59610,68186.0,5658582.0
2001-06-27,11850,12200,11850,12200,49840,69035.0,5658582.0
2001-06-28,12300,12750,12000,12600,121570,71298.0,5658582.0
2001-06-29,12750,12900,12400,12850,33890,72713.0,5658582.0
2001-07-02,12950,13050,12500,12600,23880,71298.0,5658582.0
2001-07-03,12500,12700,12300,12500,40160,70732.0,5658582.0
2001-07-04,12500,12550,12150,12500,32680,70732.0,5658582.0
2001-07-05,12200,12600,12200,12300,23230,69601.0,5658582.0
2001-07-06,12200,12300,11900,12250,31810,69318.0,5658582.0
2001-07-09,12000,12150,11250,11250,29170,63659.0,5658582.0
2001-07-10,11500,11950,11300,11600,60410,65640.0,5658582.0
2001-07-11,11500,11600,11200,11400,20460,64508.0,5658582.0
2001-07-12,11600,11900,11550,11550,60590,65357.0,5658582.0
2001-07-13,11800,12000,11400,11600,36370,65640.0,5658582.0
2001-07-16,11350,11700,11100,11250,28250,63659.0,5658582.0
2001-07-18,11300,11400,10700,11000,28090,62244.0,5658582.0
2001-07-19,10800,10800,10450,10650,22410,60264.0,5658582.0
2001-07-20,10500,10500,9960,10300,47000,58283.0,5658582.0
2001-07-23,10100,10300,9600,9700,50490,54888.0,5658582.0
2001-07-24,9680,9880,9310,9700,89110,54888.0,5658582.0
2001-07-25,9700,9960,9500,9910,62960,56077.0,5658582.0
2001-07-26,9900,10250,9800,10200,20180,57718.0,5658582.0
2001-07-27,10250,10550,10250,10300,27270,58283.0,5658582.0
2001-07-30,10400,10500,10150,10250,18340,58000.0,5658582.0
2001-07-31,10250,10350,10200,10300,17350,58283.0,5658582.0
2001-08-01,10400,11450,10250,11150,135000,63093.0,5658582.0
2001-08-02,11250,11250,10550,10950,73010,61961.0,5658582.0
2001-08-03,11000,11250,10900,11200,31790,63376.0,5658582.0
2001-08-06,10900,11150,10900,11150,32110,63093.0,5658582.0
2001-08-07,10850,10900,10550,10600,52770,59981.0,5658582.0
2001-08-08,10550,10750,10300,10300,25120,58283.0,5658582.0
2001-08-09,10700,10750,10350,10500,152190,59415.0,5658582.0
2001-08-10,10350,10800,10350,10800,80070,61113.0,5658582.0
2001-08-13,10900,10900,10400,10450,34140,59132.0,5658582.0
2001-08-14,10450,10950,10450,10950,68400,61961.0,5658582.0
2001-08-16,10700,10950,10500,10800,42750,61113.0,5658582.0
2001-08-17,11000,11000,10750,10850,32720,61396.0,5658582.0
2001-08-20,10550,10600,10400,10550,25960,59698.0,5658582.0
2001-08-21,10600,10750,10250,10500,29030,59415.0,5658582.0
2001-08-22,10300,10700,10300,10400,33450,58849.0,5658582.0
2001-08-23,10500,10700,10150,10250,47690,58000.0,5658582.0
2001-08-24,10400,10650,10250,10250,68630,58000.0,5658582.0
2001-08-27,10450,10600,10400,10400,35950,58849.0,5658582.0
2001-08-28,10400,10600,10350,10500,43180,59415.0,5658582.0
2001-08-29,10300,10400,9990,10150,36580,57435.0,5658582.0
2001-08-30,9950,10100,9700,10000,26530,56586.0,5658582.0
2001-08-31,9700,11500,9660,11500,48620,65074.0,5658582.0
2001-09-03,10450,10700,9980,9980,80700,56473.0,5658582.0
2001-09-04,10100,10400,9830,10400,43770,58849.0,5658582.0
2001-09-05,10150,10300,9990,9990,35520,56529.0,5658582.0
2001-09-06,10050,10400,10000,10050,58570,56869.0,5658582.0
2001-09-07,9970,10100,9900,10000,28520,56586.0,5658582.0
2001-09-10,10300,10300,9950,10050,20480,56869.0,5658582.0
2001-09-11,10050,10200,9950,9950,26580,56303.0,5658582.0
2001-09-12,8460,8680,8460,8480,133710,47985.0,5658582.0
2001-09-13,8620,8770,8500,8700,46270,49230.0,5658582.0
2001-09-14,8900,8900,7700,8440,72770,47758.0,5658582.0
2001-09-17,8020,8380,7190,7230,137450,40912.0,5658582.0
2001-09-18,7500,8100,7500,8000,112110,45269.0,5658582.0
2001-09-19,7970,8340,7950,8040,79350,45495.0,5658582.0
2001-09-20,7850,7930,7700,7850,36630,44420.0,5658582.0
2001-09-21,7410,7790,7410,7620,24240,43118.0,5658582.0
2001-09-24,7650,8180,7650,8000,72990,45269.0,5658582.0
2001-09-25,8440,8440,7910,7910,42360,44759.0,5658582.0
2001-09-26,8030,8100,7900,7900,17920,44703.0,5658582.0
2001-09-27,7700,8000,7700,7910,15580,44759.0,5658582.0
2001-09-28,8000,8200,8000,8200,29590,46400.0,5658582.0
2001-10-04,9430,9430,8640,8850,75160,50078.0,5658582.0
2001-10-05,8800,8800,8550,8650,22900,48947.0,5658582.0
2001-10-08,8210,8670,8210,8450,17260,47815.0,5658582.0
2001-10-09,8610,9100,8600,8750,236500,49513.0,5658582.0
2001-10-10,8610,8840,8530,8600,85860,48664.0,5658582.0
2001-10-11,8850,9200,8760,9090,197630,51437.0,5658582.0
2001-10-12,9290,9320,8950,9110,121010,51550.0,5658582.0
2001-10-15,9100,9180,8920,9090,46380,51437.0,5658582.0
2001-10-16,9120,9250,9120,9180,45770,51946.0,5658582.0
2001-10-17,9390,9450,9250,9400,65340,53191.0,5658582.0
2001-10-18,9290,9290,9140,9210,37930,52116.0,5658582.0
2001-10-19,9120,9230,9110,9110,47910,51550.0,5658582.0
2001-10-22,9150,9210,9020,9210,36450,52116.0,5658582.0
2001-10-23,9350,9380,9170,9190,58150,52002.0,5658582.0
2001-10-24,9210,9240,9110,9240,35500,52285.0,5658582.0
2001-10-25,9300,9300,9210,9220,34310,52172.0,5658582.0
2001-10-26,9270,9490,9210,9490,55960,53700.0,5658582.0
2001-10-29,9500,9780,9430,9500,67160,53757.0,5658582.0
2001-10-30,9320,9480,9220,9370,47900,53021.0,5658582.0
2001-10-31,9200,9470,9150,9400,17140,53191.0,5658582.0
2001-11-01,9510,9510,9300,9420,19580,53304.0,5658582.0
2001-11-02,9550,9650,9500,9580,42240,54209.0,5658582.0
2001-11-05,9520,9970,9520,9780,88630,55341.0,5658582.0
2001-11-06,9900,10500,9800,10200,173370,57718.0,5658582.0
2001-11-07,10200,10600,10100,10300,112800,58283.0,5658582.0
2001-11-08,10300,10400,10000,10100,77220,57152.0,5658582.0
2001-11-09,10100,10600,9910,10200,86880,57718.0,5658582.0
2001-11-12,10300,10500,10050,10500,52560,59415.0,5658582.0
2001-11-13,10350,10500,10150,10300,44390,58283.0,5658582.0
2001-11-14,10400,10500,10300,10450,87310,59132.0,5658582.0
2001-11-15,10500,10700,10200,10250,114200,58000.0,5658582.0
2001-11-16,10300,10650,10300,10550,64250,59698.0,5658582.0
2001-11-19,10750,11000,10650,10700,97110,60547.0,5658582.0
2001-11-20,10800,11000,10350,10400,67300,58849.0,5658582.0
2001-11-21,10300,10600,10300,10550,40230,59698.0,5658582.0
2001-11-22,10800,11300,10600,11200,144740,63376.0,5658582.0
2001-11-23,11400,11500,11150,11300,100750,63942.0,5658582.0
2001-11-26,12000,12000,11500,11900,127230,67337.0,5658582.0
2001-11-27,11600,11950,11550,11600,115060,65640.0,5658582.0
2001-11-28,11650,11850,11150,11400,139940,64508.0,5658582.0
2001-11-29,11200,11500,11100,11350,41320,64225.0,5658582.0
2001-11-30,11450,12300,11450,12150,133540,68752.0,5658582.0
2001-12-03,12250,12400,11800,12100,67760,68469.0,5658582.0
2001-12-04,12150,12200,11700,11700,44820,66205.0,5658582.0
2001-12-05,12000,12150,11700,11800,207820,66771.0,5658582.0
2001-12-06,12000,12200,11400,11600,130100,65640.0,5658582.0
2001-12-07,11500,11900,11300,11800,101360,66771.0,5658582.0
2001-12-10,11950,11950,11350,11400,55910,64508.0,5658582.0
2001-12-11,11200,11650,11150,11500,45460,65074.0,5658582.0
2001-12-12,11500,11850,11350,11700,92090,66205.0,5658582.0
2001-12-13,11800,11900,11500,11850,70170,67054.0,5658582.0
2001-12-14,11500,12100,11500,11850,179120,67054.0,5658582.0
2001-12-17,12100,12100,11500,11550,51710,65357.0,5658582.0
2001-12-18,11750,11800,10500,10500,58510,59415.0,5658582.0
2001-12-19,10900,11250,10700,10800,79500,61113.0,5658582.0
2001-12-20,10700,11000,10700,10900,37470,61679.0,5658582.0
2001-12-21,10700,10900,10600,10750,37550,60830.0,5658582.0
2001-12-24,10750,11450,10750,11400,83420,64508.0,5658582.0
2001-12-26,11450,11650,11400,11600,89620,65640.0,5658582.0
2001-12-27,11200,11200,10800,10900,65420,61679.0,5658582.0
2001-12-28,10900,11350,10700,11350,76840,64225.0,5658582.0
2002-01-02,11300,11300,11000,11150,56441,63093.0,5658582.0
2002-01-03,11400,11400,10950,10950,80985,61961.0,5658582.0
2002-01-04,11100,11200,10750,10750,121978,60830.0,5658582.0
2002-01-07,10800,10950,10650,10750,78660,60830.0,5658582.0
2002-01-08,10750,12100,10750,11750,428776,66488.0,5658582.0
2002-01-09,11500,13300,11500,12800,414030,72430.0,5658582.0
2002-01-10,13150,13650,12650,13550,445073,76674.0,5658582.0
2002-01-11,13550,13650,12850,13100,103237,74127.0,5658582.0
2002-01-14,13000,13650,12900,13600,128970,76957.0,5658582.0
2002-01-15,13400,14450,13000,13300,410287,75259.0,5658582.0
2002-01-16,13200,13400,12800,13000,171850,73562.0,5658582.0
2002-01-17,12600,14250,12600,14200,261734,80352.0,5658582.0
2002-01-18,14250,14850,14000,14100,276710,79786.0,5658582.0
2002-01-21,14300,14450,14000,14350,72809,81201.0,5658582.0
2002-01-22,14500,14950,14100,14250,159680,80635.0,5658582.0
2002-01-23,13600,14200,13600,13900,109102,78654.0,5658582.0
2002-01-24,14300,14300,13400,13600,221720,76957.0,5658582.0
2002-01-25,13900,14600,13550,13650,155774,77240.0,5658582.0
2002-01-28,13750,14400,13700,14200,125602,80352.0,5658582.0
2002-01-29,14200,14500,13750,13900,77785,78654.0,5658582.0
2002-01-30,13750,13950,13550,13750,87071,77806.0,5658582.0
2002-01-31,14500,15800,14250,15800,475970,89406.0,5658582.0
2002-02-01,16100,16100,14700,15000,214586,84879.0,5658582.0
2002-02-04,15200,15200,14000,14100,125160,79786.0,5658582.0
2002-02-05,13700,14050,13500,14050,102160,79503.0,5658582.0
