한일현대시멘트(006390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-24,38600,39300,37200,37900,16832,397387.0,10485141.0
2016-08-25,37900,38000,36500,37750,7787,395814.0,10485141.0
2016-08-26,37000,38200,37000,37950,3944,397911.0,10485141.0
2016-08-29,38100,38100,36000,36750,11858,385329.0,10485141.0
2016-08-30,37900,37900,36850,37300,4281,391096.0,10485141.0
2016-08-31,36400,37100,35600,36000,13684,377465.0,10485141.0
2016-09-01,36600,39950,35150,37050,21244,388474.0,10485141.0
2016-09-02,37550,37550,36650,37200,5894,390047.0,10485141.0
2016-09-05,37900,37900,36000,37150,3086,389523.0,10485141.0
2016-09-06,37150,38400,36850,37900,7791,397387.0,10485141.0
2016-09-07,38600,40400,37950,39400,25904,413115.0,10485141.0
2016-09-08,39550,40250,38250,40250,15093,422027.0,10485141.0
2016-09-09,42500,43050,36350,36800,66095,385853.0,10485141.0
2016-09-12,36400,36400,34500,35000,19266,366980.0,10485141.0
2016-09-13,35050,35950,34900,35050,9394,367504.0,10485141.0
2016-09-19,35100,36500,34700,36000,4911,377465.0,10485141.0
2016-09-20,36000,36700,35500,36000,6675,377465.0,10485141.0
2016-09-21,35600,36500,35550,35650,4056,373795.0,10485141.0
2016-09-22,35650,36150,35000,35100,10346,368028.0,10485141.0
2016-09-23,35200,36950,35100,36600,10360,383756.0,10485141.0
2016-09-26,35900,38350,35750,37200,15855,390047.0,10485141.0
2016-09-27,37800,38300,37050,37400,4740,392144.0,10485141.0
2016-09-28,37400,37900,36900,37100,2859,388999.0,10485141.0
2016-09-29,37100,37900,36850,37450,3412,392669.0,10485141.0
2016-09-30,36700,37450,36550,36550,4959,383232.0,10485141.0
2016-10-04,36300,37400,36300,36550,4227,383232.0,10485141.0
2016-10-05,36550,36750,36400,36700,2191,384805.0,10485141.0
2016-10-06,37200,37200,36200,36500,3056,382708.0,10485141.0
2016-10-07,37000,37000,35250,35500,7830,372223.0,10485141.0
2016-10-10,35100,35900,35100,35500,2875,372223.0,10485141.0
2016-10-11,35500,35500,34500,35100,3659,368028.0,10485141.0
2016-10-12,34150,37550,34150,34800,16223,364883.0,10485141.0
2016-10-13,35400,36100,34500,35550,4593,372747.0,10485141.0
2016-10-14,36350,36350,35300,35450,3122,371698.0,10485141.0
2016-10-17,35450,35600,33150,34450,7347,361213.0,10485141.0
2016-10-18,35050,35050,33500,34450,4446,361213.0,10485141.0
2016-10-19,34400,35800,34400,35000,2271,366980.0,10485141.0
2016-10-20,35450,35450,34750,35000,4897,366980.0,10485141.0
2016-10-21,35000,35700,34000,34900,7134,365931.0,10485141.0
2016-10-24,33900,34900,33850,34550,5280,362262.0,10485141.0
2016-10-25,34550,34700,32100,32100,11618,336573.0,10485141.0
2016-10-26,32100,32200,28900,30900,17143,323991.0,10485141.0
2016-10-27,30950,30950,29800,30200,4550,316651.0,10485141.0
2016-10-28,29650,30700,29650,29900,6888,425874.0,14243268.0
2016-10-31,29500,30000,28550,28900,3554,411630.0,14243268.0
2016-11-01,28750,29400,28750,29300,2392,417328.0,14243268.0
2016-11-02,29200,29600,28000,28000,4131,398812.0,14243268.0
2016-11-03,27150,29750,26500,28200,4134,401660.0,14243268.0
2016-11-04,28900,28950,28300,28600,899,407357.0,14243268.0
2016-11-07,28600,31000,28550,30000,4788,427298.0,14243268.0
2016-11-08,31000,31000,28550,29650,8476,422313.0,14243268.0
2016-11-09,30250,30250,27250,27750,8154,395251.0,14243268.0
2016-11-10,28900,29500,28150,29250,2961,416616.0,14243268.0
2016-11-11,29500,30000,28600,29350,2078,418040.0,14243268.0
2016-11-14,30450,31100,29300,30800,5249,438693.0,14243268.0
2016-11-15,31700,31800,29900,30950,5232,440829.0,14243268.0
2016-11-16,31500,31500,30050,31000,3598,441541.0,14243268.0
2016-11-17,31100,31350,30000,30800,2291,438693.0,14243268.0
2016-11-18,31350,31350,29800,30400,3160,432995.0,14243268.0
2016-11-21,30500,30500,28400,29200,4517,415903.0,14243268.0
2016-11-22,30000,30100,28100,28650,1327,408070.0,14243268.0
2016-11-23,29350,29350,27900,28050,3453,399524.0,14243268.0
2016-11-24,27250,28100,26500,27000,5296,384568.0,14243268.0
2016-11-25,28000,28000,26050,27100,2867,454157.0,16758544.0
2016-11-28,26400,27000,25350,26500,5279,444101.0,16758544.0
2016-11-29,27000,27500,25950,26100,2855,437398.0,16758544.0
2016-11-30,25850,26650,25650,25700,2297,430695.0,16758544.0
2016-12-01,25150,26650,24450,24450,5156,409746.0,16758544.0
2016-12-02,24050,25500,23900,24050,2874,403043.0,16758544.0
2016-12-05,24050,24200,23500,23800,4216,398853.0,16758544.0
2016-12-06,24350,24350,23750,23900,1365,400529.0,16758544.0
2016-12-07,24350,24450,22850,23800,3445,398853.0,16758544.0
2016-12-08,24400,26950,23300,26600,16343,445777.0,16758544.0
2016-12-09,26250,26850,25000,26300,10713,440750.0,16758544.0
2016-12-12,26300,27950,25750,27700,5295,464212.0,16758544.0
2016-12-13,28000,28900,26550,28800,5500,482646.0,16758544.0
2016-12-14,28650,28950,28050,28800,2909,482646.0,16758544.0
2016-12-15,29000,29150,27050,27550,9175,461698.0,16758544.0
2016-12-16,27500,27500,26350,26450,4057,443263.0,16758544.0
2016-12-19,25750,26650,24950,25400,6373,425667.0,16758544.0
2016-12-20,25400,25950,25000,25650,4510,429857.0,16758544.0
2016-12-21,26000,26050,25450,25800,2507,432370.0,16758544.0
2016-12-22,26100,26150,25000,25000,3368,418964.0,16758544.0
2016-12-23,24900,25450,24800,25150,5176,421477.0,16758544.0
2016-12-26,27650,32500,27200,27400,183842,459184.0,16758544.0
2016-12-27,27350,27700,25900,26050,37988,436560.0,16758544.0
2016-12-28,26050,26750,25700,26400,8173,442426.0,16758544.0
2016-12-29,26250,27700,26000,27600,7950,462536.0,16758544.0
2017-01-02,27600,27700,26750,27200,3809,455832.0,16758544.0
2017-01-03,26850,27750,26750,27200,5831,455832.0,16758544.0
2017-01-04,27000,28350,27000,28100,6708,470915.0,16758544.0
2017-01-05,28100,29600,28100,29000,10433,485998.0,16758544.0
2017-01-06,30000,30000,29250,29500,5603,494377.0,16758544.0
2017-01-09,28500,29950,28500,29400,7232,492701.0,16758544.0
2017-01-10,29400,29850,29050,29450,4388,493539.0,16758544.0
2017-01-11,29300,29950,29000,29950,5406,501918.0,16758544.0
2017-01-12,30000,30250,29500,30000,3925,502756.0,16758544.0
2017-01-13,29150,30400,29150,30250,5427,506946.0,16758544.0
2017-01-16,29700,30700,29700,30200,3503,506108.0,16758544.0
2017-01-17,30200,30350,29700,29850,1679,500243.0,16758544.0
2017-01-18,30700,30750,29100,29650,3782,496891.0,16758544.0
2017-01-19,29850,29850,29300,29350,1401,491863.0,16758544.0
2017-01-20,28550,29800,28550,29200,1589,489349.0,16758544.0
2017-01-23,29200,29500,28400,28400,1860,475943.0,16758544.0
2017-01-24,28400,29000,27800,27800,2352,465888.0,16758544.0
2017-01-25,27400,27950,26100,27900,2750,467563.0,16758544.0
2017-01-26,28600,28600,26850,27950,1008,468401.0,16758544.0
2017-01-31,27950,28800,27950,28400,2155,475943.0,16758544.0
2017-02-01,28600,29250,27700,27700,2589,464212.0,16758544.0
2017-02-02,27800,30000,27400,28550,8147,478456.0,16758544.0
2017-02-03,28200,29500,28200,29500,6026,494377.0,16758544.0
2017-02-06,29600,29650,28950,29300,2531,491025.0,16758544.0
2017-02-07,29000,29950,29000,29600,6294,496053.0,16758544.0
2017-02-08,29950,30000,29150,29700,2236,497729.0,16758544.0
2017-02-09,30000,30000,28000,29300,3436,491025.0,16758544.0
2017-02-10,29700,29700,28300,28750,4620,481808.0,16758544.0
2017-02-13,28050,29750,28050,29600,9110,496053.0,16758544.0
2017-02-14,30100,31250,28600,29500,26368,494377.0,16758544.0
2017-02-15,29500,29800,27750,29500,15472,494377.0,16758544.0
2017-02-16,28950,29500,28700,29000,3246,485998.0,16758544.0
2017-02-17,30000,30000,27650,27950,20939,468401.0,16758544.0
2017-02-20,28000,29000,27050,27200,8852,455832.0,16758544.0
2017-02-21,27200,27200,26050,26200,13925,439074.0,16758544.0
2017-02-22,26950,26950,25500,26500,6172,444101.0,16758544.0
2017-02-23,26500,27050,26050,26050,6689,436560.0,16758544.0
2017-02-24,26800,26800,25500,25750,8488,431533.0,16758544.0
2017-02-27,25750,26300,25300,25450,2935,426505.0,16758544.0
2017-02-28,25700,25800,24750,24750,4654,414774.0,16758544.0
2017-03-02,24750,25350,24550,24900,4641,417288.0,16758544.0
2017-03-03,24500,25500,23550,23850,7162,399691.0,16758544.0
2017-03-06,23200,23850,23000,23200,6367,388798.0,16758544.0
2017-03-07,23300,24350,23250,23800,3668,398853.0,16758544.0
2017-03-08,23300,24400,23300,24200,4890,405557.0,16758544.0
2017-03-09,24200,24650,23900,23900,3139,400529.0,16758544.0
2017-03-10,23900,24200,23500,24150,3420,404719.0,16758544.0
2017-03-13,24800,24800,23750,23950,2293,401367.0,16758544.0
2017-03-14,24750,24750,23650,24150,5788,404719.0,16758544.0
2017-03-15,23750,24150,22950,23150,9847,387960.0,16758544.0
2017-03-16,23150,23350,21650,22450,5435,376229.0,16758544.0
2017-03-17,22450,22850,21100,21850,10208,366174.0,16758544.0
2017-03-20,21900,22900,21900,22250,4925,372878.0,16758544.0
2017-03-21,22300,23600,22300,22550,2857,377905.0,16758544.0
2017-03-22,22550,22750,20650,20650,10293,346064.0,16758544.0
2017-03-23,20550,21950,20550,21500,5855,360309.0,16758544.0
2017-03-24,21550,22200,21550,22150,4180,371202.0,16758544.0
2017-03-27,22150,22150,21550,22150,2809,371202.0,16758544.0
2017-03-28,23200,23200,22000,22000,2067,368688.0,16758544.0
2017-03-29,22050,22300,21550,21950,2610,367850.0,16758544.0
2017-03-30,21950,22150,21500,21550,1961,361147.0,16758544.0
2017-03-31,21200,21450,20900,21250,7309,356119.0,16758544.0
2017-04-03,21900,22200,21500,21650,6451,362822.0,16758544.0
2017-04-04,21700,22150,20950,21100,8803,353605.0,16758544.0
2017-04-05,21200,21300,20700,20750,6833,347740.0,16758544.0
2017-04-06,20850,20950,20400,20450,7514,342712.0,16758544.0
2017-04-07,20450,20800,20000,20550,9569,344388.0,16758544.0
2017-04-10,20600,20600,20100,20400,12215,341874.0,16758544.0
2017-04-11,20750,20750,20400,20600,4479,345226.0,16758544.0
2017-04-12,20600,21400,20550,20650,3522,346064.0,16758544.0
2017-04-13,20950,21100,20500,21050,3381,352767.0,16758544.0
2017-04-14,21100,21700,20600,21000,9705,351929.0,16758544.0
2017-04-17,21200,21400,20950,21000,4261,351929.0,16758544.0
2017-04-18,20850,21350,20850,21300,2809,356957.0,16758544.0
2017-04-19,21750,21800,21000,21650,8209,362822.0,16758544.0
2017-04-20,21800,21800,21400,21500,6268,360309.0,16758544.0
2017-04-21,21500,21800,21150,21600,8660,361985.0,16758544.0
2017-04-24,21850,21850,21400,21650,3788,362822.0,16758544.0
2017-04-25,21650,21700,21400,21450,5704,359471.0,16758544.0
2017-04-26,21500,21750,21250,21250,6787,356119.0,16758544.0
2017-04-27,21250,21600,20900,21550,3407,361147.0,16758544.0
2017-04-28,21750,21750,21000,21000,3485,351929.0,16758544.0
2017-05-02,21000,21050,20500,21000,2289,351929.0,16758544.0
2017-05-04,21000,21000,20700,20900,4062,350254.0,16758544.0
2017-05-08,21350,21350,20750,21250,3792,356119.0,16758544.0
2017-05-10,21250,21250,20850,20850,4717,349416.0,16758544.0
2017-05-11,20800,21400,20700,21100,3774,353605.0,16758544.0
2017-05-12,21300,21350,20900,21150,3051,354443.0,16758544.0
2017-05-15,21400,21500,21100,21150,991,354443.0,16758544.0
2017-05-16,21000,21200,20800,21000,2667,351929.0,16758544.0
2017-05-17,21000,21050,20500,20550,3755,344388.0,16758544.0
2017-05-18,20550,21250,20200,20600,2951,345226.0,16758544.0
2017-05-19,21250,21300,20700,21000,3838,351929.0,16758544.0
2017-05-22,21800,21800,20900,21100,3034,353605.0,16758544.0
2017-05-23,21450,21700,20850,20850,4993,349416.0,16758544.0
2017-05-24,20850,20950,20600,20750,3659,347740.0,16758544.0
2017-05-25,20750,21150,20500,21050,5147,352767.0,16758544.0
2017-05-26,21100,21250,20450,21000,4392,351929.0,16758544.0
2017-05-29,21050,21400,20800,21150,3787,354443.0,16758544.0
2017-05-30,21500,21500,20950,21150,5977,354443.0,16758544.0
2017-05-31,21150,21250,20750,20950,2916,351091.0,16758544.0
2017-06-01,20800,20950,20450,20950,7840,351091.0,16758544.0
2017-06-02,20950,20950,20500,20600,3393,345226.0,16758544.0
2017-06-05,20600,20650,20450,20600,2395,345226.0,16758544.0
2017-06-07,20550,20550,20250,20350,5265,341036.0,16758544.0
2017-06-08,20450,20450,19800,20250,9007,339361.0,16758544.0
2017-06-09,20300,20300,19500,19650,9244,329305.0,16758544.0
2017-06-12,19650,19650,18750,18950,19204,317574.0,16758544.0
2017-06-13,19200,19200,18800,19100,5690,320088.0,16758544.0
2017-06-14,19250,19300,18850,18900,5964,316736.0,16758544.0
2017-06-15,19200,19200,18750,18850,4468,315899.0,16758544.0
2017-06-16,18750,18900,18450,18650,15304,312547.0,16758544.0
2017-06-19,18700,18900,18650,18900,3232,316736.0,16758544.0
2017-06-20,19200,19200,18600,18750,2948,314223.0,16758544.0
2017-06-21,19000,19000,18450,18500,2682,310033.0,16758544.0
2017-06-22,18750,18750,18300,18450,6484,309195.0,16758544.0
2017-06-23,18500,18700,17600,18650,9666,312547.0,16758544.0
2017-06-26,18650,18650,17900,18100,3426,303330.0,16758544.0
2017-06-27,18550,18550,18000,18100,4704,303330.0,16758544.0
2017-06-28,18300,18300,18000,18100,2401,303330.0,16758544.0
2017-06-29,17950,18100,17950,18100,2055,303330.0,16758544.0
2017-06-30,18300,18300,17900,18100,1743,303330.0,16758544.0
2017-07-03,18150,18150,17000,17050,16413,285733.0,16758544.0
2017-07-04,17100,17500,16900,17100,6605,286571.0,16758544.0
2017-07-05,17400,17400,17050,17150,1903,287409.0,16758544.0
2017-07-06,17350,17350,16450,16700,8622,279868.0,16758544.0
2017-07-07,16700,21700,16700,19400,274590,325116.0,16758544.0
2017-07-10,19850,24500,19450,22700,398735,380419.0,16758544.0
2017-07-11,23450,24850,20900,21550,177356,361147.0,16758544.0
2017-07-12,21500,21500,20300,21000,84260,351929.0,16758544.0
2017-07-13,20650,21700,19800,21000,81583,351929.0,16758544.0
2017-07-14,21650,27300,21050,27300,895832,457508.0,16758544.0
2017-07-17,30500,34500,28550,31800,1012535,532922.0,16758544.0
2017-07-18,30600,31250,27800,28000,600375,469239.0,16758544.0
2017-07-19,27050,27250,25750,26300,242090,440750.0,16758544.0
2017-07-20,26750,33400,25850,28350,1079564,475105.0,16758544.0
2017-07-21,28750,32300,28150,28500,385388,477619.0,16758544.0
2017-07-24,28150,28300,26700,27000,127858,452481.0,16758544.0
2017-07-25,26900,29500,26850,27050,133674,453319.0,16758544.0
2017-07-26,27850,27950,25800,26000,73876,435722.0,16758544.0
2017-07-27,25800,26200,24800,25500,70884,427343.0,16758544.0
2017-07-28,25500,25500,24050,24500,50254,410584.0,16758544.0
2017-07-31,24250,26450,24200,24800,71581,415612.0,16758544.0
2017-08-01,24900,24900,23250,23350,61236,391312.0,16758544.0
2017-08-02,23400,24100,22500,23350,53745,391312.0,16758544.0
2017-08-03,23350,24200,22000,22350,47327,374553.0,16758544.0
2017-08-04,22450,22750,21600,21800,17317,365336.0,16758544.0
2017-08-07,22500,22500,22000,22300,16489,373716.0,16758544.0
2017-08-08,22000,22500,21500,22500,16256,377067.0,16758544.0
2017-08-09,22300,22500,21300,21500,30837,360309.0,16758544.0
2017-08-10,21500,21500,20600,20600,24270,345226.0,16758544.0
2017-08-11,20000,25950,20000,22800,494228,382095.0,16758544.0
2017-08-14,23050,24150,21800,21800,69743,365336.0,16758544.0
2017-08-16,21900,22300,21450,21800,24822,365336.0,16758544.0
2017-08-17,21950,22000,21250,21900,35136,367012.0,16758544.0
2017-08-18,24600,28450,23100,28450,880477,476781.0,16758544.0
2017-08-21,30300,30950,26300,26300,397947,440750.0,16758544.0
2017-08-22,26800,27450,24800,25500,160312,427343.0,16758544.0
2017-08-23,25450,25600,24500,25550,86990,428181.0,16758544.0
2017-08-24,25300,29600,25100,26650,546547,446615.0,16758544.0
2017-08-25,27000,27550,25800,26500,91465,444101.0,16758544.0
2017-08-28,26800,27000,25800,26150,37572,438236.0,16758544.0
2017-08-29,26300,29200,25550,26450,288064,443263.0,16758544.0
2017-08-30,26750,27100,26200,26800,40642,449129.0,16758544.0
2017-08-31,27400,27850,26600,26650,44872,446615.0,16758544.0
2017-09-01,26600,26800,26100,26100,26850,437398.0,16758544.0
2017-09-04,24500,26450,24500,26100,29600,437398.0,16758544.0
2017-09-05,26600,26600,25700,25800,20527,432370.0,16758544.0
2017-09-06,26000,26300,25200,25250,18584,423153.0,16758544.0
2017-09-07,25250,27150,25250,25750,37841,431533.0,16758544.0
2017-09-08,25750,26200,25500,25500,15128,427343.0,16758544.0
2017-09-11,25550,26100,24900,25200,17864,422315.0,16758544.0
2017-09-12,25650,25650,24750,24950,10355,418126.0,16758544.0
2017-09-13,25000,25050,24050,24350,22246,408071.0,16758544.0
2017-09-14,24550,24750,23650,24300,16663,407233.0,16758544.0
2017-09-15,24350,24950,23700,24950,23433,418126.0,16758544.0
2017-09-18,24600,25350,24600,25100,13399,420639.0,16758544.0
2017-09-19,25200,25250,24550,25000,13803,418964.0,16758544.0
2017-09-20,24700,25200,24350,24800,12168,415612.0,16758544.0
2017-09-21,24600,24800,24000,24450,9043,409746.0,16758544.0
2017-09-22,24400,24400,23400,23400,9197,392150.0,16758544.0
2017-09-25,22500,23600,22500,22700,9701,380419.0,16758544.0
2017-09-26,22550,23000,22350,22900,7892,383771.0,16758544.0
2017-09-27,23350,23350,22500,23000,5842,385447.0,16758544.0
2017-09-28,22700,25900,22700,23700,54995,397177.0,16758544.0
2017-09-29,23550,24300,23300,23400,12499,392150.0,16758544.0
2017-10-10,23900,23900,23200,23350,9122,391312.0,16758544.0
2017-10-11,23050,23400,23000,23050,8310,386284.0,16758544.0
2017-10-12,23500,23500,19900,21750,299147,364498.0,16758544.0
2017-10-13,21850,22000,20750,21000,53055,351929.0,16758544.0
2017-10-16,21050,21050,17850,18500,217446,310033.0,16758544.0
2017-10-17,18450,19150,18350,18650,52677,312547.0,16758544.0
2017-10-18,18500,19150,18400,19000,35157,318412.0,16758544.0
2017-10-19,19000,19000,18400,18650,37743,312547.0,16758544.0
2017-10-20,18750,19100,18550,18650,15343,312547.0,16758544.0
2017-10-23,18500,18900,18350,18450,16158,309195.0,16758544.0
2017-10-24,18450,18600,18050,18200,32857,305006.0,16758544.0
2017-10-25,18450,18450,18100,18200,17049,305006.0,16758544.0
2017-10-26,18250,18350,18000,18050,17780,302492.0,16758544.0
2017-10-27,18100,18150,18000,18050,15115,302492.0,16758544.0
2017-10-30,18200,18200,17750,17750,22853,297464.0,16758544.0
2017-10-31,17950,18000,17550,17600,18051,294950.0,16758544.0
2017-11-01,17650,17900,17600,17800,11224,298302.0,16758544.0
2017-11-02,18000,19000,17800,18550,52520,310871.0,16758544.0
2017-11-03,18550,18750,18150,18350,17291,307519.0,16758544.0
2017-11-06,19000,19200,18000,18700,37192,313385.0,16758544.0
2017-11-07,18700,19000,18200,18450,19978,309195.0,16758544.0
2017-11-08,18450,18750,18300,18600,15151,311709.0,16758544.0
2017-11-09,18850,18850,18200,18350,16507,307519.0,16758544.0
2017-11-10,18450,19700,18200,19000,79010,318412.0,16758544.0
2017-11-13,19100,19100,18300,18400,21362,308357.0,16758544.0
2017-11-14,18400,19150,18200,18700,28554,313385.0,16758544.0
2017-11-15,18700,19100,18300,18600,26593,311709.0,16758544.0
2017-11-16,18650,19050,18300,18550,25751,310871.0,16758544.0
2017-11-17,18550,18900,18300,18750,31705,314223.0,16758544.0
2017-11-20,18750,18950,18400,18400,17157,308357.0,16758544.0
2017-11-21,18400,18700,18050,18400,22841,308357.0,16758544.0
2017-11-22,18100,18150,17750,17900,27077,299978.0,16758544.0
2017-11-23,17950,18000,17600,17800,16419,298302.0,16758544.0
2017-11-24,17700,17900,17650,17800,14657,298302.0,16758544.0
2017-11-27,17800,17800,17450,17450,18772,292437.0,16758544.0
2017-11-28,17450,18050,17450,17500,18184,293275.0,16758544.0
2017-11-29,17500,17850,17400,17550,13847,294112.0,16758544.0
2017-11-30,17850,17850,17350,17550,11279,294112.0,16758544.0
2017-12-01,17350,17800,17300,17500,8392,293275.0,16758544.0
2017-12-04,17550,17700,17250,17450,13903,292437.0,16758544.0
2017-12-05,17450,17600,17200,17400,22141,291599.0,16758544.0
2017-12-06,17500,17750,17150,17150,15954,287409.0,16758544.0
2017-12-07,17150,17400,16750,17100,18515,286571.0,16758544.0
2017-12-08,17000,17200,16500,16800,22094,281544.0,16758544.0
2017-12-11,16800,16900,15800,15950,35949,267299.0,16758544.0
2017-12-12,15950,16600,15800,16600,17276,278192.0,16758544.0
2017-12-13,16550,16550,15900,16300,10771,273164.0,16758544.0
2017-12-14,16500,16550,16000,16000,19230,268137.0,16758544.0
2017-12-15,16050,16350,15900,16250,9829,272326.0,16758544.0
2017-12-18,16450,16450,15400,15800,19780,264785.0,16758544.0
2017-12-19,15950,15950,14200,14500,64485,242999.0,16758544.0
2017-12-20,14650,14900,14200,14700,20771,246351.0,16758544.0
2017-12-21,14800,14800,14200,14350,17053,240485.0,16758544.0
2017-12-22,14400,14700,14100,14650,14347,245513.0,16758544.0
2017-12-26,14300,14800,14300,14650,12775,245513.0,16758544.0
2017-12-27,14850,14850,14500,14750,4372,247189.0,16758544.0
2017-12-28,14750,15450,14700,15250,11505,255568.0,16758544.0
2018-01-02,15500,15500,15050,15400,7448,258082.0,16758544.0
2018-01-03,15550,16000,14850,15200,19787,254730.0,16758544.0
2018-01-04,15400,15400,14800,15000,4986,251378.0,16758544.0
2018-01-05,15000,15050,14450,15000,13701,251378.0,16758544.0
2018-01-08,15000,15000,14800,14900,6387,249702.0,16758544.0
2018-01-09,14950,15000,14600,14850,7184,248864.0,16758544.0
2018-01-10,14950,15000,14650,14800,7180,248026.0,16758544.0
2018-01-11,15250,15500,14900,14900,18724,249702.0,16758544.0
2018-01-12,14800,16000,14800,15100,17330,253054.0,16758544.0
2018-01-15,15600,15600,14900,15400,9850,258082.0,16758544.0
2018-01-16,15400,15400,14900,15150,10904,253892.0,16758544.0
2018-01-17,15050,15200,14900,15000,8910,251378.0,16758544.0
2018-01-18,14800,14950,14750,14950,10288,250540.0,16758544.0
2018-01-19,15050,15150,14800,14950,10909,250540.0,16758544.0
2018-01-22,15050,15400,14850,15200,13317,254730.0,16758544.0
2018-01-23,15050,15350,14950,15150,8279,253892.0,16758544.0
2018-01-24,15100,15200,14950,15150,11650,253892.0,16758544.0
2018-01-25,15000,15500,15000,15450,12920,258920.0,16758544.0
2018-01-26,15650,16500,15500,16200,37299,271488.0,16758544.0
