대양금속(009190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-16,111345,120229,111345,119401,442574,63904.0,34082000.0
2009-12-17,121312,121312,115592,117172,292606,62711.0,34082000.0
2009-12-18,114007,117470,114007,117172,196826,62711.0,34082000.0
2009-12-21,118046,119626,114808,119401,215656,63904.0,34082000.0
2009-12-22,120516,120894,116375,117809,134313,63052.0,34082000.0
2009-12-23,117144,127309,115869,122266,778904,65437.0,34082000.0
2009-12-24,124053,124053,115174,117809,218271,63052.0,34082000.0
2009-12-28,115880,115880,110160,111441,207309,59644.0,34082000.0
2009-12-29,110763,114909,110464,114306,73254,61177.0,34082000.0
2009-12-30,115460,116064,112600,116217,52753,62200.0,34082000.0
2010-01-04,120002,128588,119703,126406,1108699,67653.0,34082000.0
2010-01-05,130075,130075,123373,126087,301762,67482.0,34082000.0
2010-01-06,127997,127997,123856,127998,214110,68505.0,34082000.0
2010-01-07,128005,131469,124767,125450,180070,67142.0,34082000.0
2010-01-08,127222,127222,121801,124814,106320,66801.0,34082000.0
2010-01-11,124057,126314,120898,124814,247970,66801.0,34082000.0
2010-01-12,126314,126917,122777,124814,182970,66801.0,34082000.0
2010-01-13,125941,125941,122777,124814,96320,66801.0,34082000.0
2010-01-14,126326,126326,120905,123540,192399,66119.0,34082000.0
2010-01-15,123355,123355,120873,121630,146836,65097.0,34082000.0
2010-01-18,121179,122758,117642,120356,230033,64415.0,34082000.0
2010-01-19,117754,129877,117754,123858,1043376,66289.0,34082000.0
2010-01-20,125318,126599,123361,124495,312190,66630.0,34082000.0
2010-01-21,123753,125332,120893,121948,176110,65267.0,34082000.0
2010-01-22,122473,122473,114497,117809,345160,63052.0,34082000.0
2010-01-25,114612,115892,109490,115898,251080,62029.0,34082000.0
2010-01-26,114314,116497,111454,111759,180951,59814.0,34082000.0
2010-01-27,110041,112901,109059,109212,123822,58451.0,34082000.0
2010-01-28,108076,111613,108076,110485,86280,59132.0,34082000.0
2010-01-29,107593,110459,107294,108575,166532,58110.0,34082000.0
2010-02-01,110460,110460,106996,107301,128557,57428.0,34082000.0
2010-02-02,108879,113324,107599,111441,145030,59644.0,34082000.0
2010-02-03,113223,117059,112620,116535,133293,62370.0,34082000.0
2010-02-04,117763,117763,114299,115580,62060,61859.0,34082000.0
2010-02-05,112721,114605,110459,111441,142600,59644.0,34082000.0
2010-02-08,110341,112597,107182,107938,234533,57769.0,34082000.0
2010-02-09,105337,109477,105337,108575,54470,58110.0,34082000.0
2010-02-10,109855,110758,108575,108575,66010,58110.0,34082000.0
2010-02-11,108462,111023,108462,110804,40401,59303.0,34082000.0
2010-02-12,111129,111129,108867,109849,72060,58791.0,34082000.0
2010-02-16,110140,111116,108561,111122,73305,59473.0,34082000.0
2010-02-17,112707,114890,111426,113988,94351,61007.0,34082000.0
2010-02-18,114790,116748,113888,114943,136770,61518.0,34082000.0
2010-02-19,115152,125311,114475,122903,669242,65778.0,34082000.0
2010-02-22,122777,125637,121496,124814,356763,66801.0,34082000.0
2010-02-23,125125,126405,121887,126406,179337,67653.0,34082000.0
2010-02-24,126307,126611,121794,126087,150360,67482.0,34082000.0
2010-02-25,125625,125625,118930,119082,196391,63733.0,34082000.0
2010-02-26,120987,122566,116169,120993,93281,64756.0,34082000.0
2010-03-02,122180,123083,118637,120674,124191,64585.0,34082000.0
2010-03-03,120018,121597,117457,119719,158440,64074.0,34082000.0
2010-03-04,120210,120210,117350,119082,76050,63733.0,34082000.0
2010-03-05,120317,121298,118134,119719,54731,64074.0,34082000.0
2010-03-08,119591,123055,118914,122903,151968,65778.0,34082000.0
2010-03-09,123362,123362,120203,120356,101860,64415.0,34082000.0
2010-03-10,122897,122897,119055,120038,76260,64245.0,34082000.0
2010-03-11,119721,120026,109483,111441,646892,59644.0,34082000.0
2010-03-12,111447,115289,109490,113033,176960,60496.0,34082000.0
2010-03-15,112229,115168,111930,114943,119890,61518.0,34082000.0
2010-03-16,113994,115873,112714,112714,108702,60325.0,34082000.0
2010-03-17,114619,114619,110173,111759,137695,59814.0,34082000.0
2010-03-18,112024,114585,111426,113988,325190,61007.0,34082000.0
2010-03-19,115169,115169,112609,113669,93336,60836.0,34082000.0
2010-03-22,113629,114909,113324,114306,74855,61177.0,34082000.0
2010-03-23,114015,114619,111753,111759,134226,59814.0,34082000.0
2010-03-24,112914,112914,108469,109530,190010,58621.0,34082000.0
2010-03-25,109384,109384,107500,108257,105136,57939.0,34082000.0
2010-03-26,108781,108781,107201,108257,132510,57939.0,34082000.0
2010-03-29,106983,110142,106605,106983,125000,57258.0,34082000.0
2010-03-30,106877,109365,106200,107938,99970,57769.0,34082000.0
2010-03-31,109047,109047,105888,107620,119391,57599.0,34082000.0
2010-04-01,106304,108182,91694,91700,671704,49078.0,34082000.0
2010-04-02,82333,84211,78796,82785,1420246,44307.0,34082000.0
2010-04-05,82453,84038,80197,83740,405369,44818.0,34082000.0
2010-04-06,84045,84649,81185,82466,210746,44136.0,34082000.0
2010-04-07,84330,86891,82751,85013,311422,45499.0,34082000.0
2010-04-08,83633,89652,83633,85969,326486,46011.0,34082000.0
2010-04-09,85816,87773,83633,85969,227592,46011.0,34082000.0
2010-04-12,87455,87455,83918,85650,286930,45840.0,34082000.0
2010-04-13,86772,86772,82333,82785,349980,44307.0,34082000.0
2010-04-14,79572,84694,77993,84695,600001,45329.0,34082000.0
2010-04-15,87327,87700,85065,85071,353686,38513.0,34082000.0
2010-04-16,85066,97487,84315,97493,950369,44136.0,34082000.0
2010-04-19,98992,111791,98992,111797,784200,50612.0,34082000.0
2010-04-20,128354,128354,123835,128360,4389704,58110.0,34082000.0
2010-04-21,131369,134760,114429,117820,3281478,53338.0,34082000.0
2010-04-22,117060,119322,110285,115938,1591503,52486.0,34082000.0
2010-04-23,113299,120451,112921,117067,1298239,52998.0,34082000.0
2010-04-26,115183,117061,106146,111421,1335085,50441.0,34082000.0
2010-04-27,115186,127980,113301,116314,3765013,52657.0,34082000.0
2010-04-28,109536,115555,106902,111421,627400,50441.0,34082000.0
2010-04-29,112550,114806,106903,108409,777010,49078.0,34082000.0
2010-04-30,108410,110289,100129,103892,766675,47033.0,34082000.0
2010-05-03,100500,102384,97866,100128,484759,45329.0,34082000.0
2010-05-04,101254,101254,95608,96364,380867,43625.0,34082000.0
2010-05-06,92218,94853,91090,93353,318050,42262.0,34082000.0
2010-05-07,88077,93345,86198,92223,407294,41750.0,34082000.0
2010-05-10,91093,95611,91093,94105,414672,42602.0,34082000.0
2010-05-11,95607,98992,92217,97870,601627,44307.0,34082000.0
2010-05-12,101257,112551,95611,95611,2789065,43284.0,34082000.0
2010-05-13,97866,97866,89963,90341,728572,40898.0,34082000.0
2010-05-14,90339,90712,83559,85071,825315,38513.0,34082000.0
2010-05-17,86573,88079,77542,79049,473690,35786.0,34082000.0
2010-05-18,77911,80551,71515,74155,584130,33571.0,34082000.0
2010-05-19,74150,76034,71138,75284,296830,34082.0,34082000.0
2010-05-20,74906,75279,72272,73779,247990,33400.0,34082000.0
2010-05-24,72646,77542,72646,77543,251530,35104.0,34082000.0
2010-05-25,76037,77543,71519,74532,186255,33741.0,34082000.0
2010-05-26,73771,83186,73021,78296,511730,35445.0,34082000.0
2010-05-27,77538,80550,76032,77166,247043,34934.0,34082000.0
2010-05-28,77915,80177,74530,77543,220141,35104.0,34082000.0
2010-05-31,66250,67756,66250,66250,5189270,29992.0,34082000.0
2010-06-01,66997,69259,66246,68509,2012715,31015.0,34082000.0
2010-06-03,68881,71138,68503,71144,1415895,51107.0,54082000.0
2010-06-04,72271,73400,68881,71144,2384348,51107.0,54082000.0
2010-06-07,68133,69633,66627,69262,748727,49755.0,54082000.0
2010-06-08,68880,70008,68130,70014,480930,50296.0,54082000.0
2010-06-09,70391,70769,67378,68885,676024,49485.0,54082000.0
2010-06-10,68883,69633,68505,69262,437246,49755.0,54082000.0
2010-06-11,70011,70767,68883,69262,613416,49755.0,54082000.0
2010-06-14,70012,71896,68884,71897,953284,51648.0,54082000.0
2010-06-15,71516,76413,71516,73779,2145561,53000.0,54082000.0
2010-06-16,74530,75280,73024,73402,487739,52730.0,54082000.0
2010-06-17,74532,74532,72647,73026,381778,52460.0,54082000.0
2010-06-18,74151,74151,72272,72273,298204,51919.0,54082000.0
2010-06-21,72271,74527,72271,74155,906664,53271.0,54082000.0
2010-06-22,73773,73773,71895,72273,550122,51919.0,54082000.0
2010-06-23,72274,72646,71518,71897,391642,51648.0,54082000.0
2010-06-24,72271,72271,70765,71144,387293,51107.0,54082000.0
2010-06-25,70766,71138,68504,69638,810402,50026.0,54082000.0
2010-06-28,69632,69632,68132,68132,550123,48944.0,54082000.0
2010-06-29,68131,68503,66997,67003,433251,48133.0,54082000.0
2010-06-30,65493,68884,65121,67756,446586,48674.0,54082000.0
2010-07-01,67755,68506,65871,67756,422879,48674.0,54082000.0
2010-07-02,66997,68503,66624,68509,214618,49215.0,54082000.0
2010-07-05,68883,69261,67755,69262,217347,49755.0,54082000.0
2010-07-06,69260,69260,67754,68132,249353,48944.0,54082000.0
2010-07-07,68134,71897,68134,70391,729797,50567.0,54082000.0
2010-07-08,71136,72270,69630,70014,693697,50296.0,54082000.0
2010-07-09,70768,71519,69634,70391,202718,50567.0,54082000.0
2010-07-12,70768,71141,68884,70391,267201,50567.0,54082000.0
2010-07-13,70389,70389,68505,69262,490882,49755.0,54082000.0
2010-07-14,69633,70011,68505,69262,496961,49755.0,54082000.0
2010-07-15,69261,70389,68505,69262,372575,49755.0,54082000.0
2010-07-16,70009,70009,68130,68509,309254,49215.0,54082000.0
2010-07-19,68134,68885,68134,68885,185145,49485.0,54082000.0
2010-07-20,68881,69259,67752,68509,257081,49215.0,54082000.0
2010-07-21,68503,69259,68130,68509,272017,49215.0,54082000.0
2010-07-22,68506,68884,67755,67756,260812,48674.0,54082000.0
2010-07-23,68133,70767,68133,69262,583147,49755.0,54082000.0
2010-07-26,70387,72644,69259,71144,644476,51107.0,54082000.0
2010-07-27,70765,81302,70765,78296,5063671,56245.0,54082000.0
2010-07-28,79422,79422,76037,78672,1320315,56516.0,54082000.0
2010-07-29,79047,81681,76034,79425,2043871,57057.0,54082000.0
2010-07-30,78668,79797,74528,75284,1083451,54082.0,54082000.0
2010-08-02,77164,86201,76413,84695,3885938,60842.0,54082000.0
2010-08-03,85066,87328,81681,83566,1853758,60031.0,54082000.0
2010-08-04,83562,83940,79799,80178,1257941,57597.0,54082000.0
2010-08-05,82051,87326,80173,85448,2277778,61383.0,54082000.0
2010-08-06,85447,86575,80556,82813,1513074,59490.0,54082000.0
2010-08-09,82811,82811,79048,79049,1063443,56786.0,54082000.0
2010-08-10,79800,80928,77543,78672,841292,56516.0,54082000.0
2010-08-11,79045,80174,76783,78296,832838,56245.0,54082000.0
2010-08-12,77161,77911,75277,75661,631351,54352.0,54082000.0
2010-08-13,75280,76414,73401,74908,695576,53812.0,54082000.0
2010-08-16,74530,85824,73774,85824,3625873,61653.0,54082000.0
2010-08-17,88456,91468,80925,83566,7989689,60031.0,54082000.0
2010-08-18,85069,88081,82056,82813,3021454,59490.0,54082000.0
2010-08-19,82807,85063,80551,81307,1493889,58409.0,54082000.0
2010-08-20,81305,86201,79798,83189,1933612,59761.0,54082000.0
2010-08-23,83561,83939,78670,79049,1209421,56786.0,54082000.0
2010-08-24,78668,78668,76034,76790,906380,55164.0,54082000.0
2010-08-25,77161,78290,75655,78296,653445,56245.0,54082000.0
2010-08-26,77915,79049,76037,76037,419951,54623.0,54082000.0
2010-08-27,76034,77540,74905,76790,527185,55164.0,54082000.0
2010-08-30,79046,79046,76784,76790,494254,55164.0,54082000.0
2010-08-31,77162,77540,75278,75284,465458,54082.0,54082000.0
2010-09-01,75276,77538,75276,77166,574385,55434.0,54082000.0
2010-09-02,77162,78290,76412,76790,299090,55164.0,54082000.0
2010-09-03,76412,77540,75278,75284,514816,54082.0,54082000.0
2010-09-06,76033,76411,74904,75661,252973,54352.0,54082000.0
2010-09-07,76412,84315,76034,79425,2994417,57057.0,54082000.0
2010-09-08,79799,83190,79049,80178,1318367,57597.0,54082000.0
2010-09-09,82054,82432,75657,76414,1109377,54893.0,54082000.0
2010-09-10,77915,79049,76036,77543,715724,55704.0,54082000.0
2010-09-13,78294,79800,77543,78672,607978,56516.0,54082000.0
2010-09-14,79420,82054,78670,80554,1282838,57868.0,54082000.0
2010-09-15,80925,81303,77913,79425,665761,57057.0,54082000.0
2010-09-16,79418,83936,78289,83942,1872070,60301.0,54082000.0
2010-09-17,83562,83940,79799,80178,949866,57597.0,54082000.0
2010-09-20,80552,81302,77539,78296,666595,56245.0,54082000.0
2010-09-24,78291,79419,76034,79425,378528,57057.0,54082000.0
2010-09-27,80177,82055,79049,81684,801356,58679.0,54082000.0
2010-09-28,81679,81679,79795,81307,366520,58409.0,54082000.0
2010-09-29,81304,83188,80175,82060,608857,58949.0,54082000.0
2010-09-30,82432,85445,80554,80554,1051731,57868.0,54082000.0
2010-10-01,80925,80925,79046,80931,494368,58138.0,54082000.0
2010-10-04,81301,83185,80173,81307,629487,58409.0,54082000.0
2010-10-05,81305,83561,80176,83189,734646,59761.0,54082000.0
2010-10-06,84695,85067,82433,83189,961441,59761.0,54082000.0
2010-10-07,83557,83557,80923,81307,722218,58409.0,54082000.0
2010-10-08,80928,81306,79049,80178,900192,57597.0,54082000.0
2010-10-11,80928,80928,79799,80178,403051,57597.0,54082000.0
2010-10-12,80555,82433,79421,81684,838320,58679.0,54082000.0
2010-10-13,82054,83560,80554,80554,887536,57868.0,54082000.0
2010-10-14,81304,81682,79048,80554,720254,57868.0,54082000.0
2010-10-15,80926,80926,79798,80554,350038,57868.0,54082000.0
2010-10-18,80173,82052,79417,79801,839466,57327.0,54082000.0
2010-10-19,80175,80553,77913,77919,1048250,55975.0,54082000.0
2010-10-20,77163,77913,76035,77919,620398,55975.0,54082000.0
2010-10-21,77916,78672,76788,78672,384989,56516.0,54082000.0
2010-10-22,78672,79800,77543,78672,343659,56516.0,54082000.0
2010-10-25,78669,79047,76413,77919,443931,55975.0,54082000.0
2010-10-26,77164,77164,66249,70993,3022796,50999.0,54082000.0
2010-10-27,70011,70913,69182,70767,747476,50837.0,54082000.0
2010-10-28,72273,73249,70914,71219,755785,51162.0,54082000.0
2010-10-29,71517,71517,69785,70316,295031,50513.0,54082000.0
2010-11-01,70088,71363,69557,70466,334701,50621.0,54082000.0
2010-11-02,70007,70611,69032,69111,333499,49647.0,54082000.0
2010-11-03,69036,70316,68883,69487,377712,49918.0,54082000.0
2010-11-04,69483,72794,69331,71520,444117,51378.0,54082000.0
2010-11-05,71588,72796,69857,70692,317017,50783.0,54082000.0
2010-11-08,72039,72039,69709,69789,287269,50134.0,54082000.0
2010-11-09,70915,71220,69860,70391,334445,50567.0,54082000.0
2010-11-10,69787,71519,69787,70391,157385,50567.0,54082000.0
2010-11-11,70614,70614,69260,70316,417875,50513.0,54082000.0
2010-11-12,70689,70689,67756,69939,412720,50242.0,54082000.0
2010-11-15,69258,70911,68130,70014,175717,50296.0,54082000.0
2010-11-16,68879,69782,67977,69111,293150,49647.0,54082000.0
2010-11-17,68428,69258,67447,67605,434047,48566.0,54082000.0
2010-11-18,67826,68131,66247,67003,429679,48133.0,54082000.0
2010-11-19,67000,67530,65719,66024,300601,47430.0,54082000.0
2010-11-22,65493,66176,64365,65799,526865,47268.0,54082000.0
2010-11-23,65796,66174,64741,65272,280953,46889.0,54082000.0
2010-11-24,60980,63914,60980,63615,354548,45699.0,54082000.0
2010-11-25,65121,68280,63614,67304,325234,48349.0,54082000.0
2010-11-26,67302,67754,65492,65949,225970,47376.0,54082000.0
2010-11-29,67451,67451,64366,66250,53800,47592.0,54082000.0
2010-11-30,67604,67604,65494,66250,124020,47592.0,54082000.0
2010-12-01,65490,66996,65039,66100,123600,47484.0,54082000.0
2010-12-02,64968,67151,64968,66627,139860,47863.0,54082000.0
2010-12-03,66700,67304,65493,65573,157570,47105.0,54082000.0
2010-12-06,65572,66999,64968,65121,143090,46781.0,54082000.0
2010-12-07,65120,65419,64217,64218,171093,46132.0,54082000.0
2010-12-08,64289,65118,64063,64368,164008,46240.0,54082000.0
2010-12-09,65348,65348,64366,64745,200420,46511.0,54082000.0
2010-12-10,65267,65346,64743,65347,132669,46943.0,54082000.0
2010-12-13,64588,70911,64588,70466,1035178,50621.0,54082000.0
2010-12-14,71518,71518,67755,69713,231392,50080.0,54082000.0
2010-12-15,69784,70540,67149,67229,278777,48295.0,54082000.0
2010-12-16,67304,67755,66474,67078,167006,48187.0,54082000.0
2010-12-17,67077,69632,66699,67907,180700,48782.0,54082000.0
2010-12-20,67376,68205,64064,65723,155970,47214.0,54082000.0
2010-12-21,66625,67076,65869,67003,142710,48133.0,54082000.0
2010-12-22,67000,68884,66853,68208,211417,48998.0,54082000.0
2010-12-23,68883,69487,67676,69036,246460,49593.0,54082000.0
2010-12-24,69260,69333,67449,68132,152364,48944.0,54082000.0
2010-12-27,67304,68432,66323,67756,200314,48674.0,54082000.0
2010-12-28,68052,68052,66472,66777,180026,47971.0,54082000.0
2010-12-29,65871,67450,65871,67078,120395,48187.0,54082000.0
2010-12-30,66546,67674,65716,67003,292411,48133.0,54082000.0
2011-01-03,68506,68506,66548,67756,237620,48674.0,54082000.0
2011-01-04,68505,69035,67303,69036,250681,49593.0,54082000.0
2011-01-05,69035,69334,67755,69262,383688,49755.0,54082000.0
2011-01-06,68808,69710,68278,69186,239540,49701.0,54082000.0
2011-01-07,69105,69257,67977,69111,194793,49647.0,54082000.0
2011-01-10,69181,69407,68358,68358,142186,49106.0,54082000.0
2011-01-11,68809,68809,67901,68358,182125,49106.0,54082000.0
2011-01-12,68811,68811,67829,68433,172071,49161.0,54082000.0
2011-01-13,68504,68504,67376,68132,181801,48944.0,54082000.0
2011-01-14,68134,69336,67531,68885,173110,49486.0,54082999.0
2011-01-17,69409,70239,68433,68885,225251,49486.0,54082999.0
2011-01-18,69406,69406,68430,68960,567974,49540.0,54082999.0
2011-01-19,71138,79047,70388,73779,5802148,53001.0,54082999.0
2011-01-20,74528,76412,72192,74833,1134187,53759.0,54082999.0
2011-01-21,74682,75133,71517,72725,699860,52244.0,54082999.0
2011-01-24,73322,80926,72120,80554,2267697,57869.0,54082999.0
2011-01-25,81305,82811,77164,77543,1039128,55705.0,54082999.0
2011-01-26,79044,80173,76032,77166,959703,55435.0,54082999.0
2011-01-27,79796,88455,78668,88083,6866894,63277.0,54082999.0
2011-01-28,85067,89207,83561,84695,1789203,60843.0,54082999.0
2011-01-31,84693,92974,82431,89212,1497086,64088.0,54082999.0
2011-02-01,90340,92596,85821,89212,1353555,64088.0,54082999.0
2011-02-07,89582,92972,88454,89588,805821,64359.0,54082999.0
2011-02-08,90343,90343,83190,84318,960100,60573.0,54082999.0
2011-02-09,84694,89585,83938,86201,733132,61925.0,54082999.0
2011-02-10,85820,89205,84692,88083,482504,63277.0,54082999.0
