DB하이텍(000990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-03-25,8700,9040,8680,8680,90210,86184.0,9929045.0
2002-03-26,8700,8720,8340,8400,48189,83404.0,9929045.0
2002-03-27,8340,8580,8340,8450,41245,83900.0,9929045.0
2002-03-28,8400,8640,8390,8390,48230,83305.0,9929045.0
2002-03-29,8490,8560,8400,8480,35903,84198.0,9929045.0
2002-04-01,8400,8400,8050,8050,44010,79929.0,9929045.0
2002-04-02,8010,8190,7980,8050,35180,79929.0,9929045.0
2002-04-03,8160,8950,8160,8630,240287,85688.0,9929045.0
2002-04-04,8780,8980,8710,8830,130820,87673.0,9929045.0
2002-04-08,9000,10150,9000,9110,693240,90454.0,9929045.0
