사조대림(003960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,50300,54143,41218,52396,76050,12274.0,1636590.0
2000-09-20,53165,60221,52396,57635,159120,13502.0,1636590.0
2000-09-21,57496,62037,54492,59382,104710,13911.0,1636590.0
2000-09-22,60780,64273,57286,57286,113190,13420.0,1636590.0
2000-09-25,59033,64971,55889,62875,99470,14729.0,1636590.0
2000-09-26,62177,67067,58684,59032,88400,13829.0,1636590.0
2000-09-27,57286,61129,54492,56238,75470,13175.0,1636590.0
2000-09-28,57286,57985,54492,56587,39260,13256.0,1636590.0
2000-09-29,55889,58544,55191,55889,32490,13093.0,1636590.0
2000-10-02,54492,57286,53793,54841,27930,12847.0,1636590.0
2000-10-04,56937,60780,55540,59661,70800,13976.0,1636590.0
2000-10-05,61758,61758,57426,58683,56520,13747.0,1636590.0
2000-10-06,55959,57286,53793,55260,54760,12945.0,1636590.0
2000-10-09,53863,55889,53165,53863,38900,12618.0,1636590.0
2000-10-10,51698,54492,51069,51697,29670,12111.0,1636590.0
2000-10-11,53724,53724,45410,48833,30810,11440.0,1636590.0
2000-10-12,48903,52187,47855,50300,25040,11783.0,1636590.0
2000-10-13,46807,48903,45550,47366,18000,11096.0,1636590.0
2000-10-16,48274,50999,48204,49950,14950,11702.0,1636590.0
2000-10-17,48274,52396,48274,49252,32460,11538.0,1636590.0
2000-10-18,49951,49951,46458,47785,17370,11194.0,1636590.0
2000-10-19,48484,49252,46807,47575,17620,11145.0,1636590.0
2000-10-20,48833,50300,47226,49252,33260,11538.0,1636590.0
2000-10-23,48903,51139,47506,50300,24240,11783.0,1636590.0
2000-10-24,50510,50929,48204,48204,23070,11292.0,1636590.0
2000-10-25,47925,48274,45620,46388,26960,10867.0,1636590.0
2000-10-26,46598,47157,45410,45759,15350,10720.0,1636590.0
2000-10-27,45480,46737,45061,45060,14670,10556.0,1636590.0
2000-10-30,44362,44432,40659,41916,18280,9820.0,1636590.0
2000-10-31,40799,41218,37935,41218,9920,9656.0,1636590.0
2000-11-01,39122,43314,39122,42615,16660,9983.0,1636590.0
2000-11-02,40170,43314,40170,41497,10840,9721.0,1636590.0
2000-11-03,42546,43244,40590,40589,16350,9509.0,1636590.0
2000-11-06,41847,44013,41847,43314,12620,10147.0,1636590.0
2000-11-07,43314,45410,42266,42405,16800,9934.0,1636590.0
2000-11-08,42476,43174,41847,42336,8490,9918.0,1636590.0
2000-11-09,41917,42616,41568,42126,6460,9869.0,1636590.0
2000-11-10,41218,42616,41218,41986,5930,9836.0,1636590.0
2000-11-13,41917,44013,41917,42126,17860,9869.0,1636590.0
2000-11-14,42126,43244,41917,42266,11500,9901.0,1636590.0
2000-11-15,42616,42895,41498,42056,15980,9852.0,1636590.0
2000-11-16,42126,42266,41637,41916,8510,9820.0,1636590.0
2000-11-17,41917,42476,41428,42405,17750,9934.0,1636590.0
2000-11-20,42057,43035,41707,41707,11080,9770.0,1636590.0
2000-11-21,41847,42126,40520,41916,8360,9820.0,1636590.0
2000-11-22,40170,43035,40170,42405,27620,9934.0,1636590.0
2000-11-23,41288,42406,40170,41916,8990,9820.0,1636590.0
2000-11-24,42406,48204,42126,44012,20300,10311.0,1636590.0
2000-11-27,43314,44711,42965,44012,9760,10311.0,1636590.0
2000-11-28,43663,44711,41218,42964,20940,10065.0,1636590.0
2000-11-29,42685,43594,42336,42336,5880,9918.0,1636590.0
2000-11-30,41637,45340,41637,44012,16200,10311.0,1636590.0
2000-12-01,43314,50230,42476,48833,32220,11440.0,1636590.0
2000-12-04,48763,55191,46109,55190,45610,12929.0,1636590.0
2000-12-05,46947,51698,46947,47505,243720,11129.0,1636590.0
2000-12-06,47855,48903,44013,44362,58170,10392.0,1636590.0
2000-12-07,45410,45620,44013,44152,17090,10343.0,1636590.0
2000-12-08,44362,44711,42126,42336,33610,9918.0,1636590.0
2000-12-11,41917,43314,41917,42196,21060,9885.0,1636590.0
2000-12-12,41987,43174,41917,41916,22190,9820.0,1636590.0
2000-12-13,41917,44432,41917,43034,23660,10081.0,1636590.0
2000-12-14,43314,44013,42057,42266,19190,9901.0,1636590.0
2000-12-15,43174,43174,41637,42196,14800,9885.0,1636590.0
2000-12-18,40869,42406,40869,41707,15780,9770.0,1636590.0
2000-12-19,42406,45969,41637,43942,63980,10294.0,1636590.0
2000-12-20,43663,44711,40520,41218,29350,9656.0,1636590.0
2000-12-21,41009,41009,38144,38144,17770,8936.0,1636590.0
2000-12-22,38494,38913,34023,34162,25750,8003.0,1636590.0
2000-12-26,32835,34372,32206,33323,15980,7807.0,1636590.0
2001-01-02,32905,36258,32905,35838,13030,8396.0,1636590.0
2001-01-03,34931,36258,34581,36258,8790,8494.0,1636590.0
2001-01-04,37096,38144,36607,37166,18590,8707.0,1636590.0
2001-01-05,37027,37027,35350,35978,13950,8428.0,1636590.0
2001-01-08,35490,38424,35490,38353,24060,8985.0,1636590.0
2001-01-09,38424,41847,38424,40379,45350,9459.0,1636590.0
2001-01-10,41847,41847,37725,37725,30150,8838.0,1636590.0
2001-01-11,39681,39681,37446,37934,17860,8887.0,1636590.0
2001-01-12,38424,40799,38424,39890,32550,9345.0,1636590.0
2001-01-15,39262,40939,39262,39401,19140,9230.0,1636590.0
2001-01-16,38633,40520,38633,39122,18620,9165.0,1636590.0
2001-01-17,38773,39681,38494,38563,9420,9034.0,1636590.0
2001-01-18,35769,39122,35769,38773,4610,9083.0,1636590.0
2001-01-19,38424,39053,38005,38004,11500,8903.0,1636590.0
2001-01-22,38424,38983,38075,38144,11330,8936.0,1636590.0
2001-01-26,38424,40170,38424,38633,12770,9050.0,1636590.0
2001-01-29,37725,39821,37725,39821,12170,9329.0,1636590.0
2001-01-30,39821,40101,38773,39821,11890,9329.0,1636590.0
2001-01-31,39821,43594,39472,43593,24150,10212.0,1636590.0
2001-02-01,40659,43244,40659,41567,18910,9738.0,1636590.0
2001-02-02,40869,43524,40869,41567,24300,9738.0,1636590.0
2001-02-05,44013,44013,41288,41288,9320,9672.0,1636590.0
2001-02-06,41987,42126,40380,40659,17760,9525.0,1636590.0
2001-02-07,41218,46737,39891,46737,153070,10949.0,1636590.0
2001-02-08,47226,47226,42616,42755,96170,10016.0,1636590.0
2001-02-09,43524,45200,42616,43034,48150,10081.0,1636590.0
2001-02-12,43314,44642,42196,42266,18430,9901.0,1636590.0
2001-02-13,42266,42895,41218,41567,21610,9738.0,1636590.0
2001-02-14,41917,42266,40869,41218,27990,9656.0,1636590.0
2001-02-15,42196,43663,41568,41567,31670,9738.0,1636590.0
2001-02-16,40590,41079,39821,40589,41500,9509.0,1636590.0
2001-02-19,40729,43105,39961,42266,33460,9901.0,1636590.0
2001-02-20,42266,43244,41358,42056,20630,9852.0,1636590.0
2001-02-21,42616,46109,42126,42615,84930,9983.0,1636590.0
2001-02-22,44711,44711,40590,40659,31690,9525.0,1636590.0
2001-02-23,40939,41917,40869,41288,22310,9672.0,1636590.0
2001-02-26,42266,43594,41847,42755,24800,10016.0,1636590.0
2001-02-27,43384,44292,42685,43523,40220,10196.0,1636590.0
2001-02-28,44013,45270,43663,44362,39500,10392.0,1636590.0
2001-03-02,45410,45410,41218,41916,40750,9820.0,1636590.0
2001-03-05,41917,43943,40869,41986,43520,9836.0,1636590.0
2001-03-06,41917,43035,41009,41916,26570,9820.0,1636590.0
2001-03-07,41917,42616,41358,41358,18760,9689.0,1636590.0
2001-03-08,41358,44152,41218,41916,59210,9820.0,1636590.0
2001-03-09,42616,43314,42126,42615,16230,9983.0,1636590.0
2001-03-12,42336,42825,40170,41078,17990,9623.0,1636590.0
2001-03-13,40170,40170,38424,38423,16800,9001.0,1636590.0
2001-03-14,39122,40799,38703,40170,23020,9410.0,1636590.0
2001-03-15,38843,44642,38843,41218,105200,9656.0,1636590.0
2001-03-16,42266,43663,39192,39332,42420,9214.0,1636590.0
2001-03-19,39472,40031,38773,38982,20940,9132.0,1636590.0
2001-03-20,38633,43244,38633,40868,68440,9574.0,1636590.0
2001-03-21,40520,46947,40520,46946,134190,10998.0,1636590.0
2001-03-22,52745,53933,52396,53933,71430,12634.0,1636590.0
2001-03-23,60570,60710,47157,47645,537840,11162.0,1636590.0
2001-03-26,48554,48903,43663,45270,130170,10605.0,1636590.0
2001-03-27,45969,51698,45061,45479,176070,10654.0,1636590.0
2001-03-28,45550,46737,42616,42615,78710,9983.0,1636590.0
2001-03-29,43594,43663,40729,41218,33490,9656.0,1636590.0
2001-03-30,41637,42895,40170,40938,36030,9590.0,1636590.0
2001-04-02,41987,47017,41987,47016,145360,11014.0,1636590.0
2001-04-03,46109,46248,41568,42545,103390,9967.0,1636590.0
2001-04-04,39961,40869,39122,39122,44310,9165.0,1636590.0
2001-04-06,40590,40869,39122,39122,24290,9165.0,1636590.0
2001-04-09,39332,41009,39332,39471,49240,9247.0,1636590.0
2001-04-10,39122,43873,38494,39262,125530,9198.0,1636590.0
2001-04-11,40170,40170,38913,39332,29830,9214.0,1636590.0
2001-04-12,39332,39891,38703,38843,30050,9099.0,1636590.0
2001-04-13,38843,40450,38843,39332,40310,9214.0,1636590.0
2001-04-16,40170,40170,39053,39471,20770,9247.0,1636590.0
2001-04-17,39751,39961,38564,38982,17150,9132.0,1636590.0
2001-04-18,39122,39891,38913,39541,35450,9263.0,1636590.0
2001-04-19,40520,40520,39262,39471,27540,9247.0,1636590.0
2001-04-20,39472,39681,38773,38843,17130,9099.0,1636590.0
2001-04-23,38913,39472,38424,38982,34270,9132.0,1636590.0
2001-04-24,39681,44781,39681,44781,367920,10491.0,1636590.0
2001-04-25,45689,45689,39891,40519,170590,9492.0,1636590.0
2001-04-26,41358,41358,39891,40100,49120,9394.0,1636590.0
2001-04-27,40729,42616,40170,40310,101820,9443.0,1636590.0
2001-04-30,39891,40450,39611,40240,39770,9427.0,1636590.0
2001-05-02,42196,42196,40450,40938,68500,9590.0,1636590.0
2001-05-03,40590,40869,39891,39890,23550,9345.0,1636590.0
2001-05-04,39891,40310,39542,39890,17370,9345.0,1636590.0
2001-05-07,40590,40869,39751,39960,22970,9361.0,1636590.0
2001-05-08,40520,40520,39891,40030,21260,9378.0,1636590.0
2001-05-09,40031,40310,39681,39821,24740,9329.0,1636590.0
2001-05-10,40310,40310,39681,39821,13500,9329.0,1636590.0
2001-05-11,39821,40310,39821,39960,9540,9361.0,1636590.0
2001-05-14,40869,42336,40380,40729,70480,9541.0,1636590.0
2001-05-15,40520,40869,39891,40100,25170,9394.0,1636590.0
2001-05-16,40380,40799,39961,40170,12770,9410.0,1636590.0
2001-05-17,40170,41079,40170,40379,14040,9459.0,1636590.0
2001-05-18,40170,40799,39542,40100,14570,9394.0,1636590.0
2001-05-21,40101,40659,39891,40519,31950,9492.0,1636590.0
2001-05-22,40520,43174,40310,41567,73050,9738.0,1636590.0
2001-05-23,41987,41987,40799,41288,24930,9672.0,1636590.0
2001-05-24,41637,42616,41358,41707,48450,9770.0,1636590.0
2001-05-25,42546,43105,41777,41916,36190,9820.0,1636590.0
2001-05-28,42266,42616,41568,41567,20680,9738.0,1636590.0
2001-05-29,41568,41987,41009,41637,12700,9754.0,1636590.0
2001-05-30,41637,41847,41148,41358,16590,9689.0,1636590.0
2001-05-31,41358,41568,40590,40659,14140,9525.0,1636590.0
2001-06-01,40659,42057,40659,41567,19370,9738.0,1636590.0
2001-06-04,42057,43174,41568,42615,53310,9983.0,1636590.0
2001-06-05,42965,43244,41288,41707,30550,9770.0,1636590.0
2001-06-07,42336,44362,41917,43174,79090,10114.0,1636590.0
2001-06-08,43454,43454,42266,42545,28400,9967.0,1636590.0
2001-06-11,43244,44362,42825,44012,51090,10311.0,1636590.0
2001-06-12,44013,45410,43733,43733,50790,10245.0,1636590.0
2001-06-13,43314,43454,42126,42615,33600,9983.0,1636590.0
2001-06-14,42336,42825,42126,42685,12640,10000.0,1636590.0
2001-06-15,42336,43454,42336,43034,18190,10081.0,1636590.0
2001-06-18,42266,43105,41847,42266,31570,9901.0,1636590.0
2001-06-19,41917,42476,41498,41916,19080,9820.0,1636590.0
2001-06-20,41987,42965,41218,41288,49430,9672.0,1636590.0
2001-06-21,41218,41777,40170,40379,15850,9459.0,1636590.0
2001-06-22,40520,41009,40101,40240,14160,9427.0,1636590.0
2001-06-25,40450,40520,39821,39821,9880,9329.0,1636590.0
2001-06-26,39821,39821,38424,38423,17950,9001.0,1636590.0
2001-06-27,37865,38703,37306,37864,9860,8870.0,1636590.0
2001-06-28,37725,38354,36677,38004,9170,8903.0,1636590.0
2001-06-29,38075,38913,38075,38493,11460,9018.0,1636590.0
2001-07-02,38494,38913,38005,38004,6740,8903.0,1636590.0
2001-07-03,38354,38564,38005,38074,8650,8919.0,1636590.0
2001-07-04,38424,38773,37725,38353,14190,8985.0,1636590.0
2001-07-05,37865,38564,37865,38004,6180,8903.0,1636590.0
2001-07-06,38214,38214,36398,36537,14770,8559.0,1636590.0
2001-07-09,36258,36258,33813,33812,22440,7921.0,1636590.0
2001-07-10,33918,34442,33534,34232,8340,8019.0,1636590.0
2001-07-11,33534,34092,32835,33533,15240,7856.0,1636590.0
2001-07-12,34092,34512,33534,33882,14060,7937.0,1636590.0
2001-07-13,34232,34232,33603,33603,8950,7872.0,1636590.0
2001-07-16,33534,33883,33079,33184,5100,7774.0,1636590.0
2001-07-18,32905,33813,32905,33463,8270,7839.0,1636590.0
2001-07-19,32975,32975,31927,32206,6440,7545.0,1636590.0
2001-07-20,32765,32765,31508,31542,7540,7389.0,1636590.0
2001-07-23,31158,31577,29342,30459,10910,7136.0,1636590.0
2001-07-24,29482,29482,28573,29411,5950,6890.0,1636590.0
2001-07-25,29412,29412,28224,29341,4510,6874.0,1636590.0
2001-07-26,28713,30669,28713,30459,7080,7136.0,1636590.0
2001-07-27,30599,31717,30460,31717,5750,7430.0,1636590.0
2001-07-30,31438,31438,30774,31437,2450,7365.0,1636590.0
2001-07-31,30739,31298,30460,31018,4950,7266.0,1636590.0
2001-08-01,31158,32486,30879,32485,6380,7610.0,1636590.0
2001-08-02,33184,33184,31438,31647,7570,7414.0,1636590.0
2001-08-03,31787,31787,31088,31332,5900,7340.0,1636590.0
2001-08-06,31438,31787,31333,31717,2750,7430.0,1636590.0
2001-08-07,31333,33114,31333,32695,10640,7659.0,1636590.0
2001-08-08,32136,32660,32066,32345,4940,7577.0,1636590.0
2001-08-09,31088,32765,31088,31437,2000,7365.0,1636590.0
2001-08-10,31123,32136,31123,31577,4290,7397.0,1636590.0
2001-08-13,32136,32835,32136,32730,9070,7667.0,1636590.0
2001-08-14,34232,34232,32835,32974,7730,7725.0,1636590.0
2001-08-16,32486,32486,31438,32136,5900,7528.0,1636590.0
2001-08-17,31927,33044,31857,32974,4560,7725.0,1636590.0
2001-08-20,32206,35210,32136,34511,22360,8085.0,1636590.0
2001-08-21,35001,39681,35001,39681,79420,9296.0,1636590.0
2001-08-22,45620,45620,41498,41916,194250,9820.0,1636590.0
2001-08-23,43314,45620,39891,41986,120070,9836.0,1636590.0
2001-08-24,41987,42616,40520,40519,56350,9492.0,1636590.0
2001-08-27,40869,42965,39891,42964,27610,10065.0,1636590.0
2001-08-28,42895,43594,40520,40519,32810,9492.0,1636590.0
2001-08-29,40729,41148,38633,39541,22960,9263.0,1636590.0
2001-08-30,39192,39192,35979,38982,13510,9132.0,1636590.0
2001-08-31,37585,37655,36188,36537,15140,8559.0,1636590.0
2001-09-03,36328,40170,36328,38423,21720,9001.0,1636590.0
2001-09-04,37376,41847,37376,38214,22170,8952.0,1636590.0
2001-09-05,39262,39262,37725,37795,7160,8854.0,1636590.0
2001-09-06,37376,39122,37376,38493,19060,9018.0,1636590.0
2001-09-07,38773,43314,38494,40938,38920,9590.0,1636590.0
2001-09-10,41218,43524,40729,41567,34520,9738.0,1636590.0
2001-09-11,45759,47785,45759,47785,171300,11194.0,1636590.0
2001-09-12,40659,43314,40659,40659,144290,9525.0,1636590.0
2001-09-13,41218,46039,39751,45060,395380,10556.0,1636590.0
2001-09-14,43873,44222,38354,38353,116760,8985.0,1636590.0
2001-09-17,35070,37795,32625,32625,84570,7643.0,1636590.0
2001-09-18,32695,34232,31787,32206,81430,7545.0,1636590.0
2001-09-19,32136,35629,31438,32834,114760,7692.0,1636590.0
2001-09-20,31508,34232,30914,31786,73620,7446.0,1636590.0
2001-09-21,30809,33534,30739,31228,88150,7316.0,1636590.0
2001-09-24,35909,35909,35629,35908,111640,8412.0,1636590.0
2001-09-25,35909,37306,32346,33184,155600,7774.0,1636590.0
2001-09-26,35280,35280,32346,32834,36510,7692.0,1636590.0
2001-09-27,32835,35909,32835,33323,81710,7807.0,1636590.0
2001-09-28,32905,33603,32486,32765,47910,7676.0,1636590.0
2001-10-04,34302,34547,33429,34232,33990,8019.0,1636590.0
2001-10-05,33708,35979,33568,34302,59060,8036.0,1636590.0
2001-10-08,32835,33848,32695,32834,22630,7692.0,1636590.0
2001-10-09,33743,33813,32975,33323,22830,7807.0,1636590.0
2001-10-10,32835,33534,32346,32834,22890,7692.0,1636590.0
2001-10-11,33184,33638,33044,33533,27240,7856.0,1636590.0
2001-10-12,33883,38075,33394,35978,134860,8428.0,1636590.0
2001-10-15,34651,35070,33883,34581,42080,8101.0,1636590.0
2001-10-16,34861,35210,34057,34651,25160,8117.0,1636590.0
2001-10-17,34651,35979,34651,34791,26940,8150.0,1636590.0
2001-10-18,35001,36817,34407,36817,66750,8625.0,1636590.0
2001-10-19,36328,36328,35280,35769,44620,8379.0,1636590.0
2001-10-22,36328,36607,35490,35769,26930,8379.0,1636590.0
2001-10-23,36258,36538,35839,36327,41940,8510.0,1636590.0
2001-10-24,37027,37096,35769,35769,24520,8379.0,1636590.0
2001-10-25,35979,36328,35490,35629,15080,8347.0,1636590.0
2001-10-26,35070,35909,35070,35349,10430,8281.0,1636590.0
2001-10-29,34931,35560,34931,35140,18010,8232.0,1636590.0
2001-10-30,33813,34861,33743,34022,10780,7970.0,1636590.0
2001-10-31,34232,34581,33813,33812,5440,7921.0,1636590.0
2001-11-01,33603,34372,33603,34302,5460,8036.0,1636590.0
2001-11-02,34092,34512,33534,33708,53640,7897.0,1636590.0
2001-11-05,33673,34092,33534,33743,13770,7905.0,1636590.0
2001-11-06,33603,34162,33603,33952,15970,7954.0,1636590.0
2001-11-07,33953,34581,33953,34371,19050,8052.0,1636590.0
2001-11-08,34372,34442,33883,34232,9460,8019.0,1636590.0
2001-11-09,34092,34232,33743,34127,18910,7995.0,1636590.0
2001-11-12,34162,34651,33534,34336,15840,8044.0,1636590.0
2001-11-13,34442,34931,33778,34302,15980,8036.0,1636590.0
2001-11-14,34442,34896,34372,34686,20840,8126.0,1636590.0
2001-11-15,35629,36468,34721,35280,30790,8265.0,1636590.0
2001-11-16,38354,38354,35490,36397,63320,8527.0,1636590.0
2001-11-19,38424,40240,38075,38703,101250,9067.0,1636590.0
2001-11-20,39122,39192,37446,37445,44410,8772.0,1636590.0
2001-11-21,38005,38773,36957,38353,23770,8985.0,1636590.0
2001-11-22,40380,40380,37725,37725,20240,8838.0,1636590.0
2001-11-23,38354,38354,37166,37375,20300,8756.0,1636590.0
2001-11-26,38005,38005,36817,37236,31560,8723.0,1636590.0
2001-11-27,37236,37725,37236,37306,17790,8739.0,1636590.0
2001-11-28,37306,37795,35979,35978,18860,8428.0,1636590.0
2001-11-29,35070,35629,34581,35280,19920,8265.0,1636590.0
2001-11-30,35629,36538,35420,36048,17260,8445.0,1636590.0
2001-12-03,37096,37096,35839,36607,11290,8576.0,1636590.0
2001-12-04,37376,37935,35979,37375,20990,8756.0,1636590.0
2001-12-05,37725,37725,36328,36327,15000,8510.0,1636590.0
2001-12-06,35629,36328,35350,35629,12720,8347.0,1636590.0
2001-12-07,35629,35979,34931,35489,18800,8314.0,1636590.0
2001-12-10,35420,35420,34581,34616,10950,8109.0,1636590.0
2001-12-11,34581,35420,34581,34930,10040,8183.0,1636590.0
2001-12-12,34931,34931,34267,34546,5190,8093.0,1636590.0
2001-12-13,34302,34896,34302,34511,7130,8085.0,1636590.0
2001-12-14,34512,35210,34512,35210,9980,8248.0,1636590.0
2001-12-17,35629,35769,34931,35000,11760,8199.0,1636590.0
2001-12-18,35490,35490,34721,34860,10480,8167.0,1636590.0
2001-12-19,34302,34791,33464,34162,9730,8003.0,1636590.0
2001-12-20,32206,34581,32206,34232,3340,8019.0,1636590.0
2001-12-21,34162,34232,32381,34162,2490,8003.0,1636590.0
2001-12-24,34127,34581,33673,34127,2650,7995.0,1636590.0
2001-12-26,34931,34931,33603,34232,6190,8019.0,1636590.0
2001-12-27,34581,34931,33918,34721,9850,8134.0,1636590.0
2001-12-28,35420,35560,34547,34581,8690,8101.0,1636590.0
2002-01-02,35490,35490,34581,34930,16228,8183.0,1636590.0
2002-01-03,34861,36258,34581,35978,20447,8428.0,1636590.0
2002-01-04,36258,38354,35979,37166,36600,8707.0,1636590.0
2002-01-07,37096,39262,37027,38773,33050,9083.0,1636590.0
2002-01-08,38773,38773,37096,37166,20220,8707.0,1636590.0
2002-01-09,37446,37446,36328,36677,17790,8592.0,1636590.0
2002-01-10,36538,37236,35699,36258,19040,8494.0,1636590.0
2002-01-11,35629,37725,35629,36747,7020,8608.0,1636590.0
2002-01-14,35699,37376,35699,36747,14070,8608.0,1636590.0
2002-01-15,36747,37306,36049,36677,6880,8592.0,1636590.0
2002-01-16,36747,38354,35979,38074,35260,8919.0,1636590.0
2002-01-17,38424,38703,37446,37515,22298,8788.0,1636590.0
2002-01-18,38424,38424,37376,37375,8930,8756.0,1636590.0
2002-01-21,37027,37027,35699,35978,24610,8428.0,1636590.0
2002-01-22,36049,36887,36049,36258,8313,8494.0,1636590.0
2002-01-23,36258,37027,35699,36747,9440,8608.0,1636590.0
2002-01-24,37027,37725,36049,37375,16470,8756.0,1636590.0
2002-01-25,38354,38773,37376,38004,24130,8903.0,1636590.0
2002-01-28,43663,43663,39891,40519,48930,9492.0,1636590.0
2002-01-29,40869,40869,37446,39751,19562,9312.0,1636590.0
