LG하우시스(108670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-07,94600,96300,94200,96000,35497,860896.0,8967670.0
2017-09-08,95500,95500,94400,94500,29476,847445.0,8967670.0
2017-09-11,95000,95500,94100,94300,25987,845651.0,8967670.0
2017-09-12,94100,95200,93100,93400,33963,837580.0,8967670.0
2017-09-13,93000,94100,91600,91900,49808,824129.0,8967670.0
2017-09-14,91700,91800,90100,90200,77755,808884.0,8967670.0
2017-09-15,90400,92400,90400,92300,29021,827716.0,8967670.0
2017-09-18,92400,93200,91500,92500,33394,829509.0,8967670.0
2017-09-19,92500,94900,92500,92900,47475,833097.0,8967670.0
2017-09-20,93900,94300,91700,91800,30343,823232.0,8967670.0
2017-09-21,91900,92900,91100,91500,18780,820542.0,8967670.0
2017-09-22,91000,91300,89800,90400,41012,810677.0,8967670.0
2017-09-25,90100,90500,88200,89000,42548,798123.0,8967670.0
2017-09-26,89000,90500,88700,88900,34777,797226.0,8967670.0
2017-09-27,89000,89700,88000,88300,38497,791845.0,8967670.0
2017-09-28,88200,88900,87600,88800,30731,796329.0,8967670.0
2017-09-29,88900,89800,88500,89200,31446,799916.0,8967670.0
2017-10-10,89200,89600,88200,88500,31028,793639.0,8967670.0
2017-10-11,88700,89400,88300,88800,44736,796329.0,8967670.0
2017-10-12,88900,89300,88300,88500,42294,793639.0,8967670.0
2017-10-13,89200,89500,88300,88900,39192,797226.0,8967670.0
2017-10-16,89000,94400,89000,94400,102816,846548.0,8967670.0
2017-10-17,94900,94900,92300,92600,60506,830406.0,8967670.0
2017-10-18,92800,93500,91700,92600,30943,830406.0,8967670.0
2017-10-19,92300,94100,92100,93300,37413,836684.0,8967670.0
2017-10-20,93300,93300,92100,92100,30948,825922.0,8967670.0
2017-10-23,92100,95200,91200,94300,85638,845651.0,8967670.0
2017-10-24,94000,95500,92500,94900,76035,851032.0,8967670.0
2017-10-25,94300,94900,92700,92900,46488,833097.0,8967670.0
2017-10-26,92900,93900,92100,92700,32347,831303.0,8967670.0
2017-10-27,92900,93600,91700,92800,54315,832200.0,8967670.0
2017-10-30,93400,93400,91700,91800,35296,823232.0,8967670.0
2017-10-31,91600,92600,90500,90900,71166,815161.0,8967670.0
2017-11-01,90500,91900,90200,91300,51393,818748.0,8967670.0
2017-11-02,90800,92000,90700,91400,28422,819645.0,8967670.0
2017-11-03,91400,95000,91000,94400,77706,846548.0,8967670.0
2017-11-06,95100,95200,92200,92800,76127,832200.0,8967670.0
2017-11-07,93100,97000,92900,96400,105965,864483.0,8967670.0
2017-11-08,96400,96900,95300,96200,39003,862690.0,8967670.0
2017-11-09,97000,97000,95000,95100,34184,852825.0,8967670.0
2017-11-10,95000,95800,93600,94300,43658,845651.0,8967670.0
2017-11-13,93700,95000,92700,92700,47191,831303.0,8967670.0
2017-11-14,92500,92800,91800,92300,40317,827716.0,8967670.0
2017-11-15,92200,92200,91200,91400,46417,819645.0,8967670.0
2017-11-16,91200,93300,91000,92400,28417,828613.0,8967670.0
2017-11-17,92400,93000,91500,92000,30060,825026.0,8967670.0
2017-11-20,92000,93100,91200,91600,25447,821439.0,8967670.0
2017-11-21,92000,92000,90700,91000,36514,816058.0,8967670.0
2017-11-22,91000,91500,90300,90500,51028,811574.0,8967670.0
2017-11-23,90500,91000,90200,90900,35286,815161.0,8967670.0
2017-11-24,91000,91000,90300,90900,27594,815161.0,8967670.0
2017-11-27,90900,91300,90200,90200,37801,808884.0,8967670.0
2017-11-28,90200,94000,90200,92500,88202,829509.0,8967670.0
2017-11-29,93000,93800,91700,92500,37940,829509.0,8967670.0
2017-11-30,93400,95200,92100,94600,111322,848342.0,8967670.0
2017-12-01,95000,95400,93400,93400,65592,837580.0,8967670.0
2017-12-04,94000,95200,93400,94000,38753,842961.0,8967670.0
2017-12-05,94000,94700,93100,93700,34251,840271.0,8967670.0
2017-12-06,94300,94500,93000,93000,27633,833993.0,8967670.0
2017-12-07,93500,93900,91200,92000,36080,825026.0,8967670.0
2017-12-08,91700,92500,90600,90800,31244,814264.0,8967670.0
2017-12-11,90800,92300,90300,92100,20606,825922.0,8967670.0
2017-12-12,92400,93300,91700,92800,28134,832200.0,8967670.0
2017-12-13,92400,93800,92400,93800,27382,841167.0,8967670.0
2017-12-14,93800,94600,92600,92600,59692,830406.0,8967670.0
2017-12-15,93900,96800,93300,96800,107913,868070.0,8967670.0
2017-12-18,96800,98700,96000,97500,78213,874348.0,8967670.0
2017-12-19,97100,98100,95000,96200,39103,862690.0,8967670.0
2017-12-20,95600,96800,95500,96600,23094,866277.0,8967670.0
2017-12-21,96000,96700,94900,95500,29962,856412.0,8967670.0
2017-12-22,96200,96400,95100,96400,27913,864483.0,8967670.0
2017-12-26,96400,96900,95700,96600,33157,866277.0,8967670.0
2017-12-27,96200,96500,94200,96000,37658,860896.0,8967670.0
2017-12-28,96000,97500,95000,97100,22599,870761.0,8967670.0
2018-01-02,97500,98700,96600,96700,52129,867174.0,8967670.0
2018-01-03,96600,97600,96400,97600,55888,875245.0,8967670.0
2018-01-04,97600,97700,95400,95600,40854,857309.0,8967670.0
2018-01-05,95400,96300,94400,95900,30297,860000.0,8967670.0
2018-01-08,95600,96100,94200,94600,32943,848342.0,8967670.0
2018-01-09,94600,95600,94000,95000,27746,851929.0,8967670.0
2018-01-10,94900,97400,94800,97400,58858,873451.0,8967670.0
2018-01-11,97400,97600,95400,95400,68136,855516.0,8967670.0
2018-01-12,95600,96900,94700,94900,40781,851032.0,8967670.0
2018-01-15,95000,95500,93300,93400,52297,837580.0,8967670.0
2018-01-16,92900,93100,91400,92200,91039,826819.0,8967670.0
2018-01-17,92000,92300,91700,92300,45913,827716.0,8967670.0
2018-01-18,92200,92300,91100,91600,79406,821439.0,8967670.0
2018-01-19,91400,93200,91400,92500,56197,829509.0,8967670.0
2018-01-22,92600,93400,92300,93300,39040,836684.0,8967670.0
2018-01-23,93400,94900,93000,94100,48807,843858.0,8967670.0
2018-01-24,91300,92000,90500,90600,234132,812471.0,8967670.0
2018-01-25,90600,91200,90300,90800,74142,814264.0,8967670.0
2018-01-26,90800,90800,89900,90200,119046,808884.0,8967670.0
2018-01-29,90600,91600,90500,91200,88935,817852.0,8967670.0
2018-01-30,91200,92400,91000,91300,90379,818748.0,8967670.0
2018-01-31,91300,91500,89900,91500,70379,820542.0,8967670.0
2018-02-01,91500,91700,91100,91200,43746,817852.0,8967670.0
2018-02-02,91300,91400,90300,90900,56885,815161.0,8967670.0
2018-02-05,90500,90500,89600,89800,54948,805297.0,8967670.0
2018-02-06,88300,88600,87000,88000,110252,789155.0,8967670.0
2018-02-07,88200,89000,87100,87300,55609,782878.0,8967670.0
2018-02-08,87300,88000,86500,87000,65052,780187.0,8967670.0
2018-02-09,86000,86400,84900,86300,62293,773910.0,8967670.0
2018-02-12,86600,86600,84900,85300,40698,764942.0,8967670.0
2018-02-13,85300,86700,85000,85000,40522,762252.0,8967670.0
2018-02-14,84800,85600,83600,84200,68837,755078.0,8967670.0
2018-02-19,84000,86400,84000,86100,44334,772116.0,8967670.0
2018-02-20,86100,86300,85500,85900,29258,770323.0,8967670.0
2018-02-21,85500,86300,84800,85100,48280,763149.0,8967670.0
2018-02-22,85100,85400,84600,85100,21734,763149.0,8967670.0
2018-02-23,85100,85600,84200,85200,46400,764045.0,8967670.0
2018-02-26,85900,86800,85300,86800,40640,778394.0,8967670.0
2018-02-27,86500,86900,85600,85800,34111,769426.0,8967670.0
2018-02-28,85300,85800,83700,84100,66008,754181.0,8967670.0
2018-03-02,83600,83800,82200,82300,36486,738039.0,8967670.0
2018-03-05,82300,82600,80900,80900,28926,725485.0,8967670.0
2018-03-06,81100,82100,81100,81200,36444,728175.0,8967670.0
2018-03-07,81200,81500,79100,79100,71431,709343.0,8967670.0
2018-03-08,79100,79700,78400,79500,62317,712930.0,8967670.0
2018-03-09,79500,81200,79500,80100,59354,718310.0,8967670.0
2018-03-12,80300,81600,80100,81600,38694,731762.0,8967670.0
2018-03-13,80800,81900,80800,81600,44103,731762.0,8967670.0
2018-03-14,81000,81600,80600,81000,18372,726381.0,8967670.0
2018-03-15,81100,81100,79900,80200,38585,719207.0,8967670.0
2018-03-16,80200,80300,79500,79900,35884,716517.0,8967670.0
2018-03-19,80100,80300,79000,79200,22263,710239.0,8967670.0
2018-03-20,78700,79500,78400,79200,41414,710239.0,8967670.0
2018-03-21,79000,80400,78800,79300,30565,711136.0,8967670.0
2018-03-22,79300,80100,78400,78600,48250,704859.0,8967670.0
2018-03-23,78000,78000,76600,76700,53663,687820.0,8967670.0
2018-03-26,75700,76700,75400,76300,24375,684233.0,8967670.0
2018-03-27,76700,78400,76600,78100,30680,700375.0,8967670.0
2018-03-28,77500,77900,77300,77800,17231,697685.0,8967670.0
2018-03-29,78000,78000,76700,77200,24406,692304.0,8967670.0
2018-03-30,77600,78700,77300,78300,24450,702169.0,8967670.0
2018-04-02,78500,78800,77700,78000,19943,699478.0,8967670.0
2018-04-03,77900,78200,77200,77900,16335,698581.0,8967670.0
2018-04-04,77900,79000,77200,77300,35364,693201.0,8967670.0
2018-04-05,77500,78200,77400,77600,21248,695891.0,8967670.0
2018-04-06,77400,78100,76600,77100,31508,691407.0,8967670.0
2018-04-09,76800,78100,76500,78100,19914,700375.0,8967670.0
2018-04-10,77500,78100,76900,77700,30011,696788.0,8967670.0
2018-04-11,77800,80700,77300,80200,85904,719207.0,8967670.0
2018-04-12,80700,81600,79600,80500,57913,721897.0,8967670.0
2018-04-13,80200,80800,79600,80000,22187,717414.0,8967670.0
2018-04-16,80000,80200,78700,78900,20465,707549.0,8967670.0
2018-04-17,78700,79600,78600,79200,23766,710239.0,8967670.0
2018-04-18,79200,80900,79000,80100,51498,718310.0,8967670.0
2018-04-19,80000,83200,79700,82300,135970,738039.0,8967670.0
2018-04-20,82000,82300,81000,81400,34089,729968.0,8967670.0
2018-04-23,82900,82900,81200,81200,53251,728175.0,8967670.0
2018-04-24,81200,82000,80500,81300,47539,729072.0,8967670.0
2018-04-25,81300,81300,78700,78800,90279,706652.0,8967670.0
2018-04-26,78600,78800,77100,77200,129671,692304.0,8967670.0
2018-04-27,77200,78400,77200,78000,35630,699478.0,8967670.0
2018-04-30,76900,81500,76900,81400,114030,729968.0,8967670.0
2018-05-02,81800,83200,80700,82600,98793,740730.0,8967670.0
2018-05-03,82400,82700,81300,81800,51062,733555.0,8967670.0
2018-05-04,81300,82600,80800,81500,35853,730865.0,8967670.0
2018-05-08,81900,81900,77500,77500,117951,694994.0,8967670.0
2018-05-09,77500,78400,76700,77100,40467,691407.0,8967670.0
2018-05-10,77200,77300,76200,76300,56001,684233.0,8967670.0
2018-05-11,76400,77300,76000,77000,53034,690511.0,8967670.0
2018-05-14,77300,79300,77200,78800,50597,706652.0,8967670.0
2018-05-15,79100,80800,78500,78800,47354,706652.0,8967670.0
2018-05-16,78400,78800,77200,77200,35870,692304.0,8967670.0
2018-05-17,76900,78200,76900,77300,26579,693201.0,8967670.0
2018-05-18,77200,77800,76100,76800,66505,688717.0,8967670.0
2018-05-21,77000,77000,76100,76200,32725,683336.0,8967670.0
2018-05-23,76400,76400,75500,75500,47459,677059.0,8967670.0
2018-05-24,75900,75900,73900,73900,69824,662711.0,8967670.0
2018-05-25,73300,73600,71100,71300,106557,639395.0,8967670.0
2018-05-28,71800,74900,71800,73400,65666,658227.0,8967670.0
2018-05-29,73500,73700,72500,72500,29005,650156.0,8967670.0
2018-05-30,72300,72700,70200,70800,63355,634911.0,8967670.0
2018-05-31,71000,71700,70700,71300,39246,639395.0,8967670.0
2018-06-01,71900,72000,70800,71500,33320,641188.0,8967670.0
2018-06-04,71200,72600,71100,72200,24946,647466.0,8967670.0
2018-06-05,72600,74100,72300,73100,37540,655537.0,8967670.0
2018-06-07,72700,74500,72700,73800,30183,661814.0,8967670.0
2018-06-08,74300,74400,72600,72800,28468,652846.0,8967670.0
2018-06-11,73100,74500,73100,74500,31798,668091.0,8967670.0
2018-06-12,74500,76000,74200,75600,70128,677956.0,8967670.0
2018-06-14,75100,75300,73800,74500,61587,668091.0,8967670.0
2018-06-15,74800,75000,74000,74500,28333,668091.0,8967670.0
2018-06-18,74000,74400,71200,72000,41055,645672.0,8967670.0
2018-06-19,71200,72100,70400,70600,39855,633118.0,8967670.0
2018-06-20,70700,71400,70300,70500,31568,632221.0,8967670.0
2018-06-21,70200,70600,69700,69900,31194,626840.0,8967670.0
2018-06-22,69500,71500,68800,71400,29243,640292.0,8967670.0
2018-06-25,71400,72500,70600,72400,22624,649259.0,8967670.0
2018-06-26,72000,72200,70600,71300,17910,639395.0,8967670.0
2018-06-27,70600,71000,69000,69300,50223,621460.0,8967670.0
2018-06-28,68500,70200,68400,69600,17022,624150.0,8967670.0
2018-06-29,69900,70100,68300,69400,24919,622356.0,8967670.0
2018-07-02,69300,69400,67700,68000,27341,609802.0,8967670.0
2018-07-03,68000,68300,66900,67100,40684,601731.0,8967670.0
2018-07-04,66300,67700,66300,67000,18853,600834.0,8967670.0
2018-07-05,66600,67500,66500,67200,15283,602627.0,8967670.0
2018-07-06,66800,68100,66800,67900,21360,608905.0,8967670.0
2018-07-09,67800,68100,67000,68000,17845,609802.0,8967670.0
2018-07-10,68000,68500,67600,68200,20818,611595.0,8967670.0
2018-07-11,68300,68600,66800,67000,37304,600834.0,8967670.0
2018-07-12,67500,68600,66700,68600,31588,615182.0,8967670.0
2018-07-13,68100,68700,68000,68300,18341,612492.0,8967670.0
2018-07-16,67800,68200,67200,67600,19734,606214.0,8967670.0
2018-07-17,67300,68400,67300,68400,17295,613389.0,8967670.0
2018-07-18,68300,68600,67300,67700,20362,607111.0,8967670.0
2018-07-19,68300,68300,66600,67100,24215,601731.0,8967670.0
2018-07-20,66900,67600,66100,67400,32756,604421.0,8967670.0
2018-07-23,67500,67600,65900,66200,32964,593660.0,8967670.0
2018-07-24,66300,67400,66300,67200,26240,602627.0,8967670.0
2018-07-25,66900,68000,66900,67100,17603,601731.0,8967670.0
2018-07-26,67800,68900,67300,68900,33997,617872.0,8967670.0
2018-07-27,68400,68400,66500,67000,55442,600834.0,8967670.0
2018-07-30,66400,67000,66300,66400,21383,595453.0,8967670.0
2018-07-31,66300,67300,66300,67300,22317,603524.0,8967670.0
2018-08-01,67000,69600,67000,68700,47748,616079.0,8967670.0
2018-08-02,69300,69300,67600,67600,23915,606214.0,8967670.0
2018-08-03,67700,69000,67300,68900,23516,617872.0,8967670.0
2018-08-06,69000,69800,68600,68600,28340,615182.0,8967670.0
2018-08-07,68600,69700,68300,69700,17488,625047.0,8967670.0
2018-08-08,69500,70000,69200,69500,23809,623253.0,8967670.0
2018-08-09,69700,70700,69000,70700,46605,634014.0,8967670.0
2018-08-10,70800,70800,70000,70200,24198,629530.0,8967670.0
2018-08-13,69800,70700,68400,70400,39996,631324.0,8967670.0
2018-08-14,70400,71200,69400,71000,28277,636705.0,8967670.0
2018-08-16,70800,70800,67500,67800,68609,608008.0,8967670.0
2018-08-17,67700,68300,66900,67700,35926,607111.0,8967670.0
2018-08-20,67800,68500,67600,68400,18298,613389.0,8967670.0
2018-08-21,68300,68400,66800,66800,73183,599040.0,8967670.0
2018-08-22,66700,67100,66500,66600,31319,597247.0,8967670.0
2018-08-23,66600,67200,66300,66500,30915,596350.0,8967670.0
2018-08-24,66400,66500,66100,66300,20890,594557.0,8967670.0
2018-08-27,66500,67300,66300,67100,37402,601731.0,8967670.0
2018-08-28,67100,67300,66700,67300,21307,603524.0,8967670.0
2018-08-29,68300,68300,67300,67800,32719,608008.0,8967670.0
2018-08-30,68000,68000,66900,67400,36121,604421.0,8967670.0
2018-08-31,67400,67500,66700,67100,29735,601731.0,8967670.0
2018-09-03,66800,67000,66200,66500,33197,596350.0,8967670.0
2018-09-04,66700,66800,66100,66400,18931,595453.0,8967670.0
2018-09-05,66400,67300,66300,66800,27084,599040.0,8967670.0
2018-09-06,66800,67700,66600,67400,25717,604421.0,8967670.0
2018-09-07,67100,68100,66900,68100,41167,610698.0,8967670.0
2018-09-10,67900,73700,67900,73000,198852,654640.0,8967670.0
2018-09-11,73000,73900,72600,73000,60050,654640.0,8967670.0
2018-09-12,73200,73900,71700,72300,66420,648363.0,8967670.0
2018-09-13,71700,72400,71400,71900,45460,644775.0,8967670.0
2018-09-14,71700,73300,71700,72800,37390,652846.0,8967670.0
2018-09-17,72800,72800,70900,70900,40482,635808.0,8967670.0
2018-09-18,70900,71800,70000,71200,43497,638498.0,8967670.0
2018-09-19,71300,71400,70000,70100,33393,628634.0,8967670.0
2018-09-20,69800,71400,69400,70000,39920,627737.0,8967670.0
2018-09-21,70900,72000,70200,72000,124435,645672.0,8967670.0
2018-09-27,71100,71200,69700,70600,57114,633118.0,8967670.0
2018-09-28,70800,70800,69700,70300,39582,630427.0,8967670.0
2018-10-01,70300,70800,70100,70600,25056,633118.0,8967670.0
2018-10-02,70000,70700,69800,70500,33038,632221.0,8967670.0
2018-10-04,70700,70700,67000,68000,79240,609802.0,8967670.0
2018-10-05,68200,68500,67300,67800,32015,608008.0,8967670.0
2018-10-08,66900,67800,66100,66200,42131,593660.0,8967670.0
2018-10-10,66200,66900,64300,64500,55230,578415.0,8967670.0
2018-10-11,62300,64000,61400,62400,74300,559583.0,8967670.0
2018-10-12,62400,62900,61000,61300,47069,549718.0,8967670.0
2018-10-15,61200,62100,61100,61600,23067,552408.0,8967670.0
2018-10-16,61600,61800,59200,59300,72374,531783.0,8967670.0
2018-10-17,60000,60400,59400,59800,26368,536267.0,8967670.0
2018-10-18,59500,60200,59200,59200,26580,530886.0,8967670.0
2018-10-19,58700,59300,58000,59300,50441,531783.0,8967670.0
2018-10-22,59300,59300,58500,58800,19161,527299.0,8967670.0
2018-10-23,58600,59300,56400,56800,52608,509364.0,8967670.0
2018-10-24,56600,57900,56600,57500,36774,515641.0,8967670.0
2018-10-25,55700,56700,50700,53700,169123,481564.0,8967670.0
2018-10-26,53700,53700,49950,49950,103674,447935.0,8967670.0
2018-10-29,49500,51200,48500,48550,90516,435380.0,8967670.0
2018-10-30,47600,49150,47600,48650,69554,436277.0,8967670.0
2018-10-31,48650,48650,47650,48000,63115,430448.0,8967670.0
2018-11-01,48000,49250,47950,48750,61606,437174.0,8967670.0
2018-11-02,48500,50400,48350,50400,59938,451971.0,8967670.0
2018-11-05,49850,50000,49000,49600,37085,444796.0,8967670.0
2018-11-06,49700,51600,49650,51000,39325,457351.0,8967670.0
2018-11-07,51100,51700,48700,48900,77921,438519.0,8967670.0
2018-11-08,49550,50800,49500,49500,65711,443900.0,8967670.0
2018-11-09,49600,51300,49550,50700,37249,454661.0,8967670.0
2018-11-12,50600,51500,50200,51000,28775,457351.0,8967670.0
2018-11-13,50400,50900,49650,50100,37498,449280.0,8967670.0
2018-11-14,50500,51300,49600,50400,26104,451971.0,8967670.0
2018-11-15,51100,51200,49900,51200,19079,459145.0,8967670.0
2018-11-16,51000,53000,50700,52700,43158,472596.0,8967670.0
2018-11-19,52400,53300,52300,52900,21006,474390.0,8967670.0
2018-11-20,52800,53100,52000,52300,22845,469009.0,8967670.0
2018-11-21,52200,53800,51400,53500,25572,479770.0,8967670.0
2018-11-22,53100,53100,52200,52500,22776,470803.0,8967670.0
2018-11-23,53000,53200,52100,52700,20605,472596.0,8967670.0
2018-11-26,53000,53600,52200,53000,17035,475287.0,8967670.0
2018-11-27,52700,55300,52700,53900,40597,483357.0,8967670.0
2018-11-28,54800,54800,53100,54000,15530,484254.0,8967670.0
2018-11-29,54100,54700,53400,53500,18810,479770.0,8967670.0
2018-11-30,53800,53900,52100,52700,33216,472596.0,8967670.0
2018-12-03,52800,54800,52800,54200,36745,486048.0,8967670.0
2018-12-04,54200,54800,53400,54500,23956,488738.0,8967670.0
2018-12-05,53700,54600,53400,54100,22732,485151.0,8967670.0
2018-12-06,54600,54600,52800,53600,21068,480667.0,8967670.0
2018-12-07,53100,53900,52800,53300,12205,477977.0,8967670.0
2018-12-10,52900,53400,52300,53200,16669,477080.0,8967670.0
2018-12-11,52600,53900,52600,53300,16544,477977.0,8967670.0
2018-12-12,53800,55600,53300,55200,29613,495015.0,8967670.0
2018-12-13,55000,55400,54200,54200,46539,486048.0,8967670.0
2018-12-14,54200,55900,54200,55100,36198,494119.0,8967670.0
2018-12-17,55500,55800,55000,55500,18068,497706.0,8967670.0
2018-12-18,55800,55800,54300,55700,25905,499499.0,8967670.0
2018-12-19,56200,56400,55300,55800,23232,500396.0,8967670.0
2018-12-20,56000,59400,54900,57400,78796,514744.0,8967670.0
2018-12-21,57900,58700,57200,58100,35982,521022.0,8967670.0
2018-12-24,58000,58500,57300,57300,23151,513847.0,8967670.0
2018-12-26,56000,57500,55900,57100,22837,512054.0,8967670.0
2018-12-27,56600,58300,56000,56800,23051,509364.0,8967670.0
2018-12-28,56800,57700,56600,56600,11882,507570.0,8967670.0
2019-01-02,56600,57100,55600,56100,12996,503086.0,8967670.0
2019-01-03,56100,56300,53800,54400,41566,487841.0,8967670.0
2019-01-04,54900,56400,54000,55900,21292,501293.0,8967670.0
2019-01-07,56100,57300,55800,56100,20041,503086.0,8967670.0
2019-01-08,57300,57300,56100,56300,9841,504880.0,8967670.0
2019-01-09,56100,58200,56100,56500,34593,506673.0,8967670.0
2019-01-10,56700,57800,56100,57800,23865,518331.0,8967670.0
2019-01-11,57300,59500,56400,59000,31725,529093.0,8967670.0
2019-01-14,58400,60300,58300,59800,37554,536267.0,8967670.0
2019-01-15,59300,60500,58600,59100,30292,529989.0,8967670.0
2019-01-16,58900,60300,58900,59100,27279,529989.0,8967670.0
2019-01-17,58800,59700,58300,59100,22495,529989.0,8967670.0
2019-01-18,58800,60800,58800,60500,22988,542544.0,8967670.0
2019-01-21,60600,60700,59200,59800,22137,536267.0,8967670.0
2019-01-22,60400,61000,60100,60500,20202,542544.0,8967670.0
2019-01-23,60100,63800,60100,63600,65172,570344.0,8967670.0
2019-01-24,63000,64100,62600,63600,30273,570344.0,8967670.0
2019-01-25,62900,64800,62600,64500,29884,578415.0,8967670.0
2019-01-28,63800,65000,63700,64800,25826,581105.0,8967670.0
2019-01-29,64400,66300,64300,66000,37806,591866.0,8967670.0
2019-01-30,65600,69000,65400,68700,91325,616079.0,8967670.0
2019-01-31,68700,70200,67800,70000,79196,627737.0,8967670.0
2019-02-01,70200,71000,69300,70800,56777,634911.0,8967670.0
2019-02-07,71000,71000,68500,69100,76026,619666.0,8967670.0
2019-02-08,68500,70500,67800,69400,45128,622356.0,8967670.0
2019-02-11,69800,69900,68400,69300,29071,621460.0,8967670.0
2019-02-12,69600,70500,68400,69200,28076,620563.0,8967670.0
2019-02-13,69200,69800,68300,69000,27591,618769.0,8967670.0
2019-02-14,68300,69000,65900,67300,87506,603524.0,8967670.0
2019-02-15,67700,68500,67400,68400,36937,613389.0,8967670.0
2019-02-18,68400,69900,68200,69900,28923,626840.0,8967670.0
2019-02-19,69900,70200,67700,68100,39665,610698.0,8967670.0
2019-02-20,67700,67900,66900,67300,34127,603524.0,8967670.0
2019-02-21,67300,68400,67100,67400,38866,604421.0,8967670.0
2019-02-22,67400,68300,67200,67300,15704,603524.0,8967670.0
2019-02-25,67400,68200,66400,66700,33383,598144.0,8967670.0
2019-02-26,66400,67500,65800,66300,36647,594557.0,8967670.0
2019-02-27,66300,66700,65200,66200,34463,593660.0,8967670.0
2019-02-28,66600,67100,65600,65600,47636,588279.0,8967670.0
2019-03-04,65300,67800,65200,66900,39488,599937.0,8967670.0
2019-03-05,67700,67800,66300,67300,23728,603524.0,8967670.0
2019-03-06,67700,68900,67000,68500,27433,614285.0,8967670.0
2019-03-07,68800,68800,66500,66800,31768,599040.0,8967670.0
2019-03-08,66900,66900,65400,66000,21480,591866.0,8967670.0
2019-03-11,65200,66400,64500,65300,27482,585589.0,8967670.0
2019-03-12,65700,67000,65300,65600,17610,588279.0,8967670.0
2019-03-13,65300,66000,64300,64300,25885,576621.0,8967670.0
2019-03-14,64800,65800,64200,65700,34743,589176.0,8967670.0
2019-03-15,65000,66200,64900,66200,53224,593660.0,8967670.0
2019-03-18,67000,67000,64700,65700,28162,589176.0,8967670.0
2019-03-19,65700,65700,64100,64100,25789,574828.0,8967670.0
2019-03-20,63900,64600,63600,64500,17048,578415.0,8967670.0
2019-03-21,64000,64900,62400,63100,28178,565860.0,8967670.0
2019-03-22,62500,62800,60300,60800,53806,545234.0,8967670.0
2019-03-25,60500,61000,60000,60000,17838,538060.0,8967670.0
2019-03-26,59800,61900,59800,61000,17012,547028.0,8967670.0
2019-03-27,60200,61800,60200,61600,19814,552408.0,8967670.0
2019-03-28,61600,61600,59700,59800,17977,536267.0,8967670.0
2019-03-29,60800,61200,60000,60700,22059,544338.0,8967670.0
2019-04-01,60500,61800,60400,61700,25551,553305.0,8967670.0
2019-04-02,61400,61800,60900,61500,20350,551512.0,8967670.0
2019-04-03,60800,62000,60800,62000,20014,555996.0,8967670.0
2019-04-04,62100,62400,61500,62200,14033,557789.0,8967670.0
2019-04-05,61800,62400,61500,62100,16928,556892.0,8967670.0
2019-04-08,62300,63500,62300,63100,22664,565860.0,8967670.0
2019-04-09,63500,63700,62900,63100,20283,565860.0,8967670.0
2019-04-10,62700,64500,62700,64200,24859,575724.0,8967670.0
2019-04-11,64200,64900,63800,63900,23616,573034.0,8967670.0
2019-04-12,64300,65800,63300,65300,33599,585589.0,8967670.0
2019-04-15,65000,65600,64800,64800,14545,581105.0,8967670.0
2019-04-16,64100,66200,64000,65600,25370,588279.0,8967670.0
2019-04-17,65200,65400,63900,64800,25350,581105.0,8967670.0
2019-04-18,64500,68000,64500,67700,81256,607111.0,8967670.0
2019-04-19,67700,68300,66400,67700,43975,607111.0,8967670.0
2019-04-22,67700,68400,67000,68200,27600,611595.0,8967670.0
2019-04-23,67900,68600,67400,68000,27723,609802.0,8967670.0
2019-04-24,68000,68000,65100,65100,50118,583795.0,8967670.0
2019-04-25,65100,65100,62000,62200,55202,557789.0,8967670.0
2019-04-26,62000,62200,60300,60300,39040,540751.0,8967670.0
2019-04-29,60300,62200,60300,61900,26522,555099.0,8967670.0
2019-04-30,61500,62400,60800,60800,26211,545234.0,8967670.0
2019-05-02,60600,60800,60000,60200,30100,539854.0,8967670.0
2019-05-03,60100,60700,59200,59200,31406,530886.0,8967670.0
2019-05-07,59200,59300,55900,56400,68518,505777.0,8967670.0
2019-05-08,55800,56800,55800,56800,25218,509364.0,8967670.0
2019-05-09,56000,56700,54200,55200,53878,495015.0,8967670.0
2019-05-10,54700,56100,53600,55300,43738,495912.0,8967670.0
2019-05-13,54200,55600,53900,55300,34002,495912.0,8967670.0
2019-05-14,55300,56100,54700,56100,32762,503086.0,8967670.0
2019-05-15,55500,56700,55100,56700,27265,508467.0,8967670.0
2019-05-16,56100,56800,55200,55800,24533,500396.0,8967670.0
2019-05-17,55600,56500,55200,55700,16316,499499.0,8967670.0
2019-05-20,56400,56600,55500,56300,14232,504880.0,8967670.0
2019-05-21,55700,56500,55500,56000,19444,502190.0,8967670.0
2019-05-22,55700,56600,55300,55800,18097,500396.0,8967670.0
2019-05-23,56400,56500,55200,55800,10337,500396.0,8967670.0
2019-05-24,56300,57600,55200,57500,31553,515641.0,8967670.0
2019-05-27,57500,57700,56000,57000,22190,511157.0,8967670.0
2019-05-28,56600,57400,56100,56100,30890,503086.0,8967670.0
2019-05-29,56700,56900,55300,55600,21916,498602.0,8967670.0
2019-05-30,56700,56700,55100,55700,22246,499499.0,8967670.0
2019-05-31,55100,56000,55100,55300,21263,495912.0,8967670.0
2019-06-03,54700,56000,54500,55800,24389,500396.0,8967670.0
2019-06-04,56500,56600,55300,56300,21691,504880.0,8967670.0
