한전KPS(051600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-07-05,33100,33300,32500,32700,198596,1471500.0,45000000.0
2018-07-06,32500,34400,32500,34150,214137,1536750.0,45000000.0
2018-07-09,34100,34350,33250,33400,120388,1503000.0,45000000.0
2018-07-10,33700,34700,33450,33900,153571,1525500.0,45000000.0
2018-07-11,33550,33700,32800,32800,186087,1476000.0,45000000.0
2018-07-12,32850,33800,32850,33000,158424,1485000.0,45000000.0
2018-07-13,33550,33750,33200,33450,81155,1505250.0,45000000.0
2018-07-16,33600,33950,33400,33600,83269,1512000.0,45000000.0
2018-07-17,33400,33650,33100,33150,97003,1491750.0,45000000.0
2018-07-18,33550,33550,32850,33050,85528,1487250.0,45000000.0
2018-07-19,32950,33500,32650,33300,105295,1498500.0,45000000.0
2018-07-20,33350,33600,32700,33300,96179,1498500.0,45000000.0
2018-07-23,33750,35350,33750,34200,259850,1539000.0,45000000.0
2018-07-24,34500,34950,34000,34800,161160,1566000.0,45000000.0
2018-07-25,35000,35100,34100,34300,111989,1543500.0,45000000.0
2018-07-26,34300,34850,33900,34000,93329,1530000.0,45000000.0
2018-07-27,34000,34250,33000,33600,79642,1512000.0,45000000.0
2018-07-30,33650,34900,33650,34750,89232,1563750.0,45000000.0
2018-07-31,34750,35000,34300,34450,64518,1550250.0,45000000.0
2018-08-01,34050,34150,32850,33150,305327,1491750.0,45000000.0
2018-08-02,33150,33550,32900,33000,101626,1485000.0,45000000.0
2018-08-03,33000,33450,32950,33450,91669,1505250.0,45000000.0
2018-08-06,33500,34550,33450,34400,232373,1548000.0,45000000.0
2018-08-07,34250,34900,34200,34750,190167,1563750.0,45000000.0
2018-08-08,34750,35900,34700,35450,196469,1595250.0,45000000.0
2018-08-09,35750,36300,35500,35500,192239,1597500.0,45000000.0
2018-08-10,35750,36100,35550,36050,91142,1622250.0,45000000.0
2018-08-13,36000,36350,35650,36000,109529,1620000.0,45000000.0
2018-08-14,35750,37150,35700,37000,171599,1665000.0,45000000.0
2018-08-16,36900,36950,36000,36400,114641,1638000.0,45000000.0
2018-08-17,36400,36700,35750,36450,161011,1640250.0,45000000.0
2018-08-20,36550,36750,35800,36650,140401,1649250.0,45000000.0
2018-08-21,36400,36800,36000,36450,124860,1640250.0,45000000.0
2018-08-22,36300,36650,36100,36550,80651,1644750.0,45000000.0
2018-08-23,36550,36600,36000,36250,64263,1631250.0,45000000.0
2018-08-24,36200,37000,36150,36850,115302,1658250.0,45000000.0
2018-08-27,36700,36850,35650,35700,127247,1606500.0,45000000.0
2018-08-28,35700,36850,35500,36650,137698,1649250.0,45000000.0
2018-08-29,36550,37100,36100,36700,130632,1651500.0,45000000.0
2018-08-30,36550,36750,35950,36000,115875,1620000.0,45000000.0
2018-08-31,36000,36800,36000,36400,123948,1638000.0,45000000.0
2018-09-03,36150,36900,36150,36450,98140,1640250.0,45000000.0
2018-09-04,36450,36600,35850,36200,100236,1629000.0,45000000.0
2018-09-05,36100,36200,35750,35800,56169,1611000.0,45000000.0
2018-09-06,35700,36450,35550,35750,93978,1608750.0,45000000.0
2018-09-07,36100,36350,35400,36300,93890,1633500.0,45000000.0
2018-09-10,36000,36700,36000,36500,86431,1642500.0,45000000.0
2018-09-11,36400,36550,35800,36000,127262,1620000.0,45000000.0
2018-09-12,36000,36350,35650,36350,101510,1635750.0,45000000.0
2018-09-13,36450,36550,36100,36300,113575,1633500.0,45000000.0
2018-09-14,36300,36600,35750,36100,70767,1624500.0,45000000.0
2018-09-17,35900,36000,35750,36000,52075,1620000.0,45000000.0
2018-09-18,35750,35950,34100,34300,238407,1543500.0,45000000.0
2018-09-19,34400,34450,33200,33400,226586,1503000.0,45000000.0
2018-09-20,33400,33700,33100,33550,147360,1509750.0,45000000.0
2018-09-21,33800,34200,33650,33750,147879,1518750.0,45000000.0
2018-09-27,33700,34350,33650,33900,168293,1525500.0,45000000.0
2018-09-28,33950,34350,33700,34000,178698,1530000.0,45000000.0
2018-10-01,34100,34150,33650,33700,166316,1516500.0,45000000.0
2018-10-02,33750,34350,33650,33650,166919,1514250.0,45000000.0
2018-10-04,33750,34050,32350,32550,333653,1464750.0,45000000.0
2018-10-05,32250,32600,31550,31800,245458,1431000.0,45000000.0
2018-10-08,31350,32000,31350,31600,140958,1422000.0,45000000.0
2018-10-10,31050,31700,30950,31050,222029,1397250.0,45000000.0
2018-10-11,30150,30950,30150,30200,235542,1359000.0,45000000.0
2018-10-12,29850,30300,29200,29500,286226,1327500.0,45000000.0
2018-10-15,29400,30000,29400,29900,226316,1345500.0,45000000.0
2018-10-16,29850,29900,29350,29650,118207,1334250.0,45000000.0
2018-10-17,29950,30350,29750,30100,122656,1354500.0,45000000.0
2018-10-18,30000,30100,29650,30000,88288,1350000.0,45000000.0
2018-10-19,29800,30050,29300,29700,212225,1336500.0,45000000.0
2018-10-22,29500,29550,28550,28950,236939,1302750.0,45000000.0
2018-10-23,28800,28950,27850,28100,248053,1264500.0,45000000.0
2018-10-24,28250,28850,28050,28350,163787,1275750.0,45000000.0
2018-10-25,27600,28800,27600,28250,220758,1271250.0,45000000.0
2018-10-26,28050,28350,27250,27350,187211,1230750.0,45000000.0
2018-10-29,27050,27900,26450,26500,160160,1192500.0,45000000.0
2018-10-30,26500,27200,26500,27050,206864,1217250.0,45000000.0
2018-10-31,26900,27950,26700,27500,217792,1237500.0,45000000.0
2018-11-01,27400,27850,26700,27000,191570,1215000.0,45000000.0
2018-11-02,27100,28300,27100,28100,208095,1264500.0,45000000.0
2018-11-05,28000,28300,27500,27550,157715,1239750.0,45000000.0
2018-11-06,27600,27800,26900,27150,317079,1221750.0,45000000.0
2018-11-07,27500,29650,27450,28050,845975,1262250.0,45000000.0
2018-11-08,28550,29300,28200,28550,408192,1284750.0,45000000.0
2018-11-09,28450,28850,28300,28500,222139,1282500.0,45000000.0
2018-11-12,28400,28650,27550,27750,231332,1248750.0,45000000.0
2018-11-13,27400,27750,27000,27700,167649,1246500.0,45000000.0
2018-11-14,27950,27950,26050,26650,753514,1199250.0,45000000.0
2018-11-15,26500,28000,26500,28000,362811,1260000.0,45000000.0
2018-11-16,28200,29350,28200,28950,429823,1302750.0,45000000.0
2018-11-19,28800,29400,28500,29250,240127,1316250.0,45000000.0
2018-11-20,29150,29950,28900,29700,267913,1336500.0,45000000.0
2018-11-21,29350,30050,28950,29850,280988,1343250.0,45000000.0
2018-11-22,29900,30000,29150,29500,162112,1327500.0,45000000.0
2018-11-23,29700,30250,29300,29400,156622,1323000.0,45000000.0
2018-11-26,29650,31400,29650,30700,518550,1381500.0,45000000.0
2018-11-27,30900,31300,30250,31050,300684,1397250.0,45000000.0
2018-11-28,31100,31700,30850,31100,248196,1399500.0,45000000.0
2018-11-29,31200,31700,30900,31150,174316,1401750.0,45000000.0
2018-11-30,31050,31400,30200,30850,2499347,1388250.0,45000000.0
2018-12-03,31200,31300,29950,31050,238953,1397250.0,45000000.0
2018-12-04,30700,31350,30500,31100,196338,1399500.0,45000000.0
2018-12-05,31150,31950,31100,31650,273964,1424250.0,45000000.0
2018-12-06,31500,31800,31100,31450,244776,1415250.0,45000000.0
2018-12-07,31450,32350,31400,31800,237527,1431000.0,45000000.0
2018-12-10,31500,32800,31450,32650,231395,1469250.0,45000000.0
2018-12-11,32850,32850,32250,32550,221570,1464750.0,45000000.0
2018-12-12,32550,33150,32400,32900,188899,1480500.0,45000000.0
2018-12-13,33100,33550,32700,33550,245994,1509750.0,45000000.0
2018-12-14,33550,33950,33300,33950,165689,1527750.0,45000000.0
2018-12-17,34000,34100,32950,33300,258628,1498500.0,45000000.0
2018-12-18,33200,35600,32700,35450,626793,1595250.0,45000000.0
2018-12-19,35550,36100,35100,35550,285793,1599750.0,45000000.0
2018-12-20,35750,35750,34650,34950,258977,1572750.0,45000000.0
2018-12-21,34750,34800,33750,34100,323727,1534500.0,45000000.0
2018-12-24,34050,35000,33650,34550,183856,1554750.0,45000000.0
2018-12-26,33950,34450,33350,33950,240783,1527750.0,45000000.0
2018-12-27,33300,33650,32600,33100,219060,1489500.0,45000000.0
2018-12-28,33050,33550,32600,33200,151197,1494000.0,45000000.0
2019-01-02,32900,33500,32150,32400,156843,1458000.0,45000000.0
2019-01-03,32400,32450,31600,31750,128520,1428750.0,45000000.0
2019-01-04,31650,33850,31650,33500,348167,1507500.0,45000000.0
2019-01-07,33700,34650,33100,34150,243576,1536750.0,45000000.0
2019-01-08,34650,34700,32750,33200,201710,1494000.0,45000000.0
2019-01-09,32900,33300,32000,32050,270951,1442250.0,45000000.0
2019-01-10,32050,32800,31950,32000,159412,1440000.0,45000000.0
2019-01-11,32150,32750,32050,32550,124860,1464750.0,45000000.0
2019-01-14,32650,34300,32350,34050,281541,1532250.0,45000000.0
2019-01-15,34050,35250,34000,34250,295495,1541250.0,45000000.0
2019-01-16,34000,34400,32800,33050,206477,1487250.0,45000000.0
2019-01-17,32950,33200,32500,32700,175378,1471500.0,45000000.0
2019-01-18,32500,32750,31650,31800,307173,1431000.0,45000000.0
2019-01-21,31800,31900,31100,31250,207418,1406250.0,45000000.0
2019-01-22,31500,31900,31000,31600,221002,1422000.0,45000000.0
2019-01-23,31500,32150,31500,31750,109233,1428750.0,45000000.0
2019-01-24,31850,33450,31550,32850,373329,1478250.0,45000000.0
2019-01-25,32650,33500,32600,32900,198328,1480500.0,45000000.0
2019-01-28,32900,32900,32250,32650,168761,1469250.0,45000000.0
2019-01-29,32650,32700,31700,31750,212978,1428750.0,45000000.0
2019-01-30,32100,34050,31800,33800,352503,1521000.0,45000000.0
2019-01-31,33900,34100,32950,33950,316935,1527750.0,45000000.0
2019-02-01,33950,34050,33100,33250,194769,1496250.0,45000000.0
2019-02-07,33350,34750,33350,33400,259150,1503000.0,45000000.0
2019-02-08,33400,33600,32900,33550,149646,1509750.0,45000000.0
2019-02-11,33850,34150,33150,33800,145693,1521000.0,45000000.0
2019-02-12,33700,34100,33500,33600,123714,1512000.0,45000000.0
2019-02-13,33650,33650,32900,33400,186519,1503000.0,45000000.0
2019-02-14,33200,33800,32650,33800,265634,1521000.0,45000000.0
2019-02-15,34450,34650,33300,33550,459403,1509750.0,45000000.0
2019-02-18,33900,35750,33800,35650,649765,1604250.0,45000000.0
2019-02-19,35650,36550,35500,36050,348984,1622250.0,45000000.0
2019-02-20,36000,36450,35800,36300,191360,1633500.0,45000000.0
2019-02-21,36400,36450,35650,36200,194685,1629000.0,45000000.0
2019-02-22,36250,38000,36250,37350,420994,1680750.0,45000000.0
2019-02-25,37400,37400,36250,36850,244405,1658250.0,45000000.0
2019-02-26,36350,36850,35550,36050,296238,1622250.0,45000000.0
2019-02-27,36250,37400,36200,36650,186131,1649250.0,45000000.0
2019-02-28,36900,37550,36150,36200,324603,1629000.0,45000000.0
2019-03-04,36200,37400,36150,37200,289512,1674000.0,45000000.0
2019-03-05,37250,38450,36800,38250,375534,1721250.0,45000000.0
2019-03-06,38200,38200,36950,37100,243497,1669500.0,45000000.0
2019-03-07,37200,37250,35900,36400,316329,1638000.0,45000000.0
2019-03-08,36300,36350,35300,35850,204290,1613250.0,45000000.0
2019-03-11,35600,35850,35150,35850,97009,1613250.0,45000000.0
2019-03-12,36000,36250,35200,35600,125537,1602000.0,45000000.0
2019-03-13,35800,36300,34800,35350,151363,1590750.0,45000000.0
2019-03-14,35600,35900,35000,35250,188968,1586250.0,45000000.0
2019-03-15,35200,36300,35200,36200,220177,1629000.0,45000000.0
2019-03-18,36000,36150,35300,35450,154812,1595250.0,45000000.0
2019-03-19,35100,35850,35100,35350,148552,1590750.0,45000000.0
2019-03-20,35350,37150,35350,35700,294447,1606500.0,45000000.0
2019-03-21,35600,36000,34450,34600,281433,1557000.0,45000000.0
2019-03-22,34300,35200,34100,34700,150131,1561500.0,45000000.0
2019-03-25,33900,35150,33900,34200,166104,1539000.0,45000000.0
2019-03-26,34300,34650,34150,34300,96414,1543500.0,45000000.0
2019-03-27,34300,35400,34250,34800,136240,1566000.0,45000000.0
2019-03-28,34700,35250,34350,34850,110637,1568250.0,45000000.0
2019-03-29,34850,35400,34800,34800,92410,1566000.0,45000000.0
2019-04-01,34750,35300,34750,34950,80081,1572750.0,45000000.0
2019-04-02,35000,35750,34850,35700,151742,1606500.0,45000000.0
2019-04-03,35350,36000,35250,35700,138677,1606500.0,45000000.0
2019-04-04,35600,36000,35200,35450,126539,1595250.0,45000000.0
2019-04-05,35450,35750,35250,35300,82990,1588500.0,45000000.0
2019-04-08,35300,36500,35300,36350,218176,1635750.0,45000000.0
2019-04-09,36400,36600,35650,35650,132681,1604250.0,45000000.0
2019-04-10,35650,35950,35350,35650,99649,1604250.0,45000000.0
2019-04-11,35700,35750,35150,35150,115939,1581750.0,45000000.0
2019-04-12,35200,35900,35200,35800,124009,1611000.0,45000000.0
2019-04-15,35600,35850,34500,34800,261638,1566000.0,45000000.0
2019-04-16,34900,35200,34550,35000,117654,1575000.0,45000000.0
2019-04-17,35000,35800,34900,34900,156272,1570500.0,45000000.0
2019-04-18,34950,35800,34950,35250,136311,1586250.0,45000000.0
2019-04-19,35650,35650,34900,34900,88030,1570500.0,45000000.0
2019-04-22,35150,35650,34650,35400,114577,1593000.0,45000000.0
2019-04-23,35400,35650,35200,35450,86943,1595250.0,45000000.0
2019-04-24,35300,35600,35050,35150,124344,1581750.0,45000000.0
2019-04-25,34950,35350,34950,35250,104089,1586250.0,45000000.0
2019-04-26,35300,35750,35050,35300,122179,1588500.0,45000000.0
2019-04-29,35400,37400,35350,37400,398155,1683000.0,45000000.0
2019-04-30,37400,37450,36300,36650,187255,1649250.0,45000000.0
2019-05-02,36650,37400,36300,36350,136389,1635750.0,45000000.0
2019-05-03,36350,36700,35600,36200,265271,1629000.0,45000000.0
2019-05-07,35550,36000,35000,35200,208406,1584000.0,45000000.0
2019-05-08,34950,35950,34900,35400,116225,1593000.0,45000000.0
2019-05-09,35300,35500,34650,34700,213929,1561500.0,45000000.0
2019-05-10,34950,35800,34550,35200,188090,1584000.0,45000000.0
2019-05-13,35050,35250,34450,34550,107629,1554750.0,45000000.0
2019-05-14,34400,34650,33700,34050,175245,1532250.0,45000000.0
2019-05-15,34050,34150,31500,31700,476260,1426500.0,45000000.0
2019-05-16,31850,32450,31600,31800,287766,1431000.0,45000000.0
2019-05-17,31850,32650,31800,32300,188053,1453500.0,45000000.0
2019-05-20,32150,32200,30800,31000,279183,1395000.0,45000000.0
2019-05-21,30500,30900,30000,30200,304778,1359000.0,45000000.0
2019-05-22,30250,30700,30050,30400,125095,1368000.0,45000000.0
2019-05-23,30500,30700,30050,30450,172158,1370250.0,45000000.0
2019-05-24,30450,30900,30300,30800,122186,1386000.0,45000000.0
2019-05-27,30200,30550,30100,30350,150903,1365750.0,45000000.0
2019-05-28,30400,31450,30400,31250,154174,1406250.0,45000000.0
2019-05-29,31150,31250,30700,31000,103003,1395000.0,45000000.0
2019-05-30,31200,31450,30900,31150,77764,1401750.0,45000000.0
2019-05-31,31100,32000,31000,31550,142447,1419750.0,45000000.0
2019-06-03,31500,31500,30800,31200,145435,1404000.0,45000000.0
2019-06-04,31250,32150,31250,32000,135692,1440000.0,45000000.0
2019-06-05,31950,32000,31150,31450,185058,1415250.0,45000000.0
2019-06-07,31500,31800,31200,31400,135193,1413000.0,45000000.0
2019-06-10,31600,32150,31400,32050,106136,1442250.0,45000000.0
2019-06-11,32050,33300,31850,33000,206823,1485000.0,45000000.0
2019-06-12,33300,33350,32500,32600,120781,1467000.0,45000000.0
2019-06-13,32500,33200,32350,33200,172073,1494000.0,45000000.0
2019-06-14,33100,33150,32550,33100,103499,1489500.0,45000000.0
2019-06-17,33300,33350,32800,32900,72224,1480500.0,45000000.0
2019-06-18,32800,32950,32450,32650,83229,1469250.0,45000000.0
2019-06-19,32700,33150,32500,32600,95167,1467000.0,45000000.0
2019-06-20,32750,33250,32500,33000,104592,1485000.0,45000000.0
2019-06-21,32750,32900,32350,32400,104646,1458000.0,45000000.0
2019-06-24,32700,33500,32400,32900,199372,1480500.0,45000000.0
2019-06-25,33100,33100,31200,31300,308720,1408500.0,45000000.0
2019-06-26,31350,31650,31250,31350,101109,1410750.0,45000000.0
2019-06-27,31250,31750,31150,31650,84259,1424250.0,45000000.0
2019-06-28,31600,31650,31100,31250,114649,1406250.0,45000000.0
2019-07-01,31300,31450,31150,31250,62925,1406250.0,45000000.0
2019-07-02,31300,31500,30900,31000,90153,1395000.0,45000000.0
2019-07-03,31150,31800,31100,31500,141363,1417500.0,45000000.0
2019-07-04,31500,31600,31000,31450,100824,1415250.0,45000000.0
2019-07-05,31500,32600,31450,32250,136162,1451250.0,45000000.0
2019-07-08,32250,32300,31100,31200,94028,1404000.0,45000000.0
2019-07-09,31200,31400,30500,30550,91086,1374750.0,45000000.0
2019-07-10,30100,30750,30100,30550,79913,1374750.0,45000000.0
2019-07-11,30550,31350,30550,31100,98599,1399500.0,45000000.0
2019-07-12,30850,31200,30800,31200,41105,1404000.0,45000000.0
2019-07-15,31300,31300,30400,30650,107038,1379250.0,45000000.0
2019-07-16,30700,30750,30300,30600,46313,1377000.0,45000000.0
2019-07-17,30650,30800,30100,30700,118163,1381500.0,45000000.0
2019-07-18,30800,30800,30300,30450,52741,1370250.0,45000000.0
2019-07-19,30450,31350,30450,31200,118614,1404000.0,45000000.0
2019-07-22,31000,31200,30850,31100,46128,1399500.0,45000000.0
2019-07-23,31250,32350,31200,31950,175684,1437750.0,45000000.0
2019-07-24,32100,32100,31250,31700,122833,1426500.0,45000000.0
2019-07-25,31450,31450,30900,31250,99442,1406250.0,45000000.0
2019-07-26,30950,31750,30950,31200,83869,1404000.0,45000000.0
2019-07-29,31300,31350,30150,31100,115619,1399500.0,45000000.0
2019-07-30,31200,31500,30900,31150,64532,1401750.0,45000000.0
2019-07-31,31350,31900,31100,31900,140945,1435500.0,45000000.0
2019-08-01,31550,31900,31350,31500,76189,1417500.0,45000000.0
2019-08-02,31500,31700,31050,31100,150328,1399500.0,45000000.0
2019-08-05,31000,31500,30700,30800,199483,1386000.0,45000000.0
2019-08-06,30650,31000,29900,30600,161106,1377000.0,45000000.0
2019-08-07,30500,30950,30350,30500,152669,1372500.0,45000000.0
2019-08-08,30600,30750,30250,30600,124022,1377000.0,45000000.0
2019-08-09,30600,31000,30500,30800,74764,1386000.0,45000000.0
2019-08-12,30900,31550,30500,31300,91509,1408500.0,45000000.0
2019-08-13,30900,31300,30800,30950,110390,1392750.0,45000000.0
2019-08-14,31000,31050,30650,30850,95982,1388250.0,45000000.0
2019-08-16,30450,31000,30350,30750,119957,1383750.0,45000000.0
2019-08-19,30700,31200,30650,31200,77615,1404000.0,45000000.0
2019-08-20,30900,31400,30850,31300,75133,1408500.0,45000000.0
2019-08-21,31100,31350,31000,31250,56909,1406250.0,45000000.0
2019-08-22,31050,31500,31050,31350,71186,1410750.0,45000000.0
2019-08-23,31150,31450,30850,31350,79450,1410750.0,45000000.0
2019-08-26,30700,31150,30500,30600,98252,1377000.0,45000000.0
2019-08-27,30650,30850,30600,30650,97837,1379250.0,45000000.0
2019-08-28,30700,31000,30550,30850,50418,1388250.0,45000000.0
2019-08-29,30900,32000,30900,31950,171295,1437750.0,45000000.0
2019-08-30,32000,32200,31600,31650,100906,1424250.0,45000000.0
2019-09-02,33400,33450,31500,31550,86476,1419750.0,45000000.0
2019-09-03,31450,31950,31450,31600,52077,1422000.0,45000000.0
2019-09-04,31550,32250,31450,32150,96953,1446750.0,45000000.0
2019-09-05,32050,32150,31800,32000,71855,1440000.0,45000000.0
2019-09-06,31900,32100,31750,31750,54942,1428750.0,45000000.0
2019-09-09,31750,32300,31750,32100,89458,1444500.0,45000000.0
2019-09-10,32150,32900,31950,32800,109126,1476000.0,45000000.0
2019-09-11,32850,32900,32600,32700,135338,1471500.0,45000000.0
2019-09-16,33000,33000,32650,32900,105956,1480500.0,45000000.0
2019-09-17,34100,35200,33050,33500,442106,1507500.0,45000000.0
2019-09-18,33500,34500,32850,34000,191613,1530000.0,45000000.0
2019-09-19,33850,34450,33550,34000,126518,1530000.0,45000000.0
2019-09-20,33800,34650,33800,34400,102081,1548000.0,45000000.0
2019-09-23,34200,35050,34000,34650,148963,1559250.0,45000000.0
2019-09-24,34400,34950,34350,34650,114858,1559250.0,45000000.0
2019-09-25,34350,34650,34000,34100,128875,1534500.0,45000000.0
2019-09-26,34250,34800,34250,34500,93003,1552500.0,45000000.0
2019-09-27,34750,34750,33800,33900,94346,1525500.0,45000000.0
2019-09-30,33700,34600,33650,34550,62484,,
2019-10-01,34300,34800,34200,34750,84011,,
2019-10-02,34750,34900,34250,34350,75411,,
2019-10-04,34400,34650,33850,34000,67023,,
2019-10-07,34000,34400,33750,34300,65034,,
