크라운해태홀딩스(005740),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-22,8714,8821,8687,8795,1121,242395.0,1473524.0
2012-02-23,8794,8848,8634,8795,1391,242395.0,1473524.0
2012-02-24,8687,8981,8661,8982,993,247552.0,1473524.0
2012-02-27,8714,8955,8687,8688,1303,239448.0,1473524.0
2012-02-28,8901,8901,8420,8661,4336,238711.0,1473524.0
2012-02-29,8687,8687,8393,8501,5098,234290.0,1473524.0
2012-03-02,8286,8474,8152,8447,5038,232817.0,1473524.0
2012-03-05,8420,8474,8153,8314,3667,229133.0,1473524.0
2012-03-06,8313,8339,7912,8287,11200,228396.0,1473524.0
2012-03-07,8153,8420,8126,8367,5034,230607.0,1473524.0
2012-03-08,8367,8554,8233,8554,1865,235764.0,1473524.0
2012-03-09,8554,8634,8367,8634,1122,237974.0,1473524.0
2012-03-12,8393,8607,8367,8421,2704,232080.0,1473524.0
2012-03-13,8420,8661,8393,8501,2527,234290.0,1473524.0
2012-03-14,8554,8554,8340,8554,2273,235764.0,1473524.0
2012-03-15,8447,8607,8313,8527,2877,235027.0,1473524.0
2012-03-16,8393,8420,8313,8314,1479,229133.0,1473524.0
2012-03-19,8313,8367,8206,8340,1058,229870.0,1473524.0
2012-03-20,8420,8420,8260,8367,2367,230607.0,1473524.0
2012-03-21,8527,8527,8179,8314,949,229133.0,1473524.0
2012-03-22,8206,8339,8179,8287,3126,228396.0,1473524.0
2012-03-23,8286,8339,8206,8287,1058,228396.0,1473524.0
2012-03-26,8206,8313,8019,8287,2308,228396.0,1473524.0
2012-03-27,8286,8340,8179,8340,1235,229870.0,1473524.0
2012-03-28,8233,8474,8206,8474,6432,233554.0,1473524.0
2012-03-29,8527,8768,8286,8715,2264,240184.0,1473524.0
2012-03-30,8768,8821,8554,8768,4053,241658.0,1473524.0
2012-04-02,8741,8794,8474,8474,5241,233554.0,1473524.0
2012-04-03,8474,8474,8179,8340,4067,229870.0,1473524.0
2012-04-04,8340,8340,8019,8046,7473,221765.0,1473524.0
2012-04-05,8019,8340,7966,8340,1709,229870.0,1473524.0
2012-04-06,8286,8339,8073,8073,2451,222502.0,1473524.0
2012-04-09,7912,8125,7912,7993,740,220292.0,1473524.0
2012-04-10,7992,8286,7939,8287,3423,228396.0,1473524.0
2012-04-12,8286,8500,8206,8501,2348,234290.0,1473524.0
2012-04-13,8340,8821,8340,8822,4823,243131.0,1473524.0
2012-04-16,8660,8821,8554,8741,2444,240921.0,1473524.0
2012-04-17,8741,8741,8527,8715,2479,240184.0,1473524.0
2012-04-18,8714,8875,8580,8768,5549,241658.0,1473524.0
2012-04-19,8687,8794,8607,8768,3207,241658.0,1473524.0
2012-04-20,8768,8821,8714,8768,2116,241658.0,1473524.0
2012-04-23,8821,8821,8714,8741,717,240921.0,1473524.0
2012-04-24,8554,8768,8554,8634,1296,237974.0,1473524.0
2012-04-25,8580,8607,8447,8554,1764,235764.0,1473524.0
2012-04-26,8447,8580,8447,8474,2034,233554.0,1473524.0
2012-04-27,8554,8687,8393,8554,1118,235764.0,1473524.0
2012-04-30,8554,8660,8447,8527,1812,235027.0,1473524.0
2012-05-02,8527,8527,8367,8474,1758,233554.0,1473524.0
2012-05-03,8367,8607,8367,8554,2625,235764.0,1473524.0
2012-05-04,8554,8875,8420,8768,4814,241658.0,1473524.0
2012-05-07,8821,9088,8768,9035,6096,249026.0,1473524.0
2012-05-08,9142,9142,8928,8928,1309,246079.0,1473524.0
2012-05-09,8875,9382,8875,9356,4168,257867.0,1473524.0
2012-05-10,9409,9676,9275,9517,2919,262287.0,1473524.0
2012-05-11,9516,9971,9356,9971,3342,274812.0,1473524.0
2012-05-14,9971,10077,9650,9837,2460,271128.0,1473524.0
2012-05-15,9730,9730,9142,9383,4946,258603.0,1473524.0
2012-05-16,9275,9489,9115,9249,4134,254920.0,1473524.0
2012-05-17,9169,9409,9008,9142,3596,251973.0,1473524.0
2012-05-18,8981,9035,8714,8928,3877,246079.0,1473524.0
2012-05-21,9062,9169,8633,9089,2133,250499.0,1473524.0
2012-05-22,8981,9489,8981,9463,3297,260814.0,1473524.0
2012-05-23,9516,9516,9222,9383,1514,258603.0,1473524.0
2012-05-24,9382,9543,9115,9329,4209,257130.0,1473524.0
2012-05-25,9409,9409,9088,9223,1240,254183.0,1473524.0
2012-05-29,9302,9356,9035,9196,4817,253446.0,1473524.0
2012-05-30,9115,9409,9008,9410,1586,259340.0,1473524.0
2012-05-31,9249,9837,9222,9677,11572,266708.0,1473524.0
2012-06-01,9489,9890,9463,9837,694,271128.0,1473524.0
2012-06-04,9783,9783,8955,9062,4716,249762.0,1473524.0
2012-06-05,9062,9169,8901,9089,3577,250499.0,1473524.0
2012-06-07,9062,9249,9008,9089,1905,250499.0,1473524.0
2012-06-08,9062,9249,8901,9035,1035,249026.0,1473524.0
2012-06-11,9035,9195,8928,9009,1192,248289.0,1473524.0
2012-06-12,9142,9169,8794,8982,2779,247552.0,1473524.0
2012-06-13,8981,8981,8768,8848,3488,243868.0,1473524.0
2012-06-14,8741,8875,8661,8822,3016,243131.0,1473524.0
2012-06-15,8821,8955,8714,8902,882,245342.0,1473524.0
2012-06-18,8821,8928,8740,8795,1210,242395.0,1473524.0
2012-06-19,8687,8821,8687,8768,485,241658.0,1473524.0
2012-06-20,8714,8821,8687,8795,452,242395.0,1473524.0
2012-06-21,8714,8928,8687,8875,1790,244605.0,1473524.0
2012-06-22,8875,8981,8607,8795,4104,242395.0,1473524.0
2012-06-25,8875,8875,8527,8554,5057,235764.0,1473524.0
2012-06-26,8420,8554,8420,8554,1365,235764.0,1473524.0
2012-06-27,8554,8741,8500,8634,3951,237974.0,1473524.0
2012-06-28,8634,8768,8527,8688,3127,239448.0,1473524.0
2012-06-29,8554,8794,8554,8795,5547,242395.0,1473524.0
2012-07-02,8794,8901,8794,8875,1599,244605.0,1473524.0
2012-07-03,8848,8901,8714,8822,8763,243131.0,1473524.0
2012-07-04,8768,8928,8714,8822,668,243131.0,1473524.0
2012-07-05,8821,8875,8768,8822,1449,243131.0,1473524.0
2012-07-06,8821,8821,8687,8795,1248,242395.0,1473524.0
2012-07-09,8794,8794,8634,8768,841,241658.0,1473524.0
2012-07-10,8634,8821,8607,8795,4041,242395.0,1473524.0
2012-07-11,8768,8768,8634,8768,438,241658.0,1473524.0
2012-07-12,8821,8821,8634,8768,3345,241658.0,1473524.0
2012-07-13,8633,9115,8633,9089,2270,250499.0,1473524.0
2012-07-16,9035,9035,8848,8982,625,247552.0,1473524.0
2012-07-17,9062,9062,8714,9035,2842,249026.0,1473524.0
2012-07-18,9062,9062,8875,9009,877,248289.0,1473524.0
2012-07-19,8875,9088,8794,8982,276,247552.0,1473524.0
2012-07-20,8928,9035,8821,9035,687,249026.0,1473524.0
2012-07-23,9035,9035,8821,9009,875,248289.0,1473524.0
2012-07-24,8901,9008,8875,8982,295,247552.0,1473524.0
2012-07-25,8981,8981,8768,8768,1137,241658.0,1473524.0
2012-07-26,9008,9356,8714,9329,14359,257130.0,1473524.0
2012-07-27,9302,9463,9249,9303,439,256393.0,1473524.0
2012-07-30,9543,9543,9142,9303,1384,256393.0,1473524.0
2012-07-31,9302,9623,9302,9570,2611,263761.0,1473524.0
2012-08-01,9570,9703,9543,9677,1311,266708.0,1473524.0
2012-08-02,9516,9703,9516,9623,1862,265234.0,1473524.0
2012-08-03,9463,9676,9356,9517,808,262287.0,1473524.0
2012-08-06,9516,9676,9249,9249,1199,254920.0,1473524.0
2012-08-07,9222,9356,9222,9249,556,254920.0,1473524.0
2012-08-08,9222,9489,9142,9303,2288,256393.0,1473524.0
2012-08-09,9275,9302,9142,9249,624,254920.0,1473524.0
2012-08-10,9169,9249,9035,9223,1026,254183.0,1473524.0
2012-08-13,9275,9543,9142,9543,5662,263024.0,1473524.0
2012-08-14,9516,9570,9356,9463,828,260814.0,1473524.0
2012-08-16,9382,9409,9062,9276,7430,255656.0,1473524.0
2012-08-17,9222,9302,9062,9303,7067,256393.0,1473524.0
2012-08-20,9356,9463,9275,9463,7145,260814.0,1473524.0
2012-08-21,9570,9570,9382,9463,3388,260814.0,1473524.0
2012-08-22,9463,9463,9275,9410,344,259340.0,1473524.0
2012-08-23,9409,9409,8928,9169,6275,252709.0,1473524.0
2012-08-24,9142,9195,9035,9169,7416,252709.0,1473524.0
2012-08-27,9329,9329,9115,9169,1163,252709.0,1473524.0
2012-08-28,9115,9329,9062,9169,4310,252709.0,1473524.0
2012-08-29,9169,9222,9035,9223,2790,254183.0,1473524.0
2012-08-30,9088,9249,9062,9196,4738,253446.0,1473524.0
2012-08-31,9195,9382,9088,9329,2773,257130.0,1473524.0
2012-09-03,9275,9329,9275,9303,1495,256393.0,1473524.0
2012-09-04,9302,9302,9169,9303,2554,256393.0,1473524.0
2012-09-05,9302,9302,9169,9276,2510,255656.0,1473524.0
2012-09-06,9195,9382,9195,9383,2064,258603.0,1473524.0
2012-09-07,9436,9463,9356,9463,2191,260814.0,1473524.0
2012-09-10,9543,9543,9382,9463,2338,260814.0,1473524.0
2012-09-11,9463,9463,9302,9410,631,259340.0,1473524.0
2012-09-12,9302,9382,9249,9249,1905,254920.0,1473524.0
2012-09-13,9302,9329,9195,9196,619,253446.0,1473524.0
2012-09-14,9329,9329,9035,9142,7376,251973.0,1473524.0
2012-09-17,9249,9570,9169,9570,4553,263761.0,1473524.0
2012-09-18,9543,9703,9329,9623,3710,265234.0,1473524.0
2012-09-19,9623,10291,9543,10212,3649,281443.0,1473524.0
2012-09-20,10371,10425,10158,10399,2715,286600.0,1473524.0
2012-09-21,10158,10746,10158,10639,7185,293231.0,1473524.0
2012-09-24,10585,11414,10505,11120,10009,306493.0,1473524.0
2012-09-25,11173,11441,10960,11094,14000,305756.0,1473524.0
2012-09-26,10933,11119,10692,11040,5030,304283.0,1473524.0
2012-09-27,10826,11067,10639,10987,5169,302809.0,1473524.0
2012-09-28,11013,11361,10960,10987,8164,302809.0,1473524.0
2012-10-02,10853,11040,10826,10933,2059,301336.0,1473524.0
2012-10-04,10933,11013,10692,10907,1641,300599.0,1473524.0
2012-10-05,10853,10906,10559,10666,3686,293968.0,1473524.0
2012-10-08,10666,10933,10612,10853,3432,299125.0,1473524.0
2012-10-09,10933,10960,10692,10693,625,294705.0,1473524.0
2012-10-10,10612,10666,10452,10559,1765,291021.0,1473524.0
2012-10-11,10639,10639,10291,10372,18455,285864.0,1473524.0
2012-10-12,10532,11173,10291,11067,3963,305019.0,1473524.0
2012-10-15,11040,11521,10853,11281,6182,310914.0,1473524.0
2012-10-16,11227,11548,11120,11308,16825,311650.0,1473524.0
2012-10-17,11307,11307,10960,11067,2417,305019.0,1473524.0
2012-10-18,11067,11067,10692,10960,1887,302072.0,1473524.0
2012-10-19,10853,10960,10639,10800,1365,297652.0,1473524.0
2012-10-22,10799,10960,10692,10773,1875,296915.0,1473524.0
2012-10-23,10719,11120,10719,11067,2087,305019.0,1473524.0
2012-10-24,11147,11147,10826,11067,2239,305019.0,1473524.0
2012-10-25,11067,11387,10906,11227,3115,309440.0,1473524.0
2012-10-26,11280,11280,10772,10907,2078,300599.0,1473524.0
2012-10-29,10879,10906,10478,10532,2040,290284.0,1473524.0
2012-10-30,10612,10692,10158,10292,3281,283653.0,1473524.0
2012-10-31,10612,10612,10158,10212,1545,281443.0,1473524.0
2012-11-01,10265,10452,10158,10452,1682,288074.0,1473524.0
2012-11-02,10639,10692,10158,10532,1744,290284.0,1473524.0
2012-11-05,10505,10612,10371,10613,1213,292495.0,1473524.0
2012-11-06,10585,10612,10318,10399,1823,286600.0,1473524.0
2012-11-07,10398,10532,10158,10452,903,288074.0,1473524.0
2012-11-08,10211,10398,10158,10399,1017,286600.0,1473524.0
2012-11-09,10265,10452,10211,10372,502,285864.0,1473524.0
2012-11-12,10452,10452,9944,9998,3792,275549.0,1473524.0
2012-11-13,9971,10131,9810,9998,2929,275549.0,1473524.0
2012-11-14,9890,10131,9890,10051,334,277023.0,1473524.0
2012-11-15,10024,10051,9730,9918,1610,273339.0,1473524.0
2012-11-16,9917,9917,9463,9891,3420,272602.0,1473524.0
2012-11-19,9623,10077,9623,9998,1454,275549.0,1473524.0
2012-11-20,10371,10692,10211,10399,5724,286600.0,1473524.0
2012-11-21,10398,10452,10158,10372,1899,285864.0,1473524.0
2012-11-22,10371,10639,10265,10452,1256,288074.0,1473524.0
2012-11-23,10425,10639,10318,10425,2025,287337.0,1473524.0
2012-11-26,10425,10585,9944,9944,2158,274075.0,1473524.0
2012-11-27,9971,10024,9543,9757,2798,268918.0,1473524.0
2012-11-28,9757,9810,9596,9784,534,269655.0,1473524.0
2012-11-29,9810,9864,9650,9864,581,271865.0,1473524.0
2012-11-30,9730,10211,9703,10212,1241,281443.0,1473524.0
2012-12-03,10158,10211,9944,10158,1889,279970.0,1473524.0
2012-12-04,10158,10318,10077,10105,5103,278496.0,1473524.0
2012-12-05,10158,10265,9944,10105,1472,278496.0,1473524.0
2012-12-06,9944,10158,9810,9944,1810,274075.0,1473524.0
2012-12-07,9917,10238,9890,10158,2489,279970.0,1473524.0
2012-12-10,10104,10318,9623,10051,8806,277023.0,1473524.0
2012-12-11,9997,10077,9917,10051,2298,277023.0,1473524.0
2012-12-12,9997,10077,9917,10051,3724,277023.0,1473524.0
2012-12-13,9917,10131,9837,10131,1743,279233.0,1473524.0
2012-12-14,9971,10318,9971,10131,6219,279233.0,1473524.0
2012-12-17,10131,10238,9971,10238,1522,282180.0,1473524.0
2012-12-18,10238,10505,10238,10506,1562,289547.0,1473524.0
2012-12-20,10184,10666,10184,10639,1860,293231.0,1473524.0
2012-12-21,10585,10772,10478,10773,944,296915.0,1473524.0
2012-12-24,10826,10826,10505,10746,1214,296178.0,1473524.0
2012-12-26,10746,10960,10612,10933,6927,301336.0,1473524.0
2012-12-27,10879,11013,10692,10773,2904,296915.0,1473524.0
2012-12-28,10879,10906,10746,10826,2473,298389.0,1473524.0
2013-01-02,10799,10799,10505,10586,2303,291758.0,1473524.0
2013-01-03,10585,10612,10532,10532,479,290284.0,1473524.0
2013-01-04,10532,10639,10505,10559,393,291021.0,1473524.0
2013-01-07,10666,10692,10478,10613,1891,292495.0,1473524.0
2013-01-08,10666,11227,10559,10880,3557,299862.0,1473524.0
2013-01-09,10772,10960,10719,10800,2454,297652.0,1473524.0
2013-01-10,10799,11147,10639,10693,2018,294705.0,1473524.0
2013-01-11,10692,11173,10692,11174,1859,307967.0,1473524.0
2013-01-14,11173,11441,10960,11441,3983,315334.0,1473524.0
2013-01-15,11467,11467,11039,11120,5532,306493.0,1473524.0
2013-01-16,11120,11254,10906,10907,1410,300599.0,1473524.0
2013-01-17,10906,11013,10746,10960,698,302072.0,1473524.0
2013-01-18,10826,11120,10746,10960,1295,302072.0,1473524.0
2013-01-21,10906,11200,10906,11067,614,305019.0,1473524.0
2013-01-22,11227,11387,11120,11388,1047,313861.0,1473524.0
2013-01-23,11334,11387,11200,11254,2572,310177.0,1473524.0
2013-01-24,11254,11387,11146,11281,721,310914.0,1473524.0
2013-01-25,11254,11467,11093,11468,1203,316071.0,1473524.0
2013-01-28,11360,11708,11254,11709,2779,322702.0,1473524.0
2013-01-29,11708,12457,11708,12430,7366,342594.0,1473524.0
2013-01-30,12430,12510,12056,12323,1866,339647.0,1473524.0
2013-01-31,12323,12403,11975,12136,4044,334490.0,1473524.0
2013-02-01,12136,12296,12029,12136,2340,334490.0,1473524.0
2013-02-04,12216,12323,12082,12243,517,337437.0,1473524.0
2013-02-05,12163,12296,11922,11949,922,329333.0,1473524.0
2013-02-06,11949,12029,11922,11949,854,329333.0,1473524.0
2013-02-07,12082,12109,11815,12029,814,331543.0,1473524.0
2013-02-08,12269,12269,11815,11922,1589,328596.0,1473524.0
2013-02-12,12002,12082,11868,12003,590,330806.0,1473524.0
2013-02-13,12029,12056,12002,12029,575,331543.0,1473524.0
2013-02-14,12216,12376,11975,12163,2132,335227.0,1473524.0
2013-02-15,12243,12644,12243,12297,567,338911.0,1473524.0
2013-02-18,12403,12751,12403,12671,1563,349225.0,1473524.0
2013-02-19,12830,12858,12617,12698,1151,349962.0,1473524.0
2013-02-20,12777,12777,12617,12644,6727,348488.0,1473524.0
2013-02-21,12564,12564,12189,12297,2416,338911.0,1473524.0
2013-02-22,12296,12510,12189,12323,1128,339647.0,1473524.0
2013-02-25,12510,12510,11868,11869,1625,327122.0,1473524.0
2013-02-26,11868,12109,11708,11709,1374,322702.0,1473524.0
2013-02-27,11708,12029,11681,11949,726,329333.0,1473524.0
2013-02-28,12136,12938,12002,12831,5441,353646.0,1473524.0
2013-03-04,12670,12670,12403,12404,2391,341858.0,1473524.0
2013-03-05,12403,12830,12296,12377,2814,341121.0,1473524.0
2013-03-06,12376,12724,12269,12671,2091,349225.0,1473524.0
2013-03-07,12564,12884,12483,12617,3147,347752.0,1473524.0
2013-03-08,12697,12751,12483,12671,2534,349225.0,1473524.0
2013-03-11,12670,13446,12590,13179,5865,363224.0,1473524.0
2013-03-12,13285,13660,13232,13419,4158,369855.0,1473524.0
2013-03-13,13526,13660,13045,13553,2925,373538.0,1473524.0
2013-03-14,13446,13847,13125,13713,2197,377959.0,1473524.0
2013-03-15,13847,14114,13553,14114,3410,389010.0,1473524.0
2013-03-18,14114,14248,13686,13820,6817,380906.0,1473524.0
2013-03-19,13847,13980,13633,13794,1850,380169.0,1473524.0
2013-03-20,13793,13793,13419,13526,3117,372802.0,1473524.0
2013-03-21,13419,13606,13205,13526,2315,372802.0,1473524.0
2013-03-22,13526,13660,13259,13259,1824,365434.0,1473524.0
2013-03-25,13232,13446,13232,13393,1650,369118.0,1473524.0
2013-03-26,13392,13927,13205,13820,2644,380906.0,1473524.0
2013-03-27,13954,13980,13686,13713,1344,377959.0,1473524.0
2013-03-28,13686,13900,13553,13740,1090,378696.0,1473524.0
2013-03-29,13793,14221,13579,14141,4607,389747.0,1473524.0
2013-04-01,14167,14595,14060,14328,2633,394904.0,1473524.0
2013-04-02,14167,14515,14141,14328,4136,394904.0,1473524.0
2013-04-03,14328,14488,14087,14114,2280,389010.0,1473524.0
2013-04-04,13927,14328,13900,14114,1999,389010.0,1473524.0
2013-04-05,14060,14328,13980,14168,1445,390484.0,1473524.0
2013-04-08,14034,14034,13472,13580,2986,374275.0,1473524.0
2013-04-09,13392,13900,13312,13713,3466,377959.0,1473524.0
2013-04-10,13713,13927,13553,13713,2277,377959.0,1473524.0
2013-04-11,13793,13820,13740,13794,1230,380169.0,1473524.0
2013-04-12,13847,14408,13847,14382,3761,396378.0,1473524.0
2013-04-15,14381,14702,14248,14328,3146,394904.0,1473524.0
2013-04-16,14221,14355,14060,14328,1837,394904.0,1473524.0
2013-04-17,14328,14969,14274,14836,3965,408903.0,1473524.0
2013-04-18,14836,14836,14542,14542,2718,400799.0,1473524.0
2013-04-19,14542,14809,14221,14435,2101,397851.0,1473524.0
2013-04-22,14274,14595,14274,14569,643,401535.0,1473524.0
2013-04-23,14568,14729,14355,14489,1108,399325.0,1473524.0
2013-04-24,14568,14568,14274,14435,1496,397851.0,1473524.0
2013-04-25,14435,14435,14301,14328,1957,394904.0,1473524.0
2013-04-26,14381,14595,14221,14409,1773,397115.0,1473524.0
2013-04-29,14274,14568,14248,14302,1719,394168.0,1473524.0
2013-04-30,14355,14862,14248,14783,5332,407429.0,1473524.0
2013-05-02,14782,15237,14782,14916,4500,411113.0,1473524.0
2013-05-03,14943,15210,14943,15023,2578,414060.0,1473524.0
2013-05-06,15023,15344,14836,15023,2254,414060.0,1473524.0
2013-05-07,15050,15050,14595,14703,1486,405219.0,1473524.0
2013-05-08,14622,14702,14328,14409,1862,397115.0,1473524.0
2013-05-09,14381,14916,14301,14409,4720,397115.0,1473524.0
2013-05-10,14675,14675,14221,14275,6910,393431.0,1473524.0
2013-05-13,14274,14542,14248,14515,1663,400062.0,1473524.0
2013-05-14,14435,14702,13900,14141,3766,389747.0,1473524.0
2013-05-15,14167,14355,14087,14168,1911,390484.0,1473524.0
2013-05-16,14167,14274,14034,14114,3701,389010.0,1473524.0
2013-05-20,14141,14435,14060,14275,3803,393431.0,1473524.0
2013-05-21,14221,14622,14114,14596,2432,402272.0,1473524.0
2013-05-22,14622,14809,14328,14676,3124,404482.0,1473524.0
2013-05-23,14675,14675,14087,14409,3970,397115.0,1473524.0
2013-05-24,14328,14729,14167,14596,2723,402272.0,1473524.0
2013-05-27,14595,14675,14408,14596,2263,402272.0,1473524.0
2013-05-28,14595,14649,14274,14622,2628,403009.0,1473524.0
2013-05-29,14675,14675,14355,14622,3965,403009.0,1473524.0
2013-05-30,14408,14568,14328,14382,977,396378.0,1473524.0
2013-05-31,14301,14355,13633,13981,5521,385327.0,1473524.0
2013-06-03,13633,14034,13633,13901,3424,383116.0,1473524.0
2013-06-04,13927,13927,13339,13607,3720,375012.0,1473524.0
2013-06-05,13446,13633,13312,13633,3358,375749.0,1473524.0
2013-06-07,13392,13847,12858,13553,6478,373538.0,1473524.0
2013-06-10,13499,13847,13259,13767,1957,379432.0,1473524.0
2013-06-11,13526,14114,13526,14061,1291,387537.0,1473524.0
2013-06-12,14167,14248,13713,14168,645,390484.0,1473524.0
2013-06-13,14060,14167,13392,13633,4124,375749.0,1473524.0
2013-06-14,13740,13740,13205,13206,2352,363960.0,1473524.0
2013-06-17,13312,13312,12617,12912,4124,355856.0,1473524.0
2013-06-18,12911,13178,12831,13072,1015,360277.0,1473524.0
2013-06-19,13017,13285,12751,13099,1258,361013.0,1473524.0
2013-06-20,12911,13258,12911,12992,2018,358066.0,1473524.0
2013-06-21,12911,13178,12644,13152,2684,362487.0,1473524.0
2013-06-24,12858,13285,12777,12965,467,357330.0,1473524.0
2013-06-25,12937,12937,12002,12190,4891,335963.0,1473524.0
2013-06-26,12350,12804,12350,12698,987,349962.0,1473524.0
2013-06-27,12831,12964,12697,12724,267,350699.0,1473524.0
2013-06-28,13071,13312,12510,13259,1450,365434.0,1473524.0
2013-07-01,13071,13579,13071,13580,669,374275.0,1473524.0
2013-07-02,13793,14461,13312,14435,6660,397851.0,1473524.0
2013-07-03,14435,14996,13954,14703,5649,405219.0,1473524.0
2013-07-04,14461,14702,14274,14275,1223,393431.0,1473524.0
2013-07-05,14301,14622,13740,13981,1242,385327.0,1473524.0
2013-07-08,13980,14328,13606,14248,1118,392694.0,1473524.0
2013-07-09,13980,14007,13660,13874,1620,382379.0,1473524.0
2013-07-10,13633,13740,13446,13473,427,371328.0,1473524.0
2013-07-11,13472,13633,13365,13633,348,375749.0,1473524.0
2013-07-12,13633,13793,13579,13740,253,378696.0,1473524.0
2013-07-15,13740,13793,13472,13633,318,375749.0,1473524.0
2013-07-16,13499,13633,13258,13633,1151,375749.0,1473524.0
2013-07-17,13553,13579,13365,13526,61,372802.0,1473524.0
2013-07-18,13526,13633,13312,13580,380,374275.0,1473524.0
2013-07-19,13579,13686,13472,13580,273,374275.0,1473524.0
2013-07-22,13579,13633,13446,13633,195,375749.0,1473524.0
2013-07-23,13633,13686,13285,13339,847,367644.0,1473524.0
2013-07-24,13392,13579,13285,13339,180,367644.0,1473524.0
2013-07-25,13232,13392,13178,13286,611,366171.0,1473524.0
2013-07-26,13285,13312,13098,13286,530,366171.0,1473524.0
2013-07-29,13232,13526,13152,13366,657,368381.0,1473524.0
2013-07-30,13579,13713,13259,13660,623,376485.0,1473524.0
2013-07-31,13793,14007,13579,13981,471,385327.0,1473524.0
2013-08-01,14167,14167,13820,13847,449,381643.0,1473524.0
2013-08-02,13766,13980,13740,13794,533,380169.0,1473524.0
2013-08-05,13660,13927,13365,13607,889,375012.0,1473524.0
2013-08-06,13606,13873,13472,13607,130,375012.0,1473524.0
2013-08-07,13472,13793,13446,13687,556,377222.0,1473524.0
2013-08-08,13526,13766,13526,13740,56,378696.0,1473524.0
2013-08-09,13633,13873,13419,13446,178,370591.0,1473524.0
2013-08-12,13419,13633,13339,13446,176,370591.0,1473524.0
2013-08-13,13446,13553,13259,13366,106,368381.0,1473524.0
2013-08-14,13259,13365,12991,13179,2247,363224.0,1473524.0
2013-08-16,13098,13152,12831,12831,1438,353646.0,1473524.0
2013-08-19,12831,12831,12564,12617,771,347752.0,1473524.0
2013-08-20,12751,12751,12430,12617,1518,347752.0,1473524.0
2013-08-21,12777,12777,12243,12511,1539,344805.0,1473524.0
2013-08-22,12510,12510,12136,12323,1064,339647.0,1473524.0
2013-08-23,12296,12644,12216,12591,814,347015.0,1473524.0
2013-08-26,12590,12644,12109,12270,1290,338174.0,1473524.0
2013-08-27,12243,12430,12082,12350,1606,340384.0,1473524.0
2013-08-28,12163,12697,12136,12457,1197,343331.0,1473524.0
2013-08-29,12376,13205,12296,12644,2417,348488.0,1473524.0
