포스코강판(058430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-05-04,15800,15900,15800,15800,2440,94800.0,6000000.0
2004-05-06,15700,15800,15500,15550,13343,93300.0,6000000.0
2004-05-07,15500,15600,15450,15500,15210,93000.0,6000000.0
2004-05-10,15500,15550,15300,15500,33320,93000.0,6000000.0
2004-05-11,15400,15500,15100,15200,2180,91200.0,6000000.0
2004-05-12,15200,15300,15200,15250,2040,91500.0,6000000.0
2004-05-13,15250,15450,15100,15400,1400,92400.0,6000000.0
2004-05-14,15300,15450,15000,15000,4370,90000.0,6000000.0
2004-05-17,14700,15000,14500,14950,7180,89700.0,6000000.0
2004-05-18,14600,14900,14600,14900,3940,89400.0,6000000.0
2004-05-19,14750,15100,14700,15100,4982,90600.0,6000000.0
2004-05-20,15100,15100,14800,15100,5897,90600.0,6000000.0
2004-05-21,15100,15150,14850,15100,3760,90600.0,6000000.0
2004-05-24,15100,15150,14800,15100,10970,90600.0,6000000.0
2004-05-25,14900,15100,14900,14900,3100,89400.0,6000000.0
2004-05-27,15000,15000,14900,15000,720,90000.0,6000000.0
2004-05-28,15000,15150,14900,14900,4340,89400.0,6000000.0
2004-05-31,15050,15050,14500,14800,19730,88800.0,6000000.0
2004-06-01,14550,15000,14550,14900,3860,89400.0,6000000.0
2004-06-02,14800,15000,14750,14950,560,89700.0,6000000.0
2004-06-03,15000,15000,14750,14750,12940,88500.0,6000000.0
2004-06-04,14700,14900,14700,14700,3117,88200.0,6000000.0
2004-06-07,14950,14950,14800,14950,2370,89700.0,6000000.0
2004-06-08,15000,15000,14900,15000,8150,90000.0,6000000.0
2004-06-09,15000,15550,15000,15300,9820,91800.0,6000000.0
2004-06-10,15200,15800,15200,15800,27520,94800.0,6000000.0
2004-06-11,15600,15600,15050,15050,5540,90300.0,6000000.0
2004-06-14,14650,15500,14650,15300,7270,91800.0,6000000.0
2004-06-15,15200,15300,15050,15150,3892,90900.0,6000000.0
2004-06-16,15400,15500,15100,15300,4210,91800.0,6000000.0
2004-06-17,15200,15400,15200,15400,1362,92400.0,6000000.0
2004-06-18,15250,15400,15050,15350,6760,92100.0,6000000.0
2004-06-21,15400,15550,15250,15450,2650,92700.0,6000000.0
2004-06-22,15650,15650,15250,15500,2720,93000.0,6000000.0
2004-06-23,15700,15700,15250,15300,3720,91800.0,6000000.0
2004-06-24,15500,15550,15200,15200,4670,91200.0,6000000.0
2004-06-25,15400,15400,15150,15200,4395,91200.0,6000000.0
2004-06-28,15500,15500,15000,15000,40253,90000.0,6000000.0
2004-06-29,15250,15250,14900,15000,8260,90000.0,6000000.0
2004-06-30,15150,15150,14900,15050,4490,90300.0,6000000.0
2004-07-01,15000,15150,15000,15150,2410,90900.0,6000000.0
2004-07-02,15150,15150,14950,15150,6140,90900.0,6000000.0
2004-07-05,15150,15150,14950,15150,960,90900.0,6000000.0
2004-07-06,15050,15150,14900,15050,4970,90300.0,6000000.0
2004-07-07,14800,15000,14750,14850,3630,89100.0,6000000.0
2004-07-08,15100,15250,14900,15250,24100,91500.0,6000000.0
2004-07-09,15300,15550,15300,15350,3880,92100.0,6000000.0
2004-07-12,15500,15600,15200,15300,12630,91800.0,6000000.0
2004-07-13,15400,15550,15300,15550,3620,93300.0,6000000.0
2004-07-14,15300,15800,15300,15650,5480,93900.0,6000000.0
2004-07-15,15650,15750,15450,15750,5440,94500.0,6000000.0
2004-07-16,15750,16250,15400,16250,9204,97500.0,6000000.0
2004-07-19,16300,16750,16300,16700,8720,100200.0,6000000.0
2004-07-20,16850,17400,16550,16900,9990,101400.0,6000000.0
2004-07-21,17000,17300,16700,16950,14380,101700.0,6000000.0
2004-07-22,16900,16950,16750,16800,8060,100800.0,6000000.0
2004-07-23,16950,16950,16400,16850,10160,101100.0,6000000.0
2004-07-26,16350,16950,16350,16850,4770,101100.0,6000000.0
2004-07-27,16800,16800,16450,16700,6340,100200.0,6000000.0
2004-07-28,16900,16900,16600,16600,4734,99600.0,6000000.0
2004-07-29,16500,16600,16500,16600,2860,99600.0,6000000.0
2004-07-30,16400,16600,16400,16600,740,99600.0,6000000.0
2004-08-02,16600,16600,16300,16550,7160,99300.0,6000000.0
2004-08-03,16600,16750,16500,16650,4834,99900.0,6000000.0
2004-08-04,16450,16700,16300,16500,7300,99000.0,6000000.0
2004-08-05,16400,16950,16350,16900,11140,101400.0,6000000.0
2004-08-06,16550,17000,16550,16950,6510,101700.0,6000000.0
2004-08-09,17000,17000,16700,16750,1580,100500.0,6000000.0
2004-08-10,16700,16900,16500,16750,1410,100500.0,6000000.0
2004-08-11,16650,17050,16650,17000,13210,102000.0,6000000.0
2004-08-12,16850,17500,16850,17500,13370,105000.0,6000000.0
2004-08-13,17500,18700,17200,17800,18510,106800.0,6000000.0
2004-08-16,17800,18200,17800,18150,6680,108900.0,6000000.0
2004-08-17,18500,19000,18100,19000,46300,114000.0,6000000.0
2004-08-18,19200,19200,18900,19000,5910,114000.0,6000000.0
2004-08-19,19000,19850,18900,19000,55448,114000.0,6000000.0
2004-08-20,19050,19400,19050,19250,6300,115500.0,6000000.0
2004-08-23,19150,19450,19150,19150,4220,114900.0,6000000.0
2004-08-24,19000,19050,18650,19000,7370,114000.0,6000000.0
2004-08-25,19000,19000,18600,18750,4991,112500.0,6000000.0
2004-08-26,18700,19300,18700,19050,19122,114300.0,6000000.0
2004-08-27,18900,19100,18900,18900,4470,113400.0,6000000.0
2004-08-30,18900,19000,18650,18750,1880,112500.0,6000000.0
2004-08-31,18750,19050,18750,19050,1160,114300.0,6000000.0
2004-09-01,19050,19300,19000,19300,5690,115800.0,6000000.0
2004-09-02,19100,19500,19050,19450,6100,116700.0,6000000.0
2004-09-03,19450,19450,19250,19400,5360,116400.0,6000000.0
2004-09-06,19600,19800,19500,19700,9710,118200.0,6000000.0
2004-09-07,19800,19900,19400,19600,4130,117600.0,6000000.0
2004-09-08,19400,19550,19350,19550,6150,117300.0,6000000.0
2004-09-09,19350,19600,19150,19600,6360,117600.0,6000000.0
2004-09-10,19450,19500,19200,19500,2730,117000.0,6000000.0
2004-09-13,19350,19650,19350,19600,5050,117600.0,6000000.0
2004-09-14,19500,19550,19150,19500,2440,117000.0,6000000.0
2004-09-15,19450,19900,19450,19900,8850,119400.0,6000000.0
2004-09-16,19850,19900,19500,19900,7020,119400.0,6000000.0
2004-09-17,19600,19900,19600,19900,1890,119400.0,6000000.0
2004-09-20,20100,20150,19600,19900,12170,119400.0,6000000.0
2004-09-21,19700,20150,19700,20000,5930,120000.0,6000000.0
2004-09-22,20000,20000,19650,19850,5370,119100.0,6000000.0
2004-09-23,19950,20000,19800,20000,2930,120000.0,6000000.0
2004-09-24,19950,20200,19700,20200,4040,121200.0,6000000.0
2004-09-30,20200,20300,19950,20300,3700,121800.0,6000000.0
2004-10-01,20100,20450,20100,20400,4940,122400.0,6000000.0
2004-10-04,20200,20800,20200,20650,19380,123900.0,6000000.0
2004-10-05,20350,20700,20350,20600,11840,123600.0,6000000.0
2004-10-06,20500,20600,20500,20600,5370,123600.0,6000000.0
2004-10-07,20600,20600,20300,20500,7190,123000.0,6000000.0
2004-10-08,20100,20350,20000,20050,11707,120300.0,6000000.0
2004-10-11,19900,20300,19850,20100,11683,120600.0,6000000.0
2004-10-12,20100,20500,19900,20450,8650,122700.0,6000000.0
2004-10-13,20450,20450,20100,20150,3223,120900.0,6000000.0
2004-10-14,20400,20400,19800,19800,6000,118800.0,6000000.0
2004-10-15,19650,19950,19450,19550,4220,117300.0,6000000.0
2004-10-18,20000,20000,19500,19800,1740,118800.0,6000000.0
2004-10-19,19950,19950,19500,19500,2400,117000.0,6000000.0
2004-10-20,19600,19600,19150,19150,4973,114900.0,6000000.0
2004-10-21,18850,19500,18850,19050,2300,114300.0,6000000.0
2004-10-22,19500,19500,18850,19250,2820,115500.0,6000000.0
2004-10-25,18200,19400,18200,19400,9280,116400.0,6000000.0
2004-10-26,19650,19650,19050,19250,2580,115500.0,6000000.0
2004-10-27,19250,19500,18950,19100,6150,114600.0,6000000.0
2004-10-28,19450,19500,19150,19400,4140,116400.0,6000000.0
2004-10-29,19500,19850,19350,19700,6180,118200.0,6000000.0
2004-11-01,19400,20100,19400,19950,8120,119700.0,6000000.0
2004-11-02,20050,20150,19700,19700,8709,118200.0,6000000.0
2004-11-03,19700,20000,19700,19900,6331,119400.0,6000000.0
2004-11-04,19700,19950,19700,19850,4370,119100.0,6000000.0
2004-11-05,19850,20100,19800,20000,9730,120000.0,6000000.0
2004-11-08,20000,20150,19700,19950,1800,119700.0,6000000.0
2004-11-09,19700,19950,19500,19600,7580,117600.0,6000000.0
2004-11-10,19950,20000,19800,19900,4420,119400.0,6000000.0
2004-11-11,19900,20200,19850,20050,16310,120300.0,6000000.0
2004-11-12,20300,20300,20000,20000,25603,120000.0,6000000.0
2004-11-15,20300,20900,20200,20800,16910,124800.0,6000000.0
2004-11-16,20900,21200,20600,21200,29157,127200.0,6000000.0
2004-11-17,21200,21450,21000,21100,24880,126600.0,6000000.0
2004-11-18,21000,21400,20750,21000,10956,126000.0,6000000.0
2004-11-19,21000,21300,20850,21000,20012,126000.0,6000000.0
2004-11-22,20800,21150,20700,21000,5280,126000.0,6000000.0
2004-11-23,21200,21200,21000,21100,5050,126600.0,6000000.0
2004-11-24,21200,21750,20850,21750,14370,130500.0,6000000.0
2004-11-25,21400,22400,21400,22400,10950,134400.0,6000000.0
2004-11-26,22400,22900,22250,22400,28050,134400.0,6000000.0
2004-11-29,22500,24500,22500,23300,106890,139800.0,6000000.0
2004-11-30,23500,24400,22950,24400,33113,146400.0,6000000.0
2004-12-01,24700,24700,23600,23950,12337,143700.0,6000000.0
2004-12-02,24200,24600,23500,24450,33310,146700.0,6000000.0
2004-12-03,24500,24700,24200,24600,12670,147600.0,6000000.0
2004-12-06,23500,24450,23500,24100,3200,144600.0,6000000.0
2004-12-07,23700,24000,23150,24000,12330,144000.0,6000000.0
2004-12-08,24000,24000,23600,23650,19980,141900.0,6000000.0
2004-12-09,23950,24500,23600,24500,27480,147000.0,6000000.0
2004-12-10,24700,24700,23900,24200,18672,145200.0,6000000.0
2004-12-13,24200,24200,23900,24000,19080,144000.0,6000000.0
2004-12-14,24300,24300,23350,24100,27990,144600.0,6000000.0
2004-12-15,24100,24200,23300,23850,4546,143100.0,6000000.0
2004-12-16,23800,24000,23250,23350,3190,140100.0,6000000.0
2004-12-17,23500,23500,22650,22800,19840,136800.0,6000000.0
2004-12-20,22500,23900,22500,23900,25329,143400.0,6000000.0
2004-12-21,23000,24000,23000,23900,23650,143400.0,6000000.0
2004-12-22,23350,23900,23200,23300,7812,139800.0,6000000.0
2004-12-23,23550,23700,22650,22700,12560,136200.0,6000000.0
2004-12-24,22500,23500,22400,22400,16820,134400.0,6000000.0
2004-12-27,22700,22750,22500,22500,14110,135000.0,6000000.0
2004-12-28,22700,22950,22400,22750,10340,136500.0,6000000.0
2004-12-29,21500,22150,21500,22150,15410,132900.0,6000000.0
2004-12-30,22150,22150,21750,21850,8110,131100.0,6000000.0
2005-01-03,21950,21950,21300,21400,6891,128400.0,6000000.0
2005-01-04,21400,21800,21400,21550,4760,129300.0,6000000.0
2005-01-05,21600,21600,21000,21300,12700,127800.0,6000000.0
2005-01-06,20950,21150,20550,20700,38170,124200.0,6000000.0
2005-01-07,20700,21050,20500,21050,6960,126300.0,6000000.0
2005-01-10,21000,21050,20500,21000,3980,126000.0,6000000.0
2005-01-11,20800,21000,20800,20850,5506,125100.0,6000000.0
2005-01-12,21300,21300,20500,20500,5960,123000.0,6000000.0
2005-01-13,20750,21050,20700,21000,10020,126000.0,6000000.0
2005-01-14,21300,22400,20700,21700,11563,130200.0,6000000.0
2005-01-17,21700,21750,21250,21600,6770,129600.0,6000000.0
2005-01-18,21600,22950,21350,22150,54670,132900.0,6000000.0
2005-01-19,22450,22450,21900,22300,12120,133800.0,6000000.0
2005-01-20,22200,22350,21750,21900,7910,131400.0,6000000.0
2005-01-21,21650,22200,21650,21700,3780,130200.0,6000000.0
2005-01-24,21500,21950,21500,21900,7307,131400.0,6000000.0
2005-01-25,21750,22550,21500,22550,12733,135300.0,6000000.0
2005-01-26,22050,23350,22050,23250,27453,139500.0,6000000.0
2005-01-27,22950,23500,22600,22700,40850,136200.0,6000000.0
2005-01-28,22700,23000,22600,23000,30290,138000.0,6000000.0
2005-01-31,22850,23500,22850,23000,6354,138000.0,6000000.0
2005-02-01,22900,23350,22600,23200,19960,139200.0,6000000.0
2005-02-02,23000,23300,22850,23000,21390,138000.0,6000000.0
2005-02-03,22950,23400,22900,23300,40540,139800.0,6000000.0
2005-02-04,23300,24000,22900,23900,18050,143400.0,6000000.0
2005-02-07,23500,23950,23500,23900,5970,143400.0,6000000.0
2005-02-11,23750,24100,23700,24000,16030,144000.0,6000000.0
2005-02-14,23950,24200,23900,24100,22450,144600.0,6000000.0
2005-02-15,24100,24200,23800,24150,21586,144900.0,6000000.0
2005-02-16,24150,24300,20700,23400,34479,140400.0,6000000.0
2005-02-17,23150,24100,23100,23650,14441,141900.0,6000000.0
2005-02-18,23400,24550,23300,24550,28050,147300.0,6000000.0
2005-02-21,24200,25550,24200,25250,32620,151500.0,6000000.0
2005-02-22,25050,25500,24250,24750,24090,148500.0,6000000.0
2005-02-23,24750,25050,24300,24900,21820,149400.0,6000000.0
2005-02-24,24600,25400,24600,25300,13350,151800.0,6000000.0
2005-02-25,25300,25650,24950,25200,32312,151200.0,6000000.0
2005-02-28,25200,25400,24700,25000,27172,150000.0,6000000.0
2005-03-02,25100,25250,24850,25000,30690,150000.0,6000000.0
2005-03-03,25200,25350,24950,25350,9954,152100.0,6000000.0
2005-03-04,25300,25750,25050,25700,20330,154200.0,6000000.0
2005-03-07,25500,26100,25400,26100,9338,156600.0,6000000.0
2005-03-08,26400,26500,25800,26000,8440,156000.0,6000000.0
2005-03-09,25950,26200,25050,25950,12730,155700.0,6000000.0
2005-03-10,26000,26300,25650,26100,31347,156600.0,6000000.0
2005-03-11,26450,26900,26100,26900,14650,161400.0,6000000.0
2005-03-14,26950,26950,26500,26550,22439,159300.0,6000000.0
2005-03-15,26750,26750,26050,26400,15779,158400.0,6000000.0
2005-03-16,26000,26700,26000,26350,18450,158100.0,6000000.0
2005-03-17,26350,26500,26050,26400,10120,158400.0,6000000.0
2005-03-18,26100,26250,25650,26100,5990,156600.0,6000000.0
2005-03-21,25800,26200,25600,25800,3570,154800.0,6000000.0
2005-03-22,25650,26000,25650,25800,5830,154800.0,6000000.0
2005-03-23,25600,26350,25600,26300,16261,157800.0,6000000.0
2005-03-24,26000,26200,25700,26200,10720,157200.0,6000000.0
2005-03-25,26200,26600,25900,26600,15760,159600.0,6000000.0
2005-03-28,26600,27500,26400,27500,16530,165000.0,6000000.0
2005-03-29,27750,28000,27750,28000,11556,168000.0,6000000.0
2005-03-30,28000,28000,27250,27600,30671,165600.0,6000000.0
2005-03-31,27850,27850,27050,27500,6860,165000.0,6000000.0
2005-04-01,27500,28000,27500,27500,5410,165000.0,6000000.0
2005-04-04,27500,28200,27500,28200,10817,169200.0,6000000.0
2005-04-06,28250,28400,27900,28300,10020,169800.0,6000000.0
2005-04-07,28400,28450,27200,28350,8490,170100.0,6000000.0
2005-04-08,28500,28700,27900,28650,9140,171900.0,6000000.0
2005-04-11,28750,29300,28050,29300,10900,175800.0,6000000.0
2005-04-12,29400,29400,28550,29000,4540,174000.0,6000000.0
2005-04-13,29400,29400,28500,29050,2090,174300.0,6000000.0
2005-04-14,28600,28950,28000,28000,4910,168000.0,6000000.0
2005-04-15,28000,28250,27500,27650,4360,165900.0,6000000.0
2005-04-18,27400,27600,27100,27350,7338,164100.0,6000000.0
2005-04-19,27850,28300,27200,28000,11206,168000.0,6000000.0
2005-04-20,28000,28100,27700,28000,5340,168000.0,6000000.0
2005-04-21,28000,28050,27150,28000,24740,168000.0,6000000.0
2005-04-22,28000,28900,28000,28600,3980,171600.0,6000000.0
2005-04-25,28950,29100,27600,28550,9190,171300.0,6000000.0
2005-04-26,28500,29150,28000,28500,7730,171000.0,6000000.0
2005-04-27,28500,28750,27700,28500,10550,171000.0,6000000.0
2005-04-28,28200,28950,28000,28550,1070,171300.0,6000000.0
2005-04-29,27900,28950,27900,28500,2180,171000.0,6000000.0
2005-05-02,28600,28600,28050,28100,3560,168600.0,6000000.0
2005-05-03,27850,28350,27850,28100,1800,168600.0,6000000.0
2005-05-04,28050,28250,28000,28100,1800,168600.0,6000000.0
2005-05-06,27850,28000,27850,27850,2470,167100.0,6000000.0
2005-05-09,27600,27950,27050,27100,2720,162600.0,6000000.0
2005-05-10,27000,27200,26950,26950,511,161700.0,6000000.0
2005-05-11,26950,26950,26650,26950,1850,161700.0,6000000.0
2005-05-12,28000,28100,26950,27400,7820,164400.0,6000000.0
2005-05-13,27400,27950,27000,27850,2220,167100.0,6000000.0
2005-05-16,27800,27950,27350,27500,800,165000.0,6000000.0
2005-05-17,27450,28050,27450,27900,13550,167400.0,6000000.0
2005-05-18,28400,28400,27900,28150,11050,168900.0,6000000.0
2005-05-19,28500,28550,28400,28450,1820,170700.0,6000000.0
2005-05-20,27700,28450,27700,28450,1500,170700.0,6000000.0
2005-05-23,28750,28750,26750,28100,1630,168600.0,6000000.0
2005-05-24,28450,28450,27850,28050,2120,168300.0,6000000.0
2005-05-25,28050,28050,27200,27700,3820,166200.0,6000000.0
2005-05-26,27700,28000,27350,28000,6300,168000.0,6000000.0
2005-05-27,28000,28000,27200,27800,8470,166800.0,6000000.0
2005-05-30,28250,28250,27950,28000,1619,168000.0,6000000.0
2005-05-31,28150,28150,27400,28050,2830,168300.0,6000000.0
2005-06-01,28050,28100,27650,28050,4630,168300.0,6000000.0
2005-06-02,27550,28000,27550,27950,3160,167700.0,6000000.0
2005-06-03,27650,28000,27650,28000,1360,168000.0,6000000.0
2005-06-07,28400,28400,27550,27800,2570,166800.0,6000000.0
2005-06-08,28350,28350,26750,27150,11200,162900.0,6000000.0
2005-06-09,26900,27100,26500,26500,37370,159000.0,6000000.0
2005-06-10,26500,26900,26500,26750,8370,160500.0,6000000.0
2005-06-13,27000,27600,26900,27350,3650,164100.0,6000000.0
2005-06-14,27700,27900,26800,27900,3318,167400.0,6000000.0
2005-06-15,27900,28300,27900,28150,3270,168900.0,6000000.0
2005-06-16,28450,28450,27800,27800,1300,166800.0,6000000.0
2005-06-17,28350,28400,27500,28000,2930,168000.0,6000000.0
2005-06-20,28000,28100,27450,28000,5200,168000.0,6000000.0
2005-06-21,27500,28400,27500,28100,3210,168600.0,6000000.0
2005-06-22,28100,29000,28100,28900,12520,173400.0,6000000.0
2005-06-23,28700,28900,28000,28300,1340,169800.0,6000000.0
2005-06-24,28300,28500,27800,28500,4120,171000.0,6000000.0
2005-06-27,27750,28500,27750,27900,2380,167400.0,6000000.0
2005-06-28,27950,28450,27500,28200,3040,169200.0,6000000.0
2005-06-29,28200,29000,28200,28950,18930,173700.0,6000000.0
2005-06-30,28600,28950,28050,28400,3620,170400.0,6000000.0
2005-07-01,27800,28750,27800,28100,4110,168600.0,6000000.0
2005-07-04,28100,28100,27550,27800,3550,166800.0,6000000.0
2005-07-05,27800,28000,27550,27850,4100,167100.0,6000000.0
2005-07-06,27550,27950,27450,27500,4430,165000.0,6000000.0
2005-07-07,27950,27950,27250,27800,4650,166800.0,6000000.0
2005-07-08,27350,27800,27350,27750,4250,166500.0,6000000.0
2005-07-11,27800,28200,27500,27650,34645,165900.0,6000000.0
2005-07-12,27550,27950,27500,27700,2625,166200.0,6000000.0
2005-07-13,27500,28150,27500,28000,2880,168000.0,6000000.0
2005-07-14,28300,28500,27950,28450,5720,170700.0,6000000.0
2005-07-15,28300,28300,27750,27750,5150,166500.0,6000000.0
2005-07-18,27950,27950,27500,27550,3420,165300.0,6000000.0
2005-07-19,27800,27800,27450,27500,3720,165000.0,6000000.0
2005-07-20,27500,27550,27300,27350,8090,164100.0,6000000.0
2005-07-21,27150,27600,27000,27200,16420,163200.0,6000000.0
2005-07-22,27500,27550,27100,27200,9170,163200.0,6000000.0
2005-07-25,27300,27400,27050,27100,3850,162600.0,6000000.0
2005-07-26,27050,27350,27000,27000,10641,162000.0,6000000.0
2005-07-27,27000,27300,27000,27250,4661,163500.0,6000000.0
2005-07-28,27050,27250,26900,27250,10800,163500.0,6000000.0
2005-07-29,27050,27250,26700,27150,20430,162900.0,6000000.0
2005-08-01,26900,27150,26600,26600,17310,159600.0,6000000.0
2005-08-02,26550,26950,26500,26600,6160,159600.0,6000000.0
2005-08-03,26600,26900,26600,26600,3890,159600.0,6000000.0
2005-08-04,26600,26800,26450,26600,6770,159600.0,6000000.0
2005-08-05,26450,26800,26100,26700,9534,160200.0,6000000.0
2005-08-08,26700,26850,26200,26200,5970,157200.0,6000000.0
2005-08-09,26200,26500,26050,26100,4350,156600.0,6000000.0
2005-08-10,26100,26450,26050,26300,7520,157800.0,6000000.0
2005-08-11,26100,26400,26000,26050,9103,156300.0,6000000.0
2005-08-12,26050,26500,26000,26300,21480,157800.0,6000000.0
2005-08-16,26800,26800,26100,26100,4350,156600.0,6000000.0
2005-08-17,26100,26100,25750,25750,6940,154500.0,6000000.0
2005-08-18,25700,26000,25500,25600,8030,153600.0,6000000.0
2005-08-19,25550,25600,24750,25300,14230,151800.0,6000000.0
2005-08-22,25800,25900,25400,25800,3690,154800.0,6000000.0
2005-08-23,26250,26250,25750,26000,5540,156000.0,6000000.0
2005-08-24,26250,26250,25800,26150,8730,156900.0,6000000.0
2005-08-25,26200,26200,25550,26150,5150,156900.0,6000000.0
2005-08-26,26200,26800,26200,26750,8370,160500.0,6000000.0
2005-08-29,26450,26850,26350,26750,4477,160500.0,6000000.0
2005-08-30,27100,27100,26450,27000,8950,162000.0,6000000.0
2005-08-31,26700,27100,26350,26850,2511,161100.0,6000000.0
2005-09-01,26700,27200,26700,27200,4920,163200.0,6000000.0
2005-09-02,27250,27250,26950,27050,6932,162300.0,6000000.0
2005-09-05,26600,27150,26600,26900,4840,161400.0,6000000.0
