황금에스티(032560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-25,7164,7649,7164,7337,122663,64878.0,6600000.0
2000-10-26,7098,7315,6717,6814,163932,60258.0,6600000.0
2000-10-27,6867,7039,6427,6493,194657,57420.0,6600000.0
2000-10-30,6350,6566,5715,5717,224790,50556.0,6600000.0
2000-10-31,5427,5748,5038,5598,375276,49500.0,6600000.0
2000-11-01,5895,6096,5768,5792,263505,51216.0,6600000.0
2000-11-02,5792,6195,5613,6023,236722,53262.0,6600000.0
2000-11-03,6091,6300,6061,6150,217319,54384.0,6600000.0
2000-11-06,6253,6880,6194,6882,214710,60852.0,6600000.0
2000-11-07,7166,7427,6345,6583,672127,58212.0,6600000.0
2000-11-08,6500,6813,6291,6404,216336,56628.0,6600000.0
2000-11-09,6416,6715,6305,6456,187014,57090.0,6600000.0
2000-11-10,6352,6599,6307,6344,147896,56100.0,6600000.0
2000-11-13,6194,6231,5896,5979,170795,52866.0,6600000.0
2000-11-14,5844,6560,5844,6418,208485,56760.0,6600000.0
2000-11-15,6417,6679,6343,6404,200822,56628.0,6600000.0
2000-11-16,6502,6681,6345,6441,170051,56958.0,6600000.0
2000-11-17,6554,7211,6458,7210,257873,63756.0,6600000.0
2000-11-20,7612,7612,6724,6860,623386,60654.0,6600000.0
2000-11-21,6754,7053,6508,6852,267455,60588.0,6600000.0
2000-11-22,6941,6986,6515,6613,230342,58476.0,6600000.0
2000-11-23,6343,6567,5821,5822,224470,51480.0,6600000.0
2000-11-24,5822,6158,5523,6075,265667,53724.0,6600000.0
2000-11-27,5897,6331,5897,6262,172881,55374.0,6600000.0
2000-11-28,6412,6412,5904,5971,169707,52800.0,6600000.0
2000-11-29,5747,5896,5657,5710,122152,50490.0,6600000.0
2000-11-30,5828,5896,5224,5696,142287,50358.0,6600000.0
2000-12-01,5300,5688,5225,5672,105407,50160.0,6600000.0
2000-12-04,5673,5935,5673,5777,191347,51084.0,6600000.0
2000-12-05,5747,5799,5485,5696,125208,50358.0,6600000.0
2000-12-06,5971,5979,5532,5545,157039,49038.0,6600000.0
2000-12-07,5304,5618,5304,5448,69081,48180.0,6600000.0
2000-12-08,5447,5775,5447,5613,164999,49632.0,6600000.0
2000-12-11,5771,5860,5599,5733,103288,50688.0,6600000.0
2000-12-12,5748,5770,5426,5433,111408,48048.0,6600000.0
2000-12-13,5412,5494,5337,5441,120967,48114.0,6600000.0
2000-12-14,5439,5506,5334,5396,80456,47718.0,6600000.0
2000-12-15,5223,5508,5149,5210,117121,46068.0,6600000.0
2000-12-18,5037,5187,4702,4806,184413,42504.0,6600000.0
2000-12-19,4588,4775,4230,4232,213443,37422.0,6600000.0
2000-12-20,3963,3993,3724,3725,190940,32934.0,6600000.0
2000-12-21,3283,3403,3283,3283,212857,29040.0,6600000.0
2000-12-22,3059,3358,2894,2896,207783,25608.0,6600000.0
2000-12-26,2770,3054,2762,2814,159898,24882.0,6600000.0
2001-01-02,2688,3150,2688,3149,126866,27852.0,6600000.0
2001-01-03,3133,3521,3059,3434,432370,30360.0,6600000.0
2001-01-04,3807,3844,3621,3844,238679,33990.0,6600000.0
2001-01-05,3729,4170,3693,3963,418007,35046.0,6600000.0
2001-01-08,3844,4090,3665,3948,268006,34914.0,6600000.0
2001-01-09,3994,4344,3860,4157,392104,36762.0,6600000.0
2001-01-10,4104,4582,3663,3665,573365,32406.0,6600000.0
2001-01-11,3740,3957,3524,3956,247465,34980.0,6600000.0
2001-01-12,4106,4382,4047,4239,346608,37488.0,6600000.0
2001-01-15,4246,4657,4246,4546,416090,40194.0,6600000.0
2001-01-16,4553,4620,4105,4321,225258,38214.0,6600000.0
2001-01-17,4292,4292,3882,3926,226514,34716.0,6600000.0
2001-01-18,3887,4365,3887,4180,279160,36960.0,6600000.0
2001-01-19,4233,4368,4039,4105,170304,36300.0,6600000.0
2001-01-22,4178,4597,4104,4598,449017,40656.0,6600000.0
2001-01-26,4693,5074,4402,4732,623209,41844.0,6600000.0
2001-01-29,4740,5075,4582,4881,411313,43164.0,6600000.0
2001-01-30,5001,5374,4911,5150,607101,45540.0,6600000.0
2001-01-31,5111,5335,4626,5001,213085,44220.0,6600000.0
2001-02-01,4851,4971,4710,4716,168783,41712.0,6600000.0
2001-02-02,4717,4822,4606,4620,120962,40854.0,6600000.0
2001-02-05,4554,4554,4069,4157,158843,36762.0,6600000.0
2001-02-06,4155,4402,4155,4359,119920,38544.0,6600000.0
2001-02-07,4411,4411,4104,4121,162161,36432.0,6600000.0
2001-02-08,4097,4314,4052,4164,183599,36828.0,6600000.0
2001-02-09,4188,4457,4174,4352,193256,38478.0,6600000.0
2001-02-12,4253,4812,4253,4740,281034,41910.0,6600000.0
2001-02-13,4805,4850,4588,4680,260069,41382.0,6600000.0
2001-02-14,4665,5054,4621,4851,336957,42900.0,6600000.0
2001-02-15,4889,5076,4777,4859,308365,42966.0,6600000.0
2001-02-16,4912,5300,4882,4926,492077,43560.0,6600000.0
2001-02-19,4775,5022,4775,5001,256783,44220.0,6600000.0
2001-02-20,5000,5597,5000,5531,1104127,48906.0,6600000.0
2001-02-21,5597,6187,5456,6187,1224923,54714.0,6600000.0
2001-02-22,6193,6417,5678,5934,1018032,52470.0,6600000.0
2001-02-23,5786,6018,5226,5225,512968,46200.0,6600000.0
2001-02-26,5159,5853,4950,5299,1091236,46860.0,6600000.0
2001-02-27,5410,5522,4798,4837,693810,42768.0,6600000.0
2001-02-28,4748,5017,4629,4725,278390,41778.0,6600000.0
2001-03-02,4851,4927,4254,4329,301173,38280.0,6600000.0
2001-03-05,3993,4358,3865,4315,264387,38148.0,6600000.0
2001-03-06,4315,4501,4203,4217,217402,37290.0,6600000.0
2001-03-07,4254,4716,4254,4716,566207,41712.0,6600000.0
2001-03-08,4786,5114,4718,4777,495127,42240.0,6600000.0
2001-03-09,4629,4704,4525,4583,155759,40524.0,6600000.0
2001-03-12,4289,4745,4178,4180,185076,36960.0,6600000.0
2001-03-13,3814,4023,3769,3821,283025,33792.0,6600000.0
2001-03-14,3955,4194,3955,4121,221787,36432.0,6600000.0
2001-03-15,3954,4305,3805,4150,509330,36696.0,6600000.0
2001-03-16,4306,4463,4030,4173,384810,36894.0,6600000.0
2001-03-19,4106,4218,4032,4083,188635,36102.0,6600000.0
2001-03-20,4196,4293,4054,4083,147178,36102.0,6600000.0
2001-03-21,3806,4067,3806,3942,127412,34848.0,6600000.0
2001-03-22,3942,4083,3867,3918,99725,34650.0,6600000.0
2001-03-23,3953,3998,3887,3933,102613,34782.0,6600000.0
2001-03-26,3917,4067,3917,4016,122013,35508.0,6600000.0
2001-03-27,3961,4036,3879,3881,86381,34320.0,6600000.0
2001-03-28,3994,3994,3755,3769,105728,33330.0,6600000.0
2001-03-29,3655,3842,3655,3807,73109,33660.0,6600000.0
2001-03-30,3807,3874,3643,3717,72570,32868.0,6600000.0
2001-04-02,3655,3880,3655,3755,72985,33198.0,6600000.0
2001-04-03,3619,3633,3364,3434,87228,30360.0,6600000.0
2001-04-04,3134,3350,3134,3225,61649,28512.0,6600000.0
2001-04-06,3506,3521,3357,3434,98142,30360.0,6600000.0
2001-04-09,3365,3716,3320,3508,137001,31020.0,6600000.0
2001-04-10,3589,3612,3335,3352,91435,29634.0,6600000.0
2001-04-11,3440,3545,3434,3500,73971,30954.0,6600000.0
2001-04-12,3543,3655,3468,3515,132379,31086.0,6600000.0
2001-04-13,3575,3695,3545,3575,91847,31614.0,6600000.0
2001-04-16,3580,3602,3498,3515,51652,31086.0,6600000.0
2001-04-17,3494,3628,3479,3583,55087,31680.0,6600000.0
2001-04-18,3656,3888,3626,3889,251736,34386.0,6600000.0
2001-04-19,4112,4254,3777,3873,292739,34254.0,6600000.0
2001-04-20,4030,4045,3783,3852,194172,34056.0,6600000.0
2001-04-23,3852,3971,3814,3926,146438,34716.0,6600000.0
2001-04-24,3785,3867,3785,3814,103750,33726.0,6600000.0
2001-04-25,3889,4188,3889,4083,454916,36102.0,6600000.0
2001-04-26,4084,4106,3935,3956,149098,34980.0,6600000.0
2001-04-27,3971,4106,3852,3956,96921,34980.0,6600000.0
2001-04-30,3978,4172,3978,4142,190462,36630.0,6600000.0
2001-05-02,4188,4517,4181,4239,407994,37488.0,6600000.0
2001-05-03,4320,4426,4238,4329,275485,38280.0,6600000.0
2001-05-04,4329,4553,4329,4373,368614,38676.0,6600000.0
2001-05-07,4367,4479,4344,4478,226639,39600.0,6600000.0
2001-05-08,4517,4830,4404,4695,335188,41514.0,6600000.0
2001-05-09,4700,4813,4394,4411,286445,39006.0,6600000.0
2001-05-10,4365,4514,4297,4411,157737,39006.0,6600000.0
2001-05-11,4411,4463,4224,4329,139740,38280.0,6600000.0
2001-05-14,4291,4425,4262,4343,118460,38412.0,6600000.0
2001-05-15,4278,4352,4105,4247,98197,37554.0,6600000.0
2001-05-16,4187,4321,4104,4112,88009,36366.0,6600000.0
2001-05-17,4223,4514,4185,4463,233152,39468.0,6600000.0
2001-05-18,4440,4440,4186,4277,105641,37818.0,6600000.0
2001-05-21,4365,4784,4306,4785,679718,42306.0,6600000.0
2001-05-22,4924,4999,4521,4702,484052,41580.0,6600000.0
2001-05-23,4814,5112,4746,4815,896911,42570.0,6600000.0
2001-05-24,4711,5367,4569,5299,1044362,46860.0,6600000.0
2001-05-25,5561,5561,5076,5150,405187,45540.0,6600000.0
2001-05-28,5002,5256,4972,5098,246247,45078.0,6600000.0
2001-05-29,5044,5141,4947,5001,173805,44220.0,6600000.0
2001-05-30,4874,4994,4792,4821,169384,42636.0,6600000.0
2001-05-31,4628,5076,4591,4851,210777,42900.0,6600000.0
2001-06-01,4851,5031,4806,4985,172394,44088.0,6600000.0
2001-06-04,5134,5283,4999,5001,153080,44220.0,6600000.0
2001-06-05,4920,5002,4495,4777,146328,42240.0,6600000.0
2001-06-07,4554,4889,4554,4769,81909,42174.0,6600000.0
2001-06-08,4704,4816,4666,4725,81241,41778.0,6600000.0
2001-06-11,4760,4760,4528,4575,116046,40458.0,6600000.0
2001-06-12,4610,4648,4521,4553,116221,40260.0,6600000.0
2001-06-13,4551,4694,4535,4553,107265,37884.0,6600000.0
2001-06-14,4590,4614,4400,4465,115050,37158.0,6600000.0
2001-06-15,4488,4536,4385,4474,102960,37224.0,6600000.0
2001-06-18,4487,4852,4487,4791,390100,39864.0,6600000.0
2001-06-19,4741,4805,4623,4783,114015,39798.0,6600000.0
2001-06-20,4838,5035,4718,4839,333182,40260.0,6600000.0
2001-06-21,4919,4999,4682,4855,120406,40392.0,6600000.0
2001-06-22,4854,4902,4672,4846,81496,40326.0,6600000.0
2001-06-25,4839,4863,4680,4822,66378,40128.0,6600000.0
2001-06-26,4815,4815,4632,4663,36409,38808.0,6600000.0
2001-06-27,4761,4761,4364,4514,60361,37554.0,6600000.0
2001-06-28,4601,4640,4443,4561,57207,37950.0,6600000.0
2001-06-29,4529,4998,4450,4616,331776,38412.0,6600000.0
2001-07-02,4662,4805,4519,4624,81911,38478.0,6600000.0
2001-07-03,4601,4720,4545,4608,71325,38346.0,6600000.0
2001-07-04,4599,4726,4440,4633,168953,38544.0,6600000.0
2001-07-05,4638,4860,4582,4862,522910,40458.0,6600000.0
2001-07-06,4688,5117,4482,4529,1972354,37686.0,6600000.0
2001-07-09,4512,4512,3989,3990,400632,33198.0,6600000.0
2001-07-10,4005,4069,3728,3767,339363,31350.0,6600000.0
2001-07-11,3730,3737,3317,3316,445784,27588.0,6600000.0
2001-07-12,3409,3616,3409,3562,291314,29634.0,6600000.0
2001-07-13,3609,3680,3283,3283,216383,27324.0,6600000.0
2001-07-16,3290,3369,3219,3268,115313,27192.0,6600000.0
2001-07-18,3298,3322,3131,3165,189939,26334.0,6600000.0
2001-07-19,3094,3134,2975,3014,137241,25080.0,6600000.0
2001-07-20,2958,3076,2933,2959,240480,24618.0,6600000.0
2001-07-23,2911,3054,2752,2752,153006,22902.0,6600000.0
2001-07-24,2784,2848,2602,2808,163050,23364.0,6600000.0
2001-07-25,2658,2896,2658,2776,171153,23100.0,6600000.0
2001-07-26,2935,2935,2774,2816,179443,23430.0,6600000.0
2001-07-27,2919,3141,2880,3069,424055,25542.0,6600000.0
2001-07-30,3118,3118,2975,3014,172659,25080.0,6600000.0
2001-07-31,3020,3092,2981,3094,136737,25740.0,6600000.0
2001-08-01,3109,3276,3077,3221,187046,26796.0,6600000.0
2001-08-02,3237,3245,3110,3157,122983,26268.0,6600000.0
2001-08-03,3313,3427,3199,3245,193065,24552.0,6600000.0
2001-08-06,3227,3289,3193,3262,96478,24684.0,6600000.0
2001-08-07,3227,3227,3114,3183,119141,24090.0,6600000.0
2001-08-08,3235,3235,3140,3183,86035,24090.0,6600000.0
2001-08-09,3106,3193,3080,3148,63665,23826.0,6600000.0
2001-08-10,3121,3192,3087,3121,62694,28139.0,7860000.0
2001-08-13,3119,3251,3050,3139,155446,28296.0,7860000.0
2001-08-14,3183,3226,3148,3200,144034,28846.0,7860000.0
2001-08-16,3093,3181,3093,3139,39632,28296.0,7860000.0
2001-08-17,3104,3157,3095,3104,59041,27982.0,7860000.0
2001-08-20,3042,3068,2947,2957,55515,26645.0,7860000.0
2001-08-21,2956,3035,2886,2912,42171,26252.0,7860000.0
2001-08-22,2868,3008,2816,2922,47038,26331.0,7860000.0
2001-08-23,2920,2963,2842,2852,61746,25702.0,7860000.0
2001-08-24,2878,2886,2791,2808,42216,25309.0,7860000.0
2001-08-27,2851,2851,2764,2791,81721,25152.0,7860000.0
2001-08-28,2790,2790,2712,2774,65205,24995.0,7860000.0
2001-08-29,2712,2755,2581,2589,58938,23344.0,7860000.0
2001-08-30,2531,2617,2382,2547,106193,22951.0,7860000.0
2001-08-31,2467,2467,2328,2399,87751,23815.0,8660000.0
2001-09-03,2309,2405,2214,2320,70462,23036.0,8660000.0
2001-09-04,2398,2424,2284,2399,96816,23815.0,8660000.0
2001-09-05,2345,2685,2327,2686,189411,26673.0,8660000.0
2001-09-06,2701,2858,2640,2695,306205,26759.0,8660000.0
2001-09-07,2696,2696,2591,2616,132290,25980.0,8660000.0
2001-09-10,2529,2546,2468,2468,100207,24508.0,8660000.0
2001-09-11,2469,2547,2443,2442,67154,24248.0,8660000.0
2001-09-12,2154,2154,2154,2155,16936,21390.0,8660000.0
2001-09-13,2005,2093,1927,2014,174637,20005.0,8660000.0
2001-09-14,2033,2067,1780,1779,155313,17666.0,8660000.0
2001-09-17,1751,1751,1568,1570,105778,15588.0,8660000.0
2001-09-18,1612,1735,1612,1684,151524,16714.0,8660000.0
2001-09-19,1614,1885,1614,1884,248645,18706.0,8660000.0
2001-09-20,1893,2033,1665,1701,464356,16887.0,8660000.0
2001-09-21,1611,1761,1568,1674,132066,16627.0,8660000.0
2001-09-24,1761,1830,1690,1762,151234,17493.0,8660000.0
2001-09-25,1848,1866,1639,1726,141029,17147.0,8660000.0
2001-09-26,1708,1778,1690,1762,83921,17493.0,8660000.0
2001-09-27,1762,1892,1717,1874,248180,18619.0,8660000.0
2001-09-28,1911,2094,1885,2093,735488,20784.0,8660000.0
2001-10-04,2258,2301,2188,2242,346767,22256.0,8660000.0
2001-10-05,2155,2217,2059,2093,166104,20784.0,8660000.0
2001-10-08,2005,2127,1874,2024,167104,20091.0,8660000.0
2001-10-09,2050,2216,2050,2119,186229,21044.0,8660000.0
2001-10-10,2092,2249,2092,2155,218809,21390.0,8660000.0
2001-10-11,2249,2301,2206,2207,267016,21910.0,8660000.0
2001-10-12,2266,2283,2117,2163,173072,21477.0,8660000.0
2001-10-15,2179,2416,2144,2259,751261,22429.0,8660000.0
2001-10-16,2276,2477,2250,2468,501535,24508.0,8660000.0
2001-10-17,2757,2757,2757,2756,179896,27366.0,8660000.0
2001-10-18,2826,3079,2791,3052,1208751,30310.0,8660000.0
2001-10-19,3033,3172,2815,2878,509949,28578.0,8660000.0
2001-10-22,2921,3165,2790,2964,684809,29444.0,8660000.0
2001-10-23,2965,3052,2756,2808,365657,27885.0,8660000.0
2001-10-24,2737,2893,2693,2695,249463,26759.0,8660000.0
2001-10-25,2791,2791,2590,2625,177663,26067.0,8660000.0
2001-10-26,2702,2702,2624,2669,127232,26500.0,8660000.0
2001-10-29,2685,2937,2667,2852,423439,28318.0,8660000.0
2001-10-30,2782,2852,2642,2642,182148,26240.0,8660000.0
2001-10-31,2588,2754,2571,2660,210458,26413.0,8660000.0
2001-11-01,2675,2832,2675,2764,234979,27452.0,8660000.0
2001-11-02,2832,2858,2649,2695,247567,26759.0,8660000.0
2001-11-05,2755,2807,2720,2791,194822,27712.0,8660000.0
2001-11-06,2842,2894,2799,2800,227891,27799.0,8660000.0
2001-11-07,2832,3076,2832,2878,845874,28578.0,8660000.0
2001-11-08,2884,2955,2762,2764,259506,27452.0,8660000.0
2001-11-09,2763,2841,2746,2826,177239,28058.0,8660000.0
2001-11-12,2850,2920,2789,2826,202428,28058.0,8660000.0
2001-11-13,2833,2859,2667,2791,183430,27712.0,8660000.0
2001-11-14,2798,2920,2789,2852,261448,28318.0,8660000.0
2001-11-15,2963,3059,2789,2878,397351,28578.0,8660000.0
2001-11-16,2878,2878,2729,2774,146525,27539.0,8660000.0
2001-11-19,2745,2824,2745,2747,151851,27279.0,8660000.0
2001-11-20,2789,2867,2745,2747,125997,27279.0,8660000.0
2001-11-21,2746,2790,2746,2774,62998,27539.0,8660000.0
2001-11-22,2789,2824,2745,2747,107009,27279.0,8660000.0
2001-11-23,2746,2851,2746,2852,184714,28318.0,8660000.0
2001-11-26,2904,2956,2773,2791,282393,27712.0,8660000.0
2001-11-27,2783,2835,2748,2756,118014,27366.0,8660000.0
2001-11-28,2748,2782,2459,2468,138438,24508.0,8660000.0
2001-11-29,2452,2565,2443,2564,108258,25460.0,8660000.0
2001-11-30,2528,2668,2528,2582,96440,25634.0,8660000.0
2001-12-03,2583,2635,2521,2547,64913,25287.0,8660000.0
2001-12-04,2513,2574,2460,2512,122484,24941.0,8660000.0
2001-12-05,2547,2775,2486,2616,632477,25980.0,8660000.0
2001-12-06,2679,2818,2513,2512,183113,24941.0,8660000.0
2001-12-07,2531,2583,2512,2547,69621,25287.0,8660000.0
2001-12-10,2546,2572,2485,2572,86667,25547.0,8660000.0
2001-12-11,2493,2572,2493,2530,62946,25114.0,8660000.0
2001-12-12,2529,2608,2529,2537,71506,25201.0,8660000.0
2001-12-13,2556,2643,2530,2616,145802,25980.0,8660000.0
2001-12-14,2616,2835,2556,2834,380433,28145.0,8660000.0
2001-12-17,2903,2903,2597,2660,220472,26413.0,8660000.0
2001-12-18,2687,2756,2486,2494,202095,24768.0,8660000.0
2001-12-19,2504,2573,2198,2276,190170,22603.0,8660000.0
2001-12-20,2205,2292,2170,2285,102118,22689.0,8660000.0
2001-12-21,2223,2320,2197,2197,84619,21823.0,8660000.0
2001-12-24,2152,2214,2109,2128,64829,21130.0,8660000.0
2001-12-26,2126,2161,2100,2128,55177,21130.0,8660000.0
2001-12-27,2100,2213,2100,2180,30091,21650.0,8660000.0
2001-12-28,2161,2318,2161,2320,44919,23036.0,8660000.0
2002-01-02,2321,2442,2321,2363,48689,23469.0,8660000.0
2002-01-03,2399,2416,2294,2302,59159,22862.0,8660000.0
2002-01-04,2326,2371,2292,2320,61367,23036.0,8660000.0
2002-01-07,2345,2345,2300,2337,56752,23209.0,8660000.0
2002-01-08,2273,2326,2230,2232,72871,22170.0,8660000.0
2002-01-09,2234,2347,2234,2276,63937,22603.0,8660000.0
2002-01-10,2311,2311,2232,2249,60712,22343.0,8660000.0
2002-01-11,2267,2302,2223,2249,51447,22343.0,8660000.0
2002-01-14,2232,2249,2179,2242,24248,22256.0,8660000.0
2002-01-15,2178,2240,2161,2163,54023,21477.0,8660000.0
2002-01-16,2100,2195,2100,2180,42678,21650.0,8660000.0
2002-01-17,2163,2206,2102,2197,30120,21823.0,8660000.0
2002-01-18,2163,2284,2163,2249,50020,22343.0,8660000.0
2002-01-21,2277,2295,2199,2224,38755,22083.0,8660000.0
2002-01-22,2266,2266,2161,2163,59648,21477.0,8660000.0
2002-01-23,2137,2215,2102,2145,71090,21304.0,8660000.0
2002-01-24,2152,2239,2152,2180,85135,21650.0,8660000.0
2002-01-25,2162,2354,2153,2190,263192,21737.0,8660000.0
2002-01-28,2179,2310,2179,2311,90331,22949.0,8660000.0
2002-01-29,2309,2309,2195,2215,52553,21996.0,8660000.0
2002-01-30,2195,2195,2117,2128,85790,21130.0,8660000.0
2002-01-31,2127,2197,2127,2155,57335,21390.0,8660000.0
2002-02-01,2225,2234,2155,2172,87587,21563.0,8660000.0
2002-02-04,2197,2425,2197,2354,374795,23382.0,8660000.0
2002-02-05,2276,2346,2180,2197,136900,21823.0,8660000.0
2002-02-06,2223,2450,2179,2451,372899,24335.0,8660000.0
2002-02-07,2362,2451,2179,2311,186971,22949.0,8660000.0
2002-02-08,2328,2354,2189,2354,140133,23382.0,8660000.0
2002-02-14,2425,2442,2328,2354,167984,23382.0,8660000.0
2002-02-15,2275,2633,2275,2530,692410,25114.0,8660000.0
2002-02-18,2597,2824,2492,2826,775560,28058.0,8660000.0
2002-02-19,2841,3138,2745,2747,1304496,27279.0,8660000.0
2002-02-20,2661,2835,2634,2834,399014,28145.0,8660000.0
2002-02-21,2789,3007,2789,2826,353323,28058.0,8660000.0
2002-02-22,2775,2827,2530,2564,334602,25460.0,8660000.0
2002-02-25,2538,2626,2486,2616,287996,25980.0,8660000.0
2002-02-26,2748,2879,2625,2703,534566,26846.0,8660000.0
2002-02-27,2719,2806,2623,2695,197973,26759.0,8660000.0
2002-02-28,2696,2861,2635,2651,429593,26326.0,8660000.0
2002-03-04,2693,2921,2676,2922,373085,29011.0,8660000.0
2002-03-05,3050,3269,3007,3166,707504,31436.0,8660000.0
2002-03-06,3233,3242,3024,3139,317419,31176.0,8660000.0
2002-03-07,3113,3314,3061,3121,412215,31003.0,8660000.0
2002-03-08,3043,3183,2948,3017,229920,29964.0,8660000.0
2002-03-11,3113,3140,3017,3121,234529,31003.0,8660000.0
2002-03-12,3228,3359,3141,3227,407185,32042.0,8660000.0
2002-03-13,3269,3269,2911,3009,349734,29877.0,8660000.0
2002-03-14,2973,3009,2860,2947,210344,29271.0,8660000.0
2002-03-15,2921,3035,2904,2947,191261,29271.0,8660000.0
2002-03-18,2974,3052,2948,3052,260345,30310.0,8660000.0
2002-03-19,3224,3347,3102,3139,592601,31176.0,8660000.0
2002-03-20,3228,3228,3044,3043,272665,30223.0,8660000.0
2002-03-21,3059,3076,2919,2930,170030,29098.0,8660000.0
2002-03-22,2938,2999,2895,2964,196050,29444.0,8660000.0
2002-03-25,3007,3242,2963,3166,725354,31436.0,8660000.0
2002-03-26,3166,3209,3043,3104,266443,30830.0,8660000.0
2002-03-27,3217,3348,3130,3245,701080,32215.0,8660000.0
2002-03-28,3280,3550,3219,3314,811384,32908.0,8660000.0
2002-03-29,3312,3356,3146,3192,305247,31696.0,8660000.0
2002-04-01,3141,3141,2940,2939,284628,29184.0,8660000.0
2002-04-02,2878,3009,2852,2912,175723,28924.0,8660000.0
2002-04-03,2911,3016,2877,2957,107344,29357.0,8660000.0
2002-04-04,2607,2904,2607,2791,196007,27712.0,8660000.0
2002-04-08,2719,3007,2719,2878,297025,28578.0,8660000.0
2002-04-09,2957,2957,2704,2703,111572,26846.0,8660000.0
2002-04-10,2702,2720,2598,2634,129510,26153.0,8660000.0
2002-04-11,2492,2841,2492,2660,109486,26413.0,8660000.0
2002-04-12,2609,2687,2609,2651,92844,26326.0,8660000.0
2002-04-15,2669,2782,2669,2703,74556,26846.0,8660000.0
2002-04-16,2789,2816,2702,2800,128643,27799.0,8660000.0
2002-04-17,2920,2955,2816,2817,183338,27972.0,8660000.0
2002-04-18,2773,2842,2755,2774,72522,27539.0,8660000.0
2002-04-19,2756,2791,2677,2677,99843,26586.0,8660000.0
2002-04-22,2695,2703,2555,2589,79105,25720.0,8660000.0
2002-04-23,2589,2642,2503,2572,58105,25547.0,8660000.0
2002-04-24,2546,2660,2459,2520,67313,25027.0,8660000.0
2002-04-25,2485,2520,2267,2311,45777,22949.0,8660000.0
2002-04-26,2240,2442,2240,2311,55147,22949.0,8660000.0
2002-04-29,2309,2422,2266,2424,52509,24075.0,8660000.0
2002-04-30,2423,2457,2310,2346,21474,23295.0,8660000.0
2002-05-02,2381,2443,2373,2442,25648,24248.0,8660000.0
2002-05-03,2398,2484,2363,2399,18749,23815.0,8660000.0
2002-05-06,2431,2614,2396,2503,173046,24854.0,8660000.0
2002-05-07,2521,2521,2416,2442,55401,24248.0,8660000.0
2002-05-08,2459,2529,2442,2468,63967,24508.0,8660000.0
2002-05-09,2503,2537,2451,2485,43828,24681.0,8660000.0
2002-05-10,2417,2521,2400,2433,19719,24161.0,8660000.0
2002-05-13,2486,2486,2373,2442,35895,24248.0,8660000.0
2002-05-14,2460,2678,2443,2442,152970,24248.0,8660000.0
2002-05-15,2495,2547,2460,2459,49290,24421.0,8660000.0
2002-05-16,2495,2495,2407,2442,32479,24248.0,8660000.0
2002-05-17,2398,2520,2398,2520,59185,25027.0,8660000.0
2002-05-20,2615,2615,2502,2530,34325,25114.0,8660000.0
2002-05-21,2486,2573,2442,2494,43545,24768.0,8660000.0
2002-05-22,2468,2529,2459,2485,33419,24681.0,8660000.0
