신세계I&C(035510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-03,101500,104000,101000,103000,6737,177160.0,1720000.0
2016-02-04,102000,107500,101000,106000,11049,182320.0,1720000.0
2016-02-05,106500,107000,103000,104500,11098,179740.0,1720000.0
2016-02-11,100500,101500,98500,98500,13189,169420.0,1720000.0
2016-02-12,98000,99100,94000,97000,16223,166840.0,1720000.0
2016-02-15,97100,98500,96200,96200,5183,165464.0,1720000.0
2016-02-16,97900,100000,96900,99900,4396,171828.0,1720000.0
2016-02-17,99800,101500,98500,98800,2589,169936.0,1720000.0
2016-02-18,98900,99900,97200,97600,5142,167872.0,1720000.0
2016-02-19,97600,101500,97500,97500,13512,167700.0,1720000.0
2016-02-22,98200,98700,94300,94900,15524,163228.0,1720000.0
2016-02-23,96100,96400,94900,95300,4397,163916.0,1720000.0
2016-02-24,96100,96100,93700,94200,7544,162024.0,1720000.0
2016-02-25,94200,95500,93000,94600,5477,162712.0,1720000.0
2016-02-26,94600,95300,93500,93700,5918,161164.0,1720000.0
2016-02-29,93200,95000,93100,94000,7308,161680.0,1720000.0
2016-03-02,93600,94900,91700,91800,17491,157896.0,1720000.0
2016-03-03,91900,94000,91400,92800,5358,159616.0,1720000.0
2016-03-04,93700,96200,93400,96000,10601,165120.0,1720000.0
2016-03-07,96000,96000,94000,94400,8367,162368.0,1720000.0
2016-03-08,94400,95600,93100,95600,13276,164432.0,1720000.0
2016-03-09,95200,95800,93900,94800,6044,163056.0,1720000.0
2016-03-10,94800,95400,93600,95400,6084,164088.0,1720000.0
2016-03-11,95000,97000,94000,97000,6964,166840.0,1720000.0
2016-03-14,96900,96900,94600,94700,7691,162884.0,1720000.0
2016-03-15,94600,94600,93000,93100,8141,160132.0,1720000.0
2016-03-16,93100,93900,92400,92900,7994,159788.0,1720000.0
2016-03-17,92900,93700,92700,93100,6975,160132.0,1720000.0
2016-03-18,93500,93600,92300,92400,3930,158928.0,1720000.0
2016-03-21,92400,93200,91400,92000,6512,158240.0,1720000.0
2016-03-22,91800,91800,90600,90800,7532,156176.0,1720000.0
2016-03-23,90800,91400,90700,90700,3426,156004.0,1720000.0
2016-03-24,90900,92700,90900,92100,3590,158412.0,1720000.0
2016-03-25,92700,92700,90000,90300,12804,155316.0,1720000.0
2016-03-28,90100,91900,89900,90500,4549,155660.0,1720000.0
2016-03-29,90500,92500,90100,91900,7241,158068.0,1720000.0
2016-03-30,93000,94400,92600,93800,11548,161336.0,1720000.0
2016-03-31,93800,96600,93000,95400,11459,164088.0,1720000.0
2016-04-01,95300,95800,94200,94400,3582,162368.0,1720000.0
2016-04-04,94400,94400,92000,92700,5781,159444.0,1720000.0
2016-04-05,92700,92700,90900,92200,7336,158584.0,1720000.0
2016-04-06,92200,93400,90900,92100,7526,158412.0,1720000.0
2016-04-07,92700,94000,91400,93700,6774,161164.0,1720000.0
2016-04-08,93700,94300,92300,92600,5612,159272.0,1720000.0
2016-04-11,92000,92200,90600,91400,8050,157208.0,1720000.0
2016-04-12,91400,91800,90800,91600,5328,157552.0,1720000.0
2016-04-14,91600,91900,91000,91600,4145,157552.0,1720000.0
2016-04-15,91600,91700,90800,91300,4897,157036.0,1720000.0
2016-04-18,91300,91600,90100,91300,6937,157036.0,1720000.0
2016-04-19,90700,92800,90500,92800,7046,159616.0,1720000.0
2016-04-20,92300,95000,92000,94100,10562,161852.0,1720000.0
2016-04-21,95200,95200,92600,93200,9007,160304.0,1720000.0
2016-04-22,93200,93200,91000,91600,10155,157552.0,1720000.0
2016-04-25,91300,91600,90400,90800,8838,156176.0,1720000.0
2016-04-26,90800,91100,90300,90900,4827,156348.0,1720000.0
2016-04-27,91300,91300,90300,90500,6936,155660.0,1720000.0
2016-04-28,90500,91300,90400,91000,7939,156520.0,1720000.0
2016-04-29,90500,90800,89700,90000,13870,154800.0,1720000.0
2016-05-02,90000,90000,87900,88200,14322,151704.0,1720000.0
2016-05-03,88400,90000,88000,90000,6506,154800.0,1720000.0
2016-05-04,90000,90000,88200,89600,7104,154112.0,1720000.0
2016-05-09,89800,89800,87700,88800,5648,152736.0,1720000.0
2016-05-10,89100,90000,88400,89800,5121,154456.0,1720000.0
2016-05-11,89800,89900,88900,89600,4710,154112.0,1720000.0
2016-05-12,89500,90500,89300,90300,3481,155316.0,1720000.0
2016-05-13,90400,97000,90000,94500,42497,162540.0,1720000.0
2016-05-16,95100,96100,93100,95100,7695,163572.0,1720000.0
2016-05-17,94200,95300,93300,93800,8998,161336.0,1720000.0
2016-05-18,93300,93400,91500,92600,8845,159272.0,1720000.0
2016-05-19,92600,93000,89300,89900,16011,154628.0,1720000.0
2016-05-20,89800,90400,89200,89700,5748,154284.0,1720000.0
2016-05-23,89700,90300,89300,89800,3756,154456.0,1720000.0
2016-05-24,90600,90600,88000,88600,8612,152392.0,1720000.0
2016-05-25,89000,89200,88200,88900,4988,152908.0,1720000.0
2016-05-26,88500,89400,87700,89000,5689,153080.0,1720000.0
2016-05-27,89000,89300,88400,89000,3442,153080.0,1720000.0
2016-05-30,88700,88800,86100,87300,12979,150156.0,1720000.0
2016-05-31,87400,88000,86600,87600,6297,150672.0,1720000.0
2016-06-01,87300,87700,86000,86700,17356,149124.0,1720000.0
2016-06-02,86600,86600,85300,85900,7924,147748.0,1720000.0
2016-06-03,85800,86000,85000,85300,8763,146716.0,1720000.0
2016-06-07,86000,86700,85300,86300,4513,148436.0,1720000.0
2016-06-08,86300,86900,86300,86700,2205,149124.0,1720000.0
2016-06-09,86700,87100,85500,85800,5939,147576.0,1720000.0
2016-06-10,86300,86300,84300,84900,10024,146028.0,1720000.0
2016-06-13,84900,84900,82700,83000,8535,142760.0,1720000.0
2016-06-14,83400,83400,80300,81000,15265,139320.0,1720000.0
2016-06-15,81600,81800,80300,81200,5431,139664.0,1720000.0
2016-06-16,81900,81900,79600,81100,8895,139492.0,1720000.0
2016-06-17,81000,83100,81000,81500,4458,140180.0,1720000.0
2016-06-20,82400,83300,81500,83200,2448,143104.0,1720000.0
2016-06-21,82800,83800,81900,83500,4572,143620.0,1720000.0
2016-06-22,83800,83900,82500,83300,3116,143276.0,1720000.0
2016-06-23,83100,83100,81500,82800,3245,142416.0,1720000.0
2016-06-24,83200,83200,77000,80500,13235,138460.0,1720000.0
2016-06-27,80300,80600,78500,80300,9080,138116.0,1720000.0
2016-06-28,80100,81200,78700,80200,7129,137944.0,1720000.0
2016-06-29,80000,82700,80000,81700,7924,140524.0,1720000.0
2016-06-30,82200,82400,81100,81800,4026,140696.0,1720000.0
2016-07-01,82000,83200,82000,82500,3501,141900.0,1720000.0
2016-07-04,82700,83700,82600,83400,3894,143448.0,1720000.0
2016-07-05,83400,83400,82100,82700,2665,142244.0,1720000.0
2016-07-06,83200,83200,80900,81200,3179,139664.0,1720000.0
2016-07-07,82000,82000,80200,80500,4557,138460.0,1720000.0
2016-07-08,81000,81000,79100,79600,4288,136912.0,1720000.0
2016-07-11,79800,80400,79500,79800,1990,137256.0,1720000.0
2016-07-12,80400,81200,78600,81000,7369,139320.0,1720000.0
2016-07-13,81200,81200,79300,80300,7888,138116.0,1720000.0
2016-07-14,80100,80300,78500,78800,8930,135536.0,1720000.0
2016-07-15,79300,79300,77900,78100,9921,134332.0,1720000.0
2016-07-18,78600,80000,77600,77700,7999,133644.0,1720000.0
2016-07-19,78100,78100,76900,77800,8815,133816.0,1720000.0
2016-07-20,77700,77800,75100,75700,14756,130204.0,1720000.0
2016-07-21,76000,77100,75200,76900,5839,132268.0,1720000.0
2016-07-22,77000,77300,76600,77300,3991,132956.0,1720000.0
2016-07-25,77600,78700,77300,78300,2554,134676.0,1720000.0
2016-07-26,77800,79300,77100,78900,6485,135708.0,1720000.0
2016-07-27,78900,80700,78900,80000,11994,137600.0,1720000.0
2016-07-28,80300,82200,80000,81100,12017,139492.0,1720000.0
2016-07-29,81300,82300,80700,81900,10277,140868.0,1720000.0
2016-08-01,82300,83100,81000,82900,10780,142588.0,1720000.0
2016-08-02,82000,83400,81600,82600,7266,142072.0,1720000.0
2016-08-03,83400,83500,81400,82800,8396,142416.0,1720000.0
2016-08-04,82800,84000,82300,82800,4801,142416.0,1720000.0
2016-08-05,83200,84400,82800,84300,6486,144996.0,1720000.0
2016-08-08,83500,84800,83300,84600,8191,145512.0,1720000.0
2016-08-09,83800,85700,83800,85500,9013,147060.0,1720000.0
2016-08-10,85300,86200,83700,85000,7095,146200.0,1720000.0
2016-08-11,84900,84900,82200,82500,10624,141900.0,1720000.0
2016-08-12,82500,83400,82200,82800,2426,142416.0,1720000.0
2016-08-16,82800,85900,82300,85600,11913,147232.0,1720000.0
2016-08-17,85600,85900,83400,83600,7785,143792.0,1720000.0
2016-08-18,83500,85000,83000,85000,7131,146200.0,1720000.0
2016-08-19,84100,85600,83900,85300,7107,146716.0,1720000.0
2016-08-22,85200,85200,82500,83000,8678,142760.0,1720000.0
2016-08-23,83700,85200,80400,81700,10628,140524.0,1720000.0
2016-08-24,81400,83400,81400,82300,6309,141556.0,1720000.0
2016-08-25,81800,82500,80300,80300,7139,138116.0,1720000.0
2016-08-26,80300,81400,79600,81200,4464,139664.0,1720000.0
2016-08-29,81200,81200,78700,78800,5892,135536.0,1720000.0
2016-08-30,79000,79600,77100,78600,4211,135192.0,1720000.0
2016-08-31,78700,79400,75300,76900,13912,132268.0,1720000.0
2016-09-01,76600,77300,75300,75700,7309,130204.0,1720000.0
2016-09-02,75500,77500,75500,77200,4546,132784.0,1720000.0
2016-09-05,78000,78100,77100,77900,2973,133988.0,1720000.0
2016-09-06,78100,78100,77000,77800,4049,133816.0,1720000.0
2016-09-07,78200,78200,76300,76500,4954,131580.0,1720000.0
2016-09-08,76700,77300,75700,76400,5601,131408.0,1720000.0
2016-09-09,76400,76400,73900,75000,10785,129000.0,1720000.0
2016-09-12,74000,74800,72600,73100,8288,125732.0,1720000.0
2016-09-13,73200,74100,71900,72500,7654,124700.0,1720000.0
2016-09-19,72500,73200,71300,72400,5682,124528.0,1720000.0
2016-09-20,72500,72800,71400,72500,3876,124700.0,1720000.0
2016-09-21,72600,73400,72200,73300,4178,126076.0,1720000.0
2016-09-22,73400,74400,72000,72300,6522,124356.0,1720000.0
2016-09-23,72400,74200,72400,73900,7535,127108.0,1720000.0
2016-09-26,73900,73900,72400,72400,6060,124528.0,1720000.0
2016-09-27,72400,73100,71700,72700,5907,125044.0,1720000.0
2016-09-28,72700,72900,72000,72100,6609,124012.0,1720000.0
2016-09-29,72900,73400,72500,73400,3561,126248.0,1720000.0
2016-09-30,73300,73300,71800,72500,7847,124700.0,1720000.0
2016-10-04,72300,73200,71300,72100,7961,124012.0,1720000.0
2016-10-05,72800,72900,71500,71900,3753,123668.0,1720000.0
2016-10-06,72000,74600,71900,74500,11906,128140.0,1720000.0
2016-10-07,73700,74000,71500,71500,11311,122980.0,1720000.0
2016-10-10,71600,72300,71400,71800,2692,123496.0,1720000.0
2016-10-11,71900,72300,71500,71700,2371,123324.0,1720000.0
2016-10-12,71700,73400,71500,72900,4820,125388.0,1720000.0
2016-10-13,72900,73800,71800,72200,4395,124184.0,1720000.0
2016-10-14,72200,73100,71700,72900,7622,125388.0,1720000.0
2016-10-17,72900,73200,71600,71900,5919,123668.0,1720000.0
2016-10-18,72100,72100,70600,70900,9444,121948.0,1720000.0
2016-10-19,70900,71600,68600,69100,21931,118852.0,1720000.0
2016-10-20,69300,69400,66600,66800,30669,114896.0,1720000.0
2016-10-21,67200,67300,65400,66500,30044,114380.0,1720000.0
2016-10-24,66800,66800,65400,66200,16336,113864.0,1720000.0
2016-10-25,66400,66400,64200,65000,27474,111800.0,1720000.0
2016-10-26,64800,64800,62800,63300,17826,108876.0,1720000.0
2016-10-27,63300,64500,63000,64500,18531,110940.0,1720000.0
2016-10-28,64500,66600,63500,66400,20906,114208.0,1720000.0
2016-10-31,67500,67500,64600,65100,7538,111972.0,1720000.0
2016-11-01,64100,65300,63200,64100,14650,110252.0,1720000.0
2016-11-02,64000,64000,61400,63200,16555,108704.0,1720000.0
2016-11-03,63300,63900,61300,63500,8514,109220.0,1720000.0
2016-11-04,63500,65400,62200,65300,8689,112316.0,1720000.0
2016-11-07,65600,66100,64700,66100,4264,113692.0,1720000.0
2016-11-08,66200,66400,65600,66100,2970,113692.0,1720000.0
2016-11-09,66000,68000,62900,63900,18690,109908.0,1720000.0
2016-11-10,64800,67100,64800,67100,8291,115412.0,1720000.0
2016-11-11,67200,67200,66000,66700,1692,114724.0,1720000.0
2016-11-14,66500,67300,64900,67000,5774,115240.0,1720000.0
2016-11-15,67400,68000,66900,68000,6035,116960.0,1720000.0
2016-11-16,67700,69000,67700,68500,11800,117820.0,1720000.0
2016-11-17,68100,68600,67700,68500,1712,117820.0,1720000.0
2016-11-18,68600,68600,66600,67500,3675,116100.0,1720000.0
2016-11-21,67500,67800,65900,66500,5304,114380.0,1720000.0
2016-11-22,66000,66800,65200,66300,3661,114036.0,1720000.0
2016-11-23,66000,66800,64600,65400,5543,112488.0,1720000.0
2016-11-24,64800,66100,63900,65400,2904,112488.0,1720000.0
2016-11-25,64800,65900,63900,65500,6588,112660.0,1720000.0
2016-11-28,65900,67100,64400,66800,8410,114896.0,1720000.0
2016-11-29,67100,67200,65600,66700,3186,114724.0,1720000.0
2016-11-30,66000,66500,65200,65400,3886,112488.0,1720000.0
2016-12-01,66000,66900,65400,66600,4336,114552.0,1720000.0
2016-12-02,66800,67000,65900,66500,3645,114380.0,1720000.0
2016-12-05,66000,66700,64100,65200,5039,112144.0,1720000.0
2016-12-06,64800,65700,64800,65700,3922,113004.0,1720000.0
2016-12-07,65500,66600,65100,66400,5469,114208.0,1720000.0
2016-12-08,66700,68000,66500,67000,5746,115240.0,1720000.0
2016-12-09,66600,68200,66600,68200,2560,117304.0,1720000.0
2016-12-12,68000,69000,67900,68300,5234,117476.0,1720000.0
2016-12-13,68500,69500,68000,68600,7188,117992.0,1720000.0
2016-12-14,69300,69400,68500,68900,3324,118508.0,1720000.0
2016-12-15,68200,69900,67300,69800,3773,120056.0,1720000.0
2016-12-16,69000,71400,69000,71400,12525,122808.0,1720000.0
2016-12-19,71900,73600,71500,73300,10206,126076.0,1720000.0
2016-12-20,73300,74200,73200,74100,10634,127452.0,1720000.0
2016-12-21,74000,74200,73000,73600,5265,126592.0,1720000.0
2016-12-22,73500,73500,70400,71000,8767,122120.0,1720000.0
2016-12-23,71500,73600,71000,72400,7342,124528.0,1720000.0
2016-12-26,72100,73000,71600,72800,4394,125216.0,1720000.0
2016-12-27,72800,73300,72700,73000,2140,125560.0,1720000.0
2016-12-28,73000,73600,72500,73400,3378,126248.0,1720000.0
2016-12-29,73400,73500,72200,73200,2575,125904.0,1720000.0
2017-01-02,72600,73400,71200,73200,2168,125904.0,1720000.0
2017-01-03,73600,73600,71700,71900,4832,123668.0,1720000.0
2017-01-04,72600,73000,71900,72000,5439,123840.0,1720000.0
2017-01-05,73000,73300,71700,73200,5450,125904.0,1720000.0
2017-01-06,73200,74500,72600,74300,4720,127796.0,1720000.0
2017-01-09,74300,74800,73000,73400,6847,126248.0,1720000.0
2017-01-10,73200,74100,72000,74000,6409,127280.0,1720000.0
2017-01-11,73800,74300,73100,74000,4100,127280.0,1720000.0
2017-01-12,74000,74200,73100,73800,4227,126936.0,1720000.0
2017-01-13,73800,74700,73400,74600,4799,128312.0,1720000.0
2017-01-16,74600,74600,72900,74000,8705,127280.0,1720000.0
2017-01-17,73400,74400,73400,73900,3661,127108.0,1720000.0
2017-01-18,73900,74100,73000,73900,3692,127108.0,1720000.0
2017-01-19,73400,74200,73400,74100,3014,127452.0,1720000.0
2017-01-20,74100,74400,73000,73300,5442,126076.0,1720000.0
2017-01-23,73400,73600,72200,72200,5700,124184.0,1720000.0
2017-01-24,72700,72700,70000,71500,7368,122980.0,1720000.0
2017-01-25,71900,71900,69800,69800,9013,120056.0,1720000.0
2017-01-26,70700,70700,69400,70100,4305,120572.0,1720000.0
2017-01-31,71000,71000,68800,70100,5054,120572.0,1720000.0
2017-02-01,70100,71200,69900,70800,2609,121776.0,1720000.0
2017-02-02,71400,71400,70100,70500,3448,121260.0,1720000.0
2017-02-03,71000,71000,69200,70200,5074,120744.0,1720000.0
2017-02-06,70400,70400,69500,70000,2587,120400.0,1720000.0
2017-02-07,70200,71600,70000,71300,3346,122636.0,1720000.0
2017-02-08,70300,71900,70300,71600,2818,123152.0,1720000.0
2017-02-09,71500,71700,70400,70600,2337,121432.0,1720000.0
2017-02-10,71500,71500,70700,71100,1549,122292.0,1720000.0
2017-02-13,70500,71800,70500,71200,2909,122464.0,1720000.0
2017-02-14,71200,71400,70400,71300,3349,122636.0,1720000.0
2017-02-15,71300,71400,70600,70600,4132,121432.0,1720000.0
2017-02-16,70900,71200,70200,70700,4103,121604.0,1720000.0
2017-02-17,71000,71300,70100,71000,4015,122120.0,1720000.0
2017-02-20,70600,71400,70500,70700,2532,121604.0,1720000.0
2017-02-21,70600,73000,70500,72900,6608,125388.0,1720000.0
2017-02-22,72900,73500,72000,73300,4033,126076.0,1720000.0
2017-02-23,73300,73400,72600,73000,3655,125560.0,1720000.0
2017-02-24,73000,73500,72700,73300,2354,126076.0,1720000.0
2017-02-27,72800,73400,72300,73200,2347,125904.0,1720000.0
2017-02-28,73000,73700,72400,73100,4257,125732.0,1720000.0
2017-03-02,73100,73200,71100,71100,6824,122292.0,1720000.0
2017-03-03,71100,71400,70200,70900,3303,121948.0,1720000.0
2017-03-06,70200,72200,70100,71900,5683,123668.0,1720000.0
2017-03-07,71800,72500,70900,71900,4817,123668.0,1720000.0
2017-03-08,71900,72300,71200,71900,3732,123668.0,1720000.0
2017-03-09,72100,72400,71300,72100,4804,124012.0,1720000.0
2017-03-10,72100,72300,71000,72200,4536,124184.0,1720000.0
2017-03-13,72100,72200,71600,71600,3876,123152.0,1720000.0
2017-03-14,72000,72200,71400,71800,4338,123496.0,1720000.0
2017-03-15,71300,71700,70300,70300,7181,120916.0,1720000.0
2017-03-16,70400,70900,69700,70300,5776,120916.0,1720000.0
2017-03-17,69800,70400,69600,70000,3343,120400.0,1720000.0
2017-03-20,70400,70400,69200,69200,3659,119024.0,1720000.0
2017-03-21,69900,70000,68700,69100,3302,118852.0,1720000.0
2017-03-22,68900,69200,68100,68800,4193,118336.0,1720000.0
2017-03-23,68900,69200,68100,68900,4189,118508.0,1720000.0
2017-03-24,69200,70500,68700,70200,5709,120744.0,1720000.0
2017-03-27,70500,70700,69800,70000,3430,120400.0,1720000.0
2017-03-28,70500,71000,69400,70300,7340,120916.0,1720000.0
2017-03-29,70500,70500,69300,70100,5324,120572.0,1720000.0
2017-03-30,69200,70500,69200,70200,2268,120744.0,1720000.0
2017-03-31,69800,70300,69400,69400,10165,119368.0,1720000.0
2017-04-03,69400,70000,69200,70000,12703,120400.0,1720000.0
2017-04-04,69800,70500,69500,70000,8296,120400.0,1720000.0
2017-04-05,70300,70800,69800,70100,7082,120572.0,1720000.0
2017-04-06,69800,70000,69200,69600,4356,119712.0,1720000.0
2017-04-07,70000,70500,69700,70500,5000,121260.0,1720000.0
2017-04-10,70500,70500,68700,68900,9023,118508.0,1720000.0
2017-04-11,68600,69000,67900,68300,5930,117476.0,1720000.0
2017-04-12,69000,73100,68300,72600,20497,124872.0,1720000.0
2017-04-13,72400,73100,72000,72300,7595,124356.0,1720000.0
2017-04-14,72300,72600,70300,71800,11831,123496.0,1720000.0
2017-04-17,72000,73500,71600,73000,6884,125560.0,1720000.0
2017-04-18,73500,77800,73500,77400,26443,133128.0,1720000.0
2017-04-19,77700,79500,77100,79100,20219,136052.0,1720000.0
2017-04-20,78000,79100,77300,77900,6641,133988.0,1720000.0
2017-04-21,77100,78500,76500,77900,6677,133988.0,1720000.0
2017-04-24,77000,77700,75300,75400,7813,129688.0,1720000.0
2017-04-25,75200,77500,75000,77400,6503,133128.0,1720000.0
2017-04-26,76700,77800,76700,76900,4925,132268.0,1720000.0
2017-04-27,77100,77100,75600,76600,3528,131752.0,1720000.0
2017-04-28,76200,76800,74900,74900,5917,128828.0,1720000.0
2017-05-02,75700,75700,74000,74900,3901,128828.0,1720000.0
2017-05-04,74000,77000,74000,76800,3237,132096.0,1720000.0
2017-05-08,76300,76800,75500,76500,5496,131580.0,1720000.0
2017-05-10,76500,76700,75600,75900,3511,130548.0,1720000.0
2017-05-11,75900,77200,74700,76600,5118,131752.0,1720000.0
2017-05-12,78800,78800,75600,76500,6749,131580.0,1720000.0
2017-05-15,75500,76200,75400,75400,4746,129688.0,1720000.0
2017-05-16,75900,75900,74200,75300,6265,129516.0,1720000.0
2017-05-17,74600,75700,74200,75000,4484,129000.0,1720000.0
2017-05-18,74300,74900,73800,74000,4658,127280.0,1720000.0
2017-05-19,74300,74600,73700,74000,4166,127280.0,1720000.0
2017-05-22,74000,74400,72600,72800,9036,125216.0,1720000.0
2017-05-23,73600,73600,71800,73100,4707,125732.0,1720000.0
2017-05-24,73000,73600,72000,73100,10520,125732.0,1720000.0
2017-05-25,72200,73600,72000,73400,8662,126248.0,1720000.0
2017-05-26,73400,74000,72700,74000,4073,127280.0,1720000.0
2017-05-29,74000,74000,73100,73800,4434,126936.0,1720000.0
2017-05-30,73800,73800,72400,73600,5802,126592.0,1720000.0
2017-05-31,73600,73800,72900,73700,2365,126764.0,1720000.0
2017-06-01,73200,74100,72900,72900,4104,125388.0,1720000.0
2017-06-02,73500,77100,72800,76900,13535,132268.0,1720000.0
2017-06-05,76200,78700,76100,78100,10858,134332.0,1720000.0
2017-06-07,78100,78800,77000,78000,7673,134160.0,1720000.0
2017-06-08,78000,79300,76500,79000,8672,135880.0,1720000.0
2017-06-09,79000,79400,78100,79300,4594,136396.0,1720000.0
2017-06-12,79100,79300,77400,78700,4754,135364.0,1720000.0
2017-06-13,78500,80400,78300,80300,5624,138116.0,1720000.0
2017-06-14,80300,80300,79200,79700,6072,137084.0,1720000.0
2017-06-15,79400,79500,78000,78300,4449,134676.0,1720000.0
2017-06-16,79500,79500,77700,78900,3368,135708.0,1720000.0
2017-06-19,80000,82600,78900,82400,17619,141728.0,1720000.0
2017-06-20,82400,83000,81200,82600,11241,142072.0,1720000.0
2017-06-21,82500,83300,80800,81100,5427,139492.0,1720000.0
2017-06-22,83000,83600,81900,82900,9568,142588.0,1720000.0
2017-06-23,83300,84000,81700,83000,6883,142760.0,1720000.0
2017-06-26,82200,83400,81100,81100,4465,139492.0,1720000.0
2017-06-27,81900,82400,80200,82100,5437,141212.0,1720000.0
2017-06-28,82300,82300,81100,81200,2780,139664.0,1720000.0
2017-06-29,81000,81800,79200,80300,5512,138116.0,1720000.0
2017-06-30,79800,80300,77800,77800,8194,133816.0,1720000.0
2017-07-03,78800,78800,76700,78500,4994,135020.0,1720000.0
2017-07-04,78900,78900,76700,77900,3520,133988.0,1720000.0
2017-07-05,77900,78000,76700,77300,4607,132956.0,1720000.0
2017-07-06,77300,78000,76500,77800,3912,133816.0,1720000.0
2017-07-07,78400,78400,76400,77100,3097,132612.0,1720000.0
2017-07-10,77200,77300,74500,76700,5312,131924.0,1720000.0
2017-07-11,77300,79000,75500,78900,7938,135708.0,1720000.0
2017-07-12,78600,79400,77800,78900,5962,135708.0,1720000.0
2017-07-13,79500,79500,78200,79200,5880,136224.0,1720000.0
2017-07-14,79400,79500,78900,79300,3908,136396.0,1720000.0
2017-07-17,78300,79400,78100,79000,2874,135880.0,1720000.0
2017-07-18,78400,82900,78400,82900,16048,142588.0,1720000.0
2017-07-19,83600,85000,82500,83400,18420,143448.0,1720000.0
2017-07-20,83500,84600,82200,82500,6453,141900.0,1720000.0
2017-07-21,82500,83500,82000,82100,4358,141212.0,1720000.0
2017-07-24,82300,82600,81000,81000,5151,139320.0,1720000.0
2017-07-25,81800,82000,80700,80900,8866,139148.0,1720000.0
2017-07-26,81400,81400,80100,81200,3506,139664.0,1720000.0
2017-07-27,81900,81900,80600,81500,2250,140180.0,1720000.0
2017-07-28,81500,82800,80500,81800,4820,140696.0,1720000.0
2017-07-31,82300,82400,80400,82400,4773,141728.0,1720000.0
2017-08-01,82600,83800,81900,82400,5090,141728.0,1720000.0
2017-08-02,83500,83500,81900,82400,1798,141728.0,1720000.0
2017-08-03,82300,82400,80300,80300,3888,138116.0,1720000.0
2017-08-04,79200,80800,79200,80000,4384,137600.0,1720000.0
2017-08-07,80000,81900,79300,81700,5609,140524.0,1720000.0
2017-08-08,80400,83000,80400,81700,3786,140524.0,1720000.0
2017-08-09,80800,81600,79400,79400,4584,136568.0,1720000.0
2017-08-10,79000,80000,77800,79400,6738,136568.0,1720000.0
2017-08-11,79000,79000,77200,78000,4110,134160.0,1720000.0
2017-08-14,77600,78900,77500,78600,2021,135192.0,1720000.0
2017-08-16,77800,79400,77800,78600,1938,135192.0,1720000.0
2017-08-17,78100,78900,78100,78500,1954,135020.0,1720000.0
2017-08-18,78300,79400,78200,78800,1138,135536.0,1720000.0
2017-08-21,78600,78800,77700,78000,2068,134160.0,1720000.0
2017-08-22,78000,79900,77500,79500,3258,136740.0,1720000.0
2017-08-23,80000,80000,77800,78700,1084,135364.0,1720000.0
2017-08-24,78300,78800,78000,78700,1039,135364.0,1720000.0
2017-08-25,78700,81100,78700,79600,4789,136912.0,1720000.0
2017-08-28,79600,80400,78900,80100,2291,137772.0,1720000.0
2017-08-29,80200,80500,79000,80000,3390,137600.0,1720000.0
2017-08-30,80000,80200,79100,79400,1416,136568.0,1720000.0
2017-08-31,79900,79900,78800,79200,3597,136224.0,1720000.0
2017-09-01,78800,79600,78000,79400,3511,136568.0,1720000.0
2017-09-04,77400,78800,77300,77900,2884,133988.0,1720000.0
2017-09-05,77300,78100,76700,77700,7954,133644.0,1720000.0
2017-09-06,77000,79500,76600,79000,2302,135880.0,1720000.0
2017-09-07,79400,79500,78200,79400,2161,136568.0,1720000.0
2017-09-08,78700,79500,77800,78100,7106,134332.0,1720000.0
2017-09-11,78100,79200,77000,77400,2536,133128.0,1720000.0
2017-09-12,77500,77700,76500,77100,3988,132612.0,1720000.0
2017-09-13,77600,78200,75700,77400,6153,133128.0,1720000.0
2017-09-14,76600,77300,76400,77000,2233,132440.0,1720000.0
2017-09-15,77000,77700,76100,77700,2595,133644.0,1720000.0
2017-09-18,76100,77700,76100,77400,2271,133128.0,1720000.0
2017-09-19,77400,78100,76800,77500,1857,133300.0,1720000.0
2017-09-20,78000,78000,76100,76800,3604,132096.0,1720000.0
2017-09-21,76200,77400,75900,76600,1290,131752.0,1720000.0
2017-09-22,76600,76900,75000,75400,4475,129688.0,1720000.0
2017-09-25,75400,75400,72200,72300,6717,124356.0,1720000.0
2017-09-26,72000,76000,72000,75500,4623,129860.0,1720000.0
2017-09-27,75500,76100,75300,75800,386,130376.0,1720000.0
2017-09-28,75800,76700,75500,75500,2055,129860.0,1720000.0
2017-09-29,75500,76400,75000,75300,2100,129516.0,1720000.0
2017-10-10,75300,76500,74300,75400,1490,129688.0,1720000.0
2017-10-11,75000,75900,74000,75200,1367,129344.0,1720000.0
2017-10-12,74300,75800,73600,74800,7853,128656.0,1720000.0
2017-10-13,74200,74900,72900,74400,4154,127968.0,1720000.0
2017-10-16,74400,75200,72900,74800,2869,128656.0,1720000.0
2017-10-17,75500,75500,73400,74800,1860,128656.0,1720000.0
2017-10-18,74100,75400,73800,74100,2582,127452.0,1720000.0
2017-10-19,74100,74300,73800,74200,931,127624.0,1720000.0
2017-10-20,74200,75000,74000,74100,2754,127452.0,1720000.0
2017-10-23,73800,73800,71200,71700,12052,123324.0,1720000.0
2017-10-24,71000,72600,71000,72000,3134,123840.0,1720000.0
2017-10-25,72400,72400,71500,72300,1758,124356.0,1720000.0
2017-10-26,71800,72500,70500,72300,2434,124356.0,1720000.0
