웅진코웨이(021240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-22,92100.0,95700.0,92100.0,95600.0,125879.0,7373130.0,77124796.0
2015-05-26,95000.0,95500.0,92100.0,94400.0,164705.0,7280581.0,77124796.0
2015-05-27,92100.0,92700.0,89500.0,89500.0,243645.0,6902669.0,77124796.0
2015-05-28,89500.0,91700.0,89500.0,90500.0,134103.0,6979794.0,77124796.0
2015-05-29,89200.0,91600.0,89100.0,91500.0,213651.0,7056919.0,77124796.0
2015-06-01,90400.0,91600.0,89600.0,90000.0,144907.0,6941232.0,77124796.0
2015-06-02,89600.0,91200.0,89200.0,89400.0,109348.0,6894957.0,77124796.0
2015-06-03,90900.0,91500.0,89300.0,89700.0,98301.0,6918094.0,77124796.0
2015-06-04,88800.0,89500.0,86400.0,87700.0,125995.0,6763845.0,77124796.0
2015-06-05,86500.0,88300.0,86500.0,86800.0,90828.0,6694432.0,77124796.0
2015-06-08,86300.0,87600.0,85500.0,86200.0,190724.0,6648157.0,77124796.0
2015-06-09,85700.0,88700.0,85300.0,88000.0,223124.0,6786982.0,77124796.0
2015-06-10,88700.0,93400.0,88700.0,91200.0,237883.0,7033781.0,77124796.0
2015-06-11,92500.0,94000.0,90300.0,92000.0,216061.0,7095481.0,77124796.0
2015-06-12,93000.0,93000.0,89000.0,89000.0,91353.0,6864107.0,77124796.0
2015-06-15,89600.0,90400.0,87400.0,87700.0,116712.0,6763845.0,77124796.0
2015-06-16,87100.0,89700.0,86600.0,88600.0,130411.0,6833257.0,77124796.0
2015-06-17,87700.0,88000.0,85300.0,86100.0,143899.0,6640445.0,77124796.0
2015-06-18,86200.0,87700.0,86100.0,86700.0,120801.0,6686720.0,77124796.0
2015-06-19,87000.0,88000.0,85700.0,85700.0,127030.0,6609595.0,77124796.0
2015-06-22,84400.0,87600.0,84400.0,87100.0,71595.0,6717570.0,77124796.0
2015-06-23,86600.0,87700.0,86100.0,87000.0,97281.0,6709857.0,77124796.0
2015-06-24,86800.0,90100.0,86300.0,89500.0,133062.0,6902669.0,77124796.0
2015-06-25,90300.0,90300.0,86200.0,86200.0,206911.0,6648157.0,77124796.0
2015-06-26,86300.0,87100.0,85800.0,86400.0,96993.0,6663582.0,77124796.0
2015-06-29,86000.0,87200.0,85400.0,86400.0,128149.0,6663582.0,77124796.0
2015-06-30,86000.0,92500.0,85100.0,91400.0,247483.0,7049206.0,77124796.0
2015-07-01,90700.0,90700.0,87900.0,88000.0,144861.0,6786982.0,77124796.0
2015-07-02,88100.0,91100.0,88000.0,90800.0,164601.0,7002931.0,77124796.0
2015-07-03,91500.0,91500.0,88500.0,90800.0,128066.0,7002931.0,77124796.0
2015-07-06,90400.0,92000.0,88100.0,88600.0,133096.0,6833257.0,77124796.0
2015-07-07,88700.0,91700.0,87800.0,90600.0,202994.0,6987507.0,77124796.0
2015-07-08,91700.0,93100.0,91300.0,91300.0,177377.0,7041494.0,77124796.0
2015-07-09,89300.0,92100.0,87200.0,91100.0,150690.0,7026069.0,77124796.0
2015-07-10,91500.0,93700.0,91000.0,93000.0,167190.0,7172606.0,77124796.0
2015-07-13,93100.0,95000.0,92900.0,94000.0,148965.0,7249731.0,77124796.0
2015-07-14,94000.0,95000.0,93000.0,94000.0,167184.0,7249731.0,77124796.0
2015-07-15,94000.0,95500.0,93700.0,95000.0,106769.0,7326856.0,77124796.0
2015-07-16,94500.0,95800.0,93000.0,93500.0,159255.0,7211168.0,77124796.0
2015-07-17,93200.0,98200.0,93200.0,97500.0,189026.0,7519668.0,77124796.0
2015-07-20,96400.0,98600.0,95600.0,98000.0,177554.0,7558230.0,77124796.0
2015-07-21,99000.0,102000.0,98500.0,102000.0,273899.0,7866729.0,77124796.0
2015-07-22,99000.0,101500.0,96400.0,101000.0,230642.0,7789604.0,77124796.0
2015-07-23,101000.0,101500.0,98300.0,99600.0,141975.0,7681630.0,77124796.0
2015-07-24,99100.0,100000.0,97600.0,97800.0,76984.0,7542805.0,77124796.0
2015-07-27,96800.0,99900.0,95000.0,98300.0,181063.0,7581367.0,77124796.0
2015-07-28,97600.0,101500.0,96100.0,100500.0,157179.0,7751042.0,77124796.0
2015-07-29,99500.0,103000.0,96500.0,101000.0,192762.0,7789604.0,77124796.0
2015-07-30,102000.0,103000.0,99700.0,100000.0,156879.0,7712480.0,77124796.0
2015-07-31,101000.0,101000.0,97000.0,97800.0,121442.0,7542805.0,77124796.0
2015-08-03,97200.0,100500.0,97200.0,99400.0,131102.0,7666205.0,77124796.0
2015-08-04,99300.0,100500.0,97300.0,98600.0,114715.0,7604505.0,77124796.0
2015-08-05,102000.0,102000.0,97700.0,99500.0,291358.0,7673917.0,77124796.0
2015-08-06,99600.0,107000.0,99500.0,105500.0,297697.0,8136666.0,77124796.0
2015-08-07,104500.0,106500.0,103500.0,104500.0,157504.0,8059541.0,77124796.0
2015-08-10,96000.0,98400.0,92100.0,95400.0,530308.0,7357706.0,77124796.0
2015-08-11,94100.0,95100.0,85400.0,87700.0,974447.0,6763845.0,77124796.0
2015-08-12,87500.0,90200.0,87400.0,89800.0,504352.0,6925807.0,77124796.0
2015-08-13,87500.0,93300.0,87500.0,92000.0,286377.0,7095481.0,77124796.0
2015-08-17,91000.0,93000.0,90500.0,91600.0,168499.0,7064631.0,77124796.0
2015-08-18,91500.0,91700.0,88400.0,88400.0,154283.0,6817832.0,77124796.0
2015-08-19,88300.0,91000.0,88300.0,90300.0,169364.0,6964369.0,77124796.0
2015-08-20,90000.0,96600.0,89200.0,93700.0,292934.0,7226593.0,77124796.0
2015-08-21,95800.0,95800.0,89200.0,90000.0,207617.0,6941232.0,77124796.0
2015-08-24,90000.0,93700.0,87600.0,88600.0,271009.0,6833257.0,77124796.0
2015-08-25,88600.0,88600.0,83700.0,84800.0,289730.0,6540183.0,77124796.0
2015-08-26,83000.0,84900.0,81100.0,83200.0,525900.0,6416783.0,77124796.0
2015-08-27,84500.0,88800.0,84300.0,88000.0,363606.0,6786982.0,77124796.0
2015-08-28,88000.0,89000.0,86300.0,87600.0,224751.0,6756132.0,77124796.0
2015-08-31,87600.0,89000.0,84400.0,84400.0,302278.0,6509333.0,77124796.0
2015-09-01,84000.0,86200.0,84000.0,85000.0,190385.0,6555608.0,77124796.0
2015-09-02,81800.0,83200.0,80500.0,80900.0,439174.0,6239396.0,77124796.0
2015-09-03,81600.0,84200.0,81300.0,82500.0,205344.0,6362796.0,77124796.0
2015-09-04,81900.0,83000.0,81400.0,81700.0,118650.0,6301096.0,77124796.0
2015-09-07,82000.0,82100.0,78500.0,79300.0,275964.0,6115996.0,77124796.0
2015-09-08,79400.0,80700.0,78700.0,79200.0,205875.0,6108284.0,77124796.0
2015-09-09,80000.0,83400.0,80000.0,82800.0,216277.0,6385933.0,77124796.0
2015-09-10,80600.0,82600.0,80500.0,82100.0,259974.0,6331946.0,77124796.0
2015-09-11,81300.0,83600.0,81300.0,81700.0,140262.0,6301096.0,77124796.0
2015-09-14,82600.0,82600.0,79600.0,80000.0,243672.0,6169984.0,77124796.0
2015-09-15,80300.0,80900.0,79700.0,80000.0,155413.0,6169984.0,77124796.0
2015-09-16,81200.0,84700.0,80900.0,82700.0,207589.0,6378221.0,77124796.0
2015-09-17,83900.0,85300.0,83500.0,84800.0,195555.0,6540183.0,77124796.0
2015-09-18,85400.0,85400.0,84000.0,84300.0,215102.0,6501620.0,77124796.0
2015-09-21,84900.0,85400.0,83300.0,84100.0,118952.0,6486195.0,77124796.0
2015-09-22,84400.0,85100.0,83400.0,85000.0,131793.0,6555608.0,77124796.0
2015-09-23,83800.0,85300.0,83700.0,85300.0,118472.0,6578745.0,77124796.0
2015-09-24,85300.0,85300.0,80500.0,81000.0,231979.0,6247108.0,77124796.0
2015-09-25,81000.0,83500.0,80900.0,83300.0,126644.0,6424496.0,77124796.0
2015-09-30,81000.0,84000.0,79500.0,83700.0,221790.0,6455345.0,77124796.0
2015-10-01,82400.0,84700.0,82400.0,83100.0,82191.0,6409071.0,77124796.0
2015-10-02,84000.0,86400.0,83100.0,86000.0,138107.0,6632732.0,77124796.0
2015-10-05,86500.0,87300.0,83800.0,85200.0,118136.0,6571033.0,77124796.0
2015-10-06,85600.0,86900.0,84900.0,86700.0,102446.0,6686720.0,77124796.0
2015-10-07,86800.0,87400.0,83900.0,85100.0,153501.0,6563320.0,77124796.0
2015-10-08,85700.0,88300.0,85200.0,88200.0,216600.0,6802407.0,77124796.0
2015-10-12,86500.0,89100.0,86500.0,88100.0,145624.0,6794695.0,77124796.0
2015-10-13,88400.0,90000.0,87100.0,89000.0,204049.0,6864107.0,77124796.0
2015-10-14,88400.0,89100.0,86700.0,87700.0,79650.0,6763845.0,77124796.0
2015-10-15,88400.0,89300.0,87200.0,87800.0,104350.0,6771557.0,77124796.0
2015-10-16,86600.0,88300.0,86300.0,87800.0,104998.0,6771557.0,77124796.0
2015-10-19,87800.0,87800.0,85600.0,86800.0,93221.0,6694432.0,77124796.0
2015-10-20,89900.0,98500.0,88700.0,90500.0,408664.0,6979794.0,77124796.0
2015-10-21,91200.0,93100.0,90500.0,90800.0,173026.0,7002931.0,77124796.0
2015-10-22,91300.0,91400.0,88500.0,88500.0,140897.0,6825544.0,77124796.0
2015-10-23,89900.0,92600.0,88600.0,92000.0,201469.0,7095481.0,77124796.0
2015-10-26,92800.0,92800.0,89300.0,89900.0,121580.0,6933519.0,77124796.0
2015-10-27,88900.0,90600.0,88800.0,89500.0,92012.0,6902669.0,77124796.0
2015-10-28,90000.0,92500.0,89600.0,92200.0,171238.0,7110906.0,77124796.0
2015-10-29,91200.0,91200.0,86300.0,87400.0,253742.0,6740707.0,77124796.0
2015-10-30,86300.0,87300.0,84600.0,85200.0,221202.0,6571033.0,77124796.0
2015-11-02,86500.0,91900.0,86500.0,91900.0,310468.0,7087769.0,77124796.0
2015-11-03,91300.0,93000.0,88500.0,90000.0,199866.0,6941232.0,77124796.0
2015-11-04,93800.0,94600.0,90600.0,91600.0,267585.0,7064631.0,77124796.0
2015-11-05,92000.0,94000.0,91300.0,92900.0,219524.0,7164894.0,77124796.0
2015-11-06,94700.0,97000.0,92500.0,94500.0,207126.0,7288293.0,77124796.0
2015-11-09,96000.0,96000.0,90800.0,91300.0,183161.0,7041494.0,77124796.0
2015-11-10,92300.0,93400.0,90000.0,91400.0,140973.0,7049206.0,77124796.0
2015-11-11,91000.0,91100.0,87200.0,88200.0,141645.0,6802407.0,77124796.0
2015-11-12,86900.0,88900.0,85900.0,85900.0,277824.0,6625020.0,77124796.0
2015-11-13,85700.0,89900.0,85700.0,89400.0,182267.0,6894957.0,77124796.0
2015-11-16,86300.0,88600.0,86300.0,88000.0,159540.0,6786982.0,77124796.0
2015-11-17,90000.0,90000.0,87200.0,87300.0,369985.0,6732995.0,77124796.0
2015-11-18,87800.0,89300.0,87100.0,89300.0,124614.0,6887244.0,77124796.0
2015-11-19,89300.0,89900.0,86900.0,87600.0,206805.0,6756132.0,77124796.0
2015-11-20,87600.0,89900.0,87200.0,89900.0,92245.0,6933519.0,77124796.0
2015-11-23,89600.0,90400.0,85100.0,85200.0,236047.0,6571033.0,77124796.0
2015-11-24,83900.0,83900.0,79500.0,82900.0,493140.0,6393646.0,77124796.0
2015-11-25,83600.0,86800.0,83200.0,86800.0,230980.0,6694432.0,77124796.0
2015-11-26,86300.0,87300.0,84000.0,84900.0,130313.0,6547895.0,77124796.0
2015-11-27,84900.0,85800.0,84400.0,85800.0,80317.0,6617307.0,77124796.0
2015-11-30,84800.0,87000.0,83600.0,84500.0,315350.0,6517045.0,77124796.0
2015-12-01,84700.0,86800.0,83900.0,85000.0,116691.0,6555608.0,77124796.0
2015-12-02,84500.0,85200.0,84000.0,84500.0,113983.0,6517045.0,77124796.0
2015-12-03,85300.0,85300.0,81100.0,82300.0,191680.0,6347371.0,77124796.0
2015-12-04,82200.0,85200.0,81600.0,85100.0,181570.0,6563320.0,77124796.0
2015-12-07,85700.0,85700.0,84000.0,85000.0,153393.0,6555608.0,77124796.0
2015-12-08,85200.0,85800.0,83400.0,83800.0,135511.0,6463058.0,77124796.0
2015-12-09,84700.0,85700.0,83700.0,83700.0,102382.0,6455345.0,77124796.0
2015-12-10,83100.0,85300.0,83000.0,83600.0,143975.0,6447633.0,77124796.0
2015-12-11,83600.0,85000.0,83000.0,83900.0,103530.0,6470770.0,77124796.0
2015-12-14,83000.0,85100.0,81700.0,85100.0,115436.0,6563320.0,77124796.0
2015-12-15,86500.0,86500.0,82700.0,84300.0,144040.0,6501620.0,77124796.0
2015-12-16,85200.0,87300.0,84500.0,86400.0,162170.0,6663582.0,77124796.0
2015-12-17,88300.0,88300.0,86000.0,87600.0,103091.0,6756132.0,77124796.0
2015-12-18,87000.0,88000.0,85900.0,86900.0,139651.0,6702145.0,77124796.0
2015-12-21,87400.0,88900.0,87100.0,88900.0,94637.0,6856394.0,77124796.0
2015-12-22,88900.0,89200.0,86500.0,88700.0,132299.0,6840969.0,77124796.0
2015-12-23,88100.0,89900.0,88000.0,89600.0,105626.0,6910382.0,77124796.0
2015-12-24,90100.0,90900.0,89400.0,89700.0,83114.0,6918094.0,77124796.0
2015-12-28,88800.0,90000.0,86000.0,86500.0,112073.0,6671295.0,77124796.0
2015-12-29,85700.0,86600.0,84200.0,84500.0,160771.0,6517045.0,77124796.0
2015-12-30,84600.0,85600.0,83800.0,84100.0,133288.0,6486195.0,77124796.0
2016-01-04,83500.0,85100.0,83300.0,84100.0,96258.0,6486195.0,77124796.0
2016-01-05,85100.0,87600.0,85000.0,87500.0,232677.0,6748420.0,77124796.0
2016-01-06,87300.0,88000.0,85600.0,87600.0,128153.0,6756132.0,77124796.0
2016-01-07,86600.0,88500.0,85500.0,86400.0,109352.0,6663582.0,77124796.0
2016-01-08,85100.0,90800.0,84800.0,90700.0,236278.0,6995219.0,77124796.0
2016-01-11,89800.0,92400.0,87600.0,89200.0,118499.0,6879532.0,77124796.0
2016-01-12,89900.0,92500.0,88500.0,91500.0,171492.0,7056919.0,77124796.0
2016-01-13,92600.0,93800.0,91100.0,91500.0,129361.0,7056919.0,77124796.0
2016-01-14,91500.0,95700.0,91500.0,93500.0,182077.0,7211168.0,77124796.0
2016-01-15,92800.0,96000.0,92100.0,93800.0,127278.0,7234306.0,77124796.0
2016-01-18,94700.0,95000.0,92600.0,92900.0,93326.0,7164894.0,77124796.0
2016-01-19,92900.0,95600.0,92200.0,95000.0,122710.0,7326856.0,77124796.0
2016-01-20,94900.0,96000.0,93600.0,94300.0,109573.0,7272868.0,77124796.0
2016-01-21,94300.0,95200.0,91100.0,92000.0,122390.0,7095481.0,77124796.0
2016-01-22,91300.0,96000.0,91300.0,96000.0,142362.0,7403980.0,77124796.0
2016-01-25,95900.0,97400.0,94200.0,97400.0,114280.0,7511955.0,77124796.0
2016-01-26,97600.0,97600.0,94000.0,97400.0,98051.0,7511955.0,77124796.0
2016-01-27,99000.0,99000.0,92700.0,93500.0,214817.0,7211168.0,77124796.0
2016-01-28,92000.0,95400.0,91600.0,94700.0,178228.0,7303718.0,77124796.0
2016-01-29,94200.0,99200.0,94200.0,97500.0,254755.0,7519668.0,77124796.0
2016-02-01,97000.0,99300.0,96400.0,99300.0,144541.0,7658492.0,77124796.0
2016-02-02,99000.0,99800.0,96400.0,97100.0,165700.0,7488818.0,77124796.0
2016-02-03,97100.0,97400.0,95700.0,96000.0,154041.0,7403980.0,77124796.0
2016-02-04,96000.0,99000.0,95000.0,99000.0,119794.0,7635355.0,77124796.0
2016-02-05,97000.0,98000.0,95900.0,96700.0,121551.0,7457968.0,77124796.0
2016-02-11,96600.0,96900.0,94900.0,95800.0,169009.0,7388555.0,77124796.0
2016-02-12,95700.0,95700.0,93100.0,94600.0,129224.0,7296006.0,77124796.0
2016-02-15,94700.0,97000.0,93600.0,95500.0,83500.0,7365418.0,77124796.0
2016-02-16,95000.0,98500.0,94900.0,97000.0,64330.0,7481105.0,77124796.0
2016-02-17,98000.0,102000.0,96500.0,98300.0,319041.0,7581367.0,77124796.0
2016-02-18,99600.0,100500.0,94200.0,95700.0,280087.0,7380843.0,77124796.0
2016-02-19,93800.0,94800.0,93100.0,93700.0,193824.0,7226593.0,77124796.0
2016-02-22,94200.0,98900.0,94000.0,98300.0,180386.0,7581367.0,77124796.0
2016-02-23,99000.0,102000.0,96000.0,96600.0,124515.0,7450255.0,77124796.0
2016-02-24,98800.0,101000.0,97100.0,101000.0,151585.0,7789604.0,77124796.0
2016-02-25,99500.0,99700.0,95700.0,97500.0,239729.0,7519668.0,77124796.0
2016-02-26,97500.0,99600.0,96900.0,99500.0,120547.0,7673917.0,77124796.0
2016-02-29,99500.0,100500.0,97100.0,97500.0,166031.0,7519668.0,77124796.0
2016-03-02,97600.0,100500.0,97600.0,99500.0,126377.0,7673917.0,77124796.0
2016-03-03,100000.0,100500.0,97500.0,99100.0,94646.0,7643067.0,77124796.0
2016-03-04,97800.0,98400.0,94600.0,94600.0,192695.0,7296006.0,77124796.0
2016-03-07,95000.0,95800.0,93700.0,95100.0,139534.0,7334568.0,77124796.0
2016-03-08,94500.0,96500.0,93800.0,95000.0,134745.0,7326856.0,77124796.0
2016-03-09,95900.0,96000.0,94300.0,95600.0,106456.0,7373130.0,77124796.0
2016-03-10,94700.0,95200.0,93700.0,93700.0,166171.0,7226593.0,77124796.0
2016-03-11,92400.0,93400.0,89700.0,91100.0,208386.0,7026069.0,77124796.0
2016-03-14,92000.0,95100.0,91900.0,94400.0,179668.0,7280581.0,77124796.0
2016-03-15,94600.0,95500.0,94100.0,94600.0,113595.0,7296006.0,77124796.0
2016-03-16,94700.0,97800.0,94700.0,97200.0,183784.0,7496530.0,77124796.0
2016-03-17,97800.0,98800.0,96500.0,96700.0,246229.0,7457968.0,77124796.0
2016-03-18,96200.0,99000.0,96200.0,97900.0,156196.0,7550518.0,77124796.0
2016-03-21,96600.0,97300.0,95000.0,95700.0,112893.0,7380843.0,77124796.0
2016-03-22,95100.0,95500.0,94500.0,95500.0,135258.0,7365418.0,77124796.0
2016-03-23,96200.0,97500.0,96000.0,96900.0,112875.0,7473393.0,77124796.0
2016-03-24,95600.0,96700.0,93900.0,93900.0,131495.0,7242018.0,77124796.0
2016-03-25,94000.0,96800.0,94000.0,95800.0,79811.0,7388555.0,77124796.0
2016-03-28,96200.0,96200.0,94800.0,95200.0,44823.0,7342281.0,77124796.0
2016-03-29,95000.0,96200.0,94800.0,95700.0,162268.0,7380843.0,77124796.0
2016-03-30,96300.0,98300.0,94600.0,95300.0,201254.0,7349993.0,77124796.0
2016-03-31,96200.0,97700.0,95300.0,96500.0,225346.0,7442543.0,77124796.0
2016-04-01,96500.0,97400.0,94000.0,94300.0,187738.0,7272868.0,77124796.0
2016-04-04,94300.0,94300.0,92000.0,93200.0,149270.0,7188031.0,77124796.0
2016-04-05,93200.0,95000.0,93000.0,93400.0,95209.0,7203456.0,77124796.0
2016-04-06,94700.0,95800.0,93700.0,94700.0,158458.0,7303718.0,77124796.0
2016-04-07,95700.0,95700.0,92900.0,93600.0,110079.0,7218881.0,77124796.0
2016-04-08,93200.0,93600.0,92200.0,93600.0,121712.0,7218881.0,77124796.0
2016-04-11,92900.0,93800.0,92000.0,93500.0,111979.0,7211168.0,77124796.0
2016-04-12,94600.0,94600.0,93100.0,93500.0,80365.0,7211168.0,77124796.0
2016-04-14,94800.0,94800.0,93000.0,94800.0,318059.0,7311431.0,77124796.0
2016-04-15,94800.0,97800.0,94500.0,97800.0,193113.0,7542805.0,77124796.0
2016-04-18,98000.0,100500.0,96400.0,98600.0,170249.0,7604505.0,77124796.0
2016-04-19,98700.0,99400.0,96600.0,98000.0,115440.0,7558230.0,77124796.0
2016-04-20,98400.0,98600.0,95600.0,96200.0,144700.0,7419405.0,77124796.0
2016-04-21,96300.0,97100.0,95700.0,96800.0,93073.0,7465680.0,77124796.0
2016-04-22,95700.0,97700.0,95700.0,97700.0,83607.0,7535093.0,77124796.0
2016-04-25,99500.0,100000.0,97700.0,98700.0,122639.0,7612217.0,77124796.0
2016-04-26,98000.0,98200.0,95800.0,95900.0,151028.0,7396268.0,77124796.0
2016-04-27,95000.0,96300.0,94700.0,95500.0,128288.0,7365418.0,77124796.0
2016-04-28,96700.0,96700.0,95300.0,96600.0,160348.0,7450255.0,77124796.0
2016-04-29,97100.0,98700.0,95600.0,98600.0,158004.0,7604505.0,77124796.0
2016-05-02,98500.0,98600.0,96400.0,97900.0,97015.0,7550518.0,77124796.0
2016-05-03,98500.0,98500.0,95700.0,96000.0,135275.0,7403980.0,77124796.0
2016-05-04,96100.0,98900.0,96100.0,97400.0,235715.0,7511955.0,77124796.0
2016-05-09,97400.0,106000.0,97400.0,104500.0,396239.0,8059541.0,77124796.0
2016-05-10,103000.0,104000.0,100000.0,100500.0,186262.0,7751042.0,77124796.0
2016-05-11,100500.0,100500.0,99000.0,99900.0,156430.0,7704767.0,77124796.0
2016-05-12,100500.0,101500.0,99400.0,99600.0,136932.0,7681630.0,77124796.0
2016-05-13,99500.0,100500.0,99000.0,99600.0,81371.0,7681630.0,77124796.0
2016-05-16,100000.0,102000.0,99900.0,101000.0,174663.0,7789604.0,77124796.0
2016-05-17,100500.0,102000.0,99400.0,101500.0,116843.0,7828167.0,77124796.0
2016-05-18,101500.0,101500.0,97000.0,98200.0,145490.0,7573655.0,77124796.0
2016-05-19,98800.0,100500.0,98100.0,99400.0,140898.0,7666205.0,77124796.0
2016-05-20,99500.0,101500.0,98400.0,101000.0,141337.0,7789604.0,77124796.0
2016-05-23,101000.0,101500.0,99100.0,99700.0,89581.0,7689342.0,77124796.0
2016-05-24,99700.0,100500.0,99100.0,100000.0,82836.0,7712480.0,77124796.0
2016-05-25,100500.0,102000.0,98400.0,102000.0,160143.0,7866729.0,77124796.0
2016-05-26,102000.0,103000.0,100000.0,100500.0,106270.0,7751042.0,77124796.0
2016-05-27,101500.0,103000.0,99100.0,103000.0,135699.0,7943854.0,77124796.0
2016-05-30,103000.0,103500.0,100500.0,100500.0,80723.0,7751042.0,77124796.0
2016-05-31,100500.0,104000.0,100000.0,103000.0,199504.0,7943854.0,77124796.0
2016-06-01,101500.0,109000.0,101500.0,109000.0,221538.0,8406603.0,77124796.0
2016-06-02,108500.0,108500.0,105000.0,108000.0,129625.0,8329478.0,77124796.0
2016-06-03,108500.0,109500.0,103500.0,105500.0,193954.0,8136666.0,77124796.0
2016-06-07,107000.0,112500.0,107000.0,111000.0,224190.0,8560852.0,77124796.0
2016-06-08,112000.0,113000.0,109000.0,113000.0,166144.0,8715102.0,77124796.0
2016-06-09,113000.0,113500.0,108500.0,109000.0,167053.0,8406603.0,77124796.0
2016-06-10,110000.0,111500.0,108000.0,108500.0,135983.0,8368040.0,77124796.0
2016-06-13,108500.0,110000.0,106500.0,108000.0,120332.0,8329478.0,77124796.0
2016-06-14,109500.0,109500.0,105000.0,106500.0,132739.0,8213791.0,77124796.0
2016-06-15,105500.0,107000.0,102500.0,102500.0,157668.0,7905292.0,77124796.0
2016-06-16,103000.0,104500.0,101000.0,102000.0,181935.0,7866729.0,77124796.0
2016-06-17,103000.0,104500.0,101500.0,103000.0,296603.0,7943854.0,77124796.0
2016-06-20,104500.0,106500.0,103500.0,105500.0,128846.0,8136666.0,77124796.0
2016-06-21,104000.0,107000.0,103000.0,106500.0,150494.0,8213791.0,77124796.0
2016-06-22,108000.0,108000.0,103500.0,104500.0,81761.0,8059541.0,77124796.0
2016-06-23,103000.0,106500.0,103000.0,104000.0,73833.0,8020979.0,77124796.0
2016-06-24,103000.0,104500.0,99000.0,102000.0,127660.0,7866729.0,77124796.0
2016-06-27,104000.0,104000.0,100500.0,102000.0,86634.0,7866729.0,77124796.0
2016-06-28,101500.0,106000.0,101000.0,104500.0,144632.0,8059541.0,77124796.0
2016-06-29,104000.0,106500.0,102500.0,105000.0,170173.0,8098104.0,77124796.0
2016-06-30,104500.0,107500.0,104500.0,104500.0,109593.0,8059541.0,77124796.0
2016-07-01,104000.0,108500.0,104000.0,107500.0,151896.0,8290916.0,77124796.0
2016-07-04,102000.0,104500.0,98300.0,100000.0,594324.0,7712480.0,77124796.0
2016-07-05,98000.0,99400.0,96100.0,97800.0,556771.0,7542805.0,77124796.0
2016-07-06,97300.0,99900.0,97300.0,98600.0,316632.0,7604505.0,77124796.0
2016-07-07,98400.0,98500.0,96600.0,97100.0,210544.0,7488818.0,77124796.0
2016-07-08,97000.0,97000.0,92100.0,93000.0,401941.0,7172606.0,77124796.0
2016-07-11,93200.0,94900.0,93100.0,93900.0,352618.0,7242018.0,77124796.0
2016-07-12,93900.0,94800.0,93600.0,94000.0,157115.0,7249731.0,77124796.0
2016-07-13,94500.0,95500.0,93900.0,95000.0,272931.0,7326856.0,77124796.0
2016-07-14,95500.0,95500.0,94500.0,94600.0,169508.0,7296006.0,77124796.0
2016-07-15,94600.0,95400.0,93100.0,93200.0,174761.0,7188031.0,77124796.0
2016-07-18,93000.0,93600.0,91900.0,92500.0,174706.0,7134044.0,77124796.0
2016-07-19,92800.0,93600.0,92500.0,93300.0,242163.0,7195743.0,77124796.0
2016-07-20,92400.0,93100.0,89500.0,90100.0,342984.0,6948944.0,77124796.0
2016-07-21,90000.0,91300.0,88400.0,90800.0,225284.0,7002931.0,77124796.0
2016-07-22,92000.0,92000.0,90000.0,90200.0,282237.0,6956657.0,77124796.0
2016-07-25,91000.0,93200.0,90400.0,92800.0,341802.0,7157181.0,77124796.0
2016-07-26,91700.0,92600.0,86700.0,90200.0,392087.0,6956657.0,77124796.0
2016-07-27,89200.0,90200.0,86500.0,86600.0,256087.0,6679007.0,77124796.0
2016-07-28,86600.0,87200.0,85300.0,85600.0,252293.0,6601883.0,77124796.0
2016-07-29,85300.0,86300.0,84300.0,85700.0,419548.0,6609595.0,77124796.0
2016-08-01,85100.0,85700.0,84500.0,85300.0,164060.0,6578745.0,77124796.0
2016-08-02,85200.0,86400.0,85200.0,85900.0,218729.0,6625020.0,77124796.0
2016-08-03,86800.0,89000.0,85400.0,88000.0,897942.0,6786982.0,77124796.0
2016-08-04,89700.0,90800.0,89400.0,90200.0,548404.0,6956657.0,77124796.0
2016-08-05,91500.0,91500.0,87300.0,88700.0,374413.0,6840969.0,77124796.0
2016-08-08,88800.0,89500.0,87800.0,88900.0,263431.0,6856394.0,77124796.0
2016-08-09,89100.0,89500.0,87300.0,88800.0,361849.0,6848682.0,77124796.0
2016-08-10,88700.0,92400.0,88700.0,91600.0,261854.0,7064631.0,77124796.0
2016-08-11,91600.0,93900.0,91100.0,93900.0,262254.0,7242018.0,77124796.0
2016-08-12,95500.0,95800.0,94300.0,94700.0,263303.0,7303718.0,77124796.0
2016-08-16,93200.0,93400.0,86900.0,89600.0,556256.0,6910382.0,77124796.0
2016-08-17,89100.0,89400.0,86400.0,86400.0,358436.0,6663582.0,77124796.0
2016-08-18,86400.0,87600.0,85000.0,85600.0,393052.0,6601883.0,77124796.0
2016-08-19,84700.0,85800.0,84000.0,84000.0,445316.0,6478483.0,77124796.0
2016-08-22,83000.0,83900.0,80900.0,81600.0,381589.0,6293383.0,77124796.0
2016-08-23,82700.0,83900.0,81900.0,82800.0,357163.0,6385933.0,77124796.0
2016-08-24,82000.0,83600.0,80600.0,81300.0,280544.0,6270246.0,77124796.0
2016-08-25,81600.0,85900.0,81000.0,84600.0,302682.0,6524758.0,77124796.0
2016-08-26,84700.0,85800.0,82800.0,84600.0,284394.0,6524758.0,77124796.0
2016-08-29,85200.0,85400.0,84000.0,84500.0,160966.0,6517045.0,77124796.0
2016-08-30,83800.0,84200.0,81500.0,82100.0,234409.0,6331946.0,77124796.0
2016-08-31,83400.0,85300.0,82000.0,83400.0,214741.0,6432208.0,77124796.0
