동부제철(016380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-31,437612,442505,426469,426509,128260,68800.0,22706228.0
2000-09-01,436017,436017,427550,428621,25160,69140.0,22706228.0
2000-09-04,428566,434972,422312,432140,101770,69708.0,22706228.0
2000-09-05,434101,440508,429208,434955,66180,70162.0,22706228.0
2000-09-06,436253,447593,425613,443401,146450,71525.0,22706228.0
2000-09-07,438923,443117,424710,433547,86050,69935.0,22706228.0
2000-09-08,422270,433416,420096,422990,103470,68232.0,22706228.0
2000-09-14,417191,427831,409577,409618,133690,66075.0,22706228.0
2000-09-15,410961,419388,407388,410322,76060,66189.0,22706228.0
2000-09-18,401833,406067,365833,384281,120110,61988.0,22706228.0
2000-09-19,372294,386974,372294,380761,32870,61420.0,22706228.0
2000-09-20,380042,403848,380042,401172,73760,64713.0,22706228.0
2000-09-21,342032,400321,342032,376539,231810,60739.0,22706228.0
2000-09-22,379992,386945,360925,362462,82510,58469.0,22706228.0
2000-09-25,365801,373568,361568,370908,45870,59831.0,22706228.0
2000-09-26,370663,373343,365577,369500,66880,59604.0,22706228.0
2000-09-27,367100,376926,367100,373723,41540,60285.0,22706228.0
2000-09-28,379174,385621,372261,375835,48240,60626.0,22706228.0
2000-09-29,373621,379174,372921,375835,32200,60626.0,22706228.0
2000-10-02,374043,374043,365577,369500,32990,59604.0,22706228.0
2000-10-04,366440,373353,362866,373723,81420,60285.0,22706228.0
2000-10-05,378314,379830,373420,375131,66300,60512.0,22706228.0
2000-10-06,374006,375522,359289,373020,393980,60172.0,22706228.0
2000-10-09,371325,371325,346005,352609,247870,56879.0,22706228.0
2000-10-10,351828,355361,342701,346275,169380,55857.0,22706228.0
2000-10-11,349795,350455,334921,342052,110020,55176.0,22706228.0
2000-10-12,341818,343835,327605,327976,75330,52906.0,22706228.0
2000-10-13,320928,323608,313821,316715,142350,51089.0,22706228.0
2000-10-16,330420,334614,324827,330791,127830,53360.0,22706228.0
2000-10-17,329078,329078,321971,322345,75660,51997.0,22706228.0
2000-10-18,316412,323322,311479,318122,62500,51316.0,22706228.0
2000-10-19,319088,327555,316412,318122,55450,51316.0,22706228.0
2000-10-20,330428,336018,323358,331495,63330,53473.0,22706228.0
2000-10-23,332108,332108,321621,321641,18630,51884.0,22706228.0
2000-10-24,326416,326416,310883,324457,36780,52338.0,22706228.0
2000-10-25,323362,329109,320682,323753,31850,52224.0,22706228.0
2000-10-26,316439,320673,315779,319530,48310,51543.0,22706228.0
2000-10-27,317756,323349,317756,318826,37110,51430.0,22706228.0
2000-10-30,317335,319392,306692,308269,46320,49727.0,22706228.0
2000-10-31,302516,304729,298476,304750,43310,49159.0,22706228.0
2000-11-01,305809,323362,305809,323753,95270,52224.0,22706228.0
2000-11-02,325109,334936,312449,329383,79820,53133.0,22706228.0
2000-11-03,331750,341730,323323,335014,118460,54041.0,22706228.0
2000-11-06,330420,341060,327547,330791,99730,53360.0,22706228.0
2000-11-07,329078,333311,320615,322345,63370,51997.0,22706228.0
2000-11-08,320911,321608,312481,317419,44500,51203.0,22706228.0
2000-11-09,309354,320034,308694,311084,72530,50181.0,22706228.0
2000-11-10,308215,313808,305341,312492,38560,50408.0,22706228.0
2000-11-13,312180,312180,300840,301231,36110,48591.0,22706228.0
2000-11-14,301095,309561,301095,307565,45620,49613.0,22706228.0
2000-11-15,313532,330425,313532,323049,151040,52111.0,22706228.0
2000-11-16,323610,323610,318020,320234,47320,51657.0,22706228.0
2000-11-17,316405,325532,313532,323049,56260,52111.0,22706228.0
2000-11-20,322671,327565,320615,322345,40930,51997.0,22706228.0
2000-11-21,320272,320272,304039,308973,173200,49840.0,22706228.0
2000-11-22,303723,308657,302210,305454,63270,49273.0,22706228.0
2000-11-23,307311,307311,300204,301935,68870,48705.0,22706228.0
2000-11-24,302490,323617,302490,320938,121320,51770.0,22706228.0
2000-11-27,320937,325830,316004,320938,85560,51770.0,22706228.0
2000-11-28,317722,322652,313529,313899,34940,50635.0,22706228.0
2000-11-29,310704,316454,303794,306861,51270,49500.0,22706228.0
2000-11-30,308024,312221,303094,306861,49270,49500.0,22706228.0
2000-12-01,305093,309326,300859,309677,41100,49954.0,22706228.0
2000-12-04,310691,315741,299508,301935,52390,48705.0,22706228.0
2000-12-05,302516,306086,300496,304750,52100,49159.0,22706228.0
2000-12-06,310677,311530,305083,305454,57650,49273.0,22706228.0
2000-12-07,303346,306062,301169,304046,29930,49045.0,22706228.0
2000-12-08,309324,348704,303731,326568,544970,52678.0,22706228.0
2000-12-11,330688,344708,323581,342052,442440,55176.0,22706228.0
2000-12-12,342043,348293,327826,329383,148950,53133.0,22706228.0
2000-12-13,331845,336895,326255,332199,165350,53587.0,22706228.0
2000-12-14,331750,335983,326197,335014,117700,54041.0,22706228.0
2000-12-15,337585,337585,326942,327976,126660,52906.0,22706228.0
2000-12-18,319185,333361,319185,332199,100220,53587.0,22706228.0
2000-12-19,331740,331740,325527,330791,120590,53360.0,22706228.0
2000-12-20,330438,331798,321971,322345,110320,51997.0,22706228.0
2000-12-21,322281,322281,306747,321641,130460,51884.0,22706228.0
2000-12-22,323344,341091,321984,326568,231110,52678.0,22706228.0
2000-12-26,331818,340244,328441,336421,150680,54268.0,22706228.0
2001-01-02,329060,333294,317720,330791,203870,53360.0,22706228.0
2001-01-03,330459,330459,319159,319530,148210,51543.0,22706228.0
2001-01-04,327815,346221,324438,342052,499610,55176.0,22706228.0
2001-01-05,341966,368682,334896,358240,634470,57787.0,22706228.0
2001-01-08,345961,358621,345961,351905,213790,56766.0,22706228.0
2001-01-09,351839,369429,343412,368093,343710,59377.0,22706228.0
2001-01-10,360011,372011,336051,336421,313110,54268.0,22706228.0
2001-01-11,339121,344675,330655,337125,222370,54381.0,22706228.0
2001-01-12,341728,378231,335978,351905,643600,56766.0,22706228.0
2001-01-15,358621,359978,343745,351905,273470,56766.0,22706228.0
2001-01-16,343769,352892,340232,343460,152900,55403.0,22706228.0
2001-01-17,337591,347378,331185,332199,138020,53587.0,22706228.0
2001-01-18,334644,334644,324858,326568,107830,52678.0,22706228.0
2001-01-19,323372,334712,320692,327976,315870,52906.0,22706228.0
2001-01-22,331827,340254,329110,340644,203210,54949.0,22706228.0
2001-01-26,340265,340265,327605,327976,103580,52906.0,22706228.0
2001-01-29,322712,329119,322052,327976,193580,52906.0,22706228.0
2001-01-30,330479,333352,326942,327976,163950,52906.0,22706228.0
2001-01-31,329319,331396,325122,328679,182260,53019.0,22706228.0
2001-02-01,330693,331353,323587,325160,283640,52451.0,22706228.0
2001-02-02,325154,325854,320261,321641,184100,51884.0,22706228.0
2001-02-05,319180,319180,310714,311084,201850,50181.0,22706228.0
2001-02-06,312448,315168,309575,312492,172140,50408.0,22706228.0
2001-02-07,312214,312214,305767,306158,162110,49386.0,22706228.0
2001-02-08,308666,312199,306449,309677,80560,49954.0,22706228.0
2001-02-09,309326,312199,307306,309677,119100,49954.0,22706228.0
2001-02-12,306449,314219,306449,309677,138940,49954.0,22706228.0
2001-02-13,312227,314287,310714,311084,107510,50181.0,22706228.0
2001-02-14,312440,325100,310227,325160,200600,52451.0,22706228.0
2001-02-15,322268,330735,317375,317419,192400,51203.0,22706228.0
2001-02-16,316412,320605,316412,318122,118840,51316.0,22706228.0
2001-02-19,315800,315800,308034,311084,184240,50181.0,22706228.0
2001-02-20,309363,317830,309363,315307,178240,50862.0,22706228.0
2001-02-21,314481,322288,314481,316715,171900,51089.0,22706228.0
2001-02-22,319414,326481,313821,316715,168670,51089.0,22706228.0
2001-02-23,316459,331835,314945,327976,298910,52906.0,22706228.0
2001-02-26,325163,336306,325163,334310,230550,53927.0,22706228.0
2001-02-27,334712,334712,322052,327976,203030,52906.0,22706228.0
2001-02-28,324216,329809,320682,323753,102060,52224.0,22706228.0
2001-03-02,313529,321956,310656,313899,157540,50635.0,22706228.0
2001-03-05,313777,316650,305350,316011,93980,50975.0,22706228.0
2001-03-06,324206,331819,317799,319530,419230,51543.0,22706228.0
2001-03-07,317732,321965,314195,318122,146430,51316.0,22706228.0
2001-03-08,319395,320911,311785,317419,318890,51203.0,22706228.0
2001-03-09,317341,317341,310935,312492,172440,50408.0,22706228.0
2001-03-12,309570,310930,291317,291378,269750,47002.0,22706228.0
2001-03-13,281507,283567,275101,282228,176700,45526.0,22706228.0
2001-03-14,282921,288514,282921,287155,118730,46321.0,22706228.0
2001-03-15,275801,287101,275801,282228,104620,45526.0,22706228.0
2001-03-16,286818,286818,282585,283636,94290,45753.0,22706228.0
2001-03-19,281269,286162,280416,284339,85470,45867.0,22706228.0
2001-03-20,286387,287047,284173,285747,79970,46094.0,22706228.0
2001-03-21,281285,295305,277751,292785,150540,47229.0,22706228.0
2001-03-22,291280,291280,285687,285747,44230,46094.0,22706228.0
2001-03-23,287784,293377,284250,291378,69220,47002.0,22706228.0
2001-03-26,289953,293333,285720,290674,99390,46888.0,22706228.0
2001-03-27,291718,293895,286825,287858,4694780,46434.0,22706228.0
2001-03-28,292036,320926,290016,299823,5288900,48364.0,22706228.0
2001-03-29,294217,296897,286450,286451,167770,46207.0,22706228.0
2001-03-30,288437,289950,278650,281524,113850,45412.0,22706228.0
2001-04-02,279321,285731,277301,278005,77620,44845.0,22706228.0
2001-04-03,274375,279268,271501,273078,46310,44050.0,22706228.0
2001-04-04,262154,274154,262154,271671,29070,43823.0,22706228.0
2001-04-06,280002,280002,268859,269559,94000,43482.0,22706228.0
2001-04-09,270233,270233,263127,266040,43850,42915.0,22706228.0
2001-04-10,262871,269978,262871,263225,62340,42461.0,22706228.0
2001-04-11,265969,273736,264609,264633,87850,42688.0,22706228.0
2001-04-12,265048,267105,258638,263225,203400,42461.0,22706228.0
2001-04-13,264618,269512,264618,268856,97160,43369.0,22706228.0
2001-04-16,271299,289705,267065,288562,386340,46548.0,22706228.0
2001-04-17,292451,314938,291131,306861,1024280,49500.0,22706228.0
2001-04-18,306722,310296,300469,304046,418970,49045.0,22706228.0
2001-04-19,312465,313125,302485,303342,551030,48932.0,22706228.0
2001-04-20,301169,320239,296936,304046,530300,49045.0,22706228.0
2001-04-23,299803,308266,298443,299823,207060,48364.0,22706228.0
2001-04-24,295234,301487,295234,296304,121720,47797.0,22706228.0
2001-04-25,300840,300840,295287,301231,155430,48591.0,22706228.0
2001-04-26,298188,320675,298188,302639,1010200,48818.0,22706228.0
2001-04-27,305083,316423,300850,305454,357930,49273.0,22706228.0
2001-04-30,309561,313755,304628,307565,202810,49613.0,22706228.0
2001-05-02,309629,318096,307612,308973,392850,49840.0,22706228.0
2001-05-03,308015,308675,302265,302639,119110,48818.0,22706228.0
2001-05-04,302485,306718,301785,303342,123920,48932.0,22706228.0
2001-05-07,305107,307320,301574,306158,118950,49386.0,22706228.0
2001-05-08,302210,309317,302210,305454,109210,49273.0,22706228.0
2001-05-09,309596,309596,303346,304046,350380,49045.0,22706228.0
2001-05-10,300850,305783,300850,305454,116030,49273.0,22706228.0
2001-05-11,305811,308024,301577,306861,227000,49500.0,22706228.0
2001-05-14,305328,308201,302455,307565,79570,49613.0,22706228.0
2001-05-15,307297,307297,304423,305454,74090,49273.0,22706228.0
2001-05-16,304020,304720,300487,300527,139580,48478.0,22706228.0
2001-05-17,309317,309317,303063,305454,161440,49273.0,22706228.0
2001-05-18,306490,319190,305170,315307,358170,50862.0,22706228.0
2001-05-21,329298,348908,326421,337125,351060,54381.0,22706228.0
2001-05-22,340271,341825,326951,332199,186140,53587.0,22706228.0
2001-05-23,333574,351128,325107,346275,370090,55857.0,22706228.0
2001-05-24,354742,387015,354742,381465,972660,61534.0,22706228.0
2001-05-25,382763,390530,372940,384281,577820,61988.0,22706228.0
2001-05-28,379767,379767,360000,360351,219780,58128.0,22706228.0
2001-05-29,360225,370869,354672,362462,256340,58469.0,22706228.0
2001-05-30,362490,362490,352550,355424,132890,57333.0,22706228.0
2001-05-31,330425,352871,330425,351905,99070,56766.0,22706228.0
2001-06-01,345593,356040,345593,354720,112770,57220.0,22706228.0
2001-06-04,351582,364942,351582,353313,135300,56993.0,22706228.0
2001-06-05,355146,358719,347379,349090,144080,56311.0,22706228.0
2001-06-07,310659,330425,310659,323049,349080,52111.0,22706228.0
2001-06-08,323569,333569,322249,328679,178200,53019.0,22706228.0
2001-06-11,331111,331111,324858,326568,83850,52678.0,22706228.0
2001-06-12,325122,333569,325122,328679,91580,53019.0,22706228.0
2001-06-13,327605,330479,326245,327976,125660,52906.0,22706228.0
2001-06-14,333565,376478,327818,376539,261950,60739.0,22706228.0
2001-06-15,354475,364921,352958,361759,254440,58355.0,22706228.0
2001-06-18,359970,372630,357950,364574,230600,58809.0,22706228.0
2001-06-19,363126,375786,363126,363166,276120,58582.0,22706228.0
2001-06-20,365623,365623,341817,344867,138960,55630.0,22706228.0
2001-06-21,337559,351579,337559,344163,134920,55517.0,22706228.0
2001-06-22,351603,351603,338943,344867,49640,55630.0,22706228.0
2001-06-25,347333,347333,337506,339237,62860,54722.0,22706228.0
2001-06-26,338857,338857,328370,335014,85730,54041.0,22706228.0
2001-06-27,334246,335602,324459,333606,121070,53814.0,22706228.0
2001-06-28,332839,361576,332839,358240,627470,57787.0,22706228.0
2001-06-29,360264,364497,346244,350498,234150,56539.0,22706228.0
2001-07-02,354456,367116,345989,353313,662580,56993.0,22706228.0
2001-07-03,348921,353154,340454,341348,147940,55063.0,22706228.0
2001-07-04,337559,343813,331813,344163,159520,55517.0,22706228.0
2001-07-05,342017,356037,341317,345571,384440,55744.0,22706228.0
2001-07-06,346269,346269,334929,342756,147620,55290.0,22706228.0
2001-07-09,337583,352963,337583,344867,503730,55630.0,22706228.0
2001-07-10,352894,363534,348000,360351,400830,58128.0,22706228.0
2001-07-11,357390,360264,350477,350498,240290,56539.0,22706228.0
2001-07-12,353167,358913,344737,354720,292830,57220.0,22706228.0
2001-07-13,361351,379798,354441,356832,754080,57560.0,22706228.0
2001-07-16,356708,361601,340475,342052,243440,55176.0,22706228.0
2001-07-18,337816,342012,331369,333606,192870,53814.0,22706228.0
2001-07-19,326529,346299,320276,338533,143800,54608.0,22706228.0
2001-07-20,351584,351584,329101,336421,170780,54268.0,22706228.0
2001-07-23,339145,346252,334952,337829,167980,54495.0,22706228.0
2001-07-24,337813,344767,325813,330087,107980,53246.0,22706228.0
2001-07-25,330057,336310,325864,325864,102330,52565.0,22706228.0
2001-07-26,325823,334289,321629,334310,134120,53927.0,22706228.0
2001-07-27,337591,337591,328468,332199,72630,53587.0,22706228.0
2001-07-30,332117,333630,325864,325864,46090,52565.0,22706228.0
2001-07-31,327578,329751,323344,326568,60610,52678.0,22706228.0
2001-08-01,327547,330420,323314,330791,82490,53360.0,22706228.0
2001-08-02,330420,331740,326847,330791,58270,53360.0,22706228.0
2001-08-03,331080,334614,330420,330791,51870,53360.0,22706228.0
2001-08-06,330668,347561,326434,341348,105170,55063.0,22706228.0
2001-08-07,341089,343106,334642,343460,53690,55403.0,22706228.0
2001-08-08,343127,347360,336060,340644,37920,54949.0,22706228.0
2001-08-09,335974,348634,330420,330791,121880,53360.0,22706228.0
2001-08-10,330747,336300,329387,330087,76090,53246.0,22706228.0
2001-08-13,336316,344082,327189,338533,119660,54608.0,22706228.0
2001-08-14,345252,351505,337485,347682,144360,56084.0,22706228.0
2001-08-16,344682,371559,339789,358240,172450,57787.0,22706228.0
2001-08-17,364202,364202,346612,347682,115680,56084.0,22706228.0
2001-08-20,343337,347570,337784,345571,102110,55744.0,22706228.0
2001-08-21,350218,363578,343811,361055,161040,58241.0,22706228.0
2001-08-22,360930,386290,356037,380058,483670,61307.0,22706228.0
2001-08-23,388507,391223,351843,354720,228310,57220.0,22706228.0
2001-08-24,358621,359978,345961,351905,119880,56766.0,22706228.0
2001-08-27,354662,371559,354662,358240,106520,57787.0,22706228.0
2001-08-28,358673,374713,354440,373723,206300,60285.0,22706228.0
2001-08-29,371368,372028,348725,361759,253670,58355.0,22706228.0
2001-08-30,356030,358244,348264,350498,70430,56539.0,22706228.0
2001-08-31,347323,347323,330430,335014,126100,54041.0,22706228.0
2001-09-03,340207,340207,330420,330791,51440,53360.0,22706228.0
2001-09-04,326485,337825,326485,337829,43820,54495.0,22706228.0
2001-09-05,337540,342434,330434,335718,70990,54154.0,22706228.0
2001-09-06,337125,340505,333592,337829,46360,54495.0,22706228.0
2001-09-07,334633,342399,331099,339237,45240,54722.0,22706228.0
2001-09-10,332069,337816,330709,333606,81650,53814.0,22706228.0
2001-09-11,335579,339152,330685,332902,57100,53700.0,22706228.0
2001-09-12,283245,314855,283245,283636,242710,45753.0,22706228.0
2001-09-13,290016,306713,284266,299823,188490,48364.0,22706228.0
2001-09-14,299469,299469,276169,279413,97070,45072.0,22706228.0
2001-09-17,292726,292726,267369,270263,70150,43596.0,22706228.0
2001-09-18,295322,295322,274196,289266,84320,46661.0,22706228.0
2001-09-19,293948,300198,282645,292785,63400,47229.0,22706228.0
2001-09-20,289103,292640,282853,285747,83820,46094.0,22706228.0
2001-09-21,288185,291718,281931,287858,41990,46434.0,22706228.0
2001-09-24,288171,298154,288171,297008,56920,47910.0,22706228.0
2001-09-25,302200,309307,296647,301231,77180,48591.0,22706228.0
2001-09-26,306740,306740,297613,300527,42790,48478.0,22706228.0
2001-09-27,302219,309326,300199,309677,59670,49954.0,22706228.0
2001-09-28,316459,330479,314245,327976,125610,52906.0,22706228.0
2001-10-04,337593,357166,330486,349090,286270,56311.0,22706228.0
2001-10-05,344435,347312,335972,347682,58480,56084.0,22706228.0
2001-10-08,343846,349593,331846,349090,71190,56311.0,22706228.0
2001-10-09,348651,355758,348651,356128,72870,57447.0,22706228.0
2001-10-10,356040,356040,345593,354720,60720,57220.0,22706228.0
2001-10-11,354388,358621,349495,351905,45980,56766.0,22706228.0
2001-10-12,351794,357388,338434,341348,107580,55063.0,22706228.0
2001-10-15,341749,347339,341749,343460,42230,55403.0,22706228.0
2001-10-16,350903,350903,341817,344867,14280,55630.0,22706228.0
2001-10-17,346004,347360,338934,340644,51260,54949.0,22706228.0
2001-10-18,344450,344450,332603,335014,42110,54041.0,22706228.0
2001-10-19,330467,343827,330467,340644,17480,54949.0,22706228.0
2001-10-22,344497,346010,340263,344867,40880,55630.0,22706228.0
2001-10-23,350529,350529,337172,338533,60030,54608.0,22706228.0
