아세아(002030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,8575,8713,8190,8684,22050,38551.0,4380844.0
2000-09-20,8683,9078,8683,9078,30980,40304.0,4380844.0
2000-09-21,8585,9078,8585,8812,22910,39121.0,4380844.0
2000-09-22,8901,8910,8190,8358,34640,37106.0,4380844.0
2000-09-25,8358,8733,8358,8684,19680,38551.0,4380844.0
2000-09-26,8585,8832,8585,8684,17700,38551.0,4380844.0
2000-09-27,8832,8832,8684,8703,20040,38639.0,4380844.0
2000-09-28,8723,8782,8585,8684,17600,38551.0,4380844.0
2000-09-29,8792,8792,8585,8674,9810,38508.0,4380844.0
2000-10-02,8546,8655,8418,8467,16640,37588.0,4380844.0
2000-10-04,8486,8655,8388,8654,27210,38420.0,4380844.0
2000-10-05,8683,8880,8536,8832,24570,39209.0,4380844.0
2000-10-06,8634,8802,8634,8733,7650,38770.0,4380844.0
2000-10-09,8683,8852,8585,8713,14760,38683.0,4380844.0
2000-10-10,8713,8880,8683,8753,16590,38858.0,4380844.0
2000-10-11,9079,9079,8635,8743,43540,38814.0,4380844.0
2000-10-12,8831,8831,8486,8674,20960,38508.0,4380844.0
2000-10-13,8388,8388,7914,8289,11510,36799.0,4380844.0
2000-10-16,8575,8575,8367,8407,18210,37325.0,4380844.0
2000-10-17,8407,8536,8091,8092,13550,35923.0,4380844.0
2000-10-18,7944,8239,7893,8003,12920,35529.0,4380844.0
2000-10-19,7944,8230,7914,8042,9290,35704.0,4380844.0
2000-10-20,8091,8338,8091,8121,12130,36054.0,4380844.0
2000-10-23,8121,8388,8002,8368,8160,37150.0,4380844.0
2000-10-24,8239,8367,8111,8240,6230,36580.0,4380844.0
2000-10-25,8092,8388,8092,8388,12160,37237.0,4380844.0
2000-10-26,8141,8279,8121,8279,6570,36755.0,4380844.0
2000-10-27,8142,8388,8142,8141,5180,36142.0,4380844.0
2000-10-30,8142,8181,7993,8141,9930,36142.0,4380844.0
2000-10-31,7893,8130,7618,8082,2320,35879.0,4380844.0
2000-11-01,7904,8190,7904,8171,10360,36273.0,4380844.0
2000-11-02,8161,9029,8141,8536,39760,37894.0,4380844.0
2000-11-03,8536,8585,8288,8486,15660,37675.0,4380844.0
2000-11-06,8289,8486,8289,8457,9470,37544.0,4380844.0
2000-11-07,8289,8447,8092,8151,16180,36186.0,4380844.0
2000-11-08,8191,8270,8013,8190,4110,36361.0,4380844.0
2000-11-09,8012,8288,7953,8240,12520,36580.0,4380844.0
2000-11-10,8230,8230,8013,8151,5440,36186.0,4380844.0
2000-11-13,8003,8477,8003,8141,32970,36142.0,4380844.0
2000-11-14,8141,8269,8012,8240,5990,36580.0,4380844.0
2000-11-15,8289,8427,8240,8338,28610,37018.0,4380844.0
2000-11-16,8398,8398,8191,8269,18220,36711.0,4380844.0
2000-11-17,7933,8388,7933,8171,10920,36273.0,4380844.0
2000-11-20,8437,8704,8319,8703,95020,38639.0,4380844.0
2000-11-21,8782,8970,8446,8723,117660,38727.0,4380844.0
2000-11-22,8683,8683,8387,8437,48730,37456.0,4380844.0
2000-11-23,8525,8782,8348,8486,51460,37675.0,4380844.0
2000-11-24,8398,8664,8112,8536,21940,37894.0,4380844.0
2000-11-27,8407,8655,8407,8615,29970,38245.0,4380844.0
2000-11-28,8546,8615,8388,8486,12570,37675.0,4380844.0
2000-11-29,8437,8437,8142,8220,18090,36492.0,4380844.0
2000-11-30,8230,8328,7865,7963,25720,35353.0,4380844.0
2000-12-01,7698,8013,7698,7914,12250,35134.0,4380844.0
2000-12-04,7726,8081,7726,7796,7560,34609.0,4380844.0
2000-12-05,7816,7845,7638,7697,65680,34171.0,4380844.0
2000-12-06,7816,7983,7707,7894,31690,35047.0,4380844.0
2000-12-07,8042,8209,7816,8121,24420,36054.0,4380844.0
2000-12-08,8191,8289,7964,8190,19930,36361.0,4380844.0
2000-12-11,8328,8576,8171,8388,16250,37237.0,4380844.0
2000-12-12,8388,8388,8191,8190,9970,36361.0,4380844.0
2000-12-13,8122,8270,8043,8190,35050,36361.0,4380844.0
2000-12-14,8269,8367,8102,8368,26280,37150.0,4380844.0
2000-12-15,8555,8585,8309,8368,31040,37150.0,4380844.0
2000-12-18,8367,8367,8170,8171,46170,36273.0,4380844.0
2000-12-19,8161,8181,7924,8180,53890,36317.0,4380844.0
2000-12-20,8191,8289,8063,8180,35630,36317.0,4380844.0
2000-12-21,8200,8388,8032,8289,103150,36799.0,4380844.0
2000-12-22,8200,8427,8160,8289,32120,36799.0,4380844.0
2000-12-26,8427,8733,8388,8723,51780,38727.0,4380844.0
2001-01-02,8683,8970,8506,8763,79510,38902.0,4380844.0
2001-01-03,8536,8673,8288,8398,40720,37281.0,4380844.0
2001-01-04,8457,8931,8437,8694,121270,38595.0,4380844.0
2001-01-05,8881,8980,8595,8851,121320,39296.0,4380844.0
2001-01-08,8782,9868,8782,9562,98800,42450.0,4380844.0
2001-01-09,9463,9572,9177,9187,73040,40786.0,4380844.0
2001-01-10,9187,9256,8683,8684,74030,38551.0,4380844.0
2001-01-11,8497,8841,8497,8733,40300,38770.0,4380844.0
2001-01-12,8763,9473,8763,8980,112350,39866.0,4380844.0
2001-01-15,8980,9128,8861,9078,49050,40304.0,4380844.0
2001-01-16,8980,9078,8753,8881,23620,39428.0,4380844.0
2001-01-17,8634,9010,8634,8694,18220,38595.0,4380844.0
2001-01-18,8674,8872,8556,8743,23300,38814.0,4380844.0
2001-01-19,8585,9029,8585,8812,13810,39121.0,4380844.0
2001-01-22,8892,9375,8783,9177,48680,40742.0,4380844.0
2001-01-26,9276,9375,8881,9009,30890,39997.0,4380844.0
2001-01-29,9010,9572,8980,9572,47440,42494.0,4380844.0
2001-01-30,9671,10016,9375,9651,63100,42845.0,4380844.0
2001-01-31,9917,10164,9651,9720,42460,43151.0,4380844.0
2001-02-01,9719,9849,9433,9444,26870,41925.0,4380844.0
2001-02-02,9414,9414,9178,9374,22200,41618.0,4380844.0
2001-02-05,9157,9275,9078,9276,16850,41180.0,4380844.0
2001-02-06,9078,9770,9078,9769,49280,43370.0,4380844.0
2001-02-07,9770,9770,9473,9621,26620,42713.0,4380844.0
2001-02-08,9848,9848,9384,9670,31440,42932.0,4380844.0
2001-02-09,9670,9769,9423,9670,18470,42932.0,4380844.0
2001-02-12,9572,9867,9572,9868,30780,43808.0,4380844.0
2001-02-13,9868,10657,9770,10559,74580,46875.0,4380844.0
2001-02-14,10312,10707,10214,10411,38340,46218.0,4380844.0
2001-02-15,10164,10362,9868,9967,43430,44247.0,4380844.0
2001-02-16,10065,10459,9966,10460,23370,46437.0,4380844.0
2001-02-19,10459,10459,10065,10263,22930,45561.0,4380844.0
2001-02-20,10065,10459,10065,10460,16110,46437.0,4380844.0
2001-02-21,10311,10558,10311,10509,8090,46656.0,4380844.0
2001-02-22,10509,10509,10114,10509,13820,46656.0,4380844.0
2001-02-23,10658,11250,10460,11052,34920,49065.0,4380844.0
2001-02-26,11052,11348,10855,11151,17150,49504.0,4380844.0
2001-02-27,11151,11545,11003,11447,29180,50818.0,4380844.0
2001-02-28,11447,11447,10953,11249,20180,49942.0,4380844.0
2001-03-02,11249,11249,10213,10756,110610,47751.0,4380844.0
2001-03-05,10658,10756,10362,10657,13400,47313.0,4380844.0
2001-03-06,10460,10855,10460,10855,12640,48189.0,4380844.0
2001-03-07,10855,10855,10460,10657,10710,47313.0,4380844.0
2001-03-08,10657,10657,10311,10460,19290,46437.0,4380844.0
2001-03-09,10362,10707,10362,10411,12190,46218.0,4380844.0
2001-03-12,10262,10262,9967,10065,25430,44685.0,4380844.0
2001-03-13,9375,9868,9375,9769,17390,43370.0,4380844.0
2001-03-14,9868,10263,9770,10213,19610,45342.0,4380844.0
2001-03-15,9966,10311,9818,10263,7510,45561.0,4380844.0
2001-03-16,10262,10755,9868,10756,29150,47751.0,4380844.0
2001-03-19,10756,10756,10362,10657,19160,47313.0,4380844.0
2001-03-20,10657,10854,10459,10460,13850,46437.0,4380844.0
2001-03-21,10213,10362,10065,10361,9150,45999.0,4380844.0
2001-03-22,10164,10509,10164,10509,9130,46656.0,4380844.0
2001-03-23,10558,10657,10312,10361,3470,45999.0,4380844.0
2001-03-26,10361,10558,10164,10460,6560,46437.0,4380844.0
2001-03-27,10509,10509,10262,10509,2980,46656.0,4380844.0
2001-03-28,10459,10755,10164,10263,7890,45561.0,4380844.0
2001-03-29,10016,10361,9867,10263,14230,45561.0,4380844.0
2001-03-30,10065,10065,9868,9967,5900,44247.0,4380844.0
2001-04-02,9819,9917,9819,9917,1960,44027.0,4380844.0
2001-04-03,10066,10066,9671,9819,2200,43589.0,4380844.0
2001-04-04,9670,9967,9493,9868,7510,43808.0,4380844.0
2001-04-06,10065,10065,9572,9592,5930,42582.0,4380844.0
2001-04-09,9671,9671,9375,9424,7190,41837.0,4380844.0
2001-04-10,9473,9867,9374,9394,9010,41706.0,4380844.0
2001-04-11,9493,9867,9493,9868,11100,43808.0,4380844.0
2001-04-12,9719,9868,9621,9680,2470,42976.0,4380844.0
2001-04-13,9769,9867,9572,9868,5530,43808.0,4380844.0
2001-04-16,9670,9769,9601,9670,4110,42932.0,4380844.0
2001-04-17,9573,9859,9573,9858,3910,43765.0,4380844.0
2001-04-18,10065,10065,9868,9917,14970,44027.0,4380844.0
2001-04-19,10311,10311,10016,10115,47800,44904.0,4380844.0
2001-04-20,10164,10164,9770,9967,20510,44247.0,4380844.0
2001-04-23,9867,9967,9670,9789,11600,43458.0,4380844.0
2001-04-24,9789,9868,9680,9819,14940,43589.0,4380844.0
2001-04-25,9720,9868,9670,9809,10370,43546.0,4380844.0
2001-04-26,9680,9798,9680,9710,9250,43108.0,4380844.0
2001-04-27,9769,9769,9670,9680,10040,42976.0,4380844.0
2001-04-30,9868,9868,9670,9720,12340,43151.0,4380844.0
2001-05-02,9720,9819,9631,9769,33930,43370.0,4380844.0
2001-05-03,9680,9868,9680,9769,20480,43370.0,4380844.0
2001-05-04,9769,10114,9769,10115,47030,44904.0,4380844.0
2001-05-07,10065,10214,10016,10164,16530,45123.0,4380844.0
2001-05-08,10165,10263,9917,10016,18830,44466.0,4380844.0
2001-05-09,10065,10065,9848,10065,13140,44685.0,4380844.0
2001-05-10,9779,10065,9779,10065,6610,44685.0,4380844.0
2001-05-11,9868,10214,9868,10213,15920,45342.0,4380844.0
2001-05-14,10164,10213,10065,10115,15030,44904.0,4380844.0
2001-05-15,10065,10558,10065,10263,49760,45561.0,4380844.0
2001-05-16,10263,10509,10164,10361,26400,45999.0,4380844.0
2001-05-17,10509,11742,10460,10707,122650,47532.0,4380844.0
2001-05-18,10558,10854,10509,10707,33560,47532.0,4380844.0
2001-05-21,10756,11299,10756,11200,66580,49723.0,4380844.0
2001-05-22,11348,11644,11101,11200,58510,49723.0,4380844.0
2001-05-23,11546,12632,11348,12088,150620,53665.0,4380844.0
2001-05-24,11940,12039,11595,12039,37970,53446.0,4380844.0
2001-05-25,11940,12384,11595,11841,78630,52570.0,4380844.0
2001-05-28,11644,11842,11250,11397,35490,50599.0,4380844.0
2001-05-29,11299,12286,11250,11841,46640,52570.0,4380844.0
2001-05-30,11891,12088,11496,11841,20680,52570.0,4380844.0
2001-05-31,11545,11989,11447,11644,23590,51694.0,4380844.0
2001-06-01,11595,12285,11595,11940,44520,53008.0,4380844.0
2001-06-04,12137,13026,11842,13026,101690,57827.0,4380844.0
2001-06-05,13419,13814,12631,12927,120650,57389.0,4380844.0
2001-06-07,13124,13124,12532,12828,68800,56951.0,4380844.0
2001-06-08,12632,13520,12632,13519,73750,60018.0,4380844.0
2001-06-11,13075,13716,13075,13618,43180,60456.0,4380844.0
2001-06-12,13618,13815,13420,13716,35420,60894.0,4380844.0
2001-06-13,13519,13963,13470,13815,33370,61332.0,4380844.0
2001-06-14,14209,14456,13617,14210,43790,63084.0,4380844.0
2001-06-15,14111,14111,13766,13864,24390,61551.0,4380844.0
2001-06-18,13716,13814,13321,13568,30920,60237.0,4380844.0
2001-06-19,13272,13617,13222,13568,24980,60237.0,4380844.0
2001-06-20,13814,13814,13075,13124,19190,58265.0,4380844.0
2001-06-21,13470,13568,13026,13026,14710,57827.0,4380844.0
2001-06-22,12878,13519,12878,13272,7770,58922.0,4380844.0
2001-06-25,13272,13321,13075,13124,12320,58265.0,4380844.0
2001-06-26,13765,13765,12828,13124,19250,58265.0,4380844.0
2001-06-27,12828,13222,12532,12532,22670,55637.0,4380844.0
2001-06-28,12632,12632,12187,12236,22780,54322.0,4380844.0
2001-06-29,12286,12533,12040,12285,15430,54542.0,4380844.0
2001-07-02,12237,12829,12237,12483,15690,55418.0,4380844.0
2001-07-03,12532,12829,12237,12236,20530,54322.0,4380844.0
2001-07-04,12236,12384,12039,12384,10690,54980.0,4380844.0
2001-07-05,12434,12532,12384,12483,7580,55418.0,4380844.0
2001-07-06,12483,12483,11989,12335,5300,54761.0,4380844.0
2001-07-09,11842,12236,11298,11348,41890,50380.0,4380844.0
2001-07-10,11398,11595,11052,11595,16470,51475.0,4380844.0
2001-07-11,11447,11644,11052,11595,7160,51475.0,4380844.0
2001-07-12,11842,11940,11595,11841,16900,52570.0,4380844.0
2001-07-13,12138,12138,11545,11841,7130,52570.0,4380844.0
2001-07-16,11742,12039,11447,11545,11330,51256.0,4380844.0
2001-07-18,11644,12236,11644,11989,24970,53227.0,4380844.0
2001-07-19,11841,11940,11545,11743,6670,52132.0,4380844.0
2001-07-20,11743,11842,11299,11841,8390,52570.0,4380844.0
2001-07-23,11595,11793,11150,11151,14030,49504.0,4380844.0
2001-07-24,11052,12778,10411,12779,23830,56732.0,4380844.0
2001-07-25,12039,12088,11545,11693,9510,51913.0,4380844.0
2001-07-26,11644,11644,11348,11595,7380,51475.0,4380844.0
2001-07-27,11595,11793,11545,11595,6220,51475.0,4380844.0
2001-07-30,11545,12335,11545,11595,8360,51475.0,4380844.0
2001-07-31,12039,12039,11447,11841,7730,52570.0,4380844.0
2001-08-01,12088,12088,11693,11940,7130,53008.0,4380844.0
2001-08-02,11939,11939,11644,11693,10460,51913.0,4380844.0
2001-08-03,11693,12137,11644,12137,9140,53884.0,4380844.0
2001-08-06,12137,12434,11940,12433,19020,55199.0,4380844.0
2001-08-07,12335,12631,12039,12631,12670,56075.0,4380844.0
2001-08-08,12778,12778,12334,12532,9950,55637.0,4380844.0
2001-08-09,12236,12532,11989,11989,13750,53227.0,4380844.0
2001-08-10,11842,12237,11842,12039,3240,53446.0,4380844.0
2001-08-13,11989,12581,11891,12581,9230,55856.0,4380844.0
2001-08-14,12730,13322,12680,12828,80130,56951.0,4380844.0
2001-08-16,12927,13617,12729,13026,143980,57827.0,4380844.0
2001-08-17,13321,13420,12729,12976,49180,57608.0,4380844.0
2001-08-20,12729,13222,12433,12927,61430,57389.0,4380844.0
2001-08-21,13272,13321,12729,13174,55580,58484.0,4380844.0
2001-08-22,13173,14012,13124,13815,101960,61332.0,4380844.0
2001-08-23,13519,14210,13519,13667,235210,60675.0,4380844.0
2001-08-24,13716,13716,13322,13618,52030,60456.0,4380844.0
2001-08-27,13766,13914,13470,13914,39490,61770.0,4380844.0
2001-08-28,14012,14112,13568,13914,28600,61770.0,4380844.0
2001-08-29,13717,13717,13223,13322,36670,59141.0,4380844.0
2001-08-30,13075,13322,12779,13223,35100,58703.0,4380844.0
2001-08-31,12829,12927,12088,12236,47260,54322.0,4380844.0
2001-09-03,12532,12532,12237,12433,5960,55199.0,4380844.0
2001-09-04,12532,12729,12483,12730,14250,56513.0,4380844.0
2001-09-05,12926,12926,12532,12730,11110,56513.0,4380844.0
2001-09-06,12729,13026,12729,12927,15440,57389.0,4380844.0
2001-09-07,12729,13124,12631,13026,12130,57827.0,4380844.0
2001-09-10,13222,14012,12829,13420,64720,59579.0,4380844.0
2001-09-11,13765,13814,13124,13371,32010,59360.0,4380844.0
2001-09-12,11842,12335,11842,11841,76840,52570.0,4380844.0
2001-09-13,12335,12730,11891,12680,26860,56294.0,4380844.0
2001-09-14,12384,12483,11694,12285,36920,54542.0,4380844.0
2001-09-17,12187,12187,11545,11644,10880,51694.0,4380844.0
2001-09-18,11940,12335,11842,12039,15120,53446.0,4380844.0
2001-09-19,11693,12581,11693,12581,17160,55856.0,4380844.0
2001-09-20,12582,12730,12335,12680,19860,56294.0,4380844.0
2001-09-21,12383,12926,12334,12927,43800,57389.0,4380844.0
2001-09-24,13223,13223,12681,13075,9110,58046.0,4380844.0
2001-09-25,13124,13124,12631,12927,13520,57389.0,4380844.0
2001-09-26,12927,12927,12631,12828,22240,56951.0,4380844.0
2001-09-27,12582,13322,12582,13322,134830,59141.0,4380844.0
2001-09-28,13322,13322,13026,13272,14290,58922.0,4380844.0
2001-10-04,13815,14506,13617,13618,145510,60456.0,4380844.0
2001-10-05,13766,13766,13371,13716,45130,60894.0,4380844.0
2001-10-08,13717,13717,13273,13322,21280,59141.0,4380844.0
2001-10-09,13026,13716,13026,13568,29540,60237.0,4380844.0
2001-10-10,13420,13815,13371,13519,22660,60018.0,4380844.0
2001-10-11,13519,13814,13419,13766,41450,61113.0,4380844.0
2001-10-12,13766,13914,13420,13914,22270,61770.0,4380844.0
2001-10-15,14111,14704,13717,14703,101430,65275.0,4380844.0
2001-10-16,14999,15591,14357,14802,103340,65713.0,4380844.0
2001-10-17,15197,15197,14604,14900,52430,66151.0,4380844.0
2001-10-18,14901,15049,14556,14752,46420,65494.0,4380844.0
2001-10-19,14654,15296,14456,14506,52220,64398.0,4380844.0
2001-10-22,14604,14704,14407,14506,19810,64398.0,4380844.0
2001-10-23,14703,15394,14407,14604,128780,64836.0,4380844.0
2001-10-24,14801,14801,14062,14210,56990,63084.0,4380844.0
2001-10-25,14111,14703,14111,14160,20210,62865.0,4380844.0
2001-10-26,14210,14506,14112,14111,12030,62646.0,4380844.0
2001-10-29,14112,14260,13914,13914,14070,61770.0,4380844.0
2001-10-30,13519,13914,13371,13667,19430,60675.0,4380844.0
2001-10-31,13914,13914,13470,13618,24020,60456.0,4380844.0
2001-11-01,13617,13865,13519,13815,8750,61332.0,4380844.0
2001-11-02,13617,14062,13617,13766,18990,61113.0,4380844.0
2001-11-05,13815,14506,13815,14456,19020,64179.0,4380844.0
2001-11-06,14604,14604,14160,14210,14550,63084.0,4380844.0
2001-11-07,14801,15442,14308,14358,98350,63741.0,4380844.0
2001-11-08,14407,14802,14161,14752,34980,65494.0,4380844.0
2001-11-09,14604,14703,14309,14456,31040,64179.0,4380844.0
2001-11-12,14358,14605,14358,14555,13910,64617.0,4380844.0
2001-11-13,14506,14604,14260,14506,17950,64398.0,4380844.0
2001-11-14,14605,14654,14260,14308,52110,63522.0,4380844.0
2001-11-15,14506,14999,14407,14900,183870,66151.0,4380844.0
2001-11-16,15147,16084,14999,15493,237310,68779.0,4380844.0
2001-11-19,15542,15937,15245,15887,218470,70532.0,4380844.0
2001-11-20,16035,16183,15591,15641,68230,69436.0,4380844.0
2001-11-21,15640,16035,15640,16035,52370,71189.0,4380844.0
2001-11-22,16281,16924,16183,16677,117320,74036.0,4380844.0
2001-11-23,16874,16874,16135,16183,104090,71846.0,4380844.0
2001-11-26,16529,16627,16084,16627,99320,73817.0,4380844.0
2001-11-27,16775,17416,16281,16627,117480,73817.0,4380844.0
2001-11-28,16578,16578,16035,16085,77960,71408.0,4380844.0
2001-11-29,15691,16381,15691,16183,49600,71846.0,4380844.0
2001-11-30,16084,16973,16084,16874,49600,74912.0,4380844.0
2001-12-03,16578,17171,16529,17170,34510,76227.0,4380844.0
2001-12-04,17368,18749,17269,17959,168820,79731.0,4380844.0
2001-12-05,18551,18551,17465,18058,88410,80169.0,4380844.0
2001-12-06,18157,18255,17762,17861,33370,79293.0,4380844.0
2001-12-07,18256,18355,18058,18354,52950,81484.0,4380844.0
2001-12-10,18502,18749,17565,17565,55000,77979.0,4380844.0
2001-12-11,17565,17860,17367,17861,18160,79293.0,4380844.0
2001-12-12,18058,18058,17368,17762,15330,78855.0,4380844.0
2001-12-13,17663,17910,17268,17515,27800,77760.0,4380844.0
2001-12-14,17268,17910,17170,17910,23810,79512.0,4380844.0
2001-12-17,18157,18157,16873,17071,34060,75789.0,4380844.0
2001-12-18,17368,18255,17318,17515,88190,77760.0,4380844.0
2001-12-19,17664,19538,17565,19045,123370,84550.0,4380844.0
2001-12-20,19440,20674,19045,20673,137630,91779.0,4380844.0
2001-12-21,20279,21018,19735,21018,46680,93312.0,4380844.0
2001-12-24,21117,21413,20427,20574,70280,91341.0,4380844.0
2001-12-26,21117,21512,20525,21463,105350,95283.0,4380844.0
2001-12-27,20822,21216,19933,20673,70430,91779.0,4380844.0
2001-12-28,20377,20723,19835,20426,54940,90683.0,4380844.0
2002-01-02,20624,20722,20032,20722,42170,91998.0,4380844.0
2002-01-03,20822,22449,20427,22449,100935,99664.0,4380844.0
2002-01-04,22449,23436,21858,22893,188320,101636.0,4380844.0
2002-01-07,22894,22894,21907,22400,58240,99445.0,4380844.0
2002-01-08,22252,22696,21215,22005,61270,97693.0,4380844.0
2002-01-09,21463,21907,21315,21709,36820,96379.0,4380844.0
2002-01-10,21413,21907,20771,20772,49190,92217.0,4380844.0
2002-01-11,20624,21413,20525,20821,37190,92436.0,4380844.0
2002-01-14,20525,21363,20475,20920,27450,92874.0,4380844.0
2002-01-15,20624,21018,20032,20821,22560,92436.0,4380844.0
2002-01-16,20920,20920,20032,20476,15120,90903.0,4380844.0
2002-01-17,19735,22499,19637,20722,149371,91998.0,4380844.0
2002-01-18,21215,22005,20822,20821,99630,92436.0,4380844.0
2002-01-21,21118,21413,20723,20870,47292,92655.0,4380844.0
2002-01-22,20920,20969,20525,20821,36682,92436.0,4380844.0
2002-01-23,21710,23930,21710,23930,324714,106235.0,4380844.0
2002-01-24,24422,27087,24324,25656,328920,113902.0,4380844.0
2002-01-25,25656,26742,24571,25558,177060,113464.0,4380844.0
2002-01-28,26594,26742,24966,26396,161250,117188.0,4380844.0
2002-01-29,26544,28815,25656,26544,242280,117845.0,4380844.0
2002-01-30,25656,27087,24324,26248,138980,116530.0,4380844.0
2002-01-31,26643,27433,26297,26742,90010,118721.0,4380844.0
2002-02-01,26741,28123,26051,26495,82940,117626.0,4380844.0
2002-02-04,26692,27383,25064,25262,112960,112150.0,4380844.0
2002-02-05,24225,25064,23830,25064,49560,111273.0,4380844.0
2002-02-06,25064,26643,25064,25459,104009,113026.0,4380844.0
2002-02-07,25657,25706,24472,24768,53771,109959.0,4380844.0
2002-02-08,24669,25113,24274,24670,47220,109521.0,4380844.0
2002-02-14,25163,25902,24866,25656,78980,113902.0,4380844.0
2002-02-15,27136,27334,26446,26939,136230,119597.0,4380844.0
2002-02-18,26347,27482,26347,26643,55789,118283.0,4380844.0
2002-02-19,27136,27333,26446,27137,67120,120473.0,4380844.0
2002-02-20,27137,27285,26347,26643,41580,118283.0,4380844.0
2002-02-21,26939,27136,26495,27137,46550,120473.0,4380844.0
2002-02-22,26594,27333,26397,27334,44060,121349.0,4380844.0
2002-02-25,28420,29307,27728,27729,109501,123102.0,4380844.0
2002-02-26,29011,29011,27236,27383,53400,121568.0,4380844.0
2002-02-27,28123,28123,27285,27630,46680,122664.0,4380844.0
2002-02-28,27827,27827,27136,27482,52410,122007.0,4380844.0
2002-03-04,27481,27876,26938,27482,90480,122007.0,4380844.0
