현대건설(000720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-16,257502,257502,229231,230253,25384970,915118.0,270745074.0
2000-08-17,224803,226847,211860,212541,12775300,844725.0,270745074.0
2000-08-18,213223,219694,209476,214925,8560380,854201.0,270745074.0
2000-08-21,205729,215607,203004,204707,5975980,815511.0,271384619.0
2000-08-22,205729,211860,203004,209135,8553580,833151.0,271384619.0
2000-08-23,221397,224803,211179,214925,19368330,856218.0,271384619.0
2000-08-24,217991,219354,206410,209475,8668170,834508.0,271384619.0
2000-08-25,209817,217310,203345,214925,12675670,856218.0,271384619.0
2000-08-28,221397,222760,215948,222759,11630430,887428.0,271384619.0
2000-08-29,224803,229572,222079,224122,13704800,892855.0,271384619.0
2000-08-30,221397,222760,212541,212541,7313770,846720.0,271384619.0
2000-08-31,217310,217310,202323,203685,7958240,811440.0,271384619.0
2000-09-01,203004,206410,201983,204707,4230840,815511.0,271384619.0
2000-09-04,200961,202664,194148,196532,4395240,782945.0,271384619.0
2000-09-05,191424,199598,191424,198235,4325670,789729.0,271384619.0
2000-09-06,197555,199258,195170,196192,4125150,781588.0,271384619.0
2000-09-07,194148,195170,188017,188017,5001760,749022.0,271384619.0
2000-09-08,190742,192786,185633,190401,5807930,758520.0,271384619.0
2000-09-14,186996,193467,186314,193467,4325090,770732.0,271384619.0
2000-09-15,193467,199258,188358,190061,5946880,757163.0,271384619.0
2000-09-18,180865,184271,161790,173711,5918440,692031.0,271384619.0
2000-09-19,170306,175755,166900,169965,5288340,677105.0,271384619.0
2000-09-20,173712,176437,172349,173371,5149820,690674.0,271384619.0
2000-09-21,173031,182568,168603,168602,7654170,671677.0,271384619.0
2000-09-22,165537,167581,149869,150550,4937590,599760.0,271384619.0
2000-09-25,151231,159066,147485,156681,8386890,624185.0,271384619.0
2000-09-26,153616,156341,151231,152593,6380360,607902.0,271384619.0
2000-09-27,151231,154638,150550,152253,6750870,606545.0,271384619.0
2000-09-28,152594,156000,150550,151231,5714140,602474.0,271384619.0
2000-09-29,152934,153275,151231,151572,4981030,603831.0,271384619.0
2000-10-02,148166,148507,141013,144419,7053970,575335.0,271384619.0
2000-10-04,144419,154297,138969,145781,12003740,580763.0,271384619.0
2000-10-05,143397,148507,141694,143056,10070610,569908.0,271384619.0
2000-10-06,143057,144760,136245,137606,13044260,548197.0,271384619.0
2000-10-09,138969,142376,135904,137266,13781520,546840.0,271384619.0
2000-10-10,139651,141013,135904,137266,6813090,546840.0,271384619.0
2000-10-11,147144,149869,137266,138628,18587010,552268.0,271384619.0
2000-10-12,132838,137948,128751,129091,11377770,514274.0,271384619.0
2000-10-13,122620,122620,114445,119213,10440070,474923.0,271384619.0
2000-10-16,136585,136926,123301,123301,12719540,491206.0,271384619.0
2000-10-17,112402,117170,104908,104908,9439740,417932.0,271384619.0
2000-10-18,100140,120576,94009,117851,29174610,469495.0,271384619.0
2000-10-19,113083,121258,108996,108995,18482770,434215.0,271384619.0
2000-10-20,113424,116830,111039,113764,13552590,453212.0,271384619.0
2000-10-23,115808,120576,107633,109676,12433880,436929.0,271384619.0
2000-10-24,108996,117852,105930,112061,16767610,446428.0,271384619.0
2000-10-25,111380,113083,108314,108995,8496570,434215.0,271384619.0
2000-10-26,106271,110017,103546,104567,7359020,416575.0,271384619.0
2000-10-27,104908,107293,101502,101502,4190780,404363.0,271384619.0
2000-10-30,100140,102183,92306,94008,8936710,374511.0,271384619.0
2000-10-31,94009,94009,94009,94008,0,374511.0,271384619.0
2000-11-01,80044,80044,80044,80043,2232050,318877.0,271384619.0
2000-11-02,76297,91965,75956,91965,34972600,366369.0,271384619.0
2000-11-03,105590,105590,101502,105589,14063110,420646.0,271384619.0
2000-11-06,89921,120576,89921,106270,66569940,423360.0,271384619.0
2000-11-07,102183,111380,98777,99117,48225420,394865.0,271384619.0
2000-11-08,98777,107974,95371,97755,40925510,389437.0,271384619.0
2000-11-09,96052,100140,87878,88558,28462760,352800.0,271384619.0
2000-11-10,89921,91284,83790,85152,35158760,339231.0,271384619.0
2000-11-13,87878,97415,87537,94689,56434680,377225.0,271384619.0
2000-11-14,108655,108655,108655,108655,3153660,432858.0,271384619.0
2000-11-15,124664,124664,124664,124663,1834770,496634.0,271384619.0
2000-11-16,143057,143057,128070,143056,71765110,569908.0,271384619.0
2000-11-17,143057,161450,140332,145100,81466470,578049.0,271384619.0
2000-11-20,143057,160087,137948,152593,90732420,607902.0,271384619.0
2000-11-21,156681,159406,129773,129772,53667990,516988.0,271384619.0
2000-11-22,123642,133520,119555,127729,66197600,508846.0,271384619.0
2000-11-23,129432,131135,109677,109676,45261060,436929.0,271384619.0
2000-11-24,111039,118873,108655,118532,37128130,472209.0,271384619.0
2000-11-27,120917,136245,120236,126366,66063600,503418.0,271384619.0
2000-11-28,123301,125345,114786,116489,19092610,464068.0,271384619.0
2000-11-29,114445,115127,110358,110698,10620430,441000.0,271384619.0
2000-11-30,111721,116148,108655,111720,12856890,445071.0,271384619.0
2000-12-01,100821,116489,100821,111039,23025430,442357.0,271384619.0
2000-12-04,113083,113764,106611,106951,10159300,426074.0,271384619.0
2000-12-05,106952,110017,102865,107633,11670700,428788.0,271384619.0
2000-12-06,112402,114105,103546,104567,15585010,416575.0,271384619.0
2000-12-07,104568,105249,100140,101502,8079460,404363.0,271384619.0
2000-12-08,101843,105590,101502,102524,12540480,408434.0,271384619.0
2000-12-11,102865,104227,101502,102524,11845440,408434.0,271384619.0
2000-12-12,103546,104227,100480,100820,8685010,451969.0,305384619.0
2000-12-13,100140,102524,99118,99117,9331600,444335.0,305384619.0
2000-12-14,101502,102524,98437,99799,12064020,447388.0,305384619.0
2000-12-15,98096,100140,96052,96393,6479910,432119.0,305384619.0
2000-12-18,94009,96052,89921,90262,7683550,404635.0,305384619.0
2000-12-19,90603,91624,83109,85493,9298620,383258.0,305384619.0
2000-12-20,82769,96052,81066,89580,21184020,401581.0,305384619.0
2000-12-21,87537,90262,83790,84471,14515910,378677.0,305384619.0
2000-12-22,85493,91284,81747,82768,19287590,371042.0,305384619.0
2000-12-26,84472,89240,83450,84812,14335690,380204.0,305384619.0
2001-01-02,95031,97415,92646,97414,2086520,436700.0,305384619.0
2001-01-03,111721,111721,111721,111720,1208400,500831.0,305384619.0
2001-01-04,128410,128410,128410,128410,562760,575650.0,305384619.0
2001-01-05,147485,147485,147485,147484,1406820,661158.0,305384619.0
2001-01-08,154978,163493,144419,149187,78159490,668792.0,305384619.0
2001-01-09,147144,147825,130454,136925,48502900,613823.0,305384619.0
2001-01-10,143057,153275,127389,129432,69965850,580231.0,305384619.0
2001-01-11,132838,136926,126707,132838,33070560,595500.0,305384619.0
2001-01-12,136926,152594,130795,132838,71473000,595500.0,305384619.0
2001-01-15,141013,143397,131817,135222,45593400,606188.0,305384619.0
2001-01-16,136245,139651,132157,135563,35853210,607715.0,305384619.0
2001-01-17,136926,138969,127048,129432,21480560,609985.0,321044619.0
2001-01-18,127048,133860,126707,127048,20134250,598748.0,321044619.0
2001-01-19,128410,130114,124323,125685,15921570,592327.0,321044619.0
2001-01-22,130114,144419,129773,144419,28877410,680615.0,321044619.0
2001-01-26,165878,165878,153956,159406,56880160,751244.0,321044619.0
2001-01-29,176437,183249,167581,183248,36859140,863610.0,321044619.0
2001-01-30,210498,210498,173712,175414,68660770,826690.0,321044619.0
2001-01-31,176096,187336,156000,179842,48572360,847558.0,321044619.0
2001-02-01,173712,184611,164856,170986,51804800,805822.0,321044619.0
2001-02-02,179162,182568,169284,169624,35344690,799401.0,321044619.0
2001-02-05,156681,160087,144419,148847,24160890,701482.0,321044619.0
2001-02-06,150210,156681,143057,153275,36810680,722350.0,321044619.0
2001-02-07,164175,168262,151231,154296,48885040,727166.0,321044619.0
2001-02-08,154978,158725,152594,154296,17174590,727166.0,321044619.0
2001-02-09,154297,157703,152594,154637,15633430,728771.0,321044619.0
2001-02-12,148166,156000,148166,152253,13660770,717535.0,321044619.0
2001-02-13,157362,158384,148847,150890,17520090,711114.0,321044619.0
2001-02-14,154978,166900,152934,160768,47347500,757665.0,321044619.0
2001-02-15,161450,161790,153956,154296,19228300,727166.0,321044619.0
2001-02-16,158044,158044,150891,151912,12864920,715930.0,321044619.0
2001-02-19,148507,155659,147144,153275,11953660,722350.0,321044619.0
2001-02-20,155319,169284,152594,164174,29856620,773718.0,321044619.0
2001-02-21,160769,168943,158725,162471,21065340,765691.0,321044619.0
2001-02-22,162472,173712,161790,173711,42852360,818664.0,321044619.0
2001-02-23,175074,183930,174393,175755,46666980,828295.0,321044619.0
2001-02-26,175074,177459,164515,164515,30628110,775323.0,321044619.0
2001-02-27,166900,169284,147825,148506,49381360,699877.0,321044619.0
2001-02-28,152594,159066,149869,151231,21926770,712719.0,321044619.0
2001-03-02,146803,147825,131135,135903,18779400,640484.0,321044619.0
2001-03-05,123301,128410,119895,126707,26435590,597143.0,321044619.0
2001-03-06,132838,134882,128070,128751,23171480,606774.0,321044619.0
2001-03-07,129092,130114,122961,126026,16235480,593933.0,321044619.0
2001-03-08,126367,129773,125686,128410,15652820,605169.0,321044619.0
2001-03-09,126367,128751,123301,124663,11826900,587512.0,321044619.0
2001-03-12,126026,133860,125345,126366,29028640,595538.0,321044619.0
2001-03-13,116489,120576,107633,107633,20035140,507250.0,321044619.0
2001-03-14,112402,115467,108996,112401,25494140,529724.0,321044619.0
2001-03-15,100480,108655,100480,108314,18522060,510461.0,321044619.0
2001-03-16,111380,113083,106611,108655,14888790,512066.0,321044619.0
2001-03-19,105590,109677,105590,107292,11366550,505645.0,321044619.0
2001-03-20,110699,111039,107293,107633,7449750,507250.0,321044619.0
2001-03-21,101502,104227,98777,99458,17395870,468725.0,321044619.0
2001-03-22,97415,108996,96393,103886,46034120,489593.0,321044619.0
2001-03-23,102183,103205,96734,96733,18850500,455883.0,321044619.0
2001-03-26,99459,103205,97415,98777,47551290,465515.0,321044619.0
2001-03-27,99799,100821,84131,84131,38357370,396490.0,321044619.0
2001-03-28,71528,71528,71528,71528,1997220,337097.0,321044619.0
2001-03-29,75275,82087,72891,73572,109103850,346728.0,321044619.0
2001-03-30,68122,70847,62672,62672,59481670,295361.0,321044619.0
2001-04-02,62672,62672,62672,62672,0,295361.0,321044619.0
2001-04-03,53476,53476,53476,53475,1256840,252020.0,321044619.0
2001-04-04,48367,49389,45642,45641,18949690,215100.0,321044619.0
2001-04-06,45642,46664,42236,44279,10340570,208679.0,321044619.0
2001-04-09,45642,45642,43258,44279,5671890,208679.0,321044619.0
2001-04-10,44620,44961,42236,42235,4213020,199048.0,321044619.0
2001-04-11,42576,42576,39511,39851,7739900,187811.0,321044619.0
2001-04-12,41555,41555,38830,40192,5719860,189416.0,321044619.0
2001-04-13,40192,45983,39852,45982,6927400,216705.0,321044619.0
2001-04-16,45983,50070,44620,47004,10965670,221521.0,321044619.0
2001-04-17,46323,49389,46323,47004,4867520,221521.0,321044619.0
2001-04-18,47345,48707,46664,47344,7254410,223126.0,321044619.0
2001-04-19,48026,48367,45642,45641,6900720,215100.0,321044619.0
2001-04-20,45642,46323,44620,44620,4603840,210284.0,321044619.0
2001-04-23,44279,44279,42576,43598,6000870,205469.0,321044619.0
2001-04-24,47004,47004,43598,43598,5362730,205469.0,321044619.0
2001-04-25,43598,43598,42236,43257,4610000,203863.0,321044619.0
2001-04-26,43939,47004,43939,44960,5745850,211889.0,321044619.0
2001-04-27,43939,45642,43598,43598,3664870,205469.0,321044619.0
2001-04-30,43598,44279,42236,42235,3752240,199048.0,321044619.0
2001-05-02,43258,43598,41895,41895,3935400,197442.0,321044619.0
2001-05-03,41555,41555,40192,40873,3814150,192627.0,321044619.0
2001-05-04,40192,41555,40192,41213,2375720,194232.0,321044619.0
2001-05-07,40873,40873,40533,40873,2479400,192627.0,321044619.0
2001-05-08,40192,44279,40192,43598,6376830,205469.0,321044619.0
2001-05-09,42236,42236,40873,41213,3717690,194232.0,321044619.0
2001-05-10,44961,44961,42576,42917,3954270,202258.0,321044619.0
2001-05-11,42917,42917,42236,42917,2538040,202258.0,321044619.0
2001-05-14,44279,49048,43258,49048,7323070,231152.0,321044619.0
2001-05-15,47004,48367,44279,44279,9246360,208679.0,321044619.0
2001-05-16,45642,46323,44961,46323,4394810,218310.0,321044619.0
2001-05-17,44620,46323,44620,45301,5272560,213495.0,321044619.0
2001-05-18,45301,47345,45301,46323,5453560,218310.0,321044619.0
2001-05-21,46323,51092,46323,48366,10872150,227942.0,321044619.0
2001-05-22,50410,50410,49389,49388,6813740,232757.0,321044619.0
2001-05-23,50070,56541,50070,56541,7051810,266467.0,321044619.0
2001-05-24,60629,64716,60629,64716,6139170,304992.0,321044619.0
2001-05-25,74253,74253,66079,66078,26364170,311413.0,321044619.0
2001-05-28,61991,63354,61310,61310,8841690,288940.0,321044619.0
2001-05-29,60288,64035,57904,62331,9571000,293756.0,321044619.0
2001-05-30,61991,63354,60629,61310,4995790,288940.0,321044619.0
2001-05-31,58926,59948,58585,58585,3947380,276098.0,321044619.0
2001-06-01,62672,62672,59266,60628,5525980,285730.0,321044619.0
2001-06-04,59607,60969,59266,59266,3177940,279309.0,321044619.0
2001-06-05,58585,58585,54498,55179,4230690,260046.0,321044619.0
2001-06-07,56541,56882,54498,55860,4116670,263257.0,321044619.0
2001-06-08,56201,57904,55860,56882,3921980,268072.0,321044619.0
2001-06-11,65397,65397,61651,62672,8314920,295361.0,321044619.0
2001-06-12,59607,60288,59266,59266,3914240,279309.0,321044619.0
2001-06-13,59948,61651,59948,61310,4183970,288940.0,321044619.0
2001-06-14,61310,61310,59948,59947,4112450,282519.0,321044619.0
2001-06-15,58926,58926,57563,58585,4478470,276098.0,321044619.0
2001-06-18,59266,59266,57223,57222,5995560,269677.0,321044619.0
2001-06-19,57223,57223,57223,57222,0,269677.0,321044619.0
2001-06-20,57223,57223,57223,57222,0,,
2001-06-21,57223,57223,57223,57222,0,,
2001-06-22,57223,57223,57223,57222,0,,
2001-06-25,57223,57223,57223,57222,0,,
2001-06-26,57223,57223,57223,57222,0,,
2001-06-27,57223,57223,57223,57222,0,,
2001-06-28,57223,57223,57223,57222,0,,
2001-06-29,57223,57223,57223,57222,0,,
2001-07-02,57223,57223,57223,57222,0,,
2001-07-03,57223,57223,57223,57222,0,,
2001-07-04,57223,57223,57223,57222,0,,
2001-07-05,57223,57223,57223,57222,0,,
2001-07-06,56201,56201,48707,48707,467500,175414.0,40889060.0
2001-07-09,41441,41441,41441,41441,1006230,149245.0,40889060.0
2001-07-10,38546,42009,38546,38602,2010880,139023.0,40889060.0
2001-07-11,37354,37354,32926,32925,1713100,118578.0,40889060.0
2001-07-12,32926,35253,32926,34061,1604930,1297162.0,432387260.0
2001-07-13,34061,34061,31450,31449,1224370,1197713.0,432387260.0
2001-07-16,32926,36162,32926,34061,1836940,1297162.0,432387260.0
2001-07-18,34459,38035,34459,36331,1218540,1383639.0,432387260.0
2001-07-19,35197,35197,32699,32925,1022170,1253923.0,432387260.0
2001-07-20,32926,32926,30996,32074,534830,1221494.0,432387260.0
2001-07-23,32472,32472,29520,29519,669240,1124207.0,432387260.0
2001-07-24,27249,28952,25886,28611,756030,1089616.0,432387260.0
2001-07-25,27249,29293,27022,27248,496760,1037729.0,432387260.0
2001-07-26,28384,28384,27817,28270,370140,1076644.0,432387260.0
2001-07-27,29009,29293,28384,29179,585310,1111235.0,432387260.0
2001-07-30,28838,28838,27817,27816,390230,1059349.0,432387260.0
2001-07-31,27817,29066,27817,28384,794980,1080968.0,432387260.0
2001-08-01,28498,29520,28498,29519,956120,1124207.0,432387260.0
2001-08-02,28838,29520,28838,29065,638820,1106911.0,432387260.0
2001-08-03,29179,29633,29179,29519,744190,1124207.0,432387260.0
2001-08-06,29520,30996,29520,30882,1219750,1176093.0,432387260.0
2001-08-07,30655,33266,30655,32301,1154950,1230142.0,432387260.0
2001-08-08,32926,33266,31166,31222,974990,1191815.0,433387260.0
2001-08-09,29860,30428,29860,30087,473930,1148476.0,433387260.0
2001-08-10,30655,30655,29406,29746,465520,1135475.0,433387260.0
2001-08-13,30087,34175,29747,34174,3087490,1304496.0,433387260.0
2001-08-14,35878,37240,35197,35196,4577400,1343501.0,433387260.0
2001-08-16,36332,40476,36332,40475,12629530,1545026.0,433387260.0
2001-08-17,42009,46153,41668,45074,20824420,1720547.0,433387260.0
2001-08-20,43144,48821,42179,42917,20719530,1638204.0,433387260.0
2001-08-21,46550,46550,42576,46550,12658660,1776888.0,433387260.0
2001-08-22,45812,49502,44393,45301,24378790,1729215.0,433387260.0
2001-08-23,45983,46664,40873,41895,9480810,1599199.0,433387260.0
2001-08-24,40590,41441,38035,38716,6808600,1477851.0,433387260.0
2001-08-27,39397,41271,37013,37580,6610100,1434512.0,433387260.0
2001-08-28,37467,38546,37013,37751,3041850,1441013.0,433387260.0
2001-08-29,36900,37240,32585,33379,4799530,1274159.0,433387260.0
2001-08-30,31109,38376,30655,38375,13423250,1464849.0,433387260.0
2001-08-31,38376,40646,37524,38489,15544020,1469183.0,433387260.0
2001-09-03,39738,40306,35934,36104,7604740,1378171.0,433387260.0
2001-09-04,37354,39397,37240,38829,9035130,1482184.0,433387260.0
2001-09-05,38603,42747,38603,41781,16903100,1594865.0,433387260.0
2001-09-06,42803,43598,40419,42235,16046050,1612201.0,433387260.0
2001-09-07,42009,44166,40987,40986,11982300,1564528.0,433387260.0
2001-09-10,40590,42576,39965,39965,5744940,1525523.0,433387260.0
2001-09-11,39965,40760,37467,38034,4488130,1451847.0,433387260.0
2001-09-12,32358,32358,32358,32358,592010,1235154.0,433387260.0
2001-09-13,30769,36900,30769,36218,11591230,1382505.0,433387260.0
2001-09-14,35764,37013,31961,32698,9410190,1248155.0,433387260.0
